"Time","56 right DS","55 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.028,1,1,6.427981,0.000000,6.027140,-1.455235,6.063468,5.007094,6.236715,4.738513,6.619126,-0.00006,0.09610,3.27723
0.029,1,1,6.427126,0.000000,6.025966,-1.419216,6.061544,5.006486,6.236455,4.746757,6.617708,0.00006,0.11357,3.27703
0.030,1,1,6.426254,0.000000,6.024912,-1.383198,6.059619,5.005879,6.236196,4.755000,6.616289,-0.00003,0.10272,3.27665
0.031,1,1,6.425379,0.000000,6.024178,-1.337327,6.058073,5.005277,6.235604,4.763773,6.615104,0.00006,0.08186,3.27642
0.032,1,1,6.424503,0.000000,6.023544,-1.286819,6.056704,5.004676,6.234856,4.772796,6.614029,0.00015,0.08896,3.27626
0.033,1,1,6.423577,0.000000,6.023178,-1.236312,6.055334,5.004076,6.234107,4.781818,6.612955,0.00009,0.10783,3.27647
0.034,1,1,6.422635,0.000000,6.022896,-1.185804,6.053965,5.003475,6.233359,4.790841,6.611879,-0.00003,0.11095,3.27685
0.035,1,1,6.421600,0.000000,6.022835,-1.119822,6.053117,5.002779,6.232326,4.800103,6.610898,-0.00003,0.09273,3.27698
0.036,1,1,6.420535,0.000000,6.022843,-1.046558,6.052514,5.002039,6.231158,4.809479,6.609960,0.00021,0.10433,3.27698
0.037,1,1,6.419487,0.000000,6.023042,-0.973294,6.051911,5.001299,6.229990,4.818854,6.609023,0.00006,0.11000,3.27739
0.038,1,1,6.418444,0.000000,6.023302,-0.900030,6.051308,5.000559,6.228823,4.828230,6.608085,0.00024,0.09661,3.27800
0.039,1,1,6.417522,0.000000,6.023735,-0.820301,6.050332,4.999821,6.227603,4.837915,6.607426,0.00015,0.08581,3.27789
0.040,1,1,6.416638,0.000000,6.024223,-0.737530,6.049181,4.999084,6.226360,4.847746,6.606899,0.00009,0.10311,3.27743
0.041,1,1,6.415752,0.000000,6.024862,-0.654759,6.048030,4.998348,6.225116,4.857577,6.606372,-0.00009,0.11340,3.27728
0.042,1,1,6.414865,0.000000,6.025549,-0.571988,6.046879,4.997611,6.223872,4.867408,6.605844,0.00015,0.09366,3.27728
0.043,1,1,6.413855,0.000000,6.026377,-0.498339,6.046134,4.996958,6.222515,4.877526,6.605239,0.00000,0.08216,3.27738
0.044,1,1,6.412804,0.000000,6.027249,-0.428981,6.045579,4.996343,6.221104,4.887780,6.604597,0.00009,0.10636,3.27754
0.045,1,1,6.411787,0.000000,6.028265,-0.359624,6.045025,4.995729,6.219693,4.898033,6.603954,0.00000,0.11909,3.27769
0.046,1,1,6.410780,0.000000,6.029327,-0.290266,6.044470,4.995114,6.218282,4.908286,6.603312,-0.00006,0.09494,3.27784
0.047,1,1,6.409992,0.000000,6.030560,-0.238819,6.044643,4.995255,6.217290,4.918485,6.602836,-0.00006,0.07699,3.27769
0.048,1,1,6.409273,0.000000,6.031847,-0.195799,6.045158,4.995750,6.216496,4.928659,6.602438,0.00003,0.09485,3.27738
0.049,1,1,6.408727,0.000000,6.033350,-0.152779,6.045672,4.996245,6.215701,4.938833,6.602040,0.00021,0.10211,3.27708
0.050,1,1,6.408235,0.000000,6.034921,-0.109760,6.046187,4.996741,6.214906,4.949007,6.601642,0.00006,0.09411,3.27677
0.051,1,1,6.407823,0.000000,6.036747,-0.086401,6.046431,4.997841,6.214503,4.958426,6.601200,0.00009,0.09355,3.27693
0.052,1,1,6.407435,0.000000,6.038655,-0.072294,6.046547,4.999227,6.214285,4.967490,6.600736,0.00015,0.11067,3.27731
0.053,1,1,6.407113,0.000000,6.040841,-0.058188,6.046663,5.000613,6.214067,4.976553,6.600272,0.00015,0.11157,3.27733
0.054,1,1,6.406812,0.000000,6.043115,-0.044082,6.046780,5.001998,6.213849,4.985617,6.599808,-0.00003,0.09732,3.27718
0.055,1,1,6.406573,0.000000,6.045670,-0.042293,6.046528,5.003587,6.213813,4.994340,6.599338,0.00009,0.10003,3.27723
0.056,1,1,6.406354,0.000000,6.048315,-0.046302,6.046103,5.005271,6.213863,5.002903,6.598865,0.00024,0.10454,3.27738
0.057,1,1,6.406146,0.000000,6.051212,-0.050310,6.045678,5.006956,6.213912,5.011465,6.598392,0.00009,0.09588,3.27754
0.058,1,1,6.405941,0.000000,6.054189,-0.054319,6.045252,5.008640,6.213963,5.020028,6.597919,0.00000,0.07785,3.27769
0.059,1,1,6.405708,0.000000,6.057384,-0.049599,6.045161,5.010390,6.214043,5.027881,6.597440,-0.00015,0.09513,3.27738
0.060,1,1,6.405467,0.000000,6.060647,-0.040773,6.045226,5.012170,6.214137,5.035400,6.596957,-0.00024,0.12103,3.27685
0.061,1,1,6.405292,0.000000,6.064112,-0.031946,6.045291,5.013950,6.214231,5.042920,6.596474,0.00003,0.11242,3.27708
0.062,1,1,6.405138,0.000000,6.067640,-0.023120,6.045357,5.015730,6.214326,5.050439,6.595991,0.00012,0.08876,3.27769
0.063,1,1,6.405137,0.000000,6.071348,0.024446,6.045273,5.017612,6.214573,5.057677,6.595726,-0.00006,0.08600,3.27759
0.064,1,1,6.405183,0.000000,6.075112,0.090242,6.045119,5.019541,6.214892,5.064783,6.595562,0.00018,0.10343,3.27713
0.065,1,1,6.405274,0.000000,6.079013,0.156038,6.044965,5.021470,6.215212,5.071888,6.595398,-0.00003,0.10052,3.27693
0.066,1,1,6.405378,0.000000,6.082958,0.221834,6.044811,5.023399,6.215531,5.078994,6.595234,0.00015,0.08750,3.27685
0.067,1,1,6.405408,0.000000,6.086982,0.327092,6.044744,5.025371,6.215912,5.085646,6.594941,-0.00003,0.09405,3.27677
0.068,1,1,6.405416,0.000000,6.091031,0.450921,6.044716,5.027363,6.216322,5.092084,6.594586,0.00003,0.11165,3.27670
0.069,1,1,6.405452,0.000000,6.095110,0.574750,6.044689,5.029355,6.216732,5.098522,6.594232,0.00021,0.10773,3.27693
0.070,1,1,6.405497,0.000000,6.099199,0.698578,6.044662,5.031347,6.217142,5.104960,6.593878,0.00009,0.09028,3.27731
0.071,1,1,6.405684,0.000000,6.103293,0.851368,6.045204,5.033029,6.217691,5.110821,6.593695,-0.00012,0.10362,3.27738
0.072,1,1,6.405917,0.000000,6.107388,1.017787,6.046015,5.034566,6.218305,5.116410,6.593593,0.00003,0.10753,3.27731
0.073,1,1,6.406183,0.000000,6.111475,1.184206,6.046826,5.036102,6.218920,5.121998,6.593491,0.00000,0.08831,3.27708
0.074,1,1,6.406460,0.000000,6.115560,1.350624,6.047637,5.037639,6.219534,5.127587,6.593389,0.00009,0.06899,3.27677
0.075,1,1,6.406620,0.000000,6.119616,1.522660,6.049345,5.039302,6.220051,5.132466,6.593040,0.00024,0.09620,3.27688
0.076,1,1,6.406743,0.000000,6.123662,1.697339,6.051476,5.041025,6.220522,5.137012,6.592576,0.00012,0.11249,3.27718
0.077,1,1,6.406697,0.000000,6.127661,1.872018,6.053607,5.042748,6.220994,5.141557,6.592110,0.00000,0.09196,3.27687
0.078,1,1,6.406598,0.000000,6.131644,2.046696,6.055739,5.044471,6.221465,5.146102,6.591645,0.00012,0.08722,3.27626
0.079,1,1,6.406327,0.000000,6.135546,2.200166,6.058113,5.046239,6.221661,5.149743,6.590929,-0.00018,0.10836,3.27662
0.080,1,1,6.406001,0.000000,6.139423,2.343654,6.060601,5.048029,6.221727,5.152956,6.590093,0.00021,0.11624,3.27746
0.081,1,1,6.405592,0.000000,6.143154,2.487142,6.063089,5.049819,6.221793,5.156171,6.589258,0.00018,0.08705,3.27754
0.082,1,1,6.405157,0.000000,6.146838,2.630630,6.065577,5.051609,6.221859,5.159385,6.588422,0.00015,0.08424,3.27723
0.083,1,1,6.404731,0.000000,6.150296,2.730553,6.068585,5.053119,6.221839,5.161988,6.587623,0.00000,0.10092,3.27703
0.084,1,1,6.404309,0.000000,6.153681,2.809973,6.071838,5.054496,6.221778,5.164304,6.586840,0.00012,0.10313,3.27688
0.085,1,1,6.403888,0.000000,6.156756,2.889394,6.075091,5.055874,6.221718,5.166619,6.586057,-0.00009,0.09689,3.27698
0.086,1,1,6.403467,0.000000,6.159733,2.968815,6.078344,5.057251,6.221657,5.168934,6.585275,0.00021,0.10379,3.27721
0.087,1,1,6.403027,0.000000,6.162318,3.002658,6.081611,5.058457,6.221529,5.171048,6.584561,0.00009,0.11808,3.27718
0.088,1,1,6.402579,0.000000,6.164781,3.015054,6.084884,5.059583,6.221368,5.173067,6.583879,0.00006,0.10578,3.27703
0.089,1,1,6.402168,0.000000,6.166764,3.027449,6.088157,5.060709,6.221208,5.175086,6.583197,-0.00003,0.08886,3.27708
0.090,1,1,6.401769,0.000000,6.168595,3.039844,6.091430,5.061834,6.221047,5.177105,6.582515,-0.00006,0.09898,3.27723
0.091,1,1,6.401461,0.000000,6.169857,3.012672,6.094705,5.062355,6.221111,5.179132,6.581842,0.00003,0.10490,3.27744
0.092,1,1,6.401181,0.000000,6.170938,2.966881,6.097981,5.062592,6.221280,5.181162,6.581174,0.00009,0.08886,3.27766
0.093,1,1,6.400944,0.000000,6.171381,2.921090,6.101257,5.062828,6.221449,5.183192,6.580505,0.00021,0.07089,3.27728
0.094,1,1,6.400720,0.000000,6.171622,2.875299,6.104533,5.063064,6.221619,5.185223,6.579837,0.00006,0.09945,3.27659
0.095,1,1,6.400504,0.000000,6.171186,2.791329,6.107413,5.063058,6.221781,5.186866,6.579381,-0.00015,0.11609,3.27683
0.096,1,1,6.400290,0.000000,6.170537,2.689392,6.110106,5.062938,6.221940,5.188328,6.579025,0.00000,0.09642,3.27751
0.097,1,1,6.400238,0.000000,6.169178,2.587456,6.112799,5.062818,6.222098,5.189789,6.578669,0.00015,0.09650,3.27754
0.098,1,1,6.400237,0.000000,6.167596,2.485520,6.115492,5.062698,6.222257,5.191250,6.578313,0.00009,0.10752,3.27723
0.099,1,1,6.400554,0.000000,6.165299,2.347159,6.118052,5.062641,6.222278,5.192074,6.579015,0.00003,0.10220,3.27718
0.100,1,1,6.400971,0.000000,6.162776,2.191658,6.120551,5.062613,6.222234,5.192597,6.580215,0.00009,0.08631,3.27726
0.101,1,1,6.401615,0.000000,6.159575,2.036157,6.123049,5.062586,6.222190,5.193121,6.581415,0.00015,0.10352,3.27733
0.102,1,1,6.402330,0.000000,6.156161,1.880656,6.125547,5.062559,6.222147,5.193645,6.582615,-0.00003,0.10886,3.27741
0.103,1,1,6.403157,0.000000,6.152133,1.693769,6.127451,5.062663,6.222233,5.193847,6.584252,-0.00027,0.09746,3.27728
0.104,1,1,6.404018,0.000000,6.147913,1.492111,6.129076,5.062828,6.222382,5.193898,6.586096,0.00015,0.10395,3.27705
0.105,1,1,6.405068,0.000000,6.143146,1.290454,6.130701,5.062993,6.222530,5.193949,6.587939,0.00009,0.11850,3.27677
0.106,1,1,6.406178,0.000000,6.138208,1.088796,6.132326,5.063158,6.222678,5.194001,6.589782,-0.00003,0.11030,3.27647
0.107,1,1,6.407563,0.000000,6.132804,0.859965,6.133381,5.063132,6.222552,5.193734,6.592689,0.00009,0.08088,3.27657
0.108,1,1,6.409035,0.000000,6.127253,0.618345,6.134167,5.063016,6.222297,5.193316,6.596097,-0.00006,0.09247,3.27688
0.109,1,1,6.410655,0.000000,6.121325,0.376725,6.134953,5.062900,6.222042,5.192900,6.599504,0.00000,0.10722,3.27708
0.110,1,1,6.412320,0.000000,6.115276,0.135105,6.135739,5.062784,6.221786,5.192483,6.602912,0.00000,0.09909,3.27723
0.111,1,1,6.413980,0.000000,6.108927,-0.119720,6.135560,5.062227,6.221451,5.192321,6.606518,0.00006,0.08941,3.27698
0.112,1,1,6.415638,0.000000,6.102483,-0.380758,6.134927,5.061464,6.221076,5.192280,6.610216,0.00018,0.10609,3.27652
0.113,1,1,6.417302,0.000000,6.095783,-0.641797,6.134295,5.060700,6.220703,5.192238,6.613914,0.00024,0.11118,3.27678
0.114,1,1,6.418967,0.000000,6.089001,-0.902835,6.133662,5.059937,6.220329,5.192197,6.617612,0.00006,0.09584,3.27739
0.115,1,1,6.420684,0.000000,6.081992,-1.152832,6.132531,5.059275,6.220324,5.192108,6.621087,-0.00009,0.10118,3.27749
0.116,1,1,6.422418,0.000000,6.074911,-1.397634,6.131165,5.058661,6.220493,5.191998,6.624457,0.00012,0.10557,3.27733
0.117,1,1,6.424201,0.000000,6.067650,-1.642435,6.129799,5.058047,6.220662,5.191887,6.627826,0.00015,0.08688,3.27744
0.118,1,1,6.426001,0.000000,6.060332,-1.887236,6.128434,5.057433,6.220830,5.191776,6.631196,0.00031,0.08481,3.27766
0.119,1,1,6.427823,0.000000,6.052886,-2.101002,6.126104,5.057080,6.221113,5.191995,6.634473,0.00000,0.10992,3.27748
0.120,1,1,6.429652,0.000000,6.045398,-2.300164,6.123321,5.056850,6.221449,5.192368,6.637706,0.00018,0.10895,3.27710
0.121,1,1,6.431419,0.000000,6.037809,-2.499325,6.120538,5.056621,6.221786,5.192741,6.640939,-0.00003,0.09123,3.27749
0.122,1,1,6.433167,0.000000,6.030187,-2.698487,6.117755,5.056390,6.222122,5.193114,6.644172,-0.00009,0.09878,3.27825
0.123,1,1,6.434771,0.000000,6.022478,-2.852885,6.114503,5.056118,6.222379,5.193865,6.647046,0.00015,0.10478,3.27784
0.124,1,1,6.436329,0.000000,6.014741,-2.986218,6.111032,5.055824,6.222598,5.194793,6.649751,0.00021,0.08967,3.27685
0.125,1,0,3.990756,0.000000,6.006955,-3.119551,6.107559,5.055531,6.222817,5.195721,6.652456,0.00006,0.10620,3.27657
0.126,1,0,0.772404,0.000000,5.999153,-3.252884,6.104087,5.055238,6.223037,5.196649,6.655161,-0.00012,0.11333,3.27665
0.127,1,0,0.000000,0.000000,5.991356,-3.344303,6.100449,5.054639,6.223249,5.197622,6.657411,0.00012,0.08741,3.27693
0.128,1,0,0.000000,0.000000,5.983561,-3.415998,6.096732,5.053897,6.223459,5.198616,6.659447,0.00000,0.10281,3.27731
0.129,1,0,0.000000,0.000000,5.975830,-3.487692,6.093015,5.053155,6.223669,5.199610,6.661483,0.00009,0.12502,3.27718
0.130,1,0,0.000000,0.000000,5.968120,-3.559386,6.089297,5.052413,6.223878,5.200604,6.663520,0.00037,0.11235,3.27680
0.131,1,0,0.000000,0.000000,5.960547,-3.607505,6.085671,5.051717,6.224169,5.201665,6.664948,0.00009,0.08372,3.27693
0.132,1,0,0.000000,0.000000,5.953018,-3.644530,6.082088,5.051044,6.224498,5.202757,6.666091,0.00009,0.09277,3.27731
0.133,1,0,0.000000,0.000000,5.945703,-3.681554,6.078506,5.050371,6.224828,5.203850,6.667234,0.00003,0.10355,3.27769
0.134,1,0,0.000000,0.000000,5.938455,-3.718579,6.074923,5.049698,6.225157,5.204942,6.668377,0.00015,0.09046,3.27807
0.135,1,0,0.000000,0.000000,5.931475,-3.757977,6.071136,5.048654,6.225519,5.206156,6.669343,0.00015,0.10384,3.27799
0.136,1,0,0.000000,0.000000,5.924580,-3.798494,6.067255,5.047436,6.225895,5.207428,6.670227,0.00003,0.11330,3.27769
0.137,1,0,0.000000,0.000000,5.917983,-3.839010,6.063374,5.046218,6.226272,5.208700,6.671110,-0.00003,0.10665,3.27743
0.138,1,0,0.000000,0.000000,5.911480,-3.879526,6.059492,5.045001,6.226648,5.209972,6.671993,0.00015,0.08728,3.27721
0.139,1,0,0.000000,0.000000,5.905305,-3.927071,6.055804,5.043740,6.227251,5.211416,6.672602,0.00009,0.10313,3.27708
0.140,1,0,0.000000,0.000000,5.899235,-3.977924,6.052206,5.042459,6.227959,5.212941,6.673082,0.00006,0.10484,3.27700
0.141,1,0,0.000000,0.000000,5.893523,-4.028777,6.048609,5.041179,6.228668,5.214466,6.673562,0.00000,0.08476,3.27708
0.142,1,0,0.000000,0.000000,5.887923,-4.079629,6.045011,5.039898,6.229376,5.215991,6.674042,0.00015,0.09497,3.27723
0.143,1,0,0.000000,0.000000,5.882691,-4.138375,6.040956,5.038621,6.230221,5.217442,6.674004,0.00021,0.11058,3.27718
0.144,1,0,0.000000,0.000000,5.877575,-4.200836,6.036685,5.037345,6.231131,5.218857,6.673723,0.00009,0.10774,3.27703
0.145,1,0,0.000000,0.000000,5.872821,-4.263297,6.032415,5.036069,6.232041,5.220273,6.673442,0.00009,0.10250,3.27693
0.146,1,0,0.000000,0.000000,5.868181,-4.325758,6.028145,5.034794,6.232951,5.221688,6.673161,0.00009,0.11260,3.27685
0.147,1,0,0.000000,0.000000,5.863900,-4.372128,6.023481,5.033605,6.234115,5.222963,6.672369,-0.00009,0.10438,3.27677
0.148,1,0,0.000000,0.000000,5.859733,-4.410925,6.018632,5.032455,6.235398,5.224172,6.671337,0.00015,0.08273,3.27670
0.149,1,0,0.000000,0.000000,5.855912,-4.449723,6.013783,5.031307,6.236682,5.225381,6.670304,0.00006,0.09570,3.27693
0.150,1,0,0.000000,0.000000,5.852201,-4.488520,6.008934,5.030158,6.237966,5.226590,6.669272,0.00015,0.11529,3.27731
0.151,1,0,0.000000,0.000000,5.848818,-4.507833,6.004320,5.029512,6.239275,5.227722,6.668200,0.00021,0.10231,3.27738
0.152,1,0,0.000000,0.000000,5.845539,-4.517975,5.999817,5.029104,6.240594,5.228817,6.667109,0.00009,0.10156,3.27731
0.153,1,0,0.000000,0.000000,5.842588,-4.528118,5.995314,5.028696,6.241914,5.229913,6.666017,-0.00018,0.10618,3.27733
0.154,1,0,0.000000,0.000000,5.839741,-4.538260,5.990811,5.028288,6.243234,5.231008,6.664926,0.00012,0.09774,3.27741
0.155,1,0,0.000000,0.000000,5.837261,-4.513437,5.986168,5.028254,6.244604,5.232012,6.663845,0.00003,0.08424,3.27749
0.156,1,0,0.000000,0.000000,5.834897,-4.472158,5.981461,5.028397,6.245997,5.232973,6.662768,0.00018,0.10605,3.27756
0.157,1,0,0.000000,0.000000,5.832949,-4.430879,5.976752,5.028540,6.247391,5.233933,6.661691,0.00000,0.11134,3.27754
0.158,1,0,0.000000,0.000000,5.831132,-4.389601,5.972044,5.028682,6.248785,5.234894,6.660614,0.00031,0.08501,3.27746
0.159,1,0,0.000000,0.000000,5.829758,-4.321242,5.967546,5.028839,6.250021,5.236020,6.658526,0.00009,0.10035,3.27728
0.160,1,0,0.000000,0.000000,5.828523,-4.240140,5.963145,5.029001,6.251183,5.237224,6.655962,0.00006,0.11569,3.27705
0.161,1,0,0.000000,0.000000,5.827759,-4.159038,5.958745,5.029163,6.252344,5.238427,6.653397,-0.00009,0.10152,3.27744
0.162,1,0,0.000000,0.000000,5.827144,-4.077936,5.954344,5.029326,6.253506,5.239631,6.650833,0.00009,0.10411,3.27812
0.163,1,0,0.000000,0.000000,5.827057,-3.973785,5.950151,5.029207,6.254282,5.240795,6.647989,-0.00006,0.10527,3.27799
0.164,1,0,0.000000,0.000000,5.827138,-3.858788,5.946056,5.028956,6.254875,5.241940,6.645015,0.00012,0.08520,3.27746
0.165,1,0,0.000000,0.000000,5.827793,-3.743791,5.941960,5.028706,6.255468,5.243086,6.642040,0.00006,0.09977,3.27744
0.166,1,0,0.000000,0.000000,5.828628,-3.628794,5.937865,5.028454,6.256062,5.244231,6.639066,0.00037,0.12085,3.27766
0.167,1,0,0.000000,0.000000,5.830031,-3.498344,5.934416,5.027470,6.256528,5.245403,6.635252,0.00006,0.10733,3.27718
0.168,1,0,0.000000,0.000000,5.831613,-3.360622,5.931271,5.026140,6.256936,5.246586,6.631044,0.00009,0.09181,3.27634
0.169,1,0,0.000000,0.000000,5.833727,-3.222901,5.928125,5.024810,6.257344,5.247770,6.626837,0.00015,0.10422,3.27632
0.170,1,0,0.000000,0.000000,5.836010,-3.085179,5.924980,5.023480,6.257751,5.248954,6.622629,0.00015,0.10802,3.27670
0.171,1,0,0.000000,0.000000,5.838777,-2.927670,5.921983,5.021743,6.258173,5.250103,6.618813,-0.00006,0.08441,3.27677
0.172,1,0,0.000000,0.000000,5.841696,-2.760849,5.919056,5.019814,6.258599,5.251237,6.615182,0.00006,0.09364,3.27670
0.173,1,0,0.000000,1.951166,5.845021,-2.594028,5.916130,5.017884,6.259026,5.252371,6.611551,0.00009,0.09911,3.27662
0.174,1,0,0.000000,4.518489,5.848474,-2.427207,5.913203,5.015955,6.259453,5.253505,6.607921,0.00015,0.09115,3.27655
0.175,1,0,0.000000,5.134172,5.852230,-2.237949,5.910893,5.013672,6.259814,5.254602,6.605157,0.00003,0.11326,3.27657
0.176,1,0,0.000000,5.133548,5.856081,-2.038132,5.908874,5.011223,6.260146,5.255683,6.602802,0.00009,0.12386,3.27665
0.177,1,0,0.000000,5.132839,5.860132,-1.838315,5.906854,5.008774,6.260477,5.256763,6.600447,0.00000,0.10009,3.27677
0.178,1,0,0.000000,5.132103,5.864244,-1.638497,5.904834,5.006325,6.260808,5.257844,6.598092,0.00021,0.08941,3.27693
0.179,1,0,0.000000,5.131320,5.868455,-1.419524,5.903068,5.003686,6.260905,5.258888,6.596470,0.00009,0.10157,3.27682
0.180,1,0,0.000000,5.130522,5.872697,-1.191537,5.901421,5.000958,6.260890,5.259914,6.595195,0.00015,0.10143,3.27660
0.181,1,0,0.000000,5.129650,5.876947,-0.963549,5.899775,4.998231,6.260876,5.260941,6.593920,0.00018,0.08961,3.27652
0.182,1,0,0.000000,5.128755,5.881199,-0.735561,5.898128,4.995503,6.260862,5.261967,6.592645,0.00003,0.10601,3.27652
0.183,1,0,0.000000,5.127767,5.885380,-0.502522,5.897623,4.992764,6.260678,5.262768,6.591967,0.00015,0.11633,3.27678
0.184,1,0,0.000000,5.126749,5.889540,-0.267106,5.897655,4.990017,6.260415,5.263462,6.591569,0.00003,0.09163,3.27716
0.185,1,0,0.000000,5.125720,5.893559,-0.031690,5.897688,4.987271,6.260152,5.264157,6.591172,0.00024,0.10021,3.27728
0.186,1,0,0.000000,5.124687,5.897536,0.203726,5.897721,4.984524,6.259889,5.264852,6.590775,0.00009,0.10276,3.27728
0.187,1,0,0.000000,5.123734,5.901304,0.408480,5.898438,4.981925,6.259429,5.265618,6.591176,-0.00006,0.08545,3.27708
0.188,1,0,0.000000,5.122807,5.905006,0.598805,5.899476,4.979394,6.258876,5.266418,6.591951,0.00018,0.09603,3.27677
0.189,1,0,0.000000,5.121967,5.908434,0.789130,5.900514,4.976863,6.258324,5.267218,6.592727,0.00018,0.10857,3.27688
0.190,1,0,0.000000,5.121154,5.911777,0.979455,5.901551,4.974333,6.257771,5.268018,6.593503,0.00012,0.10181,3.27718
0.191,1,0,0.000000,5.120409,5.914799,1.123342,5.903095,4.972011,6.256919,5.268838,6.594952,-0.00009,0.11265,3.27728
0.192,1,0,0.000000,5.119685,5.917721,1.245375,5.904875,4.969786,6.255927,5.269666,6.596716,0.00006,0.11761,3.27728
0.193,1,0,0.000000,5.118998,5.920310,1.367408,5.906656,4.967561,6.254935,5.270494,6.598481,0.00000,0.09108,3.27733
0.194,1,0,0.000000,5.118322,5.922793,1.489441,5.908437,4.965337,6.253943,5.271323,6.600245,0.00021,0.10279,3.27741
0.195,1,0,0.000000,5.117675,5.924936,1.544148,5.910291,4.963460,6.252567,5.272017,6.601977,0.00006,0.10864,3.27723
0.196,1,0,0.000000,5.117037,5.926970,1.567173,5.912179,4.961748,6.251010,5.272647,6.603694,0.00015,0.09219,3.27693
0.197,1,0,0.000000,5.116535,5.928638,1.590198,5.914067,4.960035,6.249453,5.273277,6.605411,0.00006,0.10300,3.27657
0.198,1,0,0.000000,5.116076,5.930189,1.613223,5.915955,4.958323,6.247896,5.273907,6.607128,0.00006,0.11725,3.27619
