"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.343338,104.920876,81.033234,102.567795,4.172725,13.211957,3.258255,14.645473,4.829953,15.095432,0,3.158047,9.816907,4.941556,11.730892,6.151988,14.800166,6.286992,9.793901,6.761786,9.812046,7.263743,10.243089,6.743748,11.434180,7.902019,11.751001,7.877141,12.472044,0,-0.01860,0.00267,-0.01983,-0.01511,0.00815,-0.01161,0.00483,0.00403,0.00015,0.10063,3.27736
1.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.541946,103.492035,80.687508,102.180725,4.166498,13.205960,3.258074,14.634706,4.839458,15.121553,0,3.133064,9.845321,4.940921,11.719500,6.152007,14.787393,6.282537,9.821250,6.759285,9.826076,7.262962,10.240849,6.743087,11.434598,7.903543,11.742619,7.878877,12.466740,0,-0.01821,0.00427,-0.01982,-0.01501,0.00832,-0.01111,0.00489,0.00455,0.00015,0.08761,3.27740
1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.331970,101.780182,80.376984,101.814293,4.164125,13.201155,3.257893,14.623833,4.850286,15.142786,0,3.106831,9.877692,4.939837,11.708381,6.151867,14.774694,6.274788,9.847880,6.756863,9.842819,7.259984,10.239938,6.741973,11.437388,7.904969,11.735973,7.881470,12.462934,0,-0.01726,0.00054,-0.02986,-0.01400,0.00958,-0.01313,0.00559,0.00258,0.00050,0.08556,3.27732
1.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.121994,100.068329,80.066460,101.447868,4.161753,13.196350,3.257712,14.612959,4.861114,15.164019,0,3.080599,9.910063,4.938753,11.697261,6.151728,14.761996,6.267039,9.874511,6.754440,9.859563,7.257006,10.239026,6.740860,11.440179,7.906395,11.729328,7.884063,12.459127,0,-0.01884,0.00634,-0.01197,-0.01891,0.00762,-0.01091,0.00267,0.00547,-0.00026,0.10786,3.27732
1.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.912003,98.356476,79.755936,101.081436,4.159380,13.191545,3.257531,14.602085,4.871941,15.185251,0,3.054366,9.942434,4.937669,11.686142,6.151589,14.749298,6.259289,9.901141,6.752017,9.876307,7.254027,10.238113,6.739747,11.442969,7.907821,11.722683,7.886656,12.455321,0,-0.01662,-0.00358,-0.02401,-0.01495,0.00924,-0.01298,0.00688,0.03197,-0.00015,0.10339,3.27740
1.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.975662,93.558739,79.440193,100.648056,4.156574,13.185280,3.257491,14.591112,4.882512,15.200928,0,3.028076,9.977806,4.936835,11.675017,6.151576,14.736558,6.256697,9.937445,6.750431,9.903368,7.249507,10.239492,6.738102,11.446671,7.908768,11.716955,7.888833,12.451071,0,-0.01992,-0.00125,-0.01451,-0.01005,0.00763,-0.01165,0.00208,-0.00151,0.00015,0.07986,3.27713
1.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.425064,85.748299,79.119339,100.149307,4.153345,13.177590,3.257588,14.580043,4.892832,15.211181,0,3.001732,10.016108,4.936244,11.663888,6.151686,14.723776,6.259140,9.983192,6.749661,9.940501,7.243482,10.243108,6.735938,11.451261,7.909246,11.712124,7.890605,12.446384,0,-0.01704,0.00919,-0.01985,-0.01216,0.00784,-0.01238,0.00738,0.00534,0.00004,0.08646,3.27652
1.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.874451,77.937859,78.798492,99.650558,4.150116,13.169902,3.257686,14.568973,4.903152,15.221433,0,2.975387,10.054408,4.935655,11.652760,6.151796,14.710993,6.261583,10.028940,6.748891,9.977635,7.237456,10.246723,6.733774,11.455851,7.909724,11.707292,7.892377,12.441699,0,-0.01825,0.00489,-0.02003,-0.01379,0.00882,-0.01303,0.00553,0.00264,-0.00011,0.11014,3.27656
1.640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.323845,70.127419,78.477646,99.151810,4.146886,13.162212,3.257783,14.557902,4.913471,15.231686,0,2.949042,10.092710,4.935064,11.641630,6.151906,14.698211,6.264027,10.074689,6.748122,10.014770,7.231431,10.250339,6.731609,11.460441,7.910203,11.702460,7.894149,12.437013,0,-0.01873,0.00404,-0.01927,-0.01317,0.00909,-0.01342,0.00412,0.00304,-0.00011,0.08951,3.27724
1.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.804329,61.229431,78.319443,98.666687,4.146985,13.155657,3.257801,14.547318,4.922231,15.236526,0,2.925153,10.132150,4.934855,11.630562,6.152598,14.684462,6.388961,10.095497,6.767442,10.092867,7.226186,10.253652,6.729744,11.464377,7.910178,11.696745,7.893694,12.432058,0,-0.01849,0.00361,-0.02422,-0.01313,0.00802,-0.01285,0.00685,0.00308,0.00015,0.07632,3.27751
1.642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.386299,51.269684,78.320030,98.194878,4.150332,13.150208,3.257742,14.537210,4.929468,15.236081,0,2.903662,10.172702,4.935019,11.619555,6.153859,14.669767,6.633482,10.091956,6.806376,10.210957,7.221703,10.256670,6.728171,11.467678,7.909663,11.690166,7.891066,12.426840,0,-0.01537,0.00397,-0.01793,-0.01334,0.00905,-0.01170,0.00429,0.00285,-0.00013,0.09504,3.27736
1.643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.968277,41.309933,78.320618,97.723061,4.153679,13.144758,3.257682,14.527100,4.936705,15.235637,0,2.882171,10.213254,4.935182,11.608546,6.155120,14.655074,6.878003,10.088416,6.845310,10.329045,7.217220,10.259688,6.726597,11.470978,7.909148,11.683588,7.888437,12.421622,0,-0.01719,0.00267,-0.02106,-0.01031,0.00767,-0.01275,0.00518,0.00456,0.00002,0.10932,3.27728
1.644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.550251,31.350185,78.321205,97.251251,4.157026,13.139310,3.257622,14.516991,4.943942,15.235192,0,2.860680,10.253805,4.935346,11.597539,6.156381,14.640380,7.122523,10.084876,6.884244,10.447135,7.212737,10.262707,6.725024,11.474278,7.908633,11.677010,7.885808,12.416405,0,-0.01924,0.00407,-0.02006,-0.01397,0.00888,-0.01293,0.00269,0.00184,0.00002,0.09598,3.27728
1.645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.147949,27.404177,78.338356,96.883438,4.158509,13.133443,3.257318,14.507180,4.948736,15.230290,0,2.842787,10.293085,4.935535,11.586626,6.157090,14.627442,7.138981,10.177577,6.887828,10.523249,7.203793,10.263108,6.723464,11.475319,7.908566,11.671756,7.883680,12.410391,0,-0.01796,0.00229,-0.02387,-0.01313,0.00983,-0.01253,0.00633,0.00299,-0.00011,0.09377,3.27724
1.646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.215538,29.329287,78.371681,96.617165,4.158173,13.127169,3.256775,14.497663,4.951143,15.221037,0,2.828405,10.331124,4.935752,11.575806,6.157259,14.616218,6.932784,10.364238,6.856902,10.558382,7.190493,10.260955,6.721916,11.474154,7.908937,11.667795,7.882040,12.403601,0,-0.01606,0.00206,-0.01869,-0.01324,0.00869,-0.01223,0.00203,-0.00328,0.00002,0.09952,3.27717
1.647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.283127,31.254396,78.405006,96.350891,4.157835,13.120895,3.256233,14.488146,4.953550,15.211782,0,2.814024,10.369163,4.935968,11.564984,6.157429,14.604994,6.726587,10.550899,6.825975,10.593515,7.177193,10.258801,6.720369,11.472988,7.909309,11.663835,7.880400,12.396810,0,-0.01829,0.00635,-0.01248,-0.01476,0.00825,-0.01334,0.00244,-0.00084,-0.00026,0.11002,3.27713
1.648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.350723,33.179508,78.438332,96.084618,4.157498,13.114621,3.255690,14.478628,4.955957,15.202529,0,2.799643,10.407201,4.936184,11.554164,6.157598,14.593769,6.520391,10.737559,6.795049,10.628649,7.163894,10.256648,6.718822,11.471823,7.909680,11.659874,7.878761,12.390019,0,-0.01702,0.00555,-0.02899,-0.01157,0.00853,-0.01345,0.00912,0.00295,0.00037,0.10410,3.27713
1.649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.933411,35.241550,78.397285,95.867607,4.156237,13.107441,3.255550,14.468664,4.957057,15.190662,0,2.789842,10.442182,4.936132,11.543487,6.157950,14.583346,6.411802,10.814964,6.771042,10.620966,7.158083,10.253865,6.716800,11.470003,7.908658,11.655188,7.876247,12.383264,0,-0.01829,0.00471,-0.01072,-0.01378,0.00842,-0.01161,0.00376,0.00320,0.00004,0.09538,3.27690
1.650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.422150,37.437283,78.283630,95.698700,4.154072,13.099375,3.255804,14.458264,4.956879,15.176245,0,2.784514,10.474178,4.935818,11.532948,6.158479,14.573705,6.398506,10.785704,6.753789,10.571483,7.159585,10.250468,6.714314,11.467546,7.906275,11.649795,7.872881,12.376542,0,-0.01846,0.00400,-0.02294,-0.01341,0.00790,-0.01263,-0.00213,0.01293,0.00028,0.10924,3.27645
1.651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.910873,39.633015,78.169968,95.529785,4.151907,13.091310,3.256057,14.447865,4.956701,15.161828,0,2.779185,10.506174,4.935505,11.522409,6.159008,14.564064,6.385211,10.756443,6.736537,10.521999,7.161086,10.247071,6.711829,11.465090,7.903893,11.644402,7.869515,12.369821,0,-0.01835,0.01249,-0.01848,-0.01304,0.00860,-0.01251,0.00272,0.00004,0.00000,0.11968,3.27621
1.652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.399597,41.828747,78.056313,95.360878,4.149742,13.083244,3.256310,14.437465,4.956523,15.147410,0,2.773857,10.538170,4.935191,11.511871,6.159537,14.554422,6.371916,10.727182,6.719285,10.472516,7.162587,10.243675,6.709344,11.462633,7.901510,11.639009,7.866149,12.363100,0,-0.01764,-0.00039,-0.02047,-0.01364,0.00846,-0.01240,0.00525,0.00101,0.00026,0.10040,3.27621
1.653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.856369,42.467075,78.079338,95.257294,4.148640,13.076675,3.256418,14.427339,4.955234,15.131904,0,2.772094,10.566422,4.934569,11.501006,6.160200,14.545725,6.364285,10.713663,6.710031,10.452037,7.160600,10.241427,6.706843,11.458914,7.899408,11.633908,7.862804,12.357346,0,-0.01799,0.00270,-0.02335,-0.01786,0.00903,-0.01318,0.00833,-0.00222,0.00002,0.10060,3.27644
1.654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.258224,41.584942,78.235809,95.217499,4.148576,13.071568,3.256382,14.417480,4.952859,15.115333,0,2.773810,10.591020,4.933646,11.489823,6.160994,14.537949,6.362183,10.715512,6.708584,10.459874,7.155207,10.240302,6.704328,11.453961,7.897580,11.629094,7.859480,12.352537,0,-0.01650,0.00411,-0.02159,-0.01375,0.00915,-0.01237,0.00391,0.00255,0.00002,0.12135,3.27690
1.655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.660080,40.702808,78.392273,95.177696,4.148511,13.066462,3.256348,14.407622,4.950484,15.098762,0,2.775527,10.615617,4.932724,11.478640,6.161787,14.530171,6.360082,10.717361,6.707137,10.467711,7.149814,10.239176,6.701812,11.449010,7.895752,11.624281,7.856155,12.347728,0,-0.01502,0.00526,-0.01976,-0.01340,0.00944,-0.01307,0.00442,0.00298,-0.00004,0.11740,3.27721
1.656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.061935,39.820675,78.548744,95.137894,4.148448,13.061354,3.256313,14.397764,4.948109,15.082191,0,2.777244,10.640214,4.931800,11.467456,6.162581,14.522395,6.357980,10.719211,6.705690,10.475549,7.144421,10.238050,6.699297,11.444057,7.893924,11.619467,7.852831,12.342918,0,-0.01906,0.00352,-0.01818,-0.01583,0.00815,-0.01202,0.00560,0.00525,0.00020,0.10104,3.27736
1.657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.590134,39.397678,78.750061,95.104332,4.148061,13.053968,3.256305,14.387707,4.945455,15.065331,0,2.781835,10.660582,4.931538,11.456990,6.163112,14.514958,6.353435,10.727831,6.699547,10.479275,7.137876,10.231605,6.696192,11.437995,7.891514,11.613684,7.849801,12.337546,0,-0.01671,0.00345,-0.02094,-0.01199,0.00878,-0.01375,0.00625,0.00183,-0.00009,0.10008,3.27747
1.658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.265411,39.422935,78.995171,95.076866,4.147361,13.044359,3.256323,14.377456,4.942527,15.048190,0,2.789230,10.676822,4.931921,11.447226,6.163387,14.507854,6.346504,10.743060,6.688818,10.478985,7.130208,10.219965,6.692513,11.430849,7.888537,11.606954,7.847057,12.331624,0,-0.01747,0.00480,-0.01892,-0.01351,0.00829,-0.01174,0.00453,0.00229,0.00013,0.11888,3.27755
1.659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.940689,39.448193,79.240280,95.049393,4.146660,13.034750,3.256341,14.367205,4.939600,15.031049,0,2.796626,10.693061,4.932303,11.437461,6.163662,14.500749,6.339573,10.758290,6.678090,10.478696,7.122539,10.208324,6.688833,11.423702,7.885561,11.600224,7.844315,12.325702,0,-0.01906,0.00038,-0.01986,-0.01723,0.00840,-0.01229,0.00519,0.00252,-0.00013,0.11695,3.27763
1.660,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.615967,39.473450,79.485390,95.021927,4.145960,13.025141,3.256360,14.356954,4.936673,15.013907,0,2.804022,10.709301,4.932686,11.427696,6.163937,14.493644,6.332642,10.773520,6.667361,10.478407,7.114870,10.196685,6.685153,11.416556,7.882584,11.593493,7.841571,12.319780,0,-0.01633,0.00209,-0.01926,-0.01315,0.00802,-0.01281,0.00610,0.00248,0.00006,0.09905,3.27770
1.661,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.151764,39.816231,79.740219,95.014778,4.143728,13.018764,3.256560,14.346537,4.933669,14.996371,0,2.812969,10.722019,4.933712,11.418719,6.164022,14.486553,6.323278,10.782801,6.655365,10.473317,7.105076,10.187510,6.680949,11.411178,7.878774,11.587228,7.837898,12.314686,0,-0.01787,0.00352,-0.02050,-0.01540,0.00840,-0.01183,0.00458,0.00328,0.00013,0.09015,3.27759
1.662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.551392,40.468998,80.004539,95.027473,4.140000,13.015542,3.256937,14.335958,4.930589,14.978448,0,2.823430,10.731300,4.935367,11.410511,6.163922,14.479475,6.311540,10.786273,6.642133,10.463540,7.093207,10.180741,6.676233,11.407525,7.874149,11.581416,7.833318,12.310400,0,-0.01717,0.00212,-0.02367,-0.01282,0.00868,-0.01276,0.00362,0.00363,0.00026,0.10254,3.27728
1.663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.951035,41.121769,80.268852,95.040169,4.136272,13.012321,3.257314,14.325378,4.927510,14.960526,0,2.833892,10.740582,4.937021,11.402303,6.163821,14.472397,6.299801,10.789746,6.628901,10.453764,7.081339,10.173973,6.671518,11.403872,7.869525,11.575603,7.828738,12.306114,0,-0.01920,0.00471,-0.01838,-0.00997,0.00813,-0.01292,0.00453,0.00264,0.00000,0.11726,3.27709
1.664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.350662,41.774540,80.533173,95.052864,4.132544,13.009100,3.257691,14.314799,4.924431,14.942603,0,2.844353,10.749863,4.938676,11.394095,6.163721,14.465319,6.288063,10.793220,6.615669,10.443987,7.069470,10.167205,6.666802,11.400219,7.864901,11.569792,7.824157,12.301828,0,-0.01691,0.00408,-0.02078,-0.01309,0.00822,-0.01152,0.00407,0.00313,0.00013,0.10196,3.27702
1.665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.243439,42.269794,80.679077,95.034538,4.130068,13.005032,3.258064,14.304326,4.921579,14.925533,0,2.854116,10.756041,4.940651,11.385755,6.164534,14.456963,6.277620,10.796426,6.599218,10.436816,7.055736,10.160758,6.662390,11.396913,7.860623,11.562877,7.822205,12.295517,0,-0.01925,0.00351,-0.01834,-0.01323,0.00846,-0.01169,0.00392,0.00204,-0.00011,0.09295,3.27698
1.666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.617630,42.611267,80.709373,94.985931,4.128816,13.000136,3.258431,14.293958,4.918950,14.909297,0,2.863197,10.759192,4.942939,11.377283,6.166240,14.447358,6.268444,10.799371,6.579625,10.432190,7.040178,10.154624,6.658274,11.393945,7.856686,11.554887,7.822819,12.287228,0,-0.01639,0.00369,-0.02121,-0.01444,0.00816,-0.01366,0.00621,0.00210,0.00000,0.11361,3.27698
1.667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.991837,42.952740,80.739677,94.937317,4.127563,12.995240,3.258798,14.283588,4.916319,14.893061,0,2.872277,10.762341,4.945227,11.368813,6.167946,14.437753,6.259267,10.802316,6.560032,10.427564,7.024621,10.148490,6.654158,11.390976,7.852748,11.546896,7.823433,12.278938,0,-0.01685,0.00147,-0.02238,-0.01655,0.00885,-0.01255,0.00997,0.00244,0.00015,0.11887,3.27709
1.668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158.366028,43.294212,80.769981,94.888710,4.126310,12.990345,3.259165,14.273219,4.913690,14.876823,0,2.881358,10.765491,4.947515,11.360342,6.169652,14.428148,6.250091,10.805261,6.540439,10.422937,7.009065,10.142356,6.650041,11.388008,7.848810,11.538906,7.824047,12.270650,0,-0.01616,0.00284,-0.01950,-0.01456,0.00878,-0.01262,0.00208,0.00255,-0.00007,0.09911,3.27732
1.669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.352997,43.434391,80.725441,94.763733,4.124972,12.984235,3.259357,14.263117,4.911186,14.861539,0,2.889842,10.765373,4.949584,11.351545,6.171383,14.418183,6.240902,10.805935,6.528639,10.418012,6.997053,10.137165,6.645718,11.386773,7.845356,11.530408,7.824376,12.262341,0,-0.01848,0.00923,-0.01989,-0.01220,0.00858,-0.01277,0.00636,0.00164,0.00000,0.10317,3.27740
1.670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.938217,43.378048,80.607834,94.564201,4.123550,12.976940,3.259377,14.253275,4.908805,14.847183,0,2.897743,10.762064,4.951439,11.342432,6.173138,14.407866,6.231701,10.804391,6.524448,10.412794,6.988503,10.132895,6.641193,11.387232,7.842372,11.521414,7.824428,12.254016,0,-0.01850,-0.00151,-0.02384,-0.01413,0.00886,-0.01273,0.00488,0.00141,0.00011,0.11679,3.27732
1.671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.523422,43.321709,80.490234,94.364670,4.122129,12.969645,3.259397,14.243432,4.906425,14.832828,0,2.905645,10.758755,4.953294,11.333318,6.174893,14.397550,6.222500,10.802847,6.520257,10.407576,6.979953,10.128625,6.636667,11.387690,7.839389,11.512421,7.824479,12.245689,0,-0.01726,0.00541,-0.01665,-0.01252,0.00883,-0.01278,0.00605,0.01011,0.00000,0.11552,3.27728
1.672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.108643,43.265366,80.372627,94.165138,4.120708,12.962350,3.259418,14.233590,4.904045,14.818472,0,2.913547,10.755445,4.955150,11.324203,6.176648,14.387233,6.213300,10.801304,6.516065,10.402357,6.971404,10.124355,6.632142,11.388148,7.836406,11.503427,7.824530,12.237364,0,-0.01938,0.00049,-0.02165,-0.01275,0.00830,-0.01270,0.00512,0.00122,-0.00002,0.10498,3.27728
1.673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.392014,43.291954,80.342491,94.106087,4.120552,12.954064,3.259942,14.223145,4.901370,14.804483,0,2.920033,10.749557,4.957477,11.315394,6.177957,14.376699,6.210177,10.797083,6.515260,10.398108,6.959541,10.122984,6.627547,11.387598,7.832808,11.493751,7.823937,12.229065,0,-0.01809,0.01040,-0.01875,-0.01080,0.00889,-0.01185,0.00554,0.00339,0.00002,0.09677,3.27724
1.674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.380692,43.399509,80.397751,94.184196,4.121634,12.944812,3.260959,14.212112,4.898406,14.790852,0,2.925137,10.741152,4.960263,11.306882,6.178830,14.365955,6.212989,10.790250,6.517761,10.394806,6.944445,10.124444,6.622882,11.386064,7.828607,11.483410,7.822716,12.220793,0,-0.01605,-0.00038,-0.01907,-0.01225,0.00866,-0.01226,0.00534,0.00214,0.00015,0.10834,3.27717
1.675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.369370,43.507061,80.453003,94.262306,4.122715,12.935559,3.261977,14.201078,4.895442,14.777221,0,2.930241,10.732746,4.963050,11.298369,6.179703,14.355211,6.215801,10.783417,6.520263,10.391503,6.929349,10.125903,6.618218,11.384529,7.824407,11.473068,7.821494,12.212521,0,-0.01568,0.00214,-0.02113,-0.01874,0.00867,-0.01282,0.00498,0.00237,0.00002,0.11909,3.27687
1.676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.358047,43.614613,80.508263,94.340416,4.123796,12.926307,3.262994,14.190045,4.892478,14.763590,0,2.935345,10.724340,4.965837,11.289857,6.180576,14.344467,6.218613,10.776584,6.522764,10.388201,6.914253,10.127362,6.613554,11.382995,7.820207,11.462728,7.820272,12.204248,0,-0.01898,0.00382,-0.01829,-0.01133,0.00849,-0.01254,0.00452,0.00274,0.00013,0.10410,3.27633
1.677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.742172,43.996433,80.539558,94.537613,4.126249,12.918880,3.263547,14.178997,4.889519,14.749820,0,2.939544,10.713529,4.967656,11.280433,6.181471,14.331384,6.223053,10.762684,6.521636,10.379510,6.902715,10.124171,6.608307,11.376632,7.816067,11.452575,7.819549,12.195431,0,-0.01757,0.00293,-0.02397,-0.01300,0.00783,-0.01336,0.00494,0.00187,0.00017,0.08277,3.27659
1.678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.536087,44.646015,80.547462,94.851089,4.130040,12.913239,3.263647,14.167933,4.886566,14.735915,0,2.942861,10.700369,4.968531,11.270117,6.182389,14.316016,6.229081,10.741886,6.516965,10.365559,6.894650,10.116439,6.602492,11.365554,7.811985,11.442606,7.819312,12.186080,0,-0.01818,0.00283,-0.01966,-0.01455,0.00838,-0.01140,0.00459,0.00262,0.00015,0.09122,3.27766
1.679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.330002,45.295597,80.555367,95.164566,4.133832,12.907597,3.263747,14.156869,4.883613,14.722011,0,2.946177,10.687208,4.969405,11.259801,6.183306,14.300649,6.235110,10.721088,6.512294,10.351607,6.886584,10.108707,6.596676,11.354477,7.807904,11.432637,7.819075,12.176730,0,-0.01881,0.00579,-0.02136,-0.01797,0.00876,-0.01210,0.00483,0.00180,-0.00013,0.11967,3.27793
1.680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.123917,45.945179,80.563263,95.478043,4.137623,12.901955,3.263847,14.145804,4.880660,14.708106,0,2.949493,10.674047,4.970280,11.249485,6.184224,14.285280,6.241138,10.700290,6.507622,10.337657,6.878519,10.100976,6.590860,11.343400,7.803822,11.422669,7.818838,12.167379,0,-0.01732,0.00193,-0.02208,-0.01109,0.00859,-0.01353,0.00321,0.00222,-0.00002,0.10375,3.27740
1.681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.983566,46.634552,80.615494,95.810287,4.139553,12.892611,3.264034,14.134412,4.878040,14.694982,0,2.951537,10.660033,4.971782,11.239593,6.185326,14.270586,6.242325,10.678325,6.499557,10.322081,6.873817,10.090099,6.584585,11.331115,7.797950,11.412318,7.815893,12.157987,0,-0.01942,0.00512,-0.02240,-0.01153,0.00826,-0.01128,0.00576,0.00359,0.00013,0.08671,3.27690
1.682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.907394,47.362778,80.711006,96.160866,4.139666,12.879653,3.264307,14.122697,4.875746,14.682620,0,2.952338,10.645186,4.973896,11.230111,6.186609,14.256549,6.238786,10.655219,6.488177,10.304917,6.872398,10.076154,6.577861,11.317652,7.790331,11.401594,7.810306,12.148553,0,-0.01804,0.00246,-0.01942,-0.01223,0.00839,-0.01329,0.00472,0.00226,-0.00011,0.10314,3.27645
1.683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.831223,48.091000,80.806511,96.511444,4.139778,12.866694,3.264580,14.110983,4.873452,14.670259,0,2.953140,10.630339,4.976010,11.220631,6.187891,14.242512,6.235247,10.632114,6.476797,10.287754,6.870980,10.062207,6.571137,11.304188,7.782712,11.390869,7.804719,12.139118,0,-0.02119,0.00502,-0.02196,-0.01368,0.00779,-0.01292,0.00265,0.00229,0.00024,0.12329,3.27663
1.684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.755066,48.819225,80.902023,96.862022,4.139891,12.853737,3.264853,14.099269,4.871157,14.657896,0,2.953941,10.615492,4.978125,11.211149,6.189175,14.228474,6.231708,10.609009,6.465417,10.270591,6.869562,10.048261,6.564413,11.290724,7.775092,11.380145,7.799132,12.129684,0,-0.01717,0.00278,-0.02098,-0.01163,0.00873,-0.01281,0.00464,0.00221,0.00013,0.10720,3.27747
