"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.016,0,0,0.000000,0.000000,5.512742,-6.655994,5.837546,4.959530,6.262353,4.826435,6.565546,-1.47816,0.10717,3.27720
0.017,0,0,0.000000,0.000000,5.503199,-6.749829,5.830232,4.958683,6.262031,4.827403,6.564064,-1.47979,0.11399,3.27705
0.018,0,0,0.000000,0.000000,5.493906,-6.843664,5.822919,4.957834,6.261708,4.828370,6.562582,-1.47907,0.09191,3.27677
0.019,0,0,0.000000,0.000000,5.484752,-6.937500,5.815605,4.956986,6.261386,4.829338,6.561100,-1.47953,0.10741,3.27638
0.020,0,0,0.000000,0.000000,5.475916,-7.053468,5.808785,4.956208,6.261042,4.830339,6.559594,-1.47962,0.11205,3.27660
0.021,0,0,0.000000,0.000000,5.467257,-7.186409,5.802344,4.955482,6.260681,4.831367,6.558070,-1.47870,0.09635,3.27728
0.022,0,0,0.000000,0.000000,5.458996,-7.319349,5.795903,4.954757,6.260320,4.832394,6.556546,-1.47858,0.11445,3.27755
0.023,0,0,0.000000,0.000000,5.450954,-7.452290,5.789462,4.954032,6.259959,4.833422,6.555022,-1.47776,0.10741,3.27747
0.024,0,0,0.000000,0.000000,5.443425,-7.581060,5.782227,4.953526,6.259564,4.834383,6.553371,-1.47938,0.09882,3.27739
0.025,0,0,0.000000,0.000000,5.436177,-7.706632,5.774384,4.953187,6.259145,4.835295,6.551624,-1.47791,0.10620,3.27732
0.026,0,0,0.000000,0.000000,5.429509,-7.832204,5.766541,4.952849,6.258726,4.836206,6.549876,-1.47867,0.09534,3.27741
0.027,0,0,0.000000,0.000000,5.423159,-7.957777,5.758698,4.952510,6.258306,4.837117,6.548129,-1.47812,0.09985,3.27764
0.028,0,0,0.000000,0.000000,5.417418,-8.042591,5.750464,4.951967,6.257705,4.838037,6.546510,-1.48055,0.10285,3.27744
0.029,0,0,0.000000,0.000000,5.412011,-8.096153,5.741931,4.951266,6.256965,4.838964,6.544990,-1.47953,0.09348,3.27691
0.030,0,0,0.000000,0.000000,5.407292,-8.149715,5.733398,4.950565,6.256224,4.839891,6.543469,-1.47922,0.10606,3.27688
0.031,0,0,0.000000,0.000000,5.402952,-8.203278,5.724865,4.949864,6.255484,4.840817,6.541949,-1.47759,0.11144,3.27727
0.032,0,0,0.000000,0.000000,5.399409,-8.196759,5.715583,4.948879,6.254693,4.841702,6.541048,-1.47810,0.09823,3.27748
0.033,0,0,0.000000,0.000000,5.396305,-8.144174,5.705727,4.947677,6.253861,4.842553,6.540621,-1.47626,0.11005,3.27755
0.034,0,0,0.000000,0.000000,5.394030,-8.091587,5.695870,4.946474,6.253031,4.843404,6.540194,-1.47483,0.11812,3.27729
0.035,0,0,0.000000,0.000000,5.392209,-8.039001,5.686013,4.945271,6.252200,4.844254,6.539767,-1.48117,0.09928,3.27676
0.036,0,0,0.000000,0.000000,5.391216,-7.937331,5.677711,4.943751,6.251227,4.844986,6.539791,-1.47839,0.10676,3.27669
0.037,0,0,0.000000,0.000000,5.390676,-7.798022,5.670601,4.941988,6.250146,4.845625,6.540160,-1.47886,0.12277,3.27699
0.038,0,0,0.000000,0.000000,5.390990,-7.658714,5.663492,4.940224,6.249065,4.846264,6.540529,-1.47861,0.09914,3.27722
0.039,0,0,0.000000,0.000000,5.391771,-7.519405,5.656382,4.938460,6.247983,4.846903,6.540898,-1.47876,0.09998,3.27737
0.040,0,0,0.000000,0.000000,5.393381,-7.339012,5.649220,4.936470,6.246967,4.847398,6.541309,-1.47901,0.12072,3.27744
0.041,0,0,0.000000,0.000000,5.395444,-7.127115,5.642017,4.934307,6.246000,4.847782,6.541752,-1.47764,0.09744,3.27744
0.042,0,0,0.000000,0.000000,5.398236,-6.915217,5.634815,4.932143,6.245033,4.848166,6.542195,-1.47609,0.09128,3.27756
0.043,0,0,0.000000,0.000000,5.401427,-6.703321,5.627613,4.929979,6.244066,4.848550,6.542638,-1.47769,0.11262,3.27779
0.044,0,0,0.000000,0.000000,5.405240,-6.430381,5.621102,4.927771,6.243029,4.849037,6.543184,-1.47813,0.09923,3.27755
0.045,0,0,0.000000,0.000000,5.409395,-6.110634,5.615120,4.925528,6.241938,4.849602,6.543809,-1.47898,0.09057,3.27694
0.046,0,0,0.000000,0.000000,5.414127,-5.790887,5.609139,4.923284,6.240846,4.850167,6.544435,-1.47844,0.10061,3.27684
0.047,0,0,0.000000,0.000000,5.419177,-5.471141,5.603158,4.921041,6.239755,4.850732,6.545060,-1.47910,0.09523,3.27715
0.048,0,0,0.000000,0.000000,5.424781,-5.102637,5.596961,4.918771,6.238634,4.851205,6.545825,-1.47849,0.09899,3.27711
0.049,0,0,0.000000,0.000000,5.430688,-4.696746,5.590599,4.916481,6.237491,4.851607,6.546699,-1.47786,0.10305,3.27681
0.050,0,0,0.000000,0.000000,5.437119,-4.290856,5.584236,4.914190,6.236348,4.852008,6.547572,-1.47463,0.09350,3.27671
0.051,0,0,0.000000,0.000000,5.443839,-3.884966,5.577874,4.911900,6.235205,4.852410,6.548445,-1.47841,0.10765,3.27679
0.052,0,0,0.000000,0.000000,5.451082,-3.441810,5.573423,4.909516,6.234079,4.852716,6.549543,-1.47778,0.11610,3.27661
0.053,0,0,0.000000,0.000000,5.458614,-2.970079,5.570438,4.907060,6.232968,4.852951,6.550813,-1.47774,0.09597,3.27623
0.054,0,0,0.000000,0.000000,5.466660,-2.498348,5.567454,4.904604,6.231856,4.853186,6.552083,-1.47877,0.10595,3.27657
0.055,0,0,0.000000,0.000000,5.474988,-2.026617,5.564469,4.902148,6.230745,4.853420,6.553354,-1.47776,0.12101,3.27749
0.056,0,0,0.000000,0.000000,5.483751,-1.610635,5.563472,4.899780,6.229618,4.853485,6.554937,-1.47940,0.10063,3.27777
0.057,0,0,0.000000,0.000000,5.492753,-1.237401,5.563998,4.897479,6.228479,4.853419,6.556761,-1.47877,0.09936,3.27754
0.058,0,0,0.000000,0.000000,5.502052,-0.864166,5.564524,4.895177,6.227341,4.853353,6.558585,-1.47783,0.10721,3.27752
0.059,0,0,0.000000,0.000000,5.511515,-0.490932,5.565050,4.892876,6.226202,4.853287,6.560409,-1.47800,0.10909,3.27767
0.060,0,0,0.000000,0.000000,5.521169,-0.191876,5.566211,4.890673,6.225062,4.853168,6.562535,-1.47828,0.11082,3.27770
0.061,0,0,0.000000,0.000000,5.530927,0.050300,5.567859,4.888543,6.223919,4.853011,6.564892,-1.47905,0.09402,3.27762
0.062,0,0,0.000000,0.000000,5.540784,0.292476,5.569508,4.886414,6.222776,4.852852,6.567250,-1.47820,0.10252,3.27738
0.063,0,0,0.000000,0.000000,5.550694,0.534652,5.571156,4.884284,6.221633,4.852695,6.569608,-1.47853,0.11759,3.27699
0.064,0,0,0.000000,0.000000,5.560545,0.703826,5.572393,4.881967,6.220390,4.852461,6.572279,-1.47802,0.09089,3.27695
0.065,0,0,0.000000,0.000000,5.570364,0.817023,5.573316,4.879504,6.219070,4.852171,6.575191,-1.47856,0.09972,3.27718
0.066,0,0,0.000000,0.000000,5.579968,0.930219,5.574239,4.877041,6.217750,4.851881,6.578103,-1.47803,0.12009,3.27745
0.067,0,0,0.000000,0.000000,5.589455,1.043416,5.575161,4.874578,6.216430,4.851591,6.581015,-1.47720,0.10382,3.27776
0.068,0,0,0.000000,0.000000,5.598672,1.152123,5.575571,4.872124,6.215199,4.851413,6.584009,-1.47782,0.11362,3.27768
0.069,0,0,0.000000,0.000000,5.607741,1.257387,5.575587,4.869675,6.214036,4.851322,6.587067,-1.47868,0.11485,3.27730
0.070,0,0,0.000000,0.000000,5.616518,1.362651,5.575603,4.867227,6.212873,4.851231,6.590125,-1.47783,0.10752,3.27717
0.071,0,0,0.000000,0.000000,5.625134,1.467916,5.575619,4.864778,6.211710,4.851139,6.593183,-1.47766,0.11460,3.27725
0.072,0,0,0.000000,0.000000,5.633368,1.580488,5.576682,4.862324,6.210532,4.850855,6.596251,-1.47798,0.10141,3.27749
0.073,0,0,0.000000,0.000000,5.641391,1.698664,5.578546,4.859866,6.209343,4.850423,6.599327,-1.47725,0.10551,3.27788
0.074,0,0,0.000000,0.000000,5.648936,1.816840,5.580411,4.857408,6.208153,4.849991,6.602403,-1.48092,0.11254,3.27809
0.075,0,0,0.000000,0.000000,5.656220,1.935016,5.582275,4.854950,6.206964,4.849560,6.605478,-1.47927,0.09498,3.27816
0.076,0,0,0.000000,0.000000,5.663045,2.048346,5.584637,4.852504,6.205888,4.849067,6.608247,-1.47876,0.11012,3.27782
0.077,0,0,0.000000,0.000000,5.669618,2.157959,5.587379,4.850066,6.204901,4.848526,6.610781,-1.47960,0.10723,3.27713
0.078,0,0,0.000000,0.000000,5.675798,2.267572,5.590122,4.847629,6.203913,4.847986,6.613314,-1.47778,0.09341,3.27695
0.079,0,0,0.000000,0.000000,5.681764,2.377185,5.592864,4.845191,6.202925,4.847446,6.615847,-1.47948,0.11415,3.27718
0.080,0,0,0.000000,0.000000,5.687385,2.449329,5.596059,4.842706,6.202134,4.846955,6.618072,-1.47834,0.10167,3.27703
0.081,0,0,0.000000,0.000000,5.692815,2.492744,5.599602,4.840185,6.201494,4.846503,6.620059,-1.47889,0.10154,3.27657
0.082,1,0,0.000000,1.563268,5.697964,2.536159,5.603145,4.837663,6.200854,4.846051,6.622046,-1.47647,0.11722,3.27641
0.083,1,0,0.000000,3.983187,5.702959,2.579573,5.606688,4.835142,6.200214,4.845598,6.624032,-1.47896,0.10164,3.27649
0.084,1,0,0.000000,4.838943,5.707773,2.586701,5.609343,4.832626,6.199659,4.845292,6.626103,-1.47760,0.11251,3.27690
0.085,1,0,0.000000,4.837555,5.712489,2.566006,5.611317,4.830114,6.199168,4.845098,6.628238,-1.47896,0.10928,3.27759
0.086,1,0,0.000000,4.836209,5.717117,2.545311,5.613291,4.827601,6.198678,4.844904,6.630373,-1.47772,0.09487,3.27768
0.087,1,0,0.000000,4.834886,5.721696,2.524616,5.615265,4.825089,6.198187,4.844710,6.632508,-1.47971,0.11222,3.27730
0.088,1,0,0.000000,4.833590,5.726195,2.500547,5.617564,4.822695,6.197598,4.844539,6.634684,-1.47943,0.10530,3.27722
0.089,1,0,0.000000,4.832308,5.730649,2.473891,5.620112,4.820392,6.196936,4.844383,6.636890,-1.47706,0.09462,3.27737
0.090,1,0,0.000000,4.831089,5.734929,2.447235,5.622660,4.818089,6.196273,4.844228,6.639097,-1.47846,0.10182,3.27748
0.091,1,0,0.000000,4.829904,5.739113,2.420580,5.625208,4.815785,6.195610,4.844072,6.641303,-1.47769,0.09932,3.27755
0.092,1,0,0.000000,4.828811,5.742958,2.403249,5.627550,4.813757,6.195134,4.843884,6.643511,-1.47951,0.10627,3.27742
0.093,1,0,0.000000,4.827768,5.746617,2.393069,5.629735,4.811939,6.194802,4.843671,6.645721,-1.47828,0.11016,3.27711
0.094,1,0,0.000000,4.826758,5.749779,2.382889,5.631920,4.810122,6.194469,4.843459,6.647932,-1.47858,0.09753,3.27706
0.095,1,0,0.000000,4.825766,5.752667,2.372709,5.634105,4.808304,6.194137,4.843246,6.650142,-1.47870,0.10956,3.27722
0.096,1,0,0.000000,4.824751,5.754956,2.405090,5.636425,4.806636,6.193966,4.842921,6.652619,-1.47822,0.11748,3.27737
0.097,1,0,0.000000,4.823725,5.756917,2.470107,5.638849,4.805084,6.193920,4.842512,6.655301,-1.47787,0.09798,3.27752
0.098,1,0,0.000000,4.822753,5.758224,2.535123,5.641272,4.803532,6.193873,4.842102,6.657983,-1.47812,0.10939,3.27746
0.099,1,0,0.000000,4.821811,5.759174,2.600139,5.643696,4.801980,6.193826,4.841693,6.660666,-1.47898,0.12213,3.27723
0.100,1,0,0.000000,4.821006,5.759466,2.667163,5.646090,4.800790,6.193965,4.841273,6.663545,-1.47988,0.09424,3.27705
0.101,1,0,0.000000,4.820276,5.759397,2.735725,5.648461,4.799877,6.194248,4.840845,6.666575,-1.47937,0.09363,3.27689
0.102,1,0,0.000000,4.819617,5.758787,2.804288,5.650833,4.798964,6.194530,4.840417,6.669605,-1.47867,0.11041,3.27699
0.103,1,0,0.000000,4.818997,5.757879,2.872851,5.653204,4.798050,6.194812,4.839989,6.672635,-1.47903,0.10077,3.27730
0.104,1,0,0.000000,4.818356,5.756684,2.929824,5.655807,4.797229,6.185574,4.839439,6.675931,-1.47840,0.10192,3.27731
0.105,1,0,0.000000,4.817701,5.755330,2.977910,5.658589,4.796478,6.169036,4.838795,6.679432,-1.47649,0.10005,3.27708
0.106,1,0,0.000000,4.816995,5.753962,3.025996,5.661370,4.795726,6.152499,4.838151,6.682933,-1.47719,0.10166,3.27698
0.107,1,0,0.000000,4.816261,5.752585,3.074082,5.664151,4.794975,6.135961,4.837508,6.686433,-1.47865,0.11123,3.27698
0.108,1,0,0.000000,4.815473,5.751390,3.043186,5.668004,4.794172,6.119356,4.836768,6.690261,-1.48091,0.09305,3.27719
0.109,1,0,0.000000,4.814656,5.750291,2.951728,5.672679,4.793330,6.102699,4.835956,6.694341,-1.47876,0.10251,3.27757
0.110,1,0,0.000000,4.813827,5.749497,2.860269,5.677354,4.792488,6.086042,4.835143,6.698421,-1.48004,0.12545,3.27791
0.111,1,0,0.000000,4.812990,5.748868,2.768811,5.682030,4.791645,6.069385,4.834330,6.702500,-1.47823,0.09990,3.27822
0.112,1,0,0.000000,4.812185,5.748661,2.597254,5.685751,4.790884,6.052973,4.833520,6.706517,-1.47965,0.10285,3.27797
0.113,1,0,0.000000,4.811398,5.748684,2.364280,5.688743,4.790185,6.036750,4.832713,6.710487,-1.47829,0.12281,3.27728
0.114,1,0,0.000000,4.810651,5.749192,2.131305,5.691734,4.789486,6.020527,4.831905,6.714457,-1.48013,0.10262,3.27710
0.115,1,0,0.000000,4.809927,5.749965,1.898330,5.694725,4.788787,6.004304,4.831098,6.718426,-1.47944,0.10571,3.27733
0.116,1,0,0.000000,4.809244,5.751162,1.623788,5.696941,4.788198,5.998910,4.830324,6.722011,-1.47860,0.11434,3.27761
0.117,1,0,0.000000,4.808583,5.752591,1.317373,5.698563,4.787693,6.001820,4.829577,6.725300,-1.47775,0.10869,3.27791
0.118,1,0,0.000000,4.807963,5.754284,1.010958,5.700185,4.787188,6.004730,4.828830,6.728590,-1.47860,0.11190,3.27809
0.119,1,0,0.000000,4.807367,5.756123,0.704543,5.701807,4.786683,6.007640,4.828084,6.731880,-1.47980,0.09567,3.27816
0.120,1,0,0.000000,4.806812,5.758065,0.439281,5.701703,4.786440,6.010680,4.827203,6.734689,-1.47914,0.09962,3.27803
0.121,1,0,0.000000,4.806279,5.760064,0.205573,5.700276,4.786398,6.013819,4.826220,6.737131,-1.47908,0.11603,3.27772
0.122,1,0,0.000000,4.805771,5.762038,-0.028134,5.698850,4.786356,6.016958,4.825237,6.739572,-1.47865,0.09753,3.27725
0.123,1,0,0.000000,4.805276,5.763999,-0.261841,5.697423,4.786314,6.020098,4.824255,6.742013,-1.47890,0.09615,3.27664
0.124,1,0,0.000000,4.804786,5.765802,-0.363438,5.695926,4.786312,6.022775,4.823248,6.744406,-1.47998,0.11341,3.27675
0.125,1,0,0.000000,4.804298,5.767519,-0.363733,5.694376,4.786339,6.025098,4.822224,6.746763,-1.47875,0.10380,3.27744
0.126,1,0,0.000000,4.803798,5.768970,-0.364029,5.692826,4.786367,6.027421,4.821199,6.749120,-1.47992,0.10082,3.27761
0.127,1,0,0.000000,4.803290,5.770277,-0.364324,5.691276,4.786395,6.029744,4.820174,6.751477,-1.47806,0.11526,3.27738
0.128,1,0,0.000000,4.802753,5.771285,-0.240167,5.689876,4.786402,6.031848,4.819068,6.753734,-1.47984,0.10807,3.27690
0.129,1,0,0.000000,4.802200,5.772128,-0.020581,5.688592,4.786392,6.033785,4.817900,6.755915,-1.48027,0.10358,3.27621
0.130,1,0,0.000000,4.801604,5.772721,0.199005,5.687309,4.786383,6.035722,4.816732,6.758095,-1.47957,0.11287,3.27672
0.131,1,0,0.000000,4.800985,5.773177,0.418591,5.686025,4.786374,6.037659,4.815565,6.760276,-1.47803,0.10046,3.27816
0.132,1,0,0.000000,4.800316,5.773514,0.699896,5.685980,4.786286,6.039328,4.814313,6.762396,-1.47877,0.10324,3.27830
0.133,1,0,0.000000,4.799619,5.773786,1.028526,5.686884,4.786138,6.040790,4.812996,6.764469,-1.48246,0.11194,3.27738
0.134,1,0,0.000000,4.798879,5.774129,1.357157,5.687788,4.785989,6.042253,4.811680,6.766543,-1.47751,0.08787,3.27706
0.135,1,0,0.000000,4.798117,5.774510,1.685787,5.688692,4.785841,6.043715,4.810364,6.768616,-1.47845,0.10131,3.27722
0.136,1,0,0.000000,4.797313,5.775135,1.963323,5.691094,4.785745,6.045205,4.808782,6.770494,-1.48006,0.11152,3.27754
0.137,1,0,0.000000,4.796485,5.775892,2.201682,5.694646,4.785691,6.046715,4.806996,6.772222,-1.48106,0.08798,3.27800
0.138,1,0,0.000000,4.795547,5.776981,2.440041,5.698198,4.785636,6.048225,4.805211,6.773950,-1.47892,0.10701,3.27803
0.139,1,0,0.000000,4.794549,5.778250,2.678400,5.701749,4.785582,6.049735,4.803425,6.775677,-1.47876,0.10825,3.27772
0.140,1,0,0.000000,4.793357,5.779867,2.809009,5.705968,4.785443,6.051054,4.801060,6.777132,-1.48006,0.09814,3.27755
0.141,1,0,0.000000,4.792059,5.781673,2.856995,5.710697,4.785240,6.052227,4.798249,6.778376,-1.48002,0.11265,3.27747
0.142,1,0,0.000000,4.790512,5.783804,2.904982,5.715426,4.785036,6.053400,4.795439,6.779621,-1.47689,0.10424,3.27769
0.143,1,0,0.000000,4.788826,5.786113,2.952969,5.720156,4.784832,6.054573,4.792628,6.780865,-1.47889,0.10925,3.27815
0.144,1,0,0.000000,4.786834,5.788621,2.915084,5.724038,4.784637,6.055867,4.788706,6.781715,-1.47838,0.11582,3.27801
0.145,1,0,0.000000,4.784674,5.791238,2.811355,5.727271,4.784447,6.057255,4.783931,6.782261,-1.48184,0.09639,3.27740
0.146,1,0,0.000000,4.782128,5.793820,2.707625,5.730504,4.784257,6.058642,4.779155,6.782808,-1.47513,0.11121,3.27713
0.147,1,0,0.000000,4.779371,5.796383,2.603896,5.733736,4.784067,6.060030,4.774380,6.783355,-1.47919,0.11271,3.27713
0.148,1,0,0.000000,4.776187,5.798673,2.472975,5.736016,4.783903,6.062008,4.768263,6.783617,-1.47970,0.09627,3.27738
0.149,1,0,0.000000,4.772769,5.800813,2.321204,5.737565,4.783757,6.064439,4.761117,6.783661,-1.48116,0.11543,3.27784
0.150,1,0,0.000000,4.769079,5.802482,2.169433,5.739115,4.783612,6.066870,4.753972,6.783705,-1.47944,0.11132,3.27779
0.151,1,0,0.000000,4.765239,5.803894,2.017662,5.740664,4.783467,6.069301,4.746826,6.783750,-1.47916,0.09949,3.27733
0.152,1,0,0.000000,4.761302,5.804666,1.891510,5.741729,4.783279,6.071913,4.739256,6.783735,-1.48062,0.10620,3.27726
0.153,1,0,0.000000,4.757310,5.805088,1.785001,5.742422,4.783059,6.074665,4.731360,6.783677,-1.47857,0.09646,3.27749
0.154,1,0,0.000000,4.753239,5.804731,1.678493,5.743116,4.782839,6.077417,4.723465,6.783618,-1.47957,0.10297,3.27750
0.155,1,0,0.000000,4.749125,5.803949,1.571984,5.743809,4.782619,6.080169,4.715569,6.783559,-1.47814,0.10476,3.27735
0.156,1,0,0.000000,4.744907,5.802330,1.486782,5.745221,4.782379,6.083138,4.707341,6.783255,-1.47867,0.09777,3.27711
0.157,1,0,0.000000,4.740633,5.800252,1.417916,5.747185,4.782125,6.086273,4.698857,6.782763,-1.47780,0.11693,3.27681
0.158,1,0,0.000000,4.736246,5.797351,1.349050,5.749148,4.781871,6.089408,4.690373,6.782271,-1.48001,0.11289,3.27684
0.159,1,0,0.000000,4.731796,5.793999,1.280185,5.751111,4.781617,6.092544,4.681890,6.781780,-1.47866,0.10666,3.27715
0.160,1,0,0.000000,4.727264,5.789879,1.198787,5.752853,4.781377,6.095898,4.673275,6.781258,-1.47613,0.12056,3.27728
0.161,1,0,0.000000,4.722686,5.785339,1.107781,5.754425,4.781149,6.099419,4.664562,6.780714,-1.47855,0.10866,3.27728
0.162,1,0,0.000000,4.718235,5.780146,1.016775,5.755997,4.780921,6.102940,4.655848,6.780170,-1.47932,0.10184,3.27762
0.163,1,0,0.000000,4.713854,5.774594,0.925768,5.757569,4.780693,6.106461,4.647133,6.779626,-1.47823,0.10156,3.27823
0.164,1,0,0.000000,4.709788,5.768545,0.811293,5.758740,4.780537,6.109893,4.639179,6.779219,-1.47950,0.10568,3.27812
0.165,1,0,0.000000,4.705896,5.762223,0.678821,5.759604,4.780437,6.113258,4.631807,6.778916,-1.47822,0.11578,3.27744
0.166,1,0,0.000000,4.702191,5.755599,0.546350,5.760468,4.780336,6.116622,4.624435,6.778614,-1.47997,0.09396,3.27705
0.167,1,0,0.000000,4.698589,5.748809,0.413879,5.761331,4.780236,6.119986,4.617064,6.778312,-1.48383,0.10149,3.27689
0.168,1,0,0.000000,4.695012,5.741908,0.256764,5.761555,4.780078,6.123014,4.610045,6.777780,-1.47968,0.11849,3.27687
0.169,1,0,0.000000,4.691448,5.734946,0.080754,5.761290,4.779876,6.125785,4.603298,6.777072,-1.47944,0.09872,3.27694
0.170,0,0,0.000000,3.175256,5.728006,-0.095256,5.761024,4.779674,6.128556,4.596551,6.776365,-1.48022,0.10000,3.27706
0.171,0,0,0.000000,0.830163,5.721079,-0.271266,5.760758,4.779472,6.131327,4.589804,6.775658,-1.47999,0.10882,3.27722
0.172,0,0,0.000000,0.000000,5.714250,-0.460648,5.760212,4.779353,6.133931,4.583605,6.774813,-1.47802,0.11167,3.27703
0.173,0,0,0.000000,0.000000,5.707475,-0.660284,5.759452,4.779298,6.136408,4.577827,6.773863,-1.47899,0.11572,3.27657
0.174,0,0,0.000000,0.000000,5.700858,-0.859920,5.758692,4.779244,6.138885,4.572049,6.772913,-1.47929,0.10567,3.27641
0.175,0,0,0.000000,0.000000,5.694326,-1.059555,5.757932,4.779189,6.141362,4.566270,6.771963,-1.47899,0.11553,3.27649
0.176,0,0,0.000000,0.000000,5.688002,-1.262362,5.756978,4.779039,6.143342,4.561042,6.770858,-1.47948,0.12012,3.27669
0.177,0,0,0.000000,0.000000,5.681791,-1.467601,5.755873,4.778816,6.144942,4.556236,6.769634,-1.48123,0.10117,3.27699
0.178,0,0,0.000000,0.000000,5.675776,-1.672840,5.754769,4.778593,6.146541,4.551430,6.768411,-1.48037,0.10213,3.27722
0.179,0,0,0.000000,0.000000,5.669869,-1.878078,5.753665,4.778370,6.148141,4.546623,6.767187,-1.47989,0.11355,3.27737
0.180,0,0,0.000000,0.000000,5.664139,-2.084332,5.751949,4.778272,6.149451,4.542307,6.766039,-1.47938,0.09990,3.27744
0.181,0,0,0.000000,0.000000,5.658506,-2.291364,5.749764,4.778268,6.150539,4.538366,6.764949,-1.48081,0.09176,3.27744
0.182,0,0,0.000000,0.000000,5.653099,-2.498395,5.747578,4.778264,6.151627,4.534424,6.763860,-1.48291,0.11145,3.27752
0.183,0,0,0.000000,0.000000,5.647815,-2.705427,5.745393,4.778260,6.152715,4.530483,6.762770,-1.47926,0.09894,3.27767
0.184,0,0,0.000000,0.000000,5.642841,-2.871516,5.742111,4.778203,6.153272,4.526854,6.761497,-1.47926,0.09009,3.27761
0.185,0,0,0.000000,0.000000,5.638036,-3.006210,5.737988,4.778106,6.153421,4.523463,6.760082,-1.48065,0.11462,3.27738
0.186,0,0,0.000000,0.000000,5.633596,-3.140904,5.733864,4.778008,6.153571,4.520072,6.758667,-1.47931,0.10378,3.27728
0.187,0,0,0.000000,0.000000,5.629356,-3.275598,5.729741,4.777910,6.153720,4.516682,6.757253,-1.47897,0.09732,3.27728
0.188,0,0,0.000000,0.000000,5.625514,-3.355879,5.725854,4.777852,6.162694,4.513812,6.755611,-1.47934,0.11679,3.27749
0.189,0,0,0.000000,0.000000,5.621890,-3.394435,5.722149,4.777826,6.178433,4.511342,6.753794,-1.47980,0.10567,3.27788
0.190,0,0,0.000000,0.000000,5.618706,-3.432992,5.718444,4.777799,6.194173,4.508872,6.751977,-1.47906,0.09949,3.27779
0.191,0,0,0.000000,0.000000,5.615764,-3.471549,5.714739,4.777772,6.209913,4.506402,6.750161,-1.47910,0.11156,3.27733
0.192,0,0,0.000000,0.000000,5.613303,-3.450273,5.710732,4.777667,6.225333,4.504417,6.747743,-1.47881,0.10568,3.27730
0.193,0,0,0.000000,0.000000,5.611105,-3.383118,5.706493,4.777500,6.240506,4.502803,6.744864,-1.47878,0.10489,3.27761
0.194,0,0,0.000000,0.000000,5.609393,-3.315964,5.702254,4.777333,6.255680,4.501189,6.741986,-1.47677,0.10915,3.27787
0.195,0,0,0.000000,0.000000,5.607947,-3.248809,5.698014,4.777166,6.270854,4.499576,6.739108,-1.47999,0.10695,3.27810
0.196,0,0,0.000000,0.000000,5.606958,-3.137893,5.694720,4.777055,6.285805,4.498243,6.736308,-1.47828,0.09896,3.27799
0.197,0,0,0.000000,0.000000,5.606221,-2.993421,5.692149,4.776987,6.300586,4.497125,6.733568,-1.47929,0.10400,3.27760
