"Time","56 right DS","55 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0.000000,0.000000,6.508856,2.776109,6.417934,5.677536,6.628941,5.427220,7.042695,1.48299,0.09519,3.27657
0.001,0,0,0.000000,0.000000,6.512836,3.004436,6.421152,5.681948,6.629067,5.431065,7.037904,1.48143,0.10266,3.27689
0.002,0,0,0.000000,0.000000,6.516786,3.185509,6.425196,5.686736,6.629082,5.434417,7.037065,1.48354,0.10467,3.27704
0.003,0,0,0.000000,0.000000,6.520655,3.366583,6.429239,5.691524,6.629097,5.437769,7.036225,1.48438,0.08167,3.27706
0.004,0,0,0.000000,0.000000,6.524452,3.547657,6.433283,5.696311,6.629113,5.441122,7.035386,1.48978,0.08756,3.27691
0.005,0,0,0.000000,0.000000,6.528117,3.673932,6.437516,5.701009,6.629105,5.443638,7.031318,1.48347,0.12313,3.27676
0.006,0,0,0.000000,0.000000,6.531663,3.733228,6.441980,5.705595,6.629069,5.445133,7.023303,1.48563,0.10292,3.27661
0.007,0,0,0.000000,0.000000,6.535007,3.792525,6.446445,5.710183,6.629034,5.446629,7.015288,1.48474,0.09500,3.27662
0.008,0,0,0.000000,0.000000,6.538169,3.851821,6.450909,5.714769,6.628997,5.448123,7.007274,1.48520,0.10348,3.27685
0.009,0,0,0.000000,0.000000,6.541045,3.852497,6.455312,5.719639,6.629038,5.449215,6.999664,1.48236,0.09194,3.27688
0.010,0,0,0.000000,0.000000,6.543667,3.781526,6.459641,5.724854,6.629171,5.449812,6.992552,1.48245,0.09862,3.27665
0.011,0,0,0.000000,0.000000,6.545926,3.710554,6.463969,5.730069,6.629304,5.450409,6.985439,1.48663,0.12632,3.27672
0.012,0,0,0.000000,0.000000,6.547863,3.639582,6.468297,5.735284,6.629437,5.451006,6.978326,1.48264,0.10914,3.27718
0.013,0,0,0.000000,0.000000,6.549370,3.528890,6.472183,5.740396,6.629490,5.451405,6.971403,1.48595,0.09703,3.27730
0.014,0,0,0.000000,0.000000,6.550498,3.369652,6.475528,5.745381,6.629444,5.451561,6.964713,1.48257,0.10591,3.27700
0.015,0,0,0.000000,0.000000,6.551129,3.210413,6.478874,5.750367,6.629398,5.451717,6.958023,1.48499,0.09655,3.27672
0.016,0,0,0.000000,0.000000,6.551319,3.051174,6.482219,5.755353,6.629353,5.451873,6.951333,1.49136,0.09745,3.27650
0.017,0,0,0.000000,0.000000,6.550946,2.872986,6.485371,5.760029,6.629187,5.451754,6.944746,1.48360,0.11656,3.27640
0.018,0,0,0.000000,0.000000,6.550076,2.671639,6.488286,5.764327,6.628875,5.451300,6.938283,1.48418,0.10358,3.27648
0.019,0,0,0.000000,0.000000,6.548617,2.470293,6.491200,5.768625,6.628562,5.450845,6.931821,1.48430,0.09426,3.27652
0.020,0,0,0.000000,0.000000,6.546638,2.268946,6.494114,5.772923,6.628250,5.450390,6.925359,1.48448,0.11143,3.27652
0.021,0,0,1.793119,0.000000,6.544088,2.067262,6.496340,5.776875,6.627833,5.449876,6.918718,1.48344,0.11785,3.27642
0.022,0,0,5.176361,0.000000,6.541031,1.865168,6.497724,5.780403,6.627291,5.449288,6.911857,1.48447,0.09633,3.27619
0.023,0,1,6.764834,0.000000,6.537436,1.663073,6.499108,5.783931,6.626749,5.448700,6.904997,1.48326,0.08861,3.27606
0.024,0,1,6.761718,0.000000,6.533366,1.460979,6.500492,5.787460,6.626206,5.448112,6.898136,1.48509,0.10412,3.27606
0.025,0,1,6.760320,0.000000,6.528810,1.259777,6.501656,5.790252,6.625751,5.447514,6.895394,1.48602,0.09347,3.27623
0.026,0,1,6.760447,0.000000,6.523822,1.059667,6.502550,5.792143,6.625400,5.446902,6.897687,1.48326,0.10353,3.27661
0.027,0,1,6.761404,0.000000,6.518424,0.859557,6.503444,5.794035,6.625050,5.446290,6.899979,1.48360,0.12330,3.27662
0.028,0,1,6.763099,0.000000,6.512662,0.659447,6.504338,5.795926,6.624699,5.445677,6.902272,1.48456,0.10553,3.27617
0.029,0,1,6.764450,0.000000,6.506584,0.457713,6.504918,5.787699,6.624429,5.445112,6.904222,1.48441,0.08156,3.27631
0.030,0,1,6.765497,0.000000,6.500226,0.253994,6.505114,5.767104,6.624258,5.444603,6.905753,1.48416,0.09373,3.27723
0.031,0,1,6.766184,0.000000,6.493644,0.050275,6.505309,5.746509,6.624087,5.444094,6.907284,1.48360,0.10322,3.27751
0.032,0,1,6.766551,0.000000,6.486864,-0.153444,6.505504,5.725914,6.623916,5.443586,6.908815,1.48352,0.09641,3.27697
0.033,0,1,6.766846,0.000000,6.479948,-0.359120,6.505521,5.704983,6.623672,5.443331,6.910144,1.48521,0.10061,3.27694
0.034,0,1,6.767079,0.000000,6.472911,-0.567190,6.505319,5.683641,6.623337,5.443388,6.911225,1.48631,0.11789,3.27755
0.035,0,1,6.767449,0.000000,6.465833,-0.775260,6.505117,5.662298,6.623002,5.443443,6.912306,1.48549,0.08868,3.27789
0.036,0,1,6.767941,0.000000,6.458719,-0.983330,6.504915,5.640956,6.622667,5.443500,6.913387,1.48277,0.09238,3.27789
0.037,0,1,6.768661,0.000000,6.451651,-1.191922,6.503924,5.619384,6.622354,5.443615,6.914844,1.48596,0.11054,3.27779
0.038,0,1,6.769581,0.000000,6.444624,-1.401152,6.501970,5.597532,6.622066,5.443804,6.916758,1.48442,0.10422,3.27756
0.039,0,1,6.770398,0.000000,6.437702,-1.610381,6.500015,5.575680,6.621779,5.443993,6.918672,1.48366,0.09415,3.27727
0.040,0,1,6.771122,0.000000,6.430872,-1.819611,6.498060,5.553829,6.621492,5.444182,6.920587,1.48199,0.11561,3.27689
0.041,0,1,6.771444,0.000000,6.424188,-2.017807,6.495892,5.531695,6.621000,5.444411,6.921947,1.48474,0.10318,3.27684
0.042,0,1,6.771411,0.000000,6.417634,-2.202517,6.493463,5.509217,6.620259,5.444689,6.922629,1.48448,0.09771,3.27722
0.043,0,1,6.771380,0.000000,6.411271,-2.387226,6.491034,5.486739,6.619517,5.444967,6.923312,1.48361,0.10155,3.27750
0.044,0,1,6.771352,0.000000,6.405077,-2.571936,6.488605,5.464262,6.618775,5.445245,6.923995,1.48317,0.11418,3.27766
0.045,0,1,6.771601,0.000000,6.399115,-2.735972,6.485860,5.451033,6.617943,5.445890,6.924401,1.48529,0.08494,3.27767
0.046,0,1,6.772096,0.000000,6.393356,-2.874739,6.482730,5.449109,6.616998,5.446983,6.924472,1.48466,0.08060,3.27752
0.047,0,1,6.771678,0.000000,6.387843,-3.013506,6.479600,5.447185,6.616054,5.448076,6.924542,1.48477,0.11121,3.27727
0.048,0,1,6.770452,0.000000,6.382548,-3.152273,6.476470,5.445261,6.615109,5.449169,6.924612,1.48383,0.10971,3.27689
0.049,0,1,6.767306,0.000000,6.377505,-3.260713,6.473130,5.442955,6.614196,5.450469,6.920471,1.48488,0.10191,3.27681
0.050,0,1,6.762460,0.000000,6.372687,-3.332087,6.469534,5.440182,6.613323,5.452022,6.911182,1.48413,0.10723,3.27711
0.051,0,1,6.757380,0.000000,6.368128,-3.403461,6.465938,5.437409,6.612449,5.453574,6.901894,1.48521,0.09911,3.27711
0.052,0,1,6.752092,0.000000,6.363799,-3.474835,6.462342,5.434636,6.611576,5.455127,6.892605,1.48251,0.08302,3.27673
0.053,0,1,6.748466,0.000000,6.359725,-3.515706,6.458519,5.431689,6.610661,5.456675,6.886988,1.48380,0.09211,3.27665
0.054,0,1,6.746313,0.000000,6.355879,-3.519295,6.454417,5.428530,6.609695,5.458216,6.885859,1.48448,0.12080,3.27696
0.055,0,1,6.745246,0.000000,6.352283,-3.522883,6.450316,5.425371,6.608729,5.459757,6.884730,1.48399,0.10214,3.27710
0.056,0,1,6.745144,0.000000,6.348909,-3.526472,6.446215,5.422212,6.607763,5.461298,6.883601,1.48315,0.09358,3.27702
0.057,0,1,6.744945,0.000000,6.345798,-3.498232,6.442362,5.419096,6.606892,5.462886,6.882237,1.48248,0.10887,3.27674
0.058,0,1,6.744659,0.000000,6.342920,-3.431090,6.438813,5.416036,6.606136,5.464533,6.880586,1.47935,0.10128,3.27621
0.059,0,1,6.743474,0.000000,6.340324,-3.363948,6.435264,5.412975,6.605381,5.466180,6.878935,1.48355,0.09310,3.27614
0.060,0,1,6.741491,0.000000,6.337978,-3.296806,6.431715,5.409914,6.604625,5.467827,6.877284,1.48364,0.10654,3.27668
0.061,0,1,6.738277,0.000000,6.335908,-3.210118,6.428282,5.406855,6.604188,5.469628,6.872590,1.48264,0.11327,3.27688
0.062,0,1,6.733972,0.000000,6.334082,-3.099541,6.424993,5.403798,6.604141,5.471617,6.864175,1.48451,0.09320,3.27665
0.063,0,1,6.729736,0.000000,6.332506,-2.988965,6.421703,5.400741,6.604094,5.473606,6.855760,1.48476,0.09072,3.27652
0.064,0,1,6.725564,0.000000,6.331152,-2.878388,6.418414,5.397684,6.604047,5.475595,6.847346,1.48257,0.11726,3.27652
0.065,0,1,6.722792,0.000000,6.330029,-2.756563,6.415484,5.394751,6.604030,5.477687,6.842044,1.48714,0.10259,3.27662
0.066,0,1,6.721262,0.000000,6.329110,-2.620990,6.412995,5.391970,6.604049,5.479907,6.840546,1.48366,0.08592,3.27685
0.067,0,1,6.720510,0.000000,6.328409,-2.485417,6.410507,5.389188,6.604069,5.482126,6.839049,1.48343,0.09664,3.27674
0.068,0,1,6.720448,0.000000,6.327902,-2.349844,6.408018,5.386407,6.604088,5.484346,6.837551,1.48497,0.10372,3.27621
0.069,0,1,6.720127,0.000000,6.327593,-2.220717,6.405827,5.383212,6.603964,5.486539,6.835717,1.48364,0.09144,3.27618
0.070,0,1,6.719574,0.000000,6.327460,-2.099472,6.404001,5.379512,6.603666,5.488699,6.833470,1.48466,0.09594,3.27679
0.071,0,1,6.718315,0.000000,6.327499,-1.978226,6.402174,5.375813,6.603367,5.490859,6.831223,1.48517,0.11582,3.27713
0.072,0,1,6.716430,0.000000,6.327691,-1.856980,6.400348,5.372113,6.603069,5.493019,6.828976,1.48378,0.09488,3.27713
0.073,0,1,6.713670,0.000000,6.328033,-1.746417,6.398613,5.367742,6.602784,5.495195,6.824177,1.48409,0.08235,3.27690
0.074,0,1,6.710134,0.000000,6.328509,-1.648912,6.396989,5.362551,6.602516,5.497391,6.816258,1.48396,0.10661,3.27636
0.075,0,1,6.706050,0.000000,6.329123,-1.551406,6.395366,5.357359,6.602247,5.499587,6.808339,1.48492,0.10745,3.27620
0.076,0,1,6.701479,0.000000,6.329858,-1.453900,6.393742,5.352169,6.601979,5.501782,6.800420,1.48459,0.09841,3.27650
0.077,0,1,6.696876,0.000000,6.330706,-1.370351,6.392407,5.346707,6.602006,5.503791,6.792370,1.48538,0.10904,3.27664
0.078,0,1,6.692244,0.000000,6.331653,-1.303859,6.391425,5.340917,6.602396,5.505571,6.784160,1.48540,0.10870,3.27656
0.079,0,1,6.688319,0.000000,6.332676,-1.237368,6.390442,5.335126,6.602786,5.507351,6.775949,1.48413,0.08855,3.27665
0.080,0,1,6.685021,0.000000,6.333766,-1.170877,6.389460,5.329335,6.603175,5.509132,6.767739,1.48387,0.08692,3.27696
0.081,0,1,6.682983,0.000000,6.334909,-1.120098,6.388514,5.323800,6.603647,5.510935,6.762754,1.48456,0.11779,3.27693
0.082,0,1,6.682062,0.000000,6.336099,-1.088525,6.387612,5.318576,6.604220,5.512766,6.761713,1.48470,0.09688,3.27647
0.083,0,1,6.681817,0.000000,6.337335,-1.056952,6.386711,5.313352,6.604793,5.514598,6.760672,1.48422,0.09316,3.27638
0.084,0,1,6.682170,0.000000,6.338613,-1.025379,6.385809,5.308128,6.605366,5.516429,6.759630,1.48424,0.10883,3.27676
0.085,0,1,6.682476,0.000000,6.339931,-0.998966,6.384845,5.303520,6.605868,5.518296,6.759151,1.48242,0.11425,3.27704
0.086,0,1,6.682739,0.000000,6.341285,-0.978859,6.383804,5.299665,6.606282,5.520206,6.759361,1.48431,0.10407,3.27720
0.087,0,1,6.683050,0.000000,6.342656,-0.958753,6.382764,5.295811,6.606696,5.522116,6.759572,1.47935,0.10973,3.27718
0.088,0,1,6.683403,0.000000,6.344043,-0.938646,6.381724,5.291956,6.607110,5.524026,6.759781,1.48447,0.10135,3.27695
0.089,0,1,6.684050,0.000000,6.345423,-0.920410,6.380789,5.288229,6.607646,5.526021,6.760588,1.48428,0.08335,3.27679
0.090,0,1,6.684958,0.000000,6.346798,-0.904461,6.379984,5.284657,6.608331,5.528121,6.762123,1.48305,0.09145,3.27672
0.091,0,1,6.686065,0.000000,6.348168,-0.888512,6.379179,5.281085,6.609016,5.530220,6.763658,1.48434,0.11970,3.27671
0.092,0,1,6.687347,0.000000,6.349535,-0.872563,6.378373,5.277512,6.609701,5.532320,6.765193,1.48198,0.09798,3.27678
0.093,0,1,6.688673,0.000000,6.350915,-0.848036,6.377448,5.274072,6.610381,5.534246,6.767028,1.48398,0.09127,3.27676
0.094,0,1,6.690038,0.000000,6.352309,-0.813026,6.376377,5.270794,6.611054,5.535963,6.769229,1.48341,0.11881,3.27661
0.095,0,1,6.691474,0.000000,6.353723,-0.778015,6.375306,5.267516,6.611728,5.537679,6.771430,1.48389,0.11116,3.27665
0.096,0,1,6.692973,0.000000,6.355154,-0.743005,6.374235,5.264238,6.612401,5.539396,6.773632,1.48390,0.10326,3.27696
0.097,0,1,6.694575,0.000000,6.356585,-0.703277,6.373346,5.261216,6.612986,5.541219,6.776078,1.48474,0.10564,3.27700
0.098,0,1,6.696267,0.000000,6.358015,-0.657784,6.372680,5.258506,6.613460,5.543174,6.778822,1.48309,0.09465,3.27669
0.099,0,1,6.697878,0.000000,6.359411,-0.612291,6.372014,5.255796,6.613934,5.545128,6.781566,1.48582,0.08210,3.27662
0.100,0,1,6.699418,0.000000,6.360777,-0.566798,6.371347,5.253087,6.614408,5.547083,6.784310,1.48317,0.09864,3.27685
0.101,0,1,6.700802,0.000000,6.362077,-0.512534,6.370791,5.250531,6.614841,5.549003,6.787269,1.48593,0.12178,3.27725
0.102,0,1,6.702048,0.000000,6.363319,-0.447550,6.370370,5.248164,6.615222,5.550881,6.790491,1.48251,0.10110,3.27786
0.103,0,1,6.703838,0.000000,6.364469,-0.382566,6.369948,5.245798,6.615603,5.552759,6.793712,1.48468,0.08262,3.27810
0.104,0,1,6.706109,0.000000,6.365537,-0.317582,6.369527,5.243431,6.615984,5.554637,6.796933,1.48448,0.09574,3.27787
0.105,0,1,6.709234,0.000000,6.366480,-0.246338,6.369305,5.241148,6.616491,5.556297,6.800472,1.48318,0.09897,3.27784
0.106,0,1,6.713117,0.000000,6.367311,-0.167444,6.369325,5.238969,6.617149,5.557690,6.804398,1.48431,0.09510,3.27807
0.107,0,1,6.715444,0.000000,6.367977,-0.088550,6.369346,5.236789,6.617808,5.559084,6.808323,1.48462,0.09839,3.27790
0.108,0,1,6.716390,0.000000,6.368497,-0.009656,6.369367,5.234610,6.618466,5.560477,6.812250,1.48453,0.11122,3.27721
0.109,0,1,6.713736,0.000000,6.368810,0.070286,6.369229,5.232378,6.611218,5.561727,6.816277,1.48250,0.08549,3.27686
0.110,0,1,6.707889,0.000000,6.368939,0.151507,6.368896,5.230083,6.594307,5.562801,6.820427,1.48503,0.09031,3.27693
0.111,0,1,6.701511,0.000000,6.368812,0.232728,6.368564,5.227788,6.577395,5.563875,6.824577,1.48750,0.11209,3.27704
0.112,0,1,6.694664,0.000000,6.368456,0.313950,6.368231,5.225493,6.560484,5.564950,6.828728,1.48491,0.10714,3.27720
0.113,0,1,6.690791,0.000000,6.367792,0.385495,6.368448,5.222952,6.549890,5.566013,6.832966,1.48326,0.09312,3.27718
0.114,0,1,6.689555,0.000000,6.366852,0.445214,6.369337,5.220111,6.547018,5.567063,6.837314,1.48462,0.11092,3.27695
0.115,0,1,6.690259,0.000000,6.365575,0.504933,6.370225,5.217269,6.544145,5.568114,6.841660,1.48283,0.10049,3.27686
0.116,0,1,6.692684,0.000000,6.363998,0.564651,6.371113,5.214428,6.541273,5.569164,6.846008,1.48387,0.09744,3.27693
0.117,0,1,6.694895,0.000000,6.362078,0.598763,6.372084,5.211530,6.538102,5.570311,6.850312,1.48300,0.10046,3.27688
0.118,0,1,6.696918,0.000000,6.359853,0.601577,6.373157,5.208562,6.534568,5.571573,6.854563,1.48425,0.11069,3.27665
0.119,0,1,6.697309,0.000000,6.357273,0.604391,6.374229,5.205595,6.531033,5.572836,6.858814,1.48438,0.08299,3.27662
0.120,0,1,6.696253,0.000000,6.354377,0.607205,6.375301,5.202627,6.527499,5.574099,6.863065,1.48398,0.08771,3.27685
0.121,0,1,6.692816,0.000000,6.351105,0.573122,6.376283,5.199762,6.518050,5.575304,6.866971,1.48532,0.11049,3.27718
0.122,0,1,6.687268,0.000000,6.347500,0.493945,6.377154,5.197022,6.501373,5.576438,6.870453,1.48337,0.10384,3.27764
0.123,0,1,6.680687,0.000000,6.343532,0.414768,6.378026,5.194283,6.484695,5.577572,6.873936,1.48524,0.10213,3.27762
0.124,0,1,6.673191,0.000000,6.339242,0.335590,6.378897,5.191543,6.468019,5.578706,6.877419,1.48299,0.11490,3.27701
0.125,0,1,6.666189,0.000000,6.334633,0.221302,6.379461,5.189027,6.451538,5.579912,6.880890,1.48422,0.08613,3.27650
0.126,0,1,6.659625,0.000000,6.329742,0.064100,6.379651,5.186785,6.435297,5.581205,6.884348,1.48334,0.08501,3.27612
0.127,0,1,6.653232,0.000000,6.324588,-0.093103,6.379841,5.184544,6.419056,5.582499,6.887807,1.48532,0.11184,3.27621
0.128,0,1,6.646990,0.000000,6.319200,-0.250305,6.380031,5.182302,6.402815,5.583792,6.891265,1.48264,0.11127,3.27690
0.129,0,1,6.640365,0.000000,6.313615,-0.443732,6.379978,5.180258,6.386574,5.585108,6.894560,1.48561,0.10505,3.27705
0.130,0,1,6.633401,0.000000,6.307858,-0.681432,6.379629,5.178457,6.370334,5.586452,6.897656,1.48483,0.11429,3.27651
0.131,0,1,6.626820,0.000000,6.301989,-0.919133,6.379279,5.176656,6.354093,5.587796,6.900752,1.48589,0.09415,3.27645
0.132,0,1,6.620577,0.000000,6.296022,-1.156834,6.378930,5.174854,6.337852,5.589140,6.903847,1.48549,0.08778,3.27698
0.133,0,1,6.615502,0.000000,6.290017,-1.413699,6.377832,5.173620,6.321785,5.590551,6.909380,1.48625,0.11361,3.27722
0.134,0,1,6.611463,0.000000,6.283979,-1.693988,6.375819,5.173079,6.305930,5.592046,6.917893,1.48439,0.11393,3.27706
0.135,0,1,6.607787,0.000000,6.277936,-1.974276,6.373806,5.172537,6.290074,5.593541,6.926405,1.48485,0.09458,3.27698
0.136,0,1,6.604432,0.000000,6.271889,-2.254565,6.371794,5.171996,6.274218,5.595035,6.934918,1.48424,0.09132,3.27698
0.137,0,1,6.600592,0.000000,6.265858,-2.534806,6.369628,5.171802,6.258132,5.596409,6.943569,1.48553,0.11100,3.27691
0.138,0,1,6.596321,0.000000,6.259842,-2.814990,6.367277,5.172034,6.241766,5.597635,6.952387,1.48244,0.09738,3.27676
0.139,0,1,6.592535,0.000000,6.253892,-3.095174,6.364925,5.172265,6.225399,5.598860,6.961206,1.48541,0.10063,3.27684
0.140,0,1,6.589181,0.000000,6.248000,-3.375358,6.362573,5.172496,6.209033,5.600086,6.970025,1.48465,0.11666,3.27722
0.141,0,1,6.587377,0.000000,6.242239,-3.624227,6.359069,5.172547,6.199477,5.600677,6.975702,1.48602,0.10120,3.27744
0.142,0,1,6.586947,0.000000,6.236593,-3.834823,6.354157,5.172377,6.198246,5.600492,6.977539,1.48531,0.08600,3.27744
0.143,0,1,6.587239,0.000000,6.231115,-4.045419,6.349246,5.172206,6.197016,5.600307,6.979376,1.48232,0.10286,3.27723
0.144,0,1,6.588170,0.000000,6.225785,-4.256014,6.344334,5.172036,6.195785,5.600122,6.981214,1.48694,0.12371,3.27678
0.145,0,1,6.588706,0.000000,6.220627,-4.409568,6.339168,5.171766,6.194479,5.598993,6.982651,1.48351,0.09829,3.27675
0.146,0,1,6.588891,0.000000,6.215621,-4.493405,6.333689,5.171374,6.193083,5.596710,6.983599,1.48462,0.08097,3.27729
0.147,0,1,6.588674,0.000000,6.210796,-4.577241,6.328210,5.170983,6.191687,5.594428,6.984548,1.48442,0.10165,3.27749
0.148,0,1,6.588100,0.000000,6.206133,-4.661077,6.322731,5.170591,6.190290,5.592145,6.985497,1.48399,0.09995,3.27726
0.149,0,1,6.587393,0.000000,6.201674,-4.681221,6.317364,5.170118,6.188614,5.588353,6.986149,1.48517,0.08930,3.27703
0.150,0,1,6.586567,0.000000,6.197394,-4.623519,6.312133,5.169546,6.186596,5.582716,6.986441,1.48224,0.08722,3.27680
0.151,0,1,6.585704,0.000000,6.193328,-4.565817,6.306902,5.168973,6.184578,5.577080,6.986732,1.48361,0.11336,3.27664
0.152,0,1,6.584809,0.000000,6.189452,-4.508115,6.301672,5.168401,6.182560,5.571443,6.987023,1.48276,0.09047,3.27656
0.153,0,1,6.583894,1.420506,6.185794,-4.401758,6.296944,5.167896,6.180401,5.564543,6.987253,1.48494,0.09463,3.27679
0.154,0,1,6.582962,4.100706,6.182329,-4.235936,6.292831,5.167475,6.178068,5.556098,6.987409,1.48523,0.10830,3.27740
0.155,1,1,6.581876,5.357882,6.179094,-4.070113,6.288718,5.167053,6.175735,5.547654,6.987565,1.48335,0.10621,3.27757
0.156,1,1,6.580656,5.353130,6.176065,-3.904290,6.284605,5.166631,6.173403,5.539210,6.987720,1.48526,0.08324,3.27719
0.157,1,1,6.579190,5.347934,6.173269,-3.718242,6.280562,5.166270,6.170936,5.529307,6.987508,1.48343,0.09750,3.27711
0.158,1,1,6.577508,5.342343,6.170680,-3.507472,6.276606,5.165982,6.168307,5.517622,6.986846,1.48457,0.11375,3.27742
0.159,1,1,6.575861,5.336363,6.168299,-3.296703,6.272649,5.165695,6.165677,5.505936,6.986184,1.48431,0.09815,3.27745
0.160,1,1,6.574245,5.330040,6.166103,-3.085933,6.268692,5.165407,6.163048,5.494250,6.985522,1.48494,0.09734,3.27715
0.161,1,1,6.572851,5.323412,6.164102,-2.883631,6.265660,5.165294,6.160510,5.481327,6.984726,1.48415,0.11233,3.27691
0.162,1,1,6.571654,5.316515,6.162273,-2.691676,6.263757,5.165394,6.158083,5.466889,6.983765,1.48334,0.09283,3.27676
0.163,1,1,6.569972,5.309351,6.160655,-2.499722,6.261854,5.165495,6.155657,5.452452,6.982805,1.48387,0.08758,3.27687
0.164,1,1,6.567858,5.301951,6.159225,-2.307768,6.259952,5.165595,6.153231,5.438014,6.981844,1.48463,0.11656,3.27733
0.165,1,1,6.564917,5.294321,6.158017,-2.146776,6.258094,5.165667,6.150777,5.422879,6.980610,1.48286,0.11248,3.27725
0.166,1,1,6.561241,5.286486,6.157005,-2.023628,6.256292,5.165702,6.148290,5.406893,6.979041,1.48306,0.10085,3.27649
0.167,1,1,6.559177,5.278513,6.156181,-1.900480,6.254489,5.165738,6.145802,5.390906,6.977472,1.48512,0.10496,3.27620
0.168,1,1,6.558543,5.270418,6.155522,-1.777332,6.252687,5.165774,6.143314,5.374920,6.975903,1.48856,0.10579,3.27650
0.169,1,1,6.561597,5.262278,6.154995,-1.691178,6.251246,5.165701,6.148769,5.358838,6.974439,1.48358,0.09009,3.27674
0.170,1,1,6.567922,5.254098,6.154587,-1.650240,6.250246,5.165495,6.163931,5.342639,6.973104,1.48553,0.09924,3.27689
0.171,1,1,6.574831,5.245896,6.154272,-1.609301,6.249245,5.165290,6.179092,5.326440,6.971768,1.48444,0.11361,3.27691
0.172,1,1,6.582258,5.237675,6.154038,-1.568363,6.248244,5.165084,6.194254,5.310241,6.970433,1.48338,0.09167,3.27676
0.173,1,1,6.586723,5.229422,6.153872,-1.560840,6.247116,5.164798,6.203328,5.293970,6.968852,1.48563,0.08851,3.27667
0.174,1,1,6.588561,5.221143,6.153766,-1.594159,6.245832,5.164413,6.204961,5.277610,6.966972,1.48416,0.11664,3.27667
0.175,1,1,6.588470,5.212772,6.153697,-1.627478,6.244548,5.164028,6.206594,5.261250,6.965091,1.48416,0.10709,3.27654
0.176,1,1,6.586669,5.204322,6.153661,-1.660797,6.243265,5.163644,6.208227,5.244891,6.963211,1.48378,0.09780,3.27623
0.177,1,1,6.585088,5.195727,6.153655,-1.710812,6.241759,5.163209,6.210236,5.228175,6.961266,1.48343,0.10233,3.27636
0.178,1,1,6.583703,5.187006,6.153674,-1.781232,6.239982,5.162715,6.212702,5.211023,6.959240,1.47601,0.09616,3.27705
0.179,1,1,6.583892,5.178184,6.153754,-1.851653,6.238205,5.162220,6.215168,5.193871,6.957215,1.48462,0.08953,3.27720
0.180,1,1,6.585477,5.169274,6.153888,-1.922073,6.236428,5.161726,6.217634,5.176719,6.955190,1.48674,0.11325,3.27667
0.181,1,1,6.589335,5.160321,6.154119,-1.992453,6.234265,5.161059,6.225982,5.159535,6.953300,1.48517,0.11786,3.27623
0.182,1,1,6.595208,5.151329,6.154436,-2.062784,6.231629,5.160181,6.241519,5.142313,6.951576,1.48320,0.09380,3.27593
0.183,1,1,6.602098,5.142280,6.154850,-2.133115,6.228993,5.159303,6.257056,5.125091,6.949851,1.48250,0.08582,3.27626
0.184,1,1,6.609889,5.133180,6.155353,-2.203446,6.226357,5.158424,6.272593,5.107869,6.948126,1.48502,0.10763,3.27740
0.185,1,1,6.617236,5.124016,6.155960,-2.258386,6.224056,5.157361,6.287774,5.090717,6.946476,1.48260,0.09341,3.27761
0.186,1,1,6.624189,5.114794,6.156661,-2.294513,6.222164,5.156069,6.302520,5.073651,6.944915,1.48407,0.09552,3.27662
0.187,1,1,6.630787,5.105614,6.157522,-2.330642,6.220272,5.154778,6.317266,5.056586,6.943354,1.48206,0.11492,3.27606
0.188,1,1,6.637072,5.096472,6.158525,-2.366769,6.218379,5.153487,6.332013,5.039520,6.941793,1.48323,0.09859,3.27606
0.189,1,1,6.643402,5.087475,6.159758,-2.370089,6.216017,5.152248,6.346541,5.022749,6.940121,1.48314,0.09293,3.27633
0.190,1,1,6.649770,5.078606,6.161194,-2.333311,6.213078,5.151072,6.360804,5.006338,6.938313,1.47966,0.11372,3.27694
0.191,1,1,6.656000,5.069811,6.162916,-2.296532,6.210139,5.149897,6.375066,4.989927,6.936504,1.48311,0.10156,3.27711
0.192,1,1,6.662107,5.061083,6.164889,-2.259753,6.207200,5.148721,6.389328,4.973516,6.934696,1.48587,0.09171,3.27673
0.193,1,1,6.667894,5.052360,6.167209,-2.185905,6.204411,5.147604,6.403528,4.957256,6.932523,1.48476,0.10269,3.27649
0.194,1,1,6.673397,5.043643,6.169835,-2.066747,6.201805,5.146559,6.417650,4.941181,6.929904,1.48442,0.10401,3.27641
0.195,1,1,6.679143,5.035079,6.172885,-1.947590,6.199198,5.145514,6.431773,4.925106,6.927285,1.48517,0.09451,3.27654
0.196,1,1,6.685105,5.026653,6.176311,-1.828433,6.196592,5.144470,6.445895,4.909031,6.924666,1.48445,0.10708,3.27692
0.197,1,1,6.691611,5.018561,6.180239,-1.679315,6.194310,5.143708,6.460213,4.893697,6.921778,1.48466,0.11495,3.27696
0.198,1,1,6.698599,5.010764,6.184610,-1.493577,6.192424,5.143293,6.474769,4.879267,6.918558,1.48499,0.08838,3.27658
0.199,1,1,6.704295,5.003335,6.189535,-1.307839,6.190538,5.142879,6.489325,4.864838,6.915339,1.48358,0.08303,3.27670
0.200,1,1,6.708846,4.996232,6.194949,-1.122101,6.188653,5.142464,6.503881,4.850408,6.912119,1.48468,0.11160,3.27747
