"Time","v5 L COP","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","67 RDS cle","65 R mark","34 FRx (cm)","29 HRx (cm)","68 LDS cle","66 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.000,0.000000,-1.038541,4.836442,4.787449,0.000000,1,0,18.535658,15.693033,1,0,19.495832,14.966173,-1.48348,0.10104
0.001,0.000000,-1.049893,4.835430,4.785633,0.000000,1,0,18.521589,15.723252,1,0,19.501463,14.955183,-1.47933,0.10111
0.002,0.000000,-1.061245,4.834417,4.784029,0.000000,1,0,18.507521,15.753471,1,0,19.507092,14.944193,-1.47857,0.10120
0.003,0.000000,-1.072597,4.833404,4.782517,0.000000,1,0,18.493452,15.783689,1,0,19.512722,14.933203,-1.47801,0.10086
0.004,0.000000,-1.071593,4.832064,4.781197,0.000000,1,0,18.479490,15.805622,1,0,19.518572,14.922224,-1.47933,0.10068
0.005,0.000000,-1.062886,4.830520,4.779960,0.000000,1,0,18.465595,15.822388,1,0,19.524559,14.911253,-1.48129,0.10086
0.006,0.000000,-1.054178,4.828976,4.779078,0.000000,1,0,18.451700,15.839154,1,0,19.530546,14.900282,-1.47748,0.10074
0.007,0.000000,-1.045471,4.827432,4.778352,0.000000,1,0,18.437805,15.855920,1,0,19.536535,14.889311,-1.47780,0.10046
0.008,0.000000,-1.028027,4.826401,4.778089,0.000000,1,0,18.420919,15.871003,1,0,19.542625,14.878327,-1.47900,0.10054
0.009,0.000000,-1.005136,4.825689,4.778027,0.000000,1,0,18.402172,15.885037,1,0,19.548782,14.867336,-1.47785,0.10068
0.010,0.000000,-0.982246,4.824977,4.778287,0.000000,1,0,18.383425,15.899072,1,0,19.554937,14.856346,-1.47772,0.10049
0.011,0.000000,-0.959355,4.824265,4.778686,0.000000,1,0,18.364676,15.913106,1,0,19.561094,14.845355,-1.48022,0.10043
0.012,0.000000,-0.925686,4.823350,4.779336,0.000000,1,0,18.353500,15.930317,1,0,19.567919,14.834428,-1.47797,0.10057
0.013,0.000000,-0.885299,4.822310,4.780094,0.000000,1,0,18.347042,15.949509,1,0,19.575163,14.823540,-1.47709,0.10055
0.014,0.000000,-0.844912,4.821270,4.781349,0.000000,1,0,18.340586,15.968699,1,0,19.582407,14.812651,-1.47998,0.10032
0.015,0.000000,-0.804525,4.820229,4.782819,0.000000,1,0,18.334129,15.987891,1,0,19.589651,14.801763,-1.47900,0.10025
0.016,0.000000,-0.745810,4.819636,4.784935,0.000000,1,0,18.327982,16.003071,1,0,19.597237,14.791030,-1.48171,0.10042
0.017,0.000000,-0.675671,4.819323,4.787330,0.000000,1,0,18.322029,16.015753,1,0,19.605038,14.780395,-1.47947,0.10043
0.018,0.000000,-0.605531,4.819010,4.790074,0.000000,1,0,18.316074,16.028433,1,0,19.612839,14.769759,-1.47948,0.10023
0.019,0.000000,-0.535391,4.818696,4.792969,0.000000,1,0,18.310122,16.041115,1,0,19.620640,14.759123,-1.47948,0.10033
0.020,0.000000,-0.460457,4.817989,4.795877,0.000000,1,0,18.300360,16.053850,1,0,19.628878,14.748438,-1.47948,0.10060
0.021,0.000000,-0.382534,4.817036,4.798789,0.000000,1,0,18.288225,16.066620,1,0,19.637392,14.737720,-1.48051,0.10051
0.022,0.000000,-0.304610,4.816082,4.801796,0.000000,1,0,18.276091,16.079388,1,0,19.645905,14.727003,-1.47961,0.10048
0.023,0.000000,-0.226687,4.815129,4.804844,0.000000,1,0,18.263956,16.092157,1,0,19.654417,14.716286,-1.47903,0.10073
0.024,0.000000,-0.141224,4.814502,4.808197,0.000000,1,0,18.250082,16.101301,1,0,19.662712,14.705478,-1.48011,0.10080
0.025,0.000000,-0.051059,4.814079,4.811682,0.000000,1,0,18.235121,16.108183,1,0,19.670872,14.694613,-1.47828,0.10071
0.026,0.000000,0.039105,4.813656,4.815358,0.000000,1,0,18.220161,16.115067,1,0,19.679031,14.683746,-1.47726,0.10088
0.027,0.000000,0.129270,4.813233,4.819116,0.000000,1,0,18.205202,16.121948,1,0,19.687191,14.672881,-1.47875,0.10109
0.028,0.000000,0.210650,4.812966,4.822786,0.000000,1,0,18.190735,16.135546,1,0,19.694010,14.661808,-1.47984,0.10095
0.029,0.000000,0.286554,4.812796,4.826417,0.000000,1,0,18.176577,16.153330,1,0,19.699989,14.650606,-1.47933,0.10105
0.030,0.000000,0.362458,4.812625,4.829879,0.000000,1,0,18.162418,16.171112,1,0,19.705971,14.639403,-1.47842,0.10140
0.031,0.000000,0.438362,4.812455,4.833269,0.000000,1,0,18.148260,16.188896,1,0,19.711952,14.628201,-1.47991,0.10128
0.032,0.000000,0.505501,4.812666,4.836624,0.000000,1,0,18.135942,16.204983,1,0,19.716944,14.616917,-1.47841,0.10134
0.033,0.000000,0.567177,4.813115,4.839964,0.000000,1,0,18.124771,16.220013,1,0,19.721319,14.605580,-1.48292,0.10173
0.034,0.000000,0.628853,4.813564,4.843393,0.000000,1,0,18.113598,16.235041,1,0,19.725695,14.594244,-1.48122,0.10170
0.035,0.000000,0.690529,4.814013,4.846860,0.000000,1,0,18.102427,16.250071,1,0,19.730070,14.582908,-1.47844,0.10166
0.036,0.000000,0.746193,4.814915,4.850407,0.000000,1,0,18.090355,16.263685,1,0,19.731686,14.571706,-1.47892,0.10201
0.037,0.000000,0.798108,4.816099,4.853988,0.000000,1,0,18.077723,16.276419,1,0,19.731581,14.560590,-1.47755,0.10208
0.038,0.000000,0.850024,4.817282,4.857546,0.000000,1,0,18.065090,16.289150,1,0,19.731474,14.549473,-1.47737,0.10198
0.039,0.000000,0.901940,4.818465,4.861095,0.000000,1,0,18.052458,16.301884,1,0,19.731369,14.538356,-1.47992,0.10222
0.040,2.042969,0.949220,4.819692,4.864573,0.000000,1,0,18.043514,16.316872,1,1,19.728767,14.527385,-1.47844,0.10232
0.041,4.969859,0.993610,4.820946,4.868021,0.000000,1,0,18.036867,16.333267,1,0,19.724611,14.516504,-1.47900,0.10209
0.042,5.853693,1.038001,4.822201,4.871493,0.000000,1,0,18.030222,16.349663,1,0,19.720453,14.505624,-1.48171,0.10213
0.043,5.853568,1.082392,4.823455,4.874977,0.000000,1,0,18.023575,16.366058,1,0,19.716297,14.494743,-1.47991,0.10223
0.044,5.854430,1.128040,4.824986,4.878623,0.000000,1,0,18.011677,16.377943,1,0,19.711493,14.483884,-1.47995,0.10203
0.045,5.855719,1.174472,4.826691,4.882341,0.000000,1,0,17.996504,16.387018,1,0,19.706285,14.473037,-1.47997,0.10198
0.046,5.857020,1.220904,4.828395,4.886246,0.000000,1,0,17.981331,16.396091,1,0,19.701078,14.462190,-1.47905,0.10205
0.047,5.858326,1.267336,4.830099,4.890232,0.000000,1,0,17.966160,16.405165,1,0,19.695871,14.451343,-1.47676,0.10197
0.048,5.858331,1.311552,4.831997,4.894268,0.000000,1,0,17.952528,16.416199,1,0,19.689297,14.440477,-1.47949,0.10182
0.049,5.857772,1.354388,4.834015,4.898324,0.000000,1,0,17.939857,16.428455,1,0,19.681868,14.429602,-1.47967,0.10182
0.050,5.856111,1.397224,4.836034,4.902237,0.000000,1,0,17.927189,16.440710,1,0,19.674438,14.418725,-1.48059,0.10187
0.051,5.853972,1.440060,4.838052,4.906089,0.000000,1,0,17.914518,16.452967,1,0,19.667009,14.407849,-1.47932,0.10168
0.052,5.851382,1.473758,4.840006,4.909686,0.000000,1,0,17.903305,16.465368,1,0,19.658859,14.397094,-1.47816,0.10155
0.053,5.848597,1.501760,4.841920,4.913172,0.000000,1,0,17.893000,16.477859,1,0,19.650259,14.386414,-1.47830,0.10161
0.054,5.846104,1.529762,4.843834,4.916408,0.000000,1,0,17.882694,16.490353,1,0,19.641661,14.375733,-1.48087,0.10161
0.055,5.843738,1.557763,4.845748,4.919535,0.000000,1,0,17.872389,16.502846,1,0,19.633060,14.365053,-1.47870,0.10131
0.056,5.842254,1.573230,4.847811,4.922380,0.000000,1,0,17.862221,16.513365,1,0,19.623144,14.354566,-1.47874,0.10120
0.057,5.841153,1.580881,4.849966,4.925103,0.000000,1,0,17.852137,16.522654,1,0,19.612406,14.344199,-1.47827,0.10135
0.058,5.840703,1.588533,4.852121,4.927349,0.000000,1,0,17.842054,16.531944,1,0,19.601667,14.333832,-1.47887,0.10118
0.059,5.840537,1.596185,4.854277,4.929388,0.000000,1,0,17.831970,16.541233,1,0,19.590929,14.323465,-1.47751,0.10092
0.060,5.840423,1.576616,4.856321,4.930661,0.000000,1,0,17.822136,16.553806,1,0,19.578728,14.313416,-1.47691,0.10102
0.061,5.840332,1.540078,4.858297,4.931603,0.000000,1,0,17.812458,16.568428,1,0,19.565613,14.303563,-1.47795,0.10107
0.062,5.839073,1.503541,4.860273,4.931590,0.000000,1,0,17.802780,16.583050,1,0,19.552500,14.293710,-1.47738,0.10072
0.063,5.837308,1.467003,4.862248,4.931164,0.000000,1,0,17.793102,16.597672,1,0,19.539385,14.283857,-1.47826,0.10065
0.064,5.833685,1.410452,4.863614,4.929886,0.000000,1,0,17.785299,16.609993,1,0,19.525932,14.274173,-1.47961,0.10086
0.065,5.829258,1.341425,4.864598,4.928240,0.000000,1,0,17.778666,16.620882,1,0,19.512268,14.264592,-1.47844,0.10069
0.066,5.825480,1.272398,4.865582,4.926047,0.000000,1,0,17.772034,16.631769,1,0,19.498602,14.255012,-1.48003,0.10037
0.067,5.821984,1.203370,4.866567,4.923619,0.000000,1,0,17.765400,16.642658,1,0,19.484938,14.245432,-1.47871,0.10039
0.068,5.821616,1.114033,4.867936,4.920787,0.000000,1,0,17.755011,16.667023,1,0,19.471685,14.235811,-1.47813,0.10048
0.069,5.822601,1.012034,4.869545,4.917780,0.000000,1,0,17.742277,16.699787,1,0,19.458691,14.226165,-1.47890,0.10026
0.070,5.824969,0.910036,4.871154,4.914176,0.000000,1,0,17.729544,16.732552,1,0,19.445696,14.216519,-1.47875,0.10014
0.071,5.827935,0.808038,4.872763,4.910313,0.000000,1,0,17.716810,16.765316,1,0,19.432699,14.206874,-1.47930,0.10025
0.072,5.829835,0.688755,4.873723,4.905707,0.000000,1,0,17.706026,16.801809,1,0,19.420126,14.197323,-1.47994,0.10030
0.073,5.831274,0.558697,4.874278,4.900780,0.000000,1,0,17.696455,16.840630,1,0,19.407818,14.187831,-1.47985,0.10006
0.074,5.831410,0.428640,4.874833,4.895362,0.000000,1,0,17.686886,16.879448,1,0,19.395508,14.178340,-1.47997,0.09990
0.075,5.830983,0.298583,4.875388,4.889731,0.000000,1,0,17.677315,16.918268,1,0,19.383198,14.168848,-1.47878,0.10004
0.076,5.829791,0.165040,4.876004,4.883956,0.000000,1,0,17.668926,16.944431,1,0,19.371246,14.159515,-1.47895,0.10005
0.077,5.828268,0.029326,4.876658,4.878118,0.000000,1,0,17.661278,16.962706,1,0,19.359518,14.150281,-1.47855,0.09981
0.078,5.827180,-0.106389,4.877312,4.872155,0.000000,1,0,17.653627,16.980982,1,0,19.347790,14.141047,-1.47889,0.09976
0.079,5.826282,-0.242104,4.877966,4.866138,0.000000,1,0,17.645977,16.999256,1,0,19.336060,14.131814,-1.48011,0.10001
0.080,5.826704,-0.386629,4.878383,4.859791,0.000000,1,0,17.636372,17.021498,1,0,19.324179,14.122744,-1.48051,0.10000
0.081,5.827696,-0.536647,4.878650,4.853302,0.000000,1,0,17.625547,17.046211,1,0,19.312202,14.113775,-1.47996,0.09981
0.082,5.828603,-0.686664,4.878918,4.846395,0.000000,1,0,17.614723,17.070927,1,0,19.300224,14.104806,-1.48008,0.09996
0.083,5.829473,-0.836681,4.879185,4.839308,0.000000,1,0,17.603897,17.095640,1,0,19.288248,14.095838,-1.47752,0.10022
0.084,5.828836,-0.985048,4.878735,4.831846,0.000000,1,0,17.593021,17.108288,1,0,19.276011,14.087095,-1.47936,0.09999
0.085,5.827549,-1.132386,4.877836,4.824222,0.000000,1,0,17.582111,17.113411,1,0,19.263611,14.078494,-1.47798,0.09993
0.086,5.826206,-1.279724,4.876938,4.816239,0.000000,1,0,17.571203,17.118534,1,0,19.251211,14.069893,-1.47813,0.10024
0.087,5.824840,-1.427061,4.876040,4.808102,0.000000,1,0,17.560293,17.123657,1,0,19.238810,14.061291,-1.47874,0.10019
0.088,5.824978,-1.581666,4.874724,4.799530,0.000000,1,0,17.553955,17.125626,1,0,19.226133,14.052832,-1.47900,0.09993
0.089,5.825768,-1.740800,4.873150,4.790769,0.000000,1,0,17.550463,17.125626,1,0,19.213282,14.044461,-1.47819,0.09999
0.090,5.826435,-1.899935,4.871576,4.781472,0.000000,1,0,17.546972,17.125626,1,0,19.200432,14.036090,-1.47862,0.10017
0.091,5.827050,-2.059069,4.870002,4.771943,0.000000,1,0,17.543482,17.125626,1,0,19.187580,14.027719,-1.48068,0.10003
0.092,5.825790,-2.219414,4.867610,4.761956,0.000000,1,0,17.542141,17.125626,1,0,19.175241,14.019566,-1.47919,0.09990
0.093,5.823719,-2.380513,4.864710,4.751771,0.000000,1,0,17.542141,17.125626,1,0,19.163221,14.011548,-1.47765,0.10001
0.094,5.821519,-2.541612,4.861810,4.741429,0.000000,1,0,17.542141,17.125626,1,0,19.151203,14.003531,-1.48011,0.10013
0.095,5.819264,-2.702711,4.858910,4.731018,0.000000,1,0,17.542141,17.125626,1,0,19.139183,13.995512,-1.47843,0.10002
0.096,5.818925,-2.850936,4.855737,4.720741,0.000000,1,0,17.542141,17.125626,1,0,19.127417,13.988187,-1.47746,0.09998
0.097,5.819416,-2.991136,4.852395,4.710521,0.000000,1,0,17.542141,17.125626,1,0,19.115810,13.981293,-1.47748,0.10019
0.098,5.820742,-3.131336,4.849052,4.700519,0.000000,1,0,17.542141,17.125626,1,0,19.104202,13.974399,-1.47693,0.10022
0.099,5.822431,-3.271536,4.845710,4.690609,0.000000,1,0,17.542141,17.125626,1,0,19.092596,13.967505,-1.47753,0.09993
0.100,5.823451,-3.395582,4.841987,4.680957,0.000000,1,0,17.542141,17.109514,1,0,19.080839,13.962008,-1.47953,0.09986
0.101,5.824181,-3.509559,4.838027,4.671417,0.000000,1,0,17.542141,17.083361,1,0,19.068987,13.957384,-1.48034,0.10005
0.102,5.824803,-3.623535,4.834065,4.662333,0.000000,1,0,17.542141,17.057207,1,0,19.057137,13.952760,-1.47934,0.09999
0.103,5.825380,-3.737512,4.830105,4.653447,0.000000,1,0,17.542141,17.031054,1,0,19.045286,13.948135,-1.47933,0.09971
0.104,5.826670,-3.816957,4.825695,4.645179,0.000000,1,0,17.542141,17.015509,1,0,19.033382,13.944917,-1.48015,0.09975
0.105,5.828269,-3.874875,4.821005,4.637177,0.000000,1,0,17.542141,17.006577,1,0,19.021444,13.942574,-1.47845,0.09991
0.106,5.829930,-3.932793,4.816316,4.629726,0.000000,1,0,17.542141,16.997644,1,0,19.009508,13.940230,-1.47699,0.09968
0.107,5.831617,-3.990712,4.811626,4.622513,0.000000,1,0,17.542141,16.988710,1,0,18.997570,13.937887,-1.47876,0.09943
0.108,5.832473,-4.018102,4.806233,4.615776,0.000000,1,0,17.558165,16.979292,1,0,18.985428,13.937306,-1.47977,0.09952
0.109,5.832970,-4.026462,4.800402,4.609244,0.000000,1,0,17.584177,16.969572,1,0,18.973160,13.937824,-1.47871,0.09953
0.110,5.832530,-4.034821,4.794570,4.603355,0.000000,1,0,17.610188,16.959850,1,0,18.960890,13.938342,-1.48065,0.09930
0.111,5.831685,-4.043180,4.788738,4.597744,0.000000,1,0,17.636200,16.950129,1,0,18.948620,13.938860,-1.47848,0.09926
0.112,5.830069,-4.022415,4.783229,4.593052,0.000000,1,0,17.668312,16.943605,1,0,18.936232,13.941787,-1.46653,0.09940
0.113,5.828120,-3.983493,4.777921,4.588759,0.000000,1,0,17.704224,16.939075,1,0,18.923771,13.946217,-1.47769,0.09943
0.114,5.825779,-3.944571,4.772613,4.585515,0.000000,1,0,17.740137,16.934544,1,0,18.911308,13.950645,-1.48247,0.09930
0.115,5.823269,-3.905649,4.767305,4.582724,0.000000,1,0,17.776051,16.930014,1,0,18.898848,13.955075,-1.47847,0.09929
0.116,5.820810,-3.835101,4.762258,4.580935,0.000000,1,0,17.827837,16.924948,1,0,18.886362,13.961563,-1.47889,0.09947
0.117,5.818373,-3.744837,4.757374,4.579581,0.000000,1,0,17.889521,16.919546,1,0,18.873861,13.969335,-1.47723,0.09956
0.118,5.816450,-3.654573,4.752490,4.579149,0.000000,1,0,17.951204,16.914146,1,0,18.861361,13.977106,-1.47564,0.09942
0.119,5.814750,-3.564309,4.747605,4.579116,0.000000,1,0,18.012888,16.908745,1,0,18.848862,13.984878,-1.48128,0.09947
0.120,5.813828,-3.457115,4.743381,4.579912,0.000000,1,0,18.072161,16.903332,1,0,18.836409,13.994773,-1.47950,0.09973
0.121,5.813243,-3.339366,4.739567,4.581065,0.000000,1,0,18.129934,16.897913,1,0,18.823986,14.005992,-1.47950,0.09967
0.122,5.812768,-3.221617,4.735753,4.582931,0.000000,1,0,18.187708,16.892492,1,0,18.811562,14.017212,-1.47798,0.09950
0.123,5.812342,-3.103868,4.731939,4.585104,0.000000,1,0,18.245481,16.887072,1,1,18.799139,14.028431,-1.47951,0.09969
0.124,3.783751,-2.967539,4.728285,4.587877,0.000000,1,0,18.293976,16.881487,0,0,18.786549,14.041428,-1.47575,0.09988
0.125,0.877644,-2.819627,4.724730,4.590910,0.000000,1,0,18.336687,16.875797,0,0,18.773855,14.055531,-1.47724,0.09964
0.126,0.000000,-2.671716,4.721176,4.594458,0.000000,1,0,18.379398,16.870108,0,0,18.761160,14.069633,-1.48515,0.09958
0.127,0.000000,-2.523804,4.717622,4.598229,0.000000,1,0,18.422110,16.864418,0,0,18.748466,14.083736,-1.47857,0.09990
0.128,0.000000,-2.375107,4.714827,4.602453,0.000000,1,0,18.466129,16.857170,0,0,18.736109,14.099283,-1.47904,0.09990
0.129,0.000000,-2.225919,4.712504,4.606871,0.000000,1,0,18.510965,16.848949,0,0,18.723963,14.115729,-1.47543,0.09973
0.130,0.000000,-2.076731,4.710183,4.611702,0.000000,1,0,18.555801,16.840729,0,0,18.711817,14.132176,-1.47974,0.09990
0.131,0.000000,-1.927543,4.707860,4.616713,0.000000,1,0,18.600637,16.832508,0,0,18.699671,14.148623,-1.48199,0.10005
0.132,0.000000,-1.770897,4.706074,4.622252,0.000000,1,0,18.635359,16.824339,0,0,18.687002,14.166926,-1.48051,0.09987
0.133,0.000000,-1.609602,4.704622,4.628019,0.000000,1,0,18.663773,16.816200,0,0,18.674006,14.186389,-1.47840,0.09982
0.134,0.000000,-1.448307,4.703170,4.634563,0.000000,1,0,18.692188,16.808062,0,0,18.661009,14.205852,-1.47890,0.09998
0.135,0.000000,-1.287012,4.701717,4.641444,0.000000,1,0,18.720602,16.799923,0,0,18.648012,14.225314,-1.48199,0.10004
0.136,0.000000,-1.116433,4.701399,4.649145,0.000000,1,0,18.752127,16.790302,0,0,18.635386,14.245925,-1.48085,0.09991
0.137,0.000000,-0.940068,4.701788,4.657202,0.000000,1,0,18.785587,16.779758,0,0,18.622992,14.267251,-1.47826,0.09987
0.138,0.000000,-0.763703,4.702176,4.665761,0.000000,1,0,18.819048,16.769213,0,0,18.610598,14.288577,-1.47934,0.10005
0.139,0.000000,-0.587338,4.702565,4.674537,0.000000,1,0,18.852509,16.758669,0,0,18.598204,14.309903,-1.47979,0.10007
0.140,0.000000,-0.411347,4.703053,4.683439,0.000000,1,0,18.881407,16.753061,0,0,18.585398,14.332240,-1.47845,0.09981
0.141,0.000000,-0.235591,4.703604,4.692395,0.000000,1,0,18.907457,16.750534,0,0,18.572334,14.355208,-1.47620,0.09986
0.142,0.000000,-0.059834,4.704155,4.701382,0.000000,1,0,18.933510,16.748005,0,0,18.559273,14.378176,-1.48009,0.10010
0.143,0.000000,0.115923,4.704706,4.710381,0.000000,1,0,18.959560,16.745478,0,0,18.546209,14.401144,-1.47844,0.09996
0.144,0.000000,0.290017,4.705457,4.719398,0.000000,1,0,18.990499,16.732088,0,0,18.533365,14.425288,-1.47798,0.09976
0.145,0.000000,0.463074,4.706333,4.728422,0.000000,1,0,19.024483,16.711926,0,0,18.520658,14.450166,-1.47887,0.09987
0.146,0.000000,0.636131,4.707208,4.737247,0.000000,1,0,19.058468,16.691765,0,0,18.507952,14.475043,-1.47816,0.10001
0.147,0.000000,0.809188,4.708084,4.745985,0.000000,1,0,19.092451,16.671602,0,0,18.495245,14.499921,-1.47780,0.09970
0.148,0.000000,0.958571,4.709226,4.754299,0.000000,1,0,19.120823,16.656172,0,0,18.482841,14.525981,-1.47873,0.09955
0.149,0.000000,1.093195,4.710533,4.762430,0.000000,1,0,19.145697,16.643692,0,0,18.470629,14.552777,-1.48216,0.09979
0.150,0.000000,1.227820,4.711841,4.770160,0.000000,1,0,19.170570,16.631212,0,0,18.458414,14.579574,-1.47932,0.09974
0.151,0.000000,1.362444,4.713149,4.777716,0.000000,1,0,19.195442,16.618732,0,0,18.446201,14.606370,-1.48035,0.09944
0.152,0.000000,1.481452,4.714795,4.785003,0.000000,1,0,19.231539,16.604799,0,0,18.434101,14.634405,-1.47949,0.09944
0.153,0.000000,1.590725,4.716651,4.792174,0.000000,1,0,19.274630,16.589960,0,0,18.422073,14.663211,-1.47784,0.09962
0.154,0.000000,1.699997,4.718508,4.799070,0.000000,1,0,19.317722,16.575123,0,0,18.410044,14.692018,-1.47757,0.09955
0.155,0.000000,1.809270,4.720365,4.805848,0.000000,1,0,19.360813,16.560284,0,0,18.398016,14.720823,-1.47833,0.09939
0.156,0.000000,1.898910,4.722460,4.812256,0.000000,1,0,19.398407,16.544121,0,0,18.385780,14.750703,-1.47989,0.09943
0.157,0.000000,1.976312,4.724704,4.818506,0.000000,1,0,19.432573,16.527134,0,0,18.373419,14.781252,-1.48860,0.09963
0.158,0.000000,2.053713,4.726948,4.824383,0.000000,1,0,19.466740,16.510145,0,0,18.361055,14.811801,-1.47861,0.09961
0.159,0.000000,2.131115,4.729192,4.830100,0.000000,1,0,19.500906,16.493156,0,0,18.348694,14.842349,-1.46930,0.09943
0.160,0.000000,2.199729,4.731418,4.835567,0.000000,1,0,19.526087,16.480125,0,0,18.336674,14.875060,-1.47843,0.09944
0.161,0.000000,2.262865,4.733634,4.840927,0.000000,1,0,19.545666,16.469561,0,0,18.324867,14.909118,-1.47962,0.09958
0.162,0.000000,2.326002,4.735848,4.846187,0.000000,1,0,19.565247,16.458998,0,0,18.313061,14.943175,-1.48077,0.09945
0.163,0.000000,2.389138,4.738064,4.851403,0.000000,1,0,19.584826,16.448433,0,0,18.301254,14.977233,-1.47950,0.09917
0.164,0.000000,2.447594,4.740458,4.856573,0.000000,1,0,19.607452,16.434931,0,0,18.288939,15.011980,-1.47905,0.09923
0.165,0.000000,2.503133,4.742965,4.861722,0.000000,1,0,19.631979,16.419600,0,0,18.276304,15.047158,-1.47932,0.09936
0.166,0.000000,2.558672,4.745471,4.866768,0.000000,1,0,19.656504,16.404266,0,0,18.263672,15.082336,-1.47830,0.09910
0.167,0.000000,2.614212,4.747978,4.871770,0.000000,1,0,19.681030,16.388935,0,0,18.251038,15.117514,-1.47816,0.09897
0.168,0.000000,2.660119,4.750678,4.876654,0.000000,1,0,19.700857,16.367863,0,0,18.238731,15.152156,-1.48053,0.09925
0.169,0.000000,2.700022,4.753499,4.881486,0.000000,1,0,19.717756,16.343214,0,0,18.226627,15.186462,-1.48102,0.09933
0.170,0.000000,2.739924,4.756320,4.886318,0.000000,1,0,19.734653,16.318565,0,0,18.214523,15.220770,-1.47930,0.09913
0.171,0.000000,2.779827,4.759141,4.891150,0.000000,1,0,19.751551,16.293917,0,0,18.202419,15.255076,-1.47975,0.09925
0.172,0.000000,2.817989,4.762260,4.896063,0.000000,1,0,19.772175,16.263643,0,0,18.190155,15.288833,-1.47874,0.09949
0.173,0.000000,2.855066,4.765565,4.901011,0.000000,1,0,19.795120,16.229866,0,0,18.177790,15.322246,-1.47962,0.09946
0.174,0.000000,2.892142,4.768871,4.905922,0.000000,1,0,19.818066,16.196089,0,0,18.165424,15.355659,-1.47857,0.09933
0.175,0.000000,2.929219,4.772176,4.910818,0.000000,1,0,19.841011,16.162310,0,0,18.153059,15.389071,-1.47768,0.09941
0.176,0.000000,2.953896,4.775583,4.915472,0.000000,1,0,19.860149,16.145908,0,0,18.140812,15.421346,-1.47935,0.09963
0.177,0.000000,2.970844,4.779053,4.920022,0.000000,1,0,19.876911,16.140335,0,0,18.128637,15.452911,-1.47665,0.09956
0.178,0.000000,2.987791,4.782524,4.924229,0.000000,1,0,19.893673,16.134764,0,0,18.116463,15.484478,-1.47603,0.09944
0.179,0.000000,3.004739,4.785994,4.928289,0.000000,1,0,19.910435,16.129192,0,0,18.104288,15.516044,-1.47754,0.09960
0.180,0.000000,3.010581,4.789425,4.932024,0.000000,1,0,19.924938,16.123264,0,0,18.092533,15.546346,-1.48068,0.09981
0.181,0.000000,3.009501,4.792831,4.935616,0.000000,1,0,19.938030,16.117117,0,0,18.081038,15.575860,-1.47843,0.09964
0.182,0.000000,3.008420,4.796238,4.938904,0.000000,1,0,19.951124,16.110970,0,0,18.069544,15.605373,-1.46857,0.09960
0.183,0.000000,3.007340,4.799645,4.942059,0.000000,1,0,19.964216,16.104822,0,0,18.058048,15.634888,-1.47961,0.09993
0.184,0.000000,2.996609,4.802980,4.944916,0.000000,1,0,19.972147,16.100872,0,0,18.047108,15.663322,-1.47710,0.09997
0.185,0.000000,2.979863,4.806272,4.947644,0.000000,1,0,19.976862,16.098291,0,0,18.036510,15.691084,-1.47802,0.09973
0.186,0.000000,2.963116,4.809564,4.950099,0.000000,1,0,19.981575,16.095713,0,0,18.025913,15.718845,-1.47723,0.09978
0.187,0.000000,2.946370,4.812855,4.952435,0.000000,1,0,19.986290,16.093132,0,0,18.015316,15.746608,-1.47841,0.09999
0.188,0.000000,2.923824,4.816085,4.954587,0.000000,1,0,19.988188,16.087160,0,0,18.004393,15.772864,-1.48067,0.09977
0.189,0.000000,2.897663,4.819278,4.956660,0.000000,1,0,19.988329,16.079075,0,0,17.993267,15.798182,-1.48053,0.09963
0.190,0.000000,2.871501,4.822471,4.958691,0.000000,1,0,19.988470,16.070988,0,0,17.982140,15.823501,-1.48200,0.09987
0.191,0.000000,2.845340,4.825664,4.960704,0.000000,1,0,19.988611,16.062901,0,0,17.971012,15.848819,-1.47837,0.09991
0.192,0.000000,2.825987,4.828687,4.962782,0.000000,1,0,19.988903,16.045834,0,0,17.960003,15.873034,-1.47798,0.09965
0.193,0.000000,2.810880,4.831605,4.964889,0.000000,1,0,19.989290,16.023167,0,0,17.949068,15.896561,-1.47799,0.09967
0.194,0.000000,2.795773,4.834523,4.967068,0.000000,1,0,19.989679,16.000502,0,0,17.938131,15.920087,-1.48024,0.09984
0.195,0.000000,2.780666,4.837441,4.969278,0.000000,1,0,19.990067,15.977836,0,0,17.927197,15.943614,-1.47817,0.09976
0.196,0.000000,2.769078,4.840176,4.971487,0.000000,1,0,19.990850,15.957341,0,0,17.916098,15.966561,-1.47864,0.09950
0.197,0.000000,2.759686,4.842797,4.973694,0.000000,1,0,19.991880,15.938200,0,0,17.904898,15.989147,-1.47751,0.09941
0.198,0.000000,2.750293,4.845418,4.975831,0.000000,1,0,19.992910,15.919060,0,0,17.893698,16.011732,-1.47945,0.09953
0.199,0.000000,2.740901,4.848040,4.977937,0.000000,1,0,19.993940,15.899919,0,0,17.882498,16.034319,-1.47889,0.09952
0.200,0.000000,2.733053,4.850418,4.979953,0.000000,1,0,19.995152,15.884812,0,0,17.871296,16.055412,-1.47843,0.09926
0.201,0.000000,2.726169,4.852645,4.981931,0.000000,1,0,19.996475,15.872221,0,0,17.860094,16.075577,-1.48011,0.09922
