"Time","v5 L COP","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","67 RDS cle","65 R mark","34 FRx (cm)","29 HRx (cm)","68 LDS cle","66 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.028,0.000000,1.962716,4.918692,5.011706,0.000000,0,0,18.462332,16.347872,0,0,20.588451,14.514020,1.48305,0.09907
0.029,0.000000,2.018637,4.920030,5.015846,0.000000,0,0,18.454004,16.364357,0,0,20.591251,14.503534,1.48631,0.09869
0.030,0.000000,2.074559,4.921368,5.020009,0.000000,0,0,18.445677,16.380842,0,0,20.594049,14.493050,1.48433,0.09874
0.031,0.000000,2.133468,4.923103,5.024435,0.000000,0,0,18.430342,16.392279,0,0,20.596409,14.482684,1.48378,0.09899
0.032,0.000000,2.193405,4.924975,5.028916,0.000000,0,0,18.412596,16.401976,0,0,20.598614,14.472362,1.48426,0.09883
0.033,0.000000,2.253343,4.926847,5.033665,0.000000,0,0,18.394850,16.411673,0,0,20.600821,14.462038,1.48609,0.09858
0.034,0.000000,2.313280,4.928719,5.038471,0.000000,0,0,18.377104,16.421370,0,0,20.603027,14.451715,1.48449,0.09869
0.035,0.000000,2.372713,4.930860,5.043427,0.000000,0,0,18.362593,16.429293,0,0,20.606344,14.441337,1.47371,0.09880
0.036,0.000000,2.431973,4.933093,5.048415,0.000000,0,0,18.349194,16.436604,0,0,20.610043,14.430939,1.48335,0.09872
0.037,0.000000,2.491232,4.935327,5.053466,0.000000,0,0,18.335796,16.443914,0,0,20.613741,14.420542,1.48395,0.09859
0.038,0.000000,2.550492,4.937560,5.058530,0.000000,0,0,18.322397,16.451227,0,0,20.617439,14.410144,1.48424,0.09868
0.039,0.000000,2.609657,4.939963,5.063698,0.000000,0,0,18.312357,16.455566,0,0,20.620602,14.399861,1.48403,0.09889
0.040,0.000000,2.668790,4.942425,5.068889,0.000000,0,0,18.303471,16.458883,0,0,20.623581,14.389619,1.48481,0.09891
0.041,0.000000,2.727922,4.944887,5.074302,0.000000,0,0,18.294584,16.462202,0,0,20.626558,14.379376,1.48405,0.09882
0.042,0.000000,2.787055,4.947349,5.079762,0.000000,0,0,18.285700,16.465519,0,0,20.629538,14.369134,1.48501,0.09908
0.043,0.000000,2.843165,4.950422,5.085444,0.000000,0,0,18.274933,16.476357,0,0,20.632992,14.359077,1.48186,0.09924
0.044,0.000000,2.898235,4.953705,5.091173,0.000000,0,0,18.263517,16.489784,0,0,20.636608,14.349086,1.48248,0.09909
0.045,0.000000,2.953305,4.956989,5.096927,0.000000,0,0,18.252104,16.503210,0,0,20.640224,14.339093,1.48478,0.09898
0.046,0.000000,3.008374,4.960272,5.102686,0.000000,0,0,18.240690,16.516638,0,0,20.643843,14.329102,1.48440,0.09922
0.047,0.000000,3.054338,4.963573,5.108263,0.000000,0,0,18.229031,16.523714,0,0,20.647648,14.319166,1.48135,0.09935
0.048,0.000000,3.097169,4.966879,5.113801,0.000000,0,0,18.217285,16.528605,0,0,20.651518,14.309249,1.48415,0.09908
0.049,0.000000,3.140000,4.970185,5.119130,0.000000,0,0,18.205542,16.533495,0,0,20.655390,14.299333,1.48663,0.09921
0.050,0.000000,3.182831,4.973492,5.124415,0.000000,0,0,18.193796,16.538385,0,0,20.659260,14.289416,1.48475,0.09952
0.051,0.000000,3.216349,4.977054,5.129573,0.000000,0,0,18.181915,16.549086,0,0,20.662975,14.279530,1.48504,0.09940
0.052,0.000000,3.246663,4.980705,5.134705,0.000000,0,0,18.169989,16.561785,0,0,20.666637,14.269652,1.48377,0.09929
0.053,0.000000,3.276977,4.984355,5.139714,0.000000,0,0,18.158060,16.574484,0,0,20.670300,14.259776,1.48376,0.09960
0.054,0.000000,3.307291,4.988006,5.144697,0.000000,0,0,18.146133,16.587183,0,0,20.673962,14.249899,1.48440,0.09968
0.055,0.000000,3.325000,4.991929,5.149514,0.000000,0,0,18.131630,16.601463,0,0,20.676960,14.239663,1.48550,0.09950
0.056,0.000000,3.338371,4.995945,5.154296,0.000000,0,0,18.116241,16.616289,0,0,20.679729,14.229304,1.48168,0.09954
0.057,0.000000,3.351742,4.999961,5.158896,0.000000,0,0,18.100851,16.631113,0,0,20.682499,14.218946,1.48473,0.09969
0.058,0.000000,3.365114,5.003978,5.163457,0.000000,0,0,18.085463,16.645939,0,0,20.685266,14.208587,1.48513,0.09977
0.059,0.000000,3.365669,5.008158,5.167751,0.000000,0,0,18.074089,16.661058,0,0,20.687754,14.198068,1.48393,0.09954
0.060,0.000000,3.361814,5.012396,5.171989,0.000000,0,0,18.064100,16.676279,0,0,20.690145,14.187495,1.48204,0.09949
0.061,0.000000,3.357960,5.016633,5.175739,0.000000,0,0,18.054111,16.691498,0,0,20.692535,14.176922,1.48527,0.09974
0.062,0.000000,3.354106,5.020870,5.179386,0.000000,0,0,18.044123,16.706718,0,0,20.694925,14.166348,1.48405,0.09976
0.063,0.000000,3.330650,5.024658,5.182300,0.000000,0,0,18.035473,16.721836,0,0,20.696541,14.155870,1.48357,0.09947
0.064,0.000000,3.300451,5.028290,5.185059,0.000000,0,0,18.027287,16.736916,0,0,20.697891,14.145425,1.48708,0.09957
0.065,0.000000,3.270251,5.031922,5.186963,0.000000,0,0,18.019098,16.751997,0,0,20.699240,14.134980,1.48417,0.09980
0.066,0.000000,3.240051,5.035555,5.188687,0.000000,0,0,18.010912,16.767078,0,0,20.700590,14.124535,1.48483,0.09972
0.067,0.000000,3.183368,5.038974,5.189600,0.000000,0,0,18.003197,16.778189,0,0,20.701826,14.114045,1.48343,0.09956
0.068,0.000000,3.117572,5.042321,5.190343,0.000000,0,0,17.995646,16.787933,0,0,20.703024,14.103540,1.48501,0.09975
0.069,0.000000,3.051776,5.045667,5.190389,0.000000,0,0,17.988092,16.797676,0,0,20.704222,14.093036,1.48441,0.09986
0.070,0.000000,2.985980,5.049014,5.190289,0.000000,0,0,17.980541,16.807421,0,0,20.705420,14.082531,1.48331,0.09952
0.071,2.407218,2.900564,5.052266,5.189607,0.000000,0,0,17.969427,16.815966,0,1,20.704632,14.072041,1.48643,0.09939
0.072,5.321526,2.808398,5.055486,5.188803,0.000000,0,0,17.957090,16.824099,1,0,20.703159,14.061554,1.48662,0.09960
0.073,5.829586,2.716232,5.058706,5.187496,0.000000,0,0,17.944752,16.832232,1,0,20.701687,14.051068,1.48429,0.09951
0.074,5.830761,2.624066,5.061926,5.186084,0.000000,0,0,17.932415,16.840363,1,0,20.700214,14.040583,1.48510,0.09914
0.075,5.833106,2.522214,5.064837,5.184250,0.000000,0,0,17.929239,16.857536,1,0,20.698690,14.030162,1.48469,0.09910
0.076,5.835696,2.417029,5.067641,5.182328,0.000000,0,0,17.929214,16.877819,1,0,20.697147,14.019763,1.48444,0.09919
0.077,5.836099,2.311844,5.070445,5.180100,0.000000,0,0,17.929190,16.898102,1,0,20.695606,14.009364,1.48471,0.09917
0.078,5.836041,2.206659,5.073249,5.177807,0.000000,0,0,17.929165,16.918386,1,0,20.694065,13.998965,1.48524,0.09892
0.079,5.831590,2.102816,5.075633,5.175299,0.000000,0,0,17.925316,16.935545,1,0,20.691509,13.988276,1.48412,0.09882
0.080,5.826214,1.999434,5.077871,5.172745,0.000000,0,0,17.920149,16.951630,1,0,20.688606,13.977487,1.48524,0.09902
0.081,5.822068,1.896052,5.080110,5.169979,0.000000,0,0,17.914984,16.967714,1,0,20.685703,13.966698,1.48517,0.09908
0.082,5.818182,1.792671,5.082348,5.167169,0.000000,0,0,17.909817,16.983799,1,0,20.682800,13.955908,1.48323,0.09881
0.083,5.820624,1.691885,5.083887,5.164036,0.000000,0,0,17.904512,16.991892,1,0,20.678738,13.945122,1.48310,0.09864
0.084,5.824400,1.591992,5.085184,5.160836,0.000000,0,0,17.899158,16.997234,1,0,20.674278,13.934336,1.48549,0.09885
0.085,5.827210,1.492100,5.086481,5.157173,0.000000,0,0,17.893805,17.002575,1,0,20.669817,13.923550,1.47957,0.09891
0.086,5.829817,1.392208,5.087779,5.153411,0.000000,0,0,17.888451,17.007917,1,0,20.665358,13.912764,1.48210,0.09851
0.087,5.823864,1.284294,5.088515,5.149156,0.000000,0,0,17.887070,17.009285,1,0,20.660423,13.902093,1.48519,0.09843
0.088,5.816107,1.173621,5.089059,5.144797,0.000000,0,0,17.887058,17.009285,1,0,20.655327,13.891462,1.48553,0.09869
0.089,5.806684,1.062947,5.089603,5.140071,0.000000,0,0,17.887045,17.009285,1,0,20.650232,13.880832,1.48448,0.09863
0.090,5.796909,0.952274,5.090147,5.135269,0.000000,0,0,17.887033,17.009285,1,0,20.645136,13.870201,1.48130,0.09833
0.091,5.793871,0.836017,5.090703,5.130301,0.000000,0,0,17.887030,17.009285,1,0,20.639748,13.859482,1.48472,0.09836
0.092,5.792253,0.717838,5.091262,5.125299,0.000000,0,0,17.887030,17.009285,1,0,20.634260,13.848732,1.48390,0.09851
0.093,5.794080,0.599659,5.091822,5.120235,0.000000,0,0,17.887030,17.009285,1,0,20.628773,13.837982,1.48378,0.09852
0.094,5.796634,0.481481,5.092381,5.115158,0.000000,0,0,17.887030,17.009285,1,0,20.623285,13.827232,1.48483,0.09832
0.095,5.797423,0.352367,5.093113,5.109865,0.000000,0,0,17.887030,17.009285,1,0,20.616934,13.816418,1.48431,0.09822
0.096,5.797841,0.219491,5.093905,5.104527,0.000000,0,0,17.887030,17.009285,1,0,20.610287,13.805582,1.48410,0.09843
0.097,5.797554,0.086615,5.094696,5.098665,0.000000,0,0,17.887030,17.009285,1,0,20.603640,13.794745,1.48536,0.09852
0.098,5.797119,-0.046261,5.095488,5.092693,0.000000,0,0,17.887030,17.009285,1,0,20.596992,13.783910,1.48483,0.09830
0.099,5.798059,-0.181931,5.095178,5.086113,0.000000,0,0,17.887030,16.996622,1,0,20.590630,13.773022,1.48217,0.09816
0.100,5.799290,-0.318562,5.094488,5.079406,0.000000,0,0,17.887030,16.979605,1,0,20.584362,13.762116,1.48458,0.09840
0.101,5.800577,-0.455194,5.093799,5.072389,0.000000,0,0,17.887030,16.962585,1,0,20.578096,13.751211,1.48316,0.09854
0.102,5.801876,-0.591825,5.093110,5.065307,0.000000,0,0,17.887030,16.945566,1,0,20.571829,13.740306,1.48145,0.09823
0.103,5.801728,-0.724988,5.092457,5.058250,0.000000,0,0,17.887030,16.932659,1,0,20.565210,13.729664,1.48275,0.09823
0.104,5.801276,-0.856958,5.091816,5.051198,0.000000,0,0,17.887030,16.921165,1,0,20.558472,13.719112,1.48468,0.09852
0.105,5.801390,-0.988927,5.091176,5.044176,0.000000,0,0,17.887030,16.909672,1,0,20.551733,13.708560,1.48576,0.09846
0.106,5.801623,-1.120897,5.090536,5.037159,0.000000,0,0,17.887030,16.898178,1,0,20.544994,13.698009,1.48401,0.09814
0.107,5.804410,-1.244485,5.089262,5.030074,0.000000,0,0,17.926075,16.887936,1,0,20.538519,13.687325,1.48560,0.09822
0.108,5.807735,-1.365189,5.087770,5.022974,0.000000,0,0,17.978554,16.878126,1,0,20.532137,13.676599,1.48288,0.09837
0.109,5.810986,-1.485894,5.086277,5.015944,0.000000,0,0,18.031034,16.868315,1,0,20.525755,13.665872,1.48368,0.09833
0.110,5.814222,-1.606598,5.084785,5.008931,0.000000,0,0,18.083513,16.858505,1,0,20.519373,13.655145,1.48593,0.09814
0.111,5.814409,-1.712284,5.083188,5.002198,0.000000,0,0,18.138012,16.844755,1,0,20.511103,13.644345,1.48607,0.09803
0.112,5.813954,-1.812802,5.081555,4.995525,0.000000,0,0,18.193203,16.829649,1,0,20.502184,13.633522,1.48342,0.09822
0.113,5.811809,-1.913321,5.079922,4.989123,0.000000,0,0,18.248396,16.814545,1,0,20.493265,13.622699,1.48599,0.09833
0.114,5.809307,-2.013839,5.078290,4.982778,0.000000,0,0,18.303587,16.799438,1,0,20.484346,13.611876,1.48451,0.09811
0.115,5.807423,-2.105224,5.076348,4.976529,0.000000,0,0,18.362621,16.789413,1,0,20.474371,13.601261,1.48686,0.09801
0.116,5.805669,-2.193466,5.074301,4.970301,0.000000,0,0,18.422976,16.781137,1,0,20.464033,13.590719,1.48510,0.09826
0.117,5.805597,-2.281708,5.072254,4.964041,0.000000,0,0,18.483332,16.772860,1,0,20.453693,13.580176,1.48609,0.09835
0.118,5.805879,-2.369951,5.070207,4.957774,0.000000,0,0,18.543686,16.764584,1,0,20.443356,13.569634,1.48341,0.09804
0.119,5.808010,-2.451848,5.067640,4.951376,0.000000,0,0,18.605780,16.755802,1,0,20.433237,13.559196,1.48384,0.09793
0.120,5.810529,-2.531561,5.064894,4.944950,0.000000,0,0,18.668468,16.746847,1,0,20.423193,13.548791,1.48123,0.09816
0.121,5.812585,-2.611275,5.062148,4.938265,0.000000,0,0,18.731159,16.737892,1,0,20.413151,13.538387,1.48349,0.09821
0.122,5.814544,-2.690989,5.059402,4.931525,0.000000,0,0,18.793850,16.728937,1,0,20.403109,13.527984,1.48579,0.09794
0.123,5.814126,-2.766904,5.055967,4.924542,0.000000,0,0,18.844818,16.711813,1,0,20.392117,13.517986,1.48435,0.09793
0.124,5.813206,-2.841511,5.052294,4.917508,0.000000,0,0,18.891752,16.691877,1,0,20.380796,13.508129,1.48367,0.09811
0.125,5.812957,-2.916119,5.048622,4.910469,0.000000,0,0,18.938686,16.671942,1,0,20.369478,13.498272,1.48763,0.09819
0.126,5.812849,-2.990726,5.044949,4.903428,0.000000,0,0,18.985620,16.652006,1,0,20.358158,13.488415,1.48415,0.09807
0.127,5.816486,-3.055066,5.041382,4.896670,0.000000,0,0,19.022978,16.635035,1,0,20.346823,13.479033,1.48452,0.09791
0.128,5.820911,-3.115873,5.037853,4.889971,0.000000,0,0,19.057039,16.619083,1,0,20.335480,13.469814,1.48467,0.09818
0.129,5.825920,-3.176680,5.034323,4.883691,0.000000,0,0,19.091101,16.603132,1,0,20.324137,13.460595,1.48140,0.09842
0.130,5.831051,-3.237486,5.030793,4.877499,0.000000,0,0,19.125162,16.587181,1,0,20.312794,13.451377,1.48629,0.09828
0.131,5.832932,-3.271905,5.026812,4.871769,0.000000,0,0,19.155581,16.573563,1,0,20.299656,13.442188,1.48533,0.09819
0.132,5.834127,-3.297245,5.022676,4.866136,0.000000,0,0,19.184744,16.560747,1,0,20.285898,13.433011,1.48391,0.09836
0.133,5.833164,-3.322584,5.018540,4.861073,0.000000,0,0,19.213907,16.547930,1,0,20.272142,13.423834,1.48610,0.09849
0.134,5.831746,-3.347924,5.014404,4.856129,0.000000,0,0,19.243071,16.535114,1,0,20.258385,13.414657,1.48521,0.09816
0.135,5.830405,-3.347509,5.010341,4.851883,0.000000,0,0,19.275747,16.528503,1,0,20.244871,13.405488,1.48428,0.09802
0.136,5.829081,-3.338233,5.006303,4.847784,0.000000,0,0,19.309633,16.524029,1,0,20.231441,13.396322,1.48520,0.09823
0.137,5.828950,-3.328957,5.002265,4.844426,0.000000,0,0,19.343521,16.519554,1,0,20.218012,13.387156,1.48447,0.09821
0.138,5.829072,-3.319681,4.998228,4.841223,0.000000,0,0,19.377407,16.515079,1,0,20.204582,13.377991,1.48513,0.09799
0.139,5.830784,-3.289245,4.994398,4.838693,0.000000,0,0,19.408247,16.507895,1,0,20.191654,13.368557,1.48334,0.09800
0.140,5.832832,-3.251528,4.990640,4.836304,0.000000,0,0,19.438040,16.499779,1,0,20.178896,13.359031,1.48519,0.09811
0.141,5.835050,-3.213810,4.986881,4.834464,0.000000,0,0,19.467833,16.491663,1,0,20.166138,13.349504,1.48408,0.09824
0.142,5.837303,-3.176093,4.983123,4.832739,0.000000,0,0,19.497623,16.483545,1,0,20.153379,13.339978,1.48443,0.09816
0.143,5.838283,-3.129022,4.979605,4.831399,0.000000,0,0,19.518650,16.476763,1,0,20.141331,13.330187,1.48512,0.09804
0.144,5.838995,-3.078733,4.976170,4.830139,0.000000,0,0,19.536657,16.470440,1,0,20.129526,13.320305,1.48344,0.09826
0.145,5.839219,-3.028444,4.972734,4.829095,0.000000,0,0,19.554667,16.464115,1,0,20.117722,13.310423,1.48408,0.09841
0.146,5.839340,-2.978155,4.969299,4.828097,0.000000,0,0,19.572676,16.457792,1,0,20.105917,13.300541,1.48422,0.09824
0.147,5.840225,-2.928663,4.966155,4.827266,0.000000,0,0,19.590630,16.448009,1,0,20.095242,13.290945,1.48467,0.09814
0.148,5.841271,-2.879444,4.963111,4.826471,0.000000,0,0,19.608566,16.437037,1,0,20.084953,13.281448,1.48369,0.09838
0.149,5.843589,-2.830226,4.960068,4.825930,0.000000,0,0,19.626503,16.426064,1,0,20.074667,13.271952,1.48352,0.09851
0.150,5.846175,-2.781007,4.957025,4.825441,0.000000,0,0,19.644440,16.415091,1,0,20.064379,13.262454,1.48513,0.09818
0.151,5.849976,-2.728176,4.954457,4.825280,0.000000,0,0,19.669851,16.406733,1,0,20.054461,13.253103,1.48422,0.09815
0.152,5.854033,-2.674103,4.952053,4.825188,0.000000,0,0,19.697834,16.399275,1,0,20.044670,13.243802,1.48712,0.09843
0.153,5.857653,-2.620029,4.949648,4.825366,0.000000,0,0,19.725819,16.391817,1,0,20.034880,13.234501,1.48481,0.09841
0.154,5.861180,-2.565955,4.947244,4.825601,0.000000,0,0,19.753801,16.384359,1,0,20.025089,13.225200,1.48501,0.09813
0.155,5.862700,-2.505645,4.944887,4.826061,0.000000,0,0,19.769081,16.371660,1,0,20.015097,13.215805,1.48468,0.09820
0.156,5.863796,-2.443189,4.942547,4.826569,0.000000,0,0,19.779987,16.357157,1,0,20.005033,13.206380,1.48509,0.09834
0.157,5.863728,-2.380733,4.940207,4.827409,0.000000,0,0,19.790895,16.342653,1,0,19.994970,13.196954,1.48442,0.09836
0.158,5.863414,-2.318278,4.937866,4.828320,0.000000,0,0,19.801804,16.328152,1,0,19.984909,13.187528,1.48434,0.09816
0.159,5.863263,-2.243575,4.935858,4.829702,0.000000,0,0,19.829062,16.317238,1,0,19.975895,13.177917,1.48083,0.09799
0.160,5.863145,-2.164659,4.933964,4.831184,0.000000,0,0,19.861946,16.307560,1,0,19.967241,13.168242,1.48493,0.09819
0.161,5.863612,-2.085742,4.932070,4.833126,0.000000,0,0,19.894831,16.297882,1,0,19.958590,13.158568,1.48230,0.09841
0.162,5.864202,-2.006825,4.930176,4.835165,0.000000,0,0,19.927713,16.288204,1,0,19.949936,13.148894,1.48351,0.09822
0.163,5.865243,-1.925224,4.928618,4.837466,0.000000,0,0,19.952734,16.277149,1,0,19.940113,13.139163,1.48407,0.09812
0.164,5.866380,-1.842699,4.927177,4.839823,0.000000,0,0,19.975048,16.265619,1,0,19.929888,13.129413,1.47808,0.09828
0.165,5.866483,-1.760174,4.925736,4.842185,0.000000,0,0,19.997360,16.254091,1,0,19.919661,13.119662,1.48505,0.09834
0.166,5.866367,-1.677649,4.924295,4.844546,0.000000,0,0,20.019674,16.242561,1,0,19.909435,13.109911,1.48503,0.09802
0.167,5.864039,-1.604843,4.922835,4.846658,0.000000,0,0,20.048891,16.229841,1,0,19.901331,13.100017,1.48381,0.09786
0.168,5.861246,-1.535381,4.921368,4.848718,0.000000,0,0,20.080484,16.216711,1,0,19.893957,13.090073,1.48334,0.09808
0.169,5.858181,-1.465919,4.919901,4.850328,0.000000,0,0,20.112078,16.203581,1,0,19.886583,13.080129,1.48449,0.09811
0.170,5.855059,-1.396458,4.918435,4.851845,0.000000,0,0,20.143671,16.190451,1,0,19.879210,13.070185,1.48548,0.09788
0.171,5.854053,-1.347885,4.917050,4.852881,0.000000,0,0,20.166451,16.178984,1,0,19.871275,13.060322,1.48358,0.09778
0.172,5.853491,-1.306499,4.915693,4.853817,0.000000,0,0,20.186197,16.168087,1,0,19.863150,13.050488,1.48268,0.09793
0.173,5.855443,-1.265113,4.914336,4.854383,0.000000,0,0,20.205944,16.157190,1,0,19.855024,13.040653,1.48458,0.09806
0.174,5.857925,-1.223728,4.912979,4.854872,0.000000,0,0,20.225691,16.146294,1,0,19.846899,13.030818,1.48208,0.09793
0.175,5.862369,-1.203041,4.912123,4.855056,0.000000,0,0,20.242069,16.136133,1,0,19.839252,13.021132,1.48489,0.09774
0.176,5.867225,-1.189476,4.911439,4.855176,0.000000,0,0,20.257288,16.126228,1,0,19.831772,13.011497,1.48301,0.09794
0.177,5.871731,-1.175911,4.910756,4.854897,0.000000,0,0,20.272509,16.116323,1,0,19.824293,13.001862,1.48369,0.09818
0.178,5.876163,-1.162346,4.910072,4.854533,0.000000,0,0,20.287727,16.106419,1,0,19.816813,12.992226,1.48149,0.09804
0.179,5.878323,-1.162940,4.909116,4.853689,0.000000,0,0,20.299665,16.091993,1,0,19.808376,12.982538,1.48370,0.09783
0.180,5.880003,-1.168406,4.908067,4.852743,0.000000,0,0,20.310472,16.076014,1,0,19.799612,12.972834,1.48420,0.09801
0.181,5.881503,-1.173873,4.907018,4.851431,0.000000,0,0,20.321281,16.060032,1,0,19.790848,12.963128,1.48394,0.09824
0.182,5.882965,-1.179339,4.905968,4.850042,0.000000,0,0,20.332088,16.044052,1,0,19.782082,12.953423,1.48551,0.09806
0.183,5.885870,-1.189325,4.904948,4.848521,0.000000,0,0,20.340185,16.029135,1,0,19.772732,12.943566,1.48353,0.09791
0.184,5.889081,-1.200866,4.903938,4.846971,0.000000,0,0,20.347345,16.014582,1,0,19.763182,12.933659,1.48368,0.09811
0.185,5.888128,-1.212407,4.902928,4.845446,0.000000,0,0,20.354507,16.000029,1,0,19.753630,12.923751,1.48148,0.09826
0.186,5.886297,-1.223948,4.901917,4.843925,0.000000,0,0,20.361670,15.985476,1,0,19.744080,12.913843,1.48593,0.09815
0.187,5.876362,-1.231133,4.900845,4.842484,0.000000,0,0,20.371708,15.966873,1,0,19.734167,12.903711,1.48405,0.09812
0.188,5.864720,-1.236821,4.899751,4.841061,0.000000,0,0,20.382736,15.946875,1,0,19.724133,12.893503,1.48506,0.09828
0.189,5.857832,-1.242508,4.898656,4.839759,0.000000,0,0,20.393764,15.926877,1,0,19.714096,12.883295,1.48483,0.09847
0.190,5.851947,-1.248195,4.897562,4.838483,0.000000,0,0,20.404795,15.906878,1,0,19.704062,12.873086,1.48384,0.09841
0.191,5.862527,-1.249002,4.896558,4.837385,0.000000,0,0,20.412842,15.896855,1,0,19.692705,12.862628,1.48348,0.09844
0.192,5.876576,-1.248131,4.895585,4.836323,0.000000,0,0,20.419863,15.890265,1,0,19.680895,12.852084,1.48486,0.09872
0.193,5.892132,-1.247259,4.894612,4.835480,0.000000,0,0,20.426884,15.883674,1,0,19.669083,12.841540,1.48462,0.09887
0.194,5.908005,-1.246387,4.893639,4.834682,0.000000,0,0,20.433905,15.877082,1,0,19.657272,12.830996,1.48289,0.09862
0.195,5.908637,-1.240157,4.892726,4.834044,0.000000,0,0,20.441668,15.863938,1,0,19.644474,12.820119,1.48364,0.09852
0.196,5.906057,-1.232083,4.891835,4.833438,0.000000,0,0,20.449686,15.848540,1,0,19.631334,12.809128,1.48506,0.09881
0.197,5.897506,-1.224009,4.890944,4.832810,0.000000,0,0,20.457705,15.833142,1,0,19.618196,12.798137,1.48486,0.09889
0.198,5.887697,-1.215935,4.890053,4.832178,0.000000,0,0,20.465725,15.817743,1,0,19.605057,12.787145,1.48484,0.09857
0.199,5.884632,-1.213898,4.888913,4.831266,0.000000,0,0,20.469030,15.810696,1,0,19.590979,12.776241,1.48411,0.09865
0.200,5.882987,-1.213938,4.887687,4.830295,0.000000,0,0,20.470715,15.806521,1,0,19.576576,12.765367,1.48330,0.09894
0.201,5.883117,-1.213977,4.886462,4.828833,0.000000,0,0,20.472399,15.802346,1,0,19.562174,12.754493,1.48329,0.09889
0.202,5.883621,-1.214017,4.885236,4.827268,0.000000,0,0,20.474083,15.798172,1,0,19.547771,12.743619,1.48330,0.09880
