"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
1.144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.120834,27.213188,79.545815,93.510475,-2.643821,5.488669,5.370613,0.000000,0,0,16.232044,4.349168,17.049030,5.718704,14.247571,6.268173,1,0,19.335833,0,4.125038,6.816197,14.167150,8.199278,17.130896,8.368415,14.058228,8.780965,13.747889,9.175765,13.136569,8.997519,14.675136,10.294787,14.592311,10.443476,15.579271,0,-0.01875,0.00380,-0.01986,-0.01394,0.00902,-0.01280,0.01188,0.00439,0.00036,0.09828,3.27641,6.812938
1.145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.514755,27.558485,79.367027,92.840210,-2.730998,5.486062,5.365410,0.000000,0,0,16.235571,4.348312,17.038193,5.709719,14.266447,6.263037,1,0,19.335321,0,4.121707,6.816267,14.157411,8.196076,17.117617,8.350385,14.077486,8.766113,13.764600,9.168329,13.144893,8.998363,14.692698,10.294106,14.593032,10.443006,15.581141,0,-0.01875,0.00278,-0.02000,-0.01348,0.00682,-0.01281,0.00497,0.00233,0.00010,0.09809,3.27608,6.812851
1.146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.820999,27.293085,79.471123,92.398582,-2.807570,5.483102,5.360380,0.000000,0,0,16.239550,4.351552,17.027361,5.696893,14.285336,6.256898,1,0,19.332979,0,4.115818,6.815802,14.147688,8.193726,17.104904,8.357535,14.096712,8.756755,13.784521,9.150046,13.172734,9.001075,14.711923,10.294412,14.595734,10.444267,15.584640,0,-0.01703,0.00455,-0.01856,-0.01379,0.00915,-0.01203,0.00327,0.00610,0.00000,0.09777,3.27708,6.814550
1.147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.127243,27.027685,79.575226,91.956955,-2.884142,5.480142,5.355350,0.000000,0,0,16.243528,4.354791,17.016529,5.684067,14.304227,6.250510,1,0,19.330637,0,4.109929,6.815338,14.137966,8.191374,17.092192,8.364686,14.115939,8.747396,13.804441,9.131763,13.200576,9.003787,14.731148,10.294716,14.598435,10.445529,15.588138,0,-0.01650,0.00454,-0.01986,-0.01220,0.00836,-0.01263,0.00532,0.00647,0.00015,0.09803,3.27788,6.816249
1.148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.433487,26.762283,79.679321,91.515320,-2.960714,5.477182,5.350319,0.000000,0,0,16.247507,4.358030,17.005697,5.671241,14.323117,6.243435,1,0,19.328293,0,4.104039,6.814874,14.128243,8.189023,17.079479,8.371837,14.135165,8.738037,13.824362,9.113481,13.228417,9.006498,14.750372,10.295021,14.601136,10.446791,15.591637,0,-0.01781,0.00399,-0.02353,-0.01314,0.00844,-0.01282,0.00356,0.00331,0.00000,0.09816,3.27780,6.817948
1.149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.814224,26.434963,79.782135,91.110603,-3.032958,5.474191,5.345362,0.000000,0,0,16.251404,4.360707,16.995003,5.658500,14.342226,6.236298,1,0,19.325655,0,4.098063,6.814405,14.118546,8.187237,17.067457,8.380083,14.153994,8.733335,13.840994,9.097245,13.252685,9.009289,14.767182,10.295605,14.603651,10.448258,15.595306,0,-0.01905,0.00353,-0.02205,-0.01210,0.00858,-0.01271,0.00471,0.00294,0.00010,0.09796,3.27771,6.819197
1.150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.525299,25.833044,79.879234,90.869560,-3.086006,5.471063,5.340727,0.000000,0,0,16.254944,4.360885,16.984913,5.646136,14.362306,6.228988,1,0,19.321707,0,4.091697,6.813916,14.108966,8.187958,17.058485,8.393183,14.171058,8.749281,13.843040,9.090087,13.261098,9.012428,14.773282,10.297423,14.605338,10.450636,15.599740,0,-0.01808,0.00247,-0.01696,-0.01365,0.00537,-0.01188,0.00523,0.00278,0.00010,0.09763,3.27756,6.818451
1.151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.236389,25.231125,79.976334,90.628517,-3.139054,5.467935,5.336092,0.000000,0,0,16.258484,4.361063,16.974823,5.633772,14.382384,6.222112,1,0,19.317759,0,4.085331,6.813427,14.099384,8.188678,17.049515,8.406283,14.188122,8.765227,13.845085,9.082929,13.269510,9.015568,14.779382,10.299243,14.607024,10.453014,15.604173,0,-0.01766,0.00371,-0.01811,-0.01367,0.00957,-0.01240,0.00667,0.00387,-0.00010,0.09806,3.27748,6.817706
1.152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.947479,24.629206,80.073433,90.387482,-3.192102,5.464806,5.331458,0.000000,0,0,16.262024,4.361242,16.964733,5.621408,14.402464,6.216431,1,0,19.313808,0,4.078965,6.812938,14.089803,8.189399,17.040543,8.419383,14.205186,8.781174,13.847131,9.075771,13.277924,9.018707,14.785482,10.301062,14.608710,10.455392,15.608605,0,-0.01693,0.00079,-0.02495,-0.02202,0.00872,-0.01316,0.00672,0.00002,0.00000,0.09806,3.27770,6.816960
1.153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.845245,24.141876,80.132210,90.088379,-3.240453,5.461591,5.326921,0.000000,0,0,16.265285,4.361299,16.954546,5.610525,14.422482,6.211586,1,0,19.309431,0,4.072829,6.812714,14.080179,8.190318,17.032734,8.432783,14.222710,8.794134,13.849653,9.069263,13.285362,9.022044,14.791976,10.303155,14.610394,10.458039,15.613051,0,-0.01914,-0.00237,-0.01804,-0.01482,0.01159,-0.01155,-0.00340,0.00499,-0.00005,0.09778,3.27789,6.816071
1.154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.570877,24.162720,80.021034,89.531784,-3.267973,5.457991,5.322815,0.000000,0,0,16.267317,4.360817,16.943937,5.606212,14.442236,6.209048,1,0,19.303150,0,4.067713,6.813667,14.070366,8.192124,17.030085,8.447514,14.242274,8.793854,13.854284,9.065642,13.288485,9.026256,14.800215,10.306461,14.612063,10.461882,15.617556,0,-0.01742,0.00563,-0.02400,-0.01265,0.00861,-0.01185,0.01839,0.00383,0.00005,0.09740,3.27789,6.814541
1.155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.296524,24.183565,79.909859,88.975197,-3.295493,5.454391,5.318710,0.000000,0,0,16.269346,4.360335,16.933327,5.601899,14.461989,6.206933,1,0,19.296869,0,4.062597,6.814620,14.060553,8.193931,17.027435,8.462245,14.261839,8.793573,13.858915,9.062021,13.291606,9.030468,14.808454,10.309767,14.613734,10.465724,15.622059,0,-0.01829,0.00277,-0.02010,-0.01424,0.00622,-0.01226,-0.01095,0.00357,0.00010,0.09760,3.27784,6.813012
1.156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.022156,24.204409,79.798683,88.418610,-3.323013,5.450790,5.314605,0.000000,0,0,16.271378,4.359853,16.922716,5.597586,14.481742,6.205985,1,0,19.290586,0,4.057481,6.815574,14.050739,8.195737,17.024786,8.476975,14.281404,8.793294,13.863546,9.058400,13.294728,9.034680,14.816692,10.313073,14.615404,10.469566,15.626563,0,-0.01788,0.00355,-0.02036,-0.01340,0.00739,-0.01205,0.00101,0.00766,0.00000,0.09761,3.27753,6.811483
1.157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.599289,24.185310,79.710678,87.804802,-3.344932,5.447208,5.310614,0.000000,0,0,16.273209,4.359696,16.912109,5.593716,14.501772,6.204967,1,0,19.283964,0,4.052349,6.816352,14.040907,8.198343,17.020287,8.490924,14.302496,8.793014,13.869632,9.054507,13.299682,9.039439,14.826540,10.316362,14.617121,10.472847,15.630670,0,-0.01791,0.00497,-0.01958,-0.01337,0.00854,-0.01215,0.00217,0.00031,0.00005,0.09739,3.27728,6.810067
1.158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.517792,23.989073,79.725464,86.937248,-3.342009,5.443706,5.307125,0.000000,0,0,16.274149,4.360979,16.901510,5.591810,14.523026,6.203759,1,0,19.275831,0,4.047142,6.816352,14.030989,8.204498,17.007574,8.501404,14.330362,8.792732,13.882170,9.049405,13.312760,9.046620,14.843516,10.319578,14.619042,10.473634,15.633015,0,-0.01719,0.00350,-0.02253,-0.01465,0.00932,-0.01136,0.00914,-0.00100,0.00005,0.09713,3.27728,6.809151
1.159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.436279,23.792837,79.740250,86.069702,-3.339086,5.440204,5.303637,0.000000,0,0,16.275089,4.362262,16.890911,5.589904,14.544279,6.202675,1,0,19.267698,0,4.041935,6.816352,14.021070,8.210652,16.994862,8.511884,14.358229,8.792452,13.894709,9.044303,13.325839,9.053802,14.860494,10.322793,14.620964,10.474422,15.635360,0,-0.01760,0.00396,-0.02072,-0.01424,0.00817,-0.01240,0.00375,0.00660,0.00015,0.09709,3.27727,6.808235
1.160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.354782,23.596600,79.755028,85.202148,-3.336163,5.436702,5.300148,0.000000,0,0,16.276030,4.363545,16.880312,5.587998,14.565533,6.201937,1,0,19.259565,0,4.036729,6.816352,14.011151,8.216806,16.982149,8.522364,14.386095,8.792171,13.907247,9.039201,13.338918,9.060983,14.877471,10.326008,14.622887,10.475208,15.637705,0,-0.01755,0.00272,-0.02027,-0.01371,0.00905,-0.01209,0.00106,0.00271,-0.00020,0.09726,3.27719,6.807319
1.161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.274811,23.407682,79.850052,84.364182,-3.330112,5.433258,5.296759,0.000000,0,0,16.277523,4.365256,16.869678,5.586352,14.586738,6.201588,1,0,19.251150,0,4.031468,6.816775,14.001171,8.222083,16.969349,8.533822,14.414495,8.791644,13.921945,9.031843,13.353565,9.068524,14.894125,10.329570,14.624312,10.476309,15.640203,0,-0.01818,0.00304,-0.02031,-0.01360,0.00918,-0.01269,0.00713,0.00367,0.00020,0.09730,3.27714,6.807446
1.162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.201599,23.251232,80.300934,83.657425,-3.310191,5.430071,5.293807,0.000000,0,0,16.281477,4.368866,16.858902,5.585857,14.607728,6.202312,1,0,19.241488,0,4.025967,6.819077,13.990920,8.223465,16.956158,8.549620,14.445255,8.790028,13.946223,9.014482,13.375171,9.077668,14.909345,10.334669,14.623538,10.478799,15.643374,0,-0.01660,0.00276,-0.01924,-0.01453,0.00928,-0.01281,0.01137,0.00522,0.00015,0.09699,3.27722,6.812192
1.163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.128387,23.094780,80.751808,82.950676,-3.290271,5.426885,5.290855,0.000000,0,0,16.285431,4.372477,16.848124,5.585363,14.628719,6.203125,1,0,19.231827,0,4.020466,6.821380,13.980670,8.224847,16.942965,8.565416,14.476016,8.788410,13.970502,8.997121,13.396776,9.086811,14.924565,10.339767,14.622765,10.481288,15.646546,0,-0.01746,0.00346,-0.02028,-0.01392,0.00942,-0.01205,0.00206,0.00299,-0.00010,0.09665,3.27718,6.816940
1.164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.055176,22.938328,81.202690,82.243919,-3.270351,5.423698,5.287903,0.000000,0,0,16.289385,4.376087,16.837347,5.584869,14.649710,6.204185,1,0,19.222164,0,4.014965,6.823682,13.970419,8.226229,16.929771,8.581214,14.506778,8.786794,13.994780,8.979759,13.418382,9.095955,14.939786,10.344867,14.621990,10.483777,15.649718,0,-0.01825,0.00357,-0.02074,-0.01450,0.00797,-0.01263,0.00829,0.00316,0.00005,0.09702,3.27656,6.821687
1.165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.713181,22.804810,81.696709,81.577927,-3.247341,5.420500,5.285030,0.000000,0,0,16.293278,4.379767,16.826504,5.584450,14.670715,6.204999,1,0,19.212334,0,4.009927,6.825624,13.960271,8.227334,16.915812,8.595762,14.537037,8.783829,14.017097,8.962370,13.438420,9.104861,14.954258,10.350272,14.622046,10.486423,15.652721,0,-0.01681,-0.00368,-0.02089,-0.01383,0.00799,-0.01219,0.01748,0.00344,0.00010,0.09708,3.27613,6.825624
1.166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.179214,22.772991,82.382042,81.092697,-3.210629,5.417251,5.282509,0.000000,0,0,16.296894,4.383758,16.815371,5.584363,14.691787,6.205141,1,0,19.201748,0,4.006943,6.825966,13.950582,8.227216,16.898447,8.604768,14.565071,8.774891,14.030720,8.944854,13.451513,9.112718,14.965411,10.357034,14.625775,10.489764,15.654978,0,-0.01849,0.00522,-0.02090,-0.01376,0.00827,-0.01180,0.00564,0.00292,0.00025,0.09669,3.27651,6.825966
1.167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.645233,22.741175,83.067368,80.607475,-3.173918,5.414002,5.279987,0.000000,0,0,16.300512,4.387748,16.804237,5.584276,14.712857,6.205276,1,0,19.191162,0,4.003959,6.826309,13.940891,8.227097,16.881083,8.613774,14.593105,8.765952,14.044342,8.927339,13.464607,9.120574,14.976563,10.363795,14.629506,10.493106,15.657233,0,-0.01735,0.00336,-0.02123,-0.01291,0.00526,-0.01153,0.03242,0.00271,0.00000,0.09648,3.27684,6.826309
1.168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.111267,22.709358,83.752701,80.122246,-3.137206,5.410753,5.277466,0.000000,0,0,16.304129,4.391738,16.793104,5.584189,14.733929,6.205390,1,0,19.180578,0,4.000975,6.826652,13.931201,8.226978,16.863720,8.622781,14.621140,8.757014,14.057964,8.909822,13.477700,9.128431,14.987717,10.370557,14.633236,10.496448,15.659490,0,-0.01860,0.00337,-0.02011,-0.01335,0.00660,-0.01224,-0.00141,0.00451,0.00000,0.09665,3.27691,6.826652
1.169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.540207,22.750227,84.418083,79.629639,-3.098509,5.407529,5.274994,0.000000,0,0,16.306444,4.395041,16.781988,5.584607,14.755040,6.205786,1,0,19.169968,0,3.997708,6.826932,13.921491,8.226950,16.847349,8.631110,14.647386,8.747828,14.072737,8.890763,13.491784,9.136251,14.999098,10.376837,14.636445,10.500189,15.661632,0,-0.01731,0.00397,-0.02083,-0.01419,0.00850,-0.01248,0.00050,0.00098,0.00000,0.09667,3.27692,6.827199
1.170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.804703,23.113447,84.994995,79.104294,-3.051004,5.404417,5.272741,0.000000,0,0,16.302982,4.395289,16.770947,5.587262,14.776331,6.206960,1,0,19.159245,0,3.993183,6.826932,13.911689,8.227324,16.835384,8.636437,14.665700,8.737542,14.092607,8.864858,13.510262,9.143909,15.011488,10.380981,14.637342,10.505701,15.663267,0,-0.01886,0.00266,-0.01845,-0.01348,0.00844,-0.01183,0.00335,0.00209,-0.00005,0.09657,3.27662,6.828647
1.171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.069214,23.476665,85.571907,78.578949,-3.003499,5.401304,5.270488,0.000000,0,0,16.299520,4.395538,16.759905,5.589916,14.797621,6.208209,1,0,19.148521,0,3.988658,6.826932,13.901886,8.227698,16.823420,8.641764,14.684014,8.727256,14.112477,8.838952,13.528738,9.151568,15.023878,10.385126,14.638241,10.511214,15.664903,0,-0.01773,0.00344,-0.02090,-0.01350,0.00819,-0.01238,0.00605,0.00323,0.00010,0.09633,3.27637,6.830095
1.172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.333710,23.839886,86.148819,78.053596,-2.955994,5.398191,5.268235,0.000000,0,0,16.296059,4.395786,16.748863,5.592571,14.818912,6.209669,1,0,19.137798,0,3.984133,6.826932,13.892084,8.228072,16.811455,8.647091,14.702329,8.716969,14.132348,8.813047,13.547215,9.159226,15.036268,10.389271,14.639138,10.516726,15.666538,0,-0.01897,0.00351,-0.02031,-0.01401,0.00899,-0.01243,0.00204,0.00099,-0.00005,0.09612,3.27637,6.831543
1.173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.467377,24.320883,86.606949,77.493301,-2.906525,5.395116,5.265995,0.000000,0,0,16.293753,4.396355,16.737865,5.594808,14.839949,6.210917,1,0,19.127041,0,3.979609,6.826932,13.882283,8.228506,16.800371,8.650805,14.722388,8.705353,14.153427,8.788930,13.565979,9.166783,15.048621,10.393417,14.640059,10.521737,15.668145,0,-0.01857,0.00366,-0.02103,-0.01465,0.00695,-0.01147,0.01036,-0.00045,0.00005,0.09641,3.27637,6.832464
1.174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.020737,25.324202,86.538261,76.778023,-2.848346,5.392203,5.263810,0.000000,0,0,16.296568,4.398341,16.727062,5.595191,14.859863,6.211585,1,0,19.116119,0,3.975087,6.826932,13.872485,8.229205,16.793201,8.647370,14.750189,8.687835,14.179866,8.772745,13.586008,9.173890,15.060808,10.397571,14.641088,10.524522,15.669622,0,-0.01731,0.00322,-0.01996,-0.01343,0.00953,-0.01217,0.01070,0.00654,0.00015,0.09652,3.27637,6.831040
1.175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.574112,26.327518,86.469582,76.062737,-2.790167,5.389290,5.261624,0.000000,0,0,16.299383,4.400327,16.716259,5.595576,14.879778,6.212018,1,0,19.105200,0,3.970564,6.826932,13.862687,8.229905,16.786032,8.643935,14.777989,8.670317,14.206305,8.756560,13.606038,9.180997,15.072995,10.401723,14.642118,10.527306,15.671099,0,-0.01822,0.00365,-0.02007,-0.01521,0.00624,-0.01128,0.00415,0.00175,0.00005,0.09640,3.27647,6.829617
1.176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.127472,27.330837,86.400902,75.347450,-2.731988,5.386377,5.259439,0.000000,0,0,16.302198,4.402313,16.705458,5.595960,14.899693,6.211807,1,0,19.094278,0,3.966042,6.826932,13.852889,8.230604,16.778862,8.640499,14.805790,8.652798,14.232743,8.740376,13.626068,9.188104,15.085182,10.405876,14.643147,10.530090,15.672576,0,-0.01803,0.00389,-0.02094,-0.01416,0.00930,-0.01319,0.00123,0.00649,-0.00015,0.09604,3.27709,6.828194
1.177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.663376,28.316763,86.280289,74.607933,-2.673782,5.383540,5.257258,0.000000,0,0,16.304665,4.403396,16.694683,5.595924,14.919135,6.211427,1,0,19.083319,0,3.962117,6.826937,13.843085,8.231171,16.771633,8.637231,14.830673,8.636741,14.256547,8.726834,13.645022,9.195478,15.098734,10.409700,14.644208,10.532854,15.674126,0,-0.01916,0.00487,-0.01855,-0.01313,0.00923,-0.01342,0.00560,0.00684,0.00005,0.09642,3.27756,6.826994
1.178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.121857,29.225569,85.929359,73.760941,-2.615456,5.381039,5.255093,0.000000,0,0,16.305584,4.400478,16.684034,5.594026,14.936484,6.210583,1,0,19.072182,0,3.960843,6.826962,13.833257,8.231146,16.764145,8.634700,14.842621,8.627165,14.268663,8.725016,13.659209,9.204043,15.118338,10.412069,14.645414,10.535531,15.675994,0,-0.01840,0.00444,-0.02036,-0.01516,0.00918,-0.01127,0.00435,-0.00291,0.00005,0.09661,3.27741,6.826785
1.179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.580338,30.134373,85.578430,72.913948,-2.557131,5.378537,5.252927,0.000000,0,0,16.306503,4.397560,16.673388,5.592128,14.953833,6.209693,1,0,19.061045,0,3.959569,6.826987,13.823428,8.231121,16.756659,8.632169,14.854569,8.617588,14.280781,8.723196,13.673395,9.212608,15.137940,10.414438,14.646622,10.538208,15.677863,0,-0.01809,0.00314,-0.01888,-0.01432,0.00798,-0.01288,0.00611,0.00840,0.00005,0.09645,3.27734,6.826576
1.180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.038818,31.043179,85.227501,72.066956,-2.498805,5.376036,5.250762,0.000000,0,0,16.307423,4.394642,16.662739,5.590230,14.971182,6.208678,1,0,19.049908,0,3.958295,6.827012,13.813600,8.231095,16.749170,8.629638,14.866517,8.608011,14.292897,8.721377,13.687582,9.221173,15.157544,10.416807,14.647828,10.540885,15.679731,0,-0.01635,0.00429,-0.02075,-0.01447,0.00900,-0.01253,0.02414,-0.00410,0.00005,0.09634,3.27764,6.826367
1.181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.760193,31.853188,84.952469,71.226143,-2.445166,5.373581,5.248577,0.000000,0,0,16.308212,4.392372,16.652052,5.588496,14.987767,6.207737,1,0,19.038774,0,3.957690,6.827033,13.803724,8.231259,16.741972,8.628826,14.887239,8.598037,14.311615,8.718023,13.705653,9.229910,15.177485,10.418699,14.648968,10.543521,15.681302,0,-0.01765,0.00424,-0.02219,-0.01323,0.00883,-0.01270,0.00181,0.00731,0.00015,0.09662,3.27780,6.825805
1.182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.647461,32.225060,85.014069,70.412758,-2.412314,5.371338,5.246305,0.000000,0,0,16.308434,4.392978,16.641184,5.587489,15.000968,6.207005,1,0,19.027660,0,3.960054,6.827033,13.793643,8.232257,16.736052,8.635641,14.946874,8.586298,14.359603,8.707867,13.740953,9.239413,15.198924,10.418477,14.649805,10.545974,15.681551,0,-0.01759,0.00370,-0.02159,-0.01299,0.00629,-0.01247,0.01485,0.00119,-0.00020,0.09668,3.27727,6.823676
1.183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.534729,32.596931,85.075661,69.599365,-2.379462,5.369095,5.244032,0.000000,0,0,16.308655,4.393583,16.630316,5.586481,15.014168,6.206385,1,0,19.016546,0,3.962417,6.827033,13.783562,8.233254,16.730133,8.642455,15.006508,8.574559,14.407591,8.697710,13.776255,9.248916,15.220364,10.418254,14.650643,10.548427,15.681799,0,-0.01792,0.00380,-0.01695,-0.01360,0.00851,-0.01363,0.00004,0.00402,0.00000,0.09672,3.27680,6.821547
1.184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.421997,32.968800,85.137253,68.785973,-2.346610,5.366852,5.241760,0.000000,0,0,16.308876,4.394189,16.619448,5.585474,15.027369,6.206075,1,0,19.005432,0,3.964781,6.827033,13.773481,8.234252,16.724213,8.649270,15.066143,8.562819,14.455579,8.687553,13.811555,9.258419,15.241803,10.418032,14.651481,10.550879,15.682048,0,-0.01737,0.00379,-0.01946,-0.01262,0.00823,-0.01351,0.01718,0.00156,0.00010,0.09647,3.27665,6.819418
1.185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.359344,33.360432,85.236778,68.008255,-2.319672,5.364652,5.239444,0.000000,0,0,16.309338,4.394824,16.608658,5.584988,15.040175,6.205933,1,0,18.994350,0,3.967417,6.827120,13.763457,8.234411,16.716331,8.653488,15.120601,8.552125,14.500804,8.675746,13.845459,9.267842,15.262367,10.417627,14.652121,10.552984,15.682199,0,-0.01697,0.00450,-0.01953,-0.01353,0.00593,-0.01200,0.00455,0.00429,-0.00020,0.09655,3.27657,6.818585
1.186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.518768,33.839687,85.504494,67.388741,-2.318962,5.362641,5.236938,0.000000,0,0,16.310869,4.395587,16.598207,5.586815,15.051237,6.206252,1,0,18.983416,0,3.971259,6.827598,13.753687,8.230849,16.699739,8.646188,15.152102,8.546061,14.533774,8.656623,13.873168,9.276911,15.279054,10.416421,14.651879,10.553541,15.681920,0,-0.01884,0.00369,-0.01939,-0.01454,0.00877,-0.01324,0.00687,0.00068,0.00010,0.09687,3.27688,6.823500
1.187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.678177,34.318947,85.772209,66.769226,-2.318252,5.360630,5.234433,0.000000,0,0,16.312401,4.396351,16.587759,5.588643,15.062299,6.206980,1,0,18.972479,0,3.975102,6.828075,13.743917,8.227287,16.683149,8.638888,15.183603,8.539995,14.566744,8.637500,13.900877,9.285979,15.295739,10.415215,14.651639,10.554099,15.681641,0,-0.01757,0.00350,-0.01988,-0.01335,0.00831,-0.01189,0.00841,0.00286,-0.00020,0.09687,3.27721,6.828414
1.188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.837601,34.798203,86.039925,66.149712,-2.317541,5.358619,5.231927,0.000000,0,0,16.313932,4.397115,16.577309,5.590470,15.073359,6.208838,1,0,18.961544,0,3.978945,6.828552,13.734147,8.223725,16.666559,8.631588,15.215104,8.533931,14.599714,8.618377,13.928586,9.295048,15.312426,10.414007,14.651398,10.554656,15.681360,0,-0.01863,0.00236,-0.01998,-0.01613,0.00829,-0.01264,0.00466,0.00355,0.00005,0.09660,3.27767,6.833329
1.189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.867477,35.380669,86.273666,65.579826,-2.322319,5.356569,5.229368,0.000000,0,0,16.315166,4.397814,16.566916,5.592746,15.083734,6.211174,1,0,18.950682,0,3.983072,6.829146,13.724285,8.221032,16.650211,8.626037,15.247813,8.527231,14.629970,8.601232,13.956440,9.303408,15.327635,10.412919,14.650949,10.555161,15.680840,0,-0.01680,0.00318,-0.02142,-0.01197,0.00881,-0.01187,0.00461,0.00070,0.00005,0.09647,3.27794,6.836954
