"Time","v3 L COP","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","34 FRx (cm)","29 HRx (cm)","67 LDS cle","65 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.000,0.000000,-2.522108,4.579839,4.471539,0.000000,0,0,17.085384,14.697766,0,0,19.521446,13.532564,-1.47682,0.10121
0.001,0.000000,-2.469015,4.577530,4.470883,0.000000,0,0,17.073898,14.707432,0,0,19.527349,13.520854,-1.47980,0.10111
0.002,0.000000,-2.415922,4.575221,4.470228,0.000000,0,0,17.062410,14.717096,0,0,19.533253,13.509143,-1.47805,0.10096
0.003,0.000000,-2.363343,4.572919,4.469592,0.000000,0,0,17.050945,14.726836,0,0,19.539162,13.497445,-1.47799,0.10130
0.004,0.000000,-2.321426,4.570775,4.469356,0.000000,0,0,17.039934,14.738118,0,0,19.545204,13.486013,-1.47776,0.10132
0.005,0.000000,-2.279509,4.568631,4.469119,0.000000,0,0,17.028921,14.749400,0,0,19.551247,13.474583,-1.48002,0.10106
0.006,0.000000,-2.237592,4.566486,4.468883,0.000000,0,0,17.017908,14.760681,0,0,19.557289,13.463151,-1.47952,0.10142
0.007,0.000000,-2.195327,4.564333,4.468662,0.000000,0,0,17.006895,14.771986,0,0,19.563305,13.451693,-1.47864,0.10164
0.008,0.000000,-2.145838,4.562016,4.468763,0.000000,0,0,16.995857,14.783754,0,0,19.568729,13.439664,-1.47933,0.10137
0.009,0.000000,-2.096349,4.559698,4.468864,0.000000,0,0,16.984818,14.795524,0,0,19.574152,13.427636,-1.47855,0.10155
0.010,0.000000,-2.046859,4.557380,4.468966,0.000000,0,0,16.973780,14.807292,0,0,19.579576,13.415607,-1.47983,0.10185
0.011,0.000000,-1.997355,4.555086,4.469075,0.000000,0,0,16.962763,14.819114,0,0,19.584951,13.403605,-1.47707,0.10155
0.012,0.000000,-1.947535,4.553292,4.469348,0.000000,0,0,16.952198,14.832036,0,0,19.589310,13.392143,-1.47863,0.10142
0.013,0.000000,-1.897716,4.551497,4.469621,0.000000,0,0,16.941633,14.844957,0,0,19.593670,13.380681,-1.47824,0.10181
0.014,0.000000,-1.847896,4.549703,4.469894,0.000000,0,0,16.931067,14.857879,0,0,19.598028,13.369219,-1.47817,0.10164
0.015,0.000000,-1.797608,4.547906,4.470163,0.000000,0,0,16.920485,14.870835,0,0,19.602308,13.357788,-1.47957,0.10122
0.016,0.000000,-1.737598,4.546062,4.470338,0.000000,0,0,16.909521,14.884518,0,0,19.604973,13.347012,-1.47910,0.10160
0.017,0.000000,-1.677589,4.544217,4.470514,0.000000,0,0,16.898558,14.898200,0,0,19.607637,13.336234,-1.47832,0.10168
0.018,0.000000,-1.617579,4.542372,4.470689,0.000000,0,0,16.887594,14.911882,0,0,19.610302,13.325458,-1.47851,0.10120
0.019,0.000000,-1.557114,4.540550,4.470854,0.000000,0,0,16.876648,14.925600,0,0,19.612967,13.314664,-1.47268,0.10157
0.020,0.000000,-1.487198,4.539178,4.470801,0.000000,0,0,16.866049,14.940054,0,0,19.615641,13.303524,-1.47910,0.10179
0.021,0.000000,-1.417282,4.537807,4.470747,0.000000,0,0,16.855448,14.954507,0,0,19.618315,13.292384,-1.47808,0.10138
0.022,0.000000,-1.347365,4.536435,4.470694,0.000000,0,0,16.844847,14.968961,0,0,19.620989,13.281244,-1.47876,0.10135
0.023,0.000000,-1.278044,4.535073,4.470620,0.000000,0,0,16.834248,14.983452,0,0,19.623589,13.270126,-1.47533,0.10172
0.024,0.000000,-1.221065,4.533909,4.470127,0.000000,0,0,16.823687,14.998737,0,0,19.624664,13.259460,-1.47793,0.10149
0.025,0.000000,-1.164085,4.532745,4.469635,0.000000,0,0,16.813126,15.014023,0,0,19.625742,13.248795,-1.47811,0.10113
0.026,0.000000,-1.107106,4.531581,4.469142,0.000000,0,0,16.802565,15.029308,0,0,19.626818,13.238129,-1.47769,0.10151
0.027,0.000000,-1.050927,4.530432,4.468630,0.000000,0,0,16.792007,15.044665,0,0,19.627783,13.227474,-1.47783,0.10142
0.028,0.000000,-1.011362,4.529591,4.467716,0.000000,0,0,16.781506,15.061513,0,0,19.626410,13.217055,-1.47776,0.10107
0.029,0.329232,-0.971797,4.528750,4.466801,0.000000,0,0,16.771004,15.078362,0,0,19.625034,13.206635,-1.47877,0.10119
0.030,2.901355,-0.932232,4.527909,4.465887,0.000000,0,0,16.760502,15.095210,0,1,19.623661,13.196217,-1.47878,0.10122
0.031,5.143244,-0.894336,4.527080,4.464950,0.000000,0,0,16.750027,15.112134,1,0,19.622189,13.185788,-1.47913,0.10111
0.032,5.135409,-0.891050,4.526484,4.463559,0.000000,0,0,16.740101,15.130628,1,0,19.618656,13.175177,-1.47894,0.10088
0.033,5.127846,-0.887764,4.525887,4.462168,0.000000,0,0,16.730177,15.149121,1,0,19.615124,13.164565,-1.47762,0.10106
0.034,5.122140,-0.884479,4.525291,4.460777,0.000000,0,0,16.720251,15.167615,1,0,19.611591,13.153954,-1.47896,0.10105
0.035,5.116812,-0.882796,4.524684,4.459359,0.000000,0,0,16.710318,15.186184,1,0,19.608011,13.143351,-1.47941,0.10079
0.036,5.114048,-0.914367,4.523845,4.457386,0.000000,0,0,16.700216,15.206307,1,0,19.603460,13.132923,-1.47958,0.10085
0.037,5.111606,-0.945938,4.523007,4.455413,0.000000,0,0,16.690115,15.226431,1,0,19.598907,13.122497,-1.48358,0.10109
0.038,5.111360,-0.977508,4.522168,4.453440,0.000000,0,0,16.680014,15.246554,1,0,19.594357,13.112069,-1.47888,0.10099
0.039,5.111347,-1.010240,4.521320,4.451434,0.000000,0,0,16.669916,15.266676,1,0,19.589748,13.101674,-1.47566,0.10075
0.040,5.112921,-1.067050,4.520274,4.448752,0.000000,0,0,16.659878,15.286756,1,0,19.583965,13.091957,-1.48107,0.10105
0.041,5.114684,-1.123861,4.519228,4.446071,0.000000,0,0,16.649839,15.306835,1,0,19.578184,13.082239,-1.48078,0.10116
0.042,5.117732,-1.180672,4.518181,4.443389,0.000000,0,0,16.639803,15.326915,1,0,19.572401,13.072522,-1.47905,0.10079
0.043,5.120910,-1.238144,4.517122,4.440666,0.000000,0,0,16.629782,15.346967,1,0,19.566530,13.062770,-1.47975,0.10088
0.044,5.124973,-1.309345,4.515788,4.437081,0.000000,0,0,16.620110,15.366447,1,0,19.558825,13.052298,-1.47802,0.10115
0.045,5.128987,-1.380545,4.514454,4.433496,0.000000,0,0,16.610439,15.385929,1,0,19.551119,13.041825,-1.47874,0.10091
0.046,5.132665,-1.451745,4.513121,4.429911,0.000000,0,0,16.600767,15.405411,1,0,19.543413,13.031354,-1.47838,0.10072
0.047,5.136123,-1.522715,4.511768,4.426286,0.000000,0,0,16.591156,15.424851,1,0,19.535629,13.020884,-1.47780,0.10094
0.048,5.138078,-1.588911,4.510032,4.421833,0.000000,0,0,16.582781,15.443446,1,0,19.526230,13.010452,-1.47927,0.10098
0.049,5.139830,-1.655107,4.508296,4.417380,0.000000,0,0,16.574406,15.462040,1,0,19.516829,13.000021,-1.47830,0.10050
0.050,5.140205,-1.721303,4.506559,4.412927,0.000000,0,0,16.566029,15.480635,1,0,19.507427,12.989591,-1.47814,0.10089
0.051,5.140457,-1.787719,4.504814,4.408439,0.000000,0,0,16.557808,15.499092,1,0,19.497971,12.979183,-1.47823,0.10104
0.052,5.139871,-1.858698,4.502882,4.403227,0.000000,0,0,16.552784,15.514700,1,0,19.487375,12.969277,-1.48109,0.10073
0.053,5.139274,-1.929677,4.500949,4.398016,0.000000,0,0,16.547760,15.530308,1,0,19.476778,12.959372,-1.47944,0.10074
0.054,5.138603,-2.000656,4.499017,4.392805,0.000000,0,0,16.542736,15.545916,1,0,19.466181,12.949465,-1.47895,0.10105
0.055,5.138018,-2.071957,4.497071,4.387571,0.000000,0,0,16.537924,15.561390,1,0,19.455572,12.939569,-1.47814,0.10087
0.056,5.138021,-2.149917,4.494841,4.381888,0.000000,0,0,16.537523,15.574100,1,0,19.444691,12.929870,-1.47953,0.10063
0.057,5.138099,-2.227878,4.492611,4.376206,0.000000,0,0,16.537123,15.586809,1,0,19.433811,12.920170,-1.47621,0.10096
0.058,5.138678,-2.305838,4.490381,4.370523,0.000000,0,0,16.536722,15.599519,1,0,19.422932,12.910471,-1.48028,0.10090
0.059,5.139279,-2.384742,4.488151,4.364830,0.000000,0,0,16.536606,15.612119,1,0,19.412075,12.900748,-1.47764,0.10066
0.060,5.140027,-2.483224,4.485917,4.358925,0.000000,0,0,16.542387,15.622435,1,0,19.401695,12.890540,-1.47902,0.10076
0.061,5.140706,-2.581706,4.483684,4.353021,0.000000,0,0,16.548166,15.632751,1,0,19.391317,12.880333,-1.47922,0.10091
0.062,5.140918,-2.680187,4.481450,4.347116,0.000000,0,0,16.553946,15.643066,1,0,19.380939,12.870125,-1.47829,0.10078
0.063,5.140993,-2.779049,4.479178,4.341209,0.000000,0,0,16.560034,15.653240,1,0,19.370543,12.859937,-1.47809,0.10068
0.064,5.140127,-2.885789,4.476118,4.335255,0.000000,0,0,16.572531,15.660465,1,0,19.359760,12.850142,-1.47837,0.10091
0.065,5.139195,-2.992528,4.473059,4.329302,0.000000,0,0,16.585028,15.667689,1,0,19.348978,12.840348,-1.47777,0.10104
0.066,5.137814,-3.099268,4.469999,4.323348,0.000000,0,0,16.597525,15.674913,1,0,19.338198,12.830554,-1.47745,0.10073
0.067,5.136444,-3.205627,4.466921,4.317392,0.000000,0,0,16.610292,15.681985,1,0,19.327442,12.820765,-1.47583,0.10088
0.068,5.135152,-3.304109,4.463470,4.311375,0.000000,0,0,16.628668,15.685891,1,0,19.317221,12.811053,-1.47780,0.10115
0.069,5.133792,-3.402591,4.460019,4.305358,0.000000,0,0,16.647045,15.689797,1,0,19.307001,12.801343,-1.47762,0.10094
0.070,5.131972,-3.501073,4.456568,4.299341,0.000000,0,0,16.665421,15.693704,1,0,19.296782,12.791633,-1.47806,0.10064
0.071,5.130020,-3.598197,4.453086,4.293318,0.000000,0,0,16.683928,15.697440,1,0,19.286562,12.781917,-1.47719,0.10085
0.072,5.127167,-3.667177,4.448971,4.287175,0.000000,0,0,16.705149,15.697646,1,0,19.276367,12.772095,-1.47873,0.10089
0.073,5.124381,-3.736157,4.444856,4.281032,0.000000,0,0,16.726372,15.697853,1,0,19.266172,12.762272,-1.47795,0.10049
0.074,5.122054,-3.805137,4.440742,4.274889,0.000000,0,0,16.747593,15.698059,1,0,19.255978,12.752450,-1.47960,0.10049
0.075,5.120001,-3.872589,4.436634,4.268734,0.000000,0,0,16.768995,15.698077,1,0,19.245810,12.742640,-1.47903,0.10069
0.076,5.119818,-3.908355,4.432681,4.262338,0.000000,0,0,16.794138,15.694188,1,0,19.236174,12.733091,-1.47826,0.10059
0.077,5.119810,-3.944120,4.428727,4.255942,0.000000,0,0,16.819279,15.690299,1,0,19.226538,12.723543,-1.47781,0.10016
0.078,5.121004,-3.979885,4.424774,4.249547,0.000000,0,0,16.844419,15.686410,1,0,19.216902,12.713995,-1.47970,0.10056
0.079,5.122225,-4.014572,4.420810,4.243136,0.000000,0,0,16.869749,15.682375,1,0,19.207251,12.704473,-1.47885,0.10061
0.080,5.123636,-4.026885,4.416627,4.236418,0.000000,0,0,16.899002,15.675297,1,0,19.197298,12.695526,-1.47721,0.10007
0.081,5.125089,-4.039198,4.412446,4.229700,0.000000,0,0,16.928255,15.668220,1,0,19.187346,12.686578,-1.47979,0.10024
0.082,5.126822,-4.051512,4.408263,4.222982,0.000000,0,0,16.957508,15.661142,1,0,19.177393,12.677630,-1.48101,0.10054
0.083,5.128626,-4.063570,4.404093,4.216249,0.000000,0,0,16.986916,15.653937,1,0,19.167427,12.668692,-1.47795,0.10030
0.084,5.130916,-4.070345,4.400173,4.209211,0.000000,0,0,17.019535,15.644097,1,0,19.157192,12.659942,-1.47936,0.09988
0.085,5.133176,-4.077120,4.396253,4.202174,0.000000,0,0,17.052156,15.634256,1,0,19.146957,12.651192,-1.47742,0.10023
0.086,5.135232,-4.083895,4.392333,4.195136,0.000000,0,0,17.084776,15.624416,1,0,19.136721,12.642442,-1.47468,0.10022
0.087,5.137153,-4.091457,4.388398,4.188086,0.000000,0,0,17.117592,15.614493,1,0,19.126461,12.633727,-1.47624,0.09993
0.088,5.138156,-4.115342,4.384158,4.180772,0.000000,0,0,17.154436,15.602872,1,0,19.115677,12.625734,-1.47944,0.09994
0.089,5.139072,-4.139225,4.379918,4.173458,0.000000,0,0,17.191280,15.591250,1,0,19.104893,12.617743,-1.47885,0.10006
0.090,5.139392,-4.163110,4.375677,4.166144,0.000000,0,0,17.228125,15.579629,1,0,19.094110,12.609751,-1.47886,0.10007
0.091,5.139707,-4.188128,4.371450,4.158812,0.000000,0,0,17.265079,15.567952,1,0,19.083326,12.601788,-1.47892,0.09967
0.092,5.139984,-4.236658,4.367500,4.151084,0.000000,0,0,17.304348,15.555123,1,0,19.072525,12.594427,-1.47559,0.09970
0.093,5.140299,-4.285189,4.363550,4.143356,0.000000,0,0,17.343616,15.542295,1,0,19.061726,12.587068,-1.47823,0.09987
0.094,5.140873,-4.333719,4.359600,4.135629,0.000000,0,0,17.382883,15.529467,1,0,19.050924,12.579707,-1.47882,0.09974
0.095,5.141506,-4.383604,4.355629,4.127876,0.000000,0,0,17.422215,15.516660,1,0,19.040117,12.572351,-1.47952,0.09927
0.096,5.142544,-4.461572,4.351244,4.119603,0.000000,0,0,17.462856,15.504312,1,0,19.029175,12.565084,-1.47750,0.09939
0.097,5.143610,-4.539539,4.346859,4.111331,0.000000,0,0,17.503498,15.491963,1,0,19.018234,12.557817,-1.47910,0.09957
0.098,5.144876,-4.617507,4.342474,4.103058,0.000000,0,0,17.544140,15.479615,1,0,19.007292,12.550550,-1.47798,0.09941
0.099,5.146116,-4.696368,4.338067,4.094751,0.000000,0,0,17.584747,15.467307,1,0,18.996342,12.543319,-1.47817,0.09894
0.100,5.147191,-4.793747,4.333200,4.085718,0.000000,0,0,17.624653,15.455832,1,0,18.985210,12.536819,-1.47725,0.09934
0.101,5.148147,-4.891127,4.328333,4.076686,0.000000,0,0,17.664558,15.444356,1,0,18.974081,12.530318,-1.47935,0.09951
0.102,5.148298,-4.988505,4.323467,4.067653,0.000000,0,0,17.704464,15.432880,1,0,18.962952,12.523818,-1.48149,0.09917
0.103,5.148283,-5.086260,4.318574,4.058589,0.000000,0,0,17.744297,15.421428,1,0,18.951809,12.517404,-1.47779,0.09909
0.104,5.147131,-5.191805,4.313154,4.048862,0.000000,0,0,17.782661,15.410445,1,0,18.940405,12.512774,-1.47759,0.09938
0.105,5.146019,-5.297350,4.307734,4.039134,0.000000,0,0,17.821024,15.399463,1,0,18.928999,12.508144,-1.47603,0.09928
0.106,5.145174,-5.402895,4.302314,4.029407,0.000000,0,0,17.859388,15.388480,1,0,18.917595,12.503515,-1.47651,0.09899
0.107,5.144559,-5.509019,4.296887,4.019657,0.000000,0,0,17.897606,15.377516,1,0,18.906183,12.498932,-1.47620,0.09920
0.108,5.145504,-5.627145,4.291321,4.009460,0.000000,0,0,17.932819,15.366930,1,0,18.894632,12.495296,-1.47375,0.09933
0.109,5.146470,-5.745272,4.285755,3.999263,0.000000,0,0,17.968033,15.356343,1,0,18.883080,12.491659,-1.46941,0.09928
0.110,5.147568,-5.863398,4.280189,3.989065,0.000000,0,0,18.003244,15.345757,1,0,18.871529,12.488023,-1.47089,0.09919
0.111,5.148449,-5.982333,4.274590,3.978867,0.000000,0,0,18.038378,15.335209,1,0,18.859989,12.484468,-1.46930,0.09941
0.112,5.147854,-6.118033,4.268327,3.968649,0.000000,0,0,18.071819,15.325449,1,0,18.848730,12.482602,-1.46597,0.09960
0.113,5.147197,-6.253733,4.262064,3.958431,0.000000,0,0,18.105263,15.315688,1,0,18.837471,12.480737,-1.46024,0.09941
0.114,5.146120,-6.389433,4.255800,3.948213,0.000000,0,0,18.138704,15.305928,1,0,18.826212,12.478870,-1.45517,0.09945
0.115,5.145167,-6.525680,4.249528,3.938009,0.000000,0,0,18.172194,15.296145,1,0,18.814947,12.477190,-1.44813,0.09977
0.116,5.145068,-6.673281,4.243090,3.928094,0.000000,0,0,18.206659,15.285899,1,0,18.803535,12.479340,-1.44260,0.09979
0.117,5.144925,-6.820882,4.236651,3.918180,0.000000,0,0,18.241127,15.275653,1,0,18.792126,12.481490,-1.43614,0.09945
0.118,5.144486,-6.968483,4.230213,3.908265,0.000000,0,0,18.275593,15.265407,1,0,18.780714,12.483640,-1.43049,0.09968
0.119,5.143823,-7.115541,4.223719,3.898386,0.000000,0,0,18.310019,15.255167,1,0,18.769281,12.485970,-1.42158,0.09996
0.120,5.141623,-7.251335,4.216079,3.889237,0.000000,0,0,18.343626,15.245069,1,0,18.757401,12.492038,-1.41122,0.09972
0.121,4.810764,-7.387129,4.208439,3.880089,0.000000,0,0,18.377232,15.234970,1,1,18.745520,12.498106,-1.40131,0.09944
0.122,2.240912,-7.522924,4.200799,3.870941,0.000000,0,0,18.410839,15.224872,0,0,18.733639,12.504173,-1.38964,0.09986
0.123,0.000000,-7.656523,4.193129,3.861845,0.000000,0,0,18.444468,15.214782,0,0,18.721783,12.510520,-1.38123,0.09988
0.124,0.000000,-7.744601,4.184841,3.853821,0.000000,0,0,18.478535,15.204883,0,0,18.710409,12.522658,-1.37125,0.09945
0.125,0.000000,-7.832680,4.176553,3.845798,0.000000,0,0,18.512602,15.194983,0,0,18.699038,12.534797,-1.36087,0.09951
0.126,0.000000,-7.920758,4.168265,3.837774,0.000000,0,0,18.546669,15.185083,0,0,18.687664,12.546935,-1.35201,0.09989
0.127,0.000000,-8.005769,4.159971,3.829817,0.000000,0,0,18.580841,15.175219,0,0,18.676306,12.559374,-1.33842,0.09974
0.128,0.000000,-8.027154,4.151565,3.823231,0.000000,0,0,18.617212,15.166086,0,0,18.665253,12.578043,-1.31670,0.09945
0.129,0.000000,-8.048540,4.143158,3.816646,0.000000,0,0,18.653585,15.156953,0,0,18.654200,12.596712,-1.30704,0.09983
0.130,0.000000,-8.069925,4.134752,3.810061,0.000000,0,0,18.689957,15.147820,0,0,18.643147,12.615381,-1.29367,0.09985
0.131,0.000000,-8.087855,4.126359,3.803555,0.000000,0,0,18.726263,15.138700,0,0,18.632118,12.634384,-1.28071,0.09951
0.132,0.000000,-8.034127,4.118268,3.798682,0.000000,0,0,18.761221,15.129858,0,0,18.621595,12.660310,-1.26912,0.09952
0.133,0.000000,-7.980398,4.110176,3.793810,0.000000,0,0,18.796181,15.121016,0,0,18.611073,12.686234,-1.25373,0.09978
0.134,0.000000,-7.926670,4.102085,3.788938,0.000000,0,0,18.831139,15.112173,0,0,18.600550,12.712159,-1.22574,0.09982
0.135,0.000000,-7.870300,4.093994,3.784161,0.000000,0,0,18.865891,15.103334,0,0,18.590025,12.738363,-1.20679,0.09945
0.136,0.000000,-7.759164,4.085922,3.781363,0.000000,0,0,18.896358,15.094558,0,0,18.579456,12.770344,-1.19707,0.09966
0.137,0.000000,-7.648027,4.077851,3.778564,0.000000,0,0,18.926826,15.085781,0,0,18.568886,12.802324,-1.18274,0.09993
0.138,0.000000,-7.536891,4.069779,3.775765,0.000000,0,0,18.957296,15.077004,0,0,18.558317,12.834305,-1.16385,0.09986
0.139,0.000000,-7.423347,4.061747,3.773071,0.000000,0,0,18.987551,15.068237,0,0,18.547796,12.866612,-1.14938,0.09985
0.140,0.000000,-7.259894,4.054516,3.772542,0.000000,0,0,19.013401,15.059672,0,0,18.538311,12.905695,-1.12938,0.10037
0.141,0.000000,-7.096441,4.047287,3.772013,0.000000,0,0,19.039251,15.051106,0,0,18.528826,12.944777,-1.09916,0.10049
0.142,0.000000,-6.932987,4.040057,3.771484,0.000000,0,0,19.065102,15.042542,0,0,18.519341,12.983859,-1.08039,0.10021
0.143,0.000000,-6.767784,4.032862,3.771065,0.000000,0,0,19.090809,15.033963,0,0,18.509855,13.023158,-1.07180,0.10045
0.144,0.000000,-6.566283,4.026408,3.772931,0.000000,0,0,19.113522,15.025118,0,0,18.500355,13.066960,-1.04431,0.10064
0.145,0.000000,-6.364782,4.019954,3.774796,0.000000,0,0,19.136232,15.016273,0,0,18.490854,13.110762,-1.02878,0.10042
0.146,0.000000,-6.163281,4.013500,3.776661,0.000000,0,0,19.158945,15.007427,0,0,18.481356,13.154564,-1.01000,0.10055
0.147,0.000000,-5.959980,4.007077,3.778630,0.000000,0,0,19.181499,14.998571,0,0,18.471821,13.198521,-0.98171,0.10084
0.148,0.000000,-5.719347,4.001309,3.782772,0.000000,0,0,19.200771,14.989513,0,0,18.461565,13.245676,-0.94992,0.10063
0.149,0.000000,-5.478713,3.995542,3.786914,0.000000,0,0,19.220043,14.980455,0,0,18.451309,13.292831,-0.93143,0.10022
0.150,0.000000,-5.238079,3.989774,3.791055,0.000000,0,0,19.239317,14.971397,0,0,18.441053,13.339987,-0.90883,0.10036
0.151,0.000000,-4.996437,3.984065,3.795281,0.000000,0,0,19.258459,14.962317,0,0,18.430851,13.387323,-0.88726,0.10054
0.152,0.000000,-4.733901,3.979563,3.801257,0.000000,0,0,19.274914,14.952770,0,0,18.421761,13.438429,-0.86820,0.10010
0.153,0.000000,-4.471365,3.975060,3.807234,0.000000,0,0,19.291370,14.943224,0,0,18.412668,13.489534,-0.84134,0.09992
0.154,0.000000,-4.208829,3.970558,3.813210,0.000000,0,0,19.307825,14.933678,0,0,18.403578,13.540640,-0.80632,0.10009
0.155,0.000000,-3.944918,3.966105,3.819252,0.000000,0,0,19.324121,14.924163,0,0,18.394489,13.591889,-0.78427,0.09984
0.156,0.000000,-3.652492,3.962653,3.826670,0.000000,0,0,19.337090,14.915301,0,0,18.385450,13.646123,-0.76388,0.09939
0.157,0.000000,-3.360067,3.959202,3.834087,0.000000,0,0,19.350058,14.906440,0,0,18.376411,13.700356,-0.73798,0.09948
0.158,0.000000,-3.067642,3.955750,3.841505,0.000000,0,0,19.363028,14.897578,0,0,18.367373,13.754589,-0.71498,0.09969
0.159,0.000000,-2.774990,3.952354,3.848975,0.195790,0,1,19.375818,14.888759,0,0,18.358372,13.808799,-0.69315,0.09967
0.160,0.000000,-2.477650,3.950103,3.857531,1.725402,1,0,19.384954,14.880795,0,0,18.350174,13.862526,-0.66573,0.09936
0.161,0.000000,-2.180310,3.947851,3.866087,3.058731,1,0,19.394091,14.872831,0,0,18.341976,13.916253,-0.62501,0.09954
0.162,0.000000,-1.882969,3.945599,3.874644,3.054881,1,0,19.403227,14.864868,0,0,18.333778,13.969980,-0.60057,0.09963
0.163,0.000000,-1.586013,3.943398,3.883240,3.052034,1,0,19.412195,14.856947,0,0,18.325647,14.023623,-0.57502,0.09947
0.164,0.000000,-1.297011,3.942251,3.892681,3.056021,1,0,19.417709,14.849895,0,0,18.318930,14.075533,-0.55599,0.09906
0.165,0.000000,-1.008009,3.941104,3.902122,3.060584,1,0,19.423223,14.842844,0,0,18.312212,14.127441,-0.52919,0.09926
0.166,0.000000,-0.719007,3.939957,3.911563,3.069069,1,0,19.428738,14.835793,0,0,18.305494,14.179351,-0.50485,0.09939
0.167,0.000000,-0.431552,3.938896,3.921036,3.077555,1,0,19.434061,14.828724,0,0,18.298756,14.231061,-0.47275,0.09917
0.168,0.000000,-0.176165,3.939607,3.931178,3.086049,1,0,19.435434,14.821274,0,0,18.291580,14.278650,-0.42894,0.09895
0.169,0.000000,0.079223,3.940318,3.941319,3.094373,1,0,19.436810,14.813825,0,0,18.284405,14.326240,-0.40612,0.09934
0.170,0.000000,0.334610,3.941029,3.951461,3.101528,1,0,19.438183,14.806376,0,0,18.277229,14.373829,-0.37939,0.09937
0.171,0.000000,0.587891,3.941753,3.961626,3.108447,1,0,19.439329,14.798935,0,0,18.270046,14.420764,-0.35712,0.09888
0.172,0.000000,0.797479,3.942740,3.972275,3.113754,1,0,19.435760,14.791668,0,0,18.262726,14.454151,-0.32994,0.09916
0.173,0.000000,1.007068,3.943727,3.982925,3.118733,1,0,19.432192,14.784402,0,0,18.255405,14.487537,-0.30598,0.09944
0.174,0.000000,1.216656,3.944714,3.993575,3.121469,1,0,19.428623,14.777136,0,0,18.248085,14.520925,-0.27144,0.09923
0.175,0.000000,1.424781,3.945746,4.004240,3.123843,1,0,19.424973,14.769853,0,0,18.240791,14.554025,-0.22996,0.09890
0.176,0.000000,1.602545,3.947715,4.015218,3.123745,1,0,19.419636,14.762225,0,0,18.234016,14.581186,-0.20467,0.09913
0.177,0.000000,1.780310,3.949683,4.026197,3.123553,1,0,19.414297,14.754598,0,0,18.227242,14.608347,-0.17773,0.09918
0.178,0.000000,1.958075,3.951652,4.037175,3.122715,1,0,19.408960,14.746969,0,0,18.220467,14.635509,-0.15318,0.09898
0.179,0.000000,2.134747,3.953643,4.048159,3.122071,1,0,19.403643,14.739371,0,0,18.213701,14.662078,-0.12822,0.09871
0.180,0.000000,2.288759,3.956096,4.059260,3.122737,1,0,19.398735,14.732392,0,0,18.207119,14.676373,-0.10282,0.09884
0.181,0.000000,2.442771,3.958549,4.070362,3.123584,1,0,19.393827,14.725413,0,0,18.200537,14.690670,-0.06713,0.09888
0.182,0.000000,2.596783,3.961002,4.081463,3.125658,1,0,19.388920,14.718434,0,0,18.193953,14.704966,-0.02554,0.09871
0.183,0.000000,2.750785,3.963477,4.092565,3.127839,1,0,19.383987,14.711449,0,0,18.187340,14.718790,0.00353,0.09832
0.184,0.000000,2.904570,3.966429,4.103688,3.130742,1,0,19.378502,14.704324,0,0,18.180071,14.722837,0.02834,0.09838
0.185,0.000000,3.058355,3.969380,4.114811,3.133780,1,0,19.373016,14.697198,0,0,18.172802,14.726885,0.05678,0.09845
0.186,0.000000,3.212140,3.972331,4.125934,3.137733,1,0,19.367531,14.690073,0,0,18.165533,14.730932,0.07794,0.09831
0.187,0.000000,3.365732,3.975316,4.137055,3.141833,1,0,19.362032,14.682960,0,0,18.158274,14.734709,0.10549,0.09772
0.188,0.000000,3.515320,3.978996,4.148147,3.146927,1,0,19.356232,14.676096,0,0,18.151205,14.732864,0.13755,0.09783
0.189,0.000000,3.664907,3.982675,4.159239,3.151974,1,0,19.350431,14.669232,0,0,18.144138,14.731020,0.18301,0.09787
0.190,0.000000,3.814495,3.986355,4.170331,3.156695,1,0,19.344631,14.662370,0,0,18.137072,14.729175,0.20987,0.09761
0.191,0.000000,3.963735,3.990070,4.181415,3.161233,1,0,19.338797,14.655523,0,0,18.130030,14.726949,0.23320,0.09714
0.192,0.000000,4.105749,3.994498,4.192343,3.164526,1,0,19.332260,14.649039,0,0,18.123501,14.716818,0.26106,0.09685
0.193,0.000000,4.247763,3.998926,4.203271,3.168029,1,0,19.325722,14.642554,0,0,18.116972,14.706687,0.28274,0.09675
0.194,0.000000,4.389777,4.003355,4.214199,3.172967,1,0,19.319185,14.636070,0,0,18.110443,14.696556,0.31076,0.09668
0.195,0.000000,4.531849,4.007795,4.225129,3.178441,1,0,19.312637,14.629596,0,0,18.103876,14.686118,0.34379,0.09659
0.196,0.000000,4.675111,4.012476,4.236092,3.187563,1,0,19.305861,14.623334,0,0,18.096548,14.669299,0.38666,0.09610
0.197,0.000000,4.818374,4.017159,4.247056,3.196557,1,0,19.299086,14.617072,0,0,18.089220,14.652481,0.41133,0.09590
0.198,0.000000,4.961636,4.021841,4.258019,3.204683,1,0,19.292309,14.610811,0,0,18.081892,14.635662,0.43618,0.09614
0.199,0.000000,5.104332,4.026557,4.268980,3.212034,1,0,19.285463,14.604502,0,0,18.074535,14.618526,0.46060,0.09622
0.200,0.000000,5.235291,4.032000,4.279901,3.214117,1,0,19.277174,14.597198,0,0,18.066608,14.594790,0.48354,0.09585
