"Time","v3 L COP","v1 xCoM","v2 R COP","37a CoMy (cm)","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.000,0.000000,6.295535,0.000000,-0.139185,1,18.991541,14.027985,1,17.088037,11.978418,0.00003,0.09540
0.001,0.000000,6.296481,0.000000,-0.133346,1,18.992964,14.013832,1,17.073359,12.010668,-0.00003,0.09540
0.002,0.000000,6.296254,0.000000,-0.180086,1,18.993538,14.005865,1,17.063110,12.044237,-0.00015,0.09543
0.003,0.000000,6.295787,0.000000,-0.226826,1,18.994114,13.997897,1,17.052862,12.077806,0.00015,0.09564
0.004,0.000000,6.294236,0.000000,-0.273566,1,18.994690,13.989930,1,17.042614,12.111376,0.00009,0.09552
0.005,0.000000,6.292499,0.000000,-0.324900,1,18.995024,13.980669,1,17.032328,12.146349,-0.00009,0.09522
0.006,0.000000,6.289922,0.000000,-0.418519,1,18.993143,13.959498,1,17.021708,12.194238,0.00012,0.09503
0.007,0.000000,6.287133,0.000000,-0.512139,1,18.991261,13.938329,1,17.011086,12.242126,0.00006,0.09542
0.008,0.000000,6.283383,0.000000,-0.605758,1,18.989378,13.917159,1,17.000465,12.290015,0.00012,0.09555
0.009,0.000000,6.279455,0.000000,-0.700413,1,18.988380,13.897404,1,16.990288,12.337862,0.00015,0.09531
0.010,0.000000,6.274715,0.000000,-0.804607,1,18.995527,13.890674,1,16.984194,12.385325,0.00027,0.09494
0.011,0.000000,6.270024,0.000000,-0.908801,1,19.002674,13.883943,1,16.978100,12.432789,0.00024,0.09536
0.012,0.000000,6.265549,0.000000,-1.012995,1,19.009821,13.877212,1,16.972006,12.480252,0.00027,0.09543
0.013,0.000000,6.261302,0.000000,-1.113264,1,19.016689,13.870194,1,16.965231,12.525384,0.00027,0.09558
0.014,0.000000,6.258087,0.000000,-1.177408,1,19.020998,13.860538,1,16.952188,12.549047,0.00012,0.09540
0.015,0.000000,6.255030,0.000000,-1.241553,1,19.025305,13.850883,1,16.939144,12.572709,0.00012,0.09501
0.016,0.000000,6.252684,0.000000,-1.305697,1,19.029613,13.841228,1,16.926102,12.596372,0.00000,0.09530
0.017,0.000000,6.250415,0.462384,-1.363163,1,19.032728,13.831231,1,16.913393,12.620652,0.00021,0.09558
0.018,0.000000,6.248495,3.031184,-1.359152,1,19.024872,13.818090,1,16.903751,12.650617,0.00012,0.09558
0.019,0.000000,6.246737,5.138258,-1.355141,1,19.017014,13.804950,1,16.894110,12.680582,0.00012,0.09519
0.020,0.000000,6.245718,5.141917,-1.351130,1,19.009155,13.791809,1,16.884468,12.710546,0.00012,0.09515
0.021,0.000000,6.244946,5.145447,-1.339224,1,19.002726,13.778415,1,16.874493,12.739631,0.00009,0.09555
0.022,0.000000,6.245301,5.148395,-1.254658,1,19.009439,13.762691,1,16.861450,12.760607,0.00012,0.09558
0.023,0.000000,6.245897,5.151156,-1.170091,1,19.016153,13.746968,1,16.848410,12.781584,-0.00003,0.09549
0.024,0.000000,6.247588,5.153071,-1.085525,1,19.022869,13.731244,1,16.835367,12.802561,0.00040,0.09534
0.025,0.000000,6.249526,5.154808,-0.995490,1,19.027763,13.716442,1,16.822250,12.824293,0.00018,0.09549
0.026,0.000000,6.252594,5.155726,-0.855123,1,19.015902,13.710118,1,16.808428,12.852984,0.00018,0.09585
0.027,0.000000,6.255964,5.156868,-0.714757,1,19.004042,13.703794,1,16.794607,12.881676,0.00015,0.09598
0.028,0.000000,6.260710,5.159024,-0.574390,1,18.992180,13.697471,1,16.780785,12.910367,-0.00006,0.09577
0.029,0.000000,6.265707,5.161670,-0.431641,1,18.981148,13.690469,1,16.767239,12.938950,-0.00009,0.09561
0.030,0.000000,6.271845,5.166547,-0.266956,1,18.977739,13.677224,1,16.756226,12.966538,0.00009,0.09606
0.031,0.000000,6.278018,5.171062,-0.102270,1,18.974331,13.663980,1,16.745214,12.994127,0.00024,0.09622
0.032,0.000000,6.284354,5.173928,0.062415,1,18.970922,13.650735,1,16.734201,13.021716,0.00015,0.09598
0.033,0.000000,6.290551,5.175641,0.224208,1,18.967102,13.638493,1,16.723164,13.048567,0.00021,0.09589
0.034,0.000000,6.296123,5.172102,0.359384,1,18.959494,13.635471,1,16.711903,13.068628,0.00009,0.09637
0.035,0.000000,6.301580,5.168326,0.494560,1,18.951885,13.632450,1,16.700642,13.088689,0.00009,0.09647
0.036,0.000000,6.306520,5.163473,0.629736,1,18.944275,13.629429,1,16.689381,13.108750,-0.00003,0.09647
0.037,0.000000,6.311423,5.159465,0.758668,1,18.936464,13.625396,1,16.678381,13.128821,0.00018,0.09625
0.038,0.000000,6.316158,5.159312,0.830131,1,18.926781,13.612049,1,16.669807,13.148981,0.00015,0.09631
0.039,0.000000,6.320782,5.159657,0.901595,1,18.917099,13.598702,1,16.661232,13.169142,0.00009,0.09668
0.040,0.000000,6.324902,5.162278,0.973058,1,18.907415,13.585356,1,16.652657,13.189301,0.00000,0.09677
0.041,0.000000,6.328748,5.164779,1.037042,1,18.897854,13.572477,1,16.643824,13.211166,0.00003,0.09647
0.042,0.000000,6.331345,5.166736,1.032182,1,18.889418,13.563909,1,16.632618,13.248721,0.00015,0.09610
0.043,0.000000,6.333630,5.168551,1.027321,1,18.880980,13.555339,1,16.621412,13.286276,0.00027,0.09643
0.044,0.000000,6.334500,5.169728,1.022461,1,18.872543,13.546769,1,16.610205,13.323830,-0.00003,0.09659
0.045,0.000000,6.335138,5.170926,1.012168,1,18.864111,13.538115,1,16.599569,13.361211,0.00003,0.09620
0.046,0.000000,6.334722,5.172221,0.951873,1,18.855713,13.528672,1,16.594185,13.396990,0.00003,0.09592
0.047,0.000000,6.334099,5.173763,0.891578,1,18.847317,13.519231,1,16.588800,13.432769,0.00000,0.09589
0.048,0.000000,6.332530,5.176427,0.831283,1,18.838921,13.509789,1,16.583416,13.468548,0.00024,0.09598
0.049,0.000000,6.330753,5.179423,0.766429,1,18.829683,13.499999,1,16.577427,13.503868,0.00009,0.09604
0.050,0.000000,6.328030,5.183933,0.659615,1,18.812708,13.487008,1,16.565886,13.534955,0.00043,0.09592
0.051,0.000000,6.325161,5.188151,0.552801,1,18.795734,13.474018,1,16.554346,13.566043,-0.00003,0.09552
0.052,0.000000,6.321622,5.191042,0.445987,1,18.778759,13.461027,1,16.542805,13.597130,0.00003,0.09543
0.053,0.000000,6.317952,5.193102,0.337576,1,18.762386,13.448639,1,16.531979,13.627745,0.00018,0.09561
0.054,0.000000,6.313680,5.191374,0.214471,1,18.751551,13.441794,1,16.527727,13.654015,0.00003,0.09564
0.055,0.000000,6.309228,5.189560,0.091365,1,18.740713,13.434950,1,16.523476,13.680285,-0.00015,0.09534
0.056,0.000000,6.303961,5.187354,-0.031741,1,18.729877,13.428105,1,16.519224,13.706554,0.00015,0.09497
0.057,0.000000,6.298577,5.185872,-0.155262,1,18.719133,13.420809,1,16.514242,13.733273,0.00000,0.09500
0.058,0.000000,6.292660,5.187688,-0.282600,1,18.709242,13.409342,1,16.502539,13.764123,0.00012,0.09503
0.059,0.000000,6.286791,5.189688,-0.409938,1,18.699350,13.397875,1,16.490837,13.794974,0.00009,0.09512
0.060,0.000000,6.281137,5.192527,-0.537276,1,18.689459,13.386408,1,16.479134,13.825825,0.00000,0.09509
0.061,0.000000,6.275588,5.194854,-0.662219,1,18.679052,13.374548,1,16.467144,13.857317,0.00000,0.09470
0.062,0.000000,6.270514,5.194847,-0.765127,1,18.663902,13.359071,1,16.452501,13.894714,0.00009,0.09454
0.063,0.000000,6.265473,5.194646,-0.868034,1,18.648754,13.343594,1,16.437859,13.932111,0.00000,0.09479
0.064,0.000000,6.260580,5.193566,-0.970942,1,18.633606,13.328116,1,16.423216,13.969508,0.00006,0.09497
0.065,0.000000,6.255697,5.192772,-1.071907,1,18.618826,13.312611,1,16.409174,14.005961,0.00012,0.09470
0.066,0.000000,6.250855,5.193284,-1.154996,1,18.607445,13.296839,1,16.400650,14.033729,-0.00012,0.09445
0.067,0.000000,6.246088,5.193985,-1.238085,1,18.596064,13.281066,1,16.392126,14.061496,0.00015,0.09448
0.068,0.000000,6.241655,5.195547,-1.321173,1,18.584681,13.265294,1,16.383602,14.089263,0.00018,0.09463
0.069,0.000000,6.237356,5.197085,-1.399147,1,18.572973,13.250053,1,16.375032,14.116325,0.00009,0.09485
0.070,0.000000,6.233667,5.198513,-1.430042,1,18.558264,13.239704,1,16.366043,14.136910,0.00015,0.09485
0.071,0.000000,6.230159,5.199916,-1.460938,1,18.543552,13.229355,1,16.357054,14.157495,-0.00012,0.09458
0.072,0.000000,6.227476,5.201203,-1.491833,1,18.528843,13.219006,1,16.348064,14.178080,0.00012,0.09463
0.073,0.000000,6.225016,5.202442,-1.518852,1,18.514423,13.208206,1,16.338984,14.196835,0.00012,0.09515
0.074,0.000000,6.223568,5.203462,-1.510199,1,18.502678,13.193273,1,16.329063,14.198748,0.00012,0.09527
0.075,0.000000,6.222328,5.204041,-1.501547,1,18.490934,13.178338,1,16.319143,14.200661,0.00009,0.09512
0.076,0.000000,6.222028,5.202613,-1.492894,1,18.479189,13.163404,1,16.309223,14.202574,0.00003,0.09491
0.077,0.000000,6.221876,5.200465,-1.477264,1,18.466951,13.149424,1,16.299421,14.205872,0.00003,0.09533
0.078,0.000000,6.222395,5.195040,-1.397414,1,18.450182,13.144221,1,16.290728,14.221906,0.00027,0.09546
0.079,0.000000,6.223051,5.189601,-1.317563,1,18.433411,13.139019,1,16.282034,14.237941,0.00009,0.09549
0.080,0.000000,6.224324,5.184105,-1.237713,1,18.416639,13.133817,1,16.273340,14.253976,0.00024,0.09525
0.081,0.000000,6.225772,5.179318,-1.155027,1,18.400398,13.127936,1,16.264725,14.269295,0.00018,0.09515
0.082,0.000000,6.228023,5.177760,-1.046238,1,18.389030,13.115817,1,16.256842,14.278021,0.00000,0.09561
0.083,0.000000,6.230433,5.176438,-0.937450,1,18.377663,13.103699,1,16.248957,14.286747,0.00000,0.09582
0.084,0.000000,6.233572,5.176194,-0.828662,1,18.366295,13.091580,1,16.241074,14.295473,0.00018,0.09570
0.085,0.000000,6.236794,5.175596,-0.719539,1,18.354485,13.079167,1,16.233017,14.305217,0.00015,0.09543
0.086,0.000000,6.240391,5.173388,-0.607343,1,18.338604,13.064041,1,16.223373,14.324315,0.00021,0.09594
0.087,0.000000,6.244078,5.171229,-0.495148,1,18.322725,13.048916,1,16.213728,14.343413,0.00015,0.09619
0.088,0.000000,6.248175,5.169303,-0.382952,1,18.306845,13.033791,1,16.204084,14.362512,0.00012,0.09604
0.089,0.000000,6.252439,5.167888,-0.272003,1,18.291578,13.019047,1,16.194004,14.380091,-0.00009,0.09580
0.090,0.000000,6.257471,5.168800,-0.172527,1,18.281973,13.007815,1,16.179922,14.383684,0.00024,0.09607
0.091,0.000000,6.262624,5.169665,-0.073052,1,18.272366,12.996584,1,16.165838,14.387278,0.00003,0.09619
0.092,0.000000,6.268332,5.170308,0.026423,1,18.262760,12.985353,1,16.151754,14.390871,0.00003,0.09640
0.093,0.000000,6.274036,5.170361,0.124810,1,18.252794,12.973964,1,16.137947,14.396824,0.00018,0.09625
0.094,0.000000,6.279721,5.167732,0.213181,1,18.239523,12.961115,1,16.126680,14.424492,0.00015,0.09598
0.095,0.000000,6.285385,5.165364,0.301553,1,18.226252,12.948266,1,16.115412,14.452159,0.00003,0.09640
0.096,0.000000,6.290952,5.164186,0.389924,1,18.212980,12.935417,1,16.104145,14.479827,0.00018,0.09668
0.097,0.000000,6.296538,5.164116,0.481639,1,18.200104,12.922510,1,16.092920,14.507418,0.00027,0.09653
0.098,0.000000,6.302206,5.169098,0.604132,1,18.190853,12.909058,1,16.082092,14.534304,0.00012,0.09610
0.099,0.000000,6.307892,5.174246,0.726624,1,18.181602,12.895605,1,16.071264,14.561191,0.00003,0.09649
0.100,0.000000,6.313663,5.180152,0.849117,1,18.172352,12.882153,1,16.060436,14.588077,0.00015,0.09671
0.101,0.000000,6.319486,5.185135,0.974555,1,18.163376,12.869283,1,16.049742,14.614068,-0.00006,0.09650
0.102,0.000000,6.325547,5.185915,1.127103,1,18.156931,12.861776,1,16.040270,14.631821,0.00000,0.09632
0.103,0.000000,6.331692,5.186313,1.279651,1,18.150486,12.854271,1,16.030798,14.649573,0.00012,0.09646
0.104,0.000000,6.338218,5.184965,1.432199,1,18.144043,12.846766,1,16.021326,14.667325,0.00024,0.09662
0.105,0.000000,6.344720,5.183993,1.584583,1,18.137709,12.839202,1,16.011665,14.683284,0.00018,0.09662
0.106,0.000000,6.351109,5.184729,1.735458,1,18.132402,12.831108,1,16.000273,14.682732,0.00000,0.09650
0.107,0.000000,6.357341,5.185501,1.886332,1,18.127094,12.823013,1,15.988881,14.682179,0.00003,0.09616
0.108,0.000000,6.362860,5.186440,2.037206,1,18.121786,12.814919,1,15.977489,14.681626,-0.00015,0.09625
0.109,0.000000,6.368267,5.186962,2.179222,1,18.116482,12.806192,1,15.966249,14.680746,-0.00003,0.09649
0.110,0.000000,6.373168,5.185577,2.239711,1,18.111217,12.791647,1,15.956389,14.676848,0.00000,0.09647
0.111,0.000000,6.378038,5.184189,2.300200,1,18.105953,12.777102,1,15.946531,14.672950,0.00021,0.09595
0.112,0.000000,6.382764,5.182784,2.360689,1,18.100689,12.762556,1,15.936672,14.669052,-0.00006,0.09583
0.113,0.000000,6.387368,5.181862,2.410303,1,18.095432,12.748615,1,15.926910,14.663754,0.00015,0.09616
0.114,0.000000,6.391419,5.183147,2.359828,1,18.090252,12.740246,1,15.918035,14.645570,0.00003,0.09610
0.115,0.000000,6.395205,5.184628,2.309353,1,18.085072,12.731875,1,15.909158,14.627385,0.00006,0.09589
0.116,0.000000,6.397783,5.186995,2.258878,1,18.079893,12.723506,1,15.900282,14.609200,0.00000,0.09564
0.117,0.000000,6.400033,5.189177,2.200112,1,18.074305,12.715175,1,15.891564,14.590924,0.00006,0.09549
0.118,0.000000,6.400791,5.190518,2.065037,1,18.064966,12.707194,1,15.884308,14.571804,-0.00012,0.09564
0.119,0.000000,6.401263,5.191882,1.929963,1,18.055628,12.699213,1,15.877051,14.552684,0.00015,0.09576
0.120,0.000000,6.400432,5.193355,1.794889,1,18.046289,12.691233,1,15.869795,14.533564,0.00012,0.09564
0.121,0.000000,6.399481,5.195122,1.663450,1,18.036457,12.682841,1,15.863053,14.515144,0.00015,0.09513
0.122,0.000000,6.397980,5.198236,1.565462,1,18.022078,12.670671,1,15.861061,14.503170,-0.00009,0.09515
0.123,0.000000,6.396581,5.201448,1.467475,1,18.007698,12.658500,1,15.859068,14.491196,0.00003,0.09549
0.124,0.000000,6.395647,5.205115,1.369487,1,17.993317,12.646329,1,15.857076,14.479221,0.00003,0.09540
0.125,0.000000,6.394953,5.208601,1.281535,1,17.977648,12.634228,1,15.856558,14.467136,0.00015,0.09525
0.126,0.000000,6.395353,5.211261,1.285948,1,17.950098,12.622770,1,15.869618,14.454033,0.00015,0.09500
0.127,0.000000,6.395991,5.213671,1.290362,1,17.922550,12.611313,1,15.882679,14.440928,-0.00006,0.09494
0.128,0.000000,6.397712,5.214940,1.294775,1,17.895000,12.599855,1,15.895739,14.427825,0.00012,0.09515
0.129,0.000000,6.399687,5.215950,1.313632,1,17.868914,12.588828,1,15.909246,14.414298,0.00012,0.09537
0.130,0.000000,6.402815,5.215782,1.465435,1,17.856289,12.581752,1,15.926866,14.396876,0.00003,0.09522
0.131,0.000000,6.406311,5.215352,1.617238,1,17.843664,12.574676,1,15.944485,14.379455,-0.00012,0.09482
0.132,0.000000,6.411486,5.213728,1.769041,1,17.831039,12.567599,1,15.962104,14.362034,-0.00015,0.09509
0.133,0.000000,6.417092,5.211910,1.926781,1,17.818441,12.560235,1,15.979703,14.345394,0.00003,0.09543
0.134,0.000000,6.424660,5.209198,2.139165,1,17.806103,12.550219,1,15.997109,14.335959,0.00000,0.09537
0.135,0.000000,6.432518,5.206663,2.351549,1,17.793764,12.540202,1,16.014515,14.326525,-0.00003,0.09516
0.136,0.000000,6.441698,5.204931,2.563933,1,17.781424,12.530186,1,16.031921,14.317090,0.00015,0.09518
0.137,0.000000,6.450862,5.203700,2.770510,1,17.769531,12.520125,1,16.052910,14.307789,0.00015,0.09540
0.138,0.000000,6.459957,5.204750,2.923639,1,17.761742,12.509657,1,16.106867,14.299720,0.00012,0.09570
0.139,0.000000,6.468851,5.206017,3.076768,1,17.753952,12.499188,1,16.160822,14.291650,0.00003,0.09570
0.140,0.000000,6.476829,5.208274,3.229897,1,17.746164,12.488719,1,16.214779,14.283581,0.00000,0.09534
0.141,0.000000,6.484601,5.210372,3.369882,1,17.738029,12.478174,1,16.267906,14.275665,-0.00009,0.09546
0.142,0.000000,6.491435,5.211748,3.388884,1,17.726727,12.466923,1,16.313417,14.269160,0.00000,0.09579
0.143,0.000000,6.497972,5.212946,3.407885,1,17.715422,12.455672,1,16.358929,14.262655,-0.00012,0.09586
0.144,0.000000,6.503159,5.213342,3.426887,1,17.704119,12.444421,1,16.404440,14.256150,0.00015,0.09555
0.145,0.000000,6.507894,5.213626,3.433538,1,17.692711,12.433855,1,16.448988,14.248630,0.00015,0.09540
0.146,0.000000,6.510571,5.213398,3.326521,1,17.680351,12.429591,1,16.484690,14.231762,0.00040,0.09576
0.147,0.000000,6.512785,5.213037,3.219503,1,17.667990,12.425328,1,16.520390,14.214894,-0.00015,0.09585
0.148,0.000000,6.512887,5.212068,3.112485,1,17.655630,12.421064,1,16.556089,14.198027,0.00000,0.09586
0.149,0.000000,6.512619,5.210957,2.999585,1,17.643450,12.415971,1,16.592709,14.181581,-0.00009,0.09567
0.150,0.000000,6.510659,5.209202,2.832546,1,17.632921,12.403232,1,16.637791,14.169033,-0.00015,0.09561
0.151,0.000000,6.508411,5.207472,2.665506,1,17.622393,12.390491,1,16.682873,14.156484,0.00003,0.09591
0.152,0.000000,6.504849,5.205853,2.498467,1,17.611864,12.377752,1,16.727955,14.143935,-0.00012,0.09601
0.153,0.000000,6.501162,5.204412,2.333933,1,17.601589,12.365298,1,16.772518,14.132139,0.00012,0.09592
0.154,0.000000,6.496902,5.203782,2.192461,1,17.593655,12.355473,1,16.812290,14.127273,0.00000,0.09546
0.155,0.000000,6.492787,5.203209,2.050990,1,17.585718,12.345646,1,16.852064,14.122406,0.00006,0.09576
0.156,0.000000,6.489336,5.202895,1.909518,1,17.577784,12.335820,1,16.891838,14.117540,-0.00021,0.09601
0.157,0.000000,6.486142,5.202500,1.774269,1,17.569288,12.326146,1,16.931084,14.112711,0.00003,0.09577
0.158,0.000000,6.484111,5.201735,1.696294,1,17.555641,12.317870,1,16.965481,14.108223,0.00012,0.09564
0.159,0.000000,6.482192,5.201027,1.618318,1,17.541994,12.309595,1,16.999876,14.103735,-0.00003,0.09552
0.160,0.000000,6.480778,5.200586,1.540343,1,17.528349,12.301319,1,17.034271,14.099247,-0.00009,0.09567
0.161,0.000000,6.479376,5.200360,1.466692,1,17.514828,12.293169,1,17.070066,14.094650,0.00031,0.09582
0.162,0.000000,6.478031,5.201117,1.432839,1,17.502478,12.286175,1,17.118750,14.089054,0.00006,0.09583
0.163,0.000000,6.476813,5.201975,1.398986,1,17.490126,12.279180,1,17.167431,14.083459,0.00006,0.09546
0.164,0.000000,6.476175,5.203291,1.365133,1,17.477774,12.272185,1,17.216114,14.077863,0.00000,0.09534
0.165,0.000000,6.475796,5.204547,1.335070,1,17.464964,12.265139,1,17.263832,14.071686,-0.00003,0.09564
0.166,0.000000,6.476593,5.205532,1.339888,1,17.447933,12.257617,1,17.302685,14.060151,0.00009,0.09588
0.167,0.000000,6.477638,5.206440,1.344706,1,17.430902,12.250096,1,17.341537,14.048616,0.00012,0.09552
0.168,0.000000,6.479804,5.207002,1.349524,1,17.413872,12.242575,1,17.380388,14.037082,-0.00012,0.09519
0.169,0.000000,6.482158,5.207535,1.357742,1,17.396955,12.234829,1,17.418547,14.025436,-0.00012,0.09534
0.170,0.000000,6.485372,5.207938,1.397252,1,17.381098,12.225024,1,17.450315,14.012774,0.00031,0.09540
0.171,0.000000,6.488759,5.208465,1.436763,1,17.365240,12.215219,1,17.482084,14.000111,0.00000,0.09540
0.172,0.000000,6.492936,5.209554,1.476273,1,17.349380,12.205413,1,17.513853,13.987449,0.00027,0.09531
0.173,0.000000,6.497272,5.210855,1.521952,1,17.333809,12.195379,1,17.546442,13.974936,-0.00021,0.09479
0.174,0.000000,6.502325,5.213129,1.624402,1,17.320858,12.183242,1,17.586596,13.963817,0.00003,0.09461
0.175,0.000000,6.507499,5.215290,1.726853,1,17.307909,12.171105,1,17.626749,13.952697,0.00021,0.09494
0.176,0.000000,6.513225,5.216943,1.829303,1,17.294958,12.158968,1,17.666901,13.941577,-0.00009,0.09506
0.177,0.000000,6.519092,5.218164,1.935747,1,17.282808,12.146961,1,17.706911,13.930669,0.00015,0.09476
0.178,0.000000,6.525600,5.217417,2.078950,1,17.278017,12.136148,1,17.745596,13.921709,0.00006,0.09442
0.179,0.000000,6.532332,5.216465,2.222152,1,17.273226,12.125336,1,17.784281,13.912749,0.00006,0.09430
0.180,0.000000,6.540083,5.214581,2.365355,1,17.268435,12.114524,1,17.822966,13.903790,0.00003,0.09427
0.181,0.000000,6.548065,5.212792,2.510595,1,17.263897,12.103699,1,17.861095,13.894653,0.00018,0.09442
0.182,0.000000,6.557095,5.211437,2.674582,1,17.261705,12.092757,1,17.894096,13.883893,0.00015,0.09439
0.183,0.000000,6.566218,5.210102,2.838569,1,17.259512,12.081817,1,17.927099,13.873132,0.00031,0.09418
0.184,0.000000,6.575765,5.208859,3.002557,1,17.257318,12.070875,1,17.960102,13.862371,-0.00012,0.09366
0.185,0.000000,6.585257,5.207556,3.165006,1,17.253946,12.060555,1,17.992483,13.851722,0.00015,0.09393
0.186,0.000000,6.594498,5.205981,3.313297,1,17.239723,12.055956,1,18.019152,13.842100,0.00003,0.09421
0.187,0.000000,6.603642,5.204720,3.461588,1,17.225500,12.051356,1,18.045818,13.832479,-0.00006,0.09418
0.188,0.000000,6.612347,5.204890,3.609880,1,17.211275,12.046757,1,18.072487,13.822857,-0.00024,0.09409
0.189,0.000000,6.620965,5.205668,3.752438,1,17.197639,12.041809,1,18.098795,13.812852,-0.00015,0.09387
0.190,0.000000,6.629189,5.209214,3.842233,1,17.189409,12.033651,1,18.121798,13.799326,-0.00012,0.09393
0.191,0.000000,6.637299,5.212718,3.932027,1,17.181179,12.025494,1,18.144800,13.785799,-0.00009,0.09424
0.192,0.000000,6.644890,5.216033,4.021821,1,17.172949,12.017336,1,18.167805,13.772273,0.00000,0.09442
0.193,0.000000,6.652316,5.218685,4.104264,1,17.165213,12.009515,1,18.190758,13.758791,-0.00021,0.09430
0.194,0.000000,6.658989,5.218324,4.119036,1,17.162027,12.004790,1,18.213249,13.745721,-0.00003,0.09391
0.195,0.000000,6.665481,5.218024,4.133808,1,17.158842,12.000067,1,18.235741,13.732651,-0.00009,0.09433
0.196,0.000000,6.671139,5.218000,4.148580,1,17.155657,11.995342,1,18.258232,13.719581,0.00031,0.09469
0.197,0.000000,6.676619,5.218846,4.158889,1,17.151421,11.990236,1,18.280293,13.706388,0.00012,0.09464
0.198,0.000000,6.681280,5.223653,4.128118,1,17.137531,11.981615,1,18.298370,13.692070,0.00003,0.09454
0.199,0.000000,6.685726,5.228813,4.097347,1,17.123640,11.972995,1,18.316448,13.677752,0.00027,0.09463
0.200,0.000000,6.689191,5.235583,4.066576,1,17.109751,11.964374,1,18.334528,13.663433,0.00003,0.09497
0.201,0.000000,6.692422,5.241965,4.033315,1,17.095917,11.956103,1,18.352709,13.649693,0.00012,0.09527
0.202,0.000000,6.694589,5.246575,3.977138,1,17.082598,11.951064,1,18.371851,13.641290,0.00027,0.09531
0.203,0.000000,6.696600,5.250726,3.920961,1,17.069279,11.946025,1,18.390991,13.632886,0.00015,0.09503
0.204,0.000000,6.697902,5.252780,3.864783,1,17.055960,11.940986,1,18.410133,13.624482,0.00015,0.09512
0.205,0.000000,6.699135,4.781562,3.808505,1,17.042805,11.936155,1,18.429291,13.616267,0.00009,0.09555
0.206,0.000000,6.700054,2.154330,3.751297,1,17.031151,11.933248,1,18.448589,13.609791,0.00009,0.09561
0.207,0.000000,6.700930,0.000000,3.694089,0,17.019495,11.930340,1,18.467888,13.603315,0.00012,0.09525
0.208,0.000000,6.701605,0.000000,3.636881,0,17.007841,11.927431,1,18.487186,13.596839,-0.00009,0.09509
0.209,0.000000,6.702254,0.000000,3.578829,0,16.996164,11.924833,1,18.506399,13.589943,0.00015,0.09558
0.210,0.000000,6.702777,0.000000,3.513010,0,16.984291,11.925085,1,18.524805,13.579184,0.00027,0.09564
0.211,0.000000,6.703279,0.000000,3.447192,0,16.972416,11.925337,1,18.543211,13.568424,0.00009,0.09564
0.212,0.000000,6.703684,0.000000,3.381373,0,16.960543,11.925590,1,18.561617,13.557665,-0.00012,0.09543
0.213,0.000000,6.704020,0.000000,3.314592,0,16.949093,11.927788,1,18.579678,13.546755,0.00003,0.09540
0.214,0.000000,6.704035,0.000000,3.238952,0,16.941538,11.947904,1,18.594551,13.534467,0.00015,0.09567
0.215,0.000000,6.703936,0.000000,3.163311,0,16.933983,11.968019,1,18.609426,13.522178,-0.00003,0.09588
0.216,0.000000,6.703318,0.000000,3.087670,0,16.926430,11.988135,1,18.624300,13.509890,0.00012,0.09574
0.217,0.000000,6.702619,0.000000,3.009143,0,16.917397,12.009515,1,18.638456,13.497725,0.00015,0.09525
0.218,0.000000,6.701558,0.000000,2.904050,0,16.894754,12.042522,1,18.646009,13.486695,0.00021,0.09555
0.219,0.000000,6.700471,0.000000,2.798957,0,16.872112,12.075531,1,18.653563,13.475666,0.00034,0.09585
0.220,0.000000,6.699272,0.000000,2.693864,0,16.849470,12.108539,1,18.661114,13.464637,-0.00012,0.09567
0.221,0.000000,6.698037,0.000000,2.588634,0,16.827461,12.141784,1,18.669308,13.453313,0.00027,0.09549
0.222,0.000000,6.696644,0.000000,2.482132,0,16.811277,12.177203,1,18.683395,13.439270,0.00040,0.09546
0.223,0.000000,6.695203,0.000000,2.375631,0,16.795092,12.212624,1,18.697483,13.425227,0.00012,0.09564
0.224,0.000000,6.693541,0.000000,2.269130,0,16.778908,12.248043,1,18.711573,13.411185,0.00021,0.09582
0.225,0.000000,6.691873,0.000000,2.164175,0,16.762409,12.284492,1,18.726168,13.397360,-0.00009,0.09576
0.226,0.000000,6.690177,0.000000,2.073449,0,16.743023,12.330419,1,18.745434,13.385538,0.00012,0.09546
0.227,0.000000,6.688510,0.000000,1.982724,0,16.723637,12.376345,1,18.764702,13.373716,0.00000,0.09543
0.228,0.000000,6.686972,0.000000,1.891998,0,16.704250,12.422271,1,18.783968,13.361894,0.00012,0.09570
0.229,0.000000,6.685486,0.000000,1.805711,0,16.685732,12.469296,1,18.802307,13.350725,-0.00012,0.09594
0.230,0.000000,6.684245,0.000000,1.760277,0,16.675196,12.526439,1,18.812107,13.345571,0.00000,0.09561
0.231,0.000000,6.683122,0.000000,1.714844,0,16.664661,12.583581,1,18.821905,13.340416,0.00015,0.09531
0.232,0.000000,6.682541,0.000000,1.669410,0,16.654125,12.640724,1,18.831705,13.335261,0.00018,0.09549
0.233,0.000000,6.682130,0.000000,1.627690,0,16.643351,12.696241,1,18.841074,13.329659,0.00024,0.09555
0.234,0.000000,6.682491,0.000000,1.620155,0,16.630373,12.736799,1,18.846476,13.319945,0.00000,0.09561
0.235,0.000000,6.683001,0.000000,1.612620,0,16.617397,12.777358,1,18.851877,13.310231,0.00000,0.09543
0.236,0.000000,6.684188,0.000000,1.605085,0,16.604420,12.817916,1,18.857279,13.300517,0.00015,0.09507
