"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
0.000,0.000000,0.000000,0,16.807253,15.341639,0,2.570033,19.091593,13.672797,6.520168,6.520168,1.48274,0.09880,6.416216,2.175951
0.001,0.000000,0.000000,0,16.798063,15.398045,0,2.262994,19.077446,13.654890,6.516182,6.516182,1.48371,0.09852,6.425020,2.070841
0.002,0.000000,0.000000,0,16.788876,15.454452,0,1.955956,19.063299,13.636984,6.512196,6.512196,1.48346,0.09839,6.433825,1.965730
0.003,0.000000,0.000000,0,16.779758,15.506862,0,1.571014,19.048367,13.615802,6.507915,6.507915,1.48419,0.09862,6.436750,1.862163
0.004,0.000000,0.000000,0,16.770708,15.555640,0,1.115304,19.032717,13.591645,6.503366,6.503366,1.48340,0.09866,6.434334,1.759999
0.005,0.000000,0.000000,0,16.761656,15.604419,0,0.659594,19.017069,13.567489,6.498816,6.498816,1.48327,0.09853,6.431919,1.657834
0.006,0.000000,0.000000,0,16.752605,15.653197,0,0.203884,19.001419,13.543332,6.494267,6.494267,1.47938,0.09853,6.429503,1.555670
0.007,0.000000,0.000000,0,16.743927,15.706586,0,-0.221431,18.986313,13.522954,6.490316,6.490316,1.48383,0.09878,6.427104,1.460428
0.008,0.000000,0.000000,0,16.735586,15.764161,0,-0.619135,18.971699,13.506008,6.486908,6.486908,1.48460,0.09887,6.424720,1.371472
0.009,0.000000,0.000000,0,16.727245,15.821737,0,-1.016840,18.957087,13.489063,6.483500,6.483500,1.48300,0.09877,6.422336,1.282518
0.010,0.000000,0.000000,0,16.718904,15.879313,0,-1.414544,18.942472,13.472117,6.480092,6.480092,1.48488,0.09887,6.419952,1.193563
0.011,0.000000,0.000000,0,16.711964,15.908577,0,-1.639270,18.929699,13.461683,6.476707,6.476707,1.48316,0.09915,6.417315,1.113500
0.012,0.000000,0.000000,0,16.706295,15.912125,0,-1.706861,18.918598,13.457166,6.473344,6.473344,1.48354,0.09906,6.414451,1.041514
0.013,0.000000,0.000000,0,16.700626,15.915671,0,-1.774453,18.907497,13.452647,6.469981,6.469981,1.49188,0.09885,6.411585,0.969529
0.014,0.000000,0.000000,0,16.694960,15.919219,0,-1.842045,18.896397,13.448129,6.466619,6.466619,1.48462,0.09898,6.408720,0.897543
0.015,0.000000,0.000000,0,16.691416,15.920907,0,-1.763758,18.889078,13.443999,6.462958,6.462958,1.48359,0.09915,6.406899,0.831953
0.016,0.000000,0.000000,0,16.689800,15.920907,0,-1.552956,18.885195,13.440223,6.459027,6.459027,1.48321,0.09882,6.406027,0.772172
0.017,0.000000,0.000000,0,16.688187,15.920907,0,-1.342155,18.881311,13.436445,6.455096,6.455096,1.48406,0.09858,6.405155,0.712392
0.018,0.000000,0.000000,0,16.686573,15.920907,0,-1.131353,18.877426,13.432669,6.451165,6.451165,1.48199,0.09884,6.404283,0.652611
0.019,0.000000,0.000000,0,16.689814,15.920907,0,-0.927365,18.869398,13.430281,6.447009,6.447009,1.48412,0.09890,6.400867,0.596003
0.020,0.000000,0.000000,0,16.697466,15.920907,0,-0.729567,18.857605,13.429153,6.442647,6.442647,1.48286,0.09863,6.395139,0.542277
0.021,0.000000,0.000000,0,16.705118,15.920907,0,-0.531769,18.845814,13.428026,6.438287,6.438287,1.48492,0.09856,6.389412,0.488550
0.022,0.000000,0.000000,0,16.712769,15.920907,0,-0.333971,18.834021,13.426900,6.433926,6.433926,1.48551,0.09878,6.383684,0.434823
0.023,0.000000,0.000000,0,16.724564,15.920907,0,-0.156472,18.822002,13.421380,6.429632,6.429632,1.48322,0.09880,6.384815,0.383831
0.024,0.000000,0.000000,0,16.740120,15.920907,0,0.002588,18.809776,13.411870,6.425400,6.425400,1.48443,0.09869,6.392175,0.335323
0.025,0.000000,0.000000,0,16.755676,15.920907,0,0.161648,18.797552,13.402361,6.421168,6.421168,1.48325,0.09877,6.399534,0.286815
0.026,0.000000,0.000000,0,16.771233,15.920907,0,0.320708,18.785328,13.392851,6.416936,6.416936,1.48243,0.09902,6.406894,0.238306
0.027,0.000000,0.000000,0,16.792801,15.920907,0,0.315197,18.772051,13.378595,6.412827,6.412827,1.48516,0.09903,6.410828,0.190722
0.028,0.000000,0.000000,0,16.819834,15.920907,0,0.160190,18.757820,13.360028,6.408830,6.408830,1.48374,0.09896,6.411649,0.143977
0.029,0.000000,0.000000,0,16.846865,15.920907,0,0.005183,18.743589,13.341461,6.404833,6.404833,1.47923,0.09915,6.412471,0.097232
0.030,0.000000,0.000000,0,16.873896,15.920907,0,-0.149824,18.729359,13.322894,6.400836,6.400836,1.48511,0.09935,6.413292,0.050487
0.031,0.000000,0.000000,0,16.904016,15.919048,0,-0.304517,18.715889,13.311137,6.397108,6.397108,1.48322,0.09926,6.411163,0.002274
0.032,0.000000,0.000000,0,16.936945,15.915501,0,-0.458925,18.703108,13.305568,6.393624,6.393624,1.48433,0.09788,6.406355,-0.047272
0.033,0.000000,0.000000,0,16.969873,15.911954,0,-0.613333,18.690327,13.299997,6.390140,6.390140,1.48200,0.09500,6.401547,-0.096818
0.034,0.000000,0.000000,0,17.002800,15.908406,0,-0.767742,18.677547,13.294427,6.386656,6.386656,1.48529,0.09317,6.396739,-0.146365
0.035,0.000000,0.000000,0,17.039080,15.906192,0,-0.965668,18.664574,13.291542,6.383233,6.383233,1.48248,0.09296,6.395580,-0.197630
0.036,0.000000,0.000000,0,17.078403,15.905188,0,-1.203125,18.651424,13.291096,6.379865,6.379865,1.48416,0.09375,6.397737,-0.250458
0.037,0.000000,0.000000,0,17.117725,15.904183,0,-1.440583,18.638277,13.290649,6.376497,6.376497,1.48508,0.09475,6.399894,-0.303286
0.038,0.000000,0.000000,0,17.157049,15.903179,0,-1.678040,18.625128,13.290203,6.373129,6.373129,1.48531,0.09566,6.402051,-0.356113
0.039,0.000000,0.000000,0,17.199976,15.895939,0,-1.841322,18.612080,13.287125,6.370762,6.370762,1.48310,0.09684,6.400967,-0.407445
0.040,0.000000,0.000000,0,17.246180,15.883033,0,-1.937224,18.599121,13.281656,6.369306,6.369306,1.48276,0.09761,6.396938,-0.457417
0.041,0.000000,0.000000,0,17.292381,15.870128,0,-2.033125,18.586161,13.276188,6.367849,6.367849,1.48380,0.09830,6.392910,-0.507390
0.042,0.000000,0.000000,0,17.338585,15.857222,0,-2.129026,18.573202,13.270720,6.366392,6.366392,1.48301,0.09918,6.388881,-0.557362
0.043,0.000000,0.000000,0,17.387024,15.841865,0,-2.046354,18.557838,13.264283,6.364447,6.364447,1.48385,0.09963,6.385346,-0.599990
0.044,0.000000,0.000000,0,17.437496,15.824280,0,-1.801466,18.540293,13.256966,6.362058,6.362058,1.48227,0.10011,6.382259,-0.635945
0.045,0.000000,0.000000,0,17.487968,15.806696,0,-1.556578,18.522745,13.249649,6.359668,6.359668,1.48481,0.10070,6.379173,-0.671901
0.046,0.000000,0.000000,0,17.538441,15.789111,0,-1.311690,18.505198,13.242332,6.357279,6.357279,1.48476,0.10092,6.376087,-0.707856
0.047,0.000000,0.000000,0,17.590425,15.775118,0,-1.126009,18.490677,13.232846,6.355360,6.355360,1.48368,0.10123,6.374141,-0.736417
0.048,0.000000,0.000000,0,17.643782,15.764388,0,-0.994111,18.478907,13.221390,6.353868,6.353868,1.48229,0.10170,6.373231,-0.758259
0.049,0.000000,0.000000,0,17.697138,15.753658,0,-0.862213,18.467136,13.209934,6.352375,6.352375,1.48184,0.10179,6.372321,-0.780101
0.050,0.000000,0.000000,0,17.750494,15.742929,0,-0.730316,18.455366,13.198479,6.350883,6.350883,1.48386,0.10204,6.371411,-0.801943
0.051,0.000000,0.000000,0,17.803503,15.731570,0,-0.483819,18.437864,13.193026,6.349884,6.349884,1.48576,0.10244,6.369701,-0.817963
0.052,0.000000,0.000000,0,17.856195,15.719642,0,-0.133222,18.415157,13.193026,6.349331,6.349331,1.48216,0.10248,6.367264,-0.828694
0.053,0.000000,0.000000,0,17.908888,15.707713,0,0.217375,18.392450,13.193026,6.348780,6.348780,1.48394,0.10268,6.364827,-0.839424
0.054,0.000000,0.000000,0,17.961580,15.695786,0,0.567972,18.369745,13.193026,6.348228,6.348228,1.48579,0.10294,6.362391,-0.850155
0.055,0.000000,0.000000,0,18.012295,15.681775,0,0.804150,18.351957,13.193026,6.347676,6.347676,1.48480,0.10283,6.365643,-0.853302
0.056,0.000000,0.000000,0,18.061211,15.665874,0,0.936390,18.338636,13.193026,6.347123,6.347123,1.48326,0.10285,6.374065,-0.849560
0.057,0.000000,0.000000,0,18.110128,15.649974,0,1.068630,18.325317,13.193026,6.346570,6.346570,1.48345,0.10303,6.382486,-0.845818
0.058,0.000000,0.000000,0,18.159044,15.634072,0,1.200871,18.311996,13.193026,6.346018,6.346018,1.48272,0.10285,6.390908,-0.842076
0.059,0.000000,0.000000,0,18.206423,15.626137,0,1.231910,18.300282,13.193026,6.346023,6.346023,1.48382,0.10273,6.392500,-0.830441
0.060,0.000000,0.000000,0,18.252401,15.625435,0,1.171019,18.290026,13.193026,6.346534,6.346534,1.48188,0.10289,6.387888,-0.811637
0.061,0.000000,0.000000,0,18.298382,15.624734,0,1.110128,18.279770,13.193026,6.347045,6.347045,1.48479,0.10266,6.383277,-0.792832
0.062,0.000000,0.000000,0,18.344360,15.624033,0,1.049237,18.269514,13.193026,6.347557,6.347557,1.48336,0.10244,6.378665,-0.774028
0.063,0.000000,0.000000,0,18.386948,15.619904,0,0.984783,18.260540,13.193026,6.347581,6.347581,1.48290,0.10259,6.379087,-0.751094
0.064,0.000000,0.000000,0,18.426453,15.612659,0,0.917092,18.252729,13.193026,6.347164,6.347164,1.48213,0.10248,6.384081,-0.724408
0.065,0.000000,0.000000,0,18.465960,15.605415,0,0.849401,18.244919,13.193026,6.346746,6.346746,1.48461,0.10209,6.389074,-0.697722
0.066,0.000000,0.000000,0,18.505465,15.598171,0,0.781710,18.237106,13.193026,6.346329,6.346329,1.48572,0.10190,6.394068,-0.671036
0.067,0.000000,0.000000,0,18.543816,15.590017,0,0.472240,18.228979,13.193026,6.346399,6.346399,1.47874,0.10194,6.396200,-0.643632
0.068,0.000000,0.000000,0,18.581120,15.581037,0,-0.056860,18.220564,13.193026,6.346913,6.346913,1.48300,0.10158,6.395732,-0.615576
0.069,0.000000,0.000000,0,18.618423,15.572057,0,-0.585961,18.212147,13.193026,6.347427,6.347427,1.48232,0.10120,6.395265,-0.587520
0.070,0.000000,0.000000,0,18.655727,15.563076,0,-1.115061,18.203732,13.193026,6.347940,6.347940,1.48281,0.10131,6.394797,-0.559464
0.071,0.000000,0.000000,0,18.690825,15.555671,0,-1.470533,18.192793,13.193026,6.349115,6.349115,1.48315,0.10121,6.393330,-0.529179
0.072,0.000000,0.000000,0,18.723921,15.549696,0,-1.668282,18.179562,13.193026,6.350889,6.350889,1.48455,0.10079,6.390956,-0.496870
0.073,0.000000,0.000000,0,18.757017,15.543721,0,-1.866030,18.166328,13.193026,6.352663,6.352663,1.48423,0.10056,6.388582,-0.464560
0.074,0.000000,0.000000,0,18.790113,15.537746,0,-2.063779,18.153097,13.193026,6.354437,6.354437,1.48238,0.10059,6.386208,-0.432250
0.075,0.000000,0.000000,0,18.822741,15.532041,0,-2.220778,18.140944,13.193026,6.355145,6.355145,1.48451,0.10042,6.385584,-0.397886
0.076,0.000000,0.000000,0,18.854940,15.526578,0,-2.340763,18.129770,13.193026,6.354884,6.354884,1.48257,0.10013,6.386549,-0.361654
0.077,0.000000,0.000000,0,18.887142,15.521115,0,-2.460747,18.118597,13.193026,6.354623,6.354623,1.48358,0.10008,6.387516,-0.325422
0.078,0.000000,0.000000,0,18.919344,15.515653,0,-2.580731,18.107424,13.193026,6.354362,6.354362,1.48325,0.10021,6.388481,-0.289190
0.079,0.000000,0.000000,0,18.950871,15.512020,0,-2.609774,18.096197,13.193026,6.354402,6.354402,1.48340,0.10009,6.380984,-0.253928
0.080,0.000000,0.000000,0,18.981785,15.510050,0,-2.556207,18.084923,13.193026,6.354716,6.354716,1.48478,0.09987,6.365799,-0.219546
0.081,0.000000,0.000000,0,19.012699,15.508080,0,-2.502640,18.073647,13.193026,6.355029,6.355029,1.48257,0.09996,6.350614,-0.185164
0.082,0.000000,0.000000,0,19.043613,15.506109,0,-2.449072,18.062372,13.193026,6.355342,6.355342,1.48156,0.10003,6.335429,-0.150782
0.083,0.000000,0.000000,0,19.073046,15.499061,0,-2.276176,18.053539,13.193026,6.354775,6.354775,1.48481,0.09979,6.330634,-0.117938
0.084,0.000000,0.000000,0,19.101130,15.487397,0,-1.994882,18.046926,13.193026,6.353406,6.353406,1.48311,0.09957,6.335275,-0.086491
0.085,0.000000,0.000000,0,19.129213,15.475734,0,-1.713588,18.040314,13.193026,6.352038,6.352038,1.48334,0.09973,6.339917,-0.055043
0.086,0.000000,0.000000,0,19.157297,15.464070,0,-1.432294,18.033701,13.193026,6.350670,6.350670,1.48405,0.09978,6.344558,-0.023596
0.087,0.000000,0.000000,0,19.184608,15.444793,0,-1.405811,18.022156,13.193122,6.349708,6.349708,1.48403,0.09947,6.350402,0.005166
0.088,0.000000,0.000000,0,19.211214,15.418597,0,-1.610799,18.006130,13.193305,6.349114,6.349114,1.48363,0.09928,6.357338,0.031487
0.089,0.000000,0.000000,0,19.237822,15.392402,0,-1.815787,17.990103,13.193488,6.348521,6.348521,1.48150,0.09946,6.364274,0.057808
0.090,0.000000,0.000000,0,19.264429,15.366206,0,-2.020775,17.974077,13.193671,6.347927,6.347927,1.48369,0.09938,6.371210,0.084130
0.091,0.000000,0.000000,0,19.289309,15.351068,0,-2.096264,17.964867,13.199666,6.348231,6.348231,1.48293,0.09903,6.368809,0.108388
0.092,0.000000,0.000000,0,19.312620,15.345974,0,-2.054116,17.961849,13.210938,6.349349,6.349349,1.48382,0.09894,6.357927,0.130773
0.093,0.000000,0.000000,0,19.335930,15.340880,0,-2.011968,17.958830,13.222211,6.350469,6.350469,1.48372,0.09911,6.347044,0.153157
0.094,0.000000,0.000000,0,19.359241,15.335787,0,-1.969820,17.955812,13.233483,6.351587,6.351587,1.48333,0.09896,6.336162,0.175542
0.095,0.000000,0.000000,0,19.380810,15.321466,0,-1.839092,17.947285,13.240701,6.352450,6.352450,1.48827,0.09868,6.331430,0.193096
0.096,0.000000,0.000000,0,19.400799,15.298764,0,-1.627898,17.933750,13.244234,6.353082,6.353082,1.48248,0.09858,6.332286,0.206263
0.097,0.000000,0.000000,0,19.420786,15.276062,0,-1.416703,17.920216,13.247767,6.353713,6.353713,1.47979,0.09867,6.333141,0.219430
0.098,0.000000,0.000000,0,19.440775,15.253359,0,-1.205509,17.906683,13.251301,6.354343,6.354343,1.48342,0.09862,6.333996,0.232596
0.099,0.000000,0.000000,0,19.459579,15.236343,0,-0.888109,17.889282,13.254966,6.355988,6.355988,1.48147,0.09832,6.329483,0.245452
0.100,0.000000,0.000000,0,19.477310,15.224495,0,-0.474232,17.868368,13.258749,6.358552,6.358552,1.47716,0.09820,6.320093,0.258024
0.101,0.000000,0.000000,0,19.495043,15.212646,0,-0.060355,17.847456,13.262532,6.361115,6.361115,1.48448,0.09842,6.310703,0.270597
0.102,0.000000,0.000000,0,19.512774,15.200796,0,0.353523,17.826544,13.266316,6.363679,6.363679,1.48436,0.09843,6.301313,0.283169
0.103,0.000000,0.000000,0,19.528940,15.189611,0,0.884836,17.812384,13.293144,6.366148,6.366148,1.48358,0.09826,6.300486,0.299443
0.104,0.000000,0.000000,0,19.543686,15.179031,0,1.522826,17.804358,13.340905,6.368527,6.368527,1.48330,0.09833,6.307436,0.319079
0.105,0.000000,0.000000,0,19.558430,15.168450,0,2.160817,17.796333,13.388666,6.370908,6.370908,1.48405,0.09860,6.314386,0.338715
0.106,0.000000,0.000000,0,19.573175,15.157869,0,2.798808,17.788307,13.436427,6.373288,6.373288,1.48513,0.09850,6.321337,0.358350
0.107,0.000000,0.000000,0,19.585907,15.145853,0,3.114627,17.782215,13.492700,6.375375,6.375375,1.48325,0.09827,6.331600,0.382328
0.108,0.000000,0.000000,0,19.596811,15.132534,0,3.137785,17.777880,13.556705,6.377197,6.377197,1.48416,0.09844,6.344872,0.410250
0.109,0.000000,0.000000,0,19.607714,15.119214,0,3.160944,17.773544,13.620708,6.379019,6.379019,1.48376,0.09856,6.358144,0.438172
0.110,0.000000,0.000000,0,19.618618,15.105894,0,3.184103,17.769209,13.684713,6.380841,6.380841,1.48196,0.09841,6.371416,0.466094
0.111,0.000000,0.000000,0,19.627335,15.089364,0,3.114329,17.762329,13.742231,6.383543,6.383543,1.48404,0.09834,6.375927,0.498586
0.112,0.000000,0.000000,0,19.634066,15.069917,0,2.960134,17.753136,13.793857,6.387046,6.387046,1.48362,0.09855,6.372479,0.535231
0.113,0.000000,0.000000,0,19.640797,15.050470,0,2.805939,17.743944,13.845482,6.390548,6.390548,1.48292,0.09868,6.369032,0.571876
0.114,0.000000,0.000000,0,19.647528,15.031023,0,2.651745,17.734751,13.897108,6.394051,6.394051,1.48488,0.09859,6.365584,0.608521
0.115,0.000000,0.000000,0,19.652746,15.013063,0,2.453164,17.724136,13.942701,6.397462,6.397462,1.48361,0.09862,6.364668,0.652168
0.116,0.000000,0.000000,0,19.656590,14.996454,0,2.214264,17.712231,13.982816,6.400792,6.400792,1.48358,0.09890,6.366050,0.702177
0.117,0.000000,0.000000,0,19.660433,14.979845,0,1.975363,17.700325,14.022931,6.404121,6.404121,1.48434,0.09902,6.367432,0.752185
0.118,0.000000,0.000000,0,19.664276,14.963236,0,1.736463,17.688417,14.063046,6.407451,6.407451,1.48554,0.09895,6.368814,0.802193
0.119,0.000000,1.496762,0,19.667217,14.950007,0,1.526214,17.670589,14.093259,6.411730,6.411730,1.48307,0.09903,6.370306,0.856221
0.120,0.000000,3.966665,1,19.669342,14.939851,0,1.341990,17.647379,14.114477,6.416871,6.416871,1.48368,0.09931,6.371899,0.913899
0.121,0.000000,4.939857,1,19.671465,14.929694,0,1.157767,17.624170,14.135696,6.422012,6.422012,1.48427,0.09928,6.373492,0.971578
0.122,0.000000,4.939939,1,19.673590,14.919538,0,0.973544,17.600960,14.156915,6.427153,6.427153,1.48511,0.09927,6.375085,1.029256
0.123,0.000000,4.940003,1,19.674999,14.912314,0,0.989830,17.585554,14.167881,6.431533,6.431533,1.48579,0.09961,6.376082,1.084856
0.124,0.000000,4.940056,1,19.675758,14.907758,0,1.188256,17.577236,14.169533,6.435222,6.435222,1.48449,0.09975,6.376538,1.138569
0.125,0.000000,4.940106,1,19.676517,14.903201,0,1.386682,17.568918,14.171185,6.438910,6.438910,1.48380,0.09970,6.376995,1.192282
0.126,0.000000,4.940156,1,19.677277,14.898644,0,1.585109,17.560602,14.172836,6.442600,6.442600,1.48420,0.09990,6.377451,1.245994
0.127,0.000000,4.940184,1,19.677610,14.887733,0,1.659318,17.552616,14.175739,6.445615,6.445615,1.48354,0.10019,6.379376,1.292983
0.128,0.000000,4.940199,1,19.677559,14.871049,0,1.620689,17.544935,14.179779,6.448019,6.448019,1.48301,0.10010,6.382635,1.333864
0.129,0.000000,4.940411,1,19.677507,14.854365,0,1.582061,17.537252,14.183819,6.450422,6.450422,1.48437,0.10020,6.385893,1.374745
0.130,0.000000,4.940751,1,19.677458,14.837681,0,1.543432,17.529570,14.187860,6.452826,6.452826,1.48384,0.10061,6.389152,1.415626
0.131,0.000000,4.941120,1,19.676863,14.826236,0,1.554671,17.522434,14.199009,6.455030,6.455030,1.48357,0.10060,6.389995,1.448411
0.132,0.000000,4.941508,1,19.675772,14.819548,0,1.611211,17.515797,14.216617,6.457053,6.457053,1.48371,0.10056,6.388644,1.473843
0.133,0.000000,4.941968,1,19.674683,14.812860,0,1.667751,17.509159,14.234224,6.459075,6.459075,1.48503,0.10091,6.387293,1.499274
0.134,0.000000,4.942475,1,19.673592,14.806173,0,1.724291,17.502522,14.251832,6.461097,6.461097,1.48468,0.10093,6.385942,1.524705
0.135,0.000000,4.943110,1,19.670919,14.793037,0,1.709035,17.491550,14.262231,6.462872,6.462872,1.48259,0.10072,6.389042,1.541116
0.136,0.000000,4.943828,1,19.666811,14.774044,0,1.628559,17.476643,14.266082,6.464420,6.464420,1.48491,0.10093,6.396186,1.549332
0.137,0.000000,4.944580,1,19.662703,14.755050,0,1.548082,17.461733,14.269932,6.465970,6.465970,1.48177,0.10108,6.403331,1.557549
0.138,0.000000,4.945354,1,19.658592,14.736056,0,1.467606,17.446825,14.273783,6.467518,6.467518,1.48286,0.10085,6.410475,1.565765
0.139,0.000000,4.946056,1,19.653736,14.716287,0,1.387613,17.431091,14.279313,6.468495,6.468495,1.48467,0.10089,6.411666,1.561208
0.140,0.000000,4.946710,1,19.648197,14.695811,0,1.308058,17.414612,14.286369,6.468952,6.468952,1.48323,0.10112,6.407450,1.545047
0.141,0.000000,4.947320,1,19.642660,14.675336,0,1.228503,17.398130,14.293427,6.469409,6.469409,1.48434,0.10097,6.403234,1.528887
0.142,0.000000,4.947904,1,19.637121,14.654860,0,1.148948,17.381651,14.300483,6.469866,6.469866,1.48384,0.10091,6.399018,1.512726
0.143,0.000000,4.948483,1,19.631763,14.637279,0,1.070672,17.367094,14.311949,6.470765,6.470765,1.48464,0.10116,6.399680,1.486249
0.144,0.000000,4.949059,1,19.626568,14.622325,0,0.993555,17.354286,14.327421,6.472064,6.472064,1.48551,0.10113,6.404774,1.450402
0.145,0.000000,4.949448,1,19.621372,14.607372,0,0.916440,17.341478,14.342893,6.473362,6.473362,1.48308,0.10100,6.409867,1.414555
0.146,0.000000,4.949716,1,19.616179,14.592419,0,0.839324,17.328671,14.358365,6.474661,6.474661,1.48453,0.10110,6.414961,1.378708
0.147,0.000000,4.949869,1,19.610039,14.580157,0,0.864563,17.318272,14.378568,6.475623,6.475623,1.48484,0.10121,6.416141,1.336444
0.148,0.000000,4.949947,1,19.603043,14.570341,0,0.982781,17.310062,14.403069,6.476279,6.476279,1.48355,0.10106,6.413764,1.288352
0.149,0.000000,4.949979,1,19.596048,14.560525,0,1.100999,17.301851,14.427568,6.476934,6.476934,1.48563,0.10091,6.411387,1.240260
0.150,0.000000,4.949982,1,19.589052,14.550709,0,1.219218,17.293642,14.452069,6.477591,6.477591,1.48374,0.10102,6.409011,1.192168
0.151,0.000000,4.950014,1,19.581415,14.537784,0,1.432970,17.285500,14.468008,6.478481,6.478481,1.48333,0.10100,6.409198,1.142275
0.152,0.000000,4.950067,1,19.573195,14.522035,0,1.733504,17.277420,14.476168,6.479585,6.479585,1.48544,0.10085,6.411714,1.090746
0.153,0.000000,4.950126,1,19.564974,14.506286,0,2.034038,17.269339,14.484328,6.480689,6.480689,1.48463,0.10094,6.414230,1.039217
0.154,0.000000,4.950189,1,19.556753,14.490537,0,2.334572,17.261259,14.492489,6.481793,6.481793,1.48445,0.10112,6.416746,0.987687
0.155,0.000000,4.950312,1,19.547760,14.477106,0,2.647137,17.253448,14.496373,6.482234,6.482234,1.48618,0.10095,6.416757,0.934511
0.156,0.000000,4.950473,1,19.538065,14.465783,0,2.970631,17.245888,14.496373,6.482072,6.482072,1.48470,0.10092,6.414493,0.879839
0.157,0.000000,4.950707,1,19.528370,14.454459,0,3.294126,17.238325,14.496373,6.481911,6.481911,1.48256,0.10120,6.412229,0.825166
0.158,0.000000,4.950988,1,19.518675,14.443136,0,3.617620,17.230762,14.496373,6.481749,6.481749,1.48347,0.10113,6.409965,0.770494
0.159,0.000000,4.951160,1,19.508997,14.434176,0,3.845289,17.227163,14.498940,6.482084,6.482084,1.48348,0.10098,6.415932,0.719269
0.160,0.000000,4.951263,1,19.499334,14.427363,0,3.985911,17.227163,14.503837,6.482871,6.482871,1.48361,0.10111,6.429377,0.671176
0.161,0.000000,4.951339,1,19.489674,14.420550,0,4.126534,17.227163,14.508734,6.483658,6.483658,1.48357,0.10121,6.442821,0.623083
0.162,0.000000,4.951398,1,19.480011,14.413737,0,4.267156,17.227163,14.513632,6.484445,6.484445,1.48322,0.10107,6.456265,0.574990
0.163,0.000000,4.951422,1,19.469429,14.402275,0,4.263424,17.227163,14.519005,6.484405,6.484405,1.48311,0.10116,6.463580,0.531328
0.164,0.000000,4.951422,1,19.458014,14.386589,0,4.128561,17.227163,14.524810,6.483615,6.483615,1.48404,0.10142,6.465326,0.491691
0.165,0.000000,4.951422,1,19.446596,14.370904,0,3.993698,17.227163,14.530615,6.482826,6.482826,1.48355,0.10135,6.467072,0.452054
0.166,0.000000,4.951422,1,19.435179,14.355218,0,3.858835,17.227163,14.536420,6.482036,6.482036,1.48334,0.10144,6.468819,0.412417
0.167,0.000000,4.951422,1,19.423096,14.338506,0,3.557098,17.227163,14.544856,6.481697,6.481697,1.48568,0.10178,6.472569,0.378433
0.168,0.000000,4.951422,1,19.410410,14.320862,0,3.103772,17.227163,14.555681,6.481768,6.481768,1.46987,0.10167,6.478139,0.349584
0.169,0.000000,4.951422,1,19.397722,14.303218,0,2.650446,17.227163,14.566505,6.481838,6.481838,1.48341,0.10162,6.483709,0.320736
0.170,0.000000,4.951422,1,19.385035,14.285574,0,2.197121,17.227163,14.577331,6.481909,6.481909,1.48387,0.10196,6.489280,0.291887
0.171,0.000000,4.951238,1,19.372505,14.270828,0,1.724073,17.227163,14.583428,6.481543,6.481543,1.48435,0.10192,6.490521,0.267105
0.172,0.000000,4.950935,1,19.360117,14.258714,0,1.233110,17.227163,14.585232,6.480780,6.480780,1.48374,0.10186,6.487830,0.246018
0.173,0.000000,4.950612,1,19.347729,14.246600,0,0.742146,17.227163,14.587034,6.480018,6.480018,1.48463,0.10223,6.485138,0.224931
0.174,0.000000,4.950276,1,19.335342,14.234486,0,0.251183,17.227163,14.588838,6.479255,6.479255,1.48385,0.10221,6.482447,0.203844
0.175,0.000000,4.949862,1,19.323252,14.221430,0,-0.190053,17.227163,14.589716,6.479069,6.479069,1.48199,0.10206,6.483442,0.185094
0.176,0.000000,4.949397,1,19.311434,14.207518,0,-0.586116,17.227163,14.589755,6.479407,6.479407,1.48315,0.10234,6.487786,0.168466
0.177,0.000000,4.948846,1,19.299616,14.193604,0,-0.982179,17.227163,14.589794,6.479744,6.479744,1.48306,0.10239,6.492130,0.151838
0.178,0.000000,4.948241,1,19.287796,14.179692,0,-1.378242,17.227163,14.589833,6.480082,6.480082,1.48420,0.10222,6.496474,0.135210
0.179,0.000000,4.947573,1,19.275787,14.167974,0,-1.629815,17.227163,14.590472,6.479418,6.479418,1.48293,0.10246,6.493047,0.122225
0.180,0.000000,4.946864,1,19.263601,14.158246,0,-1.750134,17.227163,14.591656,6.477845,6.477845,1.48923,0.10254,6.482562,0.112548
0.181,0.000000,4.946187,1,19.251417,14.148520,0,-1.870454,17.227163,14.592840,6.476272,6.476272,1.48417,0.10229,6.472076,0.102871
0.182,0.000000,4.945529,1,19.239233,14.138793,0,-1.990773,17.227163,14.594024,6.474699,6.474699,1.48284,0.10239,6.461590,0.093195
0.183,0.000000,4.944980,1,19.227236,14.126426,0,-2.029928,17.227163,14.699768,6.472314,6.472314,1.48389,0.10254,6.458347,0.083422
0.184,0.000000,4.944503,1,19.215408,14.111661,0,-1.995352,17.227163,14.900496,6.469191,6.469191,1.48388,0.10230,6.461684,0.073564
0.185,0.000000,4.944062,1,19.203581,14.096895,0,-1.960776,17.227163,15.101223,6.466067,6.466067,1.48156,0.10227,6.465020,0.063705
0.186,0.000000,4.943645,1,19.191753,14.082130,0,-1.926201,17.227163,15.301950,6.462945,6.462945,1.48207,0.10248,6.468357,0.053847
