"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
0.000,1,0,0.000000,0.000000,6.261312,-0.144221,6.318157,5.168022,6.727370,4.996588,7.406049,8.228013,10.193880,0.00002,0.09551,3.27759
0.001,1,0,0.000000,0.000000,6.262384,-0.132670,6.320816,5.172278,6.727835,4.997456,7.404609,8.231290,10.189460,0.00022,0.09540,3.27714
0.002,1,0,0.000000,0.000000,6.263328,-0.159708,6.318161,5.174913,6.728353,4.999413,7.402908,8.232263,10.186338,0.00009,0.09541,3.27708
0.003,1,0,0.000000,0.000000,6.264227,-0.206448,6.312791,5.176721,6.728898,5.001927,7.401075,8.232059,10.183880,0.00015,0.09555,3.27723
0.004,1,0,0.000000,0.000000,6.265151,-0.253188,6.307422,5.178529,6.729443,5.004441,7.399242,8.231855,10.181421,0.00013,0.09557,3.27728
0.005,1,0,0.000000,0.000000,6.266083,-0.299928,6.302052,5.180336,6.729988,5.006956,7.397408,8.231652,10.178963,0.00009,0.09535,3.27728
0.006,1,0,0.000000,0.000000,6.266979,-0.377702,6.303188,5.182175,6.730546,5.008920,7.395492,8.232827,10.177125,0.00000,0.09511,3.27763
0.007,1,0,0.000000,0.000000,6.267863,-0.471321,6.307644,5.184030,6.731112,5.010604,7.393531,8.234705,10.175603,0.00009,0.09525,3.27817
0.008,1,0,0.000000,0.000000,6.268654,-0.564940,6.312100,5.185884,6.731678,5.012288,7.391571,8.236584,10.174082,0.00022,0.09550,3.27780
0.009,1,0,0.000000,0.000000,6.269413,-0.658559,6.316557,5.187738,6.732244,5.013971,7.389611,8.238461,10.172560,0.00007,0.09542,3.27696
0.010,1,0,0.000000,0.000000,6.270086,-0.759178,6.317692,5.189764,6.732749,5.015843,7.388429,8.239534,10.170686,0.00015,0.09510,3.27677
0.011,1,0,0.000000,0.000000,6.270731,-0.863372,6.317131,5.191876,6.733222,5.017809,7.387644,8.240196,10.168632,0.00015,0.09518,3.27692
0.012,1,0,0.000000,0.000000,6.271280,-0.967566,6.316570,5.193988,6.733696,5.019776,7.386859,8.240858,10.166578,0.00009,0.09540,3.27713
0.013,1,0,0.000000,0.000000,6.271795,-1.071760,6.316010,5.196100,6.734169,5.021743,7.386075,8.241520,10.164524,-0.00002,0.09551,3.27736
0.014,1,0,0.000000,0.000000,6.272251,-1.149441,6.314430,5.203888,6.734321,5.021752,7.386082,8.241042,10.160330,0.00015,0.09548,3.27734
0.015,1,0,0.000000,0.000000,6.272687,-1.213586,6.312332,5.214573,6.734308,5.020761,7.386493,8.239983,10.155043,0.00013,0.09518,3.27718
0.016,1,0,0.000000,0.000000,6.273195,-1.277730,6.310233,5.225259,6.734296,5.019770,7.386905,8.238924,10.149756,0.00009,0.09517,3.27708
0.017,1,0,0.000000,0.000000,6.273727,-1.341875,6.308135,5.235945,6.734284,5.018779,7.387316,8.237864,10.144469,0.00009,0.09546,3.27700
0.018,1,0,0.000000,1.911187,6.274383,-1.360900,6.303341,5.245028,6.734386,5.018330,7.388731,8.237519,10.141062,0.00013,0.09558,3.27693
0.019,1,0,0.000000,4.479987,6.275080,-1.356889,6.297171,5.253295,6.734548,5.018157,7.390659,8.237539,10.138614,0.00015,0.09536,3.27685
0.020,1,0,0.000000,5.140322,6.275772,-1.352879,6.291001,5.261561,6.734709,5.017983,7.392588,8.237558,10.136166,0.00009,0.09517,3.27712
0.021,1,0,0.000000,5.143980,6.276462,-1.348868,6.284832,5.269828,6.734870,5.017811,7.394516,8.237577,10.133718,0.00024,0.09537,3.27758
0.022,1,0,0.000000,5.147110,6.277109,-1.291529,6.283760,5.274022,6.734930,5.019515,7.396351,8.238500,10.133225,0.00032,0.09557,3.27769
0.023,1,0,0.000000,5.150057,6.277743,-1.206962,6.285290,5.276136,6.734938,5.022178,7.398139,8.239882,10.133732,0.00015,0.09553,3.27761
0.024,1,0,0.000000,5.152236,6.278597,-1.122396,6.286820,5.278251,6.734945,5.024841,7.399927,8.241264,10.134239,0.00039,0.09540,3.27749
0.025,1,0,0.000000,5.154152,6.279528,-1.037829,6.288351,5.280366,6.734953,5.027503,7.401714,8.242646,10.134746,0.00020,0.09542,3.27734
0.026,1,0,0.000000,5.155325,6.280818,-0.916323,6.287596,5.283155,6.734801,5.028436,7.403710,8.243068,10.134735,0.00015,0.09569,3.27733
0.027,1,0,0.000000,5.156244,6.282233,-0.775957,6.285675,5.286288,6.734569,5.028483,7.405812,8.242999,10.134459,-0.00009,0.09592,3.27741
0.028,1,0,0.000000,5.158084,6.283690,-0.635590,6.283753,5.289422,6.734336,5.028532,7.407914,8.242930,10.134184,-0.00024,0.09586,3.27729
0.029,1,0,0.000000,5.160240,6.285162,-0.495224,6.281831,5.292555,6.734103,5.028580,7.410016,8.242861,10.133909,-0.00009,0.09568,3.27706
0.030,1,0,0.000000,5.164421,6.286367,-0.338758,6.280611,5.299069,6.733886,5.028150,7.410268,8.240814,10.133847,-0.00002,0.09587,3.27693
0.031,1,0,0.000000,5.169298,6.287478,-0.174073,6.279748,5.307309,6.733676,5.027476,7.409576,8.237759,10.133894,0.00000,0.09615,3.27685
0.032,1,0,0.000000,5.172678,6.288437,-0.009388,6.278886,5.315550,6.733466,5.026803,7.408884,8.234702,10.133941,0.00002,0.09609,3.27678
0.033,1,0,0.000000,5.175544,6.289343,0.155297,6.278023,5.323790,6.733257,5.026129,7.408192,8.231646,10.133987,0.00007,0.09593,3.27670
0.034,1,0,0.000000,5.173645,6.290334,0.300447,6.278553,5.323113,6.733066,5.023746,7.406498,8.225336,10.134754,0.00009,0.09616,3.27692
0.035,1,0,0.000000,5.170106,6.291354,0.435623,6.279793,5.317883,6.732885,5.020488,7.404294,8.217364,10.135888,0.00015,0.09643,3.27730
0.036,1,0,0.000000,5.165589,6.292455,0.570799,6.281033,5.312653,6.732704,5.017231,7.402089,8.209394,10.137022,-0.00002,0.09647,3.27739
0.037,1,0,0.000000,5.160735,6.293584,0.705975,6.282273,5.307423,6.732522,5.013974,7.399884,8.201422,10.138156,0.00000,0.09635,3.27731
0.038,1,0,0.000000,5.159379,6.294714,0.798973,6.284800,5.306634,6.732321,5.013673,7.399142,8.201424,10.138426,0.00000,0.09629,3.27738
0.039,1,0,0.000000,5.159225,6.295845,0.870437,6.287983,5.308113,6.732109,5.014882,7.399147,8.205496,10.138254,0.00017,0.09652,3.27754
0.040,1,0,0.000000,5.161136,6.296988,0.941900,6.291167,5.309592,6.731896,5.016090,7.399151,8.209568,10.138083,0.00020,0.09673,3.27739
0.041,1,0,0.000000,5.163756,6.298136,1.013363,6.294350,5.311070,6.731684,5.017299,7.399156,8.213641,10.137911,0.00032,0.09660,3.27708
0.042,1,0,0.000000,5.165883,6.299187,1.034301,6.295336,5.315748,6.731581,5.015563,7.399616,8.212545,10.139312,0.00009,0.09626,3.27688
0.043,1,0,0.000000,5.167839,6.300204,1.029440,6.295200,5.322058,6.731534,5.012322,7.400309,8.208812,10.141516,0.00007,0.09629,3.27673
0.044,1,0,0.000000,5.169215,6.300862,1.024580,6.295064,5.328368,6.731486,5.009082,7.401001,8.205078,10.143720,0.00000,0.09652,3.27642
0.045,1,0,0.000000,5.170391,6.301396,1.019720,6.294929,5.334678,6.731439,5.005843,7.401693,8.201344,10.145924,0.00007,0.09637,3.27604
0.046,1,0,0.000000,5.171656,6.301490,0.978162,6.297534,5.339908,6.731257,5.004348,7.403068,8.202667,10.148862,-0.00002,0.09604,3.27646
0.047,1,0,0.000000,5.172952,6.301432,0.917867,6.301538,5.344586,6.731007,5.003744,7.404790,8.206573,10.152176,0.00002,0.09590,3.27730
0.048,1,0,0.000000,5.175266,6.301054,0.857572,6.305542,5.349264,6.730757,5.003140,7.406513,8.210477,10.155490,0.00009,0.09594,3.27759
0.049,1,0,0.000000,5.177930,6.300565,0.797277,6.309547,5.353941,6.730506,5.002537,7.408235,8.214381,10.158804,0.00015,0.09601,3.27759
0.050,1,0,0.000000,5.181967,6.299822,0.706186,6.309161,5.355624,6.730176,5.007038,7.410681,8.228709,10.159866,-0.00002,0.09597,3.27739
0.051,1,0,0.000000,5.186477,6.298991,0.599372,6.306535,5.355776,6.729805,5.014146,7.413496,8.248359,10.159778,0.00015,0.09570,3.27708
0.052,1,0,0.000000,5.189782,6.297863,0.492558,6.303908,5.355928,6.729434,5.021254,7.416311,8.268008,10.159690,-0.00019,0.09547,3.27733
0.053,1,0,0.000000,5.192673,6.296633,0.385744,6.301281,5.356081,6.729063,5.028361,7.419127,8.287658,10.159601,0.00013,0.09553,3.27786
0.054,1,0,0.000000,5.192127,6.295076,0.268145,6.301974,5.353249,6.728681,5.031024,7.421698,8.294409,10.159411,0.00022,0.09563,3.27770
0.055,1,0,0.000000,5.190400,6.293406,0.145039,6.304361,5.348894,6.728293,5.031416,7.424146,8.294574,10.159169,0.00009,0.09547,3.27716
0.056,1,0,0.000000,5.188316,6.291428,0.021933,6.306747,5.344539,6.727906,5.031808,7.426594,8.294739,10.158928,0.00010,0.09513,3.27713
0.057,1,0,0.000000,5.186110,6.289342,-0.101173,6.309134,5.340183,6.727519,5.032201,7.429042,8.294904,10.158686,0.00009,0.09499,3.27736
0.058,1,0,0.000000,5.186896,6.286974,-0.227081,6.309634,5.342028,6.727098,5.032149,7.431633,8.289366,10.157481,0.00007,0.09502,3.27734
0.059,1,0,0.000000,5.188712,6.284507,-0.354418,6.309169,5.347038,6.726662,5.031869,7.434299,8.280914,10.155786,0.00012,0.09508,3.27718
0.060,1,0,0.000000,5.191289,6.281820,-0.481756,6.308704,5.352049,6.726225,5.031589,7.436964,8.272463,10.154089,-0.00013,0.09511,3.27683
0.061,1,0,0.000000,5.194129,6.279057,-0.609094,6.308239,5.357059,6.725788,5.031309,7.439629,8.264011,10.152393,0.00024,0.09487,3.27637
0.062,1,0,0.000000,5.194850,6.276266,-0.720259,6.306534,5.357020,6.725419,5.032173,7.441554,8.261209,10.151389,-0.00013,0.09461,3.27656
0.063,1,0,0.000000,5.194842,6.273465,-0.823167,6.304194,5.354404,6.725084,5.033619,7.443101,8.261291,10.150738,-0.00015,0.09468,3.27710
0.064,1,0,0.000000,5.194037,6.270833,-0.926074,6.301855,5.351788,6.724749,5.035066,7.444649,8.261372,10.150086,0.00000,0.09489,3.27753
0.065,1,0,0.000000,5.192957,6.268258,-1.028981,6.299515,5.349171,6.724414,5.036513,7.446196,8.261453,10.149435,0.00009,0.09482,3.27791
0.066,1,0,0.000000,5.193061,6.265826,-1.118769,6.298094,5.347327,6.724090,5.039390,7.447317,8.258387,10.148346,0.00009,0.09456,3.27790
0.067,1,0,0.000000,5.193573,6.263443,-1.201858,6.297142,5.345877,6.723770,5.042997,7.448219,8.253713,10.147033,0.00009,0.09447,3.27767
0.068,1,0,0.000000,5.194866,6.261111,-1.284947,6.296189,5.344427,6.723451,5.046605,7.449121,8.249039,10.145720,-0.00009,0.09457,3.27759
0.069,1,0,0.000000,5.196428,6.258797,-1.368036,6.295237,5.342978,6.723132,5.050212,7.450023,8.244365,10.144407,0.00007,0.09475,3.27759
0.070,1,0,0.000000,5.197890,6.256692,-1.416572,6.294039,5.343493,6.722644,5.052216,7.450290,8.239521,10.143090,0.00000,0.09485,3.27769
0.071,1,0,0.000000,5.199318,6.254661,-1.447467,6.292717,5.345011,6.722070,5.053402,7.450232,8.234591,10.141769,-0.00002,0.09470,3.27784
0.072,1,0,0.000000,5.200642,6.253072,-1.478362,6.291395,5.346529,6.721497,5.054587,7.450173,8.229661,10.140450,-0.00007,0.09461,3.27759
0.073,1,0,0.000000,5.201929,6.251635,-1.509257,6.290073,5.348048,6.720923,5.055773,7.450115,8.224731,10.139130,0.00015,0.09492,3.27714
0.074,1,0,0.000000,5.203017,6.250586,-1.513972,6.288212,5.348083,6.720335,5.056246,7.449565,8.226612,10.137204,0.00009,0.09522,3.27718
0.075,1,0,0.000000,5.204037,6.249670,-1.505319,6.286076,5.347360,6.719740,5.056355,7.448764,8.231971,10.134970,0.00022,0.09519,3.27748
0.076,1,0,0.000000,5.203236,6.249039,-1.496667,6.283939,5.346637,6.719146,5.056464,7.447963,8.237329,10.132734,0.00000,0.09500,3.27699
0.077,1,0,0.000000,5.201807,6.248507,-1.488014,6.281803,5.345915,6.718551,5.056573,7.447162,8.242687,10.130500,-0.00007,0.09515,3.27607
0.078,1,0,0.000000,5.197405,6.248419,-1.432228,6.279117,5.341523,6.717870,5.053529,7.445549,8.247094,10.128856,0.00002,0.09540,3.27636
0.079,1,0,0.000000,5.191980,6.248484,-1.352378,6.276150,5.335258,6.717144,5.048876,7.443521,8.251015,10.127513,0.00002,0.09548,3.27727
0.080,1,0,0.000000,5.186502,6.249105,-1.272528,6.273183,5.328993,6.716419,5.044222,7.441494,8.254936,10.126170,0.00022,0.09535,3.27719
0.081,1,0,0.000000,5.181005,6.249918,-1.192677,6.270216,5.322729,6.715693,5.039569,7.439467,8.258857,10.124827,0.00017,0.09519,3.27658
0.082,1,0,0.000000,5.178439,6.251152,-1.093670,6.269042,5.321138,6.715362,5.036342,7.437106,8.260059,10.123552,0.00007,0.09541,3.27662
0.083,1,0,0.000000,5.176881,6.252530,-0.984882,6.268781,5.321934,6.715232,5.033844,7.434575,8.259873,10.122311,0.00009,0.09573,3.27700
0.084,1,0,0.000000,5.176301,6.254247,-0.876093,6.268521,5.322730,6.715103,5.031345,7.432043,8.259687,10.121070,0.00031,0.09576,3.27698
0.085,1,0,0.000000,5.176056,6.256082,-0.767305,6.268261,5.323526,6.714973,5.028847,7.429511,8.259501,10.119829,0.00005,0.09555,3.27675
0.086,1,0,0.000000,5.174350,6.258316,-0.656261,6.267095,5.321941,6.715112,5.027139,7.426047,8.261341,10.118470,0.00000,0.09572,3.27672
0.087,1,0,0.000000,5.172142,6.260688,-0.544065,6.265466,5.319139,6.715389,5.025835,7.422107,8.264215,10.117052,-0.00007,0.09608,3.27680
0.088,1,0,0.000000,5.170143,6.263510,-0.431869,6.263837,5.316338,6.715666,5.024531,7.418168,8.267089,10.115633,0.00009,0.09611,3.27692
0.089,1,0,0.000000,5.168216,6.266488,-0.319673,6.262208,5.313537,6.715943,5.023227,7.414228,8.269962,10.114215,0.00007,0.09590,3.27708
0.090,1,0,0.000000,5.168402,6.269916,-0.215899,6.262734,5.316052,6.716256,5.020333,7.410164,8.273250,10.113004,-0.00013,0.09595,3.27713
0.091,1,0,0.000000,5.169315,6.273499,-0.116423,6.264359,5.321283,6.716588,5.016629,7.406038,8.276748,10.111898,0.00007,0.09614,3.27713
0.092,1,0,0.000000,5.170027,6.277434,-0.016948,6.265985,5.326513,6.716919,5.012924,7.401911,8.280246,10.110793,0.00002,0.09631,3.27708
0.093,1,0,0.000000,5.170670,6.281489,0.082527,6.267610,5.331743,6.717251,5.009220,7.397784,8.283743,10.109688,0.00000,0.09632,3.27700
0.094,1,0,0.000000,5.168879,6.285728,0.174651,6.267738,5.330421,6.717786,5.008623,7.393330,8.286983,10.108223,0.00007,0.09610,3.27693
0.095,1,0,0.000000,5.166249,6.290031,0.263023,6.267102,5.325754,6.718425,5.009614,7.388708,8.290091,10.106575,0.00015,0.09621,3.27685
0.096,1,0,0.000000,5.164700,6.294485,0.351394,6.266465,5.321086,6.719064,5.010604,7.384086,8.293198,10.104927,0.00009,0.09656,3.27678
0.097,1,0,0.000000,5.163521,6.298990,0.439765,6.265829,5.316419,6.719703,5.011595,7.379463,8.296306,10.103279,0.00007,0.09660,3.27670
0.098,1,0,0.000000,5.166926,6.303724,0.550725,6.268743,5.316535,6.721380,5.017485,7.375180,8.292964,10.101719,0.00015,0.09629,3.27662
0.099,1,0,0.000000,5.171908,6.308537,0.673217,6.273470,5.319094,6.723586,5.025875,7.371070,8.286329,10.100204,0.00002,0.09632,3.27655
0.100,1,0,0.000000,5.177577,6.313478,0.795710,6.278197,5.321653,6.725791,5.034266,7.366960,8.279696,10.098687,0.00015,0.09661,3.27692
0.101,1,0,0.000000,5.183483,6.318462,0.918203,6.282924,5.324212,6.727997,5.042656,7.362849,8.273061,10.097172,0.00024,0.09659,3.27753
0.102,1,0,0.000000,5.185575,6.323250,1.060592,6.282134,5.323268,6.730425,5.046817,7.358650,8.269201,10.096151,0.00022,0.09640,3.27729
0.103,1,0,0.000000,5.186355,6.327971,1.213140,6.278526,5.320535,6.732966,5.048817,7.354405,8.266758,10.095385,0.00000,0.09640,3.27660
0.104,1,0,0.000000,5.185553,6.332227,1.365688,6.274919,5.317803,6.735507,5.050818,7.350161,8.264316,10.094617,0.00017,0.09655,3.27622
0.105,1,0,0.000000,5.184206,6.336324,1.518236,6.271311,5.315071,6.738049,5.052819,7.345917,8.261872,10.093849,0.00007,0.09662,3.27599
0.106,1,0,0.000000,5.184408,6.339925,1.669676,6.269557,5.317007,6.740570,5.051751,7.341736,8.258923,10.093415,0.00009,0.09655,3.27636
0.107,1,0,0.000000,5.185143,6.343355,1.820551,6.268751,5.321326,6.743079,5.049118,7.337588,8.255713,10.093152,0.00009,0.09631,3.27705
0.108,1,0,0.000000,5.186030,6.346469,1.971425,6.267945,5.325646,6.745589,5.046484,7.333440,8.252504,10.092889,0.00007,0.09621,3.27728
0.109,1,0,0.000000,5.186970,6.349474,2.122299,6.267138,5.329966,6.748099,5.043849,7.329292,8.249295,10.092625,-0.00007,0.09639,3.27728
0.110,1,0,0.000000,5.186181,6.352376,2.213338,6.270089,5.330248,6.750425,5.042293,7.325742,8.246893,10.092384,0.00000,0.09648,3.27738
0.111,1,0,0.000000,5.184797,6.355243,2.273827,6.274957,5.328468,6.752657,5.041287,7.322497,8.244903,10.092155,0.00017,0.09618,3.27754
0.112,1,0,0.000000,5.183397,6.358162,2.334316,6.279825,5.326689,6.754889,5.040281,7.319252,8.242911,10.091926,0.00015,0.09588,3.27759
0.113,1,0,0.000000,5.181991,6.361101,2.394805,6.284693,5.324909,6.757121,5.039275,7.316007,8.240921,10.091697,0.00007,0.09601,3.27759
0.114,1,0,0.000000,5.182587,6.364331,2.381835,6.289500,5.325480,6.759036,5.040236,7.313416,8.239268,10.090986,0.00015,0.09613,3.27759
0.115,1,0,0.000000,5.183872,6.367662,2.331360,6.294275,5.327250,6.760789,5.042202,7.311159,8.237789,10.090030,0.00022,0.09598,3.27759
0.116,1,0,0.000000,5.185963,6.371498,2.280885,6.299050,5.329020,6.762542,5.044168,7.308901,8.236310,10.089073,0.00009,0.09575,3.27774
0.117,1,0,0.000000,5.188330,6.375507,2.230409,6.303825,5.330791,6.764295,5.046134,7.306644,8.234831,10.088117,0.00007,0.09556,3.27797
0.118,1,0,0.000000,5.189933,6.379933,2.123930,6.312130,5.333879,6.766181,5.046181,7.305146,8.231829,10.088120,0.00015,0.09557,3.27775
0.119,1,0,0.000000,5.191274,6.384502,1.988856,6.322238,5.337640,6.768133,5.045247,7.304036,8.228048,10.088612,0.00007,0.09571,3.27729
0.120,1,0,0.000000,5.192712,6.389230,1.853782,6.332345,5.341402,6.770085,5.044313,7.302927,8.224268,10.089105,-0.00007,0.09570,3.27718
0.121,1,0,0.000000,5.194185,6.394012,1.718708,6.342453,5.345163,6.772038,5.043380,7.301816,8.220488,10.089597,0.00009,0.09535,3.27726
0.122,1,0,0.000000,5.196878,6.398877,1.608185,6.344534,5.351561,6.773961,5.042454,7.301540,8.215981,10.089770,0.00007,0.09514,3.27703
0.123,1,0,0.000000,5.199992,6.403771,1.510197,6.342516,5.359305,6.775868,5.041532,7.301691,8.211104,10.089780,0.00000,0.09534,3.27665
0.124,1,0,0.000000,5.203516,6.408691,1.412210,6.340499,5.367050,6.777776,5.040609,7.301840,8.206228,10.089790,0.00022,0.09544,3.27697
0.125,1,0,0.000000,5.207183,6.413619,1.314222,6.338482,5.374794,6.779684,5.039687,7.301991,8.201351,10.089800,0.00015,0.09531,3.27766
0.126,1,0,0.000000,5.210102,6.418241,1.284024,6.332861,5.380707,6.781729,5.038606,7.302298,8.200374,10.090178,0.00015,0.09511,3.27784
0.127,1,0,0.000000,5.212762,6.422758,1.288437,6.325400,5.385684,6.783844,5.037445,7.302686,8.201386,10.090741,0.00000,0.09497,3.27777
0.128,1,0,0.000000,5.214387,6.426783,1.292850,6.317939,5.390660,6.785960,5.036283,7.303074,8.202399,10.091306,0.00002,0.09506,3.27754
0.129,1,0,0.000000,5.215656,6.430640,1.297264,6.310478,5.395637,6.788075,5.035121,7.303462,8.203412,10.091870,-0.00005,0.09527,3.27724
0.130,1,0,0.000000,5.215855,6.434152,1.399249,6.306444,5.397519,6.790423,5.033264,7.304222,8.202536,10.091263,0.00000,0.09528,3.27733
0.131,1,0,0.000000,5.215687,6.437546,1.551052,6.304160,5.397820,6.792890,5.031052,7.305172,8.200695,10.090056,0.00026,0.09500,3.27763
0.132,1,0,0.000000,5.214436,6.440614,1.702855,6.301877,5.398121,6.795356,5.028840,7.306123,8.198854,10.088850,0.00015,0.09497,3.27799
0.133,1,0,0.000000,5.212813,6.443570,1.854658,6.299593,5.398422,6.797822,5.026628,7.307073,8.197013,10.087644,0.00007,0.09528,3.27837
0.134,1,0,0.000000,5.210381,6.446083,2.046566,6.302783,5.397189,6.800760,5.024330,7.308201,8.198227,10.087018,0.00015,0.09539,3.27800
0.135,1,0,0.000000,5.207669,6.448443,2.258950,6.308769,5.395172,6.803939,5.021988,7.309420,8.200999,10.086691,0.00007,0.09525,3.27724
0.136,1,0,0.000000,5.205687,6.450442,2.471334,6.314754,5.393156,6.807118,5.019646,7.310638,8.203772,10.086363,0.00015,0.09517,3.27713
0.137,1,0,0.000000,5.203955,6.452317,2.683717,6.320740,5.391139,6.810297,5.017304,7.311857,8.206544,10.086035,0.00024,0.09530,3.27736
0.138,1,0,0.000000,5.204292,6.453969,2.856874,6.328144,5.391268,6.813739,5.017954,7.313386,8.206718,10.085776,0.00009,0.09557,3.27739
0.139,1,0,0.000000,5.205342,6.455546,3.010004,6.336271,5.392492,6.817315,5.020131,7.315073,8.205566,10.085552,0.00015,0.09570,3.27731
0.140,1,0,0.000000,5.207290,6.456893,3.163133,6.344399,5.393717,6.820890,5.022307,7.316760,8.204414,10.085329,0.00020,0.09550,3.27723
0.141,1,0,0.000000,5.209547,6.458161,3.316262,6.352527,5.394941,6.824466,5.024484,7.318446,8.203261,10.085105,0.00005,0.09540,3.27716
0.142,1,0,0.000000,5.211148,6.459286,3.380599,6.360549,5.397636,6.828311,5.024059,7.320034,8.201664,10.084109,-0.00002,0.09564,3.27728
0.143,1,0,0.000000,5.212523,6.460363,3.399601,6.368518,5.401081,6.832294,5.022305,7.321571,8.199839,10.082720,0.00009,0.09583,3.27751
0.144,1,0,0.000000,5.213170,6.461607,3.418602,6.376488,5.404526,6.836276,5.020552,7.323109,8.198014,10.081330,0.00020,0.09569,3.27744
0.145,1,0,0.000000,5.213566,6.462909,3.437603,6.384457,5.407971,6.840258,5.018798,7.324646,8.196189,10.079941,0.00037,0.09547,3.27721
0.146,1,0,0.000000,5.213498,6.464642,3.373180,6.385093,5.410342,6.844277,5.016167,7.326036,8.196265,10.078678,0.00000,0.09560,3.27723
0.147,1,0,0.000000,5.213270,6.466523,3.266163,6.381985,5.412163,6.848316,5.013087,7.327352,8.197312,10.077480,0.00002,0.09581,3.27738
0.148,1,0,0.000000,5.212491,6.468838,3.159145,6.378877,5.413984,6.852354,5.010007,7.328668,8.198360,10.076283,0.00015,0.09586,3.27729
0.149,1,0,0.000000,5.211521,6.471301,3.052127,6.375769,5.415805,6.856392,5.006928,7.329983,8.199408,10.075085,0.00015,0.09575,3.27706
0.150,1,0,0.000000,5.209967,6.473967,2.905375,6.378792,5.414571,6.860398,5.005512,7.331579,8.201696,10.074038,0.00024,0.09564,3.27703
0.151,1,0,0.000000,5.208213,6.476703,2.738336,6.384946,5.411776,6.864387,5.004947,7.333318,8.204619,10.073069,0.00000,0.09578,3.27710
0.152,1,0,0.000000,5.206559,6.479434,2.571296,6.391100,5.408981,6.868375,5.004381,7.335057,8.207542,10.072100,-0.00007,0.09597,3.27693
0.153,1,0,0.000000,5.204939,6.482164,2.404257,6.397254,5.406186,6.872365,5.003815,7.336795,8.210465,10.071131,0.00015,0.09596,3.27663
0.154,1,0,0.000000,5.204057,6.484809,2.254143,6.399210,5.405516,6.876497,5.002740,7.338089,8.211152,10.071089,-0.00009,0.09566,3.27672
0.155,1,0,0.000000,5.203427,6.487427,2.112671,6.399022,5.405931,6.880704,5.001405,7.339156,8.210697,10.071519,-0.00013,0.09563,3.27702
0.156,1,0,0.000000,5.203032,6.489833,1.971200,6.398835,5.406346,6.884911,5.000071,7.340222,8.210242,10.071949,0.00002,0.09590,3.27688
0.157,1,0,0.000000,5.202718,6.492167,1.829728,6.398647,5.406762,6.889118,4.998736,7.341289,8.209787,10.072379,0.00015,0.09587,3.27650
0.158,1,0,0.000000,5.202068,6.494183,1.730291,6.399153,5.405617,6.893582,4.998789,7.342248,8.211537,10.072577,0.00010,0.09570,3.27652
0.159,1,0,0.000000,5.201303,6.496089,1.652316,6.400012,5.403677,6.898179,4.999551,7.343153,8.214413,10.072657,0.00015,0.09557,3.27675
0.160,1,0,0.000000,5.200778,6.497714,1.574340,6.400872,5.401737,6.902774,5.000313,7.344058,8.217287,10.072737,0.00005,0.09560,3.27727
0.161,1,0,0.000000,5.200337,6.499240,1.496365,6.401731,5.399796,6.907371,5.001075,7.344963,8.220162,10.072817,0.00000,0.09576,3.27796
0.162,1,0,0.000000,5.200787,6.500561,1.447599,6.403067,5.402252,6.912324,4.999622,7.345404,8.218687,10.073247,0.00015,0.09583,3.27795
0.163,1,0,0.000000,5.201544,6.501811,1.413746,6.404647,5.406953,6.917461,4.997038,7.345610,8.214992,10.073856,0.00000,0.09562,3.27757
0.164,1,0,0.000000,5.202717,6.502943,1.379893,6.406227,5.411654,6.922597,4.994454,7.345815,8.211295,10.074466,0.00007,0.09539,3.27754
0.165,1,0,0.000000,5.204033,6.504034,1.346040,6.407807,5.416356,6.927734,4.991871,7.346021,8.207599,10.075075,0.00013,0.09551,3.27769
0.166,1,0,0.000000,5.205102,6.505294,1.337787,6.410381,5.418651,6.932446,4.991291,7.346145,8.202904,10.075268,-0.00010,0.09578,3.27754
0.167,1,0,0.000000,5.206087,6.506613,1.342605,6.413464,5.419719,6.936941,4.991735,7.346227,8.197700,10.075247,0.00009,0.09568,3.27724
0.168,1,0,0.000000,5.206757,6.508558,1.347423,6.416546,5.420787,6.941435,4.992179,7.346309,8.192495,10.075227,-0.00022,0.09533,3.27723
0.169,1,0,0.000000,5.207318,6.510718,1.352241,6.419629,5.421854,6.945930,4.992622,7.346391,8.187291,10.075206,0.00002,0.09527,3.27738
0.170,1,0,0.000000,5.207762,6.513637,1.380026,6.419721,5.424208,6.950132,4.991807,7.346774,8.183562,10.074277,0.00000,0.09537,3.27719
0.171,1,0,0.000000,5.208166,6.516818,1.419536,6.418286,5.427217,6.954184,4.990347,7.347310,8.180586,10.072884,-0.00009,0.09540,3.27680
0.172,1,0,0.000000,5.209079,6.520444,1.459047,6.416852,5.430226,6.958235,4.988888,7.347846,8.177609,10.071490,0.00015,0.09535,3.27697
0.173,1,0,0.000000,5.210168,6.524224,1.498557,6.415417,5.433236,6.962286,4.987429,7.348382,8.174633,10.070098,0.00013,0.09502,3.27743
0.174,1,0,0.000000,5.212138,6.528221,1.579734,6.416483,5.436021,6.966359,4.987730,7.348560,8.174056,10.070005,0.00000,0.09469,3.27744
0.175,1,0,0.000000,5.214411,6.532292,1.682184,6.418826,5.438694,6.970443,4.988929,7.348557,8.174706,10.070577,0.00015,0.09479,3.27721
