"Time","60 Right DS","59 Left DS","58 FLr Sw of","57 FLr Sw on","56 FLl Sw of","54 HLr Sw of","55 FLl Sw on","53 HLr Sw on","52 HLl Sw of","51 HLl Sw on","v6 L Mos","v4 R Mos","67 xCoM","37 CoMy (cm)","v5 L COP","v3 R COP","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)"
4.41,0,1,0,0,0,0,0,0,0,0,8.088056,-5.297612,5.298142,-4.598842,13.385668,0.000000,4.056858,6.206841,4.237053,7.180033
4.42,0,1,0,0,0,0,0,0,0,0,8.053144,-5.312881,5.313573,-4.144584,13.366024,0.000000,4.024045,6.208070,4.271774,7.159514
4.43,0,1,0,0,0,0,0,0,0,1,8.012823,-5.301376,5.301766,-3.743472,13.314199,0.000000,4.010915,6.177986,4.272879,7.136075
4.44,0,0,0,0,0,0,0,0,0,0,4.804267,-5.215845,5.215327,-3.770265,10.020111,0.000000,4.008808,6.175235,4.274164,7.112909
4.45,0,0,0,0,0,0,0,0,0,0,-5.244208,-5.244208,5.245036,-3.897224,0.000000,0.000000,3.998924,6.189376,4.257381,7.173387
4.46,0,0,0,0,0,0,0,0,0,0,-5.137211,-5.137211,5.137086,-4.167622,0.000000,0.000000,3.956559,6.197084,4.238099,7.048120
4.47,0,0,0,0,0,0,0,0,0,0,-5.047431,-5.047431,5.046268,-4.026154,0.000000,0.000000,3.946068,6.217627,4.242325,7.016976
4.48,0,0,0,0,0,0,0,0,0,0,-5.088804,-5.088804,5.087753,-3.152212,0.000000,0.000000,3.934552,6.199381,4.254934,6.943905
4.49,0,0,1,0,0,0,0,0,0,0,-5.131880,-5.131880,5.131201,-1.808838,0.000000,0.000000,3.947110,6.220992,4.260468,6.868935
4.50,1,0,0,0,0,0,0,0,0,0,-5.257145,-1.146627,5.256924,-0.653785,0.000000,4.110518,3.969981,6.228772,4.250489,6.867545
4.51,1,0,0,0,0,0,0,0,0,0,-5.277126,-1.147695,5.277706,-0.748950,0.000000,4.129431,3.975340,6.228535,4.281928,6.890182
4.52,1,0,0,0,0,0,0,0,0,0,-5.118586,-0.966347,5.117343,-1.598310,0.000000,4.152239,4.003344,6.243397,4.306185,6.955802
4.53,1,0,0,0,0,0,0,0,0,0,-5.021639,-0.865321,5.021070,-2.452181,0.000000,4.156318,4.029474,6.234755,4.308066,6.900927
4.54,1,0,0,0,0,0,0,0,1,0,-5.045584,-0.881722,5.045699,-2.950915,0.000000,4.163862,4.038697,6.224024,4.297506,6.772291
4.55,1,0,0,0,0,0,1,0,0,0,-5.024051,-0.855987,5.024687,-2.609812,0.000000,4.168064,4.035032,6.243256,4.300946,6.576663
4.56,1,0,0,0,0,0,0,0,0,0,-4.913074,-0.743773,4.911717,-1.177662,0.000000,4.169301,4.076782,6.223578,4.279351,6.519919
4.57,1,0,0,0,0,0,0,0,0,0,-5.162419,-1.016371,5.162613,1.852084,0.000000,4.146049,3.985461,6.208168,4.295592,6.522323
4.58,1,0,0,0,0,0,0,0,0,0,-5.531494,-1.375239,5.533361,4.814648,0.000000,4.156255,4.037582,6.180040,4.277541,6.542763
4.59,1,0,0,0,0,0,0,0,0,0,-5.634351,-1.472738,5.634322,6.054125,0.000000,4.161613,4.086940,6.126042,4.239726,6.552654
4.60,1,0,0,0,0,0,0,0,0,0,-5.580621,-1.428780,5.580879,5.203691,0.000000,4.151840,4.088918,6.109149,4.227676,6.535868
4.61,1,0,0,0,0,0,0,0,0,0,-5.464860,-1.314512,5.464064,3.778616,0.000000,4.150348,4.074104,6.107344,4.225727,6.533214
4.62,1,0,0,0,0,0,0,0,0,0,-5.480474,-1.303968,5.479521,3.078891,0.000000,4.176505,4.092700,6.153861,4.258827,6.546193
4.63,1,0,0,0,0,0,0,1,0,0,-5.566647,-1.390698,5.566994,3.106055,0.000000,4.175948,4.083912,6.208647,4.261769,6.547095
4.64,0,0,0,0,0,0,0,0,0,0,-5.584508,-5.584508,5.584009,3.244133,0.000000,0.000000,4.101659,6.265284,4.282587,6.538915
4.65,0,0,0,0,0,0,0,0,0,0,-5.630812,-5.630812,5.630887,3.426706,0.000000,0.000000,4.115847,6.250498,4.117649,6.534449
4.66,0,0,0,0,0,0,0,0,0,0,-5.667853,-5.667853,5.668228,3.360351,0.000000,0.000000,4.107917,6.193430,4.043159,6.524624
4.67,0,0,0,0,0,0,0,0,0,0,-5.719561,-5.719561,5.720440,3.009807,0.000000,0.000000,4.131341,6.107511,4.227448,6.531617
4.68,0,0,0,0,0,0,0,0,0,0,-5.684719,-5.684719,5.684968,2.024584,0.000000,0.000000,4.123931,6.054995,4.193923,6.555940
4.69,0,0,0,0,1,0,0,0,0,0,-5.581918,-5.581918,5.581478,1.049720,0.000000,0.000000,4.134082,6.054869,4.175233,6.597255
4.70,0,1,0,0,0,0,0,0,0,0,7.080402,-5.554835,5.554621,0.565526,12.635238,0.000000,4.116830,6.008227,4.084413,6.626160
4.71,0,1,0,0,0,0,0,0,0,0,6.970195,-5.631980,5.632921,0.523347,12.602175,0.000000,4.110461,5.967873,4.002554,6.634643
4.72,0,1,0,0,0,0,0,0,0,0,6.951355,-5.646728,5.647994,0.436597,12.598083,0.000000,4.102106,6.008483,3.854822,6.589839
4.73,0,1,0,1,0,1,0,0,0,0,7.051758,-5.547222,5.546628,0.011975,12.598981,0.000000,4.130333,6.010747,3.771004,6.588260
4.74,0,1,0,0,0,0,0,0,0,0,7.024260,-5.575392,5.577184,-0.592770,12.599652,0.000000,4.112526,6.008744,3.742616,6.591037
4.75,0,1,0,0,0,0,0,0,0,0,7.012459,-5.577254,5.579022,-1.649287,12.589713,0.000000,4.142311,6.017909,3.766124,6.571293
4.76,0,1,0,0,0,0,0,0,0,0,7.237785,-5.368603,5.368393,-2.974978,12.606387,0.000000,4.194803,6.023011,3.817415,6.582479
4.77,0,1,0,0,0,0,0,0,0,0,7.382009,-5.238334,5.237506,-4.067048,12.620343,0.000000,4.309984,6.048870,3.840309,6.571323
4.78,0,1,0,0,0,0,0,0,0,0,7.412907,-5.229263,5.228813,-4.045240,12.642170,0.000000,4.282980,6.069895,3.867585,6.572486
4.79,0,1,0,0,0,0,0,0,0,0,7.434700,-5.230731,5.229592,-3.095424,12.665432,0.000000,4.236497,6.074952,3.904739,6.589988
4.80,0,1,0,0,0,0,0,0,0,0,7.329654,-5.331828,5.331258,-2.115480,12.661482,0.000000,4.198054,6.076138,3.907064,6.584839
4.81,0,1,0,0,0,0,0,0,0,0,7.309649,-5.357944,5.359077,-2.342548,12.667593,0.000000,4.140510,6.059479,3.924694,6.608423
4.82,0,1,0,0,0,0,0,0,0,0,7.459074,-5.185670,5.185315,-3.472890,12.644745,0.000000,4.057617,6.032949,3.904690,6.612103
4.83,0,1,0,0,0,0,0,0,0,0,7.632604,-4.987835,4.987109,-4.678050,12.620439,0.000000,4.003138,6.015842,3.871705,6.604574
4.84,0,1,0,0,0,0,0,0,0,0,7.634734,-4.986578,4.986310,-4.624003,12.621311,0.000000,3.973859,6.003121,3.842031,6.617623
4.85,0,1,0,0,0,0,0,0,0,1,7.622933,-5.016623,5.015800,-4.029168,12.639556,0.000000,3.960524,6.007924,3.843089,6.631206
4.86,0,0,0,0,0,0,0,0,0,0,-5.070444,-5.070444,5.070783,-3.216565,0.000000,0.000000,3.962079,6.041098,3.832273,6.671993
4.87,0,0,0,0,0,0,0,0,0,0,-4.957452,-4.957452,4.956143,-2.940791,0.000000,0.000000,3.963337,6.033140,3.823664,6.589623
4.88,0,0,0,0,0,0,0,0,0,0,-4.979430,-4.979430,4.978503,-2.369302,0.000000,0.000000,3.990590,6.023819,3.827097,6.692719
4.89,0,0,1,0,0,0,0,0,0,0,-5.046503,-5.046503,5.047037,-1.945051,0.000000,0.000000,4.040156,6.020621,3.800594,6.837012
4.90,1,0,0,0,0,0,0,0,0,0,-5.009619,-1.043440,5.009397,-1.504363,0.000000,3.966179,4.127044,6.021232,3.811292,6.822071
4.91,1,0,0,0,0,0,0,0,0,0,-4.984755,-1.014033,4.984664,-1.279903,0.000000,3.970722,4.109699,6.029958,3.819548,6.807494
4.92,1,0,0,0,0,0,0,0,0,0,-5.033246,-1.056750,5.034590,-0.655471,0.000000,3.976496,4.130844,6.041603,3.823147,6.865240
4.93,1,0,0,0,0,0,0,0,0,0,-5.060900,-1.076375,5.061120,0.160988,0.000000,3.984526,4.132597,6.010793,3.835901,6.876625
4.94,1,0,0,0,0,0,0,0,1,0,-5.143888,-1.161045,5.145108,1.310389,0.000000,3.982843,4.141727,6.008821,3.823552,6.699605
4.95,1,0,0,0,0,0,0,0,0,0,-5.208060,-1.231024,5.208639,1.658043,0.000000,3.977036,4.140860,6.032510,3.812967,6.599499
4.96,1,0,0,0,0,0,1,0,0,0,-5.253037,-1.262193,5.255427,2.289114,0.000000,3.990844,4.175570,6.024105,3.802186,6.656072
4.97,1,0,0,0,0,0,0,0,0,0,-5.150997,-1.163960,5.147964,2.836289,0.000000,3.987037,4.180758,6.042928,3.798156,6.642624
4.98,1,0,0,0,0,0,0,0,0,0,-5.423024,-1.443808,5.423902,4.253408,0.000000,3.979216,4.147960,6.144428,3.788146,6.668725
4.99,1,0,0,0,0,0,0,0,0,0,-5.566254,-1.583999,5.566182,4.794113,0.000000,3.982255,4.176150,6.166602,3.786246,6.666707
5.00,1,0,0,0,0,0,0,0,0,0,-5.479176,-1.482160,5.477654,4.413963,0.000000,3.997016,4.156925,6.115338,3.837378,6.658435
5.01,1,0,0,0,0,0,0,0,0,0,-5.457747,-1.442675,5.457368,3.446227,0.000000,4.015072,4.166697,5.996363,3.871786,6.647516
5.02,1,0,0,0,0,0,0,0,0,0,-5.433524,-1.424483,5.432883,3.183889,0.000000,4.009041,4.155473,6.047612,3.862952,6.658628
5.03,1,0,0,0,0,0,0,1,0,0,-5.551528,-1.537389,5.550595,3.932878,0.000000,4.014140,4.181755,6.055424,3.846483,6.667093
5.04,0,0,0,0,0,0,0,0,0,0,-5.707543,-5.707543,5.707388,4.267932,0.000000,0.000000,4.147584,5.995824,3.827761,6.667319
5.05,0,0,0,0,0,0,0,0,0,0,-5.701718,-5.701718,5.702354,3.606082,0.000000,0.000000,4.168492,5.923401,3.741981,6.691974
5.06,0,0,0,0,0,0,0,0,0,0,-5.555904,-5.555904,5.554993,1.895662,0.000000,0.000000,4.164878,5.882758,3.721744,6.693783
5.07,0,0,0,0,0,0,0,0,0,0,-5.472241,-5.472241,5.471548,0.280775,0.000000,0.000000,4.189933,5.861074,3.830971,6.714206
5.08,0,0,0,0,0,0,0,0,0,0,-5.445619,-5.445619,5.445182,-0.754464,0.000000,0.000000,4.200344,5.856606,3.866657,6.709767
5.09,0,0,0,0,0,0,0,0,0,0,-5.396529,-5.396529,5.395500,-1.105851,0.000000,0.000000,4.200275,5.847134,3.931330,6.749635
5.10,0,0,0,0,0,0,0,0,0,0,-5.377493,-5.377493,5.375890,-1.086477,0.000000,0.000000,4.192563,5.874896,3.915499,6.721296
5.11,0,0,0,0,1,0,0,0,0,0,-5.422387,-5.422387,5.422109,-1.038164,0.000000,0.000000,4.182635,5.829735,3.858930,6.745752
5.12,0,1,0,0,0,0,0,0,0,0,7.088701,-5.398229,5.397122,-1.297086,12.486930,0.000000,4.176855,5.788655,3.728244,6.698954
5.13,0,1,0,0,0,0,0,0,0,0,7.154629,-5.314071,5.314005,-1.705433,12.468699,0.000000,4.189955,5.763434,3.610430,6.705717
5.14,0,1,0,0,0,0,0,0,0,0,7.202654,-5.272304,5.272314,-1.529483,12.474957,0.000000,4.201655,5.772972,3.553472,6.702976
5.15,0,1,0,1,0,1,0,0,0,0,7.167643,-5.324037,5.322730,-0.996314,12.491679,0.000000,4.231975,5.790074,4.076210,6.700586
5.16,0,1,0,0,0,0,0,0,0,0,7.035509,-5.468420,5.469396,-1.428634,12.503929,0.000000,4.182198,5.814134,4.134917,6.688945
5.17,0,1,0,0,0,0,0,0,0,0,7.209785,-5.278397,5.279601,-3.344383,12.488182,0.000000,4.115223,5.796489,3.726244,6.690402
5.18,0,1,0,0,0,0,0,0,0,0,7.650138,-4.874797,4.873375,-5.497991,12.524935,0.000000,4.059321,5.806755,3.739912,6.717548
5.19,0,1,0,0,0,0,0,0,0,0,7.642769,-4.879163,4.878841,-5.949734,12.521933,0.000000,4.003598,5.826357,3.749617,6.696206
5.20,0,1,0,0,0,0,0,0,0,0,7.550336,-4.987286,4.987547,-5.098712,12.537622,0.000000,4.020281,5.818999,3.738051,6.719661
5.21,0,1,0,0,0,0,0,0,0,0,7.595131,-4.975540,4.975932,-4.194168,12.570671,0.000000,4.048965,5.830163,3.801558,6.740967
5.22,0,1,0,0,0,0,0,0,0,0,7.668780,-4.915350,4.916247,-4.102763,12.584131,0.000000,4.069831,5.805549,3.723034,6.778129
5.23,0,1,0,0,0,0,0,0,0,0,7.783881,-4.820541,4.820823,-3.970497,12.604423,0.000000,4.019869,5.786999,3.702162,6.818461
5.24,0,1,0,0,0,0,0,0,0,1,7.728475,-4.844780,4.845347,-3.149212,12.573255,0.000000,4.015447,5.800456,3.691622,6.772990
5.25,0,0,0,0,0,0,0,0,0,0,-4.941735,-4.941735,4.942687,-1.880311,0.000000,0.000000,3.999720,5.787751,3.693749,6.726943
5.26,0,0,0,0,0,0,0,0,0,0,-4.970028,-4.970028,4.970107,-0.901305,0.000000,0.000000,3.993984,5.774111,3.710972,6.773038
5.27,0,0,0,0,0,0,0,0,0,0,-4.992719,-4.992719,4.993697,-0.428957,0.000000,0.000000,4.027883,5.763644,3.693114,6.841544
5.28,0,0,0,0,0,0,0,0,0,0,-4.969795,-4.969795,4.970067,-0.376925,0.000000,0.000000,4.099133,5.787221,3.675570,6.827340
5.29,0,0,0,0,0,0,0,0,0,0,-4.951313,-4.951313,4.951353,-0.099813,0.000000,0.000000,4.161916,5.797741,3.709273,6.706917
5.30,0,0,0,0,0,0,0,0,0,0,-5.011048,-5.011048,5.012006,0.507532,0.000000,0.000000,4.243300,5.784262,3.724944,6.641110
5.31,0,0,0,0,0,0,0,0,0,0,-5.079245,-5.079245,5.080516,1.517830,0.000000,0.000000,4.328799,5.779215,3.726873,6.598951
5.32,0,0,0,0,0,0,0,0,1,0,-5.152932,-5.152932,5.154226,2.660111,0.000000,0.000000,4.430164,5.780627,3.719395,6.625901
5.33,0,0,0,0,0,0,0,0,0,0,-5.238304,-5.238304,5.237534,3.805462,0.000000,0.000000,4.491724,5.773405,3.709864,6.600613
5.34,0,0,1,0,0,0,0,0,0,0,-5.354291,-5.354291,5.353699,4.412916,0.000000,0.000000,4.477884,5.768731,3.709091,6.628913
5.35,1,0,0,0,0,0,0,0,0,0,-5.428883,-1.317140,5.429522,4.236520,0.000000,4.111742,4.552684,5.776245,3.669982,6.598508
5.36,1,0,0,0,0,0,0,0,0,0,-5.344288,-1.220466,5.343419,3.300312,0.000000,4.123823,4.555344,5.766590,3.695572,6.615440
5.37,1,0,0,0,0,0,0,0,0,0,-5.290899,-1.177755,5.290904,2.296596,0.000000,4.113144,4.552152,5.780442,3.689768,6.584533
5.38,1,0,0,0,0,0,0,0,0,0,-5.301761,-1.193338,5.300694,1.423176,0.000000,4.108424,4.548624,5.770536,3.663443,6.599114
5.39,1,0,0,0,0,0,0,0,0,0,-5.297478,-1.200980,5.297511,0.658530,0.000000,4.096498,4.527651,5.786463,3.665235,6.591613
5.40,1,0,0,0,0,0,1,0,0,0,-5.204006,-1.120972,5.203266,0.216760,0.000000,4.083034,4.519479,5.796163,3.648104,6.623293
5.41,1,0,0,0,0,0,0,0,0,0,-5.200251,-1.095310,5.199694,0.772694,0.000000,4.104941,4.541907,5.809279,3.668219,6.608506
5.42,1,0,0,0,0,0,0,0,0,0,-5.367910,-1.237049,5.367851,1.939276,0.000000,4.130861,4.590655,5.873530,3.674769,6.610676
5.43,1,0,0,0,0,0,0,0,0,0,-5.522811,-1.424368,5.524474,2.940738,0.000000,4.098443,4.514078,6.036056,3.668959,6.614377
5.44,1,0,0,0,0,0,0,0,0,0,-5.458104,-1.346865,5.458782,2.921677,0.000000,4.111239,4.514578,6.171995,3.713221,6.633984
5.45,1,0,0,0,0,0,0,0,0,0,-5.451674,-1.340257,5.452215,2.677048,0.000000,4.111418,4.522914,6.208823,3.692757,6.652125
5.46,1,0,0,0,0,0,0,0,0,0,-5.509290,-1.386989,5.510753,2.462379,0.000000,4.122300,4.557242,6.247328,3.688397,6.637467
5.47,1,0,0,0,0,0,0,0,0,0,-5.536667,-1.425225,5.536941,2.804820,0.000000,4.111442,4.552473,6.338890,3.670571,6.673313
5.48,1,0,0,0,0,0,0,0,0,0,-5.551987,-1.444444,5.551303,3.089050,0.000000,4.107543,4.498521,6.442353,3.715805,6.669982
5.49,1,0,0,0,0,0,0,0,0,0,-5.652779,-1.507042,5.653344,3.840762,0.000000,4.145736,4.559840,6.478021,3.749093,6.666626
5.50,1,0,0,0,0,0,0,0,0,0,-5.718493,-1.542272,5.718483,4.384036,0.000000,4.176221,4.558397,6.507163,3.802372,6.693717
5.51,1,0,0,0,0,0,0,0,0,0,-5.829140,-1.684033,5.830041,4.662959,0.000000,4.145107,4.542801,6.491401,3.742431,6.691383
5.52,1,0,0,0,0,0,0,1,0,0,-5.852172,-1.722422,5.853783,4.036461,0.000000,4.129749,4.532298,6.490468,3.734743,6.692091
5.53,0,0,0,0,0,0,0,0,0,0,-5.753378,-5.753378,5.752421,3.037158,0.000000,0.000000,4.550812,6.550177,3.769974,6.702148
5.54,0,0,0,0,0,0,0,0,0,0,-5.736323,-5.736323,5.735978,2.109537,0.000000,0.000000,4.570440,6.464506,3.817402,6.683125
5.55,0,0,0,0,0,0,0,0,0,0,-5.752532,-5.752532,5.751696,1.831505,0.000000,0.000000,4.565218,6.417171,3.735920,6.689457
5.56,0,1,0,0,1,0,0,0,0,0,7.350047,-5.756300,5.754457,2.115063,13.106347,0.000000,4.569504,6.438046,3.803070,6.665865
5.57,0,1,0,0,0,0,0,0,0,0,7.269374,-5.845230,5.845397,2.877690,13.114604,0.000000,4.587200,6.434137,3.909929,6.680112
5.58,0,1,0,0,0,0,0,0,0,0,7.188960,-5.939993,5.940113,3.418640,13.128953,0.000000,4.601216,6.442859,4.222041,6.685485
5.59,0,1,0,0,0,0,0,0,0,0,7.093724,-6.017377,6.018351,3.398404,13.111101,0.000000,4.614825,6.445764,4.064978,6.665197
5.60,0,1,0,0,0,0,0,0,0,0,7.197453,-5.928642,5.927711,2.466120,13.126095,0.000000,4.609498,6.429000,4.182855,6.696612
5.61,0,1,0,0,0,0,0,0,0,0,7.215097,-5.892286,5.892011,1.267832,13.107384,0.000000,4.616913,6.437030,4.205653,6.669362
5.62,0,1,0,0,0,0,0,0,0,0,7.239762,-5.836673,5.836433,0.054727,13.076435,0.000000,4.625781,6.408915,4.189091,6.665371
5.63,0,1,0,0,0,1,0,0,0,0,7.282731,-5.775683,5.775308,-0.546200,13.058414,0.000000,4.628364,6.380119,4.248776,6.677942
5.64,0,1,0,1,0,0,0,0,0,0,7.326299,-5.749772,5.748570,-0.796028,13.076071,0.000000,4.647352,6.409271,4.252997,6.668823
5.65,0,1,0,0,0,0,0,0,0,0,7.253958,-5.801095,5.801290,-1.237034,13.055053,0.000000,4.669014,6.383527,4.210185,6.671121
5.66,0,1,0,0,0,0,0,0,0,0,7.328645,-5.743546,5.743879,-2.575707,13.072191,0.000000,4.661179,6.363672,4.211360,6.707846
5.67,0,1,0,0,0,0,0,0,0,0,7.610991,-5.495040,5.494908,-4.363730,13.106032,0.000000,4.510817,6.367018,4.264362,6.739596
5.68,0,1,0,0,0,0,0,0,0,0,7.832336,-5.335851,5.335777,-5.368802,13.168187,0.000000,4.425247,6.371676,4.258877,6.796937
5.69,0,1,0,0,0,0,0,0,0,1,7.850808,-5.390221,5.389991,-5.199958,13.241029,0.000000,4.530599,6.369062,4.279720,6.874448
5.70,0,0,0,0,0,0,0,0,0,0,-5.410525,-5.410525,5.410909,-4.405384,0.000000,0.000000,4.470750,6.371034,4.250535,6.766271
5.71,0,0,0,0,0,0,0,0,0,0,-5.357273,-5.357273,5.356586,-3.840296,0.000000,0.000000,4.424922,6.372364,4.240053,6.666270
5.72,0,0,0,0,0,0,0,0,0,0,-5.320744,-5.320744,5.319062,-3.368119,0.000000,0.000000,4.421711,6.398759,4.259122,6.664358
5.73,0,0,0,0,0,0,0,0,0,0,-5.333007,-5.333007,5.332522,-2.690248,0.000000,0.000000,4.430602,6.387009,4.245584,6.727345
5.74,0,0,0,0,0,0,0,0,0,0,-5.389924,-5.389924,5.390176,-1.550179,0.000000,0.000000,4.440691,6.415182,4.251632,6.693638
5.75,0,0,0,0,0,0,0,0,0,0,-5.433443,-5.433443,5.433267,-0.419722,0.000000,0.000000,4.446107,6.405884,4.247624,6.715268
5.76,0,0,0,0,0,0,0,0,0,0,-5.533023,-5.533023,5.533958,0.598198,0.000000,0.000000,4.475291,6.369082,4.287386,6.772079
5.77,0,0,1,0,0,0,0,0,0,0,-5.544001,-4.467476,5.544125,1.123575,0.000000,1.076525,4.481890,6.373603,4.259492,6.766583
5.78,1,0,0,0,0,0,0,0,0,0,-5.551020,-1.159411,5.550135,1.375201,0.000000,4.391608,4.542793,6.361565,4.239695,6.836163
5.79,1,0,0,0,0,0,0,0,0,0,-5.586868,-1.187492,5.587971,1.460645,0.000000,4.399375,4.540035,6.352505,4.257211,6.934721
5.80,1,0,0,0,0,0,0,0,0,0,-5.603249,-1.181160,5.604478,1.510367,0.000000,4.422088,4.541819,6.385953,4.305707,7.054817
5.81,1,0,0,0,0,0,0,0,0,0,-5.621047,-1.195324,5.621398,1.712426,0.000000,4.425723,4.566318,6.379923,4.283345,7.061298
5.82,1,0,0,0,0,0,0,0,1,0,-5.627593,-1.191494,5.626968,2.039656,0.000000,4.436099,4.600581,6.429238,4.271281,6.973381
5.83,1,0,0,0,0,0,0,0,0,0,-5.725645,-1.294147,5.725595,2.248676,0.000000,4.431498,4.583302,6.428496,4.279234,6.929677
5.84,1,0,0,0,0,0,1,0,0,0,-5.764110,-1.326906,5.764848,2.207483,0.000000,4.437204,4.616595,6.442974,4.268275,6.941549
5.85,1,0,0,0,0,0,0,0,0,0,-5.649834,-1.211863,5.649160,2.197595,0.000000,4.437970,4.610962,6.465504,4.259988,6.959937
5.86,1,0,0,0,0,0,0,0,0,0,-5.759265,-1.320215,5.758980,2.705730,0.000000,4.439051,4.616804,6.552290,4.259977,6.997747
5.87,1,0,0,0,0,0,0,0,0,0,-5.914689,-1.479085,5.915906,3.343744,0.000000,4.435605,4.619793,6.671947,4.255477,7.013899
5.88,1,0,0,0,0,0,0,0,0,0,-5.901279,-1.476501,5.901666,3.599540,0.000000,4.424778,4.602328,6.566606,4.258739,6.972698
5.89,1,0,0,0,0,0,0,0,0,0,-5.926669,-1.495276,5.927479,3.239486,0.000000,4.431393,4.602571,6.489488,4.260849,6.923675
5.90,1,0,0,0,0,0,0,0,0,0,-5.925503,-1.488700,5.926100,2.474320,0.000000,4.436803,4.615958,6.417703,4.274255,6.899891
5.91,1,0,0,0,0,0,0,0,0,0,-5.869607,-1.433075,5.869144,1.731984,0.000000,4.436532,4.633473,6.376181,4.238407,6.904662
5.92,1,0,0,0,0,0,0,0,0,0,-5.855558,-1.417504,5.855296,1.488672,0.000000,4.438055,4.605383,6.337558,4.267628,6.937504
5.93,1,0,0,0,0,0,0,1,0,0,-5.883527,-1.445080,5.882797,1.652783,0.000000,4.438446,4.619101,6.370648,4.255666,6.939648
5.94,0,0,0,0,0,0,0,0,0,0,-6.002520,-6.002520,6.002977,1.805159,0.000000,0.000000,4.613231,6.335084,4.258597,6.971366
5.95,0,0,0,0,0,0,0,0,0,0,-5.960140,-5.960140,5.960207,0.995118,0.000000,0.000000,4.613462,6.306745,4.215528,6.971875
5.96,0,0,0,0,0,0,0,0,0,0,-5.833310,-5.833310,5.833213,-0.158143,0.000000,0.000000,4.605312,6.265127,4.135814,6.987269
5.97,0,0,0,0,0,0,0,0,0,0,-5.757320,-5.757320,5.756912,-1.432844,0.000000,0.000000,4.616000,6.196688,4.128470,7.013352
5.98,0,0,0,0,0,0,0,0,0,0,-5.741360,-5.741360,5.741489,-2.046422,0.000000,0.000000,4.612091,6.145833,4.208388,7.011274
5.99,0,0,0,0,0,0,0,0,0,0,-5.664664,-5.664664,5.663976,-2.452703,0.000000,0.000000,4.638044,6.083931,4.238919,7.013524
6.00,0,0,0,0,0,0,0,0,0,0,-5.654341,-5.654341,5.654834,-2.369227,0.000000,0.000000,4.627900,6.021577,4.337172,6.985517
6.01,0,0,0,0,1,0,0,0,0,0,-5.648284,-5.648284,5.647522,-2.210460,0.000000,0.000000,4.644972,5.937262,4.486376,6.966780
6.02,0,0,0,0,0,0,0,0,0,0,-2.498248,-5.658573,5.658107,-1.865418,3.160325,0.000000,4.657678,5.876620,4.344815,6.983198
6.03,0,1,0,0,0,0,0,0,0,0,7.151237,-5.627266,5.626710,-1.698523,12.778503,0.000000,4.659123,5.812254,4.252479,6.965665
6.04,0,1,0,0,0,0,0,0,0,0,7.112596,-5.625576,5.624581,-1.687736,12.738172,0.000000,4.670398,5.788979,4.211084,6.948052
6.05,0,1,0,0,0,0,0,0,0,0,7.161943,-5.617471,5.617299,-2.050814,12.779413,0.000000,4.648202,5.788726,4.053879,6.989763
6.06,0,1,0,0,0,1,0,0,0,0,7.229784,-5.529643,5.529300,-2.349712,12.759427,0.000000,4.652130,5.797691,4.133165,6.959461
6.07,0,1,0,0,0,0,0,0,0,0,7.286281,-5.473096,5.473045,-2.694201,12.759377,0.000000,4.660489,5.799574,4.146003,6.959449
6.08,0,1,0,1,0,0,0,0,0,0,7.223040,-5.535697,5.537489,-2.887628,12.758737,0.000000,4.663312,5.815190,4.167128,6.942864
6.09,0,1,0,0,0,0,0,0,0,0,7.357415,-5.418884,5.418847,-3.641996,12.776299,0.000000,4.574640,5.844362,4.177728,6.932069
6.10,0,1,0,0,0,0,0,0,0,0,7.456728,-5.288843,5.288676,-4.746261,12.745571,0.000000,4.441203,5.797691,4.170730,6.946488
6.11,0,1,0,0,0,0,0,0,0,0,7.600538,-5.196571,5.197078,-5.934600,12.797109,0.000000,4.177856,5.800458,4.267852,6.996264
6.12,0,1,0,0,0,0,0,0,0,0,7.791992,-5.037820,5.036887,-6.553788,12.829812,0.000000,4.103641,5.784918,4.261563,7.046010
6.13,0,1,0,0,0,0,0,0,0,0,7.847634,-4.995313,4.994400,-6.276139,12.842947,0.000000,4.123786,5.787932,4.262242,7.055696
6.14,0,1,0,0,0,0,0,0,0,0,7.831099,-5.003116,5.001529,-5.082922,12.834215,0.000000,4.198824,5.776118,4.231208,7.058277
6.15,0,1,0,0,0,0,0,0,0,0,7.784308,-5.067236,5.066931,-3.317990,12.851544,0.000000,4.113402,5.781662,4.222647,7.070247
6.16,0,1,0,0,0,0,0,0,0,0,7.674307,-5.177956,5.178074,-1.757876,12.852263,0.000000,4.066908,5.785808,4.236087,7.067729
6.17,0,1,0,0,0,0,0,0,0,0,7.623880,-5.207953,5.208716,-1.049866,12.831833,0.000000,4.062218,5.780796,4.227593,7.049934
6.18,0,1,0,0,0,0,0,0,0,1,4.482721,-5.170581,5.171499,-1.023188,9.653302,0.000000,4.061924,5.752577,4.184546,7.044859
6.19,0,0,0,0,0,0,0,0,0,0,-5.130727,-5.130727,5.131053,-1.331003,0.000000,0.000000,4.051817,5.749484,4.209684,7.104117
6.20,0,0,0,0,0,0,0,0,0,0,-5.105069,-5.105069,5.105404,-1.367723,0.000000,0.000000,4.049234,5.764693,4.217643,7.137077
6.21,0,0,0,0,0,0,0,0,0,0,-5.100535,-5.100535,5.101285,-0.999896,0.000000,0.000000,4.046747,5.780520,4.198771,6.997657
