"Time","v3 L COP","v1 xCoM","v2 R COP","37a CoMy (cm)","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.000,0.000000,6.394731,0.000000,-4.233754,0,14.900438,12.174535,0,14.641206,9.541461,-0.48048,0.09792
0.001,0.000000,6.383327,0.000000,-4.417559,0,14.936382,12.153983,0,14.630787,9.529351,-0.50588,0.09812
0.002,0.000000,6.371890,0.000000,-4.611413,0,14.962505,12.129782,0,14.621656,9.518357,-0.53044,0.09798
0.003,0.000000,6.360639,0.000000,-4.805267,0,14.988629,12.105581,0,14.612526,9.507363,-0.56683,0.09813
0.004,0.000000,6.349485,0.000000,-4.999121,0,15.014752,12.081380,0,14.603395,9.496369,-0.60425,0.09853
0.005,0.000000,6.338346,0.000000,-5.166327,0,15.041013,12.064722,0,14.594088,9.482840,-0.62556,0.09851
0.006,0.000000,6.327215,0.000000,-5.313754,0,15.067375,12.053661,0,14.584650,9.467429,-0.65144,0.09846
0.007,0.000000,6.316247,0.000000,-5.461181,0,15.093738,12.042601,0,14.575212,9.452018,-0.67180,0.09882
0.008,0.000000,6.305365,0.000000,-5.608608,0,15.120100,12.031540,0,14.565773,9.436607,-0.69490,0.09902
0.009,0.000000,6.295276,0.000000,-5.708736,0,15.138238,12.019235,0,14.549515,9.425817,-0.72864,0.09884
0.010,0.000000,6.285603,0.000000,-5.773763,0,15.150271,12.006007,0,14.528194,9.418456,-0.76334,0.09889
0.011,0.000000,6.277005,0.000000,-5.838789,0,15.162305,11.992780,0,14.506875,9.411096,-0.78341,0.09916
0.012,0.000000,6.268971,0.000000,-5.903815,0,15.174338,11.979552,0,14.485555,9.403734,-0.80639,0.09916
0.013,0.000000,6.261896,0.000000,-5.901483,0,15.186333,11.965775,0,14.467959,9.395552,-0.82720,0.09906
0.014,0.000000,6.255324,0.000000,-5.849160,0,15.198298,11.951590,0,14.453129,9.386761,-0.84831,0.09913
0.015,0.000000,6.249930,0.000000,-5.796837,0,15.210262,11.937405,0,14.438297,9.377969,-0.88151,0.09936
0.016,0.000000,6.245152,0.000000,-5.744514,0,15.222227,11.923220,0,14.423467,9.369177,-0.91184,0.09936
0.017,0.000000,6.241774,0.000000,-5.645786,0,15.240585,11.907308,0,14.409326,9.361099,-0.93351,0.09928
0.018,0.000000,6.239130,0.000000,-5.512617,0,15.263688,11.890114,0,14.395698,9.353551,-0.95146,0.09952
0.019,0.000000,6.237406,0.000000,-5.379447,0,15.286791,11.872920,0,14.382069,9.346003,-0.97114,0.09976
0.020,0.000000,6.236166,0.000000,-5.246278,0,15.309894,11.855726,0,14.368441,9.338454,-0.98979,0.09967
0.021,0.000000,6.235271,0.000000,-5.108936,0,15.338616,11.842684,0,14.354860,9.330711,-1.02075,0.09966
0.022,0.000000,6.234556,0.000000,-4.968498,0,15.371510,11.832721,0,14.341317,9.322824,-1.04595,0.09998
0.023,0.000000,6.234104,0.000000,-4.828060,0,15.404403,11.822759,0,14.327773,9.314939,-1.06618,0.10000
0.024,0.000000,6.233789,0.000000,-4.687621,0,15.437296,11.812796,0,14.314230,9.307052,-1.08441,0.09990
0.025,0.000000,6.233475,0.000000,-4.573209,0,15.465008,11.798905,0,14.302495,9.301201,-1.09808,0.10012
0.026,0.000000,6.233160,0.000000,-4.478112,0,15.488874,11.782100,0,14.292102,9.296863,-1.11664,0.10025
0.027,0.000000,6.232201,0.000000,-4.383015,0,15.512740,11.765295,0,14.281710,9.292523,-1.13456,0.09996
0.028,0.000000,6.230903,0.000000,-4.287918,0,15.536607,11.748489,0,14.271317,9.288184,-1.16425,0.09981
0.029,0.000000,6.228744,0.000000,-4.247575,0,15.561841,11.736962,0,14.259143,9.284613,-1.18522,0.10000
0.030,0.000000,6.226132,0.000000,-4.247869,0,15.588091,11.729354,0,14.245648,9.281610,-1.19822,0.09991
0.031,0.000000,6.222884,0.000000,-4.248161,0,15.614341,11.721745,0,14.232153,9.278607,-1.21205,0.09960
0.032,0.000000,6.219302,0.000000,-4.248455,0,15.640591,11.714137,0,14.218657,9.275604,-1.22786,0.09958
0.033,0.000000,6.214971,0.000000,-4.287853,0,15.680539,11.701587,0,14.208182,9.277226,-1.24231,0.09973
0.034,0.000000,6.210248,0.000000,-4.356274,0,15.730655,11.685369,0,14.199947,9.282280,-1.26415,0.09962
0.035,0.000000,6.204477,0.000000,-4.424695,0,15.780769,11.669150,0,14.191713,9.287333,-1.28434,0.09942
0.036,0.000000,6.198159,0.000000,-4.493116,0,15.830884,11.652932,0,14.183478,9.292388,-1.29627,0.09939
0.037,0.000000,6.191050,0.000000,-4.582154,0,15.878464,11.641878,0,14.171467,9.300904,-1.30807,0.09950
0.038,0.000000,6.183526,0.000000,-4.686492,0,15.924162,11.634656,0,14.156652,9.311992,-1.31987,0.09942
0.039,0.000000,6.175806,0.000000,-4.790830,0,15.969861,11.627435,0,14.141838,9.323079,-1.33159,0.09916
0.040,0.000000,6.167983,0.000000,-4.895168,0,16.015558,11.620214,0,14.127024,9.334166,-1.34897,0.09914
0.041,0.000000,6.160267,0.000000,-4.983799,0,16.048796,11.610155,0,14.116439,9.350252,-1.36254,0.09929
0.042,0.000000,6.152609,0.000000,-5.060773,0,16.072786,11.597992,0,14.108994,9.370048,-1.37241,0.09916
0.043,0.000000,6.145086,0.000000,-5.137748,0,16.096775,11.585829,0,14.101547,9.389843,-1.38315,0.09896
0.044,0.000000,6.137635,0.000000,-5.214722,0,16.120764,11.573665,0,14.094102,9.409638,-1.39687,0.09908
0.045,0.000000,6.130323,0.000000,-5.258139,0,16.145336,11.564294,0,14.085469,9.437038,-1.40053,0.09925
0.046,0.000000,6.123085,0.000000,-5.276651,0,16.170343,11.556994,0,14.075954,9.470082,-1.41576,0.09899
0.047,0.000000,6.116217,0.000000,-5.295164,0,16.195349,11.549695,0,14.066441,9.503126,-1.42188,0.09882
0.048,0.000000,6.109542,0.000000,-5.313676,0,16.220356,11.542396,0,14.056927,9.536170,-1.43286,0.09908
0.049,0.000000,6.103686,0.000000,-5.298507,0,16.247385,11.532991,0,14.048516,9.575043,-1.43840,0.09914
0.050,0.000000,6.098260,0.000000,-5.258341,0,16.275915,11.522026,0,14.040925,9.618240,-1.44252,0.09889
0.051,0.000000,6.093765,0.000000,-5.218175,0,16.304447,11.511061,0,14.033333,9.661438,-1.44955,0.09890
0.052,0.000000,6.089759,0.000000,-5.178009,0,16.332977,11.500094,0,14.025742,9.704636,-1.45590,0.09913
0.053,0.000000,6.086231,0.000000,-5.123097,0,16.349062,11.488256,0,14.012790,9.740264,-1.46319,0.09915
0.054,0.000000,6.082953,0.000000,-5.057241,0,16.355907,11.475772,0,13.995860,9.770274,-1.46512,0.09902
0.055,0.000000,6.079730,0.000000,-4.991385,0,16.362755,11.463286,0,13.978930,9.800284,-1.47050,0.09909
0.056,0.000000,6.076535,0.000000,-4.925530,0,16.369602,11.450802,0,13.962000,9.830296,-1.47435,0.09939
0.057,0.000000,6.073361,0.000000,-4.863778,0,16.380692,11.439775,0,13.952106,9.864838,-1.47632,0.09944
0.058,0.000000,6.070199,0.000000,-4.805073,0,16.394930,11.429829,0,13.947435,9.902743,-1.47746,0.09951
0.059,0.000000,6.066975,0.000000,-4.746367,0,16.409168,11.419883,0,13.942764,9.940649,-1.47846,0.09980
0.060,0.000000,6.063717,0.000000,-4.687662,0,16.423407,11.409938,0,13.938093,9.978556,-1.48174,0.10000
0.061,0.000000,6.060078,0.000000,-4.650376,0,16.429901,11.398902,0,13.930944,10.011016,-1.47906,0.09997
0.062,0.000000,6.056238,0.000000,-4.628988,0,16.430647,11.387057,0,13.921958,10.039434,-1.48083,0.10008
0.063,0.000000,6.051786,1.670560,-4.607600,0,16.431395,11.375214,0,13.912971,10.067853,-1.47986,0.10037
0.064,0.000000,6.047013,4.217146,-4.586212,1,16.432140,11.363369,0,13.903984,10.096272,-1.47402,0.10026
0.065,0.000000,6.041393,5.084602,-4.608958,1,16.427349,11.349464,0,13.892924,10.126403,-1.47379,0.10008
0.066,0.000000,6.035328,5.071539,-4.664460,1,16.418446,11.334032,0,13.880325,10.157807,-1.47120,0.10025
0.067,0.000000,6.028131,5.058220,-4.719962,1,16.409542,11.318600,0,13.867726,10.189211,-1.46733,0.10038
0.068,0.000000,6.020342,5.044767,-4.775464,1,16.400639,11.303167,0,13.855127,10.220614,-1.46295,0.10011
0.069,0.000000,6.011545,5.030125,-4.874156,1,16.392786,11.291074,0,13.844018,10.253229,-1.45858,0.10008
0.070,0.000000,6.002218,5.014859,-5.004900,1,16.385717,11.281459,0,13.834015,10.286742,-1.44821,0.10035
0.071,0.000000,5.992249,4.999565,-5.135646,1,16.378647,11.271843,0,13.824012,10.320254,-1.44374,0.10016
0.072,0.000000,5.981944,4.984257,-5.266391,1,16.371576,11.262228,0,13.814009,10.353767,-1.43694,0.09983
0.073,0.000000,5.970979,4.970440,-5.424531,1,16.358881,11.250158,0,13.802569,10.387416,-1.43016,0.09992
0.074,0.000000,5.959670,4.957406,-5.603003,1,16.342009,11.236266,0,13.790065,10.421165,-1.42263,0.10004
0.075,0.000000,5.947341,4.946330,-5.781474,1,16.325138,11.222374,0,13.777559,10.454914,-1.41456,0.09978
0.076,0.000000,5.934479,4.936282,-5.959945,1,16.308266,11.208482,0,13.765055,10.488663,-1.40330,0.09965
0.077,0.000000,5.920481,4.928195,-6.159132,1,16.296297,11.201745,0,13.756555,10.526268,-1.39113,0.09978
0.078,0.000000,5.905887,4.921137,-6.373694,1,16.287964,11.200318,0,13.751027,10.566734,-1.38519,0.09976
0.079,0.000000,5.890626,4.915287,-6.588256,1,16.279633,11.198893,0,13.745499,10.607200,-1.37172,0.09958
0.080,0.000000,5.875015,4.910071,-6.802817,1,16.271301,11.197466,0,13.739971,10.647666,-1.36286,0.09945
0.081,0.000000,5.859400,4.905362,-7.005674,1,16.259483,11.191246,0,13.732341,10.689355,-1.35321,0.09959
0.082,0.000000,5.843781,4.900919,-7.199844,1,16.245077,11.181470,0,13.723148,10.731951,-1.34293,0.09966
0.083,0.000000,5.828611,4.897479,-7.394013,1,16.230671,11.171693,0,13.713957,10.774548,-1.32136,0.09943
0.084,0.000000,5.813676,4.894563,-7.588183,1,16.216265,11.161916,0,13.704765,10.817143,-1.30691,0.09937
0.085,0.000000,5.799398,4.893169,-7.758120,1,16.213850,11.149933,0,13.699986,10.863773,-1.29438,0.09969
0.086,0.000000,5.785466,4.892573,-7.910072,1,16.220333,11.136312,0,13.698479,10.913395,-1.28226,0.09967
0.087,0.000000,5.772005,4.892614,-8.062024,1,16.226818,11.122690,0,13.696973,10.963017,-1.26962,0.09935
0.088,0.000000,5.758790,4.892987,-8.213976,1,16.233301,11.109069,0,13.695467,11.012639,-1.25339,0.09935
0.089,0.000000,5.745725,4.892916,-8.321910,1,16.235126,11.098565,0,13.687984,11.059811,-1.23344,0.09956
0.090,0.000000,5.732737,4.892612,-8.397176,1,16.233494,11.090376,0,13.676068,11.105165,-1.20517,0.09939
0.091,0.000000,5.720100,4.891707,-8.472442,1,16.231863,11.082188,0,13.664151,11.150517,-1.19592,0.09913
0.092,0.000000,5.707647,4.890487,-8.547708,1,16.230230,11.073998,0,13.652234,11.195870,-1.18164,0.09919
0.093,0.000000,5.696239,4.889105,-8.580914,1,16.217188,11.061114,0,13.638783,11.236764,-1.16672,0.09929
0.094,0.000000,5.685377,4.887640,-8.582906,1,16.195677,11.044744,0,13.624194,11.274348,-1.15320,0.09909
0.095,0.000000,5.676097,4.887961,-8.584898,1,16.174164,11.028376,0,13.609605,11.311933,-1.13459,0.09901
0.096,0.000000,5.667645,4.889219,-8.586889,1,16.152653,11.012006,0,13.595016,11.349517,-1.10880,0.09918
0.097,0.000000,5.660757,4.894046,-8.547518,1,16.133198,11.000549,0,13.588033,11.389584,-1.08326,0.09927
0.098,0.000000,5.654688,4.900744,-8.477448,1,16.115273,10.992738,0,13.586697,11.431493,-1.06511,0.09918
0.099,0.000000,5.649823,4.910107,-8.407377,1,16.097347,10.984926,0,13.585360,11.473402,-1.04733,0.09910
0.100,0.000000,5.645589,4.920866,-8.337307,1,16.079422,10.977115,0,13.584023,11.515311,-1.02816,0.09931
0.101,0.000000,5.642233,4.932482,-8.226578,1,16.062765,10.971498,0,13.585444,11.555209,-1.01064,0.09940
0.102,0.000000,5.639338,4.944546,-8.085672,1,16.047052,10.967511,0,13.588914,11.593616,-0.97972,0.09915
0.103,0.000000,5.637176,4.954989,-7.944767,1,16.031338,10.963525,0,13.592383,11.632021,-0.95059,0.09911
0.104,0.000000,5.635398,4.964583,-7.803861,1,16.015625,10.959538,0,13.595852,11.670427,-0.93378,0.09938
0.105,0.000000,5.634585,4.970642,-7.632844,1,16.005476,10.952984,0,13.593946,11.716522,-0.91231,0.09931
0.106,0.000000,5.634276,4.974846,-7.439479,1,15.999460,10.944527,0,13.588053,11.768322,-0.89020,0.09894
0.107,0.000000,5.635329,4.976987,-7.246114,1,15.993443,10.936069,0,13.582158,11.820122,-0.86944,0.09886
0.108,0.000000,5.637097,4.978046,-7.052750,1,15.987427,10.927610,0,13.576264,11.871922,-0.84928,0.09906
0.109,0.000000,5.640165,4.979149,-6.823097,1,15.976278,10.917178,0,13.576808,11.908502,-0.81738,0.09885
0.110,0.000000,5.643915,4.980277,-6.566514,1,15.961321,10.905280,0,13.582129,11.933786,-0.78337,0.09843
0.111,0.000000,5.648570,4.982107,-6.309931,1,15.946363,10.893382,0,13.587450,11.959071,-0.76094,0.09835
0.112,0.000000,5.653700,4.984306,-6.053348,1,15.931406,10.881485,0,13.592771,11.984356,-0.73923,0.09845
0.113,0.000000,5.659574,4.987290,-5.771055,1,15.921253,10.872765,0,13.618684,12.021318,-0.71727,0.09833
0.114,0.000000,5.665839,4.990686,-5.469681,1,15.914664,10.866402,0,13.659880,12.066948,-0.69545,0.09809
0.115,0.000000,5.672853,4.994193,-5.168308,1,15.908076,10.860040,0,13.701076,12.112578,-0.67060,0.09802
0.116,0.000000,5.680259,4.997757,-4.866934,1,15.901487,10.853678,0,13.742271,12.158208,-0.63593,0.09826
0.117,0.000000,5.688348,5.000642,-4.557403,1,15.891892,10.848961,0,13.772859,12.192112,-0.60320,0.09832
0.118,0.000000,5.696796,5.003170,-4.241816,1,15.880067,10.845466,0,13.795572,12.217312,-0.57859,0.09803
0.119,0.000000,5.705882,5.004656,-3.926229,1,15.868240,10.841969,0,13.818286,12.242512,-0.55433,0.09787
0.120,0.000000,5.715302,5.005596,-3.610642,1,15.856415,10.838474,0,13.841000,12.267712,-0.52921,0.09804
0.121,0.000000,5.725320,5.005557,-3.309595,1,15.849335,10.840590,0,13.872150,12.294415,-0.50579,0.09812
0.122,0.000000,5.735651,5.005004,-3.019338,1,15.845777,10.846870,0,13.909562,12.322232,-0.48083,0.09771
0.123,0.000000,5.746314,5.004897,-2.729080,1,15.842219,10.853151,0,13.946975,12.350051,-0.44186,0.09735
0.124,0.000000,5.757150,5.005025,-2.438823,1,15.838661,10.859431,0,13.984386,12.377869,-0.40596,0.09748
0.125,0.000000,5.767968,5.006827,-2.160311,1,15.834944,10.862664,0,14.020020,12.407267,-0.38146,0.09754
0.126,0.000000,5.778775,5.009507,-1.890516,1,15.831106,10.863636,0,14.054335,12.437839,-0.35670,0.09734
0.127,0.000000,5.789506,5.012447,-1.620720,1,15.827270,10.864607,0,14.088648,12.468410,-0.32983,0.09716
0.128,0.000000,5.800197,5.015525,-1.350925,1,15.823432,10.865578,0,14.122962,12.498981,-0.30729,0.09710
0.129,0.000000,5.810945,5.017254,-1.103400,1,15.813343,10.864500,0,14.160618,12.523578,-0.28074,0.09722
0.130,0.000000,5.821722,5.018277,-0.872405,1,15.798614,10.861902,0,14.200753,12.543738,-0.24115,0.09728
0.131,0.000000,5.832753,5.018838,-0.641410,1,15.783885,10.859303,0,14.240889,12.563899,-0.20614,0.09710
0.132,0.000000,5.843916,5.019156,-0.410414,1,15.769156,10.856706,0,14.281025,12.584060,-0.18016,0.09705
0.133,0.000000,5.855695,5.020332,-0.171881,1,15.757827,10.853096,0,14.329989,12.598103,-0.15392,0.09734
0.134,0.000000,5.867795,5.021959,0.072247,1,15.749021,10.848736,0,14.385508,12.607605,-0.12640,0.09749
0.135,0.000000,5.880867,5.024544,0.316376,1,15.740215,10.844377,0,14.441026,12.617107,-0.09930,0.09727
0.136,0.000000,5.894447,5.027632,0.560504,1,15.731409,10.840016,0,14.496544,12.626609,-0.07523,0.09738
0.137,0.000000,5.909103,5.031258,0.836208,1,15.724926,10.832761,0,14.549787,12.642116,-0.03348,0.09785
0.138,0.000000,5.924323,5.035167,1.135346,1,15.720166,10.823357,0,14.601342,12.662078,0.00229,0.09792
0.139,0.000000,5.940315,5.038404,1.434484,1,15.715406,10.813951,0,14.652897,12.682041,0.02598,0.09788
0.140,0.000000,5.956712,5.041289,1.733623,1,15.710647,10.804547,0,14.704453,12.702003,0.05280,0.09817
0.141,0.000000,5.973554,5.042634,2.082202,1,15.705505,10.796358,0,14.751004,12.715053,0.07833,0.09851
0.142,0.000000,5.990628,5.043173,2.467474,1,15.700081,10.789071,0,14.793842,12.722971,0.10479,0.09847
0.143,0.000000,6.008569,5.043859,2.852746,1,15.694656,10.781785,0,14.836680,12.730890,0.13055,0.09857
0.144,0.000000,6.026965,5.044624,3.238018,1,15.689232,10.774498,0,14.879519,12.738809,0.17286,0.09892
0.145,0.000000,6.046998,5.047409,3.657352,1,15.685731,10.767052,0,14.924207,12.754281,0.20959,0.09904
0.146,0.000000,6.067889,5.051253,4.101965,1,15.683657,10.759486,0,14.970268,12.775361,0.23314,0.09900
0.147,0.000000,6.090349,5.056548,4.546578,1,15.681582,10.751921,0,15.016330,12.796440,0.25887,0.09905
0.148,0.000000,6.113632,5.062603,4.991192,1,15.679508,10.744355,0,15.062391,12.817519,0.28651,0.09924
0.149,0.000000,6.137556,5.068969,5.443185,1,15.674714,10.738516,0,15.099591,12.833003,0.31094,0.09920
0.150,0.000000,6.161817,5.075499,5.900656,1,15.667899,10.733957,0,15.130215,12.844335,0.33425,0.09895
0.151,0.000000,6.185820,5.081753,6.358127,1,15.661085,10.729399,0,15.160838,12.855666,0.37408,0.09891
0.152,0.000000,6.209686,5.087864,6.815598,1,15.654271,10.724840,0,15.191462,12.866997,0.41107,0.09912
0.153,0.000000,6.232730,5.093327,7.218288,1,15.645688,10.717130,0,15.227242,12.879005,0.43424,0.09905
0.154,0.000000,6.255343,5.098451,7.580325,1,15.635792,10.707079,0,15.266851,12.891517,0.46135,0.09877
0.155,0.000000,6.276556,5.102815,7.942360,1,15.625896,10.697029,0,15.306461,12.904028,0.48309,0.09880
0.156,0.000000,6.297033,5.106781,8.304397,1,15.615999,10.686978,0,15.346070,12.916538,0.50980,0.09903
0.157,0.000000,6.315679,5.110208,8.559247,1,15.606557,10.677118,0,15.376793,12.922869,0.53400,0.09886
0.158,0.000000,6.333364,5.113352,8.734550,1,15.597450,10.667399,0,15.400920,12.924613,0.56326,0.09863
0.159,0.000000,6.349353,5.117360,8.909852,1,15.588345,10.657681,0,15.425047,12.926356,0.60947,0.09873
0.160,0.000000,6.364452,5.121819,9.085155,1,15.579238,10.647961,0,15.449174,12.928100,0.62965,0.09882
0.161,0.000000,6.377786,5.128139,9.134211,1,15.569278,10.641356,0,15.474418,12.933833,0.65237,0.09858
0.162,0.000000,6.390194,5.135435,9.089571,1,15.558685,10.637060,0,15.500492,12.942529,0.67554,0.09833
0.163,0.000000,6.399956,5.142258,9.044932,1,15.548092,10.632765,0,15.526566,12.951223,0.69758,0.09835
0.164,0.000000,6.408329,5.148834,9.000294,1,15.537499,10.628469,0,15.552639,12.959919,0.72031,0.09851
0.165,0.000000,6.413435,5.152598,8.841380,1,15.529148,10.623143,0,15.581385,12.969142,0.74373,0.09843
0.166,0.000000,6.416829,5.154888,8.597657,1,15.522460,10.617052,0,15.612112,12.978757,0.77698,0.09815
0.167,0.000000,6.417411,5.156255,8.353933,1,15.515773,10.610961,0,15.642840,12.988372,0.81051,0.09815
0.168,0.000000,6.416519,5.157138,8.110210,1,15.509085,10.604870,0,15.673569,12.997987,0.83381,0.09837
0.169,0.000000,6.413613,5.159387,7.800032,1,15.499492,10.595071,0,15.697532,13.006784,0.85191,0.09834
0.170,0.000000,6.409651,5.162351,7.440534,1,15.487741,10.582520,0,15.716473,13.014976,0.87360,0.09805
0.171,0.000000,6.404181,5.165365,7.081036,1,15.475991,10.569970,0,15.735415,13.023166,0.89493,0.09807
0.172,0.000000,6.397920,5.168406,6.721539,1,15.464242,10.557420,0,15.754355,13.031357,0.91534,0.09831
0.173,0.000000,6.390696,5.169823,6.350526,1,15.454420,10.542347,0,15.781074,13.034838,0.94555,0.09817
0.174,0.000000,6.382966,5.170388,5.970969,1,15.446029,10.525401,0,15.813562,13.034822,0.97589,0.09794
0.175,0.000000,6.375016,5.170640,5.591411,1,15.437638,10.508456,0,15.846052,13.034807,0.99418,0.09808
0.176,0.000000,6.366949,5.170726,5.211854,1,15.429247,10.491510,0,15.878541,13.034793,1.01382,0.09830
0.177,0.000000,6.359106,5.172120,4.893559,1,15.422707,10.479992,0,15.912187,13.031726,1.03146,0.09815
0.178,0.000000,6.351380,5.174198,4.620731,1,15.417539,10.472501,0,15.946691,13.026393,1.04953,0.09799
0.179,0.000000,6.344054,5.176799,4.347904,1,15.412371,10.465010,0,15.981194,13.021061,1.06902,0.09810
0.180,0.000000,6.336937,5.179673,4.075076,1,15.407203,10.457519,0,16.015697,13.015729,1.08721,0.09834
0.181,0.000000,6.330732,5.181929,3.872082,1,15.392432,10.444543,0,16.047573,13.003589,1.11490,0.09832
0.182,0.000000,6.325006,5.183860,3.720918,1,15.370535,10.427496,0,16.077497,12.986396,1.13609,0.09821
0.183,0.000000,6.320914,5.185494,3.569753,1,15.348638,10.410449,0,16.107424,12.969204,1.15556,0.09840
0.184,0.000000,6.317680,5.186973,3.418588,1,15.326740,10.393402,0,16.137348,12.952011,1.17028,0.09868
0.185,0.000000,6.316304,5.188850,3.342297,1,15.313072,10.378578,0,16.168581,12.937318,1.18831,0.09853
0.186,0.000000,6.315902,5.190937,3.321574,1,15.305511,10.365403,0,16.200783,12.924480,1.20308,0.09840
0.187,0.000000,6.317083,5.193929,3.300852,1,15.297951,10.352229,0,16.232985,12.911642,1.21792,0.09874
0.188,0.000000,6.319094,5.197397,3.280129,1,15.290390,10.339055,0,16.265188,12.898805,1.23401,0.09898
0.189,0.000000,6.322428,5.201814,3.311362,1,15.284242,10.327068,0,16.291725,12.884748,1.25977,0.09878
0.190,0.000000,6.326457,5.206728,3.381154,1,15.279140,10.315963,0,16.314060,12.869786,1.27412,0.09881
0.191,0.000000,6.331655,5.210770,3.450946,1,15.274040,10.304857,0,16.336395,12.854824,1.28809,0.09920
0.192,0.000000,6.337467,5.214355,3.520738,1,15.268939,10.293752,0,16.358730,12.839863,1.29898,0.09921
0.193,0.000000,6.344265,5.215534,3.626443,1,15.253258,10.288665,0,16.379883,12.827896,1.31198,0.09910
0.194,0.000000,6.351581,5.215453,3.758800,1,15.229723,10.288045,0,16.400160,12.818151,1.32292,0.09934
0.195,0.000000,6.359748,5.215132,3.891157,1,15.206188,10.287424,0,16.420437,12.808406,1.33536,0.09951
0.196,0.000000,6.368364,5.214685,4.023514,1,15.182653,10.286804,0,16.440712,12.798660,1.35357,0.09933
0.197,0.000000,6.377705,5.216364,4.160797,1,15.165595,10.283573,0,16.456434,12.789338,1.36772,0.09937
0.198,0.000000,6.387427,5.219157,4.301734,1,15.153342,10.278404,0,16.468777,12.780331,1.37880,0.09966
0.199,0.000000,6.397614,5.222608,4.442672,1,15.141090,10.273235,0,16.481119,12.771322,1.38801,0.09971
0.200,0.000000,6.408045,5.226405,4.583610,1,15.128838,10.268066,0,16.493462,12.762315,1.39501,0.09964
0.201,0.000000,6.418680,5.228775,4.724120,1,15.117408,10.263062,0,16.513256,12.751640,1.40511,0.09977
0.202,0.000000,6.429421,5.230398,4.864312,1,15.106587,10.258178,0,16.538580,12.739729,1.41403,0.09999
0.203,0.000000,6.440207,5.230611,5.004505,1,15.095767,10.253295,0,16.563902,12.727818,1.42017,0.09995
0.204,0.000000,6.451015,5.230086,5.144697,1,15.084947,10.248411,0,16.589226,12.715907,1.43245,0.09992
0.205,0.000000,6.461747,5.228744,5.274456,1,15.074250,10.244862,0,16.602173,12.705613,1.44327,0.10024
0.206,0.000000,6.472436,5.226973,5.396472,1,15.063644,10.242301,0,16.605932,12.696520,1.44712,0.10045
0.207,0.000000,6.482892,5.224895,5.518487,1,15.053039,10.239740,0,16.609694,12.687428,1.45361,0.10053
0.208,0.000000,6.493223,5.222658,5.640503,1,15.042433,10.237181,0,16.613453,12.678334,1.45983,0.10086
0.209,0.000000,6.503183,5.220491,5.738500,1,15.033856,10.234287,0,16.624643,12.663782,1.45895,0.10112
0.210,0.000000,6.512949,5.218362,5.818671,1,15.026786,10.231148,0,16.641346,12.645179,1.46780,0.10108
0.211,0.000000,6.522408,5.216177,5.898841,1,15.019715,10.228007,0,16.658049,12.626575,1.47125,0.10121
0.212,0.000000,6.531706,5.213962,5.979012,1,15.012644,10.224868,0,16.674751,12.607972,1.47640,0.10150
0.213,0.000000,6.540849,5.211459,6.037449,1,15.002087,10.220870,0,16.681679,12.590077,1.48004,0.10143
0.214,0.000000,6.549909,5.208805,6.079756,1,14.988941,10.216237,0,16.681349,12.572709,1.48300,0.10152
0.215,0.000000,6.558832,5.205803,6.122063,1,14.975797,10.211604,0,16.681019,12.555340,1.48348,0.10183
0.216,0.000000,6.567683,5.202619,6.164370,1,14.962651,10.206971,0,16.680691,12.537971,1.48500,0.10174
0.217,0.000000,6.576386,5.198965,6.192317,1,14.948835,10.204592,0,16.682112,12.524708,1.48519,0.10173
0.218,0.000000,6.585013,5.195066,6.209608,1,14.934522,10.203884,0,16.684834,12.514492,1.48583,0.10204
0.219,0.000000,6.593493,3.490183,6.226898,0,14.920208,10.203177,0,16.687555,12.504276,1.48381,0.10206
0.220,0.000000,6.601897,0.893321,6.244188,0,14.905895,10.202471,0,16.690277,12.494061,1.48127,0.10189
0.221,0.000000,6.610137,0.000000,6.261297,0,14.894251,10.201355,0,16.690893,12.483591,1.48178,0.10205
0.222,0.000000,6.618291,0.000000,6.278272,0,14.884589,10.199937,0,16.689945,12.472933,1.48013,0.10220
0.223,0.000000,6.626468,0.000000,6.295247,0,14.874927,10.198518,0,16.688997,12.462276,1.47718,0.10195
0.224,0.000000,6.634656,0.000000,6.312222,0,14.865264,10.197100,0,16.688051,12.451617,1.47462,0.10199
0.225,0.000000,6.643320,0.000000,6.357176,0,14.857358,10.203705,0,16.686064,12.437985,1.47004,0.10219
0.226,0.000000,6.652232,0.000000,6.422895,0,14.850757,10.216265,0,16.683306,12.422146,1.46781,0.10195
0.227,0.000000,6.662067,0.000000,6.488614,0,14.844154,10.228826,0,16.680548,12.406306,1.46270,0.10190
0.228,0.000000,6.672387,0.000000,6.554333,0,14.837552,10.241385,0,16.677790,12.390467,1.45385,0.10224
0.229,0.000000,6.683774,0.000000,6.659747,0,14.832210,10.253116,0,16.681448,12.374213,1.44729,0.10209
0.230,0.000000,6.695723,0.000000,6.794620,0,14.827801,10.264230,0,16.689867,12.357653,1.44165,0.10193
0.231,0.000000,6.708483,0.000000,6.929492,0,14.823392,10.275343,0,16.698286,12.341092,1.43710,0.10225
0.232,0.000000,6.721668,0.000000,7.064365,0,14.818983,10.286457,0,16.706707,12.324532,1.42726,0.10227
0.233,0.000000,6.735281,0.000000,7.237580,0,14.810552,10.305010,0,16.710833,12.307758,1.42047,0.10213
