"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
0.000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.562469,28.764074,87.811447,95.029449,-2.522108,4.579839,4.471539,0.000000,0,0,16.397882,3.771288,17.085384,4.829585,14.697766,0.000000,0,0,19.521446,0,3.372742,5.598569,13.532564,7.988926,17.157656,8.123897,14.527564,8.434935,14.010584,8.749330,13.427184,8.773109,14.926417,10.066457,14.851590,10.218209,15.854913,0,-0.01793,0.00377,-0.02033,-0.01371,0.00864,-0.01160,-0.00936,0.00052,-1.47682,0.10121,3.27823,5.593204
0.001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.742432,28.608812,87.816475,94.886818,-2.469015,4.577530,4.470883,0.000000,0,0,16.399084,3.772188,17.073898,4.826902,14.707432,0.000000,0,0,19.527349,0,3.373350,5.598569,13.520854,7.990205,17.144491,8.129502,14.536651,8.432055,14.017543,8.741950,13.425123,8.776003,14.927811,10.067948,14.849198,10.220572,15.851828,0,-0.01772,0.00272,-0.01592,-0.01392,0.00696,-0.01163,0.01036,0.00150,-1.47980,0.10111,3.27893,5.595021
0.002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.922394,28.453550,87.821510,94.744186,-2.415922,4.575221,4.470228,0.000000,0,0,16.400286,3.773089,17.062410,4.824219,14.717096,0.000000,0,0,19.533253,0,3.373957,5.598569,13.509143,7.991484,17.131327,8.135108,14.545737,8.429177,14.024502,8.734570,13.423061,8.778896,14.929203,10.069441,14.846807,10.222935,15.848742,0,-0.01834,0.00377,-0.02194,-0.01282,0.00746,-0.01311,0.00356,0.00608,-1.47805,0.10096,3.27809,5.596837
0.003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.100235,28.305857,87.821815,94.592201,-2.363343,4.572919,4.469592,0.000000,0,0,16.401527,3.774122,17.050945,4.821907,14.726836,0.000000,0,0,19.539162,0,3.374629,5.598726,13.497445,7.992748,17.117970,8.140671,14.554916,8.426630,14.031443,8.727767,13.421327,8.781878,14.930827,10.071054,14.844625,10.225388,15.845841,0,-0.01747,0.00360,-0.01985,-0.01387,0.00786,-0.01253,0.00794,0.00258,-1.47799,0.10130,3.27729,5.598726
0.004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.234055,28.315084,87.724136,94.246254,-2.321426,4.570775,4.469356,0.000000,0,0,16.403595,3.777919,17.039934,4.827295,14.738118,0.000000,0,0,19.545204,0,3.376634,5.602142,13.486013,7.993695,17.100634,8.145342,14.566026,8.430968,14.037985,8.732922,13.426366,8.786699,14.937242,10.075165,14.846776,10.229704,15.846746,0,-0.01819,0.00385,-0.01741,-0.01377,0.00776,-0.01086,0.01202,0.00212,-1.47776,0.10132,3.27760,5.602142
0.005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.367874,28.324314,87.626457,93.900314,-2.279509,4.568631,4.469119,0.000000,0,0,16.405663,3.781715,17.028921,4.832684,14.749400,0.000000,0,0,19.551247,0,3.378639,5.605558,13.474583,7.994642,17.083300,8.150013,14.577135,8.435307,14.044527,8.738077,13.431404,8.791521,14.943656,10.079275,14.848927,10.234021,15.847651,0,-0.01748,0.00421,-0.02028,-0.01321,0.00787,-0.01280,0.00306,0.00472,-1.48002,0.10106,3.27786,5.605558
0.006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.501694,28.333544,87.528770,93.554367,-2.237592,4.566486,4.468883,0.000000,0,0,16.407730,3.785511,17.017908,4.838072,14.760681,0.000000,0,0,19.557289,0,3.380643,5.608974,13.463151,7.995589,17.065964,8.154684,14.588245,8.439645,14.051069,8.743233,13.436443,8.796343,14.950070,10.083386,14.851079,10.238338,15.848557,0,-0.01746,0.00363,-0.01911,-0.01400,0.00814,-0.01281,-0.02564,0.00666,-1.47952,0.10142,3.27710,5.608974
0.007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.618912,28.339825,87.430481,93.200920,-2.195327,4.564333,4.468662,0.000000,0,0,16.409916,3.789135,17.006895,4.843431,14.771986,0.000000,0,0,19.563305,0,3.382667,5.612233,13.451693,7.996383,17.048975,8.159211,14.599487,8.443716,14.057725,8.747836,13.441628,8.801190,14.956622,10.087524,14.853099,10.242614,15.849401,0,-0.01796,0.00431,-0.02002,-0.01331,0.00978,-0.01356,0.00157,-0.00026,-1.47864,0.10164,3.27637,5.612302
0.008,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.391754,28.284983,87.319595,92.691978,-2.145838,4.562016,4.468763,0.000000,0,0,16.414543,3.789183,16.995857,4.848156,14.783754,0.000000,0,0,19.568729,0,3.385085,5.612233,13.439664,7.994011,17.039154,8.160757,14.613489,8.442237,14.066712,8.740993,13.449835,8.806574,14.966009,10.092239,14.852386,10.246052,15.848957,0,-0.01728,0.00338,-0.02040,-0.01375,0.00839,-0.01295,0.00590,0.00345,-1.47933,0.10137,3.27653,5.613814
0.009,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.164581,28.230139,87.208702,92.183029,-2.096349,4.559698,4.468864,0.000000,0,0,16.419172,3.789230,16.984818,4.852882,14.795524,0.000000,0,0,19.574152,0,3.387503,5.612233,13.427636,7.991639,17.029331,8.162303,14.627491,8.440758,14.075700,8.734148,13.458042,8.811958,14.975396,10.096953,14.851675,10.249489,15.848515,0,-0.01771,0.00430,-0.01773,-0.01358,0.01115,-0.01204,-0.00248,0.00231,-1.47855,0.10155,3.27668,5.615326
0.010,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.937424,28.175295,87.097809,91.674080,-2.046859,4.557380,4.468966,0.000000,0,0,16.423800,3.789278,16.973780,4.857609,14.807292,0.000000,0,0,19.579576,0,3.389921,5.612233,13.415607,7.989267,17.019510,8.163849,14.641493,8.439279,14.084687,8.727304,13.466250,8.817343,14.984783,10.101667,14.850963,10.252927,15.848072,0,-0.01839,0.00333,-0.02180,-0.01438,0.00765,-0.01223,0.00603,0.00298,-1.47983,0.10185,3.27675,5.616839
0.011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.710831,28.121559,86.986092,91.162460,-1.997355,4.555086,4.469075,0.000000,0,0,16.428139,3.789282,16.962763,4.862090,14.819114,0.000000,0,0,19.584951,0,3.392349,5.612302,13.403605,7.987114,17.009363,8.165393,14.655546,8.438002,14.093962,8.720771,13.474612,8.822749,14.994248,10.106362,14.850327,10.256366,15.847659,0,-0.01810,0.00331,-0.02064,-0.01377,0.00901,-0.01282,0.00529,0.00236,-1.47707,0.10155,3.27683,5.618321
0.012,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.496231,28.090790,86.857239,90.595329,-1.947535,4.553292,4.469348,0.000000,0,0,16.426479,3.788403,16.952198,4.861485,14.832036,0.000000,0,0,19.589310,0,3.394990,5.613814,13.392143,7.989503,16.992498,8.166908,14.670685,8.440904,14.109189,8.720671,13.486174,8.828609,15.005332,10.110654,14.851269,10.259834,15.847858,0,-0.01722,0.00248,-0.02110,-0.01820,0.00827,-0.01280,0.00350,0.00405,-1.47863,0.10142,3.27690,5.619180
0.013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.281647,28.060020,86.728386,90.028206,-1.897716,4.551497,4.469621,0.000000,0,0,16.424820,3.787524,16.941633,4.860880,14.844957,0.000000,0,0,19.593670,0,3.397631,5.615326,13.380681,7.991892,16.975634,8.168425,14.685822,8.443806,14.124417,8.720571,13.497735,8.834470,15.016417,10.114945,14.852210,10.263303,15.848059,0,-0.01752,0.00345,-0.02262,-0.01226,0.00879,-0.01265,0.00308,0.00216,-1.47824,0.10181,3.27699,5.620039
0.014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.067047,28.029251,86.599533,89.461082,-1.847896,4.549703,4.469894,0.000000,0,0,16.423161,3.786645,16.931067,4.860275,14.857879,0.000000,0,0,19.598028,0,3.400271,5.616839,13.369219,7.994281,16.958769,8.169940,14.700961,8.446709,14.139646,8.720469,13.509296,8.840330,15.027501,10.119237,14.853151,10.266771,15.848258,0,-0.01702,0.00357,-0.02036,-0.01418,0.00848,-0.01162,0.00623,-0.00105,-1.47817,0.10164,3.27729,5.620898
0.015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.860916,27.996548,86.477425,88.894707,-1.797608,4.547906,4.470163,0.000000,0,0,16.421429,3.785862,16.920485,4.859435,14.870835,0.000000,0,0,19.602308,0,3.402888,5.618281,13.357788,7.996434,16.942442,8.171708,14.715694,8.449476,14.154567,8.720033,13.520886,8.846217,15.038608,10.123546,14.854021,10.270226,15.848459,0,-0.01768,0.00314,-0.01942,-0.01368,0.00809,-0.01029,0.00389,0.00140,-1.47957,0.10122,3.27758,5.621542
0.016,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.830276,27.923719,86.495163,88.343842,-1.737598,4.546062,4.470338,0.000000,0,0,16.418201,3.787065,16.909521,4.853714,14.884518,0.000000,0,0,19.604973,0,3.405002,5.618281,13.347012,7.993687,16.937239,8.178720,14.722036,8.449451,14.163119,8.712619,13.533052,8.852633,15.050179,10.128204,14.853390,10.273389,15.848685,0,-0.01749,0.00348,-0.01940,-0.01319,0.00822,-0.01207,0.00850,0.00347,-1.47910,0.10160,3.27735,5.617726
0.017,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.799652,27.850891,86.512909,87.792984,-1.677589,4.544217,4.470514,0.000000,0,0,16.414972,3.788268,16.898558,4.847992,14.898200,0.000000,0,0,19.607637,0,3.407115,5.618281,13.336234,7.990939,16.932037,8.185731,14.728378,8.449428,14.171673,8.705204,13.545218,8.859051,15.061749,10.132864,14.852759,10.276552,15.848911,0,-0.01725,0.00382,-0.02151,-0.01367,0.00870,-0.01279,0.03100,0.00282,-1.47832,0.10168,3.27712,5.613910
0.018,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.769012,27.778063,86.530647,87.242119,-1.617579,4.542372,4.470689,0.000000,0,0,16.411745,3.789472,16.887594,4.842271,14.911882,0.000000,0,0,19.610302,0,3.409229,5.618281,13.325458,7.988192,16.926834,8.192741,14.734721,8.449403,14.180225,8.697789,13.557384,8.865468,15.073319,10.137523,14.852128,10.279716,15.849138,0,-0.01738,0.00371,-0.02087,-0.01288,0.01042,-0.01236,0.00182,0.00437,-1.47851,0.10120,3.27697,5.610094
0.019,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.735855,27.701565,86.556366,86.693649,-1.557114,4.540550,4.470854,0.000000,0,0,16.408808,3.790680,16.876648,4.836167,14.925600,0.000000,0,0,19.612967,0,3.411309,5.618286,13.314664,7.985458,16.921165,8.199895,14.741358,8.449600,14.188807,8.690464,13.569628,8.871948,15.084914,10.142187,14.851647,10.282917,15.849362,0,-0.01701,0.00352,-0.02021,-0.01336,0.00604,-0.01250,0.00535,0.00237,-1.47268,0.10157,3.27683,5.606730
0.020,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.650238,27.548954,86.747383,86.194824,-1.487198,4.539178,4.470801,0.000000,0,0,16.411930,3.792008,16.866049,4.822123,14.940054,0.000000,0,0,19.615641,0,3.412702,5.618386,13.303524,7.983006,16.905823,8.209993,14.754114,8.454400,14.197969,8.685000,13.583467,8.879740,15.097022,10.146961,14.854276,10.286900,15.849539,0,-0.01711,0.00330,-0.02057,-0.01358,0.00530,-0.01267,0.00904,0.00306,-1.47910,0.10179,3.27706,5.612730
0.021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.564636,27.396343,86.938400,85.695992,-1.417282,4.537807,4.470747,0.000000,0,0,16.415051,3.793335,16.855448,4.808079,14.954507,0.000000,0,0,19.618315,0,3.414095,5.618486,13.292384,7.980555,16.890482,8.220093,14.766870,8.459199,14.207132,8.679536,13.597306,8.887532,15.109130,10.151734,14.856904,10.290883,15.849716,0,-0.01688,0.00323,-0.01852,-0.01342,0.00843,-0.01281,0.00374,0.00185,-1.47808,0.10138,3.27727,5.618731
0.022,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.479019,27.243732,87.129417,85.197166,-1.347365,4.536435,4.470694,0.000000,0,0,16.418171,3.794662,16.844847,4.794034,14.968961,0.000000,0,0,19.620989,0,3.415488,5.618586,13.281244,7.978104,16.875139,8.230191,14.779627,8.463998,14.216295,8.674072,13.611146,8.895324,15.121237,10.156508,14.859533,10.294866,15.849894,0,-0.01802,0.00316,-0.01857,-0.01409,0.00843,-0.01193,-0.00054,0.00205,-1.47876,0.10135,3.27705,5.624732
0.023,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.406174,27.100912,87.320572,84.701515,-1.278044,4.535073,4.470620,0.000000,0,0,16.421299,3.795866,16.834248,4.780148,14.983452,0.000000,0,0,19.623589,0,3.416879,5.618642,13.270126,7.975845,16.859955,8.240095,14.792617,8.468568,14.225657,8.668456,13.625031,8.903097,15.133247,10.161394,14.862175,10.298820,15.850235,0,-0.01730,0.00378,-0.01906,-0.01365,0.00872,-0.01312,0.00578,0.00294,-1.47533,0.10172,3.27682,5.630281
0.024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.597946,27.161156,87.514709,84.271698,-1.221065,4.533909,4.470127,0.000000,0,0,16.424580,3.794513,16.823687,4.769523,14.998737,0.000000,0,0,19.624664,0,3.418221,5.617789,13.259460,7.977590,16.848034,8.245955,14.810460,8.468373,14.239157,8.659694,13.639861,8.910475,15.143229,10.168605,14.865101,10.302205,15.853991,0,-0.01786,0.00394,-0.02040,-0.01397,0.00883,-0.01206,0.00515,0.00338,-1.47793,0.10149,3.27667,5.626474
0.025,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.789719,27.221399,87.708839,83.841881,-1.164085,4.532745,4.469635,0.000000,0,0,16.427860,3.793159,16.813126,4.758898,15.014023,0.000000,0,0,19.625742,0,3.419563,5.616936,13.248795,7.979334,16.836113,8.251816,14.828303,8.468179,14.252657,8.650931,13.654691,8.917851,15.153213,10.175816,14.868028,10.305590,15.857746,0,-0.01721,0.00418,-0.02109,-0.01295,0.00788,-0.01118,0.00735,0.00265,-1.47811,0.10113,3.27654,5.622667
0.026,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.981476,27.281643,87.902977,83.412064,-1.107106,4.531581,4.469142,0.000000,0,0,16.431141,3.791806,16.802565,4.748273,15.029308,0.000000,0,0,19.626818,0,3.420905,5.616082,13.238129,7.981079,16.824192,8.257676,14.846147,8.467984,14.266156,8.642169,13.669521,8.925229,15.163196,10.183027,14.870954,10.308973,15.861502,0,-0.01771,0.00347,-0.02113,-0.01371,0.00878,-0.01220,0.00167,0.00221,-1.47769,0.10151,3.27707,5.618860
0.027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.195419,27.343987,88.088722,82.985115,-1.050927,4.530432,4.468630,0.000000,0,0,16.434242,3.790609,16.792007,4.737335,15.044665,0.000000,0,0,19.627783,0,3.422222,5.615307,13.227474,7.982683,16.812101,8.263459,14.863787,8.467722,14.279699,8.633773,13.684114,8.932522,15.173046,10.190110,14.873879,10.312307,15.865318,0,-0.01740,0.00422,-0.02122,-0.01504,0.00867,-0.01310,0.01024,0.00194,-1.47783,0.10142,3.27758,5.615267
0.028,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.869034,27.449869,88.100494,82.617584,-1.011362,4.529591,4.467716,0.000000,0,0,16.433617,3.792667,16.781506,4.719905,15.061513,0.000000,0,0,19.626410,0,3.423009,5.616161,13.217055,7.981364,16.796467,8.267630,14.877226,8.466063,14.294143,8.632957,13.693801,8.938065,15.180148,10.194552,14.876805,10.314587,15.870401,0,-0.01754,0.00392,-0.01763,-0.01354,0.00818,-0.01232,0.00906,0.00198,-1.47776,0.10107,3.27727,5.616131
0.029,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.542664,27.555752,88.112259,82.250046,-0.971797,4.528750,4.466801,0.000000,0,0,16.432991,3.794725,16.771004,4.702475,15.078362,0.329232,0,0,19.625034,0,3.423797,5.617014,13.206635,7.980044,16.780832,8.271801,14.890664,8.464402,14.308586,8.632140,13.703488,8.943606,15.187250,10.198994,14.879731,10.316867,15.875484,0,-0.01878,0.00394,-0.02274,-0.01314,0.00795,-0.01111,0.00385,0.00408,-1.47877,0.10119,3.27697,5.616994
0.030,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179.216278,27.661634,88.124031,81.882515,-0.932232,4.527909,4.465887,0.000000,0,0,16.432367,3.796783,16.760502,4.685044,15.095210,2.901355,0,1,19.623661,0,3.424584,5.617867,13.196217,7.978725,16.765198,8.275971,14.904103,8.462743,14.323030,8.631324,13.713175,8.949149,15.194352,10.203436,14.882657,10.319146,15.880567,0,-0.01833,0.00317,-0.02055,-0.01415,0.00856,-0.01176,0.00504,0.00523,-1.47878,0.10122,3.27690,5.617858
0.031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.824341,27.761688,88.133003,81.506508,-0.894336,4.527080,4.464950,0.000000,0,0,16.431950,3.798846,16.750027,4.667801,15.112134,5.143244,1,0,19.622189,0,3.425285,5.618681,13.185788,7.977371,16.749866,8.280550,14.917780,8.461053,14.337769,8.630435,13.722765,8.954733,15.201576,10.207878,14.885548,10.321483,15.885552,0,-0.01703,0.00305,-0.01893,-0.01395,0.00794,-0.01208,0.01599,0.00102,-1.47913,0.10111,3.27682,5.618642
0.032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.072617,27.740879,88.083885,80.954865,-0.891050,4.526484,4.463559,0.000000,0,0,16.435841,3.801016,16.740101,4.654437,15.130628,5.135409,1,0,19.618656,0,3.424192,5.618681,13.175177,7.975285,16.740812,8.293584,14.936392,8.458729,14.358646,8.628058,13.730344,8.961184,15.211325,10.212340,14.887707,10.324991,15.888528,0,-0.01896,0.00299,-0.02081,-0.01329,0.00955,-0.01117,0.00146,0.00296,-1.47894,0.10088,3.27659,5.617789
0.033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.320877,27.720072,88.034767,80.403221,-0.887764,4.525887,4.462168,0.000000,0,0,16.439730,3.803186,16.730177,4.641072,15.149121,5.127846,1,0,19.615124,0,3.423100,5.618681,13.164565,7.973199,16.731760,8.306618,14.955005,8.456404,14.379524,8.625681,13.737923,8.967633,15.221073,10.216804,14.889866,10.328501,15.891504,0,-0.01696,0.00358,-0.01971,-0.01335,0.00502,-0.01161,0.00653,-0.00132,-1.47762,0.10106,3.27636,5.616936
0.034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.569153,27.699263,87.985649,79.851578,-0.884479,4.525291,4.460777,0.000000,0,0,16.443621,3.805356,16.720251,4.627708,15.167615,5.122140,1,0,19.611591,0,3.422007,5.618681,13.153954,7.971113,16.722706,8.319652,14.973617,8.454080,14.400402,8.623304,13.745502,8.974084,15.230822,10.221266,14.892025,10.332009,15.894480,0,-0.01754,0.00516,-0.02060,-0.01275,0.01181,-0.01223,0.00552,0.00068,-1.47896,0.10105,3.27613,5.616082
0.035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.830368,27.697533,87.943024,79.286026,-0.882796,4.524684,4.459359,0.000000,0,0,16.447577,3.807507,16.710318,4.614738,15.186184,5.116812,1,0,19.608011,0,3.420858,5.618772,13.143351,7.969062,16.713852,8.332538,14.992520,8.451853,14.421273,8.620692,13.753532,8.980677,15.241039,10.225777,14.894357,10.335578,15.897667,0,-0.01730,0.00304,-0.02089,-0.01313,0.00889,-0.01025,0.00034,-0.00510,-1.47941,0.10079,3.27594,5.615398
0.036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.360016,28.091475,88.035095,78.431953,-0.914367,4.523845,4.457386,0.000000,0,0,16.452868,3.809273,16.700216,4.609964,15.206307,5.114048,1,0,19.603460,0,3.418531,5.620741,13.132923,7.967738,16.709129,8.342335,15.017456,8.451640,14.442015,8.613206,13.770936,8.990241,15.260976,10.231284,14.900261,10.340397,15.905243,0,-0.01693,0.00480,-0.01926,-0.01406,0.00472,-0.01295,-0.00554,0.00448,-1.47958,0.10085,3.27662,5.618220
0.037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.889664,28.485415,88.127174,77.577881,-0.945938,4.523007,4.455413,0.000000,0,0,16.458160,3.811038,16.690115,4.605190,15.226431,5.111606,1,0,19.598907,0,3.416204,5.622710,13.122497,7.966414,16.704405,8.352133,15.042392,8.451428,14.462756,8.605721,13.788340,8.999804,15.280912,10.236792,14.906164,10.345216,15.912818,0,-0.01725,0.00406,-0.02026,-0.01385,0.00861,-0.01236,0.00570,0.00092,-1.48358,0.10109,3.27727,5.621043
0.038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.419296,28.879356,88.219246,76.723808,-0.977508,4.522168,4.453440,0.000000,0,0,16.463451,3.812804,16.680014,4.600416,15.246554,5.111360,1,0,19.594357,0,3.413877,5.624679,13.112069,7.965091,16.699682,8.361931,15.067327,8.451216,14.483498,8.598234,13.805743,9.009369,15.300849,10.242299,14.912068,10.350035,15.920393,0,-0.01763,0.00416,-0.01979,-0.01297,0.00841,-0.01149,0.00396,0.00172,-1.47888,0.10099,3.27697,5.623865
0.039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.964828,29.281584,88.326241,75.870377,-1.010240,4.521320,4.451434,0.000000,0,0,16.468510,3.814492,16.669916,4.595898,15.266676,5.111347,1,0,19.589748,0,3.411508,5.626740,13.101674,7.963626,16.694799,8.371158,15.092182,8.450506,14.504194,8.590288,13.823970,9.019009,15.320990,10.247797,14.917949,10.354773,15.927901,0,-0.01778,0.00304,-0.01982,-0.01365,0.00756,-0.01446,0.00317,0.00237,-1.47566,0.10075,3.27667,5.626740
0.040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.839920,29.855658,88.742699,75.030067,-1.067050,4.520274,4.448752,0.000000,0,0,16.468700,3.814555,16.659878,4.596689,15.286756,5.112921,1,0,19.583965,0,3.408259,5.630691,13.091957,7.959237,16.686651,8.368554,15.115366,8.439487,14.523947,8.572787,13.859256,9.030230,15.345379,10.253108,14.923336,10.357818,15.934022,0,-0.01819,0.00379,-0.02009,-0.01361,0.00769,-0.01282,0.00515,0.00183,-1.48107,0.10105,3.27651,5.630691
0.041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.715012,30.429729,89.159149,74.189758,-1.123861,4.519228,4.446071,0.000000,0,0,16.468893,3.814618,16.649839,4.597480,15.306835,5.114684,1,0,19.578184,0,3.405009,5.634643,13.082239,7.954848,16.678501,8.365950,15.138550,8.428467,14.543700,8.555286,13.894542,9.041451,15.369767,10.258420,14.928723,10.360863,15.940142,0,-0.01710,0.00426,-0.01973,-0.01377,0.00983,-0.01238,0.00507,0.00168,-1.48078,0.10116,3.27638,5.634643
0.042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.590103,31.003803,89.575607,73.349449,-1.180672,4.518181,4.443389,0.000000,0,0,16.469086,3.814682,16.639803,4.598271,15.326915,5.117732,1,0,19.572401,0,3.401760,5.638595,13.072522,7.950459,16.670351,8.363345,15.161733,8.417447,14.563453,8.537786,13.929828,9.052670,15.394156,10.263731,14.934111,10.363908,15.946262,0,-0.01892,0.00309,-0.02070,-0.01411,0.00656,-0.01450,-0.00657,0.00359,-1.47905,0.10079,3.27676,5.638595
0.043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.465073,31.576204,89.980827,72.512024,-1.238144,4.517122,4.440666,0.000000,0,0,16.469494,3.814747,16.629782,4.599030,15.346967,5.120910,1,0,19.566530,0,3.398463,5.642716,13.062770,7.946226,16.662184,8.360809,15.184992,8.406629,14.583491,8.520319,13.965075,9.063883,15.418470,10.269083,14.939786,10.366964,15.952391,0,-0.01832,0.00301,-0.02176,-0.01409,0.00865,-0.01191,0.00479,0.00430,-1.47975,0.10088,3.27713,5.642716
0.044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.337433,32.113945,90.152908,71.734451,-1.309345,4.515788,4.437081,0.000000,0,0,16.474386,3.814853,16.620110,4.599100,15.366447,5.124973,1,0,19.558825,0,3.394199,5.650352,13.052298,7.945255,16.653648,8.359696,15.209816,8.399966,14.609447,8.503536,13.999510,9.074917,15.441247,10.275283,14.951438,10.370263,15.958704,0,-0.01775,0.00367,-0.01957,-0.01377,0.00862,-0.01086,0.00366,0.00369,-1.47802,0.10115,3.27713,5.650352
0.045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.209808,32.651684,90.324997,70.956886,-1.380545,4.514454,4.433496,0.000000,0,0,16.479280,3.814960,16.610439,4.599171,15.385929,5.128987,1,0,19.551119,0,3.389934,5.657989,13.041825,7.944283,16.645113,8.358582,15.234639,8.393304,14.635401,8.486754,14.033944,9.085952,15.464025,10.281484,14.963089,10.373562,15.965016,0,-0.01841,0.00368,-0.01988,-0.01494,0.00801,-0.01164,0.01252,0.00234,-1.47874,0.10091,3.27714,5.657989
