"Time","66 RDS cle","64 R marks","63 sinus","62 Ramp down","61 Ramp up","60 right DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","67 LDS cle","v2 R COP","v3 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","59 left DS","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.947006,127.641068,111.296501,124.586555,0,4.732259,0.000000,5.794347,1.287347,5.750907,14.937886,4.781643,17.218021,6.092218,10.490363,0,0,16.574146,0,4.682772,6.781831,13.139428,7.662683,17.443354,7.695254,10.376236,8.220505,10.291772,8.707417,11.001390,8.222239,12.420184,9.301511,13.311299,9.225575,14.126521,0,-0.01765,0.00185,-0.01940,-0.01334,0.00655,-0.01387,0.00688,0.00441,-1.47799,0.10402,3.27712
0.129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.636406,128.173599,111.571564,124.705307,0,4.727740,0.000000,5.790351,1.208252,5.752689,14.936776,4.781401,17.205929,6.095531,10.485776,0,0,16.615265,0,4.674182,6.781315,13.126311,7.665991,17.427328,7.694372,10.363815,8.215957,10.278783,8.702456,10.999119,8.221895,12.420451,9.298072,13.314696,9.221995,14.126957,0,-0.01680,0.00363,-0.02066,-0.01343,0.00854,-0.01262,0.00490,0.00244,-1.47076,0.12054,3.27728
0.130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.562538,128.613327,111.734116,124.783600,0,4.723163,0.000000,5.785811,1.117246,5.754261,14.934691,4.781173,17.193827,6.099052,10.483258,0,0,16.658247,0,4.665468,6.780771,13.112964,7.667731,17.406065,7.696236,10.352874,8.213316,10.270728,8.698713,10.997677,8.221231,12.421699,9.295154,13.318836,9.220053,14.127014,0,-0.01615,0.00386,-0.02112,-0.01446,0.00930,-0.01174,0.00498,0.00211,-1.47794,0.11141,3.27728
0.131,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.488670,129.053040,111.896660,124.861900,0,4.718691,0.000000,5.780723,1.026239,5.755834,14.932607,4.780944,17.181725,6.102574,10.480742,0,0,16.701231,0,4.656754,6.780227,13.099616,7.669471,17.384802,7.698100,10.341932,8.210675,10.262673,8.694969,10.996235,8.220568,12.422946,9.292235,13.322977,9.218109,14.127072,0,-0.01814,0.00386,-0.02042,-0.01475,0.00854,-0.01287,0.00108,0.00441,-1.47818,0.10012,3.27756
0.132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.414803,129.492767,112.059212,124.940193,0,4.714310,0.000000,5.775171,0.935233,5.757405,14.930522,4.780716,17.169622,6.106095,10.478224,0,0,16.744215,0,4.648040,6.779683,13.086268,7.671211,17.363539,7.699964,10.330991,8.208035,10.254619,8.691226,10.994793,8.219904,12.424193,9.289317,13.327117,9.216166,14.127130,0,-0.01810,0.00311,-0.02107,-0.01198,0.00914,-0.01312,0.01535,0.00209,-1.47843,0.10367,3.27817
0.133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.480911,129.798813,112.057755,124.940979,0,4.710193,0.000000,5.769202,0.825070,5.758650,14.929422,4.780547,17.157513,6.109544,10.478945,0,0,16.788225,0,4.639946,6.779250,13.073095,7.671450,17.338526,7.701702,10.322114,8.206445,10.248548,8.687648,10.994955,8.218435,12.427379,9.286413,13.331020,9.213940,14.127722,0,-0.01759,0.00308,-0.01898,-0.01370,0.00854,-0.01153,0.00312,0.00377,-1.47864,0.10222,3.27819
0.134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.710037,129.949203,111.865318,124.851509,0,4.706301,0.000000,5.762880,0.692598,5.759514,14.929471,4.780447,17.145397,6.112908,10.483437,0,0,16.833431,0,4.632574,6.778948,13.060124,7.669941,17.309147,7.703293,10.315640,8.206078,10.244786,8.684264,10.996984,8.216030,12.432820,9.283525,13.334646,9.211383,14.128936,0,-0.01901,0.00251,-0.02143,-0.01423,0.00883,-0.01279,0.00583,-0.00041,-1.47834,0.11761,3.27751
0.135,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.939156,130.099594,111.672890,124.762039,0,4.702566,0.000000,5.756305,0.560127,5.760377,14.929519,4.780346,17.133282,6.116272,10.487928,0,0,16.878637,0,4.625202,6.778646,13.047154,7.668432,17.279768,7.704885,10.309166,8.205711,10.241024,8.680880,10.999012,8.213624,12.438262,9.280636,13.338273,9.208826,14.130150,0,-0.01798,0.00847,-0.01949,-0.01323,0.00825,-0.01285,0.00393,0.00393,-1.48055,0.09675,3.27706
0.136,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.168274,130.249985,111.480453,124.672569,0,4.698964,0.000000,5.749515,0.427656,5.761241,14.929567,4.780246,17.121166,6.119636,10.492420,0,0,16.923843,0,4.617830,6.778343,13.034184,7.666923,17.250391,7.706476,10.302692,8.205344,10.237263,8.677495,11.001041,8.211218,12.443704,9.277747,13.341899,9.206269,14.131364,0,-0.01796,0.00159,-0.02029,-0.01367,0.00794,-0.01321,0.00471,0.00226,-1.48364,0.09644,3.27691
0.137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.693703,130.191315,111.131561,124.478455,0,4.695382,0.000000,5.742632,0.275069,5.761583,14.929304,4.780099,17.108913,6.122726,10.499076,0,0,16.969488,0,4.610747,6.777854,13.021269,7.664917,17.230684,7.707223,10.296320,8.206987,10.235311,8.678675,11.007433,8.208859,12.449874,9.275630,13.346823,9.203815,14.133964,0,-0.01772,0.00479,-0.02018,-0.01221,0.00900,-0.01140,0.00531,-0.00490,-1.47874,0.12064,3.27686
0.138,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.564178,129.889191,110.600471,124.162476,0,4.691819,0.000000,5.735670,0.099059,5.761317,14.928679,4.779897,17.096500,6.125497,10.508252,0,0,17.015646,0,4.604000,6.777146,13.008418,7.662335,17.222242,7.706987,10.290067,8.210973,10.235466,8.685169,11.018908,8.206554,12.456893,9.274412,13.353256,9.201478,14.138177,0,-0.01909,-0.00490,-0.02078,-0.01415,0.00734,-0.01364,0.00392,-0.00023,-1.47976,0.10067,3.27694
0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.434662,129.587051,110.069382,123.846497,0,3.419146,0.000000,5.728726,-0.076951,5.761051,14.928054,4.779695,17.084085,6.128268,10.517428,0,0,17.061804,0,4.597253,6.776439,12.995567,7.659752,17.213800,7.706751,10.283813,8.214957,10.235620,8.691664,11.030381,8.204250,12.463912,9.273195,13.359690,9.199142,14.142390,0,-0.00971,0.02915,-0.01859,-0.00932,0.00777,-0.01440,-0.00674,0.00190,-1.47942,0.09738,3.27705
0.140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.305138,129.284927,109.538300,123.530525,0,1.074053,0.000000,5.721799,-0.252961,5.760786,14.927428,4.779493,17.071672,6.131039,10.526605,0,0,17.107962,0,4.590506,6.775731,12.982717,7.657169,17.205357,7.706515,10.277559,8.218943,10.235776,8.698157,11.041855,8.201946,12.470931,9.271977,13.366123,9.196805,14.146604,0,-0.01949,-0.01486,-0.01910,-0.01317,0.00747,-0.01404,0.00786,-0.00976,-1.47902,0.10993,3.27720
0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119.578712,128.737106,108.790184,123.152664,0,0.000000,0.000000,5.714954,-0.439886,5.760292,14.923601,4.779359,17.059166,6.133674,10.538139,0,0,17.136730,0,4.584206,6.774912,12.969972,7.657933,17.199413,7.706838,10.273269,8.222988,10.239524,8.704606,11.052047,8.198891,12.478870,9.271380,13.371183,9.194346,14.149981,0,-0.01561,0.00558,-0.01842,-0.01938,0.00871,-0.01238,0.00150,0.00463,-1.47861,0.10970,3.27708
0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.321701,127.903168,107.789352,122.702736,0,0.000000,0.000000,5.708179,-0.639522,5.759531,14.916047,4.779304,17.046553,6.136150,10.552420,0,0,17.145247,0,4.578428,6.773962,12.957352,7.662594,17.196377,7.707810,10.271265,8.227105,10.247457,8.711002,11.060746,8.194960,12.487880,9.271505,13.374646,9.191747,14.152384,0,-0.01850,-0.00440,-0.01998,-0.01406,0.00899,-0.01194,-0.00905,0.00123,-1.47869,0.11714,3.27662
0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.064690,127.069244,106.788521,122.252808,0,0.000000,0.000000,5.701537,-0.839157,5.758771,14.908493,4.779249,17.033939,6.138627,10.566699,0,0,17.153763,0,4.572649,6.773012,12.944731,7.667255,17.193340,7.708784,10.269261,8.231222,10.255389,8.717398,11.069446,8.191029,12.496889,9.271631,13.378108,9.189147,14.154786,0,-0.01917,0.02568,-0.02182,-0.01684,0.00795,-0.01209,0.00433,0.00173,-1.47743,0.10626,3.27640
0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.807678,126.235313,105.787689,121.802879,0,0.000000,0.000000,5.695005,-1.038793,5.758011,14.900939,4.779195,17.021326,6.141104,10.580979,0,0,17.162281,0,4.566871,6.772062,12.932111,7.671917,17.190304,7.709756,10.267258,8.235339,10.263322,8.723793,11.078144,8.187098,12.505898,9.271756,13.381571,9.186547,14.157189,0,-0.00788,-0.00886,-0.01986,-0.01716,0.00721,-0.01288,0.00643,-0.00060,-1.47834,0.11258,3.27648
0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.552261,124.921936,104.564148,121.394325,0,0.000000,0.000000,5.688648,-1.241018,5.757092,14.895161,4.779062,17.008831,6.143176,10.597493,0,0,17.172031,0,4.561542,6.770985,12.919613,7.674765,17.180696,7.709332,10.270952,8.247050,10.282072,8.736064,11.093171,8.182554,12.515882,9.271954,13.385535,9.184824,14.161366,0,-0.02223,0.01162,-0.01896,-0.00710,0.00765,-0.01277,0.00620,0.00968,-1.47934,0.12259,3.27666
0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.463196,123.050247,103.081276,121.033943,0,0.000000,0.000000,5.682437,-1.446256,5.755988,14.891451,4.778840,16.996473,6.144775,10.616608,0,0,17.183222,0,4.556736,6.769762,12.907258,7.675501,17.163433,7.707278,10.281281,8.267605,10.313419,8.755177,11.115567,8.177299,12.527002,9.272235,13.390086,9.184123,14.167607,0,-0.01457,-0.00048,-0.02746,-0.01804,0.00826,-0.01098,0.00624,0.00285,-1.48025,0.10255,3.27696
0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.374130,121.178558,101.598396,120.673553,0,0.000000,0.000000,5.676391,-1.651495,5.754884,14.887741,4.778616,16.984116,6.146375,10.635722,0,0,17.194410,0,4.551929,6.768538,12.894903,7.676237,17.146172,7.705225,10.291609,8.288159,10.344768,8.774291,11.137962,8.172044,12.538121,9.272516,13.394636,9.183422,14.173849,0,-0.01975,0.00334,-0.01856,-0.01400,0.00793,-0.01232,0.00419,-0.00474,-1.48113,0.10027,3.27720
0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.285065,119.306870,100.115524,120.313171,0,0.000000,0.000000,5.670484,-1.856734,5.753780,14.884031,4.778394,16.971760,6.147974,10.654838,0,0,17.205601,0,4.547123,6.767314,12.882549,7.676973,17.128908,7.703172,10.301937,8.308714,10.376115,8.793405,11.160358,8.166788,12.549241,9.272797,13.399186,9.182721,14.180091,0,-0.02004,-0.01302,-0.01988,-0.01500,0.00857,-0.01208,0.00466,0.00681,-1.47913,0.11317,3.27735
0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.986053,117.262123,97.712006,119.029099,0,0.000000,0.000000,5.664725,-2.062801,5.752177,14.880759,4.778272,16.959211,6.149338,10.675645,0,0,17.217699,0,4.542717,6.766152,12.870205,7.678151,17.114531,7.710588,10.314255,8.335152,10.425961,8.815826,11.184446,8.161416,12.561284,9.272151,13.404531,9.181662,14.185749,0,-0.00428,-0.00383,-0.01966,-0.01470,0.00826,-0.01365,0.00261,0.00280,-1.47944,0.10347,3.27744
0.150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.442566,115.015854,94.236397,116.669388,0,0.000000,0.000000,5.659092,-2.269832,5.749991,14.877996,4.778268,16.946444,6.150426,10.698423,0,0,17.230854,0,4.538775,6.765063,12.857872,7.679842,17.103514,7.729030,10.328888,8.368438,10.497352,8.842101,11.210506,8.155909,12.574401,9.270424,13.410799,9.180184,14.190729,0,-0.02599,0.00061,-0.01931,-0.01777,0.00960,-0.01160,0.00632,0.00328,-1.48013,0.08936,3.27744
0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.899094,112.769585,90.760788,114.309685,0,0.000000,0.000000,5.653648,-2.476864,5.747806,14.875234,4.778265,16.933674,6.151514,10.721202,0,0,17.244011,0,4.534834,6.763973,12.845540,7.681532,17.092495,7.747473,10.343522,8.401725,10.568742,8.868377,11.236567,8.150401,12.587519,9.268698,13.417068,9.178708,14.195708,0,-0.01623,0.00558,-0.02063,-0.01440,0.00855,-0.01177,0.00349,0.00399,-1.47945,0.10982,3.27750
0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.355606,110.523315,87.285179,111.949974,0,0.000000,0.000000,5.648365,-2.683896,5.745620,14.872471,4.778261,16.920906,6.152602,10.743981,0,0,17.257166,0,4.530893,6.762883,12.833207,7.683223,17.081478,7.765916,10.358155,8.435012,10.640132,8.894651,11.262627,8.144894,12.600636,9.266972,13.423337,9.177231,14.200688,0,-0.01690,0.00260,-0.02081,-0.01346,0.00780,-0.01190,0.00685,0.00205,-1.47547,0.10373,3.27766
0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.235672,115.468895,85.338814,109.435890,0,0.000000,0.000000,5.643341,-2.857508,5.742539,14.873436,4.778214,16.908365,6.153256,10.767823,0,0,17.280672,0,4.527206,6.761643,12.820953,7.680815,17.066441,7.793296,10.384669,8.463398,10.699935,8.920787,11.293797,8.120523,12.652945,9.266612,13.429515,9.176351,14.204782,0,-0.02332,0.01086,-0.02049,-0.01395,0.00928,-0.01226,0.00438,-0.00051,-1.47989,0.08639,3.27764
0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.457428,128.789413,85.173256,106.742050,0,0.000000,0.000000,5.638535,-2.992202,5.738416,14.878743,4.778116,16.896091,6.153406,10.792905,0,0,17.316233,0,4.523816,6.760229,12.808791,7.673633,17.046721,7.831083,10.425020,8.486077,10.746244,8.946760,11.330916,8.074188,12.750892,9.267845,13.435586,9.176164,14.207843,0,-0.02878,0.00276,-0.02034,-0.01349,0.00767,-0.01098,0.00548,0.00737,-1.47886,0.11344,3.27741
0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.679199,142.109924,85.007698,104.048203,0,0.000000,0.000000,5.634037,-3.126896,5.734293,14.884049,4.778018,16.883816,6.153555,10.817986,0,0,17.351793,0,4.520425,6.758814,12.796629,7.666451,17.027002,7.868871,10.465370,8.508757,10.792553,8.972733,11.368037,8.027853,12.848838,9.269077,13.441657,9.175977,14.210905,0,-0.01537,0.00248,-0.02107,-0.01151,0.00855,-0.01259,0.00576,-0.00256,-1.47794,0.10765,3.27728
0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.900963,155.430435,84.842140,101.354355,0,0.000000,0.000000,5.629797,-3.261590,5.730170,14.889357,4.777920,16.871542,6.153704,10.843067,0,0,17.387354,0,4.517035,6.757400,12.784467,7.659268,17.007284,7.906659,10.505721,8.531437,10.838862,8.998706,11.405157,7.981518,12.946785,9.270310,13.447728,9.175790,14.213966,0,-0.01600,0.00477,-0.01888,-0.01218,0.00928,-0.01253,0.00449,0.00184,-1.47765,0.09417,3.27728
0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.155228,161.494995,84.796295,100.533424,0,0.000000,0.000000,5.625891,-3.351869,5.726240,14.894989,4.777855,16.859177,6.161057,10.869120,0,0,17.421410,0,4.514069,6.755800,12.772370,7.655640,16.986456,7.937284,10.554628,8.557871,10.888948,8.904866,11.470170,7.955300,13.010417,9.272562,13.453623,9.176021,14.218721,0,-0.01915,0.00353,-0.01963,-0.01411,0.01002,-0.01368,0.00450,0.00162,-1.47961,0.11610,3.27746
0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.269852,159.110016,84.889854,101.893509,0,0.000000,0.000000,5.622266,-3.390425,5.722535,14.901000,4.777828,16.846703,6.176796,10.896305,0,0,17.453712,0,4.511599,6.753983,12.760351,7.656149,16.964338,7.959569,10.613501,8.588677,10.943434,8.671504,11.567664,7.952507,13.034091,9.276001,13.459311,9.176738,14.225449,0,-0.02068,0.00578,-0.01943,-0.01070,0.00794,-0.01152,0.00533,0.00114,-1.48051,0.10903,3.27784
0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.384476,156.725021,84.983421,103.253593,0,0.000000,0.000000,5.619012,-3.428982,5.718830,14.907011,4.777802,16.834229,6.192536,10.923490,0,0,17.486017,0,4.509129,6.752166,12.748332,7.656658,16.942219,7.981853,10.672373,8.619484,10.997920,8.438143,11.665157,7.949715,13.057764,9.279439,13.465000,9.177455,14.232177,0,-0.00479,-0.00383,-0.02122,-0.00502,0.00780,-0.01212,0.00522,0.00399,-1.47890,0.09689,3.27784
0.160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.499100,154.340042,85.076981,104.613678,0,0.000000,0.000000,5.616070,-3.467539,5.715125,14.913022,4.777775,16.821754,6.208276,10.950674,0,0,17.518320,0,4.506659,6.750350,12.736313,7.657167,16.920099,8.004138,10.731244,8.650290,11.052405,8.204781,11.762651,7.946923,13.081437,9.282878,13.470690,9.178172,14.238904,0,-0.01561,0.00166,-0.01968,-0.01367,0.00885,-0.01274,0.00546,0.00223,-1.47891,0.11191,3.27738
0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.105560,144.485168,83.606552,105.990402,0,0.000000,0.000000,5.613531,-3.457257,5.711173,14.917962,4.777684,16.809250,6.223754,10.978818,0,0,17.549406,0,4.504584,6.748042,12.724472,7.656621,16.899773,8.020134,10.792755,8.667326,11.102995,8.212173,11.805257,7.964964,13.056921,9.286267,13.475042,9.179479,14.243407,0,-0.01609,0.00307,-0.02178,-0.00963,0.00869,-0.01279,0.00409,0.00323,-1.47888,0.10661,3.27727
0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.107269,125.931580,80.314842,107.386497,0,0.000000,0.000000,5.611333,-3.390102,5.706933,14.921654,4.777517,16.796711,6.238928,11.008079,0,0,17.579071,0,4.502971,6.745164,12.712839,7.654848,16.881536,8.028809,10.857339,8.668324,11.149047,8.499921,11.783944,8.007266,12.976289,9.289600,13.477839,9.181471,14.245322,0,-0.01843,0.00338,-0.02126,-0.00969,0.00749,-0.01266,0.00536,0.00196,-1.47907,0.10396,3.27757
0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.108994,107.378006,77.023132,108.782585,0,0.000000,0.000000,5.609543,-3.322948,5.702694,14.925346,4.777350,16.784170,6.254102,11.037340,0,0,17.608736,0,4.501357,6.742286,12.701206,7.653073,16.863298,8.037482,10.921923,8.669322,11.195099,8.787670,11.762632,8.049568,12.895657,9.292933,13.480637,9.183464,14.247236,0,-0.01714,0.00511,-0.02002,-0.01683,0.00854,-0.01149,0.00607,0.00240,-1.47770,0.10929,3.27784
0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.110703,88.824425,73.731430,110.178680,0,0.000000,0.000000,5.608098,-3.255793,5.698455,14.929038,4.777183,16.771629,6.269275,11.066601,0,0,17.638401,0,4.499743,6.739408,12.689573,7.651299,16.845060,8.046157,10.986506,8.670321,11.241151,9.075418,11.741321,8.091870,12.815024,9.296266,13.483434,9.185456,14.249150,0,-0.01693,-0.00483,-0.02017,-0.01476,0.00809,-0.01129,0.00471,0.00185,-1.47997,0.10728,3.27807
0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.651413,77.904823,71.816826,110.612595,0,0.000000,0.000000,5.607035,-3.152918,5.694987,14.936456,4.777062,16.759087,6.284267,11.096558,0,0,17.666929,0,4.498359,6.736593,12.678152,7.651087,16.831299,8.050273,11.053079,8.669797,11.285986,9.234085,11.743246,8.114536,12.779977,9.301171,13.487928,9.187540,14.251717,0,-0.01740,0.01232,-0.01932,-0.01414,0.00959,-0.01227,0.00358,0.00239,-1.47913,0.10039,3.27803
0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.832794,75.875008,71.505882,109.926041,0,0.000000,0.000000,5.606297,-3.008446,5.692416,14.948211,4.776994,16.746540,6.299048,11.127324,0,0,17.694132,0,4.497241,6.733853,12.666980,7.652692,16.822746,8.049081,11.121964,8.667502,11.329404,9.242435,11.772231,8.114335,12.798011,9.307909,13.494399,9.189732,14.255042,0,-0.01665,0.00390,-0.02207,-0.01450,0.00809,-0.01188,0.00726,-0.00119,-1.47911,0.10115,3.27764
0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.014160,73.845200,71.194931,109.239494,0,0.000000,0.000000,5.605912,-2.863975,5.689846,14.959966,4.776927,16.733994,6.313829,11.158091,0,0,17.721334,0,4.496124,6.731113,12.655807,7.654298,16.814196,8.047890,11.190851,8.665208,11.372822,9.250785,11.801217,8.114134,12.816046,9.314647,13.500870,9.191922,14.258368,0,-0.02610,0.00286,-0.02152,-0.01373,0.00762,-0.01031,0.00748,-0.00007,-1.48072,0.11218,3.27750
0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.195526,71.815384,70.883980,108.552940,0,0.000000,0.000000,5.605825,-2.719503,5.687275,14.971721,4.776859,16.721447,6.328610,11.188857,0,0,17.748537,0,4.495007,6.728373,12.644633,7.655903,16.805643,8.046698,11.259738,8.662913,11.416240,9.259135,11.830202,8.113933,12.834080,9.321384,13.507340,9.194114,14.261694,0,-0.01473,-0.00041,-0.01698,-0.01349,0.00887,-0.01281,0.00576,0.00065,-1.47794,0.09028,3.27766
0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.742996,69.911285,70.838631,108.037521,0,0.000000,0.000000,5.606076,-2.565890,5.684759,14.981954,4.776842,16.708879,6.334601,11.220216,0,0,17.774559,0,4.494097,6.725609,12.632943,7.657384,16.800737,8.040874,11.325972,8.655717,11.459320,9.256347,11.845397,8.114869,12.849168,9.328345,13.513039,9.197947,14.266273,0,-0.02486,0.00907,-0.02144,-0.01606,0.00867,-0.01306,0.00395,0.00388,-1.47902,0.09310,3.27753
0.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.716782,68.153587,71.102577,107.721382,0,0.000000,0.000000,5.606610,-2.401632,5.682305,14.990413,4.776884,16.696287,6.330354,11.252264,0,0,17.799206,0,4.493429,6.722819,12.620651,7.658720,16.800076,8.029658,11.389117,8.642813,11.502006,9.240588,11.844531,8.117132,12.860826,9.335567,13.517838,9.203691,14.272310,0,-0.01704,0.00217,-0.02192,-0.01635,0.00883,-0.01187,0.00674,0.00249,-1.47825,0.11761,3.27708
0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.690567,66.395882,71.366524,107.405251,0,0.000000,0.000000,5.607489,-2.237374,5.679852,14.998871,4.776926,16.683693,6.326108,11.284311,0,0,17.823854,0,4.492761,6.720028,12.608359,7.660056,16.799416,8.018442,11.452263,8.629909,11.544692,9.224830,11.843665,8.119395,12.872483,9.342788,13.522638,9.209437,14.278347,0,-0.01551,0.00284,-0.02075,-0.01354,0.00869,-0.01236,0.00380,0.00380,-1.47873,0.08386,3.27682
0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.664352,64.638184,71.630470,107.089111,0,0.000000,0.000000,5.608660,-2.073116,5.677398,15.007330,4.776968,16.671101,6.321861,11.316360,0,0,17.848501,0,4.492092,6.717238,12.596067,7.661392,16.798754,8.007226,11.515409,8.617004,11.587378,9.209071,11.842799,8.121658,12.884141,9.350008,13.527437,9.215182,14.284385,0,-0.01051,0.00286,-0.02031,-0.01432,0.00810,-0.01199,0.00926,0.00270,-1.48543,0.08751,3.27682
0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.787994,63.117027,71.798149,106.869682,0,0.000000,0.000000,5.610188,-1.895407,5.675262,15.014689,4.777011,16.658592,6.317781,11.348949,0,0,17.872179,0,4.491745,6.714715,12.583244,7.661971,16.797565,8.008627,11.561567,8.615988,11.619986,9.202484,11.845401,8.125391,12.892357,9.355783,13.532756,9.218241,14.291107,0,-0.01726,0.01166,-0.02152,-0.01608,0.00916,-0.01159,0.00050,0.00665,-1.48005,0.11432,3.27707
0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.086136,61.871330,71.853722,106.762871,0,0.000000,0.000000,5.612020,-1.702035,5.673496,15.020768,4.777057,16.646181,6.313896,11.382171,0,0,17.894728,0,4.491774,6.712504,12.569802,7.661670,16.795761,8.024721,11.587944,8.628816,11.640858,9.206576,11.852038,8.130834,12.896567,9.359874,13.538678,9.218171,14.298629,0,-0.01732,-0.00833,-0.02105,-0.00787,0.00854,-0.01245,0.00488,0.00187,-1.47979,0.08063,3.27760
