"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.205,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.460373,35.642212,89.860985,51.164139,-1.452071,4.334208,0.000000,4.159191,4.096964,9.428055,3.028472,11.165459,6.324492,0,11.214225,4.426702,0,3.429466,8.389983,4.241729,6.324864,11.280864,6.531804,8.389939,6.556146,7.792384,6.765161,7.255527,7.084934,8.502163,8.250026,8.186499,7.932149,8.903585,0,-0.01770,0.00138,-0.01914,-0.01200,0.00829,-0.01233,0.00611,0.00260,0.10530,0.11008,3.27677
1.206,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.495911,35.927406,90.081917,51.319183,-1.620740,4.331860,0.000000,4.157297,4.087773,9.425436,3.033560,11.151352,6.311197,0,11.242198,4.424306,0,3.431391,8.383807,4.239502,6.327738,11.307038,6.520395,8.382010,6.551156,7.784633,6.756602,7.251200,7.079318,8.496099,8.245763,8.184186,7.928434,8.897336,0,-0.01768,0.00344,-0.02002,-0.01303,0.00843,-0.01368,0.00860,0.00234,0.07779,0.09570,3.27707
1.207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.531464,36.212601,90.302841,51.474228,-1.789409,4.329539,0.000000,4.155402,4.078634,9.422817,3.038648,11.137246,6.297902,0,11.270171,4.421911,0,3.433316,8.377631,4.237274,6.330611,11.333212,6.508986,8.374081,6.546165,7.776882,6.748043,7.246873,7.073702,8.490035,8.241499,8.181874,7.924719,8.891086,0,-0.01578,0.00351,-0.01940,-0.01349,0.00789,-0.01307,0.00447,0.00285,0.05373,0.11188,3.27712
1.208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.567001,36.497795,90.523766,51.629272,-1.958078,4.327259,0.000000,4.153508,4.069576,9.420197,3.043735,11.123139,6.284607,0,11.298144,4.419516,0,3.435242,8.371455,4.235047,6.333485,11.359386,6.497577,8.366152,6.541175,7.769132,6.739484,7.242547,7.068086,8.483971,8.237236,8.179562,7.921004,8.884836,0,-0.01502,0.00389,-0.02095,-0.01357,0.00904,-0.01181,0.01179,0.00258,0.00577,0.11549,3.27659
1.209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.468063,36.898819,90.676003,51.724335,-2.117797,4.324984,0.000000,4.151450,4.060684,9.417209,3.048775,11.108930,6.271422,0,11.324436,4.417012,0,3.436509,8.364727,4.232962,6.335298,11.383864,6.486621,8.357990,6.534406,7.760061,6.731896,7.237362,7.062395,8.478099,8.232736,8.177156,7.917620,8.878737,0,-0.01719,0.00294,-0.01993,-0.01332,0.00836,-0.01353,-0.00239,0.00495,-0.02248,0.08517,3.27631
1.210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.078064,37.550564,90.679543,51.689571,-2.258146,4.322716,0.000000,4.149036,4.052045,9.413419,3.053711,11.094493,6.258472,0,11.347087,4.414273,0,3.436351,8.356803,4.231184,6.334815,11.404672,6.476645,8.349326,6.523788,7.748134,6.726409,7.230320,7.056541,8.472644,8.227723,8.174550,7.914950,8.872966,0,-0.01763,0.00297,-0.01951,-0.01278,0.00721,-0.01221,0.00145,0.00295,-0.05154,0.08079,3.27661
1.211,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.688065,38.202309,90.683083,51.654808,-2.398495,4.320455,0.000000,4.146622,4.043563,9.409629,3.058646,11.080057,6.245523,0,11.369739,4.411533,0,3.436193,8.348880,4.229405,6.334332,11.425478,6.466670,8.340663,6.513169,7.736206,6.720922,7.223279,7.050689,8.467189,8.222711,8.171944,7.912280,8.867194,0,-0.01694,0.00244,-0.02146,-0.01288,0.00878,-0.01328,0.00135,0.01277,-0.07578,0.10821,3.27678
1.212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.298065,38.854057,90.686623,51.620045,-2.538844,4.318203,0.000000,4.144208,4.035319,9.405839,3.063582,11.065621,6.232574,0,11.392390,4.408794,0,3.436035,8.340957,4.227627,6.333848,11.446285,6.456694,8.331999,6.502551,7.724278,6.715436,7.216238,7.044836,8.461734,8.217698,8.169337,7.909610,8.861423,0,-0.01644,0.00319,-0.01671,-0.01310,0.00836,-0.01241,0.00600,0.00466,-0.10030,0.10386,3.27663
1.213,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.914383,39.516712,90.780014,51.543648,-2.669401,4.315961,0.000000,4.141606,4.027202,9.402098,3.068816,11.051227,6.219742,0,11.414055,4.406048,0,3.434102,8.332496,4.225857,6.332709,11.465051,6.443789,8.324565,6.491420,7.714242,6.709683,7.210208,7.038997,8.457465,8.212518,8.166323,7.905206,8.856286,0,-0.01866,0.00423,-0.02035,-0.01426,0.00841,-0.01250,0.00422,0.00074,-0.12690,0.08132,3.27647
1.214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.544373,40.202988,91.067863,51.377136,-2.778760,4.313732,0.000000,4.138593,4.019279,9.398461,3.074696,11.036922,6.207163,0,11.433586,4.403287,0,3.428328,8.322869,4.224104,6.330149,11.479398,6.424541,8.319792,6.479179,7.708297,6.703353,7.206368,7.033191,8.455766,8.206972,8.162427,7.897048,8.852526,0,-0.01677,0.00306,-0.01948,-0.01336,0.00883,-0.01227,0.00098,0.00495,-0.17488,0.11065,3.27632
1.215,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.174377,40.889263,91.355721,51.210621,-2.888120,4.311483,0.000000,4.135581,4.011522,9.394826,3.080575,11.022618,6.194584,0,11.453116,4.400527,0,3.422554,8.313244,4.222352,6.327590,11.493744,6.405293,8.315020,6.466938,7.702352,6.697024,7.202529,7.027384,8.454066,8.201427,8.158532,7.888889,8.848766,0,-0.02150,0.00401,-0.02018,-0.01356,0.00744,-0.01181,0.00626,0.00637,-0.20450,0.12429,3.27633
1.216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.804382,41.575539,91.643570,51.044106,-2.997480,4.309203,0.000000,4.132569,4.004018,9.391190,3.086455,11.008313,6.182005,0,11.472647,4.397766,0,3.416780,8.303618,4.220599,6.325029,11.508091,6.386045,8.310247,6.454698,7.696407,6.690695,7.198689,7.021578,8.452367,8.195883,8.154636,7.880730,8.845006,0,-0.01421,0.00402,-0.01970,-0.01365,0.00831,-0.01201,0.00818,-0.00059,-0.22827,0.10550,3.27671
1.217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.333328,42.381672,92.075661,50.917900,-3.095650,4.306868,0.000000,4.129420,3.996732,9.387166,3.092098,10.994102,6.169345,0,11.491522,4.394958,0,3.409868,8.293646,4.218723,6.321798,11.522145,6.369061,8.306406,6.440046,7.694211,6.680629,7.197356,7.015790,8.449363,8.189735,8.150457,7.872132,8.841477,0,-0.01637,0.00374,-0.02096,-0.01339,0.00860,-0.01353,0.00668,0.00234,-0.25722,0.08960,3.27702
1.218,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.643539,43.447235,92.819946,50.878941,-3.169599,4.304449,0.000000,4.125978,3.989780,9.382305,3.097225,10.980090,6.156511,0,11.508976,4.392047,0,3.400493,8.282923,4.216582,6.317114,11.535564,6.356976,8.304582,6.420178,7.700128,6.662474,7.201447,7.010041,8.443534,8.182285,8.145665,7.862584,8.838451,0,-0.02432,0.00469,-0.01976,-0.01052,0.00800,-0.01155,0.00151,0.00281,-0.27972,0.10451,3.27718
1.219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.953735,44.512798,93.564240,50.839981,-3.243549,4.301951,0.000000,4.122535,3.983078,9.377443,3.102353,10.966079,6.143677,0,11.526430,4.389136,0,3.391119,8.272199,4.214440,6.312429,11.548984,6.344890,8.302757,6.400310,7.706046,6.644320,7.205538,7.004292,8.437705,8.174835,8.140874,7.853036,8.835425,0,-0.01429,0.00198,-0.02063,-0.01495,0.00955,-0.01282,0.00617,0.00421,-0.30724,0.09378,3.27728
1.220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.263947,45.578362,94.308533,50.801025,-3.317498,4.299334,0.000000,4.119092,3.976758,9.372582,3.107481,10.952066,6.130843,0,11.543884,4.386225,0,3.381744,8.261476,4.212299,6.307745,11.562403,6.332805,8.300933,6.380441,7.711964,6.626164,7.209629,6.998543,8.431876,8.167385,8.136082,7.843488,8.832399,0,-0.01706,0.00378,-0.01954,-0.01109,0.00819,-0.01272,0.00573,0.00164,-0.33056,0.08228,3.27728
1.221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.754929,46.760876,95.090462,50.834484,-3.380851,4.296628,0.000000,4.115597,3.970704,9.368457,3.112071,10.938281,6.118001,0,11.562544,4.383320,0,3.371595,8.250478,4.209901,6.304163,11.574310,6.314115,8.298177,6.357294,7.715096,6.608218,7.209863,6.992146,8.423532,8.160914,8.130277,7.833272,8.829420,0,-0.01533,0.00283,-0.02119,-0.01110,0.00831,-0.01226,0.00443,0.00386,-0.38458,0.09932,3.27721
1.222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.637177,48.196533,95.953850,51.024704,-3.421265,4.293787,0.000000,4.111990,3.965055,9.365925,3.115496,10.924982,6.105143,0,11.583810,4.380425,0,3.359768,8.238887,4.206946,6.302968,11.582944,6.281128,8.293404,6.327052,7.712202,6.590724,7.201747,6.984348,8.409740,8.156564,8.122278,7.821611,8.826540,0,-0.01625,0.00320,-0.01955,-0.01595,0.00818,-0.01200,0.00950,-0.00022,-0.40726,0.11766,3.27698
1.223,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.519424,49.632187,96.817238,51.214924,-3.461679,4.290884,0.000000,4.108383,3.959634,9.363394,3.118921,10.911684,6.092285,0,11.605077,4.377531,0,3.347941,8.227296,4.203992,6.301774,11.591578,6.248141,8.288630,6.296809,7.709306,6.573229,7.193632,6.976550,8.395950,8.152214,8.114281,7.809950,8.823660,0,-0.01832,0.00336,-0.02035,-0.01219,0.00843,-0.01160,-0.00255,0.00488,-0.43309,0.10167,3.27687
1.224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.401672,51.067844,97.680626,51.405144,-3.502094,4.287889,0.000000,4.104776,3.954561,9.360862,3.122346,10.898386,6.079427,0,11.626344,4.374637,0,3.336114,8.215705,4.201038,6.300579,11.600211,6.215155,8.283857,6.266567,7.706411,6.555734,7.185517,6.968752,8.382160,8.147863,8.106282,7.798289,8.820780,0,-0.01789,0.00433,-0.02080,-0.01364,0.00963,-0.01246,0.00771,0.00312,-0.45519,0.09536,3.27702
1.225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.337616,52.216923,98.397598,51.717400,-3.536284,4.284868,0.000000,4.101182,3.949665,9.358958,3.125426,10.885197,6.066840,0,11.647730,4.371653,0,3.324316,8.203952,4.198076,6.299316,11.609171,6.177883,8.274843,6.236016,7.699465,6.538024,7.176073,6.959880,8.368500,8.142800,8.100453,7.786948,8.818810,0,-0.01120,0.00263,-0.02042,-0.01694,0.00697,-0.01266,0.00733,0.00128,-0.48099,0.11664,3.27713
1.226,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.389755,52.745686,98.797638,52.293797,-3.557002,4.281806,0.000000,4.097616,3.945040,9.358416,3.127760,10.872246,6.054839,0,11.669374,4.368475,0,3.312581,8.191849,4.195097,6.297906,11.618837,6.131337,8.256653,6.204797,7.683753,6.519851,7.163753,6.948684,8.355121,8.136193,8.099320,7.776302,8.818810,0,-0.02521,0.00384,-0.02005,-0.00852,0.00813,-0.01344,-0.00781,0.00155,-0.50341,0.11345,3.27713
1.227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.441910,53.274452,99.197678,52.870197,-3.577719,4.278731,0.000000,4.094049,3.940540,9.357873,3.130093,10.859294,6.042837,0,11.691017,4.365297,0,3.300847,8.179746,4.192118,6.296496,11.628504,6.084790,8.238461,6.173579,7.668041,6.501678,7.151433,6.937489,8.341742,8.129587,8.098186,7.765655,8.818810,0,-0.01420,0.00287,-0.02104,-0.01817,0.00804,-0.01271,0.00980,0.00456,-0.55395,0.08335,3.27729
1.228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.494049,53.803219,99.597717,53.446598,-3.598437,4.275639,0.000000,4.090483,3.936234,9.357329,3.132427,10.846342,6.030836,0,11.712661,4.362119,0,3.289112,8.167643,4.189139,6.295086,11.638170,6.038243,8.220271,6.142360,7.652328,6.483504,7.139113,6.926293,8.328362,8.122980,8.097053,7.755008,8.818810,0,-0.01993,0.00348,-0.01968,-0.01172,0.00883,-0.01251,0.00745,0.00380,-0.57676,0.07855,3.27783
1.229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.442780,53.996593,99.791382,54.101376,-3.614942,4.272546,0.000000,4.086876,3.932008,9.355935,3.134428,10.833245,6.018970,0,11.734430,4.359041,0,3.277751,8.155180,4.186070,6.288447,11.605404,6.004918,8.205554,6.119798,7.636934,6.470870,7.125704,6.914189,8.315472,8.115107,8.095846,7.745075,8.819502,0,-0.01526,0.00030,-0.02022,-0.00643,0.00778,-0.01251,0.00536,0.00030,-0.60061,0.10979,3.27794
1.230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.167618,53.464001,99.538345,54.925804,-3.622328,4.269453,0.000000,4.083179,3.927907,9.352695,3.135710,10.819834,6.007395,0,11.756475,4.356179,0,3.267198,8.141938,4.182809,6.270490,11.480791,6.000211,8.198357,6.115973,7.622228,6.470228,7.109938,6.900118,8.303637,8.104487,8.094481,7.736687,8.821689,0,-0.01973,0.00339,-0.02111,-0.02040,0.00851,-0.01246,0.00616,0.00312,-0.62401,0.10845,3.27710
1.231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.892456,52.931404,99.285301,55.750237,-3.629714,4.266383,0.000000,4.079483,3.923871,9.349456,3.136992,10.806423,5.995821,0,11.778520,4.353317,0,3.256645,8.128696,4.179547,6.252532,11.356178,5.995504,8.191160,6.112148,7.607522,6.469586,7.094172,6.886048,8.291802,8.093869,8.093115,7.728299,8.823875,0,-0.01947,0.00372,-0.01881,-0.00971,0.00999,-0.01345,0.00421,0.00432,-0.64820,0.09537,3.27664
1.232,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.617294,52.398811,99.032257,56.574665,-3.637100,4.263348,0.000000,4.075787,3.919933,9.346216,3.138274,10.793012,5.984246,0,11.800565,4.350455,0,3.246092,8.115455,4.176285,6.234575,11.231565,5.990797,8.183963,6.108323,7.592815,6.468945,7.078406,6.871977,8.279967,8.083251,8.091749,7.719911,8.826062,0,-0.01435,-0.01487,-0.02107,-0.01326,0.00688,-0.02224,0.00574,-0.00139,-0.67123,0.09808,3.27702
1.233,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.361633,51.887890,98.751625,57.453629,-3.644256,4.260365,0.000000,4.072137,3.916041,9.343864,3.139127,10.779840,5.972845,0,11.822661,4.347574,0,3.236350,8.102005,4.173225,6.220609,11.151958,5.987940,8.174157,6.105216,7.578197,6.469139,7.061947,6.858513,8.268166,8.071431,8.089334,7.713260,8.824457,0,-0.02222,0.00676,-0.02007,-0.01426,0.00966,-0.00360,0.00572,0.00320,-0.71860,0.12129,3.27731
1.234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.148163,51.423885,98.411278,58.450634,-3.650914,4.257462,0.000000,4.068591,3.912221,9.343434,3.139051,10.767190,5.961818,0,11.844870,4.344652,0,3.228363,8.088108,4.170600,6.215284,11.169765,5.989086,8.158706,6.103664,7.563768,6.471142,7.043986,6.846360,8.256435,8.057011,8.084646,7.710372,8.814642,0,-0.02090,0.00437,-0.02021,-0.01387,0.00906,-0.01291,0.00164,0.00923,-0.74083,0.09441,3.27738
1.235,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.934692,50.959881,98.070930,59.447639,-3.657573,4.254654,0.000000,4.065045,3.908393,9.343005,3.138976,10.754539,5.950790,0,11.867078,4.341731,0,3.220376,8.074211,4.167975,6.209960,11.187573,5.990232,8.143254,6.102112,7.549340,6.473146,7.026026,6.834207,8.244705,8.042590,8.079959,7.707485,8.804828,0,-0.01751,0.00295,-0.02133,-0.01481,0.00853,-0.01549,0.00320,0.00834,-0.76434,0.08984,3.27748
1.236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.721207,50.495876,97.730576,60.444645,-3.664231,4.251991,0.000000,4.061499,3.904552,9.342575,3.138900,10.741888,5.939764,0,11.889286,4.338809,0,3.212389,8.060314,4.165350,6.204634,11.205381,5.991378,8.127802,6.100560,7.534911,6.475150,7.008066,6.822054,8.232975,8.028170,8.075271,7.704597,8.795012,0,-0.00954,0.00286,-0.01987,-0.01192,0.00931,-0.02119,-0.00086,-0.00086,-0.78734,0.11105,3.27763
1.237,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.676239,50.079517,97.515816,61.471310,-3.669257,4.249450,0.000000,4.057868,3.900668,9.342649,3.138889,10.729362,5.928799,0,11.911375,4.335979,0,3.205261,8.046186,4.162954,6.201260,11.225427,5.990502,8.112866,6.098453,7.521654,6.477871,6.991263,6.810640,8.221968,8.015958,8.071437,7.703621,8.787599,0,-0.01152,0.00348,-0.02053,-0.01341,0.00944,-0.00884,0.00685,0.00140,-0.80775,0.10701,3.27762
1.238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.995987,49.766285,97.572891,62.562183,-3.670749,4.247096,0.000000,4.054054,3.896716,9.343809,3.139018,10.717104,5.917969,0,11.933208,4.333348,0,3.199991,8.031558,4.161052,6.202109,11.250315,5.985250,8.099049,6.095145,7.510932,6.482148,6.976965,6.800826,8.212524,8.008527,8.069449,7.706781,8.785379,0,-0.01447,0.00334,-0.01760,-0.01050,0.00902,-0.01251,0.00671,0.00457,-0.82620,0.09062,3.27724
1.239,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.315735,49.453056,97.629967,63.653057,-3.672242,4.244807,0.000000,4.050240,3.892818,9.344971,3.139147,10.704846,5.907139,0,11.955041,4.330718,0,3.194722,8.016930,4.159151,6.202957,11.275202,5.979998,8.085231,6.091837,7.500211,6.486424,6.962667,6.791012,8.203082,8.001097,8.067463,7.709942,8.783160,0,-0.02307,0.00408,-0.01992,-0.01265,0.00642,-0.01251,0.00086,0.00007,-0.87156,0.09799,3.27707
1.240,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.635483,49.139824,97.687042,64.743935,-3.673735,4.242616,0.000000,4.046426,3.889003,9.346131,3.139276,10.692589,5.896310,0,11.976873,4.328087,0,3.189453,8.002302,4.157249,6.203806,11.300090,5.974746,8.071413,6.088529,7.489489,6.490701,6.948369,6.781198,8.193639,7.993666,8.065476,7.713103,8.780941,0,-0.01590,0.00294,-0.01866,-0.01302,0.00948,-0.01308,0.00563,0.00500,-0.89031,0.12304,3.27738
1.241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.721695,48.918533,97.710655,65.876602,-3.672549,4.240434,0.000000,4.042676,3.885340,9.347664,3.138454,10.680646,5.886190,0,11.998296,4.325438,0,3.184939,7.987927,4.155487,6.204234,11.327273,5.968657,8.056762,6.084736,7.479353,6.490565,6.936019,6.771282,8.184213,7.985347,8.064029,7.715695,8.777458,0,-0.01581,0.00348,-0.02011,-0.01236,0.00767,-0.01438,0.00539,0.00196,-0.91108,0.10621,3.27756
1.242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.302414,48.896248,97.661850,67.099731,-3.665567,4.238266,0.000000,4.039066,3.881910,9.350000,3.135576,10.669382,5.877609,0,12.018831,4.322750,0,3.182061,7.974102,4.154026,6.203752,11.359428,5.960759,8.040307,6.079894,7.470485,6.480879,6.927886,6.761145,8.174823,7.975106,8.063748,7.717057,8.771236,0,-0.02002,0.00276,-0.01937,-0.01438,0.00803,-0.01195,0.00543,0.00096,-0.93038,0.08800,3.27749
1.243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.883133,48.873966,97.613037,68.322868,-3.658584,4.236166,0.000000,4.035456,3.878567,9.352337,3.132698,10.658118,5.869028,0,12.039367,4.320061,0,3.179182,7.960276,4.152566,6.203269,11.391583,5.952861,8.023852,6.075052,7.461617,6.471193,6.919754,6.751008,8.165433,7.964865,8.063468,7.718418,8.765016,0,-0.01449,0.00295,-0.02007,-0.01360,0.00843,-0.01201,0.00429,0.00309,-0.94946,0.08989,3.27739
1.244,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.463852,48.851681,97.564232,69.546005,-3.651602,4.234170,0.000000,4.031845,3.875357,9.354672,3.129820,10.646855,5.860446,0,12.059902,4.317372,0,3.176304,7.946450,4.151105,6.202787,11.423738,5.944963,8.007398,6.070210,7.452749,6.461507,6.911621,6.740870,8.156043,7.954623,8.063187,7.719780,8.758794,0,-0.01479,0.00365,-0.01952,-0.01316,0.00890,-0.01191,0.00426,0.00200,-0.97155,0.10301,3.27724
1.245,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.871368,48.823578,97.418991,70.804581,-3.641240,4.232353,0.000000,4.028186,3.872162,9.357224,3.125672,10.635670,5.852487,0,12.080330,4.314924,0,3.173573,7.932983,4.150048,6.201659,11.455951,5.938639,7.992300,6.065104,7.441795,6.459042,6.901060,6.731174,8.145657,7.944906,8.062242,7.721674,8.753209,0,-0.01585,0.01062,-0.02220,-0.01368,0.00924,-0.01231,0.00574,0.00163,-1.00872,0.08946,3.27704
1.246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.904007,48.782890,97.065010,72.139862,-3.623565,4.230805,0.000000,4.024421,3.868989,9.360240,3.118773,10.624653,5.845875,0,12.100526,4.312994,0,3.171161,7.920292,4.149864,6.199133,11.488286,5.935724,7.980141,6.059428,7.426328,6.472205,6.885242,6.722433,8.133114,7.936322,8.059856,7.724720,8.749003,0,-0.01808,0.00031,-0.02007,-0.01714,0.00952,-0.01373,-0.00272,0.00199,-1.02963,0.09470,3.27673
1.247,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.936630,48.742203,96.711029,73.475143,-3.605890,4.229617,0.000000,4.020656,3.865937,9.363256,3.111873,10.613637,5.839263,0,12.120721,4.311065,0,3.168749,7.907601,4.149679,6.196607,11.520622,5.932808,7.967982,6.053752,7.410861,6.485368,6.869424,6.713691,8.120572,7.927739,8.057472,7.727767,8.744797,0,-0.01747,0.00590,-0.01989,-0.01181,0.00858,-0.01287,0.00563,0.00491,-1.05626,0.12062,3.27654
1.248,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.969254,48.701515,96.357048,74.810425,-3.588215,4.228977,0.000000,4.016891,3.863070,9.366272,3.104974,10.602620,5.832652,0,12.140917,4.309136,0,3.166338,7.894911,4.149495,6.194081,11.552958,5.929893,7.955823,6.048077,7.395394,6.498531,6.853607,6.704949,8.108029,7.919156,8.055087,7.730813,8.740591,0,-0.02062,0.00328,-0.01922,-0.01288,0.00847,-0.01188,0.00103,0.00247,-1.06605,0.11310,3.27662
1.249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.221695,48.541939,95.965569,76.134285,-3.566073,4.228854,0.000000,4.013208,3.860429,9.370194,3.096275,10.591650,5.828340,0,12.159890,4.307213,0,3.163977,7.882382,4.150784,6.196239,11.627111,5.927564,7.944121,6.044023,7.379618,6.508899,6.837981,6.696121,8.095690,7.910846,8.052545,7.734722,8.734009,0,-0.01725,0.00437,-0.02287,-0.02078,0.00734,-0.01443,-0.00173,-0.00205,-1.08290,0.09424,3.27677
1.250,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.949921,48.125031,95.492912,77.433426,-3.534264,4.229517,0.000000,4.009703,3.858135,9.376080,3.083677,10.580781,5.829007,0,12.176218,4.305305,0,3.161726,7.870206,4.155266,6.208535,11.791781,5.926501,7.933410,6.043480,7.363174,6.513215,6.822770,6.687105,8.083791,7.903131,8.049662,7.740500,8.722283,0,-0.01675,0.00407,-0.02265,-0.01043,0.01104,-0.02682,0.00680,0.00519,-1.10078,0.09546,3.27707
1.251,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.678146,47.708118,95.020248,78.732567,-3.502455,4.230639,0.000000,4.006198,3.855952,9.381966,3.071080,10.569912,5.829674,0,12.192545,4.303396,0,3.159474,7.858029,4.159749,6.220830,11.956451,5.925438,7.922699,6.042938,7.346731,6.517530,6.807559,6.678089,8.071891,7.895415,8.046778,7.746279,8.710558,0,-0.01841,0.00438,-0.01959,-0.01429,0.00900,-0.00939,0.00443,-0.02712,-1.11917,0.12224,3.27721
