"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","66 RDS cle","64 R marks","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","55 left DS","67 LDS cle","65 L marks","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.907593,12.644592,57.420586,99.413803,0.000000,0,0,5.938030,5.239604,5.785104,16.292244,4.970531,17.618832,5.998122,13.929882,0.000000,1,0,0,14.738744,0,4.325348,6.962931,14.029717,7.857434,17.684145,7.985594,14.136182,8.284392,13.885134,8.699765,13.574682,7.792038,14.677650,9.094909,14.822288,9.134337,15.516717,0,-0.01518,0.00381,-0.00974,-0.01547,0.00816,-0.01221,-0.00418,0.02719,0.62862,0.11823,3.27655
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.064133,12.432872,57.593430,99.347282,0.000000,0,0,5.943150,5.335851,5.791425,16.291670,4.972203,17.609730,6.007789,13.936016,0.000000,1,0,0,14.743123,0,4.332295,6.962205,14.020452,7.858296,17.683187,7.978264,14.152047,8.270840,13.901533,8.682470,13.579611,7.787418,14.689963,9.088119,14.827842,9.130000,15.523911,0,-0.01633,0.00446,-0.03870,-0.01099,0.00787,-0.01450,0.01233,0.00009,0.65147,0.10186,3.27663
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.220657,12.221150,57.766273,99.280754,0.000000,0,0,5.948120,5.432097,5.797745,16.291094,4.973875,17.600628,6.017456,13.942150,0.000000,1,0,0,14.747502,0,4.339242,6.961479,14.011186,7.859158,17.682228,7.970933,14.167913,8.257287,13.917933,8.665175,13.584540,7.782798,14.702277,9.081327,14.833396,9.125664,15.531104,0,-0.01534,0.00558,-0.01834,-0.01511,0.00943,-0.01297,0.00551,0.00323,0.68277,0.09805,3.27674
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.377197,12.009429,57.939117,99.214233,0.000000,0,0,5.952958,5.528344,5.804066,16.290520,4.975547,17.591526,6.027122,13.948284,0.000000,1,0,0,14.751882,0,4.346190,6.960753,14.001921,7.860019,17.681271,7.963603,14.183780,8.243734,13.934332,8.647881,13.589469,7.778179,14.714590,9.074537,14.838951,9.121327,15.538297,0,-0.01778,0.00287,-0.02319,-0.01752,0.00992,-0.01205,0.01727,0.00192,0.72180,0.12010,3.27689
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.334976,11.995493,58.044556,99.152817,0.000000,0,0,5.957490,5.562664,5.810351,16.291466,4.977317,17.582073,6.036644,13.954972,0.000000,1,0,0,14.756153,0,4.353535,6.960014,13.992420,7.860927,17.680342,7.958245,14.196115,8.234183,13.946620,8.635846,13.596210,7.775336,14.724916,9.070369,14.844663,9.118766,15.544818,0,-0.01617,-0.00015,-0.02802,-0.01230,0.00851,-0.01434,-0.00008,0.00256,0.74141,0.10885,3.27688
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.049820,12.223295,58.067608,99.097656,0.000000,0,0,5.961750,5.521296,5.816593,16.294271,4.979208,17.572195,6.045986,13.962337,0.000000,1,0,0,14.760295,0,4.361365,6.959259,13.982634,7.861890,17.679445,7.955297,14.204137,8.229524,13.953883,8.630239,13.605167,7.774666,14.732811,9.069404,14.850568,9.118373,15.550516,0,-0.01945,0.00616,-0.00841,-0.01532,0.00801,-0.01236,0.00674,0.00208,0.76610,0.09572,3.27665
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.764679,12.451097,58.090660,99.042496,0.000000,0,0,5.965683,5.479928,5.822835,16.297077,4.981098,17.562315,6.055328,13.969701,0.000000,1,0,0,14.764436,0,4.369195,6.958504,13.972847,7.862854,17.678551,7.952349,14.212158,8.224864,13.961146,8.624634,13.614124,7.773997,14.740706,9.068439,14.856473,9.117980,15.556214,0,-0.01945,0.00443,-0.00606,-0.01227,0.00824,-0.01328,0.00510,0.00333,0.78740,0.09622,3.27669
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.479538,12.678899,58.113712,98.987335,0.000000,0,0,5.969326,5.438560,5.829077,16.299883,4.982988,17.552437,6.064671,13.977065,0.000000,1,0,0,14.768578,0,4.377026,6.957750,13.963060,7.863818,17.677654,7.949401,14.220180,8.220204,13.968410,8.619027,13.623081,7.773327,14.748602,9.067473,14.862378,9.117587,15.561913,0,-0.01816,0.01282,-0.02347,-0.01971,0.00856,-0.01160,0.00363,0.00247,0.81183,0.11812,3.27707
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.062469,12.887950,58.148792,99.039597,0.000000,0,0,5.972621,5.340259,5.835080,16.302322,4.984901,17.542374,6.073876,13.985115,0.000000,1,0,0,14.772427,0,4.385143,6.956972,13.952939,7.864878,17.676678,7.946356,14.225895,8.216665,13.973083,8.615454,13.629254,7.773422,14.754184,9.067151,14.866120,9.117551,15.565200,0,-0.01587,0.00354,-0.06636,-0.01535,0.00819,-0.01236,0.00685,0.00293,0.83246,0.10568,3.27708
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.484177,13.074085,58.198574,99.223145,0.000000,0,0,5.975606,5.172372,5.840792,16.304317,4.986841,17.532089,6.082914,13.994003,0.000000,1,0,0,14.775919,0,4.393609,6.956165,13.942408,7.866057,17.675602,7.943193,14.228791,8.214496,13.974590,8.614365,13.632026,7.774451,14.756939,9.067616,14.867217,9.117948,15.565540,0,-0.02579,0.00278,0.00810,-0.01431,0.00803,-0.01144,0.02417,0.00235,0.85094,0.09343,3.27662
0.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.905869,13.260220,58.248356,99.406700,0.000000,0,0,5.978240,5.004486,5.846505,16.306311,4.988780,17.521805,6.091953,14.002891,0.000000,1,0,0,14.779410,0,4.402075,6.955359,13.931876,7.867235,17.674526,7.940029,14.231688,8.212326,13.976098,8.613275,13.634797,7.775479,14.759695,9.068082,14.868315,9.118345,15.565880,0,-0.01831,0.00290,-0.03119,-0.01367,0.00900,-0.01205,-0.00209,-0.00381,0.88144,0.10269,3.27637
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.327576,13.446354,58.298138,99.590248,0.000000,0,0,5.980559,4.836599,5.852217,16.308306,4.990720,17.511520,6.100991,14.011779,0.000000,1,0,0,14.782903,0,4.410541,6.954553,13.921345,7.868414,17.673450,7.936865,14.234585,8.210155,13.977606,8.612185,13.637568,7.776508,14.762450,9.068547,14.869411,9.118743,15.566219,0,-0.01762,0.00296,-0.03441,-0.01349,0.00758,-0.01114,-0.00424,0.00534,0.91518,0.10582,3.27637
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.587448,13.648905,58.456257,99.880196,0.000000,0,0,5.982549,4.632793,5.857247,16.311058,4.992700,17.501175,6.109978,14.020988,0.000000,1,0,0,14.785735,0,4.418709,6.954188,13.910748,7.869533,17.671022,7.936710,14.238640,8.210122,13.978742,8.613314,13.640559,7.778044,14.763121,9.069516,14.872037,9.120457,15.567426,0,-0.02556,0.00388,-0.01013,-0.01416,0.00874,-0.01175,0.01288,-0.00180,0.93430,0.09252,3.27610
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.649551,13.871521,58.746792,100.300186,0.000000,0,0,5.984245,4.385087,5.861444,16.314737,4.994727,17.490753,6.118902,14.030588,0.000000,1,0,0,14.787763,0,4.426514,6.954363,13.900075,7.870581,17.666941,7.940233,14.244111,8.212699,13.979425,8.617152,13.643819,7.780198,14.761244,9.071102,14.876531,9.123780,15.569690,0,-0.01785,0.00262,-0.01869,-0.01355,0.00836,-0.01358,-0.00949,0.00247,0.95447,0.09284,3.27549
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.711655,14.094136,59.037327,100.720177,0.000000,0,0,5.985641,4.137380,5.865640,16.318417,4.996755,17.480333,6.127827,14.040189,0.000000,1,0,0,14.789789,0,4.434318,6.954538,13.889400,7.871628,17.662861,7.943756,14.249582,8.215276,13.980108,8.620991,13.647078,7.782351,14.759366,9.072688,14.881024,9.127104,15.571955,0,-0.01358,0.00327,-0.04677,-0.01392,0.00882,-0.01205,0.01109,0.00272,0.97571,0.11579,3.27541
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.773758,14.316752,59.327862,101.140167,0.000000,0,0,5.986771,3.889673,5.869837,16.322096,4.998782,17.469913,6.136751,14.049788,0.000000,1,0,0,14.791817,0,4.442122,6.954713,13.878726,7.872675,17.658779,7.947278,14.255054,8.217853,13.980791,8.624828,13.650337,7.784505,14.757489,9.074274,14.885518,9.130427,15.574220,0,-0.01755,0.00378,-0.01176,-0.01306,0.00882,-0.01266,0.00258,0.00345,0.99426,0.09690,3.27603
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.600479,14.686135,59.609962,101.508835,0.000000,0,0,5.987628,3.638912,5.873577,16.324566,5.000970,17.459606,6.145411,14.059865,0.000000,1,0,0,14.793139,0,4.449314,6.954917,13.868153,7.873596,17.654213,7.951765,14.256248,8.220442,13.977170,8.627601,13.649313,7.787650,14.755114,9.075847,14.889627,9.133383,15.576118,0,-0.01076,0.00369,-0.03009,-0.01498,0.00876,-0.01236,0.01370,0.00272,1.01248,0.08780,3.27630
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.139496,15.234900,59.881756,101.814766,0.000000,0,0,5.988246,3.384420,5.876759,16.325556,5.003353,17.449436,6.153749,14.070523,0.000000,1,0,0,14.793597,0,4.455755,6.955157,13.857703,7.874360,17.649052,7.957431,14.252212,8.223045,13.968289,8.629070,13.643053,7.792006,14.752130,9.077402,14.893267,9.135889,15.577568,0,-0.01266,0.00162,-0.01028,-0.00873,0.00787,-0.01175,0.00066,0.00974,1.03709,0.10268,3.27615
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.678513,15.783667,60.153549,102.120705,0.000000,0,0,5.988620,3.129928,5.879941,16.326546,5.005736,17.439266,6.162087,14.081182,0.000000,1,0,0,14.794056,0,4.462197,6.955397,13.847253,7.875125,17.643892,7.963096,14.248176,8.225649,13.959409,8.630540,13.636793,7.796363,14.749146,9.078958,14.896906,9.138394,15.579019,0,-0.01053,0.00638,-0.00430,-0.01227,0.00751,-0.01022,0.00563,0.00156,1.06911,0.08730,3.27623
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.217545,16.332432,60.425343,102.426636,0.000000,0,0,5.988779,2.875436,5.883124,16.327536,5.008119,17.429096,6.170425,14.091839,0.000000,1,0,0,14.794515,0,4.468639,6.955637,13.836803,7.875889,17.638733,7.968762,14.244140,8.228252,13.950528,8.632010,13.630533,7.800719,14.746162,9.080513,14.900544,9.140900,15.580469,0,-0.01572,0.00558,-0.00836,-0.01468,0.00865,-0.01389,-0.00410,0.00110,1.08733,0.08433,3.27661
0.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.797363,16.975416,60.608452,102.627945,0.000000,0,0,5.988729,2.639451,5.885790,16.329386,5.010647,17.418898,6.175739,14.103091,0.000000,1,0,0,14.875871,0,4.474950,6.955749,13.826573,7.876707,17.633287,7.976213,14.241264,8.231190,13.943105,8.636333,13.627416,7.805723,14.744327,9.083920,14.903934,9.145142,15.582912,0,-0.01785,0.00308,-0.01688,-0.01422,0.00879,-0.01236,0.00822,-0.00174,1.10432,0.10256,3.27656
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.427048,17.733561,60.683174,102.701385,0.000000,0,0,5.988493,2.426083,5.887826,16.332287,5.013352,17.408663,6.177357,14.115068,0.000000,1,0,0,15.056101,0,4.481102,6.955706,13.816612,7.877590,17.627491,7.985848,14.239807,8.234533,13.937464,8.644146,13.628139,7.811517,14.743895,9.089587,14.907016,9.151506,15.586569,0,-0.01839,0.00366,-0.03174,-0.01312,0.00835,-0.01266,0.01537,-0.00674,1.12195,0.09193,3.27595
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.056732,18.491703,60.757893,102.774818,0.000000,0,0,5.988097,2.212716,5.889862,16.335188,5.016057,17.398430,6.178975,14.127046,0.000000,1,0,0,15.236331,0,4.487254,6.955663,13.806651,7.878473,17.621696,7.995482,14.238349,8.237877,13.931823,8.651958,13.628860,7.817311,14.743463,9.095256,14.910099,9.157870,15.590225,0,-0.01732,0.00156,-0.01369,-0.01303,0.00937,-0.01328,-0.00266,0.00266,1.13924,0.09370,3.27574
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.686432,19.249846,60.832615,102.848251,0.000000,0,0,5.987558,1.999349,5.891898,16.338089,5.018762,17.388195,6.180593,14.139023,0.000000,1,0,0,15.416561,0,4.493406,6.955620,13.796691,7.879356,17.615900,8.005117,14.236892,8.241221,13.926181,8.659771,13.629583,7.823105,14.743031,9.100924,14.913182,9.164235,15.593882,0,-0.01579,0.00467,-0.01096,-0.01373,0.00745,-0.01312,0.00070,0.00348,1.15483,0.10201,3.27604
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.737656,19.846869,60.935268,102.823074,0.000000,0,0,5.986926,1.820342,5.893542,16.339792,5.021417,17.377876,6.183932,14.151629,0.000000,1,0,0,15.596124,0,4.499724,6.955120,13.786290,7.880241,17.610310,8.011507,14.236123,8.244765,13.921071,8.666680,13.629962,7.829866,14.745287,9.106322,14.915992,9.170323,15.597037,0,-0.01709,0.00430,-0.08321,-0.01440,0.00739,-0.01221,-0.00571,-0.00400,1.17126,0.08935,3.27625
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.304077,20.246964,61.072060,102.677361,0.000000,0,0,5.986210,1.683331,5.894709,16.340031,5.024010,17.367453,6.189373,14.165007,0.000000,1,0,0,15.774869,0,4.506245,6.954059,13.775352,7.881128,17.604967,8.013933,14.236197,8.248553,13.916611,8.672486,13.629920,7.837809,14.750830,9.111393,14.918466,9.176075,15.599581,0,-0.01740,0.00363,-0.08842,-0.01318,0.00954,-0.01266,0.03552,-0.00034,1.19104,0.10220,3.27632
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.870514,20.647060,61.208855,102.531647,0.000000,0,0,5.985468,1.546319,5.895875,16.340267,5.026602,17.357031,6.194815,14.178384,0.000000,1,0,0,15.953615,0,4.512766,6.952999,13.764416,7.882016,17.599625,8.016358,14.236270,8.252342,13.912150,8.678293,13.629878,7.845752,14.756372,9.116463,14.920940,9.181826,15.602124,0,-0.01823,0.00357,0.00722,-0.01291,0.00894,-0.01251,0.02414,-0.00293,1.21666,0.10873,3.27637
0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158.436951,21.047157,61.345646,102.385933,0.000000,0,0,5.984703,1.409308,5.897042,16.340506,5.029195,17.346607,6.200256,14.191760,0.000000,1,0,0,16.132360,0,4.519288,6.951938,13.753478,7.882904,17.594282,8.018784,14.236343,8.256130,13.907689,8.684099,13.629835,7.853695,14.761915,9.121532,14.923415,9.187577,15.604667,0,-0.01808,0.00266,-0.01784,-0.01202,0.00807,-0.01297,0.02507,0.00058,1.23166,0.09687,3.27637
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.361649,21.111044,61.510067,102.155128,0.000000,0,0,5.983960,1.305144,5.898013,16.344128,5.031632,17.336424,6.207416,14.205853,0.000000,0,0,0,16.309856,0,4.526015,6.950988,13.742464,7.883670,17.588743,8.023329,14.241294,8.261499,13.908564,8.689517,13.633072,7.862728,14.768884,9.129214,14.928458,9.194653,15.610909,0,-0.01694,0.00317,-0.01895,-0.01343,0.00793,-0.01312,-0.03590,0.00815,1.24722,0.11678,3.27647
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.724228,20.764006,61.708256,101.820305,0.000000,0,0,5.983238,1.241126,5.898746,16.351887,5.033879,17.326529,6.216678,14.220819,0.000000,0,0,0,16.485821,0,4.532993,6.950173,13.731357,7.884288,17.582962,8.030464,14.252205,8.268800,13.915958,8.694460,13.640315,7.873093,14.777596,9.140090,14.936641,9.203344,15.621673,0,-0.01831,0.00345,0.00795,-0.01294,0.00861,-0.01160,0.06464,-0.00061,1.26013,0.11326,3.27670
0.030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.086823,20.416967,61.906445,101.485489,0.000000,0,0,5.982580,1.177108,5.899478,16.359648,5.036126,17.316635,6.225939,14.235785,0.000000,0,0,0,16.661787,0,4.539972,6.949359,13.720249,7.884906,17.577183,8.037599,14.263116,8.276100,13.923353,8.699402,13.647559,7.883459,14.786309,9.150965,14.944823,9.212037,15.632437,0,-0.01778,0.00345,-0.02811,-0.01358,0.00861,-0.01099,-0.00653,0.00687,1.27382,0.10470,3.27676
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.449402,20.069929,62.104633,101.150665,0.000000,0,0,5.981978,1.113090,5.900211,16.367407,5.038373,17.306742,6.235200,14.250752,0.000000,0,0,0,16.837753,0,4.546950,6.948545,13.709143,7.885524,17.571402,8.044734,14.274027,8.283401,13.930747,8.704345,13.654802,7.893824,14.795022,9.161839,14.953006,9.220730,15.643200,0,-0.01328,0.00262,-0.01421,-0.01273,0.00851,-0.01389,0.00371,0.00729,1.28661,0.12661,3.27661
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.022369,19.589962,62.334633,100.688866,0.000000,0,0,5.981479,1.086194,5.901042,16.373695,5.040558,17.296824,6.245215,14.266072,0.000000,0,0,0,17.012589,0,4.554061,6.947629,13.698056,7.886162,17.564892,8.050857,14.288224,8.289581,13.941307,8.709300,13.659796,7.904131,14.804574,9.172400,14.960602,9.228559,15.652238,0,-0.01900,0.00357,-0.05518,-0.01413,0.00830,-0.01312,0.00417,0.01788,1.30386,0.11163,3.27672
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.852463,18.947521,62.603508,100.071877,0.000000,0,0,5.981070,1.104669,5.901992,16.378183,5.042666,17.286879,6.256150,14.281824,0.000000,0,0,0,17.186041,0,4.561333,6.946591,13.686995,7.886825,17.557491,8.055741,14.306438,8.294394,13.955735,8.714271,13.662039,7.914369,14.815151,9.182573,14.967481,9.235333,15.659165,0,-0.01770,0.00247,0.03162,-0.01309,0.00775,-0.01236,-0.01016,-0.00385,1.32292,0.10925,3.27718
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.682556,18.305082,62.872383,99.454887,0.000000,0,0,5.980798,1.123144,5.902943,16.382671,5.044775,17.276932,6.267085,14.297577,0.000000,0,0,0,17.359493,0,4.568604,6.945553,13.675933,7.887487,17.550089,8.060625,14.324652,8.299205,13.970164,8.719241,13.664282,7.924605,14.825727,9.192748,14.974360,9.242108,15.666093,0,-0.01671,0.00394,-0.00635,-0.01328,0.00819,-0.01160,-0.00174,0.00464,1.33609,0.11701,3.27727
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.512650,17.662643,63.141258,98.837898,0.000000,0,0,5.980649,1.141619,5.903893,16.387161,5.046883,17.266987,6.278019,14.313329,0.000000,0,0,0,17.532946,0,4.575876,6.944514,13.664871,7.888150,17.542688,8.065510,14.342866,8.304016,13.984592,8.724212,13.666525,7.934843,14.836305,9.202922,14.981239,9.248882,15.673021,0,-0.01717,0.00345,-0.01707,-0.01343,0.00824,-0.01251,-0.00352,0.00067,1.34564,0.11170,3.27689
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.415833,17.009827,63.436157,98.213661,0.000000,0,0,5.980649,1.182223,5.904935,16.389366,5.048742,17.257021,6.289304,14.329552,0.000000,0,0,0,17.705357,0,4.583354,6.943152,13.653974,7.888774,17.535168,8.069971,14.360972,8.308210,13.998358,8.724559,13.669787,7.944574,14.848689,9.213605,14.987883,9.255443,15.679469,0,-0.01862,0.00497,-0.02077,-0.01428,0.00830,-0.01450,0.09038,0.01514,1.35614,0.11764,3.27684
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.408340,16.344326,63.762863,97.580582,0.000000,0,0,5.980783,1.249875,5.906091,16.388779,5.050297,17.247034,6.301018,14.346348,0.000000,0,0,0,17.876492,0,4.591085,6.941394,13.643275,7.889351,17.527502,8.073914,14.378948,8.311649,14.011313,8.719254,13.674295,7.953687,14.863282,9.224909,14.994240,9.261742,15.685330,0,-0.01923,0.00278,-0.00441,-0.01407,0.00801,-0.01236,0.03035,-0.01364,1.36755,0.10223,3.27722
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.400848,15.678827,64.089569,96.947502,0.000000,0,0,5.981074,1.317526,5.907246,16.388193,5.051852,17.237045,6.312732,14.363145,0.000000,0,0,0,18.047626,0,4.598815,6.939636,13.632578,7.889927,17.519836,8.077857,14.396925,8.315088,14.024269,8.713949,13.678803,7.962800,14.877875,9.236213,15.000596,9.268041,15.691192,0,-0.01717,-0.00259,-0.02025,-0.01132,0.00885,-0.01129,-0.00253,0.00720,1.37708,0.11094,3.27730
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.393341,15.013328,64.416275,96.314423,0.000000,0,0,5.981504,1.385177,5.908401,16.387606,5.053407,17.227057,6.324446,14.379941,0.000000,0,0,0,18.218761,0,4.606546,6.937878,13.621880,7.890504,17.512171,8.081800,14.414901,8.318527,14.037225,8.708645,13.683311,7.971913,14.892468,9.247517,15.006952,9.274340,15.697053,0,-0.01587,0.00513,-0.00792,-0.01642,0.00809,-0.01328,0.00726,0.00266,1.38748,0.09650,3.27700
0.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.361572,14.340526,64.690887,95.681816,0.000000,0,0,5.982108,1.462738,5.909579,16.386883,5.054734,17.217161,6.336250,14.397164,0.000000,0,0,0,18.389042,0,4.614580,6.935759,13.611140,7.891143,17.490093,8.084310,14.435445,8.321054,14.052383,8.703359,13.688717,7.980636,14.907560,9.257571,15.014088,9.280840,15.701875,0,-0.02205,0.00339,-0.02786,-0.01273,0.00674,-0.01312,0.00380,0.00302,1.39699,0.08891,3.27676
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.300140,13.658799,64.901833,95.049774,0.000000,0,0,5.982865,1.552411,5.910786,16.385990,5.055782,17.207378,6.348164,14.414908,0.000000,0,0,0,18.558279,0,4.622985,6.933199,13.600350,7.891858,17.450397,8.085069,14.459129,8.322469,14.070235,8.698095,13.695220,7.988883,14.923263,9.266101,15.022175,9.287586,15.705425,0,-0.01541,0.00327,-0.02550,-0.01364,0.00800,-0.01236,0.00327,0.00229,1.41370,0.10926,3.27661
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.238708,12.977072,65.112778,94.417732,0.000000,0,0,5.983808,1.642084,5.911992,16.385099,5.056830,17.197594,6.360079,14.432653,0.000000,0,0,0,18.727518,0,4.631391,6.930639,13.589561,7.892572,17.410702,8.085828,14.482813,8.323883,14.088086,8.692832,13.701723,7.997129,14.938964,9.274630,15.030261,9.294333,15.708977,0,-0.01556,0.00293,-0.02148,-0.01297,0.00874,-0.01144,-0.00310,0.00180,1.42142,0.09767,3.27675
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.177277,12.295345,65.323723,93.785690,0.000000,0,0,5.984915,1.731756,5.913198,16.384209,5.057879,17.187811,6.371993,14.450397,0.000000,0,0,0,18.896755,0,4.639796,6.928079,13.578772,7.893287,17.371006,8.086587,14.506496,8.325297,14.105938,8.687569,13.708226,8.005376,14.954666,9.283158,15.038348,9.301078,15.712527,0,-0.02075,0.00235,-0.00920,-0.01434,0.00948,-0.01266,0.00645,0.00848,1.42816,0.09974,3.27729
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.225983,11.677029,65.362274,93.043373,0.000000,0,0,5.986208,1.813058,5.914969,16.383327,5.058735,17.177961,6.378044,14.468749,0.000000,0,0,0,18.985878,0,4.648670,6.925352,13.568009,7.893712,17.346123,8.087819,14.532382,8.326804,14.125203,8.682391,13.716147,8.013522,14.971738,9.292058,15.045917,9.307619,15.714756,0,-0.01434,0.00381,0.00357,-0.01358,0.00851,-0.01221,0.01712,0.00198,1.43782,0.10691,3.27729
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.409286,11.136214,65.190117,92.166283,0.000000,0,0,5.987667,1.884129,5.917429,16.382460,5.059357,17.168030,6.376929,14.487842,0.000000,0,0,0,18.977081,0,4.658117,6.922421,13.557280,7.893784,17.339348,8.089629,14.560959,8.328422,14.146195,8.677317,13.725802,8.021547,14.990484,9.301411,15.052851,9.313909,15.715370,0,-0.01633,0.00345,-0.03224,-0.01376,0.00922,-0.01236,-0.00235,0.00537,1.44238,0.10059,3.27660
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.592575,10.595399,65.017967,91.289185,0.000000,0,0,5.989326,1.955200,5.919889,16.381592,5.059978,17.158098,6.375813,14.506935,0.000000,0,0,0,18.968285,0,4.667564,6.919491,13.546550,7.893855,17.332571,8.091438,14.589536,8.330040,14.167188,8.672242,13.735457,8.029572,15.009232,9.310763,15.059786,9.320198,15.715983,0,-0.00740,-0.00531,-0.03198,-0.01138,0.00980,-0.01312,-0.00426,0.00787,1.44862,0.10903,3.27618
