"Time","v3 L COP","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.435,0.000000,6.486050,-2.510669,5.703574,1,0,18.256989,12.413424,0,7.081438,0,16.540915,5.802060,7.734972,13.097263,0.00002,0.09511,3.27624
0.436,0.000000,6.485652,-2.463351,5.701426,1,0,18.249563,12.401730,0,7.080632,0,16.529272,5.801677,7.732211,13.105566,0.00015,0.07080,3.27716
0.437,0.000000,6.485190,-2.419566,5.699209,1,0,18.242376,12.389997,0,7.079887,0,16.517612,5.801316,7.729306,13.113265,0.00002,0.11209,3.27777
0.438,0.000000,6.484565,-2.389401,5.696823,1,0,18.236122,12.378119,0,7.079375,0,16.505896,5.801042,7.725845,13.118639,0.00029,0.10847,3.27716
0.439,0.000000,6.483836,-2.359236,5.694348,1,0,18.229866,12.366241,0,7.078863,0,16.494177,5.800767,7.722385,13.124013,0.00000,0.07821,3.27670
0.440,0.000000,6.482849,-2.329071,5.691656,1,0,18.223610,12.354363,0,7.078351,0,16.482460,5.800493,7.718925,13.129387,0.00012,0.08585,3.27686
0.441,0.000000,6.481724,-2.302372,5.688860,1,0,18.217253,12.342361,0,7.077818,0,16.470755,5.800165,7.715536,13.134160,0.00002,0.10940,3.27696
0.442,0.000000,6.480260,-2.289030,5.685813,1,0,18.210503,12.329881,0,7.077202,0,16.459093,5.799631,7.712426,13.136619,0.00013,0.10294,3.27689
0.443,0.000000,6.478703,-2.275689,5.682760,1,0,18.203753,12.317400,0,7.076586,0,16.447433,5.799097,7.709316,13.139077,0.00012,0.07993,3.27684
0.444,0.000000,6.476913,-2.262347,5.679691,1,0,18.197002,12.304918,0,7.075970,0,16.435772,5.798563,7.706206,13.141536,0.00000,0.10499,3.27692
0.445,0.000000,6.475086,-2.250954,5.676709,1,0,18.190346,12.292527,0,7.075434,0,16.424135,5.798146,7.703598,13.147141,0.00031,0.12193,3.27693
0.446,0.000000,6.473164,-2.247070,5.673938,1,0,18.184048,12.280482,0,7.075210,0,16.412594,5.798183,7.702919,13.164872,0.00015,0.08156,3.27670
0.447,0.000000,6.471214,-2.243186,5.671184,1,0,18.177752,12.268437,0,7.074986,0,16.401052,5.798220,7.702242,13.182604,0.00013,0.07412,3.27666
0.448,0.000000,6.469195,-2.239301,5.668470,1,0,18.171453,12.256392,0,7.074761,0,16.389511,5.798257,7.701564,13.200335,0.00013,0.10280,3.27734
0.449,0.000000,6.467151,-2.235585,5.665692,1,0,18.165216,12.244459,0,7.074543,0,16.378004,5.798257,7.700245,13.214824,0.00013,0.10644,3.27789
0.450,0.000000,6.465042,-2.232515,5.662755,1,0,18.159212,12.232962,0,7.074342,0,16.366623,5.798112,7.696458,13.216815,0.00000,0.08502,3.27789
0.451,0.000000,6.462926,-2.229446,5.659825,1,0,18.153208,12.221464,0,7.074142,0,16.355242,5.797968,7.692671,13.218807,0.00015,0.07537,3.27788
0.452,0.000000,6.460796,-2.226376,5.656913,1,0,18.147203,12.209967,0,7.073942,0,16.343863,5.797824,7.688883,13.220798,0.00004,0.10474,3.27780
0.453,0.000000,6.458683,-2.222532,5.654085,1,0,18.141392,12.198475,0,7.073754,0,16.332588,5.797736,7.685180,13.223014,0.00019,0.09833,3.27771
0.454,0.000000,6.456617,-2.215705,5.651466,1,0,18.136330,12.187008,0,7.073611,0,16.321722,5.797865,7.681799,13.226091,-0.00013,0.08803,3.27756
0.455,0.000000,6.454592,-2.208878,5.648840,1,0,18.131268,12.175542,0,7.073467,0,16.310858,5.797994,7.678418,13.229169,0.00002,0.08707,3.27728
0.456,0.000000,6.452671,-2.202051,5.646200,1,0,18.126204,12.164075,0,7.073324,0,16.299992,5.798122,7.675037,13.232246,-0.00002,0.09412,3.27652
0.457,0.000000,6.450816,-2.193543,5.643458,1,0,18.121185,12.152667,0,7.073196,0,16.289068,5.798051,7.671727,13.235504,0.00015,0.10946,3.27605
0.458,0.000000,6.449122,-2.178557,5.640468,1,0,18.116335,12.141488,0,7.073130,0,16.277916,5.797206,7.668691,13.239460,0.00000,0.10512,3.27673
0.459,0.000000,6.447517,-2.163572,5.637483,1,0,18.111486,12.130309,0,7.073063,0,16.266766,5.796361,7.665654,13.243415,0.00004,0.07505,3.27731
0.460,0.000000,6.446133,-2.148586,5.634509,1,0,18.106636,12.119129,0,7.072996,0,16.255613,5.795516,7.662618,13.247371,0.00002,0.09422,3.27747
0.461,0.000000,6.444843,-2.132561,5.631665,1,0,18.101709,12.107967,0,7.072877,0,16.244478,5.794770,7.659856,13.251689,0.00002,0.11392,3.27745
0.462,0.000000,6.443784,-2.112532,5.629142,1,0,18.096483,12.096870,0,7.072557,0,16.233398,5.794402,7.658153,13.257404,0.00013,0.10106,3.27677
0.463,0.000000,6.442740,-2.092502,5.626709,1,0,18.091257,12.085774,0,7.072237,0,16.222321,5.794034,7.656449,13.263120,0.00015,0.08407,3.27623
0.464,0.000000,6.441731,-2.072472,5.624494,1,0,18.086031,12.074677,0,7.071917,0,16.211243,5.793666,7.654746,13.268835,0.00025,0.06645,3.27631
0.465,0.000000,6.440662,-2.052398,5.622297,1,0,18.080566,12.063559,0,7.071554,0,16.200151,5.793253,7.653255,13.274901,0.00002,0.12011,3.27643
0.466,0.000000,6.439446,-2.032153,5.620142,1,0,18.074184,12.052356,0,7.071026,0,16.189016,5.792668,7.652588,13.282317,-0.00013,0.10174,3.27673
0.467,0.000000,6.438226,-2.011907,5.618004,1,0,18.067802,12.041153,0,7.070498,0,16.177881,5.792084,7.651921,13.289734,0.00012,0.08326,3.27704
0.468,0.000000,6.436999,-1.991661,5.615910,1,0,18.061422,12.029950,0,7.069971,0,16.166746,5.791499,7.651253,13.297150,0.00004,0.08296,3.27734
0.469,0.000000,6.435842,-1.971190,5.613851,1,0,18.054934,12.018771,0,7.069522,0,16.155727,5.790784,7.650885,13.304979,0.00015,0.09379,3.27759
0.470,0.000000,6.434859,-1.949849,5.611881,1,0,18.048033,12.007683,0,7.069378,0,16.145164,5.789567,7.651671,13.314403,0.00000,0.10504,3.27759
0.471,0.000000,6.433929,-1.928508,5.609955,1,0,18.041132,11.996595,0,7.069233,0,16.134604,5.788349,7.652456,13.323826,0.00029,0.10315,3.27751
0.472,0.000000,6.433129,-1.907167,5.608136,1,0,18.034231,11.985507,0,7.069089,0,16.124041,5.787131,7.653242,13.333249,0.00029,0.06800,3.27713
0.473,0.000000,6.432350,-1.885090,5.606362,1,0,18.027184,11.974442,0,7.068911,0,16.113590,5.785927,7.654438,13.342823,0.00013,0.09355,3.27692
0.474,0.000000,6.431624,-1.860178,5.604701,1,0,18.019577,11.963458,0,7.068601,0,16.103571,5.784779,7.657221,13.352979,-0.00012,0.11473,3.27737
0.475,0.000000,6.430949,-1.835266,5.603073,1,0,18.011971,11.952475,0,7.068291,0,16.093552,5.783631,7.660004,13.363134,0.00000,0.09703,3.27766
0.476,0.000000,6.430398,-1.810354,5.601529,1,0,18.004364,11.941491,0,7.067981,0,16.083534,5.782483,7.662787,13.373290,0.00029,0.07885,3.27728
0.477,0.000000,6.429946,-1.782014,5.600013,1,0,17.996586,11.930573,0,7.067736,0,16.073584,5.781324,7.665936,13.383814,0.00002,0.07053,3.27692
0.478,0.000000,6.429735,-1.740462,5.598567,1,0,17.988146,11.919906,0,7.067742,0,16.063902,5.780122,7.670499,13.395758,-0.00002,0.09088,3.27661
0.479,0.000000,6.429678,-1.698910,5.597181,1,0,17.979704,11.909238,0,7.067749,0,16.054218,5.778921,7.675062,13.407701,-0.00025,0.09634,3.27640
0.480,0.000000,6.430003,-1.657358,5.595947,1,0,17.971262,11.898570,0,7.067755,0,16.044537,5.777719,7.679625,13.419645,0.00002,0.09539,3.27655
0.481,0.000000,6.430534,-1.610390,5.594808,1,0,17.962519,11.888026,0,7.067811,0,16.034811,5.776546,7.684495,13.432200,-0.00008,0.09663,3.27669
0.482,0.000000,6.431575,-1.542545,5.593905,1,0,17.952608,11.877954,0,7.068062,0,16.024921,5.775485,7.690553,13.447112,0.00015,0.06871,3.27676
0.483,0.000000,6.432847,-1.474700,5.593082,1,0,17.942699,11.867884,0,7.068312,0,16.015034,5.774424,7.696611,13.462025,0.00029,0.08325,3.27693
0.484,0.000000,6.434686,-1.406855,5.592456,1,0,17.932789,11.857812,0,7.068563,0,16.005144,5.773363,7.702669,13.476936,0.00015,0.11688,3.27746
0.485,0.000000,6.436754,-1.334404,5.591881,1,0,17.922808,11.847781,0,7.068832,0,15.995191,5.772357,7.709221,13.492307,0.00004,0.08957,3.27771
0.486,0.000000,6.439389,-1.244200,5.591432,1,0,17.912550,11.837908,0,7.069172,0,15.984989,5.771568,7.717679,13.509444,0.00002,0.08332,3.27680
0.487,0.000000,6.442178,-1.153995,5.591010,1,0,17.902292,11.828033,0,7.069512,0,15.974787,5.770780,7.726136,13.526582,0.00029,0.07639,3.27624
0.488,0.000000,6.445349,-1.063791,5.590654,1,0,17.892035,11.818160,0,7.069852,0,15.964584,5.769990,7.734594,13.543719,0.00002,0.06730,3.27716
0.489,0.000000,6.448590,-0.972852,5.590308,1,0,17.881598,11.808195,0,7.070139,0,15.954409,5.769219,7.740335,13.553684,0.00002,0.10201,3.27779
0.490,0.000000,6.452003,-0.879082,5.589983,1,0,17.870468,11.797881,0,7.070222,0,15.944336,5.768517,7.735603,13.536002,-0.00013,0.09742,3.27725
0.491,0.000000,6.455452,-0.785311,5.589667,1,0,17.859339,11.787566,0,7.070305,0,15.934262,5.767814,7.730871,13.518321,0.00000,0.09262,3.27681
0.492,0.000000,6.458990,-0.691541,5.589375,1,0,17.848209,11.777252,0,7.070388,0,15.924190,5.767111,7.726140,13.500639,0.00015,0.07550,3.27673
0.493,0.000000,6.462527,-0.601932,5.589095,1,0,17.837099,11.766933,0,7.070429,0,15.914176,5.766389,7.721337,13.482771,0.00002,0.07602,3.27667
0.494,0.000000,6.466062,-0.528365,5.588844,1,0,17.826057,11.756598,0,7.070308,0,15.904391,5.765592,7.716261,13.464185,0.00002,0.12444,3.27667
0.495,0.000000,6.469478,-0.454798,5.588588,1,0,17.815016,11.746264,0,7.070187,0,15.894608,5.764795,7.711185,13.445598,-0.00013,0.09788,3.27667
0.496,0.000000,6.472601,-0.381231,5.588320,1,0,17.803974,11.735929,0,7.070065,0,15.884824,5.763998,7.706109,13.427011,-0.00025,0.08258,3.27667
0.497,0.000000,6.475495,-0.314202,5.588035,1,0,17.792955,11.725500,0,7.070007,0,15.875007,5.763097,7.701038,13.408109,-0.00002,0.08663,3.27667
0.498,0.000000,6.477823,-0.272372,5.587708,1,0,17.782021,11.714706,0,7.070192,0,15.865064,5.761796,7.695989,13.387991,0.00017,0.09479,3.27667
0.499,0.000000,6.479945,-0.230542,5.587397,1,0,17.771084,11.703913,0,7.070378,0,15.855120,5.760494,7.690938,13.367873,0.00029,0.10910,3.27667
0.500,0.000000,6.481558,-0.188712,5.587130,1,0,17.760149,11.693119,0,7.070563,0,15.845177,5.759192,7.685888,13.347755,-0.00012,0.10804,3.27667
0.501,0.000000,6.483022,-0.150701,5.586913,1,0,17.749157,11.682260,0,7.070683,0,15.835250,5.758050,7.680758,13.327325,0.00012,0.07594,3.27682
0.502,0.000000,6.484119,-0.127410,5.586821,1,0,17.737944,11.671142,0,7.070550,0,15.825391,5.757521,7.675322,13.305694,0.00013,0.08431,3.27759
0.503,0.000000,6.485106,-0.104120,5.586752,1,0,17.726730,11.660025,0,7.070416,0,15.815532,5.756991,7.669885,13.284061,0.00015,0.10620,3.27809
0.504,0.000000,6.485823,-0.080829,5.586740,1,0,17.715519,11.648908,0,7.070283,0,15.805673,5.756462,7.664447,13.262429,0.00017,0.10849,3.27756
0.505,0.000000,6.486475,-0.059439,5.586720,1,0,17.704378,11.637888,0,7.070315,0,15.795779,5.755937,7.661617,13.247409,0.00015,0.09973,3.27707
0.506,0.000000,6.486967,-0.045375,5.586674,1,0,17.693521,11.627242,0,7.070985,0,15.785753,5.755426,7.668836,13.257869,0.00013,0.08794,3.27676
0.507,0.000000,6.487487,-0.031311,5.586643,1,0,17.682663,11.616597,0,7.071655,0,15.775727,5.754915,7.676054,13.268330,0.00029,0.08163,3.27661
0.508,0.000000,6.488079,-0.017247,5.586645,1,0,17.671804,11.605951,0,7.072325,0,15.765701,5.754405,7.683272,13.278790,0.00015,0.09599,3.27707
0.509,0.000000,6.488780,-0.001418,5.586697,1,0,17.660999,11.595321,0,7.073046,0,15.755696,5.754003,7.689766,13.287965,0.00000,0.11153,3.27739
0.510,0.000000,6.489749,0.021209,5.586869,1,0,17.650393,11.584747,0,7.073961,0,15.745772,5.754020,7.693466,13.292185,0.00000,0.10586,3.27716
0.511,0.000000,6.490787,0.043836,5.587107,1,0,17.639788,11.574174,0,7.074875,0,15.735849,5.754036,7.697167,13.296405,0.00013,0.07587,3.27699
0.512,0.000000,6.491992,0.066464,5.587507,1,0,17.629181,11.563601,0,7.075790,0,15.725926,5.754054,7.700868,13.300625,-0.00013,0.08258,3.27707
0.513,0.000000,6.493196,0.088676,5.587970,1,0,17.618551,11.553054,0,7.076694,0,15.716009,5.754236,7.704216,13.303735,-0.00013,0.08993,3.27718
0.514,0.000000,6.494401,0.109287,5.588585,1,0,17.607828,11.542612,0,7.077552,0,15.706117,5.755054,7.706207,13.302569,0.00015,0.11084,3.27740
0.515,0.000000,6.495574,0.129897,5.589192,1,0,17.597105,11.532169,0,7.078411,0,15.696224,5.755873,7.708197,13.301404,0.00002,0.10357,3.27750
0.516,0.000000,6.496666,0.150508,5.589776,1,0,17.586382,11.521728,0,7.079269,0,15.686332,5.756691,7.710188,13.300238,0.00002,0.09477,3.27704
0.517,0.000000,6.497711,0.170221,5.590285,1,0,17.575546,11.511260,0,7.080112,0,15.676428,5.757361,7.711887,13.298074,0.00015,0.08646,3.27681
0.518,0.000000,6.498642,0.186473,5.590614,1,0,17.564276,11.500696,0,7.080892,0,15.666477,5.757462,7.712461,13.292058,0.00002,0.08511,3.27749
0.519,0.000000,6.499554,0.202725,5.590924,1,0,17.553007,11.490131,0,7.081672,0,15.656527,5.757563,7.713036,13.286042,0.00015,0.12081,3.27791
0.520,0.000000,6.500417,0.218978,5.591189,1,0,17.541737,11.479568,0,7.082453,0,15.646576,5.757663,7.713611,13.280026,-0.00015,0.11281,3.27722
0.521,0.000000,6.501279,0.233069,5.591497,1,0,17.530472,11.469082,0,7.083292,0,15.636653,5.757731,7.713941,13.273208,0.00015,0.08150,3.27670
0.522,0.000000,6.502139,0.238831,5.591913,1,0,17.519222,11.458901,0,7.084356,0,15.626837,5.757673,7.713328,13.263295,0.00013,0.08594,3.27686
0.523,0.000000,6.502928,0.244592,5.592312,1,0,17.507973,11.448720,0,7.085421,0,15.617020,5.757614,7.712716,13.253382,-0.00002,0.08482,3.27698
0.524,0.000000,6.503541,0.250354,5.592669,1,0,17.496723,11.438540,0,7.086485,0,15.607203,5.757555,7.712104,13.243469,-0.00012,0.11544,3.27698
0.525,0.000000,6.504014,0.254190,5.592949,1,0,17.485361,11.428207,0,7.087543,0,15.597428,5.757451,7.711249,13.232611,0.00002,0.11336,3.27699
0.526,0.000000,6.504142,0.250604,5.593040,1,0,17.473564,11.417289,0,7.088570,0,15.587817,5.757171,7.709463,13.218105,0.00013,0.10344,3.27707
0.527,0.000000,6.504186,0.247018,5.593153,1,0,17.461767,11.406371,0,7.089597,0,15.578205,5.756891,7.707676,13.203601,0.00000,0.08490,3.27708
0.528,0.000000,6.504022,0.243432,5.593320,1,0,17.449972,11.395452,0,7.090624,0,15.568594,5.756611,7.705889,13.189095,0.00015,0.08512,3.27686
0.529,0.000000,6.503858,0.239032,5.593606,1,0,17.438227,11.384550,0,7.091744,0,15.559146,5.756442,7.703698,13.174037,0.00015,0.12274,3.27666
0.530,0.000000,6.503695,0.231497,5.594183,1,0,17.426676,11.373706,0,7.093225,0,15.550326,5.756698,7.699946,13.156845,0.00017,0.11368,3.27658
0.531,0.000000,6.503596,0.223962,5.594759,1,0,17.415127,11.362862,0,7.094705,0,15.541507,5.756954,7.696195,13.139652,0.00000,0.08289,3.27658
0.532,0.000000,6.503651,0.216427,5.595330,1,0,17.403576,11.352017,0,7.096185,0,15.532687,5.757210,7.692444,13.122459,0.00015,0.08837,3.27689
0.533,0.000000,6.503831,0.213476,5.595769,1,0,17.392040,11.341105,0,7.097612,0,15.523836,5.757309,7.691295,13.112032,0.00000,0.10757,3.27708
0.534,0.000000,6.504318,0.228193,5.595882,1,0,17.380564,11.329936,0,7.098835,0,15.514862,5.756805,7.700177,13.127679,0.00012,0.10717,3.27686
0.535,0.000000,6.505017,0.242911,5.595961,1,0,17.369087,11.318766,0,7.100057,0,15.505889,5.756301,7.709059,13.143326,0.00013,0.10760,3.27684
0.536,0.000000,6.506239,0.257628,5.595955,1,0,17.357611,11.307596,0,7.101279,0,15.496915,5.755797,7.717941,13.158974,0.00013,0.09122,3.27768
0.537,0.000000,6.507744,0.280583,5.596042,1,0,17.346087,11.296486,0,7.102580,0,15.488057,5.755450,7.726962,13.174519,0.00012,0.07209,3.27818
0.538,0.000000,6.509944,0.335287,5.596359,1,0,17.334377,11.285606,0,7.104183,0,15.479645,5.755708,7.736523,13.189673,-0.00013,0.11331,3.27735
0.539,0.000000,6.512383,0.389992,5.596735,1,0,17.322670,11.274726,0,7.105787,0,15.471233,5.755966,7.746084,13.204828,-0.00002,0.11590,3.27660
0.540,0.000000,6.515409,0.444697,5.597260,1,0,17.310963,11.263846,0,7.107391,0,15.462821,5.756224,7.755644,13.219983,-0.00002,0.09879,3.27622
0.541,0.000000,6.518628,0.506593,5.597786,1,0,17.299171,11.253070,0,7.108916,0,15.454693,5.756524,7.765009,13.234971,-0.00012,0.07929,3.27600
0.542,0.000000,6.522325,0.596206,5.598317,1,0,17.287062,11.242689,0,7.110140,0,15.447655,5.756985,7.773616,13.249316,-0.00013,0.11243,3.27646
0.543,0.000000,6.526309,0.685819,5.598882,1,0,17.274952,11.232308,0,7.111364,0,15.440618,5.757447,7.782224,13.263662,-0.00002,0.11906,3.27684
0.544,0.000000,6.531005,0.775432,5.599534,1,0,17.262842,11.221928,0,7.112587,0,15.433579,5.757909,7.790831,13.278008,0.00015,0.08732,3.27692
0.545,0.000000,6.536054,0.867370,5.600255,1,0,17.250824,11.211636,0,7.113993,0,15.426970,5.758405,7.799517,13.292288,0.00004,0.09095,3.27702
0.546,0.000000,6.541977,0.968271,5.601150,1,0,17.239155,11.201685,0,7.116100,0,15.422008,5.759031,7.808504,13.306315,0.00019,0.10882,3.27725
0.547,0.000000,6.548011,1.069172,5.602044,1,0,17.227488,11.191733,0,7.118207,0,15.417047,5.759657,7.817492,13.320344,-0.00002,0.11081,3.27748
0.548,0.000000,6.554320,1.170072,5.602935,1,0,17.215818,11.181782,0,7.120314,0,15.412085,5.760284,7.826479,13.334372,0.00002,0.09720,3.27771
0.549,0.000000,6.560469,1.266532,5.603747,1,0,17.204060,11.171942,0,7.122241,0,15.418369,5.760821,7.832804,13.341273,0.00042,0.08308,3.27776
0.550,0.000000,6.566225,1.345873,5.604361,1,0,17.191944,11.162530,0,7.123474,0,15.467999,5.761015,7.828867,13.320710,0.00002,0.11041,3.27707
0.551,0.000000,6.571820,1.425214,5.604913,1,0,17.179831,11.153119,0,7.124707,0,15.517631,5.761210,7.824931,13.300146,0.00000,0.10600,3.27657
0.552,0.000000,6.577020,1.504555,5.605313,1,0,17.167717,11.143707,0,7.125940,0,15.567261,5.761404,7.820993,13.279583,0.00017,0.09375,3.27679
0.553,0.000000,6.582126,1.581066,5.605693,1,0,17.155630,11.134376,0,7.127096,0,15.617040,5.761579,7.817617,13.259695,0.00012,0.09139,3.27695
0.554,0.000000,6.587002,1.646669,5.606024,1,0,17.143654,11.125351,0,7.127954,0,15.667389,5.761678,7.816399,13.242415,-0.00002,0.09853,3.27679
0.555,0.000000,6.591817,1.712271,5.606359,1,0,17.131676,11.116326,0,7.128812,0,15.717738,5.761776,7.815180,13.225135,0.00000,0.10246,3.27669
0.556,0.000000,6.596481,1.777874,5.606699,1,0,17.119699,11.107302,0,7.129671,0,15.768088,5.761875,7.813962,13.207854,0.00002,0.09272,3.27676
0.557,0.000000,6.601126,1.843548,5.607060,1,0,17.107756,11.098274,0,7.130364,0,15.818604,5.762053,7.812958,13.191049,0.00004,0.07292,3.27689
0.558,0.000000,6.605723,1.909498,5.607475,1,0,17.095938,11.089231,0,7.130424,0,15.869759,5.762533,7.812781,13.176071,0.00015,0.10429,3.27719
0.559,0.000000,6.610433,1.975448,5.607938,1,0,17.084120,11.080187,0,7.130483,0,15.920914,5.763013,7.812605,13.161094,0.00031,0.10171,3.27739
0.560,0.000000,6.615421,2.041398,5.608522,1,0,17.072302,11.071143,0,7.130542,0,15.972069,5.763493,7.812428,13.146116,0.00013,0.09064,3.27716
0.561,0.000000,6.620652,2.112948,5.609178,1,0,17.060497,11.062029,0,7.130420,0,16.023342,5.764200,7.812297,13.131654,0.00017,0.07549,3.27699
0.562,0.000000,6.626482,2.206086,5.610015,1,0,17.048746,11.052640,0,7.129601,0,16.075077,5.765783,7.812345,13.119179,0.00013,0.10745,3.27707
0.563,0.000000,6.632562,2.299223,5.610922,1,0,17.036995,11.043251,0,7.128783,0,16.126812,5.767366,7.812392,13.106703,0.00029,0.11492,3.27715
0.564,0.000000,6.639257,2.392360,5.612002,1,0,17.025244,11.033862,0,7.127964,0,16.178547,5.768949,7.812440,13.094228,0.00000,0.08130,3.27722
0.565,0.000000,6.646158,2.487976,5.613140,1,0,17.013500,11.024375,0,7.126886,0,16.230511,5.770687,7.812478,13.081944,0.00017,0.06649,3.27719
0.566,0.000000,6.653568,2.593146,5.614419,1,0,17.001793,11.014507,0,7.124810,0,16.283365,5.773022,7.812482,13.070399,-0.00012,0.10616,3.27673
0.567,0.000000,6.661082,2.698316,5.615736,1,0,16.990084,11.004640,0,7.122735,0,16.336220,5.775357,7.812485,13.058855,0.00015,0.10364,3.27643
0.568,0.000000,6.668852,2.803486,5.617146,1,0,16.978376,10.994772,0,7.120658,0,16.389074,5.777692,7.812489,13.047311,-0.00013,0.08809,3.27673
0.569,0.000000,6.676607,2.905037,5.618569,1,0,16.966747,10.985018,0,7.118329,0,16.442011,5.780045,7.812405,13.035885,-0.00015,0.07683,3.27698
0.570,0.000000,6.684324,2.992641,5.620026,1,0,16.955420,10.975700,0,7.115019,0,16.495264,5.782465,7.811986,13.024914,0.00012,0.08470,3.27698
0.571,0.000000,6.691912,3.080245,5.621468,1,0,16.944092,10.966384,0,7.111710,0,16.548517,5.784886,7.811567,13.013942,-0.00027,0.10274,3.27702
0.572,0.000000,6.699180,3.167849,5.622872,1,0,16.932764,10.957067,0,7.108400,0,16.601770,5.787306,7.811149,13.002971,0.00015,0.09236,3.27725
0.573,0.000000,6.706212,3.247497,5.624243,1,0,16.921391,10.947724,0,7.104824,0,16.655159,5.789701,7.810849,12.991958,0.00004,0.09824,3.27739
0.574,0.000000,6.712660,3.296483,5.625531,1,0,16.909840,10.938283,0,7.100220,0,16.709078,5.791997,7.811011,12.980785,-0.00015,0.07095,3.27716
0.575,0.000000,6.718792,3.345468,5.626816,1,0,16.898289,10.928841,0,7.095615,0,16.762995,5.794294,7.811172,12.969613,0.00013,0.07509,3.27696
0.576,0.000000,6.724141,3.394453,5.628095,1,0,16.886738,10.919399,0,7.091011,0,16.816914,5.796590,7.811334,12.958442,0.00040,0.11639,3.27689
0.577,0.000000,6.729118,3.432988,5.629407,1,0,16.875189,10.910044,0,7.086248,0,16.870840,5.798962,7.811494,12.947283,0.00002,0.09517,3.27687
0.578,0.000000,6.733176,3.431244,5.630797,1,0,16.863642,10.901018,0,7.080879,0,16.924805,5.801624,7.811648,12.936179,0.00025,0.07929,3.27710
0.579,0.000000,6.736888,3.429501,5.632199,1,0,16.852093,10.891994,0,7.075510,0,16.978769,5.804287,7.811802,12.925076,-0.00004,0.08325,3.27719
0.580,0.000000,6.739748,3.427757,5.633629,1,0,16.840546,10.882969,0,7.070140,0,17.032734,5.806950,7.811956,12.913972,0.00002,0.07566,3.27673
0.581,0.000000,6.742312,3.416607,5.635042,1,0,16.828959,10.873882,0,7.064588,0,17.086760,5.809626,7.811992,12.902761,0.00012,0.10234,3.27643
0.582,0.000000,6.744143,3.369199,5.636412,1,0,16.817213,10.864556,0,7.058330,0,17.141027,5.812355,7.811574,12.891141,0.00015,0.10516,3.27673
0.583,0.000000,6.745719,3.321791,5.637764,1,0,16.805470,10.855230,0,7.052073,0,17.195295,5.815084,7.811157,12.879521,0.00013,0.09008,3.27696
0.584,0.000000,6.746665,3.274383,5.639073,1,0,16.793724,10.845904,0,7.045815,0,17.249561,5.817813,7.810740,12.867901,0.00000,0.08238,3.27689
0.585,0.000000,6.747387,3.220525,5.640378,1,0,16.782032,10.836455,0,7.039210,0,17.303816,5.820560,7.810451,12.856346,0.00038,0.07866,3.27684
0.586,0.000000,6.747553,3.141807,5.641674,1,0,16.770536,10.826530,0,7.031266,0,17.358017,5.823377,7.810658,12.845038,0.00000,0.11708,3.27692
0.587,0.000000,6.747480,3.063089,5.643000,1,0,16.759043,10.816605,0,7.023321,0,17.412218,5.826193,7.810864,12.833732,0.00015,0.10356,3.27705
0.588,0.000000,6.746815,2.984371,5.644406,1,0,16.747547,10.806680,0,7.015377,0,17.466421,5.829009,7.811071,12.822424,0.00004,0.09392,3.27743
0.589,0.000000,6.745900,2.901702,5.645867,1,0,16.736088,10.796660,0,7.007538,0,17.518763,5.831915,7.811249,12.811149,0.00002,0.08658,3.27777
0.590,0.000000,6.744367,2.803804,5.647465,1,0,16.724760,10.786283,0,7.000105,0,17.563938,5.835164,7.811316,12.799995,0.00025,0.06353,3.27792
0.591,0.000000,6.742644,2.705906,5.649057,1,0,16.713432,10.775905,0,6.992671,0,17.609114,5.838412,7.811383,12.788842,0.00015,0.10548,3.27799
0.592,0.000000,6.740453,2.608008,5.650634,1,0,16.702105,10.765527,0,6.985238,0,17.654287,5.841661,7.811450,12.777690,0.00013,0.10697,3.27768
0.593,0.000000,6.738132,2.507726,5.652139,1,0,16.690762,10.755002,0,6.977607,0,17.689146,5.844799,7.811388,12.766627,0.00000,0.08613,3.27745
0.594,0.000000,6.735494,2.398257,5.653466,1,0,16.679363,10.743913,0,6.969213,0,17.684235,5.847509,7.810833,12.755917,-0.00002,0.08660,3.27753
0.595,0.000000,6.732690,2.288788,5.654750,1,0,16.667963,10.732823,0,6.960819,0,17.679325,5.850219,7.810277,12.745205,0.00013,0.07962,3.27753
0.596,0.000000,6.729481,2.179320,5.655923,1,0,16.656565,10.721734,0,6.952426,0,17.674416,5.852929,7.809721,12.734493,0.00013,0.12085,3.27722
0.597,0.000000,6.726039,2.062831,5.657091,1,0,16.645189,10.710505,0,6.943929,0,17.669952,5.855589,7.809285,12.723888,0.00013,0.10567,3.27693
0.598,0.000000,6.722022,1.919289,5.658242,1,0,16.633907,10.698735,0,6.935037,0,17.667212,5.858063,7.809308,12.713694,-0.00002,0.08940,3.27670
0.599,0.000000,6.717671,1.775746,5.659354,1,0,16.622623,10.686965,0,6.926145,0,17.664469,5.860536,7.809331,12.703499,-0.00023,0.08483,3.27657
0.600,0.000000,6.712499,1.632203,5.660369,1,0,16.611340,10.675195,0,6.917252,0,17.661728,5.863009,7.809355,12.693305,0.00000,0.10037,3.27679
0.601,0.000000,6.706889,1.477358,5.661309,1,0,16.600031,10.663478,0,6.908205,0,17.659340,5.865384,7.809321,12.683115,-0.00025,0.11439,3.27696
