"Time","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.484,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.440781,58.188065,85.686722,74.849915,1.499516,6.171396,0.722971,6.136035,12.042041,5.360302,12.820356,6.562599,0,4.271655,9.388563,0.000000,15.666843,7.213826,9.726748,8.239849,12.770480,8.240477,9.576722,8.508670,9.219149,9.121003,8.924445,8.985031,10.533730,10.358308,10.559259,10.098298,11.458564,0,-0.01707,0.00580,-0.02066,-0.01235,0.00829,-0.01314,0.01473,0.00219,-1.48195,0.08634,3.27613
0.485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.901627,58.204041,85.737740,74.808533,0.000000,6.166824,0.617657,6.136682,12.043973,5.361071,12.808844,6.556025,0,4.285284,9.393881,0.000000,15.681450,7.212822,9.715220,8.243170,12.759414,8.243504,9.555161,8.514166,9.205568,9.135579,8.917427,8.997445,10.535960,10.370502,10.567194,10.104085,11.466718,0,-0.01915,0.00326,-0.01971,-0.01596,0.00828,-0.01209,0.02643,0.00356,-1.47857,0.08407,3.27613
0.486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.574402,57.158443,85.913460,74.909149,0.000000,6.162324,0.530222,6.136697,12.047773,5.362040,12.796645,6.549170,0,4.300022,9.402699,0.000000,15.696980,7.212153,9.703654,8.246979,12.748627,8.261177,9.565332,8.544298,9.227225,9.167240,8.922071,9.009238,10.538564,10.383747,10.577516,10.112259,11.474856,0,-0.01797,0.00376,-0.02097,-0.01313,0.00819,-0.01268,0.01689,0.00112,-1.47647,0.12129,3.27689
0.487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.247177,56.112846,86.089180,75.009758,0.000000,6.157990,0.442787,6.136712,12.051573,5.363009,12.784446,6.542315,0,4.314760,9.411518,0.000000,15.712509,7.211484,9.692089,8.250788,12.737840,8.278852,9.575503,8.574430,9.248883,9.198900,8.926716,9.021031,10.541168,10.396992,10.587838,10.120433,11.482996,0,-0.01976,0.00338,-0.02058,-0.01357,0.00871,-0.01311,0.00156,0.00506,-1.48018,0.11151,3.27724
0.488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.919952,55.067249,86.264900,75.110374,0.000000,6.153932,0.355352,6.136726,12.055373,5.363979,12.772247,6.535460,0,4.329498,9.420337,0.000000,15.728039,7.210815,9.680524,8.254596,12.727053,8.296525,9.585674,8.604562,9.270540,9.230561,8.931360,9.032825,10.543772,10.410237,10.598160,10.128608,11.491135,0,-0.01739,0.00193,-0.00479,-0.01222,0.00887,-0.01194,0.04788,0.00015,-1.47854,0.07939,3.27655
0.489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.586502,54.305527,86.302361,75.205582,0.000000,6.150157,0.276462,6.136732,12.058839,5.364827,12.760052,6.528536,0,4.344883,9.430891,0.000000,15.743363,7.210153,9.669108,8.258253,12.716193,8.318650,9.581429,8.638200,9.282177,9.253853,8.936322,9.044693,10.545003,10.422445,10.607996,10.136256,11.498841,0,-0.01668,0.00847,-0.02083,-0.01373,0.00874,-0.01215,0.00871,0.00963,-1.48020,0.07706,3.27619
0.490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.836700,54.225487,86.007790,75.287804,0.000000,6.146856,0.218094,6.136714,12.061501,5.365386,12.747864,6.521446,0,4.361824,9.445612,0.000000,15.758194,7.209506,9.658055,8.261544,12.705161,8.351465,9.542566,8.680259,9.269750,9.257050,8.942048,9.056740,10.542938,10.432162,10.616667,10.142643,11.505511,0,-0.01929,0.00208,-0.02112,-0.01339,0.00799,-0.01306,-0.03772,0.00040,-1.48218,0.10524,3.27665
0.491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.086899,54.145447,85.713219,75.370033,0.000000,6.143852,0.159727,6.136695,12.064163,5.365944,12.735677,6.514356,0,4.378764,9.460332,0.000000,15.773026,7.208860,9.647001,8.264835,12.694129,8.384279,9.503703,8.722319,9.257322,9.260245,8.947774,9.068788,10.540874,10.441879,10.625337,10.149030,11.512181,0,-0.01815,-0.00742,-0.02003,-0.01652,0.00906,-0.01278,0.00501,-0.00132,-1.47997,0.10703,3.27702
0.492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.337112,54.065403,85.418648,75.452255,0.000000,6.141345,0.101359,6.136678,12.066825,5.366503,12.723489,6.507266,0,4.395705,9.475053,0.000000,15.787856,7.208214,9.635947,8.268126,12.683097,8.417094,9.464840,8.764378,9.244895,9.263441,8.953499,9.080834,10.538809,10.451596,10.634007,10.155416,11.518851,0,-0.01551,0.01937,-0.03097,-0.01734,0.00863,-0.01288,0.00379,0.00647,-1.47807,0.08924,3.27717
0.493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172.158142,53.807644,84.795746,75.388481,0.000000,6.139107,0.050164,6.136708,12.069979,5.367074,12.711452,6.500164,0,4.413256,9.491271,0.000000,15.802316,7.207477,9.624786,8.271390,12.672023,8.449043,9.441955,8.805255,9.234376,9.285213,8.958562,9.093889,10.536801,10.462209,10.643003,10.160995,11.526116,0,-0.01740,0.00047,-0.02367,-0.01745,0.00815,-0.01289,-0.01018,0.00026,-1.47959,0.09302,3.27715
0.494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.948578,53.123108,83.384422,74.974113,0.000000,6.137320,0.016194,6.136856,12.074314,5.367673,12.699774,6.493033,0,4.432272,9.511086,0.000000,15.815886,7.206523,9.613368,8.274588,12.660849,8.478914,9.457438,8.843293,9.228439,9.351590,8.962033,9.109364,10.534928,10.474974,10.652781,10.164633,11.534808,0,-0.01847,0.00221,-0.02463,-0.01284,0.00770,-0.01315,-0.01067,0.00423,-1.47913,0.11165,3.27669
0.495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.739014,52.438572,81.973099,74.559738,0.000000,6.135723,-0.017775,6.137004,12.078649,5.368273,12.688095,6.485903,0,4.451289,9.530901,0.000000,15.829454,7.205570,9.601950,8.277786,12.649673,8.508786,9.472920,8.881332,9.222504,9.417969,8.965505,9.124838,10.533055,10.487738,10.662560,10.168270,11.543501,0,-0.01670,0.00320,-0.01980,-0.01472,0.00778,-0.01239,-0.00234,0.00208,-1.47811,0.10207,3.27656
0.496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.529449,51.754036,80.561775,74.145370,0.000000,6.134443,-0.051745,6.137152,12.082983,5.368872,12.676417,6.478772,0,4.470305,9.550715,0.000000,15.843024,7.204616,9.590531,8.280984,12.638499,8.538657,9.488403,8.919371,9.216567,9.484346,8.968975,9.140312,10.531182,10.500503,10.672338,10.171907,11.552193,0,-0.01569,0.00438,-0.02033,-0.01313,0.00806,-0.01258,0.00319,0.00198,-1.47921,0.08458,3.27725
0.497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.150650,50.565472,79.301079,73.661026,0.000000,6.133257,-0.081688,6.137241,12.087160,5.369505,12.665029,6.471554,0,4.489803,9.572002,0.000000,15.855653,7.203544,9.579247,8.284228,12.626988,8.581340,9.499124,8.970968,9.213149,9.546633,8.976377,9.154900,10.533111,10.514150,10.682067,10.175899,11.560017,0,-0.01634,0.00406,-0.01889,-0.01427,0.00878,-0.01310,0.02352,0.00189,-1.48054,0.08800,3.27767
0.498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.766846,48.166538,78.402092,73.008667,0.000000,6.132229,-0.101961,6.137187,12.090957,5.370219,12.654334,6.464125,0,4.510455,9.596825,0.000000,15.866024,7.202188,9.568289,8.287583,12.614672,8.654784,9.498407,9.055126,9.215775,9.599094,8.993217,9.167354,10.544164,10.529917,10.691678,10.180739,11.565757,0,-0.01741,0.00365,-0.02614,-0.01377,0.00905,-0.01249,-0.01443,0.00259,-1.47905,0.10854,3.27745
0.499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.383041,45.767609,77.503105,72.356308,0.000000,6.131189,-0.122234,6.137133,12.094754,5.370934,12.643641,6.456696,0,4.531107,9.621647,0.000000,15.876395,7.200833,9.557329,8.290938,12.602356,8.728229,9.497691,9.139283,9.218402,9.651557,9.010056,9.179809,10.555218,10.545684,10.701288,10.185580,11.571496,0,-0.01776,0.00307,-0.03054,-0.01257,0.00829,-0.01261,-0.01963,0.00294,-1.48074,0.09041,3.27726
0.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.999222,43.368675,76.604118,71.703941,0.000000,6.130130,-0.142507,6.137079,12.098551,5.371647,12.632946,6.449266,0,4.551759,9.646469,0.000000,15.886766,7.199478,9.546370,8.294293,12.590039,8.801673,9.496974,9.223441,9.221028,9.704019,9.026896,9.192264,10.566272,10.561451,10.710899,10.190421,11.577236,0,-0.02164,0.00410,0.00122,-0.01340,0.00792,-0.01269,-0.03038,0.00445,-1.48246,0.07798,3.27718
0.501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.560593,40.943913,75.917137,71.061111,0.000000,6.128992,-0.160989,6.136894,12.102264,5.372278,12.622209,6.441871,0,4.572439,9.672473,0.000000,15.896413,7.197982,9.535580,8.297271,12.578137,8.857188,9.514541,9.286051,9.237344,9.747053,9.043664,9.203402,10.579075,10.575444,10.719883,10.196512,11.582408,0,-0.01664,0.00499,-0.03065,-0.01490,0.00862,-0.01252,0.01734,0.00171,-1.47906,0.09021,3.27717
0.502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.990280,38.457119,75.739265,70.441170,0.000000,6.127726,-0.175170,6.136394,12.105776,5.372707,12.611368,6.434554,0,4.593187,9.701312,0.000000,15.904318,7.196149,9.525198,8.299339,12.567232,8.869651,9.576010,9.296918,9.286533,9.767451,9.060257,9.211378,10.596077,10.585177,10.727358,10.205605,11.586215,0,-0.01769,0.00210,-0.00914,-0.01396,0.00976,-0.01379,0.00047,0.00671,-1.47960,0.12016,3.27733
0.503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.419983,35.970322,75.561386,69.821228,0.000000,6.126510,-0.189351,6.135894,12.109288,5.373137,12.600528,6.427237,0,4.613935,9.730151,0.000000,15.912223,7.194316,9.514815,8.301408,12.556327,8.882114,9.637479,9.307786,9.335722,9.787849,9.076851,9.219355,10.613080,10.594911,10.734834,10.214696,11.590023,0,-0.01727,0.00354,-0.02226,-0.01351,0.00645,-0.01196,-0.06384,-0.00320,-1.47743,0.11575,3.27746
0.504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.849670,33.483528,75.383507,69.201286,0.000000,6.125378,-0.203532,6.135394,12.112801,5.373567,12.589686,6.419919,0,4.634683,9.758990,0.000000,15.920128,7.192483,9.504434,8.303477,12.545421,8.894577,9.698948,9.318653,9.384912,9.808248,9.093445,9.227331,10.630083,10.604644,10.742310,10.223788,11.593830,0,-0.01864,0.00350,-0.02825,-0.01266,0.00941,-0.01282,-0.01622,0.00217,-1.47924,0.08516,3.27753
0.505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.756790,31.251610,75.255241,68.556831,0.000000,6.124437,-0.215047,6.134991,12.116760,5.373830,12.578783,6.413057,0,4.655062,9.788499,0.000000,15.926882,7.190618,9.494115,8.305223,12.534764,8.905839,9.756723,9.328338,9.429517,9.823594,9.109179,9.235666,10.647248,10.613892,10.749937,10.232002,11.596488,0,-0.01788,0.00307,-0.02786,-0.01366,0.00708,-0.01156,0.00618,0.00282,-1.47848,0.08507,3.27737
0.506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.409012,29.631748,75.246109,67.853516,0.000000,6.123815,-0.220161,6.134822,12.121794,5.373696,12.567727,6.407285,0,4.674554,9.819612,0.000000,15.930872,7.188672,9.483948,8.306192,12.524705,8.914216,9.805632,9.335180,9.463118,9.826807,9.122851,9.244863,10.664804,10.621975,10.757931,10.238109,11.596384,0,-0.01684,0.00210,-0.02573,-0.01310,0.00837,-0.01210,0.00190,0.00823,-1.48140,0.09898,3.27661
0.507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.061234,28.011887,75.236977,67.150200,0.000000,6.123334,-0.225274,6.134652,12.126828,5.373562,12.556672,6.401513,0,4.694047,9.850725,0.000000,15.934862,7.186727,9.473782,8.307163,12.514646,8.922594,9.854539,9.342024,9.496717,9.830021,9.136523,9.254060,10.682361,10.630059,10.765924,10.244214,11.596280,0,-0.01730,0.00399,-0.02473,-0.01382,0.00817,-0.01240,-0.02498,0.00774,-1.47873,0.11415,3.27632
0.508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.713455,26.392025,75.227844,66.446884,0.000000,6.123086,-0.230388,6.134482,12.131862,5.373428,12.545616,6.395741,0,4.713540,9.881838,0.000000,15.938851,7.184782,9.463614,8.308133,12.504587,8.930972,9.903446,9.348866,9.530317,9.833235,9.150195,9.263256,10.699916,10.638143,10.773918,10.250320,11.596176,0,-0.01965,0.00415,-0.02139,-0.01294,0.00842,-0.01288,0.01346,0.00463,-1.48057,0.08803,3.27724
0.509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.304749,25.119467,75.200653,65.734390,0.000000,6.122890,-0.233461,6.134316,12.136426,5.373314,12.534610,6.390337,0,4.732943,9.913824,1.274848,15.942204,7.182870,9.453663,8.309161,12.494349,8.942657,9.952861,9.354933,9.565839,9.831450,9.164325,9.272821,10.717992,10.647246,10.782660,10.256667,11.598650,0,-0.01862,0.00680,-0.02203,-0.01236,0.00800,-0.01236,-0.00837,0.00173,-1.47950,0.08529,3.27774
0.510,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,177.749756,24.680904,75.130081,64.999863,0.000000,6.122779,-0.231636,6.134157,12.139863,5.373249,12.523721,6.385816,0,4.752127,9.947906,4.665403,15.944022,7.181039,9.444228,8.310330,12.483678,8.962281,10.003493,9.359132,9.605976,9.817659,9.179554,9.283275,10.737316,10.658802,10.793199,10.263592,11.607312,0,-0.01214,0.00513,-0.01923,-0.01328,0.00792,-0.01247,0.00208,0.00386,-1.47942,0.09813,3.27721
0.511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.194748,24.242342,75.059517,64.265335,0.000000,6.122697,-0.229810,6.133998,12.143299,5.373184,12.512833,6.381295,0,4.771312,9.981989,6.779973,15.945841,7.179209,9.434793,8.311500,12.473007,8.981905,10.054126,9.363331,9.646112,9.803869,9.194783,9.293728,10.756640,10.670357,10.803737,10.270517,11.615975,0,-0.01942,0.00305,-0.02122,-0.01225,0.00901,-0.01311,0.00408,0.00493,-1.47973,0.11640,3.27669
0.512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.639755,23.803780,74.988945,63.530811,0.000000,6.122662,-0.227985,6.133839,12.146736,5.373118,12.501944,6.376774,0,4.790496,10.016071,6.776951,15.947659,7.177378,9.425359,8.312669,12.462337,9.001530,10.104758,9.367530,9.686250,9.790079,9.210012,9.304181,10.775964,10.681912,10.814276,10.277442,11.624639,0,-0.01751,0.00331,-0.02034,-0.01396,0.00731,-0.01275,0.01027,-0.00085,-1.47796,0.10543,3.27624
0.513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.087524,23.488157,74.921112,62.788235,0.000000,6.122662,-0.224005,6.133646,12.150171,5.372764,12.491152,6.372605,0,4.809237,10.050290,6.774064,15.948494,7.175573,9.415914,8.313530,12.452065,9.016728,10.153403,9.370577,9.718091,9.779083,9.225749,9.313559,10.795611,10.693086,10.824687,10.284518,11.631715,0,-0.01705,0.00408,-0.02556,-0.01438,0.00839,-0.01198,-0.03234,0.00421,-1.47985,0.09223,3.27611
0.514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.541977,23.467762,74.859856,62.026333,0.000000,6.122720,-0.214851,6.133369,12.153602,5.371716,12.480593,6.369281,0,4.826912,10.084835,6.771401,15.946965,7.173829,9.406443,8.313652,12.442749,9.021300,10.197277,9.370857,9.730012,9.774799,9.242704,9.320354,10.816034,10.703341,10.834796,10.291958,11.634982,0,-0.01888,0.00446,-0.00778,-0.01308,0.00784,-0.01254,0.05052,-0.00051,-1.48463,0.09114,3.27679
0.515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.996414,23.447365,74.798592,61.264435,0.000000,6.122857,-0.205696,6.133093,12.157033,5.370668,12.470033,6.365958,0,4.844586,10.119380,6.768829,15.945437,7.172084,9.396972,8.313774,12.433433,9.025872,10.241150,9.371138,9.741934,9.770515,9.259661,9.327149,10.836458,10.713597,10.844905,10.299397,11.638249,0,-0.01650,0.00466,-0.02020,-0.01388,0.00782,-0.01268,0.04639,0.00626,-1.47968,0.09798,3.27722
0.516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.450867,23.426970,74.737328,60.502533,0.000000,6.123125,-0.196542,6.132817,12.160464,5.369620,12.459474,6.362635,0,4.862261,10.153925,6.766405,15.943909,7.170340,9.387500,8.313896,12.424117,9.030444,10.285024,9.371418,9.753855,9.766232,9.276616,9.333945,10.856881,10.723853,10.855014,10.306835,11.641516,0,-0.01669,0.00367,-0.01643,-0.01426,0.00802,-0.01306,0.02927,-0.00131,-1.48001,0.08905,3.27699
0.517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.109558,23.466080,74.770721,59.729626,0.000000,6.123517,-0.184113,6.132559,12.163682,5.368488,12.449077,6.359485,0,4.879683,10.188048,6.764012,15.941581,7.168525,9.378107,8.313872,12.414949,9.032257,10.324971,9.368412,9.771719,9.757759,9.293044,9.340326,10.880301,10.732215,10.864766,10.314756,11.645094,0,-0.01789,0.00446,-0.01403,-0.01219,0.00845,-0.01220,0.01080,0.00484,-1.47947,0.09349,3.27682
0.518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.258713,23.648088,75.031418,58.930290,0.000000,6.124116,-0.163820,6.132342,12.166388,5.367153,12.439071,6.356751,0,4.896499,10.221162,6.761673,15.937330,7.166538,9.368902,8.313494,12.406139,9.027444,10.355492,9.357515,9.803854,9.739228,9.308205,9.345711,10.910917,10.736026,10.873664,10.323836,11.649416,0,-0.01877,0.00338,-0.02183,-0.01443,0.00807,-0.01368,0.00082,0.00737,-1.48083,0.09728,3.27682
0.519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.407867,23.830097,75.292107,58.130955,0.000000,6.124838,-0.143527,6.132126,12.169093,5.365818,12.429064,6.354018,0,4.913315,10.254274,6.759319,15.933080,7.164551,9.359697,8.313116,12.397330,9.022631,10.386012,9.346619,9.835990,9.720698,9.323365,9.351094,10.941533,10.739836,10.882563,10.332916,11.653739,0,-0.01785,0.00291,-0.02028,-0.01324,0.00801,-0.01345,0.02274,-0.00110,-1.47987,0.12013,3.27682
0.520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.557022,24.012106,75.552803,57.331619,0.000000,6.125764,-0.123234,6.131910,12.171798,5.364483,12.419058,6.351285,0,4.930131,10.287388,6.756941,15.928829,7.162564,9.350492,8.312738,12.388520,9.017817,10.416533,9.335722,9.868125,9.702168,9.338527,9.356479,10.972149,10.743647,10.891460,10.341995,11.658062,0,-0.01737,0.00336,-0.02381,-0.01338,0.00902,-0.01211,-0.00132,0.00459,-1.47995,0.09470,3.27682
0.521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.489197,24.352993,75.858276,56.593399,0.000000,6.126802,-0.099738,6.131715,12.175511,5.363169,12.409347,6.348575,0,4.946697,10.320274,6.754525,15.923830,7.160499,9.341265,8.312123,12.379988,9.011818,10.446527,9.322869,9.896953,9.680283,9.359122,9.361991,11.002100,10.748113,10.901233,10.350092,11.662953,0,-0.01666,0.00352,-0.01736,-0.01433,0.00830,-0.01400,-0.06016,0.00347,-1.48092,0.09201,3.27669
0.522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.900345,25.075403,76.271278,56.001934,0.000000,6.128025,-0.068547,6.131572,12.181643,5.361907,12.400346,6.345921,0,4.962661,10.352616,6.752045,15.917033,7.158247,9.331983,8.310939,12.372123,9.002974,10.475254,9.305319,9.917836,9.650337,9.392770,9.367811,11.030454,10.754150,10.913104,10.355826,11.669212,0,-0.01831,0.00281,-0.01979,-0.01349,0.00802,-0.01172,0.03610,0.00453,-1.47959,0.08697,3.27624
0.523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.311493,25.797815,76.684280,55.410469,0.000000,6.129358,-0.037356,6.131428,12.187777,5.360644,12.391345,6.343267,0,4.978626,10.384959,6.749583,15.910237,7.155994,9.322701,8.309754,12.364257,8.994129,10.503982,9.287768,9.938721,9.620393,9.426417,9.373631,11.058807,10.760189,10.924975,10.361561,11.675470,0,-0.01754,0.00207,-0.02205,-0.01366,0.00872,-0.01255,0.01095,0.00355,-1.48003,0.12358,3.27589
0.524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.722641,26.520226,77.097275,54.819004,0.000000,6.130875,-0.006166,6.131285,12.193909,5.359381,12.382343,6.340613,0,4.994590,10.417302,6.747153,15.903440,7.153742,9.313420,8.308571,12.356392,8.985285,10.532708,9.270218,9.959604,9.590447,9.460065,9.379451,11.087162,10.766228,10.936847,10.367295,11.681729,0,-0.01769,0.00292,-0.01732,-0.01294,0.00768,-0.01277,0.03283,-0.00324,-1.47905,0.09425,3.27581
0.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.077164,27.298737,77.377029,54.164871,0.000000,6.132511,0.028362,6.131175,12.200330,5.358082,12.373625,6.338047,0,5.009899,10.448515,6.744810,15.895989,7.151629,9.304017,8.307183,12.349031,8.975997,10.558501,9.251705,9.980660,9.563485,9.488237,9.384567,11.112601,10.771211,10.946830,10.372663,11.688654,0,-0.01773,0.00396,-0.02247,-0.01373,0.00770,-0.01230,0.00538,0.00311,-1.47906,0.07873,3.27593
0.526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.295700,28.211958,77.336800,53.360249,0.000000,6.134344,0.070905,6.131145,12.207441,5.356695,12.365584,6.335689,0,5.023633,10.477015,6.742610,15.886965,7.149852,9.294322,8.305307,12.342886,8.965643,10.577246,9.230884,10.002131,9.543683,9.503261,9.387998,11.131042,10.773658,10.952279,10.377150,11.697180,0,-0.01737,0.00264,-0.01776,-0.01346,0.00728,-0.01230,0.02953,0.00209,-1.47872,0.07318,3.27654
0.527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.514236,29.125179,77.296570,52.555630,0.000000,6.136328,0.113448,6.131116,12.214554,5.355308,12.357544,6.333331,0,5.037367,10.505516,6.740501,15.877940,7.148075,9.284626,8.303432,12.336740,8.955289,10.595991,9.210062,10.023602,9.523882,9.518285,9.391427,11.149484,10.776106,10.957728,10.381637,11.705705,0,-0.01705,0.00345,-0.02113,-0.01290,0.00919,-0.01263,0.01954,0.00204,-1.47911,0.12136,3.27700
0.528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.732773,30.038401,77.256348,51.751007,0.000000,6.138565,0.155991,6.131087,12.221665,5.353921,12.349504,6.330973,0,5.051101,10.534017,6.738546,15.868916,7.146297,9.274931,8.301557,12.330594,8.944935,10.614736,9.189240,10.045072,9.504080,9.533309,9.394856,11.167925,10.778554,10.963178,10.386124,11.714231,0,-0.01727,0.00259,-0.02029,-0.01346,0.00864,-0.01255,-0.02688,0.00269,-1.47997,0.11524,3.27708
0.529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.176193,30.976696,77.329231,50.809021,0.000000,6.140948,0.198077,6.131226,12.228836,5.352564,12.341547,6.328652,0,5.064443,10.561474,6.736677,15.859427,7.144766,9.265422,8.299817,12.324329,8.931936,10.636724,9.167809,10.065719,9.484537,9.549498,9.399256,11.192289,10.781188,10.969310,10.389062,11.723643,0,-0.01943,0.00299,-0.02056,-0.01356,0.00880,-0.01111,0.01912,0.00311,-1.47931,0.09510,3.27713
0.530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.159607,31.975203,77.673759,49.537167,0.000000,6.143577,0.239068,6.131768,12.236148,5.351276,12.333793,6.326421,0,5.076844,10.586423,6.734948,15.848826,7.143826,9.256360,8.298406,12.317781,8.912587,10.666500,9.144910,10.084388,9.465616,9.568484,9.405982,11.230879,10.784269,10.977081,10.388279,11.735186,0,-0.01844,0.00387,-0.02057,-0.01457,0.00724,-0.01275,0.01738,0.00335,-1.48024,0.07056,3.27713
