"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.118973,45.925549,84.450111,74.053581,-4.927050,4.332932,0.000000,4.124042,3.912949,15.848973,2.814721,17.382675,13.196262,0,17.124512,4.073559,0,3.260566,14.377351,4.592286,5.995027,17.625425,5.921624,14.790710,6.030062,14.268242,6.432770,13.770491,6.609386,15.036778,7.783317,14.754170,7.755520,15.496611,0,-0.01715,0.00299,-0.02071,-0.01358,0.00862,-0.01288,0.00519,0.00168,-0.64984,0.11245,3.27715
0.623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.292404,45.677677,84.480171,73.952179,-5.156845,4.330290,0.000000,4.118522,3.897357,15.847521,2.815370,17.367830,13.185671,0,17.155804,4.070672,0,3.257780,14.363917,4.589816,5.996443,17.661354,5.918224,14.779060,6.027278,14.263535,6.429736,13.760435,6.604216,15.028122,7.778269,14.748995,7.745809,15.493401,0,-0.01874,0.00385,-0.02005,-0.01328,0.00832,-0.01166,0.00397,0.00266,-0.67039,0.11732,3.27713
0.624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.456100,45.429676,84.485031,73.900322,-5.377787,4.327643,0.000000,4.112840,3.881840,15.845984,2.815970,17.352968,13.175137,0,17.186129,4.067741,0,3.255038,14.350569,4.587332,5.997942,17.695143,5.914549,14.768528,6.025105,14.259511,6.426596,13.749928,6.599210,15.019518,7.772852,14.742764,7.737421,15.489656,0,-0.01811,0.00391,-0.02023,-0.01382,0.00877,-0.01279,0.00349,0.00201,-0.70636,0.08959,3.27713
0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.619797,45.181679,84.489883,73.848465,-5.598729,4.324897,0.000000,4.107158,3.866935,15.844446,2.816570,17.338106,13.164602,0,17.216455,4.064811,0,3.252296,14.337221,4.584847,5.999442,17.728930,5.910874,14.757996,6.022933,14.255487,6.423456,13.739423,6.594204,15.010914,7.767435,14.736534,7.729032,15.485911,0,-0.01807,0.00415,-0.01984,-0.01340,0.00931,-0.01056,0.00517,0.00345,-0.74014,0.08098,3.27701
0.626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.783508,44.933678,84.494736,73.796600,-5.819671,4.322139,0.000000,4.101476,3.852104,15.842908,2.817170,17.323244,13.154068,0,17.246780,4.061881,0,3.249555,14.323873,4.582364,6.000941,17.762718,5.907199,14.747463,6.020761,14.251463,6.420316,13.728916,6.589198,15.002310,7.762017,14.730304,7.720644,15.482166,0,-0.01846,0.00278,-0.02005,-0.01413,0.00717,-0.01312,0.00449,0.00256,-0.76234,0.10385,3.27686
0.627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.527374,44.887276,84.463295,73.807213,-6.002182,4.319251,0.000000,4.095248,3.837814,15.840585,2.818155,17.309258,13.143501,0,17.273462,4.058772,0,3.246239,14.310637,4.579757,6.012432,17.792246,5.905584,14.738495,6.018016,14.245108,6.421039,13.720563,6.585108,14.994789,7.758982,14.727251,7.714610,15.478008,0,-0.01727,0.00299,-0.01985,-0.01035,0.00839,-0.01273,0.00090,0.00204,-0.78351,0.11211,3.27695
0.628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.172775,44.888161,84.423347,73.832474,-6.175679,4.316347,0.000000,4.088892,3.823590,15.838077,2.819231,17.295479,13.132928,0,17.299288,4.055621,0,3.242789,14.297426,4.577122,6.026267,17.820774,5.904452,14.729893,6.015137,14.238206,6.422668,13.712715,6.581234,14.987523,7.756505,14.724943,7.709129,15.473753,0,-0.01884,0.00610,-0.02022,-0.02139,0.00778,-0.01157,0.00577,0.00229,-0.80592,0.09884,3.27710
0.629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.818161,44.889046,84.383392,73.857735,-6.349176,4.313460,0.000000,4.082536,3.810084,15.835568,2.820307,17.281700,13.122355,0,17.325115,4.052470,0,3.239339,14.284217,4.574486,6.040102,17.849300,5.903319,14.721291,6.012258,14.231303,6.424296,13.704866,6.577359,14.980257,7.754029,14.722635,7.703648,15.469498,0,-0.02162,0.00229,-0.01974,-0.01260,0.00816,-0.01227,0.00404,0.00214,-0.82327,0.11433,3.27713
0.630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.463562,44.889931,84.343445,73.882996,-6.522673,4.310576,0.000000,4.076180,3.796667,15.833060,2.821383,17.267921,13.111781,0,17.350941,4.049319,0,3.235889,14.271007,4.571851,6.053937,17.877829,5.902187,14.712688,6.009378,14.224401,6.425924,13.697019,6.573484,14.972991,7.751552,14.720327,7.698167,15.465243,0,-0.01425,0.00378,-0.01959,-0.01163,0.00938,-0.01266,0.01527,0.00244,-0.84946,0.10794,3.27713
0.631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.161255,45.010437,84.375946,74.082733,-6.653158,4.307889,0.000000,4.069441,3.784138,15.827898,2.821866,17.254978,13.101163,0,17.373024,4.046692,0,3.232538,14.258183,4.569353,6.070153,17.904106,5.901661,14.701854,6.008311,14.215481,6.428854,13.688905,6.569432,14.965344,7.748589,14.717793,7.692463,15.462489,0,-0.01479,0.00281,-0.02116,-0.01175,0.00816,-0.01279,0.00606,0.00238,-0.86884,0.09009,3.27707
0.632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.871216,45.159008,84.425446,74.323402,-6.773554,4.305225,0.000000,4.062614,3.771719,15.822114,2.822208,17.242229,13.090534,0,17.394228,4.044188,0,3.229210,14.245451,4.566887,6.086927,17.929855,5.901277,14.690495,6.007668,14.206086,6.432088,13.680729,6.565339,14.957608,7.745512,14.715204,7.686706,15.460088,0,-0.01976,0.00238,-0.02162,-0.01654,0.00679,-0.01129,0.00081,0.00198,-0.88837,0.06792,3.27699
0.633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.581192,45.307575,84.474945,74.564072,-6.893950,4.302855,0.000000,4.055786,3.760016,15.816330,2.822551,17.229483,13.079906,0,17.415432,4.041683,0,3.225882,14.232718,4.564421,6.103701,17.955606,5.900893,14.679138,6.007025,14.196692,6.435323,13.672553,6.561245,14.949873,7.742435,14.712616,7.680949,15.457686,0,-0.01547,0.00354,-0.02055,-0.01169,0.00824,-0.01239,0.00682,0.00256,-0.91223,0.10498,3.27722
0.634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.291153,45.456142,84.524437,74.804733,-7.014347,4.300522,0.000000,4.048959,3.748402,15.810545,2.822894,17.216736,13.069277,0,17.436638,4.039179,0,3.222554,14.219986,4.561955,6.120475,17.981356,5.900509,14.667780,6.006382,14.187297,6.438557,13.664377,6.557151,14.942137,7.739357,14.710029,7.675192,15.455284,0,-0.01488,0.00330,-0.02013,-0.01328,0.00793,-0.01184,-0.00970,0.00208,-0.93301,0.11510,3.27753
0.635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.873734,45.649445,84.565346,75.110733,-7.093394,4.298510,0.000000,4.041523,3.737323,15.807945,2.822816,17.204391,13.058343,0,17.454145,4.037457,0,3.218726,14.207773,4.559675,6.129939,17.997631,5.896816,14.655897,6.004284,14.173182,6.437802,13.656120,6.552732,14.933654,7.736394,14.707489,7.673211,15.452072,0,-0.01564,0.00317,-0.01932,-0.01343,0.00824,-0.01306,0.00441,0.00162,-0.95088,0.09945,3.27765
0.636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.426422,45.853237,84.604240,75.432053,-7.162741,4.296538,0.000000,4.033945,3.726311,15.806091,2.822639,17.192144,13.047338,0,17.470785,4.035920,0,3.214781,14.195683,4.557439,6.137688,18.011684,5.892347,14.643890,6.001845,14.157961,6.436110,13.647844,6.548236,14.924995,7.733459,14.704962,7.672116,15.448668,0,-0.01793,0.00314,-0.02078,-0.01328,0.00801,-0.01181,0.00494,0.00323,-0.97293,0.09437,3.27773
0.637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.979111,46.057030,84.643135,75.753380,-7.232089,4.294706,0.000000,4.026367,3.716063,15.804237,2.822462,17.179895,13.036332,0,17.487425,4.034383,0,3.210835,14.183593,4.555203,6.145438,18.025736,5.887878,14.631885,5.999406,14.142740,6.434419,13.639568,6.543741,14.916337,7.730523,14.702434,7.671021,15.445266,0,-0.01662,0.00327,-0.02020,-0.01398,0.00969,-0.01279,0.00285,0.00595,-1.00667,0.09825,3.27780
0.638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.531799,46.260822,84.682030,76.074699,-7.301436,4.292892,0.000000,4.018789,3.705909,15.802383,2.822285,17.167646,13.025327,0,17.504065,4.032845,0,3.206890,14.171503,4.552967,6.153187,18.039789,5.883410,14.619879,5.996967,14.127519,6.432727,13.631292,6.539245,14.907679,7.727587,14.699906,7.669927,15.441862,0,-0.01649,0.00345,-0.02094,-0.01318,0.00778,-0.01184,0.00252,0.00098,-1.02690,0.08789,3.27788
0.639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.099106,46.412773,84.685127,76.300117,-7.324080,4.291039,0.000000,4.011055,3.696813,15.799973,2.821309,17.155512,13.014669,0,17.518269,4.031227,0,3.203712,14.159477,4.550895,6.161214,18.052206,5.881620,14.608984,5.994136,14.116535,6.435290,13.621652,6.535423,14.899643,7.723950,14.697040,7.666435,15.438278,0,-0.01491,0.00278,-0.01974,-0.01352,0.00763,-0.01239,0.00543,0.00305,-1.04504,0.08459,3.27704
0.640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.669861,46.552567,84.679825,76.503036,-7.335769,4.289181,0.000000,4.003284,3.687848,15.797432,2.820146,17.143404,13.004094,0,17.531898,4.029589,0,3.200713,14.147467,4.548861,6.169306,18.064238,5.880458,14.598350,5.991214,14.106545,6.438851,13.611691,6.531759,14.891753,7.720149,14.694093,7.662382,15.434651,0,-0.01677,0.00250,-0.02052,-0.01215,0.00885,-0.01343,0.01024,0.00128,-1.06508,0.11329,3.27597
0.641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.240601,46.692360,84.674515,76.705956,-7.347458,4.287360,0.000000,3.995513,3.680026,15.794890,2.818983,17.131296,12.993520,0,17.545530,4.027952,0,3.197714,14.135456,4.546828,6.177398,18.076271,5.879296,14.587715,5.988292,14.096556,6.442412,13.601730,6.528095,14.883864,7.716347,14.691147,7.658328,15.431025,0,-0.01852,0.00278,-0.02034,-0.01382,0.00862,-0.01169,0.01430,0.00204,-1.08249,0.12170,3.27606
0.642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.811340,46.832153,84.669212,76.908882,-7.359147,4.285544,0.000000,3.987743,3.672345,15.792349,2.817820,17.119188,12.982944,0,17.559160,4.026314,0,3.194716,14.123446,4.544794,6.185490,18.088303,5.878135,14.577081,5.985369,14.086566,6.445973,13.591769,6.524431,14.875975,7.712545,14.688201,7.654274,15.427399,0,-0.01791,0.00305,-0.01991,-0.01385,0.00893,-0.01270,-0.00349,0.00223,-1.09944,0.09952,3.27644
0.643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.421692,46.918903,84.558167,77.196449,-7.335796,4.283879,0.000000,3.980358,3.665774,15.787972,2.815114,17.106747,12.972268,0,17.570690,4.024797,0,3.191989,14.111867,4.543050,6.192433,18.102757,5.875195,14.566194,5.982702,14.077209,6.447807,13.584498,6.521188,14.867356,7.710337,14.685243,7.651205,15.423226,0,-0.01758,0.00311,-0.02037,-0.01498,0.00870,-0.01178,0.00781,0.00293,-1.13350,0.08306,3.27646
0.644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.041321,46.993210,84.422310,77.503876,-7.304227,4.282234,0.000000,3.973064,3.659340,15.783165,2.812047,17.094229,12.961567,0,17.581728,4.023310,0,3.189327,14.100389,4.541375,6.199107,18.117777,5.871837,14.555248,5.980095,14.067999,6.449236,13.577858,6.518044,14.858567,7.708502,14.682281,7.648367,15.418927,0,-0.01668,0.00235,-0.02216,-0.01077,0.00847,-0.01123,0.00793,0.00235,-1.15054,0.09518,3.27638
0.645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.660950,47.067513,84.286461,77.811310,-7.272657,4.280694,0.000000,3.965770,3.653718,15.778358,2.808980,17.081709,12.950867,0,17.592764,4.021821,0,3.186665,14.088912,4.539699,6.205781,18.132797,5.868479,14.544303,5.977488,14.058790,6.450665,13.571218,6.514901,14.849778,7.706666,14.679321,7.645529,15.414627,0,-0.01917,0.00381,-0.01932,-0.01669,0.00900,-0.01221,0.00233,0.00305,-1.16440,0.10485,3.27667
0.646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.280579,47.141819,84.150604,78.118736,-7.241088,4.279166,0.000000,3.958477,3.648197,15.773550,2.805912,17.069189,12.940166,0,17.603802,4.020334,0,3.184002,14.077435,4.538023,6.212455,18.147818,5.865122,14.533358,5.974881,14.049581,6.452094,13.564577,6.511757,14.840989,7.704832,14.676360,7.642691,15.410328,0,-0.01813,0.00360,-0.01984,-0.01251,0.00732,-0.01224,0.00386,0.00168,-1.18349,0.09055,3.27705
0.647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.770737,47.276566,84.003647,78.470413,-7.190041,4.277668,0.000000,3.951316,3.643162,15.769548,2.801402,17.057144,12.929677,0,17.614765,4.019029,0,3.181606,14.065860,4.536327,6.215660,18.161139,5.863065,14.523458,5.973856,14.039741,6.461715,13.553796,6.508687,14.830558,7.702141,14.672172,7.641221,15.403620,0,-0.01828,0.00333,-0.01984,-0.01434,0.00816,-0.01215,0.00623,0.00186,-1.19827,0.11020,3.27707
0.648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.230515,47.425491,83.854088,78.832474,-7.134425,4.276174,0.000000,3.944186,3.638187,15.765737,2.796554,17.045208,12.919237,0,17.625711,4.017767,0,3.179273,14.054263,4.534626,6.218051,18.174063,5.861314,14.513805,5.973203,14.029753,6.473258,13.542044,6.505635,14.819741,7.699250,14.667695,7.640072,15.396347,0,-0.01730,0.00354,-0.02036,-0.01392,0.00832,-0.01221,0.00415,0.00381,-1.21059,0.11455,3.27699
0.649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.690292,47.574417,83.704529,79.194534,-7.078809,4.274701,0.000000,3.937056,3.633587,15.761925,2.791706,17.033274,12.908798,0,17.636658,4.016506,0,3.176940,14.042666,4.532926,6.220443,18.186985,5.859563,14.504152,5.972549,14.019765,6.484801,13.530292,6.502583,14.808924,7.696358,14.663218,7.638923,15.389075,0,-0.01479,0.00558,-0.02083,-0.01312,0.00893,-0.01288,-0.00563,0.00336,-1.24113,0.09068,3.27698
0.650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.150070,47.723343,83.554970,79.556587,-7.023193,4.273231,0.000000,3.929926,3.629033,15.758113,2.786857,17.021339,12.898358,0,17.647606,4.015244,0,3.174606,14.031070,4.531225,6.222835,18.199909,5.857811,14.494499,5.971896,14.009777,6.496345,13.518538,6.499531,14.798107,7.693467,14.658742,7.637774,15.381803,0,-0.01697,0.00284,-0.01949,-0.01114,0.00824,-0.01251,0.00427,0.00180,-1.25513,0.07119,3.27698
0.651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.609436,47.917065,83.422409,80.000542,-6.959099,4.271798,0.000000,3.922983,3.624794,15.756140,2.781584,17.009655,12.887814,0,17.658045,4.014118,0,3.171569,14.019672,4.529538,6.223370,18.208679,5.855894,14.480182,5.969803,13.994458,6.498933,13.508102,6.496467,14.787385,7.691506,14.652759,7.637049,15.375592,0,-0.01692,0.00378,-0.02049,-0.01624,0.00893,-0.01328,0.00270,0.00299,-1.26880,0.10210,3.27728
0.652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.068695,48.121296,83.293831,80.463699,-6.893018,4.270370,0.000000,3.916084,3.620593,15.754599,2.776211,16.998028,12.877245,0,17.668367,4.013023,0,3.168365,14.008321,4.527855,6.223469,18.216476,5.853938,14.464769,5.967372,13.977889,6.499422,13.497975,6.493401,14.776684,7.689765,14.646422,7.636423,15.369631,0,-0.01538,0.00458,-0.01939,-0.01276,0.00923,-0.01282,0.01051,0.00180,-1.28438,0.11574,3.27766
0.653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.527969,48.325523,83.165260,80.926857,-6.826936,4.269007,0.000000,3.909184,3.616610,15.753057,2.770838,16.986403,12.866676,0,17.678688,4.011929,0,3.165162,13.996970,4.526172,6.223569,18.224274,5.851981,14.449357,5.964942,13.961320,6.499910,13.487848,6.490335,14.765984,7.688023,14.640086,7.635797,15.363669,0,-0.01505,0.00513,-0.01996,-0.01071,0.00740,-0.01202,0.00412,0.00375,-1.29701,0.10417,3.27725
0.654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.987228,48.529755,83.036690,81.390022,-6.760854,4.267651,0.000000,3.902285,3.612654,15.751514,2.765465,16.974775,12.856108,0,17.689011,4.010834,0,3.161959,13.985619,4.524488,6.223668,18.232069,5.850025,14.433946,5.962511,13.944751,6.500398,13.477721,6.487268,14.755283,7.686282,14.633750,7.635170,15.357708,0,-0.01953,0.00409,-0.02078,-0.01782,0.00877,-0.01413,0.00484,0.00095,-1.30769,0.09413,3.27664
0.655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.513718,48.622917,82.861000,81.853821,-6.692077,4.266391,0.000000,3.895603,3.608842,15.750642,2.759935,16.963243,12.845474,0,17.700016,4.009557,0,3.159357,13.974157,4.523344,6.222837,18.239466,5.850989,14.416500,5.965193,13.928205,6.509926,13.466880,6.483218,14.743670,7.683498,14.629800,7.634891,15.353124,0,-0.01572,0.00293,-0.02112,-0.01346,0.00778,-0.01285,0.00560,0.00238,-1.31860,0.10272,3.27689
0.656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.055954,48.690025,82.674263,82.317764,-6.622667,4.265144,0.000000,3.888971,3.605047,15.749926,2.754369,16.951735,12.834826,0,17.711184,4.008237,0,3.156895,13.962669,4.522326,6.221787,18.246769,5.852638,14.398579,5.969074,13.911666,6.521574,13.455871,6.478938,14.731843,7.680470,14.626410,7.634692,15.348864,0,-0.01915,0.00403,-0.02054,-0.01346,0.00809,-0.01108,0.00511,0.00244,-1.34224,0.09816,3.27734
0.657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.598206,48.757133,82.487526,82.781715,-6.553257,4.264026,0.000000,3.882339,3.601476,15.749209,2.748803,16.940226,12.824179,0,17.722351,4.006917,0,3.154433,13.951181,4.521307,6.220737,18.254070,5.854287,14.380657,5.972956,13.895126,6.533223,13.444861,6.474658,14.720016,7.677442,14.623019,7.634493,15.344603,0,-0.01555,0.00455,-0.02052,-0.01328,0.00946,-0.01202,-0.00360,0.00317,-1.35294,0.08803,3.27719
0.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.140457,48.824242,82.300789,83.245667,-6.483848,4.262923,0.000000,3.875707,3.597933,15.748494,2.743237,16.928717,12.813530,0,17.733519,4.005597,0,3.151971,13.939693,4.520289,6.219687,18.261374,5.855937,14.362736,5.976837,13.878587,6.544871,13.433852,6.470378,14.708188,7.674414,14.619628,7.634294,15.340343,0,-0.01657,0.00479,-0.02029,-0.01486,0.00961,-0.01349,0.02122,0.00226,-1.36494,0.11122,3.27689
0.659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.701492,48.847801,82.244545,83.564766,-6.401892,4.261974,0.000000,3.869229,3.594749,15.743825,2.736894,16.917784,12.802931,0,17.744106,4.004619,0,3.149654,13.928496,4.519445,6.217723,18.269608,5.856333,14.349026,5.977486,13.862312,6.548099,13.422302,6.466371,14.696569,7.670320,14.612554,7.632061,15.333885,0,-0.01604,0.00388,-0.02100,-0.01453,0.00641,-0.01117,0.01793,0.00089,-1.37296,0.12098,3.27707
0.660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.266937,48.861145,82.218903,83.849884,-6.316992,4.261044,0.000000,3.862787,3.591610,15.738228,2.730368,16.906988,12.792343,0,17.754559,4.003722,0,3.147370,13.917367,4.518643,6.215545,18.278059,5.856436,14.336302,5.977377,13.846100,6.549351,13.410625,6.462427,14.684999,7.665976,14.604615,7.629349,15.326913,0,-0.01917,0.00217,-0.02081,-0.01086,0.00999,-0.01315,0.00195,0.00226,-1.38770,0.10545,3.27737
0.661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.832382,48.874489,82.193260,84.135010,-6.232093,4.260245,0.000000,3.856345,3.589021,15.732632,2.723842,16.896193,12.781755,0,17.765013,4.002824,0,3.145086,13.906239,4.517840,6.213367,18.286512,5.856540,14.323579,5.977269,13.829887,6.550604,13.398948,6.458484,14.673429,7.661632,14.596677,7.626638,15.319940,0,-0.01508,0.00241,-0.02002,-0.01434,0.00847,-0.01166,0.00615,0.00040,-1.39983,0.07476,3.27719
0.662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.397827,48.887833,82.167625,84.420128,-6.147194,4.259464,0.000000,3.849903,3.586500,15.727036,2.717316,16.885397,12.771167,0,17.775465,4.001926,0,3.142802,13.895109,4.517038,6.211189,18.294964,5.856643,14.310856,5.977160,13.813675,6.551857,13.387270,6.454540,14.661859,7.657288,14.588738,7.623927,15.312967,0,-0.01860,0.00293,-0.01997,-0.00775,0.00862,-0.01230,0.00880,0.00446,-1.40985,0.09508,3.27689
0.663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.214340,48.808456,82.125259,84.640297,-6.043898,4.258799,0.000000,3.843861,3.584686,15.720840,2.710739,16.874296,12.760553,0,17.785122,4.000936,0,3.140991,13.884117,4.516822,6.210180,18.301403,5.856855,14.298885,5.975719,13.801913,6.554157,13.376436,6.450424,14.649926,7.654206,14.582802,7.620656,15.307375,0,-0.01712,0.00427,-0.01923,-0.01608,0.00763,-0.01248,0.00511,0.00250,-1.41466,0.10026,3.27682
0.664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.089752,48.707325,82.078979,84.845222,-5.936286,4.258147,0.000000,3.837912,3.582959,15.714505,2.704149,16.863123,12.749934,0,17.794594,3.999924,0,3.139291,13.873157,4.516744,6.209446,18.307369,5.857093,14.287092,5.973966,13.791196,6.556704,13.365800,6.446268,14.637908,7.651421,14.577335,7.617255,15.302106,0,-0.01735,0.00348,-0.02139,-0.01227,0.00969,-0.01297,0.00529,0.00302,-1.42252,0.09576,3.27682
0.665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.965164,48.606197,82.032692,85.050148,-5.828675,4.257671,0.000000,3.831963,3.581872,15.708169,2.697559,16.851950,12.739314,0,17.804066,3.998912,0,3.137591,13.862196,4.516666,6.208712,18.313335,5.857332,14.275299,5.972212,13.780478,6.559251,13.355163,6.442111,14.625890,7.648635,14.571869,7.613853,15.296837,0,-0.02121,0.00287,-0.02026,-0.01385,0.00938,-0.01138,0.00552,0.00275,-1.43326,0.08994,3.27695
0.666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.840576,48.505070,81.986412,85.255081,-5.721064,4.257216,0.000000,3.826015,3.580863,15.701834,2.690970,16.840776,12.728695,0,17.813538,3.997900,0,3.135891,13.851236,4.516588,6.207978,18.319304,5.857570,14.263506,5.970459,13.769760,6.561798,13.344526,6.437954,14.613872,7.645850,14.566402,7.610452,15.291569,0,-0.01604,0.00305,-0.01877,-0.01276,0.00854,-0.01190,0.00752,0.00397,-1.44026,0.11339,3.27710
0.667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.897720,48.648872,81.907227,85.335320,-5.592991,4.256987,0.000000,3.820348,3.580420,15.692938,2.685041,16.829386,12.719443,0,17.822098,3.996952,0,3.133840,13.840038,4.517150,6.206010,18.324875,5.855944,14.253873,5.970953,13.757296,6.564064,13.332603,6.435145,14.603981,7.641394,14.559464,7.606318,15.285880,0,-0.01947,0.00415,-0.02029,-0.01761,0.00755,-0.01331,0.05394,0.00116,-1.44235,0.09977,3.27707
0.668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.997482,48.850124,81.820335,85.386314,-5.460119,4.256785,0.000000,3.814747,3.580047,15.683442,2.679268,16.817944,12.710514,0,17.830441,3.996019,0,3.131707,13.828785,4.517862,6.203752,18.330353,5.853881,14.244747,5.971975,13.744422,6.566265,13.320378,6.432652,14.594588,7.636545,14.552180,7.602014,15.280093,0,-0.02286,0.00369,-0.01994,-0.00854,0.00725,-0.01233,-0.00166,0.00412,-1.44772,0.08277,3.27699
