"Time","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch","63 Ramp down","62 Ramp up","61 right DS","60 left DS","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM"
0.418,0,0,0,0,0,0,0,0,6.142157,-1.324210,0.000000,0,0,14.700137,10.608249,7.289697,1,7.453495,0,15.756288,5.020851,7.124240,11.253632,0.78804,0.09826,3.27676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.008301,42.998016,80.654488,89.362778,6.204576,13.925512,5.447451,0,8.853828,14.674475,9.266346,10.334879,9.779262,10.182951,10.392401,10.062408,9.619154,11.276091,10.775788,11.782456,10.472587,12.574100,0,-0.01770,0.00349,-0.01949,-0.01338,0.00658,-0.01323,0.01015,0.00402
0.419,0,0,0,0,0,0,0,0,6.137080,-1.393943,0.000000,0,0,14.686232,10.672061,7.279334,1,7.436365,0,15.875882,5.003041,7.120096,11.237417,0.76809,0.08571,3.27704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.968369,41.586403,80.437355,87.708572,6.202938,13.923312,5.444800,0,8.853848,14.664103,9.292398,10.384645,9.798239,10.221021,10.387720,10.071915,9.624882,11.308948,10.791524,11.792359,10.480645,12.581709,0,-0.01767,0.00762,-0.02895,-0.01382,0.00818,-0.01212,0.00381,0.00932
0.420,0,0,0,0,0,0,0,0,6.132761,-1.463675,0.000000,0,0,14.672327,10.735873,7.267858,1,7.419235,0,15.995477,4.985231,7.115951,11.221203,0.74420,0.11451,3.27727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.928421,40.174786,80.220222,86.054375,6.201301,13.921113,5.442150,0,8.853866,14.653729,9.318451,10.434414,9.817217,10.259090,10.383040,10.081421,9.630610,11.341805,10.807260,11.802261,10.488704,12.589318,0,-0.01890,0.00198,-0.01899,-0.01365,0.00822,-0.01377,0.01824,-0.00447
0.421,0,0,0,0,0,0,0,0,6.128940,-1.515352,0.000000,0,0,14.658322,10.800019,7.259400,1,7.406344,0,16.074682,4.968420,7.111581,11.205280,0.72201,0.10629,3.27739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.569763,38.781528,79.876045,84.368774,6.199597,13.919272,5.439367,0,8.852898,14.643806,9.328015,10.487346,9.821522,10.298944,10.369719,10.095868,9.634651,11.376526,10.822968,11.811909,10.498901,12.596249,0,-0.01679,0.00400,-0.01906,-0.01429,0.00858,-0.01191,0.02558,-0.01854
0.422,0,0,0,0,0,0,0,0,6.125923,-1.524902,0.000000,0,0,14.644085,10.864944,7.255825,1,7.403346,0,16.059643,4.953938,7.106686,11.190040,0.68055,0.09296,3.27724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.467468,37.431099,79.235413,82.609924,6.197740,13.918271,5.436275,0,8.849627,14.634933,9.299109,10.547663,9.791592,10.342963,10.336230,10.121841,9.634758,11.415593,10.838616,11.820960,10.514091,12.601594,0,-0.01798,0.00389,-0.01660,-0.01451,0.00769,-0.01202,-0.01097,-0.00133
0.423,0,0,0,0,0,0,0,0,6.123411,-1.534451,0.000000,0,0,14.629848,10.929867,7.251996,1,7.400347,0,16.044605,4.939456,7.101790,11.174798,0.64361,0.10035,3.27729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.365143,36.080666,78.594788,80.851067,6.195882,13.917269,5.433184,0,8.846356,14.626058,9.270202,10.607980,9.761660,10.386982,10.302742,10.147816,9.634864,11.454661,10.854263,11.830010,10.529280,12.606940,0,-0.01698,0.00581,-0.01943,-0.01419,0.00786,-0.01234,0.00516,0.00638
0.424,0,0,0,0,0,0,0,0,6.121716,-1.544000,0.000000,0,0,14.615610,10.994791,7.247755,1,7.397348,0,16.029568,4.924973,7.096895,11.159556,0.63080,0.12266,3.27782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.262848,34.730236,77.954163,79.092216,6.194025,13.916267,5.430093,0,8.843085,14.617184,9.241295,10.668297,9.731730,10.431001,10.269254,10.173790,9.634971,11.493729,10.869911,11.839062,10.544469,12.612286,0,-0.01798,0.00300,-0.02730,-0.01332,0.00817,-0.01166,0.00119,0.00079
0.425,0,0,0,0,0,0,0,0,6.120508,-1.540875,0.000000,0,0,14.601411,11.059792,7.239285,1,7.385484,0,16.014778,4.911540,7.091973,11.144463,0.60356,0.10441,3.27806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.182343,33.302090,77.379807,77.348167,6.192298,13.914537,5.426926,0,8.840171,14.606482,9.224625,10.736941,9.710962,10.479321,10.242558,10.200832,9.634917,11.532955,10.882732,11.845758,10.556139,12.616401,0,-0.01846,0.00459,-0.02036,-0.01359,0.00732,-0.01360,0.01291,0.00354
0.426,0,0,0,0,0,0,0,0,6.120084,-1.508177,0.000000,0,0,14.587300,11.124973,7.223977,1,7.352934,0,16.000570,4.900551,7.086991,11.129711,0.58100,0.09706,3.27761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.152756,31.692606,76.960083,75.638687,6.190875,13.911109,5.423584,0,8.838088,14.591514,9.236506,10.825016,9.711576,10.537682,10.231713,10.230368,9.634492,11.572551,10.888958,11.846963,10.559596,12.617643,0,-0.01906,0.00331,-0.02204,-0.01292,0.00854,-0.01311,0.01351,-0.00056
0.427,0,0,0,0,0,0,0,0,6.120028,-1.475479,0.000000,0,0,14.573189,11.190154,7.206222,1,7.320384,0,15.986363,4.889563,7.082009,11.114961,0.55821,0.10383,3.27730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.123169,30.083122,76.540359,73.929207,6.189451,13.907680,5.420242,0,8.836006,14.576547,9.248389,10.913091,9.712193,10.596042,10.220867,10.259902,9.634067,11.612147,10.895185,11.848167,10.563053,12.618886,0,-0.01859,0.00277,-0.02016,-0.01438,0.00617,-0.01212,-0.00754,-0.00120
0.428,0,0,0,0,0,0,0,0,6.120569,-1.442781,0.000000,0,0,14.559078,11.255336,7.184508,1,7.287834,0,15.972156,4.878574,7.077027,11.100209,0.53340,0.08473,3.27738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.093582,28.473639,76.120644,72.219727,6.188027,13.904251,5.416901,0,8.833923,14.561580,9.260271,11.001166,9.712807,10.654402,10.210022,10.289437,9.633641,11.651743,10.901411,11.849373,10.566510,12.620129,0,-0.01888,0.00389,-0.01976,-0.01322,0.00671,-0.01267,0.02257,0.00630
0.429,0,0,0,0,0,0,0,0,6.121364,-1.398904,0.000000,0,0,14.544955,11.319466,7.163302,1,7.255454,0,15.958065,4.868619,7.072104,11.085630,0.49220,0.08095,3.27739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.685303,26.974239,76.023750,70.640076,6.186539,13.901682,5.413540,0,8.831897,14.545752,9.265725,11.080465,9.707108,10.709596,10.189849,10.318530,9.633693,11.691995,10.907733,11.853630,10.571300,12.622033,0,-0.01707,0.00441,-0.02411,-0.01470,0.00895,-0.01313,-0.01642,0.00291
0.430,0,0,0,0,0,0,0,0,6.122572,-1.328943,0.000000,0,0,14.530806,11.381145,7.142918,1,7.223469,0,15.944250,4.861075,7.067320,11.071454,0.45980,0.12670,3.27724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.393402,25.731703,76.680130,69.363388,6.184899,13.901117,5.410138,0,8.830000,14.527913,9.256181,11.139289,9.686671,10.757402,10.147912,10.346590,9.634855,11.733775,10.914278,11.865011,10.579198,12.625482,0,-0.01908,0.00410,-0.01838,-0.01406,0.00688,-0.01277,-0.03080,0.00208
0.431,0,0,0,0,0,0,0,0,6.124068,-1.258982,0.000000,0,0,14.516656,11.442822,7.123946,1,7.191485,0,15.930435,4.853531,7.062536,11.057277,0.43408,0.11113,3.27697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.101501,24.489164,77.336502,68.086693,6.183260,13.900554,5.406735,0,8.828103,14.510075,9.246635,11.198112,9.666236,10.805209,10.105975,10.374650,9.636019,11.775556,10.920822,11.876392,10.587095,12.628930,0,-0.01860,0.00345,-0.02162,-0.01392,0.01258,-0.01241,-0.03364,-0.02039
0.432,0,0,0,0,0,0,0,0,6.126028,-1.189021,0.000000,0,0,14.502507,11.504501,7.107257,1,7.159501,0,15.916620,4.845987,7.057752,11.043099,0.41146,0.09080,3.27644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174.809601,23.246628,77.992882,66.809998,6.181621,13.899990,5.403332,0,8.826205,14.492236,9.237090,11.256935,9.645801,10.853016,10.064038,10.402711,9.637181,11.817336,10.927367,11.887774,10.594993,12.632380,0,-0.01631,0.00443,-0.02026,-0.01290,0.00630,-0.01307,-0.00665,0.03303
0.433,0,0,0,0,0,0,0,0,6.128308,-1.114441,0.000000,0,0,14.488593,11.565562,7.092146,1,7.131737,0,15.943145,4.839428,7.053117,11.029025,0.38635,0.10964,3.27622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174.073975,22.307100,78.540085,65.567863,6.180191,13.899962,5.399978,0,8.826347,14.477087,9.228127,11.319082,9.624848,10.901208,10.017684,10.430334,9.638437,11.859273,10.932572,11.898876,10.603674,12.635898,0,-0.01788,0.00364,-0.02304,-0.01401,0.00851,-0.01219,0.07365,-0.01183
0.434,0,0,0,0,0,0,0,0,6.131104,-1.029085,0.000000,0,0,14.475228,11.625183,7.079588,1,7.113823,0,16.063793,4.835168,7.048830,11.015190,0.36149,0.12579,3.27675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174.636322,22.074594,78.832542,64.406380,6.179249,13.901186,5.396739,0,8.831244,14.468209,9.220518,11.388985,9.602690,10.950301,9.961023,10.456937,9.639907,11.901576,10.934651,11.909329,10.614185,12.639579,0,-0.01889,0.00256,-0.02392,-0.01389,0.00765,-0.01308,0.00436,0.01015
0.435,0,0,0,0,0,0,0,0,6.134065,-0.943729,0.000000,0,0,14.461864,11.684804,7.068061,1,7.095908,0,16.184443,4.830907,7.044544,11.001355,0.33214,0.10282,3.27717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.198669,21.842087,79.125000,63.244892,6.178308,13.902410,5.393499,0,8.836143,14.459332,9.212911,11.458888,9.580532,10.999394,9.904364,10.483541,9.641377,11.943879,10.936730,11.919783,10.624696,12.643260,0,-0.01711,0.00367,-0.02046,-0.01321,0.00969,-0.01239,0.00107,0.00707
0.436,0,0,0,0,0,0,0,0,6.137293,-0.858372,0.000000,0,0,14.448500,11.744424,7.058200,1,7.077994,0,16.305092,4.826647,7.040257,10.987520,0.28846,0.07564,3.27733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.761017,21.609581,79.417458,62.083408,6.177366,13.903633,5.390260,0,8.841041,14.450456,9.205302,11.528791,9.558373,11.048488,9.847703,10.510143,9.642848,11.986182,10.938809,11.930235,10.635207,12.646941,0,-0.01753,0.00404,-0.01987,-0.01332,0.00805,-0.01195,0.00874,0.00038
0.437,0,0,0,0,0,0,0,0,6.140524,-0.773313,0.000000,0,0,14.434963,11.803200,7.048539,1,7.060158,0,16.425577,4.821980,7.036105,10.973625,0.25993,0.10061,3.27732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.188492,21.406816,79.725037,60.854996,6.176523,13.905362,5.387035,0,8.845289,14.439476,9.198271,11.598576,9.533939,11.098006,9.798996,10.542398,9.645204,12.029275,10.940584,11.939980,10.644322,12.652058,0,-0.01921,0.00518,-0.02064,-0.01362,0.00764,-0.01321,0.00856,0.00624
0.438,0,0,0,0,0,0,0,0,6.143763,-0.688948,0.000000,0,0,14.421026,11.860003,7.039202,1,7.042505,0,16.545685,4.816365,7.032268,10.959592,0.23357,0.10629,3.27694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.301270,21.273445,80.067917,59.470421,6.175909,13.908270,5.383847,0,8.848022,14.423589,9.192581,11.668082,9.504194,11.148518,9.768847,10.587841,9.649625,12.074211,10.941648,11.948068,10.650183,12.660521,0,-0.01859,0.00433,-0.01951,-0.01368,0.00793,-0.01274,0.00311,-0.00187
0.439,0,0,0,0,0,0,0,0,6.147052,-0.604582,0.000000,0,0,14.407090,11.916806,7.028873,1,7.024852,0,16.665792,4.810750,7.028431,10.945559,0.20701,0.10482,3.27661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.414047,21.140074,80.410789,58.085846,6.175294,13.911179,5.380658,0,8.850755,14.407702,9.186893,11.737589,9.474450,11.199028,9.738697,10.633285,9.654046,12.119148,10.942713,11.956157,10.656043,12.668985,0,-0.01620,0.00303,-0.01877,-0.01337,0.00579,-0.01232,0.00822,0.00394
0.440,0,0,0,0,0,0,0,0,6.150423,-0.520217,0.000000,0,0,14.393153,11.973610,7.016938,1,7.007199,0,16.785898,4.805134,7.024594,10.931525,0.18304,0.08517,3.27638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.526825,21.006702,80.753662,56.701271,6.174679,13.914086,5.377470,0,8.853488,14.391816,9.181204,11.807096,9.444705,11.249538,9.708548,10.678727,9.658468,12.164084,10.943778,11.964246,10.661903,12.677448,0,-0.01771,0.00292,-0.02045,-0.01398,0.00687,-0.01232,-0.01480,0.00425
0.441,0,0,0,0,0,0,0,0,6.153893,-0.438684,0.000000,0,0,14.379095,12.029709,7.003115,1,6.984968,0,16.866299,4.799676,7.020823,10.917570,0.15814,0.10139,3.27626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.717743,21.044003,81.017853,55.269707,6.174248,13.915440,5.374287,0,8.854985,14.379916,9.175841,11.877111,9.416655,11.306637,9.669036,10.723790,9.663530,12.208803,10.944510,11.972199,10.666939,12.684861,0,-0.02107,0.00327,-0.02002,-0.01388,0.01563,-0.01288,0.04061,0.00461
0.442,0,0,0,0,0,0,0,0,6.157526,-0.363761,0.000000,0,0,14.364752,12.084164,6.986237,1,6.952053,0,16.854044,4.794584,7.017205,10.903800,0.11057,0.10270,3.27641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.090988,21.479532,81.098457,53.728493,6.174243,13.913163,5.371119,0,8.853600,14.377320,9.171237,11.948317,9.392557,11.379107,9.607678,10.767969,9.670090,12.253012,10.944464,11.979839,10.670051,12.689822,0,-0.01646,0.00491,-0.02294,-0.01513,0.00828,-0.01439,0.00481,-0.05792
0.443,0,0,0,0,0,0,0,0,6.161051,-0.288838,0.000000,0,0,14.350409,12.138618,6.968376,1,6.919138,0,16.841789,4.789493,7.013587,10.890029,0.07951,0.09684,3.27654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.464218,21.915062,81.179062,52.187279,6.174239,13.910887,5.367952,0,8.852215,14.374724,9.166633,12.019521,9.368461,11.451577,9.546322,10.812147,9.676649,12.297220,10.944418,11.987479,10.673162,12.694782,0,-0.01953,0.00355,-0.01993,-0.01296,0.00847,-0.01213,-0.00292,0.02622
0.444,0,0,0,0,0,0,0,0,6.164405,-0.213915,0.000000,0,0,14.336065,12.193073,6.948927,1,6.886223,0,16.829535,4.784401,7.009970,10.876259,0.05417,0.08436,3.27662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.837463,22.350594,81.259666,50.646065,6.174234,13.908611,5.364785,0,8.850829,14.372128,9.162028,12.090726,9.344363,11.524047,9.484964,10.856325,9.683208,12.341429,10.944372,11.995119,10.676274,12.699742,0,-0.01831,0.00349,-0.02385,-0.01400,0.00974,-0.01446,0.00349,-0.00378
0.445,0,0,0,0,0,0,0,0,6.167447,-0.145429,0.000000,0,0,14.321452,12.246594,6.929678,1,6.853230,0,16.817127,4.779780,7.006308,10.862284,0.02601,0.09115,3.27672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.950272,23.111883,81.172424,49.113174,6.174170,13.907393,5.361504,0,8.850112,14.366277,9.156983,12.155510,9.319009,11.590987,9.435575,10.904532,9.691538,12.388453,10.943438,12.002969,10.679694,12.705350,0,-0.01736,0.00345,-0.01999,-0.01400,0.00703,-0.01130,0.00272,0.00261
0.446,0,0,0,0,0,0,0,0,6.169986,-0.091961,0.000000,0,0,14.306211,12.297936,6.910753,1,6.820056,0,16.804358,4.776258,7.002543,10.847832,0.00390,0.10968,3.27687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.455444,24.633278,80.693565,47.599705,6.173965,13.908647,5.357959,0,8.850952,14.352827,9.150908,12.205316,9.290720,11.645026,9.414110,10.962141,9.703995,12.442049,10.940430,12.011309,10.683835,12.712467,0,-0.01802,0.00374,-0.02410,-0.01292,0.01020,-0.01193,0.05717,0.00458
0.447,0,0,0,0,0,0,0,0,6.172344,-0.038493,0.000000,0,0,14.290968,12.349278,6.892149,1,6.786881,0,16.791588,4.772736,6.998777,10.833380,-0.02375,0.09590,3.27682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.960617,26.154673,80.214706,46.086235,6.173762,13.909899,5.354414,0,8.851793,14.339377,9.144833,12.255120,9.262431,11.699065,9.392645,11.019751,9.716452,12.495645,10.937423,12.019648,10.687975,12.719584,0,-0.01726,0.00424,-0.02002,-0.01333,0.00678,-0.01272,-0.05047,0.00234
0.448,0,0,0,0,0,0,0,0,6.174410,0.014975,0.000000,0,0,14.275726,12.400621,6.874066,1,6.753707,0,16.778818,4.769214,6.995012,10.818929,-0.05013,0.08466,3.27629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.465775,27.676069,79.735847,44.572765,6.173558,13.911152,5.350870,0,8.852634,14.325927,9.138757,12.304926,9.234142,11.753104,9.371180,11.077359,9.728909,12.549241,10.934415,12.027987,10.692116,12.726702,0,-0.01770,0.00355,-0.02018,-0.01307,0.00834,-0.01177,0.01425,0.05756
0.449,0,0,0,0,0,0,0,0,6.176465,0.063042,0.000000,0,0,14.260693,12.450459,6.856071,1,6.720516,0,16.766180,4.766146,6.991296,10.804588,-0.10103,0.11508,3.27602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.831772,29.154396,79.435272,43.222939,6.173491,13.912329,5.347455,0,8.852314,14.297333,9.131400,12.359302,9.209597,11.808778,9.349077,11.138132,9.742020,12.600207,10.930758,12.036358,10.695150,12.733635,0,-0.01633,0.00326,-0.02150,-0.01425,0.00999,-0.01163,-0.00335,-0.00673
0.450,0,0,0,0,0,0,0,0,6.178501,0.098507,0.000000,0,0,14.246144,12.496789,6.838219,1,6.687286,0,16.753849,4.764134,6.987696,10.790510,-0.12730,0.12083,3.27640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174.872986,30.532234,79.550713,42.254940,6.173745,13.913331,5.344341,0,8.849286,14.233399,9.121053,12.424340,9.193784,11.868263,9.325485,11.206286,9.756658,12.645041,10.925589,12.044805,10.695602,12.740140,0,-0.02183,0.00190,-0.02011,-0.01377,0.00508,-0.01151,-0.02875,0.01203
0.451,0,0,0,0,0,0,0,0,6.180444,0.133971,0.000000,0,0,14.231597,12.543119,6.819971,1,6.654057,0,16.741516,4.762123,6.984097,10.776432,-0.15330,0.09767,3.27669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173.914215,31.910072,79.666153,41.286945,6.173998,13.914333,5.341228,0,8.846258,14.169467,9.110704,12.489380,9.177971,11.927750,9.301894,11.274442,9.771296,12.689874,10.920418,12.053252,10.696056,12.746645,0,-0.01925,0.00473,-0.01737,-0.01404,0.00908,-0.01301,0.04845,-0.00676
0.452,0,0,0,0,0,0,0,0,6.182235,0.169436,0.000000,0,0,14.217050,12.589449,6.801081,1,6.620828,0,16.729183,4.760112,6.980496,10.762354,-0.17804,0.07473,3.27677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172.955444,33.287910,79.781593,40.318947,6.174252,13.915336,5.338114,0,8.843230,14.105535,9.100357,12.554419,9.162159,11.987235,9.278302,11.342597,9.785934,12.734706,10.915247,12.061699,10.696508,12.753150,0,-0.01647,0.00727,-0.02080,-0.01290,0.00565,-0.01247,0.01692,0.00035
0.453,0,0,0,0,0,0,0,0,6.183796,0.197102,0.000000,0,0,14.202659,12.634028,6.781718,1,6.587950,0,16.716867,4.758336,6.976888,10.748304,-0.20573,0.10807,3.27685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171.861252,34.626339,79.960999,39.509884,6.174535,13.917089,5.334914,0,8.838952,14.052858,9.091310,12.615434,9.143988,12.044317,9.254988,11.405524,9.799756,12.775774,10.910645,12.070611,10.698497,12.760608,0,-0.01723,0.00487,-0.01924,-0.01397,0.01218,-0.01301,-0.00458,-0.00930
0.454,0,0,0,0,0,0,0,0,6.184988,0.206569,0.000000,0,0,14.188634,12.674525,6.761589,1,6.555894,0,16.704590,4.757110,6.973262,10.734319,-0.23011,0.10325,3.27692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170.451050,35.872826,80.289658,39.071671,6.174886,13.920595,5.331511,0,8.831758,14.026447,9.085294,12.667059,9.120314,12.095792,9.232317,11.456252,9.811675,12.808058,10.907372,12.080607,10.704066,12.770288,0,-0.01845,0.00460,-0.02357,-0.01412,0.01208,-0.01358,0.01326,-0.03260
0.455,0,0,0,0,0,0,0,0,6.185897,0.216036,0.000000,0,0,14.174609,12.715021,6.743071,1,6.523839,0,16.692312,4.755883,6.969635,10.720334,-0.27458,0.09714,3.27700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169.040863,37.119308,80.618317,38.633457,6.175238,13.924102,5.328109,0,8.824565,14.000037,9.079278,12.718684,9.096640,12.147266,9.209647,11.506980,9.823594,12.840341,10.904099,12.090604,10.709635,12.779966,0,-0.01754,0.00378,-0.02060,-0.01355,0.00599,-0.01209,-0.00890,0.01912
0.456,0,0,0,0,0,0,0,0,6.186350,0.225503,0.000000,0,0,14.160584,12.755518,6.727160,1,6.491783,0,16.680037,4.754657,6.966009,10.706348,-0.30736,0.07586,3.27708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.630676,38.365791,80.946976,38.195244,6.175589,13.927608,5.324707,0,8.817371,13.973626,9.073262,12.770310,9.072966,12.198741,9.186976,11.557708,9.835513,12.872623,10.900825,12.100600,10.715204,12.789646,0,-0.01814,0.00364,-0.02351,-0.01349,0.01281,-0.01252,-0.03375,-0.00170
0.457,0,0,0,0,0,0,0,0,6.186476,0.222886,0.000000,0,0,14.146766,12.794062,6.714855,1,6.468301,0,16.667030,4.753449,6.962693,10.692620,-0.33147,0.10640,3.27717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166.675079,39.379627,81.235329,37.770554,6.175955,13.932376,5.321387,0,8.809306,13.952109,9.069751,12.819757,9.053296,12.248096,9.166982,11.606675,9.846100,12.901601,10.896826,12.109404,10.719298,12.798237,0,-0.01832,0.00416,-0.01863,-0.01458,0.00432,-0.01331,0.05527,0.00090
0.458,0,0,0,0,0,0,0,0,6.186072,0.192073,0.000000,0,0,14.133428,12.828050,6.708385,1,6.464824,0,16.652327,4.752285,6.960102,10.679492,-0.35671,0.10502,3.27733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166.780182,39.850616,81.429642,37.377430,6.176356,13.940087,5.318260,0,8.799206,13.942012,9.072081,12.864123,9.042973,12.292504,9.153230,11.651531,9.853580,12.922867,10.891134,12.115421,10.719952,12.804284,0,-0.01632,0.00196,-0.02202,-0.01415,0.00984,-0.01070,0.03105,0.00266
0.459,0,0,0,0,0,0,0,0,6.185224,0.161260,0.000000,0,0,14.120089,12.862038,6.704345,1,6.461348,0,16.637621,4.751122,6.957511,10.666364,-0.38148,0.10010,3.27744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166.885300,40.321609,81.623955,36.984303,6.176757,13.947800,5.315133,0,8.789105,13.931913,9.074410,12.908489,9.032648,12.336913,9.139478,11.696388,9.861061,12.944132,10.885443,12.121439,10.720604,12.810332,0,-0.02025,0.00418,-0.02033,-0.01303,0.00788,-0.01249,0.00069,0.00039
0.460,0,0,0,0,0,0,0,0,6.183659,0.130447,0.000000,0,0,14.106750,12.896027,6.704235,1,6.457871,0,16.622917,4.749958,6.954920,10.653235,-0.40611,0.12144,3.27744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166.990402,40.792599,81.818275,36.591175,6.177157,13.955511,5.312006,0,8.779005,13.921815,9.076741,12.952855,9.022325,12.381323,9.125726,11.741245,9.868541,12.965397,10.879751,12.127457,10.721256,12.816381,0,-0.01679,0.00400,-0.02133,-0.01368,0.00826,-0.01263,0.01047,-0.00473
0.461,0,0,0,0,0,0,0,0,6.181536,0.083345,0.000000,0,0,14.093504,12.927530,6.704341,1,6.454252,0,16.608320,4.748416,6.952328,10.640207,-0.45251,0.10802,3.27739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.255173,41.296757,81.969688,36.191624,6.177476,13.960662,5.308802,0,8.787806,13.860989,9.075885,12.993083,9.013053,12.421524,9.110656,11.780828,9.876498,12.986515,10.874057,12.132682,10.722278,12.821318,0,-0.01676,0.00275,-0.02108,-0.01360,0.00771,-0.01316,0.05780,0.00720
0.462,0,0,0,0,0,0,0,0,6.178511,-0.001763,0.000000,0,0,14.080476,12.953239,6.704798,1,6.450299,0,16.593981,4.745992,6.949734,10.627413,-0.48076,0.07825,3.27724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.892456,41.878307,82.021019,35.777073,6.177603,13.959835,5.305419,0,8.840711,13.681795,9.067594,13.023657,9.006239,12.451909,9.092512,11.808101,9.885566,13.007289,10.868355,12.136056,10.724161,12.823664,0,-0.00952,0.00345,-0.02282,-0.01336,0.00984,-0.01104,-0.02529,0.00133
0.463,0,0,0,0,0,0,0,0,6.174916,-0.086871,0.000000,0,0,14.067447,12.978949,6.702625,1,6.446345,0,16.579639,4.743569,6.947139,10.614618,-0.50533,0.07753,3.27720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168.529755,42.459862,82.072350,35.362526,6.177731,13.959007,5.302036,0,8.893615,13.502603,9.059302,13.054230,8.999425,12.482294,9.074368,11.835375,9.894634,13.028062,10.862654,12.139431,10.726044,12.826009,0,-0.01238,0.00276,-0.01927,-0.01435,0.00716,-0.01281,-0.00703,0.00266
0.464,0,0,0,0,0,0,0,0,6.170399,-0.171979,0.000000,0,0,14.054418,13.004658,6.696198,1,6.442392,0,16.565300,4.741145,6.944545,10.601824,-0.53017,0.11543,3.27743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169.167053,43.041412,82.123680,34.947979,6.177857,13.958180,5.298654,0,8.946520,13.323409,9.051011,13.084803,8.992611,12.512678,9.056225,11.862648,9.903702,13.048836,10.856953,12.142805,10.727927,12.828355,0,-0.01723,0.00378,-0.02237,-0.01353,0.00760,-0.01248,0.00414,0.00349
