"Time","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch","63 Ramp down","62 Ramp up","61 right DS","60 left DS","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM"
0.021,0,0,0,0,0,0,0,0,5.608211,0.159532,0.000000,0,0,11.918954,9.544528,6.271482,1,6.101429,0,14.878084,3.929642,6.441618,8.478288,-1.47849,0.08125,3.27672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.825668,25.220585,81.637878,73.212517,5.601065,11.725089,4.825370,0,8.657228,11.640306,9.008199,9.064693,9.277801,8.619796,9.495966,8.162050,9.490094,9.640054,10.779045,9.475990,10.672042,10.304039,0,-0.01890,0.00427,-0.01816,-0.01374,0.00766,-0.01471,-0.00554,0.00694
0.022,0,0,0,0,0,0,0,0,5.609648,0.184790,0.000000,0,0,11.908929,9.593654,6.269711,1,6.098896,0,14.873402,3.939662,6.440573,8.468209,-1.47958,0.10945,3.27710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.613434,25.170256,81.218529,72.134537,5.601187,11.732602,4.824827,0,8.664303,11.620656,9.018350,9.127000,9.272419,8.669336,9.480379,8.206624,9.494335,9.679474,10.783581,9.495008,10.675993,10.317931,0,-0.01818,0.00343,-0.02016,-0.01347,0.00662,-0.01241,-0.01041,0.00760
0.023,0,0,0,0,0,0,0,0,5.611166,0.212109,0.000000,0,0,11.898910,9.642624,6.267982,1,6.096516,0,14.868330,3.949912,6.439445,8.458138,-1.47885,0.11141,3.27744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.384796,25.236336,80.817375,71.055199,5.601308,11.740044,4.824305,0,8.669971,11.601214,9.026043,9.188063,9.266062,8.717549,9.464996,8.249816,9.499080,9.719681,10.787321,9.512825,10.680030,10.331146,0,-0.01744,0.00380,-0.02117,-0.01351,0.01098,-0.01202,0.00764,0.00202
0.024,0,0,0,0,0,0,0,0,5.612968,0.251885,0.000000,0,0,11.888927,9.690654,6.266395,1,6.095054,0,14.860909,3.961552,6.437822,8.448113,-1.47897,0.08427,3.27744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.056915,26.005785,80.526123,69.967613,5.601425,11.747048,4.823903,0,8.667128,11.583035,9.018884,9.241613,9.253808,8.757740,9.450844,8.284658,9.506867,9.764640,10.786250,9.523379,10.684584,10.340270,0,-0.01751,0.00374,-0.02200,-0.01361,0.00858,-0.01163,-0.01163,0.00269
0.025,0,0,0,0,0,0,0,0,5.614838,0.291661,0.000000,0,0,11.878944,9.738683,6.264826,1,6.093592,0,14.853488,3.973191,6.436198,8.438088,-1.47956,0.10970,3.27745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.729019,26.775236,80.234871,68.880035,5.601542,11.754053,4.823502,0,8.664286,11.564857,9.011724,9.295165,9.241553,8.797930,9.436692,8.319500,9.514656,9.809599,10.785179,9.533934,10.689137,10.349394,0,-0.01770,0.00404,-0.01820,-0.01303,0.00885,-0.01186,-0.00875,0.00292
0.026,0,0,0,0,0,0,0,0,5.616946,0.331437,0.000000,0,0,11.868962,9.786712,6.263321,1,6.092131,0,14.846067,3.984831,6.434575,8.428064,-1.47876,0.11177,3.27752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.401138,27.544685,79.943619,67.792450,5.601658,11.761058,4.823101,0,8.661443,11.546677,9.004565,9.348717,9.229299,8.838120,9.422540,8.354342,9.522445,9.854558,10.784108,9.544488,10.693691,10.358518,0,-0.01646,0.00438,-0.01844,-0.01471,0.00790,-0.01311,-0.01203,0.00310
0.027,0,0,0,0,0,0,0,0,5.619102,0.371827,0.000000,0,0,11.858898,9.834496,6.261810,1,6.090755,0,14.838244,3.996527,6.432889,8.417908,-1.47940,0.08438,3.27751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.936707,28.294682,79.720871,66.749390,5.601810,11.768220,4.822708,0,8.659601,11.526307,8.996463,9.404086,9.216238,8.880477,9.407560,8.392610,9.530473,9.898271,10.783735,9.555430,10.698280,10.367892,0,-0.01777,0.00426,-0.01923,-0.01294,0.00792,-0.01248,-0.00557,0.01140
0.028,0,0,0,0,0,0,0,0,5.621429,0.415925,0.000000,0,0,11.848338,9.880804,6.260277,1,6.089904,0,14.827999,4.008567,6.430825,8.406952,-1.48067,0.10617,3.27690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.647217,28.927122,79.912025,65.975296,5.602170,11.776336,4.822363,0,8.663805,11.492702,8.982660,9.470443,9.198309,8.935926,9.387577,8.451569,9.539947,9.934449,10.787580,9.568715,10.703079,10.378788,0,-0.01797,0.00432,-0.02146,-0.01331,0.00646,-0.01341,-0.00699,-0.00010
0.029,0,0,0,0,0,0,0,0,5.623792,0.460022,0.000000,0,0,11.837779,9.927112,6.258775,1,6.089052,0,14.817754,4.020607,6.428762,8.395996,-1.47988,0.10877,3.27644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.357742,29.559563,80.103180,65.201210,5.602532,11.784451,4.822019,0,8.668009,11.459096,8.968859,9.536798,9.180379,8.991376,9.367595,8.510529,9.549421,9.970628,10.791426,9.582001,10.707878,10.389683,0,-0.01798,0.00330,-0.01714,-0.01301,0.00717,-0.01204,0.00606,0.02102
0.030,0,0,0,0,0,0,0,0,5.626277,0.504120,0.000000,0,0,11.827220,9.973418,6.257382,1,6.088201,0,14.807508,4.032647,6.426700,8.385040,-1.48061,0.08801,3.27697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.068253,30.192003,80.294334,64.427124,5.602893,11.792565,4.821675,0,8.672214,11.425490,8.955056,9.603154,9.162450,9.046825,9.347612,8.569488,9.558895,10.006807,10.795271,9.595285,10.712677,10.400578,0,-0.01811,0.00365,-0.01957,-0.01430,0.00936,-0.01326,0.00018,-0.02162
0.031,0,0,0,0,0,0,0,0,5.628776,0.546665,0.000000,0,0,11.816724,10.019454,6.256060,1,6.087444,0,14.797009,4.044600,6.424675,8.374088,-1.47896,0.11220,3.27740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.748444,30.780617,80.470932,63.642464,5.603326,11.800245,4.821364,0,8.676025,11.395169,8.941316,9.668536,9.144963,9.100607,9.328593,8.623106,9.567926,10.041302,10.798764,9.608323,10.717022,10.411994,0,-0.01732,0.00357,-0.01957,-0.01377,0.00477,-0.01309,0.01794,0.00609
0.032,0,0,0,0,0,0,0,0,5.631319,0.579832,0.000000,0,0,11.806609,10.063848,6.254982,1,6.087266,0,14.784969,4.056024,6.422887,8.363164,-1.48011,0.11379,3.27718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.245377,31.104406,80.559555,62.793900,5.604191,11.805300,4.821259,0,8.677470,11.384690,8.927945,9.728037,9.130154,9.144307,9.315398,8.644450,9.574278,10.065621,10.800138,9.619868,10.718624,10.426557,0,-0.01896,0.00358,-0.02054,-0.01362,0.00646,-0.01330,0.00474,0.00584
0.033,0,0,0,0,0,0,0,0,5.633806,0.613000,0.000000,0,0,11.796494,10.108240,6.253943,1,6.087089,0,14.772930,4.067448,6.421099,8.352240,-1.47922,0.09333,3.27695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.742325,31.428196,80.648186,61.945335,5.605055,11.810353,4.821152,0,8.678915,11.374211,8.914575,9.787537,9.115344,9.188006,9.302203,8.665794,9.580629,10.089942,10.801510,9.631414,10.720226,10.441119,0,-0.01741,0.00424,-0.01877,-0.01336,0.00742,-0.01280,-0.00531,0.00586
0.034,0,0,0,0,0,0,0,0,5.636099,0.646168,0.000000,0,0,11.786379,10.152634,6.253041,1,6.086911,0,14.760891,4.078873,6.419311,8.341315,-1.47985,0.10942,3.27672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.239273,31.751986,80.736816,61.096771,5.605920,11.815407,4.821046,0,8.680360,11.363732,8.901203,9.847036,9.100534,9.231707,9.289008,8.687139,9.586981,10.114262,10.802882,9.642960,10.721828,10.455682,0,-0.02016,0.00313,-0.02146,-0.01337,0.00695,-0.01264,0.03705,-0.00622
0.035,0,0,0,0,0,0,0,0,5.638260,0.675726,0.000000,0,0,11.776351,10.196542,6.252136,1,6.086736,0,14.748636,4.090061,6.417541,8.330344,-1.48044,0.11270,3.27657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.648865,32.141205,80.787262,60.217949,5.606790,11.820067,4.820860,0,8.680980,11.353088,8.890191,9.904813,9.084981,9.276418,9.274009,8.711026,9.593792,10.140382,10.804198,9.654014,10.723653,10.469978,0,-0.01694,0.00365,-0.01996,-0.01256,0.00775,-0.01071,0.01135,0.00344
0.036,0,0,0,0,0,0,0,0,5.639963,0.683474,0.000000,0,0,11.766850,10.237525,6.251225,1,6.086577,0,14.735076,4.099828,6.415883,8.319085,-1.47920,0.09771,3.27695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.530670,32.925774,80.607025,59.156292,5.607688,11.822354,4.820188,0,8.676611,11.341449,8.893428,9.952171,9.064937,9.327236,9.248102,8.750284,9.603383,10.177383,10.805169,9.662099,10.726813,10.482673,0,-0.01483,0.00284,-0.02078,-0.01379,0.00933,-0.01286,0.04725,0.00122
0.037,0,0,0,0,0,0,0,0,5.641482,0.691223,0.000000,0,0,11.757347,10.278507,6.250314,1,6.086418,0,14.721516,4.109594,6.414225,8.307826,-1.47916,0.11332,3.27723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174.412476,33.710339,80.426788,58.094631,5.608586,11.824640,4.819517,0,8.672243,11.329809,8.896665,9.999530,9.044891,9.378055,9.222196,8.789541,9.612973,10.214384,10.806141,9.670184,10.729974,10.495368,0,-0.01622,0.00439,-0.02018,-0.01335,0.00714,-0.01455,-0.00745,0.00231
0.038,0,0,0,0,0,0,0,0,5.642364,0.698971,0.000000,0,0,11.747846,10.319490,6.249409,1,6.086259,0,14.707955,4.119360,6.412568,8.296567,-1.47830,0.11633,3.27685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173.294281,34.494907,80.246552,57.032974,5.609485,11.826926,4.818845,0,8.667875,11.318171,8.899901,10.046888,9.024847,9.428873,9.196289,8.828799,9.622564,10.251386,10.807112,9.678270,10.733134,10.508062,0,-0.01690,0.00373,-0.02109,-0.01331,0.00823,-0.01361,0.02169,-0.02300
0.039,0,0,0,0,0,0,0,0,5.643023,0.701432,0.000000,0,0,11.738359,10.359704,6.248513,1,6.086102,0,14.694373,4.128863,6.410910,8.285313,-1.47869,0.09376,3.27654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172.189316,35.337257,80.086617,56.017563,5.610351,11.829372,4.818158,0,8.664231,11.308917,8.902515,10.094586,9.005811,9.480103,9.172281,8.870020,9.632315,10.288680,10.807101,9.686742,10.735896,10.520219,0,-0.01808,0.00490,-0.02201,-0.01441,0.00765,-0.01261,0.00176,0.02412
0.040,0,0,0,0,0,0,0,0,5.642909,0.671940,0.000000,0,0,11.728968,10.395275,6.247652,1,6.085948,0,14.680655,4.136775,6.409254,8.274087,-1.47977,0.09999,3.27669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171.164322,36.528770,80.049324,55.281590,5.611024,11.832783,4.817377,0,8.664965,11.314083,8.901366,10.144336,8.992866,9.533828,9.159739,8.923106,9.643034,10.327750,10.801161,9.697546,10.736248,10.529125,0,-0.01832,0.00393,-0.01967,-0.01377,0.00770,-0.01392,0.03303,0.00301
0.041,0,0,0,0,0,0,0,0,5.642552,0.642448,0.000000,0,0,11.719576,10.430845,6.246772,1,6.085793,0,14.666939,4.144686,6.407598,8.262860,-1.47965,0.12186,3.27680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170.139328,37.720284,80.012032,54.545616,5.611698,11.836193,4.816596,0,8.665697,11.319249,8.900218,10.194086,8.979920,9.587552,9.147199,8.976192,9.653752,10.366819,10.795220,9.708350,10.736601,10.538031,0,-0.01878,0.00356,-0.01968,-0.01220,0.00703,-0.01357,0.01942,-0.00469
0.042,0,0,0,0,0,0,0,0,5.641358,0.612956,0.000000,0,0,11.710184,10.466416,6.245830,1,6.085639,0,14.653221,4.152598,6.405941,8.251635,-1.48123,0.09146,3.27665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169.114334,38.911797,79.974739,53.809647,5.612371,11.839604,4.815814,0,8.666430,11.324414,8.899069,10.243835,8.966975,9.641276,9.134657,9.029278,9.664472,10.405890,10.789280,9.719154,10.736954,10.546937,0,-0.01759,0.00269,-0.01956,-0.01346,0.01047,-0.01175,0.02451,0.00587
0.043,0,0,0,0,0,0,0,0,5.639924,0.577492,0.000000,0,0,11.700949,10.501121,6.244843,1,6.085378,0,14.639385,4.160157,6.404311,8.240318,-1.47922,0.09173,3.27659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168.095245,40.081711,79.966843,53.084396,5.613038,11.843062,4.815039,0,8.667542,11.329671,8.896837,10.292242,8.953462,9.694003,9.121959,9.081148,9.674898,10.443071,10.783717,9.730163,10.737455,10.555559,0,-0.01811,0.00386,-0.02225,-0.01353,0.00936,-0.01234,-0.02240,0.00124
0.044,0,0,0,0,0,0,0,0,5.637655,0.505944,0.000000,0,0,11.692662,10.530591,6.243702,1,6.084476,0,14.624833,4.165586,6.402834,8.228460,-1.47977,0.12016,3.27713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.111847,41.121132,80.136559,52.423954,5.613657,11.846808,4.814295,0,8.670941,11.335473,8.888059,10.332532,8.936507,9.740697,9.108313,9.125672,9.683558,10.468843,10.780438,9.742408,10.738856,10.562473,0,-0.01866,0.00485,-0.01887,-0.01374,0.00704,-0.01268,0.01360,0.00419
