"Time","v3 L COP","67 LDS cle","66 RDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","m4 LDS cle","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,0,0,0.000000,4.799243,-3.272091,4.959752,4.725039,12.694164,5.858122,4.551115,8.734894,0,12.091607,5.279106,6.105352,-1.48064,0.07440,3.27681
0.001,0.000000,0,0,0.000000,4.789715,-3.397872,4.956269,4.724827,12.682663,5.859346,4.550600,8.725706,0,12.085055,5.280792,6.094671,-1.47987,0.10204,3.27712
0.002,0.000000,0,0,0.000000,4.780343,-3.523653,4.952787,4.724615,12.671162,5.860571,4.550084,8.716518,0,12.078504,5.282478,6.083989,-1.48016,0.12011,3.27735
0.003,0.000000,0,0,0.000000,4.771593,-3.625943,4.949104,4.724376,12.659703,5.861992,4.548952,8.706667,0,12.072365,5.283548,6.073286,-1.47963,0.10513,3.27700
0.004,0.000000,0,0,0.000000,4.763077,-3.715248,4.945310,4.724122,12.648269,5.863521,4.547479,8.696449,0,12.066454,5.284278,6.062570,-1.47983,0.08411,3.27631
0.005,0.000000,0,0,0.000000,4.755037,-3.804554,4.941515,4.723868,12.636833,5.865049,4.546006,8.686232,0,12.060543,5.285008,6.051854,-1.47973,0.08720,3.27611
0.006,0.000000,0,0,0.000000,4.747177,-3.893859,4.937721,4.723614,12.625399,5.866579,4.544534,8.676014,0,12.054632,5.285738,6.041139,-1.47865,0.09641,3.27619
0.007,0.000000,0,0,0.000000,4.739632,-3.961358,4.933598,4.723389,12.614199,5.868347,4.543553,8.665346,0,12.049108,5.286380,6.030141,-1.48125,0.09354,3.27631
0.008,0.000000,0,0,0.000000,4.732207,-4.016802,4.929293,4.723179,12.603130,5.870247,4.542845,8.654428,0,12.043796,5.286974,6.018988,-1.47870,0.10057,3.27646
0.009,0.000000,0,0,0.000000,4.725330,-4.072248,4.924988,4.722969,12.592061,5.872147,4.542137,8.643511,0,12.038483,5.287568,6.007835,-1.48050,0.11321,3.27691
0.010,0.000000,0,0,0.000000,4.718660,-4.127692,4.920683,4.722760,12.580993,5.874047,4.541429,8.632593,0,12.033171,5.288161,5.996682,-1.47993,0.11323,3.27752
0.011,0.000000,0,0,0.000000,4.712837,-4.154316,4.916394,4.722514,12.569605,5.876733,4.541266,8.621958,0,12.028926,5.288587,5.985220,-1.47986,0.08819,3.27759
0.012,0.000000,0,0,0.000000,4.707333,-4.165007,4.912115,4.722250,12.558040,5.879852,4.541406,8.611478,0,12.025271,5.288920,5.973589,-1.48116,0.09576,3.27737
0.013,0.000000,0,0,0.000000,4.702771,-4.175699,4.907835,4.721985,12.546475,5.882971,4.541544,8.600999,0,12.021617,5.289253,5.961957,-1.47980,0.10879,3.27694
0.014,0.000000,0,0,0.000000,4.698564,-4.186390,4.903556,4.721720,12.534910,5.886090,4.541684,8.590519,0,12.017962,5.289586,5.950326,-1.47974,0.09646,3.27641
0.015,0.000000,0,0,0.000000,4.695357,-4.157422,4.899167,4.721292,12.523653,5.890677,4.541882,8.580529,0,12.016210,5.290055,5.938892,-1.47972,0.07619,3.27646
0.016,0.000000,0,0,0.000000,4.692528,-4.106529,4.894718,4.720775,12.512566,5.896077,4.542111,8.570809,0,12.015507,5.290600,5.927568,-1.47901,0.08746,3.27684
0.017,0.000000,0,0,0.000000,4.690864,-4.055637,4.890268,4.720257,12.501478,5.901476,4.542341,8.561090,0,12.014805,5.291145,5.916244,-1.48053,0.11408,3.27693
0.018,0.000000,0,0,0.000000,4.689639,-4.004745,4.885819,4.719739,12.490391,5.906876,4.542571,8.551371,0,12.014102,5.291690,5.904920,-1.48044,0.11117,3.27685
0.019,0.000000,0,0,0.000000,4.689750,-3.911588,4.881629,4.719263,12.479331,5.914489,4.542850,8.541769,0,12.018724,5.292557,5.893922,-1.47978,0.09167,3.27673
0.020,0.000000,0,0,0.000000,4.690365,-3.795069,4.877583,4.718810,12.468287,5.923327,4.543155,8.532232,0,12.026289,5.293603,5.883105,-1.47893,0.09271,3.27658
0.021,0.000000,0,0,0.000000,4.692371,-3.678549,4.873537,4.718357,12.457243,5.932166,4.543460,8.522696,0,12.033854,5.294649,5.872287,-1.48388,0.09915,3.27705
0.022,0.000000,0,0,0.000000,4.694902,-3.562029,4.869490,4.717904,12.446199,5.941004,4.543766,8.513160,0,12.041420,5.295694,5.861470,-1.47723,0.08517,3.27789
0.023,0.000000,0,0,0.000000,4.698882,-3.397357,4.865732,4.717811,12.435269,5.953384,4.543868,8.503761,0,12.051924,5.296415,5.850760,-1.47952,0.08022,3.27771
0.024,0.000000,0,0,0.000000,4.703408,-3.206066,4.862133,4.717917,12.424403,5.967723,4.543858,8.494440,0,12.064053,5.296956,5.840109,-1.48262,0.10514,3.27695
0.025,0.000000,0,0,0.000000,4.709584,-3.014775,4.858534,4.718024,12.413537,5.982062,4.543848,8.485119,0,12.076181,5.297497,5.829459,-1.47994,0.11850,3.27662
0.026,0.000000,0,0,0.000000,4.716382,-2.823483,4.854935,4.718131,12.402670,5.996401,4.543838,8.475798,0,12.088310,5.298038,5.818809,-1.47929,0.09847,3.27655
0.027,0.000000,0,0,0.000000,4.724947,-2.590696,4.852179,4.718132,12.392013,6.012216,4.543727,8.466259,0,12.102780,5.298385,5.807927,-1.48124,0.07495,3.27642
0.028,0.000000,0,0,0.000000,4.734180,-2.334970,4.849888,4.718074,12.381470,6.028845,4.543562,8.456600,0,12.118546,5.298625,5.796917,-1.47988,0.09167,3.27627
0.029,0.000000,0,0,0.000000,4.744732,-2.079243,4.847598,4.718017,12.370928,6.045475,4.543396,8.446942,0,12.134310,5.298865,5.785907,-1.47889,0.10907,3.27641
0.030,0.000000,0,0,0.000000,4.755782,-1.823517,4.845307,4.717960,12.360385,6.062104,4.543231,8.437284,0,12.150074,5.299105,5.774898,-1.48138,0.10241,3.27671
0.031,0.000000,0,0,0.000000,4.767661,-1.543075,4.843493,4.718011,12.350333,6.080026,4.543468,8.427545,0,12.167682,5.299077,5.763637,-1.47902,0.08893,3.27678
0.032,0.000000,0,0,0.000000,4.779851,-1.248971,4.841941,4.718122,12.340552,6.098660,4.543929,8.417761,0,12.186308,5.298902,5.752237,-1.47634,0.10196,3.27670
0.033,0.000000,0,0,0.000000,4.792901,-0.954867,4.840390,4.718234,12.330771,6.117296,4.544389,8.407977,0,12.204933,5.298727,5.740838,-1.47984,0.11001,3.27682
0.034,0.000000,0,0,0.000000,4.806275,-0.660763,4.838839,4.718345,12.320991,6.135931,4.544849,8.398192,0,12.223559,5.298552,5.729438,-1.47900,0.09486,3.27705
0.035,0.000000,0,0,0.000000,4.820554,-0.363311,4.838447,4.717978,12.311213,6.155368,4.545472,8.388100,0,12.244197,5.298401,5.717915,-1.47878,0.07905,3.27684
0.036,0.000000,0,0,0.000000,4.835176,-0.064009,4.838695,4.717345,12.301438,6.175250,4.546185,8.377835,0,12.265946,5.298263,5.706323,-1.47882,0.08712,3.27638
0.037,0.000000,0,0,0.000000,4.850152,0.235293,4.838943,4.716713,12.291662,6.195131,4.546896,8.367572,0,12.287695,5.298125,5.694732,-1.48199,0.10652,3.27626
0.038,0.000000,0,0,0.000000,4.865263,0.534596,4.839192,4.716081,12.281887,6.215012,4.547609,8.357307,0,12.309444,5.297987,5.683140,-1.47941,0.10131,3.27634
0.039,0.000000,0,0,0.000000,4.880123,0.812716,4.840236,4.715568,12.272127,6.235991,4.549038,8.347640,0,12.333735,5.298199,5.671585,-1.47829,0.09030,3.27661
0.040,0.000000,0,0,0.000000,4.894888,1.079126,4.841719,4.715121,12.262377,6.257576,4.550864,8.338301,0,12.359431,5.298606,5.660050,-1.47996,0.08806,3.27699
0.041,0.000000,0,0,0.000000,4.909312,1.345536,4.843202,4.714673,12.252625,6.279160,4.552690,8.328962,0,12.385128,5.299013,5.648515,-1.48011,0.10528,3.27713
0.042,0.000000,0,0,0.000000,4.923607,1.611947,4.844685,4.714226,12.242875,6.300745,4.554516,8.319623,0,12.410824,5.299420,5.636981,-1.47873,0.10272,3.27713
0.043,0.000000,0,0,0.000000,4.937586,1.852880,4.846790,4.713894,12.233085,6.322865,4.556110,8.310477,0,12.439269,5.300089,5.625875,-1.48056,0.08931,3.27708
0.044,0.000000,0,0,0.000000,4.951446,2.079731,4.849240,4.713627,12.223272,6.345282,4.557576,8.301437,0,12.469234,5.300904,5.615006,-1.48162,0.07772,3.27701
0.045,0.000000,0,0,0.000000,4.964881,2.306581,4.851689,4.713360,12.213461,6.367699,4.559042,8.292397,0,12.499198,5.301718,5.604138,-1.48035,0.09533,3.27688
0.046,0.000000,0,0,0.000000,4.978156,2.533431,4.854139,4.713093,12.203649,6.390115,4.560509,8.283358,0,12.529162,5.302533,5.593269,-1.48038,0.11391,3.27673
0.047,0.000000,0,0,0.000000,4.990952,2.739667,4.856938,4.712956,12.194213,6.411466,4.561359,8.274180,0,12.559597,5.303315,5.582792,-1.47997,0.10306,3.27687
0.048,0.000000,0,0,0.000000,5.003566,2.934507,4.859931,4.712891,12.184985,6.432228,4.561870,8.264927,0,12.590291,5.304079,5.572530,-1.47857,0.08751,3.27717
0.049,0.000000,0,0,0.000000,5.016055,3.129347,4.862925,4.712825,12.175758,6.452990,4.562380,8.255673,0,12.620985,5.304843,5.562268,-1.47983,0.08876,3.27723
0.050,0.000000,0,0,0.000000,5.028495,3.324188,4.865918,4.712759,12.166531,6.473752,4.562891,8.246420,0,12.651679,5.305607,5.552006,-1.48015,0.10535,3.27716
0.051,0.000000,0,0,0.000000,5.041205,3.516078,4.869400,4.712694,12.157023,6.492085,4.562798,8.237115,0,12.681074,5.306117,5.541742,-1.48053,0.10482,3.27718
0.052,0.000000,0,0,0.000000,5.054017,3.706339,4.873151,4.712628,12.147362,6.509077,4.562372,8.227780,0,12.709750,5.306485,5.531477,-1.47850,0.08935,3.27726
0.053,0.000000,0,0,0.000000,5.067156,3.896599,4.876903,4.712563,12.137699,6.526068,4.561946,8.218446,0,12.738427,5.306853,5.521212,-1.48019,0.08185,3.27709
0.054,0.000000,0,0,0.000000,5.080420,4.086860,4.880655,4.712497,12.128037,6.543059,4.561520,8.209111,0,12.767103,5.307221,5.510947,-1.48435,0.10265,3.27678
0.055,0.000000,0,0,0.000000,5.094005,4.282477,4.884775,4.712420,12.118361,6.557201,4.561063,8.199569,0,12.790156,5.307209,5.500841,-1.48032,0.10461,3.27658
0.056,0.000000,0,0,0.000000,5.107710,4.481055,4.889099,4.712336,12.108679,6.569766,4.560591,8.189913,0,12.810101,5.306986,5.490824,-1.48014,0.08960,3.27642
0.057,0.000000,0,0,0.000000,5.121857,4.679633,4.893423,4.712253,12.098996,6.582332,4.560118,8.180257,0,12.830044,5.306764,5.480806,-1.47972,0.07563,3.27661
0.058,0.000000,0,0,0.000000,5.136171,4.878211,4.897748,4.712169,12.089314,6.594897,4.559645,8.170601,0,12.849988,5.306541,5.470788,-1.48029,0.09419,3.27699
0.059,0.000000,0,0,0.000000,5.151011,5.077863,4.902802,4.711606,12.079303,6.603521,4.559515,8.160744,0,12.866597,5.305957,5.460788,-1.47933,0.11378,3.27689
0.060,0.000000,0,0,0.000000,5.166050,5.278110,4.908259,4.710778,12.069111,6.609967,4.559574,8.150775,0,12.881364,5.305172,5.450797,-1.47990,0.10182,3.27651
0.061,0.000000,0,0,0.000000,5.181373,5.478357,4.913717,4.709949,12.058918,6.616412,4.559633,8.140807,0,12.896130,5.304387,5.440807,-1.48155,0.08402,3.27666
0.062,0.000000,0,0,0.000000,5.196804,5.678604,4.919174,4.709121,12.048726,6.622857,4.559691,8.130838,0,12.910896,5.303602,5.430816,-1.48088,0.09071,3.27712
0.063,0.000000,0,0,0.000000,5.212244,5.870644,4.925159,4.708409,12.038413,6.627648,4.560191,8.120969,0,12.922805,5.303013,5.420893,-1.47947,0.09999,3.27675
0.064,0.000000,0,0,0.000000,5.227688,6.058147,4.931436,4.707762,12.028033,6.631524,4.560935,8.111153,0,12.933134,5.302533,5.411006,-1.47894,0.08756,3.27591
0.065,0.000000,0,0,0.000000,5.243134,6.245651,4.937712,4.707114,12.017653,6.635400,4.561678,8.101337,0,12.943463,5.302052,5.401120,-1.47957,0.08225,3.27590
0.066,0.000000,0,0,0.000000,5.258582,6.433155,4.943989,4.706466,12.007275,6.639276,4.562422,8.091521,0,12.953792,5.301572,5.391234,-1.47901,0.10184,3.27635
0.067,0.000000,0,0,0.000000,5.274040,6.608982,4.950726,4.705877,11.996749,6.642132,4.562935,8.081888,0,12.962124,5.301478,5.381736,-1.47921,0.11988,3.27647
0.068,0.000000,0,0,0.000000,5.289502,6.778353,4.957718,4.705320,11.986144,6.644426,4.563320,8.072357,0,12.969352,5.301597,5.372454,-1.48287,0.10327,3.27639
0.069,0.000000,0,0,0.000000,5.304713,6.947725,4.964710,4.704763,11.975538,6.646719,4.563704,8.062825,0,12.976581,5.301716,5.363171,-1.47943,0.07987,3.27671
0.070,0.000000,0,0,0.000000,5.319830,7.117096,4.971703,4.704206,11.964933,6.649013,4.564089,8.053293,0,12.983809,5.301836,5.353888,-1.48112,0.09129,3.27724
0.071,2.169842,0,0,0.000000,5.334442,7.266064,4.978965,4.704327,11.954110,6.650424,4.564453,8.044223,0,12.988463,5.302084,5.344593,-1.47882,0.10448,3.27734
0.072,5.158605,1,0,0.000000,5.348864,7.403754,4.986377,4.704822,11.943166,6.651349,4.564806,8.035406,1,12.991697,5.302404,5.335289,-1.48116,0.10622,3.27719
0.073,5.977821,1,0,0.000000,5.362915,7.541443,4.993790,4.705317,11.932221,6.652273,4.565158,8.026590,1,12.994930,5.302724,5.325987,-1.47963,0.09908,3.27698
0.074,5.978227,1,0,0.000000,5.376825,7.679132,5.001202,4.705812,11.921277,6.653198,4.565510,8.017775,1,12.998164,5.303044,5.316684,-1.48026,0.09643,3.27676
0.075,5.978132,1,0,0.000000,5.390550,7.798376,5.009076,4.706227,11.910010,6.652584,4.565521,8.008449,1,12.998298,5.303395,5.307133,-1.47972,0.10514,3.27667
0.076,5.977847,1,0,0.000000,5.404203,7.907422,5.017205,4.706598,11.898564,6.651119,4.565343,7.998841,1,12.996716,5.303764,5.297444,-1.47846,0.10210,3.27667
0.077,5.977209,1,0,0.000000,5.417600,8.016469,5.025334,4.706969,11.887118,6.649655,4.565165,7.989233,1,12.995136,5.304133,5.287756,-1.47899,0.08666,3.27667
0.078,5.976437,1,0,0.000000,5.430899,8.125516,5.033464,4.707340,11.875673,6.648190,4.564987,7.979625,1,12.993556,5.304502,5.278067,-1.48003,0.07850,3.27667
0.079,5.975543,1,0,0.000000,5.443800,8.213262,5.041926,4.707532,11.864416,6.645932,4.564365,7.969249,1,12.988962,5.305244,5.268225,-1.48103,0.10304,3.27692
0.080,5.974601,1,0,0.000000,5.456551,8.289233,5.050573,4.707626,11.853263,6.643234,4.563498,7.958448,1,12.982702,5.306192,5.258297,-1.47939,0.11687,3.27730
0.081,5.973749,1,0,0.000000,5.468780,8.365204,5.059219,4.707719,11.842111,6.640537,4.562631,7.947647,1,12.976442,5.307140,5.248370,-1.48032,0.10299,3.27748
0.082,5.972930,1,0,0.000000,5.480812,8.441175,5.067866,4.707812,11.830957,6.637839,4.561763,7.936846,1,12.970182,5.308087,5.238442,-1.47907,0.07976,3.27756
0.083,5.972386,1,0,0.000000,5.492251,8.498841,5.076456,4.707744,11.819599,6.635391,4.561504,7.925928,1,12.962082,5.309695,5.228916,-1.48128,0.08733,3.27739
0.084,5.971946,1,0,0.000000,5.503468,8.546388,5.085016,4.707586,11.808126,6.633082,4.561581,7.914945,1,12.952965,5.311667,5.219613,-1.48139,0.10259,3.27709
0.085,5.971870,1,0,0.000000,5.514239,8.593935,5.093575,4.707428,11.796654,6.630773,4.561658,7.903961,1,12.943847,5.313640,5.210310,-1.47995,0.10401,3.27717
0.086,5.971932,1,0,0.000000,5.524841,8.641482,5.102135,4.707271,11.785182,6.628464,4.561735,7.892978,1,12.934730,5.315612,5.201006,-1.47814,0.09736,3.27748
0.087,5.972406,1,0,0.000000,5.535160,8.674952,5.110790,4.707007,11.773980,6.626919,4.562489,7.881832,1,12.924425,5.318232,5.191880,-1.48060,0.08814,3.27725
0.088,5.973036,1,0,0.000000,5.545371,8.700639,5.119499,4.706686,11.762928,6.625797,4.563616,7.870596,1,12.913465,5.321210,5.182853,-1.47928,0.10252,3.27671
0.089,5.974066,1,0,0.000000,5.555253,8.726326,5.128209,4.706365,11.751876,6.624675,4.564743,7.859361,1,12.902504,5.324189,5.173825,-1.47875,0.11142,3.27657
0.090,5.975248,1,0,0.000000,5.565010,8.752013,5.136918,4.706044,11.740825,6.623553,4.565870,7.848125,1,12.891543,5.327167,5.164797,-1.47905,0.09805,3.27664
0.091,5.976805,1,0,0.000000,5.574326,8.758711,5.145757,4.705796,11.729362,6.622883,4.566921,7.837100,1,12.880473,5.331037,5.156083,-1.48026,0.07898,3.27662
0.092,5.978503,1,0,0.000000,5.583476,8.754910,5.154669,4.705589,11.717674,6.622464,4.567930,7.826192,1,12.869342,5.335398,5.147542,-1.47980,0.09077,3.27655
0.093,5.980567,1,0,0.000000,5.592057,8.751111,5.163580,4.705382,11.705985,6.622045,4.568939,7.815284,1,12.858211,5.339759,5.139000,-1.48046,0.10571,3.27652
0.094,5.982769,1,0,0.000000,5.600423,8.747311,5.172493,4.705175,11.694297,6.621625,4.569947,7.804376,1,12.847079,5.344121,5.130459,-1.48106,0.10351,3.27652
0.095,5.985339,1,0,0.000000,5.608085,8.718571,5.181364,4.705251,11.682775,6.621171,4.570796,7.793927,1,12.836201,5.349858,5.123417,-1.47850,0.08639,3.27667
0.096,5.988048,1,0,0.000000,5.615480,8.676043,5.190214,4.705483,11.671343,6.620699,4.571556,7.783732,1,12.825461,5.356355,5.117205,-1.47878,0.09458,3.27689
0.097,5.991164,1,0,0.000000,5.622036,8.633514,5.199063,4.705716,11.659912,6.620226,4.572316,7.773537,1,12.814723,5.362852,5.110991,-1.49093,0.11211,3.27683
0.098,5.994433,1,0,0.000000,5.628275,8.590986,5.207912,4.705948,11.648480,6.619754,4.573076,7.763341,1,12.803984,5.369349,5.104779,-1.47952,0.10350,3.27660
0.099,5.998078,1,0,0.000000,5.633549,8.514161,5.216735,4.706329,11.637189,6.619724,4.573471,7.753197,1,12.793636,5.376370,5.101074,-1.47767,0.08615,3.27667
0.100,6.001864,1,0,0.000000,5.638458,8.418377,5.225542,4.706793,11.625976,6.619938,4.573664,7.743081,1,12.783506,5.383681,5.098755,-1.48013,0.08296,3.27689
0.101,6.005620,1,0,0.000000,5.642312,8.322592,5.234349,4.707256,11.614761,6.620153,4.573858,7.732965,1,12.773376,5.390992,5.096437,-1.48180,0.10864,3.27712
0.102,6.009364,1,0,0.000000,5.645768,8.226808,5.243156,4.707719,11.603547,6.620368,4.574051,7.722849,1,12.763246,5.398303,5.094118,-1.48057,0.11917,3.27735
0.103,6.012780,1,0,0.000000,5.648133,8.102835,5.251492,4.707957,11.592437,6.619900,4.573878,7.712068,1,12.753255,5.406005,5.094576,-1.48084,0.10382,3.27729
0.104,6.016071,1,0,0.000000,5.650086,7.963281,5.259568,4.708072,11.581384,6.619056,4.573502,7.700919,1,12.743342,5.413923,5.096570,-1.48041,0.07780,3.27706
0.105,3.832812,1,0,0.000000,5.651097,7.823727,5.267644,4.708186,11.570330,6.618212,4.573126,7.689769,1,12.733430,5.421841,5.098564,-1.47767,0.08335,3.27693
0.106,0.824325,0,0,0.000000,5.651753,7.684172,5.275721,4.708300,11.559277,6.617368,4.572751,7.678620,0,12.723516,5.429759,5.100557,-1.48097,0.10144,3.27685
0.107,0.000000,0,0,0.000000,5.651648,7.526934,5.283268,4.708156,11.548286,6.616968,4.572507,7.667418,0,12.713693,5.440112,5.105319,-1.48036,0.10109,3.27668
0.108,0.000000,0,0,0.000000,5.651254,7.359919,5.290524,4.707868,11.537331,6.616814,4.572337,7.656186,0,12.703918,5.451811,5.111612,-1.47922,0.09304,3.27645
0.109,0.000000,0,0,0.000000,5.650165,7.192904,5.297780,4.707581,11.526375,6.616659,4.572166,7.644954,0,12.694141,5.463510,5.117904,-1.48077,0.08440,3.27661
0.110,0.000000,0,0,0.000000,5.648814,7.025889,5.305036,4.707293,11.515420,6.616505,4.571996,7.633722,0,12.684366,5.475209,5.124196,-1.48048,0.09995,3.27699
0.111,0.000000,0,0,0.000000,5.646836,6.847126,5.311831,4.706922,11.504698,6.616287,4.572216,7.622283,0,12.674783,5.488884,5.135597,-1.47883,0.10556,3.27698
0.112,0.000000,0,0,0.000000,5.644621,6.661867,5.318372,4.706505,11.494104,6.616035,4.572651,7.610729,0,12.665305,5.503651,5.149821,-1.47865,0.08753,3.27676
0.113,0.000000,0,0,0.000000,5.641998,6.476608,5.324913,4.706088,11.483511,6.615783,4.573086,7.599174,0,12.655828,5.518418,5.164045,-1.47982,0.07509,3.27653
0.114,0.000000,0,0,0.000000,5.639221,6.291349,5.331453,4.705671,11.472918,6.615531,4.573522,7.587620,0,12.646350,5.533185,5.178269,-1.48034,0.08372,3.27630
0.115,0.000000,0,0,0.000000,5.636220,6.101156,5.337693,4.705306,11.462178,6.615352,4.574366,7.576225,0,12.636735,5.550391,5.197583,-1.47970,0.10752,3.27675
0.116,0.000000,0,0,0.000000,5.633136,5.908236,5.343766,4.704969,11.451357,6.615214,4.575436,7.564918,0,12.627045,5.568945,5.219711,-1.48010,0.11786,3.27759
0.117,0.000000,0,0,0.000000,5.629681,5.715316,5.349839,4.704632,11.440536,6.615076,4.576506,7.553610,0,12.617354,5.587500,5.241838,-1.48121,0.09788,3.27750
0.118,0.000000,0,0,0.000000,5.626085,5.522396,5.355912,4.704296,11.429714,6.614938,4.577576,7.542303,0,12.607664,5.606055,5.263967,-1.48070,0.08256,3.27689
0.119,0.000000,0,0,0.000000,5.621933,5.324299,5.361360,4.704258,11.419087,6.614729,4.578322,7.531242,0,12.598032,5.626637,5.291198,-1.47805,0.09052,3.27682
0.120,0.000000,0,0,0.000000,5.617569,5.123343,5.366462,4.704387,11.408569,6.614480,4.578889,7.520317,0,12.588431,5.648341,5.321252,-1.48022,0.10815,3.27705
0.121,0.000000,0,0,0.000000,5.612720,4.922385,5.371564,4.704515,11.398051,6.614233,4.579456,7.509391,0,12.578831,5.670045,5.351305,-1.47880,0.10984,3.27698
0.122,0.000000,0,0,0.000000,5.607687,4.721428,5.376666,4.704643,11.387532,6.613984,4.580023,7.498466,0,12.569230,5.691748,5.381359,-1.48012,0.09790,3.27676
0.123,0.000000,0,0,0.000000,5.602322,4.522650,5.381104,4.705071,11.376954,6.613966,4.580187,7.487751,0,12.559310,5.715626,5.416289,-1.48051,0.08225,3.27701
0.124,0.000000,0,0,0.000000,5.596830,4.325075,5.385176,4.705666,11.366342,6.614076,4.580129,7.477150,0,12.549213,5.740706,5.453915,-1.47887,0.09047,3.27755
0.125,0.000000,0,0,0.000000,5.591206,4.127501,5.389247,4.706260,11.355729,6.614185,4.580071,7.466551,0,12.539116,5.765786,5.491540,-1.47972,0.10219,3.27750
0.126,0.000000,0,0,0.000000,5.585530,3.929926,5.393318,4.706854,11.345117,6.614294,4.580013,7.455951,0,12.529019,5.790865,5.529166,-1.48189,0.09122,3.27712
0.127,0.000000,0,0,0.000000,5.579909,3.741814,5.396983,4.707139,11.334826,6.614073,4.579771,7.445343,0,12.518929,5.817144,5.571289,-1.48152,0.08622,3.27712
0.128,0.000000,0,0,0.000000,5.574309,3.558932,5.400422,4.707254,11.324715,6.613668,4.579426,7.434730,0,12.508842,5.844086,5.615898,-1.47852,0.09096,3.27735
0.129,0.000000,0,0,0.000000,5.568838,3.376050,5.403861,4.707369,11.314602,6.613265,4.579082,7.424117,0,12.498755,5.871028,5.660508,-1.48045,0.10942,3.27710
0.130,0.000000,0,0,0.000000,5.563415,3.193168,5.407300,4.707484,11.304490,6.612860,4.578738,7.413504,0,12.488667,5.897970,5.705117,-1.47941,0.10733,3.27656
0.131,0.000000,0,0,0.000000,5.558172,3.026881,5.410272,4.707602,11.294476,6.612991,4.577947,7.402421,0,12.478364,5.924663,5.752810,-1.48101,0.09196,3.27666
0.132,0.000000,0,0,0.000000,5.552998,2.869768,5.412985,4.707719,11.284514,6.613418,4.576909,7.391078,0,12.467941,5.951217,5.802208,-1.48026,0.07606,3.27712
0.133,0.000000,0,0,0.000000,5.548098,2.712655,5.415698,4.707838,11.274553,6.613844,4.575871,7.379735,0,12.457518,5.977771,5.851606,-1.48084,0.09102,3.27714
0.134,0.000000,0,0,0.000000,5.543301,2.555542,5.418411,4.707956,11.264592,6.614271,4.574832,7.368391,0,12.447095,6.004326,5.901004,-1.47900,0.11328,3.27691
0.135,0.000000,0,0,0.000000,5.538886,2.420743,5.420717,4.707932,11.254505,6.614300,4.573668,7.357161,0,12.436339,6.030289,5.952022,-1.47819,0.10636,3.27702
0.136,0.000000,0,0,0.000000,5.534614,2.298277,5.422797,4.707830,11.244347,6.614110,4.572434,7.345994,0,12.425399,6.055924,6.003935,-1.47946,0.09147,3.27732
0.137,0.000000,0,0,0.000000,5.530829,2.175812,5.424877,4.707729,11.234189,6.613920,4.571201,7.334827,0,12.414459,6.081560,6.055849,-1.48073,0.08225,3.27714
0.138,0.000000,0,0,0.000000,5.527227,2.053347,5.426957,4.707627,11.224031,6.613730,4.569967,7.323661,0,12.403520,6.107195,6.107761,-1.48077,0.09563,3.27669
0.139,0.000000,0,0,0.000000,5.524214,1.957427,5.428776,4.707649,11.213752,6.613822,4.569060,7.312747,0,12.392205,6.132588,6.160415,-1.47928,0.10045,3.27676
0.140,0.000000,0,0,0.000000,5.521422,1.876181,5.430451,4.707740,11.203405,6.614072,4.568334,7.301972,0,12.380685,6.157847,6.213477,-1.47983,0.09509,3.27714
0.141,0.000000,0,0,0.000000,5.519292,1.794935,5.432126,4.707831,11.193059,6.614321,4.567608,7.291198,0,12.369164,6.183106,6.266539,-1.47957,0.08048,3.27675
0.142,0.000000,0,0,0.000000,5.517413,1.713689,5.433801,4.707922,11.182712,6.614570,4.566882,7.280424,0,12.357644,6.208365,6.319601,-1.47954,0.09720,3.27591
0.143,0.000000,0,0,0.000000,5.516253,1.662890,5.435245,4.708008,11.172585,6.614389,4.566039,7.269017,0,12.346452,6.230560,6.372839,-1.48101,0.11101,3.27614
0.144,0.000000,0,0,0.000000,5.515365,1.628923,5.436561,4.708093,11.162581,6.613970,4.565131,7.257261,0,12.335440,6.251061,6.426175,-1.47787,0.09590,3.27698
0.145,0.000000,0,0,0.000000,5.515206,1.594956,5.437877,4.708178,11.152577,6.613551,4.564223,7.245504,0,12.324428,6.271562,6.479511,-1.47874,0.07557,3.27670
0.146,0.000000,0,0,0.000000,5.515322,1.560989,5.439193,4.708262,11.142573,6.613132,4.563315,7.233748,0,12.313416,6.292062,6.532847,-1.48161,0.08345,3.27578
0.147,0.000000,0,0,0.000000,5.516144,1.551255,5.440534,4.708614,11.132640,6.612750,4.562525,7.222284,0,12.302350,6.310871,6.583754,-1.48040,0.11333,3.27589
0.148,0.000000,0,0,0.000000,5.517233,1.554919,5.441888,4.709115,11.122745,6.612387,4.561800,7.210981,0,12.291254,6.328743,6.633317,-1.48026,0.11462,3.27658
0.149,0.000000,0,0,0.000000,5.518919,1.558582,5.443243,4.709616,11.112849,6.612024,4.561075,7.199679,0,12.280159,6.346616,6.682881,-1.48139,0.09777,3.27687
0.150,0.000000,0,0,0.000000,5.520830,1.562245,5.444597,4.710116,11.102954,6.611661,4.560350,7.188376,0,12.269063,6.364489,6.732445,-1.47668,0.08217,3.27695
