"Time","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch","63 Ramp down","62 Ramp up","61 right DS","60 left DS","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM"
0.000,0,0,0,0,0,0,0,0,5.710297,-0.988519,0.000000,1,0,18.213886,13.081818,0.000000,1,6.173184,0,16.391394,4.716573,6.843931,11.491621,0.00004,0.11127,3.27731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145.016022,71.892563,113.719772,75.029457,5.756379,15.475812,5.137702,0,9.300077,18.364597,8.606727,13.198246,8.750389,12.637824,9.217244,12.218748,9.737035,13.520801,11.035472,13.570635,10.784726,14.370382,0,-0.01885,0.00447,-0.02219,-0.01354,0.00776,-0.01317,0.00622,0.00404
0.001,0,0,0,0,0,0,0,0,5.706930,-1.038693,0.000000,1,0,18.224283,13.070393,0.000000,1,6.173237,0,16.380754,4.716486,6.860733,11.530696,0.00013,0.08195,3.27716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.840530,72.623482,113.646767,75.110802,5.755304,15.471246,5.146487,0,9.292772,18.377234,8.601995,13.176283,8.751580,12.624148,9.215509,12.214664,9.737315,13.518505,11.035819,13.563293,10.786847,14.366626,0,-0.01824,0.00427,-0.01900,-0.01156,0.01248,-0.01360,0.00429,0.00346
0.002,0,0,0,0,0,0,0,0,5.703930,-1.065133,0.000000,1,0,18.234137,13.058853,0.000000,1,6.172949,0,16.370483,4.716417,6.877247,11.572741,0.00004,0.08546,3.27731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.651321,73.190559,113.858597,75.343254,5.753917,15.470858,5.156187,0,9.286625,18.387846,8.602840,13.159054,8.753973,12.609730,9.217875,12.216728,9.737658,13.515063,11.036373,13.557376,10.790559,14.364510,0,-0.01938,0.00435,-0.02171,-0.01349,0.00798,-0.01354,0.00597,0.00300
0.003,0,0,0,0,0,0,0,0,5.701135,-1.091572,0.000000,1,0,18.243988,13.047313,0.000000,1,6.172662,0,16.360214,4.716349,6.893761,11.614785,0.00025,0.10215,3.27736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.462112,73.757629,114.070419,75.575714,5.752530,15.470469,5.165887,0,9.280478,18.398460,8.603685,13.141826,8.756367,12.595310,9.220241,12.218792,9.737999,13.511622,11.036928,13.551460,10.794271,14.362393,0,-0.01719,0.00387,-0.02299,-0.01497,0.00845,-0.01371,0.00474,0.00359
0.004,0,0,0,0,0,0,0,0,5.698841,-1.118012,0.000000,1,0,18.253841,13.035773,0.000000,1,6.172375,0,16.349943,4.716281,6.910274,11.656830,0.00002,0.10525,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.272903,74.324707,114.282242,75.808174,5.751143,15.470080,5.175587,0,9.274330,18.409073,8.604530,13.124597,8.758759,12.580892,9.222606,12.220857,9.738341,13.508181,11.037482,13.545544,10.797982,14.360277,0,-0.02120,0.00441,-0.01957,-0.01331,0.00936,-0.01237,0.00507,0.00283
0.005,0,0,0,0,0,0,0,0,5.696785,-1.138202,0.000000,1,0,18.263685,13.024260,0.000000,1,6.172097,0,16.339661,4.716228,6.926390,11.699865,0.00015,0.11155,3.27661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.133179,74.725952,114.437080,76.048935,5.749787,15.470094,5.185362,0,9.266591,18.421459,8.605521,13.109954,8.761630,12.567495,9.223185,12.221036,9.738920,13.503331,11.037973,13.539546,10.801271,14.357619,0,-0.01968,0.00493,-0.02089,-0.01367,0.00817,-0.01409,0.00656,0.00280
0.006,0,0,0,0,0,0,0,0,5.695315,-1.134306,0.000000,1,0,18.273504,13.012850,0.000000,1,6.171859,0,16.329327,4.716229,6.940970,11.746717,0.00002,0.10124,3.27631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.184189,74.488014,114.372284,76.321724,5.748554,15.471659,5.195430,0,9.252716,18.440685,8.607075,13.105275,8.766337,12.558043,9.216874,12.213950,9.740411,13.493052,11.038219,13.533235,10.802934,14.352874,0,-0.01771,0.00445,-0.02009,-0.01436,0.00921,-0.01202,0.00454,0.00307
0.007,0,0,0,0,0,0,0,0,5.694067,-1.130409,0.000000,1,0,18.283321,13.001439,0.000000,1,6.171620,0,16.318995,4.716231,6.955550,11.793571,-0.00013,0.08305,3.27617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.235214,74.250076,114.307487,76.594513,5.747321,15.473225,5.205497,0,9.238840,18.459909,8.608629,13.100597,8.771046,12.548589,9.210564,12.206863,9.741900,13.482774,11.038465,13.526923,10.804597,14.348128,0,-0.01904,0.00329,-0.02114,-0.01442,0.00795,-0.01362,0.00711,0.00273
0.008,0,0,0,0,0,0,0,0,5.693371,-1.126512,0.000000,1,0,18.293139,12.990028,0.000000,1,6.171382,0,16.308661,4.716232,6.970130,11.840424,0.00042,0.08862,3.27670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.286224,74.012138,114.242691,76.867302,5.746088,15.474790,5.215564,0,9.224965,18.479136,8.610184,13.095920,8.775753,12.539136,9.204253,12.199777,9.743391,13.472496,11.038711,13.520612,10.806259,14.343384,0,-0.02123,0.00301,-0.02114,-0.01299,0.00864,-0.01209,0.00318,0.00375
0.009,0,0,0,0,0,0,0,0,5.692867,-1.117095,0.000000,1,0,18.302866,12.978581,0.000000,1,6.171179,0,16.298317,4.716297,6.984321,11.887901,0.00000,0.12007,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.276855,73.800560,114.110687,77.100647,5.744868,15.476239,5.225684,0,9.210564,18.495779,8.612111,13.089508,8.779977,12.529455,9.203450,12.190467,9.744879,13.462464,11.039417,13.514712,10.808217,14.338732,0,-0.01872,0.00361,-0.02206,-0.01542,0.00933,-0.01260,0.00539,0.00297
0.010,0,0,0,0,0,0,0,0,5.692838,-1.086396,0.000000,1,0,18.312241,12.966992,0.000000,1,6.171112,0,16.287930,4.716604,6.997014,11.937787,0.00015,0.11177,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.034729,73.690552,113.719643,77.181961,5.743696,15.477243,5.236007,0,9.194134,18.502468,8.615475,13.076416,8.782335,12.518900,9.223874,12.172585,9.746355,13.453386,11.041903,13.510398,10.811316,14.334441,0,-0.02203,0.00616,-0.02094,-0.01454,0.00831,-0.01284,0.00473,0.00407
0.011,0,0,0,0,0,0,0,0,5.692961,-1.055697,0.000000,1,0,18.321617,12.955403,0.000000,1,6.171044,0,16.277540,4.716911,7.009706,11.987674,0.00002,0.08339,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.792603,73.580544,113.328606,77.263283,5.742524,15.478247,5.246330,0,9.177704,18.509159,8.618838,13.063323,8.784694,12.508345,9.244298,12.154705,9.747832,13.444308,11.044387,13.506083,10.814414,14.330151,0,-0.02322,0.00418,-0.02084,-0.00996,0.00895,-0.01280,0.00234,0.00341
0.012,0,0,0,0,0,0,0,0,5.693459,-1.024998,0.000000,1,0,18.330992,12.943814,0.000000,1,6.170977,0,16.267153,4.717218,7.022399,12.037560,-0.00012,0.08610,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.550476,73.470535,112.937561,77.344597,5.741353,15.479251,5.256653,0,9.161274,18.515850,8.622202,13.050231,8.787052,12.497789,9.264722,12.136824,9.749309,13.435229,11.046872,13.501768,10.817513,14.325860,0,-0.02289,0.00350,-0.02021,-0.01554,0.00833,-0.01279,0.00782,0.00278
0.013,0,0,0,0,0,0,0,0,5.694064,-0.992647,0.000000,1,0,18.340391,12.932103,0.000000,1,6.170918,0,16.256704,4.717502,7.034823,12.087825,0.00029,0.10058,3.27718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.352112,73.464027,112.606056,77.403831,5.740251,15.479542,5.267086,0,9.145937,18.523647,8.625483,13.036079,8.789228,12.487524,9.280898,12.121248,9.750826,13.426822,11.048915,13.496248,10.820317,14.320560,0,-0.01542,0.00365,-0.02239,-0.01341,0.00795,-0.01184,0.00579,0.00256
0.014,0,0,0,0,0,0,0,0,5.694934,-0.953929,0.000000,1,0,18.349878,12.919922,0.000000,1,6.170893,0,16.246033,4.717695,7.046211,12.139551,0.00017,0.11185,3.27740,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.322388,73.856438,112.504028,77.377937,5.739421,15.477082,5.277944,0,9.134811,18.535713,8.628448,13.017846,8.790708,12.478377,9.280704,12.114559,9.752495,13.420999,11.049253,13.486081,10.821987,14.311374,0,-0.01956,0.00362,-0.02099,-0.01371,0.01023,-0.01372,0.00397,0.00219
0.015,0,0,0,0,0,0,0,0,5.695858,-0.915211,0.000000,1,0,18.359365,12.907741,0.000000,1,6.170867,0,16.235359,4.717889,7.057599,12.191278,-0.00027,0.11120,3.27750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.292664,74.248856,112.402008,77.352043,5.738591,15.474623,5.288802,0,9.123686,18.547779,8.631413,12.999613,8.792186,12.469231,9.280512,12.107869,9.754165,13.415175,11.049590,13.475913,10.823657,14.302186,0,-0.01906,0.00361,-0.02128,-0.01479,0.00793,-0.01261,0.00626,0.00393
0.016,0,0,0,0,0,0,0,0,5.696916,-0.876492,0.000000,1,0,18.368853,12.895560,0.000000,1,6.170842,0,16.224686,4.718082,7.068987,12.243003,0.00029,0.09805,3.27704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.262955,74.641273,112.299980,77.326157,5.737761,15.472164,5.299659,0,9.112560,18.559845,8.634377,12.981380,8.793664,12.460083,9.280318,12.101180,9.755834,13.409351,11.049928,13.465746,10.825328,14.292998,0,-0.01880,0.00397,-0.02136,-0.01428,0.00859,-0.01154,0.00456,0.00213
0.017,0,0,0,0,0,0,0,0,5.697989,-0.836672,0.000000,1,0,18.378017,12.883334,0.000000,1,6.170786,0,16.213955,4.718319,7.079944,12.294534,0.00015,0.08060,3.27672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.150772,75.081039,112.223152,77.288696,5.736929,15.470373,5.310579,0,9.102094,18.571066,8.636994,12.961867,8.795838,12.449763,9.281514,12.094627,9.757566,13.403074,11.050848,13.456378,10.827206,14.284307,0,-0.01812,0.00395,-0.02082,-0.01418,0.00778,-0.01270,0.00588,0.00271
0.018,0,0,0,0,0,0,0,0,5.699102,-0.792605,0.000000,1,0,18.385941,12.870938,0.000000,1,6.170618,0,16.202999,4.718728,7.089243,12.345309,0.00002,0.10320,3.27695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.720825,75.703323,112.243431,77.206665,5.736090,15.471161,5.321738,0,9.094170,18.579023,8.638267,12.937426,8.800694,12.434919,9.288064,12.088602,9.759543,13.395049,11.054017,13.450090,10.829884,14.277524,0,-0.01891,0.00370,-0.01953,-0.01388,0.00785,-0.01309,0.00671,0.00337
0.019,0,0,0,0,0,0,0,0,5.700268,-0.748537,0.000000,1,0,18.393864,12.858541,0.000000,1,6.170449,0,16.192043,4.719135,7.098542,12.396085,0.00000,0.11907,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.290863,76.325607,112.263718,77.124641,5.735250,15.471950,5.332897,0,9.086246,18.586983,8.639539,12.912984,8.805549,12.420075,9.294613,12.082578,9.761520,13.387023,11.057185,13.443803,10.832562,14.270741,0,-0.01855,0.00405,-0.01914,-0.01463,0.00923,-0.01295,0.00667,0.00322
0.020,0,0,0,0,0,0,0,0,5.701560,-0.704469,0.000000,1,0,18.401789,12.846145,0.000000,1,6.170280,0,16.181087,4.719543,7.107841,12.446860,0.00013,0.10791,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.860901,76.947891,112.284004,77.042610,5.734411,15.472737,5.344057,0,9.078321,18.594940,8.640812,12.888542,8.810405,12.405231,9.301163,12.076552,9.763497,13.378997,11.060353,13.437516,10.835241,14.263959,0,-0.01957,0.00401,-0.02031,-0.01410,0.00792,-0.01264,0.00565,0.00275
0.021,0,0,0,0,0,0,0,0,5.702941,-0.660082,0.000000,1,0,18.409595,12.833735,0.000000,1,6.170280,0,16.170198,4.719996,7.116357,12.497514,0.00000,0.08364,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.516205,77.528938,112.356873,76.996651,5.733648,15.472993,5.355214,0,9.069441,18.603563,8.641656,12.865927,8.813712,12.390132,9.306447,12.069488,9.765385,13.370665,11.063015,13.430996,10.836637,14.256839,0,-0.01854,0.00515,-0.02006,-0.01463,0.00833,-0.01442,0.00436,0.00359
0.022,0,0,0,0,0,0,0,0,5.704538,-0.614465,0.000000,1,0,18.416958,12.821271,0.000000,1,6.170928,0,16.159569,4.720625,7.121858,12.547695,0.00032,0.08276,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.500153,77.951050,112.632408,77.089729,5.733178,15.471199,5.366367,0,9.056874,18.614746,8.640850,12.850347,8.811055,12.374050,9.306854,12.058414,9.766925,13.361151,11.063723,13.423579,10.833090,14.248419,0,-0.01847,0.00530,-0.02051,-0.01450,0.00978,-0.01112,0.00856,0.00273
0.023,0,0,0,0,0,0,0,0,5.706165,-0.568847,0.000000,1,0,18.424322,12.808808,0.000000,1,6.171577,0,16.148937,4.721253,7.127359,12.597878,0.00002,0.11041,3.27712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.484100,78.373161,112.907944,77.182808,5.732707,15.469404,5.377519,0,9.044307,18.625931,8.640043,12.834767,8.808398,12.357968,9.307261,12.047340,9.768466,13.351636,11.064430,13.416162,10.829543,14.239998,0,-0.01852,0.00234,-0.02186,-0.01358,0.00701,-0.01238,0.00577,0.00315
0.024,0,0,0,0,0,0,0,0,5.707863,-0.523230,0.000000,1,0,18.431684,12.796345,0.000000,1,6.172225,0,16.138308,4.721881,7.132860,12.648060,0.00013,0.10242,3.27704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.468033,78.795273,113.183479,77.275879,5.732237,15.467609,5.388672,0,9.031739,18.637114,8.639237,12.819188,8.805740,12.341886,9.307669,12.036267,9.770006,13.342122,11.065139,13.408745,10.825995,14.231578,0,-0.02128,0.00212,-0.01921,-0.01406,0.00943,-0.01273,0.00460,0.00300
0.025,0,0,0,0,0,0,0,0,5.709541,-0.476294,0.000000,1,0,18.438463,12.783949,0.000000,1,6.172771,0,16.127657,4.722477,7.137533,12.697566,0.00004,0.10773,3.27701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.508682,79.146919,113.486946,77.428329,5.731735,15.466866,5.399800,0,9.021290,18.648716,8.638053,12.803467,8.804639,12.326643,9.308367,12.025897,9.771580,13.332392,11.066101,13.402545,10.823675,14.224096,0,-0.01794,0.00397,-0.02259,-0.01413,0.00976,-0.01225,0.00645,0.00355
0.026,0,0,0,0,0,0,0,0,5.711168,-0.424277,0.000000,1,0,18.442995,12.771812,0.000000,1,6.172919,0,16.116922,4.722950,7.139013,12.744465,-0.00023,0.09194,3.27716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.767853,79.226952,113.898094,77.809608,5.731112,15.470176,5.410835,0,9.019002,18.661928,8.635410,12.787201,8.809533,12.314635,9.310188,12.018238,9.773277,13.321828,11.068047,13.401035,10.826083,14.220236,0,-0.01877,0.00326,-0.01963,-0.01447,0.00909,-0.01205,0.00452,-0.00228
0.027,0,0,0,0,0,0,0,0,5.712885,-0.372259,0.000000,1,0,18.447527,12.759675,0.000000,1,6.173067,0,16.106188,4.723422,7.140493,12.791365,-0.00013,0.07307,3.27730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.027023,79.306984,114.309242,78.190887,5.730488,15.473485,5.421870,0,9.016713,18.675138,8.632769,12.770934,8.814426,12.302627,9.312009,12.010579,9.774975,13.311264,11.069991,13.399525,10.828491,14.216376,0,-0.01976,0.00497,-0.01933,-0.01179,0.01124,-0.01304,0.00533,0.00332
0.028,0,0,0,0,0,0,0,0,5.714824,-0.320242,0.000000,1,0,18.452059,12.747538,0.000000,1,6.173214,0,16.095453,4.723894,7.141973,12.838264,0.00000,0.11916,3.27737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.286209,79.387024,114.720390,78.572166,5.729864,15.476795,5.432904,0,9.014425,18.688351,8.630126,12.754667,8.819321,12.290619,9.313830,12.002920,9.776672,13.300699,11.071937,13.398015,10.830898,14.212516,0,-0.01855,0.00397,-0.02197,-0.01631,0.00793,-0.01443,0.00648,0.00186
0.029,0,0,0,0,0,0,0,0,5.716959,-0.266576,0.000000,1,0,18.456015,12.735492,0.000000,1,6.173373,0,16.084814,4.724360,7.142912,12.884033,0.00002,0.11376,3.27739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.538422,79.393684,115.087784,78.969490,5.729363,15.478711,5.443913,0,9.012440,18.701290,8.628157,12.739700,8.822764,12.278918,9.315525,11.994090,9.778210,13.289692,11.073570,13.396107,10.832895,14.208447,0,-0.02089,0.00337,-0.01929,-0.01491,0.00942,-0.01119,0.00425,0.00302
0.030,0,0,0,0,0,0,0,0,5.719579,-0.206559,0.000000,1,0,18.457741,12.723797,0.000000,1,6.173573,0,16.074539,4.724804,7.141761,12.925442,0.00017,0.09503,3.27716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.763794,79.117554,115.286514,79.428650,5.729338,15.475255,5.454820,0,9.011621,18.713181,8.628781,12.729743,8.820619,12.268403,9.316731,11.980749,9.779125,13.276973,11.074005,13.392665,10.833307,14.203572,0,-0.01791,0.00552,-0.02027,-0.01298,0.00974,-0.01182,0.00540,0.00290
0.031,0,0,0,0,0,0,0,0,5.722278,-0.146543,0.000000,1,0,18.459469,12.712103,0.000000,1,6.173773,0,16.064264,4.725248,7.140610,12.966851,0.00000,0.08587,3.27699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.989166,78.841423,115.485245,79.887817,5.729312,15.471799,5.465726,0,9.010800,18.725071,8.629406,12.719786,8.818473,12.257888,9.317939,11.967407,9.780041,13.264254,11.074440,13.389222,10.833718,14.198698,0,-0.01976,0.00356,-0.02139,-0.01135,0.00869,-0.01434,0.00597,0.00446
0.032,0,0,0,0,0,0,0,0,5.725169,-0.086526,0.000000,1,0,18.461197,12.700408,0.000000,1,6.173973,0,16.053988,4.725692,7.139460,13.008260,0.00002,0.10628,3.27707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.214539,78.565285,115.683983,80.346977,5.729287,15.468343,5.476634,0,9.009981,18.736961,8.630032,12.709828,8.816327,12.247373,9.319145,11.954066,9.780957,13.251534,11.074876,13.385779,10.834130,14.193823,0,-0.01760,0.00359,-0.01946,-0.01413,0.00696,-0.01246,0.00390,0.00188
0.033,0,0,0,0,0,0,0,0,5.727999,-0.027075,0.000000,1,0,18.462324,12.688676,0.000000,1,6.174162,0,16.043749,4.726191,7.137943,13.048876,0.00013,0.11738,3.27710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.395630,78.342354,115.844002,80.785362,5.729266,15.464980,5.487410,0,9.007775,18.749210,8.631291,12.697900,8.815927,12.236423,9.321506,11.940544,9.781580,13.239427,11.075126,13.382720,10.834953,14.189569,0,-0.01701,0.00356,-0.02078,-0.01530,0.00787,-0.01244,0.00591,0.00269
0.034,0,0,0,0,0,0,0,0,5.730678,0.030196,0.000000,1,0,18.461134,12.676799,0.000000,1,6.174307,0,16.033648,4.726902,7.135014,13.086435,0.00015,0.09975,3.27695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.406021,78.324448,115.854820,81.143654,5.729264,15.461975,5.497686,0,9.000222,18.762842,8.635002,12.678373,8.822249,12.223798,9.328309,11.926328,9.781077,13.229679,11.074660,13.381136,10.837361,14.187705,0,-0.01821,0.00437,-0.02236,-0.01385,0.00820,-0.01445,0.00529,0.00341
0.035,0,0,0,0,0,0,0,0,5.733348,0.087466,0.738320,1,0,18.459946,12.664922,0.000000,1,6.174453,0,16.023544,4.727612,7.132085,13.123995,-0.00031,0.08346,3.27684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.416412,78.306549,115.865639,81.501945,5.729262,15.458970,5.507962,0,8.992669,18.776474,8.638712,12.658847,8.828572,12.211172,9.335114,11.912112,9.780575,13.219931,11.074196,13.379551,10.839769,14.185842,0,-0.01895,0.00352,-0.02068,-0.01337,0.00716,-0.01353,0.00551,0.00153
0.036,0,0,0,0,0,0,1,0,5.735995,0.144736,3.301930,1,1,18.458757,12.653045,0.000000,1,6.174598,0,16.013443,4.728322,7.129156,13.161553,-0.00002,0.08197,3.27692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.426804,78.288651,115.876457,81.860229,5.729259,15.455965,5.518237,0,8.985116,18.790104,8.642423,12.639319,8.834896,12.198547,9.341917,11.897896,9.780072,13.210182,11.073731,13.377967,10.842176,14.183978,0,-0.01815,0.00297,-0.02192,-0.01301,0.00828,-0.01329,0.00497,0.00370
0.037,0,0,0,0,0,0,0,0,5.738705,0.201048,5.128638,1,0,18.457058,12.641173,0.000000,1,6.174733,0,16.003374,4.728984,7.126045,13.198206,-0.00012,0.10315,3.27701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.394730,78.397461,115.871201,82.197968,5.729337,15.452992,5.528275,0,8.976577,18.801561,8.645716,12.621890,8.840436,12.185390,9.347441,11.884949,9.779506,13.201348,11.072890,13.376056,10.843865,14.181807,0,-0.01840,0.00445,-0.02039,-0.01359,0.00824,-0.01299,0.00445,0.00443
0.038,0,0,0,0,0,0,0,0,5.741571,0.253666,5.133561,1,0,18.453388,12.629325,0.000000,1,6.174826,0,15.993428,4.729460,7.122233,13.231361,0.00002,0.11077,3.27716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.198975,78.994667,115.803970,82.456459,5.729722,15.450143,5.537395,0,8.964235,18.804632,8.647400,12.612542,8.842958,12.170183,9.348026,11.876892,9.778697,13.196039,11.070600,13.372887,10.842782,14.178444,0,-0.01978,0.00432,-0.02134,-0.01333,0.00919,-0.01246,0.00488,0.00287
0.039,0,0,0,0,0,0,0,0,5.744420,0.306285,5.138417,1,0,18.449720,12.617476,0.000000,1,6.174920,0,15.983482,4.729936,7.118422,13.264517,-0.00008,0.09265,3.27718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.003220,79.591881,115.736740,82.714951,5.730107,15.447294,5.546515,0,8.951894,18.807703,8.649084,12.603194,8.845482,12.154977,9.348613,11.868835,9.777888,13.190730,11.068309,13.369717,10.841699,14.175081,0,-0.02148,0.00338,-0.02230,-0.01274,0.00847,-0.01326,0.00409,0.00300
0.040,0,0,0,0,0,0,0,0,5.747225,0.358903,5.143108,1,0,18.446051,12.605628,0.000000,1,6.175013,0,15.973536,4.730412,7.114610,13.297673,0.00027,0.07099,3.27664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.807449,80.189087,115.669518,82.973442,5.730492,15.444445,5.555634,0,8.939551,18.810774,8.650768,12.593846,8.848004,12.139771,9.349199,11.860779,9.777080,13.185421,11.066018,13.366548,10.840615,14.171719,0,-0.01714,0.00301,-0.02285,-0.01657,0.00884,-0.01352,0.00630,0.00394
0.041,0,0,0,0,0,0,0,0,5.749917,0.408156,5.147807,1,0,18.441751,12.593762,0.000000,1,6.175061,0,15.963557,4.730964,7.110774,13.330423,0.00015,0.11208,3.27626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.636932,80.762367,115.583900,83.237892,5.730914,15.441952,5.564631,0,8.926226,18.815035,8.651376,12.581362,8.851411,12.124086,9.351236,11.853214,9.776243,13.180244,11.064128,13.364040,10.840109,14.169064,0,-0.02060,0.00345,-0.02195,-0.01265,0.00853,-0.01290,0.00748,0.00351
0.042,0,0,0,0,0,0,0,0,5.752326,0.444435,5.152524,1,0,18.435017,12.581827,0.000000,1,6.174933,0,15.953448,4.731806,7.106840,13.361611,0.00013,0.10552,3.27649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.563705,81.243446,115.427406,83.525314,5.731478,15.440834,5.573152,0,8.909106,18.823872,8.647833,12.556788,8.858223,12.106565,9.358864,11.847549,9.775302,13.175579,11.063780,13.364087,10.841828,14.169134,0,-0.01732,0.00265,-0.02031,-0.01433,0.00984,-0.01181,0.00361,0.00127
0.043,0,0,0,0,0,0,0,0,5.754653,0.480715,5.157222,1,0,18.428284,12.569892,0.000000,1,6.174806,0,15.943340,4.732648,7.102906,13.392798,0.00004,0.09289,3.27676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.490463,81.724525,115.270912,83.812729,5.732043,15.439715,5.581672,0,8.891988,18.832710,8.644290,12.532215,8.865035,12.089044,9.366492,11.841885,9.774361,13.170913,11.063432,13.364134,10.843547,14.169205,0,-0.02007,0.00372,-0.02090,-0.01418,0.00544,-0.01481,0.00756,0.00434
0.044,0,0,0,0,0,0,0,0,5.756771,0.516994,5.161874,1,0,18.421549,12.557958,0.000000,1,6.174678,0,15.933232,4.733490,7.098973,13.423986,0.00002,0.09292,3.27722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.417236,82.205605,115.114418,84.100143,5.732608,15.438598,5.590193,0,8.874868,18.841547,8.640747,12.507642,8.871847,12.071523,9.374120,11.836220,9.773419,13.166247,11.063085,13.364180,10.845265,14.169275,0,-0.02007,0.00286,-0.02037,-0.00993,0.00908,-0.01030,0.00556,0.00164
0.045,0,0,0,0,0,0,0,0,5.758855,0.551243,5.166453,1,0,18.414694,12.546147,0.000000,1,6.174738,0,15.923108,4.734358,7.095336,13.455160,0.00017,0.06802,3.27751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.348358,82.605164,114.962280,84.390327,5.733196,15.436997,5.598483,0,8.858501,18.842623,8.637680,12.486611,8.877375,12.055392,9.381076,11.830119,9.772326,13.161484,11.062293,13.363637,10.846396,14.169215,0,-0.01725,0.00273,-0.02056,-0.01766,0.00831,-0.01410,0.00357,0.00290
0.046,0,0,0,0,0,0,0,0,5.760858,0.577668,5.170855,1,0,18.407373,12.534821,0.000000,1,6.175521,0,15.912926,4.735327,7.092844,13.486278,0.00000,0.11758,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.296295,82.690552,114.826920,84.691162,5.733876,15.433539,5.605884,0,8.845032,18.813782,8.636447,12.479236,8.877950,12.044626,9.385441,11.822342,9.770652,13.156347,11.059791,13.360825,10.845263,14.168653,0,-0.01681,0.00302,-0.02097,-0.01325,0.00909,-0.01159,0.00677,0.00382
