"0.005081","0.00606","0.011708","0.010807"
"0.004929","0.00594","0.011244","0.010059"
"0.004764","0.00578","0.010739","0.009385"
"0.004649","0.00565","0.010292","0.008732"
"0.004536","0.00556","0.009913","0.008204"
"0.004439","0.00553","0.009584","0.007636"
"0.004351","0.00553","0.009269","0.007121"
"0.004230","0.00552","0.008899","0.006741"
"0.004101","0.00550","0.008517","0.006414"
"0.003958","0.00549","0.008176","0.006154"
"0.003735","0.00546","0.007943","0.006096"
"0.003498","0.00540","0.007839","0.006063"
"0.003378","0.00535","0.007774","0.006049"
"0.003316","0.00535","0.007720","0.006073"
"0.003255","0.00535","0.007664","0.006119"
"0.003196","0.00534","0.007610","0.006184"
"0.003109","0.00529","0.007623","0.006366"
"0.003043","0.00525","0.007747","0.006527"
"0.003006","0.00518","0.007916","0.006691"
"0.002928","0.00509","0.008110","0.006889"
"0.002856","0.00498","0.008332","0.007106"
"0.002804","0.00486","0.008581","0.007324"
"0.002786","0.00473","0.008821","0.007496"
"0.002769","0.00461","0.009046","0.007692"
"0.002728","0.00446","0.009279","0.007914"
"0.002671","0.00434","0.009558","0.008087"
"0.002631","0.00423","0.009882","0.008195"
"0.002626","0.00414","0.010158","0.008264"
"0.002633","0.00407","0.010416","0.008304"
"0.002701","0.00398","0.010627","0.008326"
"0.002813","0.00393","0.010800","0.008322"
"0.002971","0.00390","0.010887","0.008250"
"0.003150","0.00389","0.010978","0.008172"
"0.003325","0.00390","0.011071","0.008075"
"0.003553","0.00396","0.011107","0.007908"
"0.003826","0.00403","0.010980","0.007728"
"0.004091","0.00412","0.010762","0.007552"
"0.004353","0.00422","0.010562","0.007399"
"0.004607","0.00433","0.010376","0.007226"
"0.004854","0.00445","0.010190","0.007009"
"0.005058","0.00459","0.010062","0.006810"
"0.005249","0.00471","0.009887","0.006656"
"0.005431","0.00481","0.009763","0.006511"
"0.005627","0.00510","0.009704","0.006459"
"0.005664","0.00559","0.010007","0.007027"
"0.005686","0.00614","0.010654","0.007833"
"0.005674","0.00667","0.011410","0.008776"
"0.005613","0.00721","0.012158","0.009787"
"0.005564","0.00774","0.012925","0.010839"
"0.005570","0.00825","0.013732","0.011932"
"0.005510","0.00871","0.014590","0.013071"
"0.005371","0.00919","0.015519","0.014216"
"0.005269","0.00969","0.016431","0.015371"
"0.005179","0.00980","0.017158","0.016269"
"0.005139","0.00988","0.017559","0.016731"
"0.005153","0.00989","0.017648","0.017007"
"0.005214","0.00989","0.017642","0.017173"
"0.005330","0.00986","0.017587","0.017292"
"0.005416","0.00964","0.017474","0.017311"
"0.005527","0.00924","0.017047","0.016727"
"0.005628","0.00885","0.016396","0.015883"
"0.005704","0.00847","0.015636","0.014897"
"0.005776","0.00813","0.014905","0.013827"
"0.005826","0.00778","0.014162","0.012717"
"0.005787","0.00742","0.013410","0.011561"
"0.005734","0.00712","0.012711","0.010350"
"0.005696","0.00685","0.012059","0.009135"
"0.005529","0.00659","0.011446","0.007916"
"0.005371","0.00672","0.010977","0.006943"
"0.005204","0.00684","0.010703","0.006441"
"0.005026","0.00696","0.010561","0.006153"
"0.004801","0.00725","0.010456","0.006001"
"0.004457","0.00783","0.010378","0.005906"
"0.004110","0.00842","0.010309","0.005922"
"0.003839","0.00899","0.010238","0.005981"
"0.003515","0.01009","0.010056","0.006089"
"0.003252","0.01136","0.009895","0.006216"
"0.003003","0.01258","0.009681","0.006422"
"0.002720","0.01384","0.009478","0.006656"
"0.002466","0.01509","0.009264","0.006922"
"0.002270","0.01630","0.009126","0.007231"
"0.002120","0.01723","0.008999","0.007596"
"0.002085","0.01798","0.008803","0.007960"
"0.002309","0.01872","0.008702","0.008272"
"0.002584","0.01947","0.008732","0.008569"
"0.002944","0.01962","0.008844","0.008819"
"0.003425","0.01946","0.008931","0.009007"
"0.004019","0.01904","0.009042","0.009192"
"0.004665","0.01859","0.009155","0.009307"
"0.005321","0.01813","0.009289","0.009378"
"0.006042","0.01711","0.009410","0.009381"
"0.006777","0.01594","0.009548","0.009320"
"0.007433","0.01476","0.009646","0.009180"
"0.007926","0.01367","0.009709","0.009034"
"0.008379","0.01260","0.009773","0.008847"
"0.008794","0.01157","0.009770","0.008633"
"0.009211","0.01076","0.009693","0.008355"
"0.009585","0.01009","0.009650","0.008067"
"0.009627","0.00979","0.009563","0.007851"
"0.009507","0.01007","0.009496","0.007631"
"0.009272","0.01131","0.009493","0.007437"
"0.008899","0.01297","0.009672","0.007287"
"0.008427","0.01502","0.009898","0.007224"
"0.007850","0.01711","0.010162","0.007302"
"0.007225","0.01939","0.010568","0.007464"
"0.006709","0.02196","0.011077","0.007672"
"0.006695","0.02492","0.011562","0.007948"
"0.007222","0.02806","0.012193","0.008275"
"0.008448","0.03157","0.012804","0.008639"
"0.010216","0.03603","0.013368","0.009060"
"0.012726","0.04104","0.013853","0.009421"
"0.015823","0.04617","0.014378","0.009768"
"0.019086","0.05135","0.015061","0.010106"
"0.022725","0.05609","0.015758","0.010454"
"0.027816","0.06024","0.016297","0.010751"
"0.033718","0.06416","0.016772","0.011052"
"0.040141","0.06779","0.017111","0.011349"
"0.046861","0.07100","0.017437","0.011606"
"0.053993","0.07414","0.017721","0.011855"
"0.061571","0.07665","0.017815","0.012031"
"0.069372","0.07858","0.017753","0.012181"
"0.076702","0.07996","0.017624","0.012305"
"0.083839","0.08067","0.017336","0.012392"
"0.090568","0.08071","0.017101","0.012362"
"0.096831","0.07975","0.016892","0.012221"
"0.102485","0.07795","0.016789","0.012195"
"0.107598","0.07535","0.016965","0.012532"
"0.112181","0.07240","0.017178","0.012943"
"0.116096","0.06918","0.017308","0.013308"
"0.117994","0.06551","0.017520","0.013710"
"0.118793","0.06065","0.017792","0.014085"
"0.118289","0.05548","0.018146","0.014532"
"0.117179","0.05023","0.018346","0.014938"
"0.115445","0.04496","0.018460","0.015206"
"0.112851","0.04013","0.018621","0.015447"
"0.108398","0.03553","0.019007","0.015791"
"0.103480","0.03094","0.019481","0.016162"
"0.097913","0.02689","0.020013","0.016548"
"0.091984","0.02304","0.020506","0.016980"
"0.085524","0.01923","0.021062","0.017495"
"0.078561","0.01561","0.021645","0.018000"
"0.071353","0.01241","0.021950","0.018202"
"0.064449","0.00953","0.022029","0.018317"
"0.057690","0.00701","0.022162","0.018431"
"0.051528","0.00494","0.022291","0.018523"
"0.045680","0.00400","0.022329","0.018614"
"0.040464","0.00339","0.022121","0.018482"
"0.035379","0.00304","0.021647","0.017961"
"0.030446","0.00280","0.021081","0.017459"
"0.025778","0.00257","0.020517","0.017028"
"0.022528","0.00238","0.019829","0.016576"
"0.019644","0.00227","0.019135","0.016127"
"0.017142","0.00215","0.018455","0.015670"
"0.014891","0.00201","0.017783","0.015280"
"0.013096","0.00188","0.017055","0.014954"
"0.011667","0.00186","0.016237","0.014642"
"0.010427","0.00210","0.015348","0.014287"
"0.009219","0.00237","0.014474","0.013930"
"0.008182","0.00264","0.013588","0.013574"
"0.007224","0.00293","0.012690","0.013195"
"0.006318","0.00324","0.011789","0.012705"
"0.005579","0.00355","0.011050","0.012371"
"0.005062","0.00371","0.010663","0.012405"
"0.004673","0.00382","0.010422","0.012408"
"0.004461","0.00394","0.010109","0.012354"
"0.004328","0.00407","0.009766","0.012259"
"0.004217","0.00420","0.009413","0.012159"
"0.004106","0.00433","0.009039","0.012067"
"0.003984","0.00451","0.008686","0.011938"
"0.003869","0.00507","0.008336","0.011734"
"0.003763","0.00580","0.008032","0.011428"
"0.003678","0.00658","0.007772","0.011098"
"0.003638","0.00735","0.007526","0.010773"
"0.003624","0.00813","0.007275","0.010461"
"0.003602","0.00888","0.007070","0.010170"
"0.003552","0.00961","0.006892","0.009953"
"0.003513","0.01034","0.006723","0.009703"
"0.003474","0.01107","0.006574","0.009464"
"0.003425","0.01178","0.006453","0.009250"
"0.003383","0.01248","0.006398","0.009049"
"0.003326","0.01318","0.006366","0.008840"
"0.003265","0.01390","0.006350","0.008603"
"0.003222","0.01461","0.006354","0.008361"
"0.003198","0.01526","0.006352","0.008114"
"0.003190","0.01554","0.006376","0.007893"
"0.003189","0.01562","0.006401","0.007716"
"0.003181","0.01564","0.006422","0.007560"
"0.003164","0.01564","0.006433","0.007393"
"0.003169","0.01564","0.006459","0.007236"
"0.003165","0.01550","0.006487","0.007128"
"0.003179","0.01503","0.006545","0.007082"
"0.003191","0.01439","0.006607","0.007087"
"0.003183","0.01371","0.006663","0.007098"
"0.003180","0.01304","0.006722","0.007087"
"0.003207","0.01236","0.006770","0.007076"
"0.003240","0.01168","0.006816","0.007060"
"0.003280","0.01100","0.006860","0.007057"
"0.003301","0.01032","0.006901","0.007049"
"0.003318","0.00964","0.006965","0.007034"
"0.003340","0.00896","0.007031","0.007006"
"0.003359","0.00827","0.007099","0.006969"
"0.003377","0.00758","0.007159","0.006943"
"0.003393","0.00690","0.007240","0.006950"
"0.003407","0.00623","0.007312","0.006942"
"0.003414","0.00569","0.007372","0.006930"
"0.003384","0.00548","0.007408","0.006918"
"0.003354","0.00545","0.007445","0.006882"
"0.003323","0.00545","0.007491","0.006851"
"0.003286","0.00546","0.007531","0.006827"
"0.003225","0.00549","0.007569","0.006805"
"0.003185","0.00553","0.007593","0.006767"
"0.003128","0.00556","0.007616","0.006728"
"0.003078","0.00561","0.007623","0.006694"
"0.003031","0.00564","0.007608","0.006656"
"0.003005","0.00567","0.007581","0.006611"
"0.002986","0.00570","0.007554","0.006572"
"0.002958","0.00575","0.007524","0.006533"
"0.002942","0.00578","0.007479","0.006485"
