"1 Chan 1","2 Chan 2","3 Chan 3"
"0.009595","0.0279374","0.002016"
"0.009725","0.0270124","0.001831"
"0.009459","0.0264830","0.001785"
"0.008961","0.0259392","0.001913"
"0.008593","0.0251214","0.002227"
"0.008378","0.0241924","0.002522"
"0.008357","0.0232018","0.002803"
"0.008383","0.0222903","0.003046"
"0.008468","0.0216738","0.003217"
"0.008689","0.0213889","0.003249"
"0.008939","0.0214259","0.003172"
"0.009215","0.0216547","0.002982"
"0.009404","0.0219201","0.002805"
"0.009523","0.0221197","0.002662"
"0.009570","0.0222027","0.002562"
"0.009627","0.0221788","0.002504"
"0.009964","0.0219983","0.002458"
"0.010470","0.0217442","0.002388"
"0.010972","0.0217459","0.002187"
"0.011288","0.0220738","0.001896"
"0.011409","0.0224468","0.001601"
"0.010973","0.0226486","0.001411"
"0.010739","0.0229546","0.001213"
"0.010451","0.0229506","0.001213"
"0.009939","0.0231469","0.001279"
"0.009128","0.0231254","0.001490"
"0.008289","0.0228991","0.001732"
"0.007590","0.0225408","0.001852"
"0.006885","0.0222618","0.001880"
"0.006255","0.0221061","0.001954"
"0.005653","0.0221707","0.002013"
"0.005012","0.0223239","0.002304"
"0.004205","0.0222969","0.003102"
"0.003444","0.0220192","0.004103"
"0.002881","0.0216889","0.004700"
"0.002475","0.0210509","0.005251"
"0.002437","0.0205612","0.005686"
"0.002199","0.0197135","0.006301"
"0.001857","0.0193243","0.007346"
"0.001566","0.0186870","0.008377"
"0.001542","0.0181125","0.009013"
"0.001531","0.0175971","0.009315"
"0.001458","0.0172154","0.009608"
"0.001386","0.0168775","0.010006"
"0.001324","0.0166151","0.010204"
"0.001270","0.0164597","0.010252"
"0.001240","0.0163265","0.009985"
"0.001352","0.0159643","0.009354"
"0.001459","0.0158284","0.008564"
"0.001558","0.0156687","0.008191"
"0.001654","0.0158264","0.007911"
"0.001763","0.0157382","0.007746"
"0.001730","0.0160103","0.007810"
"0.001754","0.0158668","0.007514"
"0.001788","0.0155368","0.007304"
"0.001765","0.0153252","0.007402"
"0.001718","0.0153079","0.008158"
"0.001752","0.0153004","0.009167"
"0.001832","0.0151610","0.009753"
"0.001847","0.0147967","0.010290"
"0.001844","0.0141356","0.010746"
"0.001834","0.0134430","0.011509"
"0.001844","0.0131349","0.011997"
"0.001851","0.0127346","0.012512"
"0.001792","0.0123823","0.013064"
"0.001716","0.0119111","0.013453"
"0.001583","0.0119401","0.013900"
"0.001551","0.0119449","0.013825"
"0.001533","0.0121522","0.013603"
"0.001579","0.0122614","0.013201"
"0.001629","0.0122911","0.012942"
"0.001669","0.0122540","0.012398"
"0.001611","0.0122130","0.011899"
"0.001487","0.0125074","0.012020"
"0.001418","0.0127323","0.012316"
"0.001415","0.0129007","0.012392"
"0.001437","0.0129027","0.012072"
"0.001455","0.0128833","0.011886"
"0.001443","0.0129293","0.012163"
"0.001459","0.0130347","0.012620"
"0.001478","0.0131946","0.013076"
"0.001562","0.0130327","0.013185"
"0.001638","0.0126983","0.013367"
"0.001703","0.0123892","0.013380"
"0.001718","0.0122740","0.013451"
"0.001786","0.0120333","0.013477"
"0.001840","0.0117794","0.013838"
"0.001902","0.0115581","0.014061"
"0.001973","0.0111869","0.013968"
"0.002021","0.0108459","0.013750"
"0.002012","0.0106188","0.013933"
"0.002003","0.0105357","0.014272"
"0.002002","0.0105901","0.014820"
"0.001959","0.0110115","0.015053"
"0.001915","0.0112851","0.014763"
"0.001841","0.0116068","0.014464"
"0.001817","0.0117014","0.014322"
"0.001821","0.0118771","0.014241"
"0.001875","0.0116575","0.014572"
"0.001948","0.0114554","0.014781"
"0.001970","0.0116649","0.014856"
"0.001980","0.0120646","0.014289"
"0.001969","0.0125879","0.013561"
"0.001999","0.0127492","0.013055"
"0.001999","0.0130074","0.012908"
"0.001982","0.0134096","0.012737"
"0.002130","0.0138443","0.012557"
"0.002494","0.0139996","0.012172"
"0.002948","0.0133745","0.011822"
"0.003081","0.0128381","0.011642"
"0.003205","0.0122991","0.011545"
"0.003254","0.0122838","0.011330"
"0.003287","0.0122345","0.010997"
"0.003253","0.0123017","0.010452"
"0.003138","0.0123899","0.010591"
"0.003315","0.0122680","0.011105"
"0.004217","0.0120031","0.012382"
"0.006189","0.0115759","0.013824"
"0.008292","0.0112864","0.015244"
"0.010693","0.0108382","0.016752"
"0.012980","0.0102119","0.019376"
"0.014878","0.0095164","0.022949"
"0.017516","0.0088853","0.027720"
"0.020181","0.0086123","0.033269"
"0.022542","0.0082705","0.038695"
"0.024664","0.0080143","0.044240"
"0.026684","0.0077279","0.050599"
"0.028637","0.0075523","0.056961"
"0.030674","0.0074807","0.063552"
"0.032992","0.0074293","0.069509"
"0.035445","0.0073832","0.074409"
"0.037473","0.0073437","0.077944"
"0.039274","0.0071859","0.083765"
"0.040990","0.0070469","0.091279"
"0.042281","0.0070244","0.098579"
"0.044373","0.0069071","0.103890"
"0.047731","0.0069043","0.107491"
"0.050499","0.0070780","0.109749"
"0.053934","0.0072483","0.110634"
"0.057311","0.0075594","0.111907"
"0.059787","0.0079620","0.111934"
"0.062064","0.0083553","0.108710"
"0.065464","0.0086515","0.103841"
"0.069235","0.0090950","0.098270"
"0.071603","0.0095616","0.092886"
"0.073246","0.0101085","0.088458"
"0.074192","0.0106806","0.084917"
"0.074793","0.0113343","0.078751"
"0.075833","0.0117986","0.072052"
"0.077098","0.0120281","0.065717"
"0.077525","0.0123725","0.060284"
"0.075448","0.0127211","0.055891"
"0.073059","0.0130183","0.051772"
"0.070094","0.0132787","0.047866"
"0.067688","0.0134013","0.043711"
"0.066175","0.0132569","0.040749"
"0.064186","0.0130800","0.039869"
"0.061949","0.0132520","0.039155"
"0.059949","0.0133407","0.038792"
"0.059161","0.0133373","0.038339"
"0.059091","0.0131676","0.037433"
"0.059788","0.0129389","0.036459"
"0.060591","0.0126829","0.035809"
"0.060981","0.0126782","0.034058"
"0.060659","0.0129772","0.032031"
"0.060635","0.0132084","0.029947"
"0.060530","0.0134721","0.027650"
"0.060932","0.0137462","0.024915"
"0.062108","0.0140676","0.022229"
"0.062811","0.0144041","0.019655"
"0.063195","0.0147641","0.017022"
"0.064151","0.0149155","0.014680"
"0.064716","0.0146675","0.013709"
"0.064728","0.0144101","0.012724"
"0.064565","0.0142383","0.011814"
"0.064401","0.0141611","0.011083"
"0.062849","0.0141169","0.010483"
"0.060536","0.0141279","0.009906"
"0.058104","0.0140718","0.009155"
"0.056427","0.0139702","0.008228"
"0.054499","0.0140648","0.007344"
"0.054052","0.0141218","0.006346"
"0.053020","0.0141330","0.005621"
"0.050820","0.0141005","0.005072"
"0.048893","0.0139942","0.004538"
"0.047127","0.0140783","0.004014"
"0.045686","0.0143985","0.003642"
"0.044037","0.0149371","0.003443"
"0.041671","0.0156263","0.003353"
"0.039496","0.0162394","0.003221"
"0.037021","0.0169792","0.003075"
"0.035545","0.0178262","0.002813"
"0.034219","0.0189761","0.002462"
"0.032876","0.0203285","0.002105"
"0.031358","0.0216825","0.001753"
"0.029623","0.0230968","0.001433"
"0.027777","0.0246070","0.001171"
"0.025775","0.0261438","0.000969"
"0.023451","0.0276261","0.000743"
"0.021371","0.0292494","0.000520"
"0.019703","0.0305859","0.000346"
"0.017950","0.0316306","0.000246"
"0.015942","0.0325247","0.000219"
"0.014353","0.0330717","0.000177"
"0.012702","0.0335522","0.000191"
"0.010957","0.0337147","0.000341"
"0.009268","0.0336824","0.000566"
"0.007619","0.0333270","0.000860"
"0.006051","0.0327097","0.001226"
"0.004496","0.0323882","0.001469"
"0.003293","0.0317767","0.001773"
"0.002273","0.0310000","0.002009"
"0.001467","0.0301018","0.002183"
"0.001236","0.0292476","0.002368"
"0.001087","0.0283132","0.002550"
"0.000935","0.0275195","0.002727"
"0.000788","0.0267638","0.002924"
"0.000737","0.0258099","0.003163"
"0.000893","0.0247062","0.003545"
"0.001012","0.0237703","0.003850"
"0.001091","0.0234248","0.003921"
"0.001136","0.0234861","0.003776"
"0.001142","0.0235993","0.003614"
"0.001090","0.0242929","0.003585"
"0.001090","0.0242494","0.003867"
"0.001069","0.0243154","0.004125"
"0.001028","0.0244879","0.004374"
"0.000983","0.0245994","0.004595"
"0.000982","0.0245553","0.004818"
"0.000967","0.0247055","0.004868"
"0.000991","0.0244982","0.005017"
"0.001005","0.0242381","0.005178"
"0.000954","0.0240719","0.005310"
"0.000919","0.0239049","0.005391"
"0.000891","0.0239609","0.005273"
"0.000912","0.0236103","0.005386"
"0.000951","0.0229740","0.005677"
"0.001019","0.0223399","0.005956"
"0.001075","0.0216216","0.005870"
"0.001119","0.0212986","0.005548"
"0.001206","0.0208574","0.005211"
"0.001283","0.0201880","0.004995"
"0.001368","0.0194105","0.004936"
"0.001443","0.0187374","0.004866"
"0.001529","0.0178843","0.004951"
"0.001572","0.0175187","0.004980"
"0.001589","0.0172243","0.005060"
"0.001585","0.0171232","0.005174"
"0.001521","0.0171728","0.005492"
"0.001498","0.0169420","0.006017"
"0.001523","0.0165037","0.006534"
"0.001582","0.0159525","0.006945"
"0.001686","0.0153961","0.007167"
"0.001835","0.0144556","0.007496"
"0.001971","0.0136358","0.007806"
"0.002068","0.0128974","0.008078"
"0.002170","0.0123253","0.008341"
"0.002234","0.0119539","0.008586"
"0.002216","0.0117447","0.008954"
"0.002190","0.0115728","0.009376"
"0.002161","0.0112582","0.009853"
"0.002165","0.0110732","0.010202"
"0.002248","0.0107088","0.010405"
"0.002337","0.0106086","0.010145"
"0.002427","0.0103755","0.009939"
"0.002465","0.0102992","0.009653"
"0.002456","0.0102240","0.009554"
"0.002422","0.0101031","0.009596"
"0.002368","0.0100481","0.009656"
"0.002360","0.0098596","0.009703"
"0.002328","0.0097042","0.009938"
"0.002301","0.0095246","0.010195"
"0.002285","0.0093869","0.010412"
"0.002279","0.0092773","0.010630"
"0.002280","0.0091180","0.010734"
"0.002299","0.0090071","0.010751"
"0.002342","0.0087819","0.010660"
"0.002335","0.0086066","0.010600"
"0.002341","0.0083938","0.010598"
"0.002332","0.0082792","0.010606"
"0.002323","0.0081670","0.010638"
"0.002297","0.0081339","0.010711"
"0.002295","0.0080968","0.010803"
"0.002303","0.0080237","0.010984"
"0.002309","0.0079983","0.011159"
"0.002330","0.0079975","0.011277"
"0.002348","0.0080316","0.011200"
"0.002357","0.0081228","0.011027"
"0.002412","0.0081101","0.010663"
"0.002470","0.0081562","0.010305"
"0.002499","0.0083244","0.009870"
"0.002491","0.0086107","0.009583"
"0.002519","0.0088579","0.009415"
"0.002518","0.0090851","0.009474"
"0.002562","0.0090891","0.009543"
"0.002571","0.0091119","0.009548"
"0.002592","0.0091946","0.009262"
"0.002826","0.0093621","0.008939"
"0.003020","0.0096051","0.008890"
"0.003175","0.0098352","0.009191"
"0.003130","0.0099328","0.009444"
"0.003068","0.0100152","0.009710"
"0.003066","0.0101322","0.009604"
"0.003181","0.0103863","0.009567"
"0.003291","0.0106676","0.009684"
"0.003442","0.0107087","0.009928"
"0.003436","0.0107450","0.010257"
"0.003385","0.0106154","0.010542"
"0.003387","0.0104337","0.010638"
"0.003339","0.0105939","0.010548"
"0.003333","0.0107961","0.010383"
"0.003319","0.0109063","0.010354"
"0.003067","0.0109908","0.010365"
"0.003066","0.0109572","0.010006"
"0.003455","0.0109720","0.009432"
"0.005133","0.0110291","0.009237"
"0.006852","0.0109294","0.009898"
"0.009343","0.0107194","0.011432"
"0.011695","0.0104541","0.013346"
"0.014756","0.0101849","0.014993"
"0.017899","0.0098294","0.017905"
"0.021019","0.0092926","0.021746"
"0.024429","0.0089239","0.025864"
"0.027532","0.0086460","0.030101"
"0.030598","0.0082053","0.035049"
"0.033663","0.0077707","0.040883"
"0.037426","0.0073363","0.046784"
"0.041531","0.0068892","0.052719"
"0.045212","0.0064444","0.059057"
"0.048011","0.0061595","0.065410"
"0.049476","0.0060155","0.071074"
"0.050856","0.0061292","0.075519"
"0.051240","0.0064194","0.079180"
"0.052075","0.0067262","0.081483"
"0.052176","0.0069625","0.083640"
"0.051976","0.0073281","0.084684"
"0.052141","0.0078601","0.084361"
"0.052307","0.0084959","0.082845"
"0.053755","0.0090279","0.081058"
"0.056068","0.0095143","0.078601"
"0.058974","0.0099585","0.074975"
"0.061480","0.0103241","0.070430"
"0.063667","0.0106875","0.065675"
"0.066088","0.0112000","0.060498"
"0.069079","0.0116023","0.055018"
"0.071691","0.0120466","0.049695"
"0.073869","0.0124271","0.044641"
"0.076344","0.0127025","0.039518"
"0.078318","0.0129407","0.035186"
"0.080066","0.0131574","0.031118"
"0.080698","0.0134387","0.026832"
"0.080186","0.0137167","0.022895"
"0.079116","0.0139406","0.019829"
"0.076670","0.0142915","0.016966"
"0.073414","0.0148190","0.014198"
"0.069578","0.0153976","0.011812"
"0.065799","0.0159319","0.010313"
"0.062506","0.0163600","0.008957"
"0.059260","0.0166504","0.007675"
"0.055683","0.0168442","0.006634"
"0.052518","0.0168771","0.005653"
"0.049789","0.0168745","0.004872"
"0.046934","0.0168848","0.004568"
"0.043868","0.0168589","0.004459"
"0.040695","0.0169114","0.004450"
"0.038952","0.0168898","0.004484"
"0.038278","0.0167485","0.004527"
"0.038545","0.0164862","0.004626"
"0.039061","0.0162360","0.004699"
"0.039002","0.0159869","0.004773"
"0.038681","0.0157213","0.004869"
"0.037974","0.0156280","0.004955"
"0.036744","0.0156331","0.005096"
"0.035420","0.0156669","0.005226"
"0.034339","0.0156724","0.005294"
"0.033361","0.0158292","0.005348"
"0.032130","0.0162091","0.005358"
"0.030703","0.0167200","0.005262"
"0.029389","0.0173041","0.005099"
"0.027943","0.0178162","0.004904"
"0.026356","0.0182845","0.004752"
"0.024619","0.0189625","0.004575"
"0.022248","0.0198256","0.004377"
"0.020016","0.0205907","0.004197"
"0.018326","0.0214102","0.004003"
"0.016869","0.0222962","0.003778"
"0.015504","0.0231822","0.003540"
"0.014175","0.0239650","0.003320"
"0.012879","0.0245450","0.003170"
"0.011605","0.0249612","0.003157"
"0.010432","0.0252009","0.003224"
"0.009441","0.0252737","0.003346"
"0.008399","0.0252680","0.003469"
"0.007509","0.0250322","0.003663"
"0.007097","0.0247720","0.003844"
"0.006709","0.0246160","0.003956"
"0.006355","0.0243873","0.004003"
"0.005984","0.0239598","0.004108"
"0.005567","0.0234945","0.004231"
"0.005178","0.0228859","0.004343"
"0.004772","0.0222460","0.004497"
"0.004328","0.0216916","0.004622"
"0.003856","0.0212414","0.004680"
"0.003379","0.0209549","0.004679"
"0.002924","0.0207806","0.004634"
"0.002476","0.0206457","0.004571"
"0.002150","0.0205409","0.004530"
"0.002046","0.0203636","0.004530"
"0.001983","0.0201457","0.004557"
"0.001975","0.0199217","0.004587"
"0.001968","0.0196666","0.004599"
"0.001956","0.0193904","0.004678"
"0.001952","0.0192060","0.004689"
"0.001961","0.0190986","0.004732"
"0.001961","0.0191162","0.004867"
"0.001964","0.0190821","0.004996"
"0.001964","0.0190085","0.005135"
"0.001951","0.0189629","0.005304"
"0.001948","0.0188608","0.005463"
"0.001937","0.0188000","0.005609"
"0.001925","0.0187781","0.005752"
"0.001865","0.0188290","0.006084"
"0.001836","0.0188837","0.006369"
"0.001764","0.0191966","0.006537"
"0.001632","0.0196861","0.006479"
"0.001573","0.0198971","0.006304"
"0.001552","0.0197822","0.006262"
"0.001527","0.0197833","0.006198"
"0.001484","0.0196923","0.006151"
"0.001457","0.0195602","0.005996"
"0.001462","0.0192019","0.005903"
"0.001511","0.0186283","0.005833"
"0.001562","0.0180338","0.005845"
"0.001599","0.0174500","0.005927"
"0.001593","0.0170914","0.005899"
"0.001576","0.0167822","0.005868"
"0.001626","0.0162984","0.005628"
"0.001680","0.0157932","0.005593"
"0.001741","0.0151101","0.005681"
"0.001826","0.0143463","0.005977"
"0.001859","0.0137509","0.006340"
"0.001858","0.0134283","0.006598"
"0.001886","0.0131319","0.006899"
"0.001909","0.0130451","0.007117"
"0.001946","0.0128526","0.007343"
"0.001983","0.0127048","0.007474"
"0.002001","0.0125255","0.007819"
"0.001991","0.0123503","0.008240"
"0.001979","0.0123083","0.008607"
"0.001993","0.0120893","0.009087"
"0.002096","0.0117443","0.009266"
"0.002172","0.0114055","0.009529"
"0.002204","0.0111610","0.009880"
"0.002226","0.0110210","0.010173"
"0.002239","0.0108191","0.010466"
"0.002303","0.0106501","0.010522"
"0.002365","0.0104248","0.010520"
"0.002428","0.0101286","0.010439"
"0.002530","0.0097107","0.010441"
"0.002620","0.0093366","0.010400"
"0.002651","0.0092174","0.010504"
"0.002651","0.0092160","0.010375"
"0.002670","0.0092271","0.010222"
"0.002717","0.0091203","0.010098"
"0.002774","0.0089974","0.009888"
"0.002761","0.0089378","0.009934"
"0.002752","0.0088913","0.009876"
"0.002750","0.0087962","0.009796"
"0.002756","0.0086889","0.009839"
"0.002764","0.0086607","0.010063"
"0.002713","0.0087158","0.010500"
"0.002668","0.0088198","0.010917"
"0.002538","0.0089803","0.011490"
"0.002397","0.0091615","0.012015"
"0.002365","0.0095191","0.012592"
"0.002483","0.0099402","0.012868"
"0.002661","0.0104496","0.012851"
"0.002821","0.0110840","0.012750"
"0.002718","0.0117084","0.012790"
"0.002611","0.0122679","0.012933"
"0.002643","0.0127411","0.013317"
"0.002745","0.0131156","0.013584"
"0.002885","0.0135801","0.013578"
"0.002919","0.0138649","0.013435"
"0.002917","0.0140421","0.012963"
"0.002886","0.0141354","0.012590"
"0.002859","0.0143276","0.012292"
"0.002887","0.0144590","0.011947"
"0.002917","0.0145562","0.011471"
"0.002861","0.0144260","0.010935"
"0.002682","0.0141302","0.010614"
"0.002484","0.0136805","0.010699"
"0.002285","0.0131882","0.010673"
"0.002353","0.0127826","0.010399"
"0.002488","0.0125680","0.009923"
"0.002511","0.0125307","0.009202"
"0.002583","0.0126993","0.008594"
"0.002679","0.0125386","0.008137"
"0.002727","0.0126054","0.008099"
"0.002820","0.0125832","0.008383"
"0.002903","0.0127544","0.008671"
"0.003003","0.0128247","0.008700"
"0.003142","0.0127906","0.008501"
"0.003213","0.0127785","0.008350"
"0.003204","0.0128405","0.008220"
"0.003226","0.0128062","0.008126"
"0.003235","0.0128504","0.007946"
"0.003295","0.0127775","0.007819"
"0.003692","0.0127979","0.007609"
"0.004086","0.0128477","0.007525"
"0.004754","0.0128117","0.007660"
"0.005052","0.0125621","0.007956"
"0.005293","0.0125441","0.008293"
"0.005487","0.0121681","0.008339"
"0.005640","0.0119401","0.008230"
"0.006154","0.0116606","0.008462"
"0.007251","0.0113392","0.009754"
"0.009472","0.0111204","0.011876"
"0.013261","0.0104497","0.014963"
"0.018053","0.0096228","0.019004"
"0.022890","0.0089034","0.022691"
"0.027357","0.0082627","0.026212"
"0.031328","0.0079114","0.029931"
"0.035961","0.0074297","0.035034"
"0.042154","0.0066865","0.040861"
"0.047606","0.0062219","0.045551"
"0.052837","0.0059910","0.051126"
"0.059733","0.0055991","0.056774"
"0.067449","0.0054835","0.062396"
"0.075880","0.0053231","0.067362"
"0.083680","0.0052110","0.070662"
"0.090235","0.0052196","0.072428"
"0.094691","0.0052709","0.073189"
"0.097564","0.0057677","0.071738"
"0.098971","0.0064317","0.068910"
"0.098059","0.0072404","0.066196"
"0.097258","0.0078931","0.063688"
"0.095429","0.0083127","0.061135"
"0.091882","0.0087804","0.057201"
"0.086118","0.0094476","0.052212"
"0.081713","0.0096885","0.048211"
"0.078366","0.0097027","0.043171"
"0.073758","0.0097732","0.037912"
"0.068981","0.0099121","0.032601"
"0.063840","0.0100365","0.027782"
"0.059462","0.0099090","0.024419"
"0.056013","0.0096570","0.021852"
"0.053155","0.0093558","0.019694"
"0.049625","0.0091656","0.018811"
"0.046433","0.0090112","0.018536"
"0.045252","0.0087007","0.018563"
"0.043775","0.0085842","0.018713"
"0.043644","0.0085678","0.018624"
"0.043944","0.0085097","0.018631"
"0.044963","0.0084223","0.018746"
"0.045306","0.0085615","0.018621"
"0.045927","0.0088111","0.018382"
"0.046695","0.0090340","0.018296"
"0.047180","0.0092193","0.018249"
"0.048674","0.0092470","0.018184"
"0.049675","0.0094057","0.018112"
"0.050350","0.0096596","0.018052"
"0.051030","0.0098579","0.018266"
"0.051613","0.0099505","0.018681"
"0.052140","0.0099274","0.018940"
"0.052613","0.0099805","0.018669"
"0.052731","0.0100349","0.018212"
"0.052656","0.0100324","0.017737"
"0.052802","0.0101539","0.017111"
"0.052706","0.0103123","0.016774"
"0.053039","0.0103574","0.016488"
"0.052504","0.0104139","0.016241"
"0.051462","0.0105997","0.015840"
"0.050360","0.0107503","0.015482"
"0.047980","0.0110626","0.015512"
"0.045402","0.0114029","0.015467"
"0.043021","0.0116304","0.015368"
"0.041090","0.0119629","0.014701"
"0.039853","0.0122667","0.013792"
"0.038616","0.0126620","0.012911"
"0.037667","0.0131446","0.012337"
"0.037769","0.0134736","0.011509"
"0.037786","0.0136553","0.010750"
"0.037663","0.0137879","0.010093"
"0.037554","0.0138209","0.009409"
"0.036444","0.0140099","0.009093"
"0.035280","0.0142173","0.009058"
"0.033843","0.0143337","0.009100"
"0.032520","0.0144444","0.009045"
"0.031546","0.0147210","0.008707"
"0.030930","0.0151446","0.008239"
"0.030152","0.0157786","0.007703"
"0.029277","0.0165106","0.007132"
"0.029142","0.0172830","0.006443"
"0.029553","0.0179727","0.005740"
"0.030310","0.0185256","0.005131"
"0.030301","0.0190479","0.004799"
"0.030542","0.0194510","0.004502"
"0.031017","0.0196834","0.004299"
"0.031639","0.0197089","0.004145"
"0.032485","0.0195778","0.003777"
"0.033334","0.0194457","0.003213"
"0.033920","0.0193540","0.002674"
"0.034209","0.0193885","0.002078"
"0.034329","0.0193484","0.001517"
"0.034454","0.0192120","0.001004"
"0.034643","0.0189444","0.000535"
"0.034760","0.0187054","0.000351"
"0.033813","0.0183960","0.000351"
"0.032704","0.0181521","0.000351"
"0.031282","0.0177879","0.000370"
"0.030552","0.0173935","0.000508"
"0.029662","0.0170745","0.000718"
"0.028706","0.0170612","0.000872"
"0.027546","0.0172462","0.000979"
"0.026735","0.0173797","0.001102"
"0.026003","0.0174502","0.001253"
"0.025527","0.0176375","0.001305"
"0.025075","0.0178967","0.001312"
"0.024919","0.0184257","0.001296"
"0.024698","0.0189613","0.001296"
"0.024453","0.0195199","0.001296"
"0.024345","0.0198634","0.001296"
"0.024960","0.0202166","0.001296"
"0.025509","0.0205455","0.001301"
"0.026035","0.0211046","0.001281"
"0.026460","0.0217998","0.001144"
"0.027224","0.0225841","0.000948"
"0.027908","0.0231779","0.000846"
"0.028574","0.0237015","0.000764"
"0.028532","0.0241229","0.000734"
"0.028316","0.0244357","0.000743"
"0.028264","0.0245772","0.000814"
"0.028229","0.0244852","0.000979"
"0.027564","0.0240399","0.001227"
"0.026193","0.0236393","0.001504"
"0.024650","0.0232411","0.001805"
"0.022955","0.0228227","0.002155"
"0.020999","0.0223693","0.002517"
"0.018909","0.0218591","0.002921"
"0.016805","0.0212237","0.003346"
"0.014740","0.0205322","0.003773"
"0.012687","0.0198318","0.004180"
"0.010834","0.0190690","0.004557"
"0.009550","0.0183238","0.004877"
"0.009072","0.0177537","0.005100"
"0.008855","0.0173043","0.005237"
"0.008772","0.0169409","0.005329"
"0.009016","0.0165937","0.005380"
"0.009553","0.0162107","0.005421"
"0.010728","0.0157915","0.005400"
"0.012029","0.0154008","0.005339"
"0.013414","0.0150300","0.005259"
"0.014825","0.0147091","0.005205"
"0.016274","0.0144894","0.005211"
"0.017521","0.0143631","0.005402"
"0.018422","0.0143539","0.005806"
"0.019058","0.0143876","0.006323"
"0.019523","0.0144909","0.006849"
"0.019502","0.0146538","0.007474"
"0.018951","0.0148530","0.008141"
"0.018339","0.0150273","0.008875"
"0.017658","0.0151238","0.009723"
"0.016685","0.0152590","0.010643"
"0.015512","0.0154823","0.011595"
"0.014334","0.0156350","0.012594"
"0.013162","0.0157147","0.013496"
"0.012001","0.0158101","0.014226"
"0.010786","0.0158766","0.014752"
"0.009535","0.0157994","0.015146"
"0.008512","0.0155753","0.015363"
"0.007923","0.0152271","0.015349"
"0.007480","0.0148862","0.015264"
"0.006994","0.0145448","0.015139"
"0.006636","0.0141767","0.014895"
"0.006508","0.0137517","0.014636"
"0.006396","0.0132966","0.014395"
"0.006370","0.0128725","0.014017"
"0.006386","0.0124286","0.013600"
"0.006434","0.0119370","0.013198"
"0.006494","0.0114360","0.012812"
"0.006619","0.0109744","0.012606"
"0.006812","0.0106549","0.012623"
"0.007023","0.0104288","0.012807"
"0.007246","0.0102737","0.013067"
"0.007438","0.0101733","0.013351"
"0.007521","0.0101077","0.013663"
"0.007698","0.0100136","0.013870"
"0.007918","0.0099686","0.014007"
"0.008177","0.0099942","0.014198"
"0.008431","0.0101106","0.014482"
"0.008642","0.0102693","0.014731"
"0.008761","0.0104650","0.014947"
"0.008778","0.0107545","0.015094"
"0.008833","0.0110385","0.015079"
"0.009030","0.0112631","0.015045"
"0.009287","0.0114705","0.014890"
"0.009466","0.0116301","0.014578"
"0.009764","0.0118960","0.014213"
"0.010381","0.0122370","0.013820"
"0.011442","0.0125578","0.013510"
"0.012487","0.0128959","0.013320"
"0.013678","0.0133064","0.013211"
"0.015208","0.0137955","0.013161"
"0.016851","0.0143169","0.013173"
"0.018899","0.0148202","0.013372"
"0.020997","0.0153583","0.013881"
"0.023462","0.0159954","0.014743"
"0.027605","0.0165642","0.015640"
"0.032262","0.0172455","0.016650"
"0.036749","0.0179702","0.017657"
"0.040956","0.0187696","0.018702"
"0.045352","0.0195048","0.019622"
"0.049825","0.0201889","0.020434"
"0.055022","0.0209475","0.020923"
"0.060018","0.0217947","0.021185"
"0.065080","0.0226344","0.021180"
"0.069591","0.0233600","0.020788"
"0.073602","0.0239514","0.020160"
"0.076680","0.0245476","0.019177"
"0.077691","0.0252836","0.017910"
"0.078330","0.0258989","0.016321"
"0.078643","0.0263987","0.014446"
"0.077367","0.0268131","0.012607"
"0.075528","0.0271096","0.010774"
"0.073661","0.0274174","0.008931"
"0.071790","0.0277409","0.007107"
"0.069397","0.0282495","0.005481"
"0.066627","0.0287867","0.004016"
"0.062772","0.0292669","0.002850"
"0.058623","0.0296053","0.001781"
"0.053763","0.0299934","0.000847"
"0.048764","0.0303444","0.000287"
"0.043527","0.0307007","0.000000"
"0.038854","0.0309697","0.000000"
"0.035718","0.0310785","0.000000"
"0.032777","0.0313176","0.000000"
"0.029762","0.0316151","0.000000"
"0.026696","0.0320568","0.000000"
"0.023607","0.0325689","0.000000"
"0.020524","0.0330798","0.000000"
"0.017622","0.0335057","0.000000"
"0.015034","0.0337065","0.000000"
"0.012643","0.0337801","0.000000"
"0.010315","0.0338229","0.000000"
"0.008001","0.0340300","0.000000"
"0.006300","0.0342603","0.000000"
"0.005121","0.0345410","0.000000"
"0.004341","0.0348785","0.000000"
"0.003728","0.0353187","0.000000"
"0.003205","0.0357374","0.000000"
"0.002789","0.0360756","0.000000"
"0.002432","0.0362446","0.000000"
"0.002096","0.0362804","0.000000"
"0.001783","0.0362432","0.000000"
"0.001515","0.0362009","0.000000"
"0.001228","0.0361126","0.000000"
"0.000951","0.0360186","0.000000"
"0.000692","0.0359601","0.000000"
"0.000450","0.0359079","0.000000"
"0.000259","0.0358489","0.000000"
"0.000124","0.0357139","0.000000"
"0.000036","0.0355978","0.000000"
"0.000015","0.0354246","0.000000"
"0.000021","0.0351597","0.000000"
"0.000047","0.0349367","0.000000"
"0.000059","0.0347696","0.000000"
"0.000074","0.0346972","0.000000"
"0.000109","0.0346429","0.000000"
"0.000163","0.0345234","0.000000"
"0.000236","0.0343503","0.000000"
"0.000325","0.0341580","0.000000"
"0.000398","0.0340175","0.000000"
"0.000473","0.0338094","0.000027"
"0.000538","0.0335495","0.000053"
"0.000587","0.0332649","0.000099"
