"Time","m4 HLl swoff","v2 R COP","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","38 FLy (cm)","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch"
0.000,0,0.000000,1,0,7.530840,1.906227,-1.140593,16.241693,4.797258,0,15.679541,17.741957,0,-9.766045,14.099278,0,0,0,0,0,1,0,6.446554,-9.575041,17.288340,4.911069,7.126144,17.773432,15.549990,118.641426,64.134476,76.808441,79.408539,9.002181,18.593515,8.659982,14.744776,8.629860,14.230088,9.579798,13.634576,9.742154,15.125743,11.153762,14.627368,11.292118,15.499143,0,-0.01905,-0.01459,-0.02280,0.00144,0.00889,-0.01456,0.00802,0.00327,0.000000,6.088830,6.033958,-1.48692,0.11108,3.27760
0.001,0,0.000000,1,0,7.529529,1.913773,-1.120755,16.246521,4.795508,0,15.239470,17.757444,0,-9.766477,14.089239,0,0,0,0,0,1,0,6.446422,-9.559494,17.278643,4.912780,7.126247,17.309235,15.567476,118.349968,64.513885,76.666367,79.524612,9.004416,18.605539,8.659698,14.734983,8.629985,14.218363,9.583504,13.633018,9.741786,15.124636,11.152165,14.626619,11.293481,15.498545,0,-0.02021,-0.01143,-0.02100,0.00276,0.00964,-0.01357,0.00578,0.00327,0.000000,6.087491,6.033497,-1.48717,0.12095,3.27714
0.002,0,0.000000,1,0,7.530087,1.916620,-1.105140,16.249451,4.792832,0,14.800234,17.771900,0,-9.766110,14.079230,0,0,0,0,0,1,0,6.447104,-9.533186,17.268999,4.913517,7.124680,16.861303,15.583644,118.206169,64.721924,76.589249,79.769814,9.005685,18.613831,8.659468,14.725155,8.631798,14.205984,9.586923,13.629099,9.739839,15.121257,11.150540,14.626430,11.294352,15.497773,0,-0.01858,-0.01559,-0.02191,0.00187,0.00857,-0.01312,0.00711,0.00338,0.000000,6.086130,6.032924,-1.48718,0.12340,3.27717
0.003,0,0.000000,1,0,7.531750,1.916682,-1.092027,16.251257,4.789608,0,14.361494,17.785746,0,-9.765271,14.069240,0,0,0,0,0,1,0,6.448268,-9.500503,17.259392,4.913676,7.122123,16.423006,15.599031,118.149841,64.828453,76.550606,80.091499,9.006381,18.619911,8.659270,14.715304,8.634610,14.193219,9.590171,13.623780,9.736958,15.116531,11.148899,14.626572,11.294930,15.496898,0,-0.01842,-0.01485,-0.02068,0.00375,0.00898,-0.01446,0.00615,0.00392,0.000000,6.084757,6.032310,-1.48596,0.11885,3.27748
0.004,0,0.000000,1,0,7.533414,1.916744,-1.078914,16.253063,4.786384,0,13.922754,17.799591,0,-9.764432,14.059250,0,0,0,0,0,1,0,6.449432,-9.467819,17.249783,4.913835,7.119566,15.984708,15.614418,118.093513,64.934982,76.511963,80.413185,9.007078,18.625992,8.659074,14.705454,8.637423,14.180454,9.593418,13.618462,9.734076,15.111807,11.147258,14.626713,11.295507,15.496023,0,-0.01803,-0.01440,-0.02172,0.00351,0.00927,-0.01443,0.00617,0.00378,0.000000,6.083384,6.031528,-1.48585,0.10802,3.27739
0.005,0,0.000000,1,0,7.535078,1.916806,-1.065801,16.254869,4.783160,0,13.484015,17.813437,0,-9.763593,14.049259,0,0,0,0,0,1,0,6.450597,-9.435136,17.240173,4.913994,7.117009,15.546410,15.629806,118.037186,65.041512,76.473312,80.734871,9.007774,18.632072,8.658876,14.695603,8.640235,14.167689,9.596666,13.613144,9.731194,15.107081,11.145617,14.626855,11.296085,15.495148,0,-0.01837,-0.01461,-0.02228,0.00387,0.00917,-0.01385,0.00685,0.00475,0.000000,6.082010,6.030684,-1.49021,0.09818,3.27709
0.006,0,0.000000,1,0,7.536170,1.916945,-1.062423,16.256601,4.779502,0,13.047695,17.826275,0,-9.761961,14.039222,0,0,0,0,0,1,0,6.450479,-9.384248,17.230713,4.912770,7.112227,15.141928,15.644412,117.580070,65.183006,76.252541,80.885956,9.008173,18.636602,8.658755,14.685647,8.641856,14.157753,9.602512,13.610545,9.729372,15.105118,11.143970,14.626701,11.296029,15.494556,0,-0.01897,-0.01472,-0.02262,0.00395,0.00932,-0.01382,0.00663,0.00408,0.000000,6.080766,6.029614,-1.48951,0.08871,3.27693
0.007,0,0.000000,1,0,7.536923,1.917131,-1.064813,16.258289,4.775588,0,12.612810,17.838516,0,-9.759860,14.029156,0,0,0,0,0,1,0,6.449600,-9.322577,17.221340,4.910728,7.106127,14.757479,15.658556,116.885536,65.345207,75.923882,80.935974,9.008393,18.640211,8.658680,14.675627,8.642773,14.149493,9.609897,13.609557,9.728179,15.104791,11.142321,14.626373,11.295599,15.494132,0,-0.01961,-0.01290,-0.02297,0.00358,0.00788,-0.01241,0.00685,0.00399,0.000000,6.079599,6.028464,-1.48669,0.08832,3.27685
0.008,0,0.000000,1,0,7.537677,1.917316,-1.067202,16.259977,4.771674,0,12.177924,17.850760,0,-9.757759,14.019090,0,0,0,0,0,1,0,6.448722,-9.260906,17.211969,4.908685,7.100028,14.373028,15.672701,116.191002,65.507416,75.595215,80.986000,9.008615,18.643822,8.658604,14.665607,8.643689,14.141232,9.617281,13.608569,9.726985,15.104463,11.140671,14.626044,11.295168,15.493708,0,-0.01731,-0.01470,-0.02092,0.00280,0.00883,-0.01219,0.00674,0.00332,0.000000,6.078432,6.027138,-1.48799,0.09909,3.27697
0.009,0,0.000000,1,0,7.538431,1.917501,-1.069591,16.261667,4.767759,0,11.743039,17.863001,0,-9.755658,14.009024,0,0,0,0,0,1,0,6.447844,-9.199236,17.202597,4.906642,7.093928,13.988579,15.686845,115.496468,65.669617,75.266556,81.036026,9.008836,18.647432,8.658528,14.655587,8.644606,14.132972,9.624665,13.607581,9.725792,15.104136,11.139021,14.625716,11.294738,15.493283,0,-0.01969,-0.01183,-0.02137,0.00380,0.00823,-0.01415,0.00611,0.00361,0.000000,6.077264,6.025749,-1.48880,0.11633,3.27720
0.010,0,0.000000,1,0,7.536437,1.917535,-1.079056,16.263002,4.764245,0,11.324087,17.874519,0,-9.754948,13.999115,0,0,0,0,0,1,0,6.447131,-9.118356,17.193235,4.904064,7.079876,13.626846,15.699978,115.037102,65.751587,75.026276,81.257126,9.008753,18.654055,8.658458,14.644687,8.645258,14.121314,9.631582,13.602774,9.722782,15.099916,11.137341,14.624970,11.294006,15.491793,0,-0.01770,-0.01422,-0.02269,0.00372,0.00905,-0.01392,0.00634,0.00420,0.000000,6.076131,6.024226,-1.48813,0.12540,3.27704
0.011,0,0.000000,1,0,7.532815,1.917480,-1.092713,16.264128,4.760966,0,10.914574,17.885607,0,-9.755062,13.989299,0,0,0,0,0,1,0,6.446517,-9.026098,17.183880,4.901169,7.061113,13.278571,15.712511,114.717049,65.786026,74.838356,81.579575,9.008492,18.662464,8.658390,14.633263,8.645755,14.107643,9.638224,13.595702,9.718697,15.093393,11.135642,14.623978,11.293096,15.489671,0,-0.01797,-0.01558,-0.02223,0.00239,0.00815,-0.01348,0.00678,0.00363,0.000000,6.075019,6.022655,-1.48571,0.11991,3.27666
0.012,0,0.000000,1,0,7.529192,1.917424,-1.106370,16.265255,4.757688,0,10.505059,17.896694,0,-9.755177,13.979482,0,0,0,0,0,1,0,6.445903,-8.933840,17.174524,4.898273,7.042350,12.930296,15.725045,114.396988,65.820465,74.650429,81.902016,9.008229,18.670872,8.658322,14.621840,8.646252,14.093972,9.644864,13.588632,9.714612,15.086870,11.133944,14.622985,11.292186,15.487548,0,-0.01883,-0.01306,-0.02200,0.00318,0.00863,-0.01436,0.00742,0.00415,0.000000,6.073907,6.020820,-1.48889,0.11137,3.27711
0.013,0,0.000000,1,0,7.525570,1.917368,-1.120027,16.266380,4.754410,0,10.095546,17.907782,0,-9.755290,13.969666,0,0,0,0,0,1,0,6.445289,-8.841581,17.165171,4.895379,7.023586,12.582022,15.737579,114.076935,65.854912,74.462502,82.224464,9.007967,18.679279,8.658255,14.610415,8.646748,14.080302,9.651505,13.581560,9.710526,15.080347,11.132245,14.621992,11.291275,15.485426,0,-0.01905,-0.01272,-0.02293,0.00309,0.00959,-0.01439,0.00656,0.00430,0.000000,6.072794,6.018888,-1.48929,0.10212,3.27802
0.014,0,0.000000,1,0,7.523561,1.917423,-1.142412,16.267088,4.752596,0,9.709471,17.917938,0,-9.754865,13.959952,0,0,0,0,0,1,0,6.445198,-8.726890,17.156052,4.894187,7.008338,12.230312,15.749403,113.811707,65.812134,74.261131,82.476700,9.006263,18.689440,8.658113,14.598796,8.646173,14.070331,9.657835,13.575444,9.707094,15.074575,11.130511,14.620503,11.290348,15.483267,0,-0.02012,-0.01351,-0.02231,0.00380,0.00788,-0.01410,0.00449,0.00378,0.000000,6.071566,6.016569,-1.48716,0.09066,3.27811
0.015,0,0.000000,1,0,7.522505,1.917545,-1.169966,16.267546,4.751650,0,9.337279,17.927546,0,-9.754120,13.950300,0,0,0,0,0,1,0,6.445415,-8.598908,17.147072,4.894005,6.995172,11.876569,15.760807,113.578964,65.723618,74.051788,82.687340,9.003704,18.700640,8.657928,14.587061,8.644964,14.062551,9.663980,13.569894,9.704048,15.069250,11.128757,14.618722,11.289412,15.481087,0,-0.01974,-0.01373,-0.02144,0.00408,0.00948,-0.01227,0.00676,0.00393,0.000000,6.070268,6.014110,-1.48906,0.07981,3.27772
0.016,0,0.000000,1,0,7.521451,1.917666,-1.197521,16.268003,4.750704,0,8.965088,17.937153,0,-9.753375,13.940647,0,0,0,0,0,1,0,6.445634,-8.470927,17.138094,4.893823,6.982006,11.522825,15.772210,113.346222,65.635101,73.842453,82.897987,9.001146,18.711840,8.657742,14.575325,8.643755,14.054771,9.670126,13.564343,9.701002,15.063925,11.127003,14.616940,11.288475,15.478907,0,-0.01875,-0.01192,-0.02166,0.00446,0.01016,-0.01320,0.00737,0.00350,0.000000,6.068970,6.011428,-1.48683,0.08852,3.27764
0.017,0,0.000000,1,0,7.520396,1.917787,-1.225076,16.268461,4.749757,0,8.592897,17.946760,0,-9.752630,13.930995,0,0,0,0,0,1,0,6.445852,-8.342947,17.129114,4.893641,6.968839,11.169082,15.783614,113.113480,65.546585,73.633110,83.108627,8.998588,18.723040,8.657556,14.563590,8.642547,14.046992,9.676271,13.558793,9.697956,15.058599,11.125248,14.615157,11.287538,15.476727,0,-0.01920,-0.01669,-0.02245,0.00428,0.00774,-0.01434,0.00471,0.00300,0.000000,6.067672,6.008667,-1.48895,0.11214,3.27771
0.018,0,0.000000,1,0,7.519697,1.916763,-1.255124,16.269361,4.745744,0,8.248936,17.955532,0,-9.751055,13.921342,0,0,0,0,0,1,0,6.445951,-8.186574,17.120302,4.893386,6.960715,10.787913,15.794242,113.045494,65.352379,73.528854,83.384857,8.995602,18.733568,8.657388,14.553919,8.641934,14.040675,9.681081,13.552566,9.694514,15.052464,11.123580,14.614309,11.286575,15.475157,0,-0.01806,-0.01312,-0.02352,0.00141,0.00934,-0.01342,0.00726,0.00315,0.000000,6.066414,6.005896,-1.48782,0.12392,3.27784
0.019,0,0.000000,1,0,7.519209,1.915061,-1.286650,16.270523,4.739913,0,7.921696,17.963806,0,-9.748989,13.911689,0,0,0,0,0,1,0,6.445979,-8.013382,17.111588,4.893089,6.955578,10.390499,15.804411,113.075111,65.095566,73.486847,83.699928,8.992363,18.743700,8.657230,14.545472,8.641676,14.035225,9.685100,13.545938,9.690838,15.045851,11.121963,14.614015,11.285599,15.473948,0,-0.02039,-0.01319,-0.02240,0.00336,0.00887,-0.01343,0.00684,0.00330,0.000000,6.065179,6.003121,-1.48855,0.12310,3.27799
0.020,0,0.000000,1,0,7.518722,1.913359,-1.318176,16.271687,4.734083,0,7.594457,17.972082,0,-9.746922,13.902036,0,0,0,0,0,1,0,6.446008,-7.840191,17.102873,4.892792,6.950440,9.993085,15.814580,113.104721,64.838760,73.444839,84.014999,8.989124,18.753832,8.657073,14.537024,8.641418,14.029775,9.689117,13.539310,9.687160,15.039237,11.120346,14.613721,11.284621,15.472739,0,-0.01864,-0.01278,-0.02126,0.00208,0.00761,-0.01373,0.00665,0.00466,0.000000,6.063944,6.000373,-1.48674,0.11843,3.27785
0.021,0,0.000000,1,0,7.518234,1.911657,-1.349702,16.272848,4.728252,0,7.267218,17.980358,0,-9.744857,13.892382,0,0,0,0,0,1,0,6.446036,-7.667000,17.094158,4.892495,6.945302,9.595671,15.824749,113.134331,64.581947,73.402824,84.330070,8.985886,18.763964,8.656915,14.528577,8.641160,14.024324,9.693136,13.532681,9.683484,15.032623,11.118729,14.613426,11.283644,15.471531,0,-0.01936,-0.01430,-0.02088,0.00262,0.00688,-0.01299,0.00818,0.00344,0.000000,6.062709,5.997633,-1.48915,0.10951,3.27754
0.022,0,0.000000,1,0,7.517785,1.907650,-1.378043,16.274162,4.718908,0,6.958887,17.987835,0,-9.739737,13.882697,0,0,0,0,0,1,0,6.446058,-7.466945,17.085781,4.893439,6.938173,9.156814,15.833671,112.832191,64.696266,73.254105,84.571152,8.982674,18.776690,8.656707,14.518039,8.640992,14.014304,9.697762,13.529369,9.680641,15.029233,11.117172,14.613467,11.283010,15.469394,0,-0.01915,-0.01340,-0.02351,0.00394,0.00913,-0.01283,0.00857,0.00336,0.000000,6.061401,5.994920,-1.48889,0.09822,3.27734
0.023,0,0.000000,1,0,7.517359,1.902279,-1.404498,16.275566,4.707482,0,6.661758,17.994837,0,-9.732807,13.872994,0,0,0,0,0,1,0,6.446076,-7.250978,17.077606,4.895119,6.929864,8.693408,15.841852,112.333542,65.030426,73.042168,84.768402,8.979478,18.790953,8.656467,14.506263,8.640878,14.001577,9.702749,13.528022,9.678291,15.027753,11.115653,14.613707,11.282581,15.466707,0,-0.01818,-0.01462,-0.02262,0.00399,0.00799,-0.01421,0.00648,0.00341,0.000000,6.060051,5.992216,-1.48731,0.08940,3.27718
0.024,0,0.000000,1,0,7.516934,1.896907,-1.430952,16.276970,4.696056,0,6.364629,18.001841,0,-9.725879,13.863291,0,0,0,0,0,1,0,6.446094,-7.035010,17.069431,4.896799,6.921556,8.230001,15.850034,111.834885,65.364586,72.830231,84.965652,8.976282,18.805216,8.656229,14.494486,8.640764,13.988851,9.707736,13.526674,9.675942,15.026273,11.114133,14.613946,11.282151,15.464020,0,-0.01876,-0.01375,-0.02235,0.00302,0.00931,-0.01317,0.00610,0.00305,0.000000,6.058701,5.989616,-1.48589,0.08467,3.27718
0.025,0,0.000000,1,0,7.516508,1.891535,-1.457407,16.278374,4.684630,0,6.067500,18.008842,0,-9.718949,13.853587,0,0,0,0,0,1,0,6.446112,-6.819042,17.061256,4.898479,6.913247,7.766595,15.858215,111.336235,65.698753,72.618301,85.162903,8.973086,18.819477,8.655990,14.482710,8.640650,13.976123,9.712724,13.525328,9.673593,15.024793,11.112614,14.614186,11.281722,15.461333,0,-0.01924,-0.01423,-0.02182,0.00486,0.00829,-0.01344,0.00768,0.00392,0.000000,6.057350,5.987053,-1.48704,0.09456,3.27726
0.026,0,0.000000,1,0,7.516540,1.888409,-1.476044,16.280962,4.673212,0,5.779572,18.015251,0,-9.705285,13.843863,0,0,0,0,0,1,0,6.445681,-6.563484,17.053694,4.900208,6.909339,7.282136,15.864960,110.904152,65.884529,72.385681,85.421631,8.968854,18.836927,8.655757,14.472778,8.640956,13.964049,9.718946,13.523065,9.670148,15.022184,11.111087,14.615030,11.280748,15.460321,0,-0.01992,-0.01340,-0.02098,0.00381,0.00704,-0.01461,0.00495,0.00386,0.000000,6.055987,5.984695,-1.48600,0.10892,3.27753
0.027,0,0.000000,1,0,7.516842,1.886612,-1.490051,16.284250,4.661798,0,5.497096,18.021307,0,-9.687633,13.834126,0,0,0,0,0,1,0,6.444984,-6.284475,17.046492,4.901968,6.908038,6.785208,15.870852,110.511505,65.982407,72.140816,85.716782,8.964008,18.856264,8.655528,14.463940,8.641511,13.952363,9.725903,13.520259,9.666055,15.018908,11.109555,14.616233,11.279454,15.460302,0,-0.01814,-0.00803,-0.02014,0.00265,0.00706,-0.01257,0.00691,0.00255,0.000000,6.054617,5.982412,-1.48692,0.12032,3.27791
0.028,0,0.000000,1,0,7.517144,1.884816,-1.504058,16.287539,4.650384,0,5.214620,18.027363,0,-9.669979,13.824389,0,0,0,0,0,1,0,6.444287,-6.005466,17.039289,4.903729,6.906737,6.288279,15.876746,110.118851,66.080292,71.895950,86.011925,8.959162,18.875603,8.655299,14.455101,8.642066,13.940677,9.732858,13.517454,9.661962,15.015631,11.108024,14.617435,11.278159,15.460283,0,-0.01926,-0.01575,-0.02112,0.00413,0.00840,-0.01338,0.00811,0.00461,0.000000,6.053247,5.980444,-1.48753,0.12413,3.27775
0.029,0,0.000000,1,0,7.517447,1.883019,-1.518066,16.290827,4.638970,0,4.932143,18.033419,0,-9.652327,13.814653,0,0,0,0,0,1,0,6.443591,-5.726457,17.032089,4.905489,6.905436,5.791350,15.882639,109.726204,66.178169,71.651077,86.307068,8.954316,18.894939,8.655070,14.446262,8.642621,13.928990,9.739814,13.514648,9.657868,15.012353,11.106492,14.618638,11.276865,15.460264,0,-0.01984,-0.01561,-0.02196,0.00369,0.00957,-0.01349,0.00656,0.00395,0.000000,6.051877,5.978590,-1.48859,0.11681,3.27729
0.030,0,0.000000,1,0,7.517403,1.882327,-1.518870,16.295462,4.630485,0,4.656816,18.038448,0,-9.627178,13.804994,0,0,0,0,0,1,0,6.444076,-5.388373,17.025488,4.906876,6.904594,5.309734,15.886963,109.423637,66.263084,71.450630,86.493408,8.951125,18.912067,8.654897,14.436515,8.643336,13.918889,9.744974,13.512396,9.653851,15.009579,11.104970,14.619672,11.274218,15.460274,0,-0.01714,-0.01905,-0.02205,0.00305,0.00871,-0.01507,0.00582,0.00455,0.000000,6.050512,5.977139,-1.48701,0.10818,3.27718
0.031,0,0.000000,1,0,7.517154,1.882288,-1.511854,16.300894,4.623734,0,4.385725,18.042871,0,-9.597589,13.795379,0,0,0,0,0,1,0,6.445261,-5.015298,17.019245,4.908041,6.904026,4.837188,15.890356,109.174438,66.340317,71.276489,86.615295,8.948915,18.927885,8.654756,14.426230,8.644147,13.909728,9.749071,13.510470,9.649879,15.007102,11.103452,14.620606,11.270769,15.460300,0,-0.02038,-0.01406,-0.02248,0.00325,0.00829,-0.01196,0.00665,0.00362,0.000000,6.049151,5.975834,-1.48697,0.09930,3.27726
0.032,0,0.000000,1,0,7.516905,1.882250,-1.504838,16.306328,4.616984,0,4.114633,18.047293,0,-9.568001,13.785765,0,0,0,0,0,1,0,6.446445,-4.642223,17.013002,4.909206,6.903458,4.364643,15.893750,108.925232,66.417549,71.102348,86.737175,8.946704,18.943703,8.654615,14.415945,8.644957,13.900567,9.753168,13.508545,9.645906,15.004626,11.101934,14.621541,11.267321,15.460327,0,-0.02022,-0.01393,-0.02080,0.00406,0.00852,-0.01389,0.00597,0.00274,0.000000,6.047790,5.974904,-1.48886,0.08840,3.27738
0.033,0,0.000000,1,0,7.516656,1.882211,-1.497822,16.311760,4.610233,0,3.843541,18.051716,0,-9.538412,13.776150,0,0,0,0,0,1,0,6.447630,-4.269147,17.006760,4.910371,6.902889,3.892097,15.897143,108.676033,66.494781,70.928207,86.859062,8.944492,18.959520,8.654474,14.405661,8.645766,13.891406,9.757265,13.506619,9.641933,15.002150,11.100416,14.622476,11.263872,15.460354,0,-0.01812,-0.01357,-0.02057,0.00494,0.00941,-0.01371,0.00545,0.00424,0.000000,6.046429,5.974109,-1.48713,0.07888,3.27753
0.034,0,0.000000,1,0,7.517799,1.880719,-1.480771,16.315483,4.601302,0,3.575974,18.055357,0,-9.497603,13.766703,0,0,0,0,0,1,0,6.448416,-3.821034,17.001245,4.910332,6.902498,3.464086,15.899302,108.324776,66.666878,70.782578,86.970978,8.937073,18.975008,8.654329,14.396622,8.646097,13.881572,9.761334,13.505443,9.638560,15.000374,11.099011,14.624238,11.260818,15.461246,0,-0.01888,-0.01490,-0.02104,0.00323,0.00898,-0.01456,0.00872,0.00270,0.000000,6.045126,5.973631,-1.48631,0.09152,3.27734
0.035,0,0.000000,1,0,7.519767,1.878365,-1.457777,16.318192,4.591078,0,3.310495,18.058537,0,-9.450148,13.757354,0,0,0,0,0,1,0,6.448966,-3.328471,16.996164,4.909580,6.902212,3.062454,15.900729,107.913063,66.895172,70.653847,87.076988,8.926566,18.990297,8.654181,14.388321,8.646145,13.871340,9.765387,13.504709,9.635541,14.999014,11.097673,14.626491,11.257997,15.462652,0,-0.01843,-0.01061,-0.02231,0.00308,0.00921,-0.01296,0.00469,0.00313,0.000000,6.043858,5.973269,-1.48779,0.11590,3.27696
0.036,0,0.000000,1,0,7.521735,1.876011,-1.434782,16.320900,4.580854,0,3.045016,18.061716,0,-9.402693,13.748005,0,0,0,0,0,1,0,6.449516,-2.835908,16.991081,4.908829,6.901926,2.660824,15.902156,107.501350,67.123466,70.525108,87.182999,8.916060,19.005589,8.654034,14.380020,8.646192,13.861108,9.769439,13.503977,9.632522,14.997654,11.096336,14.628744,11.255175,15.464057,0,-0.01879,-0.01712,-0.02243,0.00126,0.01029,-0.01340,0.00695,0.00471,0.000000,6.042590,5.973176,-1.48824,0.12489,3.27702
0.037,0,0.000000,1,0,7.523704,1.873658,-1.411787,16.323610,4.570631,0,2.779537,18.064896,0,-9.355238,13.738657,0,0,0,0,0,1,0,6.450066,-2.343345,16.986000,4.908077,6.901640,2.259192,15.903583,107.089638,67.351761,70.396370,87.289009,8.905554,19.020880,8.653887,14.371719,8.646239,13.850875,9.773491,13.503243,9.629502,14.996294,11.094998,14.630997,11.252354,15.465463,0,-0.01930,0.00250,-0.02209,0.00422,0.00981,-0.01415,0.00776,0.00241,0.000000,6.041322,5.973181,-1.49576,0.12226,3.27733
0.038,0,0.000000,1,0,7.525167,1.872375,-1.383348,16.328365,4.563991,0,2.522499,18.067430,0,-9.296540,13.729332,0,0,0,0,0,1,0,6.451176,-1.775289,16.981817,4.906843,6.901483,1.911660,15.904622,106.738312,67.566422,70.252190,87.389595,8.901093,19.045368,8.653675,14.363723,8.647318,13.840989,9.777966,13.503118,9.626499,14.995407,11.093836,14.633743,11.249552,15.467918,0,-0.01902,-0.01628,-0.02197,0.00312,0.00916,-0.01326,0.00364,0.00302,0.000000,6.040125,5.973401,-1.48677,0.11598,3.27768
0.039,0,0.000000,1,0,7.526330,1.871728,-1.351686,16.334333,4.559474,0,2.270460,18.069586,0,-9.231184,13.720021,0,0,0,0,0,1,0,6.452618,-1.162514,16.978168,4.905323,6.901402,1.596172,15.905432,106.422760,67.773003,70.098862,87.486961,8.900215,19.075304,8.653426,14.355907,8.649008,13.831308,9.782693,13.503350,9.623505,14.994802,11.092778,14.636782,11.246762,15.470996,0,-0.01806,-0.01266,-0.02132,0.00430,0.00987,-0.01371,0.00750,-0.00233,0.000000,6.038970,5.973698,-1.48788,0.10560,3.27806
0.040,0,0.000000,1,0,7.527494,1.871080,-1.320023,16.340302,4.554957,0,2.018422,18.071741,0,-9.165828,13.710711,0,0,0,0,0,1,0,6.454060,-0.549738,16.974520,4.903803,6.901321,1.280685,15.906241,106.107216,67.979584,69.945534,87.584328,8.899337,19.105242,8.653178,14.348091,8.650698,13.821628,9.787419,13.503584,9.620511,14.994196,11.091721,14.639820,11.243973,15.474073,0,-0.01739,-0.01279,-0.02127,0.00313,0.00967,-0.01414,0.00681,0.00046,0.000000,6.037815,5.974094,-1.48726,0.09363,3.27805
0.041,0,0.000000,1,0,7.528658,1.870432,-1.288361,16.346270,4.550441,0,1.766384,18.073896,0,-9.100471,13.701400,0,0,0,0,0,1,0,6.455502,0.063037,16.970871,4.902283,6.901240,0.965198,15.907051,105.791664,68.186165,69.792206,87.681694,8.898458,19.135178,8.652929,14.340276,8.652388,13.811947,9.792146,13.503817,9.617517,14.993589,11.090663,14.642859,11.241183,15.477151,0,-0.01815,-0.01730,-0.02205,0.00282,0.00864,-0.01324,0.00405,0.00266,0.000000,6.036660,5.974526,-1.49017,0.08449,3.27782
0.042,0,0.000000,1,0,7.529477,1.870374,-1.258609,16.349691,4.548593,0,1.517477,18.075451,0,-9.020077,13.692275,0,0,0,0,0,1,0,6.456748,0.741849,16.969151,4.901697,6.897742,0.687694,15.907655,105.586029,68.429047,69.585793,87.806770,8.883072,19.146372,8.652822,14.329983,8.655603,13.802370,9.797771,13.505499,9.614919,14.994260,11.089770,14.646333,11.239473,15.480568,0,-0.01871,0.00751,-0.02296,0.00292,0.00861,-0.01401,0.01411,0.00308,0.000000,6.035506,5.974918,-1.48672,0.09147,3.27749
0.043,0,0.000000,1,0,7.530090,1.870666,-1.229989,16.351603,4.548327,0,1.270426,18.076649,0,-8.930774,13.683262,0,0,0,0,0,1,0,6.457877,1.459777,16.968575,4.901665,6.892220,0.432691,15.908135,105.445496,68.693428,69.347939,87.948257,8.859092,19.146465,8.652797,14.318222,8.659724,13.792854,9.803928,13.508040,9.612554,14.995687,11.088975,14.650064,11.238402,15.484184,0,-0.01878,-0.01716,-0.02209,0.00257,0.00832,-0.01313,-0.00777,0.00438,0.000000,6.034353,5.975296,-1.48775,0.11004,3.27711
0.044,1,0.000000,1,0,7.530704,1.870958,-1.201369,16.353516,4.548060,0,1.023375,18.077848,0,-8.841471,13.674248,0,1,0,0,0,1,0,6.459007,2.177705,16.967999,4.901633,6.886699,0.177687,15.908617,105.304970,68.957802,69.110085,88.089745,8.835113,19.146557,8.652773,14.306462,8.663844,13.783339,9.810086,13.510582,9.610188,14.997113,11.088181,14.653794,11.237331,15.487801,0,-0.01831,-0.01150,-0.02037,0.00336,0.00718,-0.01403,0.01893,0.00316,0.000000,6.033200,5.975473,-1.48731,0.12067,3.27717
0.045,0,0.000000,1,0,7.531317,1.871250,-1.172749,16.355429,4.547794,0,0.776323,18.079046,0,-8.752168,13.665234,0,0,0,0,0,1,0,6.460136,2.895633,16.967422,4.901600,6.881177,-0.077317,15.909098,105.164444,69.222183,68.872231,88.231224,8.811132,19.146648,8.652748,14.294702,8.667965,13.773823,9.816243,13.513124,9.607823,14.998540,11.087386,14.657526,11.236260,15.491417,0,-0.01856,-0.01458,-0.02049,0.00412,0.00780,-0.01370,0.00346,0.00294,0.000000,6.032047,5.975578,-1.48856,0.12360,3.27748
0.046,0,0.000000,1,0,7.531647,1.876637,-1.153137,16.359699,4.547950,0,0.529790,18.079622,0,-8.644889,13.656352,0,0,0,0,0,1,0,6.461057,3.647411,16.969034,4.901668,6.879234,-0.320389,15.908774,104.696548,69.588905,68.726227,88.302383,8.795425,19.139000,8.652843,14.284871,8.670684,13.764001,9.822465,13.516431,9.606499,15.000768,11.086737,14.663460,11.234325,15.495579,0,-0.01925,-0.01478,-0.02216,0.00343,0.01026,-0.01238,0.00544,0.00421,0.000000,6.030837,5.975354,-1.48558,0.11891,3.27788
