"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
0.000,0,0.000000,5.130252,0.000000,0,4.187726,3.652791,5.771627,6.248295,-0.539004,5.159179,1.47644,0.09963
0.001,0,0.000000,5.128026,0.000000,0,4.188501,3.652187,5.769607,6.248762,-0.568397,5.158668,1.47385,0.09898
0.002,0,0.000000,5.126068,0.000000,0,4.189276,3.651584,5.767586,6.249228,-0.597790,5.158157,1.47522,0.10002
0.003,0,0.000000,5.124200,0.000000,0,4.190051,3.650980,5.765565,6.249694,-0.627182,5.157646,1.47575,0.10173
0.004,0,0.000000,5.122533,0.000000,0,4.190584,3.654049,5.763645,6.249077,-0.638966,5.156836,1.47697,0.10201
0.005,0,0.000000,5.120934,0.000000,0,4.191096,3.657429,5.761733,6.248368,-0.649260,5.156002,1.47675,0.10292
0.006,0,0.000000,5.119723,0.000000,0,4.191609,3.660808,5.759821,6.247659,-0.659554,5.155167,1.47606,0.10405
0.007,0,0.000000,5.118642,0.000000,0,4.192122,3.664187,5.757909,6.246951,-0.669849,5.154332,1.47568,0.10372
0.008,0,0.000000,5.118043,0.000000,0,4.193192,3.664873,5.755830,6.247434,-0.665880,5.153673,1.47720,0.10265
0.009,0,0.000000,5.117605,0.000000,0,4.194308,3.665332,5.753736,6.248017,-0.660704,5.153028,1.47491,0.10366
0.010,0,0.000000,5.117297,0.000000,0,4.195426,3.665791,5.751643,6.248601,-0.655528,5.152384,1.47537,0.10494
0.011,0,0.000000,5.117033,0.000000,0,4.196542,3.666249,5.749549,6.249185,-0.650353,5.151740,1.47804,0.10460
0.012,0,0.000000,5.116633,0.000000,0,4.193586,3.664732,5.747101,6.247387,-0.643256,5.150988,1.47758,0.10329
0.013,0,0.000000,5.116188,0.000000,0,4.190285,3.663048,5.744622,6.245388,-0.635996,5.150226,1.47385,0.10184
0.014,0,0.000000,5.115868,0.000000,0,4.186984,3.661364,5.742144,6.243388,-0.628737,5.149465,1.47621,0.10128
0.015,0,0.000000,5.115590,0.000000,0,4.183683,3.659680,5.739665,6.241388,-0.621478,5.148704,1.47751,0.10081
0.016,0,0.000000,5.115599,0.000000,0,4.178330,3.660511,5.737047,6.239983,-0.613857,5.148265,1.47568,0.10132
0.017,0,0.000000,5.115702,0.000000,0,4.172804,3.661555,5.734416,6.238628,-0.606205,5.147853,1.47690,0.10339
0.018,0,0.000000,5.115617,0.000000,0,4.167278,3.662598,5.731785,6.237274,-0.598553,5.147442,1.47743,0.10477
0.019,0,0.000000,5.115469,0.000000,0,4.161752,3.663642,5.729155,6.235919,-0.590901,5.147030,1.47415,0.10433
0.020,0,0.000000,5.114710,0.000000,0,4.162603,3.660847,5.726965,6.233851,-0.601751,5.146465,1.47614,0.10432
0.021,0,0.000000,5.113746,0.000000,0,4.163995,3.657727,5.724813,6.231724,-0.614166,5.145886,1.47453,0.10486
0.022,0,0.000000,5.112278,0.000000,0,4.165386,3.654607,5.722661,6.229596,-0.626582,5.145307,1.47621,0.10404
0.023,0,0.000000,5.110643,0.000000,0,4.166777,3.651488,5.720510,6.227468,-0.638997,5.144728,1.47705,0.10306
0.024,0,0.000000,5.108642,0.000000,0,4.166320,3.647560,5.719019,6.229839,-0.669659,5.144082,1.47614,0.10325
0.025,0,0.000000,5.106520,0.000000,0,4.165706,3.643564,5.717585,6.232590,-0.701866,5.143431,1.47514,0.10344
0.026,0,0.000000,5.103951,0.000000,0,4.165092,3.639568,5.716151,6.235340,-0.734072,5.142779,1.47827,0.10266
0.027,0,0.000000,5.101234,0.000000,0,4.164477,3.635572,5.714717,6.238091,-0.766279,5.142128,1.47690,0.10129
0.028,0,0.000000,5.097958,0.000000,0,4.160171,3.632344,5.713485,6.239021,-0.823707,5.141484,1.47491,0.10041
0.029,0,0.000000,5.094494,0.000000,0,4.155551,3.629180,5.712269,6.239797,-0.883270,5.140841,1.47461,0.09990
0.030,0,2.240788,5.090387,0.000000,0,4.150931,3.626017,5.711054,6.240573,-0.942832,5.140199,1.47202,0.09872
0.031,1,5.228505,5.086066,0.000000,0,4.146312,3.622854,5.709839,6.241349,-1.002395,5.139556,1.47598,0.09739
0.032,1,5.974751,5.081060,0.000000,0,4.144329,3.619494,5.708621,6.240906,-1.083925,5.138474,1.47522,0.09667
0.033,1,5.973841,5.075828,0.000000,0,4.142569,3.616117,5.707402,6.240360,-1.167315,5.137356,1.47499,0.09664
0.034,1,5.972979,5.069991,0.000000,0,4.140809,3.612740,5.706184,6.239813,-1.250704,5.136237,1.47476,0.09655
0.035,1,5.972134,5.063952,0.000000,0,4.139049,3.609363,5.704965,6.239267,-1.334093,5.135118,1.47461,0.09762
0.036,1,5.971541,5.057438,0.000000,0,4.137095,3.608847,5.703882,6.239639,-1.431867,5.133615,1.47873,0.10004
0.037,1,5.971031,5.050765,0.000000,0,4.135126,3.608573,5.702811,6.240088,-1.530858,5.132079,1.47377,0.10146
0.038,1,5.970881,5.043832,0.000000,0,4.133156,3.608298,5.701739,6.240538,-1.629849,5.130543,1.47453,0.10133
0.039,1,5.970849,5.036812,0.000000,0,4.131186,3.608024,5.700667,6.240987,-1.728840,5.129006,1.47583,0.10174
0.040,1,5.971057,5.029700,0.000000,0,4.127750,3.608181,5.700130,6.241471,-1.829276,5.127185,1.47476,0.10322
0.041,1,5.971346,5.022558,0.000000,0,4.124189,3.608374,5.699637,6.241957,-1.929834,5.125339,1.47491,0.10369
0.042,1,5.971114,5.015296,0.000000,0,4.120629,3.608567,5.699144,6.242444,-2.030392,5.123493,1.47652,0.10294
0.043,1,5.970709,5.007995,0.000000,0,4.117068,3.608760,5.698652,6.242930,-2.130950,5.121647,1.47476,0.10288
0.044,1,5.969322,5.000534,0.000000,0,4.116301,3.607681,5.698318,6.239974,-2.226741,5.119204,1.47514,0.10352
0.045,1,5.967608,4.993020,0.000000,0,4.115770,3.606493,5.697998,6.236726,-2.322128,5.116710,1.47659,0.10329
0.046,1,5.965758,4.985384,0.000000,0,4.115239,3.605306,5.697678,6.233479,-2.417515,5.114216,1.47675,0.10226
0.047,1,5.963861,4.977708,0.000000,0,4.114708,3.604119,5.697357,6.230231,-2.512902,5.111722,1.47636,0.10178
0.048,1,5.962499,4.969961,0.000000,0,4.115896,3.604317,5.697073,6.227929,-2.606119,5.108923,1.47568,0.10152
0.049,1,5.961314,4.962190,0.000000,0,4.117229,3.604633,5.696791,6.225707,-2.699152,5.106098,1.47575,0.09931
0.050,1,5.960016,4.954391,0.000000,0,4.118562,3.604949,5.696510,6.223485,-2.792185,5.103273,1.47537,0.09816
0.051,1,5.958680,4.946583,0.000000,0,4.119895,3.605265,5.696228,6.221262,-2.885218,5.100449,1.47720,0.09981
0.052,1,5.956806,4.938744,0.000000,0,4.118579,3.600488,5.696129,6.217919,-2.981367,5.097641,1.47568,0.10148
0.053,1,5.954753,4.930893,0.000000,0,4.117039,3.595280,5.696045,6.214482,-3.077780,5.094836,1.47591,0.10128
0.054,1,5.953218,4.922868,0.000000,0,4.115499,3.590072,5.695961,6.211044,-3.174193,5.092030,1.47644,0.10171
0.055,1,5.951854,4.914785,0.000000,0,4.113959,3.584864,5.695878,6.207606,-3.270606,5.089224,1.47614,0.10374
0.056,1,5.951774,4.906416,0.000000,0,4.113655,3.582041,5.695698,6.208413,-3.366845,5.085825,1.47537,0.10484
0.057,1,5.952122,4.897952,0.000000,0,4.113454,3.579420,5.695510,6.209578,-3.463069,5.082377,1.47636,0.10425
0.058,1,5.952737,4.889277,0.000000,0,4.113254,3.576799,5.695322,6.210742,-3.559294,5.078928,1.47614,0.10340
0.059,1,5.953442,4.880530,0.000000,0,4.113054,3.574178,5.695134,6.211907,-3.655518,5.075479,1.47629,0.10294
0.060,1,5.953587,4.871715,0.000000,0,4.114760,3.574174,5.694757,6.212554,-3.743558,5.071442,1.47270,0.10242
0.061,1,5.953546,4.862875,0.000000,0,4.116628,3.574390,5.694365,6.213157,-3.830906,5.067355,1.47537,0.10223
0.062,1,5.953759,4.854204,0.000000,0,4.118496,3.574607,5.693972,6.213760,-3.918255,5.063268,1.47636,0.10226
0.063,1,5.954058,4.845589,0.000000,0,4.120364,3.574823,5.693579,6.214363,-4.005603,5.059182,1.47552,0.10227
0.064,1,5.955143,4.837388,0.000000,0,4.119596,3.576560,5.693228,6.216661,-4.072237,5.054938,1.47537,0.10135
0.065,1,5.956492,4.829325,0.000000,0,4.118606,3.578424,5.692880,6.219104,-4.137119,5.050681,1.47446,0.10027
0.066,1,5.957310,4.821887,0.000000,0,4.117615,3.580289,5.692532,6.221546,-4.202002,5.046424,1.47583,0.10130
0.067,1,5.957952,4.814658,0.000000,0,4.116625,3.582154,5.692184,6.223989,-4.266884,5.042168,1.47835,0.10253
0.068,1,5.957104,4.808175,0.000000,0,4.116284,3.581012,5.691703,6.221946,-4.297911,5.037779,1.47499,0.10192
0.069,1,5.955761,4.801939,0.000000,0,4.115998,3.579615,5.691211,6.219524,-4.326074,5.033380,1.47507,0.10195
0.070,1,5.954196,4.796310,0.000000,0,4.115712,3.578218,5.690718,6.217102,-4.354238,5.028980,1.47865,0.10356
0.071,1,5.952557,4.790884,0.000000,0,4.115426,3.576821,5.690226,6.214680,-4.382401,5.024581,1.47552,0.10479
0.072,1,5.951856,4.785959,0.000000,0,4.115571,3.582140,5.689818,6.214592,-4.380588,5.019982,1.47522,0.10523
0.073,1,5.951469,4.781203,0.000000,0,4.115753,3.588028,5.689419,6.214700,-4.376239,5.015366,1.47621,0.10555
0.074,1,5.951527,4.777119,0.000000,0,4.115934,3.593915,5.689019,6.214808,-4.371891,5.010750,1.47400,0.10551
0.075,1,5.951734,4.773260,0.000000,0,4.116116,3.599803,5.688620,6.214917,-4.367542,5.006135,1.47499,0.10432
0.076,1,5.951770,4.770247,0.000000,0,4.116239,3.602828,5.688248,6.215059,-4.329386,5.001680,1.47675,0.10249
0.077,1,5.951750,4.767515,0.000000,0,4.116356,3.605611,5.687879,6.215205,-4.288371,4.997240,1.47545,0.10228
0.078,1,5.951562,4.765651,0.000000,0,4.116474,3.608394,5.687509,6.215351,-4.247355,4.992800,1.47667,0.10328
0.079,1,5.951319,4.764075,0.000000,0,4.116591,3.611177,5.687140,6.215496,-4.206340,4.988359,1.47621,0.10346
0.080,1,5.951054,4.763305,0.000000,0,4.118005,3.611038,5.686782,6.215542,-4.135601,4.984243,1.47667,0.10428
0.081,1,5.950781,4.762803,0.000000,0,4.119527,3.610651,5.686426,6.215580,-4.062346,4.980155,1.47606,0.10538
0.082,1,5.950712,4.762883,0.000000,0,4.121050,3.610265,5.686070,6.215618,-3.989092,4.976068,1.47690,0.10572
0.083,1,5.950709,4.763158,0.000000,0,4.122573,3.609878,5.685714,6.215656,-3.915838,4.971980,1.47575,0.10594
0.084,1,5.950908,4.763881,0.000000,0,4.123369,3.611543,5.685473,6.215792,-3.819283,4.967967,1.47545,0.10632
0.085,1,5.951172,4.764752,0.000000,0,4.124104,3.613381,5.685242,6.215937,-3.720757,4.963961,1.47606,0.10626
0.086,1,5.950888,4.766304,0.000000,0,4.124838,3.615219,5.685011,6.216082,-3.622230,4.959955,1.47629,0.10492
0.087,1,5.950419,4.768083,0.000000,0,4.125573,3.617058,5.684780,6.216226,-3.523704,4.955949,1.47629,0.10287
0.088,1,5.948932,4.770689,0.000000,0,4.124298,3.616936,5.684583,6.212876,-3.406064,4.952678,1.47614,0.10151
0.089,1,5.947104,4.773571,0.000000,0,4.122853,3.616648,5.684390,6.209230,-3.286807,4.949469,1.47568,0.10098
0.090,1,5.945100,4.776943,0.000000,0,4.121408,3.616360,5.684196,6.205584,-3.167551,4.946259,1.47591,0.10001
0.091,1,5.943036,4.780478,0.000000,0,4.119962,3.616073,5.684002,6.201938,-3.048294,4.943050,1.47530,0.09872
0.092,1,5.941484,4.784186,0.000000,0,4.113670,3.618414,5.683992,6.199040,-2.924834,4.940288,1.47682,0.10002
0.093,1,5.940104,4.787951,0.000000,0,4.106968,3.620978,5.683997,6.196206,-2.801018,4.937563,1.47598,0.10195
0.094,1,5.938669,4.791921,0.000000,0,4.100266,3.623542,5.684002,6.193371,-2.677202,4.934839,1.47568,0.10184
0.095,1,5.937216,4.795960,0.000000,0,4.093564,3.626105,5.684008,6.190537,-2.553385,4.932115,1.47522,0.10209
0.096,1,5.935238,4.800299,0.000000,0,4.089162,3.626019,5.684034,6.186379,-2.420421,4.929615,1.47568,0.10345
0.097,1,5.933085,4.804739,0.000000,0,4.084955,3.625709,5.684062,6.182109,-2.286683,4.927133,1.47469,0.10373
0.098,1,5.930984,4.809561,0.000000,0,4.080747,3.625398,5.684090,6.177840,-2.152946,4.924652,1.47598,0.10178
0.099,1,5.928899,4.814509,0.000000,0,4.076540,3.625088,5.684118,6.173570,-2.019207,4.922171,1.47621,0.10178
0.100,1,5.927382,4.819847,0.000000,0,4.076029,3.622758,5.684151,6.171042,-1.884806,4.920498,1.47591,0.10331
0.101,1,5.926056,4.825315,0.000000,0,4.075832,3.620258,5.684185,6.168662,-1.750347,4.918893,1.47148,0.10339
0.102,1,5.925010,4.830963,0.000000,0,4.075634,3.617758,5.684217,6.166282,-1.615889,4.917289,1.47575,0.10249
0.103,1,5.924059,4.836672,0.000000,0,4.075437,3.615257,5.684251,6.163901,-1.481431,4.915684,1.47423,0.10211
0.104,1,3.702388,4.842407,0.000000,0,4.074825,3.614442,5.684199,6.162676,-1.348042,4.914384,1.47606,0.10212
0.105,0,0.740478,4.848151,0.000000,0,4.074177,3.613770,5.684140,6.161549,-1.214744,4.913110,1.47591,0.09108
0.106,0,0.000000,4.854057,0.000000,0,4.073529,3.613098,5.684081,6.160422,-1.081446,4.911836,1.47530,0.05438
0.107,0,0.000000,4.860017,0.000000,0,4.072882,3.612427,5.684022,6.159294,-0.948147,4.910561,1.47598,0.03821
0.108,0,0.000000,4.866207,0.000000,0,4.069874,3.610064,5.684065,6.160559,-0.819236,4.909871,1.47659,0.05396
0.109,0,0.000000,4.872474,0.000000,0,4.066666,3.607558,5.684117,6.162026,-0.690696,4.909229,1.47346,0.07131
0.110,0,0.000000,4.878648,0.000000,0,4.063458,3.605053,5.684169,6.163494,-0.562156,4.908588,1.47530,0.08512
0.111,0,0.000000,4.884791,0.000000,0,4.060251,3.602548,5.684221,6.164961,-0.433616,4.907947,1.47507,0.09597
0.112,0,0.000000,4.890572,0.000000,0,4.064730,3.602177,5.684179,6.164053,-0.327182,4.907855,1.47568,0.10272
0.113,0,0.000000,4.896232,0.000000,0,4.069860,3.601987,5.684130,6.162944,-0.222618,4.907809,1.47598,0.10498
0.114,0,0.000000,4.901657,0.000000,0,4.074989,3.601797,5.684081,6.161835,-0.118055,4.907764,1.47537,0.10528
0.115,0,0.000000,4.907002,0.000000,0,4.080119,3.601607,5.684032,6.160726,-0.013491,4.907719,1.47568,0.10580
0.116,0,0.000000,4.912233,0.000000,0,4.088039,3.601193,5.684134,6.158557,0.077163,4.907969,1.47499,0.10547
0.117,0,0.000000,4.917425,0.000000,0,4.096194,3.600760,5.684250,6.156298,0.166639,4.908244,1.47545,0.10640
0.118,0,0.000000,4.922356,0.000000,0,4.104350,3.600327,5.684365,6.154038,0.256116,4.908519,1.47545,0.10946
0.119,0,0.000000,4.927199,0.000000,0,4.112506,3.599894,5.684481,6.151779,0.345592,4.908793,1.47575,0.11141
0.120,0,0.000000,4.931652,0.000000,0,4.119825,3.598607,5.684502,6.150789,0.414238,4.909350,1.47514,0.11068
0.121,0,0.000000,4.935975,0.000000,0,4.127074,3.597248,5.684514,6.149906,0.481122,4.909930,1.47575,0.10932
0.122,0,0.000000,4.939979,0.000000,0,4.134323,3.595888,5.684527,6.149024,0.548006,4.910510,1.47575,0.10866
0.123,0,0.000000,4.943876,0.000000,0,4.141572,3.594529,5.684540,6.148141,0.614890,4.911090,1.47728,0.10832
0.124,0,0.000000,4.947565,0.000000,0,4.142993,3.594561,5.684260,6.149412,0.670668,4.911729,1.47453,0.10936
0.125,0,0.000000,4.951184,0.000000,0,4.143922,3.594711,5.683957,6.150866,0.725507,4.912373,1.47423,0.11149
0.126,0,0.000000,4.954710,0.000000,0,4.144851,3.594860,5.683652,6.152319,0.780346,4.913017,1.47964,0.11179
0.127,0,0.000000,4.958204,0.000000,0,4.145779,3.595010,5.683349,6.153773,0.835184,4.913661,1.47598,0.10966
0.128,0,0.000000,4.961628,0.000000,0,4.143530,3.592702,5.683079,6.154091,0.875925,4.914734,1.47499,0.10855
0.129,0,0.000000,4.965029,0.000000,0,4.141012,3.590186,5.682813,6.154313,0.915473,4.915844,1.47430,0.10804
0.130,0,0.000000,4.968103,0.000000,0,4.138494,3.587670,5.682547,6.154534,0.955020,4.916954,1.47598,0.10447
0.131,0,0.000000,4.971069,0.000000,0,4.135976,3.585154,5.682281,6.154756,0.994568,4.918064,1.47560,0.10263
0.132,0,0.000000,4.973535,0.000000,0,4.138717,3.585597,5.681886,6.146781,1.017020,4.919114,1.47423,0.10458
0.133,0,0.000000,4.975834,0.000000,0,4.141903,3.586290,5.681480,6.138113,1.038025,4.920159,1.47575,0.10632
0.134,0,0.000000,4.977887,0.000000,0,4.145090,3.586983,5.681075,6.129446,1.059031,4.921204,1.47614,0.10656
0.135,0,0.000000,4.979858,0.000000,0,4.148276,3.587677,5.680669,6.120778,1.080037,4.922249,1.47568,0.10695
0.136,0,0.000000,4.981760,0.000000,0,4.154787,3.588712,5.680214,6.114156,1.088261,4.923517,1.47568,0.10775
0.137,0,0.000000,4.983639,0.000000,0,4.161579,3.589775,5.679754,6.107707,1.095403,4.924804,1.47415,0.10747
0.138,0,0.000000,4.985140,0.000000,0,4.168371,3.590838,5.679295,6.101258,1.102546,4.926092,1.47560,0.10609
0.139,0,0.000000,4.986515,0.000000,0,4.175162,3.591902,5.678835,6.094810,1.109689,4.927379,1.47507,0.10468
0.140,0,0.000000,4.987280,0.000000,0,4.180433,3.592567,5.678351,6.106227,1.098598,4.928461,1.47614,0.10269
0.141,0,0.000000,4.987842,0.000000,0,4.185575,3.593199,5.677865,6.119156,1.085964,4.929526,1.47476,0.10063
0.142,0,0.000000,4.988091,0.000000,0,4.190717,3.593831,5.677379,6.132084,1.073330,4.930591,1.47606,0.09990
0.143,0,0.000000,4.988236,0.000000,0,4.195859,3.594463,5.676892,6.145013,1.060696,4.931656,1.47591,0.10187
0.144,0,0.000000,4.988375,0.000000,0,4.201336,3.595581,5.676500,6.139009,1.045031,4.932652,1.47751,0.10359
0.145,0,0.000000,4.988511,0.000000,0,4.206841,3.596740,5.676115,6.131402,1.029109,4.933642,1.47644,0.10233
0.146,0,0.000000,4.988656,0.000000,0,4.212345,3.597898,5.675731,6.123796,1.013187,4.934632,1.47560,0.10254
0.147,0,0.000000,4.988803,0.000000,0,4.217850,3.599057,5.675346,6.116189,0.997265,4.935622,1.47583,0.10515
0.148,0,0.000000,4.988923,0.000000,0,4.219081,3.599054,5.674926,6.122803,0.978701,4.936701,1.47652,0.10616
0.149,0,0.000000,4.989033,0.000000,0,4.219951,3.598952,5.674502,6.130620,0.959913,4.937788,1.47522,0.10532
0.150,0,0.000000,4.989097,0.000000,0,4.220820,3.598851,5.674079,6.138436,0.941125,4.938874,1.47530,0.10487
0.151,0,0.000000,4.989145,0.000000,0,4.221691,3.598749,5.673656,6.146253,0.922337,4.939960,1.47476,0.10475
0.152,0,0.000000,4.989206,0.000000,0,4.222620,3.597439,5.673308,6.124921,0.911848,4.940745,1.47484,0.10381
0.153,0,0.000000,4.989272,0.000000,0,4.223556,3.596027,5.672966,6.101123,0.902060,4.941504,1.47469,0.10226
0.154,0,0.000000,4.989645,0.000000,0,4.224491,3.594614,5.672625,6.077325,0.892273,4.942264,1.47568,0.10222
0.155,0,0.000000,4.990121,0.000000,0,4.225426,3.593201,5.672283,6.053527,0.882485,4.943023,1.47415,0.10315
0.156,0,0.000000,4.991152,0.000000,0,4.236629,3.593751,5.671974,6.031844,0.894112,4.943808,1.47476,0.10241
0.157,0,0.000000,4.992369,0.000000,0,4.248701,3.594468,5.671668,6.010339,0.907550,4.944595,1.47690,0.10168
0.158,0,0.000000,4.994107,0.000000,0,4.260773,3.595184,5.671361,5.988835,0.920989,4.945382,1.47346,0.10385
0.159,0,0.000000,4.996019,0.000000,0,4.272844,3.595900,5.671055,5.967330,0.934427,4.946169,1.47736,0.10569
0.160,0,0.000000,4.998400,0.000000,0,4.269642,3.596342,5.670877,5.956625,0.968893,4.947055,1.47644,0.10524
0.161,0,0.000000,5.000937,0.000000,0,4.265149,3.596760,5.670709,5.946832,1.005137,4.947949,1.47659,0.10506
0.162,0,0.000000,5.003998,0.000000,0,4.260654,3.597178,5.670541,5.937040,1.041382,4.948843,1.47552,0.10551
0.163,0,0.000000,5.007234,0.000000,0,4.256160,3.597597,5.670373,5.927248,1.077626,4.949737,1.47568,0.10479
0.164,0,0.000000,5.011015,0.000000,0,4.255993,3.596100,5.670241,5.917954,1.135574,4.950720,1.47682,0.10334
0.165,0,0.000000,5.014977,0.000000,0,4.256192,3.594441,5.670112,5.908703,1.195357,4.951710,1.47720,0.10256
0.166,0,0.000000,5.019333,0.000000,0,4.256391,3.592783,5.669982,5.899451,1.255141,4.952701,1.47652,0.10115
0.167,0,0.000000,5.023820,0.000000,0,4.256589,3.591124,5.669853,5.890200,1.314924,4.953691,1.47728,0.09872
0.168,0,0.000000,5.028537,0.000000,0,4.253049,3.591521,5.669767,5.888496,1.375997,4.955240,1.47621,0.09830
0.169,0,0.000000,5.033329,0.000000,0,4.249193,3.592091,5.669684,5.887430,1.437178,4.956837,1.48003,0.10054
0.170,0,0.000000,5.038243,0.000000,0,4.245337,3.592661,5.669601,5.886364,1.498360,4.958433,1.47774,0.10229
0.171,0,0.000000,5.043198,0.000000,0,4.241481,3.593231,5.669518,5.885299,1.559542,4.960029,1.47606,0.10220
0.172,0,0.000000,5.048247,0.000000,0,4.236705,3.593259,5.669443,5.879087,1.624085,4.961800,1.47644,0.10344
0.173,0,0.000000,5.053329,0.000000,0,4.231852,3.593240,5.669368,5.872439,1.688913,4.963586,1.47758,0.10584
0.174,0,0.000000,5.058701,0.000000,0,4.226998,3.593222,5.669293,5.865792,1.753740,4.965372,1.47545,0.10646
0.175,0,0.000000,5.064170,0.000000,0,4.222145,3.593203,5.669218,5.859144,1.818568,4.967158,1.47285,0.10533
0.176,0,0.000000,5.070094,0.000000,0,4.218428,3.593402,5.669159,5.856886,1.899087,4.969075,1.47522,0.10451
0.177,0,0.000000,5.076170,0.000000,0,4.214806,3.593619,5.669103,5.855000,1.980934,4.971003,1.46965,0.07815
0.178,0,0.000000,5.082640,0.000000,0,4.211185,3.593836,5.669046,5.853113,2.062781,4.972930,1.46622,0.01436
0.179,0,0.000000,5.089241,0.000000,0,4.207563,3.594053,5.668989,5.851226,2.144628,4.974858,1.46294,-0.03189
0.180,0,0.000000,5.096253,0.000000,0,4.203863,3.593832,5.669010,5.856277,2.249547,4.976756,1.45882,-0.01524
0.181,0,0.000000,5.103403,0.000000,0,4.200156,3.593574,5.669037,5.861916,2.356419,4.978650,1.45500,0.02884
0.182,0,0.000000,5.111353,0.000000,0,4.196449,3.593316,5.669064,5.867555,2.463290,4.980545,1.44859,0.06194
0.183,0,0.000000,5.119571,0.000000,0,4.192741,3.593057,5.669091,5.873194,2.570161,4.982440,1.44058,0.08232
0.184,0,0.000000,5.128859,0.000000,0,4.194497,3.593889,5.669193,5.873610,2.704377,4.985141,1.43600,0.09597
0.185,0,0.000000,5.138504,0.000000,0,4.196715,3.594814,5.669302,5.873584,2.840906,4.987911,1.43021,0.10567
0.186,0,0.000000,5.148889,0.000000,0,4.198933,3.595738,5.669410,5.873559,2.977436,4.990681,1.42014,0.11108
0.187,0,0.000000,5.159520,0.000000,0,4.201150,3.596663,5.669518,5.873533,3.113965,4.993451,1.41388,0.11225
0.188,0,0.000000,5.170475,0.000000,0,4.204231,3.596262,5.669569,5.871228,3.253050,4.997020,1.40610,0.10117
0.189,0,0.000000,5.181538,0.000000,0,4.207385,3.595748,5.669615,5.868729,3.392351,5.000657,1.39221,0.10394
0.190,0,0.000000,5.192608,0.000000,0,4.210538,3.595234,5.669661,5.866230,3.531652,5.004293,1.37993,0.11672
0.191,0,0.000000,5.203681,0.000000,0,4.213692,3.594720,5.669706,5.863732,3.670953,5.007930,1.37123,0.11906
0.192,0,0.000000,5.214496,1.466278,0,4.219368,3.594498,5.669912,5.864470,3.793550,5.011932,1.35986,0.12096
0.193,0,0.000000,5.225224,3.421316,1,4.225257,3.594300,5.670132,5.865482,3.914734,5.015965,1.34926,0.12433
0.194,0,0.000000,5.235532,3.912365,1,4.231147,3.594102,5.670351,5.866495,4.035917,5.019999,1.33835,0.12374
0.195,0,0.000000,5.245699,3.915419,1,4.237037,3.593904,5.670570,5.867507,4.157101,5.024032,1.32835,0.12085
0.196,0,0.000000,5.255337,3.918016,1,4.240516,3.594894,5.671034,5.864607,4.247338,5.028488,1.31050,0.12158
0.197,0,0.000000,5.264797,3.920461,1,4.243792,3.595984,5.671518,5.861377,4.334957,5.032980,1.29395,0.12260
0.198,0,0.000000,5.273722,3.922430,1,4.247067,3.597074,5.672002,5.858147,4.422576,5.037472,1.27945,0.11913
0.199,0,0.000000,5.282468,3.924241,1,4.250343,3.598164,5.672486,5.854916,4.510195,5.041964,1.26572,0.11798
0.200,0,0.000000,5.290700,3.925754,1,4.254416,3.597131,5.674288,5.854060,4.569676,5.046698,1.25259,0.12068
0.201,0,0.000000,5.298760,3.927169,1,4.258556,3.595917,5.676202,5.853405,4.626778,5.051451,1.23535,0.12137
0.202,0,0.000000,5.306347,3.928668,1,4.262697,3.594703,5.678116,5.852749,4.683879,5.056205,1.22505,0.11957
0.203,0,0.000000,5.313775,3.930195,1,4.266837,3.593489,5.680030,5.852094,4.740980,5.060958,1.20247,0.11735
0.204,0,0.000000,5.320785,3.932066,1,4.271004,3.593316,5.683925,5.855171,4.776886,5.065822,1.17989,0.11614
0.205,0,0.000000,5.327656,3.934052,1,4.275174,3.593230,5.687987,5.858562,4.811000,5.070694,1.16333,0.07557
0.206,0,0.000000,5.334201,3.936142,1,4.279343,3.593144,5.692050,5.861955,4.845114,5.075567,1.14731,-0.00425
0.207,0,0.000000,5.340638,3.938267,1,4.283513,3.593058,5.696112,5.865346,4.879228,5.080439,1.13235,-0.06070
0.208,0,0.000000,5.346858,3.940212,1,4.288599,3.591441,5.702382,5.864481,4.900601,5.085447,1.11206,-0.07907
0.209,0,0.000000,5.353005,3.942096,1,4.293764,3.589695,5.708837,5.863256,4.920896,5.090466,1.09901,-0.04661
0.210,0,0.000000,5.359069,3.943664,1,4.298928,3.587949,5.715293,5.862030,4.941192,5.095486,1.07292,0.01150
0.211,0,0.000000,5.365104,3.945127,1,4.304093,3.586202,5.721749,5.860805,4.961487,5.100505,1.04401,0.05378
0.212,0,0.000000,5.371131,3.946642,1,4.309827,3.585495,5.729595,5.859613,4.979426,5.105516,1.02539,0.08282
0.213,0,0.000000,5.377156,3.948174,1,4.315609,3.584875,5.737559,5.858424,4.997166,5.110528,1.00662,0.10280
0.214,0,0.000000,5.383060,3.951587,1,4.321392,3.584255,5.745523,5.857235,5.014906,5.115539,0.98724,0.11226
0.215,0,0.000000,5.388922,3.955627,1,4.327174,3.583635,5.753487,5.856046,5.032646,5.120549,0.96672,0.11860
0.216,0,0.000000,5.394556,3.962243,1,4.340197,3.583618,5.762949,5.855903,5.043718,5.125445,0.94902,0.12322
0.217,0,0.000000,5.400113,3.969717,1,4.353832,3.583652,5.772538,5.855848,5.054225,5.130331,0.90988,0.12242
