"Time","v3 L COP","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v1 xCoM","42 CoMy (cm)","3 Platform","2 Trdml"
1.409,0.000000,0.000000,0,18.386290,15.718847,0,19.871010,15.758197,5.152021,5.130977,1.47124,0.08816
1.410,0.000000,0.000000,0,18.376585,15.748021,0,19.873657,15.749344,5.156981,5.131310,1.46993,0.07887
1.411,0.000000,0.000000,0,18.366283,15.779315,0,19.874147,15.740599,5.162461,5.131914,1.46915,0.09257
1.412,0.000000,0.000000,0,18.355875,15.810989,0,19.874250,15.731873,5.167967,5.132567,1.46790,0.12140
1.413,0.000000,0.000000,0,18.345465,15.842664,0,19.874355,15.723146,5.174043,5.133220,1.46469,0.12679
1.414,0.000000,0.000000,0,18.335056,15.874338,0,19.874458,15.714420,5.180147,5.133873,1.46667,0.11998
1.415,0.000000,0.000000,0,18.316460,15.906938,0,19.872232,15.705650,5.186861,5.135102,1.46630,0.11103
1.416,0.000000,0.000000,0,18.296398,15.939704,0,19.869591,15.696873,5.193604,5.136433,1.46596,0.09960
1.417,2.829891,0.000000,0,18.276335,15.972469,1,19.866947,15.688096,5.200689,5.137764,1.46364,0.08849
1.418,5.796233,0.000000,0,18.256273,16.005236,1,19.864305,15.679318,5.207790,5.139096,1.46221,0.08256
1.419,5.934440,0.000000,0,18.236628,16.038136,1,19.859802,15.670556,5.214919,5.140879,1.45863,0.10968
1.420,5.936280,0.000000,0,18.217058,16.071062,1,19.854965,15.661797,5.222048,5.142744,1.45071,0.12253
1.421,5.938621,0.000000,0,18.197487,16.103987,1,19.850130,15.653036,5.229102,5.144608,1.45084,0.12458
1.422,5.940986,0.000000,0,18.177917,16.136911,1,19.845293,15.644277,5.236151,5.146473,1.44973,0.11994
1.423,5.941021,0.000000,0,18.159452,16.169212,1,19.838524,15.635385,5.243084,5.148654,1.44302,0.10916
1.424,5.940944,0.000000,0,18.141188,16.201401,1,19.831406,15.626468,5.250011,5.150892,1.43834,0.09741
1.425,5.939463,0.000000,0,18.122923,16.233589,1,19.824289,15.617552,5.256789,5.153131,1.43330,0.08588
1.426,5.937913,0.000000,0,18.104658,16.265778,1,19.817171,15.608635,5.263559,5.155369,1.42503,0.08482
1.427,5.936633,0.000000,0,18.114029,16.295607,1,19.808262,15.599449,5.270125,5.158034,1.41182,0.09507
1.428,5.935365,0.000000,0,18.128355,16.325012,1,19.799032,15.590215,5.276680,5.160776,1.40508,0.11058
1.429,5.934374,0.000000,0,18.142681,16.354418,1,19.789803,15.580981,5.282860,5.163518,1.39669,0.12081
1.430,5.933396,0.000000,0,18.157007,16.383825,1,19.780573,15.571747,5.289022,5.166261,1.38947,0.12263
1.431,5.932365,0.000000,0,18.171328,16.410202,1,19.771069,15.562433,5.294661,5.169114,1.38185,0.11718
1.432,5.931331,0.000000,0,18.185644,16.436037,1,19.761515,15.553106,5.300274,5.171988,1.37222,0.10940
1.433,5.930603,0.000000,0,18.199963,16.461870,1,19.751963,15.543779,5.305494,5.174860,1.36225,0.10201
1.434,5.929889,0.000000,0,18.214279,16.487705,1,19.742409,15.534452,5.310694,5.177734,1.35141,0.09152
1.435,5.929758,0.000000,0,18.228907,16.510435,1,19.732595,15.525018,5.315654,5.180811,1.33229,0.08216
1.436,5.929655,0.000000,0,18.243589,16.532610,1,19.722736,15.515565,5.320602,5.183925,1.32080,0.07454
1.437,5.929068,0.000000,0,18.258272,16.554783,1,19.712875,15.506112,5.325195,5.187039,1.30748,0.09846
1.438,5.928457,0.000000,0,18.272955,16.576958,1,19.703016,15.496659,5.329771,5.190153,1.29884,0.11109
1.439,5.926361,0.000000,0,18.287327,16.596077,1,19.692921,15.486711,5.333846,5.193390,1.28485,0.11812
1.440,5.924194,0.000000,0,18.301643,16.614647,1,19.682781,15.476673,5.337896,5.196650,1.27054,0.12022
1.441,5.921701,0.000000,0,18.315960,16.633219,1,19.672644,15.466636,5.341526,5.199909,1.25930,0.12073
1.442,5.919194,0.000000,0,18.330276,16.651789,1,19.662506,15.456598,5.345134,5.203168,1.23524,0.11479
1.443,5.917795,0.000000,0,18.344549,16.667484,1,19.652483,15.446509,5.348438,5.206322,1.21430,0.10601
1.444,5.916449,0.000000,0,18.358812,16.682663,1,19.642483,15.436412,5.351728,5.209458,1.20139,0.09721
1.445,5.915965,0.000000,0,18.373077,16.697842,1,19.632481,15.426314,5.354707,5.212594,1.18849,0.08543
1.446,5.915522,0.000000,0,18.387341,16.713020,1,19.622478,15.416216,5.357670,5.215729,1.17401,0.08453
1.447,5.915309,0.000000,0,18.401611,16.725817,1,19.611996,15.405935,5.360269,5.218907,1.15612,0.10336
1.448,5.915107,0.000000,0,18.415882,16.738184,1,19.601427,15.395622,5.362851,5.222092,1.13104,0.12462
1.449,5.915014,0.000000,0,18.430153,16.750553,1,19.590858,15.385308,5.364957,5.225277,1.10540,0.12423
1.450,5.914925,0.000000,0,18.444424,16.762920,1,19.580288,15.374995,5.367040,5.228462,1.08773,0.11672
1.451,5.914827,0.000000,0,18.458517,16.773108,1,19.569345,15.364617,5.368559,5.231481,1.07159,0.10975
1.452,5.914728,0.000000,0,18.472580,16.782904,1,19.558336,15.354228,5.370052,5.234470,1.05356,0.09766
1.453,5.913831,0.000000,0,18.486643,16.792700,1,19.547327,15.343839,5.371077,5.237459,1.03977,0.08556
1.454,5.912896,0.000000,0,18.500704,16.802496,1,19.536318,15.333449,5.372079,5.240448,1.01695,0.09106
1.455,5.910499,0.000000,0,18.514557,16.809906,1,19.524727,15.322823,5.372674,5.243484,0.99818,0.12085
1.456,5.908031,0.000000,0,18.528370,16.816889,1,19.513031,15.312153,5.373250,5.246529,0.96827,0.12783
1.457,5.904938,0.000000,0,18.542185,16.823870,1,19.501333,15.301484,5.373076,5.249573,0.93967,0.12136
1.458,5.901814,0.000000,0,18.555998,16.830853,1,19.489637,15.290815,5.372865,5.252617,0.91935,0.11137
1.459,5.899124,0.000000,0,18.570042,16.835253,1,19.478104,15.279843,5.371555,5.255236,0.90059,0.09718
1.460,5.896455,0.000000,0,18.584126,16.839190,1,19.466599,15.268817,5.370192,5.257779,0.88015,0.08340
1.461,5.894256,0.000000,0,18.598209,16.843128,1,19.455095,15.257791,5.367920,5.260322,0.86011,0.08684
1.462,5.892081,0.000000,0,18.612293,16.847065,1,19.443590,15.246764,5.365605,5.262864,0.82894,0.11731
1.463,5.890072,0.000000,0,18.625507,16.848564,1,19.432329,15.235702,5.362661,5.265047,0.79321,0.12598
1.464,5.888072,0.000000,0,18.638565,16.849625,1,19.421114,15.224632,5.359687,5.267166,0.77112,0.12145
1.465,5.885739,0.000000,0,18.651623,16.850687,1,19.409897,15.213563,5.356051,5.269284,0.75217,0.11649
1.466,5.883390,0.000000,0,18.664680,16.851748,1,19.398682,15.202494,5.352384,5.271403,0.72662,0.10641
1.467,5.880383,0.000000,0,18.676769,16.850670,1,19.387243,15.191639,5.347960,5.273056,0.70437,0.09559
1.468,5.877345,0.000000,0,18.688684,16.849209,1,19.375765,15.180823,5.343500,5.274625,0.68820,0.08535
1.469,5.874421,0.000000,0,18.700600,16.847746,1,19.364286,15.170007,5.338346,5.276194,0.65142,0.09577
1.470,5.871503,0.000000,0,18.712513,16.846285,1,19.352810,15.159191,5.333159,5.277763,0.61524,0.10757
1.471,5.869377,0.000000,0,18.725269,16.842890,1,19.341248,15.148351,5.327404,5.278707,0.59071,0.12008
1.472,5.867290,0.000000,0,18.738176,16.839149,1,19.329672,15.137506,5.321620,5.279537,0.56751,0.12376
1.473,5.864721,0.000000,0,18.751083,16.835409,1,19.318096,15.126660,5.315477,5.280368,0.54279,0.11913
1.474,5.862129,0.000000,0,18.763990,16.831669,1,19.306520,15.115816,5.309316,5.281199,0.51956,0.11154
1.475,5.857819,0.000000,0,18.777184,16.827402,1,19.294954,15.105041,5.302965,5.281638,0.49373,0.10305
1.476,5.853426,0.000000,0,18.790426,16.823042,1,19.283388,15.094277,5.296605,5.282007,0.45854,0.09532
1.477,5.848926,0.000000,0,18.803669,16.818680,1,19.271822,15.083515,5.289928,5.282376,0.42070,0.08480
1.478,5.844421,0.000000,0,18.816914,16.814320,1,19.260258,15.072752,5.283237,5.282744,0.39659,0.07731
1.479,5.841709,0.000000,0,18.831635,16.807493,1,19.248610,15.061612,5.276051,5.282535,0.37012,0.08826
1.480,5.839083,0.000000,0,18.846621,16.800226,1,19.236948,15.050405,5.268841,5.282221,0.34844,0.11766
1.481,5.837591,0.000000,0,18.861607,16.792959,1,19.225286,15.039197,5.261120,5.281907,0.31957,0.12471
1.482,5.836154,0.000000,0,18.876595,16.785692,1,19.213623,15.027988,5.253375,5.281593,0.29529,0.12116
1.483,5.834654,0.000000,0,18.900213,16.776981,1,19.202024,15.016717,5.245149,5.280647,0.24543,0.11539
1.484,5.833152,0.000000,0,18.925379,16.768009,1,19.190437,15.005433,5.236900,5.279588,0.21977,0.10711
1.485,5.831378,0.000000,0,18.950544,16.759039,1,19.178850,14.994149,5.228189,5.278528,0.19418,0.09830
1.486,5.829591,0.000000,0,18.975710,16.750069,1,19.167261,14.982865,5.219457,5.277469,0.16397,0.08906
1.487,5.827480,0.000000,0,19.000837,16.739985,1,19.155756,14.971484,5.210230,5.276088,0.14348,0.08282
1.488,5.825354,0.000000,0,19.025959,16.729702,1,19.144266,14.960085,5.200979,5.274650,0.11862,0.09050
1.489,5.822216,0.000000,0,19.051083,16.719419,1,19.132774,14.948686,5.190963,5.273211,0.07620,0.10823
1.490,5.819028,0.000000,0,19.076204,16.709137,1,19.121284,14.937286,5.180911,5.271773,0.03715,0.11962
1.491,5.814336,0.000000,0,19.100494,16.697865,1,19.109793,14.925874,5.169848,5.269553,0.01456,0.12432
1.492,5.809571,0.000000,0,19.124636,16.686415,1,19.098299,14.914458,5.158737,5.267193,-0.01122,0.11750
1.493,5.804598,0.000000,0,19.148775,16.674965,1,19.086807,14.903044,5.146807,5.264834,-0.03767,0.10997
1.494,5.799615,0.000000,0,19.172916,16.663513,1,19.075315,14.891628,5.134839,5.262474,-0.06266,0.10340
1.495,5.795876,0.000000,0,19.169792,16.651670,1,19.063837,14.880335,5.122317,5.259382,-0.10112,0.09263
1.496,5.792197,0.000000,0,19.161779,16.639755,1,19.052361,14.869063,5.109768,5.256158,-0.14218,0.08090
1.497,5.789476,0.000000,0,19.153767,16.627842,1,19.040884,14.857792,5.096673,5.252934,-0.17029,0.08058
1.498,5.786802,0.000000,0,19.145754,16.615927,1,19.029409,14.846520,5.083551,5.249710,-0.19426,0.11029
1.499,5.784430,0.000000,0,19.137768,16.603394,1,19.017590,14.835185,5.069884,5.245679,-0.22034,0.12191
1.500,5.782071,0.000000,0,19.129787,16.590746,1,19.005709,14.823837,5.056190,5.241503,-0.24377,0.12344
1.501,5.779984,0.000000,0,19.121805,16.578100,1,18.993828,14.812490,5.042285,5.237327,-0.28057,0.11946
1.502,5.777910,0.000000,0,19.113825,16.565454,1,18.981947,14.801143,5.028370,5.233151,-0.31845,0.11315
1.503,5.776257,0.000000,0,19.105375,16.552769,1,18.969988,14.789666,5.014647,5.228111,-0.34423,0.10389
1.504,5.774624,0.000000,0,19.096844,16.540075,1,18.958017,14.778166,5.000932,5.222917,-0.37295,0.09418
1.505,5.773534,1.942720,1,19.088310,16.527382,1,18.946045,14.766666,4.987663,5.217721,-0.39779,0.08565
1.506,5.772469,3.979115,1,19.079777,16.514690,1,18.934072,14.755167,4.974416,5.212527,-0.41812,0.08089
1.507,5.771926,4.075735,1,19.071413,16.502583,1,18.922325,14.743975,4.961787,5.206894,-0.44639,0.09741
1.508,5.771408,4.078822,1,19.063082,16.490580,1,18.910618,14.732839,4.949187,5.201183,-0.49055,0.11379
1.509,5.770766,4.064452,1,19.054749,16.478577,1,18.898911,14.721702,4.937197,5.195472,-0.52050,0.12565
1.510,5.770119,4.049239,1,19.046415,16.466574,1,18.887203,14.710565,4.925237,5.189761,-0.54408,0.12302
1.511,5.768732,4.036600,1,19.037718,16.454525,1,18.875437,14.699544,4.913868,5.183518,-0.56861,0.11601
1.512,5.767310,4.024085,1,19.028955,16.442467,1,18.863661,14.688543,4.902528,5.177180,-0.59266,0.10836
1.513,5.765523,4.016027,1,19.020193,16.430408,1,18.851885,14.677544,4.891975,5.170842,-0.61844,0.09676
1.514,5.763719,4.008185,1,19.011429,16.418350,1,18.840107,14.666543,4.881459,5.164504,-0.65340,0.08918
1.515,5.762030,4.001956,1,19.002853,16.406578,1,18.828592,14.655735,4.871883,5.158053,-0.68488,0.08161
1.516,5.760346,3.995804,1,18.994312,16.394857,1,18.817123,14.644961,4.862352,5.151583,-0.70853,0.09244
1.517,5.758380,3.991186,1,18.985769,16.383135,1,18.805655,14.634187,4.853430,5.145113,-0.73119,0.10332
1.518,5.756402,3.986642,1,18.977228,16.371414,1,18.794186,14.623413,4.844538,5.138643,-0.75337,0.11361
1.519,5.753667,3.983897,1,18.968857,16.359692,1,18.782944,14.612671,4.835871,5.131964,-0.77776,0.12183
1.520,5.750896,3.981240,1,18.960518,16.347969,1,18.771744,14.601934,4.827214,5.125248,-0.81030,0.12318
1.521,5.747747,3.978468,1,18.952179,16.336245,1,18.760542,14.591198,4.818823,5.118532,-0.84252,0.11584
1.522,5.744581,3.975691,1,18.943840,16.324522,1,18.749342,14.580461,4.810444,5.111815,-0.86293,0.10655
1.523,5.741533,3.970985,1,18.935356,16.312931,1,18.738703,14.570018,4.802443,5.105100,-0.88463,0.09980
1.524,5.738491,3.966187,1,18.926849,16.301361,1,18.728167,14.559628,4.794458,5.098385,-0.90380,0.08976
1.525,5.735461,3.961100,1,18.918341,16.289793,1,18.717628,14.549237,4.786720,5.091670,-0.92495,0.08085
1.526,5.732431,3.955999,1,18.909834,16.278225,1,18.707092,14.538847,4.778994,5.084955,-0.95668,0.08267
1.527,5.729211,3.952642,1,18.901400,16.266283,1,18.696369,14.529050,4.771332,5.078265,-0.98753,0.11125
1.528,5.725982,3.949370,1,18.892981,16.254274,1,18.685614,14.519360,4.763674,5.071580,-1.00610,0.12105
1.529,5.722750,3.946965,1,18.884560,16.242264,1,18.674858,14.509669,4.755991,5.064896,-1.02064,0.12344
1.530,5.719518,3.944602,1,18.876139,16.230255,1,18.664103,14.499979,4.748306,5.058211,-1.03784,0.12070
1.531,5.716495,3.941830,1,18.868670,16.217920,1,18.653261,14.490724,4.740593,5.051247,-1.05745,0.11033
1.532,5.713481,3.939039,1,18.861370,16.205528,1,18.642405,14.481545,4.732879,5.044234,-1.07944,0.09985
1.533,5.710472,3.936690,1,18.854071,16.193134,1,18.631546,14.472368,4.725399,5.037220,-1.11373,0.09137
1.534,5.707462,3.934364,1,18.846773,16.180742,1,18.620689,14.463190,4.717930,5.030207,-1.13105,0.08526
1.535,5.704281,3.933516,1,18.840359,16.168144,1,18.609859,14.454717,4.710979,5.023187,-1.14764,0.08995
1.536,5.701092,3.932739,1,18.834103,16.155510,1,18.599035,14.446369,4.704051,5.016166,-1.16557,0.10728
1.537,5.698267,3.932410,1,18.827847,16.142876,1,18.588209,14.438023,4.697644,5.009145,-1.18018,0.11763
1.538,5.695461,3.932101,1,18.821592,16.130241,1,18.577385,14.429675,4.691263,5.002124,-1.20071,0.12490
1.539,5.693547,3.931063,1,18.814125,16.117674,1,18.566612,14.423628,4.685370,4.995193,-1.22293,0.11986
1.540,5.691677,3.929989,1,18.806444,16.105120,1,18.555851,14.417993,4.679502,4.988277,-1.24088,0.11038
1.541,5.690209,3.929167,1,18.798761,16.092566,1,18.545090,14.412356,4.674308,4.981362,-1.25575,0.10073
1.542,5.688761,3.928356,1,18.791079,16.080011,1,18.534328,14.406721,4.669147,4.974447,-1.26600,0.08905
1.543,2.975187,3.928934,1,18.783213,16.067524,0,18.523676,14.403709,4.664848,4.967648,-1.28324,0.08114
1.544,0.130840,3.929578,1,18.775314,16.055052,0,18.513046,14.401169,4.660591,4.960869,-1.29908,0.08752
1.545,0.000000,3.930499,1,18.767416,16.042578,0,18.502415,14.398627,4.657093,4.954091,-1.31739,0.11697
1.546,0.000000,3.931434,1,18.759518,16.030104,0,18.491783,14.396086,4.653631,4.947313,-1.33172,0.12493
1.547,0.000000,3.931316,1,18.750546,16.017822,0,18.481075,14.396605,4.650751,4.940939,-1.34411,0.12181
1.548,0.000000,3.931147,1,18.741379,16.005575,0,18.470352,14.397672,4.647898,4.934639,-1.35630,0.11722
1.549,0.000000,3.930650,1,18.732212,15.993328,0,18.459629,14.398740,4.645484,4.928338,-1.36854,0.10655
1.550,0.000000,3.930137,1,18.723045,15.981081,0,18.448908,14.399807,4.643091,4.922037,-1.37570,0.09486
1.551,0.000000,3.930283,1,18.713140,15.969014,0,18.438349,14.403440,4.641062,4.915894,-1.39035,0.08372
1.552,0.000000,3.930459,1,18.703102,15.956980,0,18.427822,14.407535,4.639050,4.909779,-1.40810,0.10434
1.553,0.000000,3.930678,1,18.693066,15.944944,0,18.417294,14.411628,4.637580,4.903664,-1.41404,0.11900
1.554,0.000000,3.930899,1,18.683029,15.932910,0,18.406765,14.415722,4.636137,4.897549,-1.42068,0.12487
1.555,0.000000,3.930331,1,18.672997,15.921219,0,18.396294,14.422565,4.635391,4.892045,-1.42825,0.12227
1.556,0.000000,3.929725,1,18.662966,15.909589,0,18.385830,14.429902,4.634678,4.886651,-1.43564,0.11161
1.557,0.000000,3.928691,1,18.652935,15.897959,0,18.375368,14.437239,4.634333,4.881257,-1.44852,0.09827
1.558,0.000000,3.927635,1,18.642904,15.886329,0,18.364906,14.444576,4.634005,4.875863,-1.45779,0.08511
1.559,0.000000,3.926719,1,18.632524,15.874793,0,18.354177,14.454222,4.633722,4.870566,-1.46179,0.09800
1.560,0.000000,3.925809,1,18.622084,15.863275,0,18.343403,14.464282,4.633442,4.865286,-1.46835,0.11401
1.561,0.000000,3.924940,1,18.611641,15.851757,0,18.332628,14.474342,4.633571,4.860007,-1.47156,0.12384
1.562,0.000000,3.924074,1,18.601198,15.840239,0,18.321854,14.484403,4.633720,4.854727,-1.47702,0.12440
1.563,0.000000,3.923063,1,18.590746,15.828753,0,18.311529,14.496844,4.634718,4.849994,-1.48017,0.11522
1.564,0.000000,3.922045,1,18.580290,15.817271,0,18.301285,14.509712,4.635758,4.845358,-1.48470,0.10522
1.565,0.000000,3.921194,1,18.569836,15.805791,0,18.291040,14.522581,4.637498,4.840722,-1.48668,0.09483
1.566,0.000000,3.920351,1,18.559380,15.794311,0,18.280796,14.535450,4.639272,4.836086,-1.48484,0.08691
1.567,0.000000,3.919978,1,18.548464,15.783279,0,18.270802,14.550401,4.641497,4.831913,-1.48962,0.09200
1.568,0.000000,3.919629,1,18.537464,15.772330,0,18.260853,14.565725,4.643743,4.827824,-1.49284,0.11155
1.569,0.000000,3.919333,1,18.526464,15.761380,0,18.250902,14.581049,4.646524,4.823735,-1.49328,0.12140
1.570,0.000000,3.919039,1,18.515467,15.750430,0,18.240953,14.596374,4.649330,4.819645,-1.49298,0.12245
1.571,0.000000,3.918324,1,18.504702,15.739695,0,18.230827,14.614090,4.652802,4.816030,-1.49259,0.11563
1.572,0.000000,3.917590,1,18.493979,15.728998,0,18.220671,14.632235,4.656305,4.812499,-1.49347,0.10484
1.573,0.000000,3.916672,1,18.483255,15.718301,0,18.210514,14.650380,4.660364,4.808968,-1.49469,0.09459
1.574,0.000000,3.915746,1,18.472534,15.707604,0,18.200357,14.668526,4.664450,4.805437,-1.49430,0.08344
1.575,0.000000,3.915113,1,18.462095,15.697118,0,18.190592,14.689621,4.668924,4.802594,-1.49342,0.09534
1.576,0.000000,3.914494,1,18.451708,15.686668,0,18.180895,14.711245,4.673417,4.799874,-1.49423,0.11450
1.577,0.000000,3.914770,1,18.441320,15.676220,0,18.171198,14.732868,4.678178,4.797154,-1.49260,0.12702
1.578,0.000000,3.915089,1,18.430933,15.665771,0,18.161503,14.754492,4.682953,4.794434,-1.49427,0.12191
1.579,0.000000,3.916644,1,18.420895,15.655582,0,18.151770,14.777887,4.687901,4.792315,-1.49290,0.11061
1.580,0.000000,3.918259,1,18.410921,15.645440,0,18.142031,14.801600,4.692856,4.790304,-1.49361,0.09990
1.581,0.000000,3.920054,1,18.400946,15.635299,0,18.132290,14.825314,4.697921,4.788292,-1.49605,0.08793
1.582,0.000000,3.921857,1,18.390972,15.625156,0,18.122551,14.849027,4.702991,4.786281,-1.49354,0.08944
1.583,0.000000,3.922696,1,18.381042,15.614962,0,18.113070,14.873505,4.708104,4.784726,-1.49244,0.10591
1.584,0.000000,3.923489,1,18.371122,15.604757,0,18.103634,14.898119,4.713219,4.783253,-1.49525,0.12486
1.585,0.000000,3.923684,1,18.361200,15.594553,0,18.094200,14.922734,4.718250,4.781780,-1.49268,0.12449
1.586,0.000000,3.923850,1,18.351280,15.584349,0,18.084764,14.947349,4.723277,4.780307,-1.49265,0.11721
1.587,0.000000,3.924043,1,18.341385,15.574204,0,18.075603,14.972864,4.728117,4.779271,-1.49236,0.10859
1.588,0.000000,3.924237,1,18.331493,15.564072,0,18.066492,14.998541,4.732948,4.778313,-1.49405,0.09615
1.589,0.000000,3.924218,1,18.321604,15.553938,0,18.057379,15.024218,4.737685,4.777355,-1.49258,0.08305
1.590,0.000000,3.924188,1,18.311712,15.543804,0,18.048267,15.049894,4.742416,4.776396,-1.49244,0.08388
1.591,0.000000,3.923601,1,18.302092,15.533740,0,18.039591,15.076119,4.747168,4.775866,-1.49450,0.11411
1.592,0.000000,3.922988,1,18.292519,15.523688,0,18.030991,15.102443,4.751921,4.775412,-1.49267,0.12532
1.593,0.000000,3.922189,1,18.282946,15.513636,0,18.022390,15.128766,4.756659,4.774958,-1.49300,0.12421
1.594,0.000000,3.921380,1,18.273373,15.503584,0,18.013790,15.155089,4.761396,4.774504,-1.49323,0.11834
1.595,0.000000,3.920861,1,18.263828,15.493882,0,18.005589,15.181646,4.766024,4.774506,-1.49290,0.10665
1.596,0.000000,3.920355,1,18.254290,15.484242,0,17.997458,15.208245,4.770647,4.774590,-1.49267,0.09623
1.597,0.000000,3.920133,1,18.244749,15.474603,0,17.989328,15.234844,4.774992,4.774673,-1.49707,0.08622
1.598,0.000000,3.919925,1,18.235210,15.464963,0,17.981197,15.261443,4.779323,4.774757,-1.49387,0.09805
1.599,0.000000,3.919808,1,18.225273,15.455617,0,17.973597,15.287877,4.783242,4.774980,-1.49330,0.11215
1.600,0.000000,3.919695,1,18.215263,15.446323,0,17.966091,15.314282,4.787142,4.775227,-1.49398,0.12134
1.601,0.000000,3.919262,1,18.205254,15.437030,0,17.958586,15.340688,4.790753,4.775474,-1.49427,0.12202
1.602,0.000000,3.918813,1,18.195244,15.427736,0,17.951080,15.367093,4.794352,4.775721,-1.49272,0.11787
1.603,0.000000,3.917782,1,18.185171,15.418551,0,17.944754,15.392860,4.797799,4.776385,-1.49222,0.10859
1.604,0.000000,3.916723,1,18.175089,15.409387,0,17.938639,15.418513,4.801239,4.777124,-1.49386,0.09766
1.605,0.000000,3.915833,1,18.165007,15.400221,0,17.932524,15.444166,4.804368,4.777863,-1.49522,0.08746
1.606,0.000000,3.914952,1,18.154924,15.391056,0,17.926407,15.469818,4.807484,4.778602,-1.49358,0.08833
1.607,0.000000,3.915013,1,18.144625,15.381953,0,17.921083,15.493404,4.810116,4.779368,-1.49198,0.10732
1.608,0.000000,3.915119,1,18.134287,15.372861,0,17.915899,15.516620,4.812725,4.780138,-1.49393,0.12095
1.609,0.000000,3.915661,1,18.123947,15.363770,0,17.910717,15.539835,4.815030,4.780910,-1.49264,0.12559
1.610,0.000000,3.916224,1,18.113609,15.354677,0,17.905533,15.563050,4.817319,4.781680,-1.49273,0.11686
1.611,0.000000,3.916425,1,18.103321,15.345472,0,17.902346,15.583673,4.819542,4.782526,-1.49100,0.10857
1.612,0.000000,3.916608,1,18.093040,15.336247,0,17.899515,15.603831,4.821763,4.783384,-1.49313,0.10012
1.613,0.000000,3.916019,1,18.082762,15.327023,0,17.896685,15.623989,4.823952,4.784242,-1.49574,0.08739
1.614,0.000000,3.915394,1,18.072481,15.317798,0,17.893854,15.644147,4.826139,4.785100,-1.49544,0.08238
1.615,0.000000,3.913868,1,18.062460,15.308646,0,17.893908,15.661272,4.828321,4.786012,-1.49323,0.09703
1.616,0.000000,3.912299,1,18.052483,15.299508,0,17.894480,15.677854,4.830503,4.786932,-1.49413,0.12310
1.617,0.000000,3.910475,1,18.042507,15.290370,0,17.895052,15.694434,4.832922,4.787853,-1.49359,0.12658
1.618,0.000000,3.908638,1,18.032530,15.281232,0,17.895624,15.711016,4.835354,4.788774,-1.49096,0.12053
1.619,0.000000,3.907208,1,18.022623,15.272011,0,17.898693,15.725222,4.838292,4.789807,-1.49313,0.11161
1.620,0.000000,3.905798,1,18.012728,15.262776,0,17.902210,15.739001,4.841254,4.790861,-1.49385,0.10055
1.621,0.000000,3.904466,1,18.002832,15.253541,0,17.905727,15.752781,4.844792,4.791914,-1.49398,0.09068
1.622,0.000000,3.903138,1,17.992939,15.244307,0,17.909245,15.766562,4.848357,4.792968,-1.49034,0.08155
1.623,0.000000,3.901508,1,17.982788,15.235123,0,17.914709,15.777330,4.852511,4.794152,-1.49341,0.09745
1.624,0.000000,3.899864,1,17.972591,15.225948,0,17.920523,15.787560,4.856693,4.795359,-1.49305,0.10986
1.625,0.000000,3.898656,1,17.962395,15.216774,0,17.926336,15.797789,4.861491,4.796566,-1.49328,0.11908
1.626,0.000000,3.897468,1,17.952200,15.207600,0,17.932152,15.808019,4.866319,4.797774,-1.49217,0.12354
1.627,0.000000,3.897516,1,17.942471,15.198662,0,17.939770,15.815940,4.871777,4.799307,-1.49416,0.12107
1.628,0.000000,3.897624,1,17.932825,15.189766,0,17.947714,15.823448,4.877264,4.800898,-1.49334,0.11295
1.629,0.000000,3.898525,1,17.923180,15.180870,0,17.955656,15.830956,4.883317,4.802489,-1.49481,0.10361
1.630,0.000000,3.899465,1,17.913534,15.171974,0,17.963598,15.838465,4.889397,4.804081,-1.49238,0.09418
1.631,0.000000,3.900480,1,17.903889,15.163262,0,17.972818,15.843320,4.895952,4.806129,-1.49255,0.08533
1.632,0.000000,3.901499,1,17.894243,15.154583,0,17.982269,15.847699,4.902531,4.808258,-1.49383,0.08116
1.633,0.000000,3.902291,1,17.884598,15.145905,0,17.991718,15.852079,4.909503,4.810387,-1.49392,0.09352
1.634,0.000000,3.903073,1,17.874954,15.137225,0,18.001169,15.856459,4.916495,4.812516,-1.49317,0.12057
1.635,0.000000,3.903488,1,17.865690,15.128684,0,18.010971,15.858838,4.923781,4.815083,-1.49281,0.12559
1.636,0.000000,3.903886,1,17.856497,15.120168,0,18.020834,15.860858,4.931082,4.817728,-1.49237,0.12035
1.637,0.000000,3.903974,1,17.847301,15.111651,0,18.030699,15.862879,4.938512,4.820373,-1.49301,0.11541
1.638,0.000000,3.904046,1,17.838108,15.103135,0,18.040564,15.864900,4.945949,4.823019,-1.49861,0.10583
1.639,0.000000,3.903927,1,17.829134,15.094563,0,18.050529,15.864688,4.953365,4.825868,-1.49252,0.09482
1.640,0.000000,3.903799,1,17.820200,15.085979,0,18.060514,15.864077,4.960782,4.828754,-1.49414,0.08339
1.641,0.000000,3.903622,1,17.811264,15.077396,0,18.070499,15.863465,4.968211,4.831640,-1.49340,0.09204
1.642,0.000000,3.903443,1,17.802330,15.068813,0,18.080484,15.862853,4.975641,4.834526,-1.49367,0.10819
1.643,0.000000,3.903380,1,17.793468,15.060242,0,18.090509,15.859248,4.983155,4.837747,-1.49472,0.12142
1.644,0.000000,3.903323,1,17.784620,15.051673,0,18.100540,15.855106,4.990673,4.841028,-1.49302,0.12479
