"Time","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml"
0.000,0.000000,1,17.741957,14.099278,1,17.288340,15.549990,0.000000,6.088830,6.033958,-1.48692,0.11108
0.001,0.000000,1,17.757444,14.089239,1,17.278643,15.567476,0.000000,6.087491,6.033497,-1.48717,0.12095
0.002,0.000000,1,17.771900,14.079230,1,17.268999,15.583644,0.000000,6.086130,6.032924,-1.48718,0.12340
0.003,0.000000,1,17.785746,14.069240,1,17.259392,15.599031,0.000000,6.084757,6.032310,-1.48596,0.11885
0.004,0.000000,1,17.799591,14.059250,1,17.249783,15.614418,0.000000,6.083384,6.031528,-1.48585,0.10802
0.005,0.000000,1,17.813437,14.049259,1,17.240173,15.629806,0.000000,6.082010,6.030684,-1.49021,0.09818
0.006,0.000000,1,17.826275,14.039222,1,17.230713,15.644412,0.000000,6.080766,6.029614,-1.48951,0.08871
0.007,0.000000,1,17.838516,14.029156,1,17.221340,15.658556,0.000000,6.079599,6.028464,-1.48669,0.08832
0.008,0.000000,1,17.850760,14.019090,1,17.211969,15.672701,0.000000,6.078432,6.027138,-1.48799,0.09909
0.009,0.000000,1,17.863001,14.009024,1,17.202597,15.686845,0.000000,6.077264,6.025749,-1.48880,0.11633
0.010,0.000000,1,17.874519,13.999115,1,17.193235,15.699978,0.000000,6.076131,6.024226,-1.48813,0.12540
0.011,0.000000,1,17.885607,13.989299,1,17.183880,15.712511,0.000000,6.075019,6.022655,-1.48571,0.11991
0.012,0.000000,1,17.896694,13.979482,1,17.174524,15.725045,0.000000,6.073907,6.020820,-1.48889,0.11137
0.013,0.000000,1,17.907782,13.969666,1,17.165171,15.737579,0.000000,6.072794,6.018888,-1.48929,0.10212
0.014,0.000000,1,17.917938,13.959952,1,17.156052,15.749403,0.000000,6.071566,6.016569,-1.48716,0.09066
0.015,0.000000,1,17.927546,13.950300,1,17.147072,15.760807,0.000000,6.070268,6.014110,-1.48906,0.07981
0.016,0.000000,1,17.937153,13.940647,1,17.138094,15.772210,0.000000,6.068970,6.011428,-1.48683,0.08852
0.017,0.000000,1,17.946760,13.930995,1,17.129114,15.783614,0.000000,6.067672,6.008667,-1.48895,0.11214
0.018,0.000000,1,17.955532,13.921342,1,17.120302,15.794242,0.000000,6.066414,6.005896,-1.48782,0.12392
0.019,0.000000,1,17.963806,13.911689,1,17.111588,15.804411,0.000000,6.065179,6.003121,-1.48855,0.12310
0.020,0.000000,1,17.972082,13.902036,1,17.102873,15.814580,0.000000,6.063944,6.000373,-1.48674,0.11843
0.021,0.000000,1,17.980358,13.892382,1,17.094158,15.824749,0.000000,6.062709,5.997633,-1.48915,0.10951
0.022,0.000000,1,17.987835,13.882697,1,17.085781,15.833671,0.000000,6.061401,5.994920,-1.48889,0.09822
0.023,0.000000,1,17.994837,13.872994,1,17.077606,15.841852,0.000000,6.060051,5.992216,-1.48731,0.08940
0.024,0.000000,1,18.001841,13.863291,1,17.069431,15.850034,0.000000,6.058701,5.989616,-1.48589,0.08467
0.025,0.000000,1,18.008842,13.853587,1,17.061256,15.858215,0.000000,6.057350,5.987053,-1.48704,0.09456
0.026,0.000000,1,18.015251,13.843863,1,17.053694,15.864960,0.000000,6.055987,5.984695,-1.48600,0.10892
0.027,0.000000,1,18.021307,13.834126,1,17.046492,15.870852,0.000000,6.054617,5.982412,-1.48692,0.12032
0.028,0.000000,1,18.027363,13.824389,1,17.039289,15.876746,0.000000,6.053247,5.980444,-1.48753,0.12413
0.029,0.000000,1,18.033419,13.814653,1,17.032089,15.882639,0.000000,6.051877,5.978590,-1.48859,0.11681
0.030,0.000000,1,18.038448,13.804994,1,17.025488,15.886963,0.000000,6.050512,5.977139,-1.48701,0.10818
0.031,0.000000,1,18.042871,13.795379,1,17.019245,15.890356,0.000000,6.049151,5.975834,-1.48697,0.09930
0.032,0.000000,1,18.047293,13.785765,1,17.013002,15.893750,0.000000,6.047790,5.974904,-1.48886,0.08840
0.033,0.000000,1,18.051716,13.776150,1,17.006760,15.897143,0.000000,6.046429,5.974109,-1.48713,0.07888
0.034,0.000000,1,18.055357,13.766703,1,17.001245,15.899302,0.000000,6.045126,5.973631,-1.48631,0.09152
0.035,0.000000,1,18.058537,13.757354,1,16.996164,15.900729,0.000000,6.043858,5.973269,-1.48779,0.11590
0.036,0.000000,1,18.061716,13.748005,1,16.991081,15.902156,0.000000,6.042590,5.973176,-1.48824,0.12489
0.037,0.000000,1,18.064896,13.738657,1,16.986000,15.903583,0.000000,6.041322,5.973181,-1.49576,0.12226
0.038,0.000000,1,18.067430,13.729332,1,16.981817,15.904622,0.000000,6.040125,5.973401,-1.48677,0.11598
0.039,0.000000,1,18.069586,13.720021,1,16.978168,15.905432,0.000000,6.038970,5.973698,-1.48788,0.10560
0.040,0.000000,1,18.071741,13.710711,1,16.974520,15.906241,0.000000,6.037815,5.974094,-1.48726,0.09363
0.041,0.000000,1,18.073896,13.701400,1,16.970871,15.907051,0.000000,6.036660,5.974526,-1.49017,0.08449
0.042,0.000000,1,18.075451,13.692275,1,16.969151,15.907655,0.000000,6.035506,5.974918,-1.48672,0.09147
0.043,0.000000,1,18.076649,13.683262,1,16.968575,15.908135,0.000000,6.034353,5.975296,-1.48775,0.11004
0.044,0.000000,1,18.077848,13.674248,1,16.967999,15.908617,0.000000,6.033200,5.975473,-1.48731,0.12067
0.045,0.000000,1,18.079046,13.665234,1,16.967422,15.909098,0.000000,6.032047,5.975578,-1.48856,0.12360
0.046,0.000000,1,18.079622,13.656352,1,16.969034,15.908774,0.000000,6.030837,5.975354,-1.48558,0.11891
0.047,0.000000,1,18.079830,13.647550,1,16.971943,15.907975,0.000000,6.029593,5.975011,-1.48814,0.10788
0.048,1.734283,1,18.080038,13.638746,1,16.974850,15.907175,0.000000,6.028350,5.974386,-1.48860,0.09801
0.049,4.097067,1,18.080246,13.629944,1,16.977758,15.906375,0.000000,6.027106,5.973659,-1.48666,0.08859
0.050,4.727067,1,18.079561,13.621460,1,16.982780,15.904958,0.000000,6.025853,5.972728,-1.48864,0.08695
0.051,4.729108,1,18.078350,13.613165,1,16.989056,15.903176,0.000000,6.024593,5.971723,-1.48909,0.09713
0.052,4.731805,1,18.077139,13.604871,1,16.995331,15.901394,0.000000,6.023334,5.970495,-1.48830,0.11524
0.053,4.734739,1,18.075926,13.596576,1,17.001606,15.899611,0.000000,6.022075,5.969185,-1.48634,0.12524
0.054,4.737552,1,18.074055,13.588506,1,17.009951,15.897287,0.000000,6.020782,5.967621,-1.48672,0.12063
0.055,4.740321,1,18.071791,13.580567,1,17.019520,15.894643,0.000000,6.019468,5.965964,-1.48673,0.11252
0.056,4.742258,1,18.069527,13.572629,1,17.029089,15.891997,0.000000,6.018156,5.964107,-1.48792,0.10341
0.057,4.743893,1,18.067263,13.564691,1,17.038658,15.889353,0.000000,6.016842,5.962178,-1.48717,0.09204
0.058,4.744428,1,18.064350,13.557143,1,17.050919,15.886289,0.000000,6.015500,5.960119,-1.48785,0.08093
0.059,4.744564,1,18.061052,13.549828,1,17.064774,15.882977,0.000000,6.014140,5.958014,-1.48708,0.08876
0.060,4.745323,1,18.057755,13.542512,1,17.078629,15.879665,0.000000,6.012781,5.955808,-1.48920,0.11218
0.061,4.746308,1,18.054457,13.535196,1,17.092484,15.876353,0.000000,6.011421,5.953567,-1.48756,0.12428
0.062,4.749443,1,18.050360,13.528508,1,17.108177,15.872611,0.000000,6.009992,5.951247,-1.48770,0.12326
0.063,4.753356,1,18.045790,13.522193,1,17.124960,15.868614,0.000000,6.008523,5.948899,-1.48752,0.11793
0.064,4.757283,1,18.041220,13.515878,1,17.141743,15.864618,0.000000,6.007053,5.946511,-1.48737,0.10818
0.065,4.761216,1,18.036650,13.509562,1,17.158525,15.860621,0.000000,6.005583,5.944108,-1.48696,0.09631
0.066,4.762704,1,18.031336,13.503706,1,17.176897,15.856458,0.000000,6.004142,5.941696,-1.48809,0.08706
0.067,4.763307,1,18.025578,13.498120,1,17.196213,15.852196,0.000000,6.002717,5.939280,-1.48860,0.08823
0.068,4.762503,1,18.019821,13.492535,1,17.215527,15.847933,0.000000,6.001292,5.936821,-1.48667,0.10315
0.069,4.761189,1,18.014065,13.486950,1,17.234840,15.843671,0.000000,5.999867,5.934348,-1.48748,0.11636
0.070,4.760156,1,18.007437,13.482284,1,17.255587,15.839339,0.000000,5.998436,5.931785,-1.48854,0.12305
0.071,4.759224,1,18.000294,13.478161,1,17.277184,15.834968,0.000000,5.997001,5.929191,-1.48708,0.12183
0.072,4.758487,1,17.993151,13.474039,1,17.298779,15.830596,0.000000,5.995565,5.926484,-1.48783,0.11245
0.073,4.757822,1,17.986008,13.469917,1,17.320374,15.826224,0.000000,5.994131,5.923736,-1.48759,0.10309
0.074,4.756866,1,17.978333,13.467176,1,17.343481,15.821557,0.000000,5.992768,5.920846,-1.48694,0.09385
0.075,4.755804,1,17.970341,13.465254,1,17.367485,15.816713,0.000000,5.991448,5.917905,-1.48748,0.08416
0.076,3.010245,0,17.962349,13.463330,1,17.391489,15.811870,0.000000,5.990129,5.914740,-1.48865,0.08563
0.077,0.632484,0,17.954357,13.461408,1,17.415491,15.807026,0.000000,5.988809,5.911494,-1.48880,0.10660
0.078,0.000000,0,17.945675,13.460996,1,17.440844,15.801785,0.000000,5.987370,5.907954,-1.48797,0.12406
0.079,0.000000,0,17.936583,13.461479,1,17.466991,15.796310,0.000000,5.985861,5.904308,-1.48698,0.12370
0.080,0.000000,0,17.927492,13.461962,1,17.493141,15.790835,0.000000,5.984351,5.900428,-1.48667,0.11685
0.081,0.000000,0,17.918400,13.462445,1,17.519289,15.785360,0.000000,5.982842,5.896464,-1.48988,0.10840
0.082,0.000000,0,17.909065,13.464639,1,17.546682,15.779510,0.000000,5.981175,5.892348,-1.48934,0.09728
0.083,0.000000,0,17.899584,13.467846,1,17.574814,15.773437,0.000000,5.979415,5.888178,-1.48789,0.08607
0.084,0.000000,0,17.890104,13.471054,1,17.602943,15.767364,0.000000,5.977655,5.883865,-1.48763,0.08187
0.085,0.000000,0,17.880625,13.474261,1,17.631075,15.761291,0.000000,5.975896,5.879500,-1.48773,0.09773
0.086,0.000000,0,17.870905,13.478941,1,17.660332,15.754778,0.000000,5.973948,5.875008,-1.48567,0.11641
0.087,0.000000,0,17.861042,13.484492,1,17.690258,15.748005,0.000000,5.971888,5.870470,-1.48642,0.12173
0.088,0.000000,0,17.851181,13.490045,1,17.720184,15.741233,0.000000,5.969827,5.865967,-1.48683,0.12248
0.089,0.000000,0,17.841318,13.495596,1,17.750111,15.734460,0.000000,5.967767,5.861476,-1.48764,0.11813
0.090,0.000000,0,17.831537,13.502664,1,17.780836,15.727370,0.000000,5.965597,5.857181,-1.48555,0.10883
0.091,0.000000,0,17.821804,13.510630,1,17.812035,15.720093,0.000000,5.963360,5.852957,-1.48776,0.10089
0.092,0.000000,0,17.812071,13.518595,1,17.843233,15.712815,0.000000,5.961124,5.848892,-1.48843,0.09335
0.093,0.000000,0,17.802336,13.526561,1,17.874432,15.705539,0.000000,5.958888,5.844885,-1.48737,0.08390
0.094,0.000000,0,17.792747,13.535878,1,17.906477,15.697754,0.000000,5.956409,5.840963,-1.48379,0.07688
0.095,0.000000,0,17.783243,13.545996,1,17.939024,15.689669,0.000000,5.953784,5.837071,-1.48594,0.09012
0.096,0.000000,0,17.773739,13.556113,1,17.971571,15.681583,0.000000,5.951160,5.833282,-1.48724,0.11350
0.097,0.000000,0,17.764235,13.566231,1,18.004118,15.673499,0.000000,5.948536,5.829530,-1.48758,0.12326
0.098,0.000000,0,17.754673,13.577947,1,18.037453,15.665163,0.000000,5.945914,5.825933,-1.48585,0.12248
0.099,0.000000,0,17.745079,13.590610,1,18.071253,15.656677,0.000000,5.943295,5.822393,-1.48419,0.11863
0.100,0.000000,0,17.735485,13.603271,1,18.105053,15.648192,0.000000,5.940674,5.819088,-1.48893,0.11056
0.101,0.000000,0,17.725889,13.615934,1,18.138855,15.639708,0.000000,5.938054,5.815867,-1.48661,0.09994
0.102,0.000000,0,17.716343,13.630198,1,18.173004,15.631104,0.000000,5.935443,5.812926,-1.48779,0.09138
0.103,0.000000,0,17.706825,13.645411,1,18.207361,15.622433,0.000000,5.932837,5.810086,-1.48753,0.08398
0.104,0.000000,0,17.697308,13.660623,1,18.241718,15.613761,0.000000,5.930230,5.807361,-1.48702,0.08831
0.105,0.000000,0,17.687790,13.675835,1,18.276075,15.605089,0.000000,5.927624,5.804677,-1.48703,0.10175
0.106,0.000000,0,17.678427,13.692779,1,18.310759,15.596564,0.000000,5.925005,5.801938,-1.49046,0.11698
0.107,0.000000,0,17.669155,13.710749,1,18.345633,15.588126,0.000000,5.922379,5.799178,-1.48712,0.12466
0.108,0.000000,0,17.659883,13.728719,1,18.380508,15.579689,0.000000,5.919753,5.796458,-1.48650,0.11969
0.109,0.000000,0,17.650610,13.746688,1,18.415382,15.571251,0.000000,5.917126,5.793752,-1.48749,0.11167
0.110,0.000000,0,17.641420,13.766456,1,18.450665,15.563019,0.000000,5.914590,5.791204,-1.48733,0.10286
0.111,0.000000,0,17.632280,13.787288,1,18.486189,15.554907,0.000000,5.912107,5.788714,-1.48802,0.09172
0.112,0.000000,0,17.623138,13.808119,1,18.521711,15.546796,0.000000,5.909624,5.786260,-1.48712,0.08089
0.113,0.000000,0,17.613998,13.828951,1,18.557236,15.538684,0.000000,5.907141,5.783819,-1.48622,0.08722
0.114,0.000000,0,17.605022,13.851660,1,18.592930,15.530565,0.000000,5.904613,5.781275,-1.48712,0.11025
0.115,0.000000,0,17.596144,13.875480,1,18.628725,15.522442,0.000000,5.902057,5.778694,-1.48794,0.12377
0.116,0.000000,0,17.587265,13.899300,1,18.664522,15.514318,0.000000,5.899502,5.776139,-1.48798,0.12350
0.117,0.000000,0,17.578388,13.923120,1,18.700317,15.506195,0.000000,5.896946,5.773593,-1.48668,0.11854
0.118,0.000000,0,17.569395,13.948223,1,18.734758,15.497880,0.000000,5.894519,5.771245,-1.48829,0.10907
0.119,0.000000,0,17.560333,13.974086,1,18.768394,15.489452,0.000000,5.892168,5.768970,-1.48667,0.09748
0.120,0.000000,0,17.551271,13.999949,1,18.802031,15.481024,0.000000,5.889816,5.766900,-1.48456,0.08836
0.121,0.000000,0,17.542210,14.025812,1,18.835667,15.472596,0.000000,5.887465,5.764906,-1.48879,0.08635
0.122,0.000000,0,17.533197,14.053251,1,18.867323,15.463943,0.000000,5.885141,5.763075,-1.48904,0.09908
0.123,0.000000,0,17.524212,14.081625,1,18.897808,15.455157,0.000000,5.882834,5.761302,-1.48783,0.11356
0.124,0.000000,0,17.515226,14.109999,1,18.928291,15.446372,0.000000,5.880527,5.759615,-1.48716,0.12229
0.125,0.000000,0,17.506241,14.138372,1,18.958776,15.437586,0.000000,5.878221,5.757960,-1.48369,0.12305
0.126,0.000000,0,17.497290,14.168087,1,18.986971,15.428714,0.000000,5.875896,5.756321,-1.48866,0.11467
0.127,0.000000,0,17.488359,14.198596,1,19.013809,15.419791,0.000000,5.873562,5.754689,-1.48636,0.10558
0.128,0.000000,0,17.479427,14.229105,1,19.040648,15.410868,0.000000,5.871227,5.753088,-1.48682,0.09645
0.129,0.000000,0,17.470497,14.259613,1,19.067486,15.401945,0.000000,5.868893,5.751498,-1.48681,0.08547
0.130,0.000000,0,17.461468,14.291572,1,19.092329,15.392855,0.000000,5.866473,5.749961,-1.48676,0.08127
0.131,0.000000,0,17.452381,14.324388,1,19.115986,15.383667,0.000000,5.864003,5.748444,-1.48698,0.09923
0.132,0.000000,0,17.443295,14.357203,1,19.139645,15.374478,0.000000,5.861532,5.746937,-1.48703,0.12085
0.133,0.000000,0,17.434208,14.390019,1,19.163303,15.365290,0.000000,5.859062,5.745434,-1.48891,0.12492
0.134,0.000000,0,17.425133,14.424157,1,19.184319,15.356141,0.000000,5.856672,5.743885,-1.48772,0.11978
0.135,0.000000,0,17.416063,14.459078,1,19.203770,15.347016,0.000000,5.854331,5.742320,-1.48779,0.11198
0.136,0.000000,0,17.406994,14.493999,1,19.223219,15.337892,0.000000,5.851989,5.740674,-1.48934,0.10078
0.137,0.000000,0,17.397924,14.528919,1,19.242670,15.328766,0.000000,5.849647,5.738999,-1.48746,0.08884
0.138,0.000000,0,17.388992,14.564581,1,19.260197,15.319594,0.000000,5.847332,5.737198,-1.48750,0.08331
0.139,0.000000,0,17.380140,14.600679,1,19.276587,15.310396,0.000000,5.845032,5.735351,-1.48651,0.10000
0.140,0.000000,0,17.371288,14.636779,1,19.292974,15.301197,0.000000,5.842731,5.733241,-1.48782,0.11990
0.141,0.000000,0,17.362436,14.672878,1,19.309364,15.291998,0.000000,5.840432,5.731035,-1.48780,0.12422
0.142,0.000000,0,17.353659,14.709516,1,19.324221,15.282719,0.000000,5.837995,5.728423,-1.48947,0.12156
0.143,0.000000,0,17.344923,14.746471,1,19.338171,15.273391,0.000000,5.835476,5.725665,-1.48855,0.11288
0.144,0.000000,0,17.336187,14.783427,1,19.352121,15.264064,0.000000,5.832958,5.722449,-1.48440,0.10051
0.145,0.000000,0,17.327454,14.820384,1,19.366070,15.254736,0.000000,5.830440,5.719069,-1.48683,0.09007
0.146,0.000000,0,17.318945,14.857160,1,19.378685,15.245197,0.000000,5.827910,5.715216,-1.48874,0.08956
0.147,0.000000,0,17.310574,14.893828,1,19.390509,15.235533,0.000000,5.825375,5.711193,-1.48736,0.10485
0.148,0.000000,0,17.302200,14.930497,1,19.402330,15.225869,0.000000,5.822840,5.706717,-1.48820,0.11907
0.149,0.000000,0,17.293829,14.967167,1,19.414154,15.216205,0.000000,5.820305,5.702079,-1.48903,0.12412
0.150,0.000000,0,17.285599,15.002921,1,19.424469,15.206573,0.000000,5.817598,5.697004,-1.48636,0.12048
0.151,0.000000,0,17.277454,15.038134,1,19.433891,15.196961,0.000000,5.814790,5.691772,-1.48826,0.10968
0.152,0.000000,0,17.269310,15.073346,1,19.443312,15.187349,0.000000,5.811982,5.686048,-1.48633,0.09943
0.153,0.000000,0,17.261166,15.108560,1,19.452734,15.177737,0.000000,5.809174,5.680146,-1.48604,0.08970
0.154,0.000000,0,17.253428,15.142509,1,19.460823,15.168139,0.000000,5.806181,5.673745,-1.48353,0.08637
0.155,0.000000,0,17.245928,15.175711,1,19.468126,15.158550,0.000000,5.803080,5.667162,-1.48856,0.09584
0.156,0.000000,0,17.238428,15.208913,1,19.475430,15.148961,0.000000,5.799978,5.660380,-1.48400,0.11444
0.157,0.000000,0,17.230930,15.242115,1,19.482733,15.139372,0.000000,5.796876,5.653526,-1.48679,0.12510
0.158,0.000000,0,17.223602,15.273911,1,19.488808,15.129825,0.000000,5.793736,5.646771,-1.48605,0.12126
0.159,0.000000,0,17.216375,15.304873,1,19.494156,15.120302,0.000000,5.790574,5.640052,-1.48949,0.11330
0.160,0.000000,0,17.209150,15.335835,1,19.499502,15.110781,0.000000,5.787411,5.633291,-1.48655,0.10437
0.161,0.000000,0,17.201923,15.366797,1,19.504850,15.101258,0.000000,5.784248,5.626514,-1.48707,0.09305
0.162,0.000000,0,17.195072,15.396245,1,19.508951,15.091910,0.000000,5.780835,5.619502,-1.48758,0.08182
0.163,0.000000,0,17.188442,15.424794,1,19.512316,15.082664,0.000000,5.777272,5.612404,-1.48935,0.08812
0.164,0.000000,0,17.181810,15.453343,1,19.515678,15.073419,0.000000,5.773710,5.605240,-1.48934,0.11083
0.165,0.000000,0,17.175180,15.481894,1,19.519043,15.064173,0.000000,5.770147,5.598051,-1.48703,0.12392
0.166,0.000000,0,17.169064,15.508698,1,19.521297,15.054939,0.000000,5.766665,5.591023,-1.48709,0.12350
0.167,0.000000,0,17.163250,15.534470,1,19.522894,15.045712,0.000000,5.763231,5.584054,-1.48712,0.11823
0.168,0.000000,0,17.157438,15.560242,1,19.524490,15.036486,0.000000,5.759796,5.577262,-1.48925,0.10842
0.169,0.000000,0,17.151625,15.586013,1,19.526087,15.027259,0.000000,5.756361,5.570534,-1.48704,0.09649
0.170,0.000000,0,17.146923,15.610291,1,19.526670,15.018074,0.000000,5.752721,5.563942,-1.48646,0.08697
0.171,0.000000,0,17.142879,15.633685,1,19.526655,15.008913,0.000000,5.748960,5.557399,-1.49112,0.08943
0.172,0.000000,0,17.138836,15.657079,1,19.526638,14.999753,2.299689,5.745197,5.550963,-1.48696,0.10549
0.173,0.000000,0,17.134792,15.680472,1,19.526623,14.990592,5.432781,5.741436,5.544567,-1.48728,0.11845
0.174,0.000000,0,17.132519,15.702217,1,19.525539,14.981368,6.266521,5.737409,5.538311,-1.48656,0.12371
0.175,0.000000,0,17.131296,15.722986,1,19.523823,14.972105,6.266983,5.733225,5.532106,-1.48502,0.12082
0.176,0.000000,0,17.130074,15.743754,1,19.522106,14.962843,6.267525,5.729041,5.526337,-1.48737,0.11085
0.177,0.000000,0,17.128851,15.764524,1,19.520390,14.953581,6.268096,5.724857,5.520727,-1.48909,0.10131
0.178,0.000000,0,17.129498,15.783675,1,19.517740,14.944507,6.268343,5.720721,5.515863,-1.48729,0.09212
0.179,0.000000,0,17.131250,15.801870,1,19.514540,14.935543,6.268473,5.716614,5.511271,-1.48733,0.08302
0.180,0.000000,0,17.133001,15.820065,1,19.511339,14.926579,6.268724,5.712506,5.507447,-1.48544,0.08454
0.181,0.000000,0,17.134754,15.838260,1,19.508139,14.917616,6.269020,5.708399,5.503901,-1.48854,0.10398
0.182,0.000000,0,17.138386,15.854692,1,19.503870,14.908755,6.269895,5.704549,5.501058,-1.48637,0.12183
0.183,0.000000,0,17.143131,15.870079,1,19.498970,14.899956,6.270981,5.700853,5.498468,-1.48697,0.12408
0.184,0.000000,0,17.147877,15.885467,1,19.494068,14.891155,6.271989,5.697156,5.496493,-1.48790,0.11933
0.185,0.000000,0,17.152622,15.900855,1,19.489168,14.882356,6.272968,5.693460,5.494741,-1.48835,0.11273
0.186,0.000000,0,17.159285,15.914392,1,19.482904,14.873537,6.273109,5.689790,5.493479,-1.48717,0.10303
0.187,0.000000,0,17.167086,15.926833,1,19.475832,14.864708,6.272947,5.686136,5.492395,-1.48827,0.09250
0.188,0.000000,0,17.174885,15.939274,1,19.468760,14.855880,6.272241,5.682481,5.491526,-1.48825,0.08461
0.189,0.000000,0,17.182686,15.951715,1,19.461687,14.847051,6.271337,5.678827,5.490734,-1.48809,0.08382
0.190,0.000000,0,17.192215,15.962354,1,19.453445,14.838416,6.270451,5.675107,5.489864,-1.48807,0.09563
0.191,0.000000,0,17.202770,15.971925,1,19.444508,14.829896,6.269571,5.671349,5.488967,-1.48784,0.10885
0.192,0.000000,0,17.213326,15.981497,1,19.435572,14.821376,6.269084,5.667591,5.487835,-1.48747,0.11930
0.193,0.000000,0,17.223879,15.991068,1,19.426634,14.812856,6.268741,5.663833,5.486618,-1.48788,0.12368
0.194,0.000000,0,17.236042,15.999345,1,19.417213,14.804563,6.268963,5.660138,5.485034,-1.48784,0.11860
0.195,0.000000,0,17.249153,16.006855,1,19.407505,14.796404,6.269391,5.656480,5.483319,-1.48629,0.11163
0.196,0.000000,0,17.262268,16.014364,1,19.397799,14.788245,6.269858,5.652822,5.481056,-1.48818,0.10400
0.197,0.000000,0,17.275379,16.021873,1,19.388090,14.780087,6.270339,5.649165,5.478594,-1.48727,0.09403
0.198,0.000000,0,17.289762,16.027571,1,19.378168,14.772358,6.270319,5.645381,5.475409,-1.48750,0.08392
0.199,0.000000,0,17.304899,16.032196,1,19.368120,14.764885,6.270115,5.641524,5.471962,-1.48571,0.08105
0.200,0.000000,0,17.320034,16.036819,1,19.358070,14.757411,6.269759,5.637666,5.467710,-1.48802,0.09752
0.201,0.000000,0,17.335169,16.041443,1,19.348022,14.749938,6.269347,5.633808,5.463168,-1.48756,0.11621
0.202,0.000000,0,17.351706,16.044552,1,19.338259,14.742998,6.269190,5.629814,5.457804,-1.48681,0.12190
0.203,0.000000,0,17.369074,16.046764,1,19.328663,14.736374,6.269126,5.625739,5.452142,-1.48932,0.12254
0.204,0.000000,0,17.386442,16.048977,1,19.319067,14.729750,6.268785,5.621664,5.445808,-1.48776,0.11778
0.205,0.000000,0,17.403811,16.051189,1,19.309471,14.723125,6.268345,5.617589,5.439231,-1.48849,0.10814
0.206,0.000000,0,17.422220,16.051582,1,19.299824,14.717047,6.267167,5.613389,5.432169,-1.48683,0.09944
0.207,0.000000,0,17.441250,16.050894,1,19.290146,14.711291,6.265721,5.609116,5.424933,-1.48775,0.09112
0.208,0.000000,0,17.460278,16.050207,1,19.280468,14.705537,6.264707,5.604842,5.417351,-1.48622,0.08263
0.209,0.000000,0,17.479307,16.049519,1,19.270790,14.699781,6.263848,5.600568,5.409643,-1.48891,0.08478
0.210,0.000000,0,17.499186,16.047010,1,19.261057,14.694828,6.264558,5.596197,5.401719,-1.48649,0.10471
0.211,0.000000,0,17.519569,16.043423,1,19.251291,14.690351,6.265836,5.591769,5.393716,-1.48731,0.12242
0.212,0.000000,0,17.539953,16.039835,1,19.241528,14.685872,6.267442,5.587340,5.385646,-1.48824,0.12402
0.213,0.000000,0,17.560337,16.036247,1,19.231762,14.681395,6.269167,5.582912,5.377550,-1.48784,0.11839
0.214,0.000000,0,17.581114,16.031376,1,19.222095,14.678483,6.269708,5.578412,5.369494,-1.48778,0.11051
0.215,0.000000,0,17.602119,16.025743,1,19.212488,14.676500,6.269820,5.573870,5.361454,-1.48535,0.09940
0.216,0.000000,0,17.623127,16.020111,0,19.202879,14.674518,3.968815,5.569327,5.353341,-1.48733,0.08759
0.217,0.000000,0,17.644135,16.014479,0,19.193270,14.672535,0.833890,5.564785,5.345203,-1.48700,0.08459
0.218,0.000000,0,17.665697,16.007776,0,19.183529,14.672558,0.000000,5.559982,5.336854,-1.48777,0.10294
0.219,0.000000,0,17.687588,16.000437,0,19.173710,14.673768,0.000000,5.555024,5.328429,-1.48859,0.12141
0.220,0.000000,0,17.709480,15.993099,0,19.163893,14.674978,0.000000,5.550066,5.319815,-1.48762,0.12435
0.221,0.000000,0,17.731371,15.985761,0,19.154074,14.676188,0.000000,5.545109,5.311134,-1.48737,0.12074
0.222,0.000000,0,17.753706,15.977866,0,19.144047,14.679542,0.000000,5.540184,5.302341,-1.48636,0.11149
0.223,0.000000,0,17.776302,15.969642,0,19.133898,14.684165,0.000000,5.535278,5.293508,-1.48899,0.09923
0.224,0.000000,0,17.798899,15.961418,0,19.123749,14.688787,0.000000,5.530372,5.284670,-1.48698,0.08907
0.225,0.000000,0,17.821495,15.953195,0,19.113600,14.693411,0.000000,5.525466,5.275830,-1.48616,0.08812
0.226,0.000000,0,17.844294,15.944641,0,19.103647,14.699377,0.000000,5.520554,5.267085,-1.48767,0.10221
0.227,0.000000,0,17.867212,15.935892,0,19.093813,14.706139,0.000000,5.515637,5.258375,-1.48824,0.11679
0.228,0.000000,0,17.890129,15.927143,0,19.083977,14.712900,0.000000,5.510720,5.249807,-1.48633,0.12362
0.229,0.000000,0,17.913048,15.918394,0,19.074142,14.719662,0.000000,5.505804,5.241292,-1.48379,0.12153
0.230,0.000000,0,17.936422,15.909254,0,19.064264,14.727391,0.000000,5.500735,5.233008,-1.48855,0.11164
0.231,0.000000,0,17.960068,15.899883,0,19.054359,14.735695,0.000000,5.495576,5.224809,-1.48896,0.10161
0.232,0.000000,0,17.983711,15.890512,0,19.044455,14.743999,0.000000,5.490418,5.217206,-1.48835,0.09192
0.233,0.000000,0,18.007357,15.881141,0,19.034552,14.752303,0.000000,5.485259,5.209819,-1.48513,0.08428
0.234,0.000000,0,18.031269,15.871366,0,19.024620,14.761841,0.000000,5.480036,5.203418,-1.48766,0.08980
