"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4","5 Chan 5","6 Chan 6","7 Chan 7"
0.002362,0.007452,0.001191,0.005212,0.013869,0.011654,0.0204516
0.002337,0.007561,0.001189,0.004872,0.013997,0.011548,0.0204274
0.002263,0.007728,0.001189,0.004701,0.014191,0.011496,0.0203611
0.002172,0.007869,0.001187,0.004644,0.014427,0.011526,0.0201820
0.002106,0.007913,0.001167,0.004520,0.014626,0.011519,0.0201275
0.002051,0.008036,0.001177,0.004322,0.014844,0.011524,0.0198715
0.002036,0.007800,0.001187,0.004277,0.014980,0.011531,0.0199670
0.002049,0.007793,0.001232,0.004182,0.015118,0.011555,0.0198733
0.002054,0.007789,0.001290,0.004046,0.015232,0.011543,0.0199201
0.002073,0.007793,0.001351,0.003810,0.015391,0.011533,0.0198153
0.002073,0.007963,0.001423,0.003567,0.015578,0.011601,0.0195116
0.002117,0.008247,0.001573,0.003080,0.015796,0.011663,0.0191052
0.002179,0.008811,0.001733,0.002382,0.016162,0.011765,0.0181856
0.002178,0.009464,0.001878,0.001826,0.016393,0.011863,0.0172853
0.002153,0.010037,0.002026,0.001444,0.016560,0.011952,0.0163497
0.002140,0.010520,0.002187,0.001103,0.016763,0.012008,0.0155170
0.002125,0.010839,0.002367,0.000837,0.017017,0.012000,0.0149223
0.002036,0.011351,0.002460,0.000790,0.017164,0.012037,0.0144615
0.001975,0.011598,0.002545,0.000790,0.017272,0.012121,0.0141339
0.001912,0.012057,0.002618,0.000725,0.017403,0.012204,0.0137714
0.001846,0.012588,0.002683,0.000666,0.017584,0.012304,0.0133801
0.001782,0.013116,0.002737,0.000664,0.017767,0.012379,0.0130830
0.001671,0.014104,0.002779,0.000638,0.017881,0.012502,0.0125544
0.001567,0.014984,0.002820,0.000638,0.017941,0.012608,0.0121251
0.001454,0.016218,0.002857,0.000625,0.017987,0.012618,0.0117411
0.001338,0.017333,0.002914,0.000625,0.018064,0.012705,0.0114477
0.001230,0.018442,0.002954,0.000592,0.018100,0.012760,0.0112066
0.001099,0.020045,0.003050,0.000484,0.018090,0.012827,0.0109728
0.000968,0.021344,0.003150,0.000460,0.018060,0.012841,0.0108728
0.000865,0.022720,0.003304,0.000317,0.018123,0.012853,0.0106763
0.000761,0.023891,0.003464,0.000256,0.018208,0.012875,0.0105555
0.000679,0.025117,0.003619,0.000153,0.018226,0.012792,0.0103658
0.000590,0.026413,0.003688,0.000063,0.018208,0.012761,0.0102749
0.000528,0.027252,0.003688,0.000000,0.018133,0.012725,0.0102024
0.000482,0.028001,0.003623,0.000000,0.018164,0.012717,0.0103490
0.000427,0.028734,0.003499,0.000000,0.018177,0.012731,0.0105161
0.000345,0.029544,0.003373,0.000000,0.018107,0.012762,0.0106741
0.000258,0.030647,0.003210,0.000000,0.018037,0.012893,0.0107337
0.000207,0.031587,0.003136,0.000000,0.018044,0.012980,0.0107297
0.000150,0.032716,0.003071,0.000000,0.018151,0.013060,0.0106756
0.000089,0.033908,0.003010,0.000000,0.018262,0.013162,0.0106077
0.000037,0.034922,0.003034,0.000000,0.018258,0.013213,0.0105835
0.000000,0.035604,0.003126,0.000000,0.018194,0.013212,0.0106863
0.000000,0.035712,0.003334,0.000000,0.018113,0.013127,0.0109465
0.000000,0.035626,0.003602,0.000000,0.017913,0.012993,0.0111639
0.000000,0.035200,0.003922,0.000000,0.017653,0.012864,0.0114345
0.000025,0.034884,0.004245,0.000000,0.017321,0.012650,0.0114513
0.000084,0.034481,0.004582,0.000000,0.017082,0.012481,0.0114042
0.000149,0.033966,0.004918,0.000000,0.016882,0.012362,0.0109633
0.000218,0.033554,0.005122,0.000000,0.016720,0.012282,0.0104425
0.000303,0.033100,0.005218,0.000000,0.016604,0.012219,0.0099408
0.000431,0.032546,0.005263,0.000000,0.016517,0.012182,0.0094006
0.000631,0.031396,0.005382,0.000000,0.016500,0.012237,0.0090329
0.000818,0.030227,0.005509,0.000000,0.016505,0.012235,0.0085998
0.001054,0.029551,0.005900,0.000000,0.016593,0.012184,0.0083943
0.001429,0.028926,0.007010,0.000000,0.016637,0.012131,0.0080609
0.001830,0.028346,0.008377,0.000000,0.017039,0.012169,0.0077375
0.002242,0.028242,0.010123,0.000000,0.017795,0.012248,0.0073360
0.002658,0.027869,0.011897,0.000000,0.018551,0.012252,0.0069363
0.003093,0.027415,0.013634,0.000000,0.019280,0.012311,0.0066602
0.003535,0.026798,0.015365,0.000000,0.020043,0.012382,0.0064120
0.003973,0.026074,0.017169,0.000000,0.021028,0.012394,0.0061760
0.004409,0.025451,0.018987,0.000000,0.022319,0.012437,0.0059189
0.004880,0.024961,0.020869,0.000000,0.023781,0.012578,0.0056007
0.005394,0.024560,0.022660,0.000000,0.025473,0.012778,0.0052342
0.005926,0.024281,0.024472,0.000000,0.027425,0.013028,0.0048935
0.006341,0.024086,0.026093,0.000000,0.029520,0.013309,0.0045732
0.006702,0.023857,0.027553,0.000000,0.031809,0.013578,0.0044128
0.007034,0.023594,0.028831,0.000000,0.034167,0.013814,0.0043848
0.007404,0.023100,0.029725,0.000000,0.037003,0.013954,0.0045942
0.007786,0.022555,0.030768,0.000000,0.040397,0.013995,0.0049197
0.008114,0.021919,0.031831,0.000268,0.043873,0.013988,0.0052913
0.008485,0.021510,0.032851,0.000886,0.047215,0.013918,0.0057576
0.008491,0.021373,0.033567,0.002579,0.050827,0.013739,0.0062607
0.008304,0.021075,0.034321,0.005178,0.054495,0.013505,0.0067023
0.008068,0.020440,0.034990,0.007865,0.058387,0.013279,0.0071054
0.007693,0.019616,0.035065,0.010565,0.062355,0.012994,0.0076032
0.007292,0.018732,0.034954,0.013247,0.066001,0.012611,0.0081628
0.006880,0.017352,0.034333,0.015945,0.069526,0.012213,0.0087269
0.006464,0.015960,0.033582,0.018857,0.073030,0.011814,0.0092630
0.006029,0.014655,0.032653,0.022293,0.076386,0.011345,0.0097021
0.005587,0.013430,0.031553,0.026145,0.079845,0.010827,0.0101004
0.005149,0.012108,0.030288,0.030145,0.083315,0.010324,0.0104628
0.004713,0.010663,0.028986,0.034264,0.086796,0.009800,0.0108549
0.004243,0.009350,0.027623,0.038485,0.090145,0.009258,0.0111303
0.003729,0.008326,0.026256,0.043007,0.093393,0.008719,0.0112915
0.003399,0.007536,0.024796,0.047075,0.096486,0.008196,0.0114675
0.003552,0.006910,0.023409,0.050037,0.098927,0.007722,0.0116119
0.003792,0.006617,0.022160,0.052741,0.101067,0.007314,0.0115499
0.004061,0.006448,0.021089,0.055256,0.103229,0.006937,0.0113145
0.004213,0.006223,0.020319,0.058065,0.105083,0.006564,0.0110817
0.004393,0.006140,0.019454,0.060603,0.106038,0.006291,0.0108243
0.004663,0.006282,0.018498,0.062614,0.106766,0.006062,0.0104980
0.004897,0.006473,0.017520,0.064163,0.107519,0.005874,0.0100995
0.005447,0.006941,0.016747,0.064840,0.107910,0.005741,0.0096880
0.006392,0.007627,0.015903,0.064782,0.108068,0.005656,0.0092738
0.007336,0.008460,0.014930,0.065117,0.107916,0.005551,0.0088644
0.008326,0.009532,0.013901,0.066312,0.107480,0.005400,0.0084193
0.009356,0.010605,0.012856,0.067439,0.106876,0.005262,0.0079658
0.010330,0.011709,0.011931,0.068412,0.105855,0.005103,0.0075786
0.011356,0.012854,0.011077,0.068749,0.104595,0.004976,0.0071386
0.012434,0.013850,0.010313,0.068289,0.103408,0.004908,0.0068071
0.013491,0.014773,0.009712,0.067371,0.101743,0.004895,0.0065031
0.014444,0.015795,0.009196,0.066719,0.099580,0.004880,0.0061859
0.015151,0.016987,0.008608,0.067223,0.096849,0.004800,0.0058063
0.015934,0.018079,0.007958,0.068069,0.094150,0.004701,0.0054355
0.016902,0.018893,0.007310,0.068143,0.091374,0.004619,0.0051902
0.018007,0.019545,0.006665,0.067537,0.088224,0.004578,0.0049320
0.018910,0.020062,0.006083,0.068117,0.085466,0.004472,0.0046400
0.019778,0.020366,0.005508,0.069525,0.082945,0.004319,0.0044055
0.020706,0.020698,0.004925,0.071542,0.080143,0.004117,0.0042498
0.022051,0.021203,0.004364,0.072838,0.077308,0.003976,0.0040825
0.023425,0.021690,0.003844,0.074102,0.074809,0.003859,0.0039085
0.024873,0.022233,0.003435,0.075913,0.072143,0.003724,0.0036870
0.026404,0.022708,0.003135,0.077277,0.069422,0.003620,0.0034763
0.028026,0.023080,0.002859,0.077602,0.066742,0.003596,0.0032874
0.029504,0.023684,0.002614,0.078619,0.063861,0.003524,0.0030872
0.031112,0.024587,0.002381,0.079442,0.060782,0.003467,0.0028844
0.032952,0.025454,0.002147,0.079509,0.057723,0.003471,0.0026908
0.034942,0.026598,0.001904,0.080124,0.054676,0.003427,0.0024897
0.036948,0.027630,0.001666,0.080873,0.051901,0.003367,0.0022777
0.039018,0.028557,0.001472,0.080890,0.049608,0.003371,0.0021679
0.041233,0.029607,0.001386,0.080249,0.047242,0.003443,0.0020580
0.043359,0.030849,0.001308,0.079640,0.045041,0.003509,0.0019457
0.045468,0.032708,0.001224,0.080526,0.042490,0.003455,0.0018267
0.047706,0.034588,0.001165,0.080425,0.040121,0.003465,0.0017355
0.049980,0.036622,0.001104,0.079344,0.037585,0.003531,0.0016746
0.052020,0.038731,0.001036,0.078275,0.035068,0.003663,0.0016087
0.053612,0.040743,0.000971,0.078084,0.033029,0.003766,0.0015378
0.054873,0.042711,0.000922,0.078185,0.031118,0.003840,0.0014872
0.055977,0.044687,0.000882,0.077616,0.029047,0.003960,0.0014909
0.056788,0.047119,0.000841,0.075974,0.027185,0.004145,0.0015258
0.057119,0.049668,0.000804,0.074340,0.025315,0.004316,0.0015735
0.057320,0.052230,0.000766,0.073367,0.023367,0.004470,0.0016054
0.057264,0.054609,0.000740,0.071751,0.021750,0.004697,0.0016394
0.056889,0.057381,0.000710,0.070450,0.020190,0.004899,0.0016755
0.056112,0.060470,0.000684,0.069932,0.018698,0.005074,0.0016938
0.055243,0.063382,0.000671,0.068328,0.017588,0.005360,0.0017418
0.054196,0.066170,0.000660,0.067619,0.016413,0.005587,0.0017897
0.052613,0.069093,0.000646,0.067827,0.015217,0.005773,0.0018206
0.050825,0.071966,0.000627,0.068465,0.014182,0.005928,0.0018538
0.048873,0.074720,0.000612,0.068995,0.013596,0.006105,0.0018901
0.046656,0.077426,0.000604,0.070168,0.013065,0.006228,0.0019072
0.044121,0.079965,0.000600,0.072093,0.012631,0.006337,0.0019185
0.041621,0.082344,0.000604,0.074099,0.012255,0.006465,0.0019471
0.039140,0.084170,0.000625,0.074471,0.012400,0.006686,0.0020041
0.036668,0.085850,0.000641,0.074421,0.012557,0.006960,0.0020675
0.033995,0.087402,0.000659,0.074549,0.012924,0.007258,0.0021210
0.031383,0.088483,0.000681,0.075204,0.013338,0.007482,0.0021626
0.028864,0.089237,0.000711,0.076282,0.013636,0.007676,0.0022148
0.026452,0.089878,0.000782,0.076897,0.013961,0.007877,0.0023331
0.024084,0.090317,0.000864,0.077008,0.014475,0.008093,0.0024791
0.021939,0.089841,0.000952,0.077720,0.014925,0.008296,0.0026407
0.019964,0.088646,0.001050,0.079044,0.015238,0.008445,0.0027814
0.017991,0.087157,0.001146,0.079736,0.015720,0.008613,0.0029803
0.016073,0.085533,0.001240,0.080345,0.016259,0.008749,0.0032031
0.014240,0.083278,0.001337,0.080564,0.016957,0.008913,0.0035537
0.012644,0.080383,0.001438,0.080089,0.017721,0.009088,0.0039523
0.011164,0.076932,0.001535,0.078841,0.017995,0.009297,0.0044459
0.009800,0.073094,0.001643,0.076067,0.018557,0.009489,0.0049992
0.008710,0.068780,0.001745,0.072312,0.019157,0.009654,0.0059107
0.007623,0.064141,0.001808,0.067820,0.019657,0.009903,0.0068021
0.006727,0.059609,0.001876,0.063265,0.019677,0.010151,0.0076511
0.005997,0.055113,0.001932,0.059140,0.019357,0.010394,0.0084217
0.005385,0.050680,0.001982,0.055369,0.019104,0.010565,0.0092435
0.004889,0.046095,0.002019,0.051450,0.018896,0.010712,0.0101263
0.004464,0.041467,0.002110,0.047223,0.018771,0.010891,0.0109508
0.004129,0.036774,0.002191,0.043188,0.018736,0.011056,0.0118320
0.003894,0.032101,0.002255,0.039497,0.018630,0.011111,0.0127527
0.003645,0.027926,0.002328,0.035763,0.018469,0.011107,0.0137318
0.003371,0.024149,0.002405,0.031749,0.018420,0.011102,0.0146420
0.003137,0.020552,0.002440,0.027885,0.018264,0.011156,0.0154547
0.002972,0.017019,0.002401,0.024767,0.017965,0.011193,0.0162679
0.002819,0.013978,0.002368,0.021604,0.017729,0.011163,0.0169991
0.002628,0.011638,0.002327,0.018210,0.017541,0.011167,0.0177568
0.002459,0.009577,0.002268,0.015198,0.017192,0.011250,0.0185086
0.002434,0.007893,0.002211,0.012376,0.016682,0.011322,0.0191177
0.002500,0.006596,0.002145,0.010153,0.016088,0.011387,0.0194908
0.002634,0.005738,0.002071,0.008612,0.015411,0.011437,0.0197870
0.002687,0.005505,0.002003,0.008023,0.015264,0.011439,0.0198704
0.002632,0.005274,0.001915,0.007998,0.015016,0.011514,0.0201715
0.002569,0.005677,0.001863,0.007665,0.014991,0.011619,0.0200653
0.002478,0.006151,0.001860,0.007255,0.015035,0.011731,0.0200224
0.002403,0.006703,0.001846,0.007089,0.015072,0.011787,0.0200684
0.002299,0.007146,0.001839,0.007132,0.015165,0.011764,0.0203951
0.002222,0.007567,0.001845,0.006973,0.015156,0.011764,0.0205429
0.002085,0.008115,0.001847,0.006920,0.015182,0.011808,0.0205750
0.002017,0.008434,0.001796,0.006888,0.015226,0.011844,0.0205069
0.001990,0.008897,0.001768,0.006734,0.015254,0.011825,0.0203274
0.001922,0.009185,0.001741,0.006768,0.015219,0.011822,0.0203412
0.001838,0.009329,0.001683,0.006852,0.015117,0.011836,0.0204457
0.001771,0.009432,0.001602,0.007154,0.014924,0.011836,0.0207577
0.001769,0.009644,0.001528,0.007135,0.014876,0.011750,0.0209641
0.001800,0.009732,0.001501,0.007071,0.014763,0.011617,0.0213707
0.001755,0.009691,0.001443,0.007273,0.014562,0.011479,0.0221249
0.001735,0.009547,0.001398,0.007481,0.014354,0.011437,0.0226543
0.001767,0.009401,0.001381,0.007559,0.014257,0.011286,0.0230344
0.001795,0.009342,0.001370,0.007523,0.014229,0.011164,0.0231625
0.001785,0.009114,0.001377,0.007694,0.014140,0.011045,0.0233837
0.001727,0.008866,0.001392,0.007983,0.014040,0.010947,0.0236168
0.001709,0.008714,0.001423,0.007962,0.013992,0.010872,0.0236024
0.001700,0.008498,0.001441,0.007947,0.014029,0.010730,0.0236116
0.001654,0.007868,0.001432,0.008157,0.014077,0.010669,0.0236860
0.001606,0.007330,0.001429,0.008394,0.014065,0.010604,0.0237047
0.001602,0.006978,0.001421,0.008346,0.014080,0.010610,0.0236290
0.001633,0.006847,0.001430,0.008044,0.014131,0.010622,0.0233272
0.001630,0.006697,0.001449,0.007916,0.014212,0.010628,0.0232120
0.001666,0.006740,0.001513,0.007564,0.014292,0.010643,0.0228466
0.001578,0.006290,0.001525,0.007968,0.013966,0.011708,0.0225030
0.001467,0.005767,0.001515,0.008432,0.013668,0.013043,0.0224030
0.001384,0.005475,0.001519,0.008654,0.013452,0.014392,0.0221178
0.001322,0.005332,0.001551,0.008806,0.013277,0.015832,0.0216213
0.001284,0.005229,0.001532,0.008855,0.013109,0.017352,0.0208265
0.001200,0.004933,0.001481,0.009193,0.012885,0.019155,0.0202294
0.001103,0.004844,0.001476,0.009354,0.012893,0.020663,0.0192820
0.001046,0.006226,0.001543,0.008714,0.013150,0.021382,0.0178636
0.000988,0.007370,0.001569,0.008106,0.013372,0.022235,0.0167315
0.000900,0.008631,0.001585,0.007517,0.013598,0.023105,0.0157905
0.000740,0.009643,0.001580,0.007292,0.013783,0.023998,0.0152288
0.000627,0.010810,0.001579,0.006897,0.014052,0.024530,0.0147160
0.000547,0.011964,0.001543,0.006446,0.014263,0.025433,0.0141805
0.000526,0.012140,0.001555,0.006351,0.014342,0.026352,0.0139945
0.000523,0.012768,0.001640,0.006029,0.014458,0.027107,0.0133905
0.000583,0.013147,0.001930,0.005737,0.014419,0.027839,0.0128077
0.000742,0.013052,0.002351,0.005338,0.014361,0.028728,0.0123286
0.000814,0.013082,0.002895,0.005159,0.014269,0.029650,0.0119031
0.000737,0.012488,0.003385,0.005803,0.013954,0.031206,0.0114468
0.000687,0.012307,0.003784,0.006069,0.013727,0.032859,0.0109346
0.000602,0.012088,0.004155,0.006495,0.013511,0.034406,0.0107431
0.000602,0.012785,0.004474,0.006044,0.013797,0.034908,0.0106456
0.000602,0.012798,0.004793,0.006016,0.013895,0.035883,0.0102150
0.000602,0.012835,0.004903,0.006004,0.014036,0.036621,0.0097348
0.000602,0.013733,0.005031,0.005539,0.014234,0.036948,0.0094342
0.000602,0.014354,0.005268,0.005230,0.014405,0.036778,0.0092854
0.000602,0.014586,0.005533,0.005100,0.014559,0.036299,0.0091422
0.000602,0.014816,0.005821,0.005113,0.014385,0.036167,0.0091388
0.000602,0.014023,0.005993,0.005533,0.014147,0.036261,0.0095123
0.000583,0.013398,0.006188,0.006040,0.013895,0.036120,0.0097775
0.000576,0.012835,0.006387,0.006399,0.013635,0.035778,0.0099166
0.000576,0.012164,0.006675,0.006791,0.013392,0.035391,0.0100216
0.000694,0.011373,0.007007,0.006791,0.013145,0.035391,0.0100639
0.000823,0.010393,0.007280,0.006791,0.012999,0.034954,0.0101440
0.000831,0.010343,0.007411,0.006791,0.012909,0.034416,0.0101372
0.000859,0.010049,0.007499,0.006791,0.012752,0.034157,0.0102336
0.000860,0.009906,0.007506,0.006791,0.012674,0.033467,0.0103154
0.000827,0.010165,0.007292,0.006791,0.012703,0.032565,0.0103415
0.000811,0.010206,0.006987,0.006791,0.012716,0.031591,0.0103009
0.000882,0.011197,0.006674,0.006089,0.012945,0.030021,0.0102461
0.000906,0.012250,0.006424,0.005622,0.013154,0.028405,0.0101190
0.000936,0.013178,0.006176,0.005190,0.013317,0.026830,0.0099462
0.000945,0.014036,0.006040,0.004888,0.013404,0.025240,0.0098218
0.001006,0.015669,0.005992,0.004171,0.013690,0.022910,0.0098017
0.001205,0.017294,0.006327,0.003504,0.013888,0.020858,0.0098715
0.001492,0.017820,0.007207,0.003285,0.013925,0.019188,0.0097985
0.001827,0.018183,0.008171,0.002907,0.013961,0.017978,0.0098041
0.001987,0.019001,0.009645,0.002906,0.013943,0.016842,0.0097579
0.002104,0.019713,0.011254,0.003123,0.014049,0.015705,0.0097204
0.002213,0.019964,0.013174,0.003701,0.014226,0.015181,0.0096896
0.002308,0.020037,0.015153,0.004216,0.014562,0.014644,0.0098606
0.002308,0.019691,0.017203,0.005308,0.014762,0.014266,0.0102660
0.002308,0.019302,0.019178,0.006699,0.014997,0.013830,0.0107915
0.002189,0.018799,0.020941,0.008433,0.015451,0.013347,0.0114390
0.002060,0.018540,0.022533,0.010320,0.016177,0.012957,0.0120553
0.002247,0.017956,0.024253,0.011382,0.017463,0.012669,0.0126942
0.002495,0.017291,0.025937,0.012383,0.019196,0.012297,0.0133944
0.002669,0.016703,0.027646,0.013799,0.021064,0.012325,0.0141191
0.002877,0.016150,0.029204,0.015071,0.023436,0.012369,0.0147816
0.003128,0.015508,0.030601,0.016371,0.026062,0.012377,0.0156836
0.003397,0.014517,0.032112,0.017747,0.028779,0.012373,0.0167919
0.003545,0.013147,0.033521,0.019627,0.031754,0.012283,0.0179015
0.003611,0.011751,0.034862,0.022453,0.035048,0.012128,0.0189876
0.003785,0.010196,0.035999,0.025416,0.038540,0.012004,0.0198533
0.003904,0.008550,0.036968,0.028261,0.042139,0.011919,0.0207009
0.003956,0.006923,0.037626,0.030774,0.045919,0.011829,0.0211989
0.003873,0.005526,0.037670,0.033628,0.050062,0.011644,0.0216858
0.003717,0.004736,0.037597,0.036628,0.054125,0.011361,0.0219436
0.003601,0.003782,0.036830,0.039320,0.058054,0.010982,0.0221922
0.003484,0.002840,0.035839,0.042207,0.062241,0.010532,0.0224267
0.003375,0.002011,0.034576,0.044992,0.066177,0.010093,0.0224380
0.003281,0.001420,0.033127,0.047658,0.070412,0.009629,0.0222232
0.003281,0.001053,0.031543,0.050096,0.074663,0.009185,0.0218588
0.003281,0.001052,0.029791,0.052785,0.078781,0.008764,0.0212137
0.003302,0.001406,0.028141,0.055509,0.082453,0.008329,0.0203882
0.003512,0.001747,0.026655,0.057533,0.085536,0.007850,0.0195934
0.003503,0.002090,0.025113,0.059400,0.087955,0.007373,0.0188807
0.003373,0.002429,0.023618,0.061352,0.090295,0.006960,0.0180564
0.003427,0.002678,0.021924,0.062453,0.092567,0.006599,0.0172288
0.003462,0.002995,0.020406,0.063687,0.094103,0.006245,0.0164581
0.003558,0.003481,0.019008,0.065164,0.095074,0.005926,0.0154489
0.003660,0.003978,0.017555,0.066778,0.096027,0.005626,0.0142642
0.003996,0.004549,0.016213,0.067612,0.096555,0.005392,0.0131349
0.004529,0.005220,0.014926,0.067633,0.096442,0.005225,0.0120057
0.005054,0.006085,0.013786,0.067891,0.095936,0.005028,0.0110939
0.005789,0.007075,0.012666,0.068375,0.094566,0.004793,0.0103426
0.006441,0.008096,0.011684,0.069494,0.092912,0.004527,0.0097648
0.006999,0.009102,0.010738,0.070595,0.091093,0.004290,0.0091807
0.007591,0.009858,0.009786,0.071444,0.089368,0.004111,0.0087467
0.008390,0.010800,0.009001,0.071852,0.087850,0.004044,0.0083222
0.009523,0.011895,0.008214,0.071716,0.085694,0.004066,0.0078810
0.010810,0.013203,0.007450,0.072035,0.083166,0.004036,0.0074147
0.012165,0.014730,0.006815,0.073705,0.080076,0.003960,0.0069202
0.013455,0.016203,0.006255,0.075378,0.077282,0.003866,0.0063771
0.014686,0.017294,0.005854,0.076060,0.074858,0.003831,0.0060338
0.016058,0.018216,0.005441,0.076726,0.072568,0.003789,0.0057811
0.017573,0.019137,0.005115,0.077589,0.070230,0.003716,0.0055427
0.019174,0.020286,0.004790,0.078821,0.067965,0.003613,0.0053045
0.020843,0.021499,0.004455,0.080385,0.065264,0.003486,0.0050476
0.022331,0.022919,0.004170,0.082396,0.062573,0.003312,0.0047160
0.023793,0.024219,0.003922,0.084060,0.060176,0.003168,0.0043797
0.025231,0.025383,0.003683,0.085017,0.057960,0.003082,0.0041134
0.026669,0.026522,0.003429,0.085881,0.055630,0.002999,0.0038758
0.028026,0.027692,0.003168,0.087603,0.053258,0.002847,0.0036182
0.029237,0.028987,0.002916,0.090462,0.050991,0.002597,0.0033687
0.030494,0.030354,0.002688,0.093552,0.048869,0.002374,0.0031073
0.031389,0.031682,0.002540,0.095766,0.047508,0.002197,0.0027482
0.032536,0.033018,0.002379,0.097611,0.045913,0.002041,0.0024767
0.034088,0.034473,0.002225,0.098776,0.043978,0.001921,0.0022712
0.035657,0.036264,0.002051,0.101463,0.041583,0.001776,0.0020280
0.036952,0.037962,0.001878,0.104425,0.039149,0.001613,0.0017751
0.037936,0.039567,0.001741,0.107343,0.037163,0.001422,0.0015251
0.038745,0.040827,0.001613,0.109172,0.035764,0.001267,0.0013352
0.039613,0.041963,0.001487,0.108955,0.034593,0.001233,0.0012358
0.040642,0.043323,0.001350,0.108767,0.033097,0.001198,0.0011360
0.041852,0.045013,0.001203,0.109834,0.031074,0.001105,0.0009983
0.043127,0.046776,0.001102,0.112173,0.028855,0.001022,0.0008421
0.044079,0.048429,0.001006,0.114517,0.027022,0.000938,0.0006755
0.044708,0.049840,0.000931,0.116191,0.025324,0.000819,0.0005163
0.045234,0.051183,0.000853,0.116866,0.023774,0.000728,0.0004726
0.045903,0.052402,0.000784,0.117344,0.022173,0.000654,0.0004854
0.046394,0.053575,0.000738,0.117455,0.020658,0.000630,0.0005050
0.046838,0.054979,0.000686,0.119049,0.019025,0.000570,0.0004741
0.047302,0.056091,0.000640,0.119130,0.017798,0.000642,0.0004751
0.047736,0.056927,0.000600,0.117972,0.016902,0.000810,0.0005288
0.048117,0.057633,0.000569,0.115267,0.016201,0.001108,0.0006133
0.048320,0.058508,0.000551,0.111858,0.015317,0.001406,0.0007266
0.048563,0.059324,0.000530,0.109506,0.014213,0.001659,0.0008319
0.048755,0.060052,0.000518,0.107275,0.013381,0.001892,0.0009271
0.048522,0.060689,0.000510,0.104602,0.012979,0.002179,0.0010243
0.048073,0.060865,0.000519,0.099018,0.013233,0.002604,0.0012104
0.047698,0.061150,0.000537,0.092802,0.013647,0.003064,0.0014176
0.047461,0.061711,0.000552,0.088162,0.013622,0.003422,0.0015823
0.047268,0.062421,0.000560,0.084758,0.013344,0.003732,0.0017194
0.046780,0.063461,0.000564,0.082263,0.013033,0.003994,0.0018370
0.045945,0.064725,0.000569,0.079227,0.012889,0.004274,0.0019677
0.044801,0.065430,0.000607,0.074406,0.013184,0.004576,0.0021476
0.043250,0.066102,0.000666,0.068636,0.013708,0.004861,0.0023345
0.041563,0.066827,0.000727,0.063685,0.014264,0.005138,0.0025021
0.040028,0.067334,0.000772,0.060343,0.014703,0.005434,0.0026228
0.038539,0.067805,0.000809,0.057885,0.015086,0.005778,0.0027189
0.036715,0.068210,0.000844,0.055277,0.015562,0.006214,0.0028198
0.034789,0.068600,0.000911,0.053072,0.015977,0.006603,0.0029696
0.032824,0.068599,0.001024,0.049958,0.016624,0.006993,0.0031822
