"1 Chan 1","2 Chan 2","3 Chan 3"
"0.01262","0.004971","0.006261"
"0.01301","0.004945","0.006291"
"0.01337","0.004921","0.006320"
"0.01378","0.004898","0.006336"
"0.01414","0.004845","0.006341"
"0.01435","0.004822","0.006323"
"0.01454","0.004795","0.006305"
"0.01479","0.004781","0.006257"
"0.01483","0.004778","0.006213"
"0.01488","0.004793","0.006120"
"0.01492","0.004812","0.006046"
"0.01492","0.004791","0.005983"
"0.01475","0.004762","0.005926"
"0.01446","0.004732","0.005865"
"0.01423","0.004660","0.005838"
"0.01399","0.004523","0.005788"
"0.01373","0.004401","0.005636"
"0.01357","0.004270","0.005448"
"0.01344","0.004133","0.005270"
"0.01314","0.004021","0.005102"
"0.01285","0.003945","0.004937"
"0.01247","0.003895","0.004875"
"0.01209","0.003852","0.004826"
"0.01174","0.003831","0.004769"
"0.01133","0.003827","0.004748"
"0.01091","0.003844","0.004729"
"0.01066","0.003837","0.004720"
"0.01058","0.003821","0.004712"
"0.01044","0.003771","0.004719"
"0.01051","0.003732","0.004693"
"0.01074","0.003690","0.004685"
"0.01090","0.003681","0.004670"
"0.01099","0.003692","0.004662"
"0.01121","0.003695","0.004682"
"0.01166","0.003710","0.004689"
"0.01199","0.003745","0.004680"
"0.01234","0.003779","0.004670"
"0.01270","0.003816","0.004666"
"0.01295","0.003873","0.004617"
"0.01317","0.003916","0.004564"
"0.01355","0.003918","0.004524"
"0.01395","0.003954","0.004486"
"0.01441","0.004019","0.004426"
"0.01508","0.004081","0.004386"
"0.01564","0.004130","0.004364"
"0.01620","0.004183","0.004328"
"0.01697","0.004174","0.004290"
"0.01799","0.004146","0.004269"
"0.01942","0.004134","0.004253"
"0.02138","0.004159","0.004208"
"0.02319","0.004194","0.004191"
"0.02490","0.004253","0.004162"
"0.02652","0.004306","0.004127"
"0.02780","0.004356","0.004079"
"0.02859","0.004420","0.004035"
"0.02927","0.004439","0.003997"
"0.02969","0.004410","0.003999"
"0.02990","0.004382","0.003987"
"0.02975","0.004326","0.004065"
"0.02948","0.004249","0.004141"
"0.02910","0.004212","0.004213"
"0.02867","0.004235","0.004286"
"0.02821","0.004227","0.004335"
"0.02782","0.004246","0.004360"
"0.02730","0.004263","0.004427"
"0.02698","0.004302","0.004489"
"0.02671","0.004374","0.004571"
"0.02629","0.004571","0.004665"
"0.02568","0.004915","0.004747"
"0.02457","0.005393","0.004813"
"0.02298","0.006023","0.004920"
"0.02158","0.006599","0.005072"
"0.02090","0.007156","0.006419"
"0.02047","0.007699","0.007839"
"0.02063","0.008242","0.009282"
"0.02144","0.008782","0.010741"
"0.02221","0.009344","0.012278"
"0.02320","0.009917","0.013988"
"0.02455","0.010514","0.015903"
"0.02638","0.011195","0.017770"
"0.02857","0.011911","0.019766"
"0.03144","0.012616","0.021860"
"0.03471","0.013343","0.023989"
"0.03820","0.014084","0.026226"
"0.04210","0.014773","0.028621"
"0.04663","0.015446","0.031216"
"0.05138","0.016106","0.033899"
"0.05686","0.016692","0.036644"
"0.06264","0.017190","0.039539"
"0.06836","0.017544","0.042532"
"0.07411","0.017735","0.045628"
"0.08001","0.017733","0.048733"
"0.08608","0.017768","0.051810"
"0.09151","0.017804","0.053702"
"0.09689","0.017844","0.055554"
"0.10217","0.017929","0.057452"
"0.10762","0.018068","0.059295"
"0.11330","0.018221","0.061067"
"0.11974","0.018412","0.062611"
"0.12655","0.018589","0.063919"
"0.13355","0.018652","0.065194"
"0.14070","0.018634","0.066359"
"0.14744","0.018577","0.067445"
"0.15402","0.018428","0.068491"
"0.16046","0.018238","0.069497"
"0.16657","0.018050","0.070388"
"0.17205","0.017874","0.071055"
"0.17732","0.017688","0.071626"
"0.18186","0.017549","0.072099"
"0.18608","0.017443","0.072420"
"0.19049","0.017351","0.072636"
"0.19491","0.017271","0.072770"
"0.19952","0.017198","0.072869"
"0.20490","0.017092","0.072958"
"0.21063","0.016952","0.073081"
"0.21692","0.016785","0.073208"
"0.22378","0.016554","0.073275"
"0.23060","0.016253","0.073405"
"0.23719","0.015954","0.073617"
"0.24306","0.015635","0.073897"
"0.24848","0.015306","0.074226"
"0.25359","0.015010","0.074564"
"0.25829","0.014779","0.074902"
"0.26290","0.014581","0.075203"
"0.26742","0.014417","0.075485"
"0.27189","0.014272","0.075717"
"0.27629","0.014140","0.075865"
"0.28070","0.014008","0.075908"
"0.28507","0.013870","0.075894"
"0.28943","0.013718","0.075761"
"0.29388","0.013563","0.075336"
"0.29814","0.013403","0.074836"
"0.30246","0.013212","0.074154"
"0.30646","0.013024","0.073415"
"0.30964","0.012857","0.072540"
"0.31232","0.012693","0.071569"
"0.31423","0.012561","0.070511"
"0.31548","0.012441","0.069403"
"0.31661","0.012360","0.068266"
"0.31816","0.012250","0.067071"
"0.32007","0.012109","0.065860"
"0.32329","0.011925","0.064478"
"0.32663","0.011705","0.062878"
"0.33011","0.011381","0.061249"
"0.33373","0.010992","0.059529"
"0.33712","0.010590","0.057724"
"0.34023","0.010122","0.055900"
"0.34314","0.009612","0.054104"
"0.34568","0.009104","0.052288"
"0.34757","0.008615","0.050276"
"0.34917","0.008121","0.048291"
"0.34997","0.007639","0.046486"
"0.35024","0.007192","0.044608"
"0.35030","0.006799","0.042820"
"0.35022","0.006443","0.041023"
"0.34979","0.006125","0.039324"
"0.34914","0.005822","0.037655"
"0.34856","0.005481","0.036025"
"0.34793","0.005139","0.034410"
"0.34716","0.004727","0.032705"
"0.34567","0.004258","0.030966"
"0.34347","0.003792","0.029216"
"0.33920","0.003358","0.027647"
"0.33403","0.002951","0.026327"
"0.32845","0.002644","0.025026"
"0.32227","0.002404","0.023847"
"0.31605","0.002184","0.022749"
"0.30991","0.002036","0.021689"
"0.30388","0.001929","0.020650"
"0.29813","0.001824","0.019706"
"0.29294","0.001714","0.019004"
"0.28799","0.001618","0.018374"
"0.28371","0.001497","0.017844"
"0.27661","0.001490","0.017265"
"0.27053","0.001414","0.016513"
"0.26337","0.001387","0.015909"
"0.25240","0.001401","0.015047"
"0.24097","0.001453","0.014168"
"0.22983","0.001542","0.013294"
"0.21903","0.001649","0.012451"
"0.20793","0.001786","0.011685"
"0.19541","0.002090","0.011016"
"0.18306","0.002396","0.010360"
"0.17135","0.002708","0.009676"
"0.16008","0.002987","0.008977"
"0.14864","0.003242","0.008323"
"0.13705","0.003485","0.007675"
"0.12559","0.003767","0.007059"
"0.11418","0.004051","0.006468"
"0.10284","0.004313","0.005920"
"0.09175","0.004596","0.005468"
"0.08076","0.004880","0.005050"
"0.06978","0.005160","0.004677"
"0.05885","0.005442","0.004325"
"0.05127","0.005550","0.004218"
"0.04277","0.005696","0.004406"
"0.03540","0.005753","0.004597"
"0.03189","0.005736","0.004999"
"0.02900","0.005675","0.005420"
"0.02593","0.005610","0.005918"
"0.02259","0.005537","0.006399"
"0.01947","0.005479","0.006828"
"0.01798","0.005319","0.007135"
"0.01656","0.005186","0.007387"
"0.01516","0.005057","0.007622"
"0.01406","0.004961","0.007821"
"0.01336","0.004880","0.007917"
"0.01319","0.004823","0.007977"
"0.01308","0.004735","0.008026"
"0.01307","0.004642","0.008069"
"0.01300","0.004571","0.008095"
"0.01279","0.004495","0.008038"
"0.01253","0.004425","0.007951"
"0.01228","0.004363","0.007851"
"0.01199","0.004297","0.007739"
"0.01163","0.004248","0.007582"
"0.01126","0.004210","0.007387"
"0.01088","0.004186","0.007128"
"0.01065","0.004151","0.006961"
"0.01049","0.004129","0.006810"
"0.01037","0.004105","0.006576"
"0.01026","0.004075","0.006354"
"0.01023","0.004056","0.006152"
"0.01023","0.004050","0.005977"
"0.01039","0.004039","0.005835"
"0.01055","0.004041","0.005712"
"0.01076","0.004058","0.005585"
"0.01098","0.004105","0.005527"
"0.01121","0.004154","0.005482"
"0.01142","0.004173","0.005469"
"0.01162","0.004169","0.005490"
"0.01176","0.004173","0.005513"
"0.01180","0.004165","0.005525"
"0.01182","0.004130","0.005546"
"0.01181","0.004068","0.005567"
"0.01180","0.004000","0.005606"
"0.01179","0.003988","0.005644"
"0.01176","0.003996","0.005668"
"0.01172","0.004015","0.005705"
"0.01171","0.004068","0.005707"
"0.01168","0.004109","0.005711"
"0.01164","0.004140","0.005724"
"0.01158","0.004174","0.005731"
"0.01154","0.004161","0.005751"
"0.01157","0.004128","0.005774"
"0.01143","0.004097","0.005814"
"0.01127","0.004035","0.005910"
"0.01109","0.003961","0.006054"
"0.01091","0.003868","0.006368"
"0.01073","0.003761","0.006726"
"0.01058","0.003678","0.007200"
"0.01039","0.003618","0.007630"
"0.01034","0.003546","0.008038"
"0.01034","0.003465","0.008431"
"0.01038","0.003411","0.008790"
"0.01046","0.003520","0.008943"
"0.01052","0.003672","0.009073"
"0.01057","0.003787","0.009086"
"0.01061","0.003895","0.009132"
"0.01064","0.003992","0.009205"
"0.01064","0.004081","0.009298"
"0.01061","0.004167","0.009423"
"0.01056","0.004132","0.009594"
"0.01049","0.004064","0.009829"
"0.01051","0.004142","0.010253"
"0.01050","0.004270","0.010701"
"0.01052","0.004470","0.011207"
"0.01056","0.004735","0.011794"
"0.01059","0.005036","0.012419"
"0.01063","0.005350","0.012933"
"0.01070","0.005674","0.013444"
"0.01064","0.005925","0.013997"
"0.01059","0.006132","0.014743"
"0.01049","0.006338","0.015533"
"0.01037","0.006492","0.016342"
"0.01023","0.006603","0.017172"
"0.01008","0.006568","0.018192"
"0.00993","0.006489","0.019304"
"0.00981","0.006397","0.020597"
"0.00974","0.006283","0.021963"
"0.00971","0.006162","0.023369"
"0.00973","0.006066","0.024919"
"0.00990","0.005973","0.026571"
"0.01016","0.005997","0.028435"
"0.01056","0.006047","0.030007"
"0.01126","0.005960","0.031468"
"0.01215","0.005847","0.032992"
"0.01335","0.005673","0.034578"
"0.01465","0.005512","0.036601"
"0.01622","0.005345","0.039841"
"0.01824","0.005139","0.043092"
"0.02062","0.004919","0.046123"
"0.02417","0.004753","0.048867"
"0.02817","0.004653","0.051719"
"0.03258","0.004548","0.055682"
"0.03737","0.004454","0.059659"
"0.04228","0.004424","0.063848"
"0.04730","0.004415","0.067868"
"0.05255","0.004411","0.072495"
"0.05763","0.004426","0.077743"
"0.06246","0.004449","0.082857"
"0.06697","0.004492","0.088158"
"0.07137","0.004494","0.094224"
"0.07571","0.004465","0.099056"
"0.07959","0.004465","0.103532"
"0.08302","0.004478","0.108271"
"0.08519","0.004534","0.112854"
"0.08719","0.004577","0.116869"
"0.08860","0.004615","0.119534"
"0.08994","0.004618","0.121451"
"0.09120","0.004550","0.122057"
"0.09187","0.004524","0.123680"
"0.09176","0.004523","0.125806"
"0.09040","0.004564","0.127618"
"0.08898","0.004581","0.128945"
"0.08824","0.004581","0.128374"
"0.08732","0.004601","0.126443"
"0.08598","0.004661","0.124136"
"0.08449","0.004714","0.121994"
"0.08278","0.004805","0.119146"
"0.08150","0.004859","0.115628"
"0.08012","0.004930","0.112272"
"0.07900","0.004992","0.108867"
"0.07804","0.005081","0.104557"
"0.07670","0.005203","0.100925"
"0.07570","0.005293","0.096190"
"0.07507","0.005380","0.090261"
"0.07527","0.005506","0.084181"
"0.07498","0.005659","0.078617"
"0.07395","0.005808","0.074360"
"0.07284","0.005942","0.070270"
"0.07158","0.006091","0.066189"
"0.07046","0.006216","0.061023"
"0.06963","0.006307","0.055559"
"0.06861","0.006386","0.050504"
"0.06708","0.006480","0.045534"
"0.06432","0.006605","0.041132"
"0.06089","0.006741","0.038056"
"0.05773","0.006813","0.035151"
"0.05460","0.006889","0.032261"
"0.05145","0.006926","0.029334"
"0.04803","0.006941","0.026355"
"0.04493","0.006921","0.023244"
"0.04185","0.006901","0.019893"
"0.03850","0.006867","0.016523"
"0.03543","0.006832","0.013578"
"0.03236","0.006818","0.011845"
"0.02922","0.006818","0.011281"
"0.02609","0.006762","0.010949"
"0.02342","0.006679","0.010570"
"0.02174","0.006603","0.010109"
"0.02012","0.006537","0.009654"
"0.01844","0.006500","0.009212"
"0.01675","0.006473","0.008762"
"0.01518","0.006480","0.008279"
"0.01397","0.006463","0.007775"
"0.01288","0.006436","0.007358"
"0.01195","0.006395","0.007137"
"0.01151","0.006348","0.006953"
"0.01109","0.006284","0.006772"
"0.01068","0.006204","0.006564"
"0.01028","0.006117","0.006399"
"0.00990","0.006073","0.006280"
"0.00948","0.006041","0.006188"
"0.00907","0.006002","0.006127"
"0.00883","0.005969","0.006056"
"0.00863","0.005936","0.005980"
"0.00844","0.005881","0.005898"
"0.00827","0.005788","0.005826"
"0.00810","0.005683","0.005758"
"0.00794","0.005582","0.005699"
"0.00777","0.005462","0.005643"
"0.00758","0.005330","0.005577"
"0.00742","0.005205","0.005504"
"0.00728","0.005079","0.005624"
"0.00717","0.004910","0.005821"
"0.00707","0.004748","0.006047"
"0.00699","0.004583","0.006274"
"0.00691","0.004422","0.006498"
"0.00681","0.004266","0.006746"
"0.00673","0.004112","0.006852"
"0.00665","0.003959","0.006902"
"0.00657","0.003827","0.006942"
"0.00648","0.003702","0.006977"
"0.00642","0.003588","0.007004"
"0.00638","0.003480","0.007018"
"0.00632","0.003370","0.007018"
"0.00628","0.003263","0.007015"
"0.00624","0.003173","0.007012"
"0.00621","0.003116","0.007010"
"0.00619","0.003064","0.007006"
"0.00616","0.003015","0.007008"
"0.00615","0.002983","0.006998"
"0.00617","0.002959","0.006989"
"0.00617","0.002927","0.006980"
"0.00617","0.002896","0.006785"
"0.00615","0.002890","0.006509"
"0.00615","0.002925","0.006206"
"0.00619","0.002958","0.005909"
"0.00626","0.003016","0.005632"
"0.00644","0.003106","0.005402"
"0.00669","0.003223","0.005325"
"0.00697","0.003401","0.005334"
"0.00727","0.003545","0.005369"
"0.00757","0.003705","0.005424"
"0.00788","0.003859","0.005485"
"0.00828","0.004029","0.005702"
"0.00865","0.004175","0.005946"
"0.00900","0.004271","0.006208"
"0.00933","0.004367","0.006466"
"0.00964","0.004444","0.006729"
"0.00991","0.004513","0.007014"
"0.01001","0.004544","0.007111"
"0.01005","0.004573","0.007205"
"0.01008","0.004594","0.007306"
"0.01012","0.004616","0.007423"
"0.01017","0.004643","0.007546"
"0.01018","0.004666","0.007647"
"0.01021","0.004653","0.007742"
"0.01022","0.004637","0.007827"
"0.01020","0.004610","0.007880"
"0.01006","0.004559","0.007843"
"0.00994","0.004471","0.007796"
"0.00986","0.004324","0.007790"
"0.00981","0.004219","0.007798"
"0.00979","0.004105","0.007805"
"0.00980","0.003990","0.007856"
"0.00976","0.003875","0.007813"
"0.00970","0.003825","0.007834"
"0.00965","0.003859","0.007916"
"0.00959","0.003920","0.008068"
"0.00950","0.004029","0.008318"
"0.00944","0.004155","0.008592"
"0.00953","0.004301","0.009106"
"0.00964","0.004412","0.009595"
"0.00970","0.004503","0.010010"
"0.00972","0.004554","0.010361"
"0.00973","0.004566","0.010594"
"0.00974","0.004561","0.010768"
"0.00974","0.004559","0.010875"
"0.00972","0.004565","0.010962"
"0.00970","0.004557","0.011066"
"0.00969","0.004542","0.011183"
"0.00957","0.004540","0.011311"
"0.00942","0.004538","0.011398"
"0.00921","0.004525","0.011451"
"0.00897","0.004503","0.011472"
"0.00866","0.004486","0.011409"
"0.00833","0.004451","0.011254"
"0.00806","0.004373","0.010989"
"0.00778","0.004262","0.010649"
"0.00752","0.004113","0.010290"
"0.00728","0.003922","0.009845"
"0.00707","0.003725","0.009372"
"0.00688","0.003539","0.008869"
"0.00671","0.003384","0.008427"
"0.00658","0.003251","0.008068"
"0.00648","0.003165","0.007714"
"0.00641","0.003114","0.007445"
"0.00634","0.003071","0.007289"
"0.00629","0.003020","0.007214"
"0.00625","0.002967","0.007180"
"0.00622","0.002921","0.007144"
"0.00620","0.002880","0.007109"
"0.00618","0.002849","0.007082"
"0.00615","0.002828","0.007006"
"0.00611","0.002818","0.006925"
"0.00607","0.002821","0.006843"
"0.00604","0.002819","0.006755"
"0.00604","0.002842","0.006714"
"0.00616","0.002878","0.006860"
"0.00711","0.002935","0.007171"
"0.00910","0.003020","0.008357"
"0.01137","0.003128","0.009622"
"0.01390","0.003260","0.010892"
"0.01670","0.003411","0.012202"
"0.01977","0.003565","0.013528"
"0.02292","0.003710","0.014872"
"0.02620","0.003849","0.016284"
"0.02953","0.004004","0.017723"
"0.03293","0.004171","0.019144"
"0.03688","0.004335","0.020556"
"0.04174","0.004487","0.021902"
"0.04706","0.004630","0.023281"
"0.05280","0.004752","0.024893"
"0.05873","0.004853","0.026817"
"0.06468","0.004933","0.029073"
"0.07064","0.005001","0.031404"
"0.07664","0.005064","0.033778"
"0.08264","0.005148","0.036138"
"0.08869","0.005219","0.038466"
"0.09459","0.005289","0.040605"
"0.09967","0.005339","0.042570"
"0.10374","0.005372","0.043572"
"0.10790","0.005390","0.044391"
"0.11178","0.005378","0.045136"
"0.11528","0.005330","0.045793"
"0.11842","0.005279","0.046393"
"0.12115","0.005248","0.046954"
"0.12352","0.005214","0.047345"
"0.12568","0.005164","0.047535"
"0.12772","0.005109","0.047452"
"0.12911","0.005060","0.047250"
"0.12951","0.005001","0.046972"
"0.12930","0.004920","0.046628"
"0.12844","0.004855","0.046066"
"0.12716","0.004814","0.045139"
"0.12579","0.004794","0.043905"
"0.12428","0.004779","0.042596"
"0.12269","0.004763","0.041251"
"0.12108","0.004727","0.039955"
"0.11899","0.004694","0.038704"
"0.11617","0.004657","0.037584"
"0.11290","0.004636","0.036524"
"0.10925","0.004626","0.035378"
"0.10520","0.004627","0.033948"
"0.10124","0.004635","0.032343"
"0.09741","0.004668","0.030653"
"0.09365","0.004694","0.028920"
"0.09020","0.004693","0.027193"
"0.08698","0.004682","0.025610"
"0.08392","0.004662","0.024231"
"0.08091","0.004646","0.023123"
"0.07799","0.004631","0.022155"
"0.07481","0.004631","0.021344"
"0.07162","0.004661","0.020580"
"0.06860","0.004694","0.019809"
"0.06573","0.004727","0.019077"
"0.06288","0.004750","0.018336"
"0.06015","0.004762","0.017568"
"0.05744","0.004775","0.016767"
"0.05472","0.004797","0.015953"
"0.05236","0.004807","0.015121"
"0.05053","0.004816","0.014210"
"0.04909","0.004808","0.013255"
"0.04793","0.004771","0.012400"
"0.04673","0.004717","0.011880"
"0.04547","0.004655","0.011554"
"0.04427","0.004590","0.011319"
"0.04326","0.004512","0.011136"
"0.04233","0.004433","0.010959"
"0.04136","0.004360","0.010787"
"0.04036","0.004292","0.010587"
"0.03933","0.004216","0.010326"
"0.03816","0.004144","0.010018"
"0.03716","0.004079","0.009668"
"0.03618","0.004011","0.009266"
"0.03520","0.003951","0.008856"
"0.03433","0.003882","0.008444"
"0.03348","0.003819","0.008056"
"0.03263","0.003765","0.007709"
"0.03177","0.003706","0.007403"
"0.03090","0.003635","0.007118"
"0.03007","0.003554","0.006831"
"0.02941","0.003467","0.006536"
"0.02872","0.003384","0.006235"
"0.02807","0.003319","0.005952"
"0.02746","0.003265","0.005699"
"0.02682","0.003222","0.005465"
"0.02611","0.003166","0.005255"
"0.02522","0.003120","0.005055"
"0.02428","0.003084","0.004858"
"0.02339","0.003054","0.004658"
"0.02252","0.003031","0.004486"
"0.02168","0.003012","0.004376"
"0.02099","0.002997","0.004309"
"0.02045","0.002980","0.004249"
"0.02004","0.002964","0.004225"
"0.01962","0.002946","0.004209"
"0.01903","0.002936","0.004202"
"0.01836","0.002931","0.004195"
"0.01766","0.002930","0.004188"
"0.01696","0.002940","0.004178"
"0.01624","0.002968","0.004175"
"0.01552","0.003010","0.004187"
"0.01482","0.003045","0.004209"
"0.01424","0.003102","0.004235"
"0.01371","0.003174","0.004259"
"0.01323","0.003267","0.004268"
"0.01278","0.003359","0.004288"
"0.01238","0.003478","0.004305"
"0.01201","0.003592","0.004329"
"0.01162","0.003700","0.004354"
"0.01122","0.003810","0.004386"
"0.01080","0.003876","0.004444"
"0.01038","0.003936","0.004536"
"0.00995","0.003986","0.004633"
"0.00950","0.004030","0.004738"
"0.00907","0.004061","0.004856"
"0.00868","0.004078","0.004967"
"0.00842","0.004101","0.005029"
"0.00822","0.004111","0.005067"
"0.00810","0.004115","0.005107"
"0.00799","0.004111","0.005146"
"0.00794","0.004107","0.005166"
"0.00791","0.004095","0.005188"
"0.00792","0.004087","0.005210"
"0.00791","0.004056","0.005242"
"0.00789","0.003990","0.005281"
"0.00785","0.003899","0.005330"
"0.00780","0.003794","0.005365"
"0.00770","0.003666","0.005403"
"0.00758","0.003551","0.005434"
"0.00753","0.003447","0.005448"
"0.00755","0.003345","0.005460"
"0.00759","0.003282","0.005436"
"0.00767","0.003225","0.005369"
"0.00776","0.003174","0.005302"
"0.00783","0.003125","0.005282"
"0.00785","0.003091","0.005240"
"0.00786","0.003068","0.005190"
"0.00788","0.003034","0.005185"
"0.00791","0.003013","0.005201"
"0.00796","0.003018","0.005224"
"0.00803","0.003051","0.005233"
"0.00810","0.003077","0.005278"
"0.00818","0.003105","0.005334"
"0.00824","0.003136","0.005403"
"0.00834","0.003172","0.005500"
"0.00837","0.003179","0.005584"
"0.00836","0.003184","0.005659"
"0.00832","0.003191","0.005730"
"0.00827","0.003221","0.005782"
"0.00821","0.003255","0.005822"
"0.00809","0.003282","0.005848"
"0.00793","0.003302","0.005868"
"0.00780","0.003326","0.005895"
"0.00765","0.003342","0.005926"
"0.00749","0.003349","0.005948"
"0.00737","0.003362","0.005906"
"0.00734","0.003372","0.005890"
"0.00735","0.003389","0.005897"
"0.00747","0.003417","0.005895"
"0.00766","0.003441","0.005970"
"0.00781","0.003446","0.006091"
"0.00795","0.003434","0.006239"
"0.00820","0.003419","0.006341"
"0.00842","0.003397","0.006463"
"0.00873","0.003339","0.006608"
"0.00904","0.003269","0.006683"
"0.00945","0.003236","0.006743"
"0.00989","0.003196","0.006811"
"0.01019","0.003168","0.006901"
"0.01041","0.003146","0.006899"
"0.01060","0.003128","0.006896"
"0.01077","0.003119","0.006924"
"0.01091","0.003109","0.006958"
"0.01100","0.003085","0.006999"
"0.01106","0.003076","0.007053"
"0.01108","0.003081","0.007140"
"0.01118","0.003075","0.007273"
"0.01125","0.003075","0.007367"
"0.01131","0.003061","0.007441"
"0.01129","0.003043","0.007528"
"0.01125","0.003082","0.007538"
"0.01117","0.003159","0.007450"
"0.01108","0.003245","0.007429"
"0.01088","0.003343","0.007466"
"0.01066","0.003464","0.007487"
"0.01032","0.003576","0.007497"
"0.00998","0.003658","0.007521"
"0.00954","0.003728","0.007534"
"0.00910","0.003815","0.007517"
"0.00883","0.003869","0.007465"
"0.00868","0.003904","0.007504"
"0.00853","0.003949","0.007526"
"0.00841","0.003980","0.007540"
"0.00832","0.004004","0.007554"
"0.00829","0.004014","0.007642"
"0.00832","0.004038","0.008113"
"0.00843","0.004141","0.008868"
"0.00885","0.004334","0.010229"
"0.01098","0.004642","0.013121"
"0.01349","0.005015","0.017487"
"0.01607","0.005527","0.022041"
"0.01866","0.005994","0.026662"
"0.02179","0.006394","0.031853"
"0.02602","0.006758","0.037721"
"0.03025","0.007114","0.044647"
"0.03452","0.007456","0.051872"
"0.03883","0.007811","0.059075"
"0.04332","0.008137","0.066130"
"0.04779","0.008447","0.072821"
"0.05224","0.008718","0.079325"
"0.05671","0.008943","0.085595"
"0.06011","0.009196","0.091328"
"0.06343","0.009371","0.095465"
"0.06696","0.009394","0.099338"
"0.07050","0.009413","0.103111"
"0.07366","0.009505","0.106256"
"0.07573","0.009653","0.108145"
"0.07780","0.009751","0.108404"
"0.07949","0.009742","0.107511"
"0.07952","0.009582","0.105088"
"0.07904","0.009373","0.101200"
"0.07841","0.009017","0.097129"
"0.07756","0.008665","0.093004"
"0.07581","0.008349","0.088502"
"0.07296","0.008010","0.083051"
"0.07004","0.007684","0.076487"
"0.06680","0.007373","0.069685"
"0.06355","0.007092","0.062899"
"0.06007","0.006847","0.056265"
"0.05655","0.006604","0.050041"
"0.05301","0.006316","0.044012"
"0.04960","0.006099","0.038225"
"0.04726","0.005864","0.032926"
"0.04495","0.005695","0.029253"
"0.04241","0.005691","0.025872"
"0.03985","0.005706","0.022591"
"0.03759","0.005688","0.019702"
"0.03626","0.005563","0.017516"
"0.03469","0.005407","0.016609"
"0.03303","0.005278","0.016162"
"0.03128","0.005190","0.015695"
"0.02969","0.005092","0.015264"
"0.02814","0.004997","0.014840"
"0.02672","0.004884","0.014395"
"0.02559","0.004756","0.013761"
"0.02431","0.004682","0.013339"
"0.02310","0.004584","0.012929"
"0.02217","0.004479","0.012399"
"0.02125","0.004368","0.011838"
"0.02040","0.004251","0.011305"
"0.01965","0.004165","0.010769"
"0.01896","0.004162","0.010256"
"0.01815","0.004157","0.009761"
"0.01728","0.004147","0.009325"
"0.01644","0.004148","0.008849"
"0.01562","0.004155","0.008333"
"0.01483","0.004159","0.007808"
"0.01406","0.004158","0.007426"
"0.01342","0.004186","0.007200"
"0.01300","0.004210","0.007017"
"0.01267","0.004245","0.006880"
"0.01235","0.004280","0.006770"
"0.01198","0.004323","0.006606"
"0.01167","0.004378","0.006417"
"0.01142","0.004432","0.006235"
"0.01136","0.004483","0.006089"
"0.01146","0.004517","0.005932"
"0.01159","0.004575","0.005811"
"0.01171","0.004638","0.005723"
"0.01179","0.004736","0.005626"
"0.01184","0.004865","0.005523"
"0.01189","0.004973","0.005430"
"0.01188","0.005090","0.005337"
"0.01184","0.005199","0.005263"
"0.01185","0.005302","0.005208"
"0.01189","0.005388","0.005186"
"0.01196","0.005466","0.005212"
"0.01200","0.005555","0.005255"
"0.01199","0.005644","0.005332"
"0.01197","0.005727","0.005438"
"0.01193","0.005796","0.005549"
"0.01191","0.005843","0.005692"
"0.01191","0.005854","0.005887"
"0.01192","0.005857","0.006127"
"0.01191","0.005862","0.006389"
"0.01189","0.005870","0.006671"
"0.01179","0.005879","0.006974"
"0.01166","0.005885","0.007268"
"0.01153","0.005878","0.007539"
"0.01136","0.005858","0.007785"
"0.01120","0.005805","0.008031"
"0.01103","0.005744","0.008250"
"0.01085","0.005705","0.008435"
"0.01068","0.005648","0.008607"
"0.01050","0.005596","0.008737"
"0.01029","0.005531","0.008827"
"0.01007","0.005464","0.008882"
"0.00984","0.005391","0.008888"
"0.00960","0.005298","0.008857"
"0.00945","0.005174","0.008768"
"0.00930","0.005037","0.008669"
"0.00915","0.004902","0.008586"
"0.00903","0.004756","0.008474"
"0.00888","0.004634","0.008328"
"0.00876","0.004522","0.008185"
"0.00863","0.004395","0.007990"
"0.00847","0.004264","0.007809"
"0.00831","0.004131","0.007606"
"0.00814","0.003998","0.007356"
"0.00797","0.003862","0.007103"
"0.00781","0.003737","0.006836"
"0.00767","0.003621","0.006586"
"0.00757","0.003512","0.006369"
"0.00750","0.003401","0.006165"
"0.00746","0.003292","0.005978"
"0.00746","0.003228","0.005848"
"0.00751","0.003218","0.005762"
"0.00756","0.003219","0.005728"
"0.00761","0.003234","0.005729"
"0.00763","0.003214","0.005708"
"0.00757","0.003183","0.005700"
"0.00753","0.003165","0.005673"
"0.00747","0.003156","0.005620"
"0.00738","0.003151","0.005577"
"0.00737","0.003144","0.005542"
"0.00733","0.003150","0.005469"
"0.00729","0.003163","0.005435"
"0.00730","0.003203","0.005359"
"0.00728","0.003249","0.005288"
"0.00733","0.003275","0.005288"
"0.00744","0.003286","0.005278"
"0.00763","0.003267","0.005309"
"0.00783","0.003244","0.005342"
"0.00801","0.003242","0.005426"
"0.00815","0.003272","0.005608"
"0.00830","0.003338","0.005869"
"0.00849","0.003379","0.006124"
"0.00866","0.003383","0.006281"
"0.00888","0.003381","0.006335"
"0.00911","0.003369","0.006321"
"0.00935","0.003399","0.006321"
"0.00964","0.003458","0.006334"
"0.00988","0.003549","0.006355"
"0.01016","0.003666","0.006411"
"0.01135","0.003780","0.006458"
"0.01390","0.003917","0.006432"
"0.01743","0.004101","0.006397"
"0.02107","0.004275","0.006328"
