"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4","5 Chan 5","6 Chan 6","7 Chan 7"
0.117695,0.034285,0.010807,0.098475,0.009756,0.0077655,0.000000
0.117429,0.034414,0.010776,0.100751,0.011377,0.0079128,0.000000
0.117289,0.034450,0.010809,0.102791,0.013166,0.0080837,0.000000
0.117312,0.034342,0.010745,0.104788,0.015089,0.0082746,0.000000
0.117060,0.034201,0.010510,0.106665,0.017243,0.0084344,0.000000
0.116524,0.034124,0.010205,0.108100,0.019453,0.0085729,0.000000
0.116286,0.033768,0.009925,0.109218,0.021828,0.0087645,0.000000
0.115941,0.033337,0.009660,0.110242,0.024444,0.0089406,0.000000
0.116200,0.032749,0.009448,0.111225,0.027163,0.0091823,0.000000
0.115908,0.032302,0.009187,0.111863,0.029928,0.0093397,0.000000
0.116012,0.031818,0.008953,0.112566,0.032705,0.0095375,0.000000
0.116021,0.031418,0.008698,0.113111,0.035249,0.0097122,0.000000
0.115820,0.031134,0.008430,0.113377,0.037650,0.0098935,0.000000
0.115454,0.030903,0.008180,0.113472,0.039890,0.0100861,0.000000
0.114804,0.030742,0.007927,0.113319,0.042049,0.0103223,0.000000
0.113660,0.030680,0.007660,0.112782,0.044092,0.0105607,0.000000
0.112872,0.030606,0.007444,0.112175,0.046077,0.0108856,0.000000
0.111464,0.030617,0.007174,0.111348,0.047873,0.0111538,0.000000
0.110125,0.030628,0.006873,0.110548,0.049632,0.0114571,0.000000
0.108508,0.030762,0.006526,0.109697,0.051269,0.0117729,0.000000
0.106640,0.031031,0.006097,0.108803,0.052842,0.0120758,0.000000
0.104630,0.031422,0.005660,0.107866,0.054363,0.0123580,0.000000
0.103442,0.031638,0.005302,0.107261,0.055746,0.0127448,0.000000
0.101818,0.031916,0.004933,0.106757,0.056980,0.0130989,0.000000
0.100007,0.032197,0.004714,0.106204,0.058164,0.0134352,0.000000
0.098041,0.032481,0.004687,0.105670,0.059187,0.0137730,0.000000
0.096282,0.032665,0.004741,0.105351,0.060142,0.0141328,0.000000
0.094293,0.032847,0.004803,0.105178,0.060864,0.0144540,0.000000
0.092220,0.032972,0.004854,0.105089,0.061401,0.0147041,0.000000
0.090022,0.033089,0.004903,0.104932,0.061885,0.0148915,0.000000
0.087615,0.033131,0.004962,0.104747,0.062350,0.0150697,0.000000
0.084887,0.032831,0.005016,0.104367,0.062805,0.0152470,0.000000
0.082038,0.032105,0.005074,0.103887,0.063287,0.0154180,0.000000
0.078999,0.031297,0.005128,0.103139,0.063777,0.0155280,0.000000
0.075547,0.030521,0.005166,0.102299,0.064184,0.0155807,0.000000
0.072070,0.029623,0.005211,0.101472,0.064676,0.0155789,0.000000
0.068692,0.028645,0.005226,0.100797,0.065204,0.0154762,0.000000
0.065522,0.027591,0.005226,0.100031,0.065776,0.0153594,0.000000
0.062317,0.026392,0.005227,0.098902,0.066382,0.0152173,0.000000
0.059080,0.025145,0.005237,0.097695,0.066945,0.0150234,0.000000
0.056160,0.023744,0.005291,0.096440,0.067499,0.0148055,0.000000
0.053619,0.022317,0.005413,0.095156,0.067984,0.0145588,0.000000
0.051295,0.020917,0.005555,0.094027,0.068359,0.0143181,0.000000
0.048766,0.019642,0.005673,0.092838,0.068484,0.0140383,0.000000
0.046445,0.018400,0.005764,0.091596,0.068460,0.0137649,0.000000
0.044167,0.017246,0.005828,0.090172,0.068195,0.0134957,0.000000
0.041654,0.016226,0.005843,0.088330,0.067896,0.0131635,0.000000
0.039082,0.015262,0.005862,0.086272,0.067513,0.0128286,0.000000
0.036466,0.014391,0.005881,0.083822,0.067103,0.0125115,0.000000
0.033854,0.013606,0.005892,0.081222,0.066543,0.0122600,0.000000
0.031394,0.012901,0.005898,0.078632,0.065903,0.0120709,0.000000
0.029273,0.012300,0.005898,0.076058,0.065189,0.0119082,0.000000
0.027475,0.012174,0.005893,0.073577,0.064411,0.0117433,0.000000
0.025928,0.012502,0.005885,0.071169,0.063624,0.0115960,0.000000
0.024701,0.012882,0.005866,0.069150,0.062733,0.0115031,0.000000
0.023936,0.013495,0.005828,0.067104,0.061563,0.0114416,0.000000
0.023645,0.014433,0.005728,0.064319,0.061364,0.0113734,0.000000
0.023248,0.015430,0.005609,0.060595,0.060913,0.0113313,0.000000
0.023133,0.016077,0.005446,0.057296,0.059827,0.0113393,0.000000
0.022423,0.016517,0.005197,0.054198,0.058551,0.0112870,0.000000
0.022609,0.017193,0.005023,0.051165,0.056870,0.0112058,0.000000
0.021691,0.018115,0.004772,0.047961,0.055103,0.0110391,0.000000
0.021200,0.018654,0.004575,0.044916,0.053219,0.0108990,0.000000
0.020846,0.018660,0.004406,0.042109,0.051404,0.0108308,0.000000
0.020418,0.018534,0.004274,0.039252,0.049665,0.0107738,0.000000
0.020229,0.018590,0.004156,0.036508,0.047916,0.0106963,0.000000
0.020127,0.019278,0.004031,0.033771,0.046564,0.0104688,0.000000
0.020553,0.020297,0.003914,0.031160,0.045200,0.0101725,0.000000
0.020786,0.021311,0.003771,0.028409,0.043920,0.0099831,0.000000
0.021029,0.022530,0.003632,0.025867,0.042718,0.0097716,0.000000
0.022121,0.023001,0.003525,0.023737,0.041268,0.0096527,0.000000
0.023398,0.023254,0.003403,0.021942,0.039860,0.0094975,0.000000
0.025316,0.023458,0.003258,0.020807,0.038612,0.0091890,0.000000
0.027357,0.023562,0.003011,0.019535,0.037621,0.0087273,0.000000
0.028836,0.023309,0.002763,0.018493,0.036647,0.0082677,0.000000
0.029552,0.022767,0.002516,0.016998,0.035694,0.0078147,0.000000
0.030133,0.022299,0.002353,0.015462,0.034839,0.0074758,0.000000
0.029439,0.021682,0.002326,0.014645,0.032857,0.0072934,0.000000
0.029221,0.021265,0.002297,0.014710,0.031037,0.0071696,0.000000
0.028622,0.021185,0.002280,0.014511,0.029765,0.0069971,0.000000
0.028775,0.021049,0.002321,0.014741,0.028596,0.0068626,0.000000
0.028016,0.020430,0.002281,0.014896,0.027888,0.0066313,0.000000
0.028578,0.019908,0.002344,0.015202,0.027614,0.0065028,0.000000
0.028532,0.019845,0.002333,0.015311,0.027488,0.0062491,0.000000
0.028051,0.020379,0.002304,0.015064,0.027411,0.0059665,0.000000
0.027638,0.020849,0.002251,0.014967,0.027135,0.0057033,0.000000
0.026627,0.020880,0.002172,0.014984,0.026982,0.0054633,0.000000
0.025892,0.020286,0.002127,0.015102,0.026585,0.0054958,0.000000
0.025064,0.019285,0.002092,0.015300,0.026155,0.0055869,0.000000
0.024758,0.018471,0.002080,0.015703,0.025808,0.0055664,0.000000
0.024506,0.017235,0.002073,0.016076,0.025352,0.0055943,0.000000
0.023601,0.016641,0.002063,0.016233,0.025342,0.0055289,0.000000
0.022194,0.015904,0.002051,0.016110,0.025237,0.0055558,0.000000
0.019931,0.015377,0.002053,0.015054,0.025097,0.0057178,0.000000
0.017487,0.014746,0.002174,0.014472,0.024637,0.0060519,0.000000
0.015552,0.014478,0.002298,0.013519,0.024276,0.0063752,0.000000
0.014163,0.014575,0.002419,0.012957,0.023955,0.0066564,0.000000
0.012792,0.013940,0.002440,0.012721,0.023653,0.0068452,0.000000
0.012493,0.013173,0.002395,0.012422,0.023536,0.0069561,0.000000
0.012285,0.012374,0.002358,0.012246,0.023276,0.0070411,0.000000
0.012086,0.011734,0.002297,0.011999,0.023064,0.0070424,0.000000
0.011939,0.011665,0.002300,0.011503,0.023026,0.0072381,0.000000
0.011599,0.012013,0.002258,0.010897,0.022949,0.0073909,0.000000
0.010655,0.011985,0.002244,0.010456,0.022961,0.0078023,0.000000
0.009797,0.011872,0.002251,0.009939,0.022984,0.0083725,0.000000
0.009312,0.011633,0.002241,0.009662,0.023105,0.0088062,0.000000
0.008884,0.011432,0.002214,0.009370,0.023327,0.0092066,0.000000
0.008853,0.011289,0.002187,0.008991,0.023469,0.0094483,0.000000
0.008840,0.010812,0.002137,0.008780,0.023676,0.0094708,0.000000
0.008774,0.010283,0.002052,0.008510,0.023694,0.0094890,0.000000
0.008333,0.009600,0.001975,0.008116,0.023861,0.0096131,0.000000
0.008453,0.009165,0.001863,0.007591,0.024067,0.0095761,0.000000
0.008090,0.009087,0.001732,0.006831,0.024425,0.0097377,0.000000
0.008157,0.009351,0.001619,0.006081,0.024968,0.0098562,0.000000
0.008216,0.009393,0.001515,0.005638,0.025284,0.0100815,0.000000
0.008033,0.009321,0.001394,0.005030,0.025605,0.0103289,0.000000
0.007931,0.009068,0.001270,0.004681,0.025892,0.0104170,0.000000
0.007852,0.008708,0.001149,0.004237,0.026154,0.0106141,0.000000
0.007891,0.008694,0.001135,0.003929,0.026791,0.0105956,0.000000
0.007895,0.008714,0.001120,0.003800,0.027110,0.0105711,0.000000
0.007312,0.008549,0.001105,0.003642,0.027316,0.0106833,0.000000
0.006779,0.008218,0.001145,0.003623,0.027671,0.0109941,0.000000
0.006132,0.007762,0.001143,0.003627,0.027865,0.0111221,0.000000
0.005692,0.007212,0.001163,0.003679,0.028371,0.0116714,0.000000
0.005636,0.006807,0.001088,0.003744,0.028226,0.0118532,0.000000
0.005636,0.006466,0.000984,0.003752,0.028223,0.0119727,0.000000
0.005594,0.006194,0.000917,0.003665,0.028503,0.0122026,0.000000
0.005476,0.006109,0.000849,0.003476,0.028624,0.0124294,0.000000
0.005326,0.006106,0.000847,0.003285,0.028967,0.0128940,0.000000
0.004932,0.006355,0.000859,0.003024,0.028839,0.0134226,0.000000
0.004486,0.006638,0.000904,0.002779,0.028800,0.0141469,0.000000
0.004184,0.006824,0.000948,0.002758,0.028803,0.0144180,0.000000
0.003328,0.006985,0.001024,0.002866,0.028708,0.0150601,0.000000
0.002799,0.006886,0.001095,0.003047,0.028669,0.0155101,0.000000
0.002138,0.006654,0.001194,0.003258,0.028805,0.0158597,0.000000
0.001620,0.006339,0.001303,0.003533,0.029193,0.0160219,0.000000
0.001311,0.006193,0.001418,0.003667,0.029977,0.0160367,0.000000
0.000903,0.006065,0.001523,0.003780,0.030686,0.0160797,0.000000
0.000686,0.006073,0.001634,0.003977,0.031523,0.0161757,0.000000
0.000436,0.006208,0.001667,0.003895,0.032426,0.0164629,0.000000
0.000120,0.006315,0.001674,0.003865,0.034529,0.0166474,0.000000
0.000000,0.006428,0.001668,0.003776,0.037942,0.0165648,0.000000
0.000000,0.006551,0.001644,0.003645,0.042353,0.0162389,0.000000
0.000000,0.006606,0.001603,0.003475,0.047301,0.0159118,0.000000
0.000000,0.006651,0.001590,0.003309,0.053899,0.0154673,0.000000
0.000000,0.006625,0.001618,0.003248,0.060806,0.0151367,0.000000
0.000000,0.006414,0.001702,0.003435,0.066769,0.0147129,0.000000
0.000000,0.006172,0.001750,0.003538,0.073648,0.0142881,0.000000
0.000000,0.005853,0.001805,0.003779,0.080384,0.0139562,0.000000
0.000000,0.005640,0.001850,0.003850,0.085827,0.0136716,0.000000
0.000000,0.005476,0.001873,0.003910,0.091488,0.0134279,0.000000
0.000000,0.005216,0.001936,0.004098,0.097449,0.0129784,0.000000
0.000000,0.004984,0.002041,0.004485,0.100345,0.0126061,0.000000
0.000000,0.004882,0.002162,0.005222,0.101972,0.0120094,0.000000
0.000000,0.004990,0.002308,0.006135,0.102373,0.0114313,0.000000
0.000000,0.005489,0.002418,0.006883,0.102586,0.0108973,0.000000
0.000000,0.006190,0.002509,0.007512,0.102351,0.0104440,0.000000
0.000000,0.006918,0.002589,0.008203,0.102750,0.0100799,0.000000
0.000000,0.007896,0.002679,0.008903,0.103206,0.0098488,0.000000
0.000000,0.008796,0.002763,0.009704,0.103622,0.0094742,0.000000
0.000000,0.009721,0.002842,0.010357,0.103771,0.0090953,0.000000
0.000000,0.010477,0.002971,0.012565,0.102666,0.0087948,0.000000
0.000000,0.011538,0.003376,0.015232,0.100445,0.0085913,0.000000
0.000000,0.012723,0.004215,0.017817,0.097087,0.0085169,0.000000
0.000000,0.013745,0.005147,0.021221,0.093286,0.0084519,0.000000
0.000880,0.014524,0.006580,0.024704,0.087575,0.0083114,0.000000
0.002008,0.015274,0.008445,0.028231,0.081533,0.0082085,0.000000
0.003147,0.016227,0.010395,0.032306,0.075063,0.0082300,0.000000
0.004328,0.017382,0.012904,0.036189,0.067201,0.0082236,0.000000
0.005877,0.018337,0.015491,0.040097,0.059814,0.0081584,0.000000
0.008849,0.019094,0.018027,0.044280,0.053577,0.0079230,0.000000
0.013272,0.019700,0.020532,0.047445,0.047549,0.0077133,0.000000
0.018086,0.020499,0.022929,0.049389,0.041387,0.0076235,0.000000
0.023194,0.020942,0.025302,0.050934,0.038163,0.0078659,0.000000
0.028369,0.021267,0.028023,0.051614,0.036301,0.0080892,0.000000
0.033781,0.021105,0.030497,0.052282,0.035262,0.0083238,0.000000
0.040295,0.020686,0.032649,0.052899,0.034189,0.0086264,0.000000
0.047478,0.019838,0.034834,0.053276,0.033492,0.0089326,0.000000
0.055364,0.018840,0.036591,0.053473,0.031831,0.0092304,0.000000
0.062612,0.017681,0.038027,0.053334,0.029941,0.0093742,0.000000
0.069871,0.016456,0.039532,0.053687,0.028192,0.0096283,0.000000
0.075828,0.015149,0.041204,0.054636,0.026365,0.0099714,0.000000
0.081246,0.014065,0.042791,0.054461,0.024999,0.0102651,0.000000
0.086532,0.012697,0.044083,0.053781,0.023595,0.0105323,0.000000
0.091778,0.011232,0.044295,0.053248,0.022110,0.0107179,0.000000
0.097306,0.010020,0.044299,0.052131,0.020653,0.0109020,0.000000
0.099625,0.009431,0.043521,0.050900,0.018923,0.0107367,0.000000
0.102187,0.008488,0.042318,0.049957,0.017617,0.0106409,0.000000
0.103520,0.007608,0.041117,0.048079,0.017290,0.0104054,0.000000
0.105940,0.006348,0.039515,0.046629,0.017328,0.0103799,0.000000
0.107520,0.005302,0.037802,0.045479,0.017276,0.0102906,0.000000
0.107718,0.004496,0.035997,0.043626,0.017380,0.0101829,0.000000
0.106732,0.003687,0.034182,0.042490,0.017399,0.0101641,0.000000
0.104834,0.002765,0.032277,0.042421,0.017228,0.0099595,0.000000
0.102954,0.002291,0.030364,0.042832,0.016938,0.0098127,0.000000
0.101709,0.001883,0.027910,0.044151,0.016804,0.0097324,0.000000
0.099940,0.001784,0.025692,0.045227,0.016774,0.0096295,0.000000
0.096696,0.001999,0.023790,0.046235,0.016608,0.0094722,0.000000
0.092479,0.002565,0.021564,0.047786,0.016472,0.0093266,0.000000
0.086986,0.003355,0.019722,0.049251,0.016289,0.0091222,0.000000
0.080681,0.004716,0.018091,0.050136,0.016058,0.0088530,0.000000
0.074947,0.005779,0.016391,0.051311,0.015679,0.0085379,0.000000
0.070681,0.007210,0.014676,0.051855,0.015435,0.0080599,0.000000
0.067000,0.008699,0.013039,0.051815,0.015074,0.0076359,0.000000
0.063321,0.010236,0.011464,0.051666,0.014804,0.0072513,0.000000
0.059760,0.011531,0.010535,0.051315,0.014618,0.0069187,0.000000
0.055800,0.012692,0.009741,0.051191,0.014318,0.0065914,0.000000
0.053811,0.013270,0.009182,0.051451,0.014155,0.0064848,0.000000
0.051689,0.014267,0.008628,0.051229,0.013906,0.0062681,0.000000
0.050897,0.015246,0.007976,0.051096,0.013902,0.0061801,0.000000
0.048441,0.016619,0.007137,0.050813,0.013514,0.0058309,0.000000
0.046773,0.017966,0.006384,0.049379,0.013320,0.0055906,0.000000
0.044919,0.018968,0.005623,0.048674,0.013052,0.0053828,0.000000
0.042663,0.020014,0.004886,0.048307,0.012832,0.0050502,0.000000
0.040840,0.021054,0.004295,0.048645,0.012704,0.0047873,0.000000
0.038950,0.021999,0.003716,0.048769,0.012599,0.0044192,0.000000
0.036376,0.022775,0.003317,0.048523,0.012404,0.0039865,0.000000
0.034229,0.024116,0.002922,0.048236,0.012223,0.0035465,0.000000
0.032400,0.024955,0.002529,0.048349,0.012104,0.0031328,0.000000
0.030836,0.026142,0.002427,0.048079,0.011883,0.0026752,0.000000
0.030009,0.026933,0.002407,0.048136,0.011816,0.0023418,0.000000
0.030370,0.027332,0.002479,0.049005,0.011980,0.0021845,0.000000
0.029959,0.028061,0.002536,0.049461,0.012097,0.0019337,0.000000
0.029496,0.028691,0.002450,0.050454,0.012198,0.0017747,0.000000
0.029085,0.029321,0.002327,0.051122,0.012217,0.0016093,0.000000
0.028745,0.029820,0.002170,0.052036,0.012214,0.0014586,0.000000
0.028184,0.031221,0.002031,0.052742,0.012246,0.0013252,0.000000
0.027423,0.032632,0.001890,0.053616,0.012291,0.0011836,0.000000
0.026885,0.034272,0.001788,0.054576,0.012470,0.0011523,0.000000
0.025836,0.036192,0.001656,0.055970,0.012673,0.0011091,0.000000
0.024546,0.038405,0.001496,0.057262,0.012814,0.0011592,0.000000
0.023607,0.040287,0.001354,0.059050,0.013128,0.0013148,0.000000
0.022220,0.042083,0.001152,0.061986,0.013352,0.0014976,0.000000
0.021002,0.044503,0.001074,0.064625,0.013511,0.0017151,0.000000
0.019820,0.047119,0.001035,0.067323,0.013724,0.0019434,0.000000
0.018729,0.049868,0.001030,0.069919,0.014054,0.0022242,0.000000
0.017389,0.053628,0.001007,0.072984,0.014308,0.0024701,0.000000
0.016034,0.057161,0.000975,0.076745,0.014501,0.0027360,0.000000
0.014538,0.060195,0.000925,0.080611,0.014739,0.0030428,0.000000
0.013097,0.063437,0.000905,0.083449,0.014903,0.0033677,0.000000
0.011696,0.065863,0.000901,0.086439,0.015285,0.0036173,0.000000
0.010129,0.068825,0.000863,0.089911,0.015392,0.0038003,0.000000
0.008825,0.071982,0.000848,0.094155,0.015332,0.0039544,0.000000
0.008084,0.075648,0.000895,0.097799,0.015420,0.0041708,0.000000
0.007850,0.078374,0.000957,0.100615,0.015609,0.0044447,0.000000
0.007709,0.080887,0.001031,0.103344,0.015847,0.0047157,0.000000
0.007609,0.083039,0.001128,0.105284,0.016109,0.0050288,0.000000
0.007600,0.083928,0.001222,0.106459,0.016500,0.0053935,0.000000
0.007824,0.084840,0.001363,0.106313,0.017155,0.0057125,0.000000
