"Time","v3 L COP","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v1 xCoM","42 CoMy (cm)","3 Platform","2 Trdml"
0.000,0.000000,0.000000,0,20.292559,16.989262,0,19.522943,17.447807,5.953071,5.428589,1.46498,0.10534
0.001,0.000000,0.000000,0,20.304575,16.978558,0,19.498278,17.433952,5.965403,5.440259,1.46938,0.09359
0.002,0.000000,0.000000,0,20.316591,16.967852,0,19.473612,17.420097,5.977820,5.451930,1.47116,0.08742
0.003,0.000000,0.000000,0,20.328609,16.957148,0,19.448946,17.406242,5.990280,5.463600,1.47339,0.09958
0.004,0.000000,0.000000,0,20.337267,16.946260,0,19.424078,17.391565,6.002774,5.475212,1.47350,0.11919
0.005,0.000000,0.000000,0,20.343349,16.935236,0,19.399055,17.376255,6.015284,5.486778,1.47440,0.12498
0.006,0.000000,0.000000,0,20.349430,16.924212,0,19.374033,17.360945,6.028159,5.498344,1.47534,0.11892
0.007,0.000000,0.000000,0,20.355513,16.913187,0,19.349010,17.345636,6.041212,5.509911,1.47498,0.10816
0.008,0.000000,0.000000,0,20.358829,16.902254,0,19.323709,17.330511,6.054963,5.521560,1.47447,0.09760
0.009,0.000000,0.000000,0,20.360025,16.891392,0,19.298195,17.315529,6.069056,5.533273,1.47025,0.08593
0.010,0.000000,0.000000,0,20.361221,16.880529,0,19.272680,17.300545,6.083672,5.544986,1.46917,0.08743
0.011,0.000000,0.000000,0,20.362417,16.869669,0,19.247168,17.285563,6.098543,5.556699,1.46453,0.10720
0.012,0.000000,0.000000,0,20.360989,16.858938,0,19.221481,17.283909,6.113673,5.568599,1.46375,0.12368
0.013,0.000000,0.000000,0,20.357550,16.848309,0,19.195665,17.292477,6.128928,5.580642,1.46083,0.12424
0.014,0.000000,0.000000,0,20.354111,16.837679,0,19.169849,17.301043,6.144451,5.592685,1.45717,0.11432
0.015,0.000000,0.000000,0,20.350672,16.827051,0,19.144033,17.309610,6.160103,5.604728,1.45057,0.10374
0.016,0.000000,0.000000,0,20.342169,16.817398,0,19.133360,17.317690,6.176073,5.616972,1.44583,0.09166
0.017,0.000000,0.000000,0,20.329786,16.808496,0,19.134298,17.325397,6.192197,5.629371,1.43823,0.08243
0.018,0.000000,0.000000,0,20.317404,16.799595,0,19.135235,17.333105,6.208504,5.641770,1.43127,0.09145
0.019,0.000000,0.000000,0,20.305021,16.790693,0,19.136173,17.340811,6.224901,5.654169,1.42679,0.11538
0.020,0.000000,0.000000,0,20.291061,16.783575,0,19.137234,17.347466,6.241272,5.666991,1.41718,0.12589
0.021,0.000000,0.000000,0,20.275896,16.777824,0,19.138391,17.353312,6.257631,5.680138,1.41099,0.12155
0.022,0.000000,0.000000,0,20.260729,16.772076,0,19.139547,17.359158,6.273657,5.693285,1.40379,0.11597
0.023,0.000000,0.000000,0,20.245562,16.766325,0,19.140705,17.365005,6.289522,5.706431,1.39364,0.10691
0.024,0.000000,0.000000,0,20.230667,16.761988,0,19.142038,17.369951,6.304810,5.719520,1.37872,0.09673
0.025,0.000000,0.000000,0,20.215979,16.758730,0,19.143507,17.374208,6.319816,5.732564,1.36687,0.08809
0.026,0.000000,0.000000,0,20.201292,16.755474,0,19.144976,17.378466,6.334429,5.745608,1.35116,0.08525
0.027,0.000000,0.000000,0,20.186605,16.752218,0,19.146444,17.382721,6.348851,5.758652,1.34823,0.09016
0.028,0.000000,0.000000,0,20.173212,16.750439,0,19.147881,17.385386,6.363106,5.771807,1.33699,0.10218
0.029,0.000000,0.000000,0,20.160812,16.749794,0,19.149292,17.386827,6.377279,5.785049,1.32602,0.11629
0.030,0.000000,0.000000,0,20.148413,16.749147,0,19.150703,17.388271,6.391115,5.798290,1.31355,0.12317
0.031,0.000000,0.000000,0,20.136013,16.748501,0,19.152117,17.389713,6.404787,5.811532,1.29296,0.12136
0.032,0.000000,0.000000,0,20.124222,16.749632,0,19.153320,17.385893,6.417922,5.824628,1.27835,0.11438
0.033,0.000000,0.000000,0,20.112902,16.752127,0,19.154367,17.378038,6.430794,5.837613,1.26008,0.10730
0.034,0.000000,0.000000,0,20.101580,16.754620,0,19.155413,17.370184,6.443335,5.850597,1.24960,0.09781
0.035,0.000000,0.000000,0,20.090258,16.757114,0,19.156460,17.362329,6.455714,5.863582,1.23596,0.08765
0.036,0.000000,0.000000,0,20.079199,16.761873,0,19.157492,17.353821,6.467973,5.876633,1.22324,0.08159
0.037,0.000000,0.000000,0,20.068344,16.768370,0,19.158510,17.344809,6.480173,5.889734,1.20799,0.09890
0.038,0.000000,0.000000,0,20.057487,16.774866,0,19.159531,17.335796,6.491941,5.902835,1.18105,0.12091
0.039,0.000000,0.000000,0,20.046631,16.781364,0,19.160549,17.326784,6.503500,5.915937,1.16157,0.12322
0.040,0.000000,0.000000,0,20.035686,16.788912,0,19.161539,17.316767,6.514195,5.929092,1.14404,0.12103
0.041,0.000000,0.000000,0,20.024675,16.797264,0,19.162504,17.305983,6.524470,5.942289,1.12993,0.11165
0.042,0.000000,0.000000,0,20.013664,16.805618,0,19.163471,17.295197,6.533615,5.955486,1.11046,0.09942
0.043,0.000000,0.000000,0,20.002653,16.813971,0,19.164436,17.284410,6.542209,5.968683,1.09498,0.08837
0.044,0.000000,0.000000,0,19.975771,16.823484,0,19.165537,17.272963,6.549472,5.981613,1.07681,0.09408
0.045,0.000000,0.000000,0,19.936716,16.833889,0,19.166742,17.261005,6.556087,5.994339,1.04700,0.11096
0.046,0.000000,0.000000,0,19.897661,16.844292,0,19.167946,17.249048,6.561258,6.007066,1.02246,0.12024
0.047,0.000000,0.000000,0,19.858606,16.854696,0,19.169151,17.237091,6.565724,6.019792,1.00299,0.12375
0.048,0.000000,0.000000,0,19.820349,16.866220,0,19.178671,17.224646,6.568651,6.032115,0.98370,0.11765
0.049,0.000000,0.000000,0,19.782701,16.878607,0,19.194569,17.211828,6.570826,6.044128,0.96600,0.10672
0.050,0.000000,0.000000,0,19.745056,16.890991,0,19.210464,17.199009,6.571316,6.056142,0.94670,0.09571
0.051,0.000000,0.000000,0,19.707409,16.903378,0,19.226362,17.186192,6.570984,6.068156,0.92641,0.08841
0.052,0.000000,0.000000,0,19.671040,16.917309,0,19.243677,17.166649,6.568905,6.079314,0.89197,0.09199
0.053,0.000000,0.000000,0,19.635647,16.932426,0,19.262081,17.141951,6.565973,6.089817,0.86584,0.10780
0.054,0.000000,0.000000,0,19.600256,16.947542,0,19.280485,17.117254,6.561684,6.100320,0.84261,0.12183
0.055,0.000000,0.000000,0,19.564863,16.962660,0,19.298887,17.092556,6.556733,6.110823,0.82277,0.12344
0.056,0.000000,0.000000,0,19.530180,16.979109,0,19.317644,17.067593,6.550896,6.120490,0.79988,0.11640
0.057,0.000000,0.000000,0,19.496038,16.996580,0,19.336668,17.042429,6.544626,6.129515,0.77721,0.10614
0.058,0.000000,0.000000,0,19.461897,17.014051,0,19.355694,17.017263,6.537689,6.138541,0.75723,0.09614
0.059,0.000000,0.000000,0,19.427755,17.031523,0,19.374718,16.992098,6.530427,6.147566,0.71620,0.08517
0.060,0.000000,0.000000,0,19.406090,17.049986,0,19.394205,16.973825,6.522651,6.155781,0.68842,0.08458
0.061,0.000000,0.000000,0,19.393990,17.069210,0,19.414045,16.960838,6.514624,6.163373,0.66350,0.10192
0.062,0.000000,0.000000,0,19.381887,17.088434,0,19.433886,16.947851,6.506270,6.170965,0.64291,0.12104
0.063,0.000000,0.000000,0,19.369787,17.107660,0,19.453726,16.934864,6.497757,6.178558,0.61943,0.12543
0.064,0.000000,0.000000,0,19.357809,17.127636,0,19.482605,16.922169,6.489116,6.185186,0.59631,0.11842
0.065,0.000000,0.000000,0,19.345928,17.148186,0,19.518419,16.909698,6.480413,6.191076,0.57257,0.11040
0.066,0.000000,0.000000,0,19.334045,17.168737,0,19.554232,16.897228,6.471794,6.196965,0.52479,0.09957
0.067,0.000000,0.000000,0,19.322165,17.189289,0,19.590044,16.884758,6.463216,6.202855,0.50033,0.08833
0.068,0.000000,0.000000,0,19.310398,17.209473,0,19.626167,16.872372,6.454873,6.208218,0.47411,0.08297
0.069,0.000000,0.000000,0,19.298721,17.229374,0,19.662529,16.860046,6.446645,6.213177,0.45081,0.10137
0.070,0.000000,0.000000,0,19.287043,17.249277,0,19.698891,16.847721,6.438503,6.218137,0.42562,0.12262
0.071,0.000000,0.000000,0,19.275366,17.269178,0,19.735250,16.835396,6.430403,6.223097,0.40313,0.12343
0.072,0.000000,0.000000,0,19.263643,17.288929,0,19.772123,16.823502,6.422195,6.227426,0.35685,0.12019
0.073,0.000000,0.000000,0,19.251886,17.308563,0,19.809387,16.811937,6.413934,6.231271,0.32460,0.11054
0.074,0.000000,0.000000,0,19.240129,17.328197,0,19.846651,16.800371,6.405564,6.235116,0.30154,0.09849
0.075,0.000000,0.000000,0,19.228371,17.347832,0,19.883915,16.788807,6.397140,6.238961,0.30095,0.08760
0.076,0.000000,0.000000,0,19.216669,17.367348,0,19.921593,16.777250,6.388618,6.242280,0.27418,0.09483
0.077,0.000000,0.000000,0,19.205009,17.386774,0,19.959587,16.765699,6.380049,6.245196,0.24979,0.11267
0.078,0.000000,0.000000,0,19.193348,17.406202,0,19.997581,16.754150,6.371191,6.248112,0.22377,0.12080
0.079,0.000000,0.000000,0,19.181688,17.425629,0,20.035576,16.742601,6.362192,6.251027,0.17292,0.12358
0.080,0.000000,0.000000,0,19.170126,17.444820,0,20.073759,16.731026,6.352719,6.253332,0.14744,0.11713
0.081,0.000000,0.000000,0,19.158640,17.463831,0,20.112087,16.719431,6.343014,6.255168,0.12058,0.10622
0.082,0.000000,0.000000,0,19.147152,17.482840,0,20.150415,16.707836,6.332949,6.257005,0.09569,0.09519
0.083,0.000000,0.000000,0,19.135666,17.501850,0,20.188744,16.696239,6.322708,6.258842,0.06769,0.08819
0.084,0.000000,0.000000,0,19.127264,17.519791,0,20.211937,16.684767,6.312272,6.260067,0.04164,0.09096
0.085,0.000000,0.000000,0,19.121229,17.536911,0,20.223524,16.673386,6.301740,6.260823,0.00068,0.10494
0.086,0.000000,0.000000,0,19.115194,17.554031,0,20.235111,16.662004,6.291010,6.261580,-0.02969,0.11920
0.087,0.000000,0.000000,0,19.109158,17.571152,0,20.246698,16.650623,6.280184,6.262336,-0.05991,0.12362
0.088,0.000000,0.000000,0,19.102953,17.586561,0,20.258205,16.639326,6.269138,6.262477,-0.08229,0.11924
0.089,0.000000,0.000000,0,19.096621,17.600658,0,20.269648,16.628094,6.257985,6.262147,-0.11105,0.11060
0.090,0.000000,0.000000,0,19.090286,17.614756,0,20.281090,16.616861,6.246730,6.261818,-0.13733,0.10224
0.091,0.000000,0.000000,0,19.083952,17.628851,0,20.292532,16.605631,6.235426,6.261488,-0.18018,0.09239
0.092,0.000000,0.000000,0,19.076571,17.641356,0,20.303932,16.594503,6.224161,6.260633,-0.21604,0.08282
0.093,0.000000,0.000000,0,19.068384,17.652639,0,20.315296,16.583460,6.212914,6.259374,-0.23539,0.07982
0.094,0.000000,0.000000,0,19.060198,17.663923,0,20.326662,16.572414,6.201757,6.258115,-0.26619,0.09868
0.095,0.000000,0.000000,0,19.052011,17.675207,0,20.338028,16.561369,6.190647,6.256857,-0.29164,0.11860
0.096,0.000000,0.000000,0,19.042664,17.684940,0,20.349606,16.550802,6.179620,6.255203,-0.31819,0.12097
0.097,0.000000,0.000000,0,19.032427,17.693485,0,20.361345,16.540604,6.168634,6.253245,-0.35266,0.12182
0.098,0.000000,0.000000,0,19.022190,17.702030,0,20.373085,16.530403,6.157563,6.251288,-0.39228,0.11637
0.099,0.000000,0.000000,0,19.011953,17.710575,0,20.384827,16.520205,6.146450,6.249331,-0.41653,0.10716
0.100,0.000000,0.000000,0,19.001692,17.717449,0,20.396681,16.510170,6.135084,6.246873,-0.44138,0.09781
0.101,0.000000,0.000000,0,18.991411,17.723042,0,20.408621,16.500265,6.123596,6.244032,-0.46785,0.08894
0.102,0.000000,0.000000,0,18.981131,17.728636,0,20.420563,16.490358,6.111936,6.241191,-0.49182,0.08220
0.103,0.000000,0.000000,0,18.970850,17.734228,0,20.432505,16.480453,6.100192,6.238349,-0.51563,0.09099
0.104,0.000000,0.000000,0,18.960806,17.737631,0,20.444519,16.470655,6.088386,6.235163,-0.55752,0.11120
0.105,0.000000,0.000000,0,18.950945,17.739351,0,20.456587,16.460941,6.076549,6.231713,-0.58746,0.12333
0.106,0.000000,0.000000,0,18.941082,17.741072,0,20.468657,16.451227,6.064560,6.228262,-0.61736,0.12318
0.107,0.000000,0.000000,0,18.931221,17.742792,0,20.480726,16.441513,6.052496,6.224812,-0.63791,0.11468
0.108,0.000000,0.000000,0,18.922012,17.743456,0,20.493065,16.432215,6.040166,6.220943,-0.65936,0.10561
0.109,0.000000,0.000000,0,18.913303,17.743307,0,20.505610,16.423237,6.027705,6.216753,-0.68208,0.09449
0.110,0.000000,0.000000,0,18.904594,17.743158,0,20.518154,16.414257,6.015027,6.212564,-0.72326,0.08355
0.111,0.000000,0.000000,0,18.895885,17.743010,0,20.530699,16.405277,6.002241,6.208375,-0.75119,0.08535
0.112,0.000000,0.000000,0,18.903927,17.741755,0,20.543312,16.396555,5.989363,6.203599,-0.77253,0.10864
0.113,0.000000,0.000000,0,18.924812,17.739651,0,20.555977,16.388029,5.976439,6.198375,-0.79552,0.12531
0.114,0.000000,0.000000,0,18.945700,17.737549,0,20.568642,16.379505,5.963684,6.193151,-0.81791,0.12278
0.115,0.000000,0.000000,0,18.966585,17.735445,0,20.581305,16.370979,5.951010,6.187926,-0.83941,0.11761
0.116,0.000000,0.000000,0,18.987701,17.732340,0,20.585718,16.362741,5.938755,6.182449,-0.87333,0.10737
0.117,0.000000,0.000000,0,19.008993,17.728464,0,20.583803,16.354727,5.926705,6.176780,-0.90172,0.09569
0.118,0.000000,0.000000,0,19.030285,17.724588,0,20.581888,16.346710,5.915093,6.171111,-0.92182,0.08576
0.119,0.000000,0.000000,0,19.051575,17.720713,0,20.579973,16.338696,5.903697,6.165441,-0.94080,0.09349
0.120,0.000000,0.000000,0,19.073757,17.715361,0,20.576857,16.330996,5.892720,6.159406,-0.96037,0.11086
0.121,0.000000,0.000000,0,19.096624,17.708876,0,20.572823,16.323538,5.881949,6.153090,-0.98217,0.11926
0.122,0.000000,0.000000,0,19.119490,17.702391,0,20.568787,16.316082,5.871724,6.146773,-1.01243,0.12354
0.123,0.000000,0.000000,0,19.142357,17.695906,0,20.564751,16.308624,5.861765,6.140458,-1.04014,0.11871
0.124,0.000000,0.000000,0,19.166555,17.688232,0,20.560310,16.301350,5.852483,6.134030,-1.05652,0.10931
0.125,0.000000,0.000000,0,19.191776,17.679647,0,20.555557,16.294216,5.843532,6.127517,-1.07686,0.09939
0.126,2.373990,0.000000,0,19.216997,17.671061,1,20.550804,16.287083,5.835218,6.121004,-1.09505,0.09012
0.127,5.906713,0.000000,0,19.242216,17.662476,1,20.546051,16.279949,5.827218,6.114491,-1.10931,0.08144
0.128,7.065301,0.000000,0,19.256990,17.652889,1,20.540878,16.272928,5.819773,6.108031,-1.13916,0.08648
0.129,7.065084,0.000000,0,19.263754,17.642536,1,20.535379,16.265993,5.812601,6.101612,-1.16022,0.10511
0.130,7.064230,0.000000,0,19.270515,17.632183,1,20.529882,16.259060,5.805930,6.095194,-1.17707,0.12072
0.131,7.063065,0.000000,0,19.277279,17.621830,1,20.524384,16.252125,5.799502,6.088775,-1.19299,0.12474
0.132,7.060668,0.000000,0,19.284958,17.610790,1,20.518538,16.245205,5.793515,6.082367,-1.21116,0.11849
0.133,7.057672,0.000000,0,19.293339,17.599222,1,20.512424,16.238297,5.787743,6.075969,-1.22508,0.11168
0.134,7.054231,0.000000,0,19.301722,17.587656,1,20.506313,16.231388,5.782296,6.069570,-1.23691,0.10186
0.135,7.050572,0.000000,0,19.310102,17.576090,1,20.500200,16.224480,5.777008,6.063170,-1.26583,0.09151
0.136,7.047462,0.000000,0,19.319359,17.564867,1,20.493723,16.217600,5.771938,6.056759,-1.27758,0.08311
0.137,7.044621,0.000000,0,19.329287,17.553905,1,20.486967,16.210743,5.766975,6.050338,-1.29338,0.09108
0.138,7.042409,0.000000,0,19.339216,17.542946,1,20.480211,16.203886,5.762238,6.043917,-1.30420,0.10684
0.139,7.040504,0.000000,0,19.349144,17.531986,1,20.473454,16.197027,5.757611,6.037496,-1.31703,0.11525
0.140,7.038933,0.000000,0,19.360775,17.521515,1,20.466082,16.190403,5.753237,6.031290,-1.32936,0.12234
0.141,7.037525,0.000000,0,19.373714,17.511417,1,20.458235,16.183956,5.748987,6.025249,-1.35462,0.12084
0.142,7.035659,0.000000,0,19.386652,17.501320,1,20.450388,16.177507,5.744953,6.019208,-1.36038,0.11348
0.143,7.033569,0.000000,0,19.399591,17.491222,1,20.442541,16.171061,5.741025,6.013167,-1.37568,0.10409
0.144,7.030313,0.000000,0,19.412884,17.481087,1,20.433352,16.164740,5.737248,6.007241,-1.37956,0.09516
0.145,7.026488,0.000000,0,19.426445,17.470919,1,20.423130,16.158518,5.733545,6.001403,-1.39481,0.08505
0.146,7.021873,0.000000,0,19.440008,17.460751,1,20.412909,16.152294,5.729874,5.995566,-1.40394,0.08183
0.147,7.016874,0.000000,0,19.453571,17.450583,1,20.402689,16.146072,5.726219,5.989728,-1.41707,0.09527
0.148,7.011778,0.000000,0,19.467407,17.440510,1,20.392057,16.140177,5.722473,5.983963,-1.42887,0.11709
0.149,7.006636,0.000000,0,19.481453,17.430510,1,20.381113,16.134531,5.718681,5.978255,-1.43535,0.12583
0.150,7.002090,0.000000,0,19.495497,17.420511,1,20.370169,16.128887,5.714730,5.972546,-1.44116,0.12033
0.151,6.997834,0.000000,0,19.509542,17.410511,1,20.359222,16.123241,5.710700,5.966838,-1.44838,0.11377
0.152,6.994656,0.000000,0,19.523928,17.400757,1,20.347912,16.117990,5.706485,5.961188,-1.45353,0.10371
0.153,6.992005,0.000000,0,19.538574,17.391190,1,20.336317,16.113037,5.702181,5.955583,-1.46393,0.09322
0.154,6.989944,0.000000,0,19.553221,17.381622,1,20.324724,16.108086,5.697809,5.949978,-1.47060,0.08487
0.155,6.988172,0.000000,0,19.567865,17.372055,1,20.313131,16.103134,5.693405,5.944373,-1.47068,0.08722
0.156,6.986434,0.000000,0,19.582716,17.362598,1,20.301199,16.098608,5.689030,5.938965,-1.47945,0.09658
0.157,6.984714,0.000000,0,19.597721,17.353228,1,20.289005,16.094408,5.684670,5.933709,-1.48002,0.10687
0.158,6.983497,0.000000,0,19.612726,17.343857,1,20.276812,16.090208,5.680163,5.928453,-1.48210,0.11836
0.159,6.982526,0.000000,0,19.627731,17.334484,1,20.264618,16.086008,5.675585,5.923197,-1.48740,0.12252
0.160,6.982576,0.000000,0,19.642756,17.325279,1,20.252354,16.082140,5.670671,5.917777,-1.49249,0.12003
0.161,6.983126,0.000000,0,19.657793,17.316198,1,20.240036,16.078529,5.665595,5.912231,-1.49042,0.11308
0.162,6.984050,0.000000,0,19.672832,17.307119,1,20.227716,16.074917,5.660338,5.906686,-1.49014,0.10622
0.163,6.985157,0.000000,0,19.687870,17.298038,1,20.215397,16.071306,5.654994,5.901140,-1.49186,0.09701
0.164,6.985847,0.000000,0,19.702679,17.289116,1,20.203249,16.068058,5.649684,5.895640,-1.49197,0.08736
0.165,6.986334,0.000000,0,19.717310,17.280313,1,20.191233,16.065090,5.644393,5.890176,-1.48802,0.07967
0.166,6.986545,0.000000,0,19.731941,17.271509,1,20.179216,16.062120,5.639183,5.884711,-1.48581,0.09208
0.167,6.986621,0.000000,0,19.746572,17.262707,1,20.167200,16.059153,5.634012,5.879246,-1.48420,0.11126
0.168,6.986770,0.000000,0,19.761206,17.254070,1,20.155369,16.056513,5.628925,5.873864,-1.47995,0.11750
0.169,6.986954,0.000000,0,19.775841,17.245562,1,20.143681,16.054129,5.623879,5.868544,-1.47747,0.12264
0.170,6.987264,0.000000,0,19.790478,17.237055,1,20.131990,16.051744,5.618965,5.863225,-1.47063,0.11970
0.171,6.987636,0.000000,0,19.805113,17.228546,1,20.120302,16.049360,5.614114,5.857905,-1.46638,0.11192
0.172,6.988128,0.000000,0,19.819481,17.220188,1,20.108828,16.047270,5.609440,5.852515,-1.45872,0.10288
0.173,6.988679,0.000000,0,19.833645,17.211946,1,20.097519,16.045404,5.604852,5.847070,-1.45392,0.09434
0.174,6.989488,0.000000,0,19.847809,17.203703,1,20.086210,16.043541,5.600414,5.841626,-1.44880,0.08451
0.175,6.990422,0.000000,0,19.861973,17.195461,1,20.074900,16.041676,5.596050,5.836181,-1.44319,0.08173
0.176,6.991445,0.000000,0,19.875717,17.187077,1,20.063356,16.040039,5.591804,5.830769,-1.43482,0.09568
0.177,6.992511,0.000000,0,19.889139,17.178587,1,20.051632,16.038578,5.587616,5.825381,-1.42690,0.11752
0.178,6.991863,0.000000,0,19.902559,17.170095,1,20.039907,16.037115,5.583591,5.819993,-1.40963,0.12595
0.179,6.990379,0.000000,0,19.915981,17.161606,1,20.028183,16.035654,5.579644,5.814604,-1.40283,0.11980
0.180,6.985823,0.000000,0,19.928535,17.153177,1,20.016447,16.034309,5.575895,5.809420,-1.39293,0.11247
0.181,6.979768,0.000000,0,19.940426,17.144796,1,20.004702,16.033058,5.572242,5.804391,-1.38556,0.10146
0.182,6.973607,0.000000,0,19.952316,17.136415,1,19.992956,16.031805,5.568688,5.799362,-1.37408,0.08973
0.183,6.967394,0.000000,0,19.964207,17.128035,1,19.981211,16.030554,5.565183,5.794333,-1.36176,0.08189
0.184,4.624996,0.000000,0,19.975130,17.119640,1,19.969780,16.029348,5.561653,5.789392,-1.34463,0.09842
0.185,1.142318,0.000000,0,19.985312,17.111235,0,19.958588,16.028179,5.558110,5.784518,-1.32831,0.12042
0.186,0.000000,0.000000,0,19.995493,17.102829,0,19.947397,16.027012,5.554479,5.779644,-1.31691,0.12286
0.187,0.000000,0.000000,0,20.005674,17.094423,0,19.936205,16.025843,5.550806,5.774771,-1.30336,0.12168
0.188,0.000000,0.000000,0,20.013653,17.086319,0,19.925116,16.024866,5.547029,5.769876,-1.29362,0.11264
0.189,0.000000,0.000000,0,20.019941,17.078449,0,19.914103,16.024036,5.543202,5.764964,-1.28235,0.10072
0.190,0.000000,0.000000,0,20.026232,17.070578,0,19.903091,16.023207,5.539388,5.760052,-1.26497,0.08982
0.191,0.000000,0.000000,0,20.032520,17.062706,0,19.892078,16.022377,5.535579,5.755140,-1.23961,0.09049
0.192,0.000000,0.000000,0,20.036776,17.055094,0,19.881290,16.021761,5.531919,5.750279,-1.22267,0.10024
0.193,0.000000,0.000000,0,20.039471,17.047682,0,19.870674,16.021309,5.528330,5.745459,-1.20871,0.11143
0.194,0.000000,0.000000,0,20.042166,17.040270,0,19.860060,16.020857,5.524952,5.740637,-1.19196,0.12169
0.195,0.000000,0.000000,0,20.044863,17.032858,0,19.849443,16.020405,5.521676,5.735816,-1.17518,0.12230
0.196,0.000000,0.000000,0,20.045532,17.025665,0,19.839170,16.020409,5.518659,5.731011,-1.16105,0.11682
0.197,0.000000,0.000000,0,20.044647,17.018641,0,19.829161,16.020763,5.515769,5.726217,-1.13384,0.10831
0.198,0.000000,0.000000,0,20.043764,17.011616,0,19.819149,16.021118,5.513244,5.721423,-1.10924,0.10040
0.199,0.000000,0.000000,0,20.042879,17.004591,0,19.809139,16.021471,5.510898,5.716629,-1.09199,0.09110
0.200,0.000000,0.000000,0,20.041063,16.997517,0,19.799341,16.027300,5.509009,5.711993,-1.07787,0.08192
0.201,0.000000,0.000000,0,20.038532,16.990404,0,19.789709,16.037327,5.507343,5.707479,-1.05720,0.07828
0.202,0.000000,0.000000,0,20.036001,16.983290,0,19.780075,16.047354,5.506086,5.702964,-1.03866,0.09672
0.203,0.000000,0.000000,0,20.033470,16.976177,0,19.770443,16.057381,5.505028,5.698449,-1.02025,0.11693
0.204,0.000000,0.000000,0,20.030399,16.969103,0,19.761301,16.068129,5.504289,5.694217,-0.98831,0.11985
0.205,0.000000,0.000000,0,20.026917,16.962061,0,19.752537,16.079426,5.503706,5.690202,-0.96151,0.12208
0.206,0.000000,1.536826,1,20.023432,16.955019,0,19.743773,16.090723,5.503351,5.686187,-0.94081,0.11808
0.207,0.000000,3.823770,1,20.019949,16.947975,0,19.735006,16.102020,5.503108,5.682171,-0.92399,0.11032
0.208,0.000000,4.574151,1,20.015152,16.940775,0,19.726475,16.113531,5.503018,5.678313,-0.90245,0.10159
0.209,0.000000,4.574543,1,20.009348,16.933453,0,19.718119,16.125204,5.503004,5.674574,-0.87993,0.09331
0.210,0.000000,4.575108,1,20.003544,16.926128,0,19.709764,16.136877,5.503149,5.670835,-0.85278,0.08388
0.211,0.000000,4.575756,1,19.997742,16.918806,0,19.701408,16.148550,5.503372,5.667097,-0.81746,0.08221
0.212,0.000000,4.576717,1,19.992113,16.911674,0,19.694004,16.158401,5.503766,5.663552,-0.79507,0.09629
0.213,0.000000,4.577831,1,19.986622,16.904688,0,19.687326,16.166855,5.504245,5.660157,-0.77338,0.11717
0.214,0.000000,4.579226,1,19.981131,16.897701,0,19.680651,16.175308,5.504838,5.656761,-0.74926,0.12575
0.215,0.000000,4.580760,1,19.975639,16.890717,0,19.673973,16.183762,5.505486,5.653365,-0.73012,0.12012
0.216,0.000000,4.582499,1,19.970236,16.883633,0,19.667553,16.192297,5.506214,5.650105,-0.70506,0.11384
0.217,0.000000,4.584337,1,19.964903,16.876474,0,19.661327,16.200891,5.506982,5.646948,-0.66515,0.10394
0.218,0.000000,4.586314,1,19.959568,16.869316,0,19.655102,16.209488,5.508016,5.643791,-0.63406,0.09291
0.219,0.000000,4.588357,1,19.954235,16.862160,0,19.648876,16.218082,5.509180,5.640634,-0.61683,0.08352
0.220,0.000000,4.590438,1,19.949541,16.854946,0,19.643093,16.226173,5.510820,5.637745,-0.58633,0.09450
0.221,0.000000,4.592537,1,19.945337,16.847692,0,19.637650,16.233875,5.512695,5.635063,-0.56347,0.11378
0.222,0.000000,4.594396,1,19.941135,16.840439,0,19.632206,16.241577,5.515076,5.632380,-0.54030,0.12002
0.223,0.000000,4.596138,1,19.936932,16.833185,0,19.626762,16.249279,5.517704,5.629697,-0.51560,0.12325
0.224,0.000000,4.597396,1,19.933222,16.825840,0,19.621582,16.256933,5.520830,5.627275,-0.47577,0.11790
0.225,0.000000,4.598416,1,19.929888,16.818428,0,19.616606,16.264547,5.524199,5.625054,-0.44129,0.10840
0.226,0.000000,4.599093,1,19.926556,16.811016,0,19.611629,16.272163,5.528130,5.622833,-0.41698,0.09830
0.227,0.000000,4.599602,1,19.923222,16.803604,0,19.606651,16.279778,5.532335,5.620612,-0.39330,0.08897
0.228,0.000000,4.600012,1,19.920433,16.796175,0,19.601786,16.288706,5.537183,5.618601,-0.36725,0.08203
0.229,0.000000,4.600375,1,19.918060,16.788734,0,19.597004,16.298641,5.542346,5.616749,-0.33929,0.09070
0.230,0.000000,4.600851,1,19.915686,16.781296,0,19.592224,16.308577,5.548225,5.614898,-0.31616,0.11001
0.231,0.000000,4.601381,1,19.913313,16.773855,0,19.587442,16.318510,5.554453,5.613047,-0.27693,0.12238
0.232,0.000000,4.602229,1,19.911644,16.766253,0,19.582365,16.329315,5.561428,5.611709,-0.24203,0.12374
0.233,0.000000,4.603232,1,19.910517,16.758524,0,19.577059,16.340786,5.568766,5.610765,-0.21533,0.11597
0.234,0.000000,4.604783,1,19.909389,16.750795,0,19.571753,16.352259,5.576695,5.609820,-0.18830,0.10781
0.235,0.000000,4.606601,1,19.908262,16.743067,0,19.566446,16.363729,5.584913,5.608876,-0.16384,0.09708
