"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
0.287,0.000000,0.000000,0,0,19.871885,16.451668,0,0,18.781292,15.418005,6.050830,-1.46109,7.471523,0.689869,-4.821666,6.295475,17.676205,5.446845,6.364498,0,0,7.589621,4.940466,-8.875974,0,0,-8.952322,7.438998,16.762148,163.240662,0,49.469769,83.130371,74.309181,8.888457,20.384489,8.597029,17.124521,8.580906,16.480164,8.855791,15.475091,9.753977,16.799040,10.809850,15.880434,11.260750,16.832930,-0.01539,-0.01344,-0.01997,0.00167,0.00890,-0.01197,0.00497,-0.00052,0.10776,0,3.27771
0.288,0.000000,0.000000,0,0,19.878426,16.442772,0,0,18.772034,15.435092,6.047494,-1.45366,7.472585,0.694316,-4.794360,6.290649,17.677832,5.440264,6.274663,0,0,7.588052,4.940737,-8.771795,0,0,-8.794995,7.446245,17.629862,162.740692,0,50.188244,82.760025,73.558403,8.892915,20.397539,8.596915,17.113979,8.579368,16.480148,8.856371,15.491253,9.763089,16.809399,10.807068,15.877183,11.258141,16.830513,-0.01296,-0.01149,-0.02076,0.00275,0.01031,-0.01280,0.00659,0.00483,0.10530,0,3.27709
0.289,0.000000,0.000000,0,0,19.884968,16.433878,0,0,18.762775,15.452179,6.044186,-1.44901,7.473647,0.698762,-4.767053,6.285824,17.679457,5.433683,6.184829,0,0,7.586483,4.941009,-8.667616,0,0,-8.637670,7.453492,18.497576,162.240723,0,50.906719,82.389679,72.807625,8.897371,20.410587,8.596802,17.103439,8.577829,16.480135,8.856952,15.507415,9.772202,16.819759,10.804286,15.873932,11.255531,16.828096,-0.01638,-0.01401,-0.02142,0.00413,0.00722,-0.01396,0.00610,0.00407,0.10312,0,3.27655
0.290,0.000000,0.000000,0,0,19.890913,16.425367,0,0,18.754816,15.472517,6.041032,-1.44354,7.477234,0.707918,-4.734775,6.281106,17.680477,5.429218,6.076336,0,0,7.587474,4.945290,-8.560987,0,0,-8.511831,7.465568,19.317760,161.835068,0,51.404491,82.169868,72.545036,8.901408,20.416986,8.596647,17.090794,8.576406,16.471947,8.855892,15.514911,9.776221,16.823694,10.800977,15.869940,11.255818,16.823935,-0.01801,-0.01407,-0.02084,0.00324,0.00748,-0.01283,0.00434,0.00063,0.10370,0,3.27708
0.291,0.000000,0.000000,0,0,19.896736,16.416937,0,0,18.747124,15.493521,6.037910,-1.43029,7.481339,0.718039,-4.701478,6.276411,17.681374,5.425187,5.964021,0,0,7.588988,4.950391,-8.453858,0,0,-8.392444,7.478633,20.128210,161.448715,0,51.857056,81.980888,72.382431,8.905357,20.422024,8.596484,17.077717,8.575005,16.462086,8.854497,15.520631,9.779199,16.826315,10.797561,15.865797,11.256699,16.819416,-0.01948,-0.01295,-0.02032,0.00380,0.00894,-0.01243,0.00501,0.00136,0.09826,0,3.27758
0.292,0.000000,0.000000,0,0,19.902561,16.408506,0,0,18.739431,15.514525,6.034976,-1.42214,7.485445,0.728160,-4.668182,6.271715,17.682270,5.421155,5.851706,0,0,7.590502,4.955492,-8.346729,0,0,-8.273055,7.491698,20.938660,161.062363,0,52.309620,81.791908,72.219833,8.909307,20.427059,8.596321,17.064640,8.573604,16.452223,8.853102,15.526351,9.782176,16.828936,10.794144,15.861653,11.257578,16.814896,-0.01821,-0.01244,-0.01851,0.00321,0.01072,-0.01266,0.00668,0.00295,0.09852,0,3.27743
0.293,0.000000,0.000000,0,0,19.908384,16.400076,0,0,18.731739,15.535529,6.032087,-1.41369,7.489550,0.738281,-4.634885,6.267019,17.683167,5.417124,5.739391,0,0,7.592017,4.960593,-8.239600,0,0,-8.153667,7.504763,21.749109,160.676010,0,52.762188,81.602928,72.057228,8.913258,20.432096,8.596158,17.051563,8.572204,16.442360,8.851707,15.532071,9.785152,16.831554,10.790727,15.857511,11.258458,16.810377,-0.01848,-0.01459,-0.01987,0.00338,0.00853,-0.01295,0.00438,0.00121,0.10106,0,3.27726
0.294,0.000000,0.000000,0,0,19.913979,16.392191,0,0,18.724064,15.558661,6.029460,-1.40634,7.483442,0.733291,-4.592207,6.262335,17.683342,5.411911,5.619861,0,0,7.594135,4.960516,-8.149967,0,0,-8.080073,7.503953,22.538227,160.458435,0,52.671165,81.359734,72.158951,8.917561,20.434294,8.595414,17.042923,8.570943,16.433834,8.853128,15.524597,9.780623,16.828245,10.786495,15.854487,11.254750,16.804886,-0.01714,-0.01470,-0.02125,0.00399,0.00911,-0.01368,0.00486,0.00143,0.10353,0,3.27688
0.295,0.000000,0.000000,0,0,19.919525,16.384415,0,0,18.716394,15.582228,6.026880,-1.39819,7.475242,0.725205,-4.547608,6.257653,17.683369,5.406456,5.498854,0,0,7.596377,4.959378,-8.063918,0,0,-8.015860,7.500301,23.322977,160.275421,0,52.468811,81.105438,72.314819,8.921935,20.435909,8.594551,17.035189,8.569711,16.425583,8.855127,15.514421,9.774556,16.823721,10.782097,15.851693,11.250103,16.799196,-0.01744,-0.01424,-0.02026,0.00440,0.00797,-0.01220,0.00593,0.00140,0.10568,0,3.27656
0.296,0.000000,0.000000,0,0,19.925072,16.376640,0,0,18.708723,15.605796,6.024566,-1.38806,7.467042,0.717120,-4.503009,6.252972,17.683395,5.401000,5.377847,0,0,7.598619,4.958241,-7.977869,0,0,-7.951646,7.496649,24.107727,160.092392,0,52.266453,80.851143,72.470680,8.926311,20.437525,8.593689,17.027456,8.568479,16.417332,8.857126,15.504245,9.768489,16.819197,10.777699,15.848900,11.245456,16.793507,-0.01976,-0.01273,-0.02060,0.00334,0.00887,-0.01293,0.00602,0.00342,0.10501,0,3.27717
0.297,0.000000,0.000000,0,0,19.930618,16.368866,0,0,18.701054,15.629363,6.022293,-1.37219,7.458843,0.709034,-4.458409,6.248290,17.683422,5.395545,5.256839,0,0,7.600862,4.957103,-7.891819,0,0,-7.887432,7.492997,24.892477,159.909378,0,52.064098,80.596840,72.626549,8.930685,20.439140,8.592826,17.019722,8.567246,16.409081,8.859126,15.494068,9.762422,16.814671,10.773301,15.846106,11.240808,16.787817,-0.01795,-0.01312,-0.02165,0.00381,0.00945,-0.01241,0.00460,-0.00107,0.11051,0,3.27773
0.298,0.000000,0.000000,0,0,19.935400,16.361044,0,0,18.693270,15.654347,6.020261,-1.35970,7.465332,0.700131,-4.410733,6.243923,17.686140,5.390361,5.146534,0,0,7.604219,4.957165,-7.820084,0,0,-7.851260,7.486837,25.708324,159.775635,0,51.913963,80.317711,72.626411,8.931149,20.444540,8.595627,17.013956,8.570049,16.403639,8.864462,15.488019,9.761214,16.813044,10.772157,15.844542,11.239848,16.786779,-0.01399,-0.01301,-0.01861,0.00323,0.00878,-0.01205,0.00598,0.00257,0.10774,0,3.27758
0.299,0.000000,0.000000,0,0,19.940027,16.353212,0,0,18.685465,15.679622,6.018269,-1.34850,7.474829,0.691060,-4.362426,6.239621,17.689411,5.385233,5.038421,0,0,7.607804,4.957472,-7.751280,0,0,-7.820832,7.480163,26.530540,159.651993,0,51.774525,80.033501,72.594330,8.930813,20.450716,8.599178,17.008593,8.573679,16.398773,8.870481,15.482816,9.761002,16.812008,10.771678,15.843228,11.239643,16.786694,-0.01431,-0.01296,-0.01995,0.00335,0.00899,-0.01259,0.00651,0.00294,0.10684,0,3.27740
0.300,0.000000,0.000000,0,0,19.944654,16.345381,0,0,18.677658,15.704896,6.016508,-1.33671,7.484327,0.681990,-4.314118,6.235319,17.692680,5.380105,4.930308,0,0,7.611390,4.957780,-7.682477,0,0,-7.790404,7.473489,27.352757,159.528351,0,51.635086,79.749283,72.562241,8.930476,20.456890,8.602731,17.003231,8.577309,16.393908,8.876501,15.477612,9.760790,16.810972,10.771199,15.841916,11.239437,16.786608,-0.01777,-0.01477,-0.02086,0.00321,0.00818,-0.01329,0.00532,0.00222,0.10406,0,3.27687
0.301,0.000000,0.000000,0,0,19.949282,16.337549,0,0,18.669853,15.730170,6.014785,-1.32510,7.493824,0.672919,-4.265811,6.231018,17.695951,5.374976,4.822196,0,0,7.614975,4.958087,-7.613673,0,0,-7.759975,7.466815,28.174973,159.404709,0,51.495647,79.465073,72.530159,8.930140,20.463066,8.606282,16.997868,8.580938,16.389042,8.882521,15.472409,9.760577,16.809937,10.770720,15.840603,11.239232,16.786522,-0.00849,-0.01480,-0.02148,0.00459,0.00815,-0.01388,0.00595,0.00369,0.10359,0,3.27640
0.302,0.000000,0.000000,0,0,19.954121,16.330204,0,0,18.662052,15.759767,6.013284,-1.31371,7.495317,0.679222,-4.212984,6.226900,17.696548,5.370846,4.705508,0,0,7.615840,4.958792,-7.566695,0,0,-7.758282,7.447235,28.958818,159.442062,0,51.421585,79.320564,72.560570,8.932939,20.467873,8.606297,16.984516,8.582539,16.375462,8.883991,15.465107,9.757691,16.805477,10.768539,15.836880,11.236938,16.783039,-0.02997,-0.01485,-0.02090,0.00186,0.00847,-0.01322,0.00456,0.00181,0.10428,0,3.27693
0.303,0.000000,0.000000,0,0,19.959005,16.322960,0,0,18.654251,15.790249,6.011815,-1.30133,7.495171,0.688673,-4.159231,6.222820,17.696598,5.366921,4.587063,0,0,7.616147,4.959578,-7.524187,0,0,-7.762475,7.425010,29.734806,159.512405,0,51.360916,79.204674,72.603790,8.936380,20.472401,8.605587,16.969530,8.583722,16.360098,8.884529,15.457376,9.754258,16.800314,10.766010,15.832663,11.234216,16.778860,-0.01859,-0.01389,-0.02043,0.00320,0.00891,-0.01355,0.00504,0.00061,0.10443,0,3.27743
0.304,0.000000,0.000000,0,0,19.963890,16.315714,0,0,18.646450,15.820731,6.010537,-1.27497,7.495024,0.698125,-4.105477,6.218741,17.696650,5.362995,4.468619,0,0,7.616455,4.960364,-7.481679,0,0,-7.766667,7.402786,30.510796,159.582748,0,51.300243,79.088783,72.647003,8.939821,20.476927,8.604877,16.954542,8.584907,16.344734,8.885068,15.449644,9.750825,16.795153,10.763480,15.828445,11.231493,16.774683,-0.01591,-0.01272,-0.02029,0.00320,0.00786,-0.01262,0.00667,0.00161,0.11145,0,3.27727
0.305,0.000000,0.000000,0,0,19.968775,16.308470,0,0,18.638649,15.851213,6.009284,-1.25948,7.494878,0.707576,-4.051724,6.214661,17.696699,5.359070,4.350174,0,0,7.616762,4.961150,-7.439171,0,0,-7.770859,7.380561,31.286783,159.653091,0,51.239574,78.972893,72.690216,8.943263,20.481455,8.604167,16.939556,8.586091,16.329370,8.885607,15.441913,9.747392,16.789989,10.760951,15.824229,11.228771,16.770504,-0.02437,-0.01363,-0.01999,0.00396,0.00748,-0.01262,0.00556,0.00246,0.10988,0,3.27713
0.306,0.000000,0.000000,0,0,19.973223,16.301044,0,0,18.630812,15.884388,6.008175,-1.24911,7.496017,0.713491,-3.993081,6.210579,17.705462,5.354578,4.188484,0,0,7.621458,4.963527,-7.417037,0,0,-7.764143,7.361271,31.924831,159.374588,0,51.316971,78.817932,72.650780,8.950538,20.493118,8.605642,16.937227,8.587065,16.325480,8.890214,15.439429,9.748244,16.789885,10.761875,15.824199,11.228766,16.770409,-0.01590,-0.01496,-0.02102,0.00391,0.00723,-0.01117,0.00556,-0.00073,0.10778,0,3.27705
0.307,0.000000,0.000000,0,0,19.977581,16.293583,0,0,18.622967,15.918114,6.007078,-1.23450,7.497418,0.718681,-3.933437,6.206496,17.716007,5.349971,4.017935,0,0,7.627052,4.966231,-7.399076,0,0,-7.755192,7.342582,32.534626,159.024643,0,51.422649,78.654961,72.594421,8.958598,20.506243,8.607566,16.937490,8.587996,16.323938,8.895654,15.438020,9.749974,16.790817,10.763506,15.825027,11.229318,16.771147,-0.01785,-0.01331,-0.01975,0.00189,0.00816,-0.01310,0.00314,0.00619,0.10761,0,3.27699
0.308,0.000000,0.000000,0,0,19.981939,16.286123,0,0,18.615122,15.951840,6.006045,-1.21796,7.498820,0.723872,-3.873792,6.202414,17.726551,5.345364,3.847386,0,0,7.632647,4.968935,-7.381115,0,0,-7.746241,7.323892,33.144424,158.674683,0,51.528328,78.491989,72.538055,8.966658,20.519369,8.609489,16.937754,8.588925,16.322397,8.901094,15.436611,9.751704,16.791748,10.765137,15.825854,11.229869,16.771887,-0.01565,-0.01336,-0.02010,0.00411,0.00842,-0.01369,0.00550,0.00251,0.10608,0,3.27714
0.309,0.000000,0.000000,0,0,19.986298,16.278662,0,0,18.607277,15.985567,6.005012,-1.20363,7.500222,0.729062,-3.814148,6.198331,17.737097,5.340757,3.676837,0,0,7.638241,4.971638,-7.363154,0,0,-7.737290,7.305202,33.754219,158.324738,0,51.634007,78.329018,72.481697,8.974718,20.532494,8.611413,16.938017,8.589856,16.320856,8.906534,15.435202,9.753434,16.792681,10.766768,15.826682,11.230421,16.772625,-0.01848,-0.01220,-0.01827,0.00201,0.01058,-0.01282,0.00679,-0.00045,0.10315,0,3.27733
0.310,0.000000,0.000000,0,0,19.989925,16.271507,0,0,18.599707,16.021940,6.003969,-1.18058,7.500569,0.735239,-3.759455,6.194548,17.742260,5.332332,3.472944,0,0,7.638027,4.971465,-7.351724,0,0,-7.694724,7.291163,34.478779,158.292618,0,51.612087,78.185295,72.338371,8.925778,19.983812,8.613288,16.933477,8.591787,16.317593,8.908653,15.433023,9.754247,16.791319,10.766083,15.823761,11.228960,16.770412,-0.01829,-0.01376,-0.01984,0.00351,0.00926,-0.01230,0.00542,0.00424,0.09984,0,3.27809
0.311,0.000000,0.000000,0,0,19.993404,16.264416,0,0,18.592192,16.058857,6.002936,-1.15567,7.500700,0.741617,-3.705776,6.190825,17.746321,5.323126,3.262222,0,0,7.636622,4.970701,-7.341630,0,0,-7.645272,7.278076,35.226849,158.325607,0,51.564030,78.045509,72.177231,8.865164,19.320063,8.615152,16.927956,8.593925,16.313976,8.910092,15.430687,9.754872,16.789490,10.764923,15.820070,11.227086,16.767597,-0.01791,-0.01159,-0.02194,0.00305,0.00927,-0.01240,0.00425,0.00414,0.10783,0,3.27878
0.312,0.000000,0.000000,0,0,19.996885,16.257324,0,0,18.584677,16.095774,6.001953,-1.14249,7.500832,0.747996,-3.652097,6.187104,17.750380,5.313920,3.051500,0,0,7.635218,4.969938,-7.331537,0,0,-7.595820,7.264989,35.974915,158.358597,0,51.515972,77.905724,72.016090,8.804549,18.656313,8.617017,16.922434,8.596061,16.310360,8.911531,15.428350,9.755498,16.787659,10.763763,15.816381,11.225213,16.764780,-0.01749,-0.01239,-0.02016,0.00333,0.00916,-0.01210,0.00464,0.00085,0.10950,0,3.27824
0.313,0.000000,0.000000,0,0,20.000364,16.250233,0,0,18.577162,16.132690,6.000993,-1.12495,7.500963,0.754374,-3.598418,6.183382,17.754440,5.304714,2.840778,0,0,7.633813,4.969175,-7.321444,0,0,-7.546368,7.251902,36.722984,158.391586,0,51.467918,77.765945,71.854950,8.743935,17.992561,8.618882,16.916912,8.598197,16.306744,8.912971,15.426014,9.756124,16.785828,10.762604,15.812691,11.223340,16.761963,-0.01765,-0.01485,-0.02105,0.00566,0.00877,-0.01276,0.00585,0.00416,0.10845,0,3.27775
0.314,0.000000,0.000000,0,0,20.003010,16.242849,0,0,18.569235,16.169220,6.000164,-1.10571,7.505554,0.755815,-3.548905,6.180015,17.760406,5.296006,2.587782,0,0,7.634365,4.969752,-7.319761,0,0,-7.420820,7.249825,37.515659,158.224472,0,51.451538,77.543167,71.950516,8.735372,17.878027,8.621072,16.911076,8.599964,16.299561,8.914657,15.425266,9.754272,16.787247,10.759489,15.812806,11.222946,16.760529,-0.00276,-0.01263,-0.01895,0.00589,0.00993,-0.01155,0.00558,-0.00223,0.10998,0,3.27782
0.315,0.000000,0.000000,0,0,20.005484,16.235405,0,0,18.561224,16.205669,5.999335,-1.08759,7.511059,0.756244,-3.500245,6.176720,17.766762,5.287401,2.326127,0,0,7.635317,4.970604,-7.319801,0,0,-7.279686,7.250002,38.317471,158.016388,0,51.441647,77.303398,72.098656,8.737470,17.875980,8.623328,16.905174,8.601655,16.291645,8.916393,15.424846,9.751913,16.789330,10.755975,15.813701,11.222857,16.759378,-0.01795,-0.01365,-0.02141,0.00335,0.00884,-0.01382,0.00443,0.00472,0.11048,0,3.27791
0.316,0.000000,0.000000,0,0,20.007957,16.227961,0,0,18.553215,16.242121,5.998512,-1.07175,7.516563,0.756673,-3.451585,6.173426,17.773117,5.278796,2.064473,0,0,7.636269,4.971457,-7.319841,0,0,-7.138552,7.250180,39.119282,157.808304,0,51.431759,77.063622,72.246803,8.739568,17.873934,8.625585,16.899271,8.603346,16.283731,8.918130,15.424424,9.749555,16.791412,10.752460,15.814595,11.222766,16.758228,-0.01061,-0.01143,-0.02108,0.00229,0.00970,-0.01294,0.00585,-0.00116,0.10720,0,3.27814
0.317,0.000000,0.000000,0,0,20.010431,16.220516,0,0,18.545204,16.278570,5.997658,-1.04249,7.522068,0.757102,-3.402925,6.170131,17.779472,5.270190,1.802818,0,0,7.637221,4.972309,-7.319881,0,0,-6.997418,7.250358,39.921093,157.600220,0,51.421867,76.823853,72.394943,8.741666,17.871887,8.627841,16.893370,8.605037,16.275816,8.919866,15.424003,9.747195,16.793495,10.748945,15.815490,11.222675,16.757078,-0.01608,-0.01831,-0.02640,0.01009,0.00630,-0.01595,0.00303,0.00868,0.10381,0,3.27830
0.318,0.000000,0.000000,0,0,20.011612,16.213064,0,0,18.537766,16.314005,5.996621,-1.01620,7.524470,0.760820,-3.362641,6.166928,17.784447,5.257636,1.530997,0,0,7.640539,4.976537,-7.302721,0,0,-6.754892,7.247151,40.585945,157.203323,0,51.587757,76.618637,72.443611,8.771347,18.428036,8.631531,16.889845,8.607914,16.266085,8.924998,15.423441,9.748037,16.795498,10.749339,15.817032,11.224390,16.758175,-0.01683,-0.01177,-0.02014,0.00182,0.00997,-0.01195,0.00654,-0.01110,0.10165,0,3.27746
0.319,0.000000,0.000000,0,0,20.012531,16.205610,0,0,18.530443,16.349234,5.995542,-0.99616,7.526237,0.765212,-3.324072,6.163744,17.789141,5.244274,1.257094,0,0,7.644342,4.981457,-7.282038,0,0,-6.491598,7.243251,41.222748,156.767761,0,51.789654,76.420502,72.471909,8.806677,19.098513,8.635514,16.886805,8.611034,16.255981,8.930825,15.422850,9.749534,16.797483,10.750533,15.818707,11.226474,16.759735,-0.01646,-0.01364,-0.02118,0.00199,0.00897,-0.01099,0.00595,0.00217,0.10396,0,3.27669
0.320,0.000000,0.000000,0,0,20.013449,16.198156,0,0,18.523121,16.384460,5.994213,-0.97878,7.528005,0.769604,-3.285503,6.160560,17.793833,5.230911,0.983191,0,0,7.648146,4.986377,-7.261355,0,0,-6.228305,7.239352,41.859550,156.332184,0,51.991547,76.222366,72.500206,8.842008,19.768988,8.639499,16.883766,8.614155,16.245878,8.936653,15.422258,9.751031,16.799467,10.751728,15.820383,11.228558,16.761293,-0.01905,-0.01374,-0.02073,0.00291,0.00895,-0.01355,0.00488,0.00433,0.10485,0,3.27700
0.321,0.000000,0.000000,0,0,20.014366,16.190702,0,0,18.515800,16.419687,5.992847,-0.95584,7.529772,0.773996,-3.246933,6.157376,17.798527,5.217548,0.709288,0,0,7.651949,4.991296,-7.240673,0,0,-5.965011,7.235452,42.496349,155.896622,0,52.193443,76.024231,72.528503,8.877337,20.439465,8.643482,16.880728,8.617276,16.235775,8.942480,15.421667,9.752527,16.801453,10.752922,15.822059,11.230642,16.762852,-0.01800,-0.01310,-0.02050,0.00335,0.00964,-0.01165,0.00687,0.00055,0.10600,0,3.27731
0.322,0.000000,0.000000,0,0,20.014824,16.183496,0,0,18.509787,16.470257,5.991267,-0.93854,7.533001,0.774740,-3.208272,6.154006,17.800056,5.198481,0.421541,0,0,7.648863,4.990542,-7.216782,0,0,-5.597596,7.233272,42.743778,155.919235,0,52.055325,75.807693,72.519325,8.864415,20.531475,8.642524,16.868052,8.618059,16.226191,8.944635,15.413888,9.748316,16.797340,10.749505,15.818761,11.226054,16.759510,-0.01841,-0.01360,-0.01996,0.00319,0.00745,-0.01397,0.00604,0.00633,0.11043,0,3.27777
0.323,0.000000,0.374605,0,1,20.015186,16.176342,0,0,18.504042,16.523970,5.989714,-0.91695,7.536530,0.774736,-3.169591,6.150596,17.800938,5.178245,0.130958,0,1,7.644367,4.988626,-7.192235,0,0,-5.208855,7.231444,42.911457,156.035706,0,51.847565,75.587395,72.502464,8.841610,20.505005,8.640554,16.853401,8.618362,16.216709,8.946038,15.404637,9.742934,16.791977,10.745143,15.814445,11.220099,16.755165,-0.02339,-0.01583,-0.03053,0.01270,0.00216,-0.01913,-0.00003,0.00876,0.10870,0,3.27817
0.324,0.000000,2.905719,1,0,20.015549,16.169186,0,0,18.498295,16.577682,5.988322,-0.87800,7.540059,0.774733,-3.130910,6.147187,17.801821,5.158010,-0.159625,1,0,7.639870,4.986711,-7.167688,0,0,-4.820113,7.229617,43.079136,156.152176,0,51.639805,75.367088,72.485603,8.818805,20.478535,8.638584,16.838751,8.618667,16.207230,8.947441,15.395386,9.737553,16.786615,10.740781,15.810127,11.214146,16.750820,-0.01665,-0.01339,-0.01950,0.00182,0.00784,-0.01090,0.00451,0.00408,0.10741,0,3.27771
0.325,0.000000,5.061358,1,0,20.015913,16.162031,0,0,18.492550,16.631395,5.987034,-0.85546,7.543588,0.774729,-3.092229,6.143778,17.802702,5.137774,-0.450207,1,0,7.635374,4.984795,-7.143140,0,0,-4.431372,7.227789,43.246815,156.268646,0,51.432049,75.146790,72.468742,8.795999,20.452065,8.636614,16.824100,8.618971,16.197750,8.948844,15.386134,9.732171,16.781254,10.736419,15.805811,11.208191,16.746475,-0.01720,-0.01292,-0.01895,0.00136,0.01048,-0.01122,0.00579,-0.00247,0.10645,0,3.27726
0.326,0.000000,5.055480,1,0,20.015045,16.154846,0,0,18.488819,16.682583,5.986344,-0.83282,7.545622,0.777430,-3.041460,6.140746,17.808048,5.131843,-0.752482,1,0,7.637535,4.983185,-7.123475,0,0,-3.951363,7.239325,42.767300,155.997650,0,51.379227,75.067703,72.662964,8.793412,20.453012,8.640633,16.816267,8.622331,16.188036,8.952885,15.383246,9.729637,16.782000,10.737093,15.809908,11.209158,16.750980,-0.01868,-0.01316,-0.02007,0.00398,0.00994,-0.01365,0.00597,0.00318,0.10533,0,3.27680
0.327,0.000000,5.050421,1,0,20.013927,16.147655,0,0,18.485500,16.733255,5.985752,-0.80902,7.547351,0.780686,-2.988216,6.137790,17.814310,5.128840,-1.057151,1,0,7.641061,4.981637,-7.104808,0,0,-3.452660,7.253599,42.155228,155.647278,0,51.358143,75.017540,72.900429,8.794966,20.459576,8.645879,16.809830,8.626316,16.178276,8.957465,15.381661,9.727685,16.783995,10.738800,15.815729,11.211542,16.757296,-0.02283,-0.01271,-0.01993,0.00292,0.00738,-0.01307,0.00637,-0.00114,0.10099,0,3.27641
0.328,0.000000,5.050068,1,0,20.012810,16.140467,0,0,18.482182,16.783928,5.985724,-0.78994,7.549079,0.783941,-2.934972,6.134835,17.820570,5.125838,-1.361820,1,0,7.644586,4.980090,-7.086143,0,0,-2.953958,7.267872,41.543156,155.296921,0,51.337059,74.967377,73.137886,8.796520,20.466141,8.651124,16.803392,8.630301,16.168514,8.962047,15.380076,9.725734,16.785992,10.740506,15.821550,11.213927,16.763613,-0.01562,-0.01280,-0.01967,0.00185,0.01038,-0.01236,0.00532,0.00384,0.10013,0,3.27717
0.329,0.000000,5.050117,1,0,20.011692,16.133276,0,0,18.478863,16.834600,5.985766,-0.76991,7.550807,0.787196,-2.881727,6.131879,17.826832,5.122836,-1.666489,1,0,7.648111,4.978543,-7.067476,0,0,-2.455256,7.282146,40.931087,154.946548,0,51.315975,74.917221,73.375351,8.798075,20.472704,8.656370,16.796957,8.634288,16.158754,8.966627,15.378491,9.723783,16.787987,10.742213,15.827371,11.216311,16.769928,-0.01842,-0.01353,-0.01970,0.00443,0.00801,-0.01264,0.00695,0.01266,0.10437,0,3.27787
0.330,0.000000,5.052478,1,0,20.009775,16.126528,0,0,18.476913,16.870832,5.986207,-0.73623,7.551163,0.785325,-2.810444,6.128983,17.831354,5.122524,-1.980640,1,0,7.648508,4.981688,-7.074255,0,0,-1.877077,7.284849,39.886929,154.961365,0,51.193508,74.865005,73.506683,8.797037,20.469725,8.657187,16.787901,8.636346,16.149931,8.968129,15.374601,9.719894,16.786961,10.741104,15.829310,11.214876,16.772657,-0.01823,-0.01265,-0.02004,0.00413,0.00884,-0.01318,0.00477,0.00702,0.10479,0,3.27749
0.331,0.000000,5.054805,1,0,20.007694,16.119869,0,0,18.475246,16.904108,5.986754,-0.70001,7.551238,0.782405,-2.735466,6.126100,17.835520,5.122762,-2.296734,1,0,7.648263,4.985794,-7.086246,0,0,-1.282620,7.285181,38.754272,155.050949,0,51.050278,74.812378,73.616287,8.795468,20.464792,8.657098,16.778309,8.638009,16.141298,8.969000,15.370240,9.715610,16.785316,10.739419,15.830456,11.212659,16.774652,-0.01852,-0.01394,-0.02010,0.00348,0.00961,-0.01160,0.00721,0.00238,0.10670,0,3.27710
0.332,0.000000,5.056937,1,0,20.005613,16.113211,0,0,18.473577,16.937382,5.987909,-0.67670,7.551312,0.779485,-2.660489,6.123217,17.839685,5.123000,-2.612827,1,0,7.648018,4.989900,-7.098236,0,0,-0.688164,7.285513,37.621616,155.140549,0,50.907047,74.759743,73.725883,8.793900,20.459858,8.657007,16.768719,8.639672,16.132666,8.969871,15.365879,9.711326,16.783670,10.737734,15.831600,11.210442,16.776646,-0.01714,-0.01412,-0.01875,0.00485,0.01042,-0.01183,0.00380,0.00323,0.10710,0,3.27665
0.333,0.000000,5.058704,1,0,20.003532,16.106552,0,0,18.471910,16.970657,5.989221,-0.65663,7.551386,0.776564,-2.585511,6.120334,17.843851,5.123239,-2.928920,1,0,7.647773,4.994006,-7.110226,0,0,-0.093707,7.285846,36.488956,155.230148,0,50.763817,74.707115,73.835487,8.792331,20.454926,8.656918,16.759127,8.641335,16.124033,8.970741,15.361518,9.707041,16.782026,10.736048,15.832746,11.208224,16.778641,-0.01744,-0.01265,-0.02166,0.00379,0.00870,-0.01305,0.00674,0.01458,0.10998,0,3.27624
0.334,0.000000,5.058373,1,0,19.999960,16.099642,0,0,18.472290,17.003452,5.991437,-0.63127,7.555375,0.780656,-2.485224,6.117764,17.848003,5.123002,-3.242235,1,0,7.647977,4.994810,-7.155087,0,0,0.590946,7.294226,35.148083,155.197845,0,50.510845,74.731834,74.145386,8.794797,20.458321,8.658604,16.749990,8.643208,16.119740,8.973024,15.357660,9.702085,16.781836,10.736254,15.838278,11.207909,16.783356,-0.01743,-0.01462,-0.02189,0.00305,0.00659,-0.01317,0.00693,-0.00244,0.10783,0,3.27662
