"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
0.636,0,0.000000,4.763928,0.000000,0,3.997613,4.065788,6.809908,6.540228,-14.483902,5.537314,-1.30135,0.10123
0.637,0,0.000000,4.749838,0.000000,0,3.951305,4.063481,6.806505,6.532389,-14.447625,5.522162,-1.31464,0.10249
0.638,0,0.000000,4.737361,0.000000,0,3.904996,4.061174,6.803102,6.524550,-14.411348,5.507010,-1.32603,0.10086
0.639,0,0.000000,4.725371,0.000000,0,3.858688,4.058867,6.799698,6.516710,-14.375072,5.491858,-1.33880,0.10004
0.640,0,0.000000,4.715296,0.000000,0,3.820730,4.055844,6.796046,6.520614,-14.276694,5.477574,-1.35895,0.09889
0.641,0,0.000000,4.705799,0.000000,0,3.783306,4.052776,6.792378,6.525266,-14.174354,5.463345,-1.37049,0.09882
0.642,0,0.000000,4.697655,0.000000,0,3.745882,4.049707,6.788710,6.529919,-14.072012,5.449116,-1.37863,0.09903
0.643,0,0.000000,4.689921,0.000000,0,3.708457,4.046638,6.785042,6.534571,-13.969671,5.434887,-1.39050,0.09657
0.644,0,0.000000,4.682954,0.000000,0,3.671993,4.046596,6.781627,6.548308,-13.835146,5.421167,-1.39992,0.09744
0.645,0,0.000000,4.676219,0.000000,0,3.635591,4.046746,6.778229,6.562626,-13.698567,5.407480,-1.40986,0.09991
0.646,0,0.000000,4.670099,0.000000,0,3.599188,4.046896,6.774831,6.576943,-13.561988,5.393792,-1.42327,0.09928
0.647,0,0.000000,4.664164,0.000000,0,3.562785,4.047047,6.771433,6.591261,-13.425409,5.380104,-1.42870,0.10064
0.648,0,0.000000,4.658730,0.000000,0,3.555458,4.047670,6.768281,6.595149,-13.274552,5.366836,-1.43938,0.10355
0.649,0,0.000000,4.653447,0.000000,0,3.549987,4.048324,6.765144,6.598370,-13.122784,5.353594,-1.44618,0.10426
0.650,0,0.000000,4.648417,0.000000,0,3.544516,4.048978,6.762008,6.601592,-12.971015,5.340353,-1.45022,0.10394
0.651,0,0.000000,4.643463,0.000000,0,3.539045,4.049632,6.758871,6.604814,-12.819246,5.327111,-1.45983,0.10393
0.652,0,0.000000,4.638572,0.000000,0,3.535592,4.049030,6.755611,6.612489,-12.675687,5.314635,-1.46559,0.10360
0.653,0,0.000000,4.633700,0.000000,0,3.532267,4.048348,6.752344,6.620450,-12.532651,5.302208,-1.46866,0.10381
0.654,0,0.000000,4.628963,0.000000,0,3.528943,4.047667,6.749076,6.628410,-12.389614,5.289781,-1.47552,0.10258
0.655,0,0.000000,4.624266,0.000000,0,3.525618,4.046985,6.745809,6.636370,-12.246578,5.277354,-1.47614,0.10190
0.656,0,0.000000,4.619824,0.000000,0,3.526527,4.045566,6.742909,6.633099,-12.104254,5.265559,-1.47950,0.10226
0.657,0,0.000000,4.615460,0.000000,0,3.527706,4.044099,6.740032,6.629109,-11.961975,5.253804,-1.48408,0.10031
0.658,0,0.000000,4.611460,1.453723,1,3.528885,4.042633,6.737156,6.625121,-11.819696,5.242049,-1.48525,0.09944
0.659,0,0.000000,4.607571,3.346591,1,3.530064,4.041167,6.734279,6.621132,-11.677417,5.230294,-1.48929,0.10135
0.660,0,0.000000,4.604161,3.786372,1,3.530150,4.042637,6.731091,6.619788,-11.516084,5.218683,-1.48741,0.10194
0.661,0,0.000000,4.600897,3.787199,1,3.530166,4.044294,6.727883,6.618613,-11.353535,5.207081,-1.48751,0.10227
0.662,0,0.000000,4.598246,3.788045,1,3.530182,4.045952,6.724675,6.617439,-11.190986,5.195479,-1.48639,0.10444
0.663,0,0.000000,4.595780,3.788896,1,3.530199,4.047609,6.721467,6.616264,-11.028437,5.183877,-1.48586,0.10518
0.664,0,0.000000,4.594089,3.789483,1,3.532219,4.045602,6.718341,6.617164,-10.842045,5.172902,-1.48634,0.10592
0.665,0,0.000000,4.592631,3.789990,1,3.534367,4.043360,6.715220,6.618197,-10.654131,5.161966,-1.48217,0.10543
0.666,0,0.000000,4.592179,3.789478,1,3.536515,4.041119,6.712100,6.619230,-10.466217,5.151031,-1.48097,0.10476
0.667,0,0.000000,4.592031,3.788658,1,3.538663,4.038877,6.708979,6.620263,-10.278304,5.140095,-1.47811,0.10483
0.668,0,0.000000,4.593063,3.786585,1,3.535901,4.037465,6.706086,6.616016,-10.055669,5.130049,-1.47227,0.10225
0.669,0,0.000000,4.594452,3.784133,1,3.532824,4.036106,6.703208,6.611433,-9.830818,5.120059,-1.47427,0.10070
0.670,0,0.000000,4.596979,3.782097,1,3.529748,4.034746,6.700329,6.606849,-9.605968,5.110070,-1.46188,0.10110
0.671,0,0.000000,4.599849,3.780185,1,3.526671,4.033386,6.697451,6.602265,-9.381116,5.100080,-1.45551,0.10184
0.672,0,0.000000,4.603683,3.780084,1,3.526374,4.035498,6.695001,6.597322,-9.136795,5.091307,-1.45139,0.10195
0.673,0,0.000000,4.607810,3.780530,1,3.526254,4.037830,6.692578,6.592356,-8.891232,5.082611,-1.44420,0.10231
0.674,0,0.000000,4.612448,3.782210,1,3.526134,4.040163,6.690156,6.587389,-8.645668,5.073915,-1.43901,0.10427
0.675,0,0.000000,4.617241,3.784262,1,3.526015,4.042496,6.687733,6.582424,-8.400105,5.065218,-1.42823,0.10538
0.676,0,0.000000,4.622248,3.786629,1,3.528358,4.044412,6.685678,6.581592,-8.148307,5.057103,-1.41956,0.10432
0.677,0,0.000000,4.627319,3.789091,1,3.530858,4.046300,6.683648,6.581024,-7.896112,5.049025,-1.40900,0.10452
0.678,0,0.000000,4.632943,3.791065,1,3.533359,4.048190,6.681617,6.580456,-7.643918,5.040946,-1.39824,0.10565
0.679,0,0.000000,4.638733,3.792890,1,3.535859,4.050078,6.679586,6.579887,-7.391723,5.032868,-1.39050,0.10504
0.680,0,0.000000,4.645333,3.793830,1,3.537995,4.049379,6.678057,6.586843,-7.133309,5.026062,-1.38035,0.10379
0.681,0,0.000000,4.652177,3.794502,1,3.540107,4.048514,6.676560,6.594277,-6.874498,5.019337,-1.36982,0.10132
0.682,0,0.000000,4.659458,3.795075,1,3.542219,4.047649,6.675064,6.601713,-6.615687,5.012612,-1.35615,0.10083
0.683,0,0.000000,4.666870,3.795618,1,3.544331,4.046784,6.673567,6.609148,-6.356877,5.005887,-1.33788,0.10117
0.684,0,0.000000,4.674370,3.796811,1,3.546281,4.048090,6.671868,6.609314,-6.102114,4.999903,-1.32670,0.10029
0.685,0,0.000000,4.681897,3.798199,1,3.548220,4.049536,6.670157,6.609015,-5.847610,4.993966,-1.31425,0.10253
0.686,0,0.000000,4.689625,3.800153,1,3.550159,4.050981,6.668446,6.608718,-5.593105,4.988030,-1.30309,0.10472
0.687,0,0.000000,4.697413,3.802278,1,3.552098,4.052426,6.666734,6.608419,-5.338601,4.982093,-1.29063,0.10420
0.688,0,0.000000,4.705551,3.804660,1,3.552851,4.056239,6.665822,6.613013,-5.089242,4.977174,-1.27541,0.10345
0.689,0,0.000000,4.713795,3.807120,1,3.553529,4.060203,6.664960,6.617919,-4.840211,4.972320,-1.25356,0.10412
0.690,0,0.000000,4.722378,3.809326,1,3.554207,4.064166,6.664099,6.622825,-4.591180,4.967466,-1.23527,0.10348
0.691,0,0.000000,4.731063,3.811457,1,3.554885,4.068130,6.663238,6.627731,-4.342149,4.962612,-1.21999,0.10248
0.692,0,0.000000,4.740053,3.812911,1,3.555771,4.069148,6.662235,6.631857,-4.101705,4.958983,-1.20444,0.10275
0.693,0,0.000000,4.749136,3.814161,1,3.556671,4.069978,6.661223,6.635934,-3.861809,4.955433,-1.18998,0.10236
0.694,0,0.000000,4.758517,3.814696,1,3.557571,4.070807,6.660212,6.640011,-3.621913,4.951882,-1.17280,0.10151
0.695,0,0.000000,4.767988,3.815016,1,3.558470,4.071638,6.659200,6.644088,-3.382016,4.948332,-1.15942,0.10086
0.696,0,0.000000,4.777760,3.814851,1,3.558728,4.071249,6.658450,6.643323,-3.139972,4.945413,-1.12363,0.10007
0.697,0,0.000000,4.787623,3.814540,1,3.558945,4.070782,6.657716,6.642250,-2.897791,4.942534,-1.10676,0.09901
0.698,0,0.000000,4.797808,3.814566,1,3.559162,4.070315,6.656982,6.641177,-2.655610,4.939655,-1.08955,0.09885
0.699,0,0.000000,4.808089,3.814694,1,3.559379,4.069848,6.656249,6.640103,-2.413429,4.936777,-1.07238,0.09719
0.700,0,0.000000,4.818748,3.815748,1,3.560991,4.071169,6.656063,6.633523,-2.162353,4.934388,-1.05319,0.09791
0.701,0,0.000000,4.829520,3.817082,1,3.562692,4.072604,6.655911,6.626591,-1.910710,4.932031,-1.03541,0.10011
0.702,0,0.000000,4.840829,3.818857,1,3.564394,4.074039,6.655760,6.619658,-1.659067,4.929673,-1.00262,0.09863
0.703,0,0.000000,4.852301,3.820764,1,3.566095,4.075474,6.655608,6.612726,-1.407423,4.927316,-0.99670,0.09905
0.704,0,0.000000,4.864389,3.822567,1,3.567944,4.076952,6.655557,6.607217,-1.158864,4.926456,-0.97876,0.10229
0.705,0,0.000000,4.876665,3.824337,1,3.569803,4.078433,6.655511,6.601799,-0.910501,4.925691,-0.96080,0.10305
0.706,0,0.000000,4.889323,3.825920,1,3.571661,4.079914,6.655466,6.596382,-0.662139,4.924927,-0.93626,0.10286
0.707,0,0.000000,4.902098,3.827447,1,3.573519,4.081395,6.655421,6.590964,-0.413776,4.924162,-0.91725,0.10334
0.708,0,0.000000,4.914976,3.828842,1,3.576960,4.080781,6.655189,6.580972,-0.179838,4.924498,-0.90212,0.10275
0.709,0,0.000000,4.927885,3.830197,1,3.580502,4.080033,6.654945,6.570688,0.053179,4.924903,-0.86119,0.10318
0.710,0,0.000000,4.940654,3.831628,1,3.584043,4.079286,6.654702,6.560405,0.286195,4.925309,-0.83734,0.10333
0.711,0,0.000000,4.953381,3.833081,1,3.587585,4.078538,6.654458,6.550121,0.519212,4.925714,-0.81389,0.10179
0.712,0,0.000000,4.965760,3.834793,1,3.587286,4.082643,6.654432,6.545294,0.724750,4.926824,-0.78922,0.10209
0.713,0,0.000000,4.978035,3.836583,1,3.586743,4.087058,6.654420,6.540816,0.928533,4.927979,-0.76803,0.10146
0.714,0,0.000000,4.989842,3.838643,1,3.586199,4.091472,6.654408,6.536337,1.132316,4.929133,-0.74617,0.10023
0.715,0,0.000000,5.001508,3.840785,1,3.585655,4.095886,6.654397,6.531858,1.336100,4.930288,-0.72324,0.09980
0.716,0,0.000000,5.012718,3.843154,1,3.587074,4.099402,6.653718,6.533756,1.514925,4.931837,-0.68642,0.09923
0.717,0,0.000000,5.023789,3.845593,1,3.588618,4.102860,6.652996,6.536060,1.692157,4.933412,-0.65673,0.09869
0.718,0,0.000000,5.034773,3.848149,1,3.590162,4.106319,6.652274,6.538365,1.869388,4.934987,-0.63300,0.09908
0.719,0,0.000000,5.045730,3.850740,1,3.591706,4.109778,6.651552,6.540669,2.046620,4.936562,-0.60949,0.09984
0.720,0,0.000000,5.056901,3.853273,1,3.592181,4.113925,6.650329,6.541455,2.212969,4.938963,-0.58337,0.10171
0.721,0,0.000000,5.068138,3.855788,1,3.592587,4.118117,6.649074,6.542143,2.378623,4.941418,-0.55880,0.10223
0.722,0,0.000000,5.079473,3.857906,1,3.592994,4.122308,6.647819,6.542831,2.544276,4.943873,-0.53635,0.10093
0.723,0,0.000000,5.090840,3.859904,1,3.593401,4.126500,6.646564,6.543519,2.709930,4.946328,-0.48782,0.10279
0.724,0,0.000000,5.102168,3.861475,1,3.597039,4.126457,6.645148,6.551651,2.865828,4.949329,-0.46396,0.10323
0.725,0,0.000000,5.113483,3.862917,1,3.600883,4.126143,6.643721,6.560257,3.021103,4.952364,-0.43809,0.10262
0.726,0,0.000000,5.124800,3.864948,1,3.604727,4.125830,6.642293,6.568863,3.176378,4.955400,-0.41468,0.10329
0.727,0,0.000000,5.136116,3.867156,1,3.608571,4.125516,6.640867,6.577470,3.331653,4.958436,-0.38800,0.10259
0.728,0,0.000000,5.147424,3.870543,1,3.611237,4.129900,6.638578,6.586323,3.470428,4.962202,-0.36317,0.10245
0.729,0,0.000000,5.158730,3.874285,1,3.613828,4.134584,6.636236,6.595191,3.608149,4.966014,-0.33614,0.10215
0.730,0,0.000000,5.169762,3.877849,1,3.616419,4.139268,6.633893,6.604060,3.745871,4.969826,-0.28849,0.10101
0.731,0,0.000000,5.180713,3.881357,1,3.619009,4.143952,6.631550,6.612929,3.883592,4.973638,-0.26302,0.10077
0.732,0,0.000000,5.191171,3.883419,1,3.621135,4.144032,6.628324,6.626263,3.994859,4.977851,-0.23638,0.09859
0.733,0,0.000000,5.201481,3.885043,1,3.623230,4.143817,6.625041,6.639882,4.104437,4.982090,-0.20904,0.09848
0.734,0,0.000000,5.211367,3.885396,1,3.625326,4.143603,6.621758,6.653501,4.214015,4.986328,-0.18461,0.10135
0.735,0,0.000000,5.221125,3.885363,1,3.627422,4.143388,6.618476,6.667119,4.323594,4.990566,-0.15826,0.10184
0.736,0,0.000000,5.230523,3.884733,1,3.626742,4.143450,6.614738,6.676897,4.408400,4.995132,-0.13046,0.10247
0.737,0,0.000000,5.239811,3.883923,1,3.625884,4.143529,6.610972,6.686429,4.491626,4.999719,-0.08266,0.10377
0.738,0,0.000000,5.248612,3.883881,1,3.625027,4.143609,6.607206,6.695961,4.574851,5.004305,-0.05381,0.10485
0.739,0,0.000000,5.257267,3.884069,1,3.624169,4.143688,6.603440,6.705494,4.658077,5.008892,-0.02988,0.10548
0.740,0,0.000000,5.265352,3.885962,1,3.625820,4.147415,6.599529,6.718243,4.713348,5.013727,-0.00405,0.10468
0.741,0,0.000000,5.273266,3.888368,1,3.627632,4.151375,6.595610,6.731196,4.766836,5.018578,0.02095,0.10461
0.742,0,0.000000,5.280787,3.891674,1,3.629443,4.155335,6.591690,6.744151,4.820324,5.023429,0.04706,0.10332
0.743,0,0.000000,5.288190,3.895251,1,3.631254,4.159296,6.587770,6.757105,4.873812,5.028280,0.07056,0.10245
0.744,0,0.000000,5.295371,3.898625,1,3.632283,4.163623,6.584411,6.761820,4.909998,5.033388,0.11538,0.10133
0.745,0,0.000000,5.302484,3.901937,1,3.633261,4.167974,6.581087,6.766009,4.945081,5.038513,0.15361,0.10218
0.746,0,0.000000,5.309380,3.904057,1,3.634240,4.172324,6.577763,6.770199,4.980163,5.043638,0.17589,0.10415
0.747,0,0.000000,5.316209,3.905817,1,3.635219,4.176675,6.574439,6.774388,5.015245,5.048763,0.20214,0.10342
0.748,0,0.000000,5.322830,3.906189,1,3.636900,4.176059,6.571197,6.776628,5.042131,5.053869,0.22603,0.10425
0.749,0,0.000000,5.329387,3.906142,1,3.638626,4.175126,6.567960,6.778744,5.068494,5.058975,0.25307,0.10642
0.750,0,0.000000,5.335857,3.906893,1,3.640352,4.174192,6.564723,6.780859,5.094856,5.064080,0.27833,0.10638
0.751,0,0.000000,5.342302,3.907887,1,3.642079,4.173259,6.561485,6.782975,5.121219,5.069186,0.32142,0.10559
0.752,0,0.000000,5.348839,3.911209,1,3.648227,4.175117,6.558089,6.787897,5.154347,5.074168,0.35540,0.10419
0.753,0,0.000000,5.355403,3.915236,1,3.654657,4.177152,6.554682,6.792998,5.187907,5.079142,0.37722,0.10374
0.754,0,0.000000,5.362336,3.919668,1,3.661087,4.179187,6.551275,6.798100,5.221467,5.084116,0.40518,0.10334
0.755,0,0.000000,5.369379,3.924224,1,3.667518,4.181222,6.547868,6.803201,5.255026,5.089091,0.42804,0.10034
0.756,0,0.000000,5.376981,3.927406,1,3.671359,4.182442,6.544524,6.806336,5.305047,5.094353,0.45347,0.10052
0.757,0,0.000000,5.384753,3.930172,1,3.675035,4.183610,6.541183,6.809345,5.356118,5.099633,0.47858,0.10238
0.758,0,0.000000,5.392957,3.932288,1,3.678712,4.184778,6.537843,6.812355,5.407189,5.104913,0.51940,0.10155
0.759,0,0.000000,5.401292,3.934209,1,3.682388,4.185946,6.534503,6.815364,5.458261,5.110193,0.55046,0.10187
0.760,0,0.000000,5.409920,3.936249,1,3.686030,4.186023,6.531330,6.817356,5.519686,5.115749,0.57523,0.10339
0.761,0,0.000000,5.418636,3.938326,1,3.689670,4.186030,6.528166,6.819282,5.581771,5.121322,0.59958,0.10367
0.762,0,0.000000,5.427663,3.939941,1,3.693310,4.186038,6.525003,6.821208,5.643857,5.126895,0.62319,0.10366
0.763,0,0.000000,5.436785,3.941416,1,3.696949,4.186045,6.521840,6.823135,5.705943,5.132469,0.64575,0.10274
0.764,0,0.000000,5.446231,3.941972,1,3.693737,4.189820,6.518580,6.822502,5.777267,5.138292,0.67021,0.10363
0.765,0,0.000000,5.455777,3.942249,1,3.690087,4.193836,6.515314,6.821704,5.849179,5.144130,0.69117,0.10400
0.766,0,0.000000,5.465561,3.942342,1,3.686436,4.197851,6.512048,6.820908,5.921093,5.149969,0.72954,0.10198
0.767,0,0.000000,5.475418,3.942379,1,3.682786,4.201867,6.508781,6.820110,5.993005,5.155807,0.76186,0.10183
0.768,0,0.000000,5.485389,3.943120,1,3.683533,4.204300,6.506063,6.820710,6.062976,5.162027,0.78151,0.10205
0.769,0,0.000000,5.495395,3.944072,1,3.684560,4.206632,6.503378,6.821399,6.132823,5.168271,0.80316,0.10021
0.770,0,0.000000,5.505334,3.946368,1,3.685587,4.208963,6.500694,6.822088,6.202669,5.174515,0.82494,0.09932
0.771,0,0.000000,5.515254,3.949069,1,3.686615,4.211295,6.498011,6.822777,6.272516,5.180759,0.84497,0.09834
0.772,0,0.000000,5.525004,3.953179,1,3.691289,4.215175,6.495508,6.825285,6.337481,5.187016,0.86625,0.09861
0.773,0,0.000000,5.534704,3.957715,1,3.696196,4.219153,6.493017,6.827909,6.402135,5.193274,0.90175,0.09874
0.774,0,0.000000,5.544412,3.962096,1,3.701104,4.223132,6.490526,6.830533,6.466788,5.199531,0.92915,0.09892
0.775,0,0.000000,5.554122,3.966429,1,3.706011,4.227110,6.488035,6.833156,6.531442,5.205788,0.94897,0.10130
0.776,0,0.000000,5.563954,3.969468,1,3.709259,4.229235,6.486177,6.832018,6.588558,5.212535,0.96987,0.10236
0.777,0,0.000000,5.573822,3.972114,1,3.712400,4.231242,6.484361,6.830640,6.645192,5.219313,0.98474,0.10198
0.778,0,0.000000,5.583564,3.974612,1,3.715542,4.233248,6.482543,6.829262,6.701827,5.226091,1.00833,0.10266
0.779,0,0.000000,5.593267,3.977064,1,3.718684,4.235254,6.480727,6.827883,6.758461,5.232870,1.02618,0.10384
0.780,0,0.000000,5.602606,3.980314,1,3.722713,4.237838,6.479110,6.831989,6.797652,5.239865,1.04371,0.10435
0.781,0,0.000000,5.611835,3.983804,1,3.726799,4.240459,6.477505,6.836444,6.835729,5.246874,1.07433,0.10283
0.782,0,0.000000,5.620713,3.987053,1,3.730885,4.243080,6.475901,6.840900,6.873806,5.253883,1.09609,0.10273
0.783,0,0.000000,5.629484,3.990230,1,3.734971,4.245701,6.474297,6.845356,6.911884,5.260892,1.11460,0.10290
0.784,0,0.000000,5.637942,3.992246,1,3.735870,4.247811,6.472752,6.846759,6.935412,5.267867,1.13053,0.10214
0.785,0,0.000000,5.646306,3.993912,1,3.736566,4.249888,6.471210,6.847967,6.958013,5.274839,1.14897,0.10147
0.786,0,0.000000,5.654324,3.995051,1,3.737261,4.251965,6.469668,6.849175,6.980613,5.281811,1.16453,0.10042
0.787,0,0.000000,5.662238,3.996030,1,3.737957,4.254042,6.468127,6.850383,7.003213,5.288783,1.18074,0.09973
0.788,0,0.000000,5.669824,3.997181,1,3.738356,4.256222,6.466890,6.848134,7.010636,5.295854,1.19803,0.09897
0.789,0,0.000000,5.677310,3.998384,1,3.738736,4.258409,6.465672,6.845664,7.017091,5.302931,1.22474,0.09869
0.790,0,0.000000,5.684674,3.999738,1,3.739117,4.260595,6.464455,6.843194,7.023546,5.310008,1.23966,0.09899
0.791,0,0.000000,5.692001,4.001137,1,3.739497,4.262782,6.463237,6.840724,7.030001,5.317085,1.25146,0.10129
0.792,0,0.000000,5.699378,4.002397,1,3.740371,4.263498,6.462294,6.838314,7.036243,5.324145,1.26824,0.10298
0.793,0,0.000000,5.706770,4.003613,1,3.741276,4.264121,6.461369,6.835908,7.042471,5.331203,1.28170,0.10285
0.794,0,0.000000,5.714159,4.003997,1,3.742181,4.264744,6.460443,6.833502,7.048700,5.338261,1.29362,0.10451
0.795,0,0.000000,5.721549,4.004129,1,3.743085,4.265367,6.459517,6.831096,7.054929,5.345319,1.30224,0.10555
0.796,0,0.000000,5.728853,4.003113,1,3.738503,4.267442,6.458716,6.834114,7.059038,5.352317,1.32698,0.10316
0.797,0,0.000000,5.736131,4.001750,1,3.733570,4.269609,6.457922,6.837477,7.063012,5.359311,1.34139,0.10313
0.798,0,0.000000,5.743276,4.000338,1,3.728637,4.271777,6.457129,6.840841,7.066985,5.366305,1.35074,0.10299
0.799,0,0.000000,5.750380,3.998911,1,3.723704,4.273944,6.456335,6.844205,7.070959,5.373300,1.36060,0.10242
0.800,0,0.000000,5.757338,3.998530,1,3.724288,4.274365,6.456289,6.843338,7.068657,5.380315,1.36656,0.10192
0.801,0,0.000000,5.764251,3.998464,1,3.725223,4.274674,6.456292,6.842201,7.065955,5.387332,1.38191,0.09950
0.802,0,0.000000,5.771089,3.999674,1,3.726159,4.274982,6.456295,6.841063,7.063253,5.394349,1.38893,0.09903
0.803,0,0.000000,5.777904,4.001269,1,3.727094,4.275291,6.456298,6.839926,7.060551,5.401366,1.39868,0.09932
0.804,0,0.000000,5.784643,4.003934,1,3.730991,4.277112,6.457058,6.840354,7.045957,5.408693,1.41247,0.09964
0.805,0,0.000000,5.791359,4.006924,1,3.735077,4.279027,6.457867,6.840881,7.030603,5.416039,1.42141,0.10169
0.806,0,0.000000,5.797728,4.009946,1,3.739163,4.280944,6.458675,6.841409,7.015251,5.423385,1.43095,0.10347
0.807,0,0.000000,5.803992,4.012979,1,3.743249,4.282860,6.459484,6.841936,6.999897,5.430732,1.43646,0.10245
0.808,0,0.000000,5.809691,4.015433,1,3.746087,4.285315,6.460768,6.843981,6.969967,5.437691,1.44125,0.10320
0.809,0,0.000000,5.815220,4.017713,1,3.748845,4.287804,6.462081,6.846123,6.939107,5.444626,1.44763,0.10532
0.810,0,0.000000,5.820302,4.020616,1,3.751604,4.290294,6.463395,6.848265,6.908247,5.451561,1.45003,0.10420
0.811,0,0.000000,5.825250,4.023708,1,3.754362,4.292783,6.464709,6.850407,6.877387,5.458496,1.45475,0.10344
0.812,0,0.000000,5.829921,4.028148,1,3.761081,4.294965,6.466735,6.848366,6.836633,5.465228,1.46404,0.10388
0.813,0,0.000000,5.834508,4.032994,1,3.768054,4.297128,6.468807,6.846057,6.795247,5.471946,1.46830,0.10287
0.814,0,0.000000,5.838954,4.037345,1,3.775027,4.299291,6.470879,6.843750,6.753861,5.478665,1.47150,0.10219
0.815,0,0.000000,5.843357,4.041546,1,3.781999,4.301454,6.472950,6.841441,6.712476,5.485384,1.47213,0.10054
0.816,0,0.000000,5.847721,4.043908,1,3.784427,4.302890,6.475668,6.843111,6.668891,5.492064,1.47556,0.09973
0.817,0,0.000000,5.852073,4.045715,1,3.786564,4.304280,6.478428,6.845035,6.625166,5.498744,1.47718,0.10067
0.818,0,0.000000,5.856415,4.047421,1,3.788702,4.305670,6.481188,6.846959,6.581441,5.505422,1.47842,0.10035
0.819,0,0.000000,5.860754,4.049096,1,3.790839,4.307060,6.483947,6.848883,6.537716,5.512101,1.47818,0.10052
0.820,1,2.560778,5.865070,4.051952,1,3.793099,4.310231,6.487210,6.847233,6.495696,5.518592,1.47767,0.10281
0.821,1,5.895123,5.869380,4.055166,1,3.795366,4.313516,6.490504,6.845356,6.453784,5.525070,1.47773,0.10295
0.822,1,6.669001,5.873568,4.057591,1,3.797633,4.316801,6.493799,6.843479,6.411871,5.531549,1.47819,0.10275
0.823,1,6.669403,5.877720,4.059779,1,3.799900,4.320086,6.497094,6.841601,6.369960,5.538028,1.47648,0.10409
0.824,1,6.670241,5.881721,4.059605,1,3.799904,4.317981,6.500252,6.840478,6.329357,5.544201,1.47273,0.10445
0.825,1,6.671210,5.885676,4.058717,1,3.799764,4.315533,6.503401,6.839402,6.288838,5.550355,1.47082,0.10492
0.826,1,6.672309,5.889700,4.057055,1,3.799623,4.313085,6.506550,6.838327,6.248320,5.556509,1.47133,0.10465
0.827,1,6.673449,5.893744,4.055159,1,3.799483,4.310636,6.509699,6.837251,6.207801,5.562664,1.46485,0.10258
0.828,1,6.674378,5.897982,2.497707,1,3.802216,4.307815,6.512646,6.836080,6.169390,5.568925,1.45722,0.10204
0.829,1,6.675244,5.902278,0.470347,1,3.805133,4.304970,6.515580,6.834902,6.131114,5.575193,1.45164,0.10158
0.830,1,6.676129,5.906449,0.000000,0,3.808049,4.302126,6.518514,6.833724,6.092838,5.581461,1.44622,0.10005
0.831,1,6.677020,5.910583,0.000000,0,3.810966,4.299281,6.521448,6.832546,6.054562,5.587729,1.44193,0.10104
0.832,1,6.678102,5.914314,0.000000,0,3.813613,4.299186,6.524287,6.831790,6.009271,5.593650,1.43369,0.10204
0.833,1,6.679240,5.917924,0.000000,0,3.816243,4.299265,6.527120,6.831061,5.963531,5.599548,1.42913,0.10163
0.834,1,6.680222,5.921252,0.000000,0,3.818873,4.299345,6.529953,6.830332,5.917792,5.605446,1.42089,0.10208
0.835,1,6.681157,5.924495,0.000000,0,3.821502,4.299426,6.532786,6.829604,5.872053,5.611345,1.40867,0.10212
0.836,1,6.681685,5.927591,0.000000,0,3.815369,4.303144,6.535616,6.827619,5.819532,5.617117,1.39801,0.10302
0.837,1,6.682090,5.930643,0.000000,0,3.808676,4.307094,6.538447,6.825553,5.766579,5.622882,1.39081,0.10328
0.838,1,6.682449,5.933490,0.000000,0,3.801983,4.311045,6.541277,6.823488,5.713625,5.628647,1.38091,0.10269
0.839,1,6.682794,5.936275,0.000000,0,3.795290,4.314995,6.544107,6.821423,5.660671,5.634412,1.36996,0.10332
0.840,1,6.683371,5.938714,0.000000,0,3.802079,4.317432,6.546437,6.820241,5.590073,5.640221,1.36194,0.10221
0.841,1,6.684018,5.941047,0.000000,0,3.809729,4.319773,6.548735,6.819116,5.518349,5.646032,1.35195,0.10128
0.842,1,6.684556,5.942739,0.000000,0,3.817379,4.322114,6.551033,6.817991,5.446625,5.651844,1.34130,0.10121
0.843,1,6.685062,5.944238,0.000000,0,3.825029,4.324454,6.553330,6.816866,5.374900,5.657655,1.31807,0.10117
0.844,1,6.685219,5.944906,0.000000,0,3.822784,4.325520,6.555082,6.815376,5.281857,5.662825,1.30620,0.10138
0.845,1,6.685270,5.945324,0.000000,0,3.819908,4.326505,6.556799,6.813864,5.187454,5.667954,1.29318,0.10038
0.846,1,6.685410,5.945140,0.000000,0,3.817031,4.327489,6.558517,6.812351,5.093050,5.673084,1.28016,0.09904
0.847,1,6.685578,5.944775,0.000000,0,3.814155,4.328473,6.560234,6.810838,4.998646,5.678213,1.26693,0.09920
0.848,1,6.686174,5.943998,0.000000,0,3.813794,4.326678,6.561619,6.810889,4.886271,5.683068,1.25269,0.09726
0.849,1,6.686901,5.943098,0.000000,0,3.813594,4.324705,6.562984,6.811039,4.772749,5.687907,1.24063,0.09714
0.850,1,6.687690,5.941614,0.000000,0,3.813393,4.322732,6.564349,6.811189,4.659227,5.692745,1.21700,0.09846
0.851,1,6.688497,5.939954,0.000000,0,3.813193,4.320760,6.565713,6.811339,4.545705,5.697583,1.19250,0.10012
0.852,1,6.688952,5.937513,0.000000,0,3.814300,4.317076,6.566664,6.810642,4.404085,5.702123,1.18140,0.10117
