"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,7.313162,1.591870,15.413130,3.785747,0,-9.669974,0.000000,1,16.829782,5.640100,0,19.869263,12.252037,0.000000,1,0,0,31.200552,16.371202,4.242944,6.280774,0.738502,14.830838,-0.328175,5.096443,5.110960,108.890732,0,111.386482,84.498741,86.957748,8.441418,17.650463,8.503209,12.239419,8.809138,11.889410,9.863375,12.488592,9.663151,13.873678,10.846414,13.930712,10.773669,14.803911,0,-0.02242,-0.01389,-0.01093,0.00534,0.00906,-0.01514,0.00725,0.00378,-0.00005,0.08746,3.27741
0.001,0,0,7.314150,1.592479,15.429228,3.785371,0,-9.756977,0.000000,1,16.819681,5.625809,0,20.490965,12.272015,0.000000,1,0,0,31.620783,16.406425,4.231325,6.281259,0.100588,14.828697,-0.236754,5.100134,5.110733,111.094742,0,110.797729,83.686493,86.736420,8.442044,17.642462,8.510472,12.244983,8.834858,11.907428,9.886928,12.510806,9.667054,13.893211,10.850850,13.950233,10.774573,14.819315,0,-0.01810,-0.01450,-0.01846,0.00580,0.00830,-0.01315,0.00565,-0.00034,0.00011,0.08254,3.27711
0.002,0,0,7.316809,1.594692,15.442639,3.784679,0,-9.811859,0.000000,1,16.809467,5.617001,0,21.112410,12.293953,0.000000,1,0,0,32.010357,16.442844,4.218970,6.281863,-0.502739,14.825012,-0.156993,5.103576,5.110620,115.482201,0,109.611168,82.691628,86.449829,8.442052,17.631834,8.518201,12.248389,8.871183,11.942620,9.913115,12.535155,9.670301,13.913463,10.854968,13.969638,10.774604,14.834120,0,-0.01669,-0.01312,-0.01488,-0.00937,0.00861,-0.01376,0.00305,0.00259,-0.00015,0.08512,3.27676
0.003,0,0,7.320760,1.598145,15.453974,3.783745,0,-9.841909,0.000000,1,16.799164,5.612432,0,21.733660,12.317409,0.000000,1,0,0,32.376232,16.480192,4.206046,6.282557,-1.079330,14.820133,-0.086248,5.106894,5.110598,121.557579,0,107.962471,81.555588,86.112778,8.441583,17.619179,8.526289,12.250127,8.915709,11.991091,9.941337,12.561157,9.673040,13.934271,10.858839,13.988951,10.773958,14.848462,0,-0.01965,-0.01343,0.10884,0.00635,0.00851,-0.01376,0.00626,0.00107,0.00021,0.09349,3.27637
0.004,0,0,7.324711,1.601599,15.465307,3.782809,0,-9.871961,0.000000,1,16.788862,5.607862,0,22.354908,12.340863,0.000000,1,0,0,32.742104,16.517538,4.193122,6.283252,-1.655920,14.815254,-0.015502,5.110044,5.110576,127.632950,0,106.313774,80.419548,85.775726,8.441113,17.606522,8.534377,12.251864,8.960233,12.039561,9.969560,12.587159,9.675779,13.955078,10.862710,14.008265,10.773313,14.862805,0,-0.01839,-0.01434,-0.03775,0.00385,0.00897,-0.01190,0.00977,0.01379,-0.00011,0.10626,3.27635
0.005,0,0,7.328661,1.605052,15.476642,3.781875,0,-9.902011,0.000000,1,16.778561,5.603292,0,22.976158,12.364319,0.000000,1,0,0,33.107979,16.554886,4.180198,6.283947,-2.232511,14.810375,0.055244,5.113111,5.110553,133.708328,0,104.665077,79.283508,85.438675,8.440644,17.593864,8.542464,12.253602,9.004758,12.088032,9.997782,12.613161,9.678518,13.975885,10.866580,14.027577,10.772667,14.877148,0,-0.01917,-0.01495,-0.01601,-0.00043,0.00873,-0.01514,0.00359,0.02872,-0.00009,0.12048,3.27658
0.006,0,0,7.330407,1.606806,15.488121,3.781612,0,-9.912424,0.000000,1,16.768467,5.596844,0,23.594343,12.389312,0.000000,1,0,0,33.448402,16.593548,4.167531,6.282930,-2.762847,14.804140,0.118013,5.116076,5.110681,139.675491,0,102.123306,78.248444,85.058334,8.439859,17.578995,8.551201,12.274718,9.036500,12.147632,10.024364,12.636823,9.682047,13.993982,10.870142,14.044340,10.771645,14.892260,0,-0.02051,-0.01282,-0.02515,-0.00638,0.00876,-0.01129,0.01129,-0.00824,-0.00015,0.12347,3.27667
0.007,0,0,7.330448,1.607247,15.499712,3.781869,0,-9.907656,0.000000,1,16.758533,5.588943,0,24.210157,12.415495,0.000000,1,0,0,33.769154,16.633226,4.155062,6.280591,-3.257427,14.796859,0.174615,5.118988,5.110925,145.558990,0,98.891159,77.291443,84.644516,8.438831,17.562412,8.560437,12.310817,9.058359,12.215836,10.049678,12.658675,9.686188,14.009985,10.873465,14.059132,10.770330,14.907966,0,-0.00510,-0.01297,-0.02258,0.00171,0.00800,-0.01501,0.00404,0.00616,0.00032,0.12078,3.27667
0.008,0,0,7.330488,1.607687,15.511303,3.782125,0,-9.902887,0.000000,1,16.748602,5.581042,0,24.825974,12.441678,0.000000,1,0,0,34.089905,16.672903,4.142593,6.278250,-3.752006,14.789577,0.231217,5.121772,5.111169,151.442505,0,95.659004,76.334435,84.230698,8.437803,17.545832,8.569674,12.346915,9.080218,12.284039,10.074992,12.680529,9.690328,14.025987,10.876788,14.073923,10.769016,14.923672,0,-0.02541,-0.01511,-0.01190,0.00403,0.00899,-0.01285,0.00893,0.00284,0.00021,0.11738,3.27672
0.009,0,0,7.330528,1.608127,15.522895,3.782382,0,-9.898119,0.000000,1,16.738668,5.573141,0,25.441790,12.467861,0.000000,1,0,0,34.410660,16.712582,4.130125,6.275910,-4.246585,14.782294,0.287819,5.124493,5.111414,157.326004,0,92.426849,75.377434,83.816887,8.436775,17.529249,8.578911,12.383014,9.102077,12.352243,10.100306,12.702381,9.694468,14.041988,10.880111,14.088715,10.767703,14.939378,0,-0.01859,-0.01297,-0.02266,0.00247,0.00960,-0.01309,0.00328,0.00314,0.00006,0.11146,3.27679
0.010,0,0,7.330351,1.609357,15.533914,3.783048,0,-9.882301,0.000000,1,16.728889,5.567760,0,26.063452,12.495836,0.000000,1,0,0,34.695435,16.753139,4.107122,6.274328,-4.672421,14.774529,0.337115,5.127053,5.111757,161.663223,0,88.994644,74.912834,83.674736,8.436692,17.515717,8.588301,12.439324,9.114714,12.422198,10.117214,12.719041,9.697481,14.054585,10.883386,14.103991,10.766429,14.955076,0,-0.01822,-0.01419,-0.02368,-0.00153,0.00894,-0.01334,0.00740,0.00311,-0.00015,0.10322,3.27669
0.011,0,0,7.330007,1.611197,15.544492,3.784029,0,-9.857944,0.000000,1,16.719229,5.564327,0,26.689632,12.525197,0.000000,1,0,0,34.952400,16.794380,4.075978,6.273333,-5.045114,14.766390,0.380763,5.129534,5.112176,164.805054,0,85.407791,74.828888,83.742607,8.437339,17.504541,8.597809,12.511261,9.120219,12.493506,10.127626,12.731685,9.699624,14.064548,10.886623,14.119640,10.765185,14.970770,0,-0.01546,-0.01312,-0.02252,0.00485,0.00902,-0.01285,0.00648,0.00336,-0.00015,0.09677,3.27646
0.012,0,0,7.329662,1.613036,15.555069,3.785011,0,-9.833585,0.000000,1,16.709568,5.560895,0,27.315815,12.554558,0.000000,1,0,0,35.209366,16.835619,4.044833,6.272336,-5.417807,14.758251,0.424411,5.131910,5.112595,167.946899,0,81.820938,74.744942,83.810478,8.437985,17.493364,8.607316,12.583197,9.125724,12.564816,10.138038,12.744328,9.701766,14.074512,10.889861,14.135291,10.763943,14.986464,0,-0.01936,-0.01282,-0.00407,0.00467,0.00914,-0.01321,0.00381,0.00235,-0.00020,0.09118,3.27628
0.013,0,0,7.329318,1.614876,15.565646,3.785992,0,-9.809226,0.000000,1,16.699905,5.557462,0,27.941996,12.583919,0.000000,1,0,0,35.466331,16.876858,4.013689,6.271341,-5.790500,14.750113,0.468059,5.134235,5.113014,171.088745,0,78.234077,74.660995,83.878349,8.438632,17.482189,8.616824,12.655133,9.131229,12.636124,10.148450,12.756972,9.703909,14.084476,10.893099,14.150941,10.762699,15.002157,0,-0.02034,-0.01450,-0.03145,0.00403,0.00827,-0.01318,0.00763,0.00290,-0.00015,0.08368,3.27613
0.014,0,0,7.328932,1.617069,15.575561,3.788712,0,-9.774284,0.000000,1,16.690081,5.555809,0,28.573168,12.614907,0.000000,1,0,0,35.668167,16.918531,3.985282,6.270902,-6.088899,14.742705,0.505147,5.136499,5.113545,172.561600,0,75.137131,74.509499,83.859276,8.438207,17.469196,8.626414,12.731876,9.136454,12.701782,10.156496,12.771658,9.705750,14.097095,10.896162,14.165990,10.762429,15.016816,0,-0.01807,-0.01343,-0.05087,-0.00766,0.00853,-0.01291,0.00237,-0.00192,0.00000,0.07684,3.27637
0.015,0,0,7.328515,1.619534,15.584962,3.792775,0,-9.731160,0.000000,1,16.680130,5.555530,0,29.208195,12.647155,0.000000,1,0,0,35.827381,16.960541,3.958992,6.270895,-6.329866,14.735864,0.537165,5.138734,5.114163,172.744247,0,72.418892,74.305779,83.772980,8.436953,17.454802,8.636067,12.812336,9.141459,12.763073,10.162713,12.787921,9.707357,14.111765,10.899092,14.180573,10.762912,15.030674,0,-0.01736,-0.01358,-0.03807,0.00836,0.00876,-0.01425,0.00984,0.00183,-0.00027,0.08424,3.27691
0.016,0,0,7.328098,1.622000,15.594362,3.796838,0,-9.688036,0.000000,1,16.670177,5.555251,0,29.843224,12.679402,0.000000,1,0,0,35.986595,17.002550,3.932702,6.270888,-6.570832,14.729022,0.569182,5.140766,5.114781,172.926895,0,69.700661,74.102066,83.686684,8.435698,17.440405,8.645720,12.892795,9.146465,12.824364,10.168930,12.804185,9.708966,14.126434,10.902021,14.195157,10.763394,15.044533,0,-0.01205,-0.01404,-0.01375,-0.00626,0.00897,-0.01352,-0.00305,-0.00781,-0.00009,0.10494,3.27682
0.017,0,0,7.327681,1.624466,15.603764,3.800901,0,-9.644912,0.000000,1,16.660227,5.554972,0,30.478251,12.711650,0.000000,1,0,0,36.145809,17.044559,3.906412,6.270881,-6.811799,14.722180,0.601200,5.142699,5.115399,173.109543,0,66.982422,73.898346,83.600388,8.434443,17.426010,8.655375,12.973254,9.151471,12.885653,10.175147,12.820448,9.710574,14.141105,10.904951,14.209741,10.763876,15.058391,0,-0.02026,-0.01221,-0.01459,-0.00052,0.00795,-0.01337,0.01030,0.02090,-0.00020,0.11828,3.27629
0.018,0,0,7.325907,1.625515,15.614220,3.802877,0,-9.597513,0.000000,1,16.650581,5.547746,0,31.112795,12.745232,0.000000,1,0,0,36.223927,17.087082,3.892600,6.270778,-6.985151,14.715308,0.617797,5.144258,5.116118,173.956146,0,64.228867,74.038750,83.783020,8.433949,17.415516,8.665115,13.042209,9.161201,12.942336,10.177696,12.829768,9.712193,14.150108,10.907592,14.222518,10.765416,15.070271,0,-0.02040,-0.01312,-0.04555,0.00494,0.00879,-0.01468,0.00282,-0.00238,-0.00005,0.12111,3.27637
0.019,0,0,7.323086,1.625469,15.625492,3.803241,0,-9.546810,0.000000,1,16.641172,5.535149,0,31.746964,12.779845,0.000000,1,0,0,36.239353,17.130003,3.888434,6.270602,-7.106233,14.708412,0.622474,5.145631,5.116915,175.316010,0,61.448017,74.445183,84.173553,8.434041,17.408039,8.674925,13.102270,9.174581,12.995455,10.177410,12.833722,9.713820,14.154732,10.910008,14.233901,10.767772,15.080620,0,-0.01863,-0.01266,-0.08035,-0.00186,0.00966,-0.01410,0.00481,0.00381,0.00006,0.12178,3.27691
0.020,0,0,7.320264,1.625424,15.636765,3.803605,0,-9.496106,0.000000,1,16.631763,5.522552,0,32.381130,12.814458,0.000000,1,0,0,36.254780,17.172922,3.884268,6.270426,-7.227314,14.701516,0.627150,5.146563,5.117712,176.675873,0,58.667160,74.851608,84.564079,8.434134,17.400560,8.684733,13.162332,9.187961,13.048574,10.177124,12.837675,9.715447,14.159355,10.912426,14.245283,10.770128,15.090969,0,-0.01816,-0.01389,-0.00253,0.00400,0.00903,-0.01346,0.00610,0.00235,-0.00015,0.11984,3.27695
0.021,0,0,7.317442,1.625378,15.648037,3.803968,0,-9.445403,0.000000,1,16.622355,5.509954,0,33.015301,12.849072,0.000000,1,0,0,36.270210,17.215841,3.880102,6.270250,-7.348397,14.694620,0.631827,5.147276,5.118508,178.035751,0,55.886307,75.258041,84.954613,8.434226,17.393084,8.694543,13.222392,9.201341,13.101694,10.176839,12.841629,9.717074,14.163979,10.914844,14.256665,10.772485,15.101318,0,-0.01761,-0.01297,-0.03149,0.00195,0.00877,-0.01266,0.02541,0.00168,0.00011,0.11310,3.27665
0.022,0,0,7.315687,1.625511,15.658284,3.804725,0,-9.390402,0.000000,1,16.612850,5.497730,0,33.630440,12.885395,0.000000,1,0,0,36.186260,17.258627,3.876625,6.270227,-7.433780,14.687345,0.622525,5.147538,5.119236,177.736954,0,53.899502,75.421227,84.968491,8.434781,17.383640,8.704181,13.273569,9.211653,13.149360,10.172385,12.852745,9.718401,14.177031,10.917221,14.267914,10.775446,15.112542,0,-0.01971,-0.01434,0.00117,0.00513,0.00769,-0.01370,-0.00359,0.00739,-0.00006,0.10676,3.27670
0.023,0,0,7.314757,1.625782,15.667738,3.805786,0,-9.332079,0.000000,1,16.603273,5.485794,0,34.230865,12.923042,0.000000,1,0,0,36.025486,17.301308,3.873679,6.270322,-7.491567,14.679775,0.602419,5.147578,5.119910,176.155945,0,52.526531,75.396378,84.691185,8.435695,17.372675,8.713687,13.317878,9.219593,13.192808,10.164710,12.869400,9.719494,14.196599,10.919567,14.279059,10.778876,15.124442,0,-0.01877,-0.01266,-0.06192,0.00223,0.00851,-0.01190,0.00610,-0.00150,-0.00005,0.10092,3.27700
0.024,0,0,7.313828,1.626052,15.677191,3.806847,0,-9.273755,0.000000,1,16.593697,5.473857,0,34.831295,12.960690,0.000000,1,0,0,35.864712,17.343990,3.870733,6.270417,-7.549354,14.672206,0.582312,5.147283,5.120584,174.574936,0,51.153564,75.371521,84.413887,8.436608,17.361710,8.723194,13.362185,9.227534,13.236258,10.157035,12.886054,9.720588,14.216166,10.921914,14.290205,10.782306,15.136341,0,-0.01808,-0.01358,-0.02046,0.00357,0.00853,-0.01321,0.00122,0.00299,0.00011,0.09300,3.27695
0.025,0,0,7.312898,1.626323,15.686645,3.807908,0,-9.215432,0.000000,1,16.584118,5.461921,0,35.431721,12.998337,0.000000,1,0,0,35.703941,17.386671,3.867787,6.270512,-7.607140,14.664637,0.562206,5.146823,5.121259,172.993912,0,49.780594,75.346672,84.136589,8.437522,17.350744,8.732700,13.406494,9.235475,13.279706,10.149360,12.902709,9.721681,14.235735,10.924260,14.301351,10.785736,15.148241,0,-0.01854,-0.01328,-0.02557,0.00467,0.00806,-0.01370,0.02007,-0.00040,-0.00005,0.08466,3.27665
0.026,0,0,7.310618,1.626220,15.695793,3.808835,0,-9.154818,0.000000,1,16.574638,5.455666,0,35.991253,13.037591,0.000000,1,0,0,35.434315,17.428492,3.868104,6.271724,-7.663053,14.656742,0.532323,5.146150,5.121951,170.658890,0,48.352562,75.394142,83.932220,8.438347,17.341972,8.742032,13.447234,9.240041,13.325869,10.140949,12.919332,9.722887,14.255371,10.926546,14.313354,10.789854,15.159642,0,-0.01624,-0.01419,0.00291,0.00626,0.00806,-0.01453,-0.00748,0.00763,-0.00026,0.07928,3.27656
0.027,0,0,7.307295,1.625828,15.704706,3.809658,0,-9.092431,0.000000,1,16.565235,5.453804,0,36.519173,13.078087,0.000000,1,0,0,35.080540,17.469645,3.870943,6.273798,-7.717516,14.648598,0.494884,5.145372,5.122658,167.740952,0,46.881966,75.497513,83.784241,8.439102,17.334894,8.751230,13.485214,9.242000,13.374128,10.131970,12.935929,9.724180,14.275059,10.928784,14.326018,10.794502,15.170658,0,-0.01970,-0.01190,-0.00378,0.00159,0.00763,-0.01181,0.00305,0.00128,-0.00005,0.08715,3.27664
0.028,0,0,7.303972,1.625436,15.713619,3.810480,0,-9.030045,0.000000,1,16.555832,5.451941,0,37.047089,13.118584,0.000000,1,0,0,34.726768,17.510799,3.873781,6.275873,-7.771980,14.640453,0.457445,5.144340,5.123364,164.823029,0,45.411369,75.600883,83.636253,8.439857,17.327816,8.760427,13.523195,9.243958,13.422388,10.122992,12.952527,9.725473,14.294747,10.931023,14.338682,10.799152,15.181674,0,-0.01765,-0.01373,-0.02185,0.00290,0.00755,-0.01398,0.00656,0.00363,-0.00015,0.10391,3.27694
0.029,0,0,7.300649,1.625044,15.722532,3.811303,0,-8.967659,0.000000,1,16.546429,5.450078,0,37.575008,13.159081,0.000000,1,0,0,34.372993,17.551952,3.876620,6.277948,-7.826444,14.632309,0.420006,5.143183,5.124072,161.905106,0,43.940773,75.704262,83.488274,8.440613,17.320738,8.769625,13.561176,9.245917,13.470649,10.114013,12.969125,9.726767,14.314436,10.933261,14.351347,10.803801,15.192691,0,-0.01694,-0.01297,-0.01825,0.00296,0.00761,-0.01257,0.00099,0.00403,0.00015,0.11288,3.27740
0.030,0,0,7.300884,1.626833,15.731676,3.811657,0,-8.904365,0.000000,1,16.537109,5.451666,0,38.036186,13.201263,0.000000,1,0,0,33.912727,17.591148,3.880413,6.279683,-7.892525,14.623829,0.382803,5.141752,5.124450,159.720581,0,43.056606,75.892387,83.057983,8.440791,17.312807,8.777805,13.594551,9.246603,13.510756,10.100634,12.985638,9.730222,14.335382,10.935341,14.361309,10.808515,15.204955,0,-0.01695,-0.01343,-0.01683,0.00397,0.00816,-0.01318,0.00870,-0.00760,-0.00015,0.11956,3.27710
0.031,0,0,7.303871,1.630308,15.740997,3.811647,0,-8.840369,0.000000,1,16.527855,5.455921,0,38.445766,13.244751,0.000000,1,0,0,33.370136,17.628830,3.884943,6.281155,-7.967587,14.615091,0.345784,5.140187,5.124575,158.103027,0,42.625782,76.146034,82.409462,8.440523,17.304220,8.785199,13.624366,9.246305,13.544559,10.083852,13.002085,9.735349,14.357298,10.937298,14.369181,10.813277,15.218185,0,-0.01851,-0.01373,-0.01521,0.00354,0.00883,-0.01218,0.00427,0.00372,0.00000,0.12362,3.27626
0.032,0,0,7.306857,1.633784,15.750319,3.811638,0,-8.776374,0.000000,1,16.518600,5.460176,0,38.855350,13.288239,0.000000,1,0,0,32.827545,17.666512,3.889473,6.282626,-8.042649,14.606353,0.308765,5.138638,5.124700,156.485474,0,42.194958,76.399681,81.760941,8.440255,17.295631,8.792593,13.654181,9.246007,13.578363,10.067071,13.018532,9.740477,14.379215,10.939256,14.377053,10.818040,15.231416,0,-0.01830,-0.01404,-0.02159,0.00296,0.00882,-0.01340,-0.00214,0.00082,-0.00020,0.11909,3.27609
0.033,0,0,7.309844,1.637259,15.759641,3.811628,0,-8.712378,0.000000,1,16.509346,5.464431,0,39.264935,13.331726,0.000000,1,0,0,32.284954,17.704193,3.894004,6.284098,-8.117711,14.597615,0.271745,5.137098,5.124825,154.867920,0,41.764133,76.653336,81.112419,8.439987,17.287043,8.799987,13.683994,9.245708,13.612167,10.050290,13.034979,9.745604,14.401132,10.941213,14.384925,10.822803,15.244646,0,-0.01903,-0.01389,-0.04126,0.00305,0.00819,-0.01334,0.00885,-0.00253,-0.00026,0.11276,3.27639
0.034,0,0,7.310657,1.637036,15.768257,3.811627,0,-8.647374,0.000000,1,16.500174,5.472581,0,39.576817,13.376354,0.000000,1,0,0,31.649134,17.739290,3.898928,6.285846,-8.200729,14.588777,0.245235,5.135885,5.124900,154.522461,0,41.479027,76.934723,80.602150,8.439407,17.279047,8.806465,13.719403,9.243676,13.643189,10.031365,13.052426,9.749068,14.423291,10.943227,14.393361,10.827650,15.257212,0,-0.01814,-0.01312,-0.03348,0.00238,0.00909,-0.01495,0.00549,-0.00055,0.00005,0.10644,3.27683
0.035,0,0,7.309791,1.633953,15.776327,3.811631,0,-8.581591,0.000000,1,16.491062,5.483741,0,39.813175,13.421864,0.000000,1,0,0,30.941238,17.772387,3.904155,6.287807,-8.289898,14.579860,0.226850,5.134834,5.124938,155.160400,0,41.306564,77.237564,80.198761,8.438586,17.271509,8.812237,13.759137,9.240303,13.672060,10.010784,13.070648,9.751248,14.445640,10.945285,14.402233,10.832563,15.269264,0,-0.01839,-0.01450,-0.02388,0.00189,0.00984,-0.01282,0.00404,0.00095,-0.00015,0.09800,3.27736
0.036,0,0,7.308924,1.630870,15.784397,3.811636,0,-8.515807,0.000000,1,16.481951,5.494901,0,40.049534,13.467374,0.000000,1,0,0,30.233343,17.805483,3.909383,6.289768,-8.379066,14.570943,0.208464,5.134093,5.124974,155.798355,0,41.134102,77.540405,79.795372,8.437764,17.263973,8.818008,13.798870,9.236929,13.700930,9.990203,13.088869,9.753428,14.467987,10.947343,14.411106,10.837476,15.281316,0,-0.01939,-0.01511,-0.09010,0.00284,0.00836,-0.01410,0.01244,0.00394,-0.00026,0.08893,3.27732
0.037,0,0,7.308057,1.627787,15.792467,3.811640,0,-8.450024,0.000000,1,16.472841,5.506061,0,40.285892,13.512884,0.000000,1,0,0,29.525448,17.838579,3.914611,6.291728,-8.468235,14.562026,0.190078,5.133505,5.125011,156.436295,0,40.961639,77.843246,79.391983,8.436943,17.256435,8.823780,13.838604,9.233556,13.729800,9.969622,13.107091,9.755608,14.490335,10.949401,14.419978,10.842388,15.293367,0,-0.01707,-0.01404,-0.00383,0.00269,0.00957,-0.01385,0.00237,0.00394,-0.00006,0.08231,3.27686
0.038,0,0,7.308105,1.626414,15.799819,3.811360,0,-8.380805,0.000000,1,16.463850,5.511094,0,40.396744,13.558586,0.000000,1,0,0,28.754444,17.868935,3.921349,6.293751,-8.544596,14.553144,0.179414,5.133135,5.125101,157.441238,0,41.211861,78.079216,78.819565,8.436048,17.246180,8.828861,13.879601,9.222438,13.762719,9.944933,13.131903,9.758445,14.518739,10.951520,14.429583,10.848482,15.305118,0,-0.01852,-0.01282,-0.02074,0.00317,0.00826,-0.01352,0.00610,0.00363,0.00009,0.08556,3.27676
0.039,0,0,7.308859,1.626364,15.806618,3.810861,0,-8.308932,0.000000,1,16.454950,5.511391,0,40.410568,13.604438,0.000000,1,0,0,27.934650,17.897171,3.929254,6.295821,-8.611054,14.544289,0.174717,5.132873,5.125231,158.729858,0,41.788834,78.263496,78.116486,8.435095,17.233824,8.833407,13.921576,9.205333,13.798769,9.917069,13.161810,9.761791,14.551824,10.953687,14.439753,10.855490,15.316633,0,-0.01807,-0.01419,-0.01373,0.00439,0.00885,-0.01309,0.00084,0.00803,-0.00015,0.09934,3.27691
0.040,0,0,7.309613,1.626313,15.813416,3.810361,0,-8.237059,0.000000,1,16.446053,5.511688,0,40.424400,13.650290,0.000000,1,0,0,27.114859,17.925407,3.937159,6.297891,-8.677514,14.535433,0.170021,5.132828,5.125360,160.018494,0,42.365803,78.447769,77.413406,8.434143,17.221466,8.837955,13.963551,9.188229,13.834818,9.889205,13.191716,9.765139,14.584908,10.955853,14.449923,10.862497,15.328150,0,-0.01823,-0.01373,-0.01910,0.00339,0.00798,-0.01395,0.00877,0.00165,-0.00011,0.10973,3.27689
0.041,0,0,7.310367,1.626263,15.820213,3.809862,0,-8.165185,0.000000,1,16.437153,5.511985,0,40.438225,13.696141,0.000000,1,0,0,26.295067,17.953644,3.945064,6.299960,-8.743973,14.526578,0.165325,5.132891,5.125490,161.307114,0,42.942776,78.632042,76.710320,8.433190,17.209110,8.842501,14.005525,9.171124,13.870867,9.861341,13.221623,9.768485,14.617992,10.958020,14.460093,10.869505,15.339665,0,-0.01779,-0.01160,-0.01784,0.00290,0.00848,-0.01358,0.00046,0.00305,-0.00006,0.11774,3.27674
0.042,0,0,7.311502,1.626089,15.828998,3.809898,0,-8.082840,0.000000,1,16.428482,5.512707,0,40.303230,13.741664,0.000000,1,0,0,25.445271,17.979639,3.956156,6.300927,-8.796274,14.517751,0.166062,5.133171,5.125679,163.492767,0,42.298294,79.255768,76.080536,8.432862,17.198822,8.846371,14.095140,9.158135,13.936228,9.826491,13.251030,9.773657,14.648512,10.960293,14.469515,10.877560,15.351022,0,-0.01720,-0.01282,-0.02306,0.00250,0.00706,-0.01233,0.00534,0.00336,-0.00005,0.12383,3.27681
0.043,0,0,7.312931,1.625822,15.839317,3.810348,0,-7.992400,0.000000,1,16.419987,5.513757,0,40.053188,13.786932,0.000000,1,0,0,24.572281,18.003899,3.969710,6.301042,-8.837629,14.508947,0.170999,5.133557,5.125913,166.371841,0,40.709564,80.219215,75.507423,8.433015,17.190136,8.849717,14.221581,9.148330,14.024247,9.786240,13.280049,9.780239,14.677048,10.962647,14.478358,10.886423,15.362256,0,-0.01721,-0.01358,-0.02084,0.00244,0.00807,-0.01251,0.02296,0.00479,0.00015,0.12073,3.27703
0.044,0,0,7.314360,1.625554,15.849636,3.810798,0,-7.901960,0.000000,1,16.411491,5.514807,0,39.803146,13.832200,0.000000,1,0,0,23.699291,18.028160,3.983264,6.301156,-8.878985,14.500143,0.175936,5.134030,5.126147,169.250931,0,39.120838,81.182663,74.934303,8.433168,17.181450,8.853064,14.348024,9.138525,14.112267,9.745989,13.309068,9.786821,14.705584,10.965002,14.487201,10.895287,15.373489,0,-0.01839,-0.01328,-0.02203,0.00345,0.00842,-0.01395,-0.00786,0.00201,-0.00015,0.11518,3.27678
0.045,0,0,7.315790,1.625286,15.859956,3.811248,0,-7.811520,0.000000,1,16.402996,5.515858,0,39.553104,13.877468,0.000000,1,0,0,22.826302,18.052420,3.996819,6.301270,-8.920341,14.491340,0.180873,5.134545,5.126380,172.130020,0,37.532108,82.146111,74.361183,8.433322,17.172764,8.856410,14.474466,9.128719,14.200286,9.705737,13.338087,9.793405,14.734119,10.967357,14.496044,10.904150,15.384723,0,-0.01877,-0.01343,-0.02368,0.00208,0.00775,-0.01422,0.00740,0.00290,0.00021,0.10942,3.27617
0.046,0,0,7.316324,1.626230,15.868822,3.811872,0,-7.694024,0.000000,1,16.394791,5.516087,0,39.155945,13.921412,0.000000,1,0,0,21.958075,18.074305,4.004424,6.301779,-8.951878,14.482687,0.183918,5.134997,5.126629,171.989090,0,36.647083,82.628624,73.553894,8.433626,17.162958,8.859193,14.557099,9.126831,14.267605,9.673386,13.373074,9.801111,14.766378,10.969738,14.504553,10.911866,15.394950,0,-0.01981,-0.01373,-0.02368,0.00342,0.00809,-0.01352,0.01160,0.00171,-0.00011,0.10116,3.27609
0.047,0,0,7.316165,1.628112,15.876566,3.812631,0,-7.555612,0.000000,1,16.386810,5.515681,0,38.645054,13.964334,0.000000,1,0,0,21.093531,18.094353,4.007429,6.302591,-8.975823,14.474153,0.185500,5.135418,5.126889,169.513550,0,36.306049,82.739357,72.565575,8.434047,17.152287,8.861540,14.605865,9.131063,14.318920,9.647141,13.412672,9.809687,14.801515,10.972140,14.512802,10.918695,15.404398,0,-0.01883,-0.01373,-0.02203,0.00259,0.00859,-0.01413,0.00076,0.00833,0.00002,0.09186,3.27639
