"Time","m4 HLl swoff","v2 R COP","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","38 FLy (cm)","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch"
0.000,0,0.000000,0,0,7.525088,1.928236,-2.589140,18.282713,5.186743,0,17.862680,19.135941,0,-8.558099,17.135614,0,0,0,0,0,0,0,6.239857,-9.865452,20.286186,4.250043,6.926683,-9.326622,15.914751,164.119629,30.857204,67.082520,66.771225,8.774326,19.349356,8.691731,18.134296,8.635220,17.667252,8.814167,16.531010,9.373765,17.922546,10.449907,16.865192,10.744148,17.639563,0,-0.01988,-0.01398,-0.02115,0.00297,0.00914,-0.01433,0.00753,0.00387,0.000000,5.759255,5.634750,-1.49818,0.12051,3.27696
0.001,0,0.000000,0,0,7.528530,1.928275,-2.509429,18.284161,5.170617,0,18.303307,19.154415,0,-8.546416,17.127249,0,0,0,0,0,0,0,6.240796,-9.907712,20.275406,4.252519,6.926825,-9.180451,15.904928,164.237411,30.470400,66.961212,66.999451,8.775026,19.349751,8.691441,18.126907,8.635511,17.660603,8.815181,16.524088,9.364565,17.919710,10.448104,16.867914,10.738906,17.641153,0,-0.01734,-0.01441,-0.01971,0.00272,0.00776,-0.01230,0.00480,0.00330,0.000000,5.756380,5.635617,-1.50041,0.11982,3.27703
0.002,0,0.000000,0,0,7.531972,1.928315,-2.429717,18.285610,5.154491,0,18.743935,19.172888,0,-8.534734,17.118883,0,0,0,0,0,0,0,6.241736,-9.949972,20.264626,4.254995,6.926966,-9.034281,15.895105,164.355179,30.083595,66.839905,67.227676,8.775725,19.350145,8.691150,18.119520,8.635804,17.653952,8.816195,16.517168,9.355366,17.916874,10.446301,16.870634,10.733664,17.642746,0,-0.01718,-0.01263,-0.02288,0.00331,0.00791,-0.01451,0.00622,0.00197,0.000000,5.753505,5.636429,-1.49987,0.12003,3.27711
0.003,0,0.000000,0,0,7.533368,1.928323,-2.367022,18.289190,5.134394,0,19.105173,19.194031,0,-8.521940,17.110531,0,0,0,0,0,0,0,6.242584,-9.949862,20.254145,4.256935,6.927880,-8.847905,15.885603,164.450684,29.775225,66.725105,67.405869,8.805576,19.028215,8.690884,18.107718,8.636126,17.641357,8.816199,16.510744,9.347008,17.913626,10.444485,16.871655,10.729164,17.645010,0,-0.01900,-0.01455,-0.02061,0.00114,0.00628,-0.01365,0.00634,0.00325,0.000000,5.750872,5.636936,-1.49522,0.11741,3.27724
0.004,0,0.000000,0,0,7.534029,1.928321,-2.310429,18.293537,5.112871,0,19.437937,19.216131,0,-8.508747,17.102184,0,0,0,0,0,0,0,6.243400,-9.934553,20.243769,4.258682,6.929070,-8.647106,15.876215,164.538208,29.494986,66.612640,67.566116,8.845882,18.590670,8.690628,18.094334,8.636456,17.626631,8.815841,16.504498,9.338952,17.910233,10.442665,16.872063,10.724930,17.647516,0,-0.01746,-0.01185,-0.02288,0.00247,0.00781,-0.01401,0.00373,0.00250,0.000000,5.748325,5.637385,-1.49864,0.11234,3.27740
0.005,0,0.000000,0,0,7.534691,1.928319,-2.253837,18.297884,5.091348,0,19.770699,19.238232,0,-8.495555,17.093838,0,0,0,0,0,0,0,6.244215,-9.919245,20.233395,4.260429,6.930261,-8.446308,15.866827,164.625717,29.214746,66.500183,67.726372,8.886189,18.153122,8.690372,18.080950,8.636787,17.611904,8.815483,16.498251,9.330895,17.906837,10.440845,16.872473,10.720696,17.650023,0,-0.01984,-0.01458,-0.02084,0.00341,0.00856,-0.01418,0.00468,0.00126,0.000000,5.745779,5.637428,-1.49876,0.10866,3.27755
0.006,0,0.000000,0,0,7.535352,1.928316,-2.197245,18.302231,5.069825,0,20.103462,19.260332,0,-8.482363,17.085491,0,0,0,0,0,0,0,6.245030,-9.903936,20.223021,4.262177,6.931452,-8.245510,15.857440,164.713242,28.934507,66.387718,67.886620,8.926496,17.715576,8.690116,18.067566,8.637118,17.597176,8.815125,16.492006,9.322840,17.903444,10.439025,16.872881,10.716463,17.652529,0,-0.01812,-0.01224,-0.02109,0.00269,0.00763,-0.01340,0.00478,0.00275,0.000000,5.743232,5.637393,-1.50073,0.10501,3.27770
0.007,0,0.000000,0,0,7.532184,1.927286,-2.160635,18.307177,5.055600,0,20.334990,19.283058,0,-8.472445,17.077044,0,0,0,0,0,0,0,6.246515,-9.862869,20.213013,4.262804,6.932118,-7.993422,15.848360,164.734039,28.792494,66.317978,67.847107,8.959945,17.577238,8.689835,18.055874,8.637394,17.584394,8.815143,16.487965,9.317889,17.901188,10.437233,16.873137,10.711927,17.654682,0,-0.01878,-0.01289,-0.02207,0.00289,0.00823,-0.01348,0.00775,0.00260,0.000000,5.740920,5.636878,-1.50063,0.09882,3.27757
0.008,0,0.000000,0,0,7.527642,1.925888,-2.131193,18.312338,5.043993,0,20.530205,19.306009,0,-8.463704,17.068558,0,0,0,0,0,0,0,6.248240,-9.812563,20.203136,4.263030,6.932597,-7.722936,15.839392,164.730896,28.700058,66.263557,67.735947,8.990933,17.546225,8.689544,18.044790,8.637649,17.572308,8.815296,16.484715,9.314053,17.899342,10.435451,16.873339,10.707284,17.656708,0,-0.01308,-0.01328,-0.01968,0.00263,0.00840,-0.01158,0.00529,0.00334,0.000000,5.738691,5.636271,-1.49845,0.09278,3.27734
0.009,0,0.000000,0,0,7.523100,1.924490,-2.101751,18.317499,5.032386,0,20.725420,19.328960,0,-8.454962,17.060072,0,0,0,0,0,0,0,6.249965,-9.762257,20.193262,4.263255,6.933075,-7.452450,15.830423,164.727768,28.607624,66.209137,67.624779,9.021922,17.515211,8.689254,18.033705,8.637904,17.560223,8.815450,16.481464,9.310215,17.897495,10.433669,16.873539,10.702640,17.658733,0,-0.01591,-0.01367,-0.02153,0.00375,0.00853,-0.01437,0.00514,0.00202,0.000000,5.736462,5.635355,-1.50071,0.08928,3.27723
0.010,0,0.000000,0,0,7.518559,1.923092,-2.072309,18.322660,5.020779,0,20.920635,19.351912,0,-8.446219,17.051586,0,0,0,0,0,0,0,6.251690,-9.711950,20.183386,4.263481,6.933554,-7.181964,15.821455,164.724625,28.515188,66.154716,67.513618,9.052912,17.484198,8.688963,18.022621,8.638159,17.548138,8.815603,16.478214,9.306378,17.895649,10.431887,16.873739,10.697996,17.660761,0,-0.01693,-0.01465,-0.02086,0.00228,0.00825,-0.01383,0.00590,0.00418,0.000000,5.734233,5.634381,-1.49952,0.08566,3.27715
0.011,0,0.000000,0,0,7.515667,1.924149,-2.052560,18.324537,4.828702,0,21.020866,19.375656,0,-8.446178,17.043127,0,0,0,0,0,0,0,6.253832,-9.647211,20.173796,4.263257,6.934037,-6.868136,15.813049,164.739929,28.235260,66.133881,67.643127,9.060716,17.472797,8.688605,18.013573,8.638648,17.540268,8.816462,16.470810,9.299724,17.890757,10.430248,16.874302,10.694104,17.661781,0,-0.01209,-0.01387,-0.02175,0.00283,0.00809,-0.01163,0.00533,0.00204,0.000000,5.732232,5.633307,-1.49974,0.07994,3.27707
0.012,0,0.000000,0,0,7.513368,1.926086,-2.036288,18.325235,4.571892,0,21.087029,19.399685,0,-8.449258,17.034679,0,0,0,0,0,0,0,6.256124,-9.577295,20.164309,4.262872,6.934522,-6.538761,15.804847,164.761826,27.888079,66.125099,67.858978,9.060203,17.468433,8.688222,18.005253,8.639221,17.533911,8.817572,16.461916,9.292059,17.884775,10.428661,16.874996,10.690483,17.662443,0,-0.01886,-0.01487,-0.02078,0.00355,0.00687,-0.01402,0.00532,0.00237,0.000000,5.730312,5.632215,-1.49934,0.07466,3.27700
0.013,0,0.000000,0,0,7.511069,1.928023,-2.020016,18.325933,4.315081,0,21.153189,19.423712,0,-8.452337,17.026232,0,0,0,0,0,0,0,6.258416,-9.507379,20.154821,4.262487,6.935006,-6.209385,15.796644,164.783737,27.540897,66.116310,68.074821,9.059690,17.464067,8.687840,17.996935,8.639794,17.527554,8.818682,16.453024,9.284393,17.878792,10.427074,16.875689,10.686862,17.663105,0,-0.01754,-0.01093,-0.02168,0.00288,0.00778,-0.01417,0.00688,0.00291,0.000000,5.728393,5.631057,-1.49992,0.07288,3.27703
0.014,0,0.000000,0,0,7.508770,1.929960,-2.003744,18.326632,4.058271,0,21.219349,19.447741,0,-8.455417,17.017782,0,0,0,0,0,0,0,6.260708,-9.437462,20.145334,4.262102,6.935491,-5.880010,15.788442,164.805634,27.193716,66.107529,68.290665,9.059178,17.459703,8.687457,17.988615,8.640368,17.521196,8.819792,16.444130,9.276729,17.872808,10.425487,16.876381,10.683240,17.663767,0,-0.01954,-0.01609,-0.02150,0.00363,0.00899,-0.01349,0.00506,0.00321,0.000000,5.726473,5.629888,-1.49710,0.08546,3.27711
0.015,0,0.000000,0,0,7.507709,1.931951,-1.993301,18.327438,3.988316,0,21.229746,19.472013,0,-8.462730,17.009230,0,0,0,0,0,0,0,6.262351,-9.363255,20.135887,4.261366,6.934993,-5.490527,15.781336,164.584854,27.164799,66.103241,68.227707,9.058029,17.457600,8.687082,17.981791,8.639711,17.510923,8.820924,16.440060,9.273382,17.870186,10.424068,16.877184,10.679778,17.666067,0,-0.01828,-0.01204,-0.02054,0.00317,0.00914,-0.01384,0.00690,0.00374,0.000000,5.724736,5.628647,-1.49745,0.09839,3.27690
0.016,0,0.000000,0,0,7.507091,1.933962,-1.984948,18.328283,3.985384,0,21.220140,19.496376,0,-8.471561,17.000639,0,0,0,0,0,0,0,6.263760,-9.287506,20.126451,4.260506,6.934142,-5.079484,15.774625,164.277039,27.250042,66.100563,68.064751,9.056652,17.456306,8.686710,17.975502,8.638614,17.499245,8.822063,16.437721,9.271585,17.868767,10.422709,16.878025,10.676373,17.668953,0,-0.01804,-0.01341,-0.02096,0.00252,0.00898,-0.01353,0.00378,0.00234,0.000000,5.723064,5.627394,-1.49642,0.10463,3.27660
0.017,0,0.000000,0,0,7.506472,1.935972,-1.976596,18.329130,3.982453,0,21.210533,19.520737,0,-8.480393,16.992050,0,0,0,0,0,0,0,6.265170,-9.211759,20.117018,4.259645,6.933291,-4.668440,15.767913,163.969223,27.335285,66.097885,67.901787,9.055275,17.455015,8.686337,17.969212,8.637516,17.487566,8.823203,16.435383,9.269789,17.867350,10.421351,16.878866,10.672969,17.671839,0,-0.01840,-0.01320,-0.02047,0.00460,0.00794,-0.01346,0.00660,0.00356,0.000000,5.721393,5.626118,-1.50039,0.11420,3.27675
0.018,0,0.000000,0,0,7.505854,1.937982,-1.968244,18.329975,3.979522,0,21.200928,19.545097,0,-8.489224,16.983459,0,0,0,0,0,0,0,6.266580,-9.136011,20.107584,4.258784,6.932440,-4.257396,15.761202,163.661407,27.420527,66.095207,67.738831,9.053897,17.453722,8.685966,17.962923,8.636418,17.475887,8.824343,16.433044,9.267992,17.865931,10.419992,16.879707,10.669564,17.674725,0,-0.01666,-0.01495,-0.02020,0.00350,0.00901,-0.01409,0.00493,0.00352,0.000000,5.719722,5.624836,-1.49740,0.12155,3.27705
0.019,0,0.000000,0,0,7.505197,1.938535,-1.957501,18.331404,3.978832,0,21.151737,19.569443,0,-8.503525,16.975012,0,0,0,0,0,0,0,6.266763,-9.061492,20.098700,4.257127,6.932216,-3.782680,15.755598,163.318542,27.303453,66.211319,67.899887,9.018220,18.054588,8.685485,17.954645,8.634964,17.467703,8.825025,16.426098,9.262641,17.860796,10.418903,16.881695,10.667348,17.677044,0,-0.01907,-0.01429,-0.02144,0.00311,0.00839,-0.01384,0.00444,0.00294,0.000000,5.718071,5.623608,-1.49709,0.12113,3.27656
0.020,0,0.000000,0,0,7.504526,1.938564,-1.945901,18.333040,3.978944,0,21.088346,19.593782,0,-8.519787,16.966618,0,0,0,0,0,0,0,6.266508,-8.987413,20.090014,4.255185,6.932218,-3.285125,15.750392,162.963120,27.113810,66.370049,68.177170,8.970240,18.871447,8.684966,17.945656,8.633382,17.460772,8.825541,16.417498,9.256015,17.854326,10.417910,16.884092,10.665557,17.679161,0,-0.01824,-0.01264,-0.02043,0.00190,0.00751,-0.01351,0.00257,0.00325,0.000000,5.716426,5.622389,-1.49262,0.11820,3.27579
0.021,0,0.000000,0,0,7.503854,1.938593,-1.934300,18.334677,3.979057,0,21.024958,19.618122,0,-8.536049,16.958221,0,0,0,0,0,0,0,6.266252,-8.913335,20.081327,4.253242,6.932220,-2.787571,15.745185,162.607697,26.924166,66.528778,68.454453,8.922258,19.688307,8.684447,17.936666,8.631799,17.453838,8.826058,16.408899,9.249389,17.847857,10.416917,16.886492,10.663766,17.681276,0,-0.01688,-0.01432,-0.02110,0.00294,0.00874,-0.01299,0.00562,0.00248,0.000000,5.714781,5.621373,-1.50011,0.11539,3.27658
0.022,0,0.000000,0,0,7.503183,1.938623,-1.922700,18.336313,3.979169,0,20.961569,19.642462,0,-8.552311,16.949827,0,0,0,0,0,0,0,6.265996,-8.839256,20.072639,4.251300,6.932221,-2.290016,15.739979,162.252274,26.734522,66.687508,68.731735,8.874278,20.505165,8.683928,17.927675,8.630217,17.446907,8.826575,16.400299,9.242762,17.841387,10.415924,16.888891,10.661976,17.683393,0,-0.01909,-0.01642,-0.02114,0.00331,0.00614,-0.01293,0.00509,0.00301,0.000000,5.713137,5.620395,-1.50453,0.10954,3.27788
0.023,0,0.000000,0,0,7.500017,1.937432,-1.898490,18.338833,4.131659,0,20.880632,19.666359,0,-8.564435,16.941502,0,0,0,0,0,0,0,6.265091,-8.762743,20.064426,4.249207,6.930727,-1.736452,15.736403,161.940918,26.731331,66.688194,68.681702,8.861344,20.739111,8.683325,17.920589,8.629401,17.439482,8.828474,16.396456,9.240001,17.838888,10.415205,16.890133,10.659263,17.686401,0,-0.01572,-0.01432,-0.02061,0.00350,0.00992,-0.01296,0.00638,0.00344,0.000000,5.711431,5.619761,-1.49774,0.10232,3.27774
0.024,0,0.000000,0,0,7.495957,1.935804,-1.869758,18.341665,4.338805,0,20.793400,19.690096,0,-8.575074,16.933201,0,0,0,0,0,0,0,6.263955,-8.685356,20.056383,4.247060,6.928697,-1.162797,15.733410,161.645370,26.795021,66.632202,68.514259,8.860982,20.763968,8.682693,17.914185,8.628861,17.431883,8.830870,16.394320,9.238626,17.837812,10.414585,16.890959,10.656219,17.689730,0,-0.01902,-0.01422,-0.02281,0.00328,0.00645,-0.01198,0.00771,0.00242,0.000000,5.709703,5.619192,-1.49802,0.09705,3.27713
0.025,0,0.000000,0,0,7.491896,1.934176,-1.841027,18.344500,4.545952,0,20.706169,19.713833,0,-8.585714,16.924902,0,0,0,0,0,0,0,6.262818,-8.607969,20.048340,4.244913,6.926666,-0.589142,15.730417,161.349823,26.858709,66.576202,68.346825,8.860620,20.788824,8.682059,17.907780,8.628322,17.424282,8.833264,16.392181,9.237252,17.836739,10.413964,16.891785,10.653174,17.693058,0,-0.01921,-0.01359,-0.01984,0.00313,0.00762,-0.01322,0.00549,0.00208,0.000000,5.707976,5.618968,-1.50015,0.09155,3.27732
0.026,0,0.000000,0,0,7.487836,1.932548,-1.812295,18.347334,4.753098,0,20.618938,19.737570,0,-8.596354,16.916601,0,0,0,0,0,0,0,6.261681,-8.530582,20.040297,4.242766,6.924636,-0.015487,15.727425,161.054260,26.922400,66.520210,68.179382,8.860256,20.813681,8.681426,17.901375,8.627781,17.416683,8.835659,16.390045,9.235877,17.835663,10.413344,16.892611,10.650131,17.696384,0,-0.01789,-0.01456,-0.02157,0.00233,0.00915,-0.01176,0.00547,0.00406,0.000000,5.706248,5.618809,-1.49714,0.08390,3.27778
0.027,0,0.000000,0,0,7.483274,1.931032,-1.770155,18.350803,4.805410,0,20.507402,19.761040,0,-8.605706,16.908037,0,0,0,0,0,0,0,6.261681,-8.461261,20.032471,4.242197,6.921631,0.590401,15.726507,160.566391,27.029734,66.531731,67.975533,8.874362,20.871052,8.680736,17.894228,8.625903,17.409489,8.837620,16.387705,9.233960,17.834383,10.413024,16.894705,10.645754,17.700087,0,-0.01877,-0.01328,-0.02168,0.00339,0.00795,-0.01438,0.00660,0.00322,0.000000,5.704565,5.618994,-1.49886,0.07688,3.27720
0.028,0,0.000000,0,0,7.478533,1.929555,-1.723207,18.354504,4.802184,0,20.387150,19.784414,0,-8.614597,16.899378,0,0,0,0,0,0,0,6.262090,-8.394832,20.024723,4.242195,6.918277,1.207850,15.726334,160.009537,27.152725,66.567467,67.758621,8.893656,20.940084,8.680025,17.886814,8.623545,17.402441,8.839424,16.385294,9.231849,17.833029,10.412812,16.897257,10.640898,17.703920,0,-0.01917,-0.01188,-0.02159,0.00342,0.01006,-0.01334,0.00677,0.00330,0.000000,5.702897,5.619245,-1.49949,0.07552,3.27629
0.029,0,0.000000,0,0,7.473792,1.928078,-1.676258,18.358202,4.798957,0,20.266897,19.807787,0,-8.623488,16.890718,0,0,0,0,0,0,0,6.262498,-8.328402,20.016973,4.242192,6.914923,1.825300,15.726161,159.452682,27.275715,66.603203,67.541710,8.912951,21.009117,8.679315,17.879402,8.621187,17.395391,8.841228,16.382881,9.229737,17.831676,10.412601,16.899807,10.636043,17.707754,0,-0.01827,-0.01561,-0.02233,0.00233,0.00899,-0.01292,0.00645,0.00321,0.000000,5.701230,5.620020,-1.49965,0.09156,3.27658
0.030,0,0.000000,0,0,7.469050,1.926601,-1.629310,18.361902,4.795731,0,20.146645,19.831161,0,-8.632380,16.882059,0,0,0,0,0,0,0,6.262907,-8.261972,20.009224,4.242190,6.911568,2.442750,15.725987,158.895813,27.398706,66.638939,67.324806,8.932245,21.078150,8.678604,17.871990,8.618829,17.388344,8.843033,16.380470,9.227626,17.830322,10.412389,16.902359,10.631186,17.711588,0,-0.01751,-0.00977,-0.02009,0.00381,0.00764,-0.01365,0.00836,0.00219,0.000000,5.699562,5.620895,-1.49886,0.10625,3.27727
0.031,0,0.000000,0,0,7.468192,1.927064,-1.564058,18.364098,4.780317,0,19.998135,19.854069,0,-8.638638,16.873558,0,0,0,0,0,0,0,6.263909,-8.202197,20.001654,4.242944,6.910065,3.036736,15.728035,158.782394,27.172037,66.765953,67.508919,8.942268,21.125872,8.677942,17.863890,8.618096,17.379328,8.845068,16.370714,9.220370,17.822895,10.412482,16.905216,10.627219,17.715134,0,-0.01767,-0.01462,-0.02287,0.00264,0.00775,-0.01396,0.00898,0.00213,0.000000,5.698135,5.622474,-1.49716,0.11184,3.27721
0.032,0,0.000000,0,0,7.468727,1.928223,-1.492242,18.365755,4.760531,0,19.839487,19.876810,0,-8.643952,16.865112,0,0,0,0,0,0,0,6.265124,-8.144807,19.994144,4.243968,6.909226,3.622307,15.730879,158.828018,26.819946,66.925713,67.836876,8.948965,21.165947,8.677299,17.855543,8.617949,17.369608,8.847184,16.358326,9.211271,17.813290,10.412686,16.908186,10.623570,17.718576,0,-0.01787,-0.01056,-0.02151,0.00316,0.00869,-0.01341,0.00579,0.00198,0.000000,5.696794,5.624185,-1.49984,0.11848,3.27690
0.033,0,0.000000,0,0,7.469262,1.929382,-1.420426,18.367411,4.740746,0,19.680840,19.899551,0,-8.649267,16.856667,0,0,0,0,0,0,0,6.266339,-8.087418,19.986635,4.244993,6.908387,4.207878,15.733723,158.873642,26.467857,67.085464,68.164833,8.955663,21.206024,8.676655,17.847197,8.617800,17.359888,8.849301,16.345938,9.202171,17.803682,10.412890,16.911154,10.619923,17.722017,0,-0.01740,-0.01301,-0.02041,0.00324,0.00913,-0.01411,0.00561,0.00346,0.000000,5.695453,5.626521,-1.49899,0.12219,3.27677
0.034,0,0.000000,0,0,7.469797,1.930541,-1.348610,18.369068,4.720961,0,19.522192,19.922293,0,-8.654582,16.848221,0,0,0,0,0,0,0,6.267555,-8.030028,19.979126,4.246018,6.907547,4.793449,15.736567,158.919281,26.115767,67.245216,68.492790,8.962359,21.246101,8.676010,17.838848,8.617651,17.350166,8.851418,16.333549,9.193072,17.794077,10.413095,16.914122,10.616274,17.725460,0,-0.01862,-0.01478,-0.02250,0.00344,0.00794,-0.01406,0.00868,0.00248,0.000000,5.694112,5.628974,-1.49761,0.11969,3.27669
0.035,0,0.000000,0,0,7.470048,1.930535,-1.262118,18.370935,4.715175,0,19.300365,19.943939,0,-8.660978,16.839684,0,0,0,0,0,0,0,6.268023,-7.986472,19.971731,4.245412,6.906749,5.308249,15.741612,158.933609,25.851059,67.354210,68.851997,8.965832,21.285765,8.675330,17.830837,8.617697,17.339794,8.855623,16.322685,9.184992,17.785938,10.413663,16.918592,10.613599,17.729811,0,-0.01866,-0.01995,-0.02113,0.00273,0.00723,-0.01211,0.00032,0.00228,0.000000,5.692954,5.631917,-1.49816,0.11626,3.27684
0.036,0,0.000000,0,0,7.470199,1.930112,-1.170361,18.372877,4.714410,0,19.055876,19.965191,0,-8.667764,16.831114,0,0,0,0,0,0,0,6.268223,-7.947878,19.964375,4.244220,6.905966,5.797662,15.747448,158.936737,25.617693,67.445000,69.222412,8.968146,21.325281,8.674636,17.822947,8.617812,17.329189,8.860578,16.312366,9.177278,17.778328,10.414363,16.923603,10.611273,17.734489,0,-0.01977,-0.01067,-0.02127,0.00349,0.00765,-0.01390,0.00344,0.00300,0.000000,5.691861,5.634952,-1.49790,0.11294,3.27707
0.037,0,0.000000,0,0,7.470350,1.929689,-1.078605,18.374821,4.713646,0,18.811388,19.986444,0,-8.674549,16.822544,0,0,0,0,0,0,0,6.268423,-7.909285,19.957020,4.243029,6.905183,6.287076,15.753284,158.939850,25.384327,67.535782,69.592834,8.970462,21.364798,8.673943,17.815056,8.617928,17.318583,8.865531,16.302050,9.169562,17.770718,10.415063,16.928612,10.608948,17.739168,0,-0.01942,-0.01493,-0.02069,0.00332,0.00840,-0.01277,0.00457,0.00336,0.000000,5.690769,5.638437,-1.49891,0.10696,3.27707
0.038,0,0.000000,0,0,7.470500,1.929265,-0.986849,18.376762,4.712881,0,18.566898,20.007696,0,-8.681334,16.813974,0,0,0,0,0,0,0,6.268623,-7.870690,19.949663,4.241837,6.904400,6.776490,15.759119,158.942963,25.150963,67.626572,69.963249,8.972776,21.404314,8.673248,17.807165,8.618043,17.307976,8.870485,16.291731,9.161848,17.763105,10.415763,16.933622,10.606622,17.743847,0,-0.01663,-0.01306,-0.02174,0.00349,0.00839,-0.01328,0.00602,0.00218,0.000000,5.689676,5.642008,-1.49779,0.10031,3.27700
0.039,0,0.000000,0,0,7.472233,1.927950,-0.886646,18.383406,4.712355,0,18.259348,20.027863,0,-8.695065,16.805428,0,0,0,0,0,0,0,6.267904,-7.843093,19.942451,4.240315,6.904583,7.184859,15.766685,158.942749,25.026451,67.597694,70.081490,8.975083,21.447624,8.672589,17.802282,8.618334,17.299528,8.877044,16.283649,9.156552,17.757265,10.416611,16.937227,10.603285,17.749403,0,-0.01844,-0.01384,-0.02220,0.00364,0.00673,-0.01259,0.00642,0.00211,0.000000,5.688846,5.645995,-1.49865,0.09595,3.27698
0.040,0,0.000000,0,0,7.474534,1.926315,-0.783413,18.391733,4.711913,0,17.929178,20.047636,0,-8.711287,16.796890,0,0,0,0,0,0,0,6.266856,-7.819440,19.935289,4.238676,6.905113,7.564158,15.774875,158.941345,24.940987,67.525894,70.109276,8.977387,21.492296,8.671943,17.798479,8.618689,17.291855,8.884178,16.276369,9.152124,17.752060,10.417510,16.940329,10.599585,17.755272,0,-0.01934,-0.01351,-0.02063,0.00215,0.00869,-0.01315,0.00320,0.00203,0.000000,5.688110,5.650061,-1.49882,0.09158,3.27698
0.041,0,0.000000,0,0,7.476835,1.924680,-0.680180,18.400061,4.711472,0,17.599009,20.067411,0,-8.727509,16.788353,0,0,0,0,0,0,0,6.265808,-7.795787,19.928129,4.237036,6.905643,7.943458,15.783063,158.939941,24.855522,67.454102,70.137054,8.979692,21.536968,8.671295,17.794676,8.619042,17.284180,8.891314,16.269089,9.147696,17.746855,10.418410,16.943430,10.595884,17.761141,0,-0.01950,-0.01355,-0.02205,0.00295,0.00914,-0.01414,0.00814,0.00340,0.000000,5.687374,5.654394,-1.49828,0.08512,3.27709
0.042,0,0.000000,0,0,7.479135,1.923045,-0.576947,18.408388,4.711030,0,17.268839,20.087187,0,-8.743731,16.779816,0,0,0,0,0,0,0,6.264759,-7.772134,19.920967,4.235396,6.906172,8.322757,15.791251,158.938522,24.770056,67.382301,70.164841,8.981996,21.581640,8.670649,17.790873,8.619397,17.276506,8.898448,16.261808,9.143270,17.741650,10.419311,16.946531,10.592184,17.767010,0,-0.01782,-0.01318,-0.02028,0.00249,0.00537,-0.01318,0.00583,0.00215,0.000000,5.686638,5.658777,-1.49747,0.07920,3.27724
0.043,0,0.000000,0,0,7.479145,1.919468,-0.471846,18.414427,4.710789,0,16.980293,20.104872,0,-8.766359,16.771111,0,0,0,0,0,0,0,6.264494,-7.753657,19.913420,4.234573,6.906310,8.654355,15.800745,158.859970,24.653316,67.476402,70.284653,8.987021,21.600538,8.669997,17.781420,8.619570,17.269798,8.901619,16.257370,9.138475,17.738516,10.420383,16.952381,10.588506,17.771912,0,-0.02014,-0.01445,-0.02114,0.00349,0.01082,-0.01328,0.00476,0.00402,0.000000,5.686043,5.663269,-1.49903,0.07576,3.27700
0.044,0,0.000000,0,0,7.478333,1.915195,-0.366076,18.419643,4.710620,0,16.706678,20.121809,0,-8.791284,16.762346,0,0,0,0,0,0,0,6.264509,-7.737037,19.905731,4.234045,6.906306,8.968844,15.810708,158.753738,24.525358,67.630005,70.437485,8.993023,21.610189,8.669345,17.769941,8.619678,17.263437,8.903369,16.253950,9.133550,17.736124,10.421517,16.959219,10.584834,17.776468,0,-0.01823,-0.01247,-0.02130,0.00363,0.00705,-0.01201,0.00497,0.00323,0.000000,5.685499,5.667781,-1.49839,0.07730,3.27661
0.045,0,0.000000,0,0,7.477521,1.910921,-0.260305,18.424862,4.710450,0,16.433064,20.138746,0,-8.816209,16.753580,0,0,0,0,0,0,0,6.264524,-7.720417,19.898045,4.233515,6.906303,9.283333,15.820670,158.647522,24.397398,67.783615,70.590317,8.999024,21.619843,8.668693,17.758461,8.619786,17.257074,8.905119,16.250532,9.128624,17.733734,10.422652,16.966055,10.581162,17.781025,0,-0.01736,-0.01301,-0.02177,0.00428,0.00662,-0.01407,0.00466,0.00250,0.000000,5.684954,5.672358,-1.49880,0.08272,3.27658
0.046,0,0.000000,0,0,7.476709,1.906647,-0.154534,18.430079,4.710281,0,16.159449,20.155684,0,-8.841133,16.744816,0,0,0,0,0,0,0,6.264540,-7.703798,19.890356,4.232986,6.906300,9.597822,15.830632,158.541290,24.269440,67.937218,70.743149,9.005027,21.629496,8.668040,17.746983,8.619894,17.250713,8.906869,16.247112,9.123698,17.731344,10.423787,16.972893,10.577491,17.785582,0,-0.01916,-0.01486,-0.02175,0.00417,0.00640,-0.01387,0.00224,0.00349,0.000000,5.684410,5.676947,-1.49836,0.08676,3.27665
