"Time","17 Hipy (cm)","25 toey (cm)"
2.714,10.567709,9.245143
2.715,10.568213,9.232058
2.716,10.568716,9.218973
2.717,10.569220,9.205888
2.718,10.569651,9.190234
2.719,10.569995,9.171491
2.720,10.570339,9.152747
2.721,10.570683,9.134004
2.722,10.570952,9.114485
2.723,10.571133,9.094032
2.724,10.571312,9.073580
2.725,10.571491,9.053127
2.726,10.571649,9.032417
2.727,10.571780,9.011396
2.728,10.571911,8.990375
2.729,10.572042,8.969354
2.730,10.572225,8.948367
2.731,10.572469,8.927423
2.732,10.572714,8.906478
2.733,10.572959,8.885533
2.734,10.573169,8.866151
2.735,10.573339,8.848647
2.736,10.573507,8.831143
2.737,10.573676,8.813640
2.738,10.573879,8.796711
2.739,10.574122,8.780473
2.740,10.574367,8.764235
2.741,10.574610,8.747997
2.742,10.574864,8.731796
2.743,10.575130,8.715637
2.744,10.575397,8.699478
2.745,10.575664,8.683319
2.746,10.575846,8.668005
2.747,10.575929,8.653705
2.748,10.576011,8.639405
2.749,10.576094,8.625106
2.750,10.576153,8.612105
2.751,10.576183,8.600668
2.752,10.576214,8.589231
2.753,10.576244,8.577792
2.754,10.576192,8.567801
2.755,10.576041,8.559551
2.756,10.575891,8.551300
2.757,10.575739,8.543050
2.758,10.575550,8.536231
2.759,10.575314,8.531136
2.760,10.575077,8.526039
2.761,10.574841,8.520944
2.762,10.574623,8.518349
2.763,10.574428,8.518762
2.764,10.574231,8.519176
2.765,10.574036,8.519588
2.766,10.573926,8.520370
2.767,10.573920,8.521592
2.768,10.573914,8.522814
2.769,10.573908,8.524036
2.770,10.573923,8.525197
2.771,10.573966,8.526284
2.772,10.574008,8.527371
2.773,10.574051,8.528459
2.774,10.574068,8.529193
2.775,10.574055,8.529505
2.776,10.574041,8.529817
2.777,10.574028,8.530128
2.778,10.574020,8.530411
2.779,10.574020,8.530660
2.780,10.574020,8.530909
2.781,10.574020,8.531157
2.782,10.573810,8.531415
2.783,10.573346,8.531681
2.784,10.572882,8.531947
2.785,10.572418,8.532214
2.786,10.571927,8.532480
2.787,10.571405,8.532747
2.788,10.570883,8.533014
2.789,10.570360,8.533280
2.790,10.569845,8.533437
2.791,10.569340,8.533459
2.792,10.568834,8.533481
2.793,10.568329,8.533503
2.794,10.568022,8.533495
2.795,10.567952,8.533451
2.796,10.567883,8.533407
2.797,10.567813,8.533362
2.798,10.567842,8.533269
2.799,10.567987,8.533115
2.800,10.568134,8.532962
2.801,10.568280,8.532808
2.802,10.568475,8.532510
2.803,10.568727,8.532036
2.804,10.568979,8.531563
2.805,10.569232,8.531089
2.806,10.569510,8.530444
2.807,10.569822,8.529594
2.808,10.570134,8.528745
2.809,10.570446,8.527895
2.810,10.570722,8.527139
2.811,10.570952,8.526495
2.812,10.571183,8.525851
2.813,10.571414,8.525208
2.814,10.571650,8.524654
2.815,10.571892,8.524212
2.816,10.572134,8.523769
2.817,10.572376,8.523326
2.818,10.572586,8.523209
2.819,10.572757,8.523480
2.820,10.572927,8.523753
2.821,10.573097,8.524025
2.822,10.573180,8.524276
2.823,10.573156,8.524501
2.824,10.573133,8.524726
2.825,10.573110,8.524951
2.826,10.573061,8.525143
2.827,10.572985,8.525294
2.828,10.572907,8.525446
2.829,10.572830,8.525597
2.830,10.572722,8.525737
2.831,10.572577,8.525864
2.832,10.572433,8.525990
2.833,10.572289,8.526117
2.834,10.572089,8.526413
2.835,10.571825,8.526914
2.836,10.571560,8.527414
2.837,10.571296,8.527914
2.838,10.570751,8.528438
2.839,10.569870,8.528989
2.840,10.568990,8.529540
2.841,10.568109,8.530091
2.842,10.567076,8.530653
2.843,10.565861,8.531226
2.844,10.564645,8.531799
2.845,10.563429,8.532373
2.846,10.561955,8.532967
2.847,10.560171,8.533586
2.848,10.558387,8.534204
2.849,10.556602,8.534822
2.850,10.554626,8.535337
2.851,10.552417,8.535729
2.852,10.550208,8.536121
2.853,10.547999,8.536513
2.854,10.545709,8.536762
2.855,10.543320,8.536841
2.856,10.540931,8.536920
2.857,10.538543,8.536999
2.858,10.535966,8.537021
2.859,10.533165,8.536975
2.860,10.530363,8.536929
2.861,10.527562,8.536883
2.862,10.524659,8.536792
2.863,10.521635,8.536646
2.864,10.518610,8.536499
2.865,10.515586,8.536353
2.866,10.512574,8.536228
2.867,10.509579,8.536129
2.868,10.506582,8.536030
2.869,10.503587,8.535931
2.870,10.500710,8.535836
2.871,10.497976,8.535749
2.872,10.495243,8.535662
2.873,10.492510,8.535575
2.874,10.489813,8.535478
2.875,10.487161,8.535369
2.876,10.484508,8.535259
2.877,10.481855,8.535151
2.878,10.479254,8.534880
2.879,10.476715,8.534414
2.880,10.474176,8.533949
2.881,10.471638,8.533484
2.882,10.469173,8.533016
2.883,10.466801,8.532547
2.884,10.464428,8.532077
2.885,10.462055,8.531607
2.886,10.459754,8.531106
2.887,10.457537,8.530568
2.888,10.455320,8.530029
2.889,10.453103,8.529491
2.890,10.451063,8.529036
2.891,10.449235,8.528680
2.892,10.447408,8.528323
2.893,10.445580,8.527966
2.894,10.443903,8.527620
2.895,10.442408,8.527285
2.896,10.440912,8.526950
2.897,10.439416,8.526615
2.898,10.437995,8.526258
2.899,10.436664,8.525872
2.900,10.435332,8.525488
2.901,10.434000,8.525103
2.902,10.432834,8.524745
2.903,10.431864,8.524418
2.904,10.430895,8.524092
2.905,10.429925,8.523766
2.906,10.429091,8.523501
2.907,10.428422,8.523312
2.908,10.427752,8.523123
2.909,10.427082,8.522933
2.910,10.426541,8.522709
2.911,10.426155,8.522442
2.912,10.425769,8.522174
2.913,10.425382,8.521907
2.914,10.425161,8.521649
2.915,10.425140,8.521403
2.916,10.425118,8.521157
2.917,10.425097,8.520912
2.918,10.425217,8.520731
2.919,10.425506,8.520628
2.920,10.425795,8.520526
2.921,10.426084,8.520423
2.922,10.426487,8.520394
2.923,10.427029,8.520454
2.924,10.427570,8.520514
2.925,10.428113,8.520575
2.926,10.428654,8.520578
2.927,10.429193,8.520513
2.928,10.429733,8.520447
2.929,10.430273,8.520381
2.930,10.430833,8.520309
2.931,10.431417,8.520231
2.932,10.432000,8.520153
2.933,10.432584,8.520075
2.934,10.433175,8.519962
2.935,10.433775,8.519809
2.936,10.434375,8.519654
2.937,10.434975,8.519501
2.938,10.435523,8.519427
2.939,10.436011,8.519450
2.940,10.436500,8.519474
2.941,10.436988,8.519497
2.942,10.437378,8.519606
2.943,10.437650,8.519818
2.944,10.437922,8.520031
2.945,10.438193,8.520244
2.946,10.438333,8.520533
2.947,10.438312,8.520914
2.948,10.438290,8.521295
2.949,10.438269,8.521676
2.950,10.438102,8.522050
2.951,10.437760,8.522415
2.952,10.437418,8.522780
2.953,10.437077,8.523146
2.954,10.436480,8.523520
2.955,10.435577,8.523903
2.956,10.434675,8.524287
2.957,10.433773,8.524671
2.958,10.432615,8.525032
2.959,10.431152,8.525365
2.960,10.429689,8.525698
2.961,10.428226,8.526031
2.962,10.426421,8.526293
2.963,10.424206,8.526469
2.964,10.421990,8.526646
2.965,10.419774,8.526822
2.966,10.417199,8.526976
2.967,10.414191,8.527102
2.968,10.411182,8.527229
2.969,10.408175,8.527356
2.970,10.404952,8.527534
2.971,10.401470,8.527773
2.972,10.397989,8.528011
2.973,10.394507,8.528250
2.974,10.390654,8.528609
2.975,10.386352,8.529117
2.976,10.382049,8.529624
2.977,10.377747,8.530131
2.978,10.373114,8.530681
2.979,10.368084,8.531281
2.980,10.363054,8.531880
2.981,10.358025,8.532480
2.982,10.352789,8.532831
2.983,10.347307,8.532883
2.984,10.341825,8.532934
2.985,10.336344,8.532986
2.986,10.330696,8.533015
2.987,10.324849,8.533021
2.988,10.319002,8.533026
2.989,10.313155,8.533031
2.990,10.307321,8.532950
2.991,10.301502,8.532765
2.992,10.295684,8.532580
2.993,10.289865,8.532395
2.994,10.284160,8.532122
2.995,10.278589,8.531741
2.996,10.273019,8.531361
2.997,10.267448,8.530981
2.998,10.262145,8.530602
2.999,10.257163,8.530225
3.000,10.252181,8.529848
3.001,10.247199,8.529471
3.002,10.242605,8.529142
3.003,10.238477,8.528871
3.004,10.234349,8.528599
3.005,10.230221,8.528327
3.006,10.226398,8.528273
3.007,10.222942,8.528480
3.008,10.219486,8.528687
3.009,10.216030,8.528893
3.010,10.212827,8.529082
3.011,10.209929,8.529250
3.012,10.207031,8.529417
3.013,10.204133,8.529585
3.014,10.201313,8.529615
3.015,10.198586,8.529480
3.016,10.195859,8.529346
3.017,10.193131,8.529210
3.018,10.190615,8.528990
3.019,10.188349,8.528666
3.020,10.186084,8.528344
3.021,10.183818,8.528021
3.022,10.181856,8.527688
3.023,10.180259,8.527345
3.024,10.178661,8.527001
3.025,10.177064,8.526658
3.026,10.175693,8.526557
3.027,10.174592,8.526750
3.028,10.173491,8.526941
3.029,10.172391,8.527133
3.030,10.171535,8.527339
3.031,10.170976,8.527560
3.032,10.170416,8.527782
3.033,10.169856,8.528004
3.034,10.169452,8.528251
3.035,10.169236,8.528526
3.036,10.169020,8.528803
3.037,10.168804,8.529079
3.038,10.168613,8.529346
3.039,10.168454,8.529599
3.040,10.168295,8.529853
3.041,10.168135,8.530107
3.042,10.168009,8.530392
3.043,10.167924,8.530714
3.044,10.167838,8.531036
3.045,10.167752,8.531359
3.046,10.167772,8.531662
3.047,10.167919,8.531941
3.048,10.168067,8.532222
3.049,10.168214,8.532501
3.050,10.168939,8.532555
3.051,10.170358,8.532337
3.052,10.171777,8.532119
3.053,10.173196,8.531901
3.054,10.175174,8.531760
3.055,10.177826,8.531713
3.056,10.180478,8.531666
3.057,10.183130,8.531618
3.058,10.186416,8.531767
3.059,10.190464,8.532150
3.060,10.194512,8.532534
3.061,10.198560,8.532917
3.062,10.203372,8.533701
3.063,10.209102,8.534968
3.064,10.214832,8.536236
3.065,10.220562,8.537503
3.066,10.227122,8.538917
3.067,10.234680,8.540506
3.068,10.242237,8.542096
3.069,10.249795,8.543687
3.070,10.257933,8.545586
3.071,10.266768,8.547856
3.072,10.275604,8.550128
3.073,10.284440,8.552399
3.074,10.294019,8.554811
3.075,10.304492,8.557391
3.076,10.314964,8.559972
3.077,10.325437,8.562552
3.078,10.336076,8.565122
3.079,10.346915,8.567679
3.080,10.357755,8.570236
3.081,10.368594,8.572794
3.082,10.379742,8.573614
3.083,10.391258,8.572346
3.084,10.402776,8.571077
3.085,10.414292,8.569808
3.086,10.425727,8.568532
3.087,10.437062,8.567247
3.088,10.448398,8.565962
3.089,10.459733,8.564677
3.090,10.468066,8.563386
3.091,10.472789,8.562088
3.092,10.477511,8.560791
3.093,10.482234,8.559493
3.094,10.486300,8.558236
3.095,10.489577,8.557028
3.096,10.492853,8.555820
3.097,10.496130,8.554612
3.098,10.499454,8.554485
3.099,10.502834,8.555660
3.100,10.506215,8.556835
3.101,10.509596,8.558010
3.102,10.513295,8.567789
3.103,10.517380,8.587914
3.104,10.521464,8.608041
3.105,10.525549,8.628166
3.106,10.529085,8.647906
3.107,10.531960,8.667182
3.108,10.534835,8.686457
3.109,10.537709,8.705732
3.110,10.511315,8.724674
3.111,10.449721,8.743217
3.112,10.388127,8.761759
3.113,10.326533,8.780300
3.114,10.264433,8.798438
3.115,10.201722,8.816089
3.116,10.139012,8.833740
3.117,10.076303,8.851391
3.118,10.033085,8.868916
3.119,10.013310,8.886288
3.120,9.993535,8.903660
3.121,9.973761,8.921032
3.122,9.953558,8.938837
3.123,9.932840,8.957162
3.124,9.912124,8.975487
3.125,9.891407,8.993812
3.126,9.870370,9.014007
3.127,9.848947,9.036452
3.128,9.827524,9.058898
3.129,9.806101,9.081344
3.130,9.796187,9.103797
3.131,9.800117,9.126260
3.132,9.804045,9.148723
3.133,9.807974,9.171185
3.134,9.814599,9.193974
3.135,9.824467,9.217156
3.136,9.834335,9.240338
3.137,9.844203,9.263521
3.138,9.848219,9.286801
3.139,9.845197,9.310201
3.140,9.842174,9.333599
3.141,9.839151,9.356998
3.142,9.828024,9.379297
3.143,9.807151,9.400272
3.144,9.786278,9.421248
3.145,9.765404,9.442224
3.146,9.751330,9.454382
3.147,9.745435,9.455936
3.148,9.739538,9.457490
3.149,9.733643,9.459044
3.150,9.731452,9.460457
3.151,9.733720,9.461699
3.152,9.735987,9.462940
3.153,9.738255,9.464182
3.154,9.768855,9.465166
3.155,9.833529,9.465840
3.156,9.898205,9.466515
3.157,9.962879,9.467189
3.158,10.026989,9.467259
3.159,10.090420,9.466604
3.160,10.153851,9.465948
3.161,10.217281,9.465293
3.162,10.259403,9.463464
3.163,10.275898,9.460223
3.164,10.292394,9.456983
3.165,10.308889,9.453741
3.166,10.325401,9.447456
3.167,10.341934,9.437510
3.168,10.358467,9.427563
3.169,10.375000,9.417617
3.170,10.391500,9.404140
3.171,10.407962,9.386415
3.172,10.424424,9.368691
3.173,10.440886,9.350967
3.174,10.445115,9.332590
3.175,10.434634,9.313425
3.176,10.424153,9.294260
3.177,10.413672,9.275095
3.178,10.402760,9.255272
3.179,10.391330,9.234656
3.180,10.379899,9.214040
3.181,10.368468,9.193424
3.182,10.362753,9.172667
3.183,10.363910,9.151737
3.184,10.365067,9.130808
3.185,10.366224,9.109879
3.186,10.374863,9.088968
3.187,10.392496,9.068079
3.188,10.410130,9.047190
3.189,10.427763,9.026300
3.190,10.437837,9.005857
3.191,10.438819,8.985951
3.192,10.439800,8.966045
3.193,10.440782,8.946139
3.194,10.438107,8.926239
3.195,10.431034,8.906345
3.196,10.423962,8.886452
3.197,10.416888,8.866558
3.198,10.410071,8.847001
3.199,10.403563,8.827851
3.200,10.397054,8.808701
3.201,10.390545,8.789550
3.202,10.384624,8.770847
3.203,10.379408,8.752684
3.204,10.374193,8.734520
3.205,10.368978,8.716355
3.206,10.364868,8.699244
3.207,10.362090,8.683398
3.208,10.359311,8.667553
3.209,10.356533,8.651708
3.210,10.353908,8.638327
3.211,10.351466,8.627909
3.212,10.349026,8.617491
3.213,10.346584,8.607073
3.214,10.344180,8.600113
3.215,10.341819,8.597310
3.216,10.339458,8.594507
3.217,10.337096,8.591705
3.218,10.335341,8.589477
3.219,10.334317,8.587938
3.220,10.333293,8.586400
3.221,10.332269,8.584862
3.222,10.331500,8.583549
3.223,10.331037,8.582505
3.224,10.330574,8.581463
3.225,10.330112,8.580420
3.226,10.329578,8.579222
3.227,10.328961,8.577836
3.228,10.328344,8.576450
3.229,10.327727,8.575065
3.230,10.327025,8.573523
3.231,10.326221,8.571793
3.232,10.325417,8.570062
3.233,10.324613,8.568332
3.234,10.323696,8.566062
3.235,10.322645,8.563145
3.236,10.321594,8.560227
3.237,10.320544,8.557309
3.238,10.319283,8.554529
3.239,10.317767,8.551913
3.240,10.316252,8.549298
3.241,10.314736,8.546682
3.242,10.312988,8.544200
3.243,10.310958,8.541877
3.244,10.308928,8.539553
3.245,10.306897,8.537230
3.246,10.304488,8.535078
3.247,10.301623,8.533134
3.248,10.298759,8.531189
3.249,10.295894,8.529243
3.250,10.292821,8.527425
3.251,10.289497,8.525758
3.252,10.286174,8.524090
3.253,10.282850,8.522423
3.254,10.279375,8.520937
3.255,10.275718,8.519670
3.256,10.272060,8.518403
3.257,10.268403,8.517137
3.258,10.264478,8.515923
3.259,10.260230,8.514771
3.260,10.255981,8.513618
3.261,10.251734,8.512466
3.262,10.247343,8.511380
3.263,10.242780,8.510375
3.264,10.238216,8.509370
3.265,10.233653,8.508365
3.266,10.228965,8.507495
3.267,10.224126,8.506785
3.268,10.219288,8.506077
3.269,10.214449,8.505368
3.270,10.209646,8.504888
3.271,10.204885,8.504681
3.272,10.200124,8.504475
3.273,10.195363,8.504268
3.274,10.190549,8.504186
3.275,10.185670,8.504251
3.276,10.180792,8.504318
3.277,10.175913,8.504384
3.278,10.171041,8.504701
3.279,10.166174,8.505318
3.280,10.161308,8.505935
3.281,10.156443,8.506553
3.282,10.151639,8.507204
3.283,10.146911,8.507896
3.284,10.142181,8.508589
3.285,10.137453,8.509281
3.286,10.132793,8.509955
3.287,10.128216,8.510610
3.288,10.123638,8.511264
3.289,10.119061,8.511918
3.290,10.114822,8.512583
3.291,10.110994,8.513260
3.292,10.107165,8.513938
3.293,10.103336,8.514616
3.294,10.099691,8.515281
3.295,10.096269,8.515929
3.296,10.092845,8.516578
3.297,10.089422,8.517227
3.298,10.086206,8.517943
3.299,10.083240,8.518741
3.300,10.080274,8.519539
3.301,10.077307,8.520336
3.302,10.074615,8.521125
3.303,10.072255,8.521902
3.304,10.069895,8.522680
3.305,10.067534,8.523458
3.306,10.065430,8.524214
3.307,10.063630,8.524946
3.308,10.061831,8.525678
3.309,10.060033,8.526410
3.310,10.058536,8.527051
3.311,10.057400,8.527582
3.312,10.056265,8.528112
3.313,10.055129,8.528644
3.314,10.054157,8.529106
3.315,10.053383,8.529486
3.316,10.052608,8.529865
3.317,10.051834,8.530245
3.318,10.051190,8.530559
3.319,10.050704,8.530795
3.320,10.050217,8.531031
3.321,10.049730,8.531267
3.322,10.049279,8.531490
3.323,10.048872,8.531698
3.324,10.048465,8.531906
3.325,10.048057,8.532114
3.326,10.047623,8.532314
3.327,10.047156,8.532506
3.328,10.046691,8.532698
3.329,10.046225,8.532889
3.330,10.045735,8.533067
3.331,10.045220,8.533225
3.332,10.044704,8.533384
3.333,10.044188,8.533544
3.334,10.043530,8.533685
3.335,10.042702,8.533806
3.336,10.041873,8.533926
3.337,10.041044,8.534046
3.338,10.040052,8.534133
3.339,10.038866,8.534179
3.340,10.037680,8.534225
3.341,10.036493,8.534271
3.342,10.035133,8.534081
3.343,10.033566,8.533607
3.344,10.031997,8.533133
3.345,10.030429,8.532658
3.346,10.028714,8.531790
3.347,10.026822,8.530446
3.348,10.024931,8.529103
3.349,10.023040,8.527761
3.350,10.020995,8.526331
3.351,10.018765,8.524798
3.352,10.016536,8.523265
3.353,10.014306,8.521732
3.354,10.011963,8.520478
3.355,10.009483,8.519559
3.356,10.007004,8.518641
3.357,10.004524,8.517722
3.358,10.002058,8.517302
3.359,9.999608,8.517480
3.360,9.997158,8.517657
3.361,9.994708,8.517836
3.362,9.992309,8.518232
3.363,9.989969,8.518891
3.364,9.987631,8.519550
3.365,9.985292,8.520209
3.366,9.983040,8.521137
3.367,9.980890,8.522389
3.368,9.978741,8.523641
3.369,9.976591,8.524893
3.370,9.974576,8.526317
3.371,9.972722,8.527948
3.372,9.970869,8.529579
3.373,9.969015,8.531210
3.374,9.967425,8.533033
3.375,9.966153,8.535089
3.376,9.964881,8.537145
3.377,9.963609,8.539200
3.378,9.962749,8.541533
3.379,9.962383,8.544200
3.380,9.962019,8.546867
3.381,9.961654,8.549535
3.382,9.961628,8.552253
3.383,9.962010,8.555031
3.384,9.962393,8.557809
3.385,9.962775,8.560587
3.386,9.963500,8.563503
3.387,9.964636,8.566586
3.388,9.965773,8.569668
3.389,9.966908,8.572749
3.390,9.968469,8.576237
3.391,9.970538,8.580212
3.392,9.972608,8.584187
3.393,9.974677,8.588161
3.394,9.977240,8.592399
3.395,9.980396,8.596952
3.396,9.983552,8.601506
3.397,9.986708,8.606060
3.398,9.990252,8.610637
3.399,9.994262,8.615242
3.400,9.998272,8.619847
3.401,10.002282,8.624453
3.402,10.006973,8.628873
3.403,10.012484,8.633069
3.404,10.017994,8.637266
3.405,10.023503,8.641462
3.406,10.029577,8.645475
3.407,10.036327,8.649268
3.408,10.043077,8.653060
3.409,10.049828,8.656853
3.410,10.057351,8.660353
3.411,10.065804,8.663502
3.412,10.074258,8.666650
3.413,10.082710,8.669799
3.414,10.091521,8.672515
3.415,10.100762,8.674708
3.416,10.110003,8.676903
3.417,10.119245,8.679097
3.418,10.128517,8.681098
3.419,10.137828,8.682866
3.420,10.147139,8.684634
3.421,10.156449,8.686402
3.422,10.165912,8.688036
3.423,10.175559,8.689507
3.424,10.185205,8.690980
3.425,10.194853,8.692451
3.426,10.204426,8.693583
3.427,10.213909,8.694304
3.428,10.223392,8.695025
3.429,10.232876,8.695746
3.430,10.242452,8.696483
3.431,10.252136,8.697238
3.432,10.261822,8.697993
3.433,10.271507,8.698749
3.434,10.281179,8.699018
3.435,10.290835,8.698702
3.436,10.300492,8.698386
3.437,10.310148,8.698071
3.438,10.319565,8.697551
3.439,10.328692,8.696785
3.440,10.337820,8.696019
3.441,10.346948,8.695253
3.442,10.355753,8.694243
3.443,10.364171,8.692942
3.444,10.372589,8.691639
3.445,10.381007,8.690337
3.446,10.388508,8.688769
3.447,10.394904,8.686882
3.448,10.401300,8.684996
3.449,10.407697,8.683108
3.450,10.413266,8.681667
3.451,10.417842,8.680763
3.452,10.422418,8.679859
3.453,10.426992,8.678955
3.454,10.430521,8.678316
3.455,10.432789,8.677998
3.456,10.435057,8.677678
3.457,10.437325,8.677360
3.458,10.438874,8.678514
3.459,10.439561,8.681439
3.460,10.440248,8.684365
3.461,10.440934,8.687291
3.462,10.441442,8.690633
3.463,10.441732,8.694476
3.464,10.442024,8.698318
3.465,10.442315,8.702162
3.466,10.442172,8.705834
3.467,10.441507,8.709302
3.468,10.440842,8.712770
3.469,10.440177,8.716237
3.470,10.439408,8.719651
3.471,10.438515,8.723003
3.472,10.437621,8.726355
3.473,10.436728,8.729706
3.474,10.435643,8.732640
3.475,10.434329,8.735072
3.476,10.433015,8.737504
3.477,10.431701,8.739936
3.478,10.430113,8.741996
3.479,10.428196,8.743610
3.480,10.426279,8.745224
3.481,10.424362,8.746838
3.482,10.422216,8.747543
3.483,10.419796,8.747156
3.484,10.417376,8.746769
3.485,10.414955,8.746382
3.486,10.412465,8.745895
3.487,10.409891,8.745290
3.488,10.407318,8.744685
3.489,10.404744,8.744080
3.490,10.402297,8.743201
3.491,10.400002,8.741994
3.492,10.397707,8.740787
3.493,10.395412,8.739579
3.494,10.393326,8.737928
3.495,10.391491,8.735744
3.496,10.389655,8.733561
3.497,10.387820,8.731376
3.498,10.386179,8.728919
3.499,10.384770,8.726134
3.500,10.383362,8.723349
3.501,10.381953,8.720564
3.502,10.380887,8.716503
3.503,10.380233,8.710910
3.504,10.379579,8.705317
3.505,10.378924,8.699722
3.506,10.378318,8.693680
3.507,10.377769,8.687096
3.508,10.377220,8.680511
3.509,10.376671,8.673927
3.510,10.376178,8.667104
3.511,10.375751,8.659989
3.512,10.375323,8.652876
3.513,10.374896,8.645762
3.514,10.374515,8.638937
3.515,10.374187,8.632460
3.516,10.373861,8.625981
3.517,10.373535,8.619504
3.518,10.373094,8.613379
3.519,10.372514,8.607678
3.520,10.371933,8.601977
3.521,10.371353,8.596277
3.522,10.370834,8.591361
3.523,10.370390,8.587389
3.524,10.369945,8.583417
3.525,10.369500,8.579445
3.526,10.369201,8.576395
3.527,10.369076,8.574454
3.528,10.368951,8.572514
3.529,10.368826,8.570573
3.530,10.368994,8.568691
3.531,10.369514,8.566882
3.532,10.370035,8.565072
3.533,10.370556,8.563262
3.534,10.371309,8.561591
3.535,10.372342,8.560086
3.536,10.373375,8.558582
3.537,10.374409,8.557077
3.538,10.375461,8.555249
3.539,10.376536,8.553030
3.540,10.377612,8.550811
3.541,10.378688,8.548592
3.542,10.379789,8.546270
3.543,10.380920,8.543825
3.544,10.382052,8.541380
3.545,10.383183,8.538935
3.546,10.384138,8.536539
3.547,10.384878,8.534203
3.548,10.385619,8.531866
3.549,10.386359,8.529531
3.550,10.386992,8.527245
3.551,10.387493,8.525022
3.552,10.387995,8.522798
3.553,10.388497,8.520574
3.554,10.388915,8.518573
3.555,10.389232,8.516839
3.556,10.389549,8.515105
3.557,10.389866,8.513371
3.558,10.390125,8.511523
3.559,10.390316,8.509536
3.560,10.390506,8.507547
3.561,10.390696,8.505560
3.562,10.390916,8.503593
3.563,10.391172,8.501653
3.564,10.391429,8.499712
3.565,10.391685,8.497771
3.566,10.391725,8.495875
3.567,10.391503,8.494035
3.568,10.391283,8.492193
3.569,10.391062,8.490352
3.570,10.390700,8.488703
3.571,10.390167,8.487285
3.572,10.389635,8.485867
3.573,10.389103,8.484448
3.574,10.388314,8.483047
3.575,10.387218,8.481668
3.576,10.386122,8.480289
3.577,10.385025,8.478910
3.578,10.383626,8.477596
3.579,10.381863,8.476359
3.580,10.380100,8.475123
3.581,10.378337,8.473887
3.582,10.376348,8.473003
3.583,10.374089,8.472544
3.584,10.371830,8.472084
3.585,10.369571,8.471624
3.586,10.367188,8.471307
3.587,10.364653,8.471160
3.588,10.362119,8.471014
3.589,10.359585,8.470867
3.590,10.356963,8.470765
3.591,10.354236,8.470716
3.592,10.351508,8.470668
3.593,10.348781,8.470619
3.594,10.345724,8.470575
3.595,10.342272,8.470537
3.596,10.338820,8.470499
3.597,10.335367,8.470461
3.598,10.331651,8.470484
3.599,10.327617,8.470580
3.600,10.323583,8.470676
3.601,10.319549,8.470774
3.602,10.315262,8.470984
3.603,10.310670,8.471329
3.604,10.306078,8.471675
3.605,10.301486,8.472020
3.606,10.296762,8.472457
3.607,10.291877,8.473002
3.608,10.286992,8.473548
3.609,10.282107,8.474094
3.610,10.277067,8.474635
3.611,10.271842,8.475172
3.612,10.266617,8.475708
3.613,10.261392,8.476244
3.614,10.256045,8.476671
3.615,10.250554,8.476969
3.616,10.245063,8.477265
3.617,10.239573,8.477563
3.618,10.233961,8.477888
3.619,10.228207,8.478249
3.620,10.222451,8.478608
3.621,10.216697,8.478969
3.622,10.210949,8.479280
3.623,10.205209,8.479530
3.624,10.199470,8.479782
3.625,10.193729,8.480034
3.626,10.188033,8.480194
3.627,10.182389,8.480245
3.628,10.176745,8.480294
3.629,10.171102,8.480345
3.630,10.165472,8.480264
3.631,10.159859,8.480025
3.632,10.154245,8.479786
3.633,10.148633,8.479548
3.634,10.143106,8.479236
3.635,10.137682,8.478837
3.636,10.132257,8.478437
3.637,10.126834,8.478039
3.638,10.121686,8.477724
3.639,10.116870,8.477513
3.640,10.112054,8.477302
3.641,10.107237,8.477091
3.642,10.102584,8.476889
3.643,10.098126,8.476696
3.644,10.093668,8.476504
3.645,10.089211,8.476312
3.646,10.084853,8.476183
3.647,10.080616,8.476130
3.648,10.076379,8.476077
3.649,10.072142,8.476025
3.650,10.067895,8.475924
3.651,10.063637,8.475764
3.652,10.059379,8.475605
3.653,10.055120,8.475446
3.654,10.051092,8.475417
3.655,10.047339,8.475547
3.656,10.043588,8.475676
3.657,10.039835,8.475804
3.658,10.036167,8.475987
3.659,10.032599,8.476236
3.660,10.029032,8.476484
3.661,10.025464,8.476733
3.662,10.022068,8.477114
3.663,10.018876,8.477653
3.664,10.015685,8.478191
3.665,10.012493,8.478730
3.666,10.009513,8.479482
3.667,10.006786,8.480491
3.668,10.004059,8.481500
3.669,10.001332,8.482509
3.670,9.999016,8.484003
3.671,9.997192,8.486082
3.672,9.995368,8.488160
3.673,9.993545,8.490239
3.674,9.992116,8.492632
3.675,9.991163,8.495404
3.676,9.990210,8.498176
3.677,9.989257,8.500947
3.678,9.988654,8.503728
3.679,9.988474,8.506520
3.680,9.988294,8.509313
3.681,9.988112,8.512105
3.682,9.988251,8.514808
3.683,9.988770,8.517402
3.684,9.989290,8.519995
3.685,9.989810,8.522589
3.686,9.990807,8.525940
3.687,9.992376,8.530204
3.688,9.993945,8.534467
3.689,9.995515,8.538730
3.690,9.997513,8.543446
3.691,10.000026,8.548705
3.692,10.002540,8.553965
3.693,10.005054,8.559225
3.694,10.007887,8.564680
3.695,10.011105,8.570372
3.696,10.014322,8.576063
3.697,10.017540,8.581755
3.698,10.020971,8.587434
3.699,10.024659,8.593096
3.700,10.028347,8.598759
3.701,10.032035,8.604421
3.702,10.035944,8.609957
3.703,10.040120,8.615342
3.704,10.044297,8.620727
3.705,10.048473,8.626111
3.706,10.052768,8.631308
3.707,10.057204,8.636277
3.708,10.061641,8.641247
3.709,10.066077,8.646217
3.710,10.070566,8.651045
3.711,10.075117,8.655703
