"Time","v3 L COP","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,5.628666,0.772412,0.000000,0,0,12.293289,8.074216,0,6.190699,0,14.622283,3.824539,6.432360,8.825450,-1.47883,0.08860,3.27732
0.001,0.000000,5.627736,0.737216,0.000000,0,0,12.282503,8.098309,0,6.189827,0,14.634698,3.818944,6.433416,8.814924,-1.48004,0.11843,3.27787
0.002,0.000000,5.626676,0.700276,0.000000,0,0,12.271605,8.125972,0,6.188268,0,14.647373,3.814546,6.434403,8.804351,-1.47914,0.10751,3.27779
0.003,0.000000,5.625567,0.663337,0.000000,0,0,12.260709,8.153635,0,6.186710,0,14.660049,3.810148,6.435391,8.793778,-1.47938,0.09017,3.27757
0.004,0.000000,5.624387,0.626397,0.000000,0,0,12.249812,8.181298,0,6.185151,0,14.672725,3.805750,6.436378,8.783205,-1.48008,0.11830,3.27704
0.005,0.000000,5.623185,0.588278,0.000000,0,0,12.238937,8.210375,0,6.183382,0,14.685385,3.802156,6.437266,8.772676,-1.47775,0.11512,3.27658
0.006,0.000000,5.621953,0.547677,0.000000,0,0,12.228110,8.242428,0,6.181167,0,14.698009,3.800256,6.437943,8.762243,-1.47910,0.09649,3.27627
0.007,0.000000,5.620674,0.507076,0.000000,0,0,12.217283,8.274481,0,6.178953,0,14.710634,3.798355,6.438620,8.751809,-1.47948,0.11076,3.27609
0.008,0.000000,5.619325,0.466476,0.000000,0,0,12.206456,8.306534,0,6.176739,0,14.723259,3.796454,6.439297,8.741376,-1.47897,0.12076,3.27616
0.009,0.000000,5.617916,0.427830,0.000000,0,0,12.195509,8.340144,0,6.174364,0,14.735629,3.795213,6.439957,8.730964,-1.47987,0.10068,3.27626
0.010,0.000000,5.616419,0.393302,0.000000,0,0,12.184307,8.377033,0,6.171650,0,14.747465,3.795364,6.440584,8.720599,-1.48027,0.10658,3.27642
0.011,0.000000,5.614984,0.358773,0.000000,0,0,12.173106,8.413922,0,6.168937,0,14.759301,3.795515,6.441211,8.710234,-1.47995,0.12010,3.27645
0.012,0.000000,5.613640,0.324245,0.000000,0,0,12.161904,8.450810,0,6.166223,0,14.771137,3.795666,6.441838,8.699868,-1.47995,0.09652,3.27622
0.013,0.000000,5.612464,0.291456,0.000000,0,0,12.150656,8.489285,0,6.163423,0,14.782645,3.796474,6.442436,8.689674,-1.47954,0.09588,3.27628
0.014,0.000000,5.611534,0.262329,0.000000,0,0,12.139305,8.531096,0,6.160440,0,14.793460,3.798668,6.442973,8.679843,-1.47894,0.12474,3.27696
0.015,0.000000,5.610623,0.233202,0.000000,0,0,12.127954,8.572906,0,6.157457,0,14.804275,3.800861,6.443510,8.670012,-1.47813,0.10434,3.27729
0.016,0.000000,5.609740,0.204075,0.000000,0,0,12.116604,8.614717,0,6.154475,0,14.815089,3.803055,6.444046,8.660180,-1.48051,0.09845,3.27683
0.017,0.000000,5.608729,0.176908,0.000000,0,0,12.105342,8.658006,0,6.151458,0,14.825161,3.806059,6.444467,8.650462,-1.47892,0.11863,3.27650
0.018,0.000000,5.607529,0.153866,0.000000,0,0,12.094270,8.704405,0,6.148371,0,14.833667,3.810772,6.444643,8.640984,-1.47921,0.10502,3.27642
0.019,0.000000,5.606373,0.130823,0.000000,0,0,12.083198,8.750804,0,6.145284,0,14.842173,3.815485,6.444820,8.631505,-1.47952,0.09972,3.27653
0.020,0.000000,5.605284,0.107781,0.000000,0,0,12.072125,8.797203,0,6.142197,0,14.850679,3.820197,6.444996,8.622026,-1.48130,0.11293,3.27707
0.021,0.000000,5.604437,0.089745,0.000000,0,0,12.061197,8.844751,0,6.139190,0,14.858304,3.825017,6.445215,8.612601,-1.48297,0.11031,3.27722
0.022,0.000000,5.603946,0.082250,0.000000,0,0,12.050572,8.894720,0,6.136350,0,14.864072,3.830065,6.445522,8.603288,-1.47785,0.10108,3.27653
0.023,0.000000,5.603590,0.074755,0.000000,0,0,12.039948,8.944688,0,6.133510,0,14.869840,3.835112,6.445830,8.593975,-1.47623,0.10119,3.27606
0.024,0.000000,5.603431,0.067259,0.000000,0,0,12.029323,8.994657,0,6.130670,0,14.875607,3.840159,6.446138,8.584661,-1.48127,0.11380,3.27606
0.025,0.000000,5.603262,0.061508,0.000000,0,0,12.018798,9.045134,0,6.127860,0,14.880256,3.845921,6.446322,8.575273,-1.47919,0.10104,3.27623
0.026,0.000000,5.603080,0.059430,0.000000,0,0,12.008485,9.096681,0,6.125114,1,14.882545,3.853188,6.446249,8.565722,-1.48122,0.08103,3.27676
0.027,1.268970,5.602970,0.057351,0.000000,0,0,11.998172,9.148229,1,6.122368,0,14.884836,3.860456,6.446175,8.556172,-1.48038,0.11172,3.27706
0.028,4.409985,5.602968,0.055272,0.000000,0,0,11.987859,9.199776,1,6.119622,0,14.887126,3.867723,6.446102,8.546622,-1.47934,0.10404,3.27683
0.029,6.281395,5.603154,0.058014,0.000000,0,0,11.977612,9.251193,1,6.116882,0,14.888633,3.875510,6.445875,8.536906,-1.47795,0.07792,3.27677
0.030,6.279825,5.603619,0.070906,0.000000,0,0,11.967502,9.302338,1,6.114155,0,14.888492,3.884392,6.445326,8.526838,-1.47939,0.10582,3.27707
0.031,6.278204,5.604245,0.083798,0.000000,0,0,11.957392,9.353481,1,6.111429,0,14.888350,3.893274,6.444778,8.516770,-1.47996,0.10182,3.27723
0.032,6.276510,5.605110,0.096690,0.000000,0,0,11.947282,9.404625,1,6.108703,0,14.888209,3.902156,6.444229,8.506702,-1.48130,0.08458,3.27708
0.033,6.274769,5.606082,0.113564,0.000000,0,0,11.937200,9.455119,1,6.106039,0,14.886606,3.911405,6.443521,8.496631,-1.47951,0.11155,3.27693
0.034,6.272958,5.607214,0.138821,0.000000,0,0,11.927175,9.504245,1,6.103506,0,14.881924,3.921425,6.442475,8.486552,-1.47994,0.10319,3.27678
0.035,6.271164,5.608469,0.164079,0.000000,0,0,11.917150,9.553370,1,6.100973,0,14.877241,3.931445,6.441430,8.476474,-1.47980,0.08649,3.27679
0.036,6.269393,5.609907,0.189336,0.000000,0,0,11.907124,9.602497,1,6.098440,0,14.872559,3.941466,6.440385,8.466394,-1.48094,0.11000,3.27717
0.037,6.267696,5.611491,0.219268,0.000000,0,0,11.897113,9.651270,1,6.096252,0,14.866994,3.952007,6.439154,8.456333,-1.47672,0.10619,3.27744
0.038,6.266109,5.613292,0.259045,0.000000,0,0,11.887130,9.699299,1,6.094791,0,14.859573,3.963647,6.437530,8.446309,-1.47723,0.08898,3.27744
0.039,6.264555,5.615218,0.298821,0.000000,0,0,11.877148,9.747328,1,6.093329,0,14.852152,3.975286,6.435906,8.436284,-1.48137,0.11027,3.27746
0.040,6.263051,5.617325,0.338597,0.000000,0,0,11.867166,9.795357,1,6.091867,0,14.844731,3.986926,6.434282,8.426260,-1.47943,0.10653,3.27754
0.041,6.261534,5.619522,0.379765,0.000000,0,0,11.856997,9.842832,1,6.090602,0,14.836401,3.998695,6.432517,8.415936,-1.47974,0.08842,3.27740
0.042,6.260001,5.621849,0.423862,0.000000,0,0,11.846437,9.889139,1,6.089751,0,14.826156,4.010735,6.430454,8.404980,-1.47965,0.10679,3.27679
0.043,6.258525,5.624239,0.467960,0.000000,0,0,11.835878,9.935447,1,6.088899,0,14.815910,4.022774,6.428391,8.394024,-1.48188,0.10474,3.27653
0.044,6.257132,5.626725,0.512057,0.000000,0,0,11.825319,9.981754,1,6.088047,0,14.805665,4.034814,6.426328,8.383068,-1.47570,0.09250,3.27707
0.045,6.255866,5.629234,0.552635,0.000000,0,0,11.814903,10.027445,1,6.087412,0,14.794842,4.046656,6.424354,8.372122,-1.48040,0.11264,3.27736
0.046,6.254787,5.631777,0.585803,0.000000,0,0,11.804789,10.071837,1,6.087234,0,14.782803,4.058080,6.422565,8.361197,-1.48184,0.10988,3.27713
0.047,6.253780,5.634219,0.618970,0.000000,0,0,11.794673,10.116231,1,6.087057,0,14.770763,4.069505,6.420777,8.350273,-1.47986,0.09631,3.27691
0.048,6.252878,5.636512,0.652138,0.000000,0,0,11.784558,10.160624,1,6.086879,0,14.758724,4.080929,6.418989,8.339349,-1.48083,0.11013,3.27668
0.049,6.251972,5.638566,0.677120,0.000000,0,0,11.774641,10.203918,1,6.086707,0,14.746195,4.091819,6.417243,8.328318,-1.47881,0.10981,3.27664
0.050,6.251060,5.640269,0.684869,0.000000,0,0,11.765139,10.244902,1,6.086548,0,14.732635,4.101585,6.415585,8.317059,-1.48026,0.10060,3.27702
0.051,6.250151,5.641641,0.692617,0.000000,0,0,11.755637,10.285884,1,6.086390,0,14.719074,4.111351,6.413927,8.305799,-1.48138,0.11403,3.27716
0.052,6.249246,5.642523,0.700366,0.000000,0,0,11.746135,10.326867,1,6.086231,0,14.705514,4.121118,6.412269,8.294540,-1.47891,0.11208,3.27678
0.053,6.248358,5.643003,0.696123,0.000000,0,0,11.736669,10.366107,1,6.086074,0,14.691904,4.130287,6.410612,8.283293,-1.47734,0.09477,3.27657
0.054,6.247497,5.642888,0.666631,0.000000,0,0,11.727277,10.401678,1,6.085919,0,14.678186,4.138199,6.408956,8.272066,-1.47947,0.10426,3.27672
0.055,6.246603,5.642337,0.637139,0.000000,0,0,11.717885,10.437248,1,6.085765,0,14.664470,4.146111,6.407300,8.260840,-1.48080,0.11620,3.27678
0.056,6.245660,5.641144,0.607648,0.000000,0,0,11.708493,10.472819,1,6.085611,0,14.650752,4.154022,6.405643,8.249614,-1.47960,0.09132,3.27662
0.057,6.244638,5.639516,0.564614,0.000000,0,0,11.699457,10.506426,1,6.085216,0,14.636766,4.161134,6.404045,8.238184,-1.48085,0.09718,3.27669
0.058,6.243496,5.637247,0.493066,0.000000,0,0,11.691170,10.535896,1,6.084313,0,14.622214,4.166564,6.402568,8.226326,-1.47899,0.11588,3.27722
0.059,6.242319,5.634649,0.421518,0.000000,0,0,11.682883,10.565367,1,6.083410,0,14.607662,4.171993,6.401091,8.214468,-1.47886,0.09261,3.27742
0.060,6.241087,5.631568,0.349970,0.000000,0,0,11.674596,10.594837,1,6.082508,0,14.593110,4.177422,6.399614,8.202609,-1.47820,0.08673,3.27689
0.061,6.239873,5.628251,0.270035,0.000000,0,0,11.666485,10.622666,1,6.081610,0,14.578730,4.181895,6.398125,8.190564,-1.48221,0.12070,3.27671
0.062,6.238684,5.624587,0.172440,0.000000,0,0,11.658741,10.647037,1,6.080724,0,14.564712,4.184354,6.396610,8.178123,-1.48087,0.09480,3.27732
0.063,6.237487,5.620582,0.074844,0.000000,0,0,11.650998,10.671408,1,6.079837,0,14.550694,4.186814,6.395096,8.165684,-1.47981,0.08963,3.27752
0.064,6.236277,5.616077,-0.022751,0.000000,0,0,11.643254,10.695778,1,6.078951,0,14.536675,4.189273,6.393581,8.153243,-1.48083,0.12042,3.27684
0.065,6.235026,5.611133,-0.127939,0.000000,0,0,11.636374,10.718464,1,6.078120,0,14.522723,4.191504,6.391934,8.140855,-1.47921,0.10098,3.27642
0.066,6.233714,5.605538,-0.249115,0.000000,0,0,11.631309,10.737601,1,6.077407,0,14.508910,4.193254,6.390009,8.128575,-1.47889,0.09757,3.27657
0.067,6.232396,5.599663,-0.370291,0.000000,0,0,11.626244,10.756740,1,6.076694,0,14.495097,4.195003,6.388083,8.116295,-1.47997,0.11235,3.27672
0.068,6.231070,5.593375,-0.491468,0.000000,0,0,11.621180,10.775877,1,6.075980,0,14.481283,4.196753,6.386158,8.104015,-1.47807,0.11497,3.27687
0.069,6.229785,5.587033,-0.609334,0.000000,0,0,11.618264,10.793060,1,6.075193,0,14.467466,4.198308,6.384413,8.091811,-1.47925,0.10213,3.27691
0.070,6.228560,5.580611,-0.720231,0.000000,0,0,11.619875,10.806128,1,6.074249,0,14.453642,4.199458,6.383048,8.079765,-1.47781,0.09124,3.27668
0.071,6.227387,5.574320,-0.831128,0.000000,0,0,11.621486,10.819194,1,6.073305,0,14.439817,4.200607,6.381682,8.067719,-1.48242,0.11508,3.27647
0.072,6.226293,5.568225,-0.942025,0.000000,0,0,11.623096,10.832261,1,6.072361,0,14.425992,4.201756,6.380317,8.055674,-1.48011,0.11652,3.27632
0.073,6.225247,5.562397,-1.045219,0.000000,0,0,11.626933,10.843849,1,6.071424,0,14.412195,4.202900,6.379083,8.043832,-1.48026,0.09224,3.27624
0.074,6.224276,5.556966,-1.132195,0.000000,0,0,11.635458,10.852324,1,6.070499,0,14.398457,4.204034,6.378129,8.032422,-1.47904,0.08933,3.27631
0.075,6.223329,5.551767,-1.219170,0.000000,0,0,11.643983,10.860799,1,6.069576,0,14.384718,4.205168,6.377174,8.021011,-1.47790,0.12449,3.27627
0.076,6.222417,5.546912,-1.306146,0.000000,0,0,11.652508,10.869274,1,6.068652,0,14.370978,4.206302,6.376220,8.009602,-1.47799,0.10451,3.27597
0.077,6.221515,5.542232,-1.379990,0.000000,0,0,11.662497,10.876130,1,6.067695,0,14.357294,4.207229,6.375398,7.998478,-1.47879,0.09037,3.27597
0.078,6.220628,5.537812,-1.426183,0.000000,0,0,11.675569,10.879577,1,6.066668,0,14.343724,4.207721,6.374856,7.987957,-1.47817,0.12153,3.27666
0.079,6.219818,5.533638,-1.472377,0.000000,0,0,11.688640,10.883024,1,6.065641,0,14.330154,4.208212,6.374313,7.977437,-1.47869,0.11094,3.27706
0.080,6.219120,5.529826,-1.518570,0.000000,0,0,11.701712,10.886471,1,6.064615,0,14.316584,4.208704,6.373771,7.966917,-1.48015,0.09302,3.27683
0.081,6.218566,5.526317,-1.558727,0.000000,0,0,11.716709,10.888353,1,6.063604,0,14.303032,4.209349,6.373592,7.956874,-1.48229,0.12013,3.27682
0.082,6.218224,5.523253,-1.586173,0.000000,0,0,11.735762,10.886939,1,6.062626,0,14.289518,4.210318,6.374177,7.947839,-1.47623,0.11579,3.27727
0.083,6.217990,5.520331,-1.613618,0.000000,0,0,11.754814,10.885526,1,6.061647,0,14.276004,4.211287,6.374763,7.938804,-1.47936,0.09471,3.27737
0.084,6.217918,5.517616,-1.641063,0.000000,0,0,11.773868,10.884112,1,6.060669,0,14.262490,4.212256,6.375349,7.929768,-1.48007,0.11547,3.27669
0.085,6.217906,5.514848,-1.669051,0.000000,0,0,11.795179,10.881449,1,6.059673,0,14.249044,4.213001,6.376193,7.921513,-1.48105,0.11744,3.27617
0.086,6.217982,5.512003,-1.698180,0.000000,0,0,11.821250,10.876153,1,6.058640,0,14.235744,4.213273,6.377581,7.914898,-1.48066,0.09079,3.27601
0.087,6.218133,5.509052,-1.727310,0.000000,0,0,11.847321,10.870858,1,6.057607,0,14.222445,4.213544,6.378969,7.908284,-1.47862,0.10862,3.27593
0.088,6.218397,5.505944,-1.756439,0.000000,0,0,11.873391,10.865562,1,6.056574,0,14.209145,4.213816,6.380357,7.901670,-1.47516,0.11774,3.27601
0.089,6.218753,5.502682,-1.793381,0.000000,0,0,11.901429,10.858986,1,6.055611,0,14.196129,4.213837,6.381904,7.896101,-1.48085,0.08874,3.27618
0.090,6.219244,5.499194,-1.846775,0.000000,0,0,11.933612,10.849711,1,6.054794,0,14.183714,4.213332,6.383782,7.892732,-1.47924,0.11311,3.27656
0.091,6.219766,5.495351,-1.900168,0.000000,0,0,11.965794,10.840437,1,6.053978,0,14.171298,4.212827,6.385661,7.889363,-1.47781,0.11741,3.27680
0.092,6.220331,5.490987,-1.953561,0.000000,0,0,11.997976,10.831162,1,6.053162,0,14.158883,4.212322,6.387540,7.885993,-1.47853,0.08949,3.27672
0.093,6.220874,5.486127,-2.014220,0.000000,0,0,12.031983,10.821379,1,6.052383,0,14.146505,4.211762,6.389432,7.883830,-1.47843,0.11146,3.27672
0.094,6.221384,5.480534,-2.090176,0.000000,0,0,12.069834,10.810524,1,6.051684,0,14.134208,4.211088,6.391351,7.884202,-1.48092,0.11145,3.27687
0.095,6.221969,5.474755,-2.166132,0.000000,0,0,12.107684,10.799668,1,6.050984,0,14.121910,4.210414,6.393270,7.884575,-1.47966,0.08835,3.27705
0.096,6.222662,5.468700,-2.242088,0.000000,0,0,12.145535,10.788814,1,6.050284,0,14.109613,4.209740,6.395190,7.884949,-1.47994,0.10436,3.27728
0.097,4.966014,5.462802,-2.316663,0.000000,0,0,12.185690,10.778083,1,6.049572,0,14.097351,4.209180,6.397745,7.886827,-1.47982,0.10534,3.27732
0.098,1.854477,5.457136,-2.388327,0.000000,0,0,12.230695,10.767614,1,6.048837,1,14.085162,4.208861,6.401640,7.891873,-1.47837,0.08950,3.27693
0.099,0.000000,5.451550,-2.459992,0.000000,0,0,12.275700,10.757146,0,6.048102,0,14.072973,4.208542,6.405535,7.896920,-1.47950,0.10173,3.27674
0.100,0.000000,5.446083,-2.531657,0.000000,0,0,12.320704,10.746677,0,6.047367,0,14.060784,4.208223,6.409431,7.901966,-1.47789,0.10197,3.27697
0.101,0.000000,5.440594,-2.593416,0.000000,0,0,12.367747,10.736212,0,6.046722,0,14.048717,4.208164,6.414290,7.908865,-1.48071,0.08997,3.27715
0.102,0.000000,5.435073,-2.634320,0.000000,0,0,12.419084,10.725755,0,6.046271,0,14.036904,4.208654,6.421181,7.919664,-1.47979,0.10172,3.27723
0.103,0.000000,5.429862,-2.675224,0.000000,0,0,12.470420,10.715298,0,6.045820,0,14.025093,4.209144,6.428071,7.930463,-1.47885,0.10056,3.27726
0.104,0.000000,5.425108,-2.716127,0.000000,0,0,12.521755,10.704841,0,6.045369,0,14.013281,4.209634,6.434962,7.941263,-1.47772,0.08928,3.27718
0.105,0.000000,5.421016,-2.739960,0.000000,0,0,12.574944,10.694177,0,6.044999,0,14.001551,4.210130,6.442801,7.954572,-1.47935,0.10283,3.27718
0.106,0.000000,5.417901,-2.727848,0.000000,0,0,12.632034,10.683077,0,6.044803,0,13.989993,4.210638,6.452634,7.973167,-1.47824,0.10461,3.27733
0.107,0.000000,5.415347,-2.715736,0.000000,0,0,12.689124,10.671977,0,6.044607,0,13.978435,4.211146,6.462467,7.991762,-1.48111,0.08921,3.27746
0.108,0.000000,5.413620,-2.703624,0.000000,0,0,12.746214,10.660877,0,6.044410,0,13.966876,4.211654,6.472301,8.010357,-1.47803,0.08759,3.27754
0.109,0.000000,5.412264,-2.678692,0.000000,0,0,12.803824,10.649588,0,6.044194,0,13.955113,4.212030,6.482983,8.031250,-1.47820,0.10537,3.27744
0.110,0.000000,5.411458,-2.626769,0.000000,0,0,12.862534,10.637897,0,6.043936,0,13.942919,4.212127,6.495453,8.056981,-1.48035,0.09244,3.27699
0.111,0.000000,5.411020,-2.574846,0.000000,0,0,12.921242,10.626206,0,6.043678,0,13.930724,4.212224,6.507923,8.082711,-1.48228,0.08573,3.27674
0.112,0.000000,5.411124,-2.522923,0.000000,0,0,12.979950,10.614516,0,6.043420,0,13.918530,4.212321,6.520393,8.108442,-1.47854,0.10940,3.27697
0.113,0.000000,5.411597,-2.463104,0.000000,0,0,13.037735,10.602971,0,6.043272,0,13.906485,4.212335,6.533116,8.136250,-1.47971,0.09809,3.27703
0.114,0.000000,5.412615,-2.386662,0.000000,0,0,13.093576,10.591732,0,6.043355,0,13.894754,4.212171,6.546369,8.168427,-1.47917,0.08729,3.27673
0.115,0.000000,5.413797,-2.310219,0.000000,0,0,13.149418,10.580492,0,6.043437,0,13.883024,4.212008,6.559622,8.200605,-1.47585,0.11259,3.27654
0.116,0.000000,5.415223,-2.233776,0.000000,0,0,13.205259,10.569253,0,6.043520,0,13.871294,4.211844,6.572875,8.232783,-1.48051,0.11266,3.27662
0.117,0.000000,5.416586,-2.159672,0.000000,0,0,13.260044,10.557696,0,6.043597,0,13.859712,4.211751,6.585703,8.266450,-1.48106,0.09111,3.27672
0.118,0.000000,5.417858,-2.090493,0.000000,0,0,13.312602,10.545471,0,6.043661,0,13.848441,4.211806,6.597635,8.303248,-1.48021,0.10255,3.27687
0.119,0.000000,5.419010,-2.021314,0.000000,0,0,13.365160,10.533247,0,6.043725,0,13.837171,4.211862,6.609566,8.340048,-1.48461,0.11903,3.27691
0.120,0.000000,5.419986,-1.952136,0.000000,0,0,13.417718,10.521023,0,6.043788,0,13.825900,4.211917,6.621497,8.376846,-1.48004,0.09247,3.27668
0.121,0.000000,5.420824,-1.892596,0.000000,0,0,13.469733,10.508866,0,6.044005,0,13.814714,4.212174,6.633014,8.414847,-1.48027,0.08607,3.27666
0.122,0.000000,5.421460,-1.853351,0.000000,0,0,13.520609,10.496854,0,6.044544,0,13.803704,4.212856,6.643658,8.455379,-1.47745,0.12082,3.27712
0.123,0.000000,5.421911,-1.814106,0.000000,0,0,13.571484,10.484841,0,6.045083,0,13.792694,4.213537,6.654303,8.495911,-1.47862,0.10242,3.27739
0.124,0.000000,5.422087,-1.774862,0.000000,0,0,13.622358,10.472828,0,6.045622,0,13.781684,4.214219,6.664947,8.536443,-1.47860,0.09469,3.27723
0.125,0.000000,5.422051,-1.740256,0.000000,0,0,13.671989,10.460782,0,6.046133,0,13.770531,4.214955,6.675471,8.577815,-1.48069,0.10280,3.27711
0.126,0.000000,5.421701,-1.715418,0.000000,0,0,13.719001,10.448666,0,6.046584,0,13.759076,4.215805,6.685744,8.620957,-1.47952,0.10602,3.27703
0.127,0.000000,5.421247,-1.690581,0.000000,0,0,13.766012,10.436549,0,6.047035,0,13.747621,4.216655,6.696016,8.664101,-1.47817,0.10085,3.27693
0.128,0.000000,5.420638,-1.665743,0.000000,0,0,13.813024,10.424433,0,6.047486,0,13.736166,4.217505,6.706289,8.707243,-1.47879,0.09329,3.27678
0.129,0.000000,5.420047,-1.641650,0.000000,0,0,13.858635,10.412291,0,6.047894,0,13.724752,4.218475,6.716242,8.751254,-1.47966,0.10608,3.27670
0.130,0.000000,5.419483,-1.619127,0.000000,0,0,13.901299,10.400095,0,6.048209,0,13.713428,4.219698,6.725523,8.797093,-1.47989,0.11186,3.27677
0.131,0.000000,5.418949,-1.596604,0.000000,0,0,13.943962,10.387899,0,6.048524,0,13.702103,4.220920,6.734805,8.842932,-1.47870,0.10021,3.27682
0.132,0.000000,5.418458,-1.574081,0.000000,0,0,13.986626,10.375704,0,6.048839,0,13.690777,4.222142,6.744087,8.888771,-1.47954,0.10822,3.27682
0.133,0.000000,5.418034,-1.543596,0.000000,0,0,14.027669,10.363428,0,6.049109,0,13.679163,4.223376,6.753098,8.934680,-1.47936,0.12058,3.27682
0.134,0.000000,5.417707,-1.496347,0.000000,0,0,14.065300,10.350985,0,6.049285,0,13.666941,4.224636,6.761543,8.980737,-1.47812,0.09726,3.27682
0.135,0.000000,5.417732,-1.449098,0.000000,0,0,14.102931,10.338541,0,6.049461,0,13.654718,4.225895,6.769987,9.026793,-1.48021,0.09533,3.27678
0.136,0.000000,5.418276,-1.401849,0.000000,0,0,14.140563,10.326097,0,6.049638,0,13.642495,4.227155,6.778431,9.072850,-1.48134,0.12254,3.27662
0.137,0.000000,5.419415,-1.345568,0.000000,0,0,14.176587,10.313737,0,6.049835,0,13.630505,4.228532,6.786722,9.119044,-1.47902,0.10406,3.27654
0.138,0.000000,5.421432,-1.270270,0.000000,0,0,14.209229,10.301552,0,6.050076,0,13.619001,4.230158,6.794687,9.165527,-1.47936,0.09845,3.27662
0.139,0.000000,5.423779,-1.194972,0.000000,0,0,14.241872,10.289368,0,6.050318,0,13.607499,4.231783,6.802652,9.212009,-1.46971,0.12605,3.27677
0.140,0.000000,5.426610,-1.119674,0.000000,0,0,14.274514,10.277183,0,6.050560,0,13.595996,4.233409,6.810617,9.258492,-1.47994,0.11271,3.27707
0.141,0.000000,5.429448,-1.041078,0.000000,0,0,14.305339,10.264887,0,6.050747,0,13.584542,4.235091,6.817921,9.304912,-1.48055,0.09627,3.27719
0.142,0.000000,5.432297,-0.955538,0.000000,0,0,14.332339,10.252356,0,6.050820,0,13.573193,4.236893,6.823833,9.351199,-1.48021,0.11482,3.27688
0.143,0.000000,5.435236,-0.869998,0.000000,0,0,14.359340,10.239823,0,6.050894,0,13.561842,4.238694,6.829746,9.397488,-1.47971,0.12014,3.27665
0.144,0.000000,5.438307,-0.784458,0.000000,0,0,14.386340,10.227292,0,6.050967,0,13.550492,4.240496,6.835658,9.443775,-1.47173,0.09421,3.27657
0.145,0.000000,5.441579,-0.700251,0.000000,0,0,14.411693,10.214771,0,6.051108,0,13.538976,4.242297,6.840599,9.489959,-1.47936,0.08155,3.27659
0.146,0.000000,5.445148,-0.618851,0.000000,0,0,14.433577,10.202272,0,6.051390,0,13.527107,4.244098,6.843493,9.535921,-1.47946,0.11755,3.27682
0.147,0.000000,5.448632,-0.537450,0.000000,0,0,14.455461,10.189774,0,6.051673,0,13.515239,4.245898,6.846388,9.581883,-1.47936,0.10683,3.27698
0.148,0.000000,5.451993,-0.456050,0.000000,0,0,14.477345,10.177275,0,6.051955,0,13.503370,4.247699,6.849282,9.627846,-1.48098,0.08486,3.27698
0.149,0.000000,5.454980,-0.383448,0.000000,0,0,14.498286,10.164815,0,6.052085,0,13.491444,4.249588,6.851208,9.672928,-1.47497,0.11711,3.27707
0.150,0.000000,5.457417,-0.329369,0.000000,0,0,14.517244,10.152437,0,6.051892,0,13.479397,4.251662,6.851094,9.716157,-1.47980,0.11628,3.27738
0.151,0.000000,5.459677,-0.275290,0.000000,0,0,14.536202,10.140059,0,6.051700,0,13.467350,4.253736,6.850980,9.759387,-1.48015,0.08295,3.27756
0.152,0.000000,5.461677,-0.221211,0.000000,0,0,14.555161,10.127682,0,6.051507,0,13.455303,4.255811,6.850866,9.802616,-1.47900,0.08340,3.27749
0.153,0.000000,5.463753,-0.170204,0.000000,0,0,14.573756,10.115156,0,6.051280,0,13.443428,4.257947,6.849914,9.845487,-1.48167,0.11717,3.27746
0.154,0.000000,5.465944,-0.125665,0.000000,0,0,14.591588,10.102322,0,6.050980,0,13.431914,4.260216,6.847195,9.887603,-1.47831,0.08822,3.27754
0.155,0.000000,5.468108,-0.081125,0.000000,0,0,14.609421,10.089486,0,6.050680,0,13.420400,4.262486,6.844477,9.929719,-1.47834,0.08001,3.27744
0.156,0.000000,5.470230,-0.036585,0.000000,0,0,14.627253,10.076652,0,6.050380,0,13.408885,4.264754,6.841759,9.971835,-1.47972,0.11180,3.27699
0.157,0.000000,5.472176,0.004531,0.000000,0,0,14.644981,10.064005,0,6.049970,0,13.397246,4.266947,6.838978,10.013994,-1.47994,0.09885,3.27677
0.158,0.000000,5.473863,0.038441,0.000000,0,0,14.662493,10.051757,0,6.049327,0,13.385345,4.268981,6.836063,10.056242,-1.47987,0.08750,3.27707
0.159,0.000000,5.475492,0.072352,0.000000,0,0,14.680003,10.039508,0,6.048685,0,13.373443,4.271013,6.833149,10.098490,-1.48047,0.10333,3.27719
0.160,0.000000,5.477034,0.106262,0.000000,0,0,14.697514,10.027259,0,6.048042,0,13.361541,4.273046,6.830235,10.140738,-1.47874,0.09986,3.27688
0.161,0.000000,5.478678,0.142072,0.000000,0,0,14.714919,10.015191,0,6.047465,0,13.349454,4.274845,6.827932,10.182791,-1.47764,0.08930,3.27672
0.162,0.000000,5.480472,0.181883,0.000000,0,0,14.732104,10.003505,0,6.047023,0,13.336978,4.276149,6.826919,10.224431,-1.47741,0.09544,3.27687
0.163,0.000000,5.482380,0.221694,0.000000,0,0,14.749290,9.991818,0,6.046582,0,13.324501,4.277453,6.825905,10.266071,-1.48081,0.10303,3.27698
0.164,0.000000,5.484458,0.261505,0.000000,0,0,14.766475,9.980132,0,6.046141,0,13.312024,4.278758,6.824891,10.307712,-1.47863,0.09050,3.27698
