"Time","v3 L COP","67 LDS cle","66 RDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","m4 LDS cle","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,0,0,0.000000,4.638420,6.538742,4.319353,3.687338,10.785465,5.186579,3.143638,6.357060,0,12.894078,5.624134,6.174910,0.74496,0.11710,3.27690
0.001,0.000000,0,0,0.000000,4.653862,6.714971,4.326072,3.689611,10.777601,5.200245,3.148557,6.352481,0,12.920954,5.624806,6.165655,0.77756,0.10847,3.27676
0.002,0.000000,0,0,0.000000,4.669606,6.891199,4.332791,3.691884,10.769737,5.213912,3.153476,6.347901,0,12.947829,5.625480,6.156400,0.80933,0.09282,3.27691
0.003,0.000000,0,0,0.000000,4.685383,7.066876,4.339807,3.694256,10.762478,5.227190,3.159237,6.344402,0,12.975319,5.626300,6.146639,0.83435,0.10627,3.27706
0.004,0.000000,0,0,0.000000,4.701177,7.242151,4.347040,3.696700,10.755659,5.240188,3.165613,6.341692,0,13.003258,5.627228,6.136510,0.85382,0.12181,3.27722
0.005,0.000000,0,0,0.000000,4.716984,7.417427,4.354274,3.699144,10.748841,5.253184,3.171989,6.338983,0,13.031197,5.628156,6.126381,0.87531,0.10595,3.27728
0.006,0.000000,0,0,0.000000,4.732798,7.592701,4.361507,3.701588,10.742023,5.266181,3.178365,6.336273,0,13.059135,5.629085,6.116252,0.89545,0.08056,3.27728
0.007,0.000000,0,0,0.000000,4.748687,7.754843,4.369378,3.704037,10.735239,5.278481,3.185758,6.335165,0,13.085917,5.630202,6.105961,0.91068,0.09363,3.27724
0.008,0.000000,0,0,0.000000,4.764615,7.907396,4.377713,3.706491,10.728479,5.290273,3.193893,6.335226,0,13.111852,5.631459,6.095552,0.94705,0.11084,3.27716
0.009,0.000000,0,0,0.000000,4.780382,8.059950,4.386048,3.708944,10.721719,5.302065,3.202028,6.335288,0,13.137787,5.632716,6.085143,0.97757,0.09207,3.27713
0.010,0.000000,0,0,0.000000,4.796065,8.212502,4.394383,3.711397,10.714959,5.313857,3.210163,6.335349,0,13.163722,5.633973,6.074733,0.99472,0.07352,3.27713
0.011,0.000000,0,0,0.000000,4.811340,8.348792,4.402939,3.714228,10.707612,5.324954,3.219162,6.339366,0,13.187567,5.635436,6.064101,1.01517,0.08554,3.27696
0.012,0.000000,0,0,0.000000,4.826403,8.473207,4.411656,3.717335,10.699835,5.335544,3.228790,6.346272,0,13.209886,5.637049,6.053307,1.03342,0.11242,3.27665
0.013,0.000000,0,0,0.000000,4.841146,8.597621,4.420373,3.720442,10.692059,5.346134,3.238419,6.353178,0,13.232204,5.638663,6.042512,1.05063,0.09993,3.27626
0.014,0.000000,0,0,0.000000,4.855725,8.722036,4.429090,3.723549,10.684281,5.356724,3.248048,6.360083,0,13.254523,5.640277,6.031718,1.06723,0.07541,3.27580
0.015,0.000000,0,0,0.000000,4.870131,8.837143,4.437894,3.726801,10.676108,5.366376,3.258976,6.372734,0,13.275007,5.642351,6.021120,1.08646,0.09537,3.27591
0.016,0.000000,0,0,0.000000,4.884447,8.945455,4.446761,3.730159,10.667645,5.375344,3.270853,6.389579,0,13.294153,5.644762,6.010665,1.11447,0.12072,3.27644
0.017,0.000000,0,0,0.000000,4.898577,9.053766,4.455628,3.733517,10.659182,5.384312,3.282729,6.406424,0,13.313298,5.647172,6.000211,1.13852,0.10402,3.27672
0.018,0.000000,0,0,0.000000,4.912611,9.162077,4.464496,3.736876,10.650718,5.393279,3.294605,6.423269,0,13.332443,5.649583,5.989757,1.15414,0.08998,3.27679
0.019,0.000000,0,0,0.000000,4.926463,9.262109,4.473581,3.739830,10.642140,5.401170,3.308717,6.447589,0,13.349126,5.652147,5.979393,1.17160,0.10122,3.27713
0.020,0.000000,0,0,0.000000,4.940219,9.356095,4.482827,3.742488,10.633480,5.408276,3.324459,6.477367,0,13.364011,5.654823,5.969095,1.18750,0.11317,3.27766
0.021,0.000000,0,0,0.000000,4.954079,9.450083,4.492073,3.745147,10.624820,5.415382,3.340202,6.507145,0,13.378896,5.657500,5.958798,1.20203,0.08982,3.27737
0.022,0.000000,0,0,0.000000,4.967993,9.544069,4.501319,3.747805,10.616158,5.422487,3.355945,6.536923,0,13.393781,5.660176,5.948500,1.21817,0.08583,3.27646
0.023,0.000000,0,0,0.000000,4.982218,9.631850,4.511086,3.750391,10.607230,5.428787,3.372011,6.573627,0,13.406149,5.663019,5.938187,1.24121,0.10409,3.27611
0.024,0.000000,0,0,0.000000,4.996604,9.715100,4.521232,3.752925,10.598104,5.434499,3.388314,6.615387,0,13.416677,5.665984,5.927861,1.25876,0.09747,3.27618
0.025,0.000000,0,0,0.000000,5.010786,9.798351,4.531378,3.755458,10.588980,5.440210,3.404617,6.657147,0,13.427207,5.668949,5.917535,1.27332,0.09208,3.27635
0.026,0.000000,0,0,0.000000,5.024862,9.881601,4.541524,3.757992,10.579855,5.445921,3.420920,6.698908,0,13.437737,5.671914,5.907209,1.29102,0.10217,3.27657
0.027,0.000000,0,0,0.000000,5.038126,9.940428,4.551640,3.760499,10.570666,5.450232,3.436840,6.746830,0,13.445253,5.674790,5.897059,1.30069,0.11441,3.27685
0.028,0.000000,0,0,0.000000,5.050970,9.981423,4.561732,3.762989,10.561433,5.453518,3.452482,6.799250,0,13.450570,5.677602,5.887037,1.31143,0.10540,3.27715
0.029,1.839007,0,0,0.000000,5.062903,10.022419,4.571825,3.765478,10.552198,5.456805,3.468123,6.851670,0,13.455888,5.680415,5.877016,1.32416,0.09807,3.27698
0.030,4.625381,1,0,0.000000,5.074366,10.063415,4.581917,3.767967,10.542964,5.460091,3.483764,6.904090,1,13.461205,5.683227,5.866993,1.33737,0.11258,3.27644
0.031,5.574178,1,0,0.000000,5.084970,10.072965,4.592067,3.770454,10.533579,5.462183,3.500036,6.962309,1,13.463951,5.686005,5.856741,1.35233,0.11127,3.27643
0.032,5.576344,1,0,0.000000,5.095133,10.059556,4.602259,3.772938,10.524083,5.463400,3.516769,7.024761,1,13.464820,5.688757,5.846321,1.36780,0.09375,3.27681
0.033,5.578289,1,0,0.000000,5.104531,10.046147,4.612451,3.775423,10.514587,5.464619,3.533502,7.087213,1,13.465690,5.691510,5.835900,1.37827,0.09288,3.27680
0.034,5.580122,1,0,0.000000,5.113536,10.032739,4.622643,3.777907,10.505092,5.465837,3.550236,7.149664,1,13.466558,5.694263,5.825480,1.38748,0.09835,3.27650
0.035,5.581872,1,0,0.000000,5.121835,9.987933,4.633037,3.781127,10.496237,5.466631,3.566461,7.214954,1,13.464919,5.697030,5.814926,1.39600,0.09804,3.27637
0.036,5.583579,1,0,0.000000,5.129771,9.920205,4.643579,3.784884,10.487849,5.467117,3.582317,7.282316,1,13.461448,5.699807,5.804276,1.40454,0.08464,3.27637
0.037,5.585193,1,0,0.000000,5.136846,9.852477,4.654120,3.788640,10.479463,5.467602,3.598172,7.349678,1,13.457977,5.702583,5.793626,1.40692,0.07982,3.27650
0.038,5.586759,1,0,0.000000,5.143476,9.784749,4.664662,3.792397,10.471075,5.468087,3.614028,7.417040,1,13.454506,5.705360,5.782976,1.41998,0.09773,3.27673
0.039,5.588204,1,0,0.000000,5.149114,9.697356,4.674598,3.796468,10.463671,5.468144,3.629035,7.486645,1,13.448104,5.708244,5.772438,1.43109,0.10422,3.27691
0.040,5.589588,1,0,0.000000,5.154240,9.595606,4.684091,3.800769,10.456985,5.467889,3.643423,7.557888,1,13.439561,5.711207,5.761981,1.44244,0.09483,3.27706
0.041,5.590935,1,0,0.000000,5.158623,9.493855,4.693584,3.805070,10.450297,5.467634,3.657812,7.629131,1,13.431019,5.714170,5.751524,1.44788,0.09128,3.27713
0.042,5.592264,1,0,0.000000,5.162624,9.392105,4.703078,3.809371,10.443611,5.467379,3.672200,7.700374,1,13.422477,5.717133,5.741068,1.45419,0.09940,3.27713
0.043,5.593659,1,0,0.000000,5.166239,9.285089,4.712174,3.815478,10.438028,5.467097,3.685292,7.771627,1,13.412542,5.720314,5.730808,1.45950,0.11723,3.27696
0.044,5.595089,1,0,0.000000,5.169655,9.174227,4.720980,3.822903,10.433250,5.466796,3.697438,7.842887,1,13.401591,5.723655,5.720693,1.46262,0.10716,3.27665
0.045,5.596630,1,0,0.000000,5.173032,9.063365,4.729786,3.830329,10.428473,5.466496,3.709585,7.914146,1,13.390640,5.726996,5.710577,1.46783,0.09369,3.27665
0.046,5.598227,1,0,0.000000,5.176389,8.952502,4.738592,3.837754,10.423696,5.466195,3.721731,7.985406,1,13.379689,5.730338,5.700462,1.47076,0.09847,3.27688
0.047,5.599916,1,0,0.000000,5.179988,8.847068,4.747441,3.846578,10.421751,5.465718,3.733566,8.053781,1,13.368472,5.733999,5.690901,1.47702,0.10303,3.27711
0.048,5.601654,1,0,0.000000,5.183713,8.745596,4.756321,3.856424,10.421876,5.465112,3.745174,8.120049,1,13.357061,5.737895,5.681745,1.47958,0.09827,3.27734
0.049,5.603278,1,0,0.000000,5.187674,8.644124,4.765202,3.866269,10.422000,5.464506,3.756781,8.186316,1,13.345651,5.741790,5.672589,1.48196,0.09012,3.27757
0.050,5.604845,1,0,0.000000,5.191757,8.542652,4.774082,3.876115,10.422124,5.463900,3.768389,8.252584,1,13.334240,5.745686,5.663433,1.48175,0.07720,3.27779
0.051,5.606104,1,0,0.000000,5.195971,8.452330,4.782601,3.887082,10.426634,5.462810,3.779474,8.313898,1,13.321853,5.749253,5.654214,1.48425,0.08695,3.27750
0.052,5.607206,1,0,0.000000,5.200252,8.370148,4.790857,3.898869,10.434346,5.461366,3.790178,8.371598,1,13.308753,5.752580,5.644950,1.48471,0.10401,3.27681
0.053,5.608113,1,0,0.000000,5.204480,8.287965,4.799113,3.910656,10.442059,5.459921,3.800881,8.429297,1,13.295652,5.755908,5.635686,1.48840,0.09939,3.27661
0.054,5.608918,1,0,0.000000,5.208679,8.205783,4.807369,3.922442,10.449770,5.458477,3.811584,8.486998,1,13.282553,5.759235,5.626422,1.48450,0.09459,3.27676
0.055,5.609665,1,0,0.000000,5.212655,8.122761,4.815343,3.934428,10.463465,5.456820,3.821313,8.538411,1,13.268806,5.762339,5.617356,1.48416,0.08214,3.27674
0.056,5.610382,1,0,0.000000,5.216515,8.039125,4.823113,3.946559,10.481528,5.455009,3.830331,8.585237,1,13.254586,5.765278,5.608434,1.47614,0.09521,3.27659
0.057,5.610912,1,0,0.000000,5.220154,7.955490,4.830883,3.958690,10.499591,5.453197,3.839348,8.632061,1,13.240366,5.768217,5.599513,1.47812,0.11503,3.27652
0.058,5.611346,1,0,0.000000,5.223681,7.871854,4.838652,3.970821,10.517653,5.451385,3.848366,8.678885,1,13.226147,5.771156,5.590591,1.47617,0.10529,3.27652
0.059,5.611453,1,0,0.000000,5.227020,7.778607,4.846523,3.981501,10.543262,5.449334,3.856744,8.718305,1,13.211602,5.773431,5.581810,1.47491,0.09064,3.27674
0.060,5.611389,1,0,0.000000,5.230262,7.678342,4.854468,3.991122,10.574380,5.447106,3.864657,8.752317,1,13.196820,5.775222,5.573133,1.47116,0.09114,3.27712
0.061,5.611136,1,0,0.000000,5.233260,7.578077,4.862413,4.000742,10.605498,5.444878,3.872569,8.786330,1,13.182037,5.777012,5.564456,1.46664,0.10398,3.27715
0.062,5.610785,1,0,0.000000,5.236132,7.477812,4.870358,4.010363,10.636616,5.442650,3.880481,8.820342,1,13.167255,5.778802,5.555779,1.46231,0.10276,3.27692
0.063,5.610416,1,0,0.000000,5.238656,7.369080,4.878058,4.018996,10.676064,5.440719,3.888103,8.847283,1,13.151864,5.780065,5.547369,1.45419,0.08513,3.27696
0.064,5.610038,1,0,0.000000,5.241001,7.254164,4.885578,4.026909,10.721592,5.439003,3.895512,8.869061,1,13.136028,5.780942,5.539155,1.44855,0.08254,3.27718
0.065,5.609610,1,0,0.000000,5.242804,7.139249,4.893099,4.034821,10.767120,5.437287,3.902921,8.890838,1,13.120193,5.781820,5.530941,1.44260,0.10032,3.27728
0.066,5.609156,1,0,0.000000,5.244329,7.024334,4.900619,4.042734,10.812649,5.435571,3.910331,8.912616,1,13.104357,5.782697,5.522727,1.43466,0.09757,3.27728
0.067,5.608573,1,0,0.000000,5.245200,6.903020,4.907528,4.050946,10.865602,5.433794,3.916566,8.927303,1,13.087725,5.783216,5.514980,1.42740,0.08637,3.27724
0.068,5.607923,1,0,0.000000,5.245734,6.777036,4.913990,4.059378,10.923975,5.431972,3.921945,8.936815,1,13.070511,5.783474,5.507574,1.42191,0.09506,3.27716
0.069,5.607112,1,0,0.000000,5.245983,6.651052,4.920452,4.067810,10.982348,5.430150,3.927323,8.946326,1,13.053297,5.783732,5.500168,1.41223,0.11483,3.27683
0.070,5.606218,1,0,0.000000,5.246085,6.525067,4.926914,4.076242,11.040723,5.428328,3.932702,8.955838,1,13.036083,5.783990,5.492762,1.39975,0.11285,3.27629
0.071,5.605171,1,0,0.000000,5.246353,6.407482,4.933173,4.086003,11.105944,5.426393,3.937983,8.961655,1,13.018882,5.783947,5.485753,1.38800,0.09393,3.27658
0.072,5.604045,1,0,0.000000,5.246706,6.296029,4.939283,4.096735,11.176166,5.424373,3.943193,8.964773,1,13.001690,5.783685,5.479036,1.37573,0.09974,3.27750
0.073,5.602901,1,0,0.000000,5.247434,6.184576,4.945394,4.107468,11.246387,5.422354,3.948404,8.967891,1,12.984498,5.783423,5.472318,1.36807,0.11369,3.27776
0.074,5.601747,1,0,0.000000,5.248354,6.073123,4.951504,4.118200,11.316607,5.420335,3.953614,8.971009,1,12.967306,5.783161,5.465600,1.35767,0.10062,3.27753
0.075,5.600764,1,0,0.000000,5.249747,5.979599,4.957483,4.130379,11.391547,5.418947,3.958851,8.970557,1,12.950211,5.782970,5.459165,1.34558,0.08901,3.27713
0.076,5.599868,1,0,0.000000,5.251382,5.899164,4.963365,4.143613,11.469932,5.418019,3.964108,8.967498,1,12.933186,5.782831,5.452935,1.33679,0.09347,3.27660
0.077,5.599414,1,0,0.000000,5.253400,5.818730,4.969246,4.156848,11.548315,5.417092,3.969365,8.964438,1,12.916160,5.782692,5.446705,1.32159,0.10238,3.27654
0.078,5.599188,1,0,0.000000,5.255614,5.738297,4.975129,4.170083,11.626699,5.416164,3.974621,8.961379,1,12.899135,5.782553,5.440475,1.30045,0.09290,3.27685
0.079,5.599463,1,0,0.000000,5.258097,5.676778,4.980614,4.183880,11.709830,5.415599,3.979691,8.956023,1,12.882677,5.782808,5.434685,1.28671,0.08346,3.27693
0.080,5.599997,1,0,0.000000,5.260718,5.629069,4.985809,4.198087,11.796428,5.415298,3.984624,8.948992,1,12.866635,5.783352,5.429216,1.27509,0.09423,3.27686
0.081,5.600029,1,0,0.000000,5.263634,5.581361,4.991004,4.212295,11.883024,5.414997,3.989558,8.941959,1,12.850594,5.783895,5.423747,1.26038,0.10214,3.27700
0.082,5.599803,1,0,0.000000,5.266700,5.533652,4.996200,4.226502,11.969622,5.414695,3.994491,8.934928,1,12.834552,5.784439,5.418278,1.24463,0.09086,3.27730
0.083,5.598939,1,0,0.000000,5.270083,5.491823,5.001572,4.241015,12.057426,5.433672,3.998892,8.925968,1,12.832154,5.768458,5.459797,1.23056,0.09157,3.27726
0.084,5.597747,1,0,0.000000,5.273629,5.454287,5.007072,4.255751,12.146112,5.466723,4.002904,8.915601,1,12.839721,5.740413,5.535623,1.21698,0.10373,3.27696
0.085,5.601052,1,0,0.000000,5.277320,5.416751,5.012573,4.270487,12.234798,5.499774,4.006916,8.905233,1,12.847286,5.712368,5.611448,1.19302,0.11410,3.27691
0.086,5.606675,1,0,0.000000,5.281086,5.379215,5.018073,4.285223,12.323484,5.532826,4.010928,8.894866,1,12.854852,5.684323,5.687274,1.17191,0.09877,3.27706
0.087,5.620685,1,0,0.000000,5.284770,5.337750,5.023594,4.300277,12.410739,5.567044,4.013737,8.883591,1,12.864855,5.673275,5.717376,1.15451,0.10152,3.27691
0.088,5.639015,1,0,0.000000,5.288412,5.293417,5.029130,4.315562,12.496949,5.602113,4.015666,8.871652,1,12.876637,5.674635,5.714096,1.13998,0.11986,3.27653
0.089,5.657224,1,0,0.000000,5.291720,5.249084,5.034667,4.330847,12.583159,5.637183,4.017596,8.859712,1,12.888420,5.675997,5.710815,1.12064,0.10599,3.27611
0.090,5.675370,1,0,0.000000,5.294858,5.204750,5.040203,4.346131,12.669370,5.672252,4.019525,8.847773,1,12.900203,5.677358,5.707535,1.10532,0.08712,3.27565
0.091,5.684377,1,0,0.000000,5.297437,5.146263,5.045503,4.363325,12.751810,5.687176,4.019872,8.834586,1,12.896502,5.678412,5.705076,1.08670,0.09231,3.27597
0.092,5.688676,1,0,0.000000,5.299729,5.077442,5.050631,4.381912,12.831497,5.687391,4.019063,8.820488,1,12.881495,5.679242,5.703216,1.05829,0.10431,3.27689
0.093,5.688355,1,0,0.000000,5.301375,5.008621,5.055758,4.400499,12.911184,5.687607,4.018253,8.806390,1,12.866488,5.680072,5.701356,1.03458,0.09232,3.27707
0.094,5.685655,1,0,0.000000,5.302688,4.939800,5.060886,4.419086,12.990871,5.687822,4.017444,8.792292,1,12.851481,5.680902,5.699496,1.01132,0.08446,3.27668
0.095,3.808773,1,0,0.000000,5.303334,4.853238,5.065780,4.440276,13.064937,5.688249,4.016313,8.777792,1,12.837004,5.682940,5.700050,0.99524,0.10863,3.27656
0.096,0.966405,0,0,0.000000,5.303638,4.753723,5.070502,4.463368,13.134895,5.688830,4.014947,8.763000,0,12.822912,5.685859,5.702367,0.97681,0.11335,3.27664
0.097,0.000000,0,0,0.000000,5.303395,4.654208,5.075224,4.486459,13.204855,5.689412,4.013582,8.748206,0,12.808821,5.688778,5.704684,0.95627,0.08840,3.27689
0.098,0.000000,0,0,0.000000,5.302870,4.554693,5.079946,4.509551,13.274814,5.689993,4.012216,8.733414,0,12.794729,5.691698,5.707001,0.93402,0.09224,3.27727
0.099,0.000000,0,0,0.000000,5.301893,4.437728,5.084598,4.535104,13.338142,5.690286,4.010699,8.719165,0,12.781539,5.695138,5.715029,0.89587,0.11187,3.27739
0.100,0.000000,0,0,0.000000,5.300683,4.308023,5.089198,4.562455,13.396629,5.690369,4.009072,8.705315,0,12.769006,5.698960,5.727229,0.87497,0.10771,3.27732
0.101,0.000000,0,0,0.000000,5.298824,4.178319,5.093797,4.589806,13.455116,5.690452,4.007444,8.691463,0,12.756473,5.702782,5.739428,0.85236,0.09364,3.27733
0.102,0.000000,0,0,0.000000,5.296629,4.048614,5.098397,4.617157,13.513603,5.690535,4.005817,8.677613,0,12.743939,5.706604,5.751627,0.83051,0.09520,3.27740
0.103,0.000000,0,0,0.000000,5.293592,3.904141,5.102423,4.646023,13.565906,5.690744,4.004326,8.664517,0,12.732241,5.713154,5.772687,0.81042,0.10386,3.27709
0.104,0.000000,0,0,0.000000,5.290122,3.748886,5.106030,4.675997,13.613694,5.691045,4.002934,8.651974,0,12.721151,5.721697,5.800218,0.78760,0.09053,3.27648
0.105,0.000000,0,0,0.000000,5.286023,3.593631,5.109636,4.705970,13.661483,5.691347,4.001542,8.639430,0,12.710061,5.730239,5.827749,0.75256,0.09725,3.27656
0.106,0.000000,0,0,0.000000,5.281599,3.438376,5.113243,4.735944,13.709271,5.691649,4.000151,8.626886,0,12.698972,5.738782,5.855279,0.72202,0.10962,3.27717
0.107,0.000000,0,0,0.000000,5.276789,3.270943,5.116604,4.765273,13.751524,5.692269,3.998670,8.614484,0,12.687542,5.751063,5.894236,0.69809,0.09802,3.27730
0.108,0.000000,0,0,0.000000,5.271780,3.094620,5.119785,4.794131,13.789735,5.693121,3.997124,8.602184,0,12.675863,5.766073,5.941534,0.67566,0.10299,3.27708
0.109,0.000000,0,0,0.000000,5.266243,2.918297,5.122966,4.822989,13.827946,5.693974,3.995579,8.589885,0,12.664185,5.781083,5.988831,0.65292,0.11312,3.27715
0.110,0.000000,0,0,0.000000,5.260436,2.741974,5.126147,4.851848,13.866158,5.694827,3.994033,8.577585,0,12.652507,5.796093,6.036129,0.62885,0.11410,3.27746
0.111,0.000000,0,0,0.000000,5.253946,2.554638,5.128861,4.879521,13.900675,5.695381,3.992380,8.565599,0,12.641189,5.813983,6.095293,0.60690,0.09899,3.27746
0.112,0.000000,0,0,0.000000,5.247105,2.359262,5.131233,4.906330,13.932495,5.695718,3.990649,8.553844,0,12.630135,5.833975,6.163120,0.56717,0.10277,3.27723
0.113,0.000000,0,0,0.000000,5.239847,2.163885,5.133606,4.933139,13.964316,5.696054,3.988918,8.542089,0,12.619080,5.853968,6.230947,0.53262,0.11887,3.27717
0.114,0.000000,0,0,0.000000,5.232376,1.968509,5.135978,4.959947,13.996137,5.696391,3.987187,8.530334,0,12.608026,5.873960,6.298775,0.51056,0.09884,3.27725
0.115,0.000000,0,0,0.000000,5.224795,1.777334,5.137814,4.984200,14.023438,5.696297,3.985529,8.518308,0,12.596246,5.894429,6.375518,0.48474,0.08199,3.27746
0.116,0.000000,0,0,0.000000,5.217159,1.589226,5.139258,5.006587,14.047441,5.695889,3.983926,8.506084,0,12.583936,5.915245,6.458772,0.46207,0.09109,3.27776
0.117,0.000000,0,0,0.000000,5.209378,1.401119,5.140702,5.028973,14.071444,5.695480,3.982323,8.493860,0,12.571627,5.936062,6.542025,0.43497,0.10866,3.27755
0.118,0.000000,0,0,0.000000,5.201523,1.213012,5.142146,5.051359,14.095446,5.695071,3.980720,8.481637,0,12.559318,5.956878,6.625278,0.41089,0.10131,3.27693
0.119,0.000000,0,0,0.000000,5.193437,1.028015,5.143130,5.070781,14.117230,5.675226,3.979239,8.469357,0,12.533520,5.994542,6.670097,0.37228,0.07505,3.27685
0.120,0.000000,0,0,0.000000,5.185232,0.845290,5.143779,5.088038,14.137396,5.641189,3.977848,8.457036,0,12.497874,6.044506,6.686855,0.33505,0.09242,3.27715
0.121,0.000000,0,0,0.000000,5.176926,0.662564,5.144428,5.105296,14.157561,5.607152,3.976456,8.444715,0,12.462228,6.094470,6.703612,0.30603,0.11657,3.27698
0.122,0.000000,0,0,0.000000,5.168570,0.479839,5.145077,5.122553,14.177728,5.573116,3.975065,8.432393,0,12.426582,6.144434,6.720370,0.28464,0.09516,3.27644
0.123,0.000000,0,0,0.000000,5.160295,0.308580,5.145302,5.136573,14.197051,5.561213,3.973847,8.419516,0,12.414341,6.178003,6.787397,0.25967,0.08410,3.27626
0.124,0.000000,0,0,0.000000,5.152065,0.145693,5.145219,5.148228,14.215760,5.565470,3.972756,8.406232,0,12.419187,6.199604,6.891126,0.23303,0.10046,3.27633
0.125,0.000000,0,0,0.000000,5.144056,-0.017194,5.145136,5.159883,14.234469,5.569726,3.971665,8.392948,0,12.424032,6.221203,6.994854,0.19351,0.11823,3.27624
0.126,0.000000,0,0,0.000000,5.136162,-0.180081,5.145053,5.171539,14.253178,5.573984,3.970574,8.379664,0,12.428879,6.242803,7.098583,0.15637,0.11223,3.27601
0.127,0.000000,0,0,0.000000,5.128583,-0.328800,5.144767,5.179464,14.271700,5.598487,3.969758,8.366036,0,12.450400,6.263913,7.204926,0.12912,0.09222,3.27626
0.128,0.000000,0,0,0.000000,5.121168,-0.467175,5.144332,5.184666,14.290084,5.637773,3.969142,8.352158,0,12.484098,6.284665,7.313177,0.10492,0.08686,3.27687
0.129,0.000000,0,0,0.000000,5.114014,-0.605550,5.143898,5.189868,14.308469,5.677059,3.968527,8.338278,0,12.517796,6.305417,7.421428,0.07761,0.10047,3.27687
0.130,0.000000,0,0,0.000000,5.106994,-0.743924,5.143464,5.195070,14.326854,5.716344,3.967911,8.324399,0,12.551494,6.326169,7.529679,0.05441,0.10159,3.27641
0.131,0.000000,0,0,0.000000,5.100199,-0.862016,5.142554,5.197504,14.344567,5.755552,3.967345,8.310446,0,12.585634,6.346413,7.638830,0.02826,0.08704,3.27643
0.132,0.000000,0,0,0.000000,5.093518,-0.965298,5.141299,5.197917,14.361792,5.794702,3.966817,8.296438,0,12.620099,6.366286,7.748638,-0.01385,0.07433,3.27681
0.133,0.000000,0,0,0.000000,5.087294,-1.068580,5.140043,5.198328,14.379016,5.833852,3.966288,8.282432,0,12.654563,6.386158,7.858447,-0.04996,0.09303,3.27680
0.134,0.000000,0,0,0.000000,5.081304,-1.171863,5.138787,5.198741,14.396239,5.873003,3.965759,8.268424,0,12.689028,6.406031,7.968255,-0.07318,0.10651,3.27650
0.135,0.000000,0,0,0.000000,5.076037,-1.245836,5.137296,5.197673,14.413424,5.912060,3.965329,8.253949,0,12.724179,6.427387,8.073130,-0.09964,0.08427,3.27672
0.136,0.000000,0,0,0.000000,5.071142,-1.298409,5.135633,5.195523,14.430577,5.951051,3.964971,8.239133,0,12.759833,6.449827,8.174401,-0.12573,0.08675,3.27733
0.137,0.000000,0,0,0.000000,5.067053,-1.350983,5.133970,5.193374,14.447732,5.990041,3.964612,8.224317,0,12.795486,6.472266,8.275673,-0.15335,0.11362,3.27741
0.138,0.000000,0,0,0.000000,5.063379,-1.403557,5.132307,5.191224,14.464886,6.029032,3.964254,8.209499,0,12.831141,6.494705,8.376945,-0.19724,0.11811,3.27711
0.139,0.000000,0,0,0.000000,5.060543,-1.425541,5.130614,5.187835,14.481580,6.068465,3.963768,8.194196,0,12.868803,6.514529,8.468311,-0.22891,0.10270,3.27689
0.140,0.000000,0,0,0.000000,5.058136,-1.425191,5.128901,5.183540,14.497937,6.108222,3.963188,8.178536,0,12.907932,6.532444,8.552447,-0.25870,0.09036,3.27674
0.141,0.000000,0,0,0.000000,5.056596,-1.424840,5.127187,5.179245,14.514295,6.147978,3.962608,8.162877,0,12.947062,6.550358,8.636582,-0.27866,0.09981,3.27685
0.142,0.000000,0,0,0.000000,5.055501,-1.424490,5.125473,5.174950,14.530652,6.187735,3.962028,8.147218,0,12.986191,6.568273,8.720717,-0.30634,0.11706,3.27715
0.143,0.000000,0,0,0.000000,5.055282,-1.396793,5.123913,5.170048,14.545931,6.227376,3.961596,8.131908,0,13.027271,6.582428,8.792787,-0.33157,0.10072,3.27711
0.144,0.000000,0,0,0.000000,5.055513,-1.349129,5.122463,5.164703,14.560422,6.266935,3.961272,8.116856,0,13.069777,6.593840,8.856046,-0.37192,0.08375,3.27680
0.145,0.000000,0,0,0.000000,5.056538,-1.301465,5.121013,5.159359,14.574913,6.306494,3.960948,8.101802,0,13.112282,6.605251,8.919306,-0.40756,0.08799,3.27680
0.146,0.000000,0,0,0.000000,5.057971,-1.253801,5.119564,5.154014,14.589404,6.346053,3.960624,8.086748,0,13.154787,6.616662,8.982565,-0.42886,0.10162,3.27703
0.147,0.000000,0,0,0.000000,5.060088,-1.185596,5.118297,5.148305,14.602345,6.385000,3.960221,8.071686,0,13.198878,6.624703,9.033053,-0.45938,0.09856,3.27704
0.148,0.000000,0,0,0.000000,5.062557,-1.102393,5.117163,5.142331,14.614155,6.423500,3.959759,8.056617,0,13.244126,6.630283,9.074219,-0.48108,0.07976,3.27689
0.149,0.000000,0,0,0.000000,5.065595,-1.019189,5.116029,5.136357,14.625965,6.461999,3.959298,8.041549,0,13.289374,6.635863,9.115384,-0.50665,0.08732,3.27691
0.150,0.000000,0,0,0.000000,5.068926,-0.935986,5.114896,5.130383,14.637774,6.500500,3.958837,8.026480,0,13.334622,6.641443,9.156549,-0.53998,0.11201,3.27706
0.151,0.000000,0,0,0.000000,5.072701,-0.841776,5.113982,5.123665,14.648050,6.514481,3.958098,8.011733,0,13.348246,6.645848,9.188184,-0.57742,0.10849,3.27709
0.152,0.000000,0,0,0.000000,5.076705,-0.739529,5.113229,5.116403,14.657207,6.510561,3.957157,7.997221,0,13.338778,6.649396,9.212861,-0.60181,0.09472,3.27701
