"Time","v3 L COP","67 LDS cle","66 RDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","m4 LDS cle","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,0,0,0.000000,4.179904,-0.992088,4.227824,3.649420,14.724722,5.477197,3.053165,11.988589,0,13.684684,4.779950,9.783990,-0.00009,0.11980,3.27645
0.001,0.000000,0,0,0.000000,4.190272,-0.779096,4.227290,3.650354,14.798965,5.477265,3.051829,11.977557,0,13.674507,4.776845,9.821267,0.00003,0.08201,3.27668
0.002,0.000000,0,0,0.000000,4.199621,-0.566104,4.226756,3.651289,14.873210,5.477334,3.050493,11.966526,0,13.664331,4.773739,9.858544,0.00027,0.06881,3.27683
0.003,0.000000,0,0,0.000000,4.208873,-0.354882,4.226241,3.652329,14.947328,5.477386,3.049172,11.955486,0,13.654163,4.770716,9.895623,0.00027,0.11120,3.27698
0.004,0.000000,0,0,0.000000,4.217432,-0.186162,4.226167,3.655912,15.018423,5.477041,3.048193,11.944251,0,13.644206,4.769678,9.927956,-0.00012,0.10496,3.27721
0.005,0.000000,0,0,0.000000,4.225906,-0.017441,4.226092,3.659496,15.089519,5.476696,3.047215,11.933017,0,13.634249,4.768640,9.960287,0.00003,0.09259,3.27743
0.006,0.000000,0,0,0.000000,4.233758,0.151280,4.226018,3.663079,15.160614,5.476351,3.046237,11.921782,0,13.624291,4.767601,9.992620,-0.00015,0.06477,3.27712
0.007,0.000000,0,0,0.000000,4.241534,0.318552,4.225973,3.666805,15.231467,5.476007,3.045282,11.910572,0,13.614338,4.766601,10.024837,0.00003,0.11966,3.27683
0.008,0.000000,0,0,0.000000,4.248759,0.451035,4.226613,3.673937,15.296511,5.475681,3.044891,11.899970,0,13.604494,4.766500,10.054340,0.00003,0.11880,3.27706
0.009,0.000000,0,0,0.000000,4.255960,0.583519,4.227253,3.681069,15.361554,5.475355,3.044500,11.889368,0,13.594651,4.766398,10.083843,-0.00012,0.09512,3.27728
0.010,0.000000,0,0,0.000000,4.262988,0.716003,4.227893,3.688202,15.426598,5.475029,3.044109,11.878766,0,13.584807,4.766296,10.113346,0.00003,0.08938,3.27713
0.011,0.000000,0,0,0.000000,4.270040,0.848039,4.228559,3.695402,15.491368,5.474709,3.043725,11.868168,0,13.574954,4.766230,10.142775,0.00019,0.09949,3.27697
0.012,0.000000,0,0,0.000000,4.277267,0.969324,4.229846,3.704225,15.549601,5.474495,3.043499,11.857645,0,13.564877,4.766996,10.170409,-0.00003,0.11763,3.27674
0.013,0.000000,0,0,0.000000,4.284491,1.090610,4.231133,3.713048,15.607832,5.474282,3.043272,11.847122,0,13.554798,4.767762,10.198043,0.00019,0.09671,3.27653
0.014,0.000000,0,0,0.000000,4.291703,1.211895,4.232420,3.721871,15.666063,5.474069,3.043046,11.836599,0,13.544721,4.768528,10.225677,0.00000,0.09125,3.27676
0.015,0.000000,0,0,0.000000,4.298878,1.332712,4.233716,3.730687,15.723957,5.473852,3.042827,11.826070,0,13.534643,4.769328,10.253257,0.00000,0.08113,3.27698
0.016,0.000000,0,0,0.000000,4.305793,1.442288,4.235213,3.739342,15.773742,5.473540,3.042780,11.815363,0,13.524576,4.770907,10.279540,0.00000,0.10948,3.27706
0.017,0.000000,0,0,0.000000,4.312696,1.551864,4.236710,3.747997,15.823526,5.473228,3.042732,11.804656,0,13.514509,4.772487,10.305823,-0.00009,0.11866,3.27712
0.018,0.000000,0,0,0.000000,4.319500,1.661439,4.238207,3.756651,15.873311,5.472916,3.042684,11.793950,0,13.504443,4.774067,10.332107,0.00003,0.10191,3.27674
0.019,0.000000,0,0,0.000000,4.326320,1.770641,4.239726,3.765326,15.922646,5.472608,3.042625,11.783250,0,13.494381,4.775687,10.358330,0.00015,0.07809,3.27637
0.020,0.000000,0,0,0.000000,4.333251,1.870861,4.241750,3.774479,15.961164,5.472390,3.042305,11.772702,0,13.484441,4.778261,10.383107,0.00003,0.11450,3.27652
0.021,0.000000,0,0,0.000000,4.340179,1.971081,4.243775,3.783632,15.999681,5.472172,3.041984,11.762156,0,13.474500,4.780835,10.407884,0.00015,0.11998,3.27667
0.022,0.000000,0,0,0.000000,4.347102,2.071301,4.245800,3.792785,16.038198,5.471954,3.041664,11.751609,0,13.464560,4.783409,10.432661,0.00031,0.10453,3.27675
0.023,0.000000,0,0,0.000000,4.354004,2.171165,4.247837,3.801945,16.076319,5.471731,3.041356,11.741017,0,13.454618,4.786015,10.457375,-0.00003,0.07276,3.27682
0.024,0.000000,0,0,0.000000,4.360765,2.262464,4.250169,3.811273,16.104868,5.471383,3.041370,11.729357,0,13.444654,4.789404,10.480575,-0.00009,0.10619,3.27667
0.025,0.000000,0,0,0.000000,4.367534,2.353764,4.252501,3.820601,16.133417,5.471035,3.041384,11.717696,0,13.434691,4.792792,10.503774,-0.00012,0.11241,3.27653
0.026,0.000000,0,0,0.000000,4.374360,2.445063,4.254832,3.829929,16.161966,5.470687,3.041398,11.706036,0,13.424727,4.796181,10.526974,0.00010,0.08793,3.27691
0.027,0.000000,0,0,0.000000,4.381221,2.536251,4.257181,3.839238,16.190187,5.470357,3.041428,11.694351,0,13.414755,4.799582,10.550082,0.00007,0.08683,3.27728
0.028,0.000000,0,0,0.000000,4.388330,2.624772,4.259937,3.848106,16.210533,5.470459,3.041858,11.682090,0,13.404562,4.803289,10.571026,0.00014,0.10548,3.27713
0.029,0.000000,0,0,0.000000,4.395433,2.713292,4.262693,3.856974,16.230879,5.470562,3.042288,11.669829,0,13.394368,4.806997,10.591969,0.00003,0.11745,3.27697
0.030,0.000000,0,0,0.000000,4.402499,2.801812,4.265449,3.865842,16.251225,5.470664,3.042718,11.657568,0,13.384175,4.810704,10.612913,0.00015,0.08583,3.27682
0.031,0.000000,0,0,0.000000,4.409511,2.889420,4.268221,3.874680,16.271261,5.470741,3.043178,11.645315,0,13.373995,4.814422,10.633828,0.00024,0.06159,3.27669
0.032,0.000000,0,0,0.000000,4.416134,2.955112,4.271368,3.882807,16.283882,5.470232,3.044345,11.633249,0,13.364136,4.818388,10.654050,0.00012,0.11290,3.27738
0.033,0.000000,0,0,0.000000,4.422698,3.020803,4.274515,3.890935,16.296505,5.469722,3.045512,11.621184,0,13.354276,4.822355,10.674272,0.00003,0.10240,3.27802
0.034,0.000000,0,0,0.000000,4.428833,3.086495,4.277662,3.899062,16.309126,5.469212,3.046680,11.609118,0,13.344417,4.826321,10.694492,0.00009,0.07945,3.27726
0.035,0.000000,0,0,0.000000,4.434908,3.151152,4.280815,3.907151,16.321516,5.468715,3.047847,11.597089,0,13.334562,4.830335,10.714684,0.00019,0.07944,3.27653
0.036,0.000000,0,0,0.000000,4.440552,3.190970,4.284103,3.914329,16.328333,5.468509,3.049020,11.585901,0,13.324835,4.835484,10.734131,-0.00005,0.11494,3.27699
0.037,0.000000,0,0,0.000000,4.446104,3.230788,4.287391,3.921507,16.335148,5.468303,3.050193,11.574715,0,13.315108,4.840634,10.753579,0.00024,0.09690,3.27744
0.038,0.000000,0,0,0.000000,4.450994,3.270607,4.290679,3.928684,16.341965,5.468097,3.051366,11.563527,0,13.305381,4.845783,10.773026,0.00012,0.07683,3.27759
0.039,0.000000,0,0,0.000000,4.455753,3.308397,4.293983,3.935790,16.348616,5.467894,3.052535,11.552320,0,13.295635,4.850945,10.792432,0.00027,0.10508,3.27773
0.040,0.000000,0,0,0.000000,4.459576,3.297507,4.297650,3.941159,16.351299,5.467751,3.053604,11.540639,0,13.285466,4.856385,10.810825,0.00003,0.12007,3.27750
0.041,0.000000,0,0,0.213908,4.463243,3.286617,4.301318,3.946528,16.353983,5.467607,3.054673,11.528958,0,13.275297,4.861826,10.829218,0.00000,0.10570,3.27728
0.042,0.000000,0,0,1.967251,4.465795,3.275726,4.304985,3.951897,16.356667,5.467464,3.055743,11.517277,0,13.265128,4.867267,10.847610,0.00000,0.08689,3.27713
0.043,0.000000,0,1,3.506993,4.468181,3.263068,4.308639,3.957184,16.359203,5.467327,3.056820,11.505579,0,13.254964,4.872767,10.865966,0.00012,0.10989,3.27699
0.044,0.000000,0,1,3.509515,4.469372,3.207978,4.311948,3.960512,16.358252,5.467310,3.058091,11.493483,0,13.244914,4.879691,10.883430,0.00007,0.12793,3.27745
0.045,0.000000,0,1,3.511986,4.470433,3.152889,4.315259,3.963840,16.357298,5.467294,3.059361,11.481387,0,13.234863,4.886615,10.900893,-0.00012,0.09254,3.27789
0.046,0.000000,0,1,3.514096,4.470561,3.097799,4.318569,3.967168,16.356346,5.467278,3.060632,11.469292,0,13.224813,4.893540,10.918357,0.00000,0.09187,3.27774
0.047,0.000000,0,1,3.516164,4.470598,3.041441,4.321873,3.970449,16.355307,5.467273,3.061893,11.457200,0,13.214770,4.900488,10.935787,-0.00003,0.12196,3.27758
0.048,0.000000,0,1,3.517924,4.469979,2.954645,4.325042,3.972604,16.352205,5.467530,3.062946,11.445206,0,13.204916,4.908008,10.952432,0.00020,0.10955,3.27743
0.049,0.000000,0,1,3.519649,4.469256,2.867848,4.328210,3.974759,16.349104,5.467787,3.063999,11.433212,0,13.195062,4.915527,10.969077,0.00015,0.09757,3.27726
0.050,0.000000,0,1,3.521121,4.467793,2.781051,4.331378,3.976914,16.346003,5.468043,3.065052,11.421218,0,13.185207,4.923047,10.985722,-0.00012,0.07077,3.27665
0.051,0.000000,0,1,3.522563,4.466218,2.693870,4.334508,3.979035,16.342810,5.468315,3.066098,11.409224,0,13.175361,4.930563,11.002334,0.00027,0.12306,3.27608
0.052,0.000000,0,1,3.523797,4.463846,2.597456,4.336698,3.980346,16.337439,5.468939,3.066989,11.397215,0,13.165715,4.937999,11.018154,-0.00012,0.10187,3.27669
0.053,0.000000,0,1,3.525001,4.461439,2.501044,4.338888,3.981657,16.332067,5.469563,3.067881,11.385206,0,13.156069,4.945434,11.033976,0.00042,0.08391,3.27729
0.054,0.000000,0,1,3.525989,4.458784,2.404631,4.341078,3.982968,16.326696,5.470188,3.068772,11.373198,0,13.146423,4.952869,11.049796,0.00007,0.07249,3.27744
0.055,0.000000,0,1,3.526949,4.456172,2.308576,4.343264,3.984246,16.321243,5.470822,3.069666,11.361192,0,13.136779,4.960266,11.065573,0.00003,0.11356,3.27758
0.056,0.000000,0,1,3.527707,4.453879,2.221131,4.345364,3.984736,16.313835,5.471688,3.070640,11.349270,0,13.127159,4.966725,11.080273,0.00012,0.10699,3.27727
0.057,0.000000,0,1,3.528458,4.451612,2.133686,4.347464,3.985226,16.306427,5.472554,3.071613,11.337349,0,13.117539,4.973185,11.094974,0.00015,0.08015,3.27697
0.058,0.000000,0,1,3.529168,4.449536,2.046242,4.349564,3.985715,16.299019,5.473420,3.072587,11.325427,0,13.107920,4.979644,11.109674,-0.00009,0.09423,3.27674
0.059,0.000000,0,1,3.529890,4.447447,1.958949,4.351653,3.986220,16.291561,5.474277,3.073548,11.313578,0,13.098320,4.986070,11.124374,0.00015,0.11943,3.27652
0.060,0.000000,0,1,3.530705,4.445270,1.875314,4.353462,3.987078,16.282949,5.474917,3.074221,11.303448,0,13.089195,4.991692,11.139072,-0.00012,0.10941,3.27668
0.061,0.000000,0,1,3.531509,4.443069,1.791678,4.355272,3.987937,16.274336,5.475557,3.074894,11.293317,0,13.080070,4.997313,11.153770,0.00003,0.09905,3.27682
0.062,0.000000,0,1,3.532233,4.440701,1.708043,4.357081,3.988795,16.265724,5.476196,3.075567,11.283187,0,13.070946,5.002935,11.168469,0.00009,0.07634,3.27682
0.063,0.000000,0,1,3.532919,4.438301,1.624031,4.358883,3.989621,16.257078,5.476837,3.076235,11.273056,0,13.061812,5.008535,11.183164,0.00012,0.11939,3.27683
0.064,0.000000,0,1,3.533331,4.435668,1.530983,4.360492,3.989680,16.247614,5.477493,3.076801,11.262915,0,13.052477,5.013611,11.197756,-0.00005,0.10146,3.27714
0.065,0.000000,0,1,3.533721,4.432967,1.437936,4.362100,3.989739,16.238152,5.478149,3.077366,11.252774,0,13.043141,5.018686,11.212348,0.00019,0.10569,3.27744
0.066,0.000000,0,1,3.533948,4.429764,1.344888,4.363709,3.989798,16.228687,5.478805,3.077932,11.242634,0,13.033806,5.023761,11.226939,0.00003,0.09396,3.27744
0.067,0.000000,0,1,3.534173,4.426456,1.251059,4.365295,3.989858,16.219196,5.479474,3.078485,11.232477,0,13.024454,5.028838,11.241539,0.00012,0.08910,3.27744
0.068,0.000000,0,1,3.534386,4.422400,1.138491,4.366348,3.989940,16.209032,5.480443,3.078733,11.221940,0,13.014708,5.033955,11.256312,0.00003,0.10968,3.27744
0.069,0.000000,0,1,3.534587,4.418255,1.025923,4.367401,3.990022,16.198868,5.481413,3.078981,11.211404,0,13.004962,5.039071,11.271087,-0.00003,0.11104,3.27743
0.070,0.000000,0,1,3.534713,4.413466,0.913354,4.368454,3.990104,16.188704,5.482383,3.079230,11.200867,0,12.995215,5.044188,11.285861,0.00009,0.10451,3.27720
0.071,0.000000,0,1,3.534815,4.408609,0.799975,4.369496,3.990171,16.178535,5.483342,3.079468,11.190325,0,12.985476,5.049288,11.300593,0.00000,0.06968,3.27698
0.072,0.000000,0,1,3.534746,4.403261,0.667144,4.370278,3.989880,16.168278,5.484025,3.079458,11.179667,0,12.975905,5.054013,11.314334,0.00003,0.08318,3.27698
0.073,0.000000,0,1,3.534658,4.397830,0.534312,4.371061,3.989590,16.158020,5.484709,3.079449,11.169008,0,12.966334,5.058738,11.328074,0.00003,0.10480,3.27697
0.074,0.000000,0,1,3.534439,4.391808,0.401481,4.371843,3.989299,16.147764,5.485393,3.079440,11.158351,0,12.956763,5.063463,11.341815,-0.00003,0.11047,3.27666
0.075,0.000000,0,1,3.534209,4.385697,0.268555,4.372586,3.988990,16.137466,5.486088,3.079428,11.147712,0,12.947213,5.068202,11.355524,0.00039,0.08487,3.27637
0.076,0.000000,0,1,3.533897,4.378952,0.133362,4.372385,3.988254,16.126205,5.487075,3.079357,11.137527,0,12.938167,5.073280,11.368501,0.00007,0.06196,3.27660
0.077,0.000000,0,1,3.533565,4.372191,-0.001831,4.372182,3.987519,16.114944,5.488061,3.079286,11.127343,0,12.929120,5.078357,11.381477,0.00012,0.10224,3.27685
0.078,0.000000,0,1,3.533084,4.365319,-0.137025,4.371981,3.986783,16.103685,5.489048,3.079214,11.117159,0,12.920074,5.083435,11.394454,0.00009,0.10517,3.27777
0.079,0.000000,0,1,3.532574,4.358504,-0.271563,4.371768,3.986030,16.092398,5.490033,3.079134,11.106955,0,12.911015,5.088467,11.407358,0.00027,0.08847,3.27863
0.080,0.000000,0,1,3.531863,4.352101,-0.390375,4.371303,3.984874,16.080465,5.490971,3.078823,11.096265,0,12.901649,5.092429,11.418514,0.00031,0.08133,3.27779
0.081,0.000000,0,1,3.531148,4.345726,-0.509187,4.370837,3.983719,16.068535,5.491910,3.078512,11.085576,0,12.892282,5.096390,11.429670,0.00017,0.06879,3.27697
0.082,0.000000,0,1,3.530395,4.339560,-0.627999,4.370372,3.982563,16.056602,5.492848,3.078201,11.074886,0,12.882915,5.100351,11.440826,0.00015,0.10314,3.27658
0.083,0.000000,0,1,3.529660,4.333384,-0.746016,4.369875,3.981416,16.044676,5.493788,3.077890,11.064191,0,12.873560,5.104266,11.451929,-0.00003,0.10219,3.27623
0.084,0.000000,0,1,3.529046,4.327141,-0.844965,4.368638,3.980474,16.032839,5.494756,3.077574,11.053338,0,12.864482,5.107077,11.461755,-0.00017,0.10457,3.27661
0.085,0.000000,0,1,3.528429,4.320935,-0.943913,4.367401,3.979532,16.021004,5.495723,3.077259,11.042485,0,12.855404,5.109887,11.471580,0.00003,0.07217,3.27697
0.086,0.000000,0,1,3.527787,4.315000,-1.042862,4.366163,3.978590,16.009169,5.496690,3.076943,11.031633,0,12.846325,5.112698,11.481405,-0.00003,0.10412,3.27682
0.087,0.000000,0,1,3.527123,4.309151,-1.140901,4.364922,3.977649,15.997342,5.497654,3.076615,11.020777,0,12.837284,5.115375,11.491124,-0.00012,0.11411,3.27668
0.088,0.000000,0,1,3.526293,4.303924,-1.217113,4.363579,3.976733,15.985763,5.498550,3.076007,11.009828,0,12.829135,5.114858,11.498293,-0.00003,0.10171,3.27683
0.089,0.000000,0,1,3.525478,4.298733,-1.293325,4.362236,3.975816,15.974183,5.499446,3.075398,10.998878,0,12.820986,5.114341,11.505462,0.00003,0.08911,3.27697
0.090,0.000000,0,1,3.524772,4.293798,-1.369537,4.360894,3.974900,15.962604,5.500342,3.074790,10.987930,0,12.812836,5.113824,11.512630,0.00003,0.08604,3.27674
0.091,0.000000,0,1,3.524120,4.288833,-1.445841,4.359546,3.974025,15.951051,5.501196,3.074185,10.976984,0,12.804811,5.113176,11.519665,0.00027,0.12695,3.27652
0.092,0.000000,0,1,3.523849,4.283653,-1.524355,4.358056,3.974132,15.940148,5.501062,3.073668,10.966118,0,12.799769,5.109363,11.523464,0.00009,0.11291,3.27660
0.093,0.000000,0,1,3.523593,4.278440,-1.602870,4.356566,3.974239,15.929246,5.500928,3.073151,10.955251,0,12.794727,5.105550,11.527264,0.00024,0.08925,3.27668
0.094,0.000000,0,1,3.523445,4.272984,-1.681384,4.355076,3.974347,15.918344,5.500794,3.072634,10.944385,0,12.789685,5.101737,11.531063,-0.00003,0.09635,3.27699
0.095,0.000000,0,1,3.523265,4.267501,-1.760091,4.353574,3.974439,15.907420,5.500617,3.072109,10.933487,0,12.784788,5.097898,11.534754,0.00048,0.12307,3.27728
0.096,0.000000,0,1,3.522861,4.261829,-1.843436,4.351772,3.974182,15.896008,5.499405,3.071403,10.921841,0,12.783381,5.093424,11.535856,0.00012,0.11612,3.27713
0.097,0.000000,0,1,3.522439,4.256111,-1.926781,4.349970,3.973924,15.884594,5.498194,3.070697,10.910194,0,12.781972,5.088952,11.536958,0.00015,0.07890,3.27699
0.098,0.000000,0,1,3.521891,4.250059,-2.010125,4.348167,3.973667,15.873181,5.496982,3.069991,10.898548,0,12.780564,5.084478,11.538060,-0.00036,0.09134,3.27745
0.099,0.000000,0,1,3.521353,4.243940,-2.093837,4.346347,3.973419,15.861755,5.495561,3.069282,10.886882,0,12.779431,5.079974,11.539060,-0.00003,0.11550,3.27788
0.100,0.000000,0,1,3.520881,4.237347,-2.186348,4.344076,3.973418,15.850017,5.489105,3.068505,10.874720,0,12.784880,5.074710,11.537608,0.00022,0.10629,3.27734
0.101,0.000000,0,1,3.520428,4.230709,-2.278859,4.341805,3.973417,15.838278,5.482648,3.067728,10.862557,0,12.790328,5.069447,11.536158,0.00003,0.08246,3.27682
0.102,0.000000,0,1,3.520109,4.223742,-2.371371,4.339534,3.973415,15.826539,5.476192,3.066951,10.850396,0,12.795776,5.064184,11.534706,0.00015,0.07802,3.27682
0.103,0.000000,0,1,3.519811,4.216764,-2.463560,4.337244,3.973410,15.814807,5.469648,3.066205,10.838228,0,12.801557,5.058900,11.533111,0.00003,0.12338,3.27682
0.104,0.000000,0,1,3.519671,4.209711,-2.548015,4.334503,3.973315,15.803210,5.460999,3.066195,10.825930,0,12.815300,5.053136,11.528067,0.00012,0.09050,3.27682
0.105,0.000000,0,1,3.519550,4.202699,-2.632470,4.331762,3.973219,15.791614,5.452350,3.066185,10.813632,0,12.829042,5.047371,11.523023,-0.00012,0.07139,3.27682
0.106,0.000000,0,1,3.519572,4.195982,-2.716924,4.329021,3.973123,15.780017,5.443701,3.066176,10.801333,0,12.842785,5.041607,11.517979,0.00003,0.09269,3.27682
0.107,0.000000,0,1,3.519609,4.189354,-2.800036,4.326268,3.973032,15.768422,5.435063,3.066181,10.789016,0,12.856742,5.035822,11.512836,0.00003,0.11216,3.27683
0.108,0.000000,0,1,3.519760,4.183365,-2.850906,4.323209,3.973048,15.756890,5.426704,3.066548,10.776237,0,12.875842,5.029536,11.505330,0.00003,0.09799,3.27714
0.109,0.000000,0,1,3.519920,4.177476,-2.901776,4.320151,3.973063,15.745358,5.418345,3.066916,10.763458,0,12.894941,5.023251,11.497825,0.00003,0.07499,3.27743
0.110,0.000000,0,1,3.520146,4.172306,-2.952646,4.317092,3.973079,15.733826,5.409986,3.067283,10.750679,0,12.914042,5.016965,11.490318,0.00012,0.11068,3.27736
0.111,0.000000,0,1,3.520376,4.167236,-3.001976,4.314025,3.973099,15.722322,5.401631,3.067654,10.737909,0,12.933350,5.010638,11.482721,0.00012,0.11886,3.27728
0.112,0.000000,0,1,3.520637,4.162892,-3.014354,4.310750,3.973243,15.711500,5.393372,3.068116,10.725374,0,12.957664,5.003322,11.472922,0.00007,0.10186,3.27705
0.113,0.000000,0,1,3.520906,4.158652,-3.026732,4.307474,3.973387,15.700680,5.385112,3.068578,10.712840,0,12.981977,4.996006,11.463124,0.00036,0.09080,3.27684
0.114,0.000000,0,1,3.521245,4.155164,-3.039110,4.304198,3.973531,15.689858,5.376853,3.069041,10.700305,0,13.006290,4.988690,11.453325,0.00012,0.10587,3.27745
0.115,0.000000,0,1,3.521597,4.151788,-3.049929,4.300922,3.973688,15.679056,5.368605,3.069497,10.687789,0,13.030815,4.981370,11.443479,0.00027,0.12472,3.27803
0.116,0.000000,0,1,3.522039,4.149216,-3.023333,4.297640,3.974175,15.668701,5.360653,3.069809,10.675734,0,13.060393,4.973953,11.432480,0.00003,0.09552,3.27765
0.117,0.000000,0,1,3.522471,4.146778,-2.996737,4.294357,3.974663,15.658346,5.352701,3.070122,10.663677,0,13.089972,4.966536,11.421481,0.00027,0.09315,3.27728
0.118,0.000000,0,1,3.522836,4.145296,-2.970141,4.291075,3.975150,15.647991,5.344749,3.070436,10.651621,0,13.119552,4.959119,11.410482,0.00015,0.11877,3.27713
0.119,0.000000,0,1,3.523172,4.143955,-2.942390,4.287816,3.975623,15.637594,5.336786,3.070736,10.639544,0,13.149317,4.951721,11.399410,0.00012,0.10750,3.27700
0.120,0.000000,0,1,3.523295,4.143633,-2.886925,4.285118,3.975769,15.626204,5.328535,3.070745,10.626967,0,13.183544,4.944767,11.386568,0.00019,0.10457,3.27761
0.121,0.000000,0,1,3.523408,4.143387,-2.831461,4.282421,3.975915,15.614815,5.320284,3.070754,10.614391,0,13.217772,4.937812,11.373725,0.00003,0.08441,3.27818
0.122,0.000000,0,1,3.523446,4.143689,-2.775996,4.279723,3.976061,15.603425,5.312033,3.070763,10.601814,0,13.251999,4.930858,11.360883,0.00005,0.11605,3.27757
0.123,0.000000,0,1,3.523497,4.144002,-2.720069,4.277026,3.976210,15.592031,5.303763,3.070776,10.589224,0,13.286363,4.924031,11.348042,0.00012,0.11210,3.27699
0.124,0.000000,0,1,3.523643,4.144398,-2.653039,4.274342,3.976449,15.580575,5.295047,3.070881,10.576299,0,13.324018,4.920262,11.335257,-0.00015,0.09573,3.27729
0.125,0.000000,0,1,3.523795,4.144838,-2.586008,4.271657,3.976689,15.569118,5.286331,3.070986,10.563373,0,13.361673,4.916493,11.322471,0.00000,0.08701,3.27757
0.126,0.000000,0,1,3.523990,4.145598,-2.518978,4.268973,3.976928,15.557662,5.277615,3.071091,10.550447,0,13.399328,4.912724,11.309685,0.00003,0.10051,3.27696
0.127,0.000000,0,1,3.524180,4.146452,-2.451086,4.266299,3.977168,15.546195,5.268899,3.071200,10.537541,0,13.437030,4.909067,11.296928,-0.00012,0.09752,3.27638
0.128,0.000000,0,1,3.524342,4.147979,-2.362516,4.263883,3.977416,15.534486,5.260183,3.071399,10.525092,0,13.475836,4.908082,11.284863,0.00000,0.09350,3.27668
0.129,0.000000,0,1,3.524517,4.149592,-2.273946,4.261466,3.977664,15.522777,5.251468,3.071598,10.512643,0,13.514643,4.907098,11.272797,0.00022,0.08313,3.27698
0.130,0.000000,0,1,3.524793,4.151837,-2.185376,4.259049,3.977912,15.511068,5.242753,3.071797,10.500195,0,13.553450,4.906114,11.260732,0.00024,0.10800,3.27698
0.131,0.000000,0,1,3.525104,4.154152,-2.096268,4.256656,3.978157,15.499354,5.234089,3.072038,10.487771,0,13.592264,4.905150,11.248677,0.00027,0.09303,3.27699
0.132,0.000000,0,1,3.525665,4.156975,-1.994252,4.254802,3.978328,15.487538,5.226678,3.073277,10.475981,0,13.631262,4.904676,11.236896,0.00024,0.08992,3.27729
0.133,0.000000,0,1,3.526258,4.159867,-1.892236,4.252949,3.978499,15.475722,5.219267,3.074516,10.464190,0,13.670259,4.904202,11.225114,0.00007,0.09311,3.27759
0.134,0.000000,0,1,3.527086,4.163268,-1.790220,4.251095,3.978670,15.463906,5.211856,3.075755,10.452399,0,13.709257,4.903728,11.213333,-0.00009,0.11033,3.27775
0.135,0.000000,0,1,3.527936,4.166748,-1.687158,4.249245,3.978843,15.452107,5.204661,3.077018,10.440641,0,13.748176,4.903274,11.201559,0.00007,0.10523,3.27788
0.136,0.000000,0,1,3.528946,4.170796,-1.558970,4.247477,3.979053,15.440742,5.202656,3.078866,10.429682,0,13.785179,4.903278,11.189981,-0.00009,0.08096,3.27750
0.137,0.000000,0,1,3.529961,4.174947,-1.430783,4.245708,3.979263,15.429378,5.200652,3.080713,10.418722,0,13.822182,4.903283,11.178404,0.00007,0.11219,3.27714
0.138,0.000000,0,1,3.531005,4.179831,-1.302596,4.243940,3.979473,15.418013,5.198647,3.082561,10.407763,0,13.859185,4.903288,11.166826,0.00015,0.10381,3.27737
0.139,0.000000,0,1,3.532038,4.184829,-1.173882,4.242211,3.979674,15.406635,5.196734,3.084410,10.396807,0,13.896057,4.903303,11.155255,0.00015,0.10522,3.27759
0.140,0.000000,0,1,3.532991,4.190658,-1.032530,4.241420,3.979657,15.394954,5.197005,3.086297,10.385965,0,13.929799,4.903561,11.143858,0.00009,0.09053,3.27775
0.141,0.000000,0,1,3.533940,4.196552,-0.891177,4.240629,3.979640,15.383272,5.197276,3.088184,10.375123,0,13.963541,4.903819,11.132461,0.00024,0.11846,3.27789
0.142,0.000000,0,1,3.534860,4.202922,-0.749825,4.239837,3.979622,15.371590,5.197546,3.090072,10.364281,0,13.997283,4.904077,11.121063,0.00031,0.11713,3.27766
0.143,0.000000,0,1,3.535785,4.209304,-0.608524,4.239064,3.979599,15.359884,5.197803,3.091966,10.353446,0,14.031013,4.904348,11.109669,-0.00003,0.10027,3.27744
0.144,0.000000,0,1,3.536749,4.215767,-0.468461,4.238722,3.979430,15.347609,5.197711,3.094027,10.342777,0,14.064435,4.904926,11.098346,0.00003,0.09215,3.27759
0.145,0.000000,0,1,3.537709,4.222240,-0.328397,4.238379,3.979262,15.335334,5.197619,3.096088,10.332108,0,14.097857,4.905505,11.087023,0.00015,0.10535,3.27774
0.146,0.000000,0,1,3.538640,4.228785,-0.188334,4.238038,3.979093,15.323058,5.197528,3.098149,10.321440,0,14.131281,4.906084,11.075699,0.00012,0.09637,3.27782
0.147,0.000000,0,1,3.539559,4.235341,-0.048875,4.237722,3.978908,15.310773,5.197436,3.100219,10.310774,0,14.164676,4.906682,11.064391,-0.00009,0.08748,3.27789
0.148,0.000000,0,1,3.540385,4.241979,0.076064,4.238054,3.978334,15.298261,5.197359,3.102500,10.300168,0,14.197410,4.907748,11.053450,-0.00003,0.07602,3.27789
0.149,0.000000,0,1,3.541218,4.248573,0.201002,4.238386,3.977760,15.285748,5.197281,3.104782,10.289561,0,14.230144,4.908813,11.042507,0.00012,0.10523,3.27788
0.150,0.000000,0,1,3.542094,4.254849,0.325941,4.238719,3.977186,15.273236,5.197203,3.107063,10.278955,0,14.262877,4.909878,11.031566,0.00000,0.09457,3.27758
0.151,0.000000,0,1,3.542993,4.261022,0.449308,4.239067,3.976614,15.260718,5.197105,3.109354,10.268358,0,14.295589,4.910944,11.020622,0.00003,0.09883,3.27729
