"Time","v3 L COP","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.016,0.000000,6.404836,-0.422315,0.000000,0,0,15.054700,10.205317,0,6.323376,0,16.804218,5.261932,7.662930,11.841347,-1.48030,0.07695,3.27744
0.017,0.000000,6.399242,-0.536835,0.000000,0,0,15.043641,10.231551,0,6.315453,0,16.832756,5.261901,7.664326,11.828829,-1.47776,0.10982,3.27743
0.018,0.000000,6.393105,-0.651356,0.000000,0,0,15.032583,10.257787,0,6.307530,0,16.861292,5.261869,7.665722,11.816310,-1.47450,0.11149,3.27720
0.019,0.000000,6.386889,-0.766316,0.000000,0,0,15.021523,10.283974,0,6.299647,0,16.889740,5.261884,7.667124,11.803802,-1.47795,0.08143,3.27698
0.020,0.000000,6.380002,-0.900844,0.000000,0,0,15.010328,10.308026,0,6.293541,0,16.914289,5.263918,7.668790,11.791761,-1.47925,0.10913,3.27744
0.021,0.000000,6.373044,-1.035372,0.000000,0,0,14.999133,10.332078,0,6.287435,0,16.938839,5.265954,7.670457,11.779720,-1.48060,0.11183,3.27788
0.022,0.000000,6.365479,-1.169899,0.000000,0,0,14.987939,10.356131,0,6.281329,0,16.963387,5.267988,7.672123,11.767679,-1.47896,0.08111,3.27720
0.023,0.000000,6.357855,-1.304672,0.000000,0,0,14.976748,10.380139,0,6.275262,0,16.987820,5.270043,7.673788,11.755647,-1.48174,0.10591,3.27652
0.024,0.000000,6.349736,-1.450331,0.000000,0,0,14.965706,10.402193,0,6.270936,0,17.007032,5.272967,7.675381,11.744007,-1.47982,0.11117,3.27683
0.025,0.000000,6.341571,-1.595990,0.000000,0,0,14.954663,10.424247,0,6.266610,0,17.026245,5.275892,7.676973,11.732367,-1.47997,0.08224,3.27713
0.026,0.000000,6.333007,-1.741648,0.000000,0,0,14.943621,10.446301,0,6.262284,0,17.045458,5.278816,7.678566,11.720726,-1.47875,0.10697,3.27713
0.027,0.000000,6.324400,-1.887583,0.000000,0,0,14.932591,10.468337,0,6.257992,0,17.064573,5.281769,7.680163,11.709085,-1.47759,0.11885,3.27713
0.028,0.000000,6.315433,-2.045766,0.000000,0,0,14.922150,10.489575,0,6.255166,0,17.079304,5.285963,7.681976,11.697411,-1.47737,0.08304,3.27705
0.029,0.000000,6.306397,-2.203949,0.000000,0,0,14.911707,10.510815,0,6.252339,0,17.094034,5.290157,7.683789,11.685737,-1.47918,0.10294,3.27698
0.030,0.000000,6.296783,-2.362133,0.000000,0,0,14.901265,10.532053,0,6.249513,0,17.108767,5.294352,7.685602,11.674063,-1.47952,0.11902,3.27713
0.031,0.000000,6.287084,-2.520397,0.000000,0,0,14.890799,10.553290,0,6.246673,0,17.123394,5.298542,7.687404,11.662384,-1.47936,0.08248,3.27727
0.032,0.000000,6.276647,-2.682271,0.000000,0,0,14.879290,10.574430,0,6.243204,0,17.133408,5.302574,7.688718,11.650491,-1.47917,0.09800,3.27659
0.033,0.000000,6.266176,-2.844145,0.000000,0,0,14.867780,10.595572,0,6.239736,0,17.143423,5.306606,7.690032,11.638597,-1.47835,0.12043,3.27592
0.034,0.000000,6.255405,-3.006019,0.000000,0,0,14.856270,10.616712,0,6.236268,0,17.153439,5.310637,7.691346,11.626704,-1.47978,0.09167,3.27637
0.035,0.000000,6.244652,-3.167811,0.000000,0,0,14.844763,10.637862,0,6.232805,0,17.163374,5.314649,7.692667,11.614817,-1.47838,0.09059,3.27682
0.036,0.000000,6.234053,-3.325992,0.000000,0,0,14.833343,10.659455,0,6.229600,0,17.169785,5.317769,7.694315,11.603213,-1.48224,0.12429,3.27659
0.037,0.000000,6.223446,-3.484173,0.000000,0,0,14.821922,10.681048,0,6.226396,0,17.176193,5.320889,7.695963,11.591610,-1.48152,0.10515,3.27637
0.038,0.000000,6.212766,-3.642354,0.000000,0,0,14.810502,10.702641,0,6.223191,0,17.182604,5.324009,7.697611,11.580007,-1.47943,0.07843,3.27668
0.039,0.000000,6.202048,-3.800205,0.000000,0,0,14.799073,10.724257,0,6.219990,0,17.188946,5.327095,7.699241,11.568414,-1.47914,0.11700,3.27698
0.040,0.000000,6.190991,-3.943435,0.000000,0,0,14.787236,10.746922,0,6.216972,0,17.192236,5.328638,7.700073,11.557253,-1.47737,0.11106,3.27705
0.041,0.000000,6.179946,-4.086665,0.000000,0,0,14.775398,10.769585,0,6.213953,0,17.195526,5.330180,7.700905,11.546093,-1.47645,0.09443,3.27713
0.042,0.000000,6.169000,-4.229895,0.000000,0,0,14.763561,10.792249,0,6.210935,0,17.198816,5.331722,7.701736,11.534932,-1.47975,0.11750,3.27705
0.043,0.361545,6.158123,-4.372469,0.000000,0,0,14.751724,10.814962,0,6.207913,1,17.202053,5.333232,7.702560,11.523782,-1.47863,0.11142,3.27698
0.044,3.837937,6.147846,-4.485874,0.000000,0,0,14.739875,10.839901,1,6.204735,0,17.202915,5.333287,7.703012,11.513055,-1.47986,0.09657,3.27705
0.045,6.952637,6.137629,-4.599279,0.000000,0,0,14.728026,10.864839,1,6.201556,0,17.203775,5.333343,7.703463,11.502328,-1.48107,0.11036,3.27713
0.046,6.951213,6.127926,-4.712685,0.000000,0,0,14.716178,10.889777,1,6.198378,0,17.204638,5.333398,7.703914,11.491601,-1.47850,0.11795,3.27682
0.047,6.949775,6.118266,-4.825315,0.000000,0,0,14.704326,10.914752,1,6.195204,0,17.205454,5.333427,7.704357,11.480870,-1.48080,0.10712,3.27653
0.048,6.948217,6.108980,-4.903522,0.000000,0,0,14.692319,10.941351,1,6.192228,0,17.204277,5.332291,7.704403,11.469933,-1.48071,0.09436,3.27737
0.049,6.946678,6.099781,-4.981728,0.000000,0,0,14.680311,10.967950,1,6.189252,0,17.203100,5.331154,7.704450,11.458996,-1.48154,0.11510,3.27819
0.050,6.945292,6.091326,-5.059935,0.000000,0,0,14.668304,10.994549,1,6.186276,0,17.201923,5.330018,7.704496,11.448059,-1.47900,0.10516,3.27781
0.051,6.943953,6.083004,-5.137018,0.000000,0,0,14.656294,11.021216,1,6.183341,0,17.200661,5.328844,7.704534,11.437120,-1.47843,0.09059,3.27744
0.052,6.943026,6.075822,-5.164198,0.000000,0,0,14.644151,11.050941,1,6.182178,0,17.195557,5.326007,7.704152,11.426114,-1.48046,0.10988,3.27751
0.053,6.942129,6.068755,-5.191378,0.000000,0,0,14.632009,11.080667,1,6.181015,0,17.190454,5.323171,7.703770,11.415108,-1.48148,0.10473,3.27758
0.054,6.941488,6.062685,-5.218557,0.000000,0,0,14.619865,11.110392,1,6.179852,0,17.185350,5.320334,7.703388,11.404100,-1.47966,0.09374,3.27728
0.055,6.940853,6.056708,-5.244616,0.000000,0,0,14.607722,11.140150,1,6.178709,0,17.180180,5.317476,7.702998,11.393098,-1.47866,0.11168,3.27697
0.056,6.940265,6.051532,-5.220831,0.000000,0,0,14.595544,11.171340,1,6.178408,0,17.172071,5.313650,7.702271,11.382246,-1.47897,0.10306,3.27651
0.057,6.939691,6.046481,-5.197046,0.000000,0,0,14.583365,11.202530,1,6.178108,0,17.163961,5.309824,7.701543,11.371394,-1.47740,0.10964,3.27607
0.058,6.939240,6.042504,-5.173262,0.000000,0,0,14.571187,11.233720,1,6.177807,0,17.155851,5.305997,7.700816,11.360542,-1.47833,0.10968,3.27660
0.059,6.938812,6.038684,-5.148428,0.000000,0,0,14.559004,11.264941,1,6.177517,0,17.147686,5.302160,7.700090,11.349696,-1.48230,0.09364,3.27713
0.060,6.938592,6.036224,-5.077000,0.000000,0,0,14.546626,11.297597,1,6.177677,0,17.136997,5.297827,7.699439,11.339134,-1.48268,0.11682,3.27690
0.061,6.938367,6.033893,-5.005571,0.000000,0,0,14.534247,11.330253,1,6.177837,0,17.126308,5.293494,7.698788,11.328572,-1.48074,0.10943,3.27668
0.062,6.938100,6.032672,-4.934143,0.000000,0,0,14.521870,11.362908,1,6.177997,0,17.115620,5.289161,7.698137,11.318010,-1.48148,0.08913,3.27690
0.063,6.937798,6.031542,-4.861979,0.000000,0,0,14.509482,11.395583,1,6.178144,0,17.104891,5.284826,7.697476,11.307450,-1.47775,0.12773,3.27713
0.064,6.937190,6.031189,-4.757116,0.000000,0,0,14.496674,11.429106,1,6.177739,0,17.092363,5.280401,7.696394,11.297021,-1.47856,0.10378,3.27736
0.065,6.936555,6.030923,-4.652255,0.000000,0,0,14.483865,11.462627,1,6.177333,0,17.079834,5.275975,7.695311,11.286591,-1.47838,0.08613,3.27758
0.066,6.935695,6.031403,-4.547392,0.000000,0,0,14.471056,11.496149,1,6.176927,0,17.067305,5.271549,7.694229,11.276160,-1.47847,0.13032,3.27736
0.067,6.934827,6.031970,-4.442099,0.000000,0,0,14.458242,11.529721,1,6.176513,0,17.054762,5.267129,7.693143,11.265722,-1.47930,0.10111,3.27713
0.068,6.933883,6.033285,-4.317597,0.000000,0,0,14.445201,11.565546,1,6.175732,0,17.041622,5.262960,7.691950,11.254930,-1.47977,0.08148,3.27721
0.069,6.932931,6.034659,-4.193095,0.000000,0,0,14.432160,11.601371,1,6.174952,0,17.028482,5.258791,7.690756,11.244137,-1.48021,0.12143,3.27728
0.070,6.931907,6.036541,-4.068594,0.000000,0,0,14.419119,11.637196,1,6.174170,0,17.015343,5.254622,7.689563,11.233344,-1.47997,0.10606,3.27736
0.071,6.930875,6.038455,-3.943906,0.000000,0,0,14.406075,11.673081,1,6.173380,0,17.002213,5.250474,7.688377,11.222547,-1.47673,0.08185,3.27744
0.072,6.929772,6.040642,-3.810950,0.000000,0,0,14.392903,11.711678,1,6.172135,0,16.989437,5.247276,7.687525,11.211555,-1.47815,0.11784,3.27744
0.073,6.928679,6.042874,-3.677994,0.000000,0,0,14.379732,11.750273,1,6.170891,0,16.976662,5.244078,7.686674,11.200562,-1.48027,0.10592,3.27743
0.074,6.927678,6.045485,-3.545039,0.000000,0,0,14.366560,11.788869,1,6.169647,0,16.963886,5.240880,7.685822,11.189570,-1.47724,0.08109,3.27689
0.075,6.926702,6.048154,-3.411987,0.000000,0,0,14.353396,11.827490,1,6.168411,0,16.951117,5.237696,7.684976,11.178574,-1.47711,0.11705,3.27637
0.076,6.925953,6.051319,-3.274668,0.000000,0,0,14.340584,11.867239,1,6.167546,0,16.938519,5.235175,7.684358,11.167385,-1.47509,0.10814,3.27691
0.077,6.925205,6.054509,-3.137349,0.000000,0,0,14.327770,11.906988,1,6.166682,0,16.925920,5.232655,7.683741,11.156198,-1.48126,0.08351,3.27743
0.078,6.924472,6.057920,-3.000030,0.000000,0,0,14.314957,11.946738,1,6.165818,0,16.913322,5.230134,7.683123,11.145009,-1.48000,0.11204,3.27713
0.079,6.923715,6.061319,-2.862912,0.000000,0,0,14.302161,11.986495,1,6.164945,0,16.900719,5.227615,7.682503,11.133831,-1.47971,0.11454,3.27682
0.080,6.922754,6.064629,-2.734740,0.000000,0,0,14.290149,12.026583,1,6.163718,0,16.887863,5.225172,7.681783,11.123086,-1.47831,0.09322,3.27652
0.081,6.921790,6.067931,-2.606567,0.000000,0,0,14.278137,12.066670,1,6.162491,0,16.875008,5.222729,7.681063,11.112341,-1.47867,0.10318,3.27622
0.082,6.920806,6.071169,-2.478395,0.000000,0,0,14.266125,12.106758,1,6.161264,0,16.862152,5.220286,7.680343,11.101595,-1.48091,0.11360,3.27645
0.083,6.919846,6.074405,-2.350738,0.000000,0,0,14.254129,12.146823,1,6.160051,0,16.849304,5.217840,7.679623,11.090859,-1.47920,0.09165,3.27667
0.084,6.919092,6.077612,-2.245985,0.000000,0,0,14.242844,12.185899,1,6.159420,0,16.836744,5.215266,7.678893,11.080532,-1.47937,0.07300,3.27644
0.085,6.918353,6.080775,-2.141232,0.000000,0,0,14.231559,12.224974,1,6.158789,0,16.824186,5.212692,7.678163,11.070206,-1.48178,0.11975,3.27622
0.086,6.917735,6.083551,-2.036480,0.000000,0,0,14.220273,12.264049,1,6.158159,0,16.811626,5.210118,7.677433,11.059878,-1.48267,0.09883,3.27668
0.087,6.917117,6.086240,-1.932581,0.000000,0,0,14.208996,12.303084,1,6.157533,0,16.799067,5.207529,7.676703,11.049562,-1.48151,0.07588,3.27713
0.088,6.916496,6.088173,-1.866659,0.000000,0,0,14.198073,12.340358,1,6.157126,0,16.786482,5.204242,7.675993,11.039680,-1.47862,0.11224,3.27744
0.089,6.915888,6.090028,-1.800736,0.000000,0,0,14.187150,12.377632,1,6.156719,0,16.773897,5.200954,7.675283,11.029799,-1.47872,0.10703,3.27774
0.090,6.915381,6.091216,-1.734813,0.000000,0,0,14.176228,12.414906,1,6.156312,0,16.761312,5.197667,7.674573,11.019917,-1.47969,0.08673,3.27751
0.091,6.914903,6.092341,-1.669601,0.000000,0,0,14.165298,12.452138,1,6.155901,0,16.748709,5.194381,7.673888,11.010024,-1.48092,0.08585,3.27728
0.092,6.914667,6.092934,-1.635999,0.000000,0,0,14.154069,12.487500,1,6.155295,0,16.735300,5.191127,7.674326,10.999631,-1.48005,0.10806,3.27728
0.093,6.914460,6.093436,-1.602397,0.000000,0,0,14.142841,12.522862,1,6.154690,0,16.721891,5.187874,7.674764,10.989238,-1.47745,0.09594,3.27728
0.094,6.914506,6.093160,-1.568795,0.000000,0,0,14.131613,12.558225,1,6.154085,0,16.708483,5.184621,7.675202,10.978844,-1.47979,0.08808,3.27744
0.095,6.914575,6.092768,-1.536050,0.000000,0,0,14.120383,12.593533,1,6.153482,0,16.695089,5.181361,7.675654,10.968451,-1.47274,0.10222,3.27759
0.096,6.914846,6.091370,-1.541427,0.000000,0,0,14.109064,12.626444,1,6.153036,0,16.682335,5.177830,7.676698,10.958089,-1.47812,0.10280,3.27743
0.097,6.915122,6.089895,-1.546804,0.000000,0,0,14.097746,12.659355,1,6.152589,0,16.669580,5.174299,7.677742,10.947725,-1.47928,0.08716,3.27729
0.098,6.915444,6.087763,-1.552181,0.000000,0,0,14.086427,12.692266,1,6.152142,0,16.656828,5.170768,7.678785,10.937363,-1.47848,0.09758,3.27759
0.099,6.915754,6.085600,-1.557958,0.000000,0,0,14.075101,12.725132,1,6.151693,0,16.644077,5.167240,7.679825,10.926997,-1.48053,0.11236,3.27788
0.100,6.915966,6.083181,-1.581519,0.000000,0,0,14.063451,12.755954,1,6.151182,0,16.631489,5.163847,7.680686,10.916516,-1.48041,0.09571,3.27689
0.101,6.916170,6.080721,-1.605080,0.000000,0,0,14.051800,12.786777,1,6.150670,0,16.618902,5.160455,7.681548,10.906035,-1.48053,0.08493,3.27592
0.102,6.916314,6.077918,-1.628641,0.000000,0,0,14.040150,12.817598,1,6.150158,0,16.606314,5.157063,7.682409,10.895554,-1.47849,0.10990,3.27668
0.103,6.916461,6.075049,-1.652814,0.000000,0,0,14.028505,12.848384,1,6.149647,0,16.593725,5.153687,7.683274,10.885079,-1.48057,0.09755,3.27743
0.104,6.916640,6.071630,-1.704166,0.000000,0,0,14.017131,12.877558,1,6.149156,0,16.581024,5.151082,7.684264,10.874886,-1.47218,0.08277,3.27713
0.105,6.916832,6.068133,-1.755518,0.000000,0,0,14.005756,12.906733,1,6.148664,0,16.568323,5.148477,7.685255,10.864693,-1.47983,0.11278,3.27683
0.106,6.917142,6.063960,-1.806870,0.000000,0,0,13.994382,12.935906,1,6.148172,0,16.555622,5.145871,7.686245,10.854499,-1.48077,0.10298,3.27744
0.107,6.917471,6.059705,-1.858513,0.000000,0,0,13.983045,12.964954,1,6.147685,0,16.542925,5.143229,7.687246,10.844298,-1.47878,0.08038,3.27803
0.108,6.917978,6.054752,-1.923117,0.000000,0,0,13.973400,12.988402,1,6.147402,0,16.530422,5.138968,7.688698,10.833785,-1.48074,0.11449,3.27719
0.109,6.918499,6.049758,-1.987721,0.000000,0,0,13.963755,13.011851,1,6.147120,0,16.517921,5.134707,7.690149,10.823272,-1.47875,0.09940,3.27638
0.110,6.919150,6.044402,-2.052325,0.000000,0,0,13.954109,13.035299,1,6.146837,0,16.505419,5.130447,7.691600,10.812758,-1.47842,0.08851,3.27706
0.111,6.919806,6.039043,-2.117139,0.000000,0,0,13.944552,13.058635,1,6.146557,0,16.492922,5.126168,7.693053,10.802247,-1.47988,0.11880,3.27773
0.112,6.920512,6.033654,-2.191290,0.000000,0,0,13.938901,13.076910,1,6.146395,0,16.480608,5.121083,7.694574,10.791855,-1.47902,0.10411,3.27704
0.113,6.921212,6.028244,-2.265440,0.000000,0,0,13.933250,13.095186,1,6.146233,0,16.468292,5.115999,7.696095,10.781463,-1.48023,0.08423,3.27637
0.114,6.921870,6.022651,-2.339591,0.000000,0,0,13.927600,13.113461,1,6.146070,0,16.455978,5.110914,7.697616,10.771070,-1.48348,0.11343,3.27660
0.115,6.922514,6.017019,-2.413598,0.000000,0,0,13.922037,13.131617,1,6.145911,0,16.443665,5.105806,7.699126,10.760673,-1.48126,0.09954,3.27682
0.116,6.923050,6.011046,-2.481215,0.000000,0,0,13.920368,13.144385,1,6.145882,0,16.431355,5.099648,7.700175,10.750070,-1.48019,0.07964,3.27644
0.117,6.923580,6.005085,-2.548831,0.000000,0,0,13.918699,13.157155,1,6.145854,0,16.419046,5.093490,7.701223,10.739467,-1.47892,0.10806,3.27606
0.118,6.924068,5.999222,-2.616448,0.000000,0,0,13.917030,13.169924,1,6.145825,0,16.406736,5.087331,7.702271,10.728864,-1.47916,0.09896,3.27622
0.119,6.924558,5.993423,-2.683657,0.000000,0,0,13.915483,13.182590,1,6.145791,0,16.394430,5.081178,7.703321,10.718266,-1.47905,0.08746,3.27637
0.120,6.925062,5.988169,-2.732771,0.000000,0,0,13.919360,13.190669,1,6.145477,0,16.382309,5.075221,7.704471,10.707955,-1.47831,0.11338,3.27660
0.121,6.925549,5.982948,-2.781886,0.000000,0,0,13.923237,13.198749,1,6.145163,0,16.370188,5.069264,7.705620,10.697645,-1.47869,0.10330,3.27682
0.122,6.925894,5.978010,-2.831000,0.000000,0,0,13.927114,13.206828,1,6.144848,0,16.358067,5.063308,7.706769,10.687334,-1.47806,0.09751,3.27675
0.123,6.926206,5.973068,-2.879826,0.000000,0,0,13.931133,13.214812,1,6.144540,0,16.345947,5.057353,7.707894,10.677016,-1.48083,0.10734,3.27667
0.124,6.926240,5.968088,-2.915839,0.000000,0,0,13.941480,13.218592,1,6.144498,0,16.333895,5.051511,7.707952,10.666381,-1.47861,0.10061,3.27660
0.125,6.926270,5.963141,-2.951853,0.000000,0,0,13.951826,13.222372,1,6.144456,0,16.321840,5.045668,7.708011,10.655746,-1.48039,0.08485,3.27652
0.126,6.926255,5.958486,-2.987867,0.000000,0,0,13.962173,13.226151,1,6.144414,0,16.309788,5.039824,7.708069,10.645110,-1.47608,0.10260,3.27675
0.127,6.926264,5.953906,-3.023447,0.000000,0,0,13.972649,13.229868,1,6.144368,0,16.297731,5.033989,7.708142,10.634473,-1.47522,0.10368,3.27698
0.128,6.926479,5.949979,-3.039761,0.000000,0,0,13.988839,13.230781,1,6.144111,0,16.285532,5.028499,7.708883,10.623715,-1.48537,0.06877,3.27682
0.129,6.926699,5.946090,-3.056075,0.000000,0,0,14.005031,13.231693,1,6.143854,0,16.273331,5.023008,7.709623,10.612958,-1.48040,0.10822,3.27668
0.130,6.926964,5.942526,-3.072390,0.000000,0,0,14.021222,13.232606,1,6.143597,0,16.261131,5.017517,7.710363,10.602201,-1.48034,0.11180,3.27706
0.131,6.927208,5.938952,-3.088581,0.000000,0,0,14.037549,13.233458,1,6.143333,0,16.248936,5.012047,7.711099,10.591432,-1.47924,0.07524,3.27743
0.132,6.927279,5.935277,-3.099287,0.000000,0,0,14.059910,13.231590,1,6.142784,0,16.236938,5.007492,7.711608,10.580177,-1.47914,0.10698,3.27713
0.133,6.927331,5.931591,-3.109993,0.000000,0,0,14.082272,13.229723,1,6.142234,0,16.224943,5.002936,7.712117,10.568923,-1.47933,0.11654,3.27683
0.134,6.927235,5.927800,-3.120700,0.000000,0,0,14.104632,13.227856,1,6.141684,0,16.212946,4.998381,7.712626,10.557669,-1.47946,0.07752,3.27721
0.135,6.927129,5.924008,-3.131489,0.000000,0,0,14.127137,13.225928,1,6.141139,0,16.200945,4.993834,7.713122,10.546435,-1.47759,0.10001,3.27758
0.136,6.926950,5.920207,-3.145933,0.000000,0,0,14.156000,13.221321,1,6.140780,0,16.188740,4.989630,7.713019,10.536131,-1.48333,0.11905,3.27712
0.137,6.926761,5.916405,-3.160377,0.000000,0,0,14.184862,13.216715,1,6.140421,0,16.176537,4.985426,7.712916,10.525826,-1.47878,0.08144,3.27667
0.138,6.926486,5.912597,-3.174821,0.000000,0,0,14.213725,13.212108,1,6.140062,0,16.164331,4.981222,7.712813,10.515521,-1.47847,0.08897,3.27667
0.139,6.926200,5.908783,-3.189331,0.000000,0,0,14.242729,13.207446,1,6.139696,0,16.152136,4.977046,7.712711,10.505238,-1.47902,0.12799,3.27668
0.140,6.925823,5.904931,-3.206753,0.000000,0,0,14.278000,13.200336,1,6.139006,0,16.140306,4.974146,7.712699,10.495909,-1.47941,0.09466,3.27721
0.141,6.925451,5.901067,-3.224175,0.000000,0,0,14.313271,13.193226,1,6.138317,0,16.128479,4.971246,7.712687,10.486580,-1.48023,0.07004,3.27773
0.142,6.925122,5.897098,-3.241597,0.000000,0,0,14.348541,13.186116,1,6.137627,0,16.116650,4.968346,7.712676,10.477252,-1.48012,0.12671,3.27728
0.143,6.924815,5.893108,-3.259185,0.000000,0,0,14.383962,13.178961,1,6.136940,0,16.104826,4.965454,7.712676,10.467955,-1.47797,0.09854,3.27683
0.144,6.924690,5.888936,-3.284167,0.000000,0,0,14.425992,13.169753,1,6.136344,0,16.093216,4.962942,7.713223,10.460059,-1.48076,0.07551,3.27698
0.145,6.924585,5.884732,-3.309149,0.000000,0,0,14.468023,13.160546,1,6.135749,0,16.081604,4.960430,7.713770,10.452164,-1.48032,0.11869,3.27713
0.146,6.924646,5.880256,-3.334131,0.000000,0,0,14.510054,13.151340,1,6.135154,0,16.069994,4.957918,7.714316,10.444268,-1.47853,0.10669,3.27728
0.147,6.924720,5.875746,-3.359054,0.000000,0,0,14.552217,13.142061,1,6.134560,0,16.058384,4.955391,7.714873,10.436394,-1.47999,0.08996,3.27743
0.148,6.924901,5.870943,-3.381404,0.000000,0,0,14.600250,13.129601,1,6.134013,0,16.046879,4.952213,7.715864,10.429442,-1.47618,0.09511,3.27713
0.149,6.925091,5.866142,-3.403753,0.000000,0,0,14.648284,13.117140,1,6.133466,0,16.035372,4.949034,7.716854,10.422492,-1.47768,0.10555,3.27683
0.150,6.925346,5.861356,-3.426102,0.000000,0,0,14.696318,13.104679,1,6.132919,0,16.023867,4.945856,7.717844,10.415542,-1.47885,0.09906,3.27744
0.151,6.925604,5.856601,-3.448590,0.000000,0,0,14.744448,13.092248,1,6.132367,0,16.012365,4.942709,7.718839,10.408642,-1.47949,0.09072,3.27804
0.152,6.925872,5.852112,-3.477222,0.000000,0,0,14.796874,13.081142,1,6.131604,0,16.001104,4.941003,7.719994,10.404015,-1.48518,0.10576,3.27743
0.153,6.926127,5.847605,-3.505855,0.000000,0,0,14.849299,13.070038,1,6.130840,0,15.989842,4.939296,7.721149,10.399387,-1.48023,0.10230,3.27682
0.154,6.926261,5.842941,-3.534487,0.000000,0,0,14.901725,13.058932,1,6.130076,0,15.978580,4.937590,7.722304,10.394760,-1.48204,0.09972,3.27675
0.155,6.926370,5.838204,-3.563412,0.000000,0,0,14.954173,13.047833,1,6.129303,0,15.967319,4.935905,7.723455,10.390218,-1.47971,0.10242,3.27667
0.156,6.926266,5.832843,-3.605294,0.000000,0,0,15.007602,13.036984,1,6.128097,0,15.956047,4.935168,7.724414,10.389503,-1.47891,0.10969,3.27675
0.157,6.926158,5.827432,-3.647176,0.000000,0,0,15.061030,13.026136,1,6.126890,0,15.944776,4.934432,7.725372,10.388787,-1.47885,0.10251,3.27682
0.158,6.926017,5.821594,-3.689058,0.000000,0,0,15.114459,13.015287,1,6.125683,0,15.933505,4.933696,7.726331,10.388072,-1.47997,0.09907,3.27628
0.159,6.925898,5.815733,-3.731373,0.000000,0,0,15.167887,13.004422,1,6.124478,0,15.922231,4.932965,7.727302,10.387485,-1.47992,0.11031,3.27576
0.160,6.925961,5.809682,-3.792932,0.000000,0,0,15.221282,12.992804,1,6.123351,0,15.910837,4.932475,7.728824,10.392606,-1.48079,0.10241,3.27591
0.161,6.926051,5.803559,-3.854491,0.000000,0,0,15.274676,12.981186,1,6.122224,0,15.899444,4.931984,7.730345,10.397728,-1.48711,0.08547,3.27607
