"Time","m1 Lmark cle","70 Lmark cle","69 Rmark cle","68 LDS clean","m2 LDS clean","67 RDS clean","66 LDS mark","65 RDS mark","v3 L COP","v2 R COP","v1 xCoM","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.536,0,0,0,0,0,1,0,0,0.000000,5.528818,6.643859,6.664715,14.359298,10.449833,14.016982,9.756201,1.48402,0.10246,3.27772
0.537,0,0,0,0,0,1,0,0,0.000000,5.529099,6.645050,6.664226,14.348511,10.439263,14.004631,9.784057,1.48419,0.11171,3.27765
0.538,0,0,0,0,0,1,0,0,0.000000,5.529325,6.646322,6.663736,14.337725,10.428693,13.992280,9.811913,1.48449,0.08753,3.27762
0.539,0,0,0,0,0,1,0,0,0.000000,5.529418,6.647791,6.663246,14.326938,10.418123,13.979929,9.839768,1.48366,0.09908,3.27777
0.540,0,0,0,0,0,1,0,0,0.000000,5.529580,6.649425,6.662854,14.315475,10.407175,13.967489,9.862673,1.48534,0.12791,3.27778
0.541,0,0,0,0,0,1,0,0,0.000000,5.529910,6.651455,6.662826,14.301498,10.394821,13.954717,9.867174,1.48421,0.10770,3.27725
0.542,0,0,0,0,0,1,0,0,0.000000,5.530264,6.653538,6.662797,14.287521,10.382467,13.941945,9.871675,1.48336,0.10854,3.27684
0.543,0,0,0,0,0,1,0,0,0.000000,5.530674,6.655745,6.662768,14.273545,10.370113,13.929173,9.876177,1.48293,0.11626,3.27692
0.544,0,0,0,0,0,1,0,0,0.000000,5.531034,6.657885,6.662694,14.260629,10.358271,13.916205,9.885578,1.48325,0.10173,3.27701
0.545,0,0,0,0,0,1,0,0,0.000000,5.531271,6.659866,6.662454,14.251657,10.348329,13.902514,9.913191,1.48317,0.09978,3.27716
0.546,0,0,0,0,0,1,0,0,0.000000,5.531479,6.661892,6.662213,14.242684,10.338387,13.888823,9.940804,1.48472,0.10125,3.27720
0.547,0,0,0,0,0,1,0,0,0.000000,5.531616,6.664029,6.661973,14.233712,10.328444,13.875131,9.968416,1.48454,0.08958,3.27682
0.548,0,0,0,0,0,1,0,0,0.000000,5.531763,6.666333,6.661833,14.223953,10.317601,13.861673,9.995945,1.48523,0.08879,3.27657
0.549,0,0,0,0,0,1,0,0,0.000000,5.531930,6.669040,6.662072,14.211274,10.303409,13.849086,10.023163,1.48467,0.12132,3.27680
0.550,0,0,0,0,0,1,0,0,0.000000,5.532097,6.671789,6.662311,14.198594,10.289216,13.836497,10.050381,1.48264,0.09505,3.27687
0.551,0,0,0,0,0,1,0,0,0.000000,5.532259,6.674640,6.662549,14.185914,10.275023,13.823910,10.077599,1.48454,0.10176,3.27633
0.552,0,0,0,0,0,1,0,0,0.000000,5.532403,6.677372,6.662829,14.173681,10.260867,13.811327,10.099404,1.48482,0.12655,3.27605
0.553,0,0,0,0,0,1,0,0,0.000000,5.532501,6.679821,6.663260,14.163110,10.246847,13.798763,10.101097,1.48297,0.11084,3.27674
0.554,0,0,0,0,0,1,0,0,0.000000,5.532592,6.682148,6.663692,14.152537,10.232827,13.786201,10.102790,1.49292,0.11533,3.27730
0.555,0,0,0,0,0,1,0,0,0.000000,5.532667,6.684187,6.664123,14.141966,10.218807,13.773637,10.104483,1.48386,0.10781,3.27737
0.556,0,0,0,0,0,1,0,0,0.000000,5.532751,6.686128,6.664614,14.130958,10.204584,13.761152,10.105750,1.48304,0.09748,3.27748
0.557,0,0,0,0,0,1,0,0,0.000000,5.532856,6.687831,6.665324,14.118323,10.189602,13.748959,10.105434,1.48504,0.10089,3.27771
0.558,0,0,0,0,0,1,0,0,0.000000,5.532955,6.689361,6.666034,14.105690,10.174621,13.736766,10.105119,1.48075,0.10857,3.27774
0.559,0,0,0,0,0,1,0,0,0.000000,5.533042,6.690471,6.666744,14.093056,10.159639,13.724573,10.104804,1.48432,0.08282,3.27697
0.560,0,0,0,0,0,1,0,0,0.000000,5.533110,6.691327,6.667458,14.080804,10.145858,13.712282,10.099346,1.48300,0.09667,3.27640
0.561,0,0,0,0,0,1,0,0,0.000000,5.533129,6.691574,6.668184,14.069969,10.136537,13.699629,10.074778,1.48389,0.12777,3.27655
0.562,0,0,0,0,0,1,0,0,0.000000,5.533140,6.691600,6.668910,14.059135,10.127215,13.686975,10.050208,1.48538,0.10711,3.27677
0.563,0,0,0,0,0,1,0,0,0.000000,5.533131,6.691093,6.669636,14.048302,10.117895,13.674322,10.025640,1.48292,0.11367,3.27722
0.564,0,0,0,0,0,1,0,0,0.000000,5.533123,6.690429,6.670290,14.037422,10.108391,13.661754,10.004990,1.48426,0.11894,3.27762
0.565,0,0,0,0,0,1,0,0,0.000000,5.533116,6.689384,6.670675,14.026376,10.098204,13.649501,9.998907,1.48391,0.10586,3.27777
0.566,0,0,0,0,0,1,0,0,0.000000,5.533064,6.688244,6.671061,14.015328,10.088017,13.637248,9.992825,1.48593,0.10354,3.27786
0.567,0,0,0,0,0,1,0,0,0.000000,5.532907,6.686873,6.671446,14.004282,10.077831,13.624994,9.986742,1.48236,0.10699,3.27771
0.568,0,0,0,0,0,1,0,0,0.000000,5.532674,6.685475,6.671752,13.993020,10.066426,13.612647,9.979943,1.48353,0.09225,3.27754
0.569,0,0,0,0,0,1,0,0,0.000000,5.532256,6.684012,6.671763,13.980962,10.050491,13.599950,9.970486,1.48489,0.08194,3.27731
0.570,0,0,0,0,0,1,0,0,0.000000,5.531847,6.682622,6.671775,13.968904,10.034556,13.587252,9.961027,1.48462,0.12404,3.27713
0.571,0,0,0,0,0,1,0,0,0.000000,5.531461,6.681409,6.671786,13.956845,10.018621,13.574554,9.951569,1.48488,0.09555,3.27713
0.572,0,0,0,0,0,1,0,0,0.000000,5.531163,6.680358,6.671810,13.944403,10.003899,13.561952,9.938840,1.48473,0.08661,3.27713
0.573,0,0,0,0,0,1,0,0,0.000000,5.531077,6.679697,6.671879,13.930533,9.993681,13.549705,9.913955,1.48351,0.12443,3.27713
0.574,0,0,0,0,0,1,0,0,0.000000,5.530976,6.679192,6.671947,13.916663,9.983464,13.537457,9.889070,1.48489,0.11230,3.27716
0.575,0,0,0,0,0,1,0,0,0.000000,5.530840,6.679060,6.672016,13.902794,9.973247,13.525208,9.864184,1.48288,0.09354,3.27731
0.576,0,0,0,0,0,1,0,0,0.000000,5.530581,6.679057,6.672098,13.889248,9.962758,13.512959,9.839378,1.48275,0.11402,3.27736
0.577,0,0,0,0,0,1,0,0,0.000000,5.530025,6.679359,6.672228,13.876904,9.951262,13.500708,9.814869,1.48397,0.09719,3.27698
0.578,0,0,0,0,0,1,0,0,0.000000,5.529448,6.679784,6.672358,13.864559,9.939766,13.488456,9.790359,1.48381,0.07905,3.27664
0.579,0,0,0,0,0,1,0,0,0.000000,5.528815,6.680502,6.672488,13.852215,9.928270,13.476204,9.765849,1.48626,0.12225,3.27649
0.580,0,0,0,0,0,1,0,0,0.000000,5.528277,6.681335,6.672642,13.839596,9.916498,13.464097,9.741376,1.48639,0.09951,3.27641
0.581,0,0,0,0,0,1,0,0,0.000000,5.527969,6.682442,6.672883,13.825956,9.903699,13.452531,9.717039,1.48413,0.08774,3.27664
0.582,0,0,0,0,0,1,0,0,0.000000,5.527691,6.683610,6.673124,13.812317,9.890900,13.440964,9.692702,1.48375,0.12859,3.27684
0.583,0,0,0,0,0,1,0,0,0.000000,5.527483,6.684927,6.673365,13.798677,9.878100,13.429398,9.668365,1.48407,0.11773,3.27692
0.584,0,0,0,0,0,1,0,0,0.000000,5.527214,6.686256,6.673617,13.785866,9.865835,13.417597,9.644055,1.48513,0.09715,3.27696
0.585,0,0,0,0,0,1,0,0,0.000000,5.526798,6.687616,6.673912,13.776132,9.855558,13.404922,9.619843,1.48605,0.11415,3.27689
0.586,0,0,0,0,0,1,0,0,0.000000,5.526360,6.689015,6.674206,13.766398,9.845282,13.392248,9.595630,1.48115,0.10515,3.27690
0.587,0,0,0,0,0,1,0,0,0.000000,5.525867,6.690507,6.674501,13.756664,9.835005,13.379574,9.571417,1.48705,0.08568,3.27728
0.588,0,0,0,0,0,1,0,0,0.000000,5.525410,6.692072,6.674805,13.746735,9.825066,13.366759,9.546927,1.48596,0.10562,3.27753
0.589,0,0,0,0,0,1,0,0,0.000000,5.525040,6.693816,6.675145,13.736075,9.816386,13.353423,9.521410,1.48307,0.10900,3.27722
0.590,0,0,0,0,0,1,0,0,0.000000,5.524694,6.695617,6.675486,13.725417,9.807706,13.340086,9.495893,1.48567,0.09294,3.27701
0.591,0,0,0,0,0,1,0,0,0.000000,5.524409,6.697556,6.675826,13.714759,9.799026,13.326750,9.470377,1.48535,0.11539,3.27716
0.592,0,0,0,0,0,1,0,0,0.000000,5.524124,6.699523,6.676218,13.703637,9.789812,13.313484,9.444799,1.48318,0.12385,3.27720
0.593,0,0,0,0,0,1,0,0,0.000000,5.523838,6.701558,6.676804,13.690795,9.778617,13.300486,9.418997,1.48351,0.10346,3.27682
0.594,0,0,0,0,0,1,0,0,0.000000,5.523549,6.703603,6.677389,13.677953,9.767421,13.287486,9.393193,1.48397,0.10093,3.27668
0.595,0,0,0,0,0,1,0,0,0.000000,5.523252,6.705671,6.677975,13.665110,9.756226,13.274487,9.367391,1.48556,0.11274,3.27744
0.596,0,0,0,0,0,1,0,0,0.000000,5.522954,6.707737,6.678582,13.652494,9.744300,13.261497,9.341172,1.48433,0.09118,3.27787
0.597,0,0,0,0,0,1,0,0,0.000000,5.522658,6.709800,6.679269,13.640720,9.729663,13.248543,9.313415,1.48532,0.09051,3.27704
0.598,0,0,0,0,0,1,0,0,0.000000,5.522367,6.711875,6.679956,13.628946,9.715026,13.235589,9.285656,1.48646,0.11001,3.27643
0.599,0,0,0,0,0,1,0,0,0.000000,5.522089,6.713976,6.680644,13.617172,9.700388,13.222635,9.257898,1.48210,0.09041,3.27673
0.600,0,0,0,0,0,1,0,0,0.000000,5.521823,6.716091,6.681386,13.605028,9.685789,13.209871,9.233347,1.48364,0.09616,3.27698
0.601,0,0,0,0,0,1,0,0,0.000000,5.521588,6.718241,6.682336,13.591505,9.671329,13.197813,9.220717,1.48177,0.12870,3.27698
0.602,0,0,0,0,0,1,0,0,0.000000,5.521382,6.720337,6.683286,13.577983,9.656870,13.185754,9.208088,1.48397,0.10643,3.27693
0.603,0,0,0,0,0,1,0,0,0.000000,5.521246,6.722306,6.684236,13.564460,9.642410,13.173696,9.195458,1.48131,0.08156,3.27670
0.604,0,0,0,0,0,1,0,0,0.000000,5.521149,6.724150,6.685143,13.551427,9.628896,13.161559,9.180289,1.48300,0.11826,3.27658
0.605,0,0,0,0,0,1,0,0,0.000000,5.521145,6.725698,6.685896,13.540212,9.618890,13.149136,9.155679,1.48567,0.10115,3.27689
0.606,0,0,0,0,0,1,0,0,0.000000,5.521140,6.727131,6.686649,13.528996,9.608884,13.136712,9.131068,1.48394,0.07517,3.27711
0.607,0,0,0,0,0,1,0,0,0.000000,5.521132,6.728291,6.687401,13.517782,9.598878,13.124288,9.106457,1.48215,0.10930,3.27704
0.608,0,0,0,0,0,1,0,0,0.000000,5.521090,6.729347,6.688198,13.506255,9.588838,13.111732,9.081791,1.48511,0.09480,3.27702
0.609,0,0,0,0,0,1,0,0,0.000000,5.520966,6.730155,6.689157,13.493567,9.578671,13.098688,9.056919,1.48353,0.09673,3.27725
0.610,0,0,0,0,0,1,0,0,0.000000,5.520865,6.730775,6.690116,13.480881,9.568504,13.085644,9.032046,1.48499,0.12263,3.27736
0.611,0,0,0,0,0,1,0,0,0.000000,5.520820,6.730943,6.691075,13.468193,9.558337,13.072598,9.007174,1.48223,0.11246,3.27698
0.612,0,0,0,0,0,1,0,0,0.000000,5.520854,6.730829,6.692050,13.454883,9.547600,13.059664,8.982195,1.48506,0.08787,3.27672
0.613,0,0,0,0,0,1,0,0,0.000000,5.521078,6.730038,6.693089,13.439255,9.534739,13.047133,8.956813,1.48358,0.09431,3.27695
0.614,0,0,0,0,0,1,0,0,0.000000,5.521310,6.728955,6.694127,13.423628,9.521876,13.034604,8.931431,1.48535,0.11861,3.27707
0.615,0,0,0,0,0,1,0,0,0.000000,5.521564,6.727169,6.695165,13.408000,9.509015,13.022074,8.906049,1.48371,0.08874,3.27676
0.616,0,0,0,0,0,1,0,0,0.000000,5.521747,6.725101,6.696158,13.393478,9.496644,13.009757,8.880586,1.48443,0.08909,3.27657
0.617,0,0,0,0,0,1,0,0,0.000000,5.521759,6.722353,6.696988,13.383071,9.486094,12.998231,8.854824,1.48191,0.11490,3.27680
0.618,0,0,0,0,0,1,0,0,0.000000,5.521734,6.719319,6.697817,13.372663,9.475545,12.986705,8.829062,1.48339,0.11166,3.27687
0.619,0,0,0,0,0,1,0,0,0.000000,5.521621,6.715597,6.698646,13.362255,9.464995,12.975179,8.803301,1.48438,0.08861,3.27633
0.620,0,0,0,0,0,1,0,0,0.000000,5.521525,6.711598,6.699301,13.352221,9.454127,12.963644,8.777413,1.48713,0.12830,3.27599
0.621,0,0,0,0,0,1,0,0,0.000000,5.521472,6.706940,6.699310,13.343582,9.442077,12.952076,8.751058,1.48401,0.10936,3.27637
0.622,0,0,0,0,0,1,0,0,0.000000,5.521442,6.702106,6.699319,13.334943,9.430027,12.940509,8.724702,1.48526,0.07964,3.27669
0.623,0,0,0,0,0,1,0,0,0.000000,5.521466,6.696855,6.699328,13.326303,9.417976,12.928942,8.698345,1.48344,0.10372,3.27676
0.624,0,0,0,0,0,1,0,0,0.000000,5.521507,6.691555,6.699204,13.316918,9.405156,12.917544,8.672518,1.48414,0.10554,3.27682
0.625,0,0,0,0,0,1,0,0,0.000000,5.521589,6.686141,6.698585,13.304758,9.389477,12.906782,8.648653,1.48446,0.09623,3.27682
0.626,0,0,0,0,0,1,0,0,0.000000,5.521695,6.680806,6.697966,13.292598,9.373797,12.896019,8.624788,1.48501,0.07642,3.27690
0.627,0,0,0,0,0,1,0,0,0.000000,5.521860,6.675664,6.697346,13.280438,9.358118,12.885257,8.600924,1.48396,0.11800,3.27728
0.628,0,0,0,0,0,1,0,0,0.000000,5.522054,6.670704,6.696672,13.268978,9.343559,12.874358,8.577023,1.48437,0.11589,3.27748
0.629,0,0,0,0,0,1,0,0,0.000000,5.522319,6.666181,6.695798,13.260118,9.333169,12.862953,8.552985,1.48591,0.10148,3.27694
0.630,0,0,0,0,0,1,0,0,0.000000,5.522593,6.661822,6.694923,13.251260,9.322779,12.851549,8.528949,1.48340,0.12603,3.27647
0.631,0,0,0,0,0,1,0,0,0.000000,5.522888,6.657857,6.694048,13.242400,9.312388,12.840144,8.504912,1.48311,0.10658,3.27624
0.632,0,0,0,0,0,1,0,0,0.000000,5.523167,6.654001,6.693184,13.231812,9.302202,12.828805,8.480863,1.48446,0.09586,3.27616
0.633,0,0,0,0,0,1,0,0,0.000000,5.523407,6.650405,6.692357,13.214798,9.292771,12.817709,8.456762,1.48274,0.09665,3.27661
0.634,0,0,0,0,0,1,0,0,0.000000,5.523624,6.646849,6.691530,13.197784,9.283340,12.806613,8.432662,1.48663,0.10646,3.27695
0.635,0,0,0,0,0,1,0,0,0.000000,5.523784,6.643385,6.690703,13.180770,9.273910,12.795517,8.408562,1.49565,0.09163,3.27679
0.636,0,0,0,0,0,1,0,0,0.000000,5.523925,6.639911,6.689794,13.164481,9.263012,12.784347,8.382558,1.48530,0.08339,3.27672
0.637,0,0,0,0,0,1,0,0,0.000000,5.524020,6.636412,6.688576,13.150885,9.246667,12.772902,8.349480,1.48370,0.12584,3.27695
0.638,0,0,0,0,0,1,0,0,0.000000,5.524129,6.632973,6.687359,13.137289,9.230322,12.761457,8.316401,1.48321,0.11586,3.27713
0.639,0,0,0,0,0,1,0,0,0.000000,5.524277,6.629675,6.686141,13.123693,9.213977,12.750013,8.283323,1.48213,0.09393,3.27713
0.640,0,0,0,0,0,1,0,0,0.000000,5.524466,6.626504,6.684930,13.110897,9.199497,12.738585,8.250296,1.47183,0.10712,3.27707
0.641,0,0,0,0,0,1,0,0,0.000000,5.524756,6.623638,6.683740,13.101071,9.191953,12.727211,8.217458,1.48321,0.10111,3.27676
0.642,0,0,0,0,0,1,0,0,0.000000,5.525037,6.620809,6.682550,13.091246,9.184409,12.715837,8.184620,1.48427,0.08383,3.27655
0.643,0,0,0,0,0,1,0,0,0.000000,5.525296,6.618071,6.681360,13.081421,9.176865,12.704464,8.151781,1.48369,0.11028,3.27670
0.644,0,0,0,0,0,1,0,0,0.000000,5.525496,6.615283,6.680028,13.071399,9.169046,12.693151,8.118904,1.48306,0.11891,3.27681
0.645,0,0,0,0,0,1,0,0,0.000000,5.525555,6.612376,6.678167,13.060645,9.160206,12.682065,8.085880,1.48448,0.10120,3.27673
0.646,0,0,0,0,0,1,0,0,0.000000,5.525607,6.609545,6.676306,13.049891,9.151365,12.670979,8.052856,1.48238,0.08732,3.27669
0.647,0,0,0,0,0,1,0,0,0.000000,5.525646,6.606899,6.674445,13.039138,9.142526,12.659892,8.019832,1.48654,0.11820,3.27676
0.648,0,0,0,0,0,1,0,0,0.000000,5.525741,6.604472,6.672657,13.027664,9.132362,12.648897,7.991700,1.48623,0.10548,3.27689
0.649,0,0,0,0,0,1,0,0,0.000000,5.525970,6.602571,6.671146,13.013510,9.117282,12.638247,7.981749,1.48191,0.07567,3.27719
0.650,0,0,0,0,0,1,0,0,0.000000,5.526221,6.600838,6.669636,12.999355,9.102201,12.627597,7.971797,1.48345,0.10377,3.27730
0.651,0,0,0,0,0,1,0,0,0.000000,5.526524,6.599507,6.668125,12.985201,9.087121,12.616946,7.961846,1.48549,0.10355,3.27661
0.652,0,0,0,0,0,1,0,0,0.000000,5.526801,6.598252,6.666678,12.972273,9.072499,12.606084,7.946911,1.48572,0.09906,3.27622
0.653,0,0,0,0,0,1,0,0,0.000000,5.527016,6.597181,6.665473,12.963900,9.059585,12.594433,7.913450,1.48315,0.10319,3.27698
0.654,0,0,0,0,0,1,0,0,0.000000,5.527228,6.596167,6.664267,12.955526,9.046670,12.582782,7.879989,1.48434,0.11944,3.27743
0.655,0,0,0,0,0,1,0,0,0.000000,5.527431,6.595291,6.663061,12.947153,9.033754,12.571131,7.846529,1.48468,0.10492,3.27667
0.656,0,0,0,0,0,1,0,0,0.000000,5.527657,6.594461,6.661804,12.937744,9.021593,12.559323,7.813025,1.48306,0.07668,3.27609
0.657,0,0,0,0,0,1,0,0,0.000000,5.527936,6.593747,6.660353,12.924484,9.012233,12.546933,7.779366,1.48600,0.12688,3.27625
0.658,0,0,0,0,0,1,0,0,0.000000,5.528198,6.593019,6.658903,12.911225,9.002872,12.534543,7.745706,1.48358,0.10033,3.27654
0.659,0,0,0,0,0,1,0,0,0.000000,5.528417,6.592263,6.657452,12.897966,8.993511,12.522153,7.712046,1.48523,0.08254,3.27738
0.660,0,0,0,0,0,1,0,0,0.000000,5.528578,6.591446,6.655949,12.884855,8.983523,12.509753,7.683643,1.48212,0.09641,3.27792
0.661,0,0,0,0,0,1,0,0,0.000000,5.528600,6.590485,6.654253,12.872298,8.971205,12.497315,7.674783,1.48871,0.10596,3.27731
0.662,0,0,0,0,0,1,0,0,0.000000,5.528611,6.589533,6.652556,12.859740,8.958887,12.484878,7.665923,1.48245,0.10761,3.27681
0.663,0,0,0,0,0,1,0,0,0.000000,5.528592,6.588605,6.650859,12.847183,8.946568,12.472439,7.657063,1.48402,0.08409,3.27673
0.664,0,0,0,0,0,1,0,0,0.000000,5.528617,6.587760,6.649275,12.833814,8.933752,12.460149,7.648294,1.48412,0.12742,3.27672
0.665,0,0,0,0,0,1,0,0,0.000000,5.528747,6.587115,6.648108,12.817423,8.919080,12.448409,7.639866,1.48427,0.10175,3.27695
0.666,0,0,0,0,0,1,0,0,0.000000,5.528913,6.586490,6.646940,12.801033,8.904408,12.436669,7.631438,1.48436,0.09280,3.27715
0.667,0,0,0,0,0,1,0,0,0.000000,5.529165,6.585913,6.645772,12.784643,8.889737,12.424929,7.623011,1.48623,0.11020,3.27722
0.668,0,0,0,0,0,1,0,0,0.000000,5.529430,6.585260,6.644645,12.769830,8.876823,12.413301,7.614672,1.48187,0.10142,3.27722
0.669,0,0,0,0,0,1,0,0,0.000000,5.529726,6.584427,6.643667,12.760878,8.870447,12.402084,7.606665,1.48250,0.07922,3.27692
0.670,0,0,0,0,0,1,0,0,0.000000,5.530021,6.583452,6.642689,12.751925,8.864070,12.390869,7.598658,1.48473,0.09308,3.27673
0.671,0,0,0,0,0,1,0,0,0.000000,5.530315,6.582133,6.641711,12.742972,8.857693,12.379653,7.590652,1.48388,0.12700,3.27704
0.672,0,0,0,0,0,1,0,0,0.000000,5.530600,6.580618,6.640677,12.733174,8.849735,12.368455,7.582796,1.48179,0.10925,3.27731
0.673,0,0,0,0,0,1,0,0,0.000000,5.530865,6.578633,6.639432,12.720234,8.835900,12.357324,7.575503,1.48394,0.09314,3.27747
0.674,0,0,0,0,0,1,0,0,0.000000,5.531124,6.576427,6.638188,12.707294,8.822066,12.346191,7.568211,1.48368,0.10954,3.27742
0.675,0,0,0,0,0,1,0,0,0.000000,5.531368,6.573694,6.636944,12.694353,8.808232,12.335060,7.560918,1.48378,0.09634,3.27658
0.676,0,0,0,0,0,1,0,0,0.000000,5.531612,6.570748,6.635634,12.681865,8.794662,12.323703,7.553739,1.48477,0.07702,3.27592
0.677,0,0,0,0,0,1,0,0,0.000000,5.531855,6.567291,6.634080,12.671062,8.782074,12.311507,7.546979,1.48549,0.11321,3.27600
0.678,0,0,0,0,0,1,0,0,0.000000,5.532107,6.563732,6.632526,12.660257,8.769485,12.299312,7.540219,1.48426,0.09553,3.27619
0.679,0,0,0,0,0,1,0,0,0.000000,5.532383,6.559927,6.630971,12.649454,8.756897,12.287116,7.533459,1.48423,0.08719,3.27680
0.680,0,0,0,0,0,1,0,0,0.000000,5.532669,6.556118,6.629400,12.638252,8.744781,12.274967,7.526787,1.48398,0.12829,3.27727
0.681,0,0,0,0,0,1,0,0,0.000000,5.532981,6.552299,6.627762,12.625570,8.734414,12.262995,7.520444,1.48254,0.11274,3.27719
0.682,0,0,0,0,0,1,0,0,0.000000,5.533258,6.548390,6.626124,12.612887,8.724048,12.251021,7.514101,1.48504,0.09261,3.27702
0.683,0,0,0,0,0,1,0,0,0.000000,5.533454,6.544260,6.624486,12.600205,8.713681,12.239049,7.507758,1.48540,0.11208,3.27649
0.684,0,0,0,0,0,1,0,0,0.000000,5.533575,6.539924,6.622807,12.587022,8.702344,12.227240,7.501556,1.48419,0.09919,3.27612
0.685,0,0,0,0,0,1,0,0,0.000000,5.533515,6.535092,6.620975,12.571977,8.687395,12.216040,7.495877,1.48376,0.07978,3.27643
0.686,0,0,0,0,0,1,0,0,0.000000,5.533416,6.530054,6.619142,12.556931,8.672446,12.204839,7.490199,1.48485,0.11815,3.27667
0.687,0,0,0,0,0,1,0,0,0.000000,5.533220,6.524520,6.617310,12.541886,8.657498,12.193639,7.484520,1.48171,0.09789,3.27667
0.688,0,0,0,0,0,1,0,0,0.000000,5.533030,6.518810,6.615426,12.527457,8.643036,12.182379,7.478929,1.48386,0.08749,3.27673
0.689,0,0,0,0,0,1,0,0,0.000000,5.532849,6.512675,6.613349,12.515318,8.630383,12.170901,7.473664,1.48364,0.12669,3.27704
0.690,0,0,0,0,0,1,0,0,0.000000,5.532663,6.506378,6.611272,12.503179,8.617731,12.159423,7.468399,1.48488,0.11643,3.27722
0.691,0,0,0,0,0,1,0,0,0.000000,5.532463,6.499692,6.609196,12.491039,8.605079,12.147944,7.463133,1.48517,0.09995,3.27692
0.692,0,0,0,0,0,1,0,0,0.000000,5.532242,6.492842,6.607073,12.479446,8.594104,12.136566,7.457974,1.48587,0.10480,3.27675
0.693,0,0,0,0,0,1,0,0,0.000000,5.531972,6.485599,6.604782,12.469882,8.589360,12.125561,7.453208,1.48673,0.10609,3.27713
0.694,0,0,0,0,0,1,0,0,0.000000,5.531715,6.478130,6.602490,12.460318,8.584617,12.114554,7.448442,1.48319,0.08969,3.27740
0.695,0,0,0,0,0,1,0,0,0.000000,5.531491,6.470120,6.600199,12.450753,8.579873,12.103549,7.443676,1.48300,0.09169,3.27725
0.696,0,0,0,0,0,1,0,0,0.000000,5.531313,6.461854,6.597640,12.440391,8.573751,12.092562,7.439047,1.48553,0.12113,3.27713
0.697,0,0,0,0,0,1,0,0,0.000000,5.531248,6.452974,6.594085,12.427061,8.562504,12.081646,7.434932,1.48446,0.10485,3.27713
0.698,0,0,0,0,0,1,0,0,0.000000,5.531202,6.444022,6.590530,12.413733,8.551256,12.070730,7.430816,1.48558,0.09394,3.27722
0.699,0,0,0,0,0,1,0,0,0.000000,5.531200,6.434900,6.586976,12.400403,8.540009,12.059814,7.426700,1.48506,0.11890,3.27768
0.700,0,0,0,0,0,1,0,0,0.000000,5.531183,6.425910,6.583396,12.387303,8.527990,12.049073,7.422690,1.48284,0.11873,3.27803
0.701,0,0,0,0,0,1,0,0,0.000000,5.531127,6.417233,6.579723,12.375053,8.513109,12.038980,7.419072,1.48430,0.08369,3.27795
0.702,0,0,0,0,0,1,0,0,0.000000,5.531070,6.408691,6.576050,12.362803,8.498229,12.028888,7.415455,1.48698,0.07308,3.27775
0.703,0,0,0,0,0,1,0,0,0.000000,5.531010,6.400469,6.572377,12.350554,8.483348,12.018795,7.411838,1.48534,0.11303,3.27707
0.704,0,0,0,0,0,1,0,0,0.000000,5.530972,6.392335,6.568665,12.338507,8.469447,12.009100,7.408349,1.48457,0.09993,3.27658
0.705,0,0,0,0,0,1,0,0,0.000000,5.530987,6.384416,6.564808,12.327217,8.459189,12.000885,7.405337,1.48638,0.09726,3.27689
0.706,0,0,0,0,0,1,0,0,0.000000,5.531018,6.376581,6.560951,12.315927,8.448932,11.992670,7.402325,1.48308,0.10917,3.27701
0.707,0,0,0,0,0,1,0,0,0.000000,5.531089,6.368952,6.557095,12.304637,8.438675,11.984455,7.399313,1.48456,0.12666,3.27640
0.708,0,0,0,0,0,1,0,0,0.000000,5.531155,6.361407,6.553144,12.292637,8.428147,11.976871,7.396402,1.48456,0.09219,3.27597
0.709,0,0,0,0,0,1,0,0,0.000000,5.531209,6.354063,6.548844,12.278001,8.416619,11.971631,7.393866,1.48386,0.08997,3.27628
0.710,0,0,0,0,0,1,0,0,0.000000,5.531198,6.346754,6.544544,12.263365,8.405091,11.966391,7.391329,1.48491,0.11876,3.27655
0.711,0,0,0,0,0,1,0,0,0.000000,5.531030,6.339530,6.540244,12.248729,8.393563,11.961151,7.388792,1.48279,0.09491,3.27670
0.712,0,0,0,0,0,1,0,0,0.000000,5.530759,6.332303,6.535864,12.234778,8.382772,11.956482,7.386340,1.48453,0.07541,3.27686
0.713,0,0,0,0,0,1,0,0,0.000000,5.530241,6.325067,6.531189,12.223373,8.374720,11.953935,7.384203,1.48439,0.08998,3.27701
0.714,0,0,0,0,0,1,0,0,0.000000,5.529737,6.317887,6.526514,12.211969,8.366668,11.951387,7.382066,1.48456,0.12106,3.27716
0.715,0,0,0,0,0,1,0,0,0.000000,5.529263,6.310843,6.521839,12.200564,8.358615,11.948840,7.379930,1.48292,0.10263,3.27731
0.716,0,0,0,0,0,1,0,0,0.000000,5.528922,6.303924,6.517185,12.189424,8.350564,11.947167,7.377899,1.48519,0.09019,3.27742
0.717,0,0,0,0,0,1,0,0,0.000000,5.528899,6.297310,6.512611,12.179260,8.342514,11.948746,7.376261,1.48335,0.11650,3.27734
0.718,0,0,0,0,0,1,0,0,0.000000,5.528952,6.290818,6.508037,12.169098,8.334464,11.950325,7.374624,1.47989,0.11617,3.27717
0.719,0,0,0,0,0,1,0,0,0.000000,5.529187,6.284616,6.503463,12.158935,8.326414,11.951903,7.372987,1.48255,0.09771,3.27664
