"Time","v3 L COP","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,6.656476,-1.202231,0.000000,0,0,14.438527,9.278295,0,7.041855,0,16.394386,5.448784,7.478545,10.531754,1.48530,0.09061,3.27698
0.001,0.000000,6.648493,-1.345500,0.000000,0,0,14.428088,9.304769,0,7.033813,0,16.402126,5.441868,7.478847,10.521962,1.48501,0.11502,3.27689
0.002,0.000000,6.640686,-1.467541,0.000000,0,0,14.417596,9.334133,0,7.026373,0,16.409821,5.435906,7.479065,10.512154,1.48348,0.10469,3.27658
0.003,0.000000,6.633097,-1.589581,0.000000,0,0,14.407104,9.363497,0,7.018933,0,16.417519,5.429945,7.479284,10.502346,1.48671,0.09273,3.27646
0.004,0.000000,6.625863,-1.711622,0.000000,0,0,14.396613,9.392861,0,7.011494,0,16.425213,5.423982,7.479502,10.492537,1.48547,0.10875,3.27676
0.005,0.000000,6.618954,-1.822136,0.000000,0,0,14.386152,9.423524,0,7.004317,0,16.432760,5.418354,7.479512,10.482826,1.48518,0.10068,3.27700
0.006,0.000000,6.612570,-1.905753,0.000000,0,0,14.375762,9.457215,0,6.997756,0,16.439953,5.413503,7.479035,10.473339,1.48364,0.08549,3.27708
0.007,0.000000,6.606494,-1.989371,0.000000,0,0,14.365373,9.490908,0,6.991194,0,16.447147,5.408653,7.478558,10.463852,1.48446,0.09637,3.27702
0.008,0.000000,6.600917,-2.072989,0.000000,0,0,14.354982,9.524600,0,6.984633,0,16.454342,5.403802,7.478081,10.454365,1.48355,0.12703,3.27664
0.009,0.000000,6.595608,-2.145342,0.000000,0,0,14.344591,9.559306,0,6.978390,0,16.461302,5.399013,7.477600,10.445054,1.48432,0.10697,3.27632
0.010,0.000000,6.590733,-2.191409,0.000000,0,0,14.334196,9.596379,0,6.972888,0,16.467716,5.394367,7.477111,10.436154,1.48446,0.07620,3.27617
0.011,0.000000,6.586136,-2.237476,0.000000,0,0,14.323802,9.633451,0,6.967387,0,16.474131,5.389721,7.476623,10.427256,1.48371,0.10700,3.27617
0.012,0.000000,6.581989,-2.283543,0.000000,0,0,14.313407,9.670525,0,6.961886,0,16.480547,5.385075,7.476135,10.418357,1.48466,0.10366,3.27655
0.013,0.000000,6.578149,-2.316716,0.000000,0,0,14.302954,9.708430,0,6.956500,0,16.486368,5.380389,7.475509,10.409482,1.48314,0.09865,3.27680
0.014,0.000000,6.574806,-2.319806,0.000000,0,0,14.292366,9.748281,0,6.951384,0,16.490805,5.375608,7.474563,10.400665,1.48406,0.09455,3.27673
0.015,0.000000,6.571822,-2.322895,0.000000,0,0,14.281777,9.788134,0,6.946268,0,16.495241,5.370827,7.473616,10.391848,1.48415,0.12255,3.27674
0.016,0.000000,6.569421,-2.325985,0.000000,0,0,14.271190,9.827985,0,6.941152,0,16.499680,5.366046,7.472670,10.383030,1.48588,0.09931,3.27697
0.017,0.000000,6.567427,-2.318344,0.000000,0,0,14.260570,9.868267,0,6.936334,0,16.503366,5.361281,7.471767,10.374159,1.48388,0.07598,3.27704
0.018,0.000000,6.566093,-2.285666,0.000000,0,0,14.249876,9.909554,0,6.932212,0,16.505304,5.356553,7.470970,10.365163,1.48483,0.08589,3.27674
0.019,0.000000,6.565162,-2.252987,0.000000,0,0,14.239183,9.950841,0,6.928090,0,16.507242,5.351824,7.470172,10.356167,1.48368,0.11086,3.27661
0.020,0.000000,6.564882,-2.220309,0.000000,0,0,14.228490,9.992127,0,6.923967,0,16.509182,5.347095,7.469374,10.347171,1.48431,0.10482,3.27691
0.021,0.000000,6.564995,-2.174567,0.000000,0,0,14.217759,10.034241,0,6.920312,0,16.510454,5.342970,7.468640,10.338162,1.48529,0.08748,3.27709
0.022,0.000000,6.565741,-2.098343,0.000000,0,0,14.206942,10.078279,0,6.917745,0,16.510174,5.340250,7.468052,10.329125,1.48489,0.11058,3.27693
0.023,0.000000,6.566909,-2.022118,0.000000,0,0,14.196124,10.122319,0,6.915179,0,16.509892,5.337531,7.467465,10.320087,1.48475,0.10543,3.27696
0.024,0.000000,6.568758,-1.945894,0.000000,0,0,14.185306,10.166359,0,6.912612,0,16.509611,5.334811,7.466878,10.311050,1.48677,0.09362,3.27742
0.025,0.000000,6.571068,-1.856271,0.000000,0,0,14.174395,10.210543,0,6.910483,0,16.509029,5.333078,7.466350,10.302004,1.48196,0.08785,3.27765
0.026,0.000000,6.574122,-1.735386,0.000000,0,0,14.163264,10.255064,0,6.909378,0,16.507746,5.333647,7.465961,10.292940,1.48423,0.11919,3.27735
0.027,1.372466,6.577665,-1.614500,0.000000,0,0,14.152135,10.299584,0,6.908272,0,16.506462,5.334216,7.465573,10.283875,1.48507,0.10497,3.27720
0.028,4.965308,6.581998,-1.493614,0.000000,0,0,14.141005,10.344106,0,6.907166,1,16.505177,5.334785,7.465184,10.274811,1.47944,0.08439,3.27743
0.029,7.185596,6.586849,-1.357927,0.000000,0,0,14.129951,10.388186,1,6.906521,0,16.503426,5.336247,7.464753,10.265723,1.48510,0.08833,3.27757
0.030,7.185364,6.592538,-1.187704,0.000000,0,0,14.119071,10.431241,1,6.906951,0,16.500587,5.339795,7.464224,10.256582,1.48351,0.11896,3.27749
0.031,7.185261,6.598786,-1.017480,0.000000,0,0,14.108191,10.474297,1,6.907382,0,16.497747,5.343342,7.463695,10.247441,1.48493,0.10459,3.27748
0.032,7.185366,6.605941,-0.847257,0.000000,0,0,14.097312,10.517351,1,6.907812,0,16.494909,5.346890,7.463166,10.238300,1.48567,0.07956,3.27763
0.033,7.185583,6.613658,-0.666951,0.000000,0,0,14.086572,10.560068,1,6.908510,0,16.491690,5.350956,7.462639,10.229091,1.48396,0.08237,3.27761
0.034,7.185979,6.622284,-0.463118,0.000000,0,0,14.076156,10.601996,1,6.909834,0,16.487579,5.356232,7.462119,10.219718,1.48383,0.10854,3.27715
0.035,7.186379,6.631277,-0.259285,0.000000,0,0,14.065741,10.643925,1,6.911159,0,16.483471,5.361508,7.461598,10.210345,1.47371,0.10712,3.27703
0.036,7.186787,6.640860,-0.055452,0.000000,0,0,14.055326,10.685853,1,6.912484,0,16.479362,5.366784,7.461077,10.200973,1.48467,0.09712,3.27771
0.037,7.187098,6.650599,0.150462,0.000000,0,0,14.044890,10.727127,1,6.913695,0,16.474558,5.372249,7.460482,10.191520,1.48509,0.10891,3.27793
0.038,7.187254,6.660593,0.361232,0.000000,0,0,14.034408,10.766878,1,6.914644,0,16.468130,5.378155,7.459713,10.181880,1.48404,0.11357,3.27702
0.039,7.187363,6.670736,0.572001,0.000000,0,0,14.023926,10.806628,1,6.915592,0,16.461700,5.384062,7.458943,10.172240,1.48482,0.08594,3.27650
0.040,7.187396,6.681125,0.782771,0.000000,0,0,14.013443,10.846379,1,6.916541,0,16.455273,5.389969,7.458174,10.162601,1.48588,0.07546,3.27696
0.041,7.187442,6.691666,0.987973,0.000000,0,0,14.002987,10.885871,1,6.917368,0,16.448275,5.395660,7.457459,10.152862,1.48345,0.09964,3.27724
0.042,7.187509,6.702454,1.180186,0.000000,0,0,13.992591,10.924758,1,6.917913,0,16.439949,5.400847,7.456872,10.142894,1.48308,0.11794,3.27709
0.043,7.187514,6.713170,1.372398,0.000000,0,0,13.982195,10.963646,1,6.918458,0,16.431622,5.406035,7.456285,10.132926,1.48513,0.10109,3.27693
0.044,7.187418,6.723770,1.564611,0.000000,0,0,13.971799,11.002533,1,6.919002,0,16.423296,5.411223,7.455698,10.122958,1.48476,0.08838,3.27678
0.045,7.187185,6.734080,1.747372,0.000000,0,0,13.961329,11.041009,1,6.919290,0,16.414469,5.415992,7.455075,10.112943,1.48495,0.10050,3.27676
0.046,7.186729,6.743925,1.908081,0.000000,0,0,13.950691,11.078525,1,6.918979,0,16.404476,5.419786,7.454367,10.102818,1.48681,0.09692,3.27707
0.047,7.186235,6.753594,2.068790,0.000000,0,0,13.940053,11.116039,1,6.918668,0,16.394484,5.423580,7.453660,10.092691,1.48532,0.08391,3.27710
0.048,7.185679,6.762981,2.229499,0.000000,0,0,13.929415,11.153555,1,6.918357,0,16.384489,5.427373,7.452951,10.082566,1.48466,0.10360,3.27649
0.049,7.185197,6.772375,2.386477,0.000000,0,0,13.918705,11.190646,1,6.917890,0,16.374178,5.430769,7.452504,10.072190,1.48282,0.12364,3.27628
0.050,7.184834,6.781779,2.534745,0.000000,0,0,13.907828,11.226749,1,6.917060,0,16.363121,5.433239,7.452664,10.061228,1.48553,0.10230,3.27705
0.051,7.184492,6.791248,2.683014,0.000000,0,0,13.896953,11.262853,1,6.916230,0,16.352064,5.435708,7.452824,10.050266,1.48493,0.08887,3.27757
0.052,7.184181,6.800823,2.831283,0.000000,0,0,13.886076,11.298956,1,6.915400,0,16.341009,5.438177,7.452984,10.039304,1.48438,0.10676,3.27749
0.053,7.183812,6.810493,2.979564,0.000000,0,0,13.875231,11.334497,1,6.914364,0,16.329491,5.440814,7.453244,10.028016,1.48422,0.10593,3.27737
0.054,7.183348,6.820317,3.127873,0.000000,0,0,13.864459,11.368726,1,6.912848,0,16.316898,5.443841,7.453738,10.015969,1.48636,0.09128,3.27714
0.055,7.182851,6.830288,3.276182,0.000000,0,0,13.853687,11.402955,1,6.911333,0,16.304306,5.446869,7.454231,10.003922,1.48354,0.09271,3.27713
0.056,7.182299,6.840495,3.424491,0.000000,0,0,13.842916,11.437184,1,6.909817,0,16.291714,5.449897,7.454724,9.991875,1.48417,0.12493,3.27767
0.057,7.181765,6.850880,3.573588,0.000000,0,0,13.831987,11.470695,1,6.908341,0,16.278839,5.453168,7.455234,9.979838,1.48376,0.10352,3.27773
0.058,7.181261,6.861554,3.724524,0.000000,0,0,13.820697,11.502528,1,6.906960,0,16.265303,5.457007,7.455782,9.967830,1.47971,0.07726,3.27667
0.059,7.180818,6.872324,3.875461,0.000000,0,0,13.809405,11.534361,1,6.905577,0,16.251766,5.460846,7.456330,9.955821,1.47427,0.08951,3.27613
0.060,7.180475,6.883254,4.026397,0.000000,0,0,13.798115,11.566195,1,6.904195,0,16.238232,5.464686,7.456879,9.943812,1.46857,0.10661,3.27690
0.061,7.180215,6.894168,4.172358,0.000000,0,0,13.786539,11.597610,1,6.902988,0,16.224585,5.468988,7.457434,9.931813,1.46220,0.10498,3.27737
0.062,7.180088,6.905059,4.306709,0.000000,0,0,13.774301,11.628046,1,6.902190,0,16.210680,5.474373,7.458006,9.919839,1.45652,0.09373,3.27714
0.063,7.179971,6.915823,4.441060,0.000000,0,0,13.762062,11.658484,1,6.901392,0,16.196775,5.479757,7.458578,9.907865,1.45374,0.11148,3.27711
0.064,7.179869,6.926384,4.575412,0.000000,0,0,13.749823,11.688920,1,6.900593,0,16.182871,5.485141,7.459150,9.895889,1.45208,0.10090,3.27757
0.065,7.179692,6.936691,4.694768,0.000000,0,0,13.737614,11.717980,1,6.899736,0,16.168859,5.490828,7.459582,9.883820,1.44919,0.07838,3.27776
0.066,7.179392,6.946588,4.779139,0.000000,0,0,13.725472,11.743829,1,6.898745,0,16.154594,5.497221,7.459690,9.871529,1.44321,0.07537,3.27730
0.067,7.178992,6.956032,4.863509,0.000000,0,0,13.713331,11.769677,1,6.897753,0,16.140331,5.503613,7.459797,9.859237,1.43514,0.11243,3.27704
0.068,7.178429,6.964745,4.947880,0.000000,0,0,13.701191,11.795525,1,6.896761,0,16.126068,5.510006,7.459905,9.846945,1.42724,0.10875,3.27727
0.069,7.177759,6.972829,5.012679,0.000000,0,0,13.688986,11.820085,1,6.895745,0,16.111580,5.516441,7.459700,9.834556,1.42230,0.09372,3.27748
0.070,7.176914,6.979896,5.031812,0.000000,0,0,13.676631,11.841636,1,6.894673,0,16.096571,5.522975,7.458766,9.821938,1.40460,0.10573,3.27763
0.071,7.175958,6.986347,5.050945,0.000000,0,0,13.664276,11.863188,1,6.893601,0,16.081560,5.529508,7.457833,9.809319,1.38933,0.11361,3.27772
0.072,7.174821,6.991801,5.070078,0.000000,0,0,13.651921,11.884739,1,6.892529,0,16.066551,5.536041,7.456899,9.796701,1.37883,0.09475,3.27764
0.073,7.173577,6.996677,5.068379,0.000000,0,0,13.639606,11.905238,1,6.891190,0,16.051331,5.542839,7.455934,9.783697,1.36656,0.07389,3.27750
0.074,7.172160,7.000619,5.018073,0.000000,0,0,13.627383,11.923280,1,6.889227,0,16.035618,5.550251,7.454895,9.769791,1.35690,0.08382,3.27719
0.075,7.170684,7.003891,4.967767,0.000000,0,0,13.615160,11.941322,1,6.887264,0,16.019907,5.557664,7.453856,9.755885,1.34731,0.10632,3.27687
0.076,7.169112,7.006083,4.917460,0.000000,0,0,13.602938,11.959365,1,6.885301,0,16.004196,5.565077,7.452818,9.741980,1.33253,0.10738,3.27648
0.077,7.167529,7.007511,4.846167,0.000000,0,0,13.590696,11.975786,1,6.883193,0,15.988291,5.572578,7.451853,9.727820,1.32646,0.09473,3.27628
0.078,7.165927,7.007706,4.725902,0.000000,0,0,13.578413,11.988425,1,6.880747,0,15.971934,5.580287,7.451060,9.713072,1.31668,0.09154,3.27651
0.079,7.164312,7.007198,4.605637,0.000000,0,0,13.566129,12.001063,1,6.878300,0,15.955578,5.587997,7.450267,9.698322,1.29959,0.10971,3.27669
0.080,7.162677,7.005554,4.485372,0.000000,0,0,13.553845,12.013702,1,6.875854,0,15.939222,5.595706,7.449474,9.683573,1.28755,0.09628,3.27677
0.081,7.161008,7.003292,4.346416,0.000000,0,0,13.541668,12.024891,1,6.873325,0,15.922905,5.603971,7.448631,9.668894,1.27392,0.07915,3.27689
0.082,7.159284,7.000032,4.163847,0.000000,0,0,13.529736,12.032695,1,6.870606,0,15.906678,5.613534,7.447673,9.654380,1.24545,0.07752,3.27712
0.083,7.157479,6.996164,3.981278,0.000000,0,0,13.517804,12.040499,1,6.867887,0,15.890452,5.623097,7.446715,9.639866,1.23319,0.11146,3.27717
0.084,7.155543,6.991313,3.798709,0.000000,0,0,13.505872,12.048304,1,6.865167,0,15.874227,5.632660,7.445756,9.625352,1.21573,0.10500,3.27679
0.085,7.153491,6.985863,3.602443,0.000000,0,0,13.494572,12.054632,1,6.862268,0,15.857885,5.642031,7.444680,9.610905,1.20188,0.08944,3.27665
0.086,7.151250,6.979447,3.374214,0.000000,0,0,13.484746,12.057518,1,6.858951,0,15.841277,5.650954,7.443328,9.596613,1.18712,0.10734,3.27711
0.087,7.148943,6.972547,3.145985,0.000000,0,0,13.474920,12.060404,1,6.855633,0,15.824668,5.659877,7.441976,9.582321,1.17038,0.12113,3.27735
0.088,7.146528,6.964863,2.917756,0.000000,0,0,13.465094,12.063291,1,6.852315,0,15.808059,5.668801,7.440623,9.568029,1.15491,0.09901,3.27704
0.089,7.144092,6.956818,2.684463,0.000000,0,0,13.456073,12.064979,1,6.849012,0,15.791383,5.677155,7.439099,9.553735,1.13961,0.08065,3.27674
0.090,7.141624,6.948187,2.439351,0.000000,0,0,13.448928,12.063871,1,6.845743,0,15.774551,5.684179,7.437176,9.539434,1.12214,0.10431,3.27643
0.091,7.139066,6.939230,2.194239,0.000000,0,0,13.441784,12.062765,1,6.842474,0,15.757719,5.691204,7.435251,9.525134,1.09254,0.09446,3.27642
0.092,7.136361,6.929744,1.949128,0.000000,0,0,13.434640,12.061658,1,6.839204,0,15.740888,5.698229,7.433328,9.510834,1.06829,0.09698,3.27710
0.093,7.133491,6.919972,1.705146,0.000000,0,0,13.429019,12.059174,1,6.835768,0,15.723832,5.704698,7.431169,9.496590,1.05226,0.12321,3.27748
0.094,7.130357,6.909738,1.463799,0.000000,0,0,13.426952,12.053473,1,6.831944,0,15.706257,5.709871,7.428463,9.482480,1.01805,0.11471,3.27710
0.095,7.127130,6.899398,1.222452,0.000000,0,0,13.424886,12.047772,1,6.828118,0,15.688682,5.715043,7.425757,9.468369,0.99367,0.08302,3.27685
0.096,7.123752,6.888889,0.981106,0.000000,0,0,13.422820,12.042072,1,6.824293,0,15.671105,5.720216,7.423051,9.454260,0.97650,0.11075,3.27692
0.097,7.120380,6.878456,0.743712,0.000000,0,0,13.423120,12.035441,1,6.820410,0,15.653625,5.725018,7.420381,9.440263,0.95472,0.10328,3.27698
0.098,7.117016,6.868143,0.515543,0.000000,0,0,13.428945,12.026639,1,6.816391,0,15.636368,5.728956,7.417795,9.426529,0.93518,0.10154,3.27698
0.099,7.113695,6.857894,0.287374,0.000000,0,0,13.434769,12.017837,1,6.812373,0,15.619110,5.732893,7.415208,9.412795,0.91718,0.10248,3.27702
0.100,7.110445,6.847748,0.059205,0.000000,0,0,13.440592,12.009034,1,6.808354,0,15.601851,5.736831,7.412622,9.399062,0.89542,0.11206,3.27717
0.101,7.107252,6.837604,-0.164269,0.000000,0,0,13.448996,11.999574,1,6.804461,0,15.584606,5.740488,7.410063,9.385230,0.87383,0.09688,3.27726
0.102,7.104151,6.827462,-0.376787,0.000000,0,0,13.463418,11.988579,1,6.800860,0,15.567391,5.743490,7.407568,9.371168,0.85445,0.09072,3.27718
0.103,7.101088,6.817275,-0.589304,0.000000,0,0,13.477839,11.977583,1,6.797260,0,15.550176,5.746491,7.405073,9.357106,0.83342,0.09018,3.27713
0.104,7.098085,6.807014,-0.801822,0.000000,0,0,13.492262,11.966588,1,6.793659,0,15.532960,5.749493,7.402577,9.343044,0.78837,0.12019,3.27713
0.105,7.095089,6.796676,-1.009282,0.000000,0,0,13.509143,11.954985,1,6.790077,0,15.515924,5.752078,7.400083,9.329042,0.76803,0.08696,3.27717
0.106,7.092106,6.786211,-1.204939,0.000000,0,0,13.531759,11.941961,1,6.786536,0,15.499307,5.753693,7.397593,9.315181,0.74020,0.08000,3.27733
0.107,7.089100,6.775678,-1.400596,0.000000,0,0,13.554377,11.928940,1,6.782995,0,15.482689,5.755306,7.395103,9.301318,0.72205,0.10462,3.27730
0.108,7.086057,6.765034,-1.596254,0.000000,0,0,13.576993,11.915916,1,6.779453,0,15.466071,5.756921,7.392613,9.287456,0.67997,0.11714,3.27684
0.109,7.082982,6.754378,-1.784103,0.000000,0,0,13.602429,11.902606,1,6.775881,0,15.449408,5.758117,7.390130,9.273593,0.64688,0.09588,3.27659
0.110,7.079854,6.743703,-1.953736,0.000000,0,0,13.634445,11.888623,1,6.772237,0,15.432634,5.758340,7.387662,9.259728,0.63036,0.08879,3.27682
0.111,7.076777,6.733226,-2.123368,0.000000,0,0,13.666461,11.874640,1,6.768593,0,15.415861,5.758563,7.385195,9.245865,0.60552,0.10138,3.27711
0.112,7.073781,6.723069,-2.293000,0.000000,0,0,13.698476,11.860658,1,6.764948,0,15.399088,5.758786,7.382727,9.232000,0.58147,0.08511,3.27757
0.113,7.070931,6.713296,-2.451104,0.000000,0,0,13.733020,11.846334,1,6.761611,0,15.382747,5.758773,7.380370,9.218265,0.55878,0.08060,3.27774
0.114,7.068317,6.704142,-2.582309,0.000000,0,0,13.773462,11.831216,1,6.758989,0,15.367415,5.758210,7.378270,9.204825,0.53549,0.12516,3.27720
0.115,7.065882,6.695241,-2.713514,0.000000,0,0,13.813906,11.816097,1,6.756368,0,15.352084,5.757647,7.376170,9.191387,0.50884,0.11343,3.27689
0.116,7.063736,6.686749,-2.844718,0.000000,0,0,13.854348,11.800979,1,6.753746,0,15.336752,5.757084,7.374070,9.177949,0.46630,0.09987,3.27712
0.117,7.061754,6.678344,-2.967337,0.000000,0,0,13.896838,11.785548,1,6.751424,0,15.321633,5.756172,7.372066,9.164930,0.43344,0.11572,3.27722
0.118,7.060037,6.670078,-3.069922,0.000000,0,0,13.944106,11.769388,1,6.749802,0,15.307009,5.754445,7.370289,9.152893,0.41014,0.10723,3.27699
0.119,7.058332,6.661963,-3.172506,0.000000,0,0,13.991374,11.753228,1,6.748180,0,15.292385,5.752717,7.368512,9.140856,0.38165,0.08957,3.27680
0.120,7.056648,6.654094,-3.275091,0.000000,0,0,14.038641,11.737068,1,6.746558,0,15.277761,5.750989,7.366735,9.128819,0.36116,0.08542,3.27673
0.121,7.054850,6.646484,-3.367792,0.000000,0,0,14.087563,11.720749,1,6.744941,0,15.263242,5.748848,7.364817,9.117113,0.33603,0.11029,3.27669
0.122,7.052867,6.639297,-3.437430,0.000000,0,0,14.140344,11.704058,1,6.743334,0,15.248967,5.745744,7.362567,9.106183,0.31133,0.09318,3.27677
0.123,7.050922,6.632384,-3.507068,0.000000,0,0,14.193124,11.687366,1,6.741727,0,15.234693,5.742639,7.360318,9.095253,0.26599,0.08649,3.27669
0.124,7.049040,6.625917,-3.576706,0.000000,0,0,14.245905,11.670675,1,6.740120,0,15.220418,5.739535,7.358069,9.084324,0.23418,0.09755,3.27623
0.125,7.047368,6.619706,-3.636805,0.000000,0,0,14.299794,11.654154,1,6.738631,0,15.206187,5.735954,7.356145,9.073432,0.21131,0.12187,3.27604
0.126,7.046035,6.613910,-3.674646,0.000000,0,0,14.356271,11.638026,1,6.737418,0,15.192056,5.731261,7.354983,9.062631,0.18356,0.09750,3.27650
0.127,7.044805,6.608322,-3.712488,0.000000,0,0,14.412748,11.621899,1,6.736204,0,15.177925,5.726569,7.353820,9.051829,0.15714,0.07627,3.27689
0.128,7.043739,6.603068,-3.750329,0.000000,0,0,14.469225,11.605772,1,6.734990,0,15.163794,5.721877,7.352657,9.041028,0.13181,0.07286,3.27712
0.129,7.042636,6.597997,-3.777265,0.000000,0,0,14.525623,11.589715,1,6.733854,0,15.149774,5.717113,7.351454,9.030314,0.08315,0.11713,3.27722
0.130,7.041471,6.593221,-3.778752,0.000000,0,0,14.581840,11.573822,1,6.732901,0,15.136012,5.712184,7.350158,9.019806,0.05324,0.11051,3.27699
0.131,7.040335,6.588748,-3.780240,0.000000,0,0,14.638057,11.557930,1,6.731948,0,15.122252,5.707255,7.348861,9.009297,0.02689,0.09566,3.27674
0.132,7.039244,6.584763,-3.781728,0.000000,0,0,14.694273,11.542037,1,6.730995,0,15.108490,5.702326,7.347565,8.998788,0.00503,0.09982,3.27643
0.133,7.038284,6.581192,-3.774187,0.000000,0,0,14.750204,11.526234,1,6.729992,0,15.094731,5.697868,7.346659,8.988498,-0.02146,0.11154,3.27630
0.134,7.037536,6.578293,-3.745579,0.000000,0,0,14.805470,11.510638,1,6.728874,0,15.080978,5.694510,7.346662,8.978717,-0.04914,0.08721,3.27661
0.135,7.036922,6.575700,-3.716971,0.000000,0,0,14.860735,11.495043,1,6.727755,0,15.067226,5.691152,7.346664,8.968935,-0.09509,0.08112,3.27676
0.136,7.036526,6.573603,-3.688364,0.000000,0,0,14.916000,11.479447,1,6.726636,0,15.053473,5.687794,7.346668,8.959154,-0.12648,0.11340,3.27653
0.137,7.036231,6.571657,-3.657687,0.000000,0,0,14.970399,11.464217,1,6.725544,0,15.039826,5.684934,7.346923,8.949474,-0.15253,0.09906,3.27639
0.138,7.036099,6.569955,-3.622185,0.000000,0,0,15.022774,11.449840,1,6.724514,0,15.026425,5.683238,7.347766,8.940035,-0.17826,0.08450,3.27647
0.139,7.035995,6.568311,-3.586684,0.000000,0,0,15.075149,11.435462,1,6.723483,0,15.013024,5.681540,7.348610,8.930594,-0.20498,0.11749,3.27654
0.140,7.035933,6.566761,-3.551181,0.000000,0,0,15.127524,11.421084,1,6.722452,0,14.999623,5.679843,7.349454,8.921155,-0.22918,0.11420,3.27662
0.141,7.035820,6.565214,-3.512865,0.000000,0,0,15.178045,11.406721,1,6.721297,0,14.986264,5.678138,7.350273,8.911812,-0.27501,0.09232,3.27678
0.142,7.035621,6.563672,-3.467980,0.000000,0,0,15.224242,11.392391,1,6.719853,0,14.973004,5.676412,7.351034,8.902694,-0.30738,0.07772,3.27717
0.143,7.035322,6.562163,-3.423095,0.000000,0,0,15.270439,11.378061,1,6.718410,0,14.959745,5.674685,7.351796,8.893576,-0.33006,0.10825,3.27730
0.144,7.034861,6.560708,-3.378210,0.000000,0,0,15.316636,11.363730,1,6.716966,0,14.946486,5.672959,7.352558,8.884459,-0.35859,0.09738,3.27684
0.145,7.034279,6.559333,-3.332284,0.000000,0,0,15.361133,11.349412,1,6.715250,0,14.933317,5.671168,7.353288,8.875412,-0.38173,0.09632,3.27676
0.146,7.033503,6.558089,-3.283927,0.000000,0,0,15.401660,11.335118,1,6.712895,0,14.920362,5.669228,7.353945,8.866533,-0.40677,0.10031,3.27760
0.147,7.032675,6.556946,-3.235570,0.000000,0,0,15.442187,11.320825,1,6.710541,0,14.907406,5.667288,7.354602,8.857654,-0.43226,0.11972,3.27813
0.148,7.031765,6.555965,-3.187214,0.000000,0,0,15.482715,11.306531,1,6.708188,0,14.894451,5.665348,7.355259,8.848775,-0.47566,0.08950,3.27790
0.149,7.030884,6.555109,-3.135283,0.000000,0,0,15.521598,11.292213,1,6.705947,0,14.881471,5.663354,7.355848,8.839630,-0.50536,0.08097,3.27756
0.150,7.030049,6.554452,-3.075013,0.000000,0,0,15.556643,11.277839,1,6.703974,0,14.868436,5.661234,7.356275,8.829865,-0.52992,0.07439,3.27695
0.151,7.029258,6.553995,-3.014742,0.000000,0,0,15.591690,11.263465,1,6.702001,0,14.855400,5.659115,7.356702,8.820101,-0.55396,0.11654,3.27659
0.152,7.028537,6.553858,-2.954472,0.000000,0,0,15.626736,11.249090,1,6.700027,0,14.842365,5.656996,7.357130,8.810335,-0.58035,0.10880,3.27682
0.153,7.027851,6.553951,-2.892079,0.000000,0,0,15.659814,11.234770,1,6.698080,0,14.829350,5.654633,7.357615,8.800356,-0.60233,0.09757,3.27700
0.154,7.027221,6.554418,-2.824733,0.000000,0,0,15.688300,11.220578,1,6.696192,0,14.816383,5.651700,7.358238,8.789875,-0.64275,0.08767,3.27708
0.155,7.026589,6.554887,-2.757388,0.000000,0,0,15.716785,11.206386,1,6.694304,0,14.803415,5.648768,7.358861,8.779393,-0.67061,0.11855,3.27715
0.156,7.025954,6.555364,-2.690042,0.000000,0,0,15.745272,11.192193,1,6.692416,0,14.790448,5.645836,7.359484,8.768912,-0.69394,0.10978,3.27723
0.157,7.025264,6.555594,-2.630329,0.000000,0,0,15.771770,11.178225,1,6.690403,0,14.777342,5.642939,7.360010,8.758121,-0.71747,0.09206,3.27710
0.158,7.024485,6.555428,-2.588427,0.000000,0,0,15.793630,11.164776,1,6.688099,0,14.763913,5.640124,7.360309,8.746602,-0.73873,0.08067,3.27649
0.159,7.023549,6.554998,-2.546525,0.000000,0,0,15.815489,11.151328,1,6.685796,0,14.750484,5.637309,7.360609,8.735084,-0.75460,0.10289,3.27624
0.160,7.022358,6.554141,-2.504623,0.000000,0,0,15.837349,11.137880,1,6.683492,0,14.737054,5.634494,7.360909,8.723565,-0.80076,0.08933,3.27685
0.161,7.020948,6.553038,-2.474329,0.000000,0,0,15.857249,11.124489,1,6.681037,0,14.723652,5.631526,7.360858,8.711988,-0.82686,0.09398,3.27713
0.162,7.019182,6.551535,-2.471120,0.000000,0,0,15.872577,11.111230,1,6.678233,0,14.710316,5.628199,7.359990,8.700274,-0.84623,0.09697,3.27659
0.163,7.017366,6.549673,-2.467911,0.000000,0,0,15.887904,11.097972,1,6.675428,0,14.696978,5.624872,7.359121,8.688560,-0.86950,0.11669,3.27628
0.164,7.015469,6.547229,-2.464703,0.000000,0,0,15.903232,11.084713,1,6.672624,0,14.683641,5.621545,7.358253,8.676847,-0.89299,0.08914,3.27651
0.165,7.013697,6.544307,-2.475978,0.000000,0,0,15.917143,11.071447,1,6.669853,0,14.670408,5.618292,7.357541,8.665068,-0.91151,0.08578,3.27667
0.166,7.012129,6.540613,-2.521049,0.000000,0,0,15.927750,11.058165,1,6.667159,0,14.657420,5.615212,7.357195,8.653137,-0.94598,0.10676,3.27667
