"Time","v3 L COP","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.040,0.000000,5.921759,-0.606839,4.878433,1,0,16.777498,11.285014,0,6.154968,0,17.169462,5.019925,7.058835,13.181778,-1.48087,0.11527,3.27692
1.041,0.000000,5.914550,-0.760649,4.877180,1,0,16.766510,11.282763,0,6.152975,0,17.209570,5.017200,7.058678,13.169726,-1.47644,0.12225,3.27753
1.042,0.000000,5.906646,-0.914458,4.875351,1,0,16.755524,11.280514,0,6.150982,0,17.249678,5.014474,7.058521,13.157675,-1.47949,0.08628,3.27710
1.043,0.000000,5.898742,-1.068268,4.873523,1,0,16.744535,11.278263,0,6.148989,0,17.289785,5.011749,7.058364,13.145622,-1.47995,0.11187,3.27657
1.044,0.000000,5.889835,-1.224485,4.870872,1,0,16.733019,11.278125,0,6.146078,0,17.323988,5.006878,7.058170,13.133328,-1.48361,0.12394,3.27666
1.045,0.000000,5.880929,-1.380918,4.868222,1,0,16.721457,11.278174,0,6.143084,0,17.357666,5.001816,7.057973,13.121013,-1.47827,0.08911,3.27681
1.046,0.000000,5.871758,-1.537350,4.865298,1,0,16.709892,11.278224,0,6.140091,0,17.391342,4.996753,7.057775,13.108697,-1.48041,0.10035,3.27669
1.047,0.000000,5.862587,-1.693783,4.862373,1,0,16.698328,11.278274,0,6.137097,0,17.425018,4.991691,7.057578,13.096381,-1.48636,0.12171,3.27653
1.048,0.000000,5.853937,-1.831887,2.431187,1,1,16.687119,11.282116,0,6.134869,0,17.454914,4.986435,7.057854,13.084859,-1.47842,0.09494,3.27666
1.049,0.000000,5.845286,-1.968354,0.000000,0,0,16.675941,11.286297,0,6.132708,0,17.484470,4.981163,7.058173,13.073408,-1.47919,0.08366,3.27681
1.050,0.000000,5.836833,-2.104822,0.000000,0,0,16.664762,11.290478,0,6.130548,0,17.514027,4.975891,7.058492,13.061956,-1.47766,0.10369,3.27696
1.051,0.000000,5.828380,-2.241289,0.000000,0,0,16.653585,11.294659,0,6.128387,0,17.543583,4.970618,7.058810,13.050506,-1.48010,0.10483,3.27712
1.052,0.000000,5.819625,-2.378388,0.000000,0,0,16.642668,11.302326,0,6.127326,0,17.569799,4.963817,7.058890,13.038553,-1.47736,0.08021,3.27678
1.053,0.000000,5.810870,-2.515543,0.000000,0,0,16.631773,11.310306,0,6.126362,0,17.595718,4.956878,7.058948,13.026556,-1.47903,0.10686,3.27640
1.054,0.000000,5.801947,-2.652699,0.000000,0,0,16.620880,11.318286,0,6.125399,0,17.621637,4.949940,7.059007,13.014559,-1.47461,0.10843,3.27658
1.055,0.000000,5.793023,-2.789854,0.000000,0,0,16.609985,11.326265,0,6.124435,0,17.647556,4.943002,7.059065,13.002563,-1.47720,0.09197,3.27680
1.056,0.000000,5.784091,-2.927789,0.000000,0,0,16.599058,11.338328,0,6.122760,0,17.671562,4.934321,7.059337,12.990634,-1.47522,0.12112,3.27676
1.057,0.000000,5.775159,-3.065793,0.000000,0,0,16.588125,11.350756,0,6.121020,0,17.695398,4.925485,7.059629,12.978712,-1.47095,0.09974,3.27668
1.058,0.000000,5.765710,-3.203798,0.000000,0,0,16.577194,11.363184,0,6.119281,0,17.719234,4.916648,7.059920,12.966789,-1.47018,0.08813,3.27681
1.059,0.000000,5.756261,-3.341803,0.000000,0,0,16.566263,11.375611,0,6.117542,0,17.743071,4.907812,7.060212,12.954867,-1.47827,0.12188,3.27696
1.060,0.000000,5.745730,-3.503121,0.000000,0,0,16.555523,11.391625,0,6.114133,0,17.765091,4.898295,7.060630,12.942783,-1.46317,0.09642,3.27663
1.061,0.000000,5.735199,-3.666522,0.000000,0,0,16.544802,11.407959,0,6.110576,0,17.786947,4.888718,7.061059,12.930685,-1.46545,0.08579,3.27625
1.062,0.000000,5.723635,-3.829923,0.000000,0,0,16.534079,11.424293,0,6.107018,0,17.808805,4.879141,7.061488,12.918587,-1.46149,0.10892,3.27677
1.063,0.000000,5.712070,-3.993325,0.000000,0,0,16.523357,11.440626,0,6.103460,0,17.830662,4.869564,7.061917,12.906487,-1.45126,0.10874,3.27738
1.064,0.000000,5.699751,-4.159519,0.000000,0,0,16.512436,11.460258,0,6.098808,0,17.851540,4.860279,7.062506,12.894408,-1.44424,0.07503,3.27716
1.065,0.000000,5.687432,-4.325962,0.000000,0,0,16.501499,11.480186,0,6.094057,0,17.872328,4.851019,7.063109,12.882330,-1.43539,0.10047,3.27685
1.066,0.000000,5.674882,-4.492406,0.000000,0,0,16.490561,11.500113,0,6.089307,0,17.893116,4.841760,7.063712,12.870252,-1.43173,0.11313,3.27696
1.067,0.000000,5.662333,-4.658849,0.000000,0,0,16.479622,11.520041,0,6.084557,0,17.913904,4.832501,7.064315,12.858174,-1.42349,0.08149,3.27712
1.068,0.000000,5.650007,-4.819226,0.000000,0,0,16.468781,11.542020,0,6.077681,0,17.934685,4.824028,7.064867,12.846690,-1.41388,0.11448,3.27741
1.069,0.000000,5.637681,-4.979061,0.000000,0,0,16.457945,11.564183,0,6.070614,0,17.955465,4.815625,7.065414,12.835259,-1.40793,0.11169,3.27771
1.070,0.000000,5.625397,-5.138896,0.000000,0,0,16.447111,11.586347,0,6.063549,0,17.976246,4.807223,7.065961,12.823829,-1.39343,0.09050,3.27712
1.071,0.000000,5.613112,-5.298730,0.000000,0,0,16.436277,11.608510,0,6.056482,0,17.997026,4.798820,7.066508,12.812398,-1.38321,0.12035,3.27643
1.072,0.000000,5.600616,-5.445002,0.000000,0,0,16.425840,11.633118,0,6.047020,0,18.017885,4.791602,7.066921,12.801649,-1.37192,0.10176,3.27671
1.073,0.000000,5.588120,-5.590062,0.000000,0,0,16.415438,11.657943,0,6.037344,0,18.038752,4.784491,7.067321,12.790962,-1.36292,0.09404,3.27710
1.074,0.000000,5.575660,-5.735123,0.000000,0,0,16.405037,11.682768,0,6.027668,0,18.059620,4.777379,7.067721,12.780274,-1.34964,0.11920,3.27713
1.075,0.000000,5.563200,-5.880183,0.000000,0,0,16.394634,11.707593,0,6.017992,0,18.080486,4.770267,7.068121,12.769588,-1.34201,0.10803,3.27713
1.076,0.000000,5.551030,-6.011860,0.000000,0,0,16.383976,11.735154,0,6.006515,0,18.101679,4.763577,7.068776,12.759342,-1.33026,0.09206,3.27720
1.077,0.000000,5.538860,-6.142343,0.000000,0,0,16.373293,11.762960,0,5.994875,0,18.122902,4.756926,7.069452,12.749136,-1.30768,0.10190,3.27728
1.078,0.000000,5.526619,-6.272825,0.000000,0,0,16.362610,11.790766,0,5.983237,0,18.144125,4.750274,7.070129,12.738930,-1.29639,0.12085,3.27645
1.079,0.000000,5.514377,-6.403306,0.000000,0,0,16.351927,11.818571,0,5.971598,0,18.165348,4.743622,7.070806,12.728724,-1.28525,0.09333,3.27553
1.080,0.000000,5.501670,-6.533125,0.000000,0,0,16.341497,11.849619,0,5.959599,0,18.188274,4.737333,7.071551,12.719506,-1.26633,0.10276,3.27615
1.081,0.000000,5.488964,-6.662885,0.000000,0,0,16.331091,11.880957,0,5.947567,0,18.211351,4.731076,7.072303,12.710378,-1.25305,0.12174,3.27691
1.082,0.000000,5.476043,-6.792644,0.000000,0,0,16.320684,11.912293,0,5.935535,0,18.234430,4.724818,7.073055,12.701248,-1.24054,0.10038,3.27726
1.083,0.000000,5.463121,-6.922403,0.000000,0,0,16.310278,11.943631,0,5.923503,0,18.257509,4.718561,7.073807,12.692120,-1.22620,0.11689,3.27756
1.084,0.000000,5.450344,-7.043533,0.000000,0,0,16.300371,11.977200,0,5.910109,0,18.280312,4.713282,7.074233,12.683210,-1.19598,0.11076,3.27710
1.085,0.000000,5.437566,-7.163892,0.000000,0,0,16.290510,12.010968,0,5.896594,0,18.303089,4.708091,7.074631,12.674320,-1.18057,0.09981,3.27657
1.086,0.000000,5.424943,-7.284252,0.000000,0,0,16.280647,12.044737,0,5.883079,0,18.325867,4.702899,7.075028,12.665431,-1.16638,0.10009,3.27652
1.087,0.000000,5.412320,-7.404611,0.000000,0,0,16.270784,12.078506,0,5.869563,0,18.348646,4.697708,7.075426,12.656541,-1.14990,0.11181,3.27652
1.088,0.000000,5.399822,-7.505780,0.000000,0,0,16.262140,12.114839,0,5.856051,0,18.371712,4.694311,7.076005,12.648499,-1.13449,0.10927,3.27680
1.089,0.000000,5.387324,-7.605236,0.000000,0,0,16.253605,12.151401,0,5.842539,0,18.394806,4.691075,7.076600,12.640532,-1.11511,0.08881,3.27710
1.090,0.000000,5.375181,-7.704690,0.000000,0,0,16.245071,12.187963,0,5.829027,0,18.417898,4.687839,7.077195,12.632565,-1.08292,0.11791,3.27720
1.091,0.000000,5.363039,-7.804146,0.000000,0,0,16.236536,12.224524,0,5.815516,0,18.440990,4.684603,7.077791,12.624598,-1.06522,0.10683,3.27728
1.092,0.000000,5.351573,-7.865272,0.000000,0,0,16.227776,12.261401,0,5.800979,0,18.462450,4.681463,7.077994,12.616627,-1.04584,0.08367,3.27687
1.093,0.000000,5.340107,-7.922974,0.000000,0,0,16.218994,12.298305,0,5.786350,0,18.483761,4.678331,7.078163,12.608656,-1.02570,0.09387,3.27641
1.094,0.000000,5.329734,-7.980676,0.000000,0,0,16.210213,12.335209,0,5.771722,0,18.505074,4.675199,7.078332,12.600685,-1.00891,0.11269,3.27637
1.095,0.000000,5.319361,-8.038379,0.000000,0,0,16.201431,12.372113,0,5.757093,0,18.526386,4.672067,7.078501,12.592713,-0.98862,0.10009,3.27637
1.096,0.000000,5.310467,-8.032367,0.000000,0,0,16.192320,12.410017,0,5.742249,0,18.545874,4.669034,7.078751,12.585204,-0.96786,0.07821,3.27664
1.097,0.000000,5.301573,-8.020665,0.000000,0,0,16.183180,12.448010,0,5.727386,0,18.565199,4.666009,7.079008,12.577735,-0.92545,0.11790,3.27695
1.098,0.000000,5.294300,-8.008963,0.000000,0,0,16.174040,12.486004,0,5.712523,0,18.584524,4.662985,7.079264,12.570267,-0.91202,0.11631,3.27684
1.099,0.000000,5.287027,-7.997260,0.000000,0,0,16.164900,12.523997,0,5.697659,0,18.603849,4.659960,7.079521,12.562798,-0.89050,0.09056,3.27669
1.100,0.000000,5.281414,-7.931944,0.000000,0,0,16.155930,12.562787,0,5.684281,0,18.620226,4.658178,7.079661,12.556092,-0.87006,0.08364,3.27695
1.101,0.000000,5.275801,-7.861839,0.000000,0,0,16.146976,12.601647,0,5.671036,0,18.636337,4.656506,7.079791,12.549456,-0.84854,0.11532,3.27726
1.102,0.000000,5.271726,-7.791734,0.000000,0,0,16.138021,12.640508,0,5.657791,0,18.652451,4.654834,7.079921,12.542819,-0.82809,0.10889,3.27728
1.103,0.000000,5.267650,-7.721630,0.000000,0,0,16.129068,12.679369,0,5.644545,0,18.668562,4.653162,7.080050,12.536182,-0.78339,0.09067,3.27728
1.104,0.000000,5.264985,-7.600421,0.000000,0,0,16.120422,12.718589,0,5.632690,0,18.681616,4.651810,7.080131,12.530121,-0.75882,0.09848,3.27735
1.105,0.000000,5.262319,-7.474648,0.000000,0,0,16.111805,12.757841,0,5.620960,0,18.694395,4.650485,7.080206,12.524111,-0.74203,0.12101,3.27743
1.106,0.000000,5.261116,-7.348875,0.000000,0,0,16.103188,12.797094,0,5.609230,0,18.707174,4.649161,7.080282,12.518101,-0.71777,0.09275,3.27716
1.107,0.000000,5.259912,-7.223101,0.000000,0,0,16.094568,12.836347,0,5.597499,0,18.719954,4.647836,7.080358,12.512091,-0.69489,0.08416,3.27685
1.108,0.000000,5.260143,-7.068563,0.000000,0,0,16.086790,12.877448,0,5.586983,0,18.730444,4.646255,7.080786,12.506260,-0.66971,0.11201,3.27696
1.109,0.000000,5.260375,-6.911455,0.000000,0,0,16.079086,12.918715,0,5.576575,0,18.740730,4.644650,7.081246,12.500446,-0.65002,0.10057,3.27712
1.110,0.000000,5.261427,-6.754347,0.000000,0,0,16.071383,12.959982,0,5.566168,0,18.751019,4.643045,7.081706,12.494632,-0.60150,0.08861,3.27706
1.111,0.000000,5.262479,-6.597239,0.000000,0,0,16.063679,13.001249,0,5.555760,0,18.761305,4.641440,7.082166,12.488818,-0.57526,0.10590,3.27698
1.112,0.000000,5.263796,-6.418279,0.000000,0,0,16.056479,13.044456,0,5.547141,0,18.768595,4.638800,7.083046,12.483027,-0.55374,0.11456,3.27698
1.113,0.000000,5.265112,-6.237366,0.000000,0,0,16.049322,13.087835,0,5.538682,0,18.775618,4.636066,7.083963,12.477239,-0.53360,0.08647,3.27698
1.114,0.000000,5.267156,-6.056454,0.000000,0,0,16.042166,13.131215,0,5.530223,0,18.782640,4.633333,7.084880,12.471450,-0.50583,0.09582,3.27705
1.115,0.000000,5.269198,-5.875541,0.000000,0,0,16.035011,13.174595,0,5.521764,0,18.789663,4.630599,7.085797,12.465661,-0.48019,0.12233,3.27712
1.116,0.000000,5.272504,-5.679714,0.000000,0,0,16.028038,13.219342,0,5.516152,0,18.794529,4.626042,7.087250,12.459964,-0.45517,0.09458,3.27713
1.117,0.000000,5.275810,-5.482554,0.000000,0,0,16.021084,13.264213,0,5.510794,0,18.799204,4.621322,7.088750,12.454275,-0.40955,0.09411,3.27713
1.118,0.000000,5.279947,-5.285394,0.000000,0,0,16.014128,13.309082,0,5.505436,0,18.803877,4.616602,7.090251,12.448586,-0.37964,0.11409,3.27692
1.119,0.000000,5.284084,-5.088234,0.000000,0,0,16.007172,13.353952,0,5.500078,0,18.808550,4.611882,7.091752,12.442897,-0.35614,0.10206,3.27669
1.120,3.146746,5.288522,-4.886501,0.000000,0,0,16.000910,13.400660,0,5.496582,1,18.811012,4.606200,7.093111,12.436909,-0.32867,0.11072,3.27681
1.121,6.293492,5.292960,-4.684360,0.000000,0,0,15.994710,13.447532,1,5.493251,0,18.813278,4.600433,7.094457,12.430893,-0.30624,0.11132,3.27696
1.122,6.292666,5.297952,-4.482218,0.000000,0,0,15.988510,13.494403,1,5.489921,0,18.815544,4.594666,7.095803,12.424878,-0.28015,0.10796,3.27698
1.123,6.291840,5.302943,-4.280076,0.000000,0,0,15.982310,13.541275,1,5.486591,0,18.817810,4.588898,7.097149,12.418862,-0.25574,0.10784,3.27698
1.124,6.291428,5.308776,-4.073600,0.000000,0,0,15.975599,13.588474,1,5.484800,0,18.816727,4.582249,7.098454,12.412609,-0.20523,0.11568,3.27635
1.125,6.291016,5.314610,-3.866737,0.000000,0,0,15.968843,13.635703,1,5.483147,0,18.815344,4.575521,7.099755,12.406335,-0.17715,0.09819,3.27567
1.126,6.291039,5.320730,-3.659874,0.000000,0,0,15.962086,13.682932,1,5.481493,0,18.813961,4.568792,7.101056,12.400061,-0.15274,0.09853,3.27623
1.127,6.291063,5.326851,-3.453012,0.000000,0,0,15.955329,13.730161,1,5.479840,0,18.812578,4.562064,7.102356,12.393785,-0.12604,0.12162,3.27692
1.128,6.291527,5.332686,-3.254308,0.000000,0,0,15.947793,13.775570,1,5.479535,0,18.809437,4.554236,7.103901,12.387213,-0.10147,0.09421,3.27656
1.129,6.291991,5.338521,-3.056334,0.000000,0,0,15.940188,13.820816,1,5.479349,0,18.806139,4.546311,7.105468,12.380613,-0.07416,0.09466,3.27610
1.130,6.292874,5.344492,-2.858360,0.000000,0,0,15.932583,13.866062,1,5.479163,0,18.802839,4.538385,7.107034,12.374014,-0.05035,0.11282,3.27669
1.131,6.293756,5.350463,-2.660385,0.000000,0,0,15.924978,13.911309,1,5.478978,0,18.799541,4.530460,7.108601,12.367414,0.00259,0.10289,3.27737
1.132,6.295025,5.357099,-2.467117,0.000000,0,0,15.916646,13.951944,1,5.480169,0,18.794485,4.522229,7.110187,12.360495,0.02762,0.10241,3.27709
1.133,6.296294,5.363733,-2.274268,0.000000,0,0,15.908249,13.992167,1,5.481483,0,18.789270,4.513970,7.111775,12.353545,0.05295,0.10546,3.27671
1.134,6.297900,5.370772,-2.081420,0.000000,0,0,15.899852,14.032391,1,5.482798,0,18.784058,4.505712,7.113363,12.346596,0.07751,0.10960,3.27667
1.135,6.299507,5.377812,-1.888572,0.000000,0,0,15.891455,14.072614,1,5.484113,0,18.778843,4.497454,7.114952,12.339647,0.10345,0.09443,3.27667
1.136,6.301400,5.384884,-1.703023,0.000000,0,0,15.883239,14.109254,1,5.486750,0,18.772123,4.489031,7.116282,12.333235,0.13229,0.10693,3.27639
1.137,6.303294,5.391956,-1.518127,0.000000,0,0,15.875038,14.145574,1,5.489505,0,18.765270,4.480593,7.117589,12.326870,0.15762,0.10746,3.27609
1.138,6.305441,5.399192,-1.333231,0.000000,0,0,15.866838,14.181893,1,5.492260,0,18.758417,4.472156,7.118896,12.320506,0.20798,0.08887,3.27648
1.139,6.307589,5.406427,-1.148335,0.000000,0,0,15.858638,14.218213,1,5.495015,0,18.751564,4.463718,7.120202,12.314141,0.23163,0.11591,3.27694
1.140,6.309938,5.414023,-0.968047,0.000000,0,0,15.849854,14.250576,1,5.498224,0,18.743332,4.456220,7.121687,12.309048,0.26047,0.10472,3.27677
1.141,6.312288,5.421618,-0.788170,0.000000,0,0,15.841017,14.282585,1,5.501474,0,18.734978,4.448805,7.123188,12.304068,0.28610,0.08371,3.27654
1.142,6.314686,5.429428,-0.608293,0.000000,0,0,15.832180,14.314594,1,5.504724,0,18.726622,4.441390,7.124689,12.299087,0.31143,0.09515,3.27638
1.143,6.317083,5.437237,-0.428416,0.000000,0,0,15.823343,14.346604,1,5.507973,0,18.718267,4.433975,7.126190,12.294106,0.33524,0.11069,3.27623
1.144,6.319398,5.445105,-0.250288,0.000000,0,0,15.814425,14.373707,1,5.511208,0,18.709429,4.427216,7.127629,12.289546,0.36331,0.09627,3.27642
1.145,6.321713,5.452973,-0.072316,0.000000,0,0,15.805498,14.400372,1,5.514441,0,18.700548,4.420516,7.129062,12.285022,0.40909,0.07675,3.27665
1.146,6.324061,5.461143,0.105656,0.000000,0,0,15.796572,14.427036,1,5.517674,0,18.691666,4.413816,7.130495,12.280499,0.43427,0.11601,3.27674
1.147,6.326409,5.469314,0.283628,0.000000,0,0,15.787645,14.453700,1,5.520907,0,18.682785,4.407116,7.131928,12.275975,0.46051,0.11017,3.27682
1.148,6.328916,5.478057,0.461160,0.000000,0,0,15.779243,14.476413,1,5.524252,0,18.674622,4.401213,7.133578,12.273114,0.48462,0.08113,3.27676
1.149,6.331422,5.486801,0.638653,0.000000,0,0,15.770887,14.498772,1,5.527606,0,18.666521,4.395380,7.135247,12.270403,0.51041,0.11885,3.27668
1.150,6.333939,5.495986,0.816146,0.000000,0,0,15.762531,14.521131,1,5.530962,0,18.658422,4.389548,7.136916,12.267691,0.53177,0.12217,3.27681
1.151,6.336456,5.505171,0.993638,0.000000,0,0,15.754175,14.543489,1,5.534316,0,18.650322,4.383716,7.138586,12.264978,0.55710,0.09963,3.27696
1.152,6.338856,5.514589,1.170308,0.000000,0,0,15.745667,14.559845,1,5.537735,0,18.641901,4.378361,7.140171,12.263552,0.58029,0.09628,3.27698
1.153,6.341256,5.524007,1.346904,0.000000,0,0,15.737144,14.575665,1,5.541161,0,18.633453,4.373050,7.141749,12.262239,0.63004,0.11993,3.27698
1.154,6.343843,5.533600,1.523500,0.000000,0,0,15.728621,14.591484,1,5.544586,0,18.625004,4.367738,7.143327,12.260927,0.65445,0.11286,3.27698
1.155,6.346431,5.543192,1.700096,0.000000,0,0,15.720098,14.607304,1,5.548012,0,18.616554,4.362426,7.144906,12.259615,0.67261,0.07507,3.27698
1.156,6.349496,5.552874,1.856714,0.000000,0,0,15.712035,14.618077,1,5.551727,0,18.608101,4.358083,7.147358,12.258796,0.70587,0.10219,3.27719
1.157,6.352561,5.562555,2.011547,0.000000,0,0,15.704014,14.628401,1,5.555469,0,18.599646,4.353826,7.149889,12.258021,0.72189,0.10852,3.27741
1.158,6.355759,5.571916,2.166380,0.000000,0,0,15.695992,14.638724,1,5.559210,0,18.591192,4.349569,7.152421,12.257247,0.74249,0.09078,3.27730
1.159,6.358956,5.581277,2.321213,0.000000,0,0,15.687972,14.649048,1,5.562952,0,18.582737,4.345312,7.154952,12.256473,0.76569,0.09647,3.27714
1.160,6.361889,5.589931,2.447721,0.000000,0,0,15.680237,14.654684,1,5.566292,0,18.574104,4.342488,7.157415,12.255079,0.78857,0.10587,3.27685
1.161,6.364822,5.598585,2.571698,0.000000,0,0,15.672528,14.659901,1,5.569597,0,18.565456,4.339793,7.159872,12.253631,0.83267,0.09991,3.27655
1.162,6.367659,5.606659,2.695676,0.000000,0,0,15.664819,14.665118,1,5.572902,0,18.556807,4.337098,7.162329,12.252182,0.84915,0.07718,3.27701
1.163,6.370494,5.614733,2.819654,0.000000,0,0,15.657110,14.670335,1,5.576207,0,18.548159,4.334403,7.164785,12.250734,0.87250,0.10853,3.27754
1.164,6.373491,5.622384,2.904773,0.000000,0,0,15.649984,14.670477,1,5.579686,0,18.539240,4.332513,7.167391,12.248950,0.89462,0.11399,3.27752
1.165,6.376489,5.630034,2.986422,0.000000,0,0,15.642910,14.670164,1,5.583181,0,18.530296,4.330695,7.170009,12.247136,0.91644,0.08513,3.27744
1.166,6.379596,5.636887,3.068070,0.000000,0,0,15.635836,14.669852,1,5.586676,0,18.521353,4.328877,7.172627,12.245323,0.93231,0.11602,3.27702
1.167,6.382704,5.643739,3.149718,0.000000,0,0,15.628761,14.669540,1,5.590171,0,18.512409,4.327060,7.175246,12.243509,0.95551,0.10484,3.27656
1.168,6.385822,5.649439,3.197673,0.000000,0,0,15.622370,14.664556,1,5.593491,0,18.503740,4.327127,7.178242,12.240959,0.99213,0.09897,3.27694
1.169,6.388940,5.655139,3.242617,0.000000,0,0,15.616038,14.659153,1,5.596796,0,18.495096,4.327363,7.181273,12.238344,1.01257,0.10581,3.27739
1.170,6.392149,5.660108,3.287561,0.000000,0,0,15.609708,14.653751,1,5.600101,0,18.486450,4.327599,7.184303,12.235728,1.03455,0.11272,3.27744
1.171,6.395359,5.665076,3.332506,0.000000,0,0,15.603376,14.648349,1,5.603405,0,18.477806,4.327834,7.187334,12.233113,1.05042,0.11249,3.27744
1.172,6.398735,5.669759,3.348968,0.000000,0,0,15.598984,14.641085,1,5.606662,0,18.469282,4.329455,7.190791,12.230142,1.07010,0.09154,3.27744
1.173,6.402111,5.674441,3.362885,0.000000,0,0,15.594765,14.633653,1,5.609915,0,18.460768,4.331200,7.194285,12.227139,1.08490,0.11819,3.27744
1.174,6.405483,5.678402,3.376803,0.000000,0,0,15.590545,14.626222,1,5.613168,0,18.452255,4.332944,7.197780,12.224136,1.10260,0.10828,3.27709
1.175,6.408854,5.682364,3.390721,0.000000,0,0,15.586326,14.618791,1,5.616421,0,18.443741,4.334689,7.201274,12.221133,1.12000,0.08580,3.27671
1.176,6.412037,5.685156,3.377433,0.000000,0,0,15.583041,14.611140,1,5.619328,0,18.435293,4.336435,7.204644,12.216984,1.15265,0.10922,3.27667
1.177,6.415219,5.687949,3.361714,0.000000,0,0,15.579840,14.603470,1,5.622205,0,18.426851,4.338181,7.208003,12.212731,1.17096,0.10841,3.27667
1.178,6.418283,5.690207,3.345996,0.000000,0,0,15.576638,14.595799,1,5.625082,0,18.418411,4.339927,7.211361,12.208479,1.19003,0.09265,3.27674
1.179,6.421345,5.692466,3.330278,0.000000,0,0,15.573437,14.588130,1,5.627959,0,18.409969,4.341672,7.214720,12.204226,1.20056,0.08431,3.27682
1.180,6.424399,5.694879,3.302932,0.000000,0,0,15.571724,14.579741,1,5.630499,0,18.401302,4.343924,7.218259,12.198716,1.21613,0.11025,3.27696
1.181,6.427453,5.697292,3.274548,0.000000,0,0,15.570145,14.571289,1,5.633008,0,18.392616,4.346221,7.221814,12.193093,1.23047,0.10541,3.27712
1.182,6.430467,5.699414,3.246164,0.000000,0,0,15.568564,14.562837,1,5.635517,0,18.383930,4.348518,7.225368,12.187470,1.24603,0.07693,3.27706
1.183,6.433480,5.701536,3.217779,0.000000,0,0,15.566985,14.554384,1,5.638026,0,18.375242,4.350816,7.228924,12.181848,1.27319,0.11699,3.27698
1.184,6.436386,5.702817,3.175912,0.000000,0,0,15.569634,14.544658,1,5.639812,0,18.365738,4.353193,7.232818,12.173877,1.28754,0.11844,3.27698
1.185,6.439291,5.704098,3.132840,0.000000,0,0,15.572662,14.534818,1,5.641533,0,18.356159,4.355577,7.236743,12.165695,1.29929,0.08734,3.27698
1.186,6.442044,5.704969,3.089768,0.000000,0,0,15.575690,14.524978,1,5.643254,0,18.346582,4.357961,7.240668,12.157515,1.31073,0.11369,3.27656
1.187,6.444797,5.705842,3.046697,0.000000,0,0,15.578718,14.515138,1,5.644975,0,18.337004,4.360345,7.244593,12.149333,1.32248,0.11854,3.27610
1.188,6.447375,5.706867,3.007111,0.000000,0,0,15.586473,14.504827,1,5.646431,0,18.326632,4.362442,7.248212,12.139665,1.33545,0.10246,3.27669
1.189,6.449954,5.707892,2.967836,0.000000,0,0,15.594649,14.494474,1,5.647863,0,18.316187,4.364514,7.251805,12.129864,1.34659,0.10896,3.27737
1.190,6.452410,5.708977,2.928562,0.000000,0,0,15.602826,14.484122,1,5.649296,0,18.305744,4.366586,7.255397,12.120062,1.35605,0.10641,3.27681
1.191,6.454866,5.710063,2.889287,0.000000,0,0,15.611003,14.473769,1,5.650728,0,18.295301,4.368658,7.258990,12.110261,1.37772,0.09576,3.27612
1.192,6.457253,5.710963,2.845996,0.000000,0,0,15.622343,14.463009,1,5.652138,0,18.283855,4.370595,7.262252,12.098153,1.38657,0.11116,3.27662
1.193,6.459639,5.711863,2.802345,0.000000,0,0,15.633966,14.452211,1,5.653545,0,18.272320,4.372520,7.265485,12.085840,1.39664,0.10383,3.27723
1.194,6.461903,5.712490,2.758695,0.000000,0,0,15.645589,14.441415,1,5.654953,0,18.260784,4.374445,7.268718,12.073527,1.40427,0.08168,3.27714
1.195,6.464168,5.713117,2.715044,0.000000,0,0,15.657212,14.430617,1,5.656361,0,18.249249,4.376371,7.271950,12.061214,1.41022,0.12206,3.27699
1.196,6.466201,5.713415,2.658998,0.000000,0,0,15.672063,14.419776,1,5.657325,0,18.237125,4.378000,7.274631,12.047237,1.41891,0.11211,3.27663
1.197,6.468234,5.713713,2.601845,0.000000,0,0,15.687202,14.408930,1,5.658250,0,18.224951,4.379602,7.277263,12.033112,1.42532,0.08201,3.27625
1.198,6.469796,5.713573,2.544691,0.000000,0,0,15.702342,14.398084,1,5.659175,0,18.212776,4.381205,7.279894,12.018986,1.43448,0.12181,3.27663
1.199,6.471359,5.713434,2.487538,0.000000,0,0,15.717481,14.387239,1,5.660100,0,18.200602,4.382807,7.282526,12.004861,1.44669,0.11432,3.27709
1.200,6.472274,5.712777,2.416438,0.000000,0,0,15.737770,14.375669,1,5.660309,0,18.187649,4.384032,7.283920,11.989413,1.45142,0.11066,3.27713
1.201,6.473189,5.712120,2.344093,0.000000,0,0,15.758519,14.364034,1,5.660455,0,18.174623,4.385223,7.285203,11.973848,1.45844,0.11306,3.27713
1.202,6.473732,5.711053,2.271748,0.000000,0,0,15.779269,14.352400,1,5.660600,0,18.161600,4.386415,7.286487,11.958283,1.46286,0.09707,3.27692
1.203,6.474276,5.709986,2.199403,0.000000,0,0,15.800018,14.340765,1,5.660745,0,18.148577,4.387606,7.287770,11.942718,1.46652,0.11253,3.27669
1.204,6.474755,5.708639,2.119881,0.000000,0,0,15.825203,14.328872,1,5.660717,0,18.135035,4.388401,7.288610,11.927204,1.47079,0.10985,3.27702
1.205,6.475235,5.707293,2.039718,0.000000,0,0,15.850784,14.316955,1,5.660675,0,18.121445,4.389161,7.289412,11.911695,1.47202,0.09231,3.27740
