"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","66 RDS cle","64 R marks","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","55 left DS","67 LDS cle","65 L marks","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.115860,38.563931,79.213356,92.364769,0.000000,0,0,6.329740,-2.713993,6.414703,9.635440,5.393878,12.394081,6.604036,6.890024,0.000000,1,0,0,11.323037,0,5.478384,6.841574,6.379789,8.050782,12.385097,7.988753,6.735013,8.219947,6.340672,8.754397,6.069199,8.136442,7.327618,9.387185,7.649175,9.207779,8.453761,0,-0.02232,0.00518,-0.02187,-0.01179,0.01708,-0.01447,0.00906,0.00289,1.48203,0.09345,3.27669
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.545029,39.493389,79.684692,92.748550,0.000000,0,0,6.328822,-2.578420,6.412214,9.646999,5.391096,12.424841,6.604055,6.878817,0.000000,1,0,0,11.311184,0,5.480604,6.840076,6.406100,8.057055,12.407526,7.990825,6.735043,8.214667,6.336812,8.752549,6.070310,8.139628,7.328772,9.390155,7.657045,9.209202,8.461320,0,-0.01863,0.00358,-0.01923,-0.01415,0.00547,-0.01197,0.00378,0.00219,1.48452,0.08826,3.27692
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.974197,40.422848,80.156029,93.132332,0.000000,0,0,6.328250,-2.442847,6.409725,9.658559,5.388315,12.455602,6.604075,6.867610,0.000000,1,0,0,11.299332,0,5.482823,6.838579,6.432412,8.063329,12.429956,7.992898,6.735072,8.209388,6.332951,8.750701,6.071421,8.142815,7.329926,9.393126,7.664917,9.210624,8.468879,0,-0.01850,0.00305,-0.02022,-0.01358,0.00884,-0.00960,0.00463,0.00279,1.48316,0.10199,3.27657
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.403351,41.352306,80.627365,93.516113,0.000000,0,0,6.327743,-2.307273,6.407236,9.670118,5.385534,12.486362,6.604094,6.856404,0.000000,1,0,0,11.287478,0,5.485043,6.837081,6.458723,8.069603,12.452386,7.994969,6.735101,8.204108,6.329091,8.748853,6.072532,8.146001,7.331081,9.396096,7.672787,9.212046,8.476438,0,-0.01913,0.00318,-0.02659,-0.01239,0.00679,-0.01179,0.00370,0.00198,1.48264,0.09988,3.27604
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.968826,42.460579,81.069855,93.989380,0.000000,0,0,6.327551,-2.182646,6.405253,9.676805,5.382051,12.514081,6.603871,6.845420,0.000000,1,0,0,11.276114,0,5.487217,6.835011,6.485669,8.075410,12.475830,7.994634,6.729305,8.200690,6.319098,8.750264,6.071554,8.149321,7.329016,9.396813,7.679790,9.214132,8.482216,0,-0.01620,0.00300,-0.01846,-0.01312,0.01100,-0.01210,0.00595,0.00385,1.48332,0.08756,3.27637
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.576401,43.624088,81.503433,94.490288,0.000000,0,0,6.327418,-2.061401,6.403427,9.681986,5.378351,12.540860,6.603572,6.834506,0.000000,1,0,0,11.264901,0,5.489377,6.832764,6.512812,8.081074,12.499587,7.993554,6.721711,8.197848,6.307211,8.752681,6.069930,8.152681,7.325955,9.396835,7.686524,9.216424,8.487443,0,-0.01498,0.00227,-0.01920,-0.01367,0.01697,-0.01315,0.00457,0.00173,1.48492,0.10763,3.27698
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.183990,44.787598,81.937004,94.991188,0.000000,0,0,6.327559,-1.940155,6.401601,9.687166,5.374651,12.567639,6.603274,6.823592,0.000000,1,0,0,11.253689,0,5.491537,6.830518,6.539954,8.086738,12.523344,7.992475,6.714116,8.195006,6.295325,8.755098,6.068305,8.156042,7.322895,9.396857,7.693258,9.218716,8.492671,0,-0.01798,0.00355,-0.01912,-0.01356,0.00884,-0.01234,0.00607,0.00268,1.48355,0.11149,3.27713
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.791565,45.951107,82.370583,95.492096,0.000000,0,0,6.327751,-1.818909,6.399775,9.692348,5.370951,12.594419,6.602975,6.812678,0.000000,1,0,0,11.242476,0,5.493697,6.828271,6.567096,8.092402,12.547101,7.991395,6.706522,8.192163,6.283438,8.757516,6.066681,8.159403,7.319835,9.396879,7.699992,9.221007,8.497898,0,-0.01664,0.00305,-0.01717,-0.01339,0.00594,-0.01347,0.00464,0.00233,1.48475,0.08395,3.27713
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.971893,46.927544,82.727509,95.946365,0.000000,0,0,6.328183,-1.715801,6.398103,9.697088,5.366112,12.618494,6.602700,6.801944,0.000000,1,0,0,11.231722,0,5.495884,6.821691,6.626042,8.095515,12.566039,7.990110,6.692354,8.190599,6.268229,8.762148,6.063235,8.163033,7.315998,9.397656,7.706161,9.222017,8.502618,0,-0.01691,0.00412,-0.02707,-0.01380,0.00643,-0.01306,0.00532,0.00336,1.48779,0.09200,3.27673
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.329147,47.846191,83.060760,96.386238,0.000000,0,0,6.328659,-1.618295,6.396480,9.701693,5.360921,12.641733,6.602431,6.791265,0.000000,1,0,0,11.221110,0,5.498080,6.813771,6.694813,8.097840,12.583488,7.988762,6.676155,8.189429,6.251994,8.767466,6.059227,8.166745,7.311921,9.398668,7.712156,9.222632,8.507180,0,-0.01473,0.00275,-0.01964,-0.01328,0.01506,-0.01153,0.01688,0.00051,1.48442,0.11029,3.27619
0.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.686401,48.764839,83.394012,96.826103,0.000000,0,0,6.329354,-1.520789,6.394856,9.706297,5.355730,12.664973,6.602163,6.780587,0.000000,1,0,0,11.210498,0,5.500276,6.805852,6.763584,8.100165,12.600938,7.987414,6.659956,8.188260,6.235759,8.772782,6.055218,8.170458,7.307843,9.399680,7.718151,9.223247,8.511742,0,-0.02339,0.00366,-0.01707,-0.01342,0.00745,-0.01210,0.00557,0.00488,1.48397,0.10108,3.27629
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.043655,49.683487,83.727264,97.265976,0.000000,0,0,6.330089,-1.423283,6.393232,9.710902,5.350538,12.688212,6.601894,6.769909,0.000000,1,0,0,11.199886,0,5.502471,6.797933,6.832354,8.102491,12.618387,7.986066,6.643758,8.187090,6.219524,8.778099,6.051209,8.174170,7.303766,9.400692,7.724146,9.223862,8.516304,0,-0.01573,0.00280,-0.01866,-0.01467,0.01505,-0.01052,0.00662,0.00280,1.48473,0.10244,3.27660
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.795914,50.324097,84.002266,97.722794,0.000000,0,0,6.331003,-1.349473,6.392098,9.718361,5.344889,12.709201,6.602129,6.759756,0.000000,1,0,0,11.189913,0,5.504350,6.789792,6.899706,8.103074,12.632707,7.982623,6.631167,8.187790,6.208908,8.784560,6.048848,8.177962,7.300463,9.400876,7.729503,9.224808,8.520901,0,-0.02362,0.00262,-0.02471,-0.01355,0.00848,-0.01247,0.00416,0.00198,1.48188,0.11104,3.27661
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.670181,50.878819,84.259277,98.184845,0.000000,0,0,6.331950,-1.282981,6.391116,9.726702,5.339098,12.729495,6.602518,6.749766,0.000000,1,0,0,11.180136,0,5.506130,6.781581,6.966620,8.103118,12.646059,7.978532,6.619690,8.189068,6.200028,8.791375,6.046995,8.181780,7.297399,9.400805,7.734662,9.225857,8.525509,0,-0.01611,0.00252,-0.01781,-0.01488,0.00648,-0.01225,0.00962,0.00401,1.48481,0.10449,3.27654
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.544449,51.433544,84.516289,98.646896,0.000000,0,0,6.333018,-1.216490,6.390133,9.735043,5.333308,12.749788,6.602908,6.739776,0.000000,1,0,0,11.170359,0,5.507910,6.773371,7.033535,8.103163,12.659411,7.974441,6.608213,8.190345,6.191148,8.798189,6.045143,8.185597,7.294335,9.400734,7.739821,9.226906,8.530116,0,-0.01655,0.00493,-0.02050,-0.01384,0.01197,-0.01192,0.00279,0.00127,1.48309,0.07812,3.27675
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.418716,51.988266,84.773300,99.108948,0.000000,0,0,6.334109,-1.149998,6.389151,9.743383,5.327517,12.770082,6.603297,6.729785,0.000000,1,0,0,11.160582,0,5.509691,6.765161,7.100448,8.103208,12.672765,7.970350,6.596736,8.191623,6.182268,8.805004,6.043291,8.189414,7.291271,9.400663,7.744981,9.227954,8.534724,0,-0.01808,0.00229,-0.02106,-0.01372,0.01876,-0.01269,0.00599,0.00290,1.48366,0.10566,3.27706
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.202194,52.515907,85.054886,99.617134,0.000000,0,0,6.335283,-1.110184,6.388230,9.750782,5.322159,12.788909,6.603827,6.719764,0.000000,1,0,0,11.150414,0,5.511510,6.762427,7.139044,8.102777,12.684928,7.968578,6.585378,8.192229,6.174437,8.811178,6.041545,8.193019,7.288099,9.401981,7.749933,9.230531,8.539594,0,-0.01700,0.00388,-0.01768,-0.01417,0.00839,-0.01304,0.00616,0.00342,1.48386,0.10993,3.27678
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.957626,53.035187,85.344063,100.139572,0.000000,0,0,6.336472,-1.078611,6.387329,9.757890,5.316935,12.807283,6.604400,6.709733,0.000000,1,0,0,11.140125,0,5.513342,6.761386,7.168891,8.102201,12.696725,7.967523,6.574056,8.192630,6.166929,8.817156,6.039833,8.196559,7.284893,9.403729,7.754822,9.233578,8.544543,0,-0.03781,0.00850,-0.02142,-0.01266,0.01451,-0.01221,0.00161,0.00199,1.48271,0.09283,3.27633
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.713058,53.554459,85.633247,100.662010,0.000000,0,0,6.337736,-1.047038,6.386427,9.764997,5.311711,12.825658,6.604973,6.699702,0.000000,1,0,0,11.129836,0,5.515173,6.760345,7.198739,8.101624,12.708522,7.966467,6.562733,8.193029,6.159422,8.823133,6.038121,8.200098,7.281687,9.405478,7.759711,9.236626,8.549494,0,-0.02778,0.00132,-0.02187,-0.01324,0.00748,-0.01275,0.01079,0.00204,1.48417,0.09758,3.27650
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.468506,54.073738,85.922424,101.184441,0.000000,0,0,6.339014,-1.015465,6.385526,9.772104,5.306487,12.844032,6.605546,6.689672,0.000000,1,0,0,11.119547,0,5.517005,6.759303,7.228587,8.101048,12.720319,7.965412,6.551411,8.193430,6.151915,8.829110,6.036408,8.203637,7.278481,9.407226,7.764599,9.239674,8.554444,0,-0.01920,0.00441,-0.02108,-0.01379,-0.00214,-0.01345,0.00369,0.00229,1.48411,0.11472,3.27688
0.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.233887,54.616032,86.295120,101.636719,0.000000,0,0,6.340356,-0.992652,6.384518,9.778386,5.302310,12.860200,6.605998,6.679802,0.000000,1,0,0,11.109319,0,5.518896,6.759217,7.258741,8.100449,12.732718,7.961353,6.543517,8.192903,6.143170,8.833585,6.033536,8.207387,7.274446,9.407416,7.767940,9.242514,8.558764,0,-0.01364,0.00196,-0.01953,-0.01400,0.00847,-0.01109,0.00324,0.00170,1.48351,0.10782,3.27709
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.002350,55.165436,86.693611,102.067322,0.000000,0,0,6.341710,-0.972546,6.383478,9.784411,5.298455,12.875687,6.606412,6.669984,0.000000,1,0,0,11.099109,0,5.520806,6.759428,7.288990,8.099842,12.745302,7.956367,6.536683,8.192089,6.134043,8.837596,6.030306,8.211202,7.270156,9.407125,7.770802,9.245289,8.562889,0,-0.01877,0.00350,-0.01960,-0.01137,0.01789,-0.01092,0.00441,0.00366,1.48359,0.10715,3.27725
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.770798,55.714840,87.092110,102.497925,0.000000,0,0,6.343091,-0.952439,6.382438,9.790438,5.294600,12.891172,6.606826,6.660165,0.000000,1,0,0,11.088899,0,5.522716,6.759637,7.319239,8.099236,12.757887,7.951380,6.529848,8.191276,6.124915,8.841607,6.027076,8.215015,7.265866,9.406835,7.773664,9.248065,8.567015,0,-0.01797,0.00350,-0.02047,-0.01493,0.01210,-0.01395,0.00684,0.00378,1.48380,0.10898,3.27711
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.539261,56.264248,87.490601,102.928528,0.000000,0,0,6.344478,-0.932333,6.381397,9.796464,5.290746,12.906659,6.607240,6.650346,0.000000,1,0,0,11.078689,0,5.524626,6.759847,7.349488,8.098629,12.770473,7.946394,6.523013,8.190462,6.115788,8.845618,6.023846,8.218830,7.261575,9.406544,7.776525,9.250840,8.571139,0,-0.01888,0.00298,-0.01993,-0.01371,0.00718,-0.01092,0.00458,0.00279,1.48412,0.09506,3.27688
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.429459,56.968803,87.978172,103.156998,0.000000,0,0,6.345855,-0.915402,6.380537,9.803494,5.287107,12.920370,6.607861,6.640888,0.000000,1,0,0,11.068479,0,5.526681,6.761070,7.380803,8.097733,12.782708,7.942927,6.515740,8.190990,6.106205,8.849936,6.019304,8.224542,7.258461,9.407580,7.780080,9.251506,8.575919,0,-0.01877,0.00407,-0.02131,-0.01259,0.00842,-0.01125,0.00508,0.00244,1.48301,0.07893,3.27677
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.357269,57.721287,88.493256,103.323029,0.000000,0,0,6.347230,-0.899453,6.379731,9.810835,5.283535,12.933533,6.608546,6.631541,0.000000,1,0,0,11.058269,0,5.528780,6.762605,7.412447,8.096749,12.794836,7.939929,6.508332,8.191933,6.096481,8.854346,6.014357,8.230840,7.255711,9.409027,7.783849,9.251519,8.580900,0,-0.01630,0.00256,-0.02086,-0.01370,0.00826,-0.01244,0.00542,0.00243,1.48438,0.10750,3.27669
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.285080,58.473770,89.008339,103.489052,0.000000,0,0,6.348598,-0.883504,6.378926,9.818175,5.279963,12.946695,6.609231,6.622194,0.000000,1,0,0,11.048059,0,5.530879,6.764140,7.444092,8.095765,12.806964,7.936931,6.500924,8.192876,6.086757,8.858757,6.009410,8.237138,7.252961,9.410473,7.787618,9.251533,8.585882,0,-0.03452,0.00245,-0.02151,-0.01424,0.01776,-0.01142,0.00336,0.00229,1.48452,0.11465,3.27673
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.212891,59.226254,89.523422,103.655083,0.000000,0,0,6.349964,-0.867555,6.378120,9.825516,5.276391,12.959858,6.609916,6.612847,0.000000,1,0,0,11.037848,0,5.532979,6.765675,7.475736,8.094781,12.819093,7.933933,6.493515,8.193818,6.077034,8.863168,6.004463,8.243436,7.250210,9.411920,7.791387,9.251547,8.590863,0,-0.00685,0.00544,-0.01963,-0.01323,0.01492,-0.01463,0.00774,0.00656,1.48384,0.08773,3.27681
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.162521,60.033264,90.040108,103.884201,0.000000,0,0,6.351353,-0.837043,6.377112,9.830930,5.273043,12.970974,6.610592,6.603608,0.000000,1,0,0,11.027719,0,5.534785,6.767719,7.508248,8.093230,12.829973,7.932716,6.478690,8.197758,6.064702,8.865207,6.000230,8.249600,7.247708,9.415571,7.796621,9.251910,8.594611,0,-0.02925,0.00248,-0.02233,-0.01467,0.00712,-0.01505,0.00466,-0.00126,1.48348,0.10497,3.27671
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.118912,60.857117,90.557297,104.132797,0.000000,0,0,6.352747,-0.802032,6.376041,9.835749,5.269765,12.981458,6.611266,6.594403,0.000000,1,0,0,11.017614,0,5.536502,6.769921,7.541028,8.091506,12.840468,7.932050,6.461573,8.202624,6.051564,8.866512,5.996218,8.255725,7.245284,9.419903,7.802309,9.252382,8.597977,0,-0.01508,0.00368,-0.01904,-0.01404,0.00199,-0.01182,0.00526,0.00265,1.48270,0.11766,3.27656
0.030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.075287,61.680969,91.074478,104.381401,0.000000,0,0,6.354172,-0.767022,6.374969,9.840569,5.266487,12.991941,6.611939,6.585198,0.000000,1,0,0,11.007510,0,5.538218,6.772122,7.573807,8.089781,12.850964,7.931384,6.444456,8.207490,6.038426,8.867818,5.992206,8.261849,7.242859,9.424235,7.807997,9.252854,8.601343,0,-0.01427,0.00583,-0.02114,-0.01329,0.01446,-0.01057,0.00126,0.00269,1.48359,0.10633,3.27675
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.031677,62.504822,91.591667,104.630005,0.000000,0,0,6.355604,-0.732012,6.373899,9.845387,5.263208,13.002426,6.612613,6.575993,0.000000,1,0,0,10.997406,0,5.539935,6.774323,7.606586,8.088057,12.861459,7.930717,6.427340,8.212357,6.025288,8.869123,5.988194,8.267974,7.240434,9.428568,7.813684,9.253326,8.604709,0,-0.01317,0.00377,-0.01950,-0.01169,-0.00145,-0.01177,0.01906,0.00553,1.48662,0.10534,3.27706
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.899033,63.250191,92.052994,104.989830,0.000000,0,0,6.357034,-0.688993,6.373137,9.851955,5.260365,13.010404,6.613134,6.567378,0.000000,1,0,0,10.987265,0,5.541833,6.776939,7.640332,8.084654,12.869961,7.930942,6.413195,8.216330,6.013528,8.871214,5.983401,8.272995,7.237696,9.430265,7.818025,9.255153,8.608690,0,-0.01742,0.00316,-0.02124,-0.01500,0.00413,-0.01310,0.00170,0.00091,1.48170,0.10380,3.27690
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.738899,63.971317,92.497063,105.384003,0.000000,0,0,6.358464,-0.643499,6.372471,9.859062,5.257655,13.017609,6.613609,6.558945,0.000000,1,0,0,10.977112,0,5.543787,6.779684,7.674376,8.080732,12.877849,7.931440,6.399969,8.220027,6.002193,8.873547,5.978368,8.277675,7.234860,9.431149,7.821949,9.257396,8.612862,0,-0.02069,0.00249,-0.02022,-0.01312,0.00839,-0.01324,0.00505,0.00264,1.48414,0.08806,3.27659
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.578758,64.692444,92.941132,105.778183,0.000000,0,0,6.359840,-0.598006,6.371805,9.866169,5.254945,13.024813,6.614083,6.550511,0.000000,1,0,0,10.966958,0,5.545742,6.782428,7.708421,8.076811,12.885736,7.931940,6.386742,8.223725,5.990859,8.875879,5.973335,8.282355,7.232025,9.432032,7.825873,9.259640,8.617033,0,-0.01584,0.00202,-0.02035,-0.01322,0.00840,-0.01249,0.00530,0.00189,1.48422,0.08329,3.27669
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.418625,65.413567,93.385208,106.172363,0.000000,0,0,6.361206,-0.552513,6.371139,9.873276,5.252235,13.032017,6.614557,6.542078,0.000000,1,0,0,10.956805,0,5.547697,6.785172,7.742465,8.072889,12.893622,7.932438,6.373516,8.227423,5.979524,8.878213,5.968301,8.287035,7.229190,9.432915,7.829797,9.261884,8.621204,0,-0.02357,0.00233,-0.02245,-0.01444,0.01371,-0.01105,0.00674,0.00299,1.48427,0.11162,3.27692
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.992615,66.213455,93.835556,106.484024,0.000000,0,0,6.362467,-0.492129,6.370659,9.880281,5.249788,13.036565,6.614961,6.533499,0.000000,1,0,0,10.946255,0,5.549592,6.788280,7.777009,8.069110,12.900886,7.931597,6.361215,8.230083,5.969139,8.881139,5.965205,8.291814,7.228115,9.433631,7.834911,9.262881,8.627888,0,-0.01011,0.00450,-0.01625,-0.01196,0.03474,-0.01347,0.00340,0.00179,1.48354,0.11795,3.27744
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.484489,67.037666,94.287849,106.770187,0.000000,0,0,6.363709,-0.427145,6.370238,9.887256,5.247421,13.040293,6.615342,6.524875,0.000000,1,0,0,10.935583,0,5.551471,6.791502,7.811708,8.065373,12.907957,7.930341,6.349199,8.232424,5.959047,8.884248,5.962707,8.296623,7.227583,9.434294,7.840393,9.263494,8.635348,0,-0.02127,0.00392,-0.02140,-0.01407,0.00384,-0.01146,0.00131,0.00188,1.48378,0.08943,3.27805
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.976357,67.861877,94.740143,107.056358,2.278346,0,1,6.364805,-0.362161,6.369816,9.894230,5.245055,13.044021,6.615723,6.516250,0.000000,1,0,0,10.924911,0,5.553349,6.794724,7.846407,8.061637,12.915028,7.929086,6.337183,8.234765,5.948956,8.887357,5.960208,8.301434,7.227052,9.434958,7.845874,9.264107,8.642808,0,-0.01822,0.00237,-0.02171,-0.01366,0.00216,-0.01395,0.00178,0.00030,1.48380,0.08820,3.27803
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.468231,68.686096,95.192429,107.342529,4.977807,1,0,6.365873,-0.297177,6.369395,9.901204,5.242688,13.047749,6.616104,6.507626,0.000000,1,0,0,10.914239,0,5.555227,6.797945,7.881106,8.057900,12.922098,7.927830,6.325168,8.237105,5.938865,8.890466,5.957710,8.306243,7.226521,9.435621,7.851356,9.264719,8.650269,0,-0.01616,0.00356,-0.01956,-0.01229,0.00001,-0.01273,0.00728,0.00422,1.48079,0.09701,3.27780
0.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.911797,69.423317,95.676712,107.706383,5.398633,1,0,6.366741,-0.221565,6.369311,9.906902,5.240464,13.049015,6.616697,6.499028,0.000000,1,0,0,10.903395,0,5.556735,6.801704,7.916262,8.054611,12.928857,7.927132,6.316319,8.236957,5.929554,8.892173,5.956351,8.311885,7.226475,9.437511,7.856959,9.264997,8.660179,0,-0.01779,0.00290,-0.02194,-0.01406,0.00598,-0.01234,0.00427,0.00142,1.48492,0.09948,3.27791
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.340446,70.133659,96.170883,108.094231,5.398291,1,0,6.367571,-0.142671,6.369332,9.912207,5.238285,13.049522,6.617356,6.490438,0.000000,1,0,0,10.892498,0,5.558128,6.805630,7.951558,8.051461,12.935518,7.926606,6.308449,8.236039,5.920485,8.893446,5.955346,8.317783,7.226578,9.439780,7.862601,9.265170,8.670846,0,-0.00915,0.00247,-0.02177,-0.01248,0.02604,-0.01052,0.00794,0.00197,1.48347,0.09054,3.27814
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.769096,70.844009,96.665047,108.482079,5.397870,1,0,6.368140,-0.063777,6.369353,9.917511,5.236105,13.050030,6.618015,6.481848,0.000000,1,0,0,10.881601,0,5.559521,6.809556,7.986855,8.048311,12.942181,7.926081,6.300579,8.235123,5.911416,8.894720,5.954340,8.323683,7.226682,9.442049,7.868243,9.265344,8.681514,0,-0.04304,0.00259,-0.01788,-0.01223,-0.00275,-0.01239,0.00175,0.00097,1.48629,0.11028,3.27768
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.197746,71.554359,97.159218,108.869934,5.397434,1,0,6.368660,0.015117,6.369374,9.922815,5.233925,13.050537,6.618673,6.473258,0.000000,1,0,0,10.870705,0,5.560915,6.813482,8.022151,8.045161,12.948842,7.925555,6.292709,8.234205,5.902347,8.895994,5.953334,8.329581,7.226785,9.444318,7.873885,9.265517,8.692181,0,-0.01622,0.00282,-0.02214,-0.01503,0.01841,-0.01065,0.00667,0.00004,1.48506,0.09999,3.27699
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.893967,72.257126,97.613327,109.165436,5.396918,1,0,6.368851,0.095789,6.369124,9.928379,5.231658,13.048964,6.605908,6.464592,0.000000,1,0,0,10.805361,0,5.562064,6.817580,8.056530,8.041988,12.954009,7.927295,6.284946,8.236515,5.894856,8.899935,5.952017,8.335620,7.226994,9.445924,7.881783,9.268044,8.701270,0,-0.04458,0.00371,-0.01833,-0.01418,0.00854,-0.01144,0.00389,0.00372,1.48318,0.08352,3.27688
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.672844,72.957558,98.055069,109.432411,5.396387,1,0,6.368980,0.177011,6.368792,9.934022,5.229362,13.046747,6.588997,6.455901,0.000000,1,0,0,10.723199,0,5.563138,6.821730,8.090625,8.038808,12.958713,7.929734,6.277217,8.239821,5.887853,8.904699,5.950605,8.341702,7.227235,9.447326,7.890378,9.271297,8.709872,0,-0.00602,0.00435,-0.02819,-0.01310,-0.00456,-0.01219,0.00767,0.00305,1.48481,0.09858,3.27696
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.451729,73.657982,98.496803,109.699387,5.395732,1,0,6.368701,0.258232,6.368460,9.939666,5.227067,13.044531,6.572085,6.447210,0.000000,1,0,0,10.641036,0,5.564213,6.825881,8.124720,8.035628,12.963417,7.932174,6.269487,8.243128,5.880850,8.909463,5.949193,8.347783,7.227477,9.448728,7.898973,9.274549,8.718474,0,-0.02117,0.00322,-0.01780,-0.01273,0.02689,-0.01064,0.00195,0.00288,1.48612,0.11614,3.27709
