"Time","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.356,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.469757,79.741783,89.250259,69.632523,0.000000,5.822701,1.239236,5.761546,9.938169,5.097147,13.504456,6.586934,0,4.746418,7.598354,0.000000,9.996374,6.856626,8.817121,8.645368,13.082082,8.270884,7.614377,8.432266,7.110624,9.029375,6.805736,9.458014,8.351236,10.812983,7.962113,10.718867,8.972261,0,-0.01724,0.00151,-0.02055,-0.01477,0.01145,-0.01188,0.00478,0.00119,-1.48041,0.09589,3.27726
0.357,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.316544,80.382065,89.170898,69.934967,0.000000,5.825191,1.259869,5.763146,9.946786,5.103364,13.523178,6.590746,0,4.745597,7.587367,0.000000,9.991693,6.856160,8.824529,8.646161,13.096008,8.269006,7.600535,8.437539,7.098819,9.039544,6.805355,9.457417,8.353299,10.815542,7.972797,10.720864,8.982564,0,-0.01852,0.00364,-0.02040,-0.01265,0.00854,-0.01336,0.00601,0.00253,-1.48022,0.11789,3.27743
0.358,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.163330,81.022354,89.091537,70.237411,0.000000,5.827504,1.280502,5.764746,9.955402,5.109582,13.541902,6.594559,0,4.744775,7.576379,0.000000,9.987010,6.855693,8.831937,8.646955,13.109936,8.267127,7.586694,8.442812,7.087014,9.049714,6.804974,9.456819,8.355361,10.818102,7.983481,10.722861,8.992867,0,-0.01756,0.00524,-0.02069,-0.01277,0.00804,-0.01337,0.00524,0.00178,-1.48174,0.10864,3.27766
0.359,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.139160,81.708237,89.090591,70.561119,0.000000,5.829214,1.278264,5.766368,9.964327,5.115468,13.558566,6.596769,0,4.743710,7.565547,0.000000,9.984238,6.854410,8.836258,8.645614,13.122818,8.266346,7.570122,8.448686,7.075204,9.058051,6.804572,9.455643,8.357277,10.817922,7.991309,10.724289,9.000628,0,-0.01714,0.00187,-0.01980,-0.01404,0.00901,-0.01180,0.00481,0.00196,-1.48093,0.08597,3.27774
0.360,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.186340,82.419327,89.132980,70.896568,0.000000,5.830696,1.263383,5.768003,9.973421,5.121169,13.574093,6.598092,0,4.742510,7.554801,0.000000,9.982522,6.852674,8.838874,8.643091,13.135122,8.266171,7.552041,8.454892,7.063391,9.065374,6.804157,9.454146,8.359113,10.816227,7.997558,10.725402,9.006983,0,-0.01725,0.00318,-0.02111,-0.01389,0.00885,-0.01428,0.00461,0.00188,-1.47917,0.09089,3.27774
0.361,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.233521,83.130409,89.175377,71.232018,0.000000,5.831406,1.248502,5.769638,9.982516,5.126870,13.589619,6.599415,0,4.741310,7.544054,0.000000,9.980806,6.850939,8.841489,8.640569,13.147428,8.265997,7.533960,8.461099,7.051579,9.072699,6.803742,9.452651,8.360948,10.814532,8.003807,10.726515,9.013339,0,-0.01926,0.00374,-0.02035,-0.01485,0.00885,-0.01268,0.00494,-0.00293,-1.48043,0.10437,3.27721
0.362,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.280701,83.841499,89.217773,71.567467,0.000000,5.831825,1.233620,5.771272,9.991611,5.132571,13.605145,6.600738,0,4.740110,7.533308,0.000000,9.979091,6.849204,8.844105,8.638047,13.159732,8.265822,7.515879,8.467305,7.039766,9.080022,6.803327,9.451155,8.362783,10.812838,8.010056,10.727628,9.019694,0,-0.01923,0.00250,-0.02039,-0.01144,0.00815,-0.01154,0.00454,0.00419,-1.48187,0.09553,3.27637
0.363,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.327225,84.509026,89.388588,71.926987,0.000000,5.831358,1.196229,5.772567,10.002984,5.137405,13.617532,6.601369,0,4.739051,7.522408,0.000000,9.980114,6.847306,8.844191,8.632570,13.170887,8.265519,7.496246,8.475286,7.026493,9.087008,6.802052,9.449398,8.364485,10.809945,8.021553,10.727882,9.026471,0,-0.01582,0.00185,-0.02029,-0.01550,0.00859,-0.01182,0.00412,0.00646,-1.47900,0.09094,3.27635
0.364,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.373367,85.152489,89.630394,72.299812,0.000000,5.830558,1.146395,5.773675,10.015616,5.141760,13.628181,6.601616,0,4.738071,7.511425,0.000000,9.982653,6.845319,8.842878,8.625462,13.181408,8.265143,7.475756,8.484245,7.012411,9.093805,6.800301,9.447495,8.366114,10.806392,8.035951,10.727661,9.033481,0,-0.01708,0.00356,-0.01989,-0.01346,0.00861,-0.01149,0.00513,0.00285,-1.47813,0.10392,3.27681
0.365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.419525,85.795944,89.872200,72.672630,0.000000,5.829047,1.096560,5.774782,10.028250,5.146115,13.638831,6.601864,0,4.737091,7.500442,0.000000,9.985191,6.843332,8.841566,8.618352,13.191928,8.264769,7.455265,8.493206,6.998329,9.100603,6.798550,9.445594,8.367742,10.802838,8.050349,10.727441,9.040490,0,-0.02082,0.00240,-0.02120,-0.01109,0.00804,-0.01296,0.00360,0.00225,-1.47885,0.11357,3.27678
0.366,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.465668,86.439400,90.114006,73.045456,0.000000,5.827269,1.046726,5.775890,10.040882,5.150470,13.649481,6.602112,0,4.736111,7.489458,0.000000,9.987730,6.841345,8.840254,8.611243,13.202449,8.264393,7.434775,8.502166,6.984247,9.107401,6.796798,9.443692,8.369370,10.799285,8.064747,10.727220,9.047500,0,-0.01703,0.00350,-0.02065,-0.01381,0.00514,-0.01330,0.00616,-0.00165,-1.48061,0.09299,3.27648
0.367,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134.526489,87.037346,90.378212,73.470482,0.000000,5.825035,0.986265,5.776724,10.053438,5.153730,13.657749,6.601707,0,4.735272,7.478364,0.000000,9.995722,6.838830,8.837003,8.604007,13.211676,8.265615,7.418230,8.509089,6.973814,9.112656,6.795814,9.441349,8.371081,10.800557,8.079004,10.724987,9.062561,0,-0.01739,0.00173,-0.02065,-0.01238,0.00856,-0.01208,0.00222,0.00391,-1.47896,0.09328,3.27671
0.368,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.595428,87.610130,90.654808,73.924362,0.000000,5.822628,0.919930,5.777407,10.065952,5.156384,13.664702,6.600943,0,4.734511,7.467209,0.000000,10.006728,6.836023,8.832680,8.596700,13.220187,8.267718,7.403866,8.514887,6.965397,9.117056,6.795253,9.438763,8.372840,10.804496,8.093184,10.721642,9.082073,0,-0.01844,0.00350,-0.02081,-0.01384,0.00868,-0.01398,0.00522,0.00216,-1.48056,0.10676,3.27724
0.369,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.664352,88.182915,90.931396,74.378250,0.000000,5.820014,0.853595,5.778090,10.078465,5.159039,13.671656,6.600178,0,4.733751,7.456055,0.000000,10.017735,6.833216,8.828357,8.589394,13.228699,8.269822,7.389503,8.520685,6.956980,9.121457,6.794692,9.436176,8.374598,10.808434,8.107365,10.718298,9.101585,0,-0.01773,0.00364,-0.02090,-0.01378,0.00791,-0.01387,0.00500,0.00140,-1.48002,0.10540,3.27705
0.370,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.733292,88.755699,91.207993,74.832138,0.000000,5.817321,0.787260,5.778772,10.090980,5.161693,13.678608,6.599414,0,4.732991,7.444900,0.000000,10.028740,6.830409,8.824035,8.582087,13.237211,8.271927,7.375139,8.526483,6.948564,9.125857,6.794131,9.433590,8.376356,10.812373,8.121545,10.714953,9.121097,0,-0.01753,0.00453,-0.02020,-0.01286,0.00658,-0.01291,0.00447,0.00239,-1.48071,0.08689,3.27644
0.371,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.792542,89.380592,91.524254,75.392204,0.000000,5.814594,0.714447,5.779580,10.102345,5.163532,13.682801,6.599186,0,4.732257,7.434007,0.000000,10.045684,6.826894,8.817193,8.573698,13.245380,8.270123,7.360914,8.532888,6.938288,9.132864,6.794460,9.431406,8.378838,10.816850,8.139084,10.712636,9.138146,0,-0.01880,0.00233,-0.02009,-0.01223,0.00639,-0.01080,0.00551,0.00118,-1.47771,0.09309,3.27636
0.372,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.846451,90.034294,91.862442,76.010971,0.000000,5.811855,0.638054,5.780456,10.113075,5.164920,13.685470,6.599255,0,4.731538,7.423258,0.000000,10.065909,6.822988,8.808960,8.564711,13.253360,8.266161,7.346766,8.539631,6.926984,9.141312,6.795282,9.429443,8.381721,10.821623,8.158481,10.710888,9.153835,0,-0.01217,0.00822,-0.02019,-0.01455,0.00857,-0.01367,0.00446,0.00020,-1.47965,0.11746,3.27659
0.373,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.900360,90.687996,92.200630,76.629738,0.000000,5.808955,0.561661,5.781332,10.123806,5.166308,13.688137,6.599324,0,4.730819,7.412510,0.000000,10.086135,6.819081,8.800726,8.555723,13.261339,8.262198,7.332619,8.546373,6.915681,9.149759,6.796103,9.427482,8.384603,10.826397,8.177877,10.709140,9.169523,0,-0.01740,0.00180,-0.02096,-0.01321,0.00774,-0.01191,0.00579,0.00316,-1.47885,0.11446,3.27667
0.374,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134.954269,91.341690,92.538818,77.248505,0.000000,5.805994,0.485268,5.782208,10.134537,5.167696,13.690804,6.599393,0,4.730101,7.401762,0.000000,10.106360,6.815175,8.792493,8.546736,13.269319,8.258236,7.318471,8.553116,6.904377,9.158207,6.796925,9.425519,8.387485,10.831170,8.197274,10.707392,9.185212,0,-0.01806,0.00394,-0.02071,-0.01336,0.00958,-0.01237,0.00371,0.00259,-1.48065,0.09497,3.27667
0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.014526,91.971062,92.896378,77.690063,1.796446,5.802722,0.407190,5.782749,10.144346,5.168260,13.691586,6.601629,0,4.729712,7.391402,0.000000,10.132340,6.811106,8.782391,8.542411,13.341971,8.255517,7.305577,8.558190,6.895827,9.166138,6.799696,9.424529,8.390244,10.834338,8.216474,10.707334,9.201083,0,-0.01711,0.00286,-0.02030,-0.01330,0.00962,-0.01176,0.00583,0.00386,-1.48031,0.08912,3.27677
0.376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.078278,92.586983,93.264641,78.033653,4.270888,5.799332,0.328182,5.783104,10.153646,5.168369,13.691325,6.605064,0,4.729506,7.381258,0.000000,10.161501,6.806948,8.771256,8.540665,13.450376,8.253485,7.293376,8.562343,6.888799,9.173783,6.803545,9.424076,8.392937,10.836619,8.235563,10.708209,9.217056,0,-0.01751,0.00392,-0.02130,-0.01408,0.00715,-0.01211,0.00620,0.00283,-1.47975,0.09539,3.27692
0.377,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.142029,93.202904,93.632904,78.377251,4.948860,5.795783,0.249173,5.783459,10.162945,5.168478,13.691064,6.608499,0,4.729301,7.371113,0.000000,10.190662,6.802790,8.760122,8.538918,13.558780,8.251452,7.281174,8.566495,6.881771,9.181428,6.807395,9.423623,8.395628,10.838900,8.254652,10.709085,9.233029,0,-0.01794,0.00366,-0.02090,-0.01630,0.00822,-0.01226,-0.00075,0.00218,-1.47891,0.09026,3.27703
0.378,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.205795,93.818825,94.001167,78.720840,4.948824,5.792172,0.170165,5.783814,10.172245,5.168587,13.690803,6.611934,0,4.729095,7.360969,0.000000,10.219823,6.798631,8.748987,8.537170,13.667184,8.249420,7.268973,8.570647,6.874743,9.189074,6.811244,9.423170,8.398320,10.841181,8.273742,10.709962,9.249002,0,-0.01770,0.00424,-0.01990,-0.01128,0.00824,-0.01238,0.00482,0.00182,-1.48199,0.08661,3.27710
0.379,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.343460,94.435310,94.409622,78.934898,4.949025,5.788581,0.095342,5.783894,10.182580,5.168813,13.688226,6.616335,0,4.729414,7.351121,0.000000,10.254066,6.795251,8.736055,8.529468,13.708368,8.246464,7.257038,8.574010,6.867656,9.193965,6.813416,9.422595,8.401024,10.839112,8.290133,10.705823,9.261763,0,-0.01756,0.00396,-0.02101,-0.01395,0.00863,-0.01255,0.00523,0.00088,-1.48011,0.10223,3.27718
0.380,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.521988,95.052109,94.840294,79.077339,4.949314,5.784997,0.022833,5.783821,10.193488,5.169104,13.684369,6.621271,0,4.730023,7.341439,0.000000,10.291119,6.792302,8.722130,8.518472,13.712395,8.242998,7.245251,8.576937,6.860535,9.197333,6.814661,9.421952,8.403733,10.834640,8.305031,10.698911,9.272746,0,-0.01760,0.00349,-0.02075,-0.01343,0.00914,-0.01365,0.00356,0.00152,-1.48008,0.11983,3.27726
0.381,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.700516,95.668907,95.270958,79.219788,4.949819,5.781366,-0.049676,5.783747,10.204397,5.169394,13.680512,6.626206,0,4.730631,7.331757,0.000000,10.328171,6.789352,8.708204,8.507476,13.716420,8.239532,7.233464,8.579863,6.853415,9.200702,6.815905,9.421309,8.406443,10.830167,8.319929,10.691999,9.283730,0,-0.01943,0.00386,-0.01913,-0.01418,0.00802,-0.01208,0.00588,0.00392,-1.47974,0.10563,3.27704
0.382,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.879044,96.285706,95.701630,79.362228,4.950405,5.777718,-0.122185,5.783674,10.215305,5.169685,13.676656,6.631142,0,4.731240,7.322074,0.000000,10.365223,6.786402,8.694279,8.496480,13.720447,8.236066,7.221676,8.582789,6.846295,9.204070,6.817150,9.420666,8.409152,10.825694,8.334827,10.685087,9.294713,0,-0.01323,0.00339,-0.02120,-0.01227,0.00896,-0.01252,0.00508,0.00219,-1.48029,0.08326,3.27666
0.383,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.972275,96.968002,96.159004,79.569168,4.951137,5.773969,-0.188802,5.783310,10.226157,5.169792,13.670978,6.636847,0,4.732605,7.312731,0.000000,10.407703,6.783689,8.679304,8.484504,13.722970,8.233842,7.208429,8.586481,6.839793,9.208706,6.819410,9.419981,8.412555,10.822501,8.354052,10.677460,9.309834,0,-0.01833,0.00720,-0.02070,-0.01220,0.00730,-0.01238,0.00602,0.00121,-1.47978,0.09138,3.27642
0.384,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.018372,97.686493,96.631134,79.811768,4.951923,5.770182,-0.252162,5.782786,10.236977,5.169797,13.664294,6.642977,0,4.734389,7.303577,0.000000,10.453185,6.781106,8.663750,8.471985,13.724662,8.232304,7.194374,8.590597,6.833632,9.214043,6.822233,9.419272,8.416342,10.820016,8.375667,10.669437,9.327240,0,-0.01952,0.00880,-0.02120,-0.01338,0.00944,-0.01161,0.00477,0.00290,-1.47920,0.10973,3.27627
0.385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.064468,98.404991,97.103264,80.054359,4.952855,5.766615,-0.315521,5.782262,10.247797,5.169802,13.657610,6.649108,0,4.736173,7.294423,0.000000,10.498666,6.778524,8.648194,8.459467,13.726354,8.230766,7.180319,8.594713,6.827472,9.219379,6.825056,9.418564,8.420129,10.817531,8.397282,10.661414,9.344647,0,-0.01262,0.00504,-0.02171,-0.01354,0.00806,-0.01234,0.00545,0.00146,-1.48140,0.10722,3.27636
0.386,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.110565,99.123489,97.575394,80.296951,4.953840,5.763131,-0.378881,5.781738,10.258616,5.169807,13.650926,6.655239,0,4.737957,7.285268,0.000000,10.544147,6.775942,8.632640,8.446948,13.728045,8.229228,7.166264,8.598829,6.821312,9.224716,6.827879,9.417855,8.423916,10.815046,8.418897,10.653392,9.362054,0,-0.02194,0.00323,-0.02015,-0.01201,0.00728,-0.01374,0.00599,0.00175,-1.48109,0.09267,3.27659
0.387,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.183975,99.774338,97.938400,80.517433,4.954963,5.760181,-0.427335,5.781211,10.264730,5.170339,13.642296,6.660820,0,4.739592,7.276015,0.000000,10.594683,6.773600,8.617068,8.434496,13.726810,8.228570,7.152796,8.602322,6.814731,9.228000,6.831237,9.416586,8.427169,10.815130,8.437368,10.646495,9.378381,0,-0.01649,0.00400,-0.01913,-0.01442,0.00752,-0.01213,0.00511,0.00228,-1.48009,0.10601,3.27682
0.388,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.272507,100.387794,98.241096,80.725693,4.956137,5.757432,-0.467548,5.780683,10.268244,5.171162,13.632590,6.666099,0,4.741145,7.266706,0.000000,10.648012,6.771390,8.601488,8.422081,13.723955,8.228398,7.139652,8.605471,6.807917,9.230147,6.834892,9.415005,8.430125,10.816635,8.454102,10.640222,9.394110,0,-0.02263,0.00298,-0.01938,-0.01339,0.00789,-0.01384,0.00538,0.00283,-1.47974,0.11023,3.27705
0.389,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.361038,101.001244,98.543785,80.933952,4.957330,5.755024,-0.507761,5.780154,10.271756,5.171986,13.622884,6.671377,0,4.742698,7.257398,0.000000,10.701341,6.769181,8.585907,8.409665,13.721101,8.228227,7.126508,8.608619,6.801103,9.232296,6.838547,9.413424,8.433082,10.818140,8.470835,10.633947,9.409839,0,-0.00914,0.00342,-0.02074,-0.01368,0.00850,-0.01343,0.00481,0.00202,-1.48024,0.08809,3.27679
0.390,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.449570,101.614700,98.846481,81.142212,4.958530,5.752745,-0.547974,5.779626,10.275270,5.172809,13.613178,6.676655,0,4.744251,7.248089,0.000000,10.754670,6.766972,8.570327,8.397250,13.718246,8.228055,7.113364,8.611768,6.794289,9.234444,6.842202,9.411843,8.436038,10.819645,8.487568,10.627674,9.425568,0,0.00268,0.00247,-0.01866,-0.01405,0.00815,-0.01223,-0.00188,0.00369,-1.48061,0.08212,3.27626
0.391,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.618317,102.369751,99.000801,81.151909,4.959631,5.750519,-0.584696,5.779107,10.281466,5.173412,13.602116,6.679838,0,4.745797,7.239529,0.000000,10.812562,6.766153,8.556508,8.385881,13.715196,8.231994,7.100329,8.618180,6.789021,9.236958,6.844377,9.410042,8.441672,10.817389,8.503749,10.620908,9.443185,0,-0.02842,0.00205,-0.02105,-0.01291,0.00820,-0.01330,0.00827,0.00224,-1.47947,0.10802,3.27630
0.392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.831406,103.203064,99.073105,81.051834,4.960695,5.748314,-0.619488,5.778593,10.289147,5.173894,13.590302,6.681863,0,4.747341,7.231381,0.000000,10.872975,6.766103,8.543663,8.375092,13.712037,8.238203,7.087356,8.626398,6.784608,9.239673,6.845733,9.408118,8.448787,10.813053,8.519626,10.613869,9.461844,0,-0.02051,0.00371,-0.02035,-0.01316,0.00841,-0.01152,0.00424,0.00175,-1.47962,0.11811,3.27669
0.393,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.044510,104.036385,99.145409,80.951759,4.961690,5.746096,-0.654280,5.778080,10.296828,5.174376,13.578488,6.683889,0,4.748884,7.223234,0.000000,10.933390,6.766054,8.530819,8.364302,13.708879,8.244413,7.074382,8.634615,6.780195,9.242388,6.847090,9.406194,8.455901,10.808718,8.535502,10.606830,9.480505,0,-0.01555,-0.00137,-0.02161,-0.01362,0.00850,-0.01386,0.00400,0.00256,-1.47981,0.10028,3.27682
0.394,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.257599,104.869698,99.217705,80.851685,4.962659,5.743872,-0.689071,5.777566,10.304509,5.174859,13.566675,6.685914,0,4.750427,7.215087,0.000000,10.993804,6.766005,8.517974,8.353513,13.705720,8.250624,7.061408,8.642833,6.775782,9.245103,6.848446,9.404270,8.463016,10.804381,8.551379,10.599791,9.499165,0,-0.01695,0.00507,-0.02040,-0.01318,0.00830,-0.01180,0.00474,0.00173,-1.47913,0.09610,3.27682
0.395,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.238754,105.958084,99.288437,80.736465,4.963615,5.741656,-0.718180,5.776841,10.312016,5.175038,13.554528,6.689359,0,4.752150,7.207782,0.000000,11.057973,6.765953,8.505804,8.344607,13.702188,8.253893,7.045681,8.650520,6.771262,9.249376,6.856467,9.401432,8.474207,10.801076,8.570021,10.589747,9.513758,0,-0.01758,0.00241,-0.02034,-0.01362,0.00924,-0.01259,0.00505,0.00520,-1.47852,0.10120,3.27653
0.396,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.091675,107.187469,99.358292,80.612869,4.964566,5.739443,-0.744148,5.776000,10.319427,5.175051,13.542198,6.693588,0,4.753973,7.200943,0.000000,11.124218,6.765899,8.494007,8.336744,13.698447,8.255536,7.028433,8.657916,6.766683,9.254512,6.868171,9.398088,8.487653,10.798340,8.590191,10.578044,9.526101,0,-0.01957,0.00248,-0.01949,-0.01470,0.00840,-0.01148,0.00659,-0.00278,-1.47980,0.09403,3.27608
0.397,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.944595,108.416855,99.428154,80.489281,4.965473,5.737368,-0.770116,5.775160,10.326839,5.175064,13.529867,6.697817,0,4.755795,7.194105,0.000000,11.190463,6.765845,8.482210,8.328881,13.694708,8.257179,7.011185,8.665312,6.762105,9.259646,6.879876,9.394744,8.501098,10.795604,8.610361,10.566340,9.538445,0,-0.01877,0.00300,-0.01994,-0.01362,0.00761,-0.01281,0.00624,0.00596,-1.47822,0.08667,3.27625
0.398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.797516,109.646240,99.498009,80.365685,4.966362,5.735343,-0.796084,5.774319,10.334250,5.175077,13.517537,6.702046,0,4.757617,7.187266,0.000000,11.256708,6.765792,8.470414,8.321018,13.690969,8.258822,6.993936,8.672708,6.757525,9.264781,6.891580,9.391399,8.514544,10.792867,8.630531,10.554638,9.550789,0,-0.01744,0.00287,-0.02116,-0.01403,0.00875,-0.01238,0.00302,0.00331,-1.48112,0.10327,3.27678
0.399,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.018356,110.814201,99.470222,80.320473,4.967174,5.733550,-0.816767,5.773493,10.347016,5.175093,13.505510,6.706580,0,4.759242,7.182425,0.000000,11.326000,6.765808,8.459338,8.315969,13.685246,8.259804,6.982267,8.679719,6.754759,9.269556,6.904660,9.388348,8.527810,10.788192,8.652864,10.544106,9.567427,0,-0.01649,0.00269,-0.02050,-0.01423,0.00868,-0.01356,0.00572,0.00165,-1.48271,0.11936,3.27707
0.400,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.889771,111.948204,99.388458,80.318596,4.967955,5.731844,-0.834529,5.772675,10.362741,5.175110,13.493650,6.711283,0,4.760756,7.178690,0.000000,11.396976,6.765863,8.448662,8.312473,13.678427,8.260420,6.973681,8.686518,6.752995,9.274133,6.918501,9.385456,8.540977,10.782445,8.676394,10.534223,9.586438,0,-0.01784,0.00185,-0.01967,-0.01226,0.00839,-0.01183,0.00477,0.00377,-1.48040,0.10912,3.27723
0.401,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.761185,113.082207,99.306694,80.316719,4.968715,5.730165,-0.852292,5.771857,10.378468,5.175127,13.481791,6.715986,0,4.762270,7.174955,0.000000,11.467952,6.765918,8.437985,8.308978,13.671608,8.261035,6.965096,8.693317,6.751230,9.278708,6.932342,9.382565,8.554144,10.776698,8.699924,10.524339,9.605449,0,-0.01895,0.00520,-0.01994,-0.01350,0.00750,-0.01277,0.00467,0.00295,-1.47938,0.08284,3.27723
0.402,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.632614,114.216209,99.224930,80.314842,4.969467,5.728495,-0.870054,5.771039,10.394193,5.175144,13.469933,6.720689,0,4.763784,7.171220,0.000000,11.538927,6.765973,8.427309,8.305483,13.664789,8.261651,6.956510,8.700116,6.749465,9.283285,6.946183,9.379673,8.567311,10.770950,8.723454,10.514455,9.624460,0,-0.01696,0.00327,-0.02105,-0.01400,0.00883,-0.01265,0.00292,0.00241,-1.47969,0.09047,3.27716
