"Time","v3 L COP","66 RDS cle","64 R marks","67 LDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,1,0,1,0.000000,4.428225,-3.024107,4.568480,3.632594,17.326710,5.131440,12.448536,0,16.618332,3.427998,5.389781,11.417235,-0.00026,0.11229,3.27773
0.001,0.000000,1,0,1,0.000000,4.409178,-3.638915,4.565302,3.632096,17.370985,5.131567,12.436516,0,16.606827,3.428688,5.398585,11.470084,-0.00007,0.10952,3.27758
0.002,0.000000,1,0,1,0.000000,4.390177,-4.249590,4.562004,3.631589,17.414890,5.131680,12.424518,0,16.595339,3.429386,5.407360,11.523052,-0.00007,0.08835,3.27742
0.003,0.000000,1,0,1,0.000000,4.371490,-4.778323,4.556283,3.630915,17.451445,5.131533,12.412971,0,16.584169,3.430264,5.415566,11.578376,0.00015,0.10114,3.27688
0.004,0.000000,1,0,1,0.000000,4.352879,-5.307056,4.550561,3.630241,17.487999,5.131386,12.401426,0,16.572998,3.431143,5.423772,11.633699,-0.00033,0.12126,3.27636
0.005,0.000000,1,0,1,0.000000,4.334789,-5.835789,4.544840,3.629567,17.524553,5.131238,12.389880,0,16.561829,3.432021,5.431977,11.689023,0.00000,0.10092,3.27613
0.006,0.000000,1,0,1,0.000000,4.316803,-6.356712,4.539020,3.628896,17.560741,5.131087,12.378315,0,16.550657,3.432910,5.440135,11.744457,-0.00004,0.07633,3.27592
0.007,0.000000,1,0,1,0.000000,4.299516,-6.722747,4.531221,3.628277,17.589657,5.130860,12.366362,0,16.539446,3.434028,5.447324,11.802097,0.00022,0.12781,3.27607
0.008,0.000000,1,0,1,0.000000,4.282365,-7.088782,4.523423,3.627659,17.618572,5.130632,12.354407,0,16.528234,3.435145,5.454513,11.859737,0.00004,0.11463,3.27622
0.009,0.000000,1,0,1,0.000000,4.266134,-7.454816,4.515625,3.627040,17.647488,5.130404,12.342454,0,16.517023,3.436262,5.461702,11.917377,0.00004,0.08547,3.27645
0.010,0.000000,1,0,1,0.000000,4.250074,-7.812055,4.507748,3.626419,17.676065,5.130184,12.330514,0,16.505833,3.437356,5.468869,11.975019,0.00022,0.11805,3.27669
0.011,0.000000,1,0,1,0.000000,4.235176,-7.994843,4.498323,3.625739,17.697941,5.130095,12.318859,0,16.495049,3.437969,5.475581,12.032722,0.00020,0.12477,3.27715
0.012,0.000000,1,0,1,0.000000,4.220478,-8.177630,4.488897,3.625059,17.719814,5.130007,12.307204,0,16.484264,3.438582,5.482293,12.090425,0.00011,0.10116,3.27758
0.013,0.000000,1,0,1,0.000000,4.207142,-8.360417,4.479472,3.624378,17.741690,5.129919,12.295549,0,16.473480,3.439195,5.489005,12.148129,0.00020,0.08446,3.27735
0.014,0.000000,1,0,1,0.000000,4.194033,-8.534648,4.470048,3.623715,17.763283,5.129822,12.283890,0,16.462681,3.439816,5.495692,12.205769,-0.00004,0.12200,3.27712
0.015,0.000000,1,0,1,0.000000,4.182463,-8.539168,4.460646,3.623385,17.779291,5.129554,12.272148,0,16.451538,3.440612,5.501877,12.262146,0.00000,0.11710,3.27697
0.016,0.000000,1,0,1,0.226090,4.171147,-8.543688,4.451244,3.623055,17.795298,5.129287,12.260406,0,16.440397,3.441408,5.508062,12.318524,0.00004,0.09030,3.27685
0.017,0.000000,1,1,1,1.992421,4.161571,-8.548208,4.441842,3.622726,17.811306,5.129020,12.248663,0,16.429255,3.442204,5.514247,12.374902,0.00022,0.09326,3.27738
0.018,0.000000,1,0,1,3.532701,4.152270,-8.545792,4.432481,3.622418,17.827089,5.128768,12.236935,0,16.418135,3.442985,5.520426,12.431128,0.00011,0.12617,3.27788
0.019,0.000000,1,0,1,3.533019,4.144854,-8.405792,4.423935,3.622553,17.838402,5.128837,12.225471,0,16.407431,3.443487,5.526495,12.484326,0.00024,0.09538,3.27758
0.020,0.000000,1,0,1,3.533337,4.137718,-8.265794,4.415390,3.622689,17.849714,5.128906,12.214009,0,16.396727,3.443989,5.532564,12.537525,0.00029,0.09020,3.27729
0.021,0.000000,1,0,1,3.533656,4.132488,-8.125795,4.406845,3.622823,17.861027,5.128974,12.202546,0,16.386023,3.444491,5.538633,12.590724,0.00015,0.12231,3.27752
0.022,0.000000,1,0,1,3.533975,4.127530,-7.981428,4.398349,3.622950,17.872070,5.129048,12.191074,0,16.375303,3.444996,5.544679,12.643640,0.00020,0.10355,3.27773
0.023,0.000000,1,0,1,3.534290,4.124427,-7.750433,4.390826,3.622901,17.877764,5.129217,12.179429,0,16.364309,3.445561,5.550265,12.690948,0.00037,0.10306,3.27750
0.024,0.000000,1,0,1,3.534591,4.121586,-7.519438,4.383304,3.622852,17.883457,5.129385,12.167784,0,16.353313,3.446126,5.555851,12.738257,0.00033,0.08517,3.27728
0.025,0.000000,1,0,1,3.534801,4.120527,-7.288443,4.375781,3.622803,17.889151,5.129554,12.156138,0,16.342319,3.446692,5.561437,12.785566,0.00000,0.11043,3.27728
0.026,0.000000,1,0,1,3.534988,4.119712,-7.054739,4.368279,3.622737,17.894606,5.129706,12.144452,0,16.331308,3.447252,5.567010,12.832516,-0.00004,0.11278,3.27729
0.027,0.000000,1,0,1,3.535021,4.120556,-6.767313,4.361185,3.622322,17.895323,5.129519,12.131950,0,16.319983,3.447728,5.572338,12.872334,0.00000,0.09439,3.27744
0.028,0.000000,1,0,1,3.535052,4.121621,-6.479887,4.354091,3.621907,17.896040,5.129333,12.119450,0,16.308655,3.448205,5.577665,12.912154,0.00020,0.11619,3.27758
0.029,0.000000,1,0,1,3.535081,4.124183,-6.192461,4.346997,3.621491,17.896757,5.129146,12.106948,0,16.297329,3.448681,5.582993,12.951973,0.00000,0.11645,3.27727
0.030,0.000000,1,0,1,3.535132,4.126941,-5.902526,4.339990,3.621089,17.897202,5.128964,12.094463,0,16.285997,3.449165,5.588312,12.991409,0.00004,0.10179,3.27696
0.031,0.000000,1,0,1,3.535339,4.131030,-5.562839,4.334701,3.620932,17.892250,5.128869,12.082306,0,16.274546,3.449821,5.593474,13.023252,0.00011,0.08918,3.27658
0.032,0.000000,1,0,1,3.535556,4.135283,-5.223152,4.329412,3.620776,17.887299,5.128774,12.070148,0,16.263094,3.450476,5.598637,13.055096,-0.00007,0.11804,3.27625
0.033,0.000000,1,0,1,3.535843,4.140663,-4.883465,4.324122,3.620620,17.882347,5.128679,12.057990,0,16.251642,3.451132,5.603800,13.086939,0.00000,0.10903,3.27709
0.034,0.000000,1,0,1,3.536121,4.146172,-4.543286,4.318900,3.620469,17.877192,5.128575,12.045825,0,16.240200,3.451777,5.608900,13.118463,0.00026,0.09102,3.27789
0.035,0.000000,1,0,1,3.536345,4.152555,-4.193335,4.314998,3.620419,17.868029,5.128288,12.033503,0,16.228949,3.452220,5.612750,13.143638,0.00011,0.11074,3.27773
0.036,0.000000,1,0,1,3.536563,4.159038,-3.843383,4.311096,3.620368,17.858866,5.128002,12.021180,0,16.217699,3.452663,5.616600,13.168812,0.00004,0.11332,3.27758
0.037,0.000000,1,0,1,3.536735,4.166197,-3.493432,4.307194,3.620317,17.849703,5.127715,12.008859,0,16.206448,3.453106,5.620450,13.193987,0.00013,0.10024,3.27727
0.038,0.000000,1,0,1,3.536906,4.173439,-3.142985,4.303360,3.620280,17.840441,5.127425,11.996529,0,16.195185,3.453532,5.624217,13.218859,0.00004,0.10145,3.27699
0.039,0.000000,1,0,1,3.537070,4.181238,-2.782704,4.300878,3.620524,17.829182,5.127089,11.984055,0,16.183668,3.453610,5.626327,13.237726,0.00024,0.11027,3.27745
0.040,0.000000,1,0,1,3.537233,4.189096,-2.422424,4.298396,3.620767,17.817923,5.126753,11.971581,0,16.172150,3.453689,5.628438,13.256594,-0.00002,0.10388,3.27789
0.041,0.000000,1,0,1,3.537392,4.197357,-2.062144,4.295913,3.621011,17.806664,5.126417,11.959105,0,16.160633,3.453767,5.630548,13.275461,0.00011,0.09521,3.27773
0.042,0.000000,1,0,1,3.537548,4.205650,-1.705674,4.293527,3.621260,17.795382,5.126078,11.946652,0,16.149113,3.453836,5.632517,13.294023,0.00000,0.10325,3.27760
0.043,0.000000,1,0,1,3.537691,4.214156,-1.424772,4.293055,3.621625,17.783638,5.125684,11.934611,0,16.137541,3.453721,5.631688,13.306498,0.00026,0.10248,3.27790
0.044,0.000000,1,0,1,3.537830,4.222674,-1.143870,4.292582,3.621990,17.771893,5.125290,11.922570,0,16.125969,3.453606,5.630858,13.318973,0.00004,0.09325,3.27817
0.045,0.000000,1,0,1,3.537939,4.231282,-0.862968,4.292109,3.622355,17.760147,5.124896,11.910530,0,16.114399,3.453490,5.630029,13.331449,0.00026,0.11123,3.27741
0.046,0.000000,1,0,1,3.538043,4.239895,-0.584896,4.291653,3.622719,17.748421,5.124486,11.898473,0,16.102825,3.453371,5.629144,13.343566,0.00000,0.10367,3.27669
0.047,0.000000,1,0,1,3.538113,4.248554,-0.362938,4.291499,3.623078,17.737040,5.123774,11.886087,0,16.091225,3.453178,5.627160,13.348585,0.00015,0.08963,3.27707
0.048,0.000000,1,0,1,3.538186,4.257206,-0.140980,4.291346,3.623436,17.725660,5.123062,11.873702,0,16.079624,3.452984,5.625176,13.353605,-0.00007,0.10967,3.27743
0.049,0.000000,1,0,1,3.538280,4.265820,0.080978,4.291193,3.623795,17.714281,5.122349,11.861317,0,16.068022,3.452791,5.623192,13.358624,0.00007,0.09099,3.27736
0.050,0.000000,1,0,1,3.538383,4.274402,0.298852,4.291126,3.624163,17.702896,5.121624,11.848942,0,16.056419,3.452598,5.621169,13.363384,0.00011,0.08056,3.27727
0.051,0.000000,1,0,1,3.538557,4.282763,0.435734,4.292760,3.624720,17.691416,5.120645,11.836767,0,16.044756,3.452414,5.618374,13.362986,0.00015,0.11047,3.27689
0.052,0.000000,1,0,1,3.538733,4.291068,0.572616,4.294394,3.625278,17.679935,5.119666,11.824593,0,16.033094,3.452229,5.615580,13.362588,0.00004,0.09007,3.27653
0.053,0.000000,1,0,1,3.538931,4.298985,0.709498,4.296028,3.625835,17.668455,5.118687,11.812417,0,16.021431,3.452045,5.612785,13.362189,0.00022,0.08461,3.27668
0.054,0.000000,1,0,1,3.539122,4.306833,0.844346,4.297600,3.626388,17.656971,5.117715,11.800247,0,16.009766,3.451858,5.609964,13.361658,0.00020,0.11395,3.27683
0.055,0.000000,1,0,1,3.539269,4.314217,0.938854,4.297928,3.626855,17.645412,5.116889,11.788171,0,15.998040,3.451630,5.606617,13.358475,0.00022,0.09859,3.27698
0.056,0.000000,1,0,1,3.539410,4.321524,1.033362,4.298257,3.627322,17.633854,5.116064,11.776094,0,15.986316,3.451402,5.603270,13.355291,0.00007,0.09014,3.27712
0.057,0.000000,1,0,1,3.539506,4.328308,1.127870,4.298586,3.627789,17.622295,5.115238,11.764017,0,15.974590,3.451174,5.599923,13.352108,0.00002,0.11949,3.27681
0.058,0.000000,1,0,1,3.539595,4.335000,1.221946,4.298987,3.628240,17.610739,5.114418,11.751982,0,15.962876,3.450946,5.596568,13.348752,0.00004,0.10408,3.27653
0.059,0.000000,1,0,1,3.539633,4.341063,1.307446,4.300821,3.628372,17.599222,5.113707,11.740746,0,15.951368,3.450711,5.593072,13.341978,0.00020,0.09243,3.27676
0.060,0.000000,1,0,1,3.539650,4.347023,1.392947,4.302655,3.628504,17.587706,5.112995,11.729512,0,15.939859,3.450476,5.589575,13.335205,0.00015,0.12735,3.27698
0.061,0.000000,1,0,1,3.539522,4.352281,1.478447,4.304490,3.628635,17.576189,5.112283,11.718278,0,15.928351,3.450241,5.586079,13.328431,0.00004,0.11058,3.27706
0.062,0.000000,1,0,1,3.539362,4.357440,1.563084,4.306298,3.628727,17.564661,5.111576,11.707045,0,15.916853,3.450011,5.582547,13.321552,0.00026,0.08530,3.27714
0.063,0.000000,1,0,1,3.538986,4.361922,1.630583,4.307598,3.628028,17.552889,5.110945,11.695838,0,15.905556,3.449877,5.578315,13.312587,0.00009,0.12499,3.27729
0.064,0.000000,1,0,1,3.538600,4.366317,1.698083,4.308897,3.627330,17.541119,5.110314,11.684631,0,15.894258,3.449742,5.574083,13.303621,0.00007,0.11672,3.27744
0.065,0.000000,1,0,1,3.538149,4.370119,1.765583,4.310196,3.626631,17.529346,5.109684,11.673425,0,15.882959,3.449608,5.569851,13.294657,0.00031,0.08102,3.27767
0.066,0.000000,1,0,1,3.537712,4.373844,1.832139,4.311549,3.625945,17.517574,5.109058,11.662212,0,15.871682,3.449471,5.565588,13.285605,0.00015,0.11632,3.27788
0.067,0.000000,1,0,1,3.537374,4.377057,1.879990,4.313960,3.625517,17.505756,5.108536,11.650894,0,15.860824,3.449266,5.560698,13.274850,0.00009,0.11279,3.27750
0.068,0.000000,1,0,1,3.537040,4.380206,1.927840,4.316371,3.625089,17.493940,5.108015,11.639575,0,15.849964,3.449063,5.555808,13.264094,0.00026,0.09239,3.27712
0.069,0.000000,1,0,1,3.536744,4.382919,1.975690,4.318783,3.624661,17.482122,5.107493,11.628256,0,15.839105,3.448858,5.550918,13.253339,-0.00007,0.10203,3.27689
0.070,0.000000,1,0,1,3.536440,4.385577,2.019872,4.321185,3.624230,17.470306,5.106986,11.616946,0,15.828239,3.448657,5.546036,13.242515,0.00026,0.09766,3.27668
0.071,0.000000,1,0,1,3.536090,4.387857,1.991299,4.323388,3.623758,17.458490,5.106781,11.605829,0,15.817259,3.448511,5.541298,13.230327,0.00015,0.09735,3.27691
0.072,0.000000,1,0,1,3.535750,4.390084,1.962726,4.325591,3.623286,17.446676,5.106575,11.594712,0,15.806278,3.448364,5.536561,13.218140,0.00020,0.10525,3.27713
0.073,0.000000,1,0,1,3.535475,4.391956,1.934153,4.327794,3.622813,17.434860,5.106369,11.583595,0,15.795298,3.448217,5.531823,13.205952,0.00006,0.09553,3.27705
0.074,0.000000,1,0,1,3.535226,4.393778,1.903921,4.330007,3.622362,17.423042,5.106169,11.572490,0,15.784331,3.448080,5.527116,13.193754,0.00026,0.10616,3.27698
0.075,0.000000,1,0,1,3.535165,4.395267,1.840798,4.332430,3.622330,17.411144,5.106093,11.561621,0,15.773650,3.448129,5.523024,13.181352,0.00020,0.11435,3.27714
0.076,0.000000,1,0,1,3.535120,4.396711,1.777674,4.334852,3.622298,17.399246,5.106017,11.550752,0,15.762969,3.448178,5.518932,13.168950,0.00004,0.08693,3.27730
0.077,0.000000,1,0,1,3.535188,4.397855,1.714550,4.337275,3.622266,17.387348,5.105941,11.539884,0,15.752288,3.448228,5.514840,13.156548,0.00000,0.10412,3.27768
0.078,0.000000,1,0,1,3.535258,4.398950,1.650481,4.339636,3.622226,17.375458,5.105886,11.529051,0,15.741614,3.448291,5.510785,13.144190,-0.00007,0.11534,3.27804
0.079,0.000000,1,0,1,3.535333,4.399705,1.567673,4.340769,3.622038,17.363678,5.106237,11.518942,0,15.731077,3.448630,5.507463,13.132712,0.00004,0.09181,3.27781
0.080,0.000000,1,0,1,3.535409,4.400399,1.484865,4.341903,3.621850,17.351900,5.106589,11.508833,0,15.720540,3.448969,5.504140,13.121235,0.00000,0.09468,3.27759
0.081,0.000000,1,0,1,3.535485,4.400672,1.402057,4.343036,3.621662,17.340120,5.106940,11.498724,0,15.710003,3.449309,5.500818,13.109757,0.00015,0.11916,3.27751
0.082,0.000000,1,0,1,3.535563,4.400883,1.320997,4.344144,3.621479,17.328339,5.107276,11.488598,0,15.699485,3.449647,5.497536,13.098268,-0.00007,0.09943,3.27741
0.083,0.000000,1,0,1,3.535659,4.400671,1.274614,4.344762,3.621374,17.316502,5.107302,11.478136,0,15.689324,3.449966,5.495040,13.086541,0.00020,0.09072,3.27680
0.084,0.000000,1,0,1,3.535757,4.400407,1.228232,4.345379,3.621270,17.304665,5.107327,11.467673,0,15.679165,3.450285,5.492544,13.074815,0.00022,0.12639,3.27624
0.085,0.000000,1,0,1,3.535874,4.399790,1.181850,4.345997,3.621166,17.292826,5.107353,11.457211,0,15.669005,3.450603,5.490049,13.063088,-0.00007,0.11310,3.27701
0.086,0.000000,1,0,1,3.535992,4.399127,1.136355,4.346639,3.621069,17.280979,5.107390,11.446769,0,15.658862,3.450913,5.487578,13.051367,0.00015,0.08724,3.27773
0.087,0.000000,1,0,1,3.536116,4.398152,1.108460,4.347772,3.621129,17.268944,5.107656,11.436706,0,15.649057,3.451041,5.485608,13.039754,0.00011,0.12138,3.27758
0.088,0.000000,1,0,1,3.536233,4.397135,1.080565,4.348905,3.621188,17.256908,5.107922,11.426643,0,15.639252,3.451168,5.483638,13.028140,-0.00002,0.12091,3.27742
0.089,0.000000,1,0,1,3.536301,4.395825,1.052670,4.350038,3.621248,17.244871,5.108187,11.416581,0,15.629447,3.451296,5.481668,13.016526,0.00004,0.08509,3.27704
0.090,0.000000,1,0,1,3.536354,4.394490,1.025159,4.351180,3.621304,17.232834,5.108469,11.406521,0,15.619668,3.451409,5.479755,13.004909,0.00011,0.11270,3.27669
0.091,0.000000,1,0,1,3.536310,4.392976,1.005263,4.352491,3.621294,17.220737,5.109060,11.396504,0,15.610406,3.451251,5.478982,12.993205,0.00004,0.12078,3.27707
0.092,0.000000,1,0,1,3.536256,4.391464,0.985368,4.353804,3.621284,17.208643,5.109651,11.386487,0,15.601143,3.451093,5.478209,12.981502,0.00004,0.08655,3.27742
0.093,0.000000,1,0,1,3.536138,4.389968,0.965472,4.355115,3.621274,17.196548,5.110242,11.376471,0,15.591881,3.450935,5.477435,12.969798,0.00011,0.09007,3.27712
0.094,0.000000,1,0,1,3.536017,4.388498,0.943725,4.356417,3.621264,17.184471,5.110872,11.366441,0,15.582648,3.450770,5.476689,12.958097,-0.00011,0.11124,3.27685
0.095,0.000000,1,0,1,3.535879,4.387201,0.885242,4.357504,3.621268,17.172743,5.112262,11.356139,0,15.574016,3.450461,5.476495,12.946444,0.00013,0.09853,3.27754
0.096,0.000000,1,0,1,3.535737,4.385946,0.826760,4.358592,3.621273,17.161013,5.113653,11.345838,0,15.565382,3.450151,5.476300,12.934790,0.00004,0.07587,3.27818
0.097,0.000000,1,0,1,3.535572,4.384971,0.768278,4.359680,3.621277,17.149284,5.115043,11.335536,0,15.556749,3.449842,5.476105,12.923136,0.00026,0.10346,3.27780
0.098,0.000000,1,0,1,3.535404,4.384056,0.707894,4.360736,3.621281,17.137537,5.116504,11.325244,0,15.548161,3.449531,5.475918,12.911467,0.00000,0.11107,3.27744
0.099,0.000000,1,0,1,3.535211,4.383544,0.609782,4.361171,3.621297,17.125404,5.119359,11.315136,0,15.540446,3.449176,5.475893,12.899492,0.00000,0.07481,3.27767
0.100,0.000000,1,0,1,3.535023,4.383106,0.511671,4.361606,3.621313,17.113274,5.122213,11.305027,0,15.532732,3.448822,5.475869,12.887518,0.00000,0.10594,3.27788
0.101,0.000000,1,0,1,3.534873,4.383163,0.413559,4.362041,3.621328,17.101143,5.125067,11.294919,0,15.525018,3.448467,5.475844,12.875544,0.00011,0.11886,3.27766
0.102,0.000000,1,0,1,3.534738,4.383289,0.315452,4.362474,3.621344,17.089012,5.127954,11.284800,0,15.517349,3.448127,5.475820,12.863558,0.00004,0.07700,3.27744
0.103,0.000000,1,0,1,3.534698,4.383886,0.217442,4.362881,3.621358,17.076874,5.131466,11.274460,0,15.510581,3.448070,5.475797,12.851357,0.00015,0.10954,3.27767
0.104,0.000000,1,0,1,3.534663,4.384536,0.119432,4.363286,3.621373,17.064735,5.134978,11.264120,0,15.503813,3.448013,5.475775,12.839155,0.00000,0.11898,3.27788
0.105,0.000000,1,0,1,3.534658,4.385540,0.021422,4.363693,3.621388,17.052597,5.138491,11.253780,0,15.497045,3.447956,5.475753,12.826954,0.00015,0.08343,3.27766
0.106,0.000000,1,0,1,3.534647,4.386574,-0.073928,4.364051,3.621400,17.040472,5.141985,11.243439,0,15.490385,3.447898,5.475734,12.814742,0.00022,0.10161,3.27745
0.107,0.000000,1,0,1,3.534593,4.387819,-0.116523,4.363466,3.621365,17.028580,5.145129,11.233056,0,15.485892,3.447807,5.475791,12.802333,0.00033,0.11665,3.27775
0.108,0.000000,1,0,1,3.534536,4.389073,-0.159118,4.362880,3.621330,17.016687,5.148272,11.222673,0,15.481400,3.447716,5.475848,12.789923,0.00011,0.09543,3.27802
0.109,0.000000,1,0,1,3.534465,4.390385,-0.201713,4.362294,3.621294,17.004795,5.151415,11.212291,0,15.476907,3.447625,5.475905,12.777513,0.00022,0.09316,3.27725
0.110,0.000000,1,0,1,3.534400,4.391680,-0.240070,4.361689,3.621263,16.992903,5.154550,11.201904,0,15.472537,3.447536,5.475959,12.765115,0.00035,0.11008,3.27654
0.111,0.000000,1,0,1,3.534372,4.392869,-0.194383,4.360692,3.621310,16.981035,5.157507,11.191442,0,15.470611,3.447489,5.475941,12.752954,0.00015,0.10225,3.27699
0.112,0.000000,1,0,1,3.534350,4.394020,-0.148696,4.359694,3.621358,16.969168,5.160465,11.180978,0,15.468685,3.447441,5.475923,12.740794,-0.00018,0.08322,3.27744
0.113,0.000000,1,0,1,3.534375,4.394907,-0.103009,4.358697,3.621406,16.957300,5.163423,11.170514,0,15.466759,3.447394,5.475904,12.728634,0.00026,0.10788,3.27767
0.114,0.000000,1,0,1,3.534405,4.395741,-0.053361,4.357734,3.621458,16.945448,5.166425,11.160048,0,15.465078,3.447350,5.475893,12.716480,0.00024,0.11245,3.27789
0.115,0.000000,1,0,1,3.534476,4.396201,0.074848,4.357447,3.621599,16.933893,5.170313,11.149537,0,15.468276,3.447373,5.476017,12.704459,0.00031,0.09234,3.27773
0.116,0.000000,1,0,1,3.534549,4.396605,0.203058,4.357160,3.621741,16.922337,5.174201,11.139025,0,15.471475,3.447395,5.476140,12.692437,0.00026,0.11007,3.27760
0.117,0.000000,1,0,1,3.534641,4.396620,0.331268,4.356873,3.621882,16.910782,5.178090,11.128513,0,15.474672,3.447418,5.476264,12.680416,0.00015,0.11588,3.27798
0.118,0.000000,1,0,1,3.534732,4.396588,0.461677,4.356656,3.622029,16.899216,5.182007,11.118020,0,15.478198,3.447436,5.476392,12.668392,0.00015,0.09855,3.27833
0.119,0.000000,1,0,1,3.534819,4.396233,0.635710,4.357824,3.622270,16.887453,5.186504,11.107885,0,15.488204,3.447369,5.476601,12.656311,0.00007,0.11730,3.27780
0.120,0.000000,1,0,1,3.534906,4.395849,0.809743,4.358993,3.622512,16.875690,5.191002,11.097750,0,15.498210,3.447301,5.476810,12.644230,0.00015,0.11539,3.27727
0.121,0.000000,1,0,1,3.534993,4.395268,0.983776,4.360161,3.622753,16.863928,5.195499,11.087615,0,15.508216,3.447233,5.477019,12.632149,0.00013,0.10138,3.27697
0.122,0.000000,1,0,1,3.535081,4.394681,1.155525,4.361349,3.622989,16.852163,5.200016,11.077495,0,15.518523,3.447172,5.477219,12.620089,0.00004,0.11730,3.27669
0.123,0.000000,1,0,1,3.535175,4.394049,1.281971,4.362916,3.623110,16.840353,5.204916,11.067660,0,15.534810,3.447234,5.477254,12.608438,0.00000,0.12227,3.27707
0.124,0.000000,1,0,1,3.535269,4.393436,1.408418,4.364482,3.623230,16.828545,5.209816,11.057826,0,15.551098,3.447297,5.477288,12.596787,0.00024,0.09883,3.27743
0.125,0.000000,1,0,1,3.535358,4.392953,1.534864,4.366049,3.623351,16.816734,5.214716,11.047992,0,15.567385,3.447359,5.477323,12.585137,0.00026,0.11982,3.27720
0.126,0.000000,1,0,1,3.535445,4.392519,1.655328,4.367649,3.623473,16.804920,5.219616,11.038162,0,15.583877,3.447420,5.477360,12.573480,0.00020,0.11029,3.27699
0.127,0.000000,1,0,1,3.535518,4.392409,1.657141,4.369891,3.623601,16.793013,5.224525,11.028435,0,15.604424,3.447441,5.477449,12.561676,0.00020,0.09061,3.27737
0.128,0.000000,1,0,1,3.535591,4.392368,1.658954,4.372133,3.623729,16.781105,5.229434,11.018707,0,15.624971,3.447463,5.477538,12.549872,0.00009,0.11429,3.27774
0.129,0.000000,1,0,1,3.535668,4.392795,1.660767,4.374375,3.623858,16.769197,5.234343,11.008980,0,15.645519,3.447484,5.477628,12.538070,0.00004,0.10941,3.27774
0.130,0.000000,1,0,1,3.535748,4.393299,1.655288,4.376637,3.623988,16.757267,5.239279,10.999250,0,15.666243,3.447505,5.477718,12.526251,0.00042,0.09106,3.27775
0.131,0.000000,1,0,1,3.535846,4.394322,1.505189,4.379312,3.624166,16.744890,5.244776,10.989470,0,15.690456,3.447495,5.477837,12.514125,-0.00022,0.10092,3.27790
0.132,0.000000,1,0,1,3.535941,4.395417,1.355089,4.381987,3.624344,16.732513,5.250272,10.979691,0,15.714671,3.447486,5.477955,12.502000,0.00015,0.11116,3.27802
0.133,0.000000,1,0,1,3.536014,4.396993,1.204990,4.384662,3.624522,16.720137,5.255769,10.969911,0,15.738885,3.447477,5.478074,12.489874,0.00020,0.09241,3.27733
0.134,0.000000,1,0,1,3.536077,4.398623,1.051126,4.387258,3.624699,16.707766,5.261264,10.960135,0,15.763220,3.447461,5.478201,12.477758,0.00002,0.08039,3.27670
0.135,0.000000,1,0,1,3.536081,4.400630,0.822602,4.388295,3.624852,16.695499,5.266732,10.950464,0,15.789944,3.447295,5.478509,12.465848,0.00015,0.11429,3.27731
0.136,0.000000,1,0,1,3.536082,4.402670,0.594078,4.389331,3.625005,16.683231,5.272200,10.940792,0,15.816668,3.447129,5.478817,12.453937,-0.00002,0.09903,3.27788
0.137,0.000000,1,0,1,3.536067,4.404948,0.365553,4.390368,3.625158,16.670963,5.277668,10.931121,0,15.843391,3.446962,5.479125,12.442025,0.00000,0.07614,3.27758
0.138,0.000000,1,0,1,3.536056,4.407238,0.139679,4.391299,3.625313,16.658693,5.283135,10.921445,0,15.870245,3.446797,5.479433,12.430113,0.00009,0.11785,3.27729
0.139,0.000000,1,0,1,3.536077,4.409608,-0.033644,4.390123,3.625497,16.646391,5.288611,10.911685,0,15.899670,3.446641,5.479749,12.418169,0.00011,0.10550,3.27752
0.140,0.000000,1,0,1,3.536097,4.411966,-0.206967,4.388947,3.625681,16.634087,5.294087,10.901925,0,15.929093,3.446485,5.480065,12.406225,0.00020,0.07784,3.27772
0.141,0.000000,1,0,1,3.536105,4.414241,-0.380290,4.387770,3.625865,16.621782,5.299563,10.892165,0,15.958518,3.446330,5.480382,12.394282,0.00011,0.11696,3.27719
0.142,0.000000,1,0,1,3.536104,4.416489,-0.546435,4.386550,3.626048,16.609467,5.305024,10.882410,0,15.987989,3.446163,5.480698,12.382350,-0.00007,0.11061,3.27668
0.143,0.000000,1,0,1,3.536039,4.418554,-0.570225,4.384462,3.626225,16.596922,5.310178,10.872761,0,16.018383,3.445793,5.480997,12.370655,0.00004,0.08463,3.27683
0.144,0.000000,1,0,1,3.535966,4.420597,-0.594014,4.382374,3.626402,16.584377,5.315332,10.863111,0,16.048777,3.445423,5.481296,12.358959,-0.00007,0.11409,3.27699
0.145,0.000000,1,0,1,3.535843,4.422485,-0.617804,4.380286,3.626579,16.571833,5.320487,10.853461,0,16.079172,3.445053,5.481596,12.347264,0.00007,0.11873,3.27729
0.146,0.000000,1,0,1,3.535714,4.424368,-0.632805,4.378240,3.626756,16.559298,5.325626,10.843842,0,16.109636,3.444671,5.481893,12.335597,0.00000,0.09113,3.27757
0.147,0.000000,1,0,1,3.535552,4.426222,-0.473502,4.377018,3.626925,16.546982,5.330451,10.834829,0,16.141512,3.444068,5.482164,12.324487,-0.00004,0.10077,3.27703
0.148,0.000000,1,0,1,3.535377,4.428091,-0.314199,4.375797,3.627094,16.534666,5.335276,10.825816,0,16.173386,3.443465,5.482435,12.313376,0.00015,0.12292,3.27653
