"Time","v1 xCoM","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.000,6.179985,0.000000,1,0,-2.619559,6.293476,16.594246,7.172911,12.031199,0.000000,1,0,15.480186,4.589698,7.024590,12.374284,0.00007
0.001,6.173011,0.000000,1,0,-2.718060,6.290756,16.583328,7.173201,12.022258,0.000000,1,0,15.478763,4.588183,7.021317,12.368312,-0.00007
0.002,6.166119,0.000000,1,0,-2.807531,6.287832,16.572233,7.172623,12.013268,0.000000,1,0,15.478232,4.585939,7.017106,12.361506,0.00001
0.003,6.159319,0.000000,1,0,-2.897003,6.284907,16.561138,7.172045,12.004279,0.000000,1,0,15.477701,4.583695,7.012894,12.354700,-0.00023
0.004,6.152594,0.000000,1,0,-2.986474,6.281983,16.550043,7.171467,11.995290,0.000000,1,0,15.477171,4.581451,7.008683,12.347895,0.00007
0.005,6.145944,0.000000,1,0,-3.069597,6.278919,16.539064,7.170573,11.986350,0.000000,1,0,15.477110,4.579938,7.005227,12.340347,-0.00008
0.006,6.139355,0.000000,1,0,-3.144575,6.275674,16.528234,7.169273,11.977474,0.000000,1,0,15.477651,4.579362,7.002740,12.331849,-0.00023
0.007,6.132863,0.000000,1,0,-3.219553,6.272429,16.517403,7.167973,11.968598,0.000000,1,0,15.478192,4.578786,7.000253,12.323350,0.00001
0.008,6.126448,0.000000,1,0,-3.294531,6.269185,16.506573,7.166672,11.959723,0.000000,1,0,15.478733,4.578210,6.997766,12.314852,-0.00008
0.009,6.120161,0.000000,1,0,-3.362000,6.265822,16.495768,7.165281,11.950834,0.000000,1,0,15.480039,4.577061,6.996602,12.315651,0.00000
0.010,6.113976,0.000000,1,0,-3.419837,6.262306,16.484997,7.163773,11.941930,0.000000,1,0,15.482326,4.575175,6.997134,12.328379,0.00000
0.011,6.107955,0.000000,1,0,-3.477673,6.258791,16.474224,7.162264,11.933026,0.000000,1,0,15.484612,4.573289,6.997666,12.341106,-0.00032
0.012,6.102064,0.000000,1,0,-3.535509,6.255275,16.463453,7.160756,11.924122,0.000000,1,0,15.486898,4.571404,6.998198,12.353834,0.00008
0.013,6.096372,0.000000,1,0,-3.583666,6.251664,16.452711,7.159914,11.915223,0.000000,1,0,15.490635,4.569162,6.996984,12.356667,0.00009
0.014,6.090842,0.000000,1,0,-3.619401,6.247930,16.442005,7.159930,11.906332,0.000000,1,0,15.496234,4.566466,6.993529,12.346802,0.00000
0.015,6.085557,0.000000,1,0,-3.655137,6.244195,16.431301,7.159946,11.897441,0.000000,1,0,15.501833,4.563770,6.990076,12.336936,0.00008
0.016,6.080472,0.000000,1,0,-3.690872,6.240460,16.420595,7.159962,11.888550,0.000000,1,0,15.507432,4.561074,6.986621,12.327071,0.00016
0.017,6.075680,0.000000,1,0,-3.714400,6.236660,16.409920,7.159957,11.879712,0.000000,1,0,15.514380,4.559793,6.983529,12.317031,0.00007
0.018,6.071125,0.000000,1,0,-3.722266,6.232778,16.399281,7.159926,11.870945,0.000000,1,0,15.523061,4.560328,6.980901,12.306767,-0.00008
0.019,6.066899,0.000000,1,0,-3.730131,6.228895,16.388641,7.159895,11.862178,0.000000,1,0,15.531741,4.560863,6.978273,12.296504,0.00023
0.020,6.062938,0.000000,1,0,-3.737996,6.225012,16.378002,7.159864,11.853411,0.000000,1,0,15.540422,4.561397,6.975646,12.286241,0.00008
0.021,6.059339,0.000000,1,0,-3.732637,6.221128,16.367393,7.159782,11.844773,0.000000,1,0,15.550576,4.561448,6.971972,12.275730,0.00000
0.022,6.056029,0.000000,1,0,-3.710310,6.217241,16.356827,7.159635,11.836303,0.000000,1,0,15.562622,4.560879,6.966956,12.264903,-0.00007
0.023,6.053106,0.000000,1,0,-3.687984,6.213354,16.346260,7.159488,11.827832,0.000000,1,0,15.574668,4.560310,6.961939,12.254075,0.00007
0.024,6.050494,0.000000,1,0,-3.665657,6.209466,16.335693,7.159341,11.819363,0.000000,1,0,15.586714,4.559741,6.956923,12.243248,0.00008
0.025,6.048273,0.000000,1,0,-3.632596,6.205692,16.325270,7.159150,11.811034,0.000000,1,0,15.600806,4.559382,6.953798,12.232221,0.00007
0.026,6.046367,0.000000,1,0,-3.585761,6.202063,16.315031,7.158902,11.802888,0.000000,1,0,15.617524,4.559294,6.953100,12.220938,0.00000
0.027,6.044764,0.000000,1,0,-3.538927,6.198432,16.304790,7.158653,11.794742,0.000000,1,0,15.634242,4.559206,6.952402,12.209654,0.00000
0.028,6.043405,0.000000,1,0,-3.492093,6.194803,16.294550,7.158405,11.786595,0.000000,1,0,15.650960,4.559117,6.951705,12.198371,0.00023
0.029,6.042242,0.000000,1,0,-3.440552,6.191293,16.284410,7.157802,11.778743,0.000000,1,0,15.669757,4.559045,6.950089,12.187062,-0.00002
0.030,6.041239,0.000000,1,0,-3.382974,6.187938,16.274401,7.156744,11.771268,0.000000,1,0,15.691221,4.558993,6.947296,12.175720,0.00000
0.031,6.040376,0.000000,1,0,-3.325396,6.184583,16.264391,7.155685,11.763794,0.000000,1,0,15.712685,4.558941,6.944504,12.164378,0.00022
0.032,6.039627,0.000000,1,0,-3.267818,6.181228,16.254381,7.154626,11.756319,0.000000,1,0,15.734149,4.558890,6.941711,12.153037,0.00001
0.033,6.038975,0.000000,1,0,-3.209661,6.177994,16.244381,7.154160,11.749452,0.000000,1,0,15.757589,4.558311,6.938832,12.141482,-0.00015
0.034,6.038402,0.000000,1,0,-3.150762,6.174918,16.234392,7.154455,11.743364,0.000000,1,0,15.783566,4.557057,6.935842,12.129656,0.00008
0.035,6.037877,0.000000,1,0,-3.091863,6.171842,16.224403,7.154749,11.737277,0.000000,1,0,15.809543,4.555802,6.932851,12.117828,0.00000
0.036,6.037390,0.000000,1,0,-3.032963,6.168766,16.214415,7.155043,11.731189,0.000000,1,0,15.835519,4.554548,6.929861,12.106002,-0.00008
0.037,6.036902,0.000000,1,0,-2.976584,6.165800,16.204350,7.153614,11.726106,0.000000,1,0,15.862977,4.553261,6.928070,12.094165,0.00008
0.038,6.036414,0.000000,1,0,-2.923440,6.162975,16.194187,7.149973,11.722312,0.000000,1,0,15.892335,4.551934,6.927817,12.082314,0.00007
0.039,6.035892,0.000000,1,0,-2.870295,6.160150,16.184025,7.146333,11.718517,0.000000,1,0,15.921694,4.550606,6.927566,12.070465,0.00009
0.040,6.035340,0.000000,1,0,-2.817149,6.157325,16.173862,7.142693,11.714723,0.000000,1,0,15.951053,4.549279,6.927314,12.058615,-0.00014
0.041,6.034745,0.000000,1,0,-2.765537,6.154540,16.163843,7.141803,11.712883,0.000000,1,0,15.981392,4.549242,6.926344,12.046779,0.00000
0.042,6.034113,0.000000,1,0,-2.715892,6.151805,16.154009,7.144443,11.713551,0.000000,1,0,16.012989,4.550863,6.924454,12.034961,-0.00022
0.043,6.033528,0.000000,1,0,-2.666246,6.149070,16.144173,7.147083,11.714218,0.000000,1,0,16.044586,4.552484,6.922564,12.023143,0.00008
0.044,6.032979,0.000000,1,0,-2.616600,6.146335,16.134338,7.149723,11.714886,0.000000,1,0,16.076183,4.554104,6.920673,12.011325,0.00023
0.045,6.032582,0.000000,1,0,-2.564474,6.143710,16.124428,7.142224,11.717972,0.000000,1,0,16.108557,4.555727,6.918199,11.999757,-0.00008
0.046,6.032306,0.000000,1,0,-2.509166,6.141225,16.114420,7.121716,11.724163,0.000000,1,0,16.141926,4.557355,6.914975,11.988508,0.00023
0.047,6.032215,0.000000,1,0,-2.453858,6.138740,16.104412,7.101208,11.730353,0.000000,1,0,16.175295,4.558983,6.911751,11.977260,0.00000
0.048,6.032272,0.000000,1,0,-2.398550,6.136254,16.094406,7.080700,11.736545,0.000000,1,0,16.208666,4.560611,6.908527,11.966011,-0.00015
0.049,6.032528,0.000000,1,0,-2.337898,6.133854,16.084564,7.067931,11.745048,0.000000,1,0,16.242666,4.561703,6.907136,11.955353,0.00008
0.050,6.032942,0.000000,1,0,-2.270391,6.131564,16.074936,7.065091,11.756519,0.000000,1,0,16.277475,4.562108,6.908098,11.945452,-0.00006
0.051,6.033574,0.000000,1,0,-2.202884,6.129274,16.065306,7.062251,11.767990,0.000000,1,0,16.312284,4.562513,6.909060,11.935551,-0.00001
0.052,6.034381,0.000000,1,0,-2.135377,6.126984,16.055677,7.059411,11.779462,0.000000,1,0,16.347094,4.562918,6.910021,11.925651,-0.00008
0.053,6.035427,0.000000,1,0,-2.060925,6.124778,16.046171,7.050075,11.792823,0.000000,1,0,16.382423,4.563045,6.909490,11.916029,-0.00022
0.054,6.036666,0.000000,1,0,-1.977563,6.122680,16.036821,7.032404,11.808608,0.000000,1,0,16.418421,4.562814,6.907043,11.906767,-0.00009
0.055,6.038177,0.000000,1,0,-1.894201,6.120582,16.027470,7.014733,11.824394,0.000000,1,0,16.454416,4.562584,6.904597,11.897505,0.00000
0.056,6.039905,0.000000,1,0,-1.810839,6.118484,16.018120,6.997063,11.840179,0.000000,1,0,16.490414,4.562354,6.902151,11.888242,0.00015
0.057,6.041925,0.000000,1,0,-1.722454,6.116607,16.008871,6.979890,11.857810,0.000000,1,0,16.526796,4.563432,6.898605,11.878985,0.00007
0.058,6.044181,0.000000,1,0,-1.627623,6.115014,15.999752,6.963357,11.877806,0.000000,1,0,16.563677,4.566187,6.893650,11.869737,0.00007
0.059,6.046693,0.000000,1,0,-1.532792,6.113421,15.990633,6.946825,11.897801,0.000000,1,0,16.600557,4.568943,6.888694,11.860488,0.00015
0.060,6.049412,0.000000,1,0,-1.437961,6.111828,15.981514,6.930292,11.917797,0.000000,1,0,16.637438,4.571698,6.883739,11.851238,0.00006
0.061,6.052336,0.000000,1,0,-1.340718,6.110445,15.972338,6.917287,11.939649,0.000000,1,0,16.674803,4.573379,6.880744,11.842072,0.00000
0.062,6.055423,0.000000,1,0,-1.240381,6.109332,15.963089,6.908811,11.963879,0.000000,1,0,16.712790,4.573682,6.880267,11.833012,0.00000
0.063,6.058653,0.000000,1,0,-1.140044,6.108218,15.953840,6.900335,11.988110,0.000000,1,0,16.750776,4.573985,6.879789,11.823952,-0.00018
0.064,6.062000,0.000000,1,0,-1.039707,6.107104,15.944591,6.891858,12.012341,0.000000,1,0,16.788763,4.574288,6.879312,11.814891,0.00015
0.065,6.065444,0.000000,1,0,-0.938343,6.106127,15.935467,6.893400,12.038443,0.000000,1,0,16.826702,4.573691,6.877896,11.806346,0.00002
0.066,6.068966,0.000000,1,0,-0.835662,6.105325,15.926502,6.907797,12.066947,0.000000,1,0,16.864582,4.571940,6.875278,11.798462,-0.00015
0.067,6.072609,0.000000,1,0,-0.732980,6.104523,15.917538,6.922193,12.095450,0.000000,1,0,16.902460,4.570190,6.872661,11.790579,0.00000
0.068,6.076351,0.000000,1,0,-0.630299,6.103720,15.908573,6.936590,12.123955,0.000000,1,0,16.940338,4.568439,6.870043,11.782695,-0.00008
0.069,6.080265,0.000000,1,0,-0.525084,6.103092,15.899692,6.951081,12.154357,0.000000,1,0,16.978159,4.557518,6.866516,11.774879,0.00008
0.070,6.084315,0.000000,1,0,-0.416619,6.102686,15.890918,6.965694,12.187194,0.000000,1,0,17.015903,4.534832,6.861822,11.767148,-0.00016
0.071,6.088605,0.000000,1,0,-0.308153,6.102281,15.882143,6.980308,12.220032,0.000000,1,0,17.053650,4.512145,6.857128,11.759418,0.00001
0.072,6.093088,0.000000,1,0,-0.199687,6.101875,15.873369,6.994921,12.252870,0.000000,1,0,17.091394,4.489458,6.852434,11.751687,0.00008
0.073,6.097880,0.000000,1,0,-0.084461,6.101666,15.864609,7.009775,12.287334,0.000000,1,0,17.128992,4.468171,6.848345,11.743697,0.00006
0.074,6.102921,0.000000,1,0,0.039439,6.101709,15.855866,7.024937,12.323887,0.000000,1,0,17.166397,4.448682,6.845031,11.735374,-0.00007
0.075,6.108327,0.000000,1,0,0.163340,6.101752,15.847124,7.040100,12.360440,0.000000,1,0,17.203804,4.429192,6.841716,11.727053,0.00000
0.076,6.114027,0.000000,1,0,0.287241,6.101795,15.838382,7.055262,12.396993,0.000000,1,0,17.241209,4.409703,6.838402,11.718730,0.00000
0.077,6.120137,0.000000,1,0,0.421509,6.102032,15.829644,7.068407,12.435114,0.000000,1,0,17.277952,4.400835,6.837660,11.710429,-0.00015
0.078,6.126579,0.000000,1,0,0.569080,6.102519,15.820914,7.078964,12.475247,0.000000,1,0,17.313845,4.405595,6.840217,11.702155,0.00001
0.079,6.133454,0.000000,1,0,0.716651,6.103005,15.812183,7.089521,12.515381,0.000000,1,0,17.349737,4.410356,6.842774,11.693880,0.00007
0.080,6.140677,0.000000,1,0,0.864223,6.103492,15.803453,7.100078,12.555514,0.000000,1,0,17.385628,4.415116,6.845331,11.685606,0.00009
0.081,6.148333,0.000000,1,0,1.019917,6.104278,15.794895,7.109738,12.597082,0.000000,1,0,17.420599,4.428732,6.847580,11.677423,0.00015
0.082,6.156336,0.000000,1,0,1.186035,6.105445,15.786558,7.118247,12.640489,0.000000,1,0,17.454390,4.453711,6.849432,11.669359,0.00008
0.083,6.164696,0.000000,1,0,1.352154,6.106613,15.778220,7.126755,12.683895,0.000000,1,0,17.488178,4.478690,6.851285,11.661295,0.00000
0.084,6.173343,0.000000,1,0,1.518272,6.107781,15.769883,7.135264,12.727302,0.000000,1,0,17.521969,4.503668,6.853137,11.653230,-0.00001
0.085,6.182246,0.000000,1,0,1.685195,6.109301,15.761622,7.142922,12.771456,0.000000,1,0,17.554607,4.527272,6.855985,11.645233,-0.00007
0.086,6.191354,0.000000,1,0,1.853151,6.111272,15.753460,7.149490,12.816569,0.000000,1,0,17.585770,4.549110,6.860108,11.637323,0.00000
0.087,6.200598,0.000000,1,0,2.021107,6.113243,15.745297,7.156059,12.861683,0.000000,1,0,17.616932,4.570948,6.864232,11.629413,0.00015
0.088,6.209952,0.000000,1,0,2.189063,6.115214,15.737135,7.162627,12.906796,0.000000,1,0,17.648094,4.592786,6.868355,11.621503,-0.00015
0.089,6.219310,0.000000,1,0,2.348359,6.117539,15.729097,7.168789,12.951865,0.000000,1,0,17.677952,4.614473,6.871933,11.613905,0.00008
0.090,6.228672,0.000000,1,0,2.496543,6.120318,15.721221,7.174430,12.996877,0.000000,1,0,17.706135,4.635965,6.874813,11.606710,0.00006
0.091,6.237871,0.000000,1,0,2.644728,6.123098,15.713344,7.180071,13.041888,0.000000,1,0,17.734318,4.657457,6.877692,11.599515,-0.00007
0.092,6.246939,0.000000,1,0,2.792912,6.125878,15.705467,7.185713,13.086901,0.000000,1,0,17.762503,4.678950,6.880572,11.592319,-0.00008
0.093,6.255674,0.000000,1,0,2.923210,6.128906,15.697721,7.190729,13.131799,0.000000,1,0,17.788738,4.701449,6.881279,11.585616,-0.00008
0.094,6.264141,0.000000,1,0,3.030555,6.132253,15.690141,7.194943,13.176552,0.000000,1,0,17.812477,4.725242,6.879197,11.579542,0.00014
0.095,6.272141,0.000000,1,0,3.137901,6.135601,15.682562,7.199157,13.221305,0.000000,1,0,17.836216,4.749034,6.877115,11.573469,-0.00015
0.096,6.279765,0.000000,1,0,3.245246,6.138947,15.674982,7.203371,13.266058,0.000000,1,0,17.859955,4.772826,6.875033,11.567395,0.00014
0.097,6.286819,0.000000,1,0,3.329618,6.142420,15.667305,7.209068,13.310515,0.000000,1,0,17.881609,4.799268,6.872792,11.561522,0.00014
0.098,6.293413,0.000000,1,0,3.384511,6.146052,15.659500,7.216668,13.354593,0.000000,1,0,17.900585,4.829110,6.870348,11.555905,0.00007
0.099,6.299427,0.000000,1,0,3.439404,6.149685,15.651696,7.224267,13.398672,0.000000,1,0,17.919563,4.858952,6.867903,11.550288,-0.00008
0.100,6.304974,0.000000,1,0,3.494298,6.153318,15.643892,7.231867,13.442750,0.000000,1,0,17.938540,4.888793,6.865458,11.544672,0.00007
0.101,6.309959,0.000000,1,0,3.527503,6.157006,15.636250,7.237325,13.486157,0.000000,1,0,17.955460,4.913809,6.861250,11.539491,-0.00031
0.102,6.314493,0.000000,1,0,3.532880,6.160764,15.628814,7.240036,13.528705,0.000000,1,0,17.969738,4.932635,6.854780,11.534867,-0.00023
0.103,6.318489,0.000000,1,0,3.538257,6.164523,15.621379,7.242746,13.571252,0.000000,1,0,17.984016,4.951460,6.848309,11.530244,0.00015
0.104,6.322051,0.000000,1,0,3.543633,6.168282,15.613943,7.245456,13.613799,0.000000,1,0,17.998295,4.970285,6.841838,11.525620,0.00000
0.105,6.325104,0.000000,1,0,3.531457,6.172006,15.606882,7.248614,13.655252,0.000000,1,0,18.010740,4.986485,6.835636,11.521194,-0.00008
0.106,6.327746,0.000000,1,0,3.496757,6.175686,15.600303,7.252347,13.695299,0.000000,1,0,18.020832,4.999314,6.829779,11.517018,0.00008
0.107,6.329926,0.000000,1,0,3.462057,6.179365,15.593722,7.256079,13.735348,0.000000,1,0,18.030924,5.012144,6.823921,11.512843,0.00031
0.108,6.331733,0.000000,1,0,3.427357,6.183045,15.587143,7.259811,13.775395,0.000000,1,0,18.041016,5.024974,6.818064,11.508668,-0.00008
0.109,6.333148,0.000000,1,0,3.383127,6.186556,15.581041,7.260949,13.813547,0.000000,1,0,18.049891,5.037507,6.811104,11.504438,0.00015
0.110,6.334247,0.000000,1,0,3.326669,6.189850,15.575554,7.258758,13.849266,0.000000,1,0,18.057199,5.049657,6.802731,11.500141,0.00014
0.111,6.335097,0.000000,1,0,3.270211,6.193144,15.570066,7.256567,13.884985,0.000000,1,0,18.064508,5.061807,6.794356,11.495844,-0.00015
0.112,6.335748,0.000000,1,0,3.213753,6.196438,15.564579,7.254377,13.920705,0.000000,1,0,18.071817,5.073957,6.785983,11.491547,0.00000
0.113,6.336301,0.000000,1,0,3.155705,6.199623,15.559757,7.252944,13.953867,0.000000,1,0,18.077745,5.085969,6.782211,11.487323,-0.00016
0.114,6.336775,0.000000,1,0,3.095616,6.202667,15.555791,7.252482,13.983750,0.000000,1,0,18.081902,5.097802,6.784345,11.483196,-0.00023
0.115,6.337216,0.000000,1,0,3.035527,6.205710,15.551824,7.252020,14.013633,0.000000,1,0,18.086058,5.109636,6.786479,11.479069,0.00008
0.116,6.337631,0.000000,1,0,2.975438,6.208754,15.547857,7.251558,14.043515,0.000000,1,0,18.090214,5.121469,6.788613,11.474941,0.00015
0.117,6.338063,0.000000,1,0,2.919585,6.211662,15.544854,7.249979,14.071152,0.000000,1,0,18.093430,5.129939,6.790677,11.470745,-0.00008
0.118,6.338507,0.000000,1,0,2.869167,6.214397,15.543090,7.246965,14.095907,0.000000,1,0,18.095440,5.134092,6.792651,11.466460,0.00000
0.119,6.339058,0.000000,1,0,2.818749,6.217133,15.541325,7.243951,14.120662,0.000000,1,0,18.097450,5.138246,6.794625,11.462176,0.00001
0.120,6.339694,0.000000,1,0,2.768331,6.219868,15.539559,7.240938,14.145416,0.000000,1,0,18.099461,5.142400,6.796599,11.457891,0.00001
0.121,6.340518,0.000000,1,0,2.725540,6.222536,15.539310,7.238848,14.168241,0.000000,1,0,18.100601,5.143659,6.794386,11.453520,-0.00008
0.122,6.341494,0.000000,1,0,2.692537,6.225118,15.541004,7.237945,14.188587,0.000000,1,1,18.100630,5.141202,6.786801,11.449038,0.00016
0.123,6.342646,0.000000,1,0,2.659533,6.227701,15.542698,7.237041,14.208934,1.939541,1,0,18.100657,5.138745,6.779216,11.444555,-0.00008
0.124,6.343939,0.000000,1,0,2.626529,6.230283,15.544393,7.236137,14.229280,5.440516,1,0,18.100685,5.136289,6.771631,11.440073,-0.00014
0.125,6.345370,0.000000,1,0,2.599058,6.232843,15.547535,7.236147,14.247819,7.000225,1,0,18.099892,5.134207,6.764592,11.435929,-0.00007
0.126,6.346911,0.000000,1,0,2.578686,6.235374,15.552536,7.237329,14.264039,6.997108,1,0,18.098045,5.132605,6.758254,11.432220,0.00008
0.127,6.348559,0.000000,1,0,2.558314,6.237905,15.557536,7.238512,14.280259,6.994528,1,0,18.096199,5.131003,6.751916,11.428513,-0.00031
0.128,6.350293,0.000000,1,0,2.537941,6.240436,15.562537,7.239694,14.296479,6.992381,1,0,18.094353,5.129402,6.745578,11.424804,-0.00009
0.129,6.352100,0.000000,1,0,2.520425,6.242946,15.569058,7.239635,14.310678,6.990281,1,0,18.091499,5.128119,6.741034,11.421478,-0.00001
0.130,6.353966,0.000000,1,0,2.506575,6.245430,15.577532,7.237982,14.322287,6.988221,1,0,18.087357,5.127245,6.738792,11.418642,-0.00015
0.131,6.355850,0.000000,1,0,2.492724,6.247914,15.586004,7.236329,14.333894,6.986272,1,0,18.083212,5.126371,6.736550,11.415807,0.00007
0.132,6.357749,0.000000,1,0,2.478873,6.250399,15.594477,7.234676,14.345502,6.984413,1,0,18.079069,5.125497,6.734308,11.412971,0.00007
0.133,6.359609,0.000000,1,0,2.463690,6.252878,15.604755,7.232969,14.355275,6.982847,1,0,18.074345,5.124611,6.732887,11.410104,-0.00007
0.134,6.361435,0.000000,1,0,2.446797,6.255352,15.617350,7.231194,14.362697,6.981517,1,0,18.068874,5.123711,6.732521,11.407194,0.00014
0.135,6.363178,0.000000,1,0,2.429904,6.257826,15.629945,7.229418,14.370118,6.980445,1,0,18.063404,5.122809,6.732155,11.404284,0.00008
0.136,6.364853,0.000000,1,0,2.413011,6.260299,15.642540,7.227643,14.377540,6.979579,1,0,18.057936,5.121908,6.731789,11.401375,-0.00008
0.137,6.366407,0.000000,1,0,2.392157,6.262752,15.657163,7.226724,14.383141,5.045957,1,0,18.051718,5.122212,6.730071,11.398933,0.00007
0.138,6.367862,0.000000,1,0,2.366219,6.265177,15.674388,7.226906,14.386408,1.556360,1,1,18.044538,5.124063,6.726617,11.397095,0.00007
0.139,6.369165,0.000000,1,0,2.340281,6.267602,15.691613,7.227088,14.389674,0.000000,0,0,18.037361,5.125913,6.723163,11.395255,-0.00023
0.140,6.370346,0.000000,1,0,2.314343,6.270028,15.708838,7.227271,14.392941,0.000000,0,0,18.030182,5.127763,6.719709,11.393416,0.00001
0.141,6.371348,0.000000,1,0,2.283278,6.272391,15.728051,7.226882,14.394499,0.000000,0,0,18.022547,5.130067,6.713064,11.393435,0.00015
0.142,6.372206,0.000000,1,0,2.245636,6.274676,15.749813,7.225759,14.393867,0.000000,0,0,18.014324,5.132952,6.702326,11.395839,-0.00007
0.143,6.372862,0.000000,1,0,2.207993,6.276960,15.771575,7.224636,14.393234,0.000000,0,0,18.006102,5.135838,6.691587,11.398242,0.00009
0.144,6.373355,0.000000,1,0,2.170350,6.279245,15.793338,7.223513,14.392602,0.000000,0,0,17.997879,5.138723,6.680849,11.400646,0.00007
0.145,6.373628,0.000000,1,0,2.127002,6.281439,15.817245,7.221798,14.390420,0.000000,0,0,17.989519,5.140872,6.671896,11.405641,-0.00016
0.146,6.373724,0.000000,1,0,2.076336,6.283515,15.843904,7.219326,14.386250,0.000000,0,0,17.980988,5.142076,6.665235,11.413960,-0.00014
0.147,6.373607,0.000000,1,0,2.025670,6.285592,15.870563,7.216855,14.382081,0.000000,0,0,17.972454,5.143281,6.658574,11.422280,0.00023
0.148,6.373321,0.000000,1,0,1.975003,6.287669,15.897222,7.214383,14.377912,0.000000,0,0,17.963921,5.144485,6.651913,11.430600,0.00007
0.149,6.372830,0.000000,1,0,1.918460,6.289660,15.925696,7.214048,14.372338,0.000000,0,0,17.955040,5.144460,6.648986,11.440448,0.00009
0.150,6.372176,0.000000,1,0,1.854375,6.291543,15.956502,7.216457,14.364964,0.000000,0,0,17.945711,5.142857,6.650850,11.452256,0.00015
0.151,6.371285,0.000000,1,0,1.790290,6.293426,15.987308,7.218865,14.357591,0.000000,0,0,17.936384,5.141253,6.652715,11.464064,0.00001
0.152,6.370203,0.000000,1,0,1.726205,6.295308,16.018112,7.221273,14.350217,0.000000,0,0,17.927055,5.139650,6.654580,11.475872,-0.00007
0.153,6.368843,0.000000,1,0,1.654608,6.297074,16.050503,7.221000,14.341925,0.000000,0,0,17.917343,5.138273,6.657454,11.488782,0.00015
0.154,6.367257,0.000000,1,0,1.573371,6.298692,16.084929,7.217286,14.332455,0.000000,0,0,17.907137,5.137187,6.661622,11.503108,0.00008
0.155,6.365358,0.000000,1,0,1.492135,6.300309,16.119352,7.213572,14.322985,0.000000,0,0,17.896929,5.136101,6.665791,11.517433,-0.00040
0.156,6.363208,0.000000,1,0,1.410899,6.301926,16.153778,7.209858,14.313515,0.000000,0,0,17.886723,5.135014,6.669960,11.531758,-0.00015
0.157,6.360714,0.000000,1,0,1.320908,6.303383,16.190262,7.207129,14.304028,0.000000,0,0,17.876278,5.133173,6.671269,11.546452,0.00000
0.158,6.357944,0.000000,1,0,1.219685,6.304635,16.229389,7.205664,14.294518,0.000000,0,0,17.865530,5.130363,6.668911,11.561617,0.00008
0.159,6.354815,0.000000,1,0,1.118461,6.305887,16.268518,7.204198,14.285009,0.000000,0,0,17.854782,5.127554,6.666553,11.576783,-0.00008
0.160,6.351396,0.000000,1,0,1.017238,6.307138,16.307646,7.202733,14.275500,0.000000,0,0,17.844034,5.124744,6.664195,11.591949,0.00023
0.161,6.347608,0.000000,1,0,0.906892,6.308211,16.348387,7.202359,14.265936,0.000000,0,0,17.833351,5.123561,6.664050,11.607136,0.00000
0.162,6.343523,0.000000,1,0,0.784841,6.309052,16.391197,7.203385,14.256302,0.000000,0,0,17.822754,5.124465,6.666747,11.622351,0.00011
0.163,6.339081,0.000000,1,0,0.662791,6.309894,16.434010,7.204412,14.246668,0.000000,0,0,17.812155,5.125368,6.669444,11.637566,0.00015
0.164,6.334352,0.000000,1,0,0.540741,6.310735,16.476820,7.205438,14.237034,0.000000,0,0,17.801558,5.126271,6.672141,11.652781,0.00000
0.165,6.329301,0.000000,1,0,0.413756,6.311318,16.520844,7.205566,14.227252,0.000000,0,0,17.791006,5.127481,6.677799,11.668502,-0.00007
0.166,6.323991,0.000000,1,0,0.280440,6.311569,16.566427,7.204544,14.217281,0.000000,0,0,17.780514,5.129087,6.687254,11.684875,0.00007
0.167,6.318470,0.000000,1,0,0.147125,6.311821,16.612009,7.203522,14.207310,0.000000,0,0,17.770021,5.130693,6.696710,11.701246,-0.00008
0.168,6.312778,0.000000,1,0,0.013809,6.312071,16.657591,7.202500,14.197339,0.000000,0,0,17.759529,5.132299,6.706166,11.717619,0.00001
0.169,6.307005,0.000000,1,0,-0.115979,6.312048,16.704155,7.201325,14.187371,0.000000,0,0,17.748993,5.132854,6.727660,11.734626,0.00001
0.170,6.301167,0.000000,1,0,-0.241241,6.311673,16.751978,7.199954,14.177406,0.000000,0,0,17.738400,5.132058,6.764600,11.752448,0.00000
0.171,6.295367,0.000000,1,0,-0.366503,6.311298,16.799801,7.198583,14.167442,0.000000,0,0,17.727808,5.131263,6.801540,11.770270,0.00001
0.172,6.289597,0.000000,1,0,-0.491764,6.310924,16.847624,7.197212,14.157478,0.000000,0,0,17.717215,5.130468,6.838480,11.788093,0.00016
0.173,6.283982,0.000000,1,0,-0.604808,6.310282,16.895870,7.195301,14.147446,0.000000,0,0,17.706949,5.129588,6.869070,11.806810,-0.00008
0.174,6.278491,0.000000,1,0,-0.702174,6.309299,16.944660,7.192695,14.137326,0.000000,0,0,17.697105,5.128599,6.891509,11.826676,-0.00023
0.175,6.273289,0.000000,1,0,-0.799541,6.308316,16.993448,7.190090,14.127206,0.000000,0,0,17.687262,5.127610,6.913948,11.846543,0.00016
0.176,6.268318,0.000000,1,0,-0.896908,6.307333,17.042238,7.187485,14.117086,0.000000,0,0,17.677418,5.126621,6.936387,11.866409,0.00000
