"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,0,0,0,0,7.132278,0.464573,17.166794,3.570898,24.463099,17.854925,6.348878,-9.526272,16.883591,0.000000,5.376169,-7.983105,4.900559,5.260514,0,0,0,0,18.690914,3.512237,6.546288,-7.468758,15.293201,175.347290,0,37.433125,49.862328,57.551594,8.227109,19.697845,8.233298,17.760223,8.182655,17.074400,8.188733,16.260612,9.272218,17.697992,9.628156,16.138086,10.391227,16.909245,0,-0.01648,-0.01453,-0.02116,0.00427,0.00822,-0.01449,0.00559,0.00439,-0.03070,0.11198,3.27759
0.001,0.000000,0,0,0,0,7.136166,0.463715,17.174948,3.568782,24.822296,17.880417,6.347285,-9.414553,16.873962,0.000000,5.406409,-7.901734,4.895931,5.251872,0,0,0,0,18.704531,3.512574,6.552900,-7.198987,15.285530,175.106995,0,37.588093,49.828552,57.458229,8.231166,19.700300,8.234571,17.754402,8.183633,17.078650,8.191931,16.260241,9.275444,17.697599,9.630431,16.137476,10.392607,16.909304,0,-0.01812,-0.01337,-0.02116,0.00224,0.00812,-0.01241,0.00554,0.00310,-0.00590,0.11275,3.27698
0.002,0.000000,0,0,0,0,7.140052,0.462857,17.183102,3.566665,25.181494,17.905910,6.345692,-9.302834,16.864334,0.000000,5.436648,-7.820364,4.891380,5.243231,0,0,0,0,18.718147,3.512912,6.559512,-6.929216,15.277858,174.866699,0,37.743057,49.794777,57.364864,8.235223,19.702755,8.235844,17.748579,8.184609,17.082899,8.195128,16.259871,9.278669,17.697206,9.632707,16.136868,10.393986,16.909361,0,-0.01801,-0.01400,-0.02145,0.00377,0.00835,-0.01344,0.00582,0.00253,0.01820,0.11833,3.27637
0.003,0.000000,0,0,0,0,7.142905,0.465721,17.186506,3.566566,25.221529,17.931278,6.344285,-9.203216,16.855635,0.000000,5.239155,-7.709778,4.887685,5.235138,0,0,0,0,18.720879,3.508649,6.562609,-6.631401,15.271544,174.367462,0,37.421268,49.686840,57.670925,8.241152,19.705814,8.237884,17.740665,8.183736,17.077700,8.197757,16.246971,9.267295,17.694439,9.633330,16.137022,10.394738,16.913359,0,-0.01874,-0.01340,-0.02713,-0.00247,0.00904,-0.01223,0.00488,0.00259,0.04460,0.11771,3.27705
0.004,0.000000,0,0,0,0,7.145732,0.468678,17.189793,3.566517,25.253716,17.956644,6.342883,-9.103894,16.846958,0.000000,5.036063,-7.598474,4.884083,5.227059,0,0,0,0,18.723341,3.504273,6.565619,-6.332896,15.265264,173.861862,0,37.087757,49.577076,57.986809,8.247127,19.708889,8.239944,17.732698,8.182817,17.072268,8.200371,16.233767,9.255562,17.691612,9.633913,16.137196,10.395474,16.917452,0,-0.01862,-0.01468,-0.01840,0.00499,0.00907,-0.01358,0.00648,0.00477,0.06891,0.11467,3.27773
0.005,0.000000,0,0,0,0,7.148559,0.471634,17.193079,3.566468,25.285902,17.982008,6.341480,-9.004573,16.838282,0.000000,4.832970,-7.487169,4.881515,5.218979,0,0,0,0,18.725805,3.499897,6.568629,-6.034391,15.258984,173.356262,0,36.754246,49.467312,58.302689,8.253101,19.711964,8.242002,17.724733,8.181898,17.066837,8.202986,16.220560,9.243829,17.688786,9.634496,16.137371,10.396212,16.921545,0,-0.01678,-0.01412,-0.02191,0.00187,0.00712,-0.01307,0.00309,0.00154,0.11800,0.11173,3.27774
0.006,0.000000,0,0,0,0,7.151386,0.474590,17.196365,3.566419,25.318089,18.007374,6.340078,-8.905252,16.829605,0.000000,4.629877,-7.375865,4.879052,5.210900,0,0,0,0,18.728268,3.495521,6.571640,-5.735886,15.252703,172.850662,0,36.420734,49.357552,58.618572,8.259076,19.715036,8.244061,17.716766,8.180979,17.061405,8.205600,16.207354,9.232096,17.685961,9.635078,16.137545,10.396948,16.925638,0,-0.01940,-0.01266,-0.01899,0.00269,0.00909,-0.01238,0.00702,0.00032,0.14821,0.11431,3.27774
0.007,0.000000,0,0,0,0,7.157804,0.476140,17.198889,3.563743,25.328983,18.032665,6.344646,-8.839603,16.821140,0.000000,4.417127,-7.229259,4.877760,5.203591,0,0,0,0,18.731333,3.495699,6.574551,-5.428664,15.247679,172.979156,0,35.730507,49.409176,58.959957,8.292528,19.720186,8.246617,17.708326,8.182587,17.045471,8.204985,16.192705,9.217299,17.680779,9.636256,16.136871,10.396319,16.930124,0,-0.01996,-0.01236,-0.02153,0.00340,0.00869,-0.01296,0.00540,0.00415,0.17530,0.11583,3.27759
0.008,0.000000,0,0,0,0,7.164311,0.477655,17.201393,3.561002,25.339355,18.057957,6.349362,-8.774783,16.812679,0.000000,4.204140,-7.081785,4.876564,5.196301,0,0,0,0,18.734411,3.495990,6.577460,-5.121229,15.242686,173.123230,0,35.031506,49.464775,59.301971,8.326656,19.725388,8.249186,17.699875,8.184256,17.029276,8.204289,16.178020,9.202425,17.675541,9.637449,16.136177,10.395657,16.934620,0,-0.01828,-0.01360,-0.02304,0.00216,0.00856,-0.01274,0.00561,0.00215,0.20186,0.11575,3.27744
0.009,0.000000,0,0,0,0,7.170818,0.479170,17.203897,3.558261,25.349726,18.083246,6.354077,-8.709963,16.804218,0.000000,3.991152,-6.934310,4.876425,5.189012,0,0,0,0,18.737490,3.496279,6.580369,-4.813793,15.237694,173.267303,0,34.332504,49.520370,59.643982,8.360785,19.730589,8.251754,17.691423,8.185925,17.013083,8.203595,16.163338,9.187552,17.670301,9.638641,16.135483,10.394994,16.939116,0,-0.01680,-0.01394,-0.01963,0.00363,0.00821,-0.01306,0.00540,0.00248,0.22558,0.11496,3.27736
0.010,0.000000,0,0,0,0,7.177325,0.480685,17.206402,3.555521,25.360096,18.108538,6.358793,-8.645143,16.795757,0.000000,3.778165,-6.786836,4.876366,5.181722,0,0,0,0,18.740568,3.496570,6.583278,-4.506357,15.232701,173.411377,0,33.633503,49.575966,59.985996,8.394913,19.735790,8.254321,17.682970,8.187595,16.996889,8.202900,16.148653,9.172679,17.665064,9.639834,16.134789,10.394332,16.943609,0,-0.01695,-0.01328,-0.02229,-0.00205,0.00886,-0.01116,0.00574,0.00202,0.25347,0.11040,3.27728
0.011,0.000000,0,0,0,0,7.183177,0.482435,17.211571,3.987898,25.376411,18.133644,6.363644,-8.600664,16.786995,0.000000,3.539630,-6.611799,4.877198,5.175123,0,0,0,0,18.743652,3.500553,6.585457,-4.208263,15.228680,173.789917,0,33.337997,49.578873,59.794430,8.377298,19.736908,8.261821,17.676903,8.195881,16.997761,8.205760,16.154100,9.177482,17.669268,9.642755,16.138416,10.396230,16.949579,0,-0.01650,-0.01266,-0.01996,0.00414,0.00822,-0.01290,0.00602,0.00286,0.27480,0.11090,3.27668
0.012,0.000000,0,0,0,0,7.189012,0.484191,17.216805,4.430974,25.392872,18.158745,6.368498,-8.556686,16.778223,0.000000,3.300466,-6.436085,4.878103,5.168540,0,0,0,0,18.746737,3.504626,6.587619,-3.910399,15.224682,174.174225,0,33.052418,49.580486,59.589737,8.358411,19.737926,8.269442,17.670893,8.204329,16.999050,8.208707,16.160042,9.182769,17.673704,9.645717,16.142151,10.398191,16.955585,0,-0.01723,-0.01285,-0.02153,0.00234,0.00768,-0.01207,0.00561,0.00143,0.32094,0.11636,3.27607
0.013,0.000000,0,0,0,0,7.194848,0.485946,17.222038,4.874052,25.409334,18.183847,6.373353,-8.512708,16.769451,0.000000,3.061302,-6.260370,4.879824,5.161958,0,0,0,0,18.749821,3.508700,6.589781,-3.612535,15.220684,174.558533,0,32.766834,49.582096,59.385048,8.339524,19.738945,8.277062,17.664883,8.212778,17.000341,8.211655,16.165985,9.188055,17.678141,9.648679,16.145884,10.400153,16.961592,0,-0.01844,-0.01381,-0.02058,0.00294,0.00760,-0.01212,0.00451,0.00173,0.35251,0.11608,3.27667
0.014,0.000000,0,0,0,0,7.200683,0.487702,17.227272,5.317128,25.425795,18.208948,6.378207,-8.468730,16.760679,0.000000,2.822139,-6.084656,4.881614,5.155375,0,0,0,0,18.752905,3.512774,6.591943,-3.314670,15.216687,174.942841,0,32.481255,49.583710,59.180359,8.320637,19.739964,8.284683,17.658875,8.221226,17.001633,8.214602,16.171926,9.193342,17.682577,9.651641,16.149618,10.402115,16.967596,0,-0.01922,-0.01271,-0.02064,0.00347,0.00834,-0.01280,0.00485,0.00279,0.37613,0.11349,3.27728
0.015,0.000000,0,0,0,0,7.201750,0.489694,17.230469,5.260984,25.451311,18.234623,6.378308,-8.434650,16.752277,0.000000,2.769918,-5.891006,4.884171,5.149610,0,0,0,0,18.755783,3.514037,6.589251,-3.033633,15.213962,175.281235,0,32.604198,49.511055,58.691631,8.305005,19.751238,8.286272,17.649149,8.225698,16.995846,8.217491,16.173046,9.202513,17.679552,9.652432,16.144188,10.401683,16.965929,0,-0.01937,-0.01251,-0.01960,0.00466,0.00851,-0.01303,0.00740,0.00267,0.40129,0.10984,3.27728
0.016,0.000000,0,0,0,0,7.202700,0.491692,17.233614,5.192564,25.477051,18.260309,6.378292,-8.400815,16.743885,0.000000,2.722294,-5.696917,4.886792,5.143865,0,0,0,0,18.758657,3.515230,6.586440,-2.753009,15.211267,175.618500,0,32.737186,49.436573,58.195915,8.289454,19.762762,8.287712,17.639334,8.230073,16.989885,8.220379,16.174047,9.211779,17.676342,9.653170,16.138533,10.401192,16.964071,0,-0.01909,-0.01240,-0.02084,0.00352,0.00820,-0.01265,0.00458,0.00400,0.42562,0.11020,3.27728
0.017,0.000000,0,0,0,0,7.203650,0.493689,17.236761,5.124143,25.502789,18.285997,6.378276,-8.366980,16.735493,0.000000,2.674670,-5.502826,4.890127,5.138119,0,0,0,0,18.761530,3.516424,6.583629,-2.472385,15.208574,175.955765,0,32.870178,49.362091,57.700203,8.273902,19.774288,8.289153,17.629517,8.234448,16.983925,8.223268,16.175049,9.221045,17.673134,9.653907,16.132877,10.400702,16.962214,0,-0.01634,-0.01392,-0.02054,0.00286,0.00772,-0.01230,0.00520,0.00214,0.45131,0.11318,3.27713
0.018,0.000000,0,0,0,0,7.204599,0.495687,17.239906,5.055723,25.528528,18.311686,6.378260,-8.333144,16.727100,0.000000,2.627045,-5.308736,4.893520,5.132374,0,0,0,0,18.764404,3.517617,6.580817,-2.191762,15.205880,176.293045,0,33.003166,49.287613,57.204491,8.258350,19.785814,8.290593,17.619701,8.238823,16.977964,8.226155,16.176048,9.230311,17.669924,9.654644,16.127222,10.400210,16.960356,0,-0.01876,-0.01437,-0.02058,0.00377,0.00760,-0.01289,0.00531,0.00201,0.47532,0.11486,3.27698
0.019,0.000000,0,0,0,0,7.207810,0.496461,17.242962,5.012668,25.550951,18.337238,6.378807,-8.297059,16.718836,0.000000,2.539960,-5.108649,4.897556,5.127669,0,0,0,0,18.766911,3.518820,6.580253,-1.951763,15.204453,176.011017,0,32.867554,49.126629,57.297443,8.254398,19.813492,8.291181,17.612635,8.239614,16.976294,8.230631,16.160837,9.224365,17.661503,9.655009,16.120594,10.399304,16.956478,0,-0.01771,-0.01339,-0.01933,0.00335,0.00748,-0.01156,0.00291,0.00074,0.51981,0.11597,3.27705
0.020,0.000000,0,0,0,0,7.211077,0.497206,17.246014,4.970237,25.573294,18.362787,6.379367,-8.260919,16.710575,0.000000,2.451904,-4.908415,4.901636,5.122990,0,0,0,0,18.769407,3.520023,6.579744,-1.712763,15.203056,175.713776,0,32.725338,48.963520,57.404873,8.250731,19.841566,8.291748,17.605635,8.240315,16.974728,8.235146,16.145226,9.218044,17.652952,9.655366,16.113941,10.398387,16.952551,0,-0.01891,-0.01407,-0.01909,0.00315,0.00843,-0.01188,0.00616,0.00183,0.55115,0.11222,3.27713
0.021,0.000000,0,0,0,0,7.214344,0.497950,17.249065,4.927806,25.595634,18.388336,6.379928,-8.224778,16.702316,0.000000,2.363848,-4.708181,4.906204,5.118310,0,0,0,0,18.771904,3.521226,6.579235,-1.473764,15.201659,175.416519,0,32.583118,48.800407,57.512299,8.247065,19.869640,8.292315,17.598637,8.241017,16.973162,8.239660,16.129614,9.211724,17.644402,9.655722,16.107288,10.397470,16.948624,0,-0.01828,-0.01442,-0.02150,0.00199,0.00999,-0.01260,0.00700,0.00316,0.57215,0.10724,3.27713
0.022,0.000000,0,0,0,0,7.217611,0.498694,17.252117,4.885375,25.617977,18.413887,6.380488,-8.188638,16.694056,0.000000,2.275792,-4.507946,4.910800,5.113631,0,0,0,0,18.774403,3.522429,6.578726,-1.234764,15.200263,175.119278,0,32.440903,48.637299,57.619728,8.243397,19.897717,8.292883,17.591637,8.241719,16.971596,8.244174,16.114002,9.205403,17.635853,9.656077,16.100636,10.396553,16.944696,0,-0.01846,-0.01364,-0.02014,0.00316,0.00967,-0.01281,0.00578,0.00140,0.59664,0.11110,3.27713
0.023,0.000000,0,0,0,0,7.219040,0.498168,17.251120,4.820350,25.630022,18.439585,6.379376,-8.147533,16.686049,0.000000,2.170565,-4.315311,4.915711,5.109954,0,0,0,0,18.776714,3.523348,6.569574,-1.051917,15.199686,174.464966,0,32.159283,48.563965,58.211838,8.308952,19.898212,8.292411,17.582216,8.238531,16.962608,8.247401,16.091684,9.190221,17.624561,9.657126,16.094488,10.396980,16.938368,0,-0.01831,-0.01355,-0.02231,0.00325,0.00897,-0.01234,0.00566,0.00272,0.62148,0.11395,3.27713
0.024,0.000000,0,0,0,0,7.220425,0.497611,17.250023,4.754769,25.641813,18.465286,6.378223,-8.106307,16.678047,0.000000,2.064916,-4.122863,4.920636,5.106303,0,0,0,0,18.779022,3.524260,6.560210,-0.870450,15.199129,173.801880,0,31.874239,48.492836,58.815861,8.376210,19.898031,8.291914,17.572735,8.235248,16.953440,8.250597,16.069202,9.174820,17.613201,9.658193,16.088354,10.397441,16.931978,0,-0.02030,-0.01268,-0.02177,0.00362,0.00908,-0.01290,0.00395,0.00465,0.64276,0.11461,3.27713
0.025,0.000000,0,0,0,0,7.221810,0.497055,17.248926,4.689188,25.653605,18.490988,6.377070,-8.065081,16.670046,0.000000,1.959267,-3.930414,4.925723,5.102652,0,0,0,0,18.781332,3.525172,6.550846,-0.688984,15.198571,173.138794,0,31.589193,48.421707,59.419888,8.443468,19.897850,8.291417,17.563255,8.231963,16.944271,8.253792,16.046719,9.159419,17.601843,9.659259,16.082220,10.397902,16.925589,0,-0.01604,-0.01505,-0.01921,0.00330,0.00899,-0.01243,0.00595,0.00384,0.66600,0.11340,3.27713
0.026,0.000000,0,0,0,0,7.223195,0.496498,17.247829,4.623608,25.665398,18.516689,6.375916,-8.023854,16.662045,0.000000,1.853617,-3.737966,4.930808,5.099000,0,0,0,0,18.783640,3.526084,6.541482,-0.507518,15.198014,172.475708,0,31.304150,48.350578,60.023914,8.510726,19.897667,8.290920,17.553774,8.228680,16.935102,8.256988,16.024237,9.144018,17.590485,9.660325,16.076086,10.398362,16.919199,0,-0.01842,-0.01427,-0.02126,0.00222,0.00857,-0.01274,0.00590,0.00205,0.70417,0.11094,3.27713
0.027,0.000000,0,0,0,0,7.223696,0.499531,17.250124,4.567106,25.650341,18.542429,6.375945,-7.996589,16.654022,0.000000,1.569345,-3.560635,4.935885,5.095931,0,0,0,0,18.785192,3.526955,6.534616,-0.392268,15.198150,172.892746,0,31.285122,48.479980,59.814350,8.501402,19.922478,8.292118,17.543501,8.231268,16.914030,8.256011,16.021917,9.148112,17.585257,9.662923,16.070345,10.395993,16.912254,0,-0.01802,-0.01337,-0.01967,0.00331,0.00825,-0.01197,0.00580,0.00317,0.73434,0.10742,3.27721
0.028,0.000000,0,0,0,0,7.224175,0.502654,17.252501,4.510828,25.634626,18.568171,6.376002,-7.969667,16.645998,0.000000,1.280679,-3.383677,4.940936,5.092876,0,0,0,0,18.786728,3.527826,6.527811,-0.278647,15.198303,173.336349,0,31.272636,48.614311,59.584782,8.490194,19.947903,8.293358,17.533207,8.234002,16.892666,8.254932,16.020094,9.152686,17.580179,9.665559,16.064613,10.393554,16.905294,0,-0.01800,-0.01372,-0.01982,0.00403,0.00930,-0.01219,0.00560,0.00195,0.75929,0.10839,3.27728
0.029,0.000000,0,0,0,0,7.224655,0.505776,17.254879,4.454549,25.618910,18.593912,6.376059,-7.942746,16.637976,0.000000,0.992014,-3.206718,4.945707,5.089821,0,0,0,0,18.788263,3.528696,6.521006,-0.165025,15.198456,173.779953,0,31.260149,48.748646,59.355213,8.478986,19.973328,8.294599,17.522913,8.236735,16.871300,8.253853,16.018272,9.157260,17.575104,9.668194,16.058880,10.391115,16.898335,0,-0.01724,-0.01360,-0.02039,0.00223,0.00925,-0.01205,0.00559,0.00148,0.77895,0.11421,3.27706
0.030,0.000000,0,0,0,0,7.225134,0.508898,17.257256,4.398271,25.603195,18.619654,6.376116,-7.915825,16.629953,0.263977,0.703349,-3.029759,4.950433,5.086766,0,0,0,1,18.789799,3.529567,6.514201,-0.051404,15.198608,174.223557,0,31.247663,48.882980,59.125641,8.467778,19.998753,8.295838,17.512621,8.239469,16.849936,8.252774,16.016449,9.161834,17.570026,9.670830,16.053148,10.388676,16.891376,0,-0.01651,-0.01498,-0.02116,0.00236,0.00922,-0.01388,0.00627,0.00244,0.80400,0.11465,3.27683
0.031,0.000000,0,0,0,0,7.226625,0.511468,17.257309,4.348987,25.571733,18.645365,6.378000,-7.912076,16.622084,3.483211,0.260522,-2.878513,4.954661,5.084021,0,0,1,0,18.790779,3.526768,6.504297,0.008590,15.198800,174.001831,0,31.279646,48.984024,58.976231,8.489364,20.014673,8.299360,17.501362,8.239176,16.836359,8.251161,16.011810,9.163354,17.563540,9.671959,16.046532,10.388988,16.887821,0,-0.01757,-0.01282,-0.02072,0.00398,0.00791,-0.01320,0.00429,0.00198,0.82360,0.11272,3.27682
0.032,0.000000,0,0,0,0,7.228141,0.514025,17.257307,4.299875,25.539885,18.671074,6.379930,-7.908897,16.614218,6.438100,-0.186096,-2.727900,4.958861,5.081284,0,0,1,0,18.791744,3.523880,6.494316,0.067266,15.198992,173.763733,0,31.312719,49.084248,58.828789,8.511756,20.030359,8.302938,17.490080,8.238808,16.822975,8.249534,16.007103,9.164799,17.557020,9.673051,16.039892,10.389369,16.884352,0,-0.02058,-0.01188,-0.02050,0.00377,0.00895,-0.01235,0.00538,0.00253,0.84308,0.10906,3.27682
0.033,0.000000,0,0,0,0,7.229657,0.516582,17.257303,4.250764,25.508036,18.696783,6.381859,-7.905718,16.606352,6.433620,-0.632713,-2.577286,4.962748,5.078547,0,0,1,0,18.792711,3.520992,6.484335,0.125942,15.199184,173.525650,0,31.345795,49.184475,58.681347,8.534148,20.046045,8.306518,17.478800,8.238441,16.809591,8.247908,16.002396,9.166244,17.550499,9.674143,16.033253,10.389750,16.880880,0,-0.01858,-0.01408,-0.02084,0.00325,0.00842,-0.01260,0.00569,0.00367,0.86527,0.10889,3.27713
0.034,0.000000,0,0,0,0,7.231174,0.519139,17.257299,4.201652,25.476187,18.722492,6.383789,-7.902540,16.598486,6.429065,-1.079331,-2.426673,4.966626,5.075809,0,0,1,0,18.793678,3.518103,6.474354,0.184618,15.199376,173.287552,0,31.378870,49.284698,58.533909,8.556540,20.061733,8.310096,17.467518,8.238072,16.796206,8.246281,15.997688,9.167688,17.543978,9.675236,16.026613,10.390130,16.877411,0,-0.01802,-0.01362,-0.02043,0.00483,0.00815,-0.01270,0.00493,0.00164,0.90179,0.11058,3.27743
0.035,0.000000,0,0,0,0,7.233675,0.521563,17.261717,4.167885,25.426905,18.747952,6.384016,-7.930610,16.590921,6.423676,-1.672480,-2.302546,4.970426,5.073935,0,0,1,0,18.794561,3.516419,6.463175,0.212752,15.199652,173.592407,0,31.495064,49.427460,58.112850,8.563867,20.077824,8.310760,17.459005,8.240646,16.793240,8.246213,15.996896,9.175825,17.538176,9.679041,16.019390,10.392756,16.876675,0,-0.01652,-0.01419,-0.01880,0.00274,0.00971,-0.01257,0.00440,0.00301,0.92968,0.11263,3.27713
0.036,0.000000,0,0,0,0,7.236200,0.523984,17.266245,4.134496,25.377193,18.773405,6.384202,-7.959449,16.583364,6.418270,-2.269231,-2.179070,4.974212,5.072081,0,0,1,0,18.795444,3.514765,6.451966,0.240136,15.199929,173.910614,0,31.613300,49.571266,57.685062,8.570822,20.093924,8.311353,17.450562,8.243293,16.790527,8.246184,15.996200,9.184127,17.532391,9.682914,16.012152,10.395436,16.876005,0,-0.01920,-0.01266,-0.02223,0.00315,0.00908,-0.01249,0.00282,0.00204,0.94850,0.11517,3.27683
0.037,0.000000,0,0,0,0,7.238726,0.526404,17.270771,4.101106,25.327484,18.798859,6.384387,-7.988287,16.575808,6.412656,-2.865983,-2.055593,4.977835,5.070228,0,0,1,0,18.796326,3.513110,6.440758,0.267519,15.200207,174.228806,0,31.731539,49.715073,57.257278,8.577778,20.110025,8.311946,17.442118,8.245939,16.787817,8.246155,15.995503,9.192428,17.526608,9.686786,16.004915,10.398116,16.875336,0,-0.01816,-0.01476,-0.01995,0.00469,0.00911,-0.01274,0.00517,0.00178,0.96602,0.11256,3.27713
0.038,0.000000,0,0,0,0,7.241251,0.528825,17.275297,4.067717,25.277775,18.824314,6.384573,-8.017126,16.568251,6.407093,-3.462735,-1.932117,4.981432,5.068374,0,0,1,0,18.797209,3.511456,6.429549,0.294902,15.200484,174.547012,0,31.849775,49.858875,56.829491,8.584734,20.126125,8.312538,17.433672,8.248585,16.785105,8.246126,15.994807,9.200729,17.520823,9.690659,15.997678,10.400797,16.874666,0,-0.01665,-0.01337,-0.02136,0.00331,0.00916,-0.01207,0.00586,0.00259,0.98552,0.10813,3.27743
0.039,0.000000,0,0,0,0,7.241440,0.528388,17.275679,4.044989,25.232912,18.849344,6.379426,-8.073656,16.560320,6.402090,-4.031602,-1.828188,4.984728,5.066843,0,0,1,0,18.789396,3.509613,6.426124,0.305464,15.200820,172.913467,0,32.373417,49.738274,56.883179,8.569275,20.119072,8.314493,17.422409,8.242496,16.775362,8.252972,15.980180,9.197079,17.512556,9.694164,15.991793,10.399823,16.869972,0,-0.01817,-0.01182,-0.02223,0.00347,0.00891,-0.01351,0.00434,-0.00056,1.00456,0.10987,3.27713
0.040,0.000000,0,0,0,0,7.241571,0.527881,17.275957,4.022523,25.188168,18.874367,6.374147,-8.130866,16.552382,6.397197,-4.599783,-1.724739,4.988000,5.065320,0,0,1,0,18.781370,3.507765,6.422891,0.315611,15.201157,171.231934,0,32.907028,49.611168,56.948704,8.553265,20.111446,8.316481,17.411076,8.236192,16.765448,8.259987,15.965211,9.193133,17.504230,9.697661,15.985940,10.398759,16.865179,0,-0.02072,-0.01119,-0.01944,0.00311,0.00939,-0.01329,0.00609,0.00566,1.02438,0.11245,3.27683
0.041,0.000000,0,0,0,0,7.241702,0.527374,17.276237,4.000058,25.143425,18.899387,6.368868,-8.188077,16.544441,6.393543,-5.167964,-1.621290,4.990998,5.063797,0,0,1,0,18.773346,3.505918,6.419657,0.325759,15.201493,169.550415,0,33.440636,49.484062,57.014229,8.537255,20.103823,8.318469,17.399742,8.229888,16.755531,8.267002,15.950242,9.189188,17.495903,9.701159,15.980088,10.397696,16.860386,0,-0.01967,-0.01145,-0.02104,0.00372,0.00749,-0.01191,0.00543,0.00198,1.04485,0.11363,3.27720
0.042,0.000000,0,0,0,0,7.241833,0.526867,17.276516,3.977592,25.098682,18.924408,6.363590,-8.245287,16.536503,6.390030,-5.736145,-1.517841,4.993981,5.062274,0,0,1,0,18.765320,3.504070,6.416424,0.335907,15.201830,167.868881,0,33.974247,49.356956,57.079754,8.521245,20.096199,8.320457,17.388411,8.223584,16.745617,8.274016,15.935273,9.185243,17.487577,9.704657,15.974236,10.396632,16.855591,0,-0.01634,-0.01417,-0.02143,0.00404,0.00905,-0.01259,0.00401,0.00201,1.07484,0.11330,3.27758
0.043,0.000000,0,0,0,0,7.244860,0.530783,17.275467,3.955155,24.566683,18.949398,6.368837,-8.315122,16.527884,6.388088,-6.129126,-1.428001,4.996784,5.061042,0,0,1,0,18.757364,3.506150,6.407636,0.332388,15.202229,168.572739,0,33.826843,49.445827,56.816990,8.460536,20.078466,8.319925,17.380249,8.227710,16.734505,8.274117,15.930202,9.188538,17.480616,9.707177,15.967008,10.396893,16.852938,0,-0.01682,-0.01354,-0.02070,0.00250,0.00847,-0.01212,0.00388,0.00098,1.09397,0.11249,3.27698
0.044,0.000000,0,0,0,0,7.247959,0.534809,17.274384,3.932718,24.022699,18.974386,6.374343,-8.385266,16.519249,6.386181,-6.517798,-1.338494,4.999587,5.059817,0,0,1,0,18.749411,3.508327,6.398712,0.328534,15.202631,169.335266,0,33.662693,49.540009,56.546154,8.398727,20.060488,8.319331,17.372168,8.232093,16.723364,8.274046,15.925373,9.192010,17.473686,9.709674,15.959744,10.397185,16.850338,0,-0.01711,-0.01318,-0.02034,0.00285,0.00885,-0.01154,0.00633,0.00438,1.11149,0.10801,3.27637
0.045,0.000000,0,0,0,0,7.251057,0.538834,17.273300,3.910281,23.478718,18.999374,6.379849,-8.455411,16.510612,6.384665,-6.906470,-1.248988,5.002388,5.058592,0,0,1,0,18.741457,3.510503,6.389787,0.324680,15.203032,170.097794,0,33.498543,49.634190,56.275318,8.336919,20.042507,8.318738,17.364086,8.236475,16.712221,8.273975,15.920546,9.195482,17.466759,9.712171,15.952482,10.397478,16.847738,0,-0.01637,-0.01370,-0.01970,0.00340,0.00783,-0.01413,0.00571,0.00209,1.12651,0.10814,3.27675
0.046,0.000000,0,0,0,0,7.254155,0.542859,17.272217,3.887844,22.934736,19.024364,6.385355,-8.525556,16.501978,6.383078,-7.295142,-1.159482,5.005203,5.057367,0,0,1,0,18.733503,3.512680,6.380863,0.320825,15.203434,170.860321,0,33.334396,49.728371,56.004482,8.275110,20.024527,8.318144,17.356005,8.240858,16.701080,8.273905,15.915718,9.198956,17.459829,9.714667,15.945220,10.397771,16.845139,0,-0.01770,-0.01398,-0.02094,0.00280,0.00863,-0.01284,0.00545,0.00256,1.14651,0.11407,3.27713
0.047,0.000000,0,0,0,0,7.253079,0.542916,17.270653,3.867435,21.854437,19.049126,6.387434,-8.595923,16.493279,6.380696,-7.522952,-1.075640,5.008176,5.056632,0,0,1,0,18.725647,3.513889,6.374167,0.308977,15.203799,170.966705,0,33.350193,49.824368,55.879967,8.285407,20.015917,8.317184,17.343098,8.240174,16.679037,8.272693,15.907496,9.198039,17.451431,9.715997,15.937594,10.396175,16.840508,0,-0.01849,-0.01334,-0.02043,0.00303,0.00867,-0.01337,0.00559,0.00299,1.15948,0.11527,3.27743
