"Time","v1 xCoM","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
1.266,6.174327,5.232674,1,0,-3.879442,6.342481,19.258867,7.336351,13.544266,7.087490,1,0,16.615751,4.985248,6.839032,12.277147,1.47192
1.267,6.170390,5.230895,1,0,-3.872508,6.338506,19.257868,7.333812,13.536360,7.086088,1,0,16.608149,4.985904,6.839567,12.272254,1.47263
1.268,6.166801,5.229470,1,0,-3.865574,6.334532,19.256870,7.331273,13.528455,7.085217,1,0,16.600546,4.986559,6.840101,12.267362,1.46936
1.269,6.163336,5.228171,1,0,-3.858640,6.330558,19.255871,7.328734,13.520549,7.084531,1,0,16.592945,4.987215,6.840636,12.262469,1.47263
1.270,6.160244,5.228312,1,0,-3.838898,6.326636,19.254108,7.327745,13.512703,4.463142,1,0,16.585403,4.986506,6.840126,12.258130,1.47284
1.271,6.157285,5.228961,1,0,-3.811438,6.322745,19.251886,7.327692,13.504894,0.920966,1,1,16.577898,4.984975,6.838986,12.254124,1.47302
1.272,6.154668,5.229589,1,0,-3.783977,6.318855,19.249666,7.327637,13.497085,0.000000,0,0,16.570393,4.983443,6.837846,12.250117,1.47253
1.273,6.152173,5.230212,1,0,-3.756517,6.314965,19.247444,7.327583,13.489276,0.000000,0,0,16.562887,4.981912,6.836707,12.246111,1.47232
1.274,6.149976,5.229228,1,0,-3.719939,6.311190,19.244219,7.326167,13.481533,0.000000,0,0,16.555624,4.980190,6.835719,12.243951,1.47168
1.275,6.147884,5.227680,1,0,-3.677868,6.307484,19.240389,7.323930,13.473829,0.000000,0,0,16.548510,4.978353,6.834823,12.242905,1.47256
1.276,6.146069,5.225950,1,0,-3.635798,6.303778,19.236561,7.321693,13.466126,0.000000,0,0,16.541393,4.976515,6.833926,12.241858,1.47021
1.277,6.144350,5.224156,1,0,-3.593726,6.300073,19.232731,7.319457,13.458423,0.000000,0,0,16.534279,4.974679,6.833030,12.240812,1.47183
1.278,6.142884,5.223900,1,0,-3.545229,6.296504,19.228193,7.319410,13.450857,0.000000,0,0,16.526958,4.973789,6.833632,12.255580,1.47275
1.279,6.141508,5.224184,1,0,-3.492859,6.293019,19.223230,7.320684,13.443376,0.000000,0,0,16.519518,4.973471,6.835136,12.279878,1.47235
1.280,6.140342,5.224874,1,0,-3.440489,6.289534,19.218267,7.321959,13.435893,0.000000,0,0,16.512075,4.973153,6.836640,12.304175,1.47299
1.281,6.139251,5.225706,1,0,-3.388119,6.286048,19.213303,7.323233,13.428411,0.000000,0,0,16.504633,4.972836,6.838145,12.328472,1.47089
1.282,6.138333,5.225262,1,0,-3.331305,6.282682,19.207706,7.321714,13.421161,0.000000,0,0,16.497248,4.970644,6.841286,12.343785,1.47192
1.283,6.137476,5.224370,1,0,-3.271815,6.279388,19.201729,7.318512,13.414050,0.000000,0,0,16.489897,4.967322,6.845413,12.353684,1.47253
1.284,6.136804,5.221936,1,0,-3.212325,6.276094,19.195751,7.315311,13.406940,0.000000,0,0,16.482546,4.964001,6.849540,12.363583,1.47122
1.285,6.136197,5.218961,1,0,-3.152834,6.272800,19.189772,7.312109,13.399829,0.000000,0,0,16.475195,4.960679,6.853668,12.373482,1.47144
1.286,6.135788,5.214884,1,0,-3.090049,6.269678,19.182711,7.312736,13.392612,0.000000,0,0,16.467878,4.956223,6.856423,12.387307,1.47324
1.287,6.135450,5.210421,1,0,-3.025279,6.266659,19.174997,7.315670,13.385334,0.000000,0,0,16.460581,4.951083,6.858354,12.403499,1.47110
1.288,6.135278,5.206658,1,0,-2.960508,6.263641,19.167284,7.318603,13.378055,0.000000,0,0,16.453283,4.945944,6.860283,12.419690,1.46927
1.289,6.135164,5.203142,1,0,-2.895738,6.260623,19.159571,7.321537,13.370776,0.000000,0,0,16.445986,4.940804,6.862213,12.435881,1.47043
1.290,6.135174,5.201924,1,0,-2.829855,6.257775,19.151480,7.321290,13.363373,0.000000,0,0,16.438807,4.938880,6.861686,12.454530,1.47168
1.291,6.135228,5.201514,1,0,-2.763301,6.255031,19.143160,7.319127,13.355895,0.000000,0,0,16.431696,4.938895,6.859679,12.474658,1.47180
1.292,6.135394,5.202103,1,0,-2.696748,6.252287,19.134842,7.316964,13.348417,0.000000,0,0,16.424585,4.938910,6.857672,12.494787,1.47211
1.293,6.135599,5.203043,1,0,-2.630194,6.249543,19.126524,7.314801,13.340939,0.000000,0,0,16.417477,4.938925,6.855665,12.514916,1.47195
1.294,6.135909,5.203228,1,0,-2.563820,6.246974,19.118227,7.314358,13.333493,0.000000,0,0,16.410461,4.937823,6.853018,12.536753,1.47214
1.295,6.136257,5.203149,1,0,-2.497555,6.244511,19.109945,7.314952,13.326067,0.000000,0,0,16.403505,4.936049,6.849986,12.559618,1.47177
1.296,6.136683,5.202499,1,0,-2.431289,6.242047,19.101664,7.315546,13.318641,0.000000,0,0,16.396549,4.934274,6.846954,12.582484,1.47040
1.297,6.137136,5.201649,1,0,-2.365024,6.239584,19.093382,7.316140,13.311214,0.000000,0,0,16.389591,4.932499,6.843922,12.605350,1.47141
1.298,6.137631,5.200985,1,0,-2.301616,6.237304,19.085115,7.314536,13.303823,0.000000,0,0,16.382839,4.931905,6.856809,12.630466,1.47159
1.299,6.138141,5.200387,1,0,-2.239930,6.235136,19.076860,7.311606,13.296454,0.000000,0,0,16.376209,4.932022,6.879288,12.656940,1.47198
1.300,6.138642,5.200706,1,0,-2.178244,6.232967,19.068605,7.308677,13.289085,0.000000,0,0,16.369577,4.932139,6.901768,12.683413,1.47250
1.301,6.139139,5.201347,1,0,-2.116559,6.230798,19.060349,7.305748,13.281716,0.000000,0,0,16.362947,4.932256,6.924247,12.709887,1.47128
1.302,6.139584,5.203182,1,0,-2.059141,6.228753,19.051947,7.305217,13.274516,0.000000,0,0,16.356464,4.931598,6.926528,12.737535,1.47226
1.303,6.140010,5.205435,1,0,-2.004294,6.226781,19.043453,7.306132,13.267418,0.000000,0,0,16.350069,4.930471,6.916638,12.765893,1.47156
1.304,6.140407,5.207029,1,0,-1.949448,6.224810,19.034962,7.307048,13.260320,0.000000,0,0,16.343674,4.929346,6.906748,12.794250,1.47171
1.305,6.140793,5.208391,1,0,-1.894602,6.222839,19.026468,7.307963,13.253222,0.000000,0,0,16.337278,4.928220,6.896858,12.822608,1.47241
1.306,6.141186,5.207426,1,0,-1.843082,6.221014,19.017900,7.308622,13.246282,0.000000,0,0,16.330788,4.924948,6.901482,12.852810,1.47211
1.307,6.141582,5.205643,1,0,-1.793565,6.219279,19.009289,7.309127,13.239437,0.000000,0,0,16.324242,4.920382,6.914852,12.884123,1.47290
1.308,6.141994,5.203763,1,0,-1.744048,6.217543,19.000675,7.309632,13.232593,0.000000,0,0,16.317696,4.915817,6.928221,12.915436,1.47284
1.309,6.142413,5.201848,1,0,-1.694532,6.215807,18.992064,7.310137,13.225748,0.000000,0,0,16.311150,4.911252,6.941591,12.946749,1.47217
1.310,6.142858,5.202291,1,0,-1.646382,6.214182,18.983465,7.310366,13.218738,0.000000,0,0,16.304667,4.910739,7.253962,12.979202,1.47183
1.311,6.143311,5.203562,1,0,-1.599056,6.212624,18.974876,7.310429,13.211628,0.000000,0,0,16.298222,4.912670,7.746501,13.012343,1.47220
1.312,6.143815,5.205197,1,0,-1.551730,6.211066,18.966286,7.310491,13.204517,0.000000,0,0,16.291777,4.914600,8.239039,13.045484,1.47171
1.313,6.144337,5.206960,1,0,-1.504404,6.209508,18.957697,7.310554,13.197408,0.000000,0,0,16.285332,4.916531,8.731578,13.078625,1.47263
1.314,6.144942,5.206675,1,0,-1.455334,6.208018,18.949142,7.311299,13.190310,0.000000,0,0,16.278885,4.917331,8.625487,13.111825,1.47183
1.315,6.145576,5.205671,1,0,-1.405214,6.206568,18.940607,7.312456,13.183218,0.000000,0,0,16.272438,4.917450,8.158683,13.145061,1.46927
1.316,6.146325,5.204519,1,0,-1.355094,6.205119,18.932072,7.313613,13.176126,0.000000,0,0,16.265989,4.917570,7.691879,13.178299,1.47162
1.317,6.147115,5.203316,1,0,-1.304974,6.203669,18.923538,7.314770,13.169034,0.000000,0,0,16.259541,4.917690,7.225075,13.211535,1.47119
1.318,6.148047,5.204276,1,0,-1.252909,6.202363,18.914909,7.315918,13.161866,0.000000,0,0,16.253078,4.919351,7.035071,13.244589,1.47253
1.319,6.149029,5.205997,1,0,-1.199672,6.201144,18.906225,7.317063,13.154653,0.000000,0,0,16.246607,4.921940,7.011857,13.277533,1.47379
1.320,6.150150,5.208053,1,0,-1.146436,6.199925,18.897539,7.318207,13.147438,0.000000,0,0,16.240135,4.924531,6.988643,13.310475,1.47079
1.321,6.151320,5.210228,1,0,-1.093199,6.198706,18.888855,7.319352,13.140224,0.000000,0,0,16.233665,4.927120,6.965429,13.343419,1.47195
1.322,6.152610,5.210449,1,0,-1.039519,6.197664,18.880045,7.319686,13.132944,0.000000,0,0,16.227280,4.928635,6.952222,13.375802,1.47217
1.323,6.153944,5.209984,1,0,-0.985571,6.196729,18.871159,7.319532,13.125625,0.000000,0,0,16.220945,4.929501,6.945045,13.407848,1.47275
1.324,6.155367,5.208935,1,0,-0.931624,6.195793,18.862272,7.319378,13.118304,0.000000,0,0,16.214611,4.930367,6.937869,13.439895,1.47159
1.325,6.156822,5.207682,1,0,-0.877677,6.194858,18.853386,7.319224,13.110985,0.000000,0,0,16.208277,4.931234,6.930692,13.471941,1.47186
1.326,6.158328,5.207789,1,0,-0.825139,6.194067,18.844772,7.320406,13.103630,0.000000,0,0,16.202147,4.932538,6.941787,13.503475,1.47076
1.327,6.159853,5.208375,1,0,-0.773449,6.193361,18.836325,7.322393,13.096255,0.000000,0,0,16.196140,4.934106,6.963891,13.534699,1.47250
1.328,6.161389,5.209812,1,0,-0.721759,6.192657,18.827877,7.324380,13.088881,0.000000,0,0,16.190134,4.935673,6.985996,13.565925,1.47202
1.329,6.162930,5.211548,1,0,-0.670070,6.191952,18.819429,7.326367,13.081506,0.000000,0,0,16.184128,4.937241,7.008101,13.597149,1.46979
1.330,6.164452,5.213236,1,0,-0.621021,6.191345,18.810822,7.326817,13.074317,0.000000,0,0,16.178186,4.939211,7.017880,13.628240,1.46982
1.331,6.165967,5.214906,1,0,-0.573563,6.190797,18.802114,7.326339,13.067241,0.000000,0,0,16.172285,4.941422,7.020234,13.659248,1.47263
1.332,6.167472,5.217231,1,0,-0.526105,6.190249,18.793409,7.325861,13.060164,0.000000,0,0,16.166384,4.943635,7.022588,13.690258,1.47342
1.333,6.168973,5.219785,1,0,-0.478648,6.189701,18.784702,7.325384,13.053088,0.000000,0,0,16.160480,4.945847,7.024942,13.721267,1.47134
1.334,6.170490,5.223670,1,0,-0.432738,6.189255,18.775938,7.326910,13.045962,0.000000,0,0,16.154684,4.949296,7.029106,13.751650,1.47156
1.335,6.172011,5.228022,1,0,-0.387761,6.188871,18.767136,7.329644,13.038807,0.000000,0,0,16.148951,4.953490,7.034362,13.781654,1.47211
1.336,6.173589,5.231968,1,0,-0.342785,6.188487,18.758335,7.332378,13.031651,0.000000,0,0,16.143217,4.957684,7.039617,13.811660,1.47049
1.337,6.175185,5.235771,1,0,-0.297808,6.188102,18.749535,7.335113,13.024496,0.000000,0,0,16.137484,4.961878,7.044873,13.841664,1.47211
1.338,6.176869,5.237313,1,0,-0.252734,6.187839,18.740913,7.335899,13.017422,0.000000,0,0,16.131878,4.964201,7.049461,13.870992,1.47150
1.339,6.178585,5.238060,1,0,-0.207601,6.187648,18.732403,7.335512,13.010395,0.000000,0,0,16.126347,4.965397,7.053648,13.899910,1.47162
1.340,6.180365,5.237526,1,0,-0.162467,6.187457,18.723890,7.335124,13.003369,0.000000,0,0,16.120815,4.966594,7.057834,13.928828,1.47153
1.341,6.182167,5.236542,1,0,-0.117334,6.187266,18.715380,7.334737,12.996343,0.000000,0,0,16.115284,4.967790,7.062020,13.957747,1.47208
1.342,6.183990,5.235822,1,0,-0.074267,6.187191,18.706791,7.334696,12.989502,0.000000,0,0,16.109861,4.970767,7.068949,13.984784,1.47070
1.343,6.185821,5.235195,1,0,-0.032444,6.187184,18.698154,7.334864,12.982772,0.000000,0,0,16.104506,4.974817,7.077531,14.010688,1.47299
1.344,6.187618,5.235044,1,0,0.009378,6.187179,18.689520,7.335031,12.976042,0.000000,0,0,16.099148,4.978867,7.086112,14.036592,1.47180
1.345,6.189404,5.235060,1,0,0.051201,6.187172,18.680883,7.335199,12.969312,0.000000,0,0,16.093792,4.982917,7.094695,14.062495,1.47372
1.346,6.191102,5.235359,1,0,0.087316,6.187274,18.672176,7.335768,12.962813,0.000000,0,0,16.088737,4.985216,7.102893,14.072532,1.47183
1.347,6.192770,5.235758,1,0,0.119992,6.187442,18.663425,7.336578,12.956453,0.000000,0,0,16.083866,4.986459,7.110861,14.073006,1.47226
1.348,6.194325,5.236198,1,0,0.152667,6.187610,18.654676,7.337389,12.950093,0.000000,0,0,16.078995,4.987702,7.118829,14.073481,1.47208
1.349,6.195840,5.236654,1,0,0.185343,6.187778,18.645926,7.338199,12.943733,0.000000,0,0,16.074123,4.988945,7.126796,14.073956,1.47482
1.350,6.197212,5.236988,1,0,0.208939,6.188070,18.636948,7.339998,12.937624,0.000000,0,0,16.069582,4.990070,7.133410,14.083485,1.47186
1.351,6.198534,5.237278,1,0,0.227064,6.188438,18.627831,7.342393,12.931664,0.000000,0,0,16.065239,4.991123,7.139208,14.098470,1.46948
1.352,6.199632,5.237709,1,0,0.245189,6.188806,18.618715,7.344788,12.925706,0.000000,0,0,16.060896,4.992176,7.145007,14.113454,1.47229
1.353,6.200651,5.238190,1,0,0.263313,6.189173,18.609600,7.347183,12.919746,0.000000,0,0,16.056553,4.993228,7.150805,14.128439,1.47137
1.354,6.201373,5.239089,1,0,0.271002,6.189529,18.600319,7.347536,12.913988,0.000000,0,0,16.052294,4.995072,7.151314,14.139074,1.47250
1.355,6.201989,5.240135,1,0,0.272403,6.189878,18.590939,7.346658,12.908350,0.000000,0,0,16.048086,4.997392,7.148636,14.147088,1.47345
1.356,6.202331,5.241339,1,0,0.273804,6.190228,18.581558,7.345781,12.902712,0.000000,0,0,16.043879,4.999712,7.145957,14.155102,1.47086
1.357,6.202577,5.242598,1,0,0.275204,6.190577,18.572178,7.344903,12.897074,0.000000,0,0,16.039671,5.002032,7.143280,14.163116,1.47229
1.358,6.202601,5.243790,1,0,0.269289,6.190876,18.562716,7.349480,12.891790,0.000000,0,0,16.035831,5.004124,7.142203,14.168446,1.47281
1.359,6.202549,5.244957,1,0,0.258965,6.191147,18.553204,7.357344,12.886722,0.000000,0,0,16.032217,5.006079,7.142091,14.172158,1.47357
1.360,6.202332,5.246765,1,0,0.248641,6.191417,18.543692,7.365207,12.881652,0.000000,0,0,16.028603,5.008034,7.141980,14.175871,1.47189
1.361,6.202056,5.248796,1,0,0.238317,6.191688,18.534180,7.373070,12.876583,0.000000,0,0,16.024988,5.009988,7.141869,14.179583,1.47281
1.362,6.201674,5.252016,1,0,0.224701,6.191927,18.524622,7.374932,12.871655,0.000000,0,0,16.021666,5.012899,7.142358,14.181181,1.47214
1.363,6.201254,5.255653,1,0,0.209102,6.192149,18.515036,7.373177,12.866812,0.000000,0,0,16.018518,5.016385,7.143210,14.181504,1.47336
1.364,6.200788,5.258958,1,0,0.193503,6.192370,18.505449,7.371422,12.861969,0.000000,0,0,16.015371,5.019871,7.144062,14.181828,1.47134
1.365,6.200306,5.262147,1,0,0.177904,6.192591,18.495865,7.369667,12.857126,0.000000,0,0,16.012224,5.023357,7.144913,14.182151,1.46680
1.366,6.199836,5.263398,1,0,0.164306,6.192739,18.486208,7.373450,12.852435,0.000000,0,0,16.009668,5.025637,7.144591,14.180134,1.46994
1.367,6.199370,5.263968,1,0,0.151913,6.192844,18.476509,7.380569,12.847836,0.000000,0,0,16.007465,5.027190,7.143562,14.176706,1.47330
1.368,6.198950,5.263507,1,0,0.139520,6.192949,18.466808,7.387689,12.843235,0.000000,0,0,16.005264,5.028743,7.142533,14.173279,1.47382
1.369,6.198545,5.262684,1,0,0.127127,6.193054,18.457109,7.394809,12.838635,0.000000,0,0,16.003063,5.030295,7.141504,14.169850,1.47314
1.370,6.198204,5.262063,1,0,0.117465,6.193133,18.447489,7.397690,12.834159,0.000000,0,0,16.001431,5.030691,7.140958,14.164874,1.47198
1.371,6.197885,5.261513,1,0,0.109448,6.193196,18.437916,7.398019,12.829757,0.000000,0,0,16.000143,5.030390,7.140705,14.158964,1.47119
1.372,6.197612,5.260381,1,0,0.101432,6.193258,18.428343,7.398347,12.825355,0.000000,0,0,15.998854,5.030088,7.140451,14.153053,1.47354
1.373,6.197354,5.259046,1,0,0.093415,6.193321,18.418770,7.398675,12.820953,0.000000,0,0,15.997564,5.029787,7.140198,14.147143,1.47290
1.374,6.197116,5.256091,1,0,0.086227,6.193389,18.409184,7.400419,12.816727,0.000000,0,0,15.997358,5.026260,7.141304,14.139075,1.46741
1.375,6.196886,5.252567,1,0,0.079539,6.193460,18.399588,7.403015,12.812607,0.000000,0,0,15.997804,5.020792,7.143231,14.129705,1.47067
1.376,6.196671,5.248032,1,0,0.072851,6.193531,18.389992,7.405612,12.808487,0.000000,0,0,15.998249,5.015323,7.145157,14.120337,1.47266
1.377,6.196462,5.243142,1,0,0.066163,6.193601,18.380396,7.408208,12.804367,0.000000,0,0,15.998694,5.009854,7.147083,14.110967,1.47253
1.378,6.196261,5.238304,1,0,0.058689,6.193698,18.370882,7.410532,12.800677,0.000000,0,0,16.000521,5.003622,7.146078,14.100237,1.47336
1.379,6.196064,5.233486,1,0,0.050741,6.193810,18.361420,7.412691,12.797245,0.000000,0,0,16.003180,4.996931,7.143307,14.088688,1.47067
1.380,6.195821,5.229633,1,0,0.042794,6.193923,18.351957,7.414850,12.793814,0.000000,0,0,16.005836,4.990239,7.140535,14.077138,1.47223
1.381,6.195562,5.226119,1,0,0.034847,6.194035,18.342493,7.417010,12.790382,0.000000,0,0,16.008495,4.983547,7.137764,14.065589,1.47272
1.382,6.195206,5.224146,1,0,0.025139,6.194095,18.333012,7.420356,12.788171,0.000000,0,0,16.013506,4.979409,7.136586,14.053874,1.47134
1.383,6.194817,5.222715,1,1,0.014371,6.194123,18.323519,7.424418,12.786694,0.000000,0,0,16.019934,4.976810,7.136369,14.042059,1.47150
1.384,6.194363,3.290076,0,0,0.003602,6.194152,18.314024,7.428480,12.785217,0.000000,0,0,16.026363,4.974211,7.136151,14.030245,1.47177
1.385,6.193887,0.678905,0,0,-0.007167,6.194180,18.304531,7.432541,12.783740,0.000000,0,0,16.032791,4.971611,7.135934,14.018430,1.47186
1.386,6.193398,0.000000,0,0,-0.017167,6.194146,18.294920,7.433147,12.783522,0.000000,0,0,16.041584,4.968008,7.135166,14.006565,1.47180
1.387,6.192905,0.000000,0,0,-0.026703,6.194073,18.285238,7.431672,12.784061,0.000000,0,0,16.051802,4.963799,7.134067,13.994669,1.47183
1.388,6.192421,0.000000,0,0,-0.036240,6.194000,18.275558,7.430196,12.784601,0.000000,0,0,16.062019,4.959589,7.132967,13.982774,1.47263
1.389,6.191941,0.000000,0,0,-0.045777,6.193927,18.265877,7.428720,12.785140,0.000000,0,0,16.072237,4.955380,7.131867,13.970879,1.47183
1.390,6.191481,0.000000,0,0,-0.054091,6.193838,18.256290,7.428350,12.788215,0.000000,0,0,16.084869,4.953650,7.131214,13.959282,1.47287
1.391,6.191029,0.000000,0,0,-0.061668,6.193739,18.246759,7.428647,12.792816,0.000000,0,0,16.098955,4.953413,7.130829,13.947866,1.47046
1.392,6.190611,0.000000,0,0,-0.069245,6.193640,18.237230,7.428943,12.797418,0.000000,0,0,16.113043,4.953176,7.130445,13.936450,1.47391
1.393,6.190204,0.000000,0,0,-0.076822,6.193542,18.227699,7.429239,12.802019,0.000000,0,0,16.127131,4.952939,7.130060,13.925035,1.47263
1.394,6.189836,0.000000,0,0,-0.083165,6.193443,18.218092,7.428021,12.816153,0.000000,0,0,16.115347,4.951856,7.128975,13.914003,1.47220
1.395,6.189482,0.000000,0,0,-0.088762,6.193343,18.208439,7.425890,12.836030,0.000000,0,0,16.087975,4.950263,7.127469,13.903203,1.47162
1.396,6.189144,0.000000,0,0,-0.094360,6.193244,18.198784,7.423759,12.855907,0.000000,0,0,16.060602,4.948669,7.125962,13.892404,1.47089
1.397,6.188812,0.000000,0,0,-0.099958,6.193144,18.189131,7.421629,12.875785,0.000000,0,0,16.033230,4.947076,7.124455,13.881603,1.47290
1.398,6.188461,0.000000,0,0,-0.107362,6.193077,18.179619,7.418477,12.892343,0.000000,0,0,15.999759,4.946342,7.122079,13.870988,1.47244
1.399,6.188104,0.000000,0,0,-0.115853,6.193029,18.170195,7.414708,12.906899,0.000000,0,0,15.962613,4.946125,7.119180,13.860483,1.47168
1.400,6.187669,0.000000,0,0,-0.124344,6.192981,18.160769,7.410940,12.921456,0.000000,0,0,15.925467,4.945908,7.116281,13.849979,1.47266
1.401,6.187208,0.000000,0,0,-0.132835,6.192933,18.151342,7.407172,12.936014,0.000000,0,0,15.888321,4.945691,7.113381,13.839475,1.47021
1.402,6.186617,0.000000,0,0,-0.144305,6.192822,18.141939,7.398950,12.952301,0.000000,0,0,15.890629,4.944800,7.109912,13.828989,1.47214
1.403,6.185981,0.000000,0,0,-0.157569,6.192674,18.132549,7.388044,12.969630,0.000000,0,0,15.916711,4.943505,7.106099,13.818515,1.47241
1.404,6.185229,0.000000,0,0,-0.170834,6.192525,18.123161,7.377138,12.986959,0.000000,0,0,15.942792,4.942209,7.102286,13.808040,1.47162
1.405,6.184438,0.000000,0,0,-0.184098,6.192377,18.113771,7.366232,13.004290,0.000000,0,0,15.968874,4.940914,7.098474,13.797565,1.47147
1.406,6.183558,0.000000,0,0,-0.200059,6.192187,18.104305,7.348042,13.022846,0.000000,0,0,15.996547,4.938933,7.094997,13.787148,1.47342
1.407,6.182647,0.000000,0,0,-0.217645,6.191972,18.094795,7.325463,13.042143,0.000000,0,0,16.025179,4.936540,7.091723,13.776766,1.47214
1.408,6.181649,0.000000,0,0,-0.235231,6.191756,18.085283,7.302883,13.061439,0.000000,0,0,16.053810,4.934146,7.088449,13.766383,1.47174
1.409,6.180619,0.000000,0,0,-0.252817,6.191541,18.075773,7.280304,13.080735,0.000000,0,0,16.082441,4.931753,7.085175,13.756001,1.47171
1.410,6.179503,0.000000,0,0,-0.271923,6.191264,18.066145,7.263520,13.101439,0.000000,0,0,16.112667,4.922054,7.085143,13.745617,1.47012
1.411,6.178356,0.000000,0,0,-0.291945,6.190948,18.056446,7.250228,13.122991,0.000000,0,0,16.143854,4.907951,7.087066,13.735234,1.47055
1.412,6.177163,0.000000,0,0,-0.311967,6.190634,18.046745,7.236937,13.144543,0.000000,0,0,16.175039,4.893849,7.088989,13.724852,1.47098
1.413,6.175952,0.000000,0,0,-0.331990,6.190319,18.037046,7.223645,13.166095,0.000000,0,0,16.206226,4.879747,7.090911,13.714469,1.47409
1.414,6.174732,0.000000,0,0,-0.352539,6.189981,18.027250,7.220048,13.188912,0.000000,0,0,16.238991,4.861542,7.088167,13.704242,1.47321
1.415,6.173508,0.000000,0,0,-0.373405,6.189628,18.017397,7.222292,13.212493,0.000000,0,0,16.272703,4.840865,7.082611,13.694110,1.47287
1.416,6.172241,0.000000,0,0,-0.394272,6.189275,18.007544,7.224536,13.236074,0.000000,0,0,16.306417,4.820188,7.077055,13.683978,1.47180
1.417,6.170960,0.000000,0,0,-0.415139,6.188923,17.997690,7.226780,13.259655,0.000000,0,0,16.340130,4.799511,7.071498,13.673846,1.47144
1.418,6.169596,0.000000,0,0,-0.436924,6.188496,17.987823,7.217591,13.284818,0.000000,0,0,16.374870,4.779995,7.070152,13.664056,1.47220
1.419,6.168202,0.000000,0,0,-0.459263,6.188023,17.977947,7.201514,13.310934,0.000000,0,0,16.410229,4.761179,7.071343,13.654472,1.47537
1.420,6.166747,0.000000,0,0,-0.481603,6.187551,17.968071,7.185437,13.337050,0.000000,0,0,16.445587,4.742364,7.072534,13.644888,1.46954
1.421,6.165269,0.000000,0,0,-0.503942,6.187078,17.958195,7.169359,13.363167,0.000000,0,0,16.480946,4.723548,7.073725,13.635304,1.47275
1.422,6.163766,0.000000,0,0,-0.526325,6.186558,17.948555,7.148372,13.390584,0.000000,0,0,16.518167,4.694507,7.071579,13.626063,1.47543
1.423,6.162254,0.000000,0,0,-0.548734,6.186010,17.939058,7.124426,13.418785,0.000000,0,0,16.556515,4.659306,7.067423,13.617029,1.47052
1.424,6.160734,0.000000,0,0,-0.571142,6.185463,17.929562,7.100480,13.446986,0.000000,0,0,16.594862,4.624104,7.063267,13.607996,1.47232
1.425,6.159211,0.000000,0,0,-0.593551,6.184915,17.920065,7.076534,13.475187,0.000000,0,0,16.633209,4.588902,7.059110,13.598962,1.47165
1.426,6.157704,0.000000,0,0,-0.613138,6.184297,17.910599,6.739642,13.504435,0.000000,0,0,16.672585,4.635758,7.054041,13.589885,1.47272
1.427,6.156202,0.000000,0,0,-0.631025,6.183637,17.901152,6.214180,13.534313,0.000000,0,0,16.712580,4.732059,7.048422,13.580783,1.47235
1.428,6.154789,0.000000,0,0,-0.648911,6.182977,17.891705,5.688718,13.564191,0.000000,0,0,16.752575,4.828359,7.042802,13.571680,1.47433
1.429,6.153407,0.000000,0,0,-0.666797,6.182317,17.882256,5.163255,13.594069,0.000000,0,0,16.792570,4.924660,7.037183,13.562578,1.47192
1.430,6.152184,0.000000,0,0,-0.677987,6.181603,17.872803,5.279745,13.624969,0.000000,0,0,16.832788,4.886462,7.034448,13.553741,1.47134
1.431,6.151016,0.000000,0,0,-0.685142,6.180856,17.863346,5.783052,13.656486,0.000000,0,0,16.873142,4.767219,7.033451,13.545062,1.47083
1.432,6.149995,0.000000,0,0,-0.692297,6.180109,17.853889,6.286359,13.688003,0.000000,0,0,16.913498,4.647977,7.032453,13.536384,1.47137
1.433,6.149026,0.000000,0,0,-0.699452,6.179361,17.844431,6.789666,13.719519,0.000000,0,0,16.953852,4.528734,7.031456,13.527706,1.47070
1.434,6.148185,0.000000,0,0,-0.699787,6.178576,17.835098,6.976429,13.752368,0.000000,0,0,16.993719,4.492022,7.028664,13.519215,1.47000
1.435,6.147389,0.000000,0,0,-0.696012,6.177767,17.825838,6.972456,13.786019,0.000000,0,0,17.033295,4.505038,7.024790,13.510838,1.47156
1.436,6.146793,0.000000,0,0,-0.692237,6.176959,17.816580,6.968482,13.819671,0.000000,0,0,17.072870,4.518055,7.020917,13.502460,1.47186
1.437,6.146267,0.000000,0,0,-0.688462,6.176150,17.807320,6.964508,13.853322,0.000000,0,0,17.112444,4.531072,7.017045,13.494081,1.47162
1.438,6.146012,0.000000,0,0,-0.677283,6.175425,17.798000,6.967782,13.887450,0.000000,0,0,17.151180,4.559459,7.012871,13.485747,1.47357
1.439,6.145853,0.000000,0,0,-0.661641,6.174749,17.788641,6.975424,13.921865,0.000000,0,0,17.189411,4.597108,7.008517,13.477440,1.47128
1.440,6.145907,0.000000,0,0,-0.646000,6.174074,17.779284,6.983067,13.956279,0.000000,0,0,17.227642,4.634757,7.004162,13.469132,1.47250
1.441,6.146038,0.000000,0,0,-0.630359,6.173398,17.769926,6.990709,13.990694,0.000000,0,0,17.265873,4.672406,6.999808,13.460824,1.47131
1.442,6.146294,0.000000,0,0,-0.611609,6.172807,17.760620,6.985562,14.025361,0.000000,0,0,17.303438,4.696221,6.995770,13.452780,1.47211
1.443,6.146595,0.000000,0,0,-0.590986,6.172267,17.751347,6.972709,14.060182,0.000000,0,0,17.340603,4.711699,6.991924,13.444893,1.47211
