"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,0,0,0,0,7.232425,0.482810,-0.187364,6.634748,14.423188,14.284433,6.626738,17.626713,-11.344423,12.826564,0.000000,-10.375822,0,0,16.974237,11.144283,5.418826,7.276423,5.385122,7.191471,-9.245534,150.602356,0,44.676804,65.486656,52.113140,8.619454,18.455664,8.205997,-9.046885,13.184847,8.332799,12.473420,8.762173,11.952628,8.915447,13.645697,10.131683,12.952353,9.993923,13.908320,0,0.00097,0.00066,0.00080,0.00140,0.00061,0.00065,0.00083,0.00068,1.23656,0.12137,3.27732
0.001,0.000000,0,0,0,0,7.230775,0.483187,-0.233237,6.634524,14.418512,13.022325,6.624553,17.639929,-11.378229,12.815131,0.000000,-10.426268,0,0,16.964077,11.135957,5.416497,7.276321,5.383841,7.190542,-8.962720,150.544556,0,44.630009,65.538086,52.333344,8.580642,18.454470,8.203590,-9.065207,13.177869,8.331026,12.462223,8.762069,11.940311,8.912522,13.633632,10.130530,12.943410,9.993819,13.900772,0,0.00103,0.00068,0.00078,0.00138,0.00062,0.00065,0.00082,0.00067,1.22404,0.12022,3.27769
0.002,0.000000,0,0,0,0,7.229125,0.483563,-0.279110,6.634300,14.413836,11.760217,6.622269,17.653145,-11.412035,12.803698,0.000000,-10.476713,0,0,16.953918,11.127630,5.414168,7.276220,5.382558,7.189613,-8.679906,150.486755,0,44.583210,65.589516,52.553551,8.541829,18.453274,8.201184,-9.083529,13.170891,8.329253,12.451026,8.761965,11.927995,8.909598,13.621567,10.129377,12.934466,9.993716,13.893224,0,0.00105,0.00068,0.00081,0.00137,0.00064,0.00075,0.00083,0.00067,1.20569,0.12067,3.27754
0.003,0.000000,0,0,0,0,7.228089,0.484069,-0.323226,6.633991,14.409864,10.519697,6.619982,17.664745,-11.442922,12.792235,0.000000,-10.531536,0,0,16.943621,11.119544,5.411361,7.276103,5.381306,7.188603,-8.419637,150.373413,0,44.589661,65.651260,52.769878,8.499671,18.441910,8.198399,-9.116028,13.162861,8.327016,12.439303,8.761643,11.915908,8.906367,13.609734,10.128064,12.926044,9.993180,13.886071,0,0.00103,0.00070,0.00077,0.00135,0.00065,0.00077,0.00084,0.00067,1.19321,0.11975,3.27739
0.004,0.000000,0,0,0,0,7.228573,0.484894,-0.362997,6.633469,14.407637,9.332552,6.617692,17.672354,-11.466589,12.780702,0.000000,-10.597180,0,0,16.932987,11.112049,5.407371,7.275947,5.380126,7.187391,-8.215103,150.122757,0,44.727737,65.738518,52.976627,8.449241,18.405409,8.194677,-9.183575,13.152233,8.323631,12.426282,8.760785,11.904387,8.902380,13.598470,10.126357,12.918911,9.991572,13.879898,0,0.00104,0.00067,0.00076,0.00128,0.00064,0.00085,0.00082,0.00066,1.17605,0.11811,3.27723
0.005,0.000000,0,0,0,0,7.229057,0.485718,-0.402769,6.632946,14.405409,8.145406,6.615434,17.679962,-11.490257,12.769168,0.000000,-10.662825,0,0,16.922354,11.104554,5.403381,7.275791,5.378946,7.186179,-8.010571,149.872101,0,44.865818,65.825775,53.183376,8.398811,18.368906,8.190955,-9.251122,13.141605,8.320246,12.413260,8.759927,11.892866,8.898393,13.587207,10.124650,12.911778,9.989964,13.873725,0,0.00108,0.00066,0.00076,0.00125,0.00064,0.00089,0.00080,0.00067,1.16016,0.11132,3.27715
0.006,0.000000,0,0,0,0,7.229541,0.486542,-0.442540,6.632424,14.403180,6.958261,6.613225,17.687571,-11.513926,12.757634,0.000000,-10.728470,0,0,16.911720,11.097059,5.399392,7.275635,5.377766,7.184967,-7.806037,149.621445,0,45.003895,65.913040,53.390125,8.348381,18.332403,8.187234,-9.318668,13.130978,8.316861,12.400239,8.759069,11.881346,8.894405,13.575944,10.122943,12.904645,9.988357,13.867553,0,0.00106,0.00067,0.00074,0.00125,0.00062,0.00089,0.00080,0.00069,1.14565,0.10562,3.27723
0.007,0.000000,0,0,0,0,7.229864,0.486767,-0.480358,6.631886,14.401558,5.820199,6.611070,17.693853,-11.536633,12.746101,0.000000,-10.795430,0,0,16.900984,11.089653,5.395117,7.275406,5.376556,7.183773,-7.630245,149.442276,0,45.132195,65.950905,53.585907,8.308202,18.305477,8.183535,-9.417094,13.120208,8.314313,12.387719,8.758672,11.870734,8.890629,13.565600,10.120960,12.897557,9.986973,13.861555,0,0.00108,0.00073,0.00075,0.00123,0.00062,0.00094,0.00079,0.00069,1.11249,0.09798,3.27745
0.008,0.000000,0,0,0,0,7.229792,0.485509,-0.513349,6.631309,14.401432,4.803482,6.608994,17.696859,-11.556962,12.734572,0.000000,-10.865644,0,0,16.889996,11.082463,5.390137,7.274995,5.375273,7.182625,-7.525510,149.439850,0,45.236313,65.866676,53.754574,8.293364,18.302223,8.179891,-9.591858,13.109088,8.313831,12.376441,8.759415,11.862369,8.887373,13.557530,10.118297,12.890581,9.986140,13.855991,0,0.00127,0.00078,0.00078,0.00125,0.00062,0.00102,0.00080,0.00070,1.09573,0.08628,3.27798
0.009,0.000000,0,0,0,0,7.229720,0.484251,-0.546341,6.630731,14.401307,3.786766,6.606968,17.699863,-11.577292,12.723043,0.000000,-10.935859,0,0,16.879007,11.075274,5.385157,7.274585,5.373990,7.181478,-7.420774,149.437408,0,45.340431,65.782448,53.923241,8.278524,18.298971,8.176248,-9.766622,13.097967,8.313350,12.365164,8.760157,11.854004,8.884117,13.549459,10.115632,12.883605,9.985308,13.850428,0,0.00134,0.00082,0.00080,0.00116,0.00062,0.00105,0.00079,0.00070,1.07776,0.08037,3.27825
0.010,0.000000,0,0,0,0,7.229648,0.482993,-0.579332,6.630153,14.401181,2.770050,6.605017,17.702869,-11.597623,12.711514,0.000000,-11.006073,0,0,16.868019,11.068085,5.380177,7.274174,5.372707,7.180330,-7.316039,149.434982,0,45.444550,65.698219,54.091908,8.263686,18.295717,8.172604,-9.941386,13.086847,8.312868,12.353886,8.760900,11.845638,8.880861,13.541389,10.112968,12.876628,9.984475,13.844865,0,0.00139,0.00084,0.00102,0.00113,0.00063,0.00105,0.00078,0.00070,1.06119,0.08488,3.27795
0.011,0.000000,0,0,0,0,7.229299,0.482061,-0.610578,6.629559,14.400970,1.807891,6.603107,17.704887,-11.619848,12.699965,0.000000,-11.073684,0,0,16.856943,11.060987,5.375470,7.273702,5.371391,7.179082,-7.232497,149.307480,0,45.584930,65.625046,54.211910,8.252920,18.291643,8.170058,-10.143344,13.076747,8.311951,12.342496,8.760845,11.837429,8.878063,13.533383,10.110398,12.869042,9.983426,13.838820,0,0.00138,0.00084,0.00116,0.00114,0.00062,0.00104,0.00079,0.00072,1.04304,0.11641,3.27772
0.012,0.000000,0,0,0,0,7.228265,0.481937,-0.637509,6.628924,14.400547,0.980608,6.601257,17.704466,-11.646760,12.688371,0.000000,-11.134858,0,0,16.845648,11.054120,5.371439,7.273079,5.369995,7.177587,-7.201348,148.870804,0,45.814968,65.579231,54.211597,8.252221,18.285536,8.170228,-10.412530,13.069167,8.309955,12.330829,8.758822,11.829604,8.876398,13.525534,10.108059,12.859948,9.981841,13.831589,0,0.00137,0.00084,0.00121,0.00116,0.00061,0.00106,0.00078,0.00073,1.02386,0.12294,3.27764
0.013,0.000000,0,0,0,0,7.227232,0.481814,-0.664440,6.628288,14.400124,0.153325,6.599442,17.704042,-11.673672,12.676776,0.000000,-11.196032,0,0,16.834354,11.047253,5.367407,7.272456,5.368598,7.176092,-7.170200,148.434113,0,46.045006,65.533409,54.211288,8.251521,18.279430,8.170397,-10.681717,13.061587,8.307958,12.319161,8.756800,11.821780,8.874733,13.517684,10.105721,12.850855,9.980256,13.824357,0,0.00138,0.00081,0.00125,0.00113,0.00060,0.00105,0.00076,0.00072,1.00489,0.12448,3.27756
0.014,0.000000,0,0,0,0,7.226198,0.481690,-0.691372,6.627653,14.399701,-0.673957,6.597679,17.703621,-11.700583,12.665181,0.000000,-11.257206,0,0,16.823059,11.040385,5.363376,7.271833,5.367201,7.174596,-7.139052,147.997437,0,46.275043,65.487595,54.210976,8.250822,18.273323,8.170567,-10.950903,13.054008,8.305962,12.307494,8.754776,11.813955,8.873067,13.509834,10.103381,12.841761,9.978671,13.817125,0,0.00137,0.00081,0.00126,0.00111,0.00059,0.00101,0.00074,0.00072,0.96664,0.11777,3.27749
0.015,0.000000,0,0,0,0,7.225088,0.482406,-0.717276,6.626997,14.398166,-1.454932,6.595940,17.702406,-11.727792,12.653518,0.000000,-11.313514,0,0,16.811728,11.033447,5.359524,7.271151,5.365756,7.172805,-7.119197,147.992752,0,46.207851,65.479416,54.228020,8.249307,18.266447,8.170611,-11.201571,13.045488,8.305074,12.298026,8.751785,11.805508,8.870382,13.501366,10.100480,12.832894,9.976183,13.809805,0,0.00135,0.00083,0.00127,0.00109,0.00059,0.00102,0.00073,0.00072,0.94733,0.10789,3.27736
0.016,0.000000,0,0,0,0,7.223791,0.485197,-0.740641,6.626289,14.393879,-2.121421,6.594237,17.699232,-11.755736,12.641685,0.000000,-11.357790,0,0,16.800301,11.026334,5.356120,7.270322,5.364187,7.170283,-7.127264,149.056015,0,45.405830,65.564293,54.287964,8.245775,18.257662,8.170349,-11.406460,13.034648,8.306927,12.293996,8.746402,11.795520,8.865175,13.491365,10.096190,12.824591,9.971466,13.802265,0,0.00132,0.00089,0.00127,0.00107,0.00060,0.00103,0.00074,0.00071,0.92563,0.09496,3.27713
0.017,0.000000,0,0,0,0,7.222493,0.487988,-0.764006,6.625581,14.389592,-2.787910,6.592522,17.696058,-11.783681,12.629853,0.000000,-11.402067,0,0,16.788874,11.019220,5.352715,7.269493,5.362619,7.167761,-7.135330,150.119293,0,44.603813,65.649178,54.347912,8.242243,18.248878,8.170088,-11.611348,13.023807,8.308780,12.289966,8.741018,11.785532,8.859968,13.481366,10.091900,12.816287,9.966749,13.794725,0,0.00132,0.00091,0.00127,0.00107,0.00059,0.00102,0.00074,0.00071,0.90454,0.08798,3.27705
0.018,0.000000,0,0,0,0,7.221196,0.490779,-0.787371,6.624873,14.385305,-3.454399,6.590788,17.692886,-11.811625,12.618022,0.000000,-11.446343,0,0,16.777447,11.012107,5.349309,7.268663,5.361051,7.165239,-7.143396,151.182571,0,43.801796,65.734055,54.407856,8.238710,18.240095,8.169826,-11.816236,13.012966,8.310633,12.285936,8.735634,11.775545,8.854761,13.471366,10.087609,12.807983,9.962032,13.787186,0,0.00133,0.00095,0.00126,0.00095,0.00060,0.00104,0.00075,0.00071,0.88681,0.09336,3.27728
0.019,0.000000,0,0,0,0,7.218705,0.491870,-0.810238,6.624106,14.380702,-4.085996,6.589013,17.689106,-11.838780,12.606196,0.000000,-11.485639,0,0,16.765985,11.004972,5.346007,7.267760,5.359467,7.162778,-7.157723,151.960266,0,43.169754,65.801453,54.516739,8.235760,18.231039,8.168567,-11.993187,13.001953,8.310475,12.281274,8.730601,11.765757,8.848910,13.461632,10.082856,12.800295,9.957574,13.779032,0,0.00132,0.00104,0.00125,0.00093,0.00060,0.00105,0.00076,0.00073,0.86491,0.10536,3.27746
0.020,0.000000,0,0,0,0,7.213264,0.488754,-0.831875,6.623195,14.375314,-4.631328,6.587174,17.683825,-11.863983,12.594389,0.000000,-11.512619,0,0,16.754442,10.997788,5.342958,7.266675,5.357844,7.160470,-7.187525,152.031967,0,42.957928,65.825638,54.746609,8.234248,18.221310,8.164841,-12.101071,12.990516,8.305346,12.275050,8.726434,11.756462,8.841471,13.452555,10.076961,12.794126,9.953756,13.769359,0,0.00133,0.00112,0.00122,0.00100,0.00059,0.00103,0.00078,0.00071,0.84413,0.11734,3.27754
0.021,0.000000,0,0,0,0,7.207823,0.485638,-0.853511,6.622284,14.369926,-5.176661,6.585329,17.678543,-11.889186,12.582582,0.000000,-11.539600,0,0,16.742899,10.990604,5.339909,7.265589,5.356222,7.158161,-7.217328,152.103653,0,42.746105,65.849815,54.976475,8.232736,18.211580,8.161115,-12.208956,12.979077,8.300217,12.268826,8.722267,11.747168,8.834031,13.443478,10.071064,12.787956,9.949939,13.759686,0,0.00130,0.00122,0.00123,0.00106,0.00059,0.00106,0.00090,0.00072,0.80248,0.12312,3.27761
0.022,0.000000,0,0,0,0,7.202382,0.482522,-0.875148,6.621373,14.364538,-5.721994,6.583472,17.673262,-11.914389,12.570773,0.000000,-11.566581,0,0,16.731356,10.983420,5.336859,7.264503,5.354600,7.155852,-7.247130,152.175354,0,42.534279,65.874001,55.206345,8.231224,18.201853,8.157389,-12.316840,12.967640,8.295087,12.262602,8.718101,11.737873,8.826591,13.434401,10.065167,12.781788,9.946120,13.750013,0,0.00128,0.00128,0.00123,0.00108,0.00059,0.00099,0.00095,0.00071,0.77917,0.12389,3.27769
0.023,0.000000,0,0,0,0,7.198250,0.480079,-0.895156,6.620437,14.358908,-6.239915,6.581656,17.667364,-11.937242,12.558867,0.000000,-11.591599,0,0,16.719753,10.976227,5.333882,7.263319,5.352857,7.153544,-7.286694,152.255341,0,42.400925,65.954521,55.400928,8.229172,18.192293,8.152419,-12.374157,12.953881,8.288919,12.255047,8.712718,11.727909,8.819550,13.424547,10.059683,12.774886,9.941940,13.740691,0,0.00132,0.00139,0.00128,0.00109,0.00057,0.00097,0.00095,0.00070,0.75825,0.11682,3.27762
0.024,0.000000,0,0,0,0,7.197355,0.479300,-0.911137,6.619440,14.352676,-6.690069,6.579900,17.659937,-11.954284,12.546720,0.000000,-11.611766,0,0,16.708006,10.969008,5.331083,7.261890,5.350814,7.151239,-7.350392,152.355835,0,42.461571,66.174332,55.508289,8.225784,18.183151,8.144374,-12.306458,12.934383,8.280184,12.244203,8.704331,11.716288,8.813495,13.412774,10.055214,12.766172,9.936863,13.732236,0,0.00139,0.00143,0.00130,0.00109,0.00058,0.00090,0.00095,0.00071,0.73198,0.10901,3.27724
0.025,0.000000,0,0,0,0,7.196459,0.478520,-0.927119,6.618443,14.346445,-7.140224,6.578192,17.652512,-11.971326,12.534571,0.000000,-11.631932,0,0,16.696257,10.961791,5.328284,7.260462,5.348771,7.148934,-7.414089,152.456329,0,42.522213,66.394135,55.615650,8.222398,18.174009,8.136330,-12.238759,12.914886,8.271448,12.233358,8.695944,11.704667,8.807440,13.401001,10.050745,12.757459,9.931787,13.723782,0,0.00144,0.00145,0.00126,0.00113,0.00058,0.00088,0.00096,0.00068,0.71165,0.09968,3.27715
0.026,0.000000,0,0,0,0,7.195564,0.477740,-0.943100,6.617446,14.340213,-7.590377,6.576556,17.645086,-11.988368,12.522423,0.000000,-11.652099,0,0,16.684509,10.954573,5.325485,7.259034,5.346728,7.146629,-7.477787,152.556839,0,42.582855,66.613945,55.723011,8.219010,18.164867,8.128284,-12.171060,12.895388,8.262713,12.222513,8.687557,11.693047,8.801385,13.389228,10.046276,12.748745,9.926709,13.715326,0,0.00152,0.00147,0.00130,0.00114,0.00059,0.00090,0.00097,0.00066,0.68994,0.09130,3.27768
0.027,0.000000,0,0,0,0,7.193373,0.476306,-0.958121,6.616463,14.334851,-8.014697,6.574964,17.637180,-12.001704,12.510304,0.000000,-11.668932,0,0,16.672760,10.947263,5.322637,7.257587,5.344643,7.144248,-7.549999,152.867432,0,42.438660,66.877792,55.907848,8.215426,18.155325,8.121187,-12.063252,12.877397,8.254949,12.213020,8.678372,11.680985,8.794636,13.377003,10.041543,12.740472,9.921956,13.707694,0,0.00150,0.00146,0.00132,0.00116,0.00060,0.00087,0.00097,0.00066,0.66483,0.08268,3.27781
0.028,0.000000,0,0,0,0,7.187981,0.473257,-0.970767,6.615515,14.331637,-8.375146,6.573436,17.628086,-12.005881,12.498261,0.000000,-11.677525,0,0,16.661009,10.939726,5.319668,7.256097,5.342454,7.141675,-7.643260,153.697449,0,41.788052,67.250526,56.284210,8.211357,18.144796,8.116431,-11.856291,12.863131,8.249584,12.206866,8.667217,11.667834,8.786169,13.363661,10.036157,12.733291,9.918000,13.702094,0,0.00132,0.00141,0.00129,0.00115,0.00061,0.00077,0.00098,0.00066,0.62032,0.08080,3.27704
0.029,0.000000,0,0,0,0,7.182588,0.470208,-0.983413,6.614566,14.328424,-8.735595,6.571931,17.618994,-12.010058,12.486218,0.000000,-11.686117,0,0,16.649260,10.932190,5.316698,7.254607,5.340265,7.139103,-7.736521,154.527451,0,41.137447,67.623260,56.660576,8.207288,18.134268,8.111675,-11.649328,12.848866,8.244221,12.200713,8.656062,11.654684,8.777702,13.350318,10.030769,12.726110,9.914045,13.696494,0,0.00124,0.00138,0.00126,0.00116,0.00060,0.00074,0.00103,0.00065,0.59725,0.08660,3.27681
0.030,0.000000,0,0,0,0,7.177195,0.467159,-0.996059,6.613617,14.325211,-9.096045,6.570460,17.609900,-12.014235,12.474174,0.000000,-11.694711,0,0,16.637508,10.924653,5.313729,7.253117,5.338076,7.136531,-7.829783,155.357468,0,40.486839,67.995995,57.036938,8.203218,18.123737,8.106919,-11.442366,12.834599,8.238856,12.194559,8.644906,11.641534,8.769236,13.336976,10.025383,12.718928,9.910090,13.690894,0,0.00119,0.00135,0.00106,0.00113,0.00060,0.00074,0.00105,0.00065,0.57382,0.09934,3.27772
0.031,0.000000,0,0,0,0,7.172158,0.463749,-1.008369,6.612650,14.320934,-9.430518,6.568988,17.600475,-12.016641,12.462152,0.000000,-11.703976,0,0,16.625830,10.917027,5.310652,7.251592,5.335760,7.133964,-7.933274,155.933823,0,40.078983,68.234215,57.300201,8.199436,18.112795,8.101816,-11.217525,12.822284,8.233893,12.187593,8.635832,11.630702,8.762053,13.326010,10.020108,12.711770,9.906197,13.684965,0,0.00118,0.00135,0.00092,0.00108,0.00060,0.00075,0.00105,0.00063,0.54697,0.11374,3.27828
0.032,0.000000,0,0,0,0,7.167998,0.459448,-1.019848,6.611636,14.314031,-9.700776,6.567515,17.590227,-12.014664,12.450177,0.000000,-11.714904,0,0,16.614323,10.909181,5.307310,7.249981,5.333129,7.131405,-8.062055,155.883057,0,40.271248,68.139870,57.283863,8.196368,18.100826,8.095858,-10.948481,12.814788,8.229924,12.178620,8.631903,11.625605,8.758045,13.320917,10.015112,12.704667,9.902456,13.678225,0,0.00123,0.00136,0.00090,0.00106,0.00058,0.00075,0.00103,0.00061,0.52325,0.12018,3.27805
0.033,0.000000,0,0,0,0,7.163838,0.455146,-1.031327,6.610622,14.307127,-9.971033,6.566014,17.579981,-12.012688,12.438203,0.000000,-11.725831,0,0,16.602818,10.901335,5.303968,7.248370,5.330499,7.128847,-8.190836,155.832306,0,40.463516,68.045525,57.267521,8.193299,18.088860,8.089898,-10.679438,12.807292,8.225955,12.169647,8.627974,11.620506,8.754037,13.315825,10.010116,12.697564,9.898716,13.671483,0,0.00121,0.00138,0.00085,0.00105,0.00059,0.00081,0.00101,0.00061,0.50172,0.12505,3.27782
0.034,0.000000,0,0,0,0,7.159679,0.450844,-1.042806,6.609608,14.300222,-10.241291,6.564474,17.569733,-12.010711,12.426229,0.000000,-11.736759,0,0,16.591311,10.893489,5.300626,7.246759,5.327868,7.126289,-8.319616,155.781540,0,40.655781,67.951180,57.251179,8.190230,18.076891,8.083940,-10.410394,12.799796,8.221986,12.160674,8.624044,11.615408,8.750029,13.310733,10.005118,12.690461,9.894976,13.664742,0,0.00119,0.00138,0.00084,0.00106,0.00058,0.00084,0.00100,0.00060,0.47359,0.11907,3.27759
0.035,0.000000,0,0,0,0,7.157221,0.446890,-1.055514,6.608581,14.292882,-10.485212,6.562883,17.559227,-12.007154,12.414237,0.000000,-11.748754,0,0,16.579670,10.885357,5.297502,7.245099,5.325166,7.123724,-8.458191,155.636032,0,40.826202,67.914169,57.283478,8.187918,18.064734,8.078428,-10.161959,12.792288,8.217389,12.150836,8.620087,11.608388,8.745697,13.303740,10.000523,12.682935,9.891294,13.657756,0,0.00125,0.00139,0.00085,0.00109,0.00058,0.00083,0.00099,0.00059,0.42587,0.11724,3.27734
0.036,0.000000,0,0,0,0,7.158972,0.443796,-1.071262,6.607522,14.284462,-10.664026,6.561219,17.548084,-11.999694,12.402202,0.000000,-11.763387,0,0,16.567694,10.876517,5.294918,7.243315,5.322284,7.121139,-8.620975,155.256256,0,40.942623,68.018875,57.436024,8.187472,18.052107,8.074024,-9.964470,12.784747,8.211243,12.138860,8.616061,11.596616,8.740563,13.292048,9.996916,12.674363,9.887757,13.650164,0,0.00127,0.00139,0.00083,0.00110,0.00059,0.00083,0.00098,0.00060,0.40008,0.11404,3.27703
0.037,0.000000,0,0,0,0,7.160722,0.440701,-1.087011,6.606463,14.276041,-10.842840,6.559499,17.536940,-11.992233,12.390166,0.000000,-11.778019,0,0,16.555717,10.867678,5.292333,7.241531,5.319403,7.118554,-8.783761,154.876495,0,41.059044,68.123589,57.588566,8.187027,18.039478,8.069619,-9.766982,12.777207,8.205097,12.126883,8.612036,11.584844,8.735430,13.280357,9.993309,12.665792,9.884221,13.642571,0,0.00132,0.00140,0.00084,0.00115,0.00059,0.00103,0.00098,0.00059,0.37587,0.11008,3.27694
0.038,0.000000,0,0,0,0,7.162472,0.437607,-1.102759,6.605404,14.267621,-11.021654,6.557697,17.525797,-11.984773,12.378131,0.000000,-11.792652,0,0,16.543741,10.858838,5.289748,7.239747,5.316521,7.115969,-8.946547,154.496719,0,41.175465,68.228294,57.741112,8.186582,18.026852,8.065215,-9.569494,12.769667,8.198951,12.114906,8.608010,11.573071,8.730297,13.268666,9.989703,12.657220,9.880685,13.634978,0,0.00129,0.00135,0.00085,0.00118,0.00057,0.00110,0.00097,0.00060,0.35244,0.10505,3.27733
0.039,0.000000,0,0,0,0,7.161655,0.433579,-1.119188,6.604319,14.257404,-11.176152,6.555846,17.514467,-11.976867,12.366112,0.000000,-11.809154,0,0,16.531858,10.849864,5.287339,7.237948,5.313610,7.113242,-9.116408,154.246567,0,41.224052,68.298637,57.892395,8.185325,18.014069,8.060388,-9.413574,12.762495,8.193531,12.102852,8.604527,11.560678,8.724891,13.256407,9.985744,12.647932,9.876909,13.626526,0,0.00136,0.00124,0.00088,0.00115,0.00058,0.00111,0.00095,0.00057,0.32496,0.10465,3.27766
0.040,0.000000,0,0,0,0,7.154492,0.427243,-1.137303,6.603169,14.242748,-11.270536,6.553923,17.502676,-11.967862,12.354133,0.000000,-11.830274,0,0,16.520210,10.840557,5.285362,7.236114,5.310622,7.110164,-9.303765,154.316849,0,41.104935,68.283997,58.040565,8.182060,18.000906,8.054511,-9.360422,12.756234,8.189903,12.090605,8.602385,11.546748,8.718812,13.242741,9.980912,12.636874,9.872541,13.615945,0,0.00144,0.00117,0.00090,0.00119,0.00057,0.00119,0.00091,0.00058,0.30087,0.10244,3.27789
0.041,0.000000,0,0,0,0,7.147329,0.420906,-1.155418,6.602019,14.228091,-11.364920,6.551992,17.490885,-11.958857,12.342154,0.000000,-11.851393,0,0,16.508562,10.831251,5.283386,7.234279,5.307634,7.107087,-9.491122,154.387146,0,40.985813,68.269363,58.188736,8.178796,17.987741,8.048635,-9.307269,12.749973,8.186276,12.078359,8.600243,11.532818,8.712733,13.229074,9.976081,12.625817,9.868173,13.605364,0,0.00150,0.00121,0.00094,0.00115,0.00058,0.00176,0.00079,0.00058,0.24971,0.09960,3.27783
0.042,0.000000,0,0,0,0,7.140165,0.414570,-1.173533,6.600869,14.213435,-11.459304,6.550047,17.479094,-11.949851,12.330174,0.000000,-11.872513,0,0,16.496912,10.821944,5.281409,7.232444,5.304646,7.104009,-9.678480,154.457428,0,40.866695,68.254730,58.336906,8.175530,17.974579,8.042760,-9.254117,12.743712,8.182650,12.066112,8.598100,11.518888,8.706654,13.215408,9.971250,12.614759,9.863805,13.594783,0,0.00163,0.00120,0.00095,0.00115,0.00057,0.00198,0.00072,0.00059,0.22446,0.09577,3.27714
0.043,0.000000,0,0,0,0,7.134546,0.409823,-1.190555,6.599705,14.199150,-11.533718,6.548136,17.467291,-11.938580,12.318221,0.000000,-11.895719,0,0,16.485180,10.812446,5.279465,7.230573,5.301741,7.100842,-9.870659,154.433090,0,40.782993,68.294701,58.437420,8.172320,17.961309,8.038032,-9.243879,12.735942,8.178340,12.054050,8.594624,11.505493,8.701051,13.202157,9.966821,12.603975,9.859165,13.584131,0,0.00168,0.00110,0.00090,0.00114,0.00058,0.00197,0.00071,0.00060,0.20060,0.09327,3.27674
0.044,0.000000,0,0,0,0,7.132746,0.409005,-1.204878,6.598506,14.185783,-11.558762,6.546274,17.455452,-11.921707,12.306332,0.000000,-11.924080,0,0,16.473238,10.802471,5.277601,7.228612,5.299038,7.097457,-10.074760,154.174805,0,40.786850,68.469688,58.420105,8.169243,17.947777,8.036141,-9.339735,12.724440,8.172345,12.042448,8.587848,11.493420,8.696622,13.189931,9.963385,12.593866,9.853856,13.573305,0,0.00159,0.00105,0.00089,0.00115,0.00058,0.00199,0.00073,0.00059,0.17412,0.08864,3.27697
0.045,0.000000,0,0,0,0,7.130945,0.408187,-1.219200,6.597308,14.172416,-11.583805,6.544443,17.443615,-11.904834,12.294441,0.000000,-11.952442,0,0,16.461296,10.792497,5.275737,7.226650,5.296335,7.094071,-10.278861,153.916534,0,40.790710,68.644676,58.402794,8.166165,17.934244,8.034250,-9.435592,12.712937,8.166349,12.030846,8.581072,11.481346,8.692194,13.177704,9.959949,12.583757,9.848546,13.562480,0,0.00148,0.00105,0.00088,0.00114,0.00059,0.00198,0.00073,0.00059,0.14768,0.08290,3.27718
0.046,0.000000,0,0,0,0,7.129145,0.407369,-1.233523,6.596109,14.159049,-11.608850,6.542659,17.431776,-11.887960,12.282551,0.000000,-11.980803,0,0,16.449356,10.782523,5.273873,7.224689,5.293633,7.090686,-10.482963,153.658249,0,40.794567,68.819664,58.385479,8.163088,17.920712,8.032360,-9.531447,12.701435,8.160354,12.019242,8.574296,11.469274,8.687765,13.165478,9.956514,12.573648,9.843236,13.551654,0,0.00145,0.00101,0.00086,0.00116,0.00058,0.00193,0.00079,0.00061,0.12175,0.07711,3.27733
0.047,0.000000,0,0,0,0,7.127176,0.405171,-1.245333,6.594862,14.145785,-11.622386,6.540903,17.419971,-11.866623,12.270647,0.000000,-12.005632,0,0,16.437363,10.772215,5.271949,7.222620,5.290934,7.087160,-10.681097,153.570084,0,40.771484,68.939583,58.336258,8.160347,17.908546,8.029214,-9.644111,12.690592,8.155617,12.007889,8.569757,11.456676,8.683997,13.152829,9.953716,12.563078,9.837960,13.541014,0,0.00143,0.00097,0.00083,0.00115,0.00057,0.00193,0.00084,0.00060,0.09442,0.07987,3.27734
