"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","47 RDS cle","45 R marks","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","3 Platform"
0.602,4.323510,4.732285,3.702816,5.545578,0,0,5.449837,0.000000,5.138890,1,0,4.932012,5.175577,0.00015
0.603,4.335142,4.732979,3.693547,5.545768,0,0,5.280848,0.000000,5.139362,1,0,4.937513,5.173064,0.00015
0.604,4.344063,4.733654,3.684239,5.545914,0,0,5.096243,0.000000,5.139784,1,0,4.942810,5.170088,-0.00015
0.605,4.350230,4.734311,3.674891,5.546014,0,0,4.895770,0.000000,5.140173,1,0,4.947897,5.166805,-0.00000
0.606,4.356396,4.734968,3.665543,5.546114,0,0,4.695297,0.000000,5.140551,1,0,4.952984,5.162913,-0.00014
0.607,4.362562,4.735624,3.656195,5.546215,0,0,4.494825,0.000000,5.140921,1,0,4.958072,5.158617,0.00015
0.608,4.367724,4.736369,3.646610,5.546357,0,0,4.272310,0.000000,5.141342,1,0,4.962800,5.153489,-0.00015
0.609,4.371866,4.737204,3.636786,5.546541,0,0,4.027397,0.000000,5.141798,1,0,4.967161,5.147810,0.00015
0.610,4.376007,4.738039,3.626962,5.546725,0,0,3.782484,0.000000,5.142313,1,0,4.971522,5.141184,-0.00015
0.611,4.380149,4.738873,3.617137,5.546909,0,0,3.537570,0.000000,5.142865,1,0,4.975883,5.133930,0.00000
0.612,4.383696,4.739727,3.607333,5.547196,0,0,3.280714,0.000000,5.143460,1,0,4.979400,5.125729,0.00015
0.613,4.386639,4.740602,3.597550,5.547587,0,0,3.011720,0.000000,5.144083,1,0,4.982058,5.116901,0.00045
0.614,4.389582,4.741476,3.587766,5.547979,0,0,2.742727,0.000000,5.144717,1,0,4.984716,5.107530,0.00000
0.615,4.392524,4.742349,3.577983,5.548370,0,0,2.473734,0.000000,5.145358,1,0,4.987374,5.097800,0.00000
0.616,4.394604,4.743136,3.568211,5.548783,0,0,2.205377,0.000000,5.145974,1,0,4.989627,5.087950,-0.00015
0.617,4.395805,4.743834,3.558450,5.549217,0,0,1.937668,0.000000,5.146574,1,0,4.991467,5.078021,-0.00000
0.618,4.397007,4.744532,3.548690,5.549652,0,0,1.669959,0.000000,5.147137,1,0,4.993307,5.067921,0.00015
0.619,4.398209,4.745230,3.538930,5.550086,0,0,1.402249,0.000000,5.147676,1,0,4.995146,5.057708,0.00000
0.620,4.397764,4.745936,3.529195,5.550464,0,0,1.140792,0.000000,5.148183,1,0,4.996349,5.047200,0.00031
0.621,4.395648,4.746650,3.519487,5.550785,0,0,0.885686,0.000000,5.148669,1,0,4.996904,5.036497,0.00015
0.622,4.393531,4.747364,3.509779,5.551105,0,0,0.630581,0.000000,5.149189,1,0,4.997459,5.025677,0.00015
0.623,4.391414,4.748078,3.500072,5.551425,0,0,0.375475,0.000000,5.149731,1,0,4.998014,5.014780,0.00015
0.624,4.388135,4.749009,3.490318,5.551737,0,0,0.130020,0.000000,5.150364,1,0,4.998117,5.003957,-0.00000
0.625,4.383676,4.750163,3.480516,5.552040,0,0,-0.105629,0.000000,5.151058,1,0,4.997760,4.993184,0.00000
0.626,4.379217,4.751316,3.470716,5.552343,0,0,-0.341279,0.000000,5.151789,1,0,4.997404,4.982322,-0.00015
0.627,4.374758,4.752469,3.460914,5.552647,0,0,-0.576928,0.000000,5.152545,1,0,4.997047,4.971403,-0.00030
0.628,4.369470,4.753625,3.451157,5.552899,0,0,-0.816782,0.000000,5.153269,1,0,4.996401,4.960162,-0.00016
0.629,4.363338,4.754785,3.441443,5.553099,0,0,-1.060908,0.000000,5.153972,1,0,4.995459,4.948709,0.00000
0.630,4.357208,4.755945,3.431729,5.553299,0,0,-1.305033,0.000000,5.154650,1,0,4.994518,4.936860,0.00030
0.631,4.351077,4.757105,3.422015,5.553499,0,0,-1.549159,0.000000,5.155312,1,0,4.993576,4.924748,0.00030
0.632,4.344576,4.758236,3.412930,5.553705,0,0,-1.795468,0.000000,5.155972,1,0,4.992066,4.912221,0.00000
0.633,4.337699,4.759337,3.404484,5.553917,0,0,-2.043994,0.000000,5.156633,1,0,4.989979,4.899419,0.00015
0.634,4.330823,4.760439,3.396037,5.554129,0,0,-2.292521,0.000000,5.157290,1,0,4.987891,4.886227,0.00015
0.635,4.323946,4.761541,3.387591,5.554341,0,0,-2.541047,0.000000,5.157944,1,0,4.985804,4.872778,-0.00015
0.636,4.323624,4.762610,3.380085,5.554549,0,0,-2.791083,0.000000,5.158584,1,0,4.983150,4.858965,0.00016
0.637,4.329961,4.763646,3.373536,5.554752,0,0,-3.042652,0.000000,5.159215,1,0,4.979921,4.844911,-0.00015
0.638,4.336298,4.764682,3.366986,5.554955,0,0,-3.294220,0.000000,5.159833,1,0,4.976692,4.830441,-0.00030
0.639,4.342635,4.765719,3.360436,5.555158,0,0,-3.545789,0.000000,5.160444,1,0,4.973463,4.815696,-0.00015
0.640,4.348601,4.766733,3.354768,5.555369,0,0,-3.799386,0.000000,5.161047,1,0,4.969671,4.800505,0.00000
0.641,4.354189,4.767726,3.349996,5.555589,0,0,-4.055042,0.000000,5.161646,1,0,4.965308,4.785017,-0.00030
0.642,4.359777,4.768718,3.345223,5.555808,0,0,-4.310699,0.000000,5.162252,1,0,4.960945,4.769241,0.00000
0.643,4.365366,4.769711,3.340451,5.556028,0,0,-4.566356,0.000000,5.162864,1,0,4.956582,4.753273,0.00015
0.644,4.370596,4.770625,3.336010,5.556365,0,0,-4.821834,0.000000,5.163495,1,0,4.951863,4.737166,0.00015
0.645,4.375464,4.771459,3.331905,5.556822,0,0,-5.077130,0.000000,5.164139,1,0,4.946783,4.720967,0.00015
0.646,4.380332,4.772293,3.327801,5.557279,0,0,-5.332427,0.000000,5.164784,1,0,4.941703,4.704492,-0.00000
0.647,4.385200,4.773127,3.323697,5.557735,0,0,-5.587724,0.000000,5.165432,1,0,4.936623,4.687832,-0.00000
0.648,4.381840,4.773868,3.320328,5.558270,0,0,-5.847260,0.000000,5.166065,1,0,4.931077,4.670721,0.00045
0.649,4.370120,4.774513,3.317707,5.558884,0,0,-6.111102,0.000000,5.166688,1,0,4.925060,4.653311,-0.00015
0.650,4.358399,4.775159,3.315086,5.559497,0,0,-6.374944,0.000000,5.167318,1,0,4.919042,4.635507,0.00000
0.651,4.346680,4.775805,3.312465,5.560111,0,0,-6.638787,0.000000,5.167952,1,0,4.913024,4.617442,0.00015
0.652,4.334961,4.776463,3.310690,5.560798,0,0,-6.895463,0.000000,5.168620,1,0,4.906306,4.599122,0.00000
0.653,4.323246,4.777134,3.309776,5.561561,0,0,-7.144855,0.000000,5.169309,1,0,4.898874,4.580634,0.00015
0.654,4.311529,4.777805,3.308862,5.562324,0,0,-7.394249,0.000000,5.170029,1,0,4.891442,4.562086,0.00015
0.655,4.299813,4.778476,3.307948,5.563087,0,0,-7.643642,0.000000,5.170768,1,0,4.884010,4.543499,0.00029
0.656,4.288188,4.779107,3.307725,5.563964,0,0,-7.876587,0.000000,5.171528,1,0,4.876056,4.525052,0.00016
0.657,4.276656,4.779696,3.308206,5.564957,0,0,-8.092817,0.000000,5.172302,1,0,4.867572,4.506695,-0.00030
0.658,4.265124,4.780286,3.308687,5.565950,0,0,-8.309048,0.000000,5.173095,1,0,4.859087,4.488599,-0.00000
0.659,4.253592,4.780875,3.309168,5.566943,0,0,-8.525279,0.000000,5.173901,1,0,4.850603,4.470674,0.00000
0.660,4.241964,4.781440,3.309821,5.568019,0,0,-8.716084,0.000000,5.174724,1,0,4.841654,4.453125,-0.00015
0.661,4.230241,4.781979,3.310649,5.569180,0,0,-8.881056,0.000000,5.175560,1,0,4.832233,4.435824,0.00015
0.662,4.218518,4.782518,3.311478,5.570341,0,0,-9.046026,0.000000,5.176412,1,0,4.822813,4.419101,0.00000
0.663,4.206794,4.783058,3.312307,5.571502,0,0,-9.210998,0.000000,5.177273,1,0,4.813393,4.402759,0.00016
0.664,4.192795,4.783573,3.313092,5.572742,0,0,-9.353588,0.000000,5.178148,1,0,4.803919,4.387116,0.00031
0.665,4.176482,4.784064,3.313833,5.574060,0,0,-9.473438,0.000000,5.179032,1,0,4.794393,4.371937,0.00015
0.666,4.160169,4.784554,3.314574,5.575380,0,0,-9.593288,0.000000,5.179939,1,0,4.784866,4.357100,0.00030
0.667,4.143856,4.785045,3.315315,5.576699,0,0,-9.713138,0.000000,5.180861,1,0,4.775339,4.342489,0.00015
0.668,4.127531,4.785490,3.316072,5.578101,0,0,-9.828009,0.000000,5.181807,1,0,4.765596,4.327802,-0.00015
0.669,4.111194,4.785887,3.316848,5.579588,0,0,-9.937820,0.000000,5.182771,1,0,4.755635,4.313065,-0.00045
0.670,4.094857,4.786284,3.317623,5.581076,0,0,-10.047632,0.000000,5.183711,1,0,4.745674,4.298201,-0.00015
0.671,4.078519,4.786682,3.318398,5.582563,0,0,-10.157444,0.000000,5.184637,1,0,4.735713,4.283253,0.00000
0.672,4.062260,4.786892,3.319037,5.584084,0,0,-10.266954,0.000000,5.185495,1,0,4.725551,4.268217,-0.00015
0.673,4.046080,4.786912,3.319535,5.585639,0,0,-10.376161,0.000000,5.186309,1,0,4.715187,4.253121,0.00015
0.674,4.029899,4.786932,3.320034,5.587193,0,0,-10.485366,0.000000,5.187094,1,0,4.704823,4.237880,0.00000
0.675,4.013719,4.786952,3.320533,5.588748,0,0,-10.594572,0.000000,5.187859,1,0,4.694458,4.222542,0.00000
0.676,3.997584,4.786873,3.320652,5.590400,0,0,-10.704874,0.000000,5.188642,1,0,4.683896,4.207011,0.00015
0.677,3.981495,4.786695,3.320385,5.592153,0,0,-10.816290,0.000000,5.189437,1,0,4.673132,4.191352,0.00015
0.678,3.965405,4.786516,3.320119,5.593905,0,0,-10.927706,0.000000,5.190223,1,0,4.662368,4.175618,0.00015
0.679,3.949316,4.786337,3.319853,5.595657,0,0,-11.039123,0.000000,5.191004,1,0,4.651604,4.159835,0.00015
0.680,3.933177,4.786034,3.319440,5.597405,0,0,-11.137058,0.000000,5.191737,1,0,4.640438,4.144153,0.00030
0.681,3.916986,4.785605,3.318879,5.599148,0,0,-11.221296,0.000000,5.192439,1,0,4.628863,4.128538,0.00000
0.682,3.900796,4.785176,3.318318,5.600891,0,0,-11.305535,0.000000,5.193092,1,0,4.617289,4.113235,-0.00014
0.683,3.884605,4.784747,3.317757,5.602633,0,0,-11.389773,0.000000,5.193712,1,0,4.605714,4.098139,-0.00014
0.684,3.868507,4.784283,3.317037,5.604292,0,0,-11.454338,0.000000,5.194294,1,0,4.594022,4.083541,0.00016
0.685,3.852503,4.783786,3.316156,5.605864,0,0,-11.498910,0.000000,5.194851,1,0,4.582210,4.069272,0.00015
0.686,3.836498,4.783288,3.315274,5.607437,0,0,-11.543482,0.000000,5.195386,1,0,4.570398,4.055516,0.00001
0.687,3.820494,4.782791,3.314393,5.609009,0,0,-11.588054,0.000000,5.195908,1,0,4.558586,4.042099,0.00000
0.688,3.807084,4.782341,3.313437,5.610483,0,0,-11.612018,0.000000,5.196423,1,0,4.546773,4.029195,0.00000
0.689,3.796311,4.781940,3.312405,5.611856,0,0,-11.615043,0.000000,5.196933,1,0,4.534959,4.016630,-0.00015
0.690,3.785539,4.781540,3.311373,5.613230,0,0,-11.618068,0.000000,5.197418,1,0,4.523145,4.004736,-0.00030
0.691,3.774766,4.781139,3.310342,5.614603,0,0,-11.621093,0.000000,5.197886,1,0,4.511332,3.993285,-0.00030
0.692,3.764634,4.780725,3.309308,5.615879,0,0,-11.599441,0.000000,5.198309,1,0,4.499670,3.982656,0.00000
0.693,3.755152,4.780294,3.308272,5.617055,0,0,-11.552713,0.000000,5.198703,1,0,4.488163,3.972570,-0.00014
0.694,3.745671,4.779864,3.307237,5.618232,0,0,-11.505985,0.000000,5.199074,1,0,4.476655,3.963203,0.00000
0.695,3.736190,4.779434,3.306201,5.619409,0,0,-11.459258,0.000000,5.199430,1,0,4.465148,3.954313,0.00015
0.696,3.726774,4.778985,3.305144,5.620618,0,0,-11.388062,0.000000,5.199792,1,0,4.453634,3.946017,-0.00015
0.697,3.717425,4.778515,3.304065,5.621860,0,0,-11.292005,0.000000,5.200159,1,0,4.442113,3.938115,0.00000
0.698,3.708076,4.778046,3.302986,5.623102,0,0,-11.195947,0.000000,5.200547,1,0,4.430592,3.930931,0.00015
0.699,3.698727,4.777576,3.301906,5.624344,0,0,-11.099889,0.000000,5.200949,1,0,4.419071,3.924222,0.00015
0.700,3.689714,4.777151,3.300754,5.625567,0,0,-10.972912,0.000000,5.201374,1,0,4.407675,3.918422,0.00015
0.701,3.681042,4.776772,3.299526,5.626771,0,0,-10.814518,0.000000,5.201813,1,0,4.396408,3.913223,0.00015
0.702,3.672370,4.776392,3.298298,5.627975,0,0,-10.656123,0.000000,3.636189,1,1,4.385140,3.909099,0.00000
0.703,3.663698,4.776013,3.297070,5.629179,0,0,-10.497729,0.000000,1.035195,0,0,4.373873,3.905687,-0.00016
0.704,3.656475,4.775628,3.295907,5.630047,0,0,-10.310964,0.000000,0.000000,0,0,4.363151,3.903447,0.00015
0.705,3.650725,4.775238,3.294808,5.630577,0,0,-10.095368,0.000000,0.000000,0,0,4.352982,3.901984,0.00030
0.706,3.644975,4.774847,3.293710,5.631106,0,0,-9.879774,0.000000,0.000000,0,0,4.342813,3.901500,0.00000
0.707,3.639225,4.774457,3.292611,5.631635,0,0,-9.664179,0.000000,0.000000,0,0,4.332644,3.901664,-0.00015
0.708,3.634313,4.773818,3.291786,5.631750,0,0,-9.433206,0.000000,0.000000,0,0,4.323012,3.902551,0.00000
0.709,3.630252,4.772929,3.291239,5.631444,0,0,-9.186606,0.000000,0.000000,0,0,4.313926,3.903917,0.00015
0.710,3.626191,4.772039,3.290692,5.631138,0,0,-8.940007,0.000000,0.000000,0,0,4.304840,3.905864,0.00014
0.711,3.622130,4.771150,3.290145,5.630832,0,0,-8.693407,0.000000,0.000000,0,0,4.295754,3.908197,0.00015
0.712,3.618482,4.770255,3.289783,5.630267,0,0,-8.442777,0.000000,0.000000,0,0,4.287215,3.910992,-0.00001
0.713,3.615253,4.769354,3.289610,5.629439,0,0,-8.188048,0.000000,0.000000,0,0,4.279230,3.914092,0.00015
0.714,3.612024,4.768454,3.289437,5.628612,0,0,-7.933321,0.000000,0.000000,0,0,4.271246,3.917480,-0.00000
0.715,3.608795,4.767553,3.289264,5.627784,0,0,-7.678593,0.000000,0.000000,0,0,4.263261,3.921057,-0.00015
0.716,3.605849,4.766717,3.289086,5.627096,0,0,-7.432056,0.000000,0.000000,0,0,4.255826,3.924742,0.00016
0.717,3.603191,4.765946,3.288902,5.626549,0,0,-7.193844,0.000000,0.000000,0,0,4.248950,3.928498,0.00000
0.718,3.600532,4.765175,3.288718,5.626002,0,0,-6.955632,0.000000,0.000000,0,0,4.242073,3.932232,0.00000
0.719,3.597874,4.764404,3.288535,5.625455,0,0,-6.717419,0.000000,0.000000,0,0,4.235196,3.935952,0.00015
0.720,3.588557,4.763712,3.288613,5.625500,0,0,-6.487638,0.000000,0.000000,0,0,4.228625,3.939578,-0.00001
0.721,3.572476,4.763100,3.288957,5.626147,0,0,-6.266426,0.000000,0.000000,0,0,4.222366,3.943142,-0.00015
0.722,3.556394,4.762487,3.289301,5.626794,0,0,-6.045213,0.000000,0.000000,0,0,4.216106,3.946740,0.00014
0.723,3.540312,4.761875,3.289646,5.627441,0,0,-5.824000,0.000000,0.000000,0,0,4.209846,3.950360,-0.00030
0.724,3.524227,4.761233,3.290102,5.628614,0,0,-5.610870,0.000000,0.000000,0,0,4.204133,3.954149,0.00015
0.725,3.508141,4.760561,3.290674,5.630322,0,0,-5.405951,0.000000,0.000000,0,0,4.198974,3.958050,0.00000
0.726,3.492054,4.759889,3.291245,5.632030,0,0,-5.201033,0.000000,0.000000,0,0,4.193815,3.962027,-0.00015
0.727,3.475968,4.759216,3.291816,5.633737,0,0,-4.996115,0.000000,0.000000,0,0,4.188656,3.966054,0.00000
0.728,3.459956,4.758584,3.292304,5.635546,0,0,-4.800907,0.000000,0.000000,0,0,4.183880,3.970022,0.00001
0.729,3.444021,4.757993,3.292708,5.637459,0,0,-4.615566,0.000000,0.000000,0,0,4.179494,3.973952,0.00016
0.730,3.428086,4.757401,3.293112,5.639372,0,0,-4.430226,0.000000,0.000000,0,0,4.175107,3.977817,0.00015
0.731,3.412150,4.756809,3.293515,5.641285,0,0,-4.244885,0.000000,0.000000,0,0,4.170721,3.981639,-0.00001
0.732,3.404494,4.756241,3.293954,5.643583,0,1,-4.068040,1.006643,0.000000,0,0,4.166633,3.985420,0.00014
0.733,3.405251,4.755697,3.294429,5.646272,1,0,-3.899829,2.678808,0.000000,0,0,4.162849,3.989175,-0.00000
0.734,3.406007,4.755153,3.294903,5.648961,1,0,-3.731617,3.346246,0.000000,0,0,4.159066,3.992882,0.00015
0.735,3.406764,4.754609,3.295377,5.651649,1,0,-3.563405,3.349430,0.000000,0,0,4.155283,3.996556,-0.00030
0.736,3.407544,4.754138,3.303584,5.654770,1,0,-3.404570,3.355826,0.000000,0,0,4.151831,4.000172,0.00000
0.737,3.408347,4.753739,3.319648,5.658328,1,0,-3.255263,3.364344,0.000000,0,0,4.148716,4.003748,0.00015
0.738,3.409150,4.753341,3.335712,5.661887,1,0,-3.105956,3.372781,0.000000,0,0,4.145602,4.007282,-0.00030
0.739,3.409953,4.752943,3.351776,5.665445,1,0,-2.956649,3.381164,0.000000,0,0,4.142487,4.010787,0.00000
0.740,3.410692,4.752568,3.360825,5.669181,1,0,-2.816424,3.386273,0.000000,0,0,4.139677,4.014255,-0.00015
0.741,3.411365,4.752216,3.362745,5.673097,1,0,-2.685428,3.389218,0.000000,0,0,4.137176,4.017697,-0.00015
0.742,3.412037,4.751863,3.364664,5.677012,1,0,-2.554431,3.390361,0.000000,0,0,4.134675,4.021023,-0.00015
0.743,3.412710,4.751512,3.366584,5.680928,1,0,-2.423435,3.390312,0.000000,0,0,4.132174,4.024271,0.00000
0.744,3.413337,4.751084,3.368633,5.684839,1,0,-2.303426,3.390805,0.000000,0,0,4.129865,4.027317,0.00000
0.745,3.413916,4.750581,3.370813,5.688745,1,0,-2.194580,3.391657,0.000000,0,0,4.127749,4.030230,-0.00015
0.746,3.414496,4.750077,3.372994,5.692651,1,0,-2.085735,3.393086,0.000000,0,0,4.125634,4.032948,-0.00015
0.747,3.415075,4.749573,3.375174,5.696557,1,0,-1.976889,3.394895,0.000000,0,0,4.123518,4.035536,-0.00015
0.748,3.415646,4.748798,3.377788,5.700465,1,0,-1.882056,3.396736,0.000000,0,0,4.121686,4.037944,0.00016
0.749,3.416209,4.747748,3.380844,5.704374,1,0,-1.801461,3.398598,0.000000,0,0,4.120140,4.040233,0.00015
0.750,3.416771,4.746698,3.383899,5.708284,1,0,-1.720865,3.400403,0.000000,0,0,4.118594,4.042256,0.00030
0.751,3.417334,4.745647,3.386954,5.712194,1,0,-1.640270,3.402168,0.000000,0,0,4.117048,4.044104,-0.00015
0.752,3.417889,4.744451,3.389924,5.716098,1,0,-1.574217,3.403913,0.000000,0,0,4.115606,4.045598,0.00015
0.753,3.418436,4.743105,3.392807,5.719995,1,0,-1.522942,3.405644,0.000000,0,0,4.114271,4.046858,-0.00000
0.754,3.418983,4.741759,3.395690,5.723893,1,0,-1.471667,3.407358,0.000000,0,0,4.112935,4.047779,0.00015
0.755,3.419531,4.740414,3.398573,5.727791,1,0,-1.420393,3.409060,0.000000,0,0,4.111599,4.048476,-0.00015
0.756,3.420030,4.739336,3.401582,5.731792,1,0,-1.380561,3.410759,0.000000,0,0,4.110285,4.048878,-0.00015
0.757,3.420480,4.738532,3.404720,5.735898,1,0,-1.352358,3.412456,0.000000,0,0,4.108992,4.049086,0.00000
0.758,3.420930,4.737728,3.407858,5.740003,1,0,-1.324155,3.414258,0.000000,0,0,4.107699,4.049028,0.00000
0.759,3.421380,4.736923,3.410996,5.744109,1,0,-1.295953,3.416130,0.000000,0,0,4.106406,4.048794,0.00030
0.760,3.421975,4.736206,3.414518,5.748171,1,0,-1.276551,3.418206,0.000000,0,0,4.105143,4.048327,0.00000
0.761,3.422717,4.735577,3.418432,5.752189,1,0,-1.266093,3.420418,0.000000,0,0,4.103909,4.047707,0.00000
0.762,3.423459,4.734949,3.422346,5.756207,1,0,-1.255635,3.422757,0.000000,0,0,4.102675,4.046926,0.00030
0.763,3.424201,4.734320,3.426260,5.760224,1,0,-1.245177,3.425179,0.000000,0,0,4.101441,4.046038,-0.00015
0.764,3.424922,4.733904,3.430330,5.764248,1,0,-1.237914,3.427622,0.000000,0,0,4.100237,4.045076,0.00015
0.765,3.425619,4.733703,3.434558,5.768280,1,0,-1.233898,3.430077,0.000000,0,0,4.099062,4.044064,0.00000
0.766,3.426317,4.733502,3.438785,5.772311,1,0,-1.229882,3.432540,0.000000,0,0,4.097888,4.043070,-0.00000
0.767,3.427014,4.733301,3.443013,5.776343,1,0,-1.225866,3.435009,0.000000,0,0,4.096714,4.042088,0.00000
0.768,3.427644,4.733098,3.447361,5.780399,1,0,-1.216599,3.437499,0.000000,0,0,4.095510,4.041220,0.00030
0.769,3.428204,4.732893,3.451832,5.784482,1,0,-1.201996,3.440004,0.000000,0,0,4.094275,4.040429,-0.00015
0.770,3.428765,4.732687,3.456302,5.788564,1,0,-1.187393,3.442520,0.000000,0,0,4.093040,4.039862,0.00016
0.771,3.429325,4.732481,3.460773,5.792645,1,0,-1.172790,3.445045,0.000000,0,0,4.091805,4.039444,0.00001
0.772,3.429860,4.732277,3.465307,5.796803,1,0,-1.145024,3.447572,0.000000,0,0,4.090556,4.039367,-0.00015
0.773,3.430369,4.732073,3.469904,5.801038,1,0,-1.103885,3.450101,0.000000,0,0,4.089293,4.039514,-0.00030
0.774,3.430877,4.731869,3.474501,5.805272,1,0,-1.062745,3.452656,0.000000,0,0,4.088029,4.040121,0.00000
0.775,3.431386,4.731665,3.479098,5.809506,1,0,-1.021606,3.455228,0.000000,0,0,4.086766,4.041031,0.00000
0.776,3.431963,4.731460,3.483663,5.813805,1,0,-0.960508,3.457838,0.000000,0,0,4.085548,4.042514,-0.00001
0.777,3.432610,4.731255,3.488194,5.818167,1,0,-0.879130,3.460471,0.000000,0,0,4.084377,4.044376,0.00014
0.778,3.433257,4.731050,3.492725,5.822529,1,0,-0.797752,3.463057,0.000000,0,0,4.083206,4.046882,-0.00000
0.779,3.433903,4.730845,3.497257,5.826891,1,0,-0.716375,3.465610,0.000000,0,0,4.082034,4.049815,0.00030
0.780,3.434547,4.730613,3.501424,5.831200,1,0,-0.618459,3.468024,0.000000,0,0,4.081163,4.053420,0.00015
0.781,3.435188,4.730353,3.505221,5.835452,1,0,-0.503737,3.470348,0.000000,0,0,4.080598,4.057468,0.00000
0.782,3.435828,4.730093,3.509018,5.839705,1,0,-0.389015,3.472557,0.000000,0,0,4.080032,4.062058,-0.00015
0.783,3.436469,4.729834,3.512815,5.843958,1,0,-0.274294,3.474692,0.000000,0,0,4.079467,4.067006,0.00000
0.784,3.437117,4.729659,3.516290,5.848208,1,0,-0.153299,3.476752,0.000000,0,0,4.079216,4.072320,-0.00015
0.785,3.437773,4.729572,3.519437,5.852456,1,0,-0.025928,3.478764,0.000000,0,0,4.079285,4.077876,-0.00030
0.786,3.438429,4.729485,3.522583,5.856703,1,0,0.101442,3.480655,0.000000,0,0,4.079353,4.083636,0.00000
0.787,3.439084,4.729397,3.525730,5.860950,1,0,0.228812,3.482467,0.000000,0,0,4.079422,4.089530,0.00030
0.788,3.439596,4.729625,3.528509,5.865513,1,0,0.350328,3.484105,0.000000,0,0,4.079818,4.095470,-0.00000
0.789,3.439962,4.730174,3.530916,5.870397,1,0,0.465897,3.485627,0.000000,0,0,4.080549,4.101441,0.00045
0.790,3.440328,4.730722,3.533323,5.875280,1,0,0.581465,3.487001,0.000000,0,0,4.081280,4.107313,-0.00015
0.791,3.440694,4.731270,3.535730,5.880164,1,0,0.697034,3.488278,0.000000,0,0,4.082011,4.113119,0.00000
0.792,3.441044,4.732163,3.537765,5.885428,1,0,0.802991,3.489447,0.000000,0,0,4.082894,4.118718,0.00000
0.793,3.441378,4.733406,3.539422,5.891079,1,0,0.899183,3.490546,0.000000,0,0,4.083931,4.124181,0.00001
0.794,3.441712,4.734648,3.541079,5.896730,1,0,0.995375,3.491533,0.000000,0,0,4.084970,4.129491,-0.00015
0.795,3.442046,4.735891,3.542736,5.902381,1,0,1.091567,3.492445,0.000000,0,0,4.086007,4.134701,0.00031
0.796,3.442373,4.737545,3.543983,5.908262,1,0,1.180501,3.493227,0.000000,0,0,4.087197,4.139836,0.00015
0.797,3.442693,4.739619,3.544812,5.914375,1,0,1.262060,3.493924,0.000000,0,0,4.088542,4.144921,0.00000
0.798,3.443012,4.741692,3.545642,5.920488,1,0,1.343619,3.494488,0.000000,0,0,4.089888,4.149890,-0.00015
0.799,3.443331,4.743765,3.546472,5.926601,1,0,1.425178,3.494964,0.000000,0,0,4.091233,4.154783,0.00000
0.800,3.443622,4.746457,3.546851,5.932545,1,0,1.500400,3.495301,0.000000,0,0,4.092653,4.159515,0.00000
0.801,3.443885,4.749775,3.546772,5.938318,1,0,1.569181,3.495547,0.000000,0,0,4.094149,4.164141,-0.00015
0.802,3.444148,4.753094,3.546694,5.944091,1,0,1.637962,3.495625,0.000000,0,0,4.095644,4.168695,0.00030
0.803,3.444410,4.756413,3.546615,5.949864,1,0,1.706743,3.495593,0.000000,0,0,4.097140,4.173202,0.00015
0.804,3.444662,4.760158,3.546067,5.955088,1,0,1.767647,3.495383,0.000000,0,0,4.098891,4.177713,0.00000
0.805,3.444904,4.764334,3.545041,5.959754,1,0,1.820546,3.495055,0.000000,0,0,4.100901,4.182229,-0.00015
0.806,3.445145,4.768511,3.544015,5.964421,1,0,1.873446,3.494657,0.000000,0,0,4.102911,4.186583,0.00015
0.807,3.445386,4.772688,3.542989,5.969087,1,0,1.926345,3.494211,0.000000,0,0,4.104921,4.190830,0.00000
0.808,3.445629,4.777082,3.541686,5.973250,1,0,1.964374,3.493769,0.000000,0,0,4.107048,4.194712,0.00015
0.809,3.445874,4.781698,3.540101,5.976902,1,0,1.987295,3.493328,0.000000,0,0,4.109294,4.198351,-0.00000
0.810,3.446119,4.786314,3.538517,5.980553,1,0,2.010215,3.492638,0.000000,0,0,4.111540,4.201585,0.00015
0.811,3.446364,4.790929,3.536932,5.984204,1,0,2.033136,3.491785,0.000000,0,0,4.113786,4.204551,-0.00015
0.812,3.446568,4.795553,3.534865,5.987713,1,0,2.042742,3.490531,0.000000,0,0,4.115989,4.207125,0.00000
0.813,3.446731,4.800187,3.532308,5.991076,1,0,2.038817,3.489011,0.000000,0,0,4.118148,4.209439,0.00000
0.814,3.446893,4.804820,3.529752,5.994440,1,0,2.034894,3.487840,0.000000,0,0,4.120308,4.211394,-0.00014
0.815,3.447056,4.809453,3.527195,5.997804,1,0,2.030969,3.486900,0.000000,0,0,4.122467,4.213112,-0.00030
0.816,3.447164,4.814011,3.524510,6.000729,1,0,2.016878,3.486697,0.000000,0,0,4.124554,4.214509,0.00000
0.817,3.447216,4.818493,3.521693,6.003208,1,0,1.992455,3.486981,0.000000,0,0,4.126566,4.215694,0.00015
0.818,3.447268,4.822976,3.518877,6.005688,1,0,1.968032,3.485460,0.000000,0,0,4.128579,4.216596,0.00015
0.819,3.447320,4.827458,3.516061,6.008167,1,0,1.943609,3.482745,0.000000,0,0,4.130592,4.217310,0.00014
0.820,3.447371,4.831806,3.505110,6.010114,1,0,1.913866,3.476063,0.000000,0,0,4.132489,4.217790,0.00000
0.821,3.447420,4.836017,3.485891,6.011520,1,0,1.878716,3.466758,0.000000,0,0,4.134268,4.218114,0.00030
