"Time","v1 xCoM","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.399,5.587701,0.000000,0,0,2.445689,5.481336,16.229956,4.576792,12.951855,0.000000,0,0,17.164921,3.665097,6.953821,11.436864,-1.49030
0.400,5.596038,0.000000,0,0,2.579519,5.483971,16.220301,4.576198,12.990817,0.000000,0,0,17.181696,3.684988,6.948117,11.424502,-1.49026
0.401,5.604241,0.000000,0,0,2.713349,5.486605,16.210644,4.575603,13.029778,0.000000,0,0,17.198473,3.704880,6.942413,11.412142,-1.49167
0.402,5.611972,0.000000,0,0,2.823713,5.489511,16.201086,4.575360,13.066927,0.000000,0,0,17.213316,3.721776,6.940651,11.400022,-1.49167
0.403,5.619536,0.000000,0,0,2.919937,5.492579,16.191586,4.575328,13.102983,0.000000,0,0,17.226995,3.736867,6.941263,11.388046,-1.49136
0.404,5.626664,0.000000,0,0,3.016161,5.495646,16.182087,4.575296,13.139038,0.000000,0,0,17.240673,3.751958,6.941875,11.376072,-1.49142
0.405,5.633638,0.000000,0,0,3.112386,5.498715,16.172586,4.575264,13.175094,0.000000,0,0,17.254353,3.767048,6.942487,11.364097,-1.49039
0.406,5.640213,0.000000,0,0,3.184828,5.502063,16.163208,4.574472,13.209681,0.000000,0,0,17.265741,3.785892,6.943317,11.353605,-1.49069
0.407,5.646647,0.000000,0,0,3.242940,5.505581,16.153904,4.573221,13.243384,0.000000,0,0,17.275751,3.806998,6.944278,11.344007,-1.49124
0.408,5.652551,0.000000,0,0,3.301052,5.509099,16.144600,4.571971,13.277087,0.000000,0,0,17.285761,3.828104,6.945239,11.334409,-1.48987
0.409,5.658270,0.000000,0,0,3.359164,5.512616,16.135296,4.570721,13.310791,0.000000,0,0,17.295773,3.849211,6.946199,11.324810,-1.49121
0.410,5.663315,0.000000,0,0,3.391423,5.516185,16.126234,4.568308,13.343451,2.080861,0,1,17.303974,3.863929,6.941730,11.315516,-1.49069
0.411,5.668123,0.000000,0,0,3.408105,5.519785,16.117319,4.565196,13.375480,4.892835,1,0,17.311087,3.874798,6.933990,11.306403,-1.49091
0.412,5.672287,0.000000,0,0,3.424787,5.523385,16.108404,4.562083,13.407510,5.657521,1,0,17.318201,3.885668,6.926250,11.297291,-1.49106
0.413,5.676223,0.000000,0,0,3.441469,5.526984,16.099489,4.558970,13.439540,5.702890,1,0,17.325314,3.896537,6.918509,11.288179,-1.49066
0.414,5.679602,0.000000,0,0,3.438499,5.530517,16.090551,4.958612,13.470580,5.943147,1,0,17.315876,3.913821,6.915128,11.278947,-1.49182
0.415,5.682783,0.000000,0,0,3.423687,5.534009,16.081602,5.600940,13.501023,6.251877,1,0,17.296465,3.934969,6.914373,11.269642,-1.48959
0.416,5.685525,0.000000,0,0,3.408875,5.537500,16.072653,6.243268,13.531467,6.577401,1,0,17.277054,3.956117,6.913619,11.260338,-1.49097
0.417,5.688113,0.000000,0,0,3.394063,5.540992,16.063702,6.885596,13.561911,6.908826,1,0,17.257643,3.977266,6.912864,11.251033,-1.49026
0.418,5.690368,0.000000,0,0,3.365827,5.544468,16.054699,7.128331,13.589890,7.053521,1,0,17.237864,3.998144,6.912092,11.242479,-1.49033
0.419,5.692505,0.000000,0,0,3.329500,5.547933,16.045666,7.130285,13.616385,7.132607,1,0,17.217863,4.018861,6.911310,11.234379,-1.49115
0.420,5.694317,0.000000,0,0,3.293174,5.551399,16.036631,7.132239,13.642880,7.107075,1,0,17.197861,4.039577,6.910528,11.226277,-1.49197
0.421,5.696015,0.000000,0,0,3.256847,5.554864,16.027597,7.134194,13.669375,7.044785,1,0,17.177858,4.060293,6.909746,11.218177,-1.49121
0.422,5.697413,0.000000,0,0,3.217289,5.558079,16.018669,7.136295,13.695086,7.015054,1,0,17.157663,4.079231,6.911026,11.212389,-1.49011
0.423,5.698707,0.000000,0,0,3.175784,5.561143,16.009804,7.138484,13.720325,6.996764,1,0,17.137354,4.097099,6.913550,11.207995,-1.48779
0.424,5.699963,0.000000,0,0,3.134280,5.564207,16.000940,7.140673,13.745564,7.006003,1,0,17.117043,4.114966,6.916073,11.203602,-1.48975
0.425,5.701207,0.000000,0,0,3.092775,5.567270,15.992075,7.142862,13.770802,7.024914,1,0,17.096733,4.132833,6.918597,11.199207,-1.49069
0.426,5.702694,0.000000,0,0,3.060423,5.570260,15.983335,7.140769,13.795102,7.032652,1,0,17.076075,4.148928,6.918938,11.197082,-1.49030
0.427,5.704268,0.000000,0,0,3.033586,5.573205,15.974668,7.136095,13.818837,7.036464,1,0,17.055208,4.163955,6.917965,11.196321,-1.49030
0.428,5.706120,0.000000,0,0,3.006749,5.576150,15.966002,7.131420,13.842571,4.433597,1,1,17.034342,4.178981,6.916992,11.195561,-1.48785
0.429,5.708068,0.000000,0,0,2.979912,5.579096,15.957335,7.126746,13.866306,0.914869,0,0,17.013475,4.194008,6.916018,11.194801,-1.48987
0.430,5.710287,0.000000,0,0,2.966499,5.581985,15.948894,7.125130,13.889391,0.000000,0,0,16.992937,4.218277,6.912331,11.196213,-1.48965
0.431,5.712600,0.000000,0,0,2.961174,5.584842,15.940587,7.125356,13.912084,0.000000,0,0,16.972597,4.248116,6.907009,11.198933,-1.48917
0.432,5.715327,0.000000,0,0,2.955849,5.587699,15.932280,7.125582,13.934775,0.000000,0,0,16.952257,4.277956,6.901687,11.201653,-1.49030
0.433,5.718200,0.000000,0,0,2.950525,5.590555,15.923973,7.125808,13.957468,0.000000,0,0,16.931919,4.307795,6.896364,11.204373,-1.49017
0.434,5.721655,0.000000,0,0,2.968313,5.593354,15.915835,7.124276,13.978657,0.000000,0,0,16.911554,4.331796,6.890093,11.209303,-1.49081
0.435,5.725313,0.000000,0,0,3.000027,5.596117,15.907800,7.121686,13.998940,0.000000,0,0,16.891174,4.352280,6.883250,11.215566,-1.48981
0.436,5.729606,0.000000,0,0,3.031742,5.598880,15.899764,7.119094,14.019222,0.000000,0,0,16.870794,4.372763,6.876406,11.221828,-1.49042
0.437,5.734120,0.000000,0,0,3.063456,5.601643,15.891728,7.116503,14.039505,0.000000,0,0,16.850414,4.393247,6.869563,11.228090,-1.48700
0.438,5.739263,0.000000,0,0,3.113174,5.604624,15.883817,7.116974,14.058216,0.000000,0,0,16.829840,4.407831,6.857551,11.236420,-1.48947
0.439,5.744625,0.000000,0,0,3.173740,5.607738,15.875978,7.119291,14.075980,0.000000,0,0,16.809145,4.418860,6.842425,11.245995,-1.49017
0.440,5.750484,0.000000,0,0,3.234306,5.610851,15.868141,7.121607,14.093744,0.000000,0,0,16.788450,4.429889,6.827299,11.255569,-1.49121
0.441,5.756517,0.000000,0,0,3.294871,5.613965,15.860303,7.123924,14.111507,0.000000,0,0,16.767756,4.440918,6.812172,11.265143,-1.49161
0.442,5.762906,0.000000,0,0,3.366975,5.617221,15.852546,7.122465,14.127457,0.000000,0,0,16.747133,4.449743,6.799533,11.276078,-1.49118
0.443,5.769420,0.000000,0,0,3.446031,5.620563,15.844837,7.118731,14.142312,0.000000,0,0,16.726553,4.457241,6.788392,11.287832,-1.49002
0.444,5.776268,0.000000,0,0,3.525086,5.623906,15.837129,7.114996,14.157166,0.000000,0,0,16.705975,4.464738,6.777251,11.299586,-1.49231
0.445,5.783235,0.000000,0,0,3.604142,5.627248,15.829420,7.111262,14.172022,0.000000,0,0,16.685396,4.472236,6.766110,11.311340,-1.49109
0.446,5.790508,0.000000,0,0,3.684296,5.630959,15.821714,7.110543,14.185102,0.000000,0,0,16.664869,4.476046,6.762325,11.325201,-1.48804
0.447,5.797890,0.000000,0,0,3.765113,5.634891,15.814009,7.111641,14.197111,0.000000,0,0,16.644377,4.477634,6.762972,11.340332,-1.49176
0.448,5.805339,0.000000,0,0,3.845929,5.638823,15.806304,7.112739,14.209120,0.000000,0,0,16.623882,4.479222,6.763618,11.355463,-1.49127
0.449,5.812813,0.000000,0,0,3.926746,5.642755,15.798599,7.113836,14.221129,0.000000,0,0,16.603388,4.480810,6.764265,11.370593,-1.49023
0.450,5.820105,0.000000,0,0,3.998867,5.646852,15.791107,7.116845,14.231236,0.000000,0,0,16.590937,4.472398,6.748101,11.386935,-1.49432
0.451,5.827334,0.000000,0,0,4.065748,5.651050,15.783743,7.121005,14.240195,0.000000,0,0,16.583332,4.457961,6.721808,11.404006,-1.49384
0.452,5.834384,0.000000,0,0,4.132629,5.655247,15.776380,7.125164,14.249155,0.000000,0,0,16.575726,4.443523,6.695515,11.421077,-1.49539
0.453,5.841371,0.000000,0,0,4.199511,5.659445,15.769015,7.129323,14.258115,0.000000,0,0,16.568121,4.429086,6.669222,11.438148,-1.48785
0.454,5.848241,0.000000,0,0,4.258408,5.663767,15.762000,7.133191,14.265017,0.000000,0,0,16.560343,4.417677,6.649777,11.456006,-1.49103
0.455,5.855071,0.000000,0,0,4.312494,5.668166,15.755195,7.136883,14.270677,0.000000,0,0,16.552462,4.408094,6.634460,11.474339,-1.49097
0.456,5.861782,0.000000,0,0,4.366580,5.672564,15.748388,7.140574,14.276338,0.000000,0,0,16.544580,4.398511,6.619143,11.492673,-1.49106
0.457,5.868453,0.000000,0,0,4.420666,5.676962,15.741583,7.144266,14.281998,0.000000,0,0,16.536699,4.388927,6.603825,11.511006,-1.49039
0.458,5.875010,0.000000,0,0,4.470248,5.681425,15.735245,7.146412,14.286180,0.000000,0,0,16.528141,4.381221,6.587472,11.529554,-1.49118
0.459,5.881529,0.000000,0,0,4.517114,5.685927,15.729188,7.147628,14.289470,0.000000,0,0,16.519175,4.374645,6.570495,11.548232,-1.48898
0.460,5.888065,0.000000,0,0,4.563981,5.690430,15.723132,7.148844,14.292760,0.000000,0,0,16.510210,4.368070,6.553518,11.566909,-1.49191
0.461,5.894607,0.000000,0,0,4.610847,5.694932,15.717075,7.150060,14.296050,0.000000,0,0,16.501244,4.361494,6.536542,11.585587,-1.49094
0.462,5.901298,0.000000,0,0,4.659154,5.699556,15.712099,7.149393,14.297762,0.000000,0,0,16.491899,4.355352,6.479896,11.604298,-1.49048
0.463,5.908041,0.000000,0,0,4.708328,5.704254,15.707774,7.147590,14.298524,0.000000,0,0,16.482325,4.349471,6.399346,11.623030,-1.49234
0.464,5.914896,0.000000,0,0,4.757502,5.708952,15.703449,7.145788,14.299286,0.000000,0,0,16.472752,4.343590,6.318797,11.641761,-1.49036
0.465,5.921791,0.000000,0,0,4.806675,5.713650,15.699123,7.143986,14.300048,0.000000,0,0,16.463177,4.337709,6.238248,11.660493,-1.49020
0.466,5.928725,0.000000,0,0,4.855429,5.718453,15.705887,7.144055,14.299279,0.000000,0,0,16.453108,4.333716,6.198147,11.679462,-1.49167
0.467,5.935673,0.000000,0,0,4.903930,5.723321,15.719331,7.145253,14.297588,0.000000,0,0,16.442739,4.330860,6.182418,11.698575,-1.49216
0.468,5.942648,0.000000,0,0,4.952431,5.728189,15.732776,7.146451,14.295897,0.000000,0,0,16.432369,4.328004,6.166690,11.717689,-1.48999
0.469,5.949633,0.000000,0,0,5.000932,5.733057,15.746220,7.147648,14.294207,0.000000,0,0,16.422001,4.325148,6.150961,11.736801,-1.49011
0.470,5.956622,0.000000,0,0,5.043124,5.738140,15.754631,7.146745,14.291288,0.000000,0,0,16.411371,4.323603,6.143534,11.756893,-1.49329
0.471,5.963614,0.000000,0,0,5.081514,5.743352,15.760008,7.144577,14.287630,0.000000,0,0,16.400583,4.322847,6.141109,11.777575,-1.49118
0.472,5.970450,0.000000,0,0,5.119905,5.748563,15.765386,7.142408,14.283973,0.000000,0,0,16.389795,4.322092,6.138683,11.798255,-1.49048
0.473,5.977232,0.000000,0,0,5.158295,5.753775,15.770763,7.140239,14.280314,0.000000,0,0,16.379007,4.321337,6.136258,11.818936,-1.49258
0.474,5.983678,0.000000,0,0,5.181749,5.759091,15.779914,7.138263,14.275523,0.000000,0,0,16.368511,4.319470,6.121179,11.840210,-1.48999
0.475,5.990005,0.000000,0,0,5.196203,5.764470,15.791337,7.136402,14.270050,0.000000,0,0,16.358191,4.316934,6.098477,11.861841,-1.49036
0.476,5.995905,0.000000,0,0,5.210657,5.769848,15.802761,7.134541,14.264576,0.000000,0,0,16.347870,4.314398,6.075775,11.883471,-1.49017
0.477,6.001655,0.000000,0,0,5.225111,5.775227,15.814185,7.132680,14.259102,0.000000,0,0,16.337549,4.311862,6.053072,11.905103,-1.49164
0.478,6.006921,0.000000,0,0,5.221768,5.780579,15.828513,7.131953,14.252852,0.000000,0,0,16.327141,4.312021,6.049750,11.927277,-1.49219
0.479,6.012019,0.000000,0,0,5.207702,5.785915,15.844591,7.131909,14.246135,0.000000,0,0,16.316677,4.313804,6.058105,11.949778,-1.48938
0.480,6.016624,0.000000,0,0,5.193635,5.791251,15.860668,7.131865,14.239417,0.000000,0,0,16.306213,4.315587,6.066461,11.972279,-1.48865
0.481,6.021058,0.000000,0,0,5.179568,5.796587,15.876746,7.131820,14.232699,0.000000,0,0,16.295752,4.317369,6.074816,11.994781,-1.48868
0.482,6.025018,0.000000,0,0,5.149851,5.801836,15.895103,7.132520,14.225522,0.000000,0,0,16.285770,4.319953,6.066799,12.017713,-1.49130
0.483,6.028813,0.000000,0,0,5.110703,5.807032,15.914835,7.133668,14.218067,0.000000,0,0,16.276081,4.323020,6.048917,12.040906,-1.48944
0.484,6.032218,0.000000,0,0,5.071555,5.812228,15.934566,7.134816,14.210613,0.000000,0,0,16.266392,4.326086,6.031035,12.064098,-1.48972
0.485,6.035485,0.000000,0,0,5.032407,5.817424,15.954298,7.135964,14.203158,0.000000,0,0,16.256702,4.329152,6.013154,12.087292,-1.49118
0.486,6.038456,0.000000,0,0,4.985213,5.822460,15.977036,7.134655,14.196392,0.000000,0,0,16.247244,4.331198,6.007782,12.110649,-1.49088
0.487,6.041323,0.000000,0,0,4.933171,5.827399,16.001585,7.131865,14.190040,0.000000,0,0,16.237926,4.332629,6.009950,12.134106,-1.48993
0.488,6.043948,0.000000,0,0,4.881129,5.832338,16.026134,7.129074,14.183688,0.000000,0,0,16.228607,4.334061,6.012116,12.157562,-1.48892
0.489,6.046489,0.000000,0,0,4.829087,5.837276,16.050684,7.126284,14.177336,0.000000,0,0,16.219288,4.335492,6.014284,12.181019,-1.48987
0.490,6.048834,0.000000,0,0,4.773680,5.842034,16.077835,7.124324,14.170837,0.000000,0,0,16.210196,4.337649,6.015337,12.203485,-1.49130
0.491,6.051109,0.000000,0,0,4.716246,5.846682,16.106554,7.122865,14.164249,0.000000,0,0,16.201241,4.340244,6.015718,12.225356,-1.49063
0.492,6.053232,0.000000,0,0,4.658812,5.851330,16.135271,7.121406,14.157662,0.000000,0,0,16.192286,4.342839,6.016099,12.247227,-1.49371
0.493,6.055302,0.000000,0,0,4.601377,5.855978,16.163990,7.119947,14.151074,0.000000,0,0,16.183331,4.345434,6.016480,12.269097,-1.49234
0.494,6.057252,0.000000,0,0,4.541563,5.860509,16.194920,7.118282,14.143799,0.000000,0,0,16.174660,4.345201,6.013733,12.290439,-1.49054
0.495,6.059161,0.000000,0,0,4.480314,5.864969,16.227182,7.116494,14.136107,0.000000,0,0,16.166157,4.343265,6.009099,12.311461,-1.49146
0.496,6.060936,0.000000,0,0,4.419065,5.869429,16.259445,7.114706,14.128416,0.000000,0,0,16.157656,4.341329,6.004466,12.332484,-1.49124
0.497,6.062664,0.000000,0,0,4.357817,5.873889,16.291708,7.112917,14.120725,0.000000,0,0,16.149155,4.339393,5.999833,12.353507,-1.49112
0.498,6.064216,0.000000,0,0,4.291310,5.878253,16.325573,7.112113,14.112281,0.000000,0,0,16.140656,4.341094,5.997169,12.373280,-1.49188
0.499,6.065707,0.000000,0,0,4.221635,5.882557,16.360405,7.111901,14.103383,0.000000,0,0,16.132156,4.344986,5.995693,12.392297,-1.49011
0.500,6.066928,0.000000,0,0,4.151959,5.886862,16.395237,7.111689,14.094485,0.000000,0,0,16.123657,4.348879,5.994217,12.411315,-1.49014
0.501,6.068054,0.000000,0,0,4.082284,5.891167,16.430069,7.111477,14.085588,0.000000,0,0,16.115158,4.352772,5.992741,12.430333,-1.49042
0.502,6.068821,0.000000,0,0,4.004645,5.895249,16.466494,7.111292,14.076287,0.000000,0,0,16.106777,4.355750,5.995474,12.449010,-1.49207
0.503,6.069462,0.000000,0,0,3.922206,5.899199,16.503874,7.111125,14.066744,0.000000,0,0,16.098465,4.358176,6.000745,12.467481,-1.49069
0.504,6.069756,0.000000,0,0,3.839768,5.903148,16.541256,7.110956,14.057201,0.000000,0,0,16.090155,4.360603,6.006015,12.485951,-1.48990
0.505,6.069927,0.000000,0,0,3.757330,5.907098,16.578638,7.110788,14.047658,0.000000,0,0,16.081842,4.363029,6.011286,12.504422,-1.49167
0.506,6.069784,0.000000,0,0,3.667472,5.910822,16.617596,7.112721,14.037776,0.000000,0,0,16.073790,4.364076,6.021703,12.523657,-1.49072
0.507,6.069531,0.000000,0,0,3.573143,5.914412,16.657503,7.115920,14.027689,0.000000,0,0,16.065889,4.364292,6.035221,12.543353,-1.49042
0.508,6.068955,0.000000,0,0,3.478813,5.918001,16.697409,7.119119,14.017603,0.000000,0,0,16.057989,4.364507,6.048739,12.563049,-1.48862
0.509,6.068267,0.000000,0,0,3.384484,5.921590,16.737316,7.122318,14.007516,0.000000,0,0,16.050089,4.364723,6.062258,12.582746,-1.49152
0.510,6.067250,0.000000,0,0,3.284213,5.924914,16.777884,7.124813,13.997318,0.000000,0,0,16.042116,4.364491,6.075179,12.602637,-1.49075
0.511,6.066118,0.000000,0,0,3.180362,5.928078,16.818850,7.126884,13.987055,0.000000,0,0,16.034101,4.363989,6.087739,12.622647,-1.49121
0.512,6.064719,0.000000,0,0,3.076511,5.931242,16.859816,7.128956,13.976791,0.000000,0,0,16.026085,4.363488,6.100299,12.642656,-1.48837
0.513,6.063226,0.000000,0,0,2.972659,5.934406,16.900780,7.131027,13.966528,0.000000,0,0,16.018068,4.362987,6.112860,12.662665,-1.48965
0.514,6.061529,0.000000,0,0,2.866820,5.937283,16.942106,7.134986,13.956064,0.000000,0,0,16.010000,4.362544,6.122765,12.682157,-1.49170
0.515,6.059761,0.000000,0,0,2.759783,5.939985,16.983648,7.140081,13.945480,0.000000,0,0,16.001902,4.362136,6.131069,12.701336,-1.48840
0.516,6.057774,0.000000,0,0,2.652745,5.942688,17.025190,7.145177,13.934897,0.000000,0,0,15.993803,4.361728,6.139372,12.720515,-1.49091
0.517,6.055710,0.000000,0,0,2.545707,5.945390,17.066732,7.150273,13.924314,0.000000,0,0,15.985704,4.361320,6.147676,12.739695,-1.49054
0.518,6.053394,0.000000,0,0,2.434501,5.947854,17.108442,7.150579,13.913600,0.000000,0,0,15.977805,4.361113,6.154685,12.759376,-1.50000
0.519,6.050989,0.000000,0,0,2.320783,5.950173,17.150255,7.148000,13.902809,0.000000,0,0,15.970025,4.361028,6.160913,12.779360,-1.49078
0.520,6.048319,0.000000,0,0,2.207065,5.952493,17.192068,7.145421,13.892017,0.000000,0,0,15.962245,4.360942,6.167140,12.799343,-1.48996
0.521,6.045555,0.000000,0,0,2.093347,5.954813,17.233881,7.142841,13.881227,0.000000,0,0,15.954465,4.360857,6.173368,12.819326,-1.49078
0.522,6.042522,0.000000,0,0,1.976256,5.956831,17.275713,7.143301,13.870269,0.000000,0,0,15.946579,4.359137,6.182318,12.839744,-1.49030
0.523,6.039394,0.000000,0,0,1.857134,5.958667,17.317556,7.145592,13.859211,0.000000,0,0,15.938629,4.356431,6.192907,12.860421,-1.48877
0.524,6.036007,0.000000,0,0,1.738011,5.960503,17.359400,7.147882,13.848153,0.000000,0,0,15.930678,4.353725,6.203496,12.881100,-1.48633
0.525,6.032529,0.000000,0,0,1.618889,5.962339,17.401241,7.150174,13.837096,0.000000,0,0,15.922729,4.351020,6.214085,12.901777,-1.49039
0.526,6.028791,0.000000,0,0,1.494853,5.963909,17.442829,7.151611,13.825958,0.000000,0,0,15.914847,4.351320,6.231931,12.921928,-1.49136
0.527,6.024961,0.000000,0,0,1.367855,5.965318,17.484261,7.152534,13.814774,0.000000,0,0,15.907008,4.353432,6.254151,12.941762,-1.49054
0.528,6.020785,0.000000,0,0,1.240857,5.966727,17.525694,7.153456,13.803588,0.000000,0,0,15.899169,4.355544,6.276371,12.961595,-1.49057
0.529,6.016488,0.000000,0,0,1.113860,5.968136,17.567125,7.154379,13.792403,0.000000,0,0,15.891330,4.357656,6.298591,12.981428,-1.49100
0.530,6.011778,0.000000,0,0,0.982306,5.969135,17.607779,7.155527,13.780866,0.000000,0,0,15.883318,4.360176,6.310380,13.000802,-1.49167
0.531,6.006922,0.000000,0,0,0.848007,5.969887,17.647961,7.156811,13.769116,0.000000,0,0,15.875202,4.362942,6.315886,13.019900,-1.49136
0.532,6.001790,0.000000,0,0,0.713707,5.970639,17.688143,7.158095,13.757366,0.000000,0,0,15.867086,4.365709,6.321391,13.038999,-1.49118
0.533,5.996560,0.000000,0,0,0.579408,5.971392,17.728325,7.159379,13.745617,0.000000,0,0,15.858971,4.368475,6.326896,13.058096,-1.49219
0.534,5.991210,0.000000,0,0,0.445286,5.971866,17.757412,7.161451,13.733766,0.000000,0,0,15.851132,4.368827,6.334662,13.076970,-1.49249
0.535,5.985819,0.000000,0,0,0.311270,5.972174,17.779812,7.163999,13.721853,0.000000,0,0,15.843463,4.367723,6.343791,13.095709,-1.49030
0.536,5.980288,0.000000,0,0,0.177254,5.972481,17.802214,7.166546,13.709942,0.000000,0,0,15.835793,4.366619,6.352920,13.114447,-1.49042
0.537,5.974708,0.000000,0,0,0.043237,5.972788,17.824614,7.169093,13.698030,0.000000,0,0,15.828122,4.365515,6.362049,13.133185,-1.49152
0.538,5.968937,0.000000,0,0,-0.088355,5.972718,17.852085,7.170198,13.686229,0.000000,0,0,15.820383,4.364635,6.367377,13.151059,-1.49283
0.539,5.963100,0.000000,0,0,-0.218487,5.972421,17.882610,7.170434,13.674496,0.000000,0,0,15.812602,4.363891,6.370415,13.168412,-1.49109
0.540,5.957136,0.000000,0,0,-0.348619,5.972124,17.913137,7.170671,13.662762,0.000000,0,0,15.804821,4.363147,6.373453,13.185765,-1.49088
0.541,5.951127,0.000000,0,0,-0.478750,5.971827,17.943663,7.170907,13.651028,0.000000,0,0,15.797041,4.362403,6.376491,13.203118,-1.49094
0.542,5.945073,0.000000,0,0,-0.602648,5.971159,17.970387,7.172943,13.639184,0.000000,0,0,15.789415,4.361088,6.376121,13.219815,-1.49078
0.543,5.939003,0.000000,0,0,-0.722788,5.970267,17.994816,7.176064,13.627275,0.000000,0,0,15.781885,4.359428,6.373698,13.236115,-1.48999
0.544,5.932900,0.000000,0,0,-0.842929,5.969376,18.019247,7.179184,13.615364,0.000000,0,0,15.774354,4.357769,6.371275,13.252417,-1.49203
0.545,5.926785,0.000000,0,0,-0.963069,5.968484,18.043676,7.182305,13.603455,0.000000,0,0,15.766823,4.356109,6.368853,13.268717,-1.49094
0.546,5.920625,0.000000,0,0,-1.080154,5.967371,18.065029,7.183748,13.591517,0.000000,0,0,15.759134,4.355842,6.372843,13.284033,-1.49094
0.547,5.914448,0.000000,0,0,-1.195397,5.966124,18.084526,7.184180,13.579564,0.000000,0,0,15.751351,4.356415,6.380697,13.298755,-1.49207
0.548,5.908190,0.000000,0,0,-1.310640,5.964878,18.104023,7.184612,13.567611,0.000000,0,0,15.743567,4.356987,6.388552,13.313477,-1.49136
0.549,5.901904,0.000000,0,0,-1.425883,5.963631,18.123520,7.185043,13.555657,0.000000,0,0,15.735785,4.357560,6.396406,13.328198,-1.48761
0.550,5.895500,0.000000,0,0,-1.540096,5.962139,18.140631,7.187916,13.543829,0.000000,0,0,15.728051,4.358426,6.402717,13.342339,-1.49039
0.551,5.889053,0.000000,0,0,-1.653687,5.960500,18.156303,7.192259,13.532077,0.000000,0,0,15.720349,4.359468,6.408097,13.356128,-1.49121
0.552,5.882458,0.000000,0,0,-1.767279,5.958860,18.171976,7.196602,13.520325,0.000000,0,0,15.712647,4.360511,6.413477,13.369918,-1.48947
0.553,5.875810,0.000000,0,0,-1.880871,5.957221,18.187649,7.200945,13.508573,0.000000,0,0,15.704946,4.361554,6.418857,13.383707,-1.49094
0.554,5.868993,0.000000,0,0,-1.993931,5.955283,18.200354,7.201904,13.496917,0.000000,0,0,15.697269,4.361085,6.424342,13.396886,-1.49036
0.555,5.862116,0.000000,0,0,-2.106670,5.953165,18.211271,7.200824,13.485317,0.000000,0,0,15.689610,4.359704,6.429889,13.409696,-1.48981
0.556,5.855075,0.000000,0,0,-2.219410,5.951046,18.222187,7.199745,13.473719,0.000000,0,0,15.681952,4.358324,6.435436,13.422505,-1.49152
0.557,5.847976,0.000000,0,0,-2.332150,5.948928,18.233105,7.198665,13.462119,0.000000,0,0,15.674293,4.356944,6.440983,13.435315,-1.48865
0.558,5.840742,0.000000,0,0,-2.441402,5.946475,18.241245,7.199237,13.450574,0.000000,0,0,15.666677,4.357296,6.441712,13.447530,-1.48999
0.559,5.833461,0.000000,0,0,-2.548554,5.943819,18.247713,7.200804,13.439060,0.000000,0,0,15.659088,4.358694,6.439538,13.459384,-1.49072
0.560,5.826159,0.000000,0,0,-2.655706,5.941164,18.254183,7.202371,13.427547,0.000000,0,0,15.651499,4.360090,6.437364,13.471239,-1.49173
0.561,5.818851,0.000000,0,0,-2.762858,5.938508,18.260651,7.203938,13.416034,0.000000,0,0,15.643909,4.361487,6.435189,13.483093,-1.49197
0.562,5.811661,0.000000,0,0,-2.858541,5.935566,18.264971,7.205060,13.404526,0.000000,0,0,15.636512,4.361197,6.442516,13.493731,-1.49161
0.563,5.804512,0.000000,0,0,-2.947315,5.932452,18.268000,7.205912,13.393022,0.000000,0,0,15.629229,4.359890,6.455568,13.503636,-1.49020
0.564,5.797615,0.000000,0,0,-3.036089,5.929338,18.271027,7.206763,13.381516,0.000000,0,0,15.621945,4.358583,6.468620,13.513542,-1.49039
0.565,5.790806,0.000000,0,0,-3.124863,5.926224,18.274054,7.207615,13.370012,0.000000,0,0,15.614662,4.357276,6.481672,13.523447,-1.49011
0.566,5.784366,0.000000,0,0,-3.195359,5.922919,18.275372,7.209571,13.358462,0.000000,0,0,15.607436,4.357275,6.489234,13.532533,-1.49200
0.567,5.778057,0.000000,0,1,-3.254842,5.919499,18.275658,7.212191,13.346886,0.000000,0,0,15.600245,4.358061,6.493489,13.541124,-1.49060
0.568,5.772163,1.794134,1,0,-3.314325,5.916080,18.275944,7.214812,13.335309,0.000000,0,0,15.593052,4.358848,6.497743,13.549717,-1.49203
0.569,5.766416,4.218638,1,0,-3.373808,5.912660,18.276230,7.217432,13.323731,0.000000,0,0,15.585860,4.359634,6.501997,13.558309,-1.48981
0.570,5.761106,4.849417,1,0,-3.413688,5.909120,18.274706,7.216811,13.312085,0.000000,0,0,15.578581,4.359985,6.503037,13.565128,-1.49063
0.571,5.755949,4.849967,1,0,-3.441757,5.905506,18.272093,7.214237,13.300398,0.000000,0,0,15.571249,4.360072,6.502140,13.570879,-1.49188
0.572,5.751226,4.850385,1,0,-3.469826,5.901892,18.269480,7.211663,13.288710,0.000000,0,0,15.563918,4.360160,6.501244,13.576630,-1.49051
0.573,5.746656,4.850756,1,0,-3.497895,5.898278,18.266867,7.209089,13.277021,0.000000,0,0,15.556587,4.360248,6.500347,13.582381,-1.49112
0.574,5.742515,4.852197,1,0,-3.508656,5.894648,18.262486,7.207604,13.265516,0.000000,0,0,15.549417,4.363117,6.500402,13.585236,-1.49072
0.575,5.738525,4.854012,1,0,-3.508989,5.891006,18.257040,7.206776,13.254122,0.000000,0,0,15.542345,4.367663,6.501032,13.586345,-1.49185
