"Time","v3 L COP","v2 R COP","49 RDS cle","47 R marks","39 FRx (cm)","35 HRx (cm)","v1 xCoM","42 CoMy (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform"
0.000,0.000000,0.000000,0,0,13.239556,10.526927,6.566264,6.241627,0,0,13.626802,12.381662,1.47430
0.001,0.000000,0.000000,0,0,13.275847,10.516439,6.558879,6.248754,0,0,13.614538,12.318930,1.47369
0.002,0.000000,0.000000,0,0,13.312138,10.505952,6.550612,6.255880,0,0,13.602274,12.256197,1.47507
0.003,0.000000,0.000000,0,0,13.348514,10.495549,6.541685,6.262481,0,0,13.590000,12.192766,1.47452
0.004,0.000000,0.000000,0,0,13.385058,10.485317,6.531918,6.268033,0,0,13.577709,12.127944,1.47382
0.005,0.000000,0.000000,0,0,13.421603,10.475084,6.521559,6.273585,0,0,13.565418,12.063122,1.47470
0.006,0.000000,0.000000,0,0,13.458149,10.464851,6.510446,6.279137,0,0,13.553127,11.998300,1.47519
0.007,0.000000,0.000000,0,0,13.494569,10.454562,6.498812,6.284219,0,0,13.540689,11.949135,1.47403
0.008,0.000000,0.000000,0,0,13.530741,10.444162,6.486517,6.288361,0,0,13.527955,11.931190,1.47366
0.009,0.000000,0.000000,0,0,13.566913,10.433762,6.473754,6.292504,0,0,13.515223,11.913246,1.47604
0.010,0.000000,0.000000,0,0,13.603084,10.423361,6.460396,6.296647,0,0,13.502489,11.895302,1.47629
0.011,0.000000,0.000000,0,0,13.639252,10.412824,6.446603,6.300319,0,0,13.489826,11.861201,1.47272
0.012,0.000000,0.000000,0,0,13.675413,10.402014,6.432257,6.303055,0,0,13.477303,11.794885,1.47455
0.013,0.000000,0.000000,0,0,13.711574,10.391204,6.417462,6.305791,0,0,13.464779,11.728568,1.47604
0.014,0.000000,0.000000,0,0,13.747734,10.380393,6.402096,6.308527,0,0,13.452256,11.662251,1.47247
0.015,0.000000,0.000000,0,0,13.783957,10.369454,6.386243,6.310728,0,0,13.439890,11.595993,1.47281
0.016,0.000000,0.000000,0,0,13.820301,10.358257,6.369771,6.311861,0,0,13.427839,11.529852,1.47568
0.017,0.000000,0.000000,0,0,13.856646,10.347060,6.352745,6.312993,0,0,13.415788,11.463712,1.47360
0.018,0.000000,0.000000,0,0,13.892991,10.335863,6.335012,6.314125,0,0,13.403736,11.397571,1.47305
0.019,0.000000,0.000000,0,0,13.929413,10.324549,6.316681,6.314592,0,0,13.391666,11.331299,1.47391
0.020,0.000000,0.000000,0,0,13.965991,10.313000,6.297588,6.313734,0,0,13.379559,11.264764,1.47461
0.021,0.000000,0.000000,0,0,14.002568,10.301451,6.278010,6.312875,0,0,13.367451,11.198229,1.47516
0.022,0.000000,0.000000,0,0,14.039145,10.289902,6.257815,6.312017,0,0,13.355343,11.131695,1.47372
0.023,0.000000,0.000000,0,0,14.075807,10.278361,6.237301,6.310598,0,0,13.343260,11.065192,1.47476
0.024,0.000000,0.000000,0,0,14.112633,10.266836,6.216380,6.308062,0,0,13.331226,10.998755,1.47327
0.025,0.000000,0.000000,0,0,14.149460,10.255311,6.195331,6.305526,0,0,13.319192,10.932319,1.47705
0.026,0.000000,0.000000,0,0,14.186286,10.243786,6.174119,6.302989,0,0,13.307158,10.865881,1.47409
0.027,0.000000,0.000000,0,0,14.223018,10.232499,6.152966,6.299933,0,0,13.295395,10.799399,1.47305
0.028,0.000000,0.000000,0,0,14.259562,10.221690,6.131889,6.295839,0,0,13.284174,10.732827,1.47479
0.029,0.000000,0.000000,0,0,14.296104,10.210880,6.111016,6.291745,0,0,13.272953,10.666255,1.47403
0.030,0.000000,0.000000,0,0,14.332647,10.200071,6.090403,6.287651,0,0,13.261732,10.599684,1.47308
0.031,0.000000,0.000000,0,0,14.368984,10.189565,6.070120,6.282937,0,0,13.250939,10.532953,1.47305
0.032,0.000000,0.000000,0,0,14.404908,10.179662,6.050258,6.276986,0,0,13.241001,10.465907,1.47461
0.033,0.000000,0.000000,0,0,14.440833,10.169759,6.030833,6.271035,0,0,13.231063,10.398861,1.47485
0.034,0.000000,0.000000,0,0,14.476758,10.159857,6.011962,6.265084,0,0,13.221125,10.331816,1.47415
0.035,0.000000,0.000000,0,0,14.512071,10.150549,5.993600,6.258712,0,0,13.212049,10.264456,1.47415
0.036,0.000000,0.000000,0,0,14.546163,10.142430,5.975887,6.251503,0,0,13.204694,10.196472,1.47388
0.037,0.000000,0.000000,0,0,14.580256,10.134311,5.958637,6.244294,0,0,13.197337,10.128488,1.47339
0.038,0.000000,0.000000,0,0,14.614347,10.126191,5.941978,6.237085,0,0,13.189981,10.060504,1.47479
0.039,0.000000,0.000000,0,0,14.647126,10.119410,5.925695,6.229617,0,0,13.184579,9.992207,1.47571
0.040,0.000000,0.000000,0,0,14.677286,10.115296,5.909892,6.221631,0,0,13.183070,9.923285,1.47345
0.041,0.000000,0.000000,0,0,14.707445,10.111182,5.894343,6.213645,0,0,13.181561,9.854362,1.47516
0.042,0.000000,0.000000,0,0,14.737604,10.107069,5.879119,6.205660,0,0,13.180053,9.785440,1.47318
0.043,0.000000,0.000000,0,0,14.765697,10.104481,5.864032,6.197536,0,0,13.181563,9.716249,1.47668
0.044,0.000000,0.000000,0,0,14.789667,10.104936,5.849120,6.189135,0,0,13.189095,9.646518,1.47385
0.045,0.000000,0.000000,0,0,14.813638,10.105391,5.834294,6.180734,0,0,13.196627,9.576787,1.47522
0.046,0.000000,0.000000,0,0,14.837608,10.105845,5.819578,6.172333,0,0,13.204158,9.507056,1.47403
0.047,0.000000,0.000000,0,0,14.859384,10.108272,5.804910,6.163850,0,0,13.214394,9.437016,1.47308
0.048,0.000000,0.000000,0,0,14.876781,10.114629,5.790305,6.155203,0,0,13.230020,9.366355,1.47458
0.049,0.000000,0.000000,0,0,14.894180,10.120986,5.775685,6.146556,0,0,13.245646,9.295695,1.47586
0.050,0.000000,0.000000,0,0,14.911578,10.127343,5.761045,6.137909,0,0,13.261271,9.225035,1.47601
0.051,0.000000,0.000000,0,0,14.926503,10.135821,5.746347,6.129041,0,0,13.278555,9.154298,1.47345
0.052,0.000000,0.000000,0,0,14.936496,10.148528,5.731576,6.119729,0,0,13.299141,9.083408,1.47534
0.053,0.000000,0.000000,0,0,14.946488,10.161235,5.716839,6.110417,0,0,13.319727,9.012519,1.47137
0.054,0.000000,0.000000,0,0,14.956481,10.173941,5.702146,6.101106,0,0,13.340313,8.941629,1.47583
0.055,0.000000,0.000000,0,0,14.964745,10.188992,5.687605,6.091687,0,0,13.362524,8.870403,1.47464
0.056,0.000000,0.000000,0,0,14.969561,10.208716,5.673258,6.082056,0,0,13.387976,8.798507,1.47424
0.057,0.000000,0.000000,0,0,14.974377,10.228441,5.659111,6.072425,0,0,13.413427,8.726610,1.47037
0.058,0.000000,0.000000,0,0,14.979193,10.248166,5.645216,6.062794,0,0,13.438879,8.654714,1.47266
0.059,0.000000,0.000000,0,0,14.983053,10.269131,5.631553,6.053001,0,0,13.465176,8.616176,1.47446
0.060,0.000000,0.000000,0,0,14.985009,10.292566,5.618183,6.042886,0,0,13.493157,8.644154,1.47461
0.061,0.000000,0.000000,0,0,14.986964,10.316003,5.605105,6.032770,0,0,13.521139,8.672132,1.47552
0.062,0.000000,0.000000,0,0,14.988920,10.339438,5.592399,6.022655,0,0,13.549121,8.700110,1.47482
0.063,0.000000,0.000000,0,0,14.990312,10.364105,5.580040,6.012464,0,0,13.577236,8.745245,1.47415
0.064,0.000000,0.000000,0,0,14.990578,10.391227,5.568124,6.002122,0,0,13.605618,8.824588,1.47552
0.065,0.000000,0.000000,0,0,14.990843,10.418347,5.556553,5.991780,0,0,13.633999,8.903932,1.47324
0.066,0.000000,0.000000,0,0,14.991109,10.445468,5.545422,5.981438,0,0,13.662381,8.983274,1.47388
0.067,0.000000,0.000000,0,0,14.990542,10.473079,5.534628,5.971064,0,0,13.690734,9.062435,1.47885
0.068,0.000000,0.000000,0,0,14.988317,10.501668,5.524264,5.960624,0,0,13.719029,9.141230,1.47531
0.069,0.000000,0.000000,0,0,14.986093,10.530256,5.514296,5.950185,0,0,13.747326,9.220025,1.47424
0.070,0.000000,0.000000,0,0,14.983869,10.558845,5.504830,5.939746,0,0,13.775621,9.298820,1.47394
0.071,0.000000,0.000000,0,0,14.980877,10.587342,5.495830,5.929367,0,0,13.803860,9.365563,1.47458
0.072,0.000000,0.000000,0,0,14.976357,10.615658,5.487422,5.919108,0,0,13.831983,9.408275,1.47989
0.073,0.000000,0.000000,0,0,14.971836,10.643973,5.479522,5.908850,0,0,13.860106,9.450987,1.47418
0.074,0.000000,0.000000,0,0,14.967317,10.672289,5.472267,5.898591,0,0,13.888227,9.493698,1.47418
0.075,0.000000,0.000000,0,0,14.962754,10.700794,5.465552,5.888378,0,0,13.916406,9.533983,1.47397
0.076,0.000000,0.000000,0,0,14.958109,10.729678,5.459525,5.878256,0,0,13.944693,9.569430,1.47366
0.077,0.000000,0.000000,0,0,14.953464,10.758562,5.454061,5.868134,0,0,13.972980,9.604877,1.47537
0.078,0.000000,0.000000,0,0,14.948817,10.787447,5.449313,5.858011,0,0,14.001267,9.640325,1.47296
0.079,0.000000,0.000000,0,0,14.945642,10.816814,5.445189,5.847999,0,0,14.029690,9.690646,1.47372
0.080,0.000000,0.000000,0,0,14.945400,10.847147,5.441859,5.838207,0,0,14.058381,9.770627,1.47470
0.081,0.000000,0.000000,0,0,14.945158,10.877480,5.439393,5.828415,0,0,14.087073,9.850608,1.47324
0.082,0.000000,0.000000,0,0,14.944916,10.907811,5.438028,5.818623,0,0,14.115766,9.930589,1.47458
0.083,0.000000,0.000000,0,0,14.947075,10.938292,5.437763,5.809159,0,0,14.144529,9.996611,1.47394
0.084,0.000000,0.000000,0,0,14.954022,10.969068,5.438897,5.800353,0,0,14.173437,10.034799,1.47516
0.085,0.000000,0.000000,0,0,14.960970,10.999843,5.441082,5.791545,0,0,14.202345,10.072987,1.47375
0.086,0.000000,0.000000,0,0,14.967916,11.030619,5.444604,5.782739,0,0,14.231252,10.111175,1.47409
0.087,0.000000,0.000000,0,0,14.976806,11.061202,5.449064,5.774360,0,0,14.260146,10.152589,1.47522
0.088,0.000000,0.000000,0,0,14.989568,11.091404,5.454717,5.766834,0,0,14.289014,10.200437,1.47464
0.089,0.000000,0.000000,0,0,15.002329,11.121606,5.461277,5.759308,0,0,14.317882,10.248284,1.47495
0.090,0.000000,0.000000,0,0,15.015090,11.151808,5.468989,5.751782,0,0,14.346748,10.296132,1.47556
0.091,0.000000,0.000000,0,0,15.029231,11.181985,5.477574,5.744693,0,0,14.375652,10.336895,1.47339
0.092,0.000000,0.000000,0,0,15.046123,11.212112,5.487269,5.738474,0,0,14.404630,10.363530,1.47427
0.093,0.000000,0.000000,0,0,15.063014,11.242239,5.497674,5.732255,0,0,14.433606,10.390164,1.47534
0.094,0.000000,0.000000,0,0,15.079906,11.272367,5.508982,5.726036,0,0,14.462584,10.416800,1.47485
0.095,0.000000,0.000000,0,0,15.098148,11.302734,5.520840,5.720358,0,0,14.491453,10.444433,1.47388
0.096,0.000000,0.000000,0,0,15.119085,11.333584,5.533400,5.715762,0,0,14.520107,10.474059,1.47528
0.097,0.000000,0.000000,0,0,15.140023,11.364432,5.546539,5.711165,0,0,14.548762,10.503686,1.47482
0.098,0.000000,0.000000,0,0,15.160960,11.395282,5.560414,5.706568,0,0,14.577417,10.533312,1.47479
0.099,0.000000,0.000000,0,0,15.182914,11.426303,5.574887,5.702925,0,0,14.606023,10.569585,1.47284
0.100,0.000000,0.000000,0,0,15.206894,11.457669,5.590118,5.701184,0,0,14.634529,10.619109,1.47452
0.101,0.000000,0.000000,0,0,15.230873,11.489036,5.605649,5.699442,0,0,14.663035,10.668633,1.47455
0.102,0.000000,0.000000,0,0,15.254853,11.520402,5.621561,5.697701,0,0,14.691542,10.718158,1.47470
0.103,0.000000,0.000000,0,0,15.280040,11.551873,5.637406,5.696486,0,0,14.719881,10.767806,1.47440
0.104,0.000000,0.000000,0,0,15.307632,11.583554,5.653166,5.696318,0,0,14.747888,10.817701,1.47668
0.105,0.000000,0.000000,0,0,15.335225,11.615235,5.668601,5.696151,0,0,14.775895,10.867597,1.47638
0.106,0.000000,0.000000,0,0,15.362818,11.646916,5.683621,5.695983,0,0,14.803902,10.917492,1.47446
0.107,0.000000,0.000000,0,0,15.391538,11.678692,5.698143,5.696177,0,0,14.831725,10.961754,1.47522
0.108,0.000000,0.000000,0,0,15.422506,11.710658,5.712027,5.697091,0,0,14.859180,10.994783,1.47452
0.109,0.000000,0.000000,0,0,15.453475,11.742624,5.725481,5.698004,0,0,14.886636,11.027814,1.47507
0.110,0.000000,0.000000,0,0,15.484444,11.774590,5.738387,5.698918,0,0,14.914091,11.060843,1.47464
0.111,0.000000,0.000000,0,0,15.516304,11.806313,5.750968,5.700166,0,0,14.941025,11.093347,1.47369
0.112,0.000000,0.000000,0,0,15.549942,11.837546,5.763137,5.702081,0,0,14.966918,11.124798,1.47421
0.113,0.000000,0.000000,0,0,15.583580,11.868780,5.774921,5.703996,0,0,14.992811,11.156249,1.47519
0.114,0.000000,0.000000,0,0,15.617218,11.900014,5.786216,5.705911,0,0,15.018704,11.187700,1.47327
0.115,0.000000,0.000000,0,0,15.651620,11.930759,5.797067,5.707970,0,0,15.044041,11.218741,1.47281
0.116,0.000000,0.000000,0,0,15.687545,11.960531,5.807353,5.710317,0,0,15.068267,11.248965,1.47382
0.117,0.000000,0.000000,0,0,15.723470,11.990303,5.817363,5.712665,0,0,15.092493,11.279189,1.47736
0.118,0.000000,0.000000,0,0,15.759395,12.020076,5.827021,5.715012,0,0,15.116719,11.309412,1.47296
0.119,0.000000,0.000000,0,0,15.795650,12.049335,5.836612,5.717730,0,0,15.140204,11.339317,1.47485
0.120,0.000000,0.000000,0,0,15.832568,12.077569,5.846117,5.721187,0,0,15.162212,11.368586,1.47473
0.121,0.000000,0.000000,0,0,15.869486,12.105804,5.855648,5.724644,0,0,15.184221,11.397855,1.47452
0.122,0.000000,0.000000,0,0,15.906404,12.134040,5.865208,5.728101,0,0,15.206229,11.427123,1.47299
0.123,0.000000,0.000000,0,0,15.943552,12.160931,5.874814,5.731910,0,0,15.226562,11.455899,1.47467
0.124,0.000000,0.000000,0,0,15.981159,12.185139,5.884477,5.736419,0,0,15.243553,11.483693,1.47452
0.125,0.000000,0.000000,0,0,16.018766,12.209348,5.894042,5.740928,0,0,15.260544,11.511487,1.47318
0.126,0.000000,0.000000,0,0,16.056374,12.233557,5.903481,5.745437,0,0,15.277534,11.539281,1.47482
0.127,0.000000,0.000000,0,0,16.094049,12.256349,5.912665,5.750068,0,0,15.291949,11.566309,1.47336
0.128,0.000000,0.000000,0,0,16.131866,12.276318,5.921524,5.754941,0,0,15.301226,11.591811,1.47653
0.129,0.000000,0.000000,0,0,16.169683,12.296286,5.930141,5.759815,0,0,15.310502,11.617313,1.47501
0.130,0.000000,0.000000,0,0,16.207499,12.316254,5.938449,5.764688,0,0,15.319778,11.642816,1.47382
0.131,0.000000,0.000000,0,0,16.245024,12.334299,5.946554,5.769781,0,0,15.327124,11.668384,1.47522
0.132,0.000000,0.000000,0,0,16.281967,12.348510,5.954399,5.775309,0,0,15.330620,11.694086,1.47479
0.133,0.000000,0.000000,0,0,16.318909,12.362720,5.961965,5.780838,0,0,15.334116,11.719788,1.47549
0.134,0.000000,0.000000,0,0,16.355852,12.376931,5.969176,5.786366,0,0,15.337612,11.745489,1.47369
0.135,0.000000,0.000000,0,0,16.392130,12.389174,5.976006,5.791905,0,0,15.340762,11.771343,1.47375
0.136,0.000000,0.000000,0,0,16.427086,12.397492,5.982351,5.797466,0,0,15.343225,11.797501,1.47546
0.137,0.000000,0.000000,0,0,16.462042,12.405811,5.988236,5.803027,0,0,15.345686,11.823659,1.47394
0.138,0.000000,0.000000,0,0,16.496996,12.414130,5.993536,5.808587,0,0,15.348148,11.849816,1.47397
0.139,0.000000,0.000000,0,0,16.531200,12.420268,5.998322,5.814125,0,0,15.351162,11.875883,1.47473
0.140,0.000000,0.000000,0,0,16.563906,12.422056,6.002456,5.819615,0,0,15.355275,11.901768,1.47433
0.141,0.000000,0.000000,0,0,16.596611,12.423845,6.006101,5.825105,0,0,15.359388,11.927653,1.47528
0.142,0.000000,0.000000,0,0,16.629316,12.425634,6.009125,5.830595,0,0,15.363502,11.953538,1.47617
0.143,0.000000,0.000000,0,0,16.661247,12.425960,6.011686,5.835950,0,0,15.369279,11.945863,1.47629
0.144,0.000000,0.000000,0,0,16.691635,12.423368,6.013658,5.841033,0,0,15.378375,11.871266,1.47464
0.145,0.000000,0.000000,0,0,16.722023,12.420775,6.015079,5.846117,0,0,15.387472,11.796670,1.47214
0.146,0.000000,0.000000,0,0,16.752409,12.418183,6.015799,5.851201,0,0,15.396568,11.722074,1.47559
0.147,0.000000,0.000000,0,0,16.781933,12.414385,6.015894,5.856120,0,0,15.407513,11.647362,1.47772
0.148,0.000000,0.000000,0,0,16.809734,12.408179,6.015193,5.860711,0,0,15.422141,11.572423,1.47382
0.149,0.000000,0.000000,0,0,16.837536,12.401974,6.014007,5.865301,0,0,15.436769,11.497483,1.47552
0.150,0.000000,0.000000,0,0,16.865337,12.395768,6.012205,5.869892,0,0,15.451397,11.422544,1.47430
0.151,0.000000,1.068052,0,0,16.891907,12.389059,6.010062,5.874315,0,0,15.467500,11.347959,1.47363
0.152,0.000000,3.495442,0,1,16.916023,12.381343,6.007486,5.878405,0,0,15.486543,11.274078,1.47513
0.153,0.000000,4.855662,1,0,16.940140,12.373627,6.004427,5.882494,0,0,15.505586,11.200199,1.47305
0.154,0.000000,4.857663,1,0,16.964256,12.365911,6.000756,5.886583,0,0,15.524629,11.126319,1.47287
0.155,0.000000,4.857902,1,0,16.986401,12.357966,5.996428,5.890141,0,0,15.544717,11.064733,1.47479
0.156,0.000000,4.855896,1,0,17.004612,12.349569,5.991263,5.892639,0,0,15.566888,11.027658,1.47382
0.157,0.000000,4.852232,1,0,17.022821,12.341173,5.985495,5.895137,0,0,15.589060,10.990585,1.47403
0.158,0.000000,4.846455,1,0,17.041033,12.332776,5.978959,5.897635,0,0,15.611231,10.953511,1.47452
0.159,0.000000,4.838809,1,0,17.057405,12.340678,5.971923,5.899786,0,0,15.633757,10.919844,1.47598
0.160,0.000000,4.828783,1,0,17.070110,12.381082,5.964251,5.901246,0,0,15.656987,10.892968,1.47412
0.161,0.000000,4.816127,1,0,17.082815,12.421485,5.956101,5.902706,0,0,15.680218,10.866093,1.47272
0.162,0.000000,4.800125,1,0,17.095522,12.461887,5.947343,5.904165,0,0,15.703448,10.839217,1.47412
0.163,0.000000,4.780679,1,0,17.105286,12.500834,5.938128,5.905166,0,0,15.726572,10.797629,1.47394
0.164,0.000000,4.756849,1,0,17.109184,12.536874,5.928332,5.905252,0,0,15.749482,10.726707,1.47400
0.165,0.000000,4.729259,1,0,17.113085,12.572913,5.918209,5.905338,0,0,15.772392,10.655786,1.47568
0.166,0.000000,4.696882,1,1,17.116983,12.608953,5.907668,5.905424,0,0,15.795303,10.584864,1.47504
0.167,0.000000,3.649426,0,0,17.117872,12.644246,5.896834,5.904943,0,0,15.818428,10.528044,1.47507
0.168,0.000000,1.310050,0,0,17.112757,12.678049,5.885628,5.903332,0,0,15.841982,10.499344,1.47446
0.169,0.000000,0.000000,0,0,17.107641,12.711852,5.873572,5.901721,0,0,15.865537,10.470644,1.47433
0.170,0.000000,0.000000,0,0,17.102524,12.745655,5.860435,5.900111,0,0,15.889091,10.441944,1.47528
0.171,0.000000,0.000000,0,0,17.095261,12.762235,5.846391,5.898178,0,0,15.912791,10.411104,1.47449
0.172,0.000000,0.000000,0,0,17.083712,12.744468,5.831193,5.895600,0,0,15.936784,10.375998,1.47562
0.173,0.000000,0.000000,0,0,17.072165,12.726701,5.818189,5.893023,0,0,15.960777,10.340893,1.47491
0.174,0.000000,0.000000,0,0,17.060616,12.708934,5.807977,5.890445,0,0,15.984770,10.305787,1.47458
0.175,0.000000,0.000000,0,0,17.047697,12.691927,5.803190,5.887646,0,0,16.008863,10.278104,1.47412
0.176,0.000000,0.000000,0,0,17.032047,12.676435,5.805309,5.884404,0,0,16.033159,10.265219,1.47501
0.177,0.000000,0.000000,0,0,17.016396,12.660941,5.812370,5.881162,0,0,16.057455,10.252335,1.47311
0.178,0.000000,0.000000,0,0,17.000746,12.645449,5.825721,5.877921,0,0,16.081751,10.239450,1.47479
0.179,0.000000,0.000000,0,0,16.983801,12.623639,5.842995,5.874387,0,0,16.106413,10.226102,1.47235
0.180,0.000000,0.000000,0,0,16.964277,12.589236,5.865260,5.870273,0,0,16.131805,10.211826,1.47446
0.181,0.000000,0.000000,0,0,16.944752,12.554833,5.893020,5.866158,0,0,16.157196,10.197552,1.47565
0.182,0.000000,0.000000,0,0,16.925228,12.520431,5.927773,5.862044,0,0,16.182587,10.183276,1.47537
0.183,0.000000,0.000000,0,0,16.904594,12.486472,5.968915,5.857783,0,0,16.208275,10.162593,1.47473
0.184,0.000000,0.000000,0,0,16.881750,12.453399,6.018190,5.853229,0,0,16.234556,10.129132,1.47421
0.185,0.000000,0.000000,0,0,16.858908,12.420325,6.068012,5.848676,0,0,16.260838,10.095672,1.47778
0.186,0.000000,0.000000,0,0,16.836063,12.387252,6.118530,5.844122,0,0,16.287119,10.062211,1.47549
0.187,0.000000,0.000000,0,0,16.811901,12.368598,6.163340,5.839527,0,0,16.313969,10.042821,1.47604
0.188,0.000000,0.000000,0,0,16.785109,12.378695,6.200884,5.834849,0,0,16.341951,10.051487,1.47461
0.189,0.000000,0.000000,0,0,16.758314,12.388794,6.233779,5.830171,0,0,16.369934,10.060152,1.47601
0.190,0.000000,0.000000,0,0,16.731522,12.398892,6.260758,5.825492,0,0,16.397915,10.068818,1.47363
0.191,0.000000,0.000000,0,0,16.703503,12.411010,6.285482,5.828557,0,0,16.426344,10.071413,1.47519
0.192,0.000000,0.000000,0,0,16.673044,12.427155,6.307337,5.847063,0,0,16.455666,10.061902,1.47440
0.193,0.000000,0.000000,0,0,16.642584,12.443300,6.325543,5.865569,0,0,16.484985,10.052390,1.47253
0.194,0.000000,0.000000,0,0,16.612125,12.459446,6.339103,5.884074,0,0,16.514307,10.042879,1.47452
0.195,0.000000,0.000000,0,0,16.582165,12.476669,6.347019,5.902581,0,0,16.544123,10.036017,1.47467
0.196,0.000000,0.000000,0,0,16.553200,12.496041,6.347751,5.921092,0,0,16.574923,10.034437,1.47424
0.197,0.000000,0.000000,0,0,16.524235,12.515413,6.343240,5.939602,0,0,16.605724,10.032857,1.47549
0.198,0.000000,0.000000,0,0,16.495272,12.534785,6.332059,5.958113,0,0,16.636524,10.031277,1.47577
0.199,0.000000,0.000000,0,0,16.465023,12.554683,6.316960,5.976553,0,0,16.667770,10.041066,1.47455
0.200,0.000000,0.000000,0,0,16.432219,12.575626,6.296875,5.994854,0,0,16.699905,10.073524,1.47507
0.201,0.000000,0.000000,0,0,16.399412,12.596571,6.275224,6.013155,0,0,16.732040,10.105983,1.47571
0.202,0.000000,0.000000,0,0,16.366606,12.617515,6.251578,6.031455,0,0,16.764175,10.138442,1.47504
0.203,0.000000,0.000000,0,0,16.334780,12.638309,6.228609,6.042361,0,0,16.796335,10.165322,1.47433
0.204,0.000000,0.000000,0,0,16.304909,12.658803,6.206499,6.038523,0,0,16.828543,10.181081,1.47391
0.205,0.000000,0.000000,0,0,16.275038,12.679297,6.185385,6.034685,0,0,16.860748,10.196838,1.47351
0.206,0.000000,0.000000,0,0,16.245165,12.699792,6.165541,6.030846,0,0,16.892956,10.212597,1.47321
0.207,0.000000,0.000000,0,0,16.216694,12.719448,6.147109,6.027309,0,0,16.925030,10.231167,1.47638
0.208,0.000000,0.000000,0,0,16.191017,12.737434,6.130474,6.024375,0,0,16.956841,10.255343,1.47415
0.209,0.000000,0.000000,0,0,16.165339,12.755420,6.118748,6.021440,0,0,16.988649,10.279520,1.47372
0.210,0.000000,0.000000,0,0,16.139660,12.773406,6.113269,6.018505,0,0,17.020460,10.303697,1.47433
0.211,0.000000,0.000000,0,0,16.115643,12.791065,6.115296,6.021198,0,0,17.051760,10.329887,1.47525
0.212,0.000000,0.000000,0,0,16.094933,12.808076,6.126877,6.035114,0,0,17.082045,10.360094,1.47537
0.213,0.000000,0.000000,0,0,16.074224,12.825086,6.140122,6.049030,0,0,17.112329,10.390302,1.47424
0.214,0.000000,0.000000,0,0,16.053514,12.842095,6.155484,6.062946,0,0,17.142614,10.420508,1.47400
0.215,0.000000,0.000000,0,0,16.035191,12.859188,6.165916,6.072265,0,0,17.172117,10.451967,1.47546
0.216,0.000000,0.000000,0,0,16.021618,12.876447,6.170074,6.072418,0,0,17.200058,10.485921,1.47549
0.217,0.000000,0.000000,0,0,16.008047,12.893704,6.170782,6.072570,0,0,17.227999,10.519876,1.47504
0.218,0.000000,0.000000,0,0,15.994476,12.910963,6.167100,6.072722,0,0,17.255941,10.553830,1.47513
0.219,0.000000,0.000000,0,0,15.983420,12.927675,6.163548,6.073379,0,0,17.282393,10.588078,1.47681
0.220,0.000000,0.000000,0,0,15.977380,12.943298,6.160160,6.075039,0,0,17.305876,10.622910,1.47528
0.221,0.000000,0.000000,0,0,15.971339,12.958921,6.159220,6.076700,0,0,17.329359,10.657743,1.47348
0.222,0.000000,0.000000,0,0,15.965299,12.974545,6.161396,6.078361,0,0,17.352840,10.692576,1.47327
0.223,0.000000,0.000000,0,0,15.961777,12.989892,6.167259,6.080587,0,0,17.374031,10.728059,1.47504
0.224,0.000000,0.000000,0,0,15.963278,13.004692,6.177816,6.083942,0,0,17.390652,10.764835,1.47684
0.225,0.000000,0.000000,0,0,15.964780,13.019492,6.189969,6.087298,0,0,17.407270,10.801611,1.47391
0.226,0.000000,0.000000,0,0,15.966281,13.034292,6.204152,6.090653,0,0,17.423891,10.838387,1.47482
0.227,0.000000,0.000000,0,0,15.970442,13.049150,6.217419,6.094271,0,0,17.437872,10.875516,1.47491
0.228,0.000000,0.000000,0,0,15.979906,13.064128,6.229522,6.098413,0,0,17.446590,10.913347,1.47348
0.229,0.000000,0.000000,0,0,15.989369,13.079104,6.240812,6.102554,0,0,17.455309,10.951178,1.47415
0.230,0.000000,0.000000,0,0,15.998834,13.094082,6.251069,6.106696,0,0,17.464029,10.989009,1.47406
0.231,0.000000,0.000000,0,0,16.005705,13.108996,6.261204,6.111087,0,0,17.452925,11.026987,1.47623
0.232,0.000000,0.000000,0,0,16.007402,13.123785,6.271185,6.115979,0,0,17.402294,11.065261,1.47537
0.233,0.000000,0.000000,0,0,16.009102,13.138575,6.280897,6.120871,0,0,17.351664,11.103534,1.47470
0.234,0.000000,0.000000,0,0,16.010801,13.153364,6.290267,6.125762,0,0,17.301033,11.141808,1.47379
0.235,0.000000,0.000000,0,0,16.020338,13.168098,6.299058,6.130668,0,0,17.249474,11.180195,1.47525
0.236,0.000000,0.000000,0,0,16.045504,13.182724,6.307113,6.135603,0,0,17.196058,11.218809,1.47406
0.237,0.000000,0.000000,0,0,16.070671,13.197350,6.314665,6.140538,0,0,17.142645,11.257423,1.47247
0.238,0.000000,0.000000,0,0,16.095837,13.211974,6.321577,6.145473,0,0,17.089231,11.296038,1.47318
0.239,0.000000,0.000000,0,0,16.123667,13.226925,6.328101,6.150505,0,0,17.035452,11.334968,1.47559
0.240,0.000000,0.000000,0,0,16.156805,13.242522,6.334132,6.155732,0,0,16.980947,11.374530,1.47556
0.241,0.000000,0.000000,0,0,16.189941,13.258120,6.339543,6.160958,0,0,16.926441,11.414091,1.47397
0.242,0.000000,0.000000,0,0,16.223080,13.273717,6.344166,6.166185,0,0,16.871935,11.453652,1.47339
