"Time","v1 xCoM","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.000,6.626738,0.000000,0,0,-0.187364,6.634748,17.626713,7.282114,12.826564,0.000000,0,0,16.974237,5.394658,7.203388,11.144283,1.23656
0.001,6.624553,0.000000,0,0,-0.233237,6.634524,17.639929,7.281177,12.815131,0.000000,0,0,16.964077,5.394121,7.199983,11.135957,1.22404
0.002,6.622269,0.000000,0,0,-0.279110,6.634300,17.653145,7.280240,12.803698,0.000000,0,0,16.953918,5.393583,7.196579,11.127630,1.20569
0.003,6.619982,0.000000,0,0,-0.323226,6.633991,17.664745,7.279737,12.792235,0.000000,0,0,16.943621,5.393219,7.192866,11.119544,1.19321
0.004,6.617692,0.000000,0,0,-0.362997,6.633469,17.672354,7.280308,12.780702,0.000000,0,0,16.932987,5.393280,7.188392,11.112049,1.17605
0.005,6.615434,0.000000,0,0,-0.402769,6.632946,17.679962,7.280879,12.769168,0.000000,0,0,16.922354,5.393341,7.183918,11.104554,1.16016
0.006,6.613225,0.000000,0,0,-0.442540,6.632424,17.687571,7.281450,12.757634,0.000000,0,0,16.911720,5.393403,7.179443,11.097059,1.14565
0.007,6.611070,0.000000,0,0,-0.480358,6.631886,17.693853,7.281826,12.746101,0.000000,0,0,16.900984,5.393373,7.176524,11.089653,1.11249
0.008,6.608994,0.000000,0,0,-0.513349,6.631309,17.696859,7.281721,12.734572,0.000000,0,0,16.889996,5.393122,7.177450,11.082463,1.09573
0.009,6.606968,0.000000,0,0,-0.546341,6.630731,17.699863,7.281615,12.723043,0.000000,0,0,16.879007,5.392871,7.178375,11.075274,1.07776
0.010,6.605017,0.000000,0,0,-0.579332,6.630153,17.702869,7.281510,12.711514,0.000000,0,0,16.868019,5.392620,7.179301,11.068085,1.06119
0.011,6.603107,0.000000,0,0,-0.610578,6.629559,17.704887,7.281399,12.699965,0.000000,0,0,16.856943,5.390997,7.180441,11.060987,1.04304
0.012,6.601257,0.000000,0,0,-0.637509,6.628924,17.704466,7.281275,12.688371,0.000000,0,0,16.845648,5.385983,7.182113,11.054120,1.02386
0.013,6.599442,0.000000,0,0,-0.664440,6.628288,17.704042,7.281151,12.676776,0.000000,0,0,16.834354,5.380969,7.183785,11.047253,1.00489
0.014,6.597679,0.000000,0,0,-0.691372,6.627653,17.703621,7.281027,12.665181,0.000000,0,0,16.823059,5.375955,7.185457,11.040385,0.96664
0.015,6.595940,0.000000,0,0,-0.717276,6.626997,17.702406,7.281209,12.653518,0.000000,0,0,16.811728,5.372127,7.187006,11.033447,0.94733
0.016,6.594237,0.000000,0,0,-0.740641,6.626289,17.699232,7.282151,12.641685,0.000000,0,0,16.800301,5.371232,7.188253,11.026334,0.92563
0.017,6.592522,0.000000,0,0,-0.764006,6.625581,17.696058,7.283092,12.629853,0.000000,0,0,16.788874,5.370337,7.189499,11.019220,0.90454
0.018,6.590788,0.000000,0,0,-0.787371,6.624873,17.692886,7.284033,12.618022,0.000000,0,0,16.777447,5.369442,7.190746,11.012107,0.88681
0.019,6.589013,0.000000,0,0,-0.810238,6.624106,17.689106,7.284649,12.606196,0.000000,0,0,16.765985,5.367840,7.190926,11.004972,0.86491
0.020,6.587174,0.000000,0,0,-0.831875,6.623195,17.683825,7.284461,12.594389,0.000000,0,0,16.754442,5.364489,7.188468,10.997788,0.84413
0.021,6.585329,0.000000,0,0,-0.853511,6.622284,17.678543,7.284274,12.582582,0.000000,0,0,16.742899,5.361138,7.186011,10.990604,0.80248
0.022,6.583472,0.000000,0,0,-0.875148,6.621373,17.673262,7.284086,12.570773,0.000000,0,0,16.731356,5.357787,7.183553,10.983420,0.77917
0.023,6.581656,0.000000,0,0,-0.895156,6.620437,17.667364,7.283100,12.558867,0.000000,0,0,16.719753,5.354536,7.180217,10.976227,0.75825
0.024,6.579900,0.000000,0,0,-0.911137,6.619440,17.659937,7.280142,12.546720,0.000000,0,0,16.708006,5.351532,7.174709,10.969008,0.73198
0.025,6.578192,0.000000,0,0,-0.927119,6.618443,17.652512,7.277184,12.534571,0.000000,0,0,16.696257,5.348529,7.169200,10.961791,0.71165
0.026,6.576556,0.000000,0,0,-0.943100,6.617446,17.645086,7.274225,12.522423,0.000000,0,0,16.684509,5.345526,7.163692,10.954573,0.68994
0.027,6.574964,0.000000,0,0,-0.958121,6.616463,17.637180,7.271329,12.510304,0.000000,0,0,16.672760,5.342414,7.158038,10.947263,0.66483
0.028,6.573436,0.000000,0,0,-0.970767,6.615515,17.628086,7.268586,12.498261,0.000000,0,0,16.661009,5.339035,7.152024,10.939726,0.62032
0.029,6.571931,0.000000,0,0,-0.983413,6.614566,17.618994,7.265843,12.486218,0.000000,0,0,16.649260,5.335656,7.146010,10.932190,0.59725
0.030,6.570460,0.000000,0,0,-0.996059,6.613617,17.609900,7.263101,12.474174,0.000000,0,0,16.637508,5.332277,7.139997,10.924653,0.57382
0.031,6.568988,0.000000,0,0,-1.008369,6.612650,17.600475,7.261375,12.462152,0.000000,0,0,16.625830,5.329626,7.134964,10.917027,0.54697
0.032,6.567515,0.000000,0,0,-1.019848,6.611636,17.590227,7.262165,12.450177,0.000000,0,0,16.614323,5.328777,7.132355,10.909181,0.52325
0.033,6.566014,0.000000,0,0,-1.031327,6.610622,17.579981,7.262954,12.438203,0.000000,0,0,16.602818,5.327928,7.129746,10.901335,0.50172
0.034,6.564474,0.000000,0,0,-1.042806,6.609608,17.569733,7.263743,12.426229,0.000000,0,0,16.591311,5.327079,7.127137,10.893489,0.47359
0.035,6.562883,0.000000,0,0,-1.055514,6.608581,17.559227,7.262632,12.414237,0.000000,0,0,16.579670,5.325683,7.124182,10.885357,0.42587
0.036,6.561219,0.000000,0,0,-1.071262,6.607522,17.548084,7.256825,12.402202,0.000000,0,0,16.567694,5.322932,7.120372,10.876517,0.40008
0.037,6.559499,0.000000,0,0,-1.087011,6.606463,17.536940,7.251018,12.390166,0.000000,0,0,16.555717,5.320181,7.116563,10.867678,0.37587
0.038,6.557697,0.000000,0,0,-1.102759,6.605404,17.525797,7.245211,12.378131,0.000000,0,0,16.543741,5.317430,7.112753,10.858838,0.35244
0.039,6.555846,0.000000,0,0,-1.119188,6.604319,17.514467,7.240510,12.366112,0.000000,0,0,16.531858,5.315047,7.110140,10.849864,0.32496
0.040,6.553923,0.000000,0,0,-1.137303,6.603169,17.502676,7.238542,12.354133,0.000000,0,0,16.520210,5.313572,7.110484,10.840557,0.30087
0.041,6.551992,0.000000,0,0,-1.155418,6.602019,17.490885,7.236573,12.342154,0.000000,0,0,16.508562,5.312098,7.110827,10.831251,0.24971
0.042,6.550047,0.000000,0,0,-1.173533,6.600869,17.479094,7.234605,12.330174,0.000000,0,0,16.496912,5.310623,7.111170,10.821944,0.22446
0.043,6.548136,0.000000,0,0,-1.190555,6.599705,17.467291,7.232123,12.318221,0.000000,0,0,16.485180,5.308995,7.108850,10.812446,0.20060
0.044,6.546274,0.000000,0,0,-1.204878,6.598506,17.455452,7.228371,12.306332,0.000000,0,0,16.473238,5.306988,7.099944,10.802471,0.17412
0.045,6.544443,0.000000,0,0,-1.219200,6.597308,17.443615,7.224618,12.294441,0.000000,0,0,16.461296,5.304981,7.091038,10.792497,0.14768
0.046,6.542659,0.000000,0,0,-1.233523,6.596109,17.431776,7.220866,12.282551,0.000000,0,0,16.449356,5.302974,7.082132,10.782523,0.12175
0.047,6.540903,0.000000,0,0,-1.245333,6.594862,17.419971,7.217549,12.270647,0.000000,0,0,16.437363,5.301484,7.075454,10.772215,0.09442
0.048,6.539189,0.000000,0,0,-1.250934,6.593495,17.408251,7.215307,12.258708,0.000000,0,0,16.425247,5.301273,7.074282,10.761081,0.04433
0.049,6.537550,0.000000,0,0,-1.256534,6.592128,17.396530,7.213065,12.246770,0.000000,0,0,16.413130,5.301062,7.073111,10.749947,0.01715
0.050,6.536024,0.000000,0,0,-1.262134,6.590762,17.384809,7.210823,12.234831,0.000000,0,0,16.401012,5.300851,7.071939,10.738812,-0.00710
0.051,6.534622,0.000000,0,0,-1.264313,6.589406,17.373165,7.208217,12.222935,0.000000,0,0,16.388876,5.299286,7.070844,10.727399,-0.03368
0.052,6.533407,0.000000,0,0,-1.258032,6.588081,17.361710,7.204710,12.211143,0.000000,0,0,16.376688,5.294373,7.069936,10.715291,-0.05807
0.053,6.532309,0.000000,0,0,-1.251751,6.586755,17.350254,7.201204,12.199351,0.000000,0,0,16.364500,5.289460,7.069029,10.703184,-0.08434
0.054,6.531384,0.000000,0,0,-1.245471,6.585430,17.338797,7.197697,12.187560,0.000000,0,0,16.352312,5.284547,7.068121,10.691076,-0.13458
0.055,6.530550,0.000000,0,0,-1.236855,6.584135,17.327414,7.195107,12.175867,0.000000,0,0,16.340124,5.279823,7.066466,10.678843,-0.16072
0.056,6.529853,0.000000,0,0,-1.222468,6.582917,17.316206,7.194785,12.164418,0.000000,0,0,16.327936,5.275566,7.062962,10.666294,-0.18644
0.057,6.529230,0.000000,0,0,-1.208081,6.581699,17.304998,7.194462,12.152970,0.000000,0,0,16.315748,5.271308,7.059458,10.653747,-0.21375
0.058,6.528716,0.000000,0,0,-1.193694,6.580481,17.293793,7.194139,12.141521,0.000000,0,0,16.303562,5.267051,7.055954,10.641199,-0.24024
0.059,6.528253,0.000000,0,0,-1.178535,6.579288,17.282532,7.193117,12.130171,0.000000,0,0,16.291439,5.261957,7.052538,10.628732,-0.26673
0.060,6.527865,0.000000,0,0,-1.161468,6.578155,17.271137,7.190368,12.119061,0.000000,0,0,16.279474,5.254792,7.049340,10.616465,-0.31694
0.061,6.527473,0.000000,0,0,-1.144401,6.577022,17.259745,7.187619,12.107950,0.000000,0,0,16.267511,5.247628,7.046142,10.604197,-0.34088
0.062,6.527076,0.000000,0,0,-1.127335,6.575889,17.248350,7.184869,12.096840,0.000000,0,0,16.255548,5.240464,7.042943,10.591929,-0.36796
0.063,6.526613,0.000000,0,0,-1.112927,6.574777,17.236897,7.182330,12.085729,0.000000,0,0,16.243587,5.234297,7.039262,10.579816,-0.38939
0.064,6.526052,0.000000,0,0,-1.105094,6.573713,17.225290,7.180308,12.074615,0.000000,0,0,16.231630,5.230596,7.034386,10.568086,-0.41592
0.065,6.525373,0.000000,0,0,-1.097261,6.572650,17.213686,7.178288,12.063501,0.000000,0,0,16.219673,5.226896,7.029510,10.556355,-0.43874
0.066,6.524520,0.000000,0,0,-1.089428,6.571587,17.202082,7.176266,12.052387,0.000000,0,0,16.207716,5.223195,7.024633,10.544623,-0.48774
0.067,6.523505,0.000000,0,0,-1.087198,6.570540,17.190454,7.174578,12.041351,0.000000,0,0,16.195759,5.220029,7.019300,10.533014,-0.51751
0.068,6.522250,0.000000,0,0,-1.098818,6.569536,17.178772,7.173711,12.030508,0.000000,0,0,16.183798,5.218185,7.012834,10.521704,-0.54022
0.069,6.520812,0.000000,0,0,-1.110438,6.568532,17.167088,7.172844,12.019665,0.000000,0,0,16.171839,5.216341,7.006369,10.510394,-0.56304
0.070,6.519104,0.000000,0,0,-1.122059,6.567527,17.155405,7.171978,12.008821,0.000000,0,0,16.159878,5.214496,6.999903,10.499084,-0.58747
0.071,6.517203,0.000000,0,0,-1.139723,6.566517,17.143751,7.170777,11.997928,0.000000,0,0,16.147951,5.212969,6.994451,10.487818,-0.61114
0.072,6.515018,0.000000,0,0,-1.172329,6.565493,17.132168,7.168748,11.986909,0.000000,0,0,16.136112,5.212227,6.991505,10.476661,-0.63704
0.073,6.512651,0.000000,0,0,-1.204936,6.564470,17.120584,7.166720,11.975890,0.000000,0,0,16.124273,5.211485,6.988558,10.465503,-0.68169
0.074,6.510017,0.000000,0,0,-1.237542,6.563446,17.109001,7.164692,11.964871,0.000000,0,0,16.112434,5.210743,6.985612,10.454345,-0.71070
0.075,6.507221,0.000000,0,0,-1.273737,6.562351,17.097536,7.161910,11.953815,0.000000,0,0,16.100775,5.210028,6.981765,10.443213,-0.72613
0.076,6.504186,0.000000,0,0,-1.318806,6.561079,17.086359,7.157263,11.942666,0.000000,0,0,16.089565,5.209378,6.975695,10.432149,-0.74883
0.077,6.501013,0.000000,0,0,-1.363874,6.559806,17.075184,7.152616,11.931518,0.000000,0,0,16.078356,5.208728,6.969624,10.421083,-0.77356
0.078,6.497639,0.000000,0,0,-1.408943,6.558534,17.064009,7.147969,11.920368,0.000000,0,0,16.067146,5.208079,6.963553,10.410019,-0.79210
0.079,6.494163,0.000000,0,0,-1.454330,6.557146,17.052980,7.144254,11.909265,0.000000,0,0,16.056057,5.207082,6.957232,10.399009,-0.83877
0.080,6.490535,0.000000,0,0,-1.500507,6.555470,17.042315,7.142841,11.898270,0.000000,0,0,16.045267,5.205228,6.950290,10.388133,-0.85756
0.081,6.486872,0.000000,0,0,-1.546683,6.553794,17.031651,7.141429,11.887275,0.000000,0,0,16.034479,5.203373,6.943349,10.377258,-0.87881
0.082,6.483158,0.000000,0,0,-1.592859,6.552118,17.020987,7.140017,11.876280,0.000000,0,0,16.023689,5.201519,6.936408,10.366383,-0.90084
0.083,6.479477,0.000000,0,0,-1.637264,6.550401,17.010338,7.138684,11.865385,0.000000,0,0,16.012928,5.199272,6.929695,10.355503,-0.92309
0.084,6.475847,0.000000,0,0,-1.677288,6.548584,16.999731,7.137548,11.854736,0.000000,0,0,16.002232,5.196054,6.923544,10.344611,-0.94133
0.085,6.472274,0.000000,0,0,-1.717313,6.546766,16.989124,7.136412,11.844087,0.000000,0,0,15.991537,5.192835,6.917394,10.333720,-0.98184
0.086,6.468786,0.000000,0,0,-1.757337,6.544949,16.978518,7.135276,11.833438,0.000000,0,0,15.980841,5.189617,6.911243,10.322828,-1.00009
0.087,6.465361,0.000000,0,0,-1.795951,6.543148,16.967890,7.134939,11.822748,0.000000,0,0,15.970168,5.187483,6.905551,10.311978,-1.01931
0.088,6.462028,0.000000,0,0,-1.831078,6.541386,16.957207,7.136576,11.811961,0.000000,0,0,15.959553,5.188031,6.900991,10.301230,-1.03659
0.089,6.458731,0.000000,0,0,-1.866205,6.539625,16.946524,7.138214,11.801174,0.000000,0,0,15.948937,5.188579,6.896432,10.290483,-1.05596
0.090,6.455489,0.000000,0,0,-1.901332,6.537864,16.935841,7.139851,11.790387,0.000000,0,0,15.938322,5.189127,6.891872,10.279734,-1.07614
0.091,6.452250,0.000000,0,0,-1.935179,6.536051,16.925095,7.140606,11.779699,0.000000,0,0,15.927735,5.188712,6.889050,10.269037,-1.10995
0.092,6.449017,0.000000,0,0,-1.965860,6.534113,16.914192,7.139181,11.769259,0.000000,0,0,15.917218,5.185914,6.890520,10.258466,-1.12790
0.093,6.445759,0.000000,0,0,-1.996542,6.532175,16.903290,7.137755,11.758819,0.000000,0,0,15.906701,5.183116,6.891989,10.247894,-1.14480
0.094,6.442466,0.000000,0,0,-2.027223,6.530237,16.892389,7.136329,11.748379,0.000000,0,0,15.896184,5.180318,6.893459,10.237323,-1.15974
0.095,6.439131,0.000000,0,0,-2.057308,6.528225,16.881554,7.134971,11.737990,0.000000,0,0,15.885598,5.178492,6.897106,10.226928,-1.17465
0.096,6.435733,0.000000,0,0,-2.085919,6.526032,16.870882,7.133781,11.727731,0.000000,0,0,15.874842,5.179068,6.906135,10.216969,-1.19252
0.097,6.432311,0.000000,0,0,-2.114529,6.523839,16.860210,7.132592,11.717471,0.000000,0,0,15.864085,5.179644,6.915164,10.207009,-1.21920
0.098,6.428850,0.000000,0,0,-2.143139,6.521645,16.849539,7.131402,11.707211,0.000000,0,0,15.853329,5.180221,6.924192,10.197050,-1.23268
0.099,6.425395,0.000000,0,0,-2.170499,6.519415,16.838896,7.130649,11.696967,0.000000,0,0,15.842610,5.181179,6.933643,10.187222,-1.24822
0.100,6.421947,0.000000,0,0,-2.194768,6.517095,16.828320,7.130976,11.686761,0.000000,0,0,15.831985,5.183081,6.944139,10.177718,-1.26467
0.101,6.418554,0.000000,0,0,-2.219037,6.514775,16.817743,7.131302,11.676554,0.000000,0,0,15.821360,5.184984,6.954635,10.168214,-1.27958
0.102,6.415243,0.000000,0,0,-2.243306,6.512455,16.807167,7.131629,11.666348,0.000000,0,0,15.810734,5.186886,6.965130,10.158710,-1.29260
0.103,6.412020,0.000000,0,0,-2.266349,6.510165,16.796659,7.130808,11.656137,0.000000,0,0,15.800196,5.188223,6.973928,10.149480,-1.31594
0.104,6.408926,0.000000,0,0,-2.286361,6.507951,16.786318,7.127151,11.645914,0.000000,0,0,15.789874,5.188161,6.978530,10.140926,-1.32978
0.105,6.405843,0.000000,0,0,-2.306374,6.505738,16.775976,7.123494,11.635693,0.000000,0,0,15.779552,5.188098,6.983133,10.132374,-1.34033
0.106,6.402773,0.000000,0,0,-2.326386,6.503524,16.765635,7.119837,11.625470,0.000000,0,0,15.769231,5.188036,6.987735,10.123820,-1.35056
0.107,6.399623,0.000000,0,0,-2.347417,6.501269,16.755358,7.117215,11.615308,0.000000,0,0,15.758966,5.186818,6.989641,10.115431,-1.36128
0.108,6.396354,0.000000,0,0,-2.370969,6.498913,16.745241,7.117148,11.605296,0.000000,0,0,15.748845,5.182742,6.984881,10.107447,-1.37280
0.109,6.393007,0.000000,0,0,-2.394520,6.496557,16.735123,7.117081,11.595284,0.000000,0,0,15.738724,5.178665,6.980121,10.099462,-1.38448
0.110,6.389546,0.000000,0,0,-2.418071,6.494200,16.725006,7.117015,11.585271,0.000000,0,0,15.728602,5.174589,6.975361,10.091477,-1.40280
0.111,6.386031,0.000000,0,0,-2.442833,6.491806,16.714914,7.116568,11.575235,0.000000,0,0,15.718608,5.171041,6.968280,10.083667,-1.41070
0.112,6.382438,0.000000,0,0,-2.470586,6.489318,16.704887,7.115183,11.565145,0.000000,0,0,15.708925,5.168797,6.955461,10.076286,-1.41840
0.113,6.378775,0.000000,0,0,-2.498340,6.486831,16.694860,7.113798,11.555053,0.000000,0,0,15.699244,5.166553,6.942642,10.068906,-1.42289
0.114,6.375009,0.000000,0,0,-2.526093,6.484343,16.684834,7.112413,11.544961,0.000000,0,0,15.689561,5.164309,6.929823,10.061525,-1.43687
0.115,6.371156,0.000000,0,0,-2.555759,6.481832,16.674757,7.111640,11.534946,0.000000,0,0,15.679955,5.162663,6.915229,10.054448,-1.44326
0.116,6.367176,0.000000,0,0,-2.590153,6.479264,16.664560,7.112382,11.525120,0.000000,0,0,15.670537,5.162496,6.896245,10.048122,-1.45371
0.117,6.363139,0.000000,0,0,-2.624548,6.476696,16.654364,7.113124,11.515294,0.000000,0,0,15.661120,5.162329,6.877260,10.041796,-1.46005
0.118,6.359020,0.000000,0,0,-2.658942,6.474127,16.644167,7.113866,11.505467,0.000000,0,0,15.651703,5.162163,6.858276,10.035469,-1.46686
0.119,6.354892,0.000000,0,0,-2.691846,6.471492,16.633965,7.115478,11.495661,0.000000,0,0,15.642344,5.162606,6.838077,10.029270,-1.46890
0.120,6.350754,0.000000,0,0,-2.721065,6.468690,16.623749,7.119239,11.485900,0.000000,0,0,15.633132,5.164557,6.814873,10.023385,-1.47098
0.121,6.346667,0.000000,0,0,-2.750283,6.465888,16.613535,7.123000,11.476140,0.000000,0,0,15.623919,5.166509,6.791669,10.017500,-1.47622
0.122,6.342656,0.000000,0,0,-2.779502,6.463087,16.603321,7.126762,11.466380,0.000000,0,0,15.614706,5.168461,6.768466,10.011615,-1.48217
0.123,6.338748,0.000000,0,0,-2.805440,6.460270,16.593166,7.129087,11.456645,0.000000,0,0,15.605581,5.170660,6.747152,10.005955,-1.48599
0.124,6.334991,0.000000,0,0,-2.823267,6.457418,16.583158,7.127864,11.446972,0.000000,0,0,15.596672,5.173474,6.730508,10.000854,-1.48618
0.125,6.331329,0.000000,0,0,-2.841093,6.454566,16.573149,7.126641,11.437299,0.000000,0,0,15.587763,5.176287,6.713864,9.995752,-1.48878
0.126,6.327810,0.000000,0,0,-2.858920,6.451713,16.563141,7.125417,11.427626,0.000000,0,0,15.578854,5.179100,6.697221,9.990651,-1.48861
0.127,6.324381,0.000000,0,0,-2.871695,6.448802,16.553217,7.124876,11.417901,0.000000,0,0,15.569949,5.181216,6.683045,9.985555,-1.48887
0.128,6.321084,0.000000,0,0,-2.871981,6.445748,16.543505,7.126023,11.408051,0.000000,0,0,15.561056,5.181609,6.674970,9.980468,-1.48988
0.129,6.317952,0.000000,0,0,-2.872266,6.442693,16.533792,7.127170,11.398200,0.000000,0,0,15.552164,5.182003,6.666896,9.975381,-1.48973
0.130,6.315067,0.000000,0,0,-2.872552,6.439639,16.524080,7.128317,11.388350,0.000000,0,0,15.543272,5.182396,6.658821,9.970295,-1.48517
0.131,6.312424,0.000000,0,0,-2.866802,6.436626,16.514442,7.129158,11.378547,0.000000,0,0,15.534430,5.182549,6.651659,9.965244,-1.48711
0.132,6.310140,0.000000,0,0,-2.846132,6.433718,16.504993,7.129247,11.368862,0.000000,0,0,15.525709,5.182110,6.646752,9.960282,-1.48240
0.133,6.308053,0.000000,0,0,-2.825461,6.430810,16.495544,7.129335,11.359177,0.000000,0,0,15.516989,5.181671,6.641846,9.955320,-1.48072
0.134,6.306256,0.000000,0,0,-2.804791,6.427903,16.486095,7.129423,11.349492,0.000000,0,0,15.508268,5.181231,6.636939,9.950358,-1.47511
0.135,6.304585,0.000000,0,0,-2.780692,6.425040,16.476620,7.129815,11.339774,0.000000,0,0,15.499575,5.180947,6.632414,9.945429,-1.47155
0.136,6.303101,0.000000,0,0,-2.748118,6.422289,16.467073,7.130958,11.329975,0.000000,0,0,15.490946,5.181047,6.628833,9.940577,-1.46616
0.137,6.301721,0.000000,0,0,-2.715544,6.419538,16.457527,7.132100,11.320176,0.000000,0,0,15.482317,5.181147,6.625252,9.935725,-1.46299
0.138,6.300495,0.000000,0,0,-2.682971,6.416787,16.447981,7.133243,11.310378,0.000000,0,0,15.473687,5.181247,6.621670,9.930873,-1.45786
0.139,6.299357,0.000000,0,0,-2.649051,6.414086,16.438402,7.134298,11.300770,0.000000,0,0,15.465109,5.181746,6.616973,9.926136,-1.45383
0.140,6.298350,0.000000,0,0,-2.611806,6.411509,16.428747,7.135137,11.291632,0.000000,0,0,15.456656,5.183233,6.609519,9.921681,-1.44347
0.141,6.297374,0.000000,0,0,-2.574560,6.408932,16.419092,7.135975,11.282495,0.000000,0,0,15.448202,5.184719,6.602064,9.917227,-1.43231
0.142,6.296445,0.000000,0,0,-2.537315,6.406354,16.409437,7.136814,11.273356,0.000000,0,0,15.439749,5.186205,6.594609,9.912772,-1.42656
0.143,6.295491,0.000000,0,0,-2.501629,6.403831,16.399858,7.138314,11.264370,0.000000,0,0,15.431327,5.187041,6.588360,9.908547,-1.42092
0.144,6.294500,0.000000,0,0,-2.469800,6.401443,16.390465,7.141449,11.255756,0.000000,0,0,15.422983,5.186271,6.585090,9.904893,-1.40782
0.145,6.293496,0.000000,0,0,-2.437972,6.399055,16.381071,7.144585,11.247143,0.000000,0,0,15.414639,5.185500,6.581820,9.901238,-1.40203
0.146,6.292470,0.000000,0,0,-2.406143,6.396667,16.371677,7.147720,11.238529,0.000000,0,0,15.406295,5.184729,6.578550,9.897584,-1.38693
0.147,6.291461,0.000000,0,0,-2.374370,6.394308,16.362329,7.150403,11.230003,0.000000,0,0,15.397889,5.184299,6.574731,9.894194,-1.37184
0.148,6.290476,0.000000,0,0,-2.342734,6.392022,16.353096,7.151964,11.221695,0.000000,0,0,15.389333,5.184711,6.569558,9.891457,-1.36351
0.149,6.289541,0.000000,0,0,-2.311099,6.389736,16.343863,7.153526,11.213386,0.000000,0,0,15.380776,5.185124,6.564384,9.888720,-1.35141
0.150,6.288680,0.000000,0,0,-2.279464,6.387451,16.334629,7.155087,11.205077,0.000000,0,0,15.372220,5.185536,6.559211,9.885983,-1.34205
0.151,6.287901,0.000000,0,0,-2.245403,6.385175,16.325436,7.156262,11.196716,0.000000,0,0,15.363645,5.185698,6.552975,9.883628,-1.32805
0.152,6.287243,0.000000,0,0,-2.205343,6.382923,16.316345,7.156483,11.188227,0.000000,0,0,15.355021,5.185238,6.544113,9.882216,-1.31487
0.153,6.286688,0.000000,0,0,-2.165284,6.380672,16.307253,7.156703,11.179737,0.000000,0,0,15.346396,5.184780,6.535250,9.880805,-1.29973
0.154,6.286283,0.000000,0,0,-2.125225,6.378420,16.298162,7.156923,11.171247,0.000000,0,0,15.337772,5.184320,6.526388,9.879394,-1.27726
0.155,6.286001,0.000000,0,0,-2.081409,6.376192,16.289045,7.157249,11.162763,0.000000,0,0,15.329147,5.184249,6.519343,9.878334,-1.26393
0.156,6.285900,0.000000,0,0,-2.028306,6.374021,16.279869,7.157839,11.154290,0.000000,0,0,15.320519,5.185134,6.516792,9.878144,-1.25200
0.157,6.285965,0.000000,0,0,-1.975204,6.371850,16.270691,7.158429,11.145817,0.000000,0,0,15.311891,5.186019,6.514241,9.877954,-1.23736
0.158,6.286275,0.000000,0,0,-1.922101,6.369679,16.261515,7.159018,11.137344,0.000000,0,0,15.303263,5.186905,6.511691,9.877766,-1.22017
0.159,6.286788,0.000000,0,0,-1.865558,6.367622,16.252577,7.159615,11.128757,0.000000,0,0,15.294696,5.187394,6.508868,9.877790,-1.19451
0.160,6.287597,0.000000,0,0,-1.800512,6.365846,16.244234,7.160232,11.119884,0.000000,0,0,15.286281,5.186903,6.505376,9.878347,-1.17552
0.161,6.288574,0.000000,0,0,-1.735466,6.364071,16.235889,7.160848,11.111012,0.000000,0,0,15.277865,5.186413,6.501883,9.878903,-1.16083
0.162,6.289800,0.000000,0,0,-1.670420,6.362295,16.227547,7.161465,11.102139,0.000000,0,0,15.269451,5.185922,6.498390,9.879460,-1.14241
0.163,6.291145,0.000000,0,0,-1.604002,6.360633,16.219152,7.162722,11.093303,0.000000,0,0,15.261115,5.186112,6.494284,9.880155,-1.12725
0.164,6.292665,0.000000,0,0,-1.534193,6.359251,16.210634,7.165566,11.084554,0.000000,0,0,15.252975,5.187984,6.488659,9.881192,-1.10908
0.165,6.294274,0.000000,0,0,-1.464383,6.357869,16.202118,7.168409,11.075805,0.000000,0,0,15.244836,5.189856,6.483036,9.882230,-1.09086
0.166,6.296011,0.000000,0,0,-1.394574,6.356487,16.193600,7.171253,11.067057,0.000000,0,0,15.236696,5.191728,6.477411,9.883267,-1.05961
0.167,6.297815,0.000000,0,0,-1.323481,6.355152,16.185238,7.173914,11.058380,0.000000,0,0,15.228513,5.192800,6.472896,9.884506,-1.03789
0.168,6.299717,0.000000,0,0,-1.249216,6.353933,16.177256,7.176127,11.049883,0.000000,0,0,15.220222,5.191895,6.471120,9.886239,-1.01933
0.169,6.301689,0.000000,0,0,-1.174951,6.352714,16.169273,7.178340,11.041386,0.000000,0,0,15.211930,5.190989,6.469344,9.887973,-1.00020
0.170,6.303761,0.000000,0,0,-1.100687,6.351494,16.161291,7.180552,11.032888,0.000000,0,0,15.203639,5.190084,6.467568,9.889707,-0.98060
0.171,6.305913,0.000000,0,0,-1.025105,6.350342,16.153391,7.182304,11.024478,0.000000,0,0,15.195447,5.189423,6.466738,9.891554,-0.96066
0.172,6.308186,0.000000,0,0,-0.946268,6.349358,16.145695,7.182914,11.016283,0.000000,0,0,15.187498,5.189365,6.468246,9.893683,-0.93889
0.173,6.310572,0.000000,0,0,-0.867431,6.348373,16.137997,7.183524,11.008088,0.000000,0,0,15.179550,5.189307,6.469753,9.895814,-0.90146
0.174,6.313126,0.000000,0,0,-0.788594,6.347388,16.130301,7.184134,10.999893,0.000000,0,0,15.171601,5.189249,6.471260,9.897943,-0.88265
