"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","v2 R COP","m3 RDS cle","m1 R marks","49 RDS cle","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","m4 LDS cle","m2 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform","42 CoMy (cm)","v1 xCoM"
0.507,6.188153,4.136573,2.839544,5.121319,0.000000,0,0,0,17.528587,15.297719,0.000000,0,0,0,17.765963,16.907637,0.75439,5.304336,4.649321
0.508,6.189087,4.136685,2.843170,5.127619,0.000000,0,0,0,17.521961,15.311813,0.000000,0,0,0,17.759081,16.905697,0.77881,5.286833,4.619419
0.509,6.191142,4.136167,2.847383,5.133815,0.000000,0,0,0,17.515331,15.325728,0.000000,0,0,0,17.752201,16.903723,0.82123,5.269411,4.588737
0.510,6.193196,4.135649,2.851595,5.140011,0.000000,0,0,0,17.508699,15.339643,0.000000,0,0,0,17.745319,16.901751,0.83694,5.251988,4.556182
0.511,6.195251,4.135130,2.855807,5.146207,0.000000,0,0,0,17.502068,15.353559,0.000000,0,0,0,17.738438,16.899776,0.85861,5.234566,4.523420
0.512,6.193234,4.133759,2.861286,5.152160,0.000000,0,0,0,17.495214,15.366261,0.000000,0,0,0,17.731361,16.897617,0.88440,5.217249,4.491776
0.513,6.190160,4.132167,2.867094,5.158049,0.000000,0,0,0,17.488302,15.378647,0.000000,0,0,0,17.724234,16.895409,0.90012,5.199961,4.460258
0.514,6.187087,4.130575,2.872901,5.163938,0.000000,0,0,0,17.481390,15.391034,0.000000,0,0,0,17.717106,16.893202,0.92346,5.182672,4.428192
0.515,6.184013,4.128983,2.878709,5.169827,0.000000,0,0,0,17.474478,15.403420,0.000000,0,0,0,17.709978,16.890993,0.94467,5.165382,4.396064
0.516,5.779370,4.130557,2.881469,5.174608,0.000000,0,0,0,17.467665,15.414498,0.000000,0,0,0,17.715569,16.888220,0.98282,5.148291,4.362027
0.517,5.270541,4.132953,2.883439,5.179101,0.000000,0,0,0,17.460876,15.425237,0.000000,0,0,0,17.724461,16.885300,0.99640,5.131250,4.327777
0.518,4.761712,4.135348,2.885408,5.183594,0.000000,0,0,0,17.454090,15.435975,0.000000,0,0,0,17.733353,16.882380,1.01929,5.114210,4.298080
0.519,4.252883,4.137744,2.887377,5.188087,0.000000,0,0,0,17.447304,15.446712,0.000000,0,0,0,17.742245,16.879457,1.03745,5.097169,4.268890
0.520,4.150457,4.141420,2.887648,5.192453,0.000000,0,0,0,17.447641,15.455880,0.000000,0,0,0,17.753778,16.875969,1.05484,5.080238,4.250584
0.521,4.153470,4.145428,2.887477,5.196786,0.000000,0,0,0,17.449827,15.464640,0.000000,0,0,0,17.765999,16.872332,1.07407,5.063335,4.233486
0.522,4.156482,4.149436,2.887306,5.201118,0.000000,0,0,0,17.452013,15.473399,0.000000,0,0,0,17.778217,16.868696,1.08932,5.046432,4.222211
0.523,4.159495,4.153444,2.887136,5.205451,0.000000,0,0,0,17.454199,15.482159,0.000000,0,0,0,17.790438,16.865059,1.10687,5.029530,4.211584
0.524,4.165083,4.751961,2.888134,5.209587,0.000000,0,0,0,17.456537,15.489644,0.000000,0,0,0,17.802073,16.861071,1.13541,5.012941,4.199874
0.525,4.171339,5.504720,2.889436,5.213671,0.000000,0,0,0,17.458918,15.496799,0.000000,0,0,0,17.813553,16.856993,1.15143,4.996434,4.188044
0.526,4.177594,6.257480,2.890738,5.217755,0.000000,0,0,0,17.461296,15.503955,0.000000,0,0,0,17.825035,16.852915,1.16730,4.979928,4.175218
0.527,4.183850,7.010239,2.892039,5.221839,0.000000,0,0,0,17.463675,15.511109,0.000000,0,0,0,17.836517,16.848835,1.18256,4.963420,4.162281
0.528,4.185173,7.162917,2.899888,5.226120,0.000000,0,0,0,17.466047,15.516925,0.000000,0,0,0,17.847801,16.843916,1.20010,4.947176,4.150148
0.529,4.185215,7.159906,2.909436,5.230451,0.000000,0,0,0,17.468418,15.522392,0.000000,0,0,0,17.859032,16.838779,1.21216,4.930999,4.138104
0.530,4.185258,7.156896,2.918983,5.234783,0.000000,0,0,0,17.470791,15.527860,0.000000,0,0,0,17.870264,16.833641,1.22604,4.914823,4.127099
0.531,4.185301,7.153885,2.928531,5.239114,0.000000,0,0,0,17.473162,15.533327,0.000000,0,0,0,17.881496,16.828505,1.24008,4.898646,4.116209
0.532,4.185747,6.562966,2.927080,5.242842,0.000000,0,0,0,17.475203,15.536484,0.000000,0,0,0,17.904314,16.822886,1.26785,4.882758,4.105963
0.533,4.186298,5.819518,2.922776,5.246413,0.000000,0,0,0,17.477158,15.539041,0.000000,0,0,0,17.930138,16.817144,1.27274,4.866946,4.095789
0.534,4.186849,5.076068,2.918472,5.249984,0.000000,0,0,0,17.479113,15.541597,0.000000,0,0,0,17.955961,16.811401,1.28799,4.851133,4.085072
0.535,4.187400,4.332620,2.914167,5.253555,0.000000,0,0,0,17.481068,15.544155,0.000000,0,0,0,17.981785,16.805658,1.30280,4.835321,4.074294
0.536,4.186886,4.180406,2.917629,5.256385,0.000000,0,0,0,17.483173,15.544729,0.000000,0,0,0,17.994883,16.799509,1.31821,4.819926,4.062718
0.537,4.186095,4.181586,2.923107,5.259023,0.000000,0,0,0,17.485321,15.544788,0.000000,0,0,0,18.004679,16.793255,1.32324,4.804640,4.051054
0.538,4.185305,4.182766,2.928584,5.261661,0.000000,0,0,0,17.487467,15.544848,0.000000,0,0,0,18.014475,16.787001,1.33438,4.789354,4.043793
0.539,4.184514,4.183946,2.934061,5.264299,0.000000,0,0,0,17.489613,15.544908,0.000000,0,0,0,18.024271,16.780746,1.35284,4.774068,4.037021
0.540,4.187634,4.183843,2.932380,5.266549,0.000000,0,0,0,17.492249,15.544069,0.000000,0,0,0,18.034010,16.774027,1.36154,4.759142,4.040205
0.541,4.191768,4.183407,2.928843,5.268699,0.000000,0,0,0,17.495010,15.542997,0.000000,0,0,0,18.043736,16.767187,1.37009,4.744309,4.044496
0.542,4.195902,4.182972,2.925306,5.270848,0.000000,0,0,0,17.497772,15.541925,0.000000,0,0,0,18.053461,16.760347,1.38153,4.729477,4.058447
0.543,4.200036,4.182536,2.921768,5.272997,0.000000,0,0,0,17.500534,15.540854,0.000000,0,0,0,18.063187,16.753508,1.38657,4.714645,4.073471
0.544,4.198815,4.182274,2.922486,5.274885,0.000000,0,0,0,17.503643,15.538765,0.000000,0,0,0,18.072891,16.746080,1.39297,4.700677,4.096693
0.545,4.196205,4.182057,2.924308,5.276704,0.000000,0,0,0,17.506842,15.536414,0.000000,0,0,0,18.082590,16.738503,1.40213,4.686934,4.120825
0.546,4.193594,4.181840,2.926129,5.278524,0.000000,0,0,0,17.510040,15.534062,0.000000,0,0,0,18.092289,16.730923,1.40701,4.673190,4.154272
0.547,4.190984,4.181624,2.927951,5.280343,0.000000,0,0,0,17.513239,15.531712,0.000000,0,0,0,18.101988,16.723345,1.41754,4.659446,4.188753
0.548,4.188854,4.180821,2.931556,5.282394,0.000000,0,0,0,17.516983,15.528270,0.000000,0,0,0,18.111843,16.715670,1.42258,4.646147,4.232984
0.549,4.186849,4.179866,2.935624,5.284506,0.000000,0,0,0,17.520870,15.524546,0.000000,0,0,0,18.121737,16.707972,1.42853,4.632962,4.278299
0.550,4.184844,4.178911,2.939692,5.286618,0.000000,0,0,0,17.524755,15.520822,0.000000,0,0,0,18.131630,16.700274,1.43448,4.619778,4.327065
0.551,4.182838,4.177957,2.943761,5.288730,0.000000,0,0,0,17.528643,15.517097,0.000000,0,0,0,18.141523,16.692575,1.43707,4.606594,4.376215
0.552,4.180652,4.174939,2.943796,5.291224,0.000000,0,0,0,17.533308,15.512863,0.000000,0,0,0,18.151636,16.684395,1.43951,4.593833,4.422528
0.553,4.178419,4.171387,2.942785,5.293818,0.000000,0,0,0,17.538176,15.508497,0.000000,0,0,0,18.161804,16.676088,1.44318,4.581182,4.468527
0.554,4.176185,4.167835,2.941773,5.296412,0.000000,0,0,0,17.543043,15.504130,0.000000,0,0,0,18.171972,16.667780,1.44730,4.568531,4.514709
0.555,4.173952,4.164283,2.940762,5.299006,0.000000,0,0,0,17.547909,15.499764,0.000000,0,0,0,18.182140,16.659473,1.44836,4.555880,4.560911
0.556,4.173552,4.166274,2.940746,5.301695,0.000000,0,0,0,17.553780,15.494921,0.000000,0,0,0,18.192457,16.650892,1.44958,4.557697,4.610058
0.557,4.173627,4.169703,2.940989,5.304409,0.000000,0,0,0,17.559910,15.489954,0.000000,0,0,0,18.202812,16.642241,1.45096,4.563268,4.659533
0.558,4.173703,4.173131,2.941231,5.307122,0.000000,0,0,0,17.566042,15.484986,0.000000,0,0,0,18.213167,16.633587,1.45401,4.568839,4.700726
0.559,4.173779,4.176560,2.941474,5.309835,0.000000,0,0,0,17.572172,15.480020,0.000000,0,0,0,18.223524,16.624935,1.45325,4.574409,4.740997
0.560,4.169958,4.580744,2.940392,5.312907,0.000000,0,0,0,17.571379,15.474147,0.000000,0,0,0,18.234261,16.615915,1.45309,4.580442,4.761134
0.561,4.165126,5.088902,2.938967,5.316073,0.000000,0,0,0,17.568790,15.468040,0.000000,0,0,0,18.245096,16.606802,1.44653,4.586595,4.779033
0.562,4.160294,5.597061,2.937541,5.319239,0.000000,0,0,0,17.566200,15.461932,0.000000,0,0,0,18.255932,16.597689,1.45065,4.592747,4.781234
0.563,4.155462,6.105219,2.936116,5.322404,0.000000,0,0,0,17.563612,15.455825,0.000000,0,0,0,18.266769,16.588573,1.44897,4.598899,4.781690
0.564,4.151239,6.217182,2.936187,5.325814,0.000000,0,0,0,17.563892,15.449025,0.000000,0,0,0,18.277227,16.579033,1.43921,4.604757,4.774596
0.565,4.147174,6.226353,2.936647,5.329287,0.000000,0,0,0,17.564917,15.442045,0.000000,0,0,0,18.287586,16.569380,1.44028,4.610538,4.766664
0.566,4.143109,6.235525,2.937107,5.332759,0.000000,0,0,0,17.565941,15.435065,0.000000,0,0,0,18.297947,16.559727,1.43524,4.616320,4.754345
0.567,4.139044,6.244697,2.937567,5.336233,0.000000,0,0,0,17.566965,15.428085,0.000000,0,0,0,18.308306,16.550074,1.43570,4.622101,4.741539
0.568,4.133441,6.243714,2.936156,5.340002,0.000000,0,0,0,17.571545,15.420424,0.000000,0,0,0,18.325645,16.539745,1.42136,4.627658,4.726947
0.569,4.127439,6.240098,2.934259,5.343847,0.000000,0,0,0,17.577045,15.412585,0.000000,0,0,0,18.344797,16.529242,1.42395,4.633157,4.712158
0.570,4.121438,6.236481,2.932363,5.347693,0.000000,0,0,0,17.582546,15.404747,0.000000,0,0,0,18.363949,16.518738,1.41479,4.638656,4.702387
0.571,4.115436,6.232864,2.930466,5.351539,0.000000,0,0,0,17.588047,15.396909,0.000000,0,0,0,18.383101,16.508234,1.40976,4.644155,4.693174
0.572,4.114810,6.231833,2.928324,5.355699,0.000000,0,0,0,17.595919,15.388048,0.000000,0,0,0,18.400946,16.497225,1.39389,4.649554,4.694440
0.573,4.115578,6.231472,2.926119,5.359941,0.000000,0,0,0,17.604404,15.378922,0.000000,0,0,0,18.418455,16.486086,1.38840,4.654927,4.696871
0.574,4.116347,6.231111,2.923913,5.364182,0.000000,0,0,0,17.612892,15.369797,0.000000,0,0,0,18.435963,16.474945,1.38000,4.660300,4.703154
0.575,4.117115,6.230749,2.921708,5.368424,0.000000,0,0,0,17.621378,15.360670,0.000000,0,0,0,18.453470,16.463804,1.37222,4.665673,4.709866
0.576,4.115647,6.228710,2.924721,5.372879,0.000000,0,0,0,17.631495,15.351163,0.000000,0,0,0,18.464554,16.452122,1.36383,4.657651,4.713097
0.577,4.113598,6.226234,2.929088,5.377389,0.000000,0,0,0,17.642035,15.341556,0.000000,0,0,0,18.473972,16.440300,1.35468,4.646155,4.715942
0.578,4.111550,6.223760,2.933455,5.381899,0.000000,0,0,0,17.652575,15.331949,0.000000,0,0,0,18.483389,16.428476,1.34201,4.634659,4.721271
0.579,4.109502,6.221284,2.937823,5.386409,0.000000,0,0,0,17.663115,15.322342,0.000000,0,0,0,18.492807,16.416655,1.32370,4.623163,4.726875
0.580,4.108704,6.220723,2.943479,5.391347,0.000000,0,0,0,17.674940,15.312325,0.000000,0,0,0,18.501478,16.404240,1.31622,4.624923,4.742491
0.581,4.108229,6.220657,2.949469,5.396395,0.000000,0,0,0,17.687099,15.302203,0.000000,0,0,0,18.509954,16.391672,1.30280,4.630122,4.759219
0.582,4.107755,6.220592,2.955460,5.401443,0.000000,0,0,0,17.699259,15.292080,0.000000,0,0,0,18.518433,16.379105,1.28998,4.635322,4.782573
0.583,4.107281,6.220526,2.961451,5.406492,0.000000,0,0,0,17.711418,15.281958,0.000000,0,0,0,18.526909,16.366537,1.27731,4.640522,4.806664
0.584,4.106963,6.222332,2.964503,5.411501,0.000000,0,0,0,17.724909,15.271177,0.000000,0,0,0,18.535107,16.353767,1.26907,4.645610,4.830873
0.585,4.106685,6.224622,2.966794,5.416500,0.000000,0,0,0,17.738745,15.260226,0.000000,0,0,0,18.543232,16.340944,1.25320,4.650671,4.855094
0.586,4.106407,6.226913,2.969085,5.421498,0.000000,0,0,0,17.752581,15.249276,0.000000,0,0,0,18.551357,16.328123,1.22711,4.655731,4.873296
0.587,4.106130,6.229204,2.971375,5.426497,0.000000,0,0,0,17.766418,15.238325,0.000000,0,0,0,18.559483,16.315300,1.21323,4.660791,4.890829
0.588,4.100994,6.228144,2.972909,5.431839,0.000000,0,0,0,17.781738,15.226950,0.000000,0,0,0,18.567476,16.302183,1.19873,4.665802,4.898249
0.589,4.094597,6.226215,2.974246,5.437270,0.000000,0,0,0,17.797441,15.215464,0.000000,0,0,0,18.575436,16.288990,1.18347,4.670799,4.904546
0.590,4.088201,6.224287,2.975583,5.442701,0.000000,0,0,0,17.813147,15.203978,0.000000,0,0,0,18.583395,16.275797,1.17081,4.675796,4.905740
0.591,4.081804,6.222357,2.976921,5.448133,0.000000,0,0,0,17.828852,15.192492,0.000000,0,0,0,18.591352,16.262604,1.16226,4.680793,4.906368
0.592,4.081361,6.219493,2.977328,5.453330,0.000000,0,0,0,17.846010,15.180774,0.000000,0,0,0,18.599192,16.249117,1.13464,4.685662,4.908212
0.593,4.082461,6.216386,2.977494,5.458466,0.000000,0,0,0,17.863546,15.168997,0.000000,0,0,0,18.606998,16.235556,1.10306,4.690497,4.910192
0.594,4.083562,6.213279,2.977659,5.463603,0.000000,0,0,0,17.881083,15.157219,0.000000,0,0,0,18.614807,16.221992,1.08841,4.695333,4.913332
0.595,4.084663,6.210172,2.977825,5.468739,0.000000,0,0,0,17.898619,15.145442,0.000000,0,0,0,18.622614,16.208431,1.07132,4.700168,4.916602
0.596,4.082460,6.206373,2.977485,5.473920,0.000000,0,0,0,17.917788,15.133531,0.000000,0,0,0,18.630308,16.194639,1.05316,4.704967,4.919455
0.597,4.079400,6.202394,2.977014,5.479114,0.000000,0,0,0,17.937382,15.121585,0.000000,0,0,0,18.637972,16.180786,1.03622,4.709758,4.922261
0.598,4.076340,6.198416,2.976542,5.484307,0.000000,0,0,0,17.956974,15.109639,0.000000,0,0,0,18.645638,16.166935,1.01517,4.714548,4.924667
0.599,4.073280,6.194437,2.976070,5.489500,0.000000,0,0,0,17.976568,15.097693,0.000000,0,0,0,18.653301,16.153082,1.00220,4.719338,4.927029
0.600,4.050585,6.190367,2.977045,5.494843,0.000000,0,0,0,17.997486,15.085547,0.000000,0,0,0,18.660685,16.139374,0.96039,4.723907,4.929368
0.601,4.022796,6.186274,2.978395,5.500225,0.000000,0,0,0,18.018749,15.073349,0.000000,0,0,1,18.667995,16.125702,0.94147,4.728417,4.931705
0.602,3.995007,6.182180,2.979745,5.505608,0.000000,0,0,0,18.040012,15.061152,2.630056,1,1,0,18.675306,16.112030,0.91980,4.732928,4.933883
0.603,3.967218,6.178086,2.981094,5.510990,0.000000,0,0,0,18.061275,15.048953,5.552341,1,1,0,18.682617,16.098360,0.90240,4.737439,4.936043
0.604,3.939675,6.175951,2.981191,5.516476,0.000000,0,0,0,18.083673,15.036659,5.845742,1,1,0,18.674618,16.084255,0.88379,4.741843,4.937823
0.605,3.912196,6.174325,2.980964,5.521989,0.000000,0,0,0,18.106367,15.024341,5.847045,1,1,0,18.662645,16.070040,0.86029,4.746218,4.939561
0.606,3.884717,6.172698,2.980736,5.527502,0.000000,0,0,0,18.129059,15.012022,5.849388,1,1,0,18.650671,16.055824,0.84030,4.750593,4.941005
0.607,3.857238,6.171072,2.980508,5.533015,0.000000,0,0,0,18.151752,14.999703,5.851847,1,1,0,18.638699,16.041607,0.79758,4.754969,4.942416
0.608,3.835569,6.170503,2.979014,5.538149,0.000000,0,0,0,18.175051,14.987007,5.855322,1,1,0,18.626917,16.027409,0.77576,4.759249,4.943660
0.609,3.815407,6.170210,2.977192,5.543185,0.000000,0,0,0,18.198507,14.974214,5.858911,1,1,0,18.615185,16.013214,0.75455,4.763504,4.944886
0.610,3.795245,6.169916,2.975369,5.548221,0.000000,0,0,0,18.221964,14.961419,5.860528,1,1,0,18.603453,15.999020,0.73166,4.767759,4.945834
0.611,3.775083,6.169623,2.973547,5.553257,0.000000,0,0,0,18.245420,14.948626,5.861926,1,1,0,18.591721,15.984825,0.71121,4.772015,4.946753
0.612,3.767993,6.158159,2.971742,5.557673,0.000000,0,0,0,18.269503,14.935640,5.858640,1,1,0,18.579845,15.970696,0.68878,4.776235,4.947276
0.613,3.764296,6.143796,2.969942,5.561931,0.000000,0,0,0,18.293747,14.922606,5.854833,1,1,0,18.567934,15.956585,0.66437,4.780447,4.947755
0.614,3.760599,6.129434,2.968142,5.566187,0.000000,0,0,0,18.317991,14.909571,5.848988,1,1,0,18.556023,15.942472,0.61844,4.784658,4.948014
0.615,3.756902,6.115071,2.966342,5.570445,0.000000,0,0,0,18.342236,14.896537,5.842915,1,1,0,18.544111,15.928361,0.59769,4.788869,4.948249
0.616,3.760508,6.103992,2.966974,5.573912,0.000000,0,0,0,18.366568,14.883522,5.838301,1,1,0,18.532131,15.914608,0.57419,4.792910,4.948431
0.617,3.766009,6.093766,2.968238,5.577174,0.000000,0,0,0,18.390923,14.870513,5.833848,1,1,0,18.520132,15.900947,0.54642,4.796907,4.948607
0.618,3.771510,6.083539,2.969502,5.580436,0.000000,0,0,0,18.415277,14.857503,5.830977,1,1,0,18.508135,15.887286,0.52490,4.800904,4.948467
0.619,3.777011,6.073312,2.970765,5.583699,0.000000,0,0,0,18.439632,14.844494,5.828282,1,1,0,18.496138,15.873626,0.49896,4.804901,4.948292
0.620,3.789239,6.067902,2.973198,5.586449,0.000000,0,0,0,18.463440,14.831935,5.826537,1,1,0,18.484495,15.859960,0.47485,4.808164,4.947526
0.621,3.803213,6.063741,2.975934,5.589067,0.000000,0,0,0,18.487106,14.819492,5.824898,1,1,0,18.472944,15.846292,0.43045,4.811237,4.946694
0.622,3.817186,6.059580,2.978670,5.591684,0.000000,0,0,0,18.510771,14.807050,5.824669,1,1,0,18.461395,15.832623,0.40039,4.814310,4.945535
0.623,3.831159,6.055419,2.981406,5.594302,0.000000,0,0,0,18.534437,14.794608,5.824596,1,1,0,18.449844,15.818955,0.37567,4.817382,4.944338
0.624,3.843550,6.055351,2.985448,5.596482,0.000000,0,0,0,18.557432,14.782350,5.826204,1,1,0,18.438158,15.805421,0.35400,4.820388,4.943159
0.625,3.855530,6.056345,2.989828,5.598549,0.000000,0,0,0,18.580256,14.770139,5.828000,1,1,0,18.426435,15.791921,0.32898,4.823376,4.941980
0.626,3.867510,6.057339,2.994209,5.600616,0.000000,0,0,0,18.603077,14.757928,5.829371,1,1,0,18.414711,15.778420,0.29984,4.826364,4.940809
0.627,3.879489,6.058333,2.998589,5.602682,0.000000,0,0,0,18.625898,14.745717,5.830695,1,1,0,18.402988,15.764920,0.25162,4.829352,4.939639
0.628,3.903656,6.054165,3.003054,5.604248,0.000000,0,0,0,18.648521,14.733795,5.829545,1,1,0,18.391062,15.751586,0.22659,4.831980,4.938377
0.629,3.930984,6.048657,3.007540,5.605683,0.000000,0,0,0,18.671091,14.721950,5.828120,1,1,0,18.379082,15.738295,0.19928,4.834514,4.937105
0.630,3.958312,6.043149,3.012026,5.607119,0.000000,0,0,0,18.693663,14.710103,5.825694,1,1,0,18.367104,15.725002,0.17883,4.837048,4.935706
0.631,3.985640,6.037641,3.016512,5.608554,0.000000,0,0,0,18.716232,14.698257,5.823157,1,1,0,18.355124,15.711711,0.14816,4.839581,4.934293
0.632,4.011258,6.033979,3.014430,5.609518,0.000000,0,0,0,18.738298,14.686580,5.821594,1,1,0,18.342785,15.698071,0.12344,4.841812,4.932764
0.633,4.036433,6.030797,3.010643,5.610360,0.000000,0,0,0,18.760233,14.674945,5.820139,1,1,0,18.330353,15.684340,0.09781,4.843964,4.931222
0.634,4.061607,6.027614,3.006856,5.611201,0.000000,0,0,0,18.782169,14.663311,5.819150,1,1,0,18.317921,15.670609,0.04745,4.846115,4.929703
0.635,4.086782,6.024432,3.003069,5.612043,0.000000,0,0,0,18.804104,14.651676,5.818213,1,1,0,18.305490,15.656878,0.01465,4.848267,4.928187
0.636,4.110322,6.020841,3.000377,5.612873,0.000000,0,0,0,18.825487,14.640126,5.816809,1,1,0,18.292871,15.643417,-0.01175,4.850013,4.926827
0.637,4.133438,6.017145,2.997969,5.613698,0.000000,0,0,0,18.846727,14.628597,5.815353,1,1,0,18.280207,15.630029,-0.02991,4.851655,4.925485
0.638,4.156553,6.013449,2.995560,5.614525,0.000000,0,0,0,18.867966,14.617068,5.813929,1,1,0,18.267540,15.616639,-0.05692,4.853298,4.924232
0.639,4.179669,6.009752,2.993152,5.615351,0.000000,0,0,0,18.889206,14.605539,5.812508,1,1,0,18.254875,15.603250,-0.08423,4.854940,4.922991
0.640,4.200270,6.007688,2.993847,5.615875,0.000000,0,0,0,18.909243,14.593856,5.811772,1,1,0,18.241863,15.589766,-0.13535,4.856215,4.921747
0.641,4.220219,6.006047,2.995347,5.616321,0.000000,0,0,0,18.928968,14.582131,5.811113,1,1,0,18.228760,15.576257,-0.15732,4.857396,4.920503
0.642,4.240168,6.004407,2.996847,5.616766,0.000000,0,0,0,18.948692,14.570408,5.810557,1,1,0,18.215658,15.562749,-0.18600,4.858576,4.919317
0.643,4.260117,6.002766,2.998347,5.617212,0.000000,0,0,0,18.968418,14.558683,5.810012,1,1,0,18.202555,15.549240,-0.21362,4.859757,4.918137
0.644,4.277651,6.001235,2.997786,5.617215,0.000000,0,0,0,18.986778,14.547121,5.808964,1,1,0,18.189119,15.535638,-0.23956,4.860863,4.917068
0.645,4.294560,5.999731,2.996689,5.617103,0.000000,0,0,0,19.004784,14.535600,5.807860,1,1,0,18.175598,15.522011,-0.26276,4.861949,4.916012
0.646,4.311469,5.998228,2.995592,5.616990,0.000000,0,0,0,19.022791,14.524078,5.807234,1,1,0,18.162077,15.508385,-0.31158,4.863035,4.914873
0.647,4.328378,5.996725,2.994496,5.616878,0.000000,0,0,0,19.040796,14.512558,5.806662,1,1,0,18.148556,15.494758,-0.34195,4.864122,4.913724
0.648,4.340603,5.999854,2.991994,5.616184,0.000000,0,0,0,19.055927,14.500978,5.807651,1,1,0,18.135303,15.481122,-0.36774,4.865014,4.912268
0.649,4.351614,6.004184,2.989128,5.615340,0.000000,0,0,0,19.070311,14.489384,5.808814,1,1,0,18.122122,15.467484,-0.39032,4.865856,4.910777
0.650,4.362625,6.008515,2.986263,5.614496,0.000000,0,0,0,19.084694,14.477789,5.810925,1,1,0,18.108938,15.453846,-0.41656,4.866698,4.908930
0.651,4.373636,6.012846,2.983397,5.613652,0.000000,0,0,0,19.099077,14.466194,5.813140,1,1,0,18.095757,15.440208,-0.44373,4.867539,4.907043
0.652,4.383991,6.016289,2.983026,5.612881,0.000000,0,0,0,19.109684,14.454602,5.815187,1,1,0,18.082462,15.426736,-0.46570,4.868160,4.904806
0.653,4.394177,6.019503,2.983303,5.612130,0.000000,0,0,0,19.119312,14.443012,5.817216,1,1,0,18.069139,15.413306,-0.51239,4.868723,4.902529
0.654,4.404363,6.022716,2.983580,5.611378,0.000000,0,0,0,19.128939,14.431421,5.817949,1,1,0,18.055819,15.399877,-0.53818,4.869286,4.899908
0.655,4.414548,6.025930,2.983858,5.610627,0.000000,0,0,0,19.138567,14.419831,5.818539,1,1,0,18.042496,15.386447,-0.56274,4.869849,4.897247
0.656,4.421876,6.023847,2.982622,5.609751,0.000000,0,0,0,19.145638,14.408522,5.817105,1,1,0,18.029467,15.372568,-0.58807,4.870151,4.894258
0.657,4.428463,6.020389,2.980995,5.608843,0.000000,0,0,0,19.152044,14.397285,5.815447,1,1,0,18.016514,15.358573,-0.61157,4.870385,4.891233
0.658,4.435050,6.016931,2.979367,5.607935,0.000000,0,0,0,19.158451,14.386049,5.812931,1,1,0,18.003563,15.344578,-0.63843,4.870619,4.887954
0.659,4.441636,6.013474,2.977740,5.607028,0.000000,0,0,0,19.164858,14.374813,5.810319,1,1,0,17.990610,15.330583,-0.67886,4.870854,4.884646
0.660,4.460202,6.010542,2.978679,5.605903,0.000000,0,0,0,19.169550,14.363721,5.808202,1,1,0,17.977997,15.317095,-0.70419,4.870825,4.881160
0.661,4.481877,6.007747,2.980284,5.604722,0.000000,0,0,0,19.173800,14.352666,5.806139,1,1,0,17.965473,15.303739,-0.72830,4.870729,4.877654
0.662,4.503551,6.004952,2.981889,5.603540,0.000000,0,0,0,19.178047,14.341611,5.804200,1,1,0,17.952950,15.290383,-0.75165,4.870632,4.873980
0.663,4.525226,6.002157,2.983494,5.602359,0.000000,0,0,0,19.182295,14.330556,5.802275,1,1,0,17.940426,15.277027,-0.77133,4.870536,4.870286
0.664,4.543293,5.999308,2.982289,5.601193,0.000000,0,0,0,19.184877,14.319900,5.799931,1,1,0,17.928188,15.264256,-0.79651,4.870295,4.866422
0.665,4.560424,5.996444,2.980355,5.600031,0.000000,0,0,0,19.187025,14.309347,5.797541,1,1,0,17.916025,15.251636,-0.83954,4.870017,4.862538
0.666,4.577555,5.993581,2.978421,5.598870,0.000000,0,0,0,19.189175,14.298795,5.795761,1,1,0,17.903862,15.239017,-0.86487,4.869739,4.858499
0.667,4.594686,5.990717,2.976487,5.597708,0.000000,0,0,0,19.191324,14.288241,5.794050,1,1,0,17.891699,15.226397,-0.88303,4.869460,4.854442
0.668,4.606382,5.991983,2.975633,5.596334,0.000000,0,0,0,19.191710,14.277781,5.793983,1,1,0,17.879730,15.214017,-0.90179,4.868992,4.850227
0.669,4.616668,5.994320,2.975059,5.594903,0.000000,0,1,0,19.191637,14.267343,5.794101,1,1,0,17.867811,15.201699,-0.92316,4.868474,4.845994
0.670,4.626954,5.996658,2.974484,5.593473,1.712882,1,0,1,19.191565,14.256905,5.794770,1,1,0,17.855894,15.189382,-0.94788,4.867956,4.841463
0.671,4.637240,5.998995,2.973910,5.592044,3.616084,1,0,1,19.191492,14.246468,5.795501,1,1,0,17.843975,15.177065,-0.98679,4.867439,4.836898
0.672,4.640359,5.999837,2.969795,5.590450,3.805950,1,0,1,19.189821,14.236227,5.795401,1,1,0,17.832500,15.165124,-1.00403,4.866536,4.831897
0.673,4.641619,6.000291,2.964762,5.588814,3.805445,1,0,1,19.187735,14.226037,5.795208,1,1,0,17.821138,15.153281,-1.02463,4.865533,4.826848
0.674,4.642879,6.000744,2.959728,5.587178,3.802684,1,0,1,19.185650,14.215848,5.794365,1,1,0,17.809778,15.141438,-1.04294,4.864531,4.821405
0.675,4.644138,6.001198,2.954695,5.585542,3.799671,1,0,1,19.183563,14.205659,5.793449,1,1,0,17.798416,15.129596,-1.06308,4.863528,4.815919
0.676,4.643651,6.000279,2.949737,5.584117,3.796685,1,0,1,19.179852,14.195310,5.792373,1,1,0,17.787411,15.118209,-1.08139,4.862318,4.810134
