"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.126160,9.588857,67.752197,102.971970,4.279203,9.160755,3.151022,10.744976,4.910184,11.788671,0,3.120203,6.454938,4.711865,5.204812,6.196693,10.549064,6.425311,6.323458,6.271715,7.156293,7.370831,6.309779,6.431304,7.316169,7.463385,7.750804,7.373070,8.504313,0,-0.01738,0.00299,-0.02010,-0.01268,0.00924,-0.01305,0.01862,0.00880,1.48300,0.11194,3.27687
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.519489,7.883188,66.500519,101.434967,4.262319,9.190716,3.149975,10.735157,4.898622,11.882710,0,3.118114,6.569386,4.698572,5.206154,6.194705,10.534119,6.449318,6.406087,6.136071,7.552248,7.396761,6.391691,6.442923,7.382560,7.482985,7.795983,7.387465,8.542051,0,-0.01700,0.00255,-0.02836,-0.01520,0.00885,-0.01270,-0.02015,-0.00729,1.48460,0.09387,3.27694
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.092987,10.316070,65.750221,100.078491,4.244467,9.223720,3.148837,10.725793,4.886519,11.967272,0,3.118887,6.678827,4.673094,5.191190,6.192314,10.520221,6.472224,6.487099,6.206321,7.589181,7.410263,6.460185,6.454686,7.443455,7.504948,7.842675,7.401285,8.583952,0,-0.02529,0.00403,-0.01699,-0.01264,0.00824,-0.01316,0.01484,0.00367,1.48678,0.09569,3.27680
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.840782,15.795384,65.369011,98.854919,4.225904,9.258964,3.147633,10.716763,4.874020,12.044856,0,3.121767,6.784582,4.638648,5.164223,6.189626,10.507094,6.494319,6.566921,6.428132,7.361835,7.414617,6.518801,6.466554,7.500303,7.528652,7.890481,7.414682,8.628918,0,-0.02043,0.00367,-0.02922,-0.01415,0.00717,-0.01084,0.00938,0.00233,1.48477,0.09904,3.27650
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.588570,21.274698,64.987793,97.631340,4.207341,9.294209,3.146429,10.707734,4.861519,12.122439,0,3.124648,6.890337,4.604202,5.137256,6.186938,10.493968,6.516415,6.646743,6.649943,7.134489,7.418971,6.577417,6.478423,7.557152,7.552355,7.938286,7.428080,8.673883,0,-0.01656,0.00323,-0.03563,-0.01714,0.00925,-0.01225,0.00462,0.00299,1.48334,0.08710,3.27645
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.336365,26.754013,64.606583,96.407768,4.188778,9.329453,3.145226,10.698705,4.849020,12.200024,0,3.127528,6.996092,4.569755,5.110290,6.184250,10.480842,6.538511,6.726566,6.871754,6.907143,7.423325,6.636033,6.490292,7.614000,7.576059,7.986092,7.441477,8.718849,0,-0.01862,0.00301,-0.01401,-0.01320,0.00801,-0.01273,-0.00751,0.00913,1.48423,0.10377,3.27661
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.864655,28.594177,64.404556,95.112198,4.172149,9.365722,3.143897,10.689530,4.840671,12.271213,0,3.132146,7.092675,4.557839,5.321219,6.181080,10.471028,6.545593,6.791391,6.969087,6.833144,7.428680,6.684316,6.500488,7.662633,7.593850,8.026114,7.450075,8.760799,0,-0.01658,0.00456,-0.00858,-0.01455,0.00792,-0.01547,0.01711,0.01077,1.48608,0.11888,3.27672
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.925827,27.755522,64.334442,93.763626,4.156943,9.402745,3.142477,10.680249,4.835379,12.337694,0,3.138043,7.182506,4.562507,5.707267,6.177556,10.463653,6.541623,6.845177,6.974790,6.872025,7.434772,6.724991,6.509455,7.705218,7.607289,8.060404,7.455140,8.800530,0,-0.01435,0.00179,-0.02464,-0.01404,0.00872,-0.01207,0.01381,0.02525,1.48449,0.09482,3.27679
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.986984,26.916866,64.264328,92.415062,4.141737,9.439769,3.141057,10.670967,4.830087,12.404177,0,3.143941,7.272336,4.567175,6.093315,6.174031,10.456278,6.537653,6.898963,6.980493,6.910908,7.440865,6.765667,6.518422,7.747803,7.620728,8.094695,7.460205,8.840261,0,-0.01791,0.00296,-0.01058,-0.01521,0.00936,-0.01042,-0.03850,0.01459,1.48433,0.08755,3.27708
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.048157,26.078211,64.194214,91.066490,4.126531,9.476792,3.139636,10.661686,4.824795,12.470658,0,3.149838,7.362167,4.571844,6.479363,6.170507,10.448903,6.533684,6.952749,6.986196,6.949790,7.446957,6.806343,6.527388,7.790388,7.634166,8.128985,7.465270,8.879992,0,-0.01765,0.00220,-0.02263,-0.01330,0.00547,-0.01162,-0.00643,0.00561,1.48457,0.10588,3.27754
0.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.053268,24.275555,64.553505,89.481346,4.114177,9.516411,3.138480,10.652718,4.822004,12.529203,0,3.151514,7.447461,4.552464,6.642989,6.166513,10.444869,6.525745,7.031487,6.985145,6.995878,7.442978,6.835840,6.532101,7.843215,7.645862,8.163736,7.470157,8.917482,0,-0.01519,0.00150,-0.02063,-0.01332,0.01007,-0.01145,-0.03580,0.00474,1.48431,0.10350,3.27744
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.280991,21.763283,65.228889,87.722046,4.103922,9.557940,3.137519,10.643979,4.821053,12.581905,0,3.150084,7.529415,4.515383,6.642888,6.162173,10.443294,6.514886,7.128592,6.979123,7.047270,7.431586,6.857108,6.533682,7.903582,7.656273,8.198826,7.474913,8.953324,0,-0.01882,0.00288,-0.03510,-0.01284,0.00804,-0.01237,-0.02620,0.03679,1.48450,0.09352,3.27690
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.508728,19.251011,65.904274,85.962753,4.093668,9.599468,3.136557,10.635242,4.820102,12.634608,0,3.148653,7.611369,4.478302,6.642786,6.157833,10.441718,6.504026,7.225697,6.973101,7.098662,7.420193,6.878376,6.535263,7.963949,7.666685,8.233915,7.479669,8.989166,0,-0.01886,0.00327,-0.01679,-0.01371,0.00901,-0.01157,0.00618,-0.02221,1.48412,0.10026,3.27659
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.736465,16.738741,66.579659,84.203453,4.083413,9.640997,3.135595,10.626504,4.819151,12.687310,0,3.147222,7.693323,4.441221,6.642684,6.153493,10.440143,6.493166,7.322801,6.967079,7.150054,7.408801,6.899644,6.536844,8.024316,7.677096,8.269005,7.484425,9.025008,0,-0.01473,0.00510,-0.02393,-0.01454,0.00826,-0.01260,0.01604,0.00351,1.48481,0.10550,3.27643
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.728134,15.182672,67.118469,81.967003,4.073735,9.680429,3.134865,10.617953,4.819443,12.730942,0,3.141276,7.780097,4.412088,6.635921,6.150555,10.438875,6.474041,7.440174,6.936695,7.224076,7.363887,6.927013,6.536160,8.097315,7.685512,8.307251,7.492568,9.063863,0,-0.01656,0.00235,-0.02023,-0.01368,0.00928,-0.01288,0.02382,0.01530,1.48422,0.09160,3.27663
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.282135,14.330473,67.556747,79.379311,4.064483,9.718320,3.134304,10.609540,4.820649,12.767898,0,3.132007,7.870418,4.388807,6.624255,6.148650,10.437834,6.448829,7.572466,6.888379,7.314755,7.294298,6.958874,6.533808,8.179613,7.692457,8.347820,7.503203,9.104935,0,-0.01667,0.00120,-0.00738,-0.01325,0.00949,-0.01294,0.07255,-0.01283,1.48372,0.10154,3.27708
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.836136,13.478275,67.995033,76.791618,4.055232,9.756209,3.133743,10.601127,4.821854,12.804853,0,3.122738,7.960739,4.365525,6.612589,6.146744,10.436793,6.423617,7.704759,6.840063,7.405435,7.224708,6.990734,6.531456,8.261910,7.699402,8.388391,7.513838,9.146008,0,-0.01557,0.00445,-0.01342,-0.01476,0.00818,-0.01072,-0.01707,-0.00210,1.48646,0.11563,3.27737
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.390137,12.626078,68.433311,74.203926,4.045979,9.794100,3.133182,10.592713,4.823060,12.841809,0,3.113469,8.051061,4.342244,6.600923,6.144839,10.435752,6.398406,7.837051,6.791746,7.496115,7.155119,7.022594,6.529104,8.344209,7.706348,8.428960,7.524474,9.187079,0,-0.01671,0.00209,-0.02261,-0.01358,0.00717,-0.01223,0.01203,0.00230,1.48718,0.09958,3.27752
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.561584,12.664061,68.928398,71.686569,4.035065,9.820955,3.132278,10.585240,4.824696,12.871206,0,3.103004,8.142277,4.327123,6.622800,6.144199,10.436808,6.382325,7.965146,6.748695,7.579532,7.090082,7.074277,6.530143,8.435251,7.712586,8.465117,7.529603,9.225763,0,-0.01740,0.00453,-0.02165,-0.01382,0.01050,-0.01231,-0.01773,0.00535,1.48424,0.09154,3.27737
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.715317,13.357315,69.465302,69.220985,4.022928,9.839688,3.131121,10.578462,4.826649,12.895039,0,3.091660,8.234153,4.318009,6.669370,6.144491,10.439408,6.372966,8.090153,6.709519,7.657602,7.028395,7.140550,6.533679,8.532731,7.718303,8.498026,7.530677,9.262688,0,-0.02458,0.00447,-0.02018,-0.01441,0.00942,-0.01241,0.03784,0.00468,1.48442,0.10456,3.27699
0.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.869049,14.050570,70.002205,66.755409,4.010790,9.858421,3.129965,10.571682,4.828602,12.918872,0,3.080316,8.326029,4.308895,6.715939,6.144782,10.442008,6.363606,8.215158,6.670343,7.735672,6.966709,7.206823,6.537215,8.630211,7.724020,8.530934,7.531753,9.299612,0,-0.01809,0.00152,-0.02315,-0.01503,0.00849,-0.01290,0.07711,0.00164,1.48497,0.10537,3.27739
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.022781,14.743825,70.539108,64.289825,3.998652,9.877153,3.128809,10.564902,4.830555,12.942705,0,3.068972,8.417905,4.299781,6.762509,6.145074,10.444609,6.354247,8.340165,6.631167,7.813742,6.905022,7.273097,6.540751,8.727692,7.729738,8.563844,7.532828,9.336536,0,-0.01915,0.00364,-0.01774,-0.01335,0.00858,-0.01148,0.00828,0.00173,1.48286,0.09354,3.27838
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.779953,15.347720,71.621048,62.512520,3.994532,9.893560,3.126809,10.561231,4.833096,12.958903,0,3.056683,8.499588,4.301051,6.807099,6.145434,10.448572,6.355859,8.461614,6.579861,7.899215,6.825812,7.352112,6.548871,8.825475,7.733817,8.603489,7.543906,9.372838,0,-0.01910,0.00351,-0.01906,-0.01452,0.01032,-0.01272,0.02884,0.00049,1.48193,0.09308,3.27825
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.245209,15.885839,73.104202,61.241859,3.996312,9.908255,3.124188,10.559846,4.836068,12.969482,0,3.043699,8.573767,4.309965,6.850233,6.145846,10.453540,6.365548,8.580443,6.519625,7.990137,6.733702,7.440507,6.560363,8.923480,7.736689,8.648093,7.562348,9.408679,0,-0.01781,0.00135,-0.01672,-0.01400,0.00974,-0.01342,0.00235,0.00699,1.48003,0.10743,3.27726
0.024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.710464,16.423956,74.587357,59.971199,3.998092,9.922950,3.121567,10.558461,4.839040,12.980061,0,3.030715,8.647946,4.318878,6.893366,6.146258,10.458507,6.375237,8.699273,6.459388,8.081059,6.641593,7.528902,6.571856,9.021486,7.739561,8.692698,7.580790,9.444521,0,-0.02181,0.00364,-0.02152,-0.01397,0.00907,-0.01330,0.00524,0.00575,1.47872,0.10170,3.27726
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.175705,16.962074,76.070511,58.700542,3.999872,9.937644,3.118947,10.557077,4.842013,12.990640,0,3.017730,8.722125,4.327792,6.936499,6.146670,10.463474,6.384926,8.818104,6.399152,8.171980,6.549482,7.617296,6.583349,9.119492,7.742433,8.737302,7.599232,9.480363,0,-0.02871,-0.00087,-0.02474,-0.00184,0.00240,-0.01004,0.02524,0.00843,1.47637,0.08251,3.27802
0.026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165.451752,18.047888,77.757858,58.298374,3.996896,9.953630,3.116634,10.564057,4.844511,12.993357,0,3.004345,8.785019,4.317958,6.760155,6.151835,10.473263,6.379904,8.914840,6.350763,8.276499,6.471968,7.719162,6.590188,9.196693,7.742237,8.774586,7.607174,9.521681,0,0.03275,-0.00818,-0.02475,-0.04637,0.00172,-0.00705,-0.00508,0.00784,1.47380,0.08572,3.27788
0.027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.324646,19.536867,79.595505,58.535515,3.990418,9.970570,3.114548,10.577194,4.846659,12.990287,0,2.990666,8.839606,4.294323,6.422251,6.160501,10.486602,6.364052,8.995313,6.311096,8.391028,6.405197,7.830944,6.593601,9.258580,7.739781,8.806482,7.607388,9.567031,0,-0.02476,-0.00809,-0.01863,0.01101,0.01611,-0.00344,0.00068,0.01490,1.47446,0.11458,3.27704
0.028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.197525,21.025845,81.433151,58.772655,3.983941,9.987508,3.112463,10.590332,4.848807,12.987217,0,2.976986,8.894193,4.270689,6.084347,6.169166,10.499940,6.348201,9.075787,6.271428,8.505557,6.338427,7.942725,6.597015,9.320468,7.737325,8.838378,7.607601,9.612380,0,-0.01110,0.01219,-0.02045,-0.00183,0.00732,-0.01418,-0.01121,0.01574,1.46940,0.11820,3.27684
0.029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.070404,22.514824,83.270805,59.009796,3.977463,10.004446,3.110377,10.603469,4.850955,12.984147,0,2.963307,8.948780,4.247055,5.746444,6.177831,10.513279,6.332349,9.156260,6.231760,8.620087,6.271656,8.054506,6.600429,9.382355,7.734869,8.870274,7.607814,9.657730,0,-0.00508,0.00942,-0.01924,-0.00930,0.00579,-0.02420,0.00373,-0.01002,1.46196,0.09158,3.27715
0.030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.643799,24.130461,84.078743,60.330322,3.976311,10.022676,3.106781,10.632138,4.852300,12.977479,0,2.951972,8.989916,4.249099,5.653000,6.186453,10.543823,6.289827,9.203189,6.190639,8.678580,6.230724,8.122212,6.586850,9.410349,7.727479,8.903558,7.600974,9.695866,0,-0.01113,0.00659,-0.01846,-0.00761,0.01228,-0.01141,-0.01191,0.00541,1.45760,0.07309,3.27750
0.031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.260620,25.839334,84.128716,62.448345,3.979080,10.041857,3.102074,10.672241,4.853052,12.968163,0,2.942363,9.021150,4.270047,5.739508,6.195042,10.587033,6.227671,9.225427,6.148450,8.695827,6.208813,8.157475,6.560762,9.413393,7.716457,8.937864,7.588942,9.728691,0,-0.00784,0.02381,-0.01766,-0.01402,0.00995,-0.00850,0.00641,-0.00355,1.45366,0.09023,3.27788
0.032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.877457,27.548206,84.178680,64.566368,3.981849,10.061037,3.097368,10.712343,4.853804,12.958847,0,2.932754,9.052383,4.290995,5.826015,6.203631,10.630243,6.165516,9.247664,6.106260,8.713073,6.186902,8.192737,6.534675,9.416438,7.705435,8.972171,7.576910,9.761517,0,-0.03458,-0.00753,-0.02106,-0.07180,0.00958,-0.04991,-0.00062,-0.03662,1.44648,0.11002,3.27770
0.033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.494278,29.257080,84.228645,66.684387,3.984617,10.080217,3.092660,10.752446,4.854556,12.949531,0,2.923145,9.083617,4.311942,5.912522,6.212221,10.673453,6.103360,9.269902,6.064070,8.730319,6.164991,8.227999,6.508588,9.419482,7.694413,9.006477,7.564878,9.794342,0,-0.07108,-0.00970,-0.02126,0.00068,0.00852,-0.02728,0.00482,0.05731,1.44130,0.10191,3.27709
0.034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.533646,29.583616,83.630043,68.926460,3.988006,10.097527,3.087533,10.810325,4.854931,12.938696,0,2.915334,9.102002,4.329731,6.007289,6.211098,10.677822,6.068118,9.279971,6.042064,8.741310,6.194934,8.212475,6.481960,9.406384,7.679168,9.042915,7.548884,9.825112,0,-0.02943,0.08230,-0.02285,-0.00091,0.00091,-0.04270,0.00810,-0.05735,1.43644,0.08532,3.27691
0.035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.620178,28.892599,82.554016,71.259850,3.991851,10.113459,3.082095,10.881290,4.855030,12.926744,0,2.908847,9.110930,4.345193,6.108135,6.202826,10.653599,6.052687,9.281082,6.034915,8.747696,6.263048,8.159567,6.454934,9.381402,7.660815,9.080923,7.529974,9.854369,0,0.01719,-0.01302,-0.01909,-0.01174,0.01296,0.01602,0.00121,0.02231,1.42278,0.09539,3.27706
0.036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155.706711,28.201582,81.477989,73.593231,3.995696,10.129391,3.076657,10.952255,4.855127,12.914790,0,2.902360,9.119858,4.360655,6.208981,6.194554,10.629375,6.037255,9.282194,6.027767,8.754082,6.331162,8.106659,6.427909,9.356420,7.642462,9.118931,7.511063,9.883627,0,-0.01556,0.00516,-0.02104,-0.01082,0.00712,-0.02007,0.00470,-0.00191,1.41183,0.10877,3.27683
0.037,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.793243,27.510565,80.401970,75.926620,3.999541,10.145324,3.071219,11.023220,4.855226,12.902838,0,2.895873,9.128786,4.376118,6.309826,6.186282,10.605152,6.021824,9.283305,6.020618,8.760468,6.399276,8.053752,6.400883,9.331438,7.624108,9.156939,7.492152,9.912884,0,-0.01128,-0.02842,-0.01971,-0.01267,0.00931,-0.01608,0.00591,0.00275,1.40490,0.10208,3.27629
0.038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.125610,25.342951,79.568909,78.507385,4.009449,10.167673,3.067705,11.111525,4.856225,12.890738,0,2.891955,9.129442,4.390106,6.385591,6.194643,10.660072,6.017105,9.266140,6.048482,8.714836,6.449460,8.029712,6.381019,9.317960,7.607596,9.189570,7.478797,9.936224,0,0.00089,-0.03782,-0.01970,-0.01357,0.00435,-0.00955,0.00451,0.00971,1.39462,0.09167,3.27654
0.039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.847244,22.088398,78.914696,81.270248,4.023821,10.194747,3.065606,11.212591,4.857887,12.878528,0,2.889928,9.124009,4.403008,6.442892,6.215247,10.773249,6.020271,9.235521,6.102120,8.630915,6.486444,8.026922,6.366426,9.312948,7.592438,9.218245,7.469532,9.955209,0,-0.00736,0.00584,-0.02183,-0.00308,0.01826,-0.00912,0.00419,-0.00986,1.38752,0.09531,3.27738
0.040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.568878,18.833843,78.260483,84.033112,4.038193,10.221820,3.063508,11.313659,4.859550,12.866319,0,2.887901,9.118576,4.415910,6.500193,6.235851,10.886426,6.023437,9.204904,6.155758,8.546993,6.523430,8.024133,6.351833,9.307938,7.577280,9.246919,7.460266,9.974194,0,0.05759,0.12330,-0.01934,-0.02697,0.01113,-0.04441,-0.00328,0.00031,1.37809,0.10580,3.27735
0.041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.290512,15.579290,77.606270,86.795967,4.052565,10.248894,3.061409,11.414726,4.861212,12.854109,0,2.885874,9.113143,4.428813,6.557494,6.256455,10.999603,6.026603,9.174285,6.209396,8.463071,6.560415,8.021342,6.337241,9.302927,7.562122,9.275593,7.451000,9.993178,0,0.02069,0.05670,-0.02006,0.01964,0.01288,-0.00296,-0.00074,0.00379,1.36666,0.09498,3.27667
0.042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.895706,13.651237,76.972122,88.952812,4.064271,10.273534,3.065044,11.527915,4.862907,12.840737,0,2.885125,9.106439,4.451190,6.648989,6.281105,11.122747,6.027796,9.156537,6.192928,8.597727,6.598957,8.026430,6.323555,9.299572,7.548187,9.308368,7.453437,10.016620,0,-0.01874,-0.02266,-0.01866,-0.00427,0.00524,-0.01090,-0.00683,0.01368,1.35747,0.08226,3.27654
0.043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.637405,12.699635,76.352745,90.663551,4.074017,10.296382,3.072899,11.650026,4.864627,12.826509,0,2.885318,9.098800,4.480542,6.765655,6.308733,11.253229,6.027535,9.148263,6.124854,8.893279,6.638646,8.037316,6.310537,9.297437,7.535151,9.344161,7.464490,10.043343,0,-0.01049,-0.00013,-0.01890,-0.01372,0.01027,-0.01108,0.01214,-0.01806,1.33589,0.09587,3.27684
0.044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.379112,11.748033,75.733368,92.374290,4.083761,10.319230,3.080755,11.772138,4.866347,12.812281,0,2.885511,9.091161,4.509893,6.882320,6.336361,11.383711,6.027276,9.139989,6.056780,9.188832,6.678334,8.048203,6.297520,9.295301,7.522116,9.379955,7.475543,10.070065,0,-0.01707,0.00801,-0.01837,-0.02541,-0.00766,-0.01218,0.00712,0.01252,1.32595,0.11500,3.27711
0.045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.120811,10.796431,75.113991,94.085030,4.093506,10.342079,3.088610,11.894249,4.868067,12.798053,0,2.885704,9.083522,4.539245,6.998986,6.363989,11.514193,6.027015,9.131716,5.988706,9.484385,6.718022,8.059090,6.284502,9.293166,7.509081,9.415749,7.486596,10.096787,0,-0.01380,-0.00674,-0.01796,-0.00645,0.01052,-0.01264,0.00118,0.02374,1.31185,0.10160,3.27734
0.046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.261955,14.207442,74.827705,94.982880,4.108744,10.373828,3.099698,12.023638,4.870159,12.784626,0,2.886049,9.074511,4.570502,7.112378,6.387911,11.654263,6.039939,9.056936,6.026800,9.424388,6.753778,8.074587,6.271795,9.291106,7.491649,9.448558,7.466597,10.126281,0,0.00092,-0.10590,-0.01998,-0.01640,0.02658,-0.00259,0.00543,-0.05986,1.29822,0.08072,3.27731
0.047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.891579,20.829823,74.786613,95.282356,4.128026,10.412128,3.113165,12.158385,4.872524,12.771791,0,2.886505,9.064488,4.603162,7.223360,6.409104,11.801392,6.062567,8.933203,6.143045,9.102668,6.786639,8.093477,6.259316,9.289102,7.470981,9.479169,7.423741,10.157814,0,-0.05251,-0.04279,-0.02209,-0.00160,-0.00240,-0.05327,-0.01356,-0.04099,1.28899,0.09138,3.27708
0.048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.521210,27.452202,74.745522,95.581825,4.147308,10.450429,3.126631,12.293132,4.874889,12.758954,0,2.886961,9.054466,4.635823,7.334342,6.430297,11.948521,6.085195,8.809468,6.259291,8.780948,6.819499,8.112368,6.246838,9.287097,7.450313,9.509780,7.380886,10.189347,0,0.00843,-0.03008,-0.02459,-0.01541,-0.01583,0.01677,0.05168,0.01177,1.27464,0.11026,3.27689
0.049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,149.150833,34.074581,74.704430,95.881294,4.166590,10.488730,3.140098,12.427879,4.877254,12.746119,0,2.887418,9.044445,4.668483,7.445324,6.451490,12.095649,6.107823,8.685735,6.375536,8.459228,6.852360,8.131258,6.234360,9.285092,7.429644,9.540391,7.338030,10.220881,0,-0.04842,0.16063,-0.01969,-0.02796,-0.02568,-0.01490,0.01294,0.00034,1.26073,0.10368,3.27674
0.050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.788498,37.080566,75.071419,96.371506,4.185731,10.529058,3.156063,12.558369,4.879501,12.732531,0,2.885515,9.033016,4.696520,7.662748,6.471070,12.238288,6.120097,8.646984,6.427819,8.330436,6.869968,8.144778,6.228159,9.287817,7.411233,9.566161,7.309616,10.248985,0,0.01060,-0.01899,-0.01918,-0.01332,0.00786,-0.00921,-0.00088,0.00839,1.23936,0.09615,3.27706
0.051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.070953,37.424477,75.738800,97.002113,4.204770,10.570879,3.173866,12.685724,4.881660,12.718390,0,2.881875,9.020552,4.721153,7.958526,6.489462,12.377623,6.124748,8.670791,6.433016,8.343661,6.876349,8.154345,6.226581,9.294024,7.394485,9.588367,7.291832,10.274567,0,-0.01747,0.00804,-0.01750,-0.01005,0.00885,-0.01044,0.00697,-0.00065,1.21669,0.10693,3.27775
0.052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.353424,37.768391,76.406181,97.632729,4.223808,10.612700,3.191670,12.813080,4.883818,12.704247,0,2.878236,9.008087,4.745787,8.254303,6.507854,12.516957,6.129398,8.694598,6.438214,8.356888,6.882730,8.163912,6.225003,9.300229,7.377737,9.610574,7.274049,10.300148,0,-0.02014,-0.00237,-0.01905,-0.02191,0.00815,-0.01160,0.00598,0.00894,1.20167,0.10213,3.27792
