"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","55 left DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.011002,28.884956,79.564796,64.607231,6.008807,16.274836,5.350801,18.677721,6.154155,17.827482,0,5.239565,14.703687,6.778572,12.425229,8.075683,18.324020,7.833352,15.043907,7.812061,14.584229,7.914932,14.131847,8.290483,15.428877,9.431788,14.846252,9.449299,15.508537,0,-0.01791,0.00297,-0.02622,-0.01365,0.00955,-0.01297,0.00061,0.00380,0.02315,0.09340,3.27671
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.060730,28.817049,79.910858,64.811470,5.998605,16.265560,5.353084,18.689980,6.152604,17.811945,0,5.238002,14.687854,6.777558,12.416742,8.056116,18.228321,7.832941,15.023179,7.810261,14.562937,7.915503,14.105234,8.288553,15.408114,9.435257,14.832403,9.448956,15.498296,0,-0.01719,0.00270,-0.01492,-0.01243,0.00950,-0.01322,0.00924,0.00225,-0.02194,0.11146,3.27686
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.110458,28.749142,80.256912,65.015709,5.988403,16.256285,5.355367,18.702236,6.151053,17.796406,0,5.236438,14.672020,6.776544,12.408256,8.036550,18.132622,7.832530,15.002450,7.808461,14.541643,7.916074,14.078622,8.286623,15.387353,9.438725,14.818554,9.448614,15.488053,0,-0.01837,0.00352,-0.01862,-0.01380,0.00831,-0.01231,0.00401,0.00292,-0.04920,0.09560,3.27703
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.160187,28.681232,80.602974,65.219948,5.978200,16.247007,5.357650,18.714495,6.149502,17.780867,0,5.234875,14.656187,6.775530,12.399769,8.016983,18.036924,7.832119,14.981722,7.806661,14.520350,7.916645,14.052009,8.284694,15.366590,9.442193,14.804705,9.448271,15.477812,0,-0.02170,0.00157,-0.01609,-0.00587,0.00561,-0.01876,0.01229,0.00594,-0.07343,0.09603,3.27726
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.193573,28.667816,80.875603,65.426712,5.968361,16.238552,5.359681,18.725323,6.147994,17.765533,0,5.233224,14.640464,6.774645,12.392496,7.997202,17.941133,7.831430,14.963289,7.805201,14.499182,7.916263,14.028156,8.282863,15.346713,9.445328,14.791950,9.448442,15.468607,0,-0.01532,-0.01249,-0.02009,-0.01294,0.00583,-0.00281,-0.00041,0.00431,-0.10143,0.11752,3.27728
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.175720,28.825077,80.918213,65.641380,5.959661,16.232660,5.360919,18.731670,6.146618,17.750845,0,5.231304,14.625088,6.774166,12.389024,7.976751,17.845055,7.829870,14.952049,7.804807,14.478403,7.912896,14.012951,8.281342,15.329607,9.447420,14.782625,9.450225,15.462653,0,-0.01871,0.00812,-0.02540,-0.01485,0.00820,-0.01440,0.00448,-0.00186,-0.13260,0.10790,3.27659
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.157852,28.982338,80.960823,65.856049,5.950961,16.226770,5.362158,18.738020,6.145243,17.736156,0,5.229383,14.609712,6.773687,12.385552,7.956300,17.748976,7.828311,14.940809,7.804414,14.457624,7.909529,13.997745,8.279819,15.312501,9.449513,14.773301,9.452007,15.456699,0,-0.01900,0.00646,-0.02075,-0.01231,0.00861,-0.00745,0.00080,0.00360,-0.15936,0.11390,3.27615
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.139999,29.139599,81.003433,66.070717,5.942260,16.220879,5.363398,18.744370,6.143868,17.721468,0,5.227462,14.594335,6.773208,12.382080,7.935849,17.652899,7.826752,14.929570,7.804020,14.436845,7.906162,13.982539,8.278298,15.295394,9.451606,14.763976,9.453790,15.450745,0,-0.01633,0.00131,-0.02206,-0.01402,0.00784,-0.01196,0.00440,0.00315,-0.20574,0.12339,3.27653
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.223526,29.265453,81.011269,66.265816,5.934399,16.213911,5.364087,18.749596,6.142435,17.706890,0,5.225463,14.579115,6.772616,12.379716,7.919717,17.580507,7.824808,14.917485,7.804088,14.416566,7.906119,13.965761,8.276739,15.278542,9.453315,14.753725,9.455023,15.444045,0,-0.01669,0.00164,-0.02050,-0.01277,0.00907,-0.01052,0.00960,0.00192,-0.22837,0.10562,3.27686
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.624619,29.292940,80.910172,66.399612,5.929162,16.203566,5.363057,18.751308,6.140819,17.692652,0,5.223224,14.564383,6.771674,12.380817,7.917114,17.582312,7.821662,14.902753,7.805600,14.397851,7.916490,13.944058,8.275062,15.262484,9.453824,14.740569,9.454535,15.435009,0,-0.01453,0.00497,-0.01898,-0.01406,0.00914,-0.01263,0.00307,0.00204,-0.25840,0.11209,3.27701
0.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.025696,29.320427,80.809074,66.533401,5.923926,16.193222,5.362026,18.753021,6.139204,17.678413,0,5.220984,14.549651,6.770730,12.381919,7.914511,17.584114,7.818516,14.888021,7.807111,14.379136,7.926861,13.922356,8.273384,15.246426,9.454333,14.727414,9.454047,15.425972,0,-0.01689,0.00292,-0.02020,-0.01288,0.00748,-0.01282,0.00865,0.00273,-0.28204,0.12297,3.27702
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165.426788,29.347914,80.707977,66.667198,5.918690,16.182877,5.360996,18.754734,6.137588,17.664175,0,5.218744,14.534919,6.769787,12.383020,7.911909,17.585918,7.815369,14.873288,7.808622,14.360421,7.937232,13.900654,8.271707,15.230368,9.454843,14.714258,9.453559,15.416936,0,-0.01663,0.00358,-0.01912,-0.01345,0.00725,-0.01276,0.00351,0.00140,-0.30603,0.10647,3.27657
0.012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.765625,29.339842,80.739685,66.986549,5.914334,16.173124,5.359442,18.755470,6.136037,17.649961,0,5.216486,14.520229,6.768738,12.385011,7.909111,17.586845,7.812706,14.856674,7.811756,14.338247,7.945352,13.880793,8.270029,15.215268,9.455732,14.702857,9.453323,15.407629,0,-0.01814,0.00488,-0.02295,-0.01409,0.00727,-0.01145,0.00568,0.00262,-0.33645,0.11841,3.27618
0.013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.909531,29.220398,81.187347,67.887100,5.912735,16.165230,5.356247,18.753145,6.134689,17.635824,0,5.214167,14.505671,6.767354,12.389783,7.905701,17.585024,7.811556,14.834167,7.819971,14.305240,7.946420,13.866698,8.268352,15.203170,9.457815,14.696952,9.453880,15.397473,0,-0.01557,0.00356,-0.01388,-0.01301,0.00598,-0.01125,0.00366,0.00336,-0.38395,0.12114,3.27603
0.014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.053436,29.100954,81.635010,68.787659,5.911136,16.157333,5.353053,18.750822,6.133341,17.621685,0,5.211848,14.491113,6.765970,12.394554,7.902291,17.583202,7.810406,14.811661,7.828186,14.272232,7.947489,13.852604,8.266674,15.191072,9.459897,14.691047,9.454436,15.387317,0,-0.01544,0.00389,-0.02727,-0.01314,0.00916,-0.01193,0.00579,0.00261,-0.40895,0.09886,3.27607
0.015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.197342,28.981510,82.082672,69.688210,5.909537,16.149439,5.349858,18.748497,6.131993,17.607548,0,5.209529,14.476554,6.764586,12.399326,7.898882,17.581383,7.809256,14.789155,7.836401,14.239223,7.948558,13.838510,8.264997,15.178973,9.461979,14.685142,9.454993,15.377161,0,-0.01909,0.00251,-0.01907,-0.01315,0.01071,-0.01374,0.00414,0.00158,-0.43203,0.11482,3.27676
0.016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.080200,28.801447,82.383949,70.851570,5.907799,16.141237,5.346473,18.745602,6.130731,17.593300,0,5.207135,14.461942,6.763269,12.404839,7.895350,17.578823,7.809299,14.767319,7.843242,14.210565,7.951205,13.824718,8.260416,15.160632,9.463158,14.678353,9.455754,15.367603,0,-0.01705,0.00428,-0.01959,-0.01347,0.01089,-0.01224,0.02254,0.00288,-0.45729,0.12453,3.27721
0.017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.145370,28.431509,82.226707,72.838120,5.905625,16.132080,5.342492,18.740923,6.129739,17.578714,0,5.204504,14.447160,6.762162,12.412670,7.891435,17.573952,7.813076,14.747583,7.845779,14.195526,7.958793,13.811877,8.246747,15.122740,9.461507,14.668799,9.457159,15.359920,0,-0.01539,0.00342,-0.02252,-0.01252,0.00787,-0.01253,0.00023,0.00289,-0.48125,0.09401,3.27691
0.018,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164.210526,28.061571,82.069473,74.824661,5.903450,16.122923,5.338511,18.736244,6.128747,17.564129,0,5.201872,14.432378,6.761055,12.420501,7.887519,17.569078,7.816854,14.727848,7.848317,14.180488,7.966382,13.799036,8.233078,15.084846,9.459856,14.659245,9.458564,15.352236,0,-0.02106,0.00322,-0.01992,-0.01363,0.01100,-0.01260,-0.00089,0.00198,-0.50715,0.10378,3.27671
0.019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.275696,27.691631,81.912239,76.811211,5.901276,16.113766,5.334531,18.731565,6.127754,17.549543,0,5.199241,14.417596,6.759947,12.428332,7.883604,17.564207,7.820631,14.708113,7.850855,14.165450,7.973970,13.786195,8.219409,15.046953,9.458205,14.649692,9.459969,15.344551,0,-0.01454,0.00320,-0.01750,-0.01371,0.00361,-0.01264,0.00686,0.00320,-0.55282,0.10893,3.27686
0.020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.570969,27.158478,81.650398,78.715004,5.898954,16.104570,5.330256,18.726315,6.126822,17.534803,0,5.196572,14.402744,6.758821,12.436774,7.879086,17.558413,7.823324,14.688600,7.855970,14.146860,7.992006,13.758022,8.204862,15.004263,9.455828,14.640148,9.460430,15.336263,0,-0.01695,0.00236,-0.02202,-0.01358,0.01523,-0.01287,0.00399,0.00225,-0.57835,0.08878,3.27677
0.021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.587021,26.114094,81.060936,80.359619,5.896170,16.095253,5.325057,18.719271,6.126079,17.519577,0,5.193789,14.387675,6.757631,12.447131,7.872678,17.549726,7.822622,14.669785,7.869158,14.117146,8.042765,13.681830,8.187563,14.946546,9.451174,14.630634,9.457941,15.326080,0,-0.01786,0.00326,-0.01957,-0.01458,0.00798,-0.01154,0.00472,0.00344,-0.60342,0.09697,3.27585
0.022,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.603058,25.069710,80.471466,82.004234,5.893386,16.085934,5.319859,18.712227,6.125336,17.504351,0,5.191006,14.372606,6.756443,12.457488,7.866270,17.541040,7.821920,14.650969,7.882346,14.087432,8.093524,13.605639,8.170264,14.888828,9.446521,14.621120,9.455451,15.315898,0,-0.01862,0.00279,-0.01967,-0.01375,0.00784,-0.01172,-0.00015,0.00177,-0.62559,0.11001,3.27539
0.023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.619095,24.025326,79.881996,83.648849,5.890602,16.076616,5.314660,18.705183,6.124593,17.489124,0,5.188222,14.357537,6.755254,12.467845,7.859862,17.532356,7.821218,14.632154,7.895534,14.057718,8.144283,13.529448,8.152966,14.831112,9.441867,14.611607,9.452962,15.305715,0,-0.01820,0.00330,-0.02054,-0.01252,0.00692,-0.01167,0.01414,0.00303,-0.64911,0.08577,3.27646
0.024,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.491653,23.303408,79.276566,84.932236,5.888618,16.066896,5.309181,18.697714,6.123729,17.474031,0,5.185511,14.342492,6.754128,12.478617,7.853165,17.523205,7.820059,14.613317,7.907331,14.025816,8.185974,13.461699,8.137695,14.781433,9.436543,14.601652,9.450288,15.294463,0,-0.01253,0.00342,-0.02067,-0.01383,0.00678,-0.01305,0.00599,0.00273,-0.67137,0.08373,3.27723
0.025,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.914780,23.591524,78.621117,85.084175,5.889135,16.055914,5.302824,18.688913,6.122488,17.459358,0,5.183026,14.327522,6.753200,12.490689,7.845562,17.512598,7.817470,14.594414,7.914773,13.987058,8.199258,13.420395,8.128778,14.756931,9.429116,14.590319,9.447039,15.279861,0,-0.02125,0.00380,-0.02125,-0.01268,0.01437,-0.01265,-0.00715,0.00169,-0.70019,0.10774,3.27700
0.026,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.337906,23.879641,77.965668,85.236115,5.889653,16.044933,5.296467,18.680113,6.121246,17.444683,0,5.180541,14.312552,6.752271,12.502761,7.837958,17.501991,7.814881,14.575511,7.922215,13.948300,8.212542,13.379091,8.119862,14.732430,9.421690,14.578985,9.443789,15.265261,0,-0.01617,0.00289,-0.02151,-0.01212,0.00770,-0.01420,0.01310,0.00251,-0.73976,0.09403,3.27677
0.027,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.761032,24.167757,77.310219,85.388054,5.890171,16.033951,5.290110,18.671312,6.120005,17.430010,0,5.178056,14.297583,6.751342,12.514832,7.830355,17.491385,7.812292,14.556608,7.929657,13.909542,8.225825,13.337788,8.110944,14.707928,9.414264,14.567652,9.440538,15.250659,0,-0.02026,0.00392,-0.02181,-0.01242,0.00825,-0.01252,0.01129,0.00145,-0.76380,0.07843,3.27654
0.028,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.209518,24.493107,76.660408,85.465836,5.890768,16.022228,5.283687,18.662085,6.118772,17.415413,0,5.175584,14.282726,6.750595,12.527555,7.822535,17.480295,7.809932,14.531577,7.933692,13.875084,8.236199,13.305188,8.103152,14.688752,9.406720,14.554070,9.436676,15.235050,0,-0.01428,0.00219,-0.01858,-0.01354,0.01421,-0.01345,0.00072,0.00016,-0.78427,0.10457,3.27649
0.029,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.737473,24.935080,76.028275,85.311333,5.891613,16.008186,5.277054,18.651514,6.117566,17.401060,0,5.173155,14.268228,6.750415,12.542311,7.814031,17.467697,7.808286,14.487352,7.927061,13.854093,8.237463,13.299851,8.098886,14.686255,9.398812,14.533450,9.430897,15.216287,0,-0.01792,0.00356,-0.02252,-0.01422,0.00984,-0.01210,0.00258,0.00419,-0.80623,0.10607,3.27703
0.030,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.265427,25.377050,75.396141,85.156830,5.892457,15.994143,5.270422,18.640944,6.116361,17.386709,0,5.170727,14.253728,6.750236,12.557067,7.805528,17.455097,7.806640,14.443128,7.920429,13.833100,8.238726,13.294515,8.094620,14.683760,9.390904,14.512829,9.425117,15.197522,0,-0.01660,0.00400,-0.01947,-0.01403,0.00895,-0.01199,0.00291,0.00618,-0.82831,0.07895,3.27731
0.031,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.793381,25.819023,74.764008,85.002319,5.893302,15.980101,5.263789,18.630375,6.115155,17.372356,0,5.168298,14.239229,6.750056,12.571823,7.797025,17.442499,7.804994,14.398903,7.913798,13.812109,8.239988,13.289178,8.090354,14.681264,9.382997,14.492208,9.419338,15.178758,0,-0.01679,0.00318,-0.01881,-0.01343,0.00806,-0.01273,0.02028,0.00189,-0.85520,0.08926,3.27678
0.032,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.474838,26.030382,74.322357,85.246101,5.894530,15.966635,5.256937,18.619257,6.113944,17.358080,0,5.165904,14.224739,6.750125,12.587417,7.788613,17.429644,7.803222,14.363593,7.909097,13.794112,8.239275,13.285285,8.085059,14.677602,9.375850,14.473877,9.415179,15.161808,0,-0.01734,0.00298,-0.01866,-0.01424,0.00652,-0.01470,0.00192,0.00582,-0.88912,0.11698,3.27640
0.033,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.637161,25.519405,74.477325,86.737396,5.896955,15.954978,5.249397,18.606424,6.112715,17.344048,0,5.163618,14.210276,6.750971,12.605631,7.780490,17.415985,7.801059,14.356208,7.910442,13.785500,8.232370,13.285914,8.076545,14.670286,9.371090,14.462719,9.416091,15.150542,0,-0.01739,0.00341,-0.02000,-0.01310,0.01136,-0.01360,-0.00014,0.00344,-0.91095,0.08628,3.27656
0.034,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.799469,25.008430,74.632301,88.228683,5.899381,15.943321,5.241858,18.593594,6.111486,17.330013,0,5.161331,14.195813,6.751817,12.623846,7.772367,17.402325,7.798895,14.348822,7.911788,13.776887,8.225465,13.286544,8.068030,14.662971,9.366330,14.451560,9.417004,15.139276,0,-0.01595,0.00375,-0.02024,-0.01443,0.00845,-0.01186,0.00094,0.00244,-0.92953,0.07218,3.27669
0.035,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.961792,24.497454,74.787270,89.719978,5.901807,15.931664,5.234318,18.580761,6.110257,17.315979,0,5.159044,14.181350,6.752663,12.642060,7.764244,17.388666,7.796731,14.341436,7.913134,13.768274,8.218560,13.287173,8.059516,14.655655,9.361569,14.440401,9.417916,15.128010,0,-0.01628,0.00368,-0.02045,-0.01308,-0.00073,-0.01232,-0.00509,0.00233,-0.95445,0.12491,3.27677
0.036,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.882187,23.999371,74.821121,91.283501,5.904788,15.920708,5.226778,18.567430,6.109066,17.301867,0,5.156730,14.166938,6.753754,12.660830,7.756278,17.374577,7.794503,14.332091,7.913766,13.758894,8.214214,13.284327,8.048972,14.638786,9.354719,14.429592,9.418398,15.117015,0,-0.01873,0.00234,-0.02050,-0.01376,0.00912,-0.01371,0.00719,0.00231,-0.96938,0.09926,3.27672
0.037,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.044846,23.541666,74.475586,93.073250,5.909507,15.911942,5.219240,18.552532,6.107992,17.287508,0,5.154332,14.152686,6.755612,12.681335,7.748804,17.359133,7.792071,14.316610,7.912166,13.747107,8.217885,13.270591,8.032074,14.591993,9.341321,14.419879,9.417530,15.106870,0,-0.01560,0.00313,-0.02027,-0.01242,0.00894,-0.01188,0.00576,0.00267,-0.99420,0.07923,3.27626
0.038,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.207504,23.083961,74.130058,94.862999,5.914227,15.903177,5.211702,18.537634,6.106917,17.273148,0,5.151934,14.138433,6.757471,12.701842,7.741329,17.343689,7.789639,14.301128,7.910565,13.735319,8.221555,13.256856,8.015175,14.545199,9.327923,14.410166,9.416662,15.096725,0,-0.01833,0.00296,-0.01945,-0.01528,0.00792,-0.01206,0.00987,0.00009,-1.02977,0.12683,3.27602
0.039,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.370163,22.626257,73.784523,96.652748,5.918946,15.894413,5.204164,18.522738,6.105843,17.258789,0,5.149536,14.124181,6.759330,12.722349,7.733855,17.328245,7.787208,14.285646,7.908965,13.723533,8.225225,13.243121,7.998277,14.498406,9.314524,14.400453,9.415795,15.086579,0,-0.01683,0.00329,-0.02970,-0.01308,0.00884,-0.01243,-0.00374,0.00284,-1.04733,0.10922,3.27647
0.040,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.665436,22.236172,73.478455,98.070953,5.923213,15.884917,5.196706,18.507650,6.104908,17.244390,0,5.147169,14.110051,6.761561,12.743256,7.728367,17.329880,7.784201,14.271111,7.908855,13.703804,8.238102,13.216823,7.983291,14.456821,9.301693,14.390492,9.413297,15.075865,0,-0.02011,0.00186,-0.01081,-0.01397,0.00732,-0.01087,0.00009,0.00366,-1.06496,0.08433,3.27688
0.041,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.376083,22.057882,73.295990,98.325394,5.926061,15.873136,5.189499,18.491970,6.104408,17.229874,0,5.144900,14.096306,6.764962,12.765417,7.729100,17.385014,7.779392,14.259540,7.913412,13.659201,8.279815,13.151175,7.974293,14.431550,9.290637,14.379760,9.405691,15.063368,0,-0.01663,0.00413,-0.02108,-0.01358,0.00845,-0.01232,0.00128,0.00143,-1.08371,0.11875,3.27711
0.042,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.086716,21.879593,73.113525,98.579834,5.928910,15.861354,5.182293,18.476290,6.103908,17.215359,0,5.142631,14.082560,6.768362,12.787578,7.729833,17.440147,7.774583,14.247969,7.917969,13.614597,8.321528,13.085526,7.965295,14.406279,9.279582,14.369027,9.398087,15.050870,0,-0.01696,0.00436,-0.01906,-0.01288,0.00598,-0.01193,-0.00554,-0.00866,-1.10092,0.11659,3.27711
0.043,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.797363,21.701303,72.931061,98.834282,5.931758,15.849572,5.175086,18.460609,6.103408,17.200842,0,5.140362,14.068814,6.771763,12.809738,7.730566,17.495281,7.769774,14.236397,7.922526,13.569994,8.363241,13.019878,7.956297,14.381006,9.268527,14.358294,9.390481,15.038373,0,-0.01853,0.00382,-0.01950,-0.01271,0.01054,-0.01294,0.01477,0.00389,-1.11838,0.09484,3.27634
0.044,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.578323,21.559713,72.814781,98.976097,5.935391,15.839087,5.168025,18.444738,6.102970,17.186342,0,5.138075,14.055099,6.775626,12.831635,7.731267,17.550434,7.765145,14.227713,7.922206,13.539590,8.385011,12.974942,7.947753,14.363344,9.258822,14.348318,9.383807,15.026608,0,-0.01856,0.00319,-0.02298,-0.01583,0.02240,-0.01417,0.00197,-0.00292,-1.15020,0.10833,3.27585
0.045,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.579498,21.533072,72.905785,98.765167,5.941481,15.832663,5.161417,18.428276,6.102727,17.171892,0,5.135732,14.041475,6.780937,12.852700,7.731873,17.605640,7.761079,14.228073,7.906612,13.553660,8.344311,12.994881,7.940627,14.369517,9.253348,14.340714,9.380053,15.017136,0,-0.01521,0.00251,-0.02066,-0.01138,0.01958,-0.01347,0.01006,-0.00110,-1.16477,0.11543,3.27623
0.046,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.580688,21.506430,72.996788,98.554230,5.947572,15.826239,5.154809,18.411812,6.102485,17.157442,0,5.133390,14.027853,6.786248,12.873766,7.732479,17.660849,7.757014,14.228433,7.891018,13.567731,8.303611,13.014820,7.933501,14.375690,9.247874,14.333110,9.376297,15.007663,0,-0.01792,0.00231,-0.02010,-0.01437,0.00565,-0.01262,0.00230,0.00374,-1.18418,0.09851,3.27656
0.047,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.581863,21.479790,73.087791,98.343300,5.953662,15.819816,5.148201,18.395350,6.102242,17.142992,0,5.131047,14.014230,6.791560,12.894832,7.733084,17.716055,7.752948,14.228792,7.875424,13.581801,8.262911,13.034760,7.926375,14.381863,9.242400,14.325505,9.372542,14.998191,0,-0.01732,0.00428,-0.02053,-0.01492,0.00988,-0.01093,0.00387,0.01176,-1.20356,0.10501,3.27671
0.048,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.681412,21.408752,73.103714,98.269836,5.958290,15.812339,5.141613,18.379120,6.102026,17.128555,0,5.128787,14.000582,6.796618,12.918394,7.732954,17.754606,7.748684,14.224174,7.861934,13.588740,8.232141,13.046463,7.918740,14.383061,9.235723,14.316114,9.367351,14.987821,0,-0.01969,0.00288,-0.01989,-0.01321,0.00709,-0.01287,-0.00815,0.01168,-1.21015,0.11618,3.27677
0.049,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.089081,21.198662,72.884430,98.626968,5.958338,15.801563,5.135090,18.363625,6.101892,17.114166,0,5.126786,13.986854,6.800886,12.949778,7.730518,17.740984,7.743801,14.203968,7.855032,13.573344,8.232471,13.032372,7.909510,14.368681,9.225283,14.301127,9.357662,14.974640,0,-0.01617,0.00217,-0.02846,-0.01303,0.00886,-0.01234,-0.00100,0.00189,-1.23040,0.09858,3.27654
0.050,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.496735,20.988571,72.665154,98.984100,5.958385,15.790788,5.128567,18.348127,6.101759,17.099777,0,5.124784,13.973126,6.805153,12.981161,7.728082,17.727362,7.738917,14.183761,7.848131,13.557947,8.232800,13.018282,7.900279,14.354300,9.214841,14.286141,9.347973,14.961458,0,-0.01729,0.00394,-0.00746,-0.01601,0.00872,-0.01221,0.01084,0.00243,-1.25355,0.09914,3.27640
0.051,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.904388,20.778481,72.445877,99.341232,5.958433,15.780012,5.122044,18.332632,6.101625,17.085388,0,5.122783,13.959398,6.809421,13.012545,7.725646,17.713739,7.734033,14.163554,7.841230,13.542551,8.233130,13.004191,7.891048,14.339920,9.204399,14.271154,9.338284,14.948277,0,-0.01518,0.00306,-0.04799,-0.01045,0.00811,-0.01174,-0.01846,0.00261,-1.27039,0.10770,3.27656
0.052,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.408005,20.514107,72.258759,99.761566,5.959486,15.771501,5.115541,18.317158,6.101560,17.071022,0,5.120814,13.945678,6.813824,13.044353,7.723199,17.700516,7.730335,14.139470,7.838530,13.526181,8.233452,12.991084,7.882378,14.324783,9.194618,14.257508,9.330235,14.936394,0,-0.01610,0.00353,-0.01924,-0.01378,0.00846,-0.01304,0.01219,0.00331,-1.28475,0.09608,3.27662
