"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.024,0,1,5.176337,0.000000,4.750038,4.659083,4.521860,3.962781,5.194037,3.261189,5.158687,0.00015,0.09034,3.27703
0.025,0,1,5.175436,0.000000,4.760983,4.783841,4.526836,3.963062,5.190270,3.269890,5.160695,-0.00031,0.07636,3.27691
0.026,0,1,5.174441,0.000000,4.770995,4.862164,4.532163,3.963815,5.186897,3.282525,5.162335,0.00000,0.10359,3.27668
0.027,0,1,5.173541,0.000000,4.780375,4.940487,4.537490,3.964568,5.183524,3.295160,5.163975,0.00015,0.11856,3.27661
0.028,0,1,5.172782,0.000000,4.788807,5.018810,4.542818,3.965322,5.180151,3.307795,5.165616,0.00015,0.10493,3.27692
0.029,0,1,5.172285,0.000000,4.796665,5.078393,4.548144,3.966165,5.177329,3.321242,5.167305,0.00031,0.08973,3.27715
0.030,0,1,5.172179,0.000000,4.803662,5.097787,4.553469,3.967201,5.175690,3.336431,5.169099,0.00015,0.08899,3.27723
0.031,0,1,5.172209,0.000000,4.810123,5.117181,4.558794,3.968238,5.174051,3.351619,5.170894,0.00000,0.12093,3.27728
0.032,0,1,5.172444,0.000000,4.815783,5.136575,4.564119,3.969274,5.172412,3.366808,5.172688,0.00031,0.10357,3.27728
0.033,0,1,5.172657,0.000000,4.820944,5.140214,4.569430,3.970510,5.170996,3.381317,5.174362,0.00015,0.09201,3.27728
0.034,0,1,5.172837,0.000000,4.825357,5.110064,4.574712,3.972176,5.170055,3.394370,5.175777,0.00015,0.08316,3.27728
0.035,0,1,5.173059,0.000000,4.829322,5.079914,4.579993,3.973841,5.169114,3.407423,5.177192,0.00000,0.11473,3.27714
0.036,0,1,5.173344,0.000000,4.832614,5.049764,4.585274,3.975507,5.168173,3.420476,5.178607,0.00015,0.10276,3.27668
0.037,0,1,5.173771,0.000000,4.835524,5.010695,4.590414,3.977261,5.167513,3.433067,5.180109,0.00031,0.09119,3.27646
0.038,0,1,5.174413,0.000000,4.837860,4.952498,4.595249,3.979205,5.167457,3.444667,5.181801,0.00015,0.08342,3.27677
0.039,0,1,5.175185,0.000000,4.839940,4.894302,4.600085,3.981148,5.167400,3.456266,5.183492,0.00000,0.08959,3.27705
0.040,0,1,5.176151,0.000000,4.841635,4.836105,4.604921,3.983092,5.167344,3.467866,5.185184,0.00015,0.10438,3.27728
0.041,0,1,5.177212,0.000000,4.843163,4.770424,4.609758,3.985010,5.167401,3.478965,5.187090,-0.00015,0.09892,3.27746
0.042,0,1,5.178413,0.000000,4.844441,4.688692,4.614599,3.986874,5.167702,3.488989,5.189456,0.00015,0.09322,3.27754
0.043,0,1,5.179712,0.000000,4.845399,4.606959,4.619439,3.988737,5.168004,3.499012,5.191821,-0.00015,0.08671,3.27749
0.044,0,1,5.181158,0.000000,4.845875,4.525226,4.624280,3.990600,5.168304,3.509037,5.194187,0.00015,0.11867,3.27719
0.045,0,1,5.182697,0.000000,4.845855,4.432238,4.628962,3.992450,5.168578,3.518530,5.196806,0.00015,0.09363,3.27693
0.046,0,1,5.184379,0.000000,4.845091,4.315109,4.633303,3.994272,5.168790,3.526886,5.199968,0.00000,0.09469,3.27678
0.047,0,1,5.186064,0.000000,4.843867,4.197981,4.637644,3.996093,5.169002,3.535243,5.203130,0.00000,0.09767,3.27686
0.048,0,1,5.187757,0.000000,4.841951,4.080853,4.641985,3.997915,5.169214,3.543599,5.206293,-0.00015,0.11449,3.27747
0.049,0,1,5.189380,0.000000,4.839648,3.952813,4.646204,3.999769,5.169517,3.551907,5.209279,0.00031,0.08993,3.27775
0.050,0,1,5.190896,0.000000,4.836762,3.801370,4.650163,4.001693,5.170011,3.560112,5.211887,0.00015,0.08022,3.27729
0.051,0,1,5.192438,0.000000,4.833461,3.649927,4.654121,4.003617,5.170505,3.568317,5.214495,0.00031,0.09692,3.27698
0.052,0,1,5.194018,0.000000,4.829537,3.498484,4.658080,4.005541,5.170999,3.576522,5.217103,0.00046,0.11366,3.27698
0.053,0,1,5.195729,0.000000,4.825174,3.338821,4.661803,4.007500,5.171370,3.584641,5.220112,0.00000,0.09640,3.27717
0.054,0,1,5.197637,0.000000,4.820152,3.161530,4.665022,4.009534,5.171477,3.592578,5.223980,0.00000,0.08101,3.27778
0.055,0,1,5.199604,0.000000,4.814813,2.984238,4.668241,4.011568,5.171584,3.600515,5.227848,0.00000,0.11037,3.27817
0.056,0,1,5.201660,0.000000,4.808998,2.806947,4.671461,4.013601,5.171691,3.608452,5.231716,0.00015,0.12016,3.27810
0.057,0,1,5.203682,0.000000,4.803034,2.632221,4.674342,4.015553,5.171867,3.616362,5.235521,0.00000,0.10364,3.27783
0.058,0,1,5.205657,0.000000,4.796848,2.462998,4.676500,4.017330,5.172192,3.624214,5.239191,-0.00015,0.08244,3.27715
0.059,0,1,5.207648,0.000000,4.790712,2.293776,4.678658,4.019106,5.172516,3.632067,5.242861,0.00000,0.09061,3.27681
0.060,0,1,5.209664,0.000000,4.784652,2.124553,4.680816,4.020882,5.172840,3.639920,5.246531,0.00031,0.11759,3.27727
0.061,0,1,5.211754,0.000000,4.778838,1.968244,4.682723,4.022411,5.173162,3.647599,5.250322,0.00015,0.10070,3.27749
0.062,0,1,5.213954,0.000000,4.773393,1.839630,4.684094,4.023412,5.173476,3.654907,5.254371,0.00000,0.08334,3.27719
0.063,0,1,5.216141,0.000000,4.768336,1.711015,4.685465,4.024412,5.173790,3.662215,5.258421,0.00000,0.07886,3.27700
0.064,0,1,5.218308,0.000000,4.763864,1.582401,4.686837,4.025413,5.174105,3.669523,5.262470,0.00000,0.11759,3.27708
0.065,0,1,5.220359,0.000000,4.759905,1.472195,4.688122,4.026624,5.174347,3.676297,5.266298,0.00015,0.09688,3.27720
0.066,0,1,5.222235,0.000000,4.756715,1.401469,4.689223,4.028287,5.174435,3.681927,5.269652,0.00031,0.08028,3.27743
0.067,0,1,5.223996,0.000000,4.754141,1.330743,4.690324,4.029950,5.174523,3.687558,5.273005,0.00046,0.07971,3.27742
0.068,0,1,5.225585,0.000000,4.752489,1.260017,4.691425,4.031613,5.174611,3.693188,5.276359,0.00000,0.11844,3.27689
0.069,0,1,5.227066,0.000000,4.751511,1.210943,4.692470,4.033449,5.174712,3.698600,5.279259,0.00015,0.10759,3.27654
0.070,0,1,5.228384,0.000000,4.751544,1.208303,4.693394,4.035655,5.174839,3.703543,5.281185,0.00000,0.08883,3.27662
0.071,0,1,5.229487,0.000000,4.752140,1.205663,4.694318,4.037860,5.174967,3.708487,5.283112,0.00031,0.09359,3.27674
0.072,0,1,5.230268,0.000000,4.753582,1.203023,4.695241,4.040066,5.175095,3.713430,5.285038,0.00046,0.11232,3.27697
0.073,0,1,5.230746,0.000000,4.755427,1.211832,4.696233,4.042121,5.175050,3.718720,5.286371,0.00000,0.11469,3.27718
0.074,0,1,5.230773,0.000000,4.757878,1.245196,4.697370,4.043854,5.174636,3.724755,5.286435,0.00015,0.08974,3.27733
0.075,0,1,5.230650,0.000000,4.760564,1.278559,4.698507,4.045587,5.174222,3.730789,5.286499,0.00000,0.09378,3.27734
0.076,0,1,5.230303,0.000000,4.763603,1.311923,4.699644,4.047320,5.173809,3.736823,5.286562,0.00000,0.10027,3.27704
0.077,0,1,5.229995,0.000000,4.766730,1.347968,4.700830,4.048697,5.173357,3.742656,5.286691,0.00000,0.11557,3.27685
0.078,0,1,5.229744,0.000000,4.769991,1.389763,4.702123,4.049312,5.172823,3.748055,5.286959,-0.00015,0.09306,3.27692
0.079,0,1,5.229581,0.000000,4.773308,1.431559,4.703416,4.049926,5.172289,3.753454,5.287228,0.00031,0.08648,3.27710
0.080,0,1,5.229548,0.000000,4.776709,1.473354,4.704708,4.050540,5.171755,3.758854,5.287496,0.00015,0.09764,3.27748
0.081,0,1,5.229616,0.000000,4.780112,1.507946,4.706249,4.050734,5.171294,3.764379,5.288039,0.00015,0.10137,3.27762
0.082,0,1,5.229836,0.000000,4.783518,1.527089,4.708323,4.050024,5.170988,3.770175,5.289172,-0.00015,0.08702,3.27724
0.083,0,1,5.230200,0.000000,4.786631,1.546232,4.710397,4.049315,5.170681,3.775971,5.290306,0.00015,0.08011,3.27691
0.084,0,1,5.230777,0.000000,4.789307,1.565375,4.712471,4.048605,5.170375,3.781767,5.291439,0.00015,0.08666,3.27668
0.085,0,0,4.184898,0.000000,4.791413,1.571943,4.714404,4.047290,5.170068,3.787438,5.292893,0.00000,0.11128,3.27659
0.086,0,0,1.569337,0.000000,4.792667,1.551543,4.716035,4.044676,5.169759,3.792842,5.295036,0.00015,0.10048,3.27682
0.087,0,0,0.000000,0.000000,4.793462,1.531144,4.717666,4.042062,5.169450,3.798245,5.297179,0.00015,0.09216,3.27702
0.088,0,0,0.000000,0.000000,4.793569,1.510744,4.719297,4.039447,5.169141,3.803649,5.299322,0.00000,0.08839,3.27718
0.089,0,0,0.000000,0.000000,4.793390,1.480582,4.720875,4.036028,5.168850,3.808800,5.301247,-0.00015,0.12105,3.27731
0.090,0,0,0.000000,0.000000,4.792784,1.429484,4.722338,4.030884,5.168597,3.813407,5.302705,0.00000,0.09575,3.27738
0.091,0,0,0.000000,0.000000,4.791861,1.378385,4.723801,4.025740,5.168345,3.818015,5.304164,0.00015,0.09207,3.27734
0.092,0,0,0.000000,0.000000,4.790461,1.327286,4.725264,4.020595,5.168092,3.822623,5.305623,0.00031,0.08716,3.27704
0.093,0,0,0.000000,0.000000,4.788669,1.265901,4.726637,4.015188,5.167919,3.826788,5.307707,-0.00015,0.11997,3.27682
0.094,0,0,0.000000,0.000000,4.786289,1.182455,4.727815,4.009216,5.167913,3.830008,5.311134,0.00015,0.09009,3.27682
0.095,0,0,0.000000,0.000000,4.783523,1.099008,4.728992,4.003244,5.167909,3.833226,5.314562,0.00015,0.07454,3.27673
0.096,0,0,0.000000,0.000000,4.780176,1.015562,4.730170,3.997273,5.167904,3.836445,5.317989,0.00015,0.09249,3.27643
0.097,0,0,0.000000,0.000000,4.776450,0.920945,4.731255,3.991267,5.167954,3.839299,5.320806,0.00015,0.10685,3.27638
0.098,0,0,0.000000,0.000000,4.772156,0.802371,4.732138,3.985190,5.168124,3.841369,5.322310,0.00000,0.09431,3.27691
0.099,0,0,0.000000,0.000000,4.767402,0.683798,4.733021,3.979112,5.168294,3.843439,5.323815,0.00000,0.08189,3.27716
0.100,0,0,0.000000,0.000000,4.761960,0.565224,4.733904,3.973035,5.168463,3.845509,5.325320,0.00031,0.11340,3.27678
0.101,0,0,0.000000,0.000000,4.755970,0.431850,4.734660,3.966259,5.168712,3.847383,5.326398,0.00000,0.11958,3.27652
0.102,0,0,0.000000,0.000000,4.749155,0.266733,4.735144,3.957989,5.169129,3.848835,5.326559,-0.00015,0.10381,3.27652
0.103,0,0,0.000000,0.000000,4.741766,0.101615,4.735628,3.949718,5.169547,3.850286,5.326720,0.00015,0.08898,3.27657
0.104,0,0,0.000000,0.000000,4.733517,-0.063502,4.736111,3.941447,5.169964,3.851738,5.326880,0.00015,0.10712,3.27672
0.105,0,0,0.000000,0.000000,4.724675,-0.243843,4.736376,3.932829,5.170367,3.852660,5.327165,0.00015,0.11621,3.27697
0.106,0,0,0.000000,0.000000,4.714947,-0.456832,4.736172,3.923466,5.170739,3.852445,5.327713,0.00031,0.09023,3.27742
0.107,0,0,0.000000,0.000000,4.704559,-0.669822,4.735968,3.914103,5.171111,3.852230,5.328261,-0.00015,0.08531,3.27758
0.108,0,0,0.000000,0.000000,4.693184,-0.882812,4.735764,3.904739,5.171483,3.852014,5.328810,0.00000,0.09001,3.27704
0.109,0,0,0.000000,0.000000,4.681126,-1.105982,4.735084,3.895567,5.172015,3.851698,5.329903,-0.00015,0.11780,3.27658
0.110,0,0,0.000000,0.000000,4.668046,-1.350984,4.733385,3.886803,5.172893,3.851166,5.332165,0.00031,0.08384,3.27627
0.111,0,0,0.000000,0.000000,4.654521,-1.595986,4.731687,3.878039,5.173770,3.850634,5.334427,0.00031,0.07638,3.27616
0.112,0,0,0.000000,0.000000,4.640331,-1.840989,4.729988,3.869275,5.174648,3.850101,5.336689,0.00031,0.09859,3.27646
0.113,0,0,0.000000,0.000000,4.625955,-2.088706,4.728034,3.860510,5.175558,3.849446,5.339173,-0.00015,0.11897,3.27672
0.114,0,0,0.000000,0.000000,4.611298,-2.342244,4.725536,3.851741,5.176537,3.848529,5.342135,0.00000,0.10132,3.27687
0.115,0,0,0.000000,0.000000,4.596464,-2.595782,4.723038,3.842973,5.177516,3.847612,5.345097,0.00031,0.08719,3.27707
0.116,0,0,0.000000,0.000000,4.581363,-2.849321,4.720539,3.834204,5.178495,3.846694,5.348058,0.00015,0.11369,3.27738
0.117,0,0,0.000000,0.000000,4.566067,-3.101145,4.717728,3.825431,5.179493,3.845777,5.349968,0.00015,0.11711,3.27761
0.118,0,0,0.000000,0.000000,4.550478,-3.349294,4.714247,3.816649,5.180531,3.844857,5.349622,0.00000,0.09894,3.27769
0.119,0,0,0.000000,0.000000,4.534868,-3.597443,4.710765,3.807867,5.181569,3.843938,5.349277,0.00015,0.07417,3.27772
0.120,0,0,0.000000,0.000000,4.519228,-3.845592,4.707283,3.799085,5.182607,3.843019,5.348931,0.00015,0.10017,3.27764
0.121,0,0,0.000000,0.000000,4.503770,-4.081155,4.703441,3.790442,5.183587,3.842139,5.347672,-0.00015,0.10330,3.27756
0.122,0,0,0.000000,0.000000,4.488587,-4.289727,4.698823,3.782095,5.184441,3.841344,5.344456,0.00015,0.09656,3.27749
0.123,0,0,0.000000,0.000000,4.473674,-4.498299,4.694206,3.773748,5.185296,3.840549,5.341240,-0.00015,0.07885,3.27746
0.124,0,0,0.000000,0.000000,4.459167,-4.706870,4.689588,3.765402,5.186150,3.839755,5.338023,0.00015,0.11128,3.27754
0.125,0,0,0.000000,0.000000,4.444999,-4.898084,4.684693,3.757480,5.187010,3.839156,5.334877,0.00015,0.10614,3.27752
0.126,0,0,0.000000,0.000000,4.431338,-5.052073,4.679203,3.750470,5.187881,3.838977,5.331882,0.00031,0.10032,3.27729
0.127,0,0,0.000000,0.000000,4.418150,-5.206061,4.673713,3.743459,5.188752,3.838798,5.328886,0.00000,0.09213,3.27720
0.128,0,0,0.000000,0.000000,4.405673,-5.360050,4.668223,3.736449,5.189622,3.838619,5.325891,0.00015,0.10821,3.27743
0.129,0,0,0.000000,0.000000,4.393815,-5.489244,4.662506,3.729900,5.190421,3.838524,5.322014,-0.00015,0.11796,3.27756
0.130,0,0,0.000000,0.000000,4.382889,-5.565259,4.656301,3.724340,5.191065,3.838608,5.316249,-0.00015,0.10270,3.27749
0.131,0,0,0.000000,0.000000,4.372705,-5.641275,4.650095,3.718779,5.191709,3.838692,5.310484,0.00015,0.09298,3.27748
0.132,0,0,0.000000,0.000000,4.363634,-5.717291,4.643891,3.713219,5.192352,3.838776,5.304719,0.00000,0.09785,3.27764
0.133,0,0,0.000000,0.000000,4.355379,-5.769703,4.637753,3.708434,5.192933,3.838992,5.299594,0.00031,0.10466,3.27769
0.134,0,0,0.000000,0.000000,4.348346,-5.771493,4.631757,3.705312,5.193381,3.839491,5.295840,0.00031,0.09370,3.27754
0.135,0,0,0.000000,0.000000,4.342016,-5.773284,4.625762,3.702189,5.193828,3.839990,5.292087,0.00000,0.07615,3.27736
0.136,0,0,0.000000,0.000000,4.336740,-5.775075,4.619767,3.699067,5.194276,3.840489,5.288333,0.00015,0.08413,3.27714
0.137,0,0,0.000000,0.000000,4.332026,-5.759018,4.613837,3.696434,5.194625,3.840887,5.285570,0.00015,0.10582,3.27693
0.138,0,0,0.000000,0.000000,4.328158,-5.704683,4.608048,3.694852,5.194766,3.841068,5.284933,0.00046,0.10239,3.27678
0.139,0,0,0.000000,0.000000,4.324834,-5.650349,4.602260,3.693270,5.194905,3.841249,5.284296,0.00000,0.07560,3.27663
0.140,0,0,0.000000,0.000000,4.322328,-5.596014,4.596471,3.691687,5.195045,3.841430,5.283659,0.00000,0.09618,3.27647
0.141,0,0,0.000000,0.000000,4.320357,-5.527388,4.590789,3.690257,5.195238,3.841494,5.283391,0.00000,0.11006,3.27649
0.142,0,0,0.000000,0.000000,4.319191,-5.428111,4.585335,3.689153,5.195544,3.841304,5.283916,0.00046,0.10845,3.27687
0.143,0,0,0.000000,0.000000,4.318445,-5.328835,4.579881,3.688049,5.195851,3.841114,5.284441,0.00031,0.09233,3.27713
0.144,0,0,0.000000,0.000000,4.318327,-5.229558,4.574427,3.686945,5.196157,3.840924,5.284965,-0.00015,0.08995,3.27713
0.145,0,0,0.000000,0.000000,4.318521,-5.120606,4.569068,3.685661,5.196566,3.840669,5.285769,0.00000,0.12736,3.27711
0.146,0,0,0.000000,0.000000,4.319183,-4.990901,4.563912,3.683989,5.197194,3.840277,5.287170,0.00015,0.11356,3.27703
0.147,0,0,0.000000,0.000000,4.320233,-4.861197,4.558756,3.682317,5.197822,3.839885,5.288571,0.00031,0.09342,3.27719
0.148,0,0,0.000000,0.000000,4.321865,-4.731492,4.553600,3.680645,5.198450,3.839492,5.289973,0.00015,0.08174,3.27788
0.149,0,0,0.000000,0.000000,4.323994,-4.590709,4.548662,3.679135,5.199156,3.839340,5.291234,-0.00015,0.11212,3.27819
0.150,0,0,0.000000,0.000000,4.326867,-4.426168,4.544189,3.677976,5.200028,3.839705,5.292196,0.00015,0.11017,3.27765
0.151,0,0,0.000000,0.000000,4.330259,-4.261627,4.539717,3.676816,5.200901,3.840069,5.293159,0.00015,0.09051,3.27728
0.152,0,0,0.000000,0.000000,4.334427,-4.097085,4.535245,3.675656,5.201773,3.840433,5.294121,0.00000,0.07758,3.27728
0.153,0,0,0.000000,0.000000,4.339085,-3.923388,4.531051,3.674811,5.202697,3.840815,5.295722,0.00031,0.09473,3.27735
0.154,0,0,0.000000,0.000000,4.344478,-3.730053,4.527456,3.674640,5.203734,3.841236,5.298692,0.00000,0.11976,3.27758
0.155,0,0,0.000000,0.000000,4.350215,-3.536718,4.523860,3.674469,5.204771,3.841656,5.301662,0.00031,0.09178,3.27767
0.156,0,0,0.000000,0.000000,4.356471,-3.343383,4.520265,3.674298,5.205807,3.842077,5.304633,0.00000,0.07449,3.27744
0.157,0,0,0.000000,0.751945,4.362922,-3.147103,4.516877,3.674633,5.206810,3.842484,5.308209,0.00000,0.08262,3.27738
0.158,0,0,0.000000,2.631807,4.369665,-2.944510,4.513932,3.676054,5.207738,3.842863,5.313087,0.00015,0.10764,3.27768
0.159,1,0,0.000000,3.760137,4.376571,-2.741916,4.510988,3.677475,5.208667,3.843241,5.317965,0.00015,0.10283,3.27785
0.160,1,0,0.000000,3.761166,4.383721,-2.539322,4.508044,3.678896,5.209595,3.843619,5.322842,0.00000,0.09665,3.27769
0.161,1,0,0.000000,3.762205,4.391009,-2.339616,4.505412,3.680466,5.210549,3.843918,5.327484,0.00000,0.09055,3.27747
0.162,1,0,0.000000,3.763260,4.398505,-2.146102,4.503451,3.682353,5.211558,3.844046,5.331620,0.00015,0.07781,3.27709
0.163,1,0,0.000000,3.764280,4.406006,-1.952588,4.501491,3.684240,5.212566,3.844175,5.335756,0.00015,0.10632,3.27685
0.164,1,0,0.000000,3.765248,4.413515,-1.759074,4.499530,3.686127,5.213575,3.844303,5.339892,0.00015,0.10272,3.27692
0.165,1,0,0.000000,3.766143,4.420875,-1.576966,4.497907,3.687876,5.214529,3.844293,5.344252,-0.00015,0.10933,3.27700
0.166,1,0,0.000000,3.766928,4.428014,-1.419319,4.497010,3.689329,5.215365,3.843987,5.349090,0.00015,0.09346,3.27708
0.167,1,0,0.000000,3.767556,4.434911,-1.261672,4.496113,3.690781,5.216202,3.843681,5.353928,-0.00015,0.08298,3.27711
0.168,1,0,0.000000,3.767951,4.441447,-1.104025,4.495216,3.692234,5.217038,3.843375,5.358766,0.00031,0.10287,3.27703
0.169,1,0,0.000000,3.768131,4.447690,-0.956544,4.494401,3.693147,5.217932,3.843071,5.363383,0.00000,0.11330,3.27693
0.170,1,0,0.000000,3.767990,4.453496,-0.830862,4.493759,3.692902,5.218948,3.842768,5.367527,-0.00015,0.10367,3.27678
0.171,1,0,0.000000,3.767751,4.459080,-0.705181,4.493118,3.692657,5.219965,3.842466,5.371672,0.00000,0.07941,3.27677
0.172,1,0,0.000000,3.767364,4.464329,-0.579499,4.492476,3.692412,5.220981,3.842164,5.375816,0.00015,0.08126,3.27707
0.173,1,0,0.000000,3.767008,4.469434,-0.462285,4.491981,3.691992,5.222045,3.842021,5.379597,0.00031,0.08791,3.27738
0.174,1,0,0.000000,3.766699,4.474324,-0.363230,4.491795,3.691196,5.223210,3.842222,5.382601,0.00000,0.11253,3.27768
0.175,1,0,0.000000,3.766399,4.479043,-0.264174,4.491610,3.690400,5.224375,3.842423,5.385605,0.00015,0.10260,3.27766
0.176,1,0,0.000000,3.766111,4.483506,-0.165119,4.491425,3.689605,5.225540,3.842623,5.388609,0.00000,0.09598,3.27689
0.177,1,0,0.000000,3.765778,4.487777,-0.071449,4.491265,3.688621,5.226626,3.842907,5.391585,-0.00015,0.08695,3.27646
0.178,1,0,0.000000,3.765376,4.491759,0.010668,4.491158,3.687232,5.227544,3.843368,5.394502,0.00031,0.06407,3.27677
0.179,1,0,0.000000,3.764929,4.495686,0.092786,4.491051,3.685843,5.228462,3.843829,5.397419,0.00046,0.07672,3.27698
0.180,1,0,0.000000,3.764412,4.499532,0.174904,4.490943,3.684454,5.229380,3.844291,5.400336,0.00000,0.10454,3.27698
0.181,1,0,0.000000,3.763875,4.503455,0.253556,4.491037,3.683124,5.230159,3.844666,5.403135,0.00000,0.11193,3.27700
0.182,1,0,0.000000,3.763305,4.507493,0.324776,4.491560,3.681916,5.230639,3.844859,5.405683,0.00000,0.08285,3.27708
0.183,1,0,0.000000,3.762781,4.511508,0.395997,4.492083,3.680709,5.231120,3.845051,5.408231,-0.00015,0.07315,3.27701
0.184,1,0,0.000000,3.762326,4.515487,0.467217,4.492605,3.679502,5.231601,3.845243,5.410779,0.00031,0.07054,3.27663
0.185,1,0,0.000000,3.761972,4.519298,0.531715,4.493229,3.678589,5.234290,3.845375,5.412805,0.00000,0.06352,3.27632
0.186,1,0,0.000000,3.761770,4.522859,0.581798,4.494069,3.678305,5.241714,3.845381,5.413712,0.00015,0.08915,3.27617
0.187,1,0,0.000000,3.761615,4.526218,0.631881,4.494908,3.678022,5.249139,3.845387,5.414619,0.00015,0.10406,3.27625
0.188,1,0,0.000000,3.761529,4.529277,0.681964,4.495748,3.677738,5.256564,3.845392,5.415526,-0.00015,0.10492,3.27686
0.189,1,0,0.000000,3.761419,4.532122,0.724664,4.496593,3.677529,5.263922,3.845282,5.416514,0.00000,0.07566,3.27709
0.190,1,0,0.000000,3.761269,4.534648,0.751530,4.497448,3.677479,5.271134,3.844923,5.417673,0.00015,0.06544,3.27648
0.191,1,0,0.000000,3.761079,4.536911,0.778397,4.498304,3.677429,5.278347,3.844563,5.418832,0.00031,0.08980,3.27620
0.192,1,0,0.000000,3.760828,4.538778,0.805264,4.499160,3.677379,5.285560,3.844204,5.419991,-0.00015,0.10393,3.27666
0.193,1,0,0.000000,3.760540,4.540339,0.823380,4.499995,3.677305,5.293013,3.843766,5.421006,-0.00031,0.09097,3.27681
0.194,1,0,0.000000,3.760198,4.541444,0.822730,4.500784,3.677179,5.300983,3.843159,5.421710,0.00000,0.08520,3.27628
0.195,1,0,0.000000,3.759838,4.542292,0.822079,4.501574,3.677053,5.308953,3.842551,5.422415,0.00000,0.07964,3.27607
0.196,1,0,0.000000,3.759450,4.542756,0.821428,4.502364,3.676927,5.316924,3.841944,5.423120,0.00000,0.06864,3.27661
0.197,1,0,0.000000,3.759071,4.543010,0.811654,4.503217,3.676813,5.322307,3.841372,5.423409,0.00031,0.10736,3.27707
0.198,1,0,0.000000,3.758704,4.542952,0.782314,4.504206,3.676725,5.322145,3.840877,5.422811,0.00000,0.10981,3.27738
0.199,1,0,0.000000,3.758393,4.542607,0.752973,4.505195,3.676637,5.321981,3.840382,5.422211,0.00015,0.09223,3.27742
