"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.020,1,1,5.681529,4.228169,4.989343,1.564617,4.904522,3.877496,5.349634,4.580323,6.013001,0.91357,0.10751,3.27703
0.021,1,1,5.682839,4.221076,5.018131,1.707050,4.916128,3.861812,5.352316,4.583630,6.012400,0.93472,0.07983,3.27779
0.022,1,1,5.683670,4.215588,5.028793,1.849483,4.927734,3.846128,5.354998,4.586937,6.011799,0.96777,0.10930,3.27743
0.023,1,1,5.684480,4.210167,5.038700,1.991916,4.939340,3.830444,5.357679,4.590244,6.011198,0.99182,0.11348,3.27689
0.024,1,1,5.685003,4.206505,5.029724,1.787658,4.938112,3.820588,5.360724,4.593069,6.008892,1.01416,0.08268,3.27669
0.025,1,1,5.685514,4.202916,5.019961,1.535228,4.935101,3.811542,5.363820,4.595826,6.006349,1.03323,0.10078,3.27654
0.026,1,1,5.685609,4.200117,5.000256,1.282797,4.932089,3.802495,5.366915,4.598583,6.003806,1.04974,0.10261,3.27659
0.027,1,1,5.685686,4.197352,4.980136,1.030366,4.929078,3.793449,5.370010,4.601340,6.001263,1.06952,0.09492,3.27666
0.028,1,1,5.685174,4.194361,4.960309,0.719918,4.926966,3.785070,5.372897,4.603661,5.996955,1.08380,0.09084,3.27667
0.029,1,1,5.684637,4.191360,4.940494,0.401408,4.924979,3.776784,5.375754,4.605921,5.992403,1.10562,0.10721,3.27667
0.030,1,1,5.683548,4.188337,4.924672,0.082899,4.922992,3.768499,5.378612,4.608181,5.987850,1.13037,0.11169,3.27654
0.031,1,1,5.682437,4.185313,4.909016,-0.235611,4.921004,3.760213,5.381470,4.610441,5.983298,1.15454,0.09429,3.27639
0.032,1,1,5.680945,4.182686,4.899369,-0.329384,4.919534,3.753623,5.383819,4.611955,5.978208,1.17044,0.12072,3.27650
0.033,1,1,5.679436,4.180077,4.889971,-0.391929,4.918135,3.747270,5.386097,4.613364,5.973044,1.18643,0.11987,3.27665
0.034,1,1,5.678043,4.177712,4.889335,-0.454474,4.916736,3.740916,5.388375,4.614774,5.967880,1.20181,0.09240,3.27674
0.035,1,1,5.676655,4.175357,4.889064,-0.517020,4.915337,3.734562,5.390654,4.616183,5.962716,1.21683,0.11855,3.27681
0.036,1,1,5.675502,4.173077,4.898982,-0.293031,4.915232,3.729940,5.392583,4.616755,5.956664,1.23068,0.11202,3.27682
0.037,1,1,5.674358,4.170800,4.909325,-0.029229,4.915306,3.725558,5.394464,4.617210,5.950488,1.25430,0.08697,3.27682
0.038,1,1,5.671438,4.169078,4.924350,0.234574,4.915381,3.721177,5.396346,4.617665,5.944313,1.27310,0.09748,3.27689
0.039,1,1,5.668443,4.167380,4.939570,0.498377,4.915455,3.716795,5.398227,4.618120,5.938137,1.28851,0.10185,3.27697
0.040,1,1,5.661760,4.166661,4.953365,0.742827,4.916459,3.715390,5.399984,4.618161,5.921450,1.29959,0.09541,3.27645
0.041,1,1,5.654923,4.165984,4.967100,0.984589,4.917591,3.714400,5.401725,4.618145,5.903303,1.31076,0.08945,3.27584
0.042,1,1,5.645658,4.165617,4.979448,1.226350,4.918723,3.713408,5.403465,4.618130,5.885156,1.32336,0.11443,3.27635
0.043,1,1,5.636292,4.165264,4.991738,1.468112,4.919855,3.712418,5.405205,4.618114,5.867009,1.33780,0.11410,3.27704
0.044,1,1,5.626719,4.164471,5.003946,1.664306,4.922099,3.710863,5.406461,4.617965,5.849222,1.34616,0.08915,3.27673
0.045,1,1,5.617139,4.163661,5.016150,1.854169,4.924498,3.709229,5.407649,4.617797,5.831484,1.36310,0.11852,3.27627
0.046,1,1,5.609872,4.162690,5.027432,2.044033,4.926896,3.707596,5.408837,4.617629,5.813746,1.37769,0.11248,3.27655
0.047,1,1,5.602701,4.161712,5.038676,2.233896,4.929295,3.705963,5.410025,4.617461,5.796009,1.38849,0.09890,3.27693
0.048,1,1,5.599980,4.161025,5.047857,2.352868,4.931988,3.704627,5.411379,4.617603,5.792609,1.39636,0.10692,3.27665
0.049,1,1,5.597445,4.160350,5.056953,2.461989,4.934723,3.703332,5.412756,4.617788,5.791202,1.40482,0.10554,3.27626
0.050,1,1,5.599382,4.159888,5.064229,2.571110,4.937458,3.702038,5.414134,4.617973,5.789794,1.41406,0.08642,3.27668
0.051,1,1,5.601506,4.159436,5.071429,2.680231,4.940192,3.700743,5.415511,4.618158,5.788387,1.42166,0.06673,3.27721
0.052,1,1,5.606005,4.159060,5.077335,2.729163,4.943300,3.700068,5.416351,4.618399,5.789052,1.42868,0.11146,3.27715
0.053,1,1,5.610602,4.158686,5.083188,2.769731,4.946460,3.699479,5.417117,4.618648,5.790006,1.44070,0.11080,3.27700
0.054,1,1,5.608583,4.158673,5.087783,2.810300,4.949620,3.698889,5.417882,4.618897,5.790959,1.44528,0.08920,3.27684
0.055,1,1,5.606289,4.158674,5.092326,2.850868,4.952780,3.698300,5.418648,4.619146,5.791912,1.45267,0.09496,3.27669
0.056,1,1,5.590841,4.159297,5.095582,2.848918,4.955822,3.698988,5.419355,4.619814,5.763558,1.45822,0.11000,3.27694
0.057,1,1,5.574844,4.159946,5.098784,2.841060,4.958849,3.699853,5.420054,4.620541,5.731132,1.46304,0.10568,3.27724
0.058,1,1,5.559054,4.160857,5.100993,2.833202,4.961876,3.700718,5.420753,4.621267,5.698705,1.46500,0.07217,3.27702
0.059,1,1,5.543272,4.161778,5.103159,2.825345,4.964903,3.701583,5.421452,4.621994,5.666279,1.47177,0.09628,3.27671
0.060,1,1,5.542078,2.164144,5.104687,2.799382,4.967605,3.702657,5.421805,4.622755,5.669055,1.47467,0.10208,3.27720
0.061,0,1,5.541491,0.083236,5.106187,2.770903,4.970261,3.703761,5.422111,4.623521,5.676723,1.47952,0.09155,3.27781
0.062,0,1,5.549039,0.000000,5.107267,2.742424,4.972918,3.704865,5.422416,4.624288,5.684391,1.48141,0.08838,3.27769
0.063,0,1,5.556926,0.000000,5.108330,2.713946,4.975574,3.705968,5.422722,4.625054,5.692059,1.48077,0.10449,3.27747
0.064,0,1,5.562922,0.000000,5.109151,2.678810,4.978118,3.708851,5.423343,4.625979,5.701375,1.48514,0.11099,3.27690
0.065,0,1,5.568839,0.000000,5.109962,2.642749,4.980648,3.711981,5.424009,4.626926,5.710920,1.48373,0.10011,3.27629
0.066,0,1,5.573310,0.000000,5.110693,2.606688,4.983177,3.715111,5.424674,4.627873,5.720465,1.48694,0.10378,3.27675
0.067,0,1,5.577721,0.000000,5.111420,2.570628,4.985707,3.718240,5.425340,4.628821,5.730010,1.48450,0.11877,3.27736
0.068,0,1,5.583338,0.000000,5.112206,2.532665,4.988412,3.721996,5.426718,4.629848,5.740270,1.48178,0.10192,3.27717
0.069,0,1,5.589005,0.000000,5.112996,2.494439,4.991142,3.725837,5.428195,4.630887,5.750629,1.48087,0.09016,3.27686
0.070,0,1,5.595121,0.000000,5.113912,2.456213,4.993872,3.729679,5.429673,4.631926,5.760988,1.47949,0.10786,3.27716
0.071,0,1,5.601255,0.000000,5.114833,2.417986,4.996603,3.733521,5.431151,4.632965,5.771348,1.47589,0.10216,3.27754
0.072,0,1,5.606846,0.000000,5.115897,2.391432,4.998950,3.735404,5.432552,4.634336,5.782924,1.47559,0.09630,3.27712
0.073,0,1,5.612414,0.000000,5.116967,2.366500,5.001245,3.737015,5.433943,4.635754,5.794671,1.47318,0.08637,3.27659
0.074,0,1,5.619752,0.000000,5.118047,2.341568,5.003540,3.738626,5.435334,4.637171,5.806417,1.46732,0.10937,3.27659
0.075,0,1,5.627164,0.000000,5.119128,2.316636,5.005835,3.740237,5.436725,4.638588,5.818163,1.46259,0.10659,3.27666
0.076,0,1,5.638790,0.000000,5.120077,2.291758,5.007947,3.739282,5.438671,4.640189,5.841538,1.45496,0.08609,3.27681
0.077,0,1,5.650591,0.000000,5.121020,2.266888,5.010035,3.737972,5.440694,4.641815,5.866530,1.44833,0.08391,3.27696
0.078,0,1,5.665423,0.000000,5.121835,2.242018,5.012122,3.736661,5.442717,4.643440,5.891521,1.44229,0.11402,3.27684
0.079,0,1,5.680381,0.000000,5.122645,2.217148,5.014209,3.735350,5.444740,4.645066,5.916513,1.43677,0.11416,3.27669
0.080,0,1,5.696182,0.000000,5.123430,2.195874,5.016216,3.733929,5.449357,4.647252,5.941760,1.42880,0.10401,3.27687
0.081,0,1,5.712017,0.000000,5.124214,2.175099,5.018211,3.732493,5.454333,4.649516,5.967042,1.41940,0.08645,3.27710
0.082,0,1,5.726604,0.000000,5.125344,2.154324,5.020207,3.731057,5.459310,4.651780,5.992325,1.41296,0.11616,3.27720
0.083,0,1,5.741138,0.000000,5.126489,2.133550,5.022202,3.729621,5.464287,4.654045,6.017607,1.40515,0.12114,3.27727
0.084,0,1,5.752630,0.000000,5.128275,2.118752,5.024761,3.728077,5.471041,4.655329,6.030931,1.39175,0.09569,3.27722
0.085,0,1,5.763996,0.000000,5.130087,2.104784,5.027397,3.726518,5.478043,4.656476,6.042592,1.37650,0.08680,3.27714
0.086,0,1,5.771752,0.000000,5.132151,2.090817,5.030033,3.724959,5.485044,4.657624,6.054253,1.36658,0.09400,3.27720
0.087,0,1,5.779358,0.000000,5.134224,2.076850,5.032670,3.723399,5.492046,4.658772,6.065914,1.35660,0.10752,3.27727
0.088,0,1,5.784864,0.000000,5.136211,2.086783,5.034509,3.721906,5.500546,4.658121,6.076385,1.34872,0.09360,3.27742
0.089,0,1,5.790283,0.000000,5.138195,2.100038,5.036238,3.720422,5.509255,4.657220,6.086689,1.33777,0.07603,3.27757
0.090,0,1,5.802938,0.000000,5.140875,2.113292,5.037966,3.718938,5.517965,4.656320,6.096993,1.32361,0.07604,3.27752
0.091,0,1,5.815894,0.000000,5.143584,2.126547,5.039695,3.717454,5.526674,4.655419,6.107298,1.30539,0.10850,3.27745
0.092,1,1,5.843012,2.011369,5.147911,2.193345,5.041442,3.716133,5.537158,4.652992,6.147937,1.28839,0.11022,3.27710
0.093,1,1,5.870720,4.106546,5.152306,2.267582,5.043192,3.714834,5.547890,4.650353,6.192791,1.27200,0.10411,3.27672
0.094,1,1,5.898610,4.185174,5.158450,2.341820,5.044942,3.713536,5.558622,4.647714,6.237645,1.26004,0.08807,3.27674
0.095,1,1,5.926507,4.179780,5.164667,2.416057,5.046692,3.712237,5.569353,4.645074,6.282499,1.24670,0.09654,3.27681
0.096,1,1,5.939509,4.163301,5.172577,2.546845,5.048862,3.711199,5.580799,4.640828,6.291476,1.23065,0.11469,3.27696
0.097,1,1,5.951890,4.146362,5.180558,2.685490,5.051091,3.710197,5.592344,4.636358,6.295468,1.21466,0.10249,3.27711
0.098,1,1,5.956066,4.154552,5.190362,2.824136,5.053319,3.709195,5.603889,4.631888,6.299460,1.19202,0.09143,3.27700
0.099,1,1,5.959899,4.163789,5.200242,2.962781,5.055548,3.708193,5.615434,4.627419,6.303452,1.16885,0.08100,3.27684
0.100,1,1,5.965998,4.227723,5.211979,3.143568,5.058785,3.707167,5.627677,4.746805,6.305956,1.15546,0.10383,3.27669
0.101,1,1,5.972191,4.293935,5.223794,3.330209,5.062161,3.706138,5.640018,4.883401,6.308254,1.14001,0.10216,3.27654
0.102,1,1,5.980387,4.363053,5.236833,3.516851,5.065538,3.705109,5.652358,5.019998,6.310551,1.12332,0.09178,3.27679
0.103,1,1,5.988666,4.432292,5.249923,3.703493,5.068915,3.704081,5.664698,5.156594,6.312848,1.10367,0.08627,3.27709
0.104,1,1,5.996324,4.447730,5.263539,3.897432,5.073119,3.703274,5.678185,5.168754,6.314333,1.08719,0.11058,3.27673
0.105,1,1,6.003955,4.460925,5.277177,4.092383,5.077437,3.702499,5.691831,5.163624,6.315705,1.06558,0.09976,3.27627
0.106,1,1,6.011367,4.445389,5.291195,4.287335,5.081756,3.701724,5.705477,5.158494,6.317076,1.03220,0.09476,3.27655
0.107,1,1,6.018771,4.428657,5.305230,4.482287,5.086075,3.700948,5.719124,5.153364,6.318448,1.01416,0.09740,3.27693
0.108,1,1,6.027015,4.422340,5.319592,4.672891,5.091057,3.701621,5.736458,5.150188,6.318484,0.99509,0.11723,3.27698
0.109,1,1,6.035295,4.416457,5.333968,4.862891,5.096132,3.702495,5.754305,5.147284,6.318335,0.97406,0.11750,3.27698
0.110,1,1,6.044585,4.419233,5.348327,5.052891,5.101206,3.703368,5.772153,5.144380,6.318185,0.95621,0.09611,3.27711
0.111,1,1,6.053916,4.422370,5.362685,5.242890,5.106281,3.704242,5.790000,5.141476,6.318036,0.93604,0.09780,3.27726
0.112,1,1,6.064095,4.423288,5.376740,5.423945,5.111529,3.705393,5.810865,5.139484,6.317591,0.90207,0.11231,3.27695
0.113,1,1,6.074308,4.424113,5.390781,5.603758,5.116802,3.706583,5.832149,5.137620,6.317104,0.87567,0.09794,3.27657
0.114,1,1,6.084852,4.422870,5.404865,5.783570,5.122075,3.707773,5.853433,5.135756,6.316618,0.85602,0.08145,3.27679
0.115,1,1,6.095409,4.421541,5.418951,5.963383,5.127348,3.708962,5.874717,5.133891,6.316132,0.83282,0.09932,3.27709
0.116,1,1,6.105718,4.420811,5.433510,6.137547,5.133580,3.711453,5.895020,5.130612,6.315794,0.80994,0.11176,3.27713
0.117,1,1,6.116015,4.420105,5.448089,6.310927,5.139946,3.714125,5.915185,5.127136,6.315475,0.78857,0.08804,3.27713
0.118,1,1,6.125650,4.419940,5.463139,6.484307,5.146311,3.716796,5.935351,5.123661,6.315157,0.76636,0.09329,3.27700
0.119,1,1,6.135258,4.419796,5.478209,6.657687,5.152677,3.719468,5.955517,5.120185,6.314839,0.72830,0.12160,3.27684
0.120,1,1,6.143970,4.419673,5.493597,6.822694,5.159956,3.722676,5.973230,5.117566,6.314265,0.69766,0.11072,3.27682
0.121,1,1,6.152644,4.419551,5.508997,6.986537,5.167361,3.725958,5.990601,5.115065,6.313655,0.67575,0.08369,3.27682
0.122,1,1,6.160796,4.420337,5.524428,7.150380,5.174767,3.729240,6.007972,5.112565,6.313045,0.65604,0.11030,3.27676
0.123,1,1,6.168926,4.421161,5.539861,7.314223,5.182172,3.732522,6.025343,5.110065,6.312435,0.62787,0.11444,3.27668
0.124,1,1,6.176920,4.423446,5.555051,7.466922,5.189775,3.736758,6.041426,5.108746,6.311970,0.60947,0.09797,3.27720
0.125,1,1,6.184909,4.425791,5.570230,7.618072,5.197404,3.741127,6.057329,5.107592,6.311525,0.58240,0.10588,3.27781
0.126,1,1,6.192439,4.426833,5.585129,7.769222,5.205034,3.745496,6.073233,5.106438,6.311080,0.54327,0.10422,3.27776
0.127,1,1,6.199949,4.427820,5.600017,7.920372,5.212664,3.749865,6.089136,5.105283,6.310636,0.50986,0.09234,3.27761
0.128,1,1,6.206640,4.426298,5.614682,8.058772,5.220578,3.755003,6.102912,5.105202,6.310003,0.48538,0.09688,3.27752
0.129,1,1,6.213297,4.424671,5.629337,8.195401,5.228530,3.760248,6.116392,5.105268,6.309344,0.46152,0.10956,3.27745
0.130,1,1,6.219516,4.430624,5.643955,8.332029,5.236484,3.765494,6.129872,5.105336,6.308686,0.43576,0.09415,3.27717
0.131,1,1,6.225717,4.436892,5.658571,8.468658,5.244436,3.770739,6.143352,5.105403,6.308027,0.40964,0.08947,3.27686
0.132,1,1,6.231932,4.455019,5.673293,8.587267,5.253304,3.777220,6.155743,5.107868,6.307944,0.38437,0.11912,3.27663
0.133,1,1,6.238147,4.473640,5.688020,8.703372,5.262299,3.783874,6.167984,5.110667,6.307941,0.33545,0.11704,3.27640
0.134,1,1,6.244192,4.467680,5.702651,8.819477,5.271293,3.790527,6.180224,5.113465,6.307938,0.30975,0.10391,3.27623
0.135,1,1,6.250229,4.460694,5.717277,8.935582,5.280288,3.797180,6.192465,5.116263,6.307935,0.28281,0.08657,3.27608
0.136,1,1,6.255811,4.399327,5.731500,9.029327,5.289596,3.805323,6.203134,4.995613,6.308160,0.25861,0.11889,3.27659
0.137,1,1,6.261375,4.335695,5.745707,9.119967,5.298947,3.813673,6.213585,4.857809,6.308416,0.22794,0.10458,3.27720
0.138,1,1,6.266566,4.270001,5.759164,9.210605,5.308299,3.822023,6.224036,4.720006,6.308672,0.21393,0.07818,3.27655
0.139,1,1,6.271741,4.204223,5.772591,9.301244,5.317650,3.830373,6.234487,4.582201,6.308928,0.16592,0.08687,3.27571
0.140,1,1,6.276613,4.193762,5.784951,9.348534,5.327231,3.842882,6.243324,4.569749,6.309189,0.13104,0.10319,3.27587
0.141,1,1,6.281473,4.185606,5.797266,9.389800,5.336844,3.855969,6.251936,4.574714,6.309451,0.10654,0.10018,3.27618
0.142,1,1,3.266467,4.208015,5.808367,9.431067,5.346457,3.869056,6.260549,4.579679,6.309712,0.07758,0.07471,3.27655
0.143,1,0,0.125633,4.231698,5.819417,9.472333,5.356071,3.882143,6.269161,4.584644,6.309973,0.05478,0.09857,3.27693
0.144,1,0,0.000000,4.246882,5.829222,9.470466,5.365669,3.898550,6.273404,4.589301,6.310248,0.02670,0.11648,3.27711
0.145,1,0,0.000000,4.261713,5.838974,9.462605,5.375266,3.915419,6.277040,4.593915,6.310524,-0.01187,0.09678,3.27726
0.146,1,0,0.000000,4.269267,5.847768,9.454745,5.384863,3.932287,6.280675,4.598530,6.310801,-0.04861,0.08744,3.27688
0.147,1,0,0.000000,4.276518,5.856522,9.446885,5.394460,3.949156,6.284311,4.603144,6.311077,-0.07697,0.11956,3.27643
0.148,1,0,0.000000,4.286755,5.864564,9.404829,5.404163,3.968606,6.284029,4.607108,6.310456,-0.10126,0.11767,3.27696
0.149,1,0,0.000000,4.297116,5.872578,9.358022,5.413881,3.988414,6.283203,4.610981,6.309710,-0.12753,0.09370,3.27765
0.150,1,0,0.000000,4.310108,5.879555,9.311215,5.423600,4.008223,6.282376,4.614854,6.308963,-0.15329,0.09499,3.27741
0.151,1,0,0.000000,4.323209,5.886490,9.264408,5.433318,4.028031,6.281550,4.618727,6.308217,-0.17670,0.10653,3.27703
0.152,1,0,0.000000,4.336169,5.892059,9.186775,5.442375,4.047605,6.279150,4.624516,6.306808,-0.22876,0.10194,3.27698
0.153,1,0,0.000000,4.349123,5.897572,9.104858,5.451339,4.067147,6.276532,4.630572,6.305305,-0.25943,0.07360,3.27698
0.154,1,0,0.000000,4.361800,5.902101,9.022942,5.460304,4.086688,6.273913,4.636628,6.303804,-0.27927,0.09940,3.27691
0.155,1,0,0.000000,4.374466,5.906590,8.941025,5.469269,4.106230,6.271295,4.642684,6.302302,-0.30637,0.09987,3.27683
0.156,1,0,0.000000,4.387333,5.910534,8.834037,5.478176,4.125055,6.268885,4.649652,6.300249,-0.33093,0.09579,3.27702
0.157,1,0,0.000000,4.400209,5.914456,8.723564,5.487074,4.143781,6.266504,4.656747,6.298120,-0.35568,0.09343,3.27725
0.158,1,0,0.000000,4.413146,5.917624,8.613091,5.495973,4.162506,6.264123,4.663842,6.295990,-0.40353,0.11206,3.27728
0.159,1,0,0.000000,4.426087,5.920759,8.502619,5.504872,4.181232,6.261743,4.670937,6.293860,-0.42969,0.11289,3.27728
0.160,1,0,0.000000,4.438818,5.922802,8.361445,5.513378,4.198021,6.258978,4.679336,6.291471,-0.45776,0.09833,3.27735
0.161,1,0,0.000000,4.451540,5.924799,8.216004,5.521829,4.214541,6.256160,4.687916,6.289045,-0.47736,0.10791,3.27743
0.162,1,0,0.000000,4.463957,5.925628,8.070564,5.530280,4.231062,6.253343,4.696496,6.286620,-0.50516,0.12136,3.27724
0.163,1,0,0.000000,4.476362,5.926408,7.925124,5.538731,4.247582,6.250525,4.705077,6.284194,-0.52896,0.09976,3.27701
0.164,1,0,0.000000,4.488468,5.925994,7.748402,5.546475,4.262146,6.248048,4.714740,6.282256,-0.56931,0.08885,3.27698
0.165,1,0,0.000000,4.500561,5.925531,7.567333,5.554121,4.276439,6.245618,4.724553,6.280384,-0.60159,0.11026,3.27698
0.166,1,0,0.000000,4.512582,5.923746,7.386264,5.561768,4.290731,6.243188,4.734366,6.278513,-0.62634,0.10459,3.27704
0.167,1,0,0.000000,4.524600,5.921906,7.205195,5.569414,4.305024,6.240758,4.744179,6.276642,-0.64862,0.09680,3.27712
0.168,1,0,0.000000,4.536817,5.918631,6.986104,5.576387,4.319933,6.238422,4.754052,6.274791,-0.66629,0.08249,3.27700
0.169,1,0,0.000000,4.549042,5.915297,6.761730,5.583267,4.334928,6.236099,4.763933,6.272943,-0.69382,0.10833,3.27684
0.170,1,0,0.000000,4.561645,5.910616,6.537355,5.590147,4.349922,6.233777,4.773814,6.271094,-0.73129,0.11442,3.27722
0.171,1,0,0.000000,4.574263,5.905880,6.312982,5.597027,4.364917,6.231453,4.783695,6.269246,-0.76248,0.08912,3.27768
0.172,1,0,0.000000,4.587285,5.899885,6.053357,5.603200,4.380826,6.229576,4.793572,6.267264,-0.78510,0.08631,3.27728
0.173,1,0,0.000000,4.600324,5.893837,5.788834,5.609274,4.396863,6.227760,4.803448,6.265264,-0.80649,0.11545,3.27674
0.174,1,0,0.000000,4.613217,5.886346,5.524311,5.615349,4.412901,6.225945,4.813324,6.263264,-0.82840,0.11769,3.27694
0.175,1,0,0.000000,4.626105,5.878795,5.259788,5.621424,4.428938,6.224129,4.823200,6.261264,-0.84979,0.10375,3.27724
0.176,1,0,0.000000,4.638162,5.869625,4.963470,5.626264,4.443007,6.222303,4.832017,6.258799,-0.87976,0.08199,3.27715
0.177,1,0,0.000000,4.650184,5.860388,4.662735,5.630933,4.456804,6.220476,4.840686,6.256270,-0.91098,0.11454,3.27700
0.178,1,0,0.000000,4.660807,5.849730,4.362000,5.635602,4.470601,6.218649,4.849356,6.253740,-0.93103,0.11164,3.27724
0.179,1,0,0.000000,4.671371,5.839012,4.061265,5.640270,4.484397,6.216822,4.858026,6.251211,-0.95108,0.08378,3.27755
0.180,1,0,0.000000,4.680188,5.827147,3.737785,5.643898,4.494650,6.215122,4.864624,6.248478,-0.97040,0.08156,3.27765
0.181,1,0,0.000000,4.688932,5.815235,3.411144,5.647380,4.504411,6.213439,4.870933,6.245717,-0.98898,0.10058,3.27773
0.182,1,0,0.000000,4.696418,5.802296,3.084503,5.650863,4.514172,6.211757,4.877243,6.242955,-1.01117,0.10144,3.27741
0.183,1,0,0.000000,4.703851,5.789315,2.757862,5.654346,4.523933,6.210075,4.883553,6.240193,-1.04694,0.07853,3.27703
0.184,1,0,0.000000,4.710660,5.775405,2.421840,5.656640,4.531984,6.208433,4.888998,6.238036,-1.06693,0.09419,3.27738
0.185,1,0,0.000000,4.717445,5.761457,2.084515,5.658768,4.539797,6.206797,4.894322,6.235963,-1.08344,0.11701,3.27783
0.186,1,0,0.000000,4.723847,5.746765,1.747190,5.660897,4.547611,6.205161,4.899647,6.233890,-1.09836,0.09507,3.27743
0.187,1,0,0.000000,4.730233,5.732041,1.409865,5.663025,4.555424,6.203525,4.904972,6.231817,-1.11710,0.07008,3.27689
0.188,1,0,0.000000,4.736324,5.716779,1.080826,5.663772,4.562730,6.201889,4.909544,6.229957,-1.13382,0.11003,3.27682
0.189,1,0,0.000000,4.742402,5.701494,0.752938,5.664326,4.569965,6.200253,4.914013,6.228127,-1.16446,0.11715,3.27682
0.190,1,0,0.000000,4.748078,5.685863,0.425051,5.664880,4.577200,6.198617,4.918481,6.226297,-1.18161,0.09553,3.27716
0.191,1,0,0.000000,4.753738,5.670216,0.097163,5.665434,4.584435,6.196981,4.922949,6.224467,-1.19730,0.08801,3.27754
0.192,1,0,0.000000,4.758887,5.654394,-0.214536,5.664854,4.591563,6.195788,4.925865,6.222750,-1.21237,0.11161,3.27765
0.193,1,0,0.000000,4.764014,5.638564,-0.523986,5.664115,4.598677,6.194657,4.928565,6.221049,-1.22739,0.11131,3.27773
0.194,1,0,0.000000,4.768750,5.622661,-0.833436,5.663377,4.605791,6.193526,4.931265,6.219348,-1.24173,0.08047,3.27728
0.195,1,0,0.000000,4.773469,5.606754,-1.142886,5.662639,4.612904,6.192395,4.933965,6.217647,-1.26300,0.09233,3.27674
0.196,1,0,0.000000,4.777984,5.590858,-1.432955,5.660985,4.620685,6.191839,4.935295,6.215575,-1.28445,0.10474,3.27681
0.197,1,0,0.000000,4.782491,5.574963,-1.720332,5.659204,4.628559,6.191361,4.936435,6.213452,-1.29602,0.08513,3.27696
0.198,1,0,0.000000,4.786998,5.559175,-2.007708,5.657422,4.636433,6.190885,4.937575,6.211329,-1.31546,0.06926,3.27691
0.199,1,0,0.000000,4.791505,5.543392,-2.295084,5.655641,4.644306,6.190407,4.938715,6.209207,-1.31882,0.09675,3.27683
0.200,1,0,0.000000,4.796049,5.527781,-2.556645,5.652843,4.652804,6.189666,4.938596,6.207579,-1.33212,0.10447,3.27736
