"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
1.239,1,0,1.188026,0.000000,2.924834,4.281171,4.332405,2.663762,4.583420,3.185451,4.942007,0.00015,0.10097,3.27671
1.240,1,0,1.132094,0.000000,2.924788,4.282354,4.331235,2.663976,4.579439,3.185441,4.941639,0.00000,0.09905,3.27648
1.241,1,0,1.079621,0.000000,2.924691,4.283386,4.330010,2.663985,4.577365,3.185431,4.941105,0.00013,0.10402,3.27648
1.242,1,0,1.030524,0.000000,2.924559,4.284270,4.328746,2.663794,4.577153,3.185419,4.940410,-0.00015,0.11175,3.27671
1.243,1,0,0.981427,0.000000,2.924461,4.285155,4.327512,2.663603,4.576941,3.185408,4.939715,0.00000,0.10691,3.27675
1.244,1,0,0.932331,0.000000,2.924386,4.286039,4.326298,2.663412,4.576729,3.185397,4.939020,0.00013,0.09172,3.27660
1.245,1,0,0.886173,0.000000,2.924395,4.286923,4.325212,2.663034,4.577559,3.185785,4.938276,-0.00028,0.09692,3.27663
1.246,1,0,0.842885,0.000000,2.924463,4.287807,4.324216,2.662472,4.579405,3.186563,4.937484,0.00020,0.11532,3.27686
1.247,1,0,0.799597,0.000000,2.924574,4.288691,4.323231,2.661910,4.581252,3.187340,4.936693,-0.00013,0.10320,3.27690
1.248,1,0,0.756310,0.000000,2.924716,4.289574,4.322253,2.661348,4.583098,3.188118,4.935901,0.00002,0.07974,3.27675
1.249,1,0,0.711192,0.000000,2.924826,4.290394,4.321147,2.660893,4.585976,3.188626,4.935158,-0.00002,0.09218,3.27701
1.250,1,0,0.664288,0.000000,2.924913,4.291152,4.319951,2.660543,4.589859,3.188869,4.934462,-0.00013,0.12176,3.27770
1.251,1,0,0.617384,1.396427,2.924849,4.291911,4.318676,2.660194,4.593742,3.189113,4.933766,0.00002,0.10680,3.27805
1.252,1,1,0.570480,3.779408,2.924677,4.292669,4.317346,2.659844,4.597626,3.189357,4.933070,0.00013,0.08996,3.27805
1.253,1,1,0.526881,4.767350,2.924277,4.293227,4.316012,2.659570,4.602208,3.188968,4.932518,0.00026,0.09867,3.27778
1.254,1,1,0.486509,4.769717,2.923715,4.293591,4.314675,2.659371,4.607472,3.187960,4.932105,0.00015,0.11397,3.27725
1.255,1,1,0.446137,4.772148,2.923108,4.293956,4.313291,2.659171,4.612736,3.186953,4.931692,0.00002,0.10894,3.27698
1.256,1,1,0.405765,4.774624,2.922468,4.294320,4.311875,2.658972,4.618000,3.185945,4.931279,0.00028,0.09878,3.27698
1.257,1,1,0.364621,4.776940,2.921984,4.294608,4.310364,2.658968,4.623296,3.185090,4.930511,0.00024,0.09226,3.27698
1.258,1,1,0.322724,4.779143,2.921610,4.294822,4.308786,2.659156,4.628623,3.184384,4.929399,0.00013,0.10500,3.27698
1.259,1,1,0.280827,4.781242,2.921361,4.295036,4.307189,2.659344,4.633951,3.183678,4.928285,0.00015,0.11287,3.27690
1.260,1,1,0.238930,4.783267,2.921199,4.295249,4.305576,2.659532,4.639278,3.182971,4.927172,0.00013,0.09833,3.27675
1.261,1,1,0.200645,4.785317,2.921055,4.295417,4.304040,2.659519,4.644724,3.182472,4.926026,0.00015,0.08808,3.27682
1.262,1,1,0.165888,4.787386,2.920923,4.295538,4.302557,2.659310,4.650285,3.182175,4.924848,0.00002,0.10902,3.27713
1.263,1,1,0.131132,4.789587,2.920660,4.295660,4.301186,2.659101,4.655846,3.181877,4.923670,-0.00011,0.11985,3.27728
1.264,1,1,0.096375,4.791883,2.920304,4.295781,4.299893,2.658893,4.661407,3.181580,4.922492,0.00011,0.10007,3.27728
1.265,1,1,0.063263,4.794374,2.919732,4.295969,4.298708,2.658322,4.666985,3.181200,4.921816,0.00028,0.09303,3.27687
1.266,1,1,0.031757,4.797004,2.919006,4.296222,4.297599,2.657398,4.672579,3.180739,4.921633,0.00000,0.11082,3.27603
1.267,1,1,0.000251,4.799716,2.918316,4.296475,4.296491,2.656473,4.678173,3.180278,4.921450,0.00004,0.10919,3.27610
1.268,1,1,-0.031255,4.802486,2.917651,4.296728,4.295383,2.655549,4.683767,3.179817,4.921266,0.00000,0.09347,3.27709
1.269,1,1,-0.055186,4.805224,2.062584,4.296661,4.294206,2.654589,4.689651,3.180029,4.920858,-0.00009,0.08884,3.27751
1.270,1,1,-0.071722,4.807938,0.603897,4.296281,4.292978,2.653594,4.695817,3.180899,4.920230,0.00000,0.09497,3.27736
1.271,0,1,-0.088257,4.810711,0.000000,4.295902,4.291895,2.652599,4.701982,3.181768,4.919602,0.00002,0.11749,3.27721
1.272,0,1,-0.104792,4.813527,0.000000,4.295522,4.290915,2.651603,4.708148,3.182638,4.918974,0.00006,0.10981,3.27705
1.273,0,1,-0.110883,4.816475,0.000000,4.295231,4.290313,2.650802,4.714109,3.183109,4.918689,0.00011,0.08838,3.27702
1.274,0,1,-0.106778,4.819517,0.000000,4.295025,4.289979,2.650189,4.719871,3.183193,4.918738,-0.00009,0.09280,3.27709
1.275,0,1,-0.102673,4.822411,0.000000,4.294819,4.289977,2.649575,4.725631,3.183277,4.918787,0.00011,0.11987,3.27698
1.276,0,1,-0.098568,4.825200,0.000000,4.294614,4.290209,2.648962,4.731392,3.183360,4.918835,0.00002,0.11306,3.27667
1.277,0,1,-0.082699,4.827550,0.000000,4.294397,4.290686,2.648524,4.736227,3.182866,4.918629,-0.00024,0.09250,3.27667
1.278,0,1,-0.055345,4.829590,0.000000,4.294169,4.291334,2.648256,4.740158,3.181807,4.918173,-0.00002,0.10069,3.27698
1.279,0,1,-0.027992,4.831302,0.000000,4.293942,4.292314,2.647989,4.744088,3.180748,4.917717,0.00013,0.12430,3.27732
1.280,0,1,-0.000638,4.832780,0.000000,4.293715,4.293529,2.647721,4.748019,3.179689,4.917261,-0.00015,0.10772,3.27770
1.281,0,1,0.033244,4.834113,0.000000,4.293717,4.295133,2.647747,4.751274,3.177030,4.916838,0.00015,0.08908,3.27778
1.282,0,1,0.073499,4.835343,0.000000,4.293945,4.297012,2.648062,4.753870,3.172810,4.916448,0.00007,0.09894,3.27755
1.283,0,1,0.113755,4.836436,0.000000,4.294173,4.298987,2.648376,4.756466,3.168590,4.916059,0.00000,0.11661,3.27721
1.284,0,1,0.154010,4.837430,0.000000,4.294401,4.301030,2.648691,4.759062,3.164369,4.915668,0.00013,0.10626,3.27675
1.285,0,1,0.190443,4.838250,0.000000,4.294610,4.302865,2.648707,4.761181,3.157674,4.915154,0.00000,0.09377,3.27675
1.286,0,1,0.223144,4.838944,0.000000,4.294802,4.304553,2.648432,4.762835,3.148562,4.914519,0.00000,0.09522,3.27720
1.287,0,1,0.255844,4.839437,0.000000,4.294993,4.306150,2.648157,4.764488,3.139450,4.913883,-0.00015,0.11943,3.27747
1.288,0,1,0.288545,4.839788,0.000000,4.295185,4.307682,2.647882,4.766141,3.130338,4.913248,-0.00015,0.11221,3.27755
1.289,0,1,0.316584,4.839947,0.000000,4.295564,4.309285,2.647579,4.767313,3.119158,4.912572,0.00013,0.09001,3.27740
1.290,0,1,0.340074,4.839971,0.000000,4.296125,4.310939,2.647249,4.768014,3.105961,4.911858,0.00002,0.09705,3.27702
1.291,0,1,0.363563,4.839962,0.000000,4.296687,4.312509,2.646919,4.768716,3.092763,4.911144,-0.00028,0.12143,3.27705
1.292,0,1,0.387052,4.839929,0.000000,4.297248,4.314019,2.646588,4.769417,3.079565,4.910429,-0.00015,0.10776,3.27751
1.293,0,1,0.405771,4.840007,0.000000,4.297710,4.315273,2.646281,4.770121,3.068035,4.909878,0.00009,0.09177,3.27778
1.294,0,1,0.419833,4.840162,0.000000,4.298077,4.316345,2.645996,4.770825,3.058133,4.909486,-0.00013,0.10019,3.27785
1.295,0,1,0.433894,4.840318,0.000000,4.298443,4.317310,2.645712,4.771530,3.048231,4.909093,0.00028,0.11997,3.27767
1.296,0,1,0.447956,4.840476,0.000000,4.298810,4.318200,2.645427,4.772234,3.038329,4.908701,-0.00002,0.10790,3.27721
1.297,0,1,0.462996,4.840497,0.000000,4.299212,4.319181,2.645252,4.772502,3.030779,4.908438,-0.00009,0.09702,3.27671
1.298,0,1,0.478989,4.840423,0.000000,4.299648,4.320225,2.645182,4.772343,3.025526,4.908300,-0.00013,0.10981,3.27618
1.299,0,1,0.494983,4.840268,0.000000,4.300085,4.321360,2.645113,4.772184,3.020273,4.908162,0.00031,0.12149,3.27602
1.300,0,1,0.510977,4.840056,0.000000,4.300521,4.322558,2.645044,4.772026,3.015020,4.908024,0.00015,0.10286,3.27625
1.301,0,1,0.529015,4.839843,0.000000,4.300998,4.323809,2.645033,4.771924,3.012617,4.907701,-0.00002,0.09293,3.27625
1.302,0,1,0.549047,4.839629,0.000000,4.301515,4.325098,2.645079,4.771881,3.012997,4.907195,0.00000,0.11186,3.27602
1.303,0,1,0.569079,4.839349,0.000000,4.302031,4.326488,2.645125,4.771837,3.013376,4.906690,0.00002,0.12056,3.27629
1.304,0,1,0.589111,4.839023,0.000000,4.302547,4.327949,2.645170,4.771793,3.013756,4.906184,-0.00002,0.09880,3.27705
1.305,0,1,0.610567,4.838565,0.000000,4.303158,4.329546,2.645220,4.771252,3.018682,4.905871,0.00017,0.09228,3.27747
1.306,0,1,0.633413,4.838013,0.000000,4.303861,4.331239,2.645272,4.770226,3.028047,4.905746,0.00000,0.11610,3.27755
1.307,0,1,0.656259,4.837436,0.000000,4.304564,4.332929,2.645325,4.769200,3.037411,4.905621,-0.00013,0.11748,3.27755
1.308,0,1,0.679105,4.836840,0.000000,4.305267,4.334617,2.645378,4.768175,3.046776,4.905496,0.00013,0.10118,3.27747
1.309,0,1,0.696729,4.836350,0.000000,4.305952,4.336138,2.645358,4.767559,3.059636,4.905249,0.00015,0.09904,3.27759
1.310,0,1,0.709256,4.835936,0.000000,4.306620,4.337543,2.645265,4.767344,3.075907,4.904883,-0.00015,0.10851,3.27789
1.311,0,1,0.721783,4.835656,0.000000,4.307288,4.338735,2.645172,4.767130,3.092179,4.904517,0.00017,0.11936,3.27774
1.312,0,1,0.734310,4.835471,0.000000,4.307956,4.339778,2.645079,4.766915,3.108451,4.904151,-0.00011,0.10876,3.27713
1.313,0,1,0.732382,4.835412,0.000000,4.308769,4.340572,2.645038,4.766779,3.125773,4.904095,0.00011,0.08878,3.27686
1.314,0,1,0.716340,4.835441,0.000000,4.309724,4.341191,2.645047,4.766718,3.144121,4.904342,0.00015,0.09501,3.27694
1.315,0,1,0.700299,4.835539,0.000000,4.310679,4.341423,2.645056,4.766657,3.162470,4.904589,0.00015,0.11841,3.27705
1.316,0,1,0.684258,4.835687,0.000000,4.311634,4.341381,2.645065,4.766597,3.180818,4.904836,-0.00026,0.10825,3.27721
1.317,0,1,0.651054,4.835835,0.000000,4.312507,4.340822,2.645015,4.766414,3.197483,4.905184,0.00026,0.08967,3.27743
1.318,0,1,0.601092,4.835984,0.000000,4.313300,4.339898,2.644908,4.766113,3.212505,4.905630,0.00002,0.09347,3.27774
1.319,0,1,0.551131,4.836050,0.000000,4.314093,4.338495,2.644801,4.765811,3.227526,4.906076,0.00000,0.11919,3.27797
1.320,0,1,0.501170,4.836058,0.000000,4.314886,4.336753,2.644694,4.765510,3.242548,4.906522,-0.00011,0.10798,3.27812
1.321,0,1,0.437528,4.835931,0.000000,4.315536,4.334603,2.644777,4.764893,3.256828,4.906952,0.00026,0.08929,3.27793
1.322,0,1,0.360529,4.835709,0.000000,4.316044,4.332165,2.645047,4.763966,3.270383,4.907368,0.00028,0.10341,3.27740
1.323,0,1,0.283529,4.835450,0.000000,4.316554,4.329315,2.645317,4.763039,3.283938,4.907784,-0.00011,0.12072,3.27732
1.324,0,1,0.206530,4.835166,0.000000,4.317062,4.326175,2.645586,4.762112,3.297494,4.908199,-0.00002,0.10478,3.27770
1.325,0,1,0.125847,4.834952,0.000000,4.317220,4.322662,2.645775,4.760947,3.309547,4.908976,0.00017,0.09248,3.27759
1.326,0,1,0.041569,4.834788,0.000000,4.317035,4.318886,2.645884,4.759548,3.320134,4.910105,-0.00009,0.09672,3.27698
1.327,0,1,-0.042709,4.834656,0.000000,4.316851,4.315055,2.645993,4.758150,3.330721,4.911234,-0.00004,0.11543,3.27679
1.328,0,1,-0.126988,4.834546,0.000000,4.316666,4.311186,2.646102,4.756751,3.341308,4.912363,0.00013,0.10922,3.27701
1.329,0,1,-0.200459,4.834413,0.000000,4.316374,4.307592,2.646190,4.755721,3.349838,4.913136,-0.00013,0.08748,3.27698
1.330,0,1,-0.263379,4.834262,0.000000,4.315978,4.304193,2.646257,4.755050,3.356359,4.913563,-0.00002,0.08655,3.27667
1.331,0,1,-0.326299,4.834142,0.000000,4.315581,4.301103,2.646324,4.754379,3.362881,4.913989,0.00015,0.11675,3.27637
1.332,0,1,-0.389220,4.834044,0.000000,4.315185,4.298230,2.646391,4.753708,3.369402,4.914415,-0.00015,0.11163,3.27606
1.333,0,1,-0.434688,4.834029,0.000000,4.314635,4.295656,2.646473,4.753289,3.373407,4.914751,-0.00011,0.08564,3.27621
1.334,0,1,-0.463120,4.834072,0.000000,4.313936,4.293293,2.646570,4.753114,3.374953,4.914998,0.00026,0.09017,3.27682
1.335,0,1,-0.491551,4.834108,0.000000,4.313238,4.291403,2.646667,4.752940,3.376499,4.915245,0.00002,0.12060,3.27690
1.336,0,1,-0.519983,4.834138,0.000000,4.312539,4.289847,2.646764,4.752765,3.378045,4.915492,0.00000,0.10850,3.27645
1.337,0,1,-0.527344,4.834075,0.000000,4.311843,4.288911,2.646904,4.752545,3.379332,4.915644,0.00002,0.09028,3.27633
1.338,0,1,-0.514134,4.833945,0.000000,4.311150,4.288413,2.647085,4.752280,3.380365,4.915704,-0.00024,0.09734,3.27656
1.339,0,1,-0.500924,4.833845,0.000000,4.310457,4.288323,2.647266,4.752016,3.381398,4.915764,0.00024,0.10946,3.27671
1.340,0,1,-0.487714,4.833766,0.000000,4.309763,4.288521,2.647447,4.751751,3.382431,4.915823,0.00015,0.10968,3.27679
1.341,0,1,-0.467526,4.833838,0.000000,4.309163,4.288877,2.647701,4.751618,3.382868,4.916052,0.00026,0.10043,3.27690
1.342,0,1,-0.440525,4.834018,0.000000,4.308651,4.289347,2.648026,4.751614,3.382723,4.916446,-0.00002,0.08121,3.27705
1.343,0,1,-0.413524,4.834214,0.000000,4.308140,4.290018,2.648350,4.751610,3.382578,4.916840,0.00028,0.08246,3.27717
1.344,0,1,-0.386523,4.834422,0.000000,4.307629,4.290832,2.648675,4.751606,3.382433,4.917233,0.00013,0.11141,3.27724
1.345,0,1,-0.354127,4.834480,0.000000,4.307259,4.291922,2.648910,4.751517,3.381887,4.917355,-0.00015,0.10198,3.27724
1.346,0,1,-0.316465,4.834433,0.000000,4.307026,4.293208,2.649055,4.751347,3.380949,4.917212,-0.00004,0.07506,3.27717
1.347,0,1,-0.278802,4.834267,0.000000,4.306793,4.294612,2.649201,4.751177,3.380010,4.917068,0.00002,0.08771,3.27721
1.348,0,1,-0.241139,4.834016,0.000000,4.306561,4.296099,2.649347,4.751006,3.379072,4.916924,0.00004,0.11788,3.27736
1.349,0,1,-0.210800,4.833720,0.000000,4.306495,4.297493,2.649315,4.750602,3.378141,4.916818,-0.00026,0.09751,3.27728
1.350,0,1,-0.187612,4.833392,0.000000,4.306593,4.298822,2.649108,4.749969,3.377216,4.916749,0.00002,0.08144,3.27698
1.351,0,1,-0.164423,4.833040,0.000000,4.306691,4.299902,2.648901,4.749337,3.376292,4.916681,0.00002,0.09704,3.27679
1.352,0,1,-0.141234,4.832669,0.000000,4.306789,4.300808,2.648694,4.748704,3.375367,4.916612,0.00000,0.11022,3.27671
1.353,0,1,-0.121709,4.832289,0.000000,4.306657,4.301401,2.648641,4.748324,3.374751,4.916306,-0.00013,0.09687,3.27705
1.354,0,1,-0.105760,4.831903,0.000000,4.306299,4.301772,2.648738,4.748192,3.374436,4.915766,0.00037,0.08943,3.27781
1.355,0,1,-0.089810,4.831571,0.000000,4.305942,4.302100,2.648834,4.748059,3.374122,4.915227,0.00015,0.08953,3.27782
1.356,0,1,-0.073861,4.831278,0.000000,4.305584,4.302396,2.648931,4.747927,3.373807,4.914688,0.00017,0.10530,3.27706
1.357,0,1,-0.059454,4.831088,0.000000,4.305490,4.302914,2.649096,4.747960,3.373416,4.914205,-0.00015,0.10902,3.27675
1.358,0,1,-0.046552,4.830968,0.000000,4.305655,4.303588,2.649328,4.748153,3.372952,4.913777,0.00015,0.09236,3.27690
1.359,0,1,-0.033650,4.830852,0.000000,4.305820,4.304315,2.649560,4.748347,3.372487,4.913349,0.00015,0.08535,3.27736
1.360,0,1,-0.020748,4.830737,0.000000,4.305984,4.305078,2.649792,4.748541,3.372023,4.912921,0.00031,0.11195,3.27812
1.361,0,1,-0.006274,4.830524,0.000000,4.305999,4.305691,2.649945,4.748940,3.371342,4.912115,0.00013,0.11314,3.27820
1.362,0,1,0.009735,4.830244,0.000000,4.305868,4.306198,2.650019,4.749538,3.370451,4.910939,0.00000,0.08749,3.27759
1.363,0,1,0.025743,4.829955,0.000000,4.305737,4.306763,2.650093,4.750137,3.369560,4.909763,-0.00013,0.08599,3.27694
1.364,0,1,0.041752,4.829659,0.000000,4.305606,4.307368,2.650167,4.750736,3.368668,4.908587,0.00000,0.11147,3.27626
1.365,0,1,0.063365,4.829453,0.000000,4.305585,4.308270,2.650390,4.751012,3.368012,4.907885,0.00026,0.10862,3.27599
1.366,0,1,0.090447,4.829311,0.000000,4.305671,4.309381,2.650760,4.750975,3.367586,4.907644,-0.00015,0.09211,3.27614
1.367,0,1,0.117530,4.829173,0.000000,4.305758,4.310650,2.651129,4.750937,3.367160,4.907403,0.00031,0.08843,3.27667
1.368,0,1,0.144613,4.829037,0.000000,4.305844,4.312030,2.651499,4.750900,3.366734,4.907163,0.00037,0.09109,3.27758
1.369,0,1,0.171425,4.828796,0.000000,4.305973,4.313375,2.651659,4.750672,3.366514,4.906870,0.00011,0.10709,3.27793
1.370,0,1,0.197971,4.828482,0.000000,4.306145,4.314695,2.651613,4.750258,3.366494,4.906527,-0.00013,0.10432,3.27770
1.371,0,1,0.224517,4.828098,0.000000,4.306316,4.316013,2.651568,4.749844,3.366475,4.906184,0.00013,0.08480,3.27755
1.372,0,1,0.251064,4.827664,0.000000,4.306488,4.317330,2.651523,4.749430,3.366455,4.905841,0.00013,0.08425,3.27747
1.373,0,1,0.276029,4.827218,0.000000,4.306783,4.318715,2.651631,4.748957,3.366812,4.905456,0.00011,0.11553,3.27736
1.374,0,1,0.299451,4.826764,0.000000,4.307199,4.320146,2.651890,4.748425,3.367538,4.905032,0.00000,0.10618,3.27721
1.375,0,1,0.322874,4.826284,0.000000,4.307614,4.321573,2.652148,4.747895,3.368264,4.904607,0.00011,0.07673,3.27717
1.376,0,1,0.346296,4.825787,0.000000,4.308030,4.322997,2.652407,4.747364,3.368990,4.904182,0.00013,0.08479,3.27724
1.377,0,1,0.366420,4.825241,0.000000,4.308432,4.324320,2.652605,4.746942,3.369771,4.903519,-0.00011,0.11748,3.27732
1.378,0,1,0.383326,4.824661,0.000000,4.308820,4.325572,2.652744,4.746625,3.370606,4.902622,0.00000,0.10412,3.27740
1.379,0,1,0.400231,4.824052,0.000000,4.309209,4.326680,2.652883,4.746309,3.371442,4.901725,0.00028,0.08739,3.27725
1.380,0,1,0.417136,4.823422,0.000000,4.309598,4.327687,2.653022,4.745993,3.372277,4.900827,0.00024,0.08566,3.27686
1.381,0,1,0.425509,4.822803,0.000000,4.310089,4.328531,2.653438,4.745664,3.373219,4.900023,0.00013,0.09337,3.27663
1.382,0,1,0.425551,4.822192,0.000000,4.310678,4.329261,2.654124,4.745324,3.374265,4.899307,0.00000,0.10238,3.27656
1.383,0,1,0.425594,4.821671,0.000000,4.311268,4.329840,2.654810,4.744983,3.375312,4.898592,-0.00004,0.09288,3.27663
1.384,0,1,0.425636,4.821215,0.000000,4.311857,4.330314,2.655496,4.744643,3.376359,4.897877,0.00002,0.07926,3.27686
1.385,0,1,0.425348,4.820917,0.000000,4.312286,4.330670,2.656255,4.744657,3.377000,4.897279,-0.00013,0.07932,3.27683
1.386,0,1,0.424737,4.820732,0.000000,4.312559,4.330944,2.657085,4.745015,3.377247,4.896796,-0.00015,0.09289,3.27652
1.387,0,1,0.424126,4.820681,0.000000,4.312832,4.331188,2.657915,4.745374,3.377493,4.896313,0.00015,0.10562,3.27652
1.388,0,1,0.423515,4.820723,0.000000,4.313105,4.331410,2.658745,4.745732,3.377739,4.895830,-0.00002,0.10350,3.27682
1.389,0,1,0.417163,4.820833,0.000000,4.313554,4.331654,2.659672,4.745734,3.378214,4.895886,0.00013,0.08531,3.27698
1.390,0,1,0.405208,4.820992,0.000000,4.314177,4.331912,2.660694,4.745386,3.378912,4.896472,0.00024,0.07493,3.27698
1.391,0,1,0.393252,4.821107,0.000000,4.314799,4.332006,2.661716,4.745038,3.379610,4.897056,0.00026,0.10462,3.27702
1.392,0,1,0.381296,4.821191,0.000000,4.315422,4.331982,2.662739,4.744689,3.380308,4.897641,0.00000,0.11472,3.27709
1.393,0,1,0.368385,4.821131,0.000000,4.315771,4.331650,2.663818,4.744097,3.380877,4.898063,0.00013,0.09366,3.27702
1.394,0,1,0.354542,4.820968,0.000000,4.315854,4.331100,2.664954,4.743267,3.381321,4.898327,0.00011,0.08269,3.27679
1.395,0,1,0.340699,4.820674,0.000000,4.315937,4.330587,2.666090,4.742436,3.381765,4.898591,0.00000,0.08888,3.27682
1.396,0,1,0.326856,4.820288,0.000000,4.316020,4.330101,2.667226,4.741605,3.382209,4.898854,0.00026,0.09957,3.27713
1.397,0,1,0.314594,4.819820,0.000000,4.316394,4.329987,2.668696,4.740725,3.382746,4.898913,0.00015,0.10464,3.27732
1.398,0,1,0.303875,4.819297,0.000000,4.317053,4.330137,2.670493,4.739798,3.383373,4.898773,0.00000,0.10036,3.27740
1.399,0,1,0.293156,4.818762,0.000000,4.317713,4.330338,2.672289,4.738870,3.384000,4.898633,0.00011,0.08532,3.27736
1.400,0,1,0.282437,4.818219,0.000000,4.318372,4.330575,2.674085,4.737942,3.384628,4.898493,0.00011,0.08306,3.27721
1.401,0,1,0.276214,4.817755,0.000000,4.318665,4.330522,2.676117,4.737379,3.385105,4.898333,-0.00009,0.11138,3.27728
1.402,0,1,0.274381,4.817346,0.000000,4.318600,4.330263,2.678380,4.737173,3.385436,4.898155,-0.00011,0.11312,3.27759
1.403,0,1,0.272549,4.817172,0.000000,4.318535,4.330128,2.680642,4.736967,3.385767,4.897976,-0.00002,0.08943,3.27755
1.404,0,1,0.270716,4.817163,0.000000,4.318470,4.330080,2.682904,4.736761,3.386098,4.897797,0.00024,0.08417,3.27717
1.405,0,1,0.282617,4.817494,0.000000,4.318553,4.330628,2.685576,4.736812,3.386311,4.898255,0.00028,0.10140,3.27702
1.406,0,1,0.307927,4.818065,0.000000,4.318779,4.331598,2.688649,4.737115,3.386410,4.899335,-0.00026,0.10978,3.27709
1.407,0,1,0.333236,4.818767,0.000000,4.319005,4.332947,2.691722,4.737418,3.386509,4.900414,0.00024,0.10167,3.27709
1.408,0,1,0.358546,4.819561,0.000000,4.319230,4.334565,2.694796,4.737721,3.386607,4.901494,0.00000,0.09497,3.27702
1.409,0,1,0.390146,4.820240,0.000000,4.319495,4.336253,2.698730,4.738019,3.386580,4.902356,0.00011,0.09277,3.27679
1.410,0,1,0.427889,4.820839,0.000000,4.319798,4.337991,2.703504,4.738313,3.386431,4.903005,0.00017,0.11248,3.27641
1.411,0,1,0.465631,4.821300,0.000000,4.320100,4.339941,2.708279,4.738607,3.386281,4.903655,-0.00002,0.11504,3.27652
1.412,0,1,0.503373,4.821664,0.000000,4.320403,4.342040,2.713054,4.738901,3.386132,4.904304,0.00004,0.09694,3.27713
1.413,0,1,0.547362,4.821932,0.000000,4.320930,4.344529,2.718531,4.738780,3.385917,4.905043,0.00015,0.09830,3.27717
1.414,0,1,0.597450,4.822132,0.000000,4.321679,4.347295,2.724694,4.738252,3.385639,4.905869,0.00013,0.11677,3.27664
1.415,0,1,0.647537,4.822277,0.000000,4.322427,4.350221,2.730857,4.737725,3.385360,4.906694,0.00013,0.11537,3.27671
1.416,0,1,0.697625,4.822382,0.000000,4.323175,4.353259,2.737020,4.737197,3.385081,4.907520,-0.00011,0.09825,3.27739
1.417,0,1,0.743580,4.822446,0.000000,4.323971,4.356164,2.742831,4.736484,3.384871,4.908272,0.00000,0.10152,3.27766
1.418,0,1,0.785499,4.822480,0.000000,4.324812,4.358975,2.748296,4.735588,3.384726,4.908952,0.00026,0.12188,3.27751
1.419,0,1,0.827419,4.822360,0.000000,4.325654,4.361614,2.753761,4.734693,3.384582,4.909632,0.00028,0.11545,3.27740
1.420,0,1,0.869338,4.822132,0.000000,4.326495,4.364130,2.759226,4.733797,3.384438,4.910312,0.00028,0.09865,3.27732
1.421,0,1,0.902392,4.821665,0.000000,4.327438,4.366495,2.765226,4.732781,3.384080,4.910527,0.00015,0.10211,3.27728
1.422,0,1,0.926790,4.821029,0.000000,4.328480,4.368753,2.771749,4.731649,3.383515,4.910287,0.00013,0.12020,3.27728
1.423,0,1,0.951188,4.820338,0.000000,4.329522,4.370835,2.778271,4.730516,3.382949,4.910048,0.00013,0.11408,3.27724
1.424,0,1,0.975586,4.819608,0.000000,4.330564,4.372794,2.784794,4.729384,3.382384,4.909808,0.00017,0.09774,3.27717
1.425,0,1,0.993377,4.819035,0.000000,4.331577,4.374556,2.791491,4.728617,3.381545,4.909561,0.00013,0.09413,3.27702
1.426,0,1,1.004717,4.818573,0.000000,4.332561,4.376178,2.798358,4.728207,3.380440,4.909307,0.00011,0.11572,3.27679
1.427,0,1,1.016057,4.818252,0.000000,4.333546,4.377639,2.805225,4.727797,3.379335,4.909052,0.00000,0.11421,3.27694
1.428,0,1,1.027396,4.818031,0.000000,4.334530,4.378987,2.812091,4.727387,3.378230,4.908798,-0.00011,0.09701,3.27747
1.429,0,1,1.028913,4.817894,0.000000,4.335655,4.380201,2.819817,4.727356,3.377318,4.908525,0.00002,0.09683,3.27751
1.430,0,1,1.020839,4.817817,0.000000,4.336917,4.381320,2.828381,4.727694,3.376595,4.908233,0.00000,0.10870,3.27706
1.431,0,1,1.012765,4.817849,0.000000,4.338180,4.382217,2.836946,4.728032,3.375871,4.907940,-0.00015,0.10960,3.27701
1.432,0,1,1.004691,4.817957,0.000000,4.339442,4.382956,2.845510,4.728371,3.375147,4.907648,0.00000,0.10016,3.27740
1.433,0,1,0.994427,4.818180,0.000000,4.340479,4.383421,2.854566,4.728570,3.374344,4.907705,0.00015,0.08696,3.27755
1.434,0,1,0.982024,4.818483,0.000000,4.341296,4.383695,2.864103,4.728636,3.373463,4.908103,0.00015,0.09093,3.27747
1.435,0,1,0.969621,4.818708,0.000000,4.342113,4.383976,2.873640,4.728701,3.372581,4.908501,0.00002,0.11037,3.27751
1.436,0,1,0.957218,4.818880,0.000000,4.342929,4.384263,2.883177,4.728766,3.371700,4.908898,-0.00004,0.09638,3.27766
1.437,0,1,0.946816,4.818765,0.000000,4.343888,4.384812,2.892368,4.728246,3.370743,4.909034,-0.00013,0.07592,3.27770
1.438,0,1,0.938367,4.818449,0.000000,4.344985,4.385549,2.901223,4.727153,3.369713,4.908915,0.00002,0.09455,3.27763
1.439,0,1,0.929918,4.817819,0.000000,4.346082,4.386281,2.910079,4.726061,3.368683,4.908794,0.00002,0.11431,3.27774
1.440,0,1,0.921469,4.816965,0.000000,4.347179,4.387011,2.918933,4.724968,3.367652,4.908675,-0.00015,0.08821,3.27804
