"Time","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.888481,92.128532,94.630280,100.801651,6.535318,15.620317,5.346244,17.564093,7.109163,16.799015,0,5.145110,11.955284,7.506013,14.103658,8.213717,17.938936,8.364504,12.038129,8.600950,11.667504,9.279687,11.899524,8.809490,13.327195,10.092935,13.867059,9.880948,14.871514,0,-0.01599,0.00298,-0.02044,-0.01379,0.00724,-0.01120,0.00646,0.00239,0.00022,0.09475,3.27762
0.001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.180878,92.876862,94.644608,100.750816,6.536495,15.622787,5.351387,17.547743,7.091006,16.842556,0,5.146421,11.943994,7.502946,14.110046,8.212988,17.926971,8.373454,12.028143,8.610250,11.662243,9.283685,11.902576,8.812518,13.329807,10.095173,13.871652,9.880999,14.875628,0,-0.01545,0.00453,-0.01999,-0.01358,0.00777,-0.01215,0.00496,0.00256,-0.00011,0.09468,3.27767
0.002,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.473274,93.625198,94.658928,100.699982,6.537671,15.625257,5.356530,17.531395,7.072850,16.886099,0,5.147734,11.932704,7.499879,14.116435,8.212258,17.915009,8.382405,12.018158,8.619549,11.656981,9.287683,11.905630,8.815546,13.332420,10.097410,13.876245,9.881049,14.879744,0,-0.01732,0.00433,-0.02060,-0.01382,0.00792,-0.01196,0.00633,0.00138,0.00006,0.09481,3.27752
0.003,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.836281,94.432976,94.689934,100.641045,6.538319,15.625508,5.359717,17.515863,7.059150,16.930721,0,5.150709,11.921903,7.498947,14.117552,8.211642,17.905048,8.388074,12.008447,8.631636,11.652288,9.292714,11.908925,8.819054,13.335377,10.099674,13.880655,9.881039,14.884043,0,-0.01970,0.00688,-0.02046,-0.01213,0.00903,-0.01237,0.00597,0.00280,0.00006,0.09492,3.27754
0.004,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.277031,95.306183,94.739304,100.573204,6.538385,15.623318,5.360753,17.501232,7.050357,16.976534,0,5.155515,11.911641,7.500364,14.112865,8.211148,17.897297,8.390128,11.999039,8.646792,11.648224,9.298882,11.912488,8.823089,13.338713,10.101967,13.884862,9.880960,14.888544,0,-0.01503,0.00919,-0.01999,-0.01358,0.00835,-0.01326,0.00788,0.00276,0.00015,0.09490,3.27777
0.005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.717773,96.179398,94.788673,100.505363,6.538452,15.621126,5.361788,17.486601,7.041564,17.022348,0,5.160321,11.901379,7.501781,14.108180,8.210655,17.889545,8.392183,11.989631,8.661950,11.644159,9.305051,11.916051,8.827123,13.342048,10.104259,13.889069,9.880882,14.893045,0,-0.02028,0.01102,-0.02014,-0.01437,0.00814,-0.01183,0.00400,0.00358,0.00015,0.09468,3.27775
0.006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.158524,97.052605,94.838043,100.437523,6.538517,15.618935,5.362823,17.471970,7.032772,17.068161,0,5.165127,11.891117,7.503198,14.103494,8.210161,17.881794,8.394238,11.980222,8.677107,11.640095,9.311219,11.919613,8.831158,13.345384,10.106551,13.893275,9.880804,14.897548,0,-0.02043,0.00811,-0.02166,-0.01459,0.00821,-0.01151,0.00619,0.00375,0.00000,0.09451,3.27745
0.007,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.486458,97.789986,94.833641,100.360771,6.539681,15.621950,5.361726,17.455681,7.024296,17.114183,0,5.170687,11.879159,7.504411,14.100055,8.209459,17.872997,8.395504,11.972208,8.689488,11.635206,9.316065,11.923203,8.835428,13.348687,10.109901,13.898040,9.881647,14.902164,0,-0.01512,0.00278,-0.02211,-0.01271,0.00793,-0.01392,0.00547,-0.00041,0.00018,0.09473,3.27732
0.008,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.690201,98.377838,94.770035,100.274193,6.542052,15.630698,5.358280,17.437567,7.016171,17.160435,0,5.177076,11.865336,7.505400,14.097989,8.208528,17.863049,8.395901,11.965728,8.698816,11.629409,9.319455,11.926822,8.839958,13.351954,10.114416,13.903420,9.883504,14.906904,0,-0.01872,0.00155,-0.02166,-0.01342,0.00887,-0.01188,0.00440,0.00170,0.00006,0.09494,3.27739
0.009,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.893944,98.965691,94.706436,100.187622,6.544423,15.639445,5.354835,17.419455,7.008044,17.206686,0,5.183465,11.851513,7.506389,14.095923,8.207596,17.853102,8.396298,11.959248,8.708143,11.623611,9.322845,11.930441,8.844489,13.355221,10.118932,13.908800,9.885361,14.911646,0,-0.01722,0.00388,-0.01940,-0.01483,0.00789,-0.01229,0.00476,0.00305,0.00009,0.09483,3.27736
0.010,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.097687,99.553535,94.642830,100.101051,6.546794,15.648193,5.351389,17.401340,6.999918,17.252937,0,5.189854,11.837689,7.507378,14.093858,8.206664,17.843155,8.396695,11.952767,8.717470,11.617814,9.326235,11.934060,8.849019,13.358488,10.123446,13.914181,9.887218,14.916388,0,-0.01916,0.00092,-0.01911,-0.01386,0.00892,-0.01117,0.00576,0.00346,0.00013,0.09453,3.27721
0.011,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.064369,100.155724,94.529480,100.013268,6.548309,15.654950,5.343015,17.382387,6.991454,17.294231,0,5.194448,11.826744,7.508721,14.087776,8.206911,17.830471,8.396332,11.945913,8.725519,11.612855,9.332686,11.938030,8.852561,13.362029,10.127215,13.919282,9.888628,14.920452,0,-0.01906,0.00349,-0.02060,-0.01348,0.00859,-0.01299,0.00596,0.00234,0.00009,0.09443,3.27738
0.012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.770103,100.773697,94.361366,99.924156,6.548883,15.659516,5.329216,17.362507,6.982617,17.330067,0,5.197068,11.818966,7.510455,14.077275,8.208457,17.814775,8.395133,11.938645,8.732160,11.608818,9.342507,11.942387,8.855015,13.365870,10.130161,13.924077,9.889548,14.923771,0,-0.01828,0.00498,-0.02044,-0.01279,0.00916,-0.01334,0.00517,0.00191,0.00009,0.09458,3.27791
0.013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.475830,101.391663,94.193253,99.835045,6.549456,15.664083,5.315415,17.342627,6.973780,17.365904,0,5.199687,11.811189,7.512189,14.066773,8.210002,17.799078,8.393933,11.931377,8.738801,11.604781,9.352328,11.946743,8.857469,13.369713,10.133108,13.928871,9.890469,14.927091,0,-0.01841,0.00388,-0.02089,-0.01407,0.00938,-0.01213,0.00469,0.00291,-0.00009,0.09466,3.27809
0.014,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.181557,102.009636,94.025139,99.745934,6.550030,15.668649,5.301616,17.322748,6.964943,17.401739,0,5.202307,11.803411,7.513923,14.056272,8.211548,17.783382,8.392735,11.924109,8.745441,11.600744,9.362149,11.951098,8.859923,13.373555,10.136055,13.933666,9.891388,14.930409,0,-0.01519,0.00327,-0.02012,-0.01411,0.00847,-0.01132,0.00550,0.00282,0.00031,0.09467,3.27786
0.015,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.638237,102.829407,93.911041,99.662933,6.551245,15.674111,5.289679,17.299351,6.956541,17.437508,0,5.204207,11.796982,7.518499,14.048325,8.210401,17.777321,8.392006,11.918172,8.751139,11.594599,9.368337,11.956170,8.861490,13.378911,10.137935,13.938898,9.892058,14.934564,0,-0.02004,0.00682,-0.02000,-0.01423,0.00767,-0.01161,0.00408,0.00248,0.00015,0.09450,3.27763
0.016,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.820747,103.871338,93.856400,99.586662,6.553167,15.680560,5.279794,17.272085,6.948617,17.473204,0,5.205315,11.792037,7.526206,14.043190,8.206290,17.781866,8.391795,11.913698,8.755797,11.586131,9.370523,11.962028,8.862082,13.385933,10.138639,13.944613,9.892452,14.939636,0,-0.01439,0.01103,-0.02075,-0.01310,0.00828,-0.01337,0.00561,0.00296,0.00009,0.09430,3.27740
0.017,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.003258,104.913269,93.801765,99.510384,6.555089,15.687009,5.269908,17.244820,6.940694,17.508900,0,5.206423,11.787091,7.533912,14.038055,8.202180,17.786411,8.391584,11.909224,8.760455,11.577663,9.372711,11.967886,8.862673,13.392955,10.139344,13.950327,9.892846,14.944709,0,-0.01836,0.00109,-0.01970,-0.01392,0.00760,-0.01118,0.00496,0.00269,0.00006,0.09450,3.27732
0.018,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.185768,105.955200,93.747124,99.434113,6.557011,15.693458,5.260023,17.217554,6.932771,17.544594,0,5.207531,11.782146,7.541618,14.032920,8.198070,17.790955,8.391374,11.904750,8.765114,11.569196,9.374898,11.973743,8.863263,13.399978,10.140049,13.956040,9.893240,14.949781,0,-0.01870,0.00654,-0.02060,-0.01371,0.00998,-0.01171,0.00435,0.00313,0.00033,0.09477,3.27739
0.019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.626854,106.988945,93.701782,99.354179,6.558315,15.698557,5.254659,17.200897,6.925546,17.579794,0,5.206079,11.777053,7.546686,14.026142,8.195668,17.775732,8.391575,11.899536,8.769916,11.562604,9.375730,11.980769,8.863442,13.407465,10.140768,13.962726,9.893832,14.954235,0,-0.01833,0.00983,-0.02076,-0.01330,0.00887,-0.01347,0.00627,0.00252,-0.00024,0.09474,3.27740
0.020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.352585,108.013672,93.666687,99.270233,6.558939,15.702172,5.254272,17.195917,6.919091,17.614449,0,5.201808,11.771796,7.548851,14.017554,8.195149,17.738747,8.392229,11.893509,8.774877,11.558077,9.375070,11.989079,8.863168,13.415465,10.141503,13.970479,9.894645,14.958007,0,-0.01874,0.00254,-0.01984,-0.01260,0.00718,-0.01130,0.00479,0.00282,0.00006,0.09449,3.27732
0.021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.078316,109.038399,93.631592,99.186279,6.559562,15.705787,5.253886,17.190939,6.912636,17.649103,0,5.197537,11.766540,7.551015,14.008967,8.194631,17.701759,8.392883,11.887481,8.779838,11.553550,9.374410,11.997390,8.862893,13.423466,10.142239,13.978231,9.895456,14.961779,0,-0.01921,0.00366,-0.02136,-0.01384,0.00892,-0.01245,0.00485,0.00572,0.00004,0.09448,3.27721
0.022,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.804047,110.063126,93.596497,99.102333,6.560186,15.709402,5.253500,17.185961,6.906181,17.683758,0,5.193266,11.761283,7.553180,14.000380,8.194112,17.664774,8.393538,11.881454,8.784799,11.549023,9.373750,12.005701,8.862618,13.431465,10.142974,13.985985,9.896269,14.965550,0,-0.01792,0.00257,-0.01972,-0.01320,0.00888,-0.01196,0.00532,0.00234,0.00024,0.09467,3.27706
0.023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.593079,110.964317,93.540787,98.954948,6.563357,15.714005,5.253593,17.181673,6.903811,17.717140,0,5.191195,11.754303,7.555412,13.994161,8.194596,17.643061,8.391595,11.873907,8.789839,11.544250,9.373568,12.013756,8.862805,13.439017,10.143380,13.992548,9.896653,14.969118,0,-0.01772,0.00353,-0.02102,-0.01221,0.00914,-0.01176,0.00530,0.00477,0.00000,0.09475,3.27719
0.024,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.451790,111.729523,93.462387,98.737732,6.569333,15.719696,5.254215,17.178148,6.905937,17.749119,0,5.191545,11.745426,7.557719,13.990548,8.196186,17.638163,8.386794,11.864688,8.794965,11.539204,9.373911,12.021531,8.863501,13.446074,10.143425,13.997801,9.896566,14.972463,0,-0.01782,0.00288,-0.02060,-0.01412,0.00799,-0.01248,0.00421,0.00054,0.00006,0.09477,3.27765
0.025,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.310493,112.494720,93.383980,98.520515,6.575308,15.725388,5.254838,17.174623,6.908063,17.781099,0,5.191895,11.736549,7.560025,13.986935,8.197776,17.633263,8.381993,11.855470,8.800092,11.534158,9.374255,12.029305,8.864197,13.453132,10.143469,14.003054,9.896481,14.975806,0,-0.01716,0.00280,-0.01998,-0.01312,0.00947,-0.01122,0.00622,0.00219,0.00015,0.09460,3.27775
0.026,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.169205,113.259926,93.305573,98.303299,6.581284,15.731078,5.255459,17.171097,6.910190,17.813078,0,5.192244,11.727673,7.562332,13.983322,8.199366,17.628363,8.377192,11.846251,8.805218,11.529112,9.374599,12.037080,8.864892,13.460189,10.143514,14.008307,9.896394,14.979151,0,-0.01684,0.00289,-0.02118,-0.01348,0.00796,-0.01209,0.00476,0.00453,0.00006,0.09449,3.27745
0.027,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.082397,113.904953,93.191200,98.044724,6.582852,15.734927,5.257268,17.169943,6.914476,17.846788,0,5.192840,11.720363,7.562014,13.978517,8.200261,17.625412,8.373203,11.838672,8.808023,11.524014,9.375235,12.044156,8.865528,13.466542,10.145063,14.013251,9.895666,14.982887,0,-0.01809,0.00296,-0.02165,-0.01411,0.01046,-0.01223,0.00694,0.00297,0.00013,0.09480,3.27718
0.028,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.055565,114.417702,93.037239,97.740616,6.579569,15.736750,5.260385,17.171396,6.921139,17.882404,0,5.193707,11.714777,7.558807,13.972398,8.200393,17.624609,8.370110,11.832899,8.808274,11.518858,9.376191,12.050464,8.866098,13.472121,10.148270,14.017856,9.894232,14.987056,0,-0.01646,0.00424,-0.01968,-0.01392,0.00775,-0.01221,0.00579,0.00375,0.00024,0.09505,3.27695
0.029,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.028740,114.930443,92.883278,97.436508,6.576287,15.738571,5.263500,17.172850,6.927803,17.918020,0,5.194574,11.709191,7.555601,13.966279,8.200523,17.623806,8.367015,11.827126,8.808525,11.513702,9.377148,12.056771,8.866669,13.477700,10.151477,14.022461,9.892798,14.991225,0,-0.01845,0.01140,-0.01984,-0.01336,0.00745,-0.01174,0.00388,0.00021,0.00009,0.09498,3.27697
0.030,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.001907,115.443192,92.729317,97.132408,6.573004,15.740394,5.266616,17.174305,6.934466,17.953634,0,5.195441,11.703606,7.552394,13.960160,8.200655,17.623003,8.363920,11.821352,8.808775,11.508547,9.378104,12.063079,8.867239,13.483279,10.154684,14.027065,9.891364,14.995394,0,-0.01652,0.01117,-0.01953,-0.01323,0.00878,-0.01248,0.00489,0.00338,0.00018,0.09472,3.27727
0.031,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.199486,115.949196,92.488480,96.847099,6.573477,15.744306,5.268817,17.172554,6.940034,17.988878,0,5.197824,11.698672,7.546402,13.949222,8.199830,17.606077,8.360154,11.813989,8.809460,11.503835,9.378690,12.068691,8.866980,13.489568,10.156209,14.030667,9.889535,14.999583,0,-0.01909,0.00309,-0.02002,-0.01172,0.00689,-0.01325,0.00565,0.00226,0.00000,0.09475,3.27729
0.032,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.644119,116.447784,92.151993,96.582504,6.578084,15.750518,5.270010,17.167278,6.944398,18.023710,0,5.201875,11.694458,7.537344,13.932977,8.197953,17.571405,8.355649,11.804875,8.810621,11.499612,9.378865,12.073539,8.865808,13.496639,10.155884,14.033166,9.887270,15.003796,0,-0.01814,0.00684,-0.02012,-0.01399,0.00774,-0.01110,0.00652,0.00122,0.00000,0.09501,3.27699
0.033,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.088745,116.946381,91.815506,96.317902,6.582692,15.756731,5.271202,17.162003,6.948761,18.058542,0,5.205926,11.690243,7.528285,13.916732,8.196076,17.536734,8.351144,11.795762,8.811783,11.495389,9.379041,12.078385,8.864637,13.503711,10.155558,14.035666,9.885006,15.008007,0,-0.01933,0.01600,-0.02043,-0.01348,0.00888,-0.01855,0.00545,0.00187,0.00009,0.09503,3.27690
0.034,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.533371,117.444969,91.479019,96.053299,6.587299,15.762943,5.272395,17.156727,6.953125,18.093374,0,5.209977,11.686028,7.519226,13.900487,8.194199,17.502060,8.346639,11.786648,8.812944,11.491166,9.379216,12.083233,8.863466,13.510782,10.155232,14.038164,9.882741,15.012219,0,-0.01666,-0.00562,-0.02030,-0.01307,0.00869,-0.00832,0.00551,0.00162,0.00006,0.09496,3.27705
0.035,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.243774,117.825867,91.014824,95.796776,6.589390,15.766435,5.272952,17.149841,6.955011,18.123360,0,5.211535,11.679559,7.515140,13.887370,8.191535,17.469976,8.344935,11.776235,8.817442,11.488853,9.381347,12.091389,8.862112,13.519033,10.155525,14.041619,9.881715,15.016666,0,-0.01650,0.01157,-0.02014,-0.01442,0.00839,-0.01322,0.00502,0.00322,0.00009,0.09475,3.27709
0.036,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.246758,118.077217,90.410034,95.549149,6.588712,15.766931,5.272810,17.141184,6.954170,18.148010,0,5.210349,11.670608,7.516528,13.877697,8.188005,17.440739,8.346319,11.764389,8.825611,11.488644,9.385629,12.103188,8.860555,13.528585,10.156499,14.046127,9.882051,15.021372,0,-0.01020,0.00992,-0.01935,-0.01227,0.00821,-0.01219,0.00483,0.00298,-0.00009,0.09469,3.27702
0.037,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105.249741,118.328560,89.805244,95.301521,6.588034,15.767426,5.272667,17.132526,6.953329,18.172661,0,5.209162,11.661656,7.517915,13.868025,8.184475,17.411503,8.347702,11.752543,8.833780,11.488434,9.389911,12.114986,8.858997,13.538137,10.157472,14.050636,9.882387,15.026077,0,-0.01483,0.00973,-0.01985,-0.01277,0.00899,-0.01305,0.00450,0.00246,0.00009,0.09497,3.27698
0.038,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.252724,118.579903,89.200455,95.053894,6.587356,15.767922,5.272525,17.123869,6.952487,18.197313,0,5.207976,11.652704,7.519303,13.858352,8.180945,17.382265,8.349085,11.740698,8.841949,11.488223,9.394193,12.126785,8.857441,13.547689,10.158445,14.055144,9.882723,15.030783,0,-0.01313,0.01264,-0.02090,-0.01353,0.00748,-0.01063,0.00625,0.00252,0.00013,0.09513,3.27698
0.039,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.421898,118.661964,88.524010,94.740036,6.587403,15.769492,5.273377,17.119871,6.953302,18.221769,0,5.206079,11.649738,7.520748,13.849683,8.177564,17.362879,8.352811,11.732172,8.853008,11.493080,9.400511,12.139381,8.855541,13.557522,10.159236,14.058921,9.883502,15.036126,0,-0.02116,0.02350,-0.02059,-0.01407,0.01124,-0.01067,0.00476,-0.00099,0.00000,0.09501,3.27698
0.040,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.774040,118.557663,87.768684,94.353287,6.588248,15.772245,5.275326,17.120998,6.955941,18.246012,0,5.203399,11.653360,7.522257,13.842119,8.174345,17.354336,8.359115,11.727300,8.867249,11.503514,9.409069,12.152856,8.853264,13.567664,10.159823,14.061891,9.884768,15.042171,0,-0.01941,0.00234,-0.02093,-0.01424,0.00825,-0.01112,0.00650,0.00386,-0.00002,0.09481,3.27698
0.041,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.126183,118.453362,87.013351,93.966530,6.589094,15.774999,5.277275,17.122128,6.958579,18.270256,0,5.200720,11.656982,7.523766,13.834556,8.171127,17.345791,8.365419,11.722426,8.881488,11.513947,9.417627,12.166329,8.850987,13.577806,10.160412,14.064861,9.886034,15.048216,0,-0.01719,0.01854,-0.02212,-0.01406,0.00839,-0.01301,0.00423,0.00320,0.00018,0.09504,3.27708
0.042,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111.478325,118.349060,86.258026,93.579781,6.589939,15.777751,5.279223,17.123257,6.961217,18.294498,0,5.198040,11.660605,7.525275,13.826993,8.167909,17.337248,8.371724,11.717554,8.895728,11.524382,9.426186,12.179804,8.848711,13.587949,10.161000,14.067832,9.887300,15.054261,0,-0.01504,0.00195,-0.02089,-0.01279,0.00761,-0.01326,0.00589,0.00333,0.00013,0.09525,3.27731
0.043,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.914589,118.130737,85.422096,93.138184,6.589547,15.778247,5.284767,17.119312,6.963761,18.317421,0,5.191897,11.669164,7.528304,13.813423,8.165106,17.330769,8.380207,11.716217,8.907743,11.538302,9.433251,12.193771,8.846013,13.600228,10.161351,14.071073,9.887486,15.058882,0,-0.01993,-0.00460,-0.02032,-0.01271,0.00938,-0.01257,0.00658,0.00159,0.00013,0.09519,3.27726
0.044,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.443474,117.786880,84.497421,92.636223,6.587792,15.776258,5.294267,17.109781,6.966202,18.338892,0,5.181939,11.683158,7.533006,13.793242,8.162760,17.326563,8.391088,11.718772,8.917311,11.556061,9.438672,12.208282,8.842851,13.614859,10.161441,14.074612,9.886480,15.061934,0,-0.01860,0.01433,-0.02292,-0.01307,0.00874,-0.01182,0.00473,0.00303,0.00006,0.09505,3.27688
0.045,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.972351,117.443024,83.572754,92.134262,6.586038,15.774268,5.303767,17.100250,6.968642,18.360363,0,5.171981,11.697151,7.537708,13.773062,8.160413,17.322357,8.401969,11.721327,8.926878,11.573820,9.444093,12.222793,8.839688,13.629490,10.161530,14.078151,9.885476,15.064987,0,-0.01353,-0.01439,-0.01912,-0.01210,0.00796,-0.00981,0.00620,0.00298,0.00024,0.09486,3.27660
0.046,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.501236,117.099174,82.648087,91.632301,6.584284,15.772279,5.313268,17.090719,6.971083,18.381832,0,5.162023,11.711144,7.542409,13.752880,8.158067,17.318151,8.412849,11.723882,8.936444,11.591578,9.449513,12.237303,8.836526,13.644120,10.161621,14.081690,9.884472,15.068040,0,-0.03250,-0.04918,-0.02288,-0.01154,0.00709,-0.01329,-0.00177,0.00338,0.00015,0.09492,3.27645
0.047,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.433533,116.388527,81.694038,91.247879,6.583998,15.774578,5.319677,17.084206,6.973583,18.403721,0,5.152889,11.729630,7.542561,13.735444,8.158146,17.311388,8.419530,11.729471,8.947025,11.612239,9.457177,12.256618,8.833051,13.659680,10.161971,14.086212,9.884578,15.071803,0,-0.01643,0.00934,-0.01982,-0.01616,0.00867,-0.01198,0.00316,0.00314,0.00009,0.09514,3.27662
0.048,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.809929,115.274117,80.707657,90.992851,6.585329,15.781597,5.322685,17.081009,6.976151,18.426069,0,5.144661,11.753057,7.537702,13.721028,8.160895,17.301807,8.421586,11.738401,8.958722,11.636091,9.467308,12.281221,8.829230,13.676263,10.162609,14.091817,9.885906,15.076348,0,-0.01669,0.00303,-0.02428,-0.01441,0.00873,-0.01391,0.00599,0.00258,0.00000,0.09518,3.27715
0.049,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.186317,114.159698,79.721268,90.737823,6.586660,15.788617,5.325692,17.077814,6.978717,18.448416,0,5.136433,11.776485,7.532843,13.706613,8.163644,17.292227,8.423641,11.747332,8.970419,11.659945,9.477439,12.305825,8.825411,13.692845,10.163246,14.097422,9.887234,15.080894,0,-0.02133,0.00467,-0.01862,-0.01268,0.00827,-0.01376,0.00355,0.00229,0.00009,0.09493,3.27754
0.050,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.562714,113.045288,78.734886,90.482796,6.587991,15.795636,5.328700,17.074619,6.981284,18.470764,0,5.128205,11.799913,7.527984,13.692197,8.166393,17.282646,8.425697,11.756262,8.982115,11.683798,9.487570,12.330428,8.821591,13.709429,10.163884,14.103026,9.888562,15.085439,0,-0.01852,0.00672,-0.01425,-0.01422,0.00738,-0.01309,0.00448,0.00222,0.00013,0.09472,3.27777
